"","date","RESN"
"1003","2018-05-21",4.49
"1004","2018-05-22",4.61
"1005","2018-05-23",4.64
"1006","2018-05-24",4.55
"1007","2018-05-25",4.61
"1008","2018-05-29",4.55
"1009","2018-05-30",4.6
"1010","2018-05-31",4.4
"1011","2018-06-01",4.54
"1012","2018-06-04",4.75
"1013","2018-06-05",4.67
"1014","2018-06-06",5.14
"1015","2018-06-07",5.03
"1016","2018-06-08",5.31
"1017","2018-06-11",5.25
"1018","2018-06-12",5.36
"1019","2018-06-13",5.48
"1020","2018-06-14",5.65
"1021","2018-06-15",5.56
"1022","2018-06-18",5.7
"1023","2018-06-19",5.71
"1024","2018-06-20",5.87
"1025","2018-06-21",5.99
"1026","2018-06-22",6.14
"1027","2018-06-25",5.89
"1028","2018-06-26",5.97
"1029","2018-06-27",5.84
"1030","2018-06-28",5.6
"1031","2018-06-29",5.64
"1032","2018-07-02",5.51
"1033","2018-07-03",5.58
"1034","2018-07-05",5.53
"1035","2018-07-06",5.31
"1036","2018-07-09",5.31
"1037","2018-07-10",5.18
"1038","2018-07-11",4.93
"1039","2018-07-12",5.01
"1040","2018-07-13",5.08
"1041","2018-07-16",4.92
"1042","2018-07-17",4.77
"1043","2018-07-18",4.69
"1044","2018-07-19",4.92
"1045","2018-07-20",5.05
"1046","2018-07-23",5.01
"1047","2018-07-24",4.68
"1048","2018-07-25",4.68
"1049","2018-07-26",4.7
"1050","2018-07-27",4.53
"1051","2018-07-30",4.23
"1052","2018-07-31",4.27
"1053","2018-08-01",4.45
"1054","2018-08-02",4.54
"1055","2018-08-03",4.59
"1056","2018-08-06",4.74
"1057","2018-08-07",4.65
"1058","2018-08-08",4.44
"1059","2018-08-09",4.65
"1060","2018-08-10",4.65
"1061","2018-08-13",4.5
"1062","2018-08-14",4.42
"1063","2018-08-15",4.3
"1064","2018-08-16",4.5
"1065","2018-08-17",4.71
"1066","2018-08-20",4.86
"1067","2018-08-21",4.55
"1068","2018-08-22",4.59
"1069","2018-08-23",4.67
"1070","2018-08-24",4.77
"1071","2018-08-27",4.7
"1072","2018-08-28",5.12
"1073","2018-08-29",5.27
"1074","2018-08-30",5.13
"1075","2018-08-31",5.31
"1076","2018-09-04",5.22
"1077","2018-09-05",4.86
"1078","2018-09-06",4.76
"1079","2018-09-07",4.69
"1080","2018-09-10",4.76
"1081","2018-09-11",4.62
"1082","2018-09-12",4.56
"1083","2018-09-13",4.49
"1084","2018-09-14",4.51
"1085","2018-09-17",4.42
"1086","2018-09-18",4.43
"1087","2018-09-19",4.4
"1088","2018-09-20",4.37
"1089","2018-09-21",4.32
"1090","2018-09-24",4.14
"1091","2018-09-25",3.9
"1092","2018-09-26",4.29
"1093","2018-09-27",4.01
"1094","2018-09-28",4.06
"1095","2018-10-01",3.85
"1096","2018-10-02",3.71
"1097","2018-10-03",3.53
"1098","2018-10-04",3.53
"1099","2018-10-05",3.01
"1100","2018-10-08",3.26
"1101","2018-10-09",3.34
"1102","2018-10-10",3.17
"1103","2018-10-11",3.02
"1104","2018-10-12",3.12
"1105","2018-10-15",3.07
"1106","2018-10-16",3.26
"1107","2018-10-17",3.25
"1108","2018-10-18",3.25
"1109","2018-10-19",3.34
"1110","2018-10-22",3.05
"1111","2018-10-23",3.1
"1112","2018-10-24",3.04
"1113","2018-10-25",3.22
"1114","2018-10-26",3.04
"1115","2018-10-29",3
"1116","2018-10-30",3.31
"1117","2018-10-31",3.64
"1118","2018-11-01",3.43
"1119","2018-11-02",3.56
"1120","2018-11-05",3.63
"1121","2018-11-06",3.57
"1122","2018-11-07",3.4
"1123","2018-11-08",3.5
"1124","2018-11-09",3.23
"1125","2018-11-12",2.92
"1126","2018-11-13",2.89
"1127","2018-11-14",1.67
"1128","2018-11-15",1.82
"1129","2018-11-16",1.97
"1130","2018-11-19",1.88
"1131","2018-11-20",1.96
"1132","2018-11-21",1.86
"1133","2018-11-23",1.8
"1134","2018-11-26",1.89
"1135","2018-11-27",1.91
"1136","2018-11-28",1.99
"1137","2018-11-29",1.92
"1138","2018-11-30",1.8
"1139","2018-12-03",1.71
"1140","2018-12-04",1.68
"1141","2018-12-06",1.64
"1142","2018-12-07",1.6
"1143","2018-12-10",1.58
"1144","2018-12-11",1.55
"1145","2018-12-12",1.54
"1146","2018-12-13",1.4
"1147","2018-12-14",1.44
"1148","2018-12-17",1.43
"1149","2018-12-18",1.44
"1150","2018-12-19",1.36
"1151","2018-12-20",1.25
"1152","2018-12-21",1.18
"1153","2018-12-24",1.07
"1154","2018-12-26",1
"1155","2018-12-27",0.95
"1156","2018-12-28",0.96
"1157","2018-12-31",1.33
"1158","2019-01-02",1.52
"1159","2019-01-03",1.44
"1160","2019-01-04",1.59
"1161","2019-01-07",1.54
"1162","2019-01-08",1.57
"1163","2019-01-09",1.66
"1164","2019-01-10",1.74
"1165","2019-01-11",1.66
"1166","2019-01-14",1.67
"1167","2019-01-15",2.27
"1168","2019-01-16",2.35
"1169","2019-01-17",2.33
"1170","2019-01-18",2.56
"1171","2019-01-22",2.61
"1172","2019-01-23",2.48
"1173","2019-01-24",2.8
"1174","2019-01-25",3.1
"1175","2019-01-28",3.19
"1176","2019-01-29",3.48
"1177","2019-01-30",3.12
"1178","2019-01-31",3.08
"1179","2019-02-01",2.9
"1180","2019-02-04",2.8
"1181","2019-02-05",2.91
"1182","2019-02-06",3.06
"1183","2019-02-07",3.1
"1184","2019-02-08",3.2
"1185","2019-02-11",3.23
"1186","2019-02-12",3.28
"1187","2019-02-13",3.51
"1188","2019-02-14",3.3
"1189","2019-02-15",3.3
"1190","2019-02-19",3.45
"1191","2019-02-20",3.85
"1192","2019-02-21",3.69
"1193","2019-02-22",3.64
"1194","2019-02-25",3.38
"1195","2019-02-26",3.1
"1196","2019-02-27",3.05
"1197","2019-02-28",3.11
"1198","2019-03-01",3.19
"1199","2019-03-04",3.19
"1200","2019-03-05",3.09
"1201","2019-03-06",3.02
"1202","2019-03-07",2.96
"1203","2019-03-08",2.85
"1204","2019-03-11",2.98
"1205","2019-03-12",2.98
"1206","2019-03-13",2.96
"1207","2019-03-14",3
"1208","2019-03-15",2.85
"1209","2019-03-18",3.09
"1210","2019-03-19",3.05
"1211","2019-03-20",3.03
"1212","2019-03-21",3.05
"1213","2019-03-22",2.95
"1214","2019-03-25",3.04
"1215","2019-03-26",2.96
"1216","2019-03-27",2.99
"1217","2019-03-28",2.95
"1218","2019-03-29",3
"1219","2019-04-01",3.15
"1220","2019-04-02",3.22
"1221","2019-04-03",3.4
"1222","2019-04-04",3.18
"1223","2019-04-05",3.15
"1224","2019-04-08",3.05
"1225","2019-04-09",3.12
"1226","2019-04-10",3.07
"1227","2019-04-11",3.06
"1228","2019-04-12",3.09
"1229","2019-04-15",3.07
"1230","2019-04-16",2.85
"1231","2019-04-17",2.96
"1232","2019-04-18",2.99
"1233","2019-04-22",2.93
"1234","2019-04-23",3.05
"1235","2019-04-24",2.97
"1236","2019-04-25",3
"1237","2019-04-26",3.06
"1238","2019-04-29",3.03
"1239","2019-04-30",3.02
"1240","2019-05-01",2.91
"1241","2019-05-02",2.78
"1242","2019-05-03",2.99
"1243","2019-05-06",2.96
"1244","2019-05-07",3.06
"1245","2019-05-08",3.12
"1246","2019-05-09",3.27
"1247","2019-05-10",3.16
"1248","2019-05-13",3.07
"1249","2019-05-14",2.93
"1250","2019-05-15",2.97
"1251","2019-05-16",2.885
"1252","2019-05-17",2.75
"1253","2019-05-20",2.72
"1254","2019-05-21",2.75
"1255","2019-05-22",2.7
"1256","2019-05-23",2.62
"1257","2019-05-24",2.6
"1258","2019-05-28",2.7
"1259","2019-05-29",2.68
"1260","2019-05-30",2.5
"1261","2019-05-31",2.4
"1262","2019-06-03",2.66
"1263","2019-06-04",2.86
"1264","2019-06-05",2.76
"1265","2019-06-06",2.92
"1266","2019-06-07",2.74
"1267","2019-06-10",2.77
"1268","2019-06-11",2.73
"1269","2019-06-12",2.71
"1270","2019-06-13",2.57
"1271","2019-06-14",2.49
"1272","2019-06-17",2.53
"1273","2019-06-18",2.38
"1274","2019-06-19",2.12
"1275","2019-06-20",2.07
"1276","2019-06-21",2.2
"1277","2019-06-24",2.17
"1278","2019-06-25",2.14
"1279","2019-06-26",2.18
"1280","2019-06-27",2.27
"1281","2019-06-28",2.38
"1282","2019-07-01",2.26
"1283","2019-07-02",2.22
"1284","2019-07-03",2.18
"1285","2019-07-05",2.13
"1286","2019-07-08",2.16
"1287","2019-07-09",2.43
"1288","2019-07-10",2.44
"1289","2019-07-11",2.44
"1290","2019-07-12",2.47
"1291","2019-07-15",2.36
"1292","2019-07-16",2.31
"1293","2019-07-17",2.37
"1294","2019-07-18",2.38
"1295","2019-07-19",2.35
"1296","2019-07-22",2.29
"1297","2019-07-23",2.17
"1298","2019-07-24",2.24
"1299","2019-07-25",2.3
"1300","2019-07-26",2.26
"1301","2019-07-29",2.24
"1302","2019-07-30",2.25
"1303","2019-07-31",2.3
"1304","2019-08-01",2.43
"1305","2019-08-02",2.3
"1306","2019-08-05",2.53
"1307","2019-08-06",2.47
"1308","2019-08-07",2.39
"1309","2019-08-08",2.34
"1310","2019-08-09",2.51
"1311","2019-08-12",2.56
"1312","2019-08-13",2.48
"1313","2019-08-14",2.42
"1314","2019-08-15",2.41
"1315","2019-08-16",2.6
"1316","2019-08-19",2.85
"1317","2019-08-20",2.71
"1318","2019-08-21",2.66
"1319","2019-08-22",2.82
"1320","2019-08-23",3.13
"1321","2019-08-26",3.26
"1322","2019-08-27",3.24
"1323","2019-08-28",3.21
"1324","2019-08-29",3.12
"1325","2019-08-30",3.33
"1326","2019-09-03",3.28
"1327","2019-09-04",3.21
"1328","2019-09-05",3.34
"1329","2019-09-06",3.27
"1330","2019-09-09",3.16
"1331","2019-09-10",3.03
"1332","2019-09-11",3.1
"1333","2019-09-12",3.09
"1334","2019-09-13",3.05
"1335","2019-09-16",3.08
"1336","2019-09-17",3.14
"1337","2019-09-18",3.02
"1338","2019-09-19",3.03
"1339","2019-09-20",3.05
"1340","2019-09-23",2.82
"1341","2019-09-24",2.76
"1342","2019-09-25",2.77
"1343","2019-09-26",2.88
"1344","2019-09-27",2.86
"1345","2019-09-30",2.97
"1346","2019-10-01",2.73
"1347","2019-10-02",3.23
"1348","2019-10-03",3.38
"1349","2019-10-04",3.19
"1350","2019-10-07",3.34
"1351","2019-10-08",3.24
"1352","2019-10-09",3.19
"1353","2019-10-10",3.1
"1354","2019-10-11",2.92
"1355","2019-10-14",2.85
"1356","2019-10-15",2.61
"1357","2019-10-16",2.51
"1358","2019-10-17",2.43
"1359","2019-10-18",2.32
"1360","2019-10-21",2.35
"1361","2019-10-22",2.3
"1362","2019-10-23",2.28
"1363","2019-10-24",2.19
"1364","2019-10-25",2.14
"1365","2019-10-28",2.1
"1366","2019-10-29",2.19
"1367","2019-10-30",2.08
"1368","2019-10-31",2.05
"1369","2019-11-01",2.48
"1370","2019-11-04",2.7
"1371","2019-11-05",2.43
"1372","2019-11-06",2.41
"1373","2019-11-07",2.32
"1374","2019-11-08",2.4
"1375","2019-11-11",2.18
"1376","2019-11-12",2.19
"1377","2019-11-13",2.18
"1378","2019-11-14",2.19
"1379","2019-11-15",2.17
"1380","2019-11-18",2.07
"1381","2019-11-19",2.08
"1382","2019-11-20",2.1
"1383","2019-11-21",2.11
"1384","2019-11-22",2.23
"1385","2019-11-25",2.22
"1386","2019-11-26",2.16
"1387","2019-11-27",2.17
"1388","2019-11-29",2.15
"1389","2019-12-02",2.15
"1390","2019-12-03",1.76
"1391","2019-12-04",1.77
"1392","2019-12-05",1.95
"1393","2019-12-06",2
"1394","2019-12-09",1.99
"1395","2019-12-10",1.81
"1396","2019-12-11",1.9
"1397","2019-12-12",2.07
"1398","2019-12-13",2.13
"1399","2019-12-16",2.04
"1400","2019-12-17",2.03
"1401","2019-12-18",1.99
"1402","2019-12-19",2
"1403","2019-12-20",2
"1404","2019-12-23",2.03
"1405","2019-12-24",2.01
"1406","2019-12-26",2.08
"1407","2019-12-27",2.2
"1408","2019-12-30",2.24
"1409","2019-12-31",2.42
"1410","2020-01-02",2.58
"1411","2020-01-03",2.63
"1412","2020-01-06",2.54
"1413","2020-01-07",2.39
"1414","2020-01-08",2.46
"1415","2020-01-09",2.42
"1416","2020-01-10",2.43
"1417","2020-01-13",2.56
"1418","2020-01-14",2.62
"1419","2020-01-15",2.55
"1420","2020-01-16",2.49
"1421","2020-01-17",2.82
"1422","2020-01-21",2.91
"1423","2020-01-22",3.065
"1424","2020-01-23",2.77
"1425","2020-01-24",2.72
"1426","2020-01-27",2.67
"1427","2020-01-28",2.59
"1428","2020-01-29",2.5
"1429","2020-01-30",2.2
"1430","2020-01-31",2.37
"1431","2020-02-03",2.61
"1432","2020-02-04",2.5
"1433","2020-02-05",2.5
"1434","2020-02-06",2.2
"1435","2020-02-07",1.71
"1436","2020-02-10",1.81
"1437","2020-02-11",1.79
"1438","2020-02-12",1.74
"1439","2020-02-13",1.68
"1440","2020-02-14",1.65
"1441","2020-02-18",1.78
"1442","2020-02-19",1.89
"1443","2020-02-20",1.89
"1444","2020-02-21",1.85
"1445","2020-02-24",1.75
"1446","2020-02-25",1.67
"1447","2020-02-26",1.65
"1448","2020-02-27",1.62
"1449","2020-02-28",1.72
"1450","2020-03-02",1.74
"1451","2020-03-03",1.64
"1452","2020-03-04",1.66
"1453","2020-03-05",1.63
"1454","2020-03-06",1.52
"1455","2020-03-09",1.38
"1456","2020-03-10",1.36
"1457","2020-03-11",1.18
"1458","2020-03-12",1.01
"1459","2020-03-13",1.04
"1460","2020-03-16",1.11
"1461","2020-03-17",1.1
"1462","2020-03-18",1.145
"1463","2020-03-19",1.1
"1464","2020-03-20",1.06
"1465","2020-03-23",1.08
"1466","2020-03-24",1.26
"1467","2020-03-25",1.29
"1468","2020-03-26",1.5
"1469","2020-03-27",1.5
"1470","2020-03-30",1.36
"1471","2020-03-31",1.48
"1472","2020-04-01",1.36
"1473","2020-04-02",1.33
"1474","2020-04-03",1.33
"1475","2020-04-06",1.35
"1476","2020-04-07",1.25
"1477","2020-04-08",1.36
"1478","2020-04-09",1.34
"1479","2020-04-13",1.65
"1480","2020-04-14",1.49
"1481","2020-04-15",1.74
"1482","2020-04-16",1.78
"1483","2020-04-17",1.7
"1484","2020-04-20",1.83
"1485","2020-04-21",1.8
"1486","2020-04-22",1.79
"1487","2020-04-23",1.99
"1488","2020-04-24",2.31
"1489","2020-04-27",2.62
"1490","2020-04-28",2.49
"1491","2020-04-29",2.62
"1492","2020-04-30",2.51
"1493","2020-05-01",2.39
"1494","2020-05-04",2.62
"1495","2020-05-05",2.52
"1496","2020-05-06",2.41
"1497","2020-05-07",2.44
"1498","2020-05-08",2.61
"1499","2020-05-11",2.54
"1500","2020-05-12",2.45
"1501","2020-05-13",2.1
"1502","2020-05-14",2.27
"1503","2020-05-15",2.26
"1504","2020-05-18",2.2
"1505","2020-05-19",2.17
"1506","2020-05-20",2.25
"1507","2020-05-21",2.2
"1508","2020-05-22",2.17
"1509","2020-05-26",2.25
"1510","2020-05-27",2.28
"1511","2020-05-28",2.23
"1512","2020-05-29",2.23
"1513","2020-06-01",2.27
"1514","2020-06-02",2.34
"1515","2020-06-03",2.43
"1516","2020-06-04",2.37
"1517","2020-06-05",2.52
"1518","2020-06-08",2.73
"1519","2020-06-09",2.95
"1520","2020-06-10",2.69
"1521","2020-06-11",2.45
"1522","2020-06-12",2.56
"1523","2020-06-15",2.56
"1524","2020-06-16",2.62
"1525","2020-06-17",2.55
"1526","2020-06-18",2.56
"1527","2020-06-19",2.61
"1528","2020-06-22",2.58
"1529","2020-06-23",2.56
"1530","2020-06-24",2.54
"1531","2020-06-25",2.54
"1532","2020-06-26",2.5
"1533","2020-06-29",2.38
"1534","2020-06-30",2.33
"1535","2020-07-01",2.34
"1536","2020-07-02",2.47
"1537","2020-07-06",2.55
"1538","2020-07-07",2.45
"1539","2020-07-08",2.42
"1540","2020-07-09",2.3
"1541","2020-07-10",2.305
"1542","2020-07-13",2.27
"1543","2020-07-14",2.27
"1544","2020-07-15",2.34
"1545","2020-07-16",2.3
"1546","2020-07-17",2.34
"1547","2020-07-20",2.42
"1548","2020-07-21",2.44
"1549","2020-07-22",2.395
"1550","2020-07-23",2.34
"1551","2020-07-24",2.34
"1552","2020-07-27",2.5
"1553","2020-07-28",2.44
"1554","2020-07-29",2.42
"1555","2020-07-30",2.85
"1556","2020-07-31",2.76
"1557","2020-08-03",2.85
"1558","2020-08-04",2.89
"1559","2020-08-05",2.61
"1560","2020-08-06",2.68
"1561","2020-08-07",2.58
"1562","2020-08-10",2.57
"1563","2020-08-11",2.4
"1564","2020-08-12",2.43
"1565","2020-08-13",2.6
"1566","2020-08-14",2.54
"1567","2020-08-17",2.64
"1568","2020-08-18",2.89
"1569","2020-08-19",2.87
"1570","2020-08-20",2.87
"1571","2020-08-21",2.81
"1572","2020-08-24",2.675
"1573","2020-08-25",2.65
"1574","2020-08-26",2.74
"1575","2020-08-27",2.63
"1576","2020-08-28",2.61
"1577","2020-08-31",2.67
"1578","2020-09-01",2.61
"1579","2020-09-02",2.55
"1580","2020-09-03",2.37
"1581","2020-09-04",2.31
"1582","2020-09-08",2.18
"1583","2020-09-09",2.31
"1584","2020-09-10",2.37
"1585","2020-09-11",2.33
"1586","2020-09-14",2.35
"1587","2020-09-15",2.38
"1588","2020-09-16",2.4
"1589","2020-09-17",2.44
"1590","2020-09-18",2.5
"1591","2020-09-21",2.37
"1592","2020-09-22",2.34
"1593","2020-09-23",2.13
"1594","2020-09-24",2.215
"1595","2020-09-25",2.24
"1596","2020-09-28",2.46
"1597","2020-09-29",2.71
"1598","2020-09-30",2.38
"1599","2020-10-01",2.48
"1600","2020-10-02",2.36
"1601","2020-10-05",2.47
"1602","2020-10-06",2.42
"1603","2020-10-07",2.57
"1604","2020-10-08",2.59
"1605","2020-10-09",2.61
"1606","2020-10-12",2.68
"1607","2020-10-13",2.7
"1608","2020-10-14",2.49
"1609","2020-10-15",2.51
"1610","2020-10-16",2.43
"1611","2020-10-19",2.45
"1612","2020-10-20",2.45
"1613","2020-10-21",2.4
"1614","2020-10-22",2.35
"1615","2020-10-23",2.34
"1616","2020-10-26",2.35
"1617","2020-10-27",2.28
"1618","2020-10-28",2.17
"1619","2020-10-29",2.36
"1620","2020-10-30",2.29
"1621","2020-11-02",2.26
"1622","2020-11-03",2.39
"1623","2020-11-04",2.37
"1624","2020-11-05",2.37
"1625","2020-11-06",2.31
"1626","2020-11-09",2.33
"1627","2020-11-10",2.38
"1628","2020-11-11",2.37
"1629","2020-11-12",2.4
"1630","2020-11-13",2.33
"1631","2020-11-16",2.31
"1632","2020-11-17",2.27
"1633","2020-11-18",2.32
"1634","2020-11-19",2.33
"1635","2020-11-20",2.29
"1636","2020-11-23",2.23
"1637","2020-11-24",2.17
"1638","2020-11-25",2.21
"1639","2020-11-27",2.28
