"","date","CRSP"
"488","2018-09-26",45.759998
"489","2018-09-27",46.439999
"490","2018-09-28",44.349998
"491","2018-10-01",42.34
"492","2018-10-02",39.720001
"493","2018-10-03",39
"494","2018-10-04",37.560001
"495","2018-10-05",38.560001
"496","2018-10-08",36.560001
"497","2018-10-09",36.849998
"498","2018-10-10",36.639999
"499","2018-10-11",36.950001
"500","2018-10-12",37.700001
"501","2018-10-15",35.900002
"502","2018-10-16",39.599998
"503","2018-10-17",39.740002
"504","2018-10-18",37.200001
"505","2018-10-19",36.040001
"506","2018-10-22",35.470001
"507","2018-10-23",35.02
"508","2018-10-24",31.809999
"509","2018-10-25",33.130001
"510","2018-10-26",32.419998
"511","2018-10-29",31.280001
"512","2018-10-30",32
"513","2018-10-31",32.77
"514","2018-11-01",35.59
"515","2018-11-02",36.799999
"516","2018-11-05",36.32
"517","2018-11-06",35.060001
"518","2018-11-07",38.849998
"519","2018-11-08",37.700001
"520","2018-11-09",36.369999
"521","2018-11-12",36.169998
"522","2018-11-13",36.48
"523","2018-11-14",34.759998
"524","2018-11-15",36.389999
"525","2018-11-16",37.16
"526","2018-11-19",34.040001
"527","2018-11-20",32.73
"528","2018-11-21",35.060001
"529","2018-11-23",35.66
"530","2018-11-26",36.48
"531","2018-11-27",36.32
"532","2018-11-28",37.619999
"533","2018-11-29",38.720001
"534","2018-11-30",38.330002
"535","2018-12-03",39.84
"536","2018-12-04",36.34
"537","2018-12-06",35.919998
"538","2018-12-07",35.060001
"539","2018-12-10",35.299999
"540","2018-12-11",35.709999
"541","2018-12-12",36.380001
"542","2018-12-13",33.439999
"543","2018-12-14",32.689999
"544","2018-12-17",31.58
"545","2018-12-18",29.540001
"546","2018-12-19",28.860001
"547","2018-12-20",27.42
"548","2018-12-21",22.73
"549","2018-12-24",24.42
"550","2018-12-26",26.309999
"551","2018-12-27",26.41
"552","2018-12-28",26.75
"553","2018-12-31",28.57
"554","2019-01-02",29.870001
"555","2019-01-03",28.02
"556","2019-01-04",30.27
"557","2019-01-07",34.220001
"558","2019-01-08",34.009998
"559","2019-01-09",36.73
"560","2019-01-10",34.57
"561","2019-01-11",35.150002
"562","2019-01-14",34.150002
"563","2019-01-15",35.389999
"564","2019-01-16",35.400002
"565","2019-01-17",35.880001
"566","2019-01-18",37.130001
"567","2019-01-22",33.080002
"568","2019-01-23",31.4
"569","2019-01-24",32.290001
"570","2019-01-25",33.200001
"571","2019-01-28",31.17
"572","2019-01-29",30.969999
"573","2019-01-30",32.240002
"574","2019-01-31",32.43
"575","2019-02-01",31.92
"576","2019-02-04",32.580002
"577","2019-02-05",32.439999
"578","2019-02-06",32.630001
"579","2019-02-07",29.780001
"580","2019-02-08",30.389999
"581","2019-02-11",31.129999
"582","2019-02-12",31.639999
"583","2019-02-13",31.110001
"584","2019-02-14",30.93
"585","2019-02-15",31.52
"586","2019-02-19",32.41
"587","2019-02-20",31.99
"588","2019-02-21",31.18
"589","2019-02-22",31.67
"590","2019-02-25",39.650002
"591","2019-02-26",36.200001
"592","2019-02-27",36.73
"593","2019-02-28",35.389999
"594","2019-03-01",39.970001
"595","2019-03-04",39.919998
"596","2019-03-05",40.869999
"597","2019-03-06",38.389999
"598","2019-03-07",38.700001
"599","2019-03-08",37.700001
"600","2019-03-11",39.040001
"601","2019-03-12",39.41
"602","2019-03-13",39.43
"603","2019-03-14",38.549999
"604","2019-03-15",38.639999
"605","2019-03-18",37.880001
"606","2019-03-19",37.240002
"607","2019-03-20",37.099998
"608","2019-03-21",37.860001
"609","2019-03-22",35.59
"610","2019-03-25",34.189999
"611","2019-03-26",34.830002
"612","2019-03-27",34.209999
"613","2019-03-28",34.93
"614","2019-03-29",35.720001
"615","2019-04-01",35.450001
"616","2019-04-02",37.900002
"617","2019-04-03",38.240002
"618","2019-04-04",38.150002
"619","2019-04-05",38.419998
"620","2019-04-08",38.669998
"621","2019-04-09",37.68
"622","2019-04-10",38.82
"623","2019-04-11",37.509998
"624","2019-04-12",37.91
"625","2019-04-15",37.150002
"626","2019-04-16",39.080002
"627","2019-04-17",36.43
"628","2019-04-18",36.259998
"629","2019-04-22",37.25
"630","2019-04-23",38.68
"631","2019-04-24",38.57
"632","2019-04-25",39.560001
"633","2019-04-26",41.02
"634","2019-04-29",40.279999
"635","2019-04-30",40.189999
"636","2019-05-01",38.82
"637","2019-05-02",40.279999
"638","2019-05-03",40.57
"639","2019-05-06",42.09
"640","2019-05-07",39.16
"641","2019-05-08",39.860001
"642","2019-05-09",39.990002
"643","2019-05-10",40.59
"644","2019-05-13",37.75
"645","2019-05-14",37.619999
"646","2019-05-15",38.669998
"647","2019-05-16",39.439999
"648","2019-05-17",38.830002
"649","2019-05-20",37.689999
"650","2019-05-21",39.43
"651","2019-05-22",38.82
"652","2019-05-23",36.810001
"653","2019-05-24",37
"654","2019-05-28",36.720001
"655","2019-05-29",36.860001
"656","2019-05-30",36.59
"657","2019-05-31",35.57
"658","2019-06-03",35.990002
"659","2019-06-04",37.259998
"660","2019-06-05",37.529999
"661","2019-06-06",37.25
"662","2019-06-07",42.880001
"663","2019-06-10",44.380001
"664","2019-06-11",43.52
"665","2019-06-12",43.529999
"666","2019-06-13",44.259998
"667","2019-06-14",43.27
"668","2019-06-17",47.07
"669","2019-06-18",48.200001
"670","2019-06-19",46.950001
"671","2019-06-20",44.349998
"672","2019-06-21",45.41
"673","2019-06-24",43.349998
"674","2019-06-25",43.98
"675","2019-06-26",43.919998
"676","2019-06-27",45.360001
"677","2019-06-28",47.099998
"678","2019-07-01",47.709999
"679","2019-07-02",46.889999
"680","2019-07-03",47.900002
"681","2019-07-05",47.59
"682","2019-07-08",47.310001
"683","2019-07-09",48.029999
"684","2019-07-10",49.830002
"685","2019-07-11",49.18
"686","2019-07-12",49.110001
"687","2019-07-15",49.279999
"688","2019-07-16",48.5
"689","2019-07-17",49.240002
"690","2019-07-18",49.720001
"691","2019-07-19",49.040001
"692","2019-07-22",49.389999
"693","2019-07-23",49.110001
"694","2019-07-24",49.139999
"695","2019-07-25",49.66
"696","2019-07-26",51.919998
"697","2019-07-29",51.32
"698","2019-07-30",50.720001
"699","2019-07-31",50.689999
"700","2019-08-01",52.560001
"701","2019-08-02",49.889999
"702","2019-08-05",45
"703","2019-08-06",47.5
"704","2019-08-07",48
"705","2019-08-08",49.049999
"706","2019-08-09",50
"707","2019-08-12",48.939999
"708","2019-08-13",47.27
"709","2019-08-14",46.27
"710","2019-08-15",46.099998
"711","2019-08-16",47.549999
"712","2019-08-19",48.580002
"713","2019-08-20",48.52
"714","2019-08-21",48.98
"715","2019-08-22",48.860001
"716","2019-08-23",46.630001
"717","2019-08-26",46.709999
"718","2019-08-27",44.639999
"719","2019-08-28",46.09
"720","2019-08-29",46.740002
"721","2019-08-30",46.209999
"722","2019-09-03",44.82
"723","2019-09-04",45.48
"724","2019-09-05",46.889999
"725","2019-09-06",45.790001
"726","2019-09-09",45.43
"727","2019-09-10",46.200001
"728","2019-09-11",47.869999
"729","2019-09-12",48.040001
"730","2019-09-13",47.669998
"731","2019-09-16",49.669998
"732","2019-09-17",49.220001
"733","2019-09-18",49.400002
"734","2019-09-19",47.509998
"735","2019-09-20",48.330002
"736","2019-09-23",47.700001
"737","2019-09-24",45.950001
"738","2019-09-25",45.060001
"739","2019-09-26",42.450001
"740","2019-09-27",42.360001
"741","2019-09-30",40.990002
"742","2019-10-01",38.529999
"743","2019-10-02",39.09
"744","2019-10-03",38.790001
"745","2019-10-04",39.639999
"746","2019-10-07",41.080002
"747","2019-10-08",37.360001
"748","2019-10-09",36.73
"749","2019-10-10",36.810001
"750","2019-10-11",36.959999
"751","2019-10-14",36.68
"752","2019-10-15",37.959999
"753","2019-10-16",37.75
"754","2019-10-17",37.91
"755","2019-10-18",37.91
"756","2019-10-21",40.049999
"757","2019-10-22",39
"758","2019-10-23",39.23
"759","2019-10-24",39.77
"760","2019-10-25",39.849998
"761","2019-10-28",44.849998
"762","2019-10-29",48.919998
"763","2019-10-30",52.040001
"764","2019-10-31",50.369999
"765","2019-11-01",50.889999
"766","2019-11-04",48.779999
"767","2019-11-05",47.220001
"768","2019-11-06",48.450001
"769","2019-11-07",49.009998
"770","2019-11-08",50.540001
"771","2019-11-11",50.91
"772","2019-11-12",53.580002
"773","2019-11-13",55
"774","2019-11-14",55.060001
"775","2019-11-15",56.869999
"776","2019-11-18",58.529999
"777","2019-11-19",68.459999
"778","2019-11-20",67.419998
"779","2019-11-21",59.389999
"780","2019-11-22",62.200001
"781","2019-11-25",65.669998
"782","2019-11-26",68.760002
"783","2019-11-27",68.110001
"784","2019-11-29",71.650002
"785","2019-12-02",68.620003
"786","2019-12-03",73.129997
"787","2019-12-04",72.099998
"788","2019-12-05",70.709999
"789","2019-12-06",72.370003
"790","2019-12-09",67.449997
"791","2019-12-10",67.629997
"792","2019-12-11",65.650002
"793","2019-12-12",66.029999
"794","2019-12-13",65.360001
"795","2019-12-16",66.330002
"796","2019-12-17",65.949997
"797","2019-12-18",65.389999
"798","2019-12-19",65.139999
"799","2019-12-20",68.059998
"800","2019-12-23",67.879997
"801","2019-12-24",67.230003
"802","2019-12-26",66.75
"803","2019-12-27",66.010002
"804","2019-12-30",61.84
"805","2019-12-31",60.904999
"806","2020-01-02",59.32
"807","2020-01-03",59.439999
"808","2020-01-06",59.950001
"809","2020-01-07",60.349998
"810","2020-01-08",62.529999
"811","2020-01-09",61.900002
"812","2020-01-10",59.900002
"813","2020-01-13",58.990002
"814","2020-01-14",59.68
"815","2020-01-15",59.560001
"816","2020-01-16",59.630001
"817","2020-01-17",58.330002
"818","2020-01-21",58.119999
"819","2020-01-22",58.41
"820","2020-01-23",56.57
"821","2020-01-24",54.75
"822","2020-01-27",53.59
"823","2020-01-28",55.34
"824","2020-01-29",54.200001
"825","2020-01-30",52.419998
"826","2020-01-31",51.950001
"827","2020-02-03",52.709999
"828","2020-02-04",53.48
"829","2020-02-05",54.84
"830","2020-02-06",54.330002
"831","2020-02-07",52.32
"832","2020-02-10",56.619999
"833","2020-02-11",57
"834","2020-02-12",57.75
"835","2020-02-13",58.119999
"836","2020-02-14",55.799999
"837","2020-02-18",55.689999
"838","2020-02-19",58.110001
"839","2020-02-20",56.759998
"840","2020-02-21",53.029999
"841","2020-02-24",51.959999
"842","2020-02-25",49.889999
"843","2020-02-26",50.880001
"844","2020-02-27",49.439999
"845","2020-02-28",53.450001
"846","2020-03-02",53.349998
"847","2020-03-03",51.150002
"848","2020-03-04",53.259998
"849","2020-03-05",53.41
"850","2020-03-06",50.860001
"851","2020-03-09",44.299999
"852","2020-03-10",44.669998
"853","2020-03-11",43.279999
"854","2020-03-12",38.119999
"855","2020-03-13",37.639999
"856","2020-03-16",33.68
"857","2020-03-17",37
"858","2020-03-18",38.470001
"859","2020-03-19",39.57
"860","2020-03-20",38.959999
"861","2020-03-23",39.540001
"862","2020-03-24",42.66
"863","2020-03-25",41.779999
"864","2020-03-26",43.990002
"865","2020-03-27",41.82
"866","2020-03-30",44.290001
"867","2020-03-31",42.41
"868","2020-04-01",38.5
"869","2020-04-02",39.509998
"870","2020-04-03",39.380001
"871","2020-04-06",42.169998
"872","2020-04-07",41.290001
"873","2020-04-08",44.380001
"874","2020-04-09",45.75
"875","2020-04-13",46.009998
"876","2020-04-14",48.389999
"877","2020-04-15",48.130001
"878","2020-04-16",49.509998
"879","2020-04-17",51.419998
"880","2020-04-20",53.459999
"881","2020-04-21",50.900002
"882","2020-04-22",52.400002
"883","2020-04-23",52.48
"884","2020-04-24",54.009998
"885","2020-04-27",55
"886","2020-04-28",52.52
"887","2020-04-29",52
"888","2020-04-30",49.200001
"889","2020-05-01",48.459999
"890","2020-05-04",50
"891","2020-05-05",52
"892","2020-05-06",52.330002
"893","2020-05-07",53.490002
"894","2020-05-08",53.84
"895","2020-05-11",61.290001
"896","2020-05-12",59.549999
"897","2020-05-13",57.369999
"898","2020-05-14",55.880001
"899","2020-05-15",61.09
"900","2020-05-18",63.98
"901","2020-05-19",63.560001
"902","2020-05-20",66.790001
"903","2020-05-21",67.779999
"904","2020-05-22",69.940002
"905","2020-05-26",66.339996
"906","2020-05-27",63.93
"907","2020-05-28",62.310001
"908","2020-05-29",64.580002
"909","2020-06-01",66.589996
"910","2020-06-02",68.360001
"911","2020-06-03",64.949997
"912","2020-06-04",63.669998
"913","2020-06-05",62.259998
"914","2020-06-08",60.529999
"915","2020-06-09",63.259998
"916","2020-06-10",63.029999
"917","2020-06-11",59.700001
"918","2020-06-12",59.889999
"919","2020-06-15",62.450001
"920","2020-06-16",66.269997
"921","2020-06-17",66.330002
"922","2020-06-18",67.339996
"923","2020-06-19",69.080002
"924","2020-06-22",72.019997
"925","2020-06-23",75.370003
"926","2020-06-24",73.089996
"927","2020-06-25",76.050003
"928","2020-06-26",74.040001
"929","2020-06-29",75.050003
"930","2020-06-30",73.489998
"931","2020-07-01",78.5
"932","2020-07-02",79.699997
"933","2020-07-06",84.110001
"934","2020-07-07",91.410004
"935","2020-07-08",94.169998
"936","2020-07-09",94.019997
"937","2020-07-10",89.470001
"938","2020-07-13",86.230003
"939","2020-07-14",90.910004
"940","2020-07-15",93.32
"941","2020-07-16",91.32
"942","2020-07-17",92.349998
"943","2020-07-20",95.300003
"944","2020-07-21",93.550003
"945","2020-07-22",92.970001
"946","2020-07-23",90.800003
"947","2020-07-24",90.349998
"948","2020-07-27",92.120003
"949","2020-07-28",86.400002
"950","2020-07-29",85.529999
"951","2020-07-30",86.360001
"952","2020-07-31",85.459999
"953","2020-08-03",92.5
"954","2020-08-04",94.57
"955","2020-08-05",94.510002
"956","2020-08-06",92.940002
"957","2020-08-07",89.809998
"958","2020-08-10",90.769997
"959","2020-08-11",89.449997
"960","2020-08-12",91.309998
