"","date","RCMT"
"1936","2014-09-10",7.53
"1937","2014-09-11",7.51
"1938","2014-09-12",7.5
"1939","2014-09-15",7.3
"1940","2014-09-16",7.35
"1941","2014-09-17",7.44
"1942","2014-09-18",7.5
"1943","2014-09-19",7.68
"1944","2014-09-22",7.66
"1945","2014-09-23",7.51
"1946","2014-09-24",7.61
"1947","2014-09-25",7.43
"1948","2014-09-26",7.44
"1949","2014-09-29",7.45
"1950","2014-09-30",7.57
"1951","2014-10-01",7.53
"1952","2014-10-02",7.41
"1953","2014-10-03",7.31
"1954","2014-10-06",7.3
"1955","2014-10-07",7.31
"1956","2014-10-08",7.32
"1957","2014-10-09",7.28
"1958","2014-10-10",7.26
"1959","2014-10-13",7.14
"1960","2014-10-14",7.18
"1961","2014-10-15",6.88
"1962","2014-10-16",7.2
"1963","2014-10-17",7.39
"1964","2014-10-20",7.43
"1965","2014-10-21",7.51
"1966","2014-10-22",7.5
"1967","2014-10-23",7.42
"1968","2014-10-24",7.5
"1969","2014-10-27",7.5
"1970","2014-10-28",7.39
"1971","2014-10-29",7.54
"1972","2014-10-30",7.49
"1973","2014-10-31",7.54
"1974","2014-11-03",7.43
"1975","2014-11-04",7.46
"1976","2014-11-05",7.55
"1977","2014-11-06",7.93
"1978","2014-11-07",8.07
"1979","2014-11-10",8.19
"1980","2014-11-11",8.17
"1981","2014-11-12",8.07
"1982","2014-11-13",8
"1983","2014-11-14",8.15
"1984","2014-11-17",8.15
"1985","2014-11-18",8.21
"1986","2014-11-19",8.04
"1987","2014-11-20",8.09
"1988","2014-11-21",8.05
"1989","2014-11-24",8.05
"1990","2014-11-25",7.95
"1991","2014-11-26",7.96
"1992","2014-11-28",8.07
"1993","2014-12-01",8.07
"1994","2014-12-02",7.87
"1995","2014-12-03",7.88
"1996","2014-12-04",7.93
"1997","2014-12-05",7.97
"1998","2014-12-08",7.96
"1999","2014-12-09",8.01
"2000","2014-12-10",7.89
"2001","2014-12-11",7.95
"2002","2014-12-12",7.84
"2003","2014-12-15",7.78
"2004","2014-12-16",8
"2005","2014-12-17",8.15
"2006","2014-12-18",8.13
"2007","2014-12-19",8.39
"2008","2014-12-22",8.39
"2009","2014-12-23",8.34
"2010","2014-12-24",8.32
"2011","2014-12-26",8.49
"2012","2014-12-29",8.57
"2013","2014-12-30",8.55
"2014","2014-12-31",7
"2015","2015-01-02",6.89
"2016","2015-01-05",6.83
"2017","2015-01-06",6.64
"2018","2015-01-07",6.55
"2019","2015-01-08",6.53
"2020","2015-01-09",6.55
"2021","2015-01-12",6.6
"2022","2015-01-13",6.48
"2023","2015-01-14",6.38
"2024","2015-01-15",6.6
"2025","2015-01-16",6.36
"2026","2015-01-20",6.37
"2027","2015-01-21",6.18
"2028","2015-01-22",6.09
"2029","2015-01-23",6.22
"2030","2015-01-26",6.14
"2031","2015-01-27",6.11
"2032","2015-01-28",6.05
"2033","2015-01-29",6.03
"2034","2015-01-30",5.92
"2035","2015-02-02",5.93
"2036","2015-02-03",5.9
"2037","2015-02-04",5.83
"2038","2015-02-05",5.71
"2039","2015-02-06",5.7
"2040","2015-02-09",5.72
"2041","2015-02-10",5.57
"2042","2015-02-11",5.77
"2043","2015-02-12",5.75
"2044","2015-02-13",5.85
"2045","2015-02-17",5.98
"2046","2015-02-18",5.85
"2047","2015-02-19",5.87
"2048","2015-02-20",5.8
"2049","2015-02-23",5.77
"2050","2015-02-24",5.9
"2051","2015-02-25",5.95
"2052","2015-02-26",5.96
"2053","2015-02-27",6.02
"2054","2015-03-02",6.07
"2055","2015-03-03",6.14
"2056","2015-03-04",6.36
"2057","2015-03-05",6.64
"2058","2015-03-06",6.69
"2059","2015-03-09",6.79
"2060","2015-03-10",6.79
"2061","2015-03-11",6.55
"2062","2015-03-12",6.8
"2063","2015-03-13",6.6
"2064","2015-03-16",6.57
"2065","2015-03-17",6.59
"2066","2015-03-18",6.8
"2067","2015-03-19",6.8
"2068","2015-03-20",6.9
"2069","2015-03-23",6.85
"2070","2015-03-24",6.67
"2071","2015-03-25",6.71
"2072","2015-03-26",6.56
"2073","2015-03-27",6.67
"2074","2015-03-30",6.89
"2075","2015-03-31",6.7
"2076","2015-04-01",6.56
"2077","2015-04-02",6.54
"2078","2015-04-06",6.51
"2079","2015-04-07",6.5
"2080","2015-04-08",6.59
"2081","2015-04-09",6.58
"2082","2015-04-10",6.52
"2083","2015-04-13",6.5
"2084","2015-04-14",6.46
"2085","2015-04-15",6.45
"2086","2015-04-16",6.41
"2087","2015-04-17",6.41
"2088","2015-04-20",6.21
"2089","2015-04-21",6.24
"2090","2015-04-22",6.17
"2091","2015-04-23",6.17
"2092","2015-04-24",6.17
"2093","2015-04-27",6.1
"2094","2015-04-28",6.14
"2095","2015-04-29",6.21
"2096","2015-04-30",6.17
"2097","2015-05-01",6.24
"2098","2015-05-04",6.15
"2099","2015-05-05",6.19
"2100","2015-05-06",6.1
"2101","2015-05-07",6.12
"2102","2015-05-08",6.07
"2103","2015-05-11",6.01
"2104","2015-05-12",5.9
"2105","2015-05-13",6.07
"2106","2015-05-14",5.58
"2107","2015-05-15",5.75
"2108","2015-05-18",5.41
"2109","2015-05-19",5.44
"2110","2015-05-20",5.61
"2111","2015-05-21",5.63
"2112","2015-05-22",5.57
"2113","2015-05-26",5.53
"2114","2015-05-27",5.51
"2115","2015-05-28",5.56
"2116","2015-05-29",5.66
"2117","2015-06-01",5.72
"2118","2015-06-02",5.73
"2119","2015-06-03",5.75
"2120","2015-06-04",5.67
"2121","2015-06-05",5.55
"2122","2015-06-08",5.58
"2123","2015-06-09",5.56
"2124","2015-06-10",5.7
"2125","2015-06-11",5.65
"2126","2015-06-12",5.62
"2127","2015-06-15",5.58
"2128","2015-06-16",5.68
"2129","2015-06-17",5.62
"2130","2015-06-18",5.67
"2131","2015-06-19",5.56
"2132","2015-06-22",5.6
"2133","2015-06-23",5.78
"2134","2015-06-24",5.82
"2135","2015-06-25",5.73
"2136","2015-06-26",5.74
"2137","2015-06-29",5.71
"2138","2015-06-30",5.66
"2139","2015-07-01",5.57
"2140","2015-07-02",5.69
"2141","2015-07-06",5.59
"2142","2015-07-07",5.56
"2143","2015-07-08",5.53
"2144","2015-07-09",5.53
"2145","2015-07-10",5.53
"2146","2015-07-13",5.56
"2147","2015-07-14",5.71
"2148","2015-07-15",5.6
"2149","2015-07-16",5.67
"2150","2015-07-17",5.62
"2151","2015-07-20",5.64
"2152","2015-07-21",5.54
"2153","2015-07-22",5.5
"2154","2015-07-23",5.55
"2155","2015-07-24",5.5
"2156","2015-07-27",5.47
"2157","2015-07-28",5.35
"2158","2015-07-29",5.36
"2159","2015-07-30",5.11
"2160","2015-07-31",5.05
"2161","2015-08-03",4.81
"2162","2015-08-04",4.83
"2163","2015-08-05",4.97
"2164","2015-08-06",4.96
"2165","2015-08-07",4.87
"2166","2015-08-10",4.87
"2167","2015-08-11",4.87
"2168","2015-08-12",4.98
"2169","2015-08-13",4.6
"2170","2015-08-14",4.57
"2171","2015-08-17",4.44
"2172","2015-08-18",4.73
"2173","2015-08-19",4.71
"2174","2015-08-20",4.79
"2175","2015-08-21",4.84
"2176","2015-08-24",4.73
"2177","2015-08-25",4.71
"2178","2015-08-26",4.77
"2179","2015-08-27",4.86
"2180","2015-08-28",4.79
"2181","2015-08-31",4.98
"2182","2015-09-01",4.95
"2183","2015-09-02",4.9
"2184","2015-09-03",4.83
"2185","2015-09-04",4.9
"2186","2015-09-08",4.93
"2187","2015-09-09",4.81
"2188","2015-09-10",4.93
"2189","2015-09-11",4.88
"2190","2015-09-14",4.8
"2191","2015-09-15",5.03
"2192","2015-09-16",4.93
"2193","2015-09-17",5.01
"2194","2015-09-18",5.11
"2195","2015-09-21",5.01
"2196","2015-09-22",5.07
"2197","2015-09-23",5.04
"2198","2015-09-24",5.06
"2199","2015-09-25",5.03
"2200","2015-09-28",4.91
"2201","2015-09-29",4.88
"2202","2015-09-30",4.92
"2203","2015-10-01",4.83
"2204","2015-10-02",4.84
"2205","2015-10-05",4.9
"2206","2015-10-06",4.75
"2207","2015-10-07",4.92
"2208","2015-10-08",4.78
"2209","2015-10-09",4.91
"2210","2015-10-12",4.97
"2211","2015-10-13",4.96
"2212","2015-10-14",4.94
"2213","2015-10-15",4.95
"2214","2015-10-16",4.81
"2215","2015-10-19",4.8
"2216","2015-10-20",4.61
"2217","2015-10-21",4.67
"2218","2015-10-22",4.86
"2219","2015-10-23",4.87
"2220","2015-10-26",4.93
"2221","2015-10-27",4.99
"2222","2015-10-28",5.01
"2223","2015-10-29",5.16
"2224","2015-10-30",5.11
"2225","2015-11-02",5.01
"2226","2015-11-03",5.12
"2227","2015-11-04",5.06
"2228","2015-11-05",5.27
"2229","2015-11-06",5.49
"2230","2015-11-09",5.21
"2231","2015-11-10",5.46
"2232","2015-11-11",5.38
"2233","2015-11-12",5.52
"2234","2015-11-13",5.66
"2235","2015-11-16",5.68
"2236","2015-11-17",5.63
"2237","2015-11-18",5.63
"2238","2015-11-19",5.38
"2239","2015-11-20",5.33
"2240","2015-11-23",5.14
"2241","2015-11-24",5.23
"2242","2015-11-25",5.12
"2243","2015-11-27",5.15
"2244","2015-11-30",5.06
"2245","2015-12-01",5.07
"2246","2015-12-02",5.12
"2247","2015-12-03",5
"2248","2015-12-04",4.93
"2249","2015-12-07",4.78
"2250","2015-12-08",4.88
"2251","2015-12-09",4.89
"2252","2015-12-10",4.89
"2253","2015-12-11",5.4
"2254","2015-12-14",5.51
"2255","2015-12-15",5.51
"2256","2015-12-16",5.61
"2257","2015-12-17",5.64
"2258","2015-12-18",4.75
"2259","2015-12-21",4.7
"2260","2015-12-22",4.74
"2261","2015-12-23",4.88
"2262","2015-12-24",5.28
"2263","2015-12-28",5.32
"2264","2015-12-29",5.24
"2265","2015-12-30",5.36
"2266","2015-12-31",5.5
"2267","2016-01-04",5.17
"2268","2016-01-05",5.09
"2269","2016-01-06",5.12
"2270","2016-01-07",5.17
"2271","2016-01-08",5.24
"2272","2016-01-11",5.23
"2273","2016-01-12",5.07
"2274","2016-01-13",4.96
"2275","2016-01-14",4.96
"2276","2016-01-15",4.9
"2277","2016-01-19",4.8
"2278","2016-01-20",4.8
"2279","2016-01-21",4.88
"2280","2016-01-22",4.86
"2281","2016-01-25",5
"2282","2016-01-26",5
"2283","2016-01-27",4.9
"2284","2016-01-28",4.96
"2285","2016-01-29",4.97
"2286","2016-02-01",4.97
"2287","2016-02-02",4.92
"2288","2016-02-03",4.93
"2289","2016-02-04",4.94
"2290","2016-02-05",5.08
"2291","2016-02-08",4.96
"2292","2016-02-09",5.08
"2293","2016-02-10",4.94
"2294","2016-02-11",4.84
"2295","2016-02-12",4.87
"2296","2016-02-16",4.89
"2297","2016-02-17",5.15
"2298","2016-02-18",5.13
"2299","2016-02-19",5.31
"2300","2016-02-22",5.42
"2301","2016-02-23",5.41
"2302","2016-02-24",5.43
"2303","2016-02-25",5.58
"2304","2016-02-26",5.66
"2305","2016-02-29",5.9
"2306","2016-03-01",5.88
"2307","2016-03-02",5.57
"2308","2016-03-03",5.53
"2309","2016-03-04",5.45
"2310","2016-03-07",5.41
"2311","2016-03-08",5.39
"2312","2016-03-09",5.39
"2313","2016-03-10",5.45
"2314","2016-03-11",5.46
"2315","2016-03-14",5.47
"2316","2016-03-15",5.5
"2317","2016-03-16",5.5
"2318","2016-03-17",5.45
"2319","2016-03-18",5.42
"2320","2016-03-21",5.44
"2321","2016-03-22",5.4
"2322","2016-03-23",5.3
"2323","2016-03-24",5.37
"2324","2016-03-28",5.5
"2325","2016-03-29",5.41
"2326","2016-03-30",5.36
"2327","2016-03-31",5.31
"2328","2016-04-01",5.25
"2329","2016-04-04",5.18
"2330","2016-04-05",5.23
"2331","2016-04-06",5.26
"2332","2016-04-07",5.21
"2333","2016-04-08",5.3
"2334","2016-04-11",5.13
"2335","2016-04-12",5.14
"2336","2016-04-13",5.24
"2337","2016-04-14",5.36
"2338","2016-04-15",5.3
"2339","2016-04-18",5.35
"2340","2016-04-19",5.23
"2341","2016-04-20",5.29
"2342","2016-04-21",5.29
"2343","2016-04-22",5.32
"2344","2016-04-25",5.35
"2345","2016-04-26",5.38
"2346","2016-04-27",5.46
"2347","2016-04-28",5.27
"2348","2016-04-29",5.15
"2349","2016-05-02",5.21
"2350","2016-05-03",5.32
"2351","2016-05-04",5.18
"2352","2016-05-05",5.15
"2353","2016-05-06",5.22
"2354","2016-05-09",5.22
"2355","2016-05-10",5.2
"2356","2016-05-11",5.25
"2357","2016-05-12",5.23
"2358","2016-05-13",5.23
"2359","2016-05-16",5.4
"2360","2016-05-17",5.49
"2361","2016-05-18",5.5
"2362","2016-05-19",5.4
"2363","2016-05-20",5.28
"2364","2016-05-23",5.24
"2365","2016-05-24",5.32
"2366","2016-05-25",5.3
"2367","2016-05-26",5.4
"2368","2016-05-27",5.39
"2369","2016-05-31",5.37
"2370","2016-06-01",5.36
"2371","2016-06-02",5.37
"2372","2016-06-03",5.4
"2373","2016-06-06",5.35
"2374","2016-06-07",5.57
"2375","2016-06-08",5.62
"2376","2016-06-09",5.69
"2377","2016-06-10",5.75
"2378","2016-06-13",5.7
"2379","2016-06-14",5.65
"2380","2016-06-15",5.69
"2381","2016-06-16",5.7
"2382","2016-06-17",5.46
"2383","2016-06-20",5.55
"2384","2016-06-21",5.64
"2385","2016-06-22",5.59
"2386","2016-06-23",5.5
"2387","2016-06-24",5.2
"2388","2016-06-27",5.14
"2389","2016-06-28",5.2
"2390","2016-06-29",5.23
"2391","2016-06-30",5.21
"2392","2016-07-01",5.26
"2393","2016-07-05",5.18
"2394","2016-07-06",5.25
"2395","2016-07-07",5.26
"2396","2016-07-08",5.54
"2397","2016-07-11",5.69
"2398","2016-07-12",5.69
"2399","2016-07-13",5.75
"2400","2016-07-14",5.7
"2401","2016-07-15",5.73
"2402","2016-07-18",5.73
"2403","2016-07-19",5.7
"2404","2016-07-20",5.85
"2405","2016-07-21",5.9
"2406","2016-07-22",5.93
"2407","2016-07-25",5.92
"2408","2016-07-26",5.88
"2409","2016-07-27",5.76
"2410","2016-07-28",5.8
"2411","2016-07-29",5.76
"2412","2016-08-01",5.8
"2413","2016-08-02",5.74
"2414","2016-08-03",5.81
"2415","2016-08-04",5.81
"2416","2016-08-05",5.72
"2417","2016-08-08",5.63
"2418","2016-08-09",5.69
"2419","2016-08-10",5.63
"2420","2016-08-11",5.64
"2421","2016-08-12",5.54
"2422","2016-08-15",5.51
"2423","2016-08-16",5.43
"2424","2016-08-17",5.43
"2425","2016-08-18",5.43
"2426","2016-08-19",5.44
"2427","2016-08-22",5.47
"2428","2016-08-23",5.47
"2429","2016-08-24",5.45
"2430","2016-08-25",5.48
"2431","2016-08-26",5.64
"2432","2016-08-29",5.65
"2433","2016-08-30",5.71
"2434","2016-08-31",5.61
"2435","2016-09-01",5.55
"2436","2016-09-02",5.85
"2437","2016-09-06",5.84
"2438","2016-09-07",5.81
"2439","2016-09-08",5.86
"2440","2016-09-09",5.85
"2441","2016-09-12",5.8
"2442","2016-09-13",5.79
"2443","2016-09-14",5.81
"2444","2016-09-15",5.98
"2445","2016-09-16",6
"2446","2016-09-19",6
"2447","2016-09-20",6
"2448","2016-09-21",6.35
"2449","2016-09-22",6.34
"2450","2016-09-23",6.4
"2451","2016-09-26",6.55
"2452","2016-09-27",6.64
"2453","2016-09-28",6.55
"2454","2016-09-29",6.6
"2455","2016-09-30",6.63
"2456","2016-10-03",6.67
"2457","2016-10-04",6.69
"2458","2016-10-05",6.57
"2459","2016-10-06",6.78
"2460","2016-10-07",6.79
"2461","2016-10-10",6.84
"2462","2016-10-11",6.84
"2463","2016-10-12",6.84
"2464","2016-10-13",6.85
"2465","2016-10-14",6.9
"2466","2016-10-17",7.01
"2467","2016-10-18",6.99
"2468","2016-10-19",7.09
"2469","2016-10-20",6.96
"2470","2016-10-21",7
"2471","2016-10-24",7.04
"2472","2016-10-25",7.03
"2473","2016-10-26",6.94
"2474","2016-10-27",6.99
"2475","2016-10-28",6.98
"2476","2016-10-31",7.08
"2477","2016-11-01",7.05
"2478","2016-11-02",7.01
"2479","2016-11-03",7.03
"2480","2016-11-04",6.94
"2481","2016-11-07",6.66
"2482","2016-11-08",6.56
"2483","2016-11-09",6.63
"2484","2016-11-10",6.04
"2485","2016-11-11",5.92
"2486","2016-11-14",5.92
"2487","2016-11-15",5.88
"2488","2016-11-16",5.95
"2489","2016-11-17",6.1
"2490","2016-11-18",6.16
"2491","2016-11-21",6.13
"2492","2016-11-22",6.12
"2493","2016-11-23",6.16
"2494","2016-11-25",6.38
"2495","2016-11-28",6.4
"2496","2016-11-29",6.46
"2497","2016-11-30",6.46
"2498","2016-12-01",6.36
"2499","2016-12-02",6.51
"2500","2016-12-05",6.45
"2501","2016-12-06",6.42
"2502","2016-12-07",6.55
"2503","2016-12-08",6.88
"2504","2016-12-09",6.98
"2505","2016-12-12",6.93
"2506","2016-12-13",6.87
"2507","2016-12-14",6.8
"2508","2016-12-15",6.74
"2509","2016-12-16",6.85
"2510","2016-12-19",6.7
"2511","2016-12-20",6.91
"2512","2016-12-21",6.82
"2513","2016-12-22",6.62
"2514","2016-12-23",6.57
"2515","2016-12-27",6.28
"2516","2016-12-28",6.25
"2517","2016-12-29",6.41
"2518","2016-12-30",6.36
"2519","2017-01-03",6.27
"2520","2017-01-04",6.32
"2521","2017-01-05",6.21
"2522","2017-01-06",6.18
"2523","2017-01-09",6.26
"2524","2017-01-10",6.26
"2525","2017-01-11",6.35
"2526","2017-01-12",6.43
"2527","2017-01-13",6.39
"2528","2017-01-17",6.17
"2529","2017-01-18",6.11
"2530","2017-01-19",6.12
"2531","2017-01-20",5.96
"2532","2017-01-23",5.98
"2533","2017-01-24",5.95
"2534","2017-01-25",5.93
"2535","2017-01-26",6.04
"2536","2017-01-27",6.07
"2537","2017-01-30",6
"2538","2017-01-31",6.01
"2539","2017-02-01",5.99
"2540","2017-02-02",5.96
"2541","2017-02-03",6.02
"2542","2017-02-06",6.04
"2543","2017-02-07",5.97
"2544","2017-02-08",6.06
"2545","2017-02-09",6.04
"2546","2017-02-10",6.17
"2547","2017-02-13",6.04
"2548","2017-02-14",6.04
"2549","2017-02-15",6.03
"2550","2017-02-16",6.01
"2551","2017-02-17",6
"2552","2017-02-21",5.92
"2553","2017-02-22",5.72
"2554","2017-02-23",5.67
"2555","2017-02-24",5.81
"2556","2017-02-27",5.93
"2557","2017-02-28",5.8
"2558","2017-03-01",5.87
"2559","2017-03-02",5.53
"2560","2017-03-03",5.3
"2561","2017-03-06",5.21
"2562","2017-03-07",5.08
"2563","2017-03-08",5.13
"2564","2017-03-09",5.16
"2565","2017-03-10",5.13
"2566","2017-03-13",4.99
"2567","2017-03-14",5.01
"2568","2017-03-15",4.91
"2569","2017-03-16",5
"2570","2017-03-17",4.99
"2571","2017-03-20",4.98
"2572","2017-03-21",4.85
"2573","2017-03-22",4.87
"2574","2017-03-23",4.78
"2575","2017-03-24",4.85
"2576","2017-03-27",4.82
"2577","2017-03-28",4.81
"2578","2017-03-29",4.78
"2579","2017-03-30",4.75
"2580","2017-03-31",4.76
"2581","2017-04-03",4.74
"2582","2017-04-04",4.7
"2583","2017-04-05",4.82
"2584","2017-04-06",4.75
"2585","2017-04-07",4.74
"2586","2017-04-10",4.98
"2587","2017-04-11",4.97
"2588","2017-04-12",4.94
"2589","2017-04-13",4.76
"2590","2017-04-17",4.73
"2591","2017-04-18",4.74
"2592","2017-04-19",4.72
"2593","2017-04-20",4.84
"2594","2017-04-21",4.76
"2595","2017-04-24",4.74
"2596","2017-04-25",4.71
"2597","2017-04-26",4.71
"2598","2017-04-27",4.7
"2599","2017-04-28",4.76
"2600","2017-05-01",4.79
"2601","2017-05-02",4.81
"2602","2017-05-03",4.82
"2603","2017-05-04",4.78
"2604","2017-05-05",4.8
"2605","2017-05-08",4.99
"2606","2017-05-09",5.13
"2607","2017-05-10",5.11
"2608","2017-05-11",5.03
"2609","2017-05-12",5.05
"2610","2017-05-15",5.11
"2611","2017-05-16",5.1
"2612","2017-05-17",5.01
"2613","2017-05-18",5.11
"2614","2017-05-19",5.12
"2615","2017-05-22",5.14
"2616","2017-05-23",5.18
"2617","2017-05-24",5.26
"2618","2017-05-25",5.28
"2619","2017-05-26",5.47
"2620","2017-05-30",5.46
"2621","2017-05-31",5.56
"2622","2017-06-01",5.51
"2623","2017-06-02",5.44
"2624","2017-06-05",5.64
"2625","2017-06-06",5.69
"2626","2017-06-07",5.55
"2627","2017-06-08",5.62
"2628","2017-06-09",5.46
"2629","2017-06-12",5.33
"2630","2017-06-13",5.07
"2631","2017-06-14",5.36
"2632","2017-06-15",5.35
"2633","2017-06-16",5.15
"2634","2017-06-19",5.21
"2635","2017-06-20",5.09
"2636","2017-06-21",5.11
"2637","2017-06-22",5.08
"2638","2017-06-23",5.19
"2639","2017-06-26",5.02
"2640","2017-06-27",5.02
"2641","2017-06-28",5.03
"2642","2017-06-29",5.06
"2643","2017-06-30",5.05
"2644","2017-07-03",5.03
"2645","2017-07-05",5.04
"2646","2017-07-06",5
"2647","2017-07-07",4.97
"2648","2017-07-10",4.93
"2649","2017-07-11",4.98
"2650","2017-07-12",5
"2651","2017-07-13",5.26
"2652","2017-07-14",5.42
"2653","2017-07-17",5.5
"2654","2017-07-18",5.48
"2655","2017-07-19",5.45
"2656","2017-07-20",5.45
"2657","2017-07-21",5.45
"2658","2017-07-24",5.42
"2659","2017-07-25",5.4
"2660","2017-07-26",5.37
"2661","2017-07-27",5.21
"2662","2017-07-28",5.28
"2663","2017-07-31",5.32
"2664","2017-08-01",5.26
"2665","2017-08-02",5.12
"2666","2017-08-03",5.09
"2667","2017-08-04",5.22
"2668","2017-08-07",5.31
"2669","2017-08-08",5.33
"2670","2017-08-09",5.13
"2671","2017-08-10",5.25
"2672","2017-08-11",5.34
"2673","2017-08-14",5.45
"2674","2017-08-15",5.5
"2675","2017-08-16",5.55
"2676","2017-08-17",5.4
"2677","2017-08-18",5.36
"2678","2017-08-21",5.27
"2679","2017-08-22",5.28
"2680","2017-08-23",5.28
"2681","2017-08-24",5.3
"2682","2017-08-25",5.5
"2683","2017-08-28",5.37
"2684","2017-08-29",5.48
"2685","2017-08-30",5.5
"2686","2017-08-31",5.39
"2687","2017-09-01",5.35
"2688","2017-09-05",5.44
"2689","2017-09-06",5.29
"2690","2017-09-07",5.42
"2691","2017-09-08",5.31
"2692","2017-09-11",5.44
"2693","2017-09-12",5.34
"2694","2017-09-13",5.49
"2695","2017-09-14",5.49
"2696","2017-09-15",5.49
"2697","2017-09-18",5.43
"2698","2017-09-19",5.54
"2699","2017-09-20",5.54
"2700","2017-09-21",5.44
"2701","2017-09-22",5.48
"2702","2017-09-25",5.46
"2703","2017-09-26",5.44
"2704","2017-09-27",5.52
"2705","2017-09-28",5.76
"2706","2017-09-29",5.72
"2707","2017-10-02",5.74
"2708","2017-10-03",5.66
"2709","2017-10-04",5.66
"2710","2017-10-05",5.65
"2711","2017-10-06",5.62
"2712","2017-10-09",5.7
"2713","2017-10-10",5.58
"2714","2017-10-11",5.83
"2715","2017-10-12",5.71
"2716","2017-10-13",5.8
"2717","2017-10-16",5.8
"2718","2017-10-17",5.75
"2719","2017-10-18",5.67
"2720","2017-10-19",5.66
"2721","2017-10-20",5.84
"2722","2017-10-23",5.85
"2723","2017-10-24",5.95
"2724","2017-10-25",5.86
"2725","2017-10-26",5.87
"2726","2017-10-27",6
"2727","2017-10-30",5.95
"2728","2017-10-31",5.94
"2729","2017-11-01",5.84
"2730","2017-11-02",6.4
"2731","2017-11-03",6.5
"2732","2017-11-06",6.89
"2733","2017-11-07",6.9
"2734","2017-11-08",6.87
"2735","2017-11-09",6.83
"2736","2017-11-10",6.52
"2737","2017-11-13",6.78
"2738","2017-11-14",6.81
"2739","2017-11-15",6.67
"2740","2017-11-16",6.8
"2741","2017-11-17",6.84
"2742","2017-11-20",6.92
"2743","2017-11-21",6.76
"2744","2017-11-22",6.94
"2745","2017-11-24",6.97
"2746","2017-11-27",6.9
"2747","2017-11-28",6.83
"2748","2017-11-29",6.89
"2749","2017-11-30",6.9
"2750","2017-12-01",6.9
"2751","2017-12-04",6.89
"2752","2017-12-05",6.81
"2753","2017-12-06",6.79
"2754","2017-12-07",6.84
"2755","2017-12-08",6.85
"2756","2017-12-11",6.9
"2757","2017-12-12",7.32
"2758","2017-12-13",7.35
"2759","2017-12-14",7.2
"2760","2017-12-15",7.19
"2761","2017-12-18",7.26
"2762","2017-12-19",7.26
"2763","2017-12-20",7.29
"2764","2017-12-21",6.17
"2765","2017-12-22",6.09
"2766","2017-12-26",6.18
"2767","2017-12-27",6.1
"2768","2017-12-28",6.27
"2769","2017-12-29",6.25
"2770","2018-01-02",6.3
"2771","2018-01-03",6.36
"2772","2018-01-04",6.23
"2773","2018-01-05",6.15
"2774","2018-01-08",6.21
"2775","2018-01-09",6.15
"2776","2018-01-10",6.19
"2777","2018-01-11",6.18
"2778","2018-01-12",6.2
"2779","2018-01-16",6.18
"2780","2018-01-17",6.14
"2781","2018-01-18",6.12
"2782","2018-01-19",6.21
"2783","2018-01-22",6.08
"2784","2018-01-23",6.19
"2785","2018-01-24",6.13
"2786","2018-01-25",6.29
"2787","2018-01-26",6.44
"2788","2018-01-29",6.35
"2789","2018-01-30",6.35
"2790","2018-01-31",6.33
"2791","2018-02-01",6.35
"2792","2018-02-02",6.32
"2793","2018-02-05",6.09
"2794","2018-02-06",5.9
"2795","2018-02-07",6.05
"2796","2018-02-08",5.98
"2797","2018-02-09",6.05
"2798","2018-02-12",6.01
"2799","2018-02-13",6.33
"2800","2018-02-14",6.4
"2801","2018-02-15",6.23
"2802","2018-02-16",6.27
"2803","2018-02-20",6.26
"2804","2018-02-21",6.39
"2805","2018-02-22",6.34
"2806","2018-02-23",6.37
"2807","2018-02-26",6.41
"2808","2018-02-27",6.46
"2809","2018-02-28",6.36
"2810","2018-03-01",6.27
"2811","2018-03-02",6.36
"2812","2018-03-05",6.13
"2813","2018-03-06",6.15
"2814","2018-03-07",5.96
"2815","2018-03-08",6.09
"2816","2018-03-09",5.92
"2817","2018-03-12",5.99
"2818","2018-03-13",5.84
"2819","2018-03-14",5.78
"2820","2018-03-15",5.83
"2821","2018-03-16",5.78
"2822","2018-03-19",5.63
"2823","2018-03-20",5.66
"2824","2018-03-21",5.69
"2825","2018-03-22",5.7
"2826","2018-03-23",5.55
"2827","2018-03-26",5.66
"2828","2018-03-27",5.69
"2829","2018-03-28",5.79
"2830","2018-03-29",5.77
"2831","2018-04-02",5.69
"2832","2018-04-03",5.65
"2833","2018-04-04",5.63
"2834","2018-04-05",5.66
"2835","2018-04-06",5.63
"2836","2018-04-09",5.7
"2837","2018-04-10",5.62
"2838","2018-04-11",5.62
"2839","2018-04-12",5.64
"2840","2018-04-13",5.65
"2841","2018-04-16",5.5
"2842","2018-04-17",5.5
"2843","2018-04-18",5.28
"2844","2018-04-19",5.37
"2845","2018-04-20",5.35
"2846","2018-04-23",5.34
"2847","2018-04-24",5.26
"2848","2018-04-25",5.23
"2849","2018-04-26",5.15
"2850","2018-04-27",5.38
"2851","2018-04-30",5.14
"2852","2018-05-01",5.14
"2853","2018-05-02",5.06
"2854","2018-05-03",5.04
"2855","2018-05-04",5.01
"2856","2018-05-07",4.97
"2857","2018-05-08",5
"2858","2018-05-09",4.7
"2859","2018-05-10",5.01
"2860","2018-05-11",5.03
"2861","2018-05-14",5.13
"2862","2018-05-15",5.19
"2863","2018-05-16",5.15
"2864","2018-05-17",5.19
"2865","2018-05-18",5.06
"2866","2018-05-21",5.02
"2867","2018-05-22",4.97
"2868","2018-05-23",4.97
"2869","2018-05-24",4.91
