"","date","GIGM"
"996","2010-12-14",1.58
"997","2010-12-15",1.58
"998","2010-12-16",1.54
"999","2010-12-17",1.48
"1000","2010-12-20",1.45
"1001","2010-12-21",1.46
"1002","2010-12-22",1.45
"1003","2010-12-23",1.45
"1004","2010-12-27",1.49
"1005","2010-12-28",1.53
"1006","2010-12-29",1.5
"1007","2010-12-30",1.51
"1008","2010-12-31",1.48
"1009","2011-01-03",1.51
"1010","2011-01-04",1.51
"1011","2011-01-05",1.56
"1012","2011-01-06",1.53
"1013","2011-01-07",1.5
"1014","2011-01-10",1.48
"1015","2011-01-11",1.46
"1016","2011-01-12",1.51
"1017","2011-01-13",1.46
"1018","2011-01-14",1.44
"1019","2011-01-18",1.44
"1020","2011-01-19",1.42
"1021","2011-01-20",1.37
"1022","2011-01-21",1.4
"1023","2011-01-24",1.39
"1024","2011-01-25",1.36
"1025","2011-01-26",1.24
"1026","2011-01-27",1.16
"1027","2011-01-28",1.14
"1028","2011-01-31",1.22
"1029","2011-02-01",1.26
"1030","2011-02-02",1.24
"1031","2011-02-03",1.27
"1032","2011-02-04",1.24
"1033","2011-02-07",1.26
"1034","2011-02-08",1.25
"1035","2011-02-09",1.28
"1036","2011-02-10",1.26
"1037","2011-02-11",1.24
"1038","2011-02-14",1.21
"1039","2011-02-15",1.18
"1040","2011-02-16",1.19
"1041","2011-02-17",1.24
"1042","2011-02-18",1.22
"1043","2011-02-22",1.17
"1044","2011-02-23",1.14
"1045","2011-02-24",1.13
"1046","2011-02-25",1.15
"1047","2011-02-28",1.14
"1048","2011-03-01",1.13
"1049","2011-03-02",1.16
"1050","2011-03-03",1.21
"1051","2011-03-04",1.18
"1052","2011-03-07",1.14
"1053","2011-03-08",1.15
"1054","2011-03-09",1.16
"1055","2011-03-10",1.13
"1056","2011-03-11",1.13
"1057","2011-03-14",1.12
"1058","2011-03-15",1.05
"1059","2011-03-16",1.03
"1060","2011-03-17",1.09
"1061","2011-03-18",1.13
"1062","2011-03-21",1.15
"1063","2011-03-22",1.16
"1064","2011-03-23",1.15
"1065","2011-03-24",1.3
"1066","2011-03-25",1.42
"1067","2011-03-28",1.48
"1068","2011-03-29",1.41
"1069","2011-03-30",1.4
"1070","2011-03-31",1.34
"1071","2011-04-01",1.33
"1072","2011-04-04",1.34
"1073","2011-04-05",1.32
"1074","2011-04-06",1.29
"1075","2011-04-07",1.3
"1076","2011-04-08",1.26
"1077","2011-04-11",1.23
"1078","2011-04-12",1.21
"1079","2011-04-13",1.34
"1080","2011-04-14",1.36
"1081","2011-04-15",1.32
"1082","2011-04-18",1.25
"1083","2011-04-19",1.44
"1084","2011-04-20",1.44
"1085","2011-04-21",1.43
"1086","2011-04-25",1.43
"1087","2011-04-26",1.55
"1088","2011-04-27",1.6
"1089","2011-04-28",1.54
"1090","2011-04-29",1.56
"1091","2011-05-02",1.47
"1092","2011-05-03",1.36
"1093","2011-05-04",1.36
"1094","2011-05-05",1.35
"1095","2011-05-06",1.32
"1096","2011-05-09",1.33
"1097","2011-05-10",1.37
"1098","2011-05-11",1.33
"1099","2011-05-12",1.32
"1100","2011-05-13",1.3
"1101","2011-05-16",1.28
"1102","2011-05-17",1.22
"1103","2011-05-18",1.27
"1104","2011-05-19",1.27
"1105","2011-05-20",1.25
"1106","2011-05-23",1.23
"1107","2011-05-24",1.28
"1108","2011-05-25",1.26
"1109","2011-05-26",1.28
"1110","2011-05-27",1.28
"1111","2011-05-31",1.28
"1112","2011-06-01",1.26
"1113","2011-06-02",1.26
"1114","2011-06-03",1.25
"1115","2011-06-06",1.17
"1116","2011-06-07",1.16
"1117","2011-06-08",1.15
"1118","2011-06-09",1.11
"1119","2011-06-10",1.17
"1120","2011-06-13",1.14
"1121","2011-06-14",1.2
"1122","2011-06-15",1.2
"1123","2011-06-16",1.19
"1124","2011-06-17",1.19
"1125","2011-06-20",1.18
"1126","2011-06-21",1.19
"1127","2011-06-22",1.22
"1128","2011-06-23",1.27
"1129","2011-06-24",1.29
"1130","2011-06-27",1.26
"1131","2011-06-28",1.27
"1132","2011-06-29",1.26
"1133","2011-06-30",1.28
"1134","2011-07-01",1.3
"1135","2011-07-05",1.31
"1136","2011-07-06",1.28
"1137","2011-07-07",1.29
"1138","2011-07-08",1.26
"1139","2011-07-11",1.24
"1140","2011-07-12",1.21
"1141","2011-07-13",1.21
"1142","2011-07-14",1.16
"1143","2011-07-15",1.17
"1144","2011-07-18",1.15
"1145","2011-07-19",1.15
"1146","2011-07-20",1.18
"1147","2011-07-21",1.16
"1148","2011-07-22",1.2
"1149","2011-07-25",1.22
"1150","2011-07-26",1.24
"1151","2011-07-27",1.21
"1152","2011-07-28",1.18
"1153","2011-07-29",1.2
"1154","2011-08-01",1.2
"1155","2011-08-02",1.16
"1156","2011-08-03",1.14
"1157","2011-08-04",1.04
"1158","2011-08-05",1.03
"1159","2011-08-08",0.97
"1160","2011-08-09",1.01
"1161","2011-08-10",0.96
"1162","2011-08-11",0.91
"1163","2011-08-12",1
"1164","2011-08-15",1.04
"1165","2011-08-16",1
"1166","2011-08-17",0.97
"1167","2011-08-18",0.94
"1168","2011-08-19",0.93
"1169","2011-08-22",0.92
"1170","2011-08-23",0.95
"1171","2011-08-24",0.92
"1172","2011-08-25",0.89
"1173","2011-08-26",0.88
"1174","2011-08-29",0.88
"1175","2011-08-30",0.88
"1176","2011-08-31",0.9
"1177","2011-09-01",0.86
"1178","2011-09-02",0.88
"1179","2011-09-06",0.86
"1180","2011-09-07",0.84
"1181","2011-09-08",0.84
"1182","2011-09-09",0.83
"1183","2011-09-12",0.82
"1184","2011-09-13",0.8
"1185","2011-09-14",0.8
"1186","2011-09-15",0.87
"1187","2011-09-16",0.83
"1188","2011-09-19",0.89
"1189","2011-09-20",0.93
"1190","2011-09-21",0.9
"1191","2011-09-22",0.88
"1192","2011-09-23",0.89
"1193","2011-09-26",0.87
"1194","2011-09-27",0.92
"1195","2011-09-28",0.87
"1196","2011-09-29",0.87
"1197","2011-09-30",0.87
"1198","2011-10-03",0.86
"1199","2011-10-04",0.9
"1200","2011-10-05",0.97
"1201","2011-10-06",0.91
"1202","2011-10-07",0.89
"1203","2011-10-10",0.91
"1204","2011-10-11",1
"1205","2011-10-12",0.99
"1206","2011-10-13",1.02
"1207","2011-10-14",1.06
"1208","2011-10-17",1.06
"1209","2011-10-18",1.06
"1210","2011-10-19",1.01
"1211","2011-10-20",0.98
"1212","2011-10-21",0.96
"1213","2011-10-24",0.95
"1214","2011-10-25",0.95
"1215","2011-10-26",1
"1216","2011-10-27",0.99
"1217","2011-10-28",0.94
"1218","2011-10-31",0.92
"1219","2011-11-01",0.9
"1220","2011-11-02",0.88
"1221","2011-11-03",0.9
"1222","2011-11-04",0.88
"1223","2011-11-07",0.9
"1224","2011-11-08",0.88
"1225","2011-11-09",0.85
"1226","2011-11-10",0.88
"1227","2011-11-11",0.88
"1228","2011-11-14",0.87
"1229","2011-11-15",0.88
"1230","2011-11-16",0.88
"1231","2011-11-17",0.91
"1232","2011-11-18",0.88
"1233","2011-11-21",0.85
"1234","2011-11-22",0.85
"1235","2011-11-23",0.84
"1236","2011-11-25",0.84
"1237","2011-11-28",0.84
"1238","2011-11-29",0.84
"1239","2011-11-30",0.84
"1240","2011-12-01",0.82
"1241","2011-12-02",0.82
"1242","2011-12-05",0.84
"1243","2011-12-06",0.84
"1244","2011-12-07",0.85
"1245","2011-12-08",0.85
"1246","2011-12-09",0.84
"1247","2011-12-12",0.82
"1248","2011-12-13",0.82
"1249","2011-12-14",0.8
"1250","2011-12-15",0.82
"1251","2011-12-16",0.81
"1252","2011-12-19",0.82
"1253","2011-12-20",0.8
"1254","2011-12-21",0.82
"1255","2011-12-22",0.8
"1256","2011-12-23",0.8
"1257","2011-12-27",0.92
"1258","2011-12-28",0.86
"1259","2011-12-29",0.81
"1260","2011-12-30",0.83
"1261","2012-01-03",0.84
"1262","2012-01-04",0.82
"1263","2012-01-05",0.81
"1264","2012-01-06",0.87
"1265","2012-01-09",0.87
"1266","2012-01-10",0.88
"1267","2012-01-11",0.91
"1268","2012-01-12",0.91
"1269","2012-01-13",0.91
"1270","2012-01-17",0.92
"1271","2012-01-18",0.94
"1272","2012-01-19",0.93
"1273","2012-01-20",0.95
"1274","2012-01-23",0.97
"1275","2012-01-24",0.97
"1276","2012-01-25",0.98
"1277","2012-01-26",1
"1278","2012-01-27",1.01
"1279","2012-01-30",1.05
"1280","2012-01-31",1.11
"1281","2012-02-01",1.19
"1282","2012-02-02",1.34
"1283","2012-02-03",1.49
"1284","2012-02-06",1.4
"1285","2012-02-07",1.36
"1286","2012-02-08",1.2
"1287","2012-02-09",1.18
"1288","2012-02-10",1.23
"1289","2012-02-13",1.28
"1290","2012-02-14",1.24
"1291","2012-02-15",1.2
"1292","2012-02-16",1.24
"1293","2012-02-17",1.25
"1294","2012-02-21",1.31
"1295","2012-02-22",1.38
"1296","2012-02-23",1.48
"1297","2012-02-24",1.45
"1298","2012-02-27",1.41
"1299","2012-02-28",1.41
"1300","2012-02-29",1.41
"1301","2012-03-01",1.39
"1302","2012-03-02",1.38
"1303","2012-03-05",1.36
"1304","2012-03-06",1.28
"1305","2012-03-07",1.35
"1306","2012-03-08",1.36
"1307","2012-03-09",1.37
"1308","2012-03-12",1.43
"1309","2012-03-13",1.45
"1310","2012-03-14",1.42
"1311","2012-03-15",1.42
"1312","2012-03-16",1.39
"1313","2012-03-19",1.45
"1314","2012-03-20",1.48
"1315","2012-03-21",1.46
"1316","2012-03-22",1.46
"1317","2012-03-23",1.31
"1318","2012-03-26",1.31
"1319","2012-03-27",1.32
"1320","2012-03-28",1.32
"1321","2012-03-29",1.31
"1322","2012-03-30",1.33
"1323","2012-04-02",1.3
"1324","2012-04-03",1.3
"1325","2012-04-04",1.29
"1326","2012-04-05",1.26
"1327","2012-04-09",1.25
"1328","2012-04-10",1.26
"1329","2012-04-11",1.27
"1330","2012-04-12",1.3
"1331","2012-04-13",1.3
"1332","2012-04-16",1.3
"1333","2012-04-17",1.27
"1334","2012-04-18",1.22
"1335","2012-04-19",1.22
"1336","2012-04-20",1.24
"1337","2012-04-23",1.25
"1338","2012-04-24",1.28
"1339","2012-04-25",1.31
"1340","2012-04-26",1.32
"1341","2012-04-27",1.32
"1342","2012-04-30",1.25
"1343","2012-05-01",1.17
"1344","2012-05-02",1.18
"1345","2012-05-03",1.19
"1346","2012-05-04",1.16
"1347","2012-05-07",1.16
"1348","2012-05-08",1.15
"1349","2012-05-09",1.15
"1350","2012-05-10",1.16
"1351","2012-05-11",1.16
"1352","2012-05-14",1.17
"1353","2012-05-15",1.13
"1354","2012-05-16",1.12
"1355","2012-05-17",1.11
"1356","2012-05-18",1.11
"1357","2012-05-21",1.12
"1358","2012-05-22",1.11
"1359","2012-05-23",1.1
"1360","2012-05-24",1.12
"1361","2012-05-25",1.15
"1362","2012-05-29",1.18
"1363","2012-05-30",1.15
"1364","2012-05-31",1.11
"1365","2012-06-01",1.08
"1366","2012-06-04",1.13
"1367","2012-06-05",1.15
"1368","2012-06-06",1.14
"1369","2012-06-07",1.15
"1370","2012-06-08",1.15
"1371","2012-06-11",1.19
"1372","2012-06-12",1.15
"1373","2012-06-13",1.2
"1374","2012-06-14",1.19
"1375","2012-06-15",1.19
"1376","2012-06-18",1.15
"1377","2012-06-19",1.2
"1378","2012-06-20",1.2
"1379","2012-06-21",1.19
"1380","2012-06-22",1.18
"1381","2012-06-25",1.18
"1382","2012-06-26",1.19
"1383","2012-06-27",1.16
"1384","2012-06-28",1.19
"1385","2012-06-29",1.14
"1386","2012-07-02",1.16
"1387","2012-07-03",1.16
"1388","2012-07-05",1.16
"1389","2012-07-06",1.16
"1390","2012-07-09",1.14
"1391","2012-07-10",1.15
"1392","2012-07-11",1.15
"1393","2012-07-12",1.09
"1394","2012-07-13",1.1
"1395","2012-07-16",1.1
"1396","2012-07-17",1.08
"1397","2012-07-18",1.12
"1398","2012-07-19",1.13
"1399","2012-07-20",1.12
"1400","2012-07-23",1.12
"1401","2012-07-24",1.11
"1402","2012-07-25",1.1
"1403","2012-07-26",1.14
"1404","2012-07-27",1.1
"1405","2012-07-30",1.11
"1406","2012-07-31",1.1
"1407","2012-08-01",1.1
"1408","2012-08-02",1.11
"1409","2012-08-03",1.13
"1410","2012-08-06",1.11
"1411","2012-08-07",1.11
"1412","2012-08-08",1.09
"1413","2012-08-09",1.01
"1414","2012-08-10",1.05
"1415","2012-08-13",1.05
"1416","2012-08-14",1.06
"1417","2012-08-15",1.06
"1418","2012-08-16",1.04
"1419","2012-08-17",1.04
"1420","2012-08-20",1.09
"1421","2012-08-21",1.1
"1422","2012-08-22",1.1
"1423","2012-08-23",1.11
"1424","2012-08-24",1.12
"1425","2012-08-27",1.08
"1426","2012-08-28",1.08
"1427","2012-08-29",1.08
"1428","2012-08-30",1.06
"1429","2012-08-31",1.07
"1430","2012-09-04",1.03
"1431","2012-09-05",1.01
"1432","2012-09-06",1.07
"1433","2012-09-07",1.08
"1434","2012-09-10",1.08
"1435","2012-09-11",1.05
"1436","2012-09-12",1.03
"1437","2012-09-13",1.03
"1438","2012-09-14",1.03
"1439","2012-09-17",1.03
"1440","2012-09-18",1.05
"1441","2012-09-19",1.04
"1442","2012-09-20",1.06
"1443","2012-09-21",1.04
"1444","2012-09-24",1.05
"1445","2012-09-25",1.05
"1446","2012-09-26",1.05
"1447","2012-09-27",1.05
"1448","2012-09-28",1.05
"1449","2012-10-01",1.05
"1450","2012-10-02",1.04
"1451","2012-10-03",1.05
"1452","2012-10-04",1.03
"1453","2012-10-05",1.01
"1454","2012-10-08",0.93
"1455","2012-10-09",0.92
"1456","2012-10-10",0.93
"1457","2012-10-11",0.91
"1458","2012-10-12",0.93
"1459","2012-10-15",0.93
"1460","2012-10-16",0.92
"1461","2012-10-17",0.96
"1462","2012-10-18",0.93
"1463","2012-10-19",0.94
"1464","2012-10-22",0.92
"1465","2012-10-23",0.95
"1466","2012-10-24",0.98
"1467","2012-10-25",0.99
"1468","2012-10-26",0.98
"1469","2012-10-31",0.97
"1470","2012-11-01",1.06
"1471","2012-11-02",1.02
"1472","2012-11-05",1.05
"1473","2012-11-06",1.07
"1474","2012-11-07",1.08
"1475","2012-11-08",1.04
"1476","2012-11-09",1.01
"1477","2012-11-12",1.04
"1478","2012-11-13",1
"1479","2012-11-14",0.97
"1480","2012-11-15",0.99
"1481","2012-11-16",0.98
"1482","2012-11-19",0.98
"1483","2012-11-20",0.97
"1484","2012-11-21",0.93
"1485","2012-11-23",0.95
"1486","2012-11-26",0.96
"1487","2012-11-27",0.93
"1488","2012-11-28",0.92
"1489","2012-11-29",0.92
"1490","2012-11-30",0.92
"1491","2012-12-03",0.92
"1492","2012-12-04",0.95
"1493","2012-12-05",0.94
"1494","2012-12-06",0.92
"1495","2012-12-07",0.93
"1496","2012-12-10",0.9
"1497","2012-12-11",0.91
"1498","2012-12-12",0.92
"1499","2012-12-13",0.91
"1500","2012-12-14",0.9
"1501","2012-12-17",0.89
"1502","2012-12-18",0.9
"1503","2012-12-19",0.96
"1504","2012-12-20",1
"1505","2012-12-21",0.96
"1506","2012-12-24",0.98
"1507","2012-12-26",0.98
"1508","2012-12-27",1.02
"1509","2012-12-28",0.95
"1510","2012-12-31",0.96
"1511","2013-01-02",1
"1512","2013-01-03",0.98
"1513","2013-01-04",1.01
"1514","2013-01-07",1.02
"1515","2013-01-08",1.02
"1516","2013-01-09",1.02
"1517","2013-01-10",1.01
"1518","2013-01-11",1.03
"1519","2013-01-14",1.01
"1520","2013-01-15",1.03
"1521","2013-01-16",1.01
"1522","2013-01-17",1
"1523","2013-01-18",1.02
"1524","2013-01-22",1.01
"1525","2013-01-23",0.98
"1526","2013-01-24",0.98
"1527","2013-01-25",0.97
"1528","2013-01-28",0.98
"1529","2013-01-29",0.97
"1530","2013-01-30",1.05
"1531","2013-01-31",1.08
"1532","2013-02-01",1.08
"1533","2013-02-04",1.09
"1534","2013-02-05",1.1
"1535","2013-02-06",1.11
"1536","2013-02-07",1.13
"1537","2013-02-08",1.1
"1538","2013-02-11",1.09
"1539","2013-02-12",1.12
"1540","2013-02-13",1.08
"1541","2013-02-14",1.11
"1542","2013-02-15",1.09
"1543","2013-02-19",1.08
"1544","2013-02-20",1.11
"1545","2013-02-21",1.1
"1546","2013-02-22",1.08
"1547","2013-02-25",1.1
"1548","2013-02-26",1.09
"1549","2013-02-27",1.08
"1550","2013-02-28",1.18
"1551","2013-03-01",1.14
"1552","2013-03-04",1.18
"1553","2013-03-05",1.18
"1554","2013-03-06",1.19
"1555","2013-03-07",1.16
"1556","2013-03-08",1.18
"1557","2013-03-11",1.2
"1558","2013-03-12",1.06
"1559","2013-03-13",1.03
"1560","2013-03-14",1.06
"1561","2013-03-15",1.04
"1562","2013-03-18",1.08
"1563","2013-03-19",1.03
"1564","2013-03-20",1.05
"1565","2013-03-21",1.03
"1566","2013-03-22",1.05
"1567","2013-03-25",1.03
"1568","2013-03-26",1.03
"1569","2013-03-27",1.02
"1570","2013-03-28",1.03
"1571","2013-04-01",1.02
"1572","2013-04-02",1.01
"1573","2013-04-03",1.02
"1574","2013-04-04",1.02
"1575","2013-04-05",1.05
"1576","2013-04-08",1
"1577","2013-04-09",1.05
"1578","2013-04-10",1.06
"1579","2013-04-11",1.03
"1580","2013-04-12",1
"1581","2013-04-15",1
"1582","2013-04-16",1
"1583","2013-04-17",1
"1584","2013-04-18",1
"1585","2013-04-19",1.02
"1586","2013-04-22",1
"1587","2013-04-23",1.03
"1588","2013-04-24",1.02
"1589","2013-04-25",1
"1590","2013-04-26",1.01
"1591","2013-04-29",1.02
"1592","2013-04-30",1.01
"1593","2013-05-01",1
"1594","2013-05-02",1
"1595","2013-05-03",0.99
"1596","2013-05-06",1
"1597","2013-05-07",1.02
"1598","2013-05-08",1
"1599","2013-05-09",1.02
"1600","2013-05-10",1.03
"1601","2013-05-13",0.99
"1602","2013-05-14",1.01
"1603","2013-05-15",0.98
"1604","2013-05-16",0.98
"1605","2013-05-17",0.99
"1606","2013-05-20",1
"1607","2013-05-21",1
"1608","2013-05-22",1.02
"1609","2013-05-23",1.02
"1610","2013-05-24",1
"1611","2013-05-28",0.99
"1612","2013-05-29",0.99
"1613","2013-05-30",1
"1614","2013-05-31",0.99
"1615","2013-06-03",0.98
"1616","2013-06-04",0.99
"1617","2013-06-05",0.98
"1618","2013-06-06",0.98
"1619","2013-06-07",0.98
"1620","2013-06-10",0.99
"1621","2013-06-11",1
"1622","2013-06-12",1.02
"1623","2013-06-13",1
"1624","2013-06-14",0.98
"1625","2013-06-17",1
"1626","2013-06-18",0.99
"1627","2013-06-19",0.99
"1628","2013-06-20",0.98
"1629","2013-06-21",0.96
"1630","2013-06-24",0.97
"1631","2013-06-25",0.97
"1632","2013-06-26",0.95
"1633","2013-06-27",0.93
"1634","2013-06-28",0.95
"1635","2013-07-01",0.95
"1636","2013-07-02",0.94
"1637","2013-07-03",0.93
"1638","2013-07-05",0.93
"1639","2013-07-08",0.94
"1640","2013-07-09",0.93
"1641","2013-07-10",0.94
"1642","2013-07-11",0.94
"1643","2013-07-12",0.99
"1644","2013-07-15",1
"1645","2013-07-16",0.97
"1646","2013-07-17",0.97
"1647","2013-07-18",0.99
"1648","2013-07-19",0.99
"1649","2013-07-22",0.95
"1650","2013-07-23",1.16
"1651","2013-07-24",1.15
"1652","2013-07-25",1.1
"1653","2013-07-26",1.09
"1654","2013-07-29",1.08
"1655","2013-07-30",1.1
"1656","2013-07-31",1.09
"1657","2013-08-01",1.07
"1658","2013-08-02",1.07
"1659","2013-08-05",1.09
"1660","2013-08-06",1.06
"1661","2013-08-07",1.06
"1662","2013-08-08",1.05
"1663","2013-08-09",1.03
"1664","2013-08-12",1.03
"1665","2013-08-13",1.03
"1666","2013-08-14",1.05
"1667","2013-08-15",1.03
"1668","2013-08-16",1.04
"1669","2013-08-19",1.06
"1670","2013-08-20",1.05
"1671","2013-08-21",1.03
"1672","2013-08-22",1.04
"1673","2013-08-23",1.02
"1674","2013-08-26",1.01
"1675","2013-08-27",0.99
"1676","2013-08-28",0.99
"1677","2013-08-29",0.97
"1678","2013-08-30",0.97
"1679","2013-09-03",0.98
"1680","2013-09-04",1
"1681","2013-09-05",0.99
"1682","2013-09-06",1
"1683","2013-09-09",0.97
"1684","2013-09-10",1
"1685","2013-09-11",1
"1686","2013-09-12",1
"1687","2013-09-13",1
"1688","2013-09-16",0.99
"1689","2013-09-17",1
"1690","2013-09-18",1
"1691","2013-09-19",0.99
"1692","2013-09-20",0.98
"1693","2013-09-23",0.98
"1694","2013-09-24",1
"1695","2013-09-25",0.99
"1696","2013-09-26",0.97
"1697","2013-09-27",0.95
"1698","2013-09-30",0.98
"1699","2013-10-01",0.97
"1700","2013-10-02",0.95
"1701","2013-10-03",0.97
"1702","2013-10-04",0.96
"1703","2013-10-07",0.96
"1704","2013-10-08",0.96
"1705","2013-10-09",0.96
"1706","2013-10-10",0.95
"1707","2013-10-11",0.94
"1708","2013-10-14",0.97
"1709","2013-10-15",0.95
"1710","2013-10-16",1.01
"1711","2013-10-17",1.1
"1712","2013-10-18",1.06
"1713","2013-10-21",1.09
"1714","2013-10-22",1.06
"1715","2013-10-23",1.03
"1716","2013-10-24",0.99
"1717","2013-10-25",1
"1718","2013-10-28",1.01
"1719","2013-10-29",0.99
"1720","2013-10-30",1.02
"1721","2013-10-31",1.02
"1722","2013-11-01",1.04
"1723","2013-11-04",1.04
"1724","2013-11-05",1.03
"1725","2013-11-06",1.01
"1726","2013-11-07",1.01
"1727","2013-11-08",1.01
"1728","2013-11-11",1.04
"1729","2013-11-12",1.03
"1730","2013-11-13",1.01
"1731","2013-11-14",0.99
"1732","2013-11-15",1
"1733","2013-11-18",0.99
"1734","2013-11-19",0.98
"1735","2013-11-20",0.99
"1736","2013-11-21",0.99
"1737","2013-11-22",0.99
"1738","2013-11-25",0.97
"1739","2013-11-26",0.98
"1740","2013-11-27",0.97
"1741","2013-11-29",1.01
"1742","2013-12-02",1
"1743","2013-12-03",1.02
"1744","2013-12-04",0.98
"1745","2013-12-05",1
"1746","2013-12-06",1
"1747","2013-12-09",1
"1748","2013-12-10",1.02
"1749","2013-12-11",1.01
"1750","2013-12-12",0.96
"1751","2013-12-13",0.97
"1752","2013-12-16",0.99
"1753","2013-12-17",0.97
"1754","2013-12-18",0.96
"1755","2013-12-19",0.99
"1756","2013-12-20",1
"1757","2013-12-23",0.99
"1758","2013-12-24",0.99
"1759","2013-12-26",0.99
"1760","2013-12-27",0.99
"1761","2013-12-30",0.99
"1762","2013-12-31",1
"1763","2014-01-02",1
"1764","2014-01-03",0.99
"1765","2014-01-06",0.98
"1766","2014-01-07",1.01
"1767","2014-01-08",1
"1768","2014-01-09",1.01
"1769","2014-01-10",1.01
"1770","2014-01-13",1.01
"1771","2014-01-14",1
"1772","2014-01-15",0.99
"1773","2014-01-16",0.99
"1774","2014-01-17",1
"1775","2014-01-21",1.02
"1776","2014-01-22",1
"1777","2014-01-23",1.01
"1778","2014-01-24",1.11
"1779","2014-01-27",1.03
"1780","2014-01-28",1.14
"1781","2014-01-29",1.18
"1782","2014-01-30",1.16
"1783","2014-01-31",1.12
"1784","2014-02-03",1.07
"1785","2014-02-04",1.05
"1786","2014-02-05",1.06
"1787","2014-02-06",1.07
"1788","2014-02-07",1.07
"1789","2014-02-10",1.13
"1790","2014-02-11",1.2
"1791","2014-02-12",1.16
"1792","2014-02-13",1.25
"1793","2014-02-14",1.27
"1794","2014-02-18",1.38
"1795","2014-02-19",1.32
"1796","2014-02-20",1.33
"1797","2014-02-21",1.32
"1798","2014-02-24",1.31
"1799","2014-02-25",1.25
"1800","2014-02-26",1.35
"1801","2014-02-27",1.34
"1802","2014-02-28",1.35
"1803","2014-03-03",1.39
"1804","2014-03-04",1.45
"1805","2014-03-05",1.46
"1806","2014-03-06",1.54
"1807","2014-03-07",1.65
"1808","2014-03-10",1.59
"1809","2014-03-11",1.53
"1810","2014-03-12",1.49
"1811","2014-03-13",1.55
"1812","2014-03-14",1.5
"1813","2014-03-17",1.52
"1814","2014-03-18",1.59
"1815","2014-03-19",1.58
"1816","2014-03-20",1.57
"1817","2014-03-21",1.72
"1818","2014-03-24",1.54
"1819","2014-03-25",1.5
"1820","2014-03-26",1.5
"1821","2014-03-27",1.45
"1822","2014-03-28",1.43
"1823","2014-03-31",1.4
"1824","2014-04-01",1.4
"1825","2014-04-02",1.41
"1826","2014-04-03",1.29
"1827","2014-04-04",1.2
"1828","2014-04-07",1.26
"1829","2014-04-08",1.29
"1830","2014-04-09",1.32
"1831","2014-04-10",1.28
"1832","2014-04-11",1.24
"1833","2014-04-14",1.23
"1834","2014-04-15",1.16
"1835","2014-04-16",1.18
"1836","2014-04-17",1.22
"1837","2014-04-21",1.2
"1838","2014-04-22",1.17
"1839","2014-04-23",1.14
"1840","2014-04-24",1.12
"1841","2014-04-25",1.1
"1842","2014-04-28",1.06
"1843","2014-04-29",1.19
"1844","2014-04-30",1.17
"1845","2014-05-01",1.18
"1846","2014-05-02",1.2
"1847","2014-05-05",1.14
"1848","2014-05-06",1.11
"1849","2014-05-07",1.06
"1850","2014-05-08",1.06
"1851","2014-05-09",1.04
"1852","2014-05-12",1.08
"1853","2014-05-13",1.06
"1854","2014-05-14",1.06
"1855","2014-05-15",1.08
"1856","2014-05-16",1.06
"1857","2014-05-19",1.05
"1858","2014-05-20",1.05
"1859","2014-05-21",1.04
"1860","2014-05-22",1.03
"1861","2014-05-23",1.03
"1862","2014-05-27",1.04
"1863","2014-05-28",1.03
"1864","2014-05-29",1.04
"1865","2014-05-30",1.1
"1866","2014-06-02",1.06
"1867","2014-06-03",1.06
"1868","2014-06-04",1.06
"1869","2014-06-05",1.1
"1870","2014-06-06",1.08
"1871","2014-06-09",1.09
"1872","2014-06-10",1.08
"1873","2014-06-11",1.08
"1874","2014-06-12",1.05
"1875","2014-06-13",1.01
"1876","2014-06-16",1.04
"1877","2014-06-17",1.03
"1878","2014-06-18",1.02
"1879","2014-06-19",1.03
"1880","2014-06-20",1.01
"1881","2014-06-23",1
"1882","2014-06-24",1.01
"1883","2014-06-25",1.02
"1884","2014-06-26",1.06
"1885","2014-06-27",1.04
"1886","2014-06-30",1.06
"1887","2014-07-01",1.07
"1888","2014-07-02",1.15
"1889","2014-07-03",1.15
"1890","2014-07-07",1.11
"1891","2014-07-08",1.04
"1892","2014-07-09",1.06
"1893","2014-07-10",1.03
"1894","2014-07-11",1.05
"1895","2014-07-14",1.05
"1896","2014-07-15",1.04
"1897","2014-07-16",1.04
"1898","2014-07-17",1.06
"1899","2014-07-18",1.07
"1900","2014-07-21",1.08
"1901","2014-07-22",1.12
"1902","2014-07-23",1.12
"1903","2014-07-24",1.06
"1904","2014-07-25",1.07
"1905","2014-07-28",1.07
"1906","2014-07-29",1.06
"1907","2014-07-30",1.01
"1908","2014-07-31",1.01
"1909","2014-08-01",1.03
"1910","2014-08-04",1.02
"1911","2014-08-05",1.01
"1912","2014-08-06",1.01
"1913","2014-08-07",1
"1914","2014-08-08",0.96
"1915","2014-08-11",0.99
"1916","2014-08-12",0.99
"1917","2014-08-13",0.92
"1918","2014-08-14",0.93
"1919","2014-08-15",0.94
"1920","2014-08-18",0.94
"1921","2014-08-19",0.94
"1922","2014-08-20",0.96
"1923","2014-08-21",0.97
"1924","2014-08-22",0.99
"1925","2014-08-25",1.02
"1926","2014-08-26",1.01
"1927","2014-08-27",0.98
"1928","2014-08-28",0.97
"1929","2014-08-29",0.99
"1930","2014-09-02",0.97
"1931","2014-09-03",0.96
"1932","2014-09-04",0.97
"1933","2014-09-05",0.98
"1934","2014-09-08",0.96
"1935","2014-09-09",0.97
