"","date","ASND"
"970","2018-11-30",67.510002
"971","2018-12-03",67.5
"972","2018-12-04",64.669998
"973","2018-12-06",64.989998
"974","2018-12-07",64.709999
"975","2018-12-10",63
"976","2018-12-11",62.169998
"977","2018-12-12",62.59
"978","2018-12-13",63.52
"979","2018-12-14",65.230003
"980","2018-12-17",63.630001
"981","2018-12-18",63.52
"982","2018-12-19",62.485001
"983","2018-12-20",60.43
"984","2018-12-21",55.849998
"985","2018-12-24",55.16
"986","2018-12-26",61.18
"987","2018-12-27",60.860001
"988","2018-12-28",59.889999
"989","2018-12-31",62.650002
"990","2019-01-02",64.839996
"991","2019-01-03",62.150002
"992","2019-01-04",64.620003
"993","2019-01-07",67.660004
"994","2019-01-08",70.940002
"995","2019-01-09",69.839996
"996","2019-01-10",70.68
"997","2019-01-11",69.25
"998","2019-01-14",72.690002
"999","2019-01-15",74.720001
"1000","2019-01-16",73.459999
"1001","2019-01-17",73.389999
"1002","2019-01-18",73.889999
"1003","2019-01-22",73.650002
"1004","2019-01-23",73.019997
"1005","2019-01-24",73.900002
"1006","2019-01-25",73.720001
"1007","2019-01-28",71.25
"1008","2019-01-29",70.440002
"1009","2019-01-30",72.07
"1010","2019-01-31",71.459999
"1011","2019-02-01",70.050003
"1012","2019-02-04",68.510002
"1013","2019-02-05",67.790001
"1014","2019-02-06",68.690002
"1015","2019-02-07",67.779999
"1016","2019-02-08",68.389999
"1017","2019-02-11",68.550003
"1018","2019-02-12",70.199997
"1019","2019-02-13",70.379997
"1020","2019-02-14",70.529999
"1021","2019-02-15",73.440002
"1022","2019-02-19",71.209999
"1023","2019-02-20",69.980003
"1024","2019-02-21",68.970001
"1025","2019-02-22",71.989998
"1026","2019-02-25",74.650002
"1027","2019-02-26",73.139999
"1028","2019-02-27",73.459999
"1029","2019-02-28",72.82
"1030","2019-03-01",69.309998
"1031","2019-03-04",120.599998
"1032","2019-03-05",125.400002
"1033","2019-03-06",114.699997
"1034","2019-03-07",120.25
"1035","2019-03-08",120.610001
"1036","2019-03-11",125.290001
"1037","2019-03-12",126.370003
"1038","2019-03-13",129.990005
"1039","2019-03-14",129.380005
"1040","2019-03-15",128.190002
"1041","2019-03-18",129.130005
"1042","2019-03-19",124.849998
"1043","2019-03-20",124.389999
"1044","2019-03-21",123.220001
"1045","2019-03-22",119.07
"1046","2019-03-25",115.260002
"1047","2019-03-26",118.720001
"1048","2019-03-27",115.940002
"1049","2019-03-28",115.220001
"1050","2019-03-29",117.699997
"1051","2019-04-01",113.300003
"1052","2019-04-02",113.18
"1053","2019-04-03",116.900002
"1054","2019-04-04",117.400002
"1055","2019-04-05",118.519997
"1056","2019-04-08",114.709999
"1057","2019-04-09",119.129997
"1058","2019-04-10",120.599998
"1059","2019-04-11",116.209999
"1060","2019-04-12",116.82
"1061","2019-04-15",113.080002
"1062","2019-04-16",111.540001
"1063","2019-04-17",107.110001
"1064","2019-04-18",107.75
"1065","2019-04-22",109.129997
"1066","2019-04-23",112.120003
"1067","2019-04-24",108.029999
"1068","2019-04-25",111.43
"1069","2019-04-26",110.059998
"1070","2019-04-29",114.050003
"1071","2019-04-30",111.379997
"1072","2019-05-01",115.389999
"1073","2019-05-02",119.230003
"1074","2019-05-03",120.809998
"1075","2019-05-06",123.309998
"1076","2019-05-07",124.379997
"1077","2019-05-08",124.529999
"1078","2019-05-09",121.589996
"1079","2019-05-10",121.360001
"1080","2019-05-13",117.370003
"1081","2019-05-14",120.279999
"1082","2019-05-15",121.809998
"1083","2019-05-16",122.889999
"1084","2019-05-17",122.370003
"1085","2019-05-20",124.160004
"1086","2019-05-21",126.360001
"1087","2019-05-22",126.550003
"1088","2019-05-23",124.650002
"1089","2019-05-24",128.960007
"1090","2019-05-28",129.690002
"1091","2019-05-29",127.889999
"1092","2019-05-30",128.440002
"1093","2019-05-31",124.660004
"1094","2019-06-03",132.089996
"1095","2019-06-04",129.600006
"1096","2019-06-05",127.239998
"1097","2019-06-06",121.389999
"1098","2019-06-07",123.470001
"1099","2019-06-10",122.519997
"1100","2019-06-11",118.800003
"1101","2019-06-12",120.370003
"1102","2019-06-13",122.370003
"1103","2019-06-14",120.889999
"1104","2019-06-17",128
"1105","2019-06-18",125.690002
"1106","2019-06-19",126.150002
"1107","2019-06-20",124.330002
"1108","2019-06-21",122.389999
"1109","2019-06-24",121.239998
"1110","2019-06-25",120.650002
"1111","2019-06-26",108.879997
"1112","2019-06-27",108.410004
"1113","2019-06-28",115.150002
"1114","2019-07-01",118.900002
"1115","2019-07-02",115.269997
"1116","2019-07-03",116.019997
"1117","2019-07-05",112.379997
"1118","2019-07-08",113.860001
"1119","2019-07-09",114.129997
"1120","2019-07-10",114.139999
"1121","2019-07-11",112.339996
"1122","2019-07-12",112.669998
"1123","2019-07-15",111.959999
"1124","2019-07-16",115.510002
"1125","2019-07-17",112.760002
"1126","2019-07-18",116.110001
"1127","2019-07-19",114.889999
"1128","2019-07-22",118.889999
"1129","2019-07-23",116.830002
"1130","2019-07-24",115.360001
"1131","2019-07-25",116.330002
"1132","2019-07-26",116.43
"1133","2019-07-29",116.610001
"1134","2019-07-30",115.279999
"1135","2019-07-31",115.760002
"1136","2019-08-01",115.360001
"1137","2019-08-02",116.349998
"1138","2019-08-05",109.120003
"1139","2019-08-06",112.230003
"1140","2019-08-07",114.099998
"1141","2019-08-08",115.480003
"1142","2019-08-09",114.839996
"1143","2019-08-12",114.150002
"1144","2019-08-13",114.959999
"1145","2019-08-14",114.43
"1146","2019-08-15",114.809998
"1147","2019-08-16",114.440002
"1148","2019-08-19",115.690002
"1149","2019-08-20",115.519997
"1150","2019-08-21",116.199997
"1151","2019-08-22",115.839996
"1152","2019-08-23",112.279999
"1153","2019-08-26",114.709999
"1154","2019-08-27",112.5
"1155","2019-08-28",111.699997
"1156","2019-08-29",111.160004
"1157","2019-08-30",112.029999
"1158","2019-09-03",107.93
"1159","2019-09-04",108.620003
"1160","2019-09-05",111
"1161","2019-09-06",111.75
"1162","2019-09-09",106.18
"1163","2019-09-10",105.309998
"1164","2019-09-11",105.290001
"1165","2019-09-12",104.57
"1166","2019-09-13",103.720001
"1167","2019-09-16",104.980003
"1168","2019-09-17",103.360001
"1169","2019-09-18",103.360001
"1170","2019-09-19",107.690002
"1171","2019-09-20",109.489998
"1172","2019-09-23",107.970001
"1173","2019-09-24",107
"1174","2019-09-25",102.480003
"1175","2019-09-26",95.800003
"1176","2019-09-27",96.190002
"1177","2019-09-30",96.32
"1178","2019-10-01",94.419998
"1179","2019-10-02",94.400002
"1180","2019-10-03",95.080002
"1181","2019-10-04",96.68
"1182","2019-10-07",94.400002
"1183","2019-10-08",92.540001
"1184","2019-10-09",91.449997
"1185","2019-10-10",92.330002
"1186","2019-10-11",95.089996
"1187","2019-10-14",94.610001
"1188","2019-10-15",100.720001
"1189","2019-10-16",101.080002
"1190","2019-10-17",100.080002
"1191","2019-10-18",98.889999
"1192","2019-10-21",103.360001
"1193","2019-10-22",107.019997
"1194","2019-10-23",105.599998
"1195","2019-10-24",105.190002
"1196","2019-10-25",103.459999
"1197","2019-10-28",105.089996
"1198","2019-10-29",109
"1199","2019-10-30",109.089996
"1200","2019-10-31",110.580002
"1201","2019-11-01",110.870003
"1202","2019-11-04",110.699997
"1203","2019-11-05",114.400002
"1204","2019-11-06",113.57
"1205","2019-11-07",112.860001
"1206","2019-11-08",113.449997
"1207","2019-11-11",113.269997
"1208","2019-11-12",111.239998
"1209","2019-11-13",113.059998
"1210","2019-11-14",111.599998
"1211","2019-11-15",112.510002
"1212","2019-11-18",106.980003
"1213","2019-11-19",113.459999
"1214","2019-11-20",117.599998
"1215","2019-11-21",113.839996
"1216","2019-11-22",113.279999
"1217","2019-11-25",119.279999
"1218","2019-11-26",117.860001
"1219","2019-11-27",113.550003
"1220","2019-11-29",115.18
"1221","2019-12-02",110.660004
"1222","2019-12-03",113.75
"1223","2019-12-04",116.239998
"1224","2019-12-05",109.790001
"1225","2019-12-06",107.559998
"1226","2019-12-09",105.919998
"1227","2019-12-10",108
"1228","2019-12-11",110.050003
"1229","2019-12-12",117.660004
"1230","2019-12-13",115.190002
"1231","2019-12-16",118.07
"1232","2019-12-17",124.510002
"1233","2019-12-18",122.769997
"1234","2019-12-19",125.970001
"1235","2019-12-20",127
"1236","2019-12-23",129.899994
"1237","2019-12-24",131.410004
"1238","2019-12-26",136.830002
"1239","2019-12-27",135.070007
"1240","2019-12-30",135.970001
"1241","2019-12-31",139.119995
"1242","2020-01-02",141.130005
"1243","2020-01-03",137.130005
"1244","2020-01-06",134.289993
"1245","2020-01-07",134.710007
"1246","2020-01-08",138.080002
"1247","2020-01-09",139.380005
"1248","2020-01-10",137.350006
"1249","2020-01-13",137.880005
"1250","2020-01-14",138.820007
"1251","2020-01-15",139.199997
"1252","2020-01-16",140.470001
"1253","2020-01-17",139.130005
"1254","2020-01-21",139.899994
"1255","2020-01-22",133.600006
"1256","2020-01-23",137
"1257","2020-01-24",135.800003
"1258","2020-01-27",136.029999
"1259","2020-01-28",135.979996
"1260","2020-01-29",135.940002
"1261","2020-01-30",133.800003
"1262","2020-01-31",135.100006
"1263","2020-02-03",140.050003
"1264","2020-02-04",140.559998
"1265","2020-02-05",142.770004
"1266","2020-02-06",142.550003
"1267","2020-02-07",143.5
"1268","2020-02-10",143.809998
"1269","2020-02-11",142.759995
"1270","2020-02-12",143.729996
"1271","2020-02-13",139.380005
"1272","2020-02-14",141.009995
"1273","2020-02-18",141.649994
"1274","2020-02-19",144.169998
"1275","2020-02-20",145.110001
"1276","2020-02-21",141.899994
"1277","2020-02-24",135.830002
"1278","2020-02-25",130.25
"1279","2020-02-26",129.759995
"1280","2020-02-27",130.020004
"1281","2020-02-28",130.380005
"1282","2020-03-02",135.320007
"1283","2020-03-03",131.570007
"1284","2020-03-04",133.009995
"1285","2020-03-05",131.820007
"1286","2020-03-06",129.929993
"1287","2020-03-09",126.089996
"1288","2020-03-10",127.610001
"1289","2020-03-11",118.529999
"1290","2020-03-12",106
"1291","2020-03-13",109.32
"1292","2020-03-16",97.010002
"1293","2020-03-17",98.290001
"1294","2020-03-18",98.400002
"1295","2020-03-19",101.040001
"1296","2020-03-20",102.480003
"1297","2020-03-23",101.25
"1298","2020-03-24",112.220001
"1299","2020-03-25",110.949997
"1300","2020-03-26",113.150002
"1301","2020-03-27",113.410004
"1302","2020-03-30",116
"1303","2020-03-31",112.610001
"1304","2020-04-01",113
"1305","2020-04-02",110.870003
"1306","2020-04-03",112
"1307","2020-04-06",118.330002
"1308","2020-04-07",121.800003
"1309","2020-04-08",121.970001
"1310","2020-04-09",121.360001
"1311","2020-04-13",122.309998
"1312","2020-04-14",126.699997
"1313","2020-04-15",126.93
"1314","2020-04-16",128.580002
"1315","2020-04-17",129
"1316","2020-04-20",138.589996
"1317","2020-04-21",130.5
"1318","2020-04-22",129.75
"1319","2020-04-23",126.889999
"1320","2020-04-24",129.5
"1321","2020-04-27",132.449997
"1322","2020-04-28",130.699997
"1323","2020-04-29",133.720001
"1324","2020-04-30",135.729996
"1325","2020-05-01",128.360001
"1326","2020-05-04",130.660004
"1327","2020-05-05",137.100006
"1328","2020-05-06",139.460007
"1329","2020-05-07",141.949997
"1330","2020-05-08",137.509995
"1331","2020-05-11",142.979996
"1332","2020-05-12",137.779999
"1333","2020-05-13",134.270004
"1334","2020-05-14",139.289993
"1335","2020-05-15",139.899994
"1336","2020-05-18",140.770004
"1337","2020-05-19",143.190002
"1338","2020-05-20",146.199997
"1339","2020-05-21",146.839996
"1340","2020-05-22",146.550003
"1341","2020-05-26",146.110001
"1342","2020-05-27",146.860001
"1343","2020-05-28",146.789993
"1344","2020-05-29",145.490005
"1345","2020-06-01",146.179993
"1346","2020-06-02",146
"1347","2020-06-03",146.009995
"1348","2020-06-04",144.5
"1349","2020-06-05",140.979996
"1350","2020-06-08",134.960007
"1351","2020-06-09",141.639999
"1352","2020-06-10",140.240005
"1353","2020-06-11",141.220001
"1354","2020-06-12",139.619995
"1355","2020-06-15",141.880005
"1356","2020-06-16",141.669998
"1357","2020-06-17",143.740005
"1358","2020-06-18",145.520004
"1359","2020-06-19",146.070007
"1360","2020-06-22",149.119995
"1361","2020-06-23",156.009995
"1362","2020-06-24",152.75
"1363","2020-06-25",151.720001
"1364","2020-06-26",148.119995
"1365","2020-06-29",145.210007
"1366","2020-06-30",147.899994
"1367","2020-07-01",152.850006
"1368","2020-07-02",151
"1369","2020-07-06",151.880005
"1370","2020-07-07",147.600006
"1371","2020-07-08",145.270004
"1372","2020-07-09",140
"1373","2020-07-10",136.970001
"1374","2020-07-13",134.289993
"1375","2020-07-14",137.839996
"1376","2020-07-15",139.880005
"1377","2020-07-16",140.419998
"1378","2020-07-17",143.520004
"1379","2020-07-20",145.779999
"1380","2020-07-21",143.440002
"1381","2020-07-22",142.539993
"1382","2020-07-23",140.419998
"1383","2020-07-24",138.020004
"1384","2020-07-27",139.669998
"1385","2020-07-28",139.440002
"1386","2020-07-29",137.289993
"1387","2020-07-30",139.940002
"1388","2020-07-31",137.610001
"1389","2020-08-03",144.089996
"1390","2020-08-04",147.75
"1391","2020-08-05",148.759995
"1392","2020-08-06",146.440002
"1393","2020-08-07",145.970001
"1394","2020-08-10",143.259995
"1395","2020-08-11",140.490005
"1396","2020-08-12",141
"1397","2020-08-13",142.570007
"1398","2020-08-14",142.429993
"1399","2020-08-17",148.279999
"1400","2020-08-18",148.660004
"1401","2020-08-19",146.789993
"1402","2020-08-20",142.960007
"1403","2020-08-21",140.649994
"1404","2020-08-24",138.360001
"1405","2020-08-25",140.020004
"1406","2020-08-26",139.470001
"1407","2020-08-27",137.820007
"1408","2020-08-28",139.149994
"1409","2020-08-31",148.179993
"1410","2020-09-01",144.059998
"1411","2020-09-02",141.809998
"1412","2020-09-03",139.770004
"1413","2020-09-04",140.339996
"1414","2020-09-08",143.130005
"1415","2020-09-09",144.220001
"1416","2020-09-10",142.75
"1417","2020-09-11",144.699997
"1418","2020-09-14",146.990005
"1419","2020-09-15",142.5
"1420","2020-09-16",145.029999
"1421","2020-09-17",145.710007
"1422","2020-09-18",147
"1423","2020-09-21",140.699997
"1424","2020-09-22",144.270004
"1425","2020-09-23",146
"1426","2020-09-24",149.220001
"1427","2020-09-25",154.029999
"1428","2020-09-28",151.940002
"1429","2020-09-29",152.259995
"1430","2020-09-30",154.320007
"1431","2020-10-01",156
"1432","2020-10-02",158.630005
"1433","2020-10-05",161.770004
"1434","2020-10-06",162.039993
"1435","2020-10-07",163.75
"1436","2020-10-08",160.970001
"1437","2020-10-09",160.729996
"1438","2020-10-12",159.889999
"1439","2020-10-13",160
"1440","2020-10-14",157.75
"1441","2020-10-15",157.5
"1442","2020-10-16",158.470001
"1443","2020-10-19",156.570007
"1444","2020-10-20",156
"1445","2020-10-21",156.029999
"1446","2020-10-22",159.410004
"1447","2020-10-23",159.75
"1448","2020-10-26",158.610001
"1449","2020-10-27",164.229996
"1450","2020-10-28",161.059998
"1451","2020-10-29",164.009995
"1452","2020-10-30",163.350006
"1453","2020-11-02",162.490005
"1454","2020-11-03",166.449997
"1455","2020-11-04",174.789993
"1456","2020-11-05",172.399994
"1457","2020-11-06",168.979996
"1458","2020-11-09",168.369995
"1459","2020-11-10",161.580002
"1460","2020-11-11",160
"1461","2020-11-12",166.639999
"1462","2020-11-13",165.679993
"1463","2020-11-16",164.389999
"1464","2020-11-17",159.699997
"1465","2020-11-18",152.710007
"1466","2020-11-19",151.199997
"1467","2020-11-20",156.5
"1468","2020-11-23",158.479996
"1469","2020-11-24",159.279999
"1470","2020-11-25",162.149994
"1471","2020-11-27",164.520004
