"","date","CORT"
"1003","2010-12-23",3.75
"1004","2010-12-27",3.87
"1005","2010-12-28",3.91
"1006","2010-12-29",4.02
"1007","2010-12-30",3.92
"1008","2010-12-31",3.86
"1009","2011-01-03",3.96
"1010","2011-01-04",3.85
"1011","2011-01-05",3.96
"1012","2011-01-06",3.88
"1013","2011-01-07",3.86
"1014","2011-01-10",3.89
"1015","2011-01-11",4.29
"1016","2011-01-12",4.38
"1017","2011-01-13",4.36
"1018","2011-01-14",4.33
"1019","2011-01-18",4.44
"1020","2011-01-19",4.14
"1021","2011-01-20",3.95
"1022","2011-01-21",4.12
"1023","2011-01-24",4.15
"1024","2011-01-25",4.14
"1025","2011-01-26",4.28
"1026","2011-01-27",4.16
"1027","2011-01-28",4.09
"1028","2011-01-31",4.05
"1029","2011-02-01",4.08
"1030","2011-02-02",4
"1031","2011-02-03",4.08
"1032","2011-02-04",4.17
"1033","2011-02-07",4.07
"1034","2011-02-08",4.01
"1035","2011-02-09",4
"1036","2011-02-10",4.02
"1037","2011-02-11",4.13
"1038","2011-02-14",4.1
"1039","2011-02-15",4.05
"1040","2011-02-16",4.07
"1041","2011-02-17",4.14
"1042","2011-02-18",4.05
"1043","2011-02-22",3.94
"1044","2011-02-23",3.74
"1045","2011-02-24",3.77
"1046","2011-02-25",3.79
"1047","2011-02-28",3.74
"1048","2011-03-01",3.72
"1049","2011-03-02",3.83
"1050","2011-03-03",4.01
"1051","2011-03-04",3.97
"1052","2011-03-07",3.92
"1053","2011-03-08",3.95
"1054","2011-03-09",3.89
"1055","2011-03-10",3.7
"1056","2011-03-11",3.76
"1057","2011-03-14",3.72
"1058","2011-03-15",3.66
"1059","2011-03-16",3.72
"1060","2011-03-17",3.78
"1061","2011-03-18",3.99
"1062","2011-03-21",4.07
"1063","2011-03-22",4.05
"1064","2011-03-23",4.13
"1065","2011-03-24",4.23
"1066","2011-03-25",4.22
"1067","2011-03-28",4.22
"1068","2011-03-29",4.3
"1069","2011-03-30",4.21
"1070","2011-03-31",4.25
"1071","2011-04-01",4.23
"1072","2011-04-04",4.25
"1073","2011-04-05",4.25
"1074","2011-04-06",4.26
"1075","2011-04-07",4.25
"1076","2011-04-08",4.25
"1077","2011-04-11",4.24
"1078","2011-04-12",4.22
"1079","2011-04-13",4.24
"1080","2011-04-14",4.28
"1081","2011-04-15",4.32
"1082","2011-04-18",4.45
"1083","2011-04-19",4.31
"1084","2011-04-20",4.41
"1085","2011-04-21",4.42
"1086","2011-04-25",4.38
"1087","2011-04-26",4.37
"1088","2011-04-27",4.37
"1089","2011-04-28",4.41
"1090","2011-04-29",4.4
"1091","2011-05-02",4.36
"1092","2011-05-03",4.29
"1093","2011-05-04",4.08
"1094","2011-05-05",4.07
"1095","2011-05-06",4.18
"1096","2011-05-09",4.22
"1097","2011-05-10",4.3
"1098","2011-05-11",4.29
"1099","2011-05-12",4.4
"1100","2011-05-13",4.31
"1101","2011-05-16",4.23
"1102","2011-05-17",4.3
"1103","2011-05-18",4.38
"1104","2011-05-19",4.42
"1105","2011-05-20",4.38
"1106","2011-05-23",4.35
"1107","2011-05-24",4.31
"1108","2011-05-25",4.46
"1109","2011-05-26",4.63
"1110","2011-05-27",4.79
"1111","2011-05-31",4.94
"1112","2011-06-01",4.86
"1113","2011-06-02",4.94
"1114","2011-06-03",4.99
"1115","2011-06-06",4.42
"1116","2011-06-07",4.4
"1117","2011-06-08",4.32
"1118","2011-06-09",4.4
"1119","2011-06-10",4.31
"1120","2011-06-13",4.31
"1121","2011-06-14",4.44
"1122","2011-06-15",4.41
"1123","2011-06-16",4.5
"1124","2011-06-17",4.44
"1125","2011-06-20",4.42
"1126","2011-06-21",4.47
"1127","2011-06-22",4.44
"1128","2011-06-23",4.48
"1129","2011-06-24",4.62
"1130","2011-06-27",4.52
"1131","2011-06-28",4.45
"1132","2011-06-29",4.25
"1133","2011-06-30",3.99
"1134","2011-07-01",3.91
"1135","2011-07-05",3.99
"1136","2011-07-06",3.99
"1137","2011-07-07",3.98
"1138","2011-07-08",3.89
"1139","2011-07-11",3.87
"1140","2011-07-12",3.86
"1141","2011-07-13",3.89
"1142","2011-07-14",3.82
"1143","2011-07-15",3.81
"1144","2011-07-18",3.67
"1145","2011-07-19",3.82
"1146","2011-07-20",3.81
"1147","2011-07-21",3.88
"1148","2011-07-22",3.89
"1149","2011-07-25",3.81
"1150","2011-07-26",3.8
"1151","2011-07-27",3.58
"1152","2011-07-28",3.6
"1153","2011-07-29",3.58
"1154","2011-08-01",3.48
"1155","2011-08-02",3.32
"1156","2011-08-03",3.26
"1157","2011-08-04",2.97
"1158","2011-08-05",3.01
"1159","2011-08-08",2.78
"1160","2011-08-09",2.89
"1161","2011-08-10",2.67
"1162","2011-08-11",2.92
"1163","2011-08-12",2.75
"1164","2011-08-15",2.96
"1165","2011-08-16",2.75
"1166","2011-08-17",2.86
"1167","2011-08-18",2.75
"1168","2011-08-19",2.84
"1169","2011-08-22",2.78
"1170","2011-08-23",2.87
"1171","2011-08-24",2.97
"1172","2011-08-25",2.71
"1173","2011-08-26",2.76
"1174","2011-08-29",2.89
"1175","2011-08-30",2.85
"1176","2011-08-31",2.83
"1177","2011-09-01",2.7
"1178","2011-09-02",2.6
"1179","2011-09-06",2.77
"1180","2011-09-07",3.02
"1181","2011-09-08",2.86
"1182","2011-09-09",2.9
"1183","2011-09-12",2.92
"1184","2011-09-13",3.02
"1185","2011-09-14",3.04
"1186","2011-09-15",3.02
"1187","2011-09-16",3.18
"1188","2011-09-19",3.06
"1189","2011-09-20",2.92
"1190","2011-09-21",2.73
"1191","2011-09-22",2.57
"1192","2011-09-23",2.79
"1193","2011-09-26",2.9
"1194","2011-09-27",2.98
"1195","2011-09-28",3.02
"1196","2011-09-29",3.2
"1197","2011-09-30",3.1
"1198","2011-10-03",2.81
"1199","2011-10-04",2.99
"1200","2011-10-05",3.03
"1201","2011-10-06",3.1
"1202","2011-10-07",2.93
"1203","2011-10-10",3.1
"1204","2011-10-11",3.19
"1205","2011-10-12",3.2
"1206","2011-10-13",3.2
"1207","2011-10-14",3.2
"1208","2011-10-17",3.15
"1209","2011-10-18",3.21
"1210","2011-10-19",3.07
"1211","2011-10-20",3.02
"1212","2011-10-21",3.11
"1213","2011-10-24",3.17
"1214","2011-10-25",3.09
"1215","2011-10-26",3.14
"1216","2011-10-27",3.49
"1217","2011-10-28",3.24
"1218","2011-10-31",3.17
"1219","2011-11-01",3.15
"1220","2011-11-02",3.18
"1221","2011-11-03",3.28
"1222","2011-11-04",3.16
"1223","2011-11-07",3.11
"1224","2011-11-08",3.25
"1225","2011-11-09",3.23
"1226","2011-11-10",3.32
"1227","2011-11-11",3.43
"1228","2011-11-14",3.34
"1229","2011-11-15",3.45
"1230","2011-11-16",3.35
"1231","2011-11-17",3.45
"1232","2011-11-18",3.39
"1233","2011-11-21",3.21
"1234","2011-11-22",3.27
"1235","2011-11-23",3.07
"1236","2011-11-25",2.94
"1237","2011-11-28",3.13
"1238","2011-11-29",3.07
"1239","2011-11-30",3.16
"1240","2011-12-01",3.11
"1241","2011-12-02",3.2
"1242","2011-12-05",3.23
"1243","2011-12-06",3.33
"1244","2011-12-07",3.25
"1245","2011-12-08",3.1
"1246","2011-12-09",3.28
"1247","2011-12-12",3.33
"1248","2011-12-13",3.39
"1249","2011-12-14",3.49
"1250","2011-12-15",3.45
"1251","2011-12-16",3.4
"1252","2011-12-19",3.37
"1253","2011-12-20",3.54
"1254","2011-12-21",3.54
"1255","2011-12-22",3.48
"1256","2011-12-23",3.49
"1257","2011-12-27",3.39
"1258","2011-12-28",3.38
"1259","2011-12-29",3.44
"1260","2011-12-30",3.42
"1261","2012-01-03",3.5
"1262","2012-01-04",3.44
"1263","2012-01-05",3.44
"1264","2012-01-06",3.44
"1265","2012-01-09",3.2
"1266","2012-01-10",2.98
"1267","2012-01-11",3
"1268","2012-01-12",3.04
"1269","2012-01-13",3.14
"1270","2012-01-17",3.12
"1271","2012-01-18",3.4
"1272","2012-01-19",3.34
"1273","2012-01-20",3.32
"1274","2012-01-23",3.4
"1275","2012-01-24",3.48
"1276","2012-01-25",3.49
"1277","2012-01-26",3.53
"1278","2012-01-27",3.43
"1279","2012-01-30",3.4
"1280","2012-01-31",3.43
"1281","2012-02-01",3.25
"1282","2012-02-02",3.32
"1283","2012-02-03",3.29
"1284","2012-02-06",3.33
"1285","2012-02-07",3.45
"1286","2012-02-08",3.27
"1287","2012-02-09",3.08
"1288","2012-02-10",2.76
"1289","2012-02-13",2.83
"1290","2012-02-14",2.76
"1291","2012-02-15",2.67
"1292","2012-02-16",2.88
"1293","2012-02-17",3.03
"1294","2012-02-21",4.45
"1295","2012-02-22",4.08
"1296","2012-02-23",4.17
"1297","2012-02-24",4.35
"1298","2012-02-27",4.15
"1299","2012-02-28",4
"1300","2012-02-29",3.93
"1301","2012-03-01",4.03
"1302","2012-03-02",4.03
"1303","2012-03-05",4.02
"1304","2012-03-06",3.95
"1305","2012-03-07",3.95
"1306","2012-03-08",4
"1307","2012-03-09",4
"1308","2012-03-12",4
"1309","2012-03-13",4.1
"1310","2012-03-14",4.11
"1311","2012-03-15",4.11
"1312","2012-03-16",4.03
"1313","2012-03-19",3.99
"1314","2012-03-20",3.94
"1315","2012-03-21",3.91
"1316","2012-03-22",4.04
"1317","2012-03-23",4.05
"1318","2012-03-26",3.96
"1319","2012-03-27",3.98
"1320","2012-03-28",3.99
"1321","2012-03-29",3.94
"1322","2012-03-30",3.93
"1323","2012-04-02",4.05
"1324","2012-04-03",3.98
"1325","2012-04-04",3.94
"1326","2012-04-05",3.96
"1327","2012-04-09",3.96
"1328","2012-04-10",3.72
"1329","2012-04-11",3.73
"1330","2012-04-12",3.73
"1331","2012-04-13",3.69
"1332","2012-04-16",3.63
"1333","2012-04-17",3.77
"1334","2012-04-18",3.65
"1335","2012-04-19",3.68
"1336","2012-04-20",3.77
"1337","2012-04-23",3.66
"1338","2012-04-24",3.72
"1339","2012-04-25",3.7
"1340","2012-04-26",3.6
"1341","2012-04-27",3.74
"1342","2012-04-30",3.74
"1343","2012-05-01",3.65
"1344","2012-05-02",3.6
"1345","2012-05-03",3.68
"1346","2012-05-04",3.6
"1347","2012-05-07",3.6
"1348","2012-05-08",3.67
"1349","2012-05-09",3.8
"1350","2012-05-10",3.97
"1351","2012-05-11",4.15
"1352","2012-05-14",3.95
"1353","2012-05-15",3.99
"1354","2012-05-16",3.95
"1355","2012-05-17",3.93
"1356","2012-05-18",3.88
"1357","2012-05-21",4.05
"1358","2012-05-22",4.18
"1359","2012-05-23",4.1
"1360","2012-05-24",4.05
"1361","2012-05-25",4.04
"1362","2012-05-29",4
"1363","2012-05-30",4.02
"1364","2012-05-31",4.09
"1365","2012-06-01",4.08
"1366","2012-06-04",4.21
"1367","2012-06-05",4.1
"1368","2012-06-06",4.02
"1369","2012-06-07",4.06
"1370","2012-06-08",4.26
"1371","2012-06-11",4.05
"1372","2012-06-12",4.2
"1373","2012-06-13",4.05
"1374","2012-06-14",4.18
"1375","2012-06-15",4.22
"1376","2012-06-18",4.16
"1377","2012-06-19",4.25
"1378","2012-06-20",4.26
"1379","2012-06-21",4.1
"1380","2012-06-22",4.42
"1381","2012-06-25",4.4
"1382","2012-06-26",4.48
"1383","2012-06-27",4.45
"1384","2012-06-28",4.29
"1385","2012-06-29",4.49
"1386","2012-07-02",4.28
"1387","2012-07-03",4.3
"1388","2012-07-05",4.31
"1389","2012-07-06",4.4
"1390","2012-07-09",4.44
"1391","2012-07-10",4.41
"1392","2012-07-11",4.49
"1393","2012-07-12",4.44
"1394","2012-07-13",4.24
"1395","2012-07-16",4.18
"1396","2012-07-17",4.08
"1397","2012-07-18",4.03
"1398","2012-07-19",4.13
"1399","2012-07-20",4.05
"1400","2012-07-23",3.93
"1401","2012-07-24",3.86
"1402","2012-07-25",3.89
"1403","2012-07-26",3.95
"1404","2012-07-27",4.04
"1405","2012-07-30",3.88
"1406","2012-07-31",3.62
"1407","2012-08-01",3.56
"1408","2012-08-02",3.52
"1409","2012-08-03",3.54
"1410","2012-08-06",3.38
"1411","2012-08-07",3.32
"1412","2012-08-08",3.22
"1413","2012-08-09",3.18
"1414","2012-08-10",3.07
"1415","2012-08-13",3.13
"1416","2012-08-14",3.13
"1417","2012-08-15",3.22
"1418","2012-08-16",3.16
"1419","2012-08-17",3.05
"1420","2012-08-20",3.12
"1421","2012-08-21",2.99
"1422","2012-08-22",2.92
"1423","2012-08-23",2.98
"1424","2012-08-24",2.97
"1425","2012-08-27",2.96
"1426","2012-08-28",2.94
"1427","2012-08-29",2.89
"1428","2012-08-30",2.79
"1429","2012-08-31",2.89
"1430","2012-09-04",2.81
"1431","2012-09-05",2.89
"1432","2012-09-06",2.99
"1433","2012-09-07",2.98
"1434","2012-09-10",2.96
"1435","2012-09-11",2.86
"1436","2012-09-12",2.81
"1437","2012-09-13",2.83
"1438","2012-09-14",2.67
"1439","2012-09-17",2.62
"1440","2012-09-18",2.66
"1441","2012-09-19",2.67
"1442","2012-09-20",2.58
"1443","2012-09-21",2.85
"1444","2012-09-24",2.79
"1445","2012-09-25",2.71
"1446","2012-09-26",2.75
"1447","2012-09-27",2.71
"1448","2012-09-28",2.79
"1449","2012-10-01",2.75
"1450","2012-10-02",2.72
"1451","2012-10-03",2.67
"1452","2012-10-04",2.72
"1453","2012-10-05",2.68
"1454","2012-10-08",2.71
"1455","2012-10-09",2.7
"1456","2012-10-10",2.7
"1457","2012-10-11",2.68
"1458","2012-10-12",2.68
"1459","2012-10-15",2.74
"1460","2012-10-16",2.7
"1461","2012-10-17",2.75
"1462","2012-10-18",2.68
"1463","2012-10-19",2.61
"1464","2012-10-22",2.54
"1465","2012-10-23",2.56
"1466","2012-10-24",2.53
"1467","2012-10-25",2.58
"1468","2012-10-26",2.49
"1469","2012-10-31",2.5
"1470","2012-11-01",2.24
"1471","2012-11-02",1.95
"1472","2012-11-05",1.96
"1473","2012-11-06",1.9
"1474","2012-11-07",1.6
"1475","2012-11-08",1.32
"1476","2012-11-09",1.31
"1477","2012-11-12",1.35
"1478","2012-11-13",1.36
"1479","2012-11-14",1.33
"1480","2012-11-15",1.29
"1481","2012-11-16",1.31
"1482","2012-11-19",1.3
"1483","2012-11-20",1.39
"1484","2012-11-21",1.36
"1485","2012-11-23",1.4
"1486","2012-11-26",1.4
"1487","2012-11-27",1.39
"1488","2012-11-28",1.48
"1489","2012-11-29",1.5
"1490","2012-11-30",1.44
"1491","2012-12-03",1.41
"1492","2012-12-04",1.51
"1493","2012-12-05",1.65
"1494","2012-12-06",1.79
"1495","2012-12-07",1.58
"1496","2012-12-10",1.57
"1497","2012-12-11",1.59
"1498","2012-12-12",1.57
"1499","2012-12-13",1.51
"1500","2012-12-14",1.48
"1501","2012-12-17",1.54
"1502","2012-12-18",1.56
"1503","2012-12-19",1.58
"1504","2012-12-20",1.58
"1505","2012-12-21",1.54
"1506","2012-12-24",1.52
"1507","2012-12-26",1.48
"1508","2012-12-27",1.48
"1509","2012-12-28",1.45
"1510","2012-12-31",1.43
"1511","2013-01-02",1.48
"1512","2013-01-03",1.63
"1513","2013-01-04",1.87
"1514","2013-01-07",1.82
"1515","2013-01-08",1.76
"1516","2013-01-09",1.94
"1517","2013-01-10",1.9
"1518","2013-01-11",1.97
"1519","2013-01-14",2
"1520","2013-01-15",1.94
"1521","2013-01-16",1.94
"1522","2013-01-17",1.85
"1523","2013-01-18",1.82
"1524","2013-01-22",2
"1525","2013-01-23",2.11
"1526","2013-01-24",2.04
"1527","2013-01-25",2.08
"1528","2013-01-28",2.08
"1529","2013-01-29",2.09
"1530","2013-01-30",2.08
"1531","2013-01-31",2.17
"1532","2013-02-01",2.12
"1533","2013-02-04",2.08
"1534","2013-02-05",2.11
"1535","2013-02-06",2.16
"1536","2013-02-07",2.08
"1537","2013-02-08",2.07
"1538","2013-02-11",2.05
"1539","2013-02-12",2.03
"1540","2013-02-13",1.83
"1541","2013-02-14",1.81
"1542","2013-02-15",1.82
"1543","2013-02-19",1.82
"1544","2013-02-20",1.82
"1545","2013-02-21",1.8
"1546","2013-02-22",1.81
"1547","2013-02-25",1.77
"1548","2013-02-26",1.69
"1549","2013-02-27",1.72
"1550","2013-02-28",1.64
"1551","2013-03-01",1.71
"1552","2013-03-04",1.81
"1553","2013-03-05",1.8
"1554","2013-03-06",1.83
"1555","2013-03-07",1.87
"1556","2013-03-08",2.02
"1557","2013-03-11",1.99
"1558","2013-03-12",2.02
"1559","2013-03-13",2.02
"1560","2013-03-14",2.01
"1561","2013-03-15",2.06
"1562","2013-03-18",1.99
"1563","2013-03-19",1.97
"1564","2013-03-20",1.96
"1565","2013-03-21",2.04
"1566","2013-03-22",2.05
"1567","2013-03-25",2.06
"1568","2013-03-26",2.05
"1569","2013-03-27",1.99
"1570","2013-03-28",2
"1571","2013-04-01",1.91
"1572","2013-04-02",1.87
"1573","2013-04-03",1.89
"1574","2013-04-04",1.89
"1575","2013-04-05",1.81
"1576","2013-04-08",1.77
"1577","2013-04-09",1.74
"1578","2013-04-10",1.78
"1579","2013-04-11",1.78
"1580","2013-04-12",1.81
"1581","2013-04-15",1.7
"1582","2013-04-16",1.71
"1583","2013-04-17",1.74
"1584","2013-04-18",1.78
"1585","2013-04-19",1.91
"1586","2013-04-22",1.88
"1587","2013-04-23",1.89
"1588","2013-04-24",1.88
"1589","2013-04-25",1.87
"1590","2013-04-26",1.76
"1591","2013-04-29",1.76
"1592","2013-04-30",1.77
"1593","2013-05-01",1.7
"1594","2013-05-02",1.71
"1595","2013-05-03",1.77
"1596","2013-05-06",1.67
"1597","2013-05-07",1.64
"1598","2013-05-08",1.69
"1599","2013-05-09",1.71
"1600","2013-05-10",1.75
"1601","2013-05-13",1.75
"1602","2013-05-14",1.72
"1603","2013-05-15",1.71
"1604","2013-05-16",1.73
"1605","2013-05-17",1.74
"1606","2013-05-20",1.76
"1607","2013-05-21",1.88
"1608","2013-05-22",1.8
"1609","2013-05-23",1.81
"1610","2013-05-24",1.85
"1611","2013-05-28",1.9
"1612","2013-05-29",1.87
"1613","2013-05-30",1.9
"1614","2013-05-31",1.82
"1615","2013-06-03",1.9
"1616","2013-06-04",1.86
"1617","2013-06-05",1.8
"1618","2013-06-06",1.86
"1619","2013-06-07",1.83
"1620","2013-06-10",1.83
"1621","2013-06-11",1.84
"1622","2013-06-12",1.81
"1623","2013-06-13",1.83
"1624","2013-06-14",1.8
"1625","2013-06-17",1.81
"1626","2013-06-18",1.83
"1627","2013-06-19",1.79
"1628","2013-06-20",1.69
"1629","2013-06-21",1.79
"1630","2013-06-24",1.8
"1631","2013-06-25",1.86
"1632","2013-06-26",1.81
"1633","2013-06-27",1.79
"1634","2013-06-28",1.73
"1635","2013-07-01",1.77
"1636","2013-07-02",1.75
"1637","2013-07-03",1.74
"1638","2013-07-05",1.76
"1639","2013-07-08",1.77
"1640","2013-07-09",1.77
"1641","2013-07-10",1.79
"1642","2013-07-11",1.8
"1643","2013-07-12",1.8
"1644","2013-07-15",1.86
"1645","2013-07-16",1.91
"1646","2013-07-17",1.96
"1647","2013-07-18",1.99
"1648","2013-07-19",1.95
"1649","2013-07-22",1.91
"1650","2013-07-23",1.86
"1651","2013-07-24",1.86
"1652","2013-07-25",1.93
"1653","2013-07-26",1.9
"1654","2013-07-29",1.89
"1655","2013-07-30",2.09
"1656","2013-07-31",2.11
"1657","2013-08-01",2.17
"1658","2013-08-02",2.13
"1659","2013-08-05",2.14
"1660","2013-08-06",2.07
"1661","2013-08-07",1.94
"1662","2013-08-08",1.89
"1663","2013-08-09",1.7
"1664","2013-08-12",1.54
"1665","2013-08-13",1.57
"1666","2013-08-14",1.56
"1667","2013-08-15",1.53
"1668","2013-08-16",1.51
"1669","2013-08-19",1.5
"1670","2013-08-20",1.56
"1671","2013-08-21",1.56
"1672","2013-08-22",1.57
"1673","2013-08-23",1.56
"1674","2013-08-26",1.74
"1675","2013-08-27",1.64
"1676","2013-08-28",1.66
"1677","2013-08-29",1.75
"1678","2013-08-30",1.66
"1679","2013-09-03",1.66
"1680","2013-09-04",1.67
"1681","2013-09-05",1.7
"1682","2013-09-06",1.73
"1683","2013-09-09",1.75
"1684","2013-09-10",1.74
"1685","2013-09-11",1.71
"1686","2013-09-12",1.74
"1687","2013-09-13",1.75
"1688","2013-09-16",1.69
"1689","2013-09-17",1.73
"1690","2013-09-18",1.71
"1691","2013-09-19",1.65
"1692","2013-09-20",1.64
"1693","2013-09-23",1.69
"1694","2013-09-24",1.68
"1695","2013-09-25",1.68
"1696","2013-09-26",1.61
"1697","2013-09-27",1.61
"1698","2013-09-30",1.59
"1699","2013-10-01",1.61
"1700","2013-10-02",1.6
"1701","2013-10-03",1.61
"1702","2013-10-04",1.65
"1703","2013-10-07",1.66
"1704","2013-10-08",1.64
"1705","2013-10-09",1.63
"1706","2013-10-10",1.65
"1707","2013-10-11",1.72
"1708","2013-10-14",1.74
"1709","2013-10-15",1.71
"1710","2013-10-16",1.72
"1711","2013-10-17",1.7
"1712","2013-10-18",1.69
"1713","2013-10-21",1.75
"1714","2013-10-22",1.74
"1715","2013-10-23",1.74
"1716","2013-10-24",1.82
"1717","2013-10-25",1.85
"1718","2013-10-28",1.83
"1719","2013-10-29",1.77
"1720","2013-10-30",1.71
"1721","2013-10-31",1.69
"1722","2013-11-01",1.67
"1723","2013-11-04",1.67
"1724","2013-11-05",1.66
"1725","2013-11-06",1.64
"1726","2013-11-07",1.6
"1727","2013-11-08",1.65
"1728","2013-11-11",1.78
"1729","2013-11-12",1.8
"1730","2013-11-13",1.81
"1731","2013-11-14",1.73
"1732","2013-11-15",1.92
"1733","2013-11-18",1.86
"1734","2013-11-19",1.92
"1735","2013-11-20",1.89
"1736","2013-11-21",1.99
"1737","2013-11-22",2.05
"1738","2013-11-25",2.04
"1739","2013-11-26",2.05
"1740","2013-11-27",2.1
"1741","2013-11-29",2.15
"1742","2013-12-02",2.1
"1743","2013-12-03",2.08
"1744","2013-12-04",2.07
"1745","2013-12-05",2.06
"1746","2013-12-06",2.06
"1747","2013-12-09",2
"1748","2013-12-10",2.06
"1749","2013-12-11",2.25
"1750","2013-12-12",2.54
"1751","2013-12-13",2.54
"1752","2013-12-16",2.51
"1753","2013-12-17",2.44
"1754","2013-12-18",2.5
"1755","2013-12-19",2.53
"1756","2013-12-20",2.83
"1757","2013-12-23",2.9
"1758","2013-12-24",3.15
"1759","2013-12-26",3.06
"1760","2013-12-27",3.11
"1761","2013-12-30",3.17
"1762","2013-12-31",3.21
"1763","2014-01-02",3.37
"1764","2014-01-03",3.39
"1765","2014-01-06",3.4
"1766","2014-01-07",3.58
"1767","2014-01-08",3.55
"1768","2014-01-09",3.82
"1769","2014-01-10",3.75
"1770","2014-01-13",3.26
"1771","2014-01-14",3.2
"1772","2014-01-15",3.1
"1773","2014-01-16",3.29
"1774","2014-01-17",3.19
"1775","2014-01-21",3.29
"1776","2014-01-22",3.17
"1777","2014-01-23",3.14
"1778","2014-01-24",3.04
"1779","2014-01-27",2.8
"1780","2014-01-28",2.95
"1781","2014-01-29",3.04
"1782","2014-01-30",3.73
"1783","2014-01-31",3.44
"1784","2014-02-03",3.03
"1785","2014-02-04",3.06
"1786","2014-02-05",3.04
"1787","2014-02-06",3.02
"1788","2014-02-07",3.09
"1789","2014-02-10",3.09
"1790","2014-02-11",3.04
"1791","2014-02-12",3.05
"1792","2014-02-13",3.28
"1793","2014-02-14",3.09
"1794","2014-02-18",3.32
"1795","2014-02-19",3.13
"1796","2014-02-20",3.36
"1797","2014-02-21",3.37
"1798","2014-02-24",3.42
"1799","2014-02-25",3.37
"1800","2014-02-26",3.4
"1801","2014-02-27",3.5
"1802","2014-02-28",3.28
"1803","2014-03-03",3.37
"1804","2014-03-04",3.9
"1805","2014-03-05",4
"1806","2014-03-06",3.96
"1807","2014-03-07",4.08
"1808","2014-03-10",4.06
"1809","2014-03-11",3.95
"1810","2014-03-12",3.79
"1811","2014-03-13",3.66
"1812","2014-03-14",3.76
"1813","2014-03-17",3.69
"1814","2014-03-18",4.01
"1815","2014-03-19",4.02
"1816","2014-03-20",4.1
"1817","2014-03-21",4.12
"1818","2014-03-24",3.99
"1819","2014-03-25",3.99
"1820","2014-03-26",3.99
"1821","2014-03-27",3.86
"1822","2014-03-28",4.07
"1823","2014-03-31",4.36
"1824","2014-04-01",4.2
"1825","2014-04-02",4.44
"1826","2014-04-03",4.25
"1827","2014-04-04",4.07
"1828","2014-04-07",4.06
"1829","2014-04-08",4.18
"1830","2014-04-09",4.26
"1831","2014-04-10",3.85
"1832","2014-04-11",3.63
"1833","2014-04-14",3.65
"1834","2014-04-15",3.4
"1835","2014-04-16",3.62
"1836","2014-04-17",3.83
"1837","2014-04-21",3.82
"1838","2014-04-22",4.28
"1839","2014-04-23",4.02
"1840","2014-04-24",4.11
"1841","2014-04-25",3.84
"1842","2014-04-28",3.94
"1843","2014-04-29",4.12
"1844","2014-04-30",4.42
"1845","2014-05-01",4.1
"1846","2014-05-02",3.95
"1847","2014-05-05",4.15
"1848","2014-05-06",4.02
"1849","2014-05-07",1.99
"1850","2014-05-08",1.74
"1851","2014-05-09",1.84
"1852","2014-05-12",1.85
"1853","2014-05-13",1.85
"1854","2014-05-14",1.94
"1855","2014-05-15",1.92
"1856","2014-05-16",2
"1857","2014-05-19",1.94
"1858","2014-05-20",1.94
"1859","2014-05-21",1.94
"1860","2014-05-22",1.9
"1861","2014-05-23",1.88
"1862","2014-05-27",1.96
"1863","2014-05-28",2.23
"1864","2014-05-29",2.25
"1865","2014-05-30",2.26
"1866","2014-06-02",2.14
"1867","2014-06-03",2.21
"1868","2014-06-04",2.2
"1869","2014-06-05",2.34
"1870","2014-06-06",2.28
"1871","2014-06-09",2.33
"1872","2014-06-10",2.32
"1873","2014-06-11",2.29
"1874","2014-06-12",2.58
"1875","2014-06-13",2.45
"1876","2014-06-16",2.28
"1877","2014-06-17",2.49
"1878","2014-06-18",2.48
"1879","2014-06-19",2.5
"1880","2014-06-20",2.56
"1881","2014-06-23",2.91
"1882","2014-06-24",2.78
"1883","2014-06-25",2.87
"1884","2014-06-26",2.73
"1885","2014-06-27",2.75
"1886","2014-06-30",2.8
"1887","2014-07-01",2.83
"1888","2014-07-02",2.9
"1889","2014-07-03",2.93
"1890","2014-07-07",2.7
"1891","2014-07-08",2.5
"1892","2014-07-09",2.5
"1893","2014-07-10",2.44
"1894","2014-07-11",2.49
"1895","2014-07-14",2.56
"1896","2014-07-15",2.39
"1897","2014-07-16",2.38
"1898","2014-07-17",2.33
"1899","2014-07-18",2.41
"1900","2014-07-21",2.35
"1901","2014-07-22",2.44
"1902","2014-07-23",2.46
"1903","2014-07-24",2.44
"1904","2014-07-25",2.41
"1905","2014-07-28",2.39
"1906","2014-07-29",2.44
"1907","2014-07-30",2.47
"1908","2014-07-31",2.39
"1909","2014-08-01",2.41
"1910","2014-08-04",2.4
"1911","2014-08-05",2.33
"1912","2014-08-06",2.74
"1913","2014-08-07",2.61
"1914","2014-08-08",2.54
"1915","2014-08-11",2.74
"1916","2014-08-12",2.53
"1917","2014-08-13",2.77
"1918","2014-08-14",2.71
"1919","2014-08-15",2.76
"1920","2014-08-18",2.8
"1921","2014-08-19",2.83
"1922","2014-08-20",2.95
"1923","2014-08-21",2.74
"1924","2014-08-22",2.7
"1925","2014-08-25",2.81
"1926","2014-08-26",2.8
"1927","2014-08-27",2.86
"1928","2014-08-28",2.77
"1929","2014-08-29",2.76
"1930","2014-09-02",2.8
"1931","2014-09-03",2.76
"1932","2014-09-04",2.65
"1933","2014-09-05",2.69
"1934","2014-09-08",2.79
"1935","2014-09-09",2.72
"1936","2014-09-10",2.8
