"","date","IMAX"
"996","2010-12-14",26.09
"997","2010-12-15",25.82
"998","2010-12-16",25.75
"999","2010-12-17",26.67
"1000","2010-12-20",26.719999
"1001","2010-12-21",26.309999
"1002","2010-12-22",25.790001
"1003","2010-12-23",25.860001
"1004","2010-12-27",25.370001
"1005","2010-12-28",25.120001
"1006","2010-12-29",25.610001
"1007","2010-12-30",26.860001
"1008","2010-12-31",28.07
"1009","2011-01-03",28.469999
"1010","2011-01-04",27.51
"1011","2011-01-05",28.120001
"1012","2011-01-06",27.860001
"1013","2011-01-07",27.209999
"1014","2011-01-10",27.09
"1015","2011-01-11",26.83
"1016","2011-01-12",27.92
"1017","2011-01-13",27.93
"1018","2011-01-14",27.459999
"1019","2011-01-18",27.389999
"1020","2011-01-19",26.67
"1021","2011-01-20",26.83
"1022","2011-01-21",26.360001
"1023","2011-01-24",26.65
"1024","2011-01-25",26.26
"1025","2011-01-26",26.25
"1026","2011-01-27",26.09
"1027","2011-01-28",25.57
"1028","2011-01-31",25.59
"1029","2011-02-01",27.370001
"1030","2011-02-02",26.799999
"1031","2011-02-03",27.440001
"1032","2011-02-04",27.209999
"1033","2011-02-07",27.040001
"1034","2011-02-08",27.690001
"1035","2011-02-09",27.57
"1036","2011-02-10",27.57
"1037","2011-02-11",28.200001
"1038","2011-02-14",28.459999
"1039","2011-02-15",27.92
"1040","2011-02-16",28.280001
"1041","2011-02-17",28.15
"1042","2011-02-18",28.48
"1043","2011-02-22",27.450001
"1044","2011-02-23",27.780001
"1045","2011-02-24",27.01
"1046","2011-02-25",26.66
"1047","2011-02-28",26.51
"1048","2011-03-01",27.02
"1049","2011-03-02",28.16
"1050","2011-03-03",28.52
"1051","2011-03-04",28.41
"1052","2011-03-07",27.809999
"1053","2011-03-08",27.860001
"1054","2011-03-09",28.48
"1055","2011-03-10",27.9
"1056","2011-03-11",28.129999
"1057","2011-03-14",28.059999
"1058","2011-03-15",27.040001
"1059","2011-03-16",26.370001
"1060","2011-03-17",25.889999
"1061","2011-03-18",26.200001
"1062","2011-03-21",27.09
"1063","2011-03-22",26.66
"1064","2011-03-23",26.6
"1065","2011-03-24",29.99
"1066","2011-03-25",31.709999
"1067","2011-03-28",31.17
"1068","2011-03-29",31.49
"1069","2011-03-30",32.349998
"1070","2011-03-31",31.98
"1071","2011-04-01",32.110001
"1072","2011-04-04",31.610001
"1073","2011-04-05",31.58
"1074","2011-04-06",31.450001
"1075","2011-04-07",31.08
"1076","2011-04-08",31
"1077","2011-04-11",30.43
"1078","2011-04-12",30.120001
"1079","2011-04-13",30.99
"1080","2011-04-14",31.200001
"1081","2011-04-15",31.43
"1082","2011-04-18",31.040001
"1083","2011-04-19",30.99
"1084","2011-04-20",31.459999
"1085","2011-04-21",32.150002
"1086","2011-04-25",32.490002
"1087","2011-04-26",32.880001
"1088","2011-04-27",32.299999
"1089","2011-04-28",34.240002
"1090","2011-04-29",35.080002
"1091","2011-05-02",35.849998
"1092","2011-05-03",34.919998
"1093","2011-05-04",34.299999
"1094","2011-05-05",33.959999
"1095","2011-05-06",34.990002
"1096","2011-05-09",34.919998
"1097","2011-05-10",35.220001
"1098","2011-05-11",35.18
"1099","2011-05-12",34.799999
"1100","2011-05-13",36.66
"1101","2011-05-16",35.82
"1102","2011-05-17",35.540001
"1103","2011-05-18",35.68
"1104","2011-05-19",36.490002
"1105","2011-05-20",36.41
"1106","2011-05-23",35.450001
"1107","2011-05-24",34.240002
"1108","2011-05-25",34.200001
"1109","2011-05-26",35.880001
"1110","2011-05-27",36.77
"1111","2011-05-31",37.209999
"1112","2011-06-01",36.75
"1113","2011-06-02",37.259998
"1114","2011-06-03",36.509998
"1115","2011-06-06",36
"1116","2011-06-07",35.990002
"1117","2011-06-08",35.02
"1118","2011-06-09",33.16
"1119","2011-06-10",31.450001
"1120","2011-06-13",30.700001
"1121","2011-06-14",31.83
"1122","2011-06-15",30
"1123","2011-06-16",30.24
"1124","2011-06-17",29.59
"1125","2011-06-20",29.040001
"1126","2011-06-21",29.91
"1127","2011-06-22",29.93
"1128","2011-06-23",29.67
"1129","2011-06-24",30.33
"1130","2011-06-27",29.75
"1131","2011-06-28",30.99
"1132","2011-06-29",32.02
"1133","2011-06-30",32.43
"1134","2011-07-01",32.599998
"1135","2011-07-05",29.99
"1136","2011-07-06",29.48
"1137","2011-07-07",29.129999
"1138","2011-07-08",28.42
"1139","2011-07-11",27.23
"1140","2011-07-12",27.65
"1141","2011-07-13",27.93
"1142","2011-07-14",27.969999
"1143","2011-07-15",28.639999
"1144","2011-07-18",26.98
"1145","2011-07-19",27.77
"1146","2011-07-20",27.219999
"1147","2011-07-21",28.09
"1148","2011-07-22",28.59
"1149","2011-07-25",24.940001
"1150","2011-07-26",25.17
"1151","2011-07-27",24.42
"1152","2011-07-28",20.209999
"1153","2011-07-29",18.959999
"1154","2011-08-01",18.59
"1155","2011-08-02",17.530001
"1156","2011-08-03",18.370001
"1157","2011-08-04",17.209999
"1158","2011-08-05",16.48
"1159","2011-08-08",15.23
"1160","2011-08-09",16.700001
"1161","2011-08-10",15.89
"1162","2011-08-11",17.52
"1163","2011-08-12",17.4
"1164","2011-08-15",18.4
"1165","2011-08-16",17.34
"1166","2011-08-17",16.51
"1167","2011-08-18",15.24
"1168","2011-08-19",14.76
"1169","2011-08-22",14
"1170","2011-08-23",15.89
"1171","2011-08-24",15.6
"1172","2011-08-25",15.71
"1173","2011-08-26",16.16
"1174","2011-08-29",17.73
"1175","2011-08-30",17.1
"1176","2011-08-31",17.530001
"1177","2011-09-01",16.639999
"1178","2011-09-02",16.5
"1179","2011-09-06",16.66
"1180","2011-09-07",18.190001
"1181","2011-09-08",18.110001
"1182","2011-09-09",16.700001
"1183","2011-09-12",17.389999
"1184","2011-09-13",17.450001
"1185","2011-09-14",17.77
"1186","2011-09-15",18.51
"1187","2011-09-16",17.870001
"1188","2011-09-19",17.700001
"1189","2011-09-20",17.719999
"1190","2011-09-21",16.780001
"1191","2011-09-22",15.67
"1192","2011-09-23",15.74
"1193","2011-09-26",15.91
"1194","2011-09-27",16.6
"1195","2011-09-28",16.190001
"1196","2011-09-29",15.19
"1197","2011-09-30",14.48
"1198","2011-10-03",13.57
"1199","2011-10-04",14.41
"1200","2011-10-05",15.96
"1201","2011-10-06",16.34
"1202","2011-10-07",15.9
"1203","2011-10-10",16.879999
"1204","2011-10-11",17.07
"1205","2011-10-12",17.32
"1206","2011-10-13",17.4
"1207","2011-10-14",17.379999
"1208","2011-10-17",16.639999
"1209","2011-10-18",16.059999
"1210","2011-10-19",15.7
"1211","2011-10-20",16.01
"1212","2011-10-21",16.799999
"1213","2011-10-24",17.4
"1214","2011-10-25",17.34
"1215","2011-10-26",17.42
"1216","2011-10-27",19.49
"1217","2011-10-28",20.360001
"1218","2011-10-31",19.23
"1219","2011-11-01",18.379999
"1220","2011-11-02",19.379999
"1221","2011-11-03",19.43
"1222","2011-11-04",19.290001
"1223","2011-11-07",19.51
"1224","2011-11-08",19.66
"1225","2011-11-09",18.620001
"1226","2011-11-10",18.549999
"1227","2011-11-11",19.1
"1228","2011-11-14",18.74
"1229","2011-11-15",19.24
"1230","2011-11-16",19.27
"1231","2011-11-17",19.1
"1232","2011-11-18",19.43
"1233","2011-11-21",18.74
"1234","2011-11-22",18.24
"1235","2011-11-23",17.610001
"1236","2011-11-25",18.190001
"1237","2011-11-28",18.85
"1238","2011-11-29",18.799999
"1239","2011-11-30",19.41
"1240","2011-12-01",19.690001
"1241","2011-12-02",19.27
"1242","2011-12-05",21.43
"1243","2011-12-06",21.24
"1244","2011-12-07",20.860001
"1245","2011-12-08",20.32
"1246","2011-12-09",21.200001
"1247","2011-12-12",20.68
"1248","2011-12-13",20.200001
"1249","2011-12-14",19.360001
"1250","2011-12-15",18.98
"1251","2011-12-16",20.17
"1252","2011-12-19",19.66
"1253","2011-12-20",19.67
"1254","2011-12-21",19.040001
"1255","2011-12-22",18.969999
"1256","2011-12-23",19.059999
"1257","2011-12-27",19.219999
"1258","2011-12-28",18.950001
"1259","2011-12-29",18.6
"1260","2011-12-30",18.33
"1261","2012-01-03",17.83
"1262","2012-01-04",18.780001
"1263","2012-01-05",19.24
"1264","2012-01-06",19.030001
"1265","2012-01-09",20.23
"1266","2012-01-10",20.25
"1267","2012-01-11",21.23
"1268","2012-01-12",21.299999
"1269","2012-01-13",21.1
"1270","2012-01-17",20.91
"1271","2012-01-18",20.85
"1272","2012-01-19",21.84
"1273","2012-01-20",21.440001
"1274","2012-01-23",21.34
"1275","2012-01-24",21.26
"1276","2012-01-25",21.15
"1277","2012-01-26",20.75
"1278","2012-01-27",20.85
"1279","2012-01-30",20.85
"1280","2012-01-31",20.709999
"1281","2012-02-01",21.23
"1282","2012-02-02",21.42
"1283","2012-02-03",22.219999
"1284","2012-02-06",22.190001
"1285","2012-02-07",22.530001
"1286","2012-02-08",21.889999
"1287","2012-02-09",21.6
"1288","2012-02-10",21.219999
"1289","2012-02-13",22.07
"1290","2012-02-14",24.530001
"1291","2012-02-15",23.84
"1292","2012-02-16",23.73
"1293","2012-02-17",23.75
"1294","2012-02-21",24.93
"1295","2012-02-22",23.959999
"1296","2012-02-23",25.059999
"1297","2012-02-24",25.15
"1298","2012-02-27",24.700001
"1299","2012-02-28",25.469999
"1300","2012-02-29",25.52
"1301","2012-03-01",25.82
"1302","2012-03-02",26.43
"1303","2012-03-05",26.23
"1304","2012-03-06",24.93
"1305","2012-03-07",25.540001
"1306","2012-03-08",25.82
"1307","2012-03-09",25.92
"1308","2012-03-12",25.709999
"1309","2012-03-13",25.98
"1310","2012-03-14",25.700001
"1311","2012-03-15",26.15
"1312","2012-03-16",25.860001
"1313","2012-03-19",26.27
"1314","2012-03-20",25.93
"1315","2012-03-21",26.299999
"1316","2012-03-22",25.83
"1317","2012-03-23",25.780001
"1318","2012-03-26",25.139999
"1319","2012-03-27",24.9
"1320","2012-03-28",24.700001
"1321","2012-03-29",24.860001
"1322","2012-03-30",24.440001
"1323","2012-04-02",24.719999
"1324","2012-04-03",24.66
"1325","2012-04-04",23.799999
"1326","2012-04-05",23.58
"1327","2012-04-09",23.280001
"1328","2012-04-10",22.27
"1329","2012-04-11",22.200001
"1330","2012-04-12",23.040001
"1331","2012-04-13",23
"1332","2012-04-16",22.93
"1333","2012-04-17",22.82
"1334","2012-04-18",22.76
"1335","2012-04-19",22.870001
"1336","2012-04-20",23.120001
"1337","2012-04-23",22.83
"1338","2012-04-24",23.57
"1339","2012-04-25",24.379999
"1340","2012-04-26",24.65
"1341","2012-04-27",24.440001
"1342","2012-04-30",23.969999
"1343","2012-05-01",25.030001
"1344","2012-05-02",24.879999
"1345","2012-05-03",24.51
"1346","2012-05-04",23.91
"1347","2012-05-07",24.700001
"1348","2012-05-08",24.67
"1349","2012-05-09",24.459999
"1350","2012-05-10",23.82
"1351","2012-05-11",23.450001
"1352","2012-05-14",22.9
"1353","2012-05-15",22.33
"1354","2012-05-16",21.780001
"1355","2012-05-17",21.040001
"1356","2012-05-18",20.940001
"1357","2012-05-21",21.459999
"1358","2012-05-22",22.059999
"1359","2012-05-23",21.690001
"1360","2012-05-24",21.469999
"1361","2012-05-25",21.450001
"1362","2012-05-29",21.969999
"1363","2012-05-30",21.52
"1364","2012-05-31",21.24
"1365","2012-06-01",20.1
"1366","2012-06-04",19.190001
"1367","2012-06-05",19.620001
"1368","2012-06-06",19.950001
"1369","2012-06-07",19.85
"1370","2012-06-08",21.25
"1371","2012-06-11",20.85
"1372","2012-06-12",21.74
"1373","2012-06-13",21.07
"1374","2012-06-14",22.6
"1375","2012-06-15",23.030001
"1376","2012-06-18",22.860001
"1377","2012-06-19",23.32
"1378","2012-06-20",23.440001
"1379","2012-06-21",22.559999
"1380","2012-06-22",23.389999
"1381","2012-06-25",22.9
"1382","2012-06-26",23.34
"1383","2012-06-27",23.719999
"1384","2012-06-28",23.719999
"1385","2012-06-29",24.030001
"1386","2012-07-02",23.889999
"1387","2012-07-03",24.27
"1388","2012-07-05",24.01
"1389","2012-07-06",23.35
"1390","2012-07-09",23.049999
"1391","2012-07-10",23.09
"1392","2012-07-11",22.9
"1393","2012-07-12",22.58
"1394","2012-07-13",22.799999
"1395","2012-07-16",24.120001
"1396","2012-07-17",25.34
"1397","2012-07-18",24.700001
"1398","2012-07-19",24.42
"1399","2012-07-20",24.02
"1400","2012-07-23",23.389999
"1401","2012-07-24",23.049999
"1402","2012-07-25",23.540001
"1403","2012-07-26",22.459999
"1404","2012-07-27",22.76
"1405","2012-07-30",22.280001
"1406","2012-07-31",22.16
"1407","2012-08-01",22.02
"1408","2012-08-02",21.49
"1409","2012-08-03",21.99
"1410","2012-08-06",21.27
"1411","2012-08-07",21.780001
"1412","2012-08-08",21.67
"1413","2012-08-09",21.299999
"1414","2012-08-10",21.08
"1415","2012-08-13",20.82
"1416","2012-08-14",20.879999
"1417","2012-08-15",21.25
"1418","2012-08-16",21.07
"1419","2012-08-17",21.67
"1420","2012-08-20",21.360001
"1421","2012-08-21",21.52
"1422","2012-08-22",21.08
"1423","2012-08-23",20.82
"1424","2012-08-24",20.76
"1425","2012-08-27",20.41
"1426","2012-08-28",20.870001
"1427","2012-08-29",20.65
"1428","2012-08-30",20.450001
"1429","2012-08-31",20.209999
"1430","2012-09-04",20.190001
"1431","2012-09-05",19.58
"1432","2012-09-06",19.809999
"1433","2012-09-07",20.290001
"1434","2012-09-10",19.91
"1435","2012-09-11",19.85
"1436","2012-09-12",19.700001
"1437","2012-09-13",20.41
"1438","2012-09-14",19.940001
"1439","2012-09-17",19.959999
"1440","2012-09-18",19.99
"1441","2012-09-19",20.82
"1442","2012-09-20",20.690001
"1443","2012-09-21",20.52
"1444","2012-09-24",19.889999
"1445","2012-09-25",19.52
"1446","2012-09-26",19.209999
"1447","2012-09-27",20.01
"1448","2012-09-28",19.91
"1449","2012-10-01",20.51
"1450","2012-10-02",20.440001
"1451","2012-10-03",20.469999
"1452","2012-10-04",21.110001
"1453","2012-10-05",20.780001
"1454","2012-10-08",20.440001
"1455","2012-10-09",20.23
"1456","2012-10-10",20.24
"1457","2012-10-11",21.540001
"1458","2012-10-12",21.85
"1459","2012-10-15",22.299999
"1460","2012-10-16",22.139999
"1461","2012-10-17",21.93
"1462","2012-10-18",22.08
"1463","2012-10-19",21.549999
"1464","2012-10-22",21.549999
"1465","2012-10-23",21.5
"1466","2012-10-24",21.709999
"1467","2012-10-25",22.51
"1468","2012-10-26",22.389999
"1469","2012-10-31",22.59
"1470","2012-11-01",22.690001
"1471","2012-11-02",22.26
"1472","2012-11-05",22.01
"1473","2012-11-06",22.42
"1474","2012-11-07",22.15
"1475","2012-11-08",22.280001
"1476","2012-11-09",22.700001
"1477","2012-11-12",23.200001
"1478","2012-11-13",22.450001
"1479","2012-11-14",21.809999
"1480","2012-11-15",21.77
"1481","2012-11-16",22.02
"1482","2012-11-19",21.98
"1483","2012-11-20",21.459999
"1484","2012-11-21",21.440001
"1485","2012-11-23",21.26
"1486","2012-11-26",21.91
"1487","2012-11-27",21.6
"1488","2012-11-28",21.450001
"1489","2012-11-29",21.67
"1490","2012-11-30",21.65
"1491","2012-12-03",21.309999
"1492","2012-12-04",21.030001
"1493","2012-12-05",20.809999
"1494","2012-12-06",21.17
"1495","2012-12-07",21.15
"1496","2012-12-10",21
"1497","2012-12-11",21.049999
"1498","2012-12-12",21.43
"1499","2012-12-13",21.66
"1500","2012-12-14",21.709999
"1501","2012-12-17",21.450001
"1502","2012-12-18",21.620001
"1503","2012-12-19",22.120001
"1504","2012-12-20",22.030001
"1505","2012-12-21",22
"1506","2012-12-24",21.75
"1507","2012-12-26",22.09
"1508","2012-12-27",21.59
"1509","2012-12-28",21.76
"1510","2012-12-31",22.48
"1511","2013-01-02",22.67
"1512","2013-01-03",22.799999
"1513","2013-01-04",22.84
"1514","2013-01-07",24.08
"1515","2013-01-08",24.42
"1516","2013-01-09",24.120001
"1517","2013-01-10",24.52
"1518","2013-01-11",23.99
"1519","2013-01-14",23.879999
"1520","2013-01-15",23.809999
"1521","2013-01-16",23.639999
"1522","2013-01-17",23.700001
"1523","2013-01-18",23.379999
"1524","2013-01-22",23.780001
"1525","2013-01-23",24.02
"1526","2013-01-24",23.66
"1527","2013-01-25",23.440001
"1528","2013-01-28",23.66
"1529","2013-01-29",23.76
"1530","2013-01-30",23.629999
"1531","2013-01-31",23.629999
"1532","2013-02-01",24.549999
"1533","2013-02-04",24.02
"1534","2013-02-05",24.23
"1535","2013-02-06",24.139999
"1536","2013-02-07",24.15
"1537","2013-02-08",25.040001
"1538","2013-02-11",25.360001
"1539","2013-02-12",25.799999
"1540","2013-02-13",25.58
"1541","2013-02-14",25.620001
"1542","2013-02-15",25.870001
"1543","2013-02-19",26.02
"1544","2013-02-20",25.190001
"1545","2013-02-21",26.27
"1546","2013-02-22",26.02
"1547","2013-02-25",25.299999
"1548","2013-02-26",25.389999
"1549","2013-02-27",25.4
"1550","2013-02-28",25.700001
"1551","2013-03-01",25.950001
"1552","2013-03-04",26.190001
"1553","2013-03-05",25.82
"1554","2013-03-06",25.549999
"1555","2013-03-07",25.440001
"1556","2013-03-08",25.620001
"1557","2013-03-11",25.610001
"1558","2013-03-12",25.41
"1559","2013-03-13",25.870001
"1560","2013-03-14",26.18
"1561","2013-03-15",26.450001
"1562","2013-03-18",26.799999
"1563","2013-03-19",26.360001
"1564","2013-03-20",26.690001
"1565","2013-03-21",26.370001
"1566","2013-03-22",26.07
"1567","2013-03-25",26.370001
"1568","2013-03-26",26.799999
"1569","2013-03-27",26.719999
"1570","2013-03-28",26.73
"1571","2013-04-01",26
"1572","2013-04-02",26.379999
"1573","2013-04-03",26
"1574","2013-04-04",26.33
"1575","2013-04-05",26.379999
"1576","2013-04-08",26.950001
"1577","2013-04-09",27.309999
"1578","2013-04-10",27.83
"1579","2013-04-11",27.66
"1580","2013-04-12",27.57
"1581","2013-04-15",27.17
"1582","2013-04-16",27.02
"1583","2013-04-17",27.34
"1584","2013-04-18",27.49
"1585","2013-04-19",27.33
"1586","2013-04-22",27.379999
"1587","2013-04-23",27.73
"1588","2013-04-24",26.940001
"1589","2013-04-25",26.219999
"1590","2013-04-26",25.5
"1591","2013-04-29",25.530001
"1592","2013-04-30",25.530001
"1593","2013-05-01",26.09
"1594","2013-05-02",27.48
"1595","2013-05-03",27.82
"1596","2013-05-06",27.799999
"1597","2013-05-07",27.9
"1598","2013-05-08",27.9
"1599","2013-05-09",27.799999
"1600","2013-05-10",28.07
"1601","2013-05-13",28.42
"1602","2013-05-14",28.42
"1603","2013-05-15",28.15
"1604","2013-05-16",28.01
"1605","2013-05-17",28.209999
"1606","2013-05-20",28.74
"1607","2013-05-21",28.65
"1608","2013-05-22",28.02
"1609","2013-05-23",27.74
"1610","2013-05-24",27.639999
"1611","2013-05-28",27.65
"1612","2013-05-29",27.25
"1613","2013-05-30",27.059999
"1614","2013-05-31",25.91
"1615","2013-06-03",25.91
"1616","2013-06-04",26.780001
"1617","2013-06-05",26.549999
"1618","2013-06-06",26.530001
"1619","2013-06-07",26.709999
"1620","2013-06-10",27.49
"1621","2013-06-11",26.870001
"1622","2013-06-12",26.280001
"1623","2013-06-13",25.75
"1624","2013-06-14",25.6
"1625","2013-06-17",25.389999
"1626","2013-06-18",25.120001
"1627","2013-06-19",25.690001
"1628","2013-06-20",24.879999
"1629","2013-06-21",24.68
"1630","2013-06-24",23.799999
"1631","2013-06-25",24.33
"1632","2013-06-26",24.290001
"1633","2013-06-27",24.83
"1634","2013-06-28",24.860001
"1635","2013-07-01",25.030001
"1636","2013-07-02",24.700001
"1637","2013-07-03",24.780001
"1638","2013-07-05",25.16
"1639","2013-07-08",25.08
"1640","2013-07-09",25
"1641","2013-07-10",25.17
"1642","2013-07-11",25.16
"1643","2013-07-12",24.959999
"1644","2013-07-15",26.42
"1645","2013-07-16",25.83
"1646","2013-07-17",25.389999
"1647","2013-07-18",25.25
"1648","2013-07-19",25.110001
"1649","2013-07-22",25.049999
"1650","2013-07-23",25.219999
"1651","2013-07-24",25.1
"1652","2013-07-25",25.6
"1653","2013-07-26",25.77
"1654","2013-07-29",25.620001
"1655","2013-07-30",25.49
"1656","2013-07-31",25.18
"1657","2013-08-01",25.84
"1658","2013-08-02",25.48
"1659","2013-08-05",25.26
"1660","2013-08-06",25.66
"1661","2013-08-07",25.74
"1662","2013-08-08",26.99
"1663","2013-08-09",26.73
"1664","2013-08-12",26.65
"1665","2013-08-13",27
"1666","2013-08-14",26.93
"1667","2013-08-15",26.790001
"1668","2013-08-16",26.139999
"1669","2013-08-19",26.059999
"1670","2013-08-20",27
"1671","2013-08-21",27.07
"1672","2013-08-22",27.889999
"1673","2013-08-23",27.719999
"1674","2013-08-26",27.41
"1675","2013-08-27",26.870001
"1676","2013-08-28",26.83
"1677","2013-08-29",27.08
"1678","2013-08-30",27.440001
"1679","2013-09-03",27.809999
"1680","2013-09-04",27.639999
"1681","2013-09-05",28.139999
"1682","2013-09-06",28.290001
"1683","2013-09-09",28.9
"1684","2013-09-10",28.93
"1685","2013-09-11",28.99
"1686","2013-09-12",28.93
"1687","2013-09-13",28.950001
"1688","2013-09-16",28.629999
"1689","2013-09-17",29.299999
"1690","2013-09-18",29.5
"1691","2013-09-19",29.370001
"1692","2013-09-20",29.049999
"1693","2013-09-23",29.18
"1694","2013-09-24",29.129999
"1695","2013-09-25",28.969999
"1696","2013-09-26",29.209999
"1697","2013-09-27",30.09
"1698","2013-09-30",30.24
"1699","2013-10-01",29.700001
"1700","2013-10-02",28.4
"1701","2013-10-03",25.959999
"1702","2013-10-04",27
"1703","2013-10-07",26.35
"1704","2013-10-08",26.02
"1705","2013-10-09",25.84
"1706","2013-10-10",26.65
"1707","2013-10-11",26.459999
"1708","2013-10-14",26.85
"1709","2013-10-15",26.389999
"1710","2013-10-16",26.700001
"1711","2013-10-17",26.66
"1712","2013-10-18",26.52
"1713","2013-10-21",27.16
"1714","2013-10-22",27.73
"1715","2013-10-23",27.549999
"1716","2013-10-24",28.940001
"1717","2013-10-25",28.780001
"1718","2013-10-28",29.09
"1719","2013-10-29",29.559999
"1720","2013-10-30",29
"1721","2013-10-31",29.15
"1722","2013-11-01",29.17
"1723","2013-11-04",29.18
"1724","2013-11-05",29.68
"1725","2013-11-06",29.870001
"1726","2013-11-07",29.280001
"1727","2013-11-08",29.389999
"1728","2013-11-11",29.549999
"1729","2013-11-12",29.65
"1730","2013-11-13",30.219999
"1731","2013-11-14",30.5
"1732","2013-11-15",30.690001
"1733","2013-11-18",30.26
"1734","2013-11-19",29.75
"1735","2013-11-20",29.77
"1736","2013-11-21",29.969999
"1737","2013-11-22",30.5
"1738","2013-11-25",30.700001
"1739","2013-11-26",30.790001
"1740","2013-11-27",30.559999
"1741","2013-11-29",30.83
"1742","2013-12-02",29.959999
"1743","2013-12-03",28.940001
"1744","2013-12-04",29.040001
"1745","2013-12-05",29.09
"1746","2013-12-06",29.049999
"1747","2013-12-09",28.42
"1748","2013-12-10",28.879999
"1749","2013-12-11",28.33
"1750","2013-12-12",28.5
"1751","2013-12-13",28.48
"1752","2013-12-16",28.51
"1753","2013-12-17",28.610001
"1754","2013-12-18",29.34
"1755","2013-12-19",29
"1756","2013-12-20",28.969999
"1757","2013-12-23",28.9
"1758","2013-12-24",28.91
"1759","2013-12-26",28.870001
"1760","2013-12-27",28.75
"1761","2013-12-30",29.219999
"1762","2013-12-31",29.48
"1763","2014-01-02",29.129999
"1764","2014-01-03",29.280001
"1765","2014-01-06",28.629999
"1766","2014-01-07",28.48
"1767","2014-01-08",28.559999
"1768","2014-01-09",28.379999
"1769","2014-01-10",28.57
"1770","2014-01-13",27.969999
"1771","2014-01-14",27.85
"1772","2014-01-15",27.6
"1773","2014-01-16",28.190001
"1774","2014-01-17",27.98
"1775","2014-01-21",27.73
"1776","2014-01-22",27.83
"1777","2014-01-23",27.48
"1778","2014-01-24",27.4
"1779","2014-01-27",27.129999
"1780","2014-01-28",27.299999
"1781","2014-01-29",26.879999
"1782","2014-01-30",27.360001
"1783","2014-01-31",27.690001
"1784","2014-02-03",26.190001
"1785","2014-02-04",26.26
"1786","2014-02-05",26.18
"1787","2014-02-06",26.889999
"1788","2014-02-07",26.52
"1789","2014-02-10",26.59
"1790","2014-02-11",26.35
"1791","2014-02-12",26.209999
"1792","2014-02-13",26.110001
"1793","2014-02-14",25.969999
"1794","2014-02-18",26
"1795","2014-02-19",26.59
"1796","2014-02-20",27.02
"1797","2014-02-21",27.190001
"1798","2014-02-24",27.059999
"1799","2014-02-25",26.92
"1800","2014-02-26",26.68
"1801","2014-02-27",26.93
"1802","2014-02-28",26.75
"1803","2014-03-03",26.02
"1804","2014-03-04",26.48
"1805","2014-03-05",27.35
"1806","2014-03-06",27.25
"1807","2014-03-07",27.82
"1808","2014-03-10",28.459999
"1809","2014-03-11",28.32
"1810","2014-03-12",28.02
"1811","2014-03-13",27.709999
"1812","2014-03-14",27.74
"1813","2014-03-17",28.24
"1814","2014-03-18",27.74
"1815","2014-03-19",27.790001
"1816","2014-03-20",27.76
"1817","2014-03-21",27.35
"1818","2014-03-24",26.860001
"1819","2014-03-25",26.690001
"1820","2014-03-26",26.549999
"1821","2014-03-27",26.42
"1822","2014-03-28",26.32
"1823","2014-03-31",27.33
"1824","2014-04-01",27.879999
"1825","2014-04-02",28.059999
"1826","2014-04-03",28.139999
"1827","2014-04-04",28.120001
"1828","2014-04-07",27.67
"1829","2014-04-08",27.469999
"1830","2014-04-09",28.51
"1831","2014-04-10",27.969999
"1832","2014-04-11",27.4
"1833","2014-04-14",27.219999
"1834","2014-04-15",27.74
"1835","2014-04-16",27.99
"1836","2014-04-17",27.959999
"1837","2014-04-21",27.959999
"1838","2014-04-22",28.24
"1839","2014-04-23",28.23
"1840","2014-04-24",27.09
"1841","2014-04-25",25.98
"1842","2014-04-28",25.66
"1843","2014-04-29",25.620001
"1844","2014-04-30",25.639999
"1845","2014-05-01",25.879999
"1846","2014-05-02",25.99
"1847","2014-05-05",25.879999
"1848","2014-05-06",25.719999
"1849","2014-05-07",25.25
"1850","2014-05-08",25.129999
"1851","2014-05-09",25.559999
"1852","2014-05-12",26.040001
"1853","2014-05-13",25.879999
"1854","2014-05-14",25.190001
"1855","2014-05-15",24.790001
"1856","2014-05-16",24.98
"1857","2014-05-19",25.52
"1858","2014-05-20",25.08
"1859","2014-05-21",24.77
"1860","2014-05-22",24.870001
"1861","2014-05-23",25.09
"1862","2014-05-27",25.4
"1863","2014-05-28",25.549999
"1864","2014-05-29",25.65
"1865","2014-05-30",26.23
"1866","2014-06-02",26.120001
"1867","2014-06-03",25.639999
"1868","2014-06-04",25.51
"1869","2014-06-05",25.879999
"1870","2014-06-06",25.92
"1871","2014-06-09",26.309999
"1872","2014-06-10",26.530001
"1873","2014-06-11",26.92
"1874","2014-06-12",26.809999
"1875","2014-06-13",26.98
"1876","2014-06-16",27.85
"1877","2014-06-17",28.059999
"1878","2014-06-18",28.059999
"1879","2014-06-19",28.25
"1880","2014-06-20",27.77
"1881","2014-06-23",27.870001
"1882","2014-06-24",28.26
"1883","2014-06-25",27.75
"1884","2014-06-26",27.559999
"1885","2014-06-27",27.91
"1886","2014-06-30",28.48
"1887","2014-07-01",28.32
"1888","2014-07-02",28.440001
"1889","2014-07-03",28.24
"1890","2014-07-07",27.940001
"1891","2014-07-08",27.27
"1892","2014-07-09",27.4
"1893","2014-07-10",27.059999
"1894","2014-07-11",26.75
"1895","2014-07-14",26.690001
"1896","2014-07-15",25.870001
"1897","2014-07-16",24.92
"1898","2014-07-17",24.290001
"1899","2014-07-18",24.6
"1900","2014-07-21",25.309999
"1901","2014-07-22",25.27
"1902","2014-07-23",24.690001
