"","date","AMKR"
"1001","2010-12-21",7.48
"1002","2010-12-22",7.41
"1003","2010-12-23",7.39
"1004","2010-12-27",7.55
"1005","2010-12-28",7.44
"1006","2010-12-29",7.39
"1007","2010-12-30",7.35
"1008","2010-12-31",7.41
"1009","2011-01-03",7.45
"1010","2011-01-04",7.3
"1011","2011-01-05",7.36
"1012","2011-01-06",7.59
"1013","2011-01-07",7.63
"1014","2011-01-10",7.72
"1015","2011-01-11",7.78
"1016","2011-01-12",7.91
"1017","2011-01-13",7.91
"1018","2011-01-14",8
"1019","2011-01-18",8.02
"1020","2011-01-19",7.74
"1021","2011-01-20",7.78
"1022","2011-01-21",7.58
"1023","2011-01-24",7.81
"1024","2011-01-25",7.8
"1025","2011-01-26",8.04
"1026","2011-01-27",8.22
"1027","2011-01-28",8
"1028","2011-01-31",8.14
"1029","2011-02-01",8.24
"1030","2011-02-02",8.2
"1031","2011-02-03",8.06
"1032","2011-02-04",8.16
"1033","2011-02-07",8.34
"1034","2011-02-08",8.37
"1035","2011-02-09",8.19
"1036","2011-02-10",7.27
"1037","2011-02-11",7.5
"1038","2011-02-14",7.71
"1039","2011-02-15",7.73
"1040","2011-02-16",7.73
"1041","2011-02-17",7.65
"1042","2011-02-18",7.68
"1043","2011-02-22",7.24
"1044","2011-02-23",7.21
"1045","2011-02-24",7.29
"1046","2011-02-25",7.49
"1047","2011-02-28",7.37
"1048","2011-03-01",7.18
"1049","2011-03-02",7.34
"1050","2011-03-03",7.58
"1051","2011-03-04",7.42
"1052","2011-03-07",7.24
"1053","2011-03-08",7.24
"1054","2011-03-09",6.97
"1055","2011-03-10",6.72
"1056","2011-03-11",6.76
"1057","2011-03-14",6.75
"1058","2011-03-15",6.62
"1059","2011-03-16",6.39
"1060","2011-03-17",6.49
"1061","2011-03-18",6.56
"1062","2011-03-21",6.86
"1063","2011-03-22",6.92
"1064","2011-03-23",6.91
"1065","2011-03-24",7.03
"1066","2011-03-25",6.91
"1067","2011-03-28",6.82
"1068","2011-03-29",6.92
"1069","2011-03-30",6.8
"1070","2011-03-31",6.74
"1071","2011-04-01",6.76
"1072","2011-04-04",6.62
"1073","2011-04-05",6.81
"1074","2011-04-06",6.88
"1075","2011-04-07",6.76
"1076","2011-04-08",6.71
"1077","2011-04-11",6.62
"1078","2011-04-12",6.42
"1079","2011-04-13",6.36
"1080","2011-04-14",6.4
"1081","2011-04-15",6.45
"1082","2011-04-18",6.26
"1083","2011-04-19",6.32
"1084","2011-04-20",6.61
"1085","2011-04-21",6.51
"1086","2011-04-25",6.49
"1087","2011-04-26",6.73
"1088","2011-04-27",6.73
"1089","2011-04-28",6.74
"1090","2011-04-29",6.7
"1091","2011-05-02",6.61
"1092","2011-05-03",6.46
"1093","2011-05-04",6.49
"1094","2011-05-05",6.5
"1095","2011-05-06",6.62
"1096","2011-05-09",6.75
"1097","2011-05-10",6.8
"1098","2011-05-11",6.83
"1099","2011-05-12",6.91
"1100","2011-05-13",6.79
"1101","2011-05-16",6.74
"1102","2011-05-17",6.63
"1103","2011-05-18",6.7
"1104","2011-05-19",6.63
"1105","2011-05-20",6.47
"1106","2011-05-23",6.29
"1107","2011-05-24",6.3
"1108","2011-05-25",6.32
"1109","2011-05-26",6.28
"1110","2011-05-27",6.36
"1111","2011-05-31",6.39
"1112","2011-06-01",6.16
"1113","2011-06-02",6.17
"1114","2011-06-03",6.05
"1115","2011-06-06",5.99
"1116","2011-06-07",5.97
"1117","2011-06-08",5.85
"1118","2011-06-09",5.95
"1119","2011-06-10",5.85
"1120","2011-06-13",5.82
"1121","2011-06-14",6.03
"1122","2011-06-15",5.82
"1123","2011-06-16",5.73
"1124","2011-06-17",5.69
"1125","2011-06-20",5.72
"1126","2011-06-21",5.9
"1127","2011-06-22",5.83
"1128","2011-06-23",6.02
"1129","2011-06-24",5.97
"1130","2011-06-27",5.98
"1131","2011-06-28",6.09
"1132","2011-06-29",6.1
"1133","2011-06-30",6.17
"1134","2011-07-01",6.22
"1135","2011-07-05",6.09
"1136","2011-07-06",5.91
"1137","2011-07-07",6.53
"1138","2011-07-08",6.31
"1139","2011-07-11",6.08
"1140","2011-07-12",5.78
"1141","2011-07-13",5.69
"1142","2011-07-14",5.55
"1143","2011-07-15",5.6
"1144","2011-07-18",5.36
"1145","2011-07-19",5.51
"1146","2011-07-20",5.43
"1147","2011-07-21",5.67
"1148","2011-07-22",5.87
"1149","2011-07-25",5.75
"1150","2011-07-26",5.77
"1151","2011-07-27",5.48
"1152","2011-07-28",5.32
"1153","2011-07-29",5.34
"1154","2011-08-01",5.3
"1155","2011-08-02",5.15
"1156","2011-08-03",5.14
"1157","2011-08-04",4.7
"1158","2011-08-05",4.65
"1159","2011-08-08",4.28
"1160","2011-08-09",4.47
"1161","2011-08-10",4.26
"1162","2011-08-11",4.27
"1163","2011-08-12",4.18
"1164","2011-08-15",4.3
"1165","2011-08-16",4.21
"1166","2011-08-17",4.17
"1167","2011-08-18",3.94
"1168","2011-08-19",3.96
"1169","2011-08-22",3.88
"1170","2011-08-23",4.03
"1171","2011-08-24",4.04
"1172","2011-08-25",3.93
"1173","2011-08-26",3.98
"1174","2011-08-29",4.2
"1175","2011-08-30",4.28
"1176","2011-08-31",4.35
"1177","2011-09-01",4.23
"1178","2011-09-02",4.16
"1179","2011-09-06",4.09
"1180","2011-09-07",4.38
"1181","2011-09-08",4.32
"1182","2011-09-09",4.3
"1183","2011-09-12",4.49
"1184","2011-09-13",4.66
"1185","2011-09-14",4.75
"1186","2011-09-15",4.71
"1187","2011-09-16",4.72
"1188","2011-09-19",4.7
"1189","2011-09-20",4.7
"1190","2011-09-21",4.63
"1191","2011-09-22",4.57
"1192","2011-09-23",4.82
"1193","2011-09-26",4.84
"1194","2011-09-27",5.02
"1195","2011-09-28",4.63
"1196","2011-09-29",4.69
"1197","2011-09-30",4.36
"1198","2011-10-03",4.27
"1199","2011-10-04",4.53
"1200","2011-10-05",4.57
"1201","2011-10-06",4.77
"1202","2011-10-07",4.6
"1203","2011-10-10",4.75
"1204","2011-10-11",4.82
"1205","2011-10-12",4.83
"1206","2011-10-13",4.85
"1207","2011-10-14",4.86
"1208","2011-10-17",4.73
"1209","2011-10-18",4.8
"1210","2011-10-19",4.77
"1211","2011-10-20",4.72
"1212","2011-10-21",4.71
"1213","2011-10-24",4.89
"1214","2011-10-25",4.78
"1215","2011-10-26",4.88
"1216","2011-10-27",5.06
"1217","2011-10-28",4.77
"1218","2011-10-31",4.84
"1219","2011-11-01",4.7
"1220","2011-11-02",4.78
"1221","2011-11-03",4.97
"1222","2011-11-04",5.07
"1223","2011-11-07",4.95
"1224","2011-11-08",4.98
"1225","2011-11-09",4.69
"1226","2011-11-10",4.85
"1227","2011-11-11",5.01
"1228","2011-11-14",4.78
"1229","2011-11-15",4.83
"1230","2011-11-16",4.75
"1231","2011-11-17",4.62
"1232","2011-11-18",4.63
"1233","2011-11-21",4.49
"1234","2011-11-22",4.39
"1235","2011-11-23",4.19
"1236","2011-11-25",4.15
"1237","2011-11-28",4.33
"1238","2011-11-29",4.1
"1239","2011-11-30",4.44
"1240","2011-12-01",4.47
"1241","2011-12-02",4.59
"1242","2011-12-05",4.59
"1243","2011-12-06",4.67
"1244","2011-12-07",4.74
"1245","2011-12-08",4.55
"1246","2011-12-09",4.59
"1247","2011-12-12",4.26
"1248","2011-12-13",4.16
"1249","2011-12-14",4.09
"1250","2011-12-15",4.14
"1251","2011-12-16",4.15
"1252","2011-12-19",4.08
"1253","2011-12-20",4.33
"1254","2011-12-21",4.25
"1255","2011-12-22",4.46
"1256","2011-12-23",4.52
"1257","2011-12-27",4.5
"1258","2011-12-28",4.4
"1259","2011-12-29",4.36
"1260","2011-12-30",4.36
"1261","2012-01-03",4.62
"1262","2012-01-04",4.57
"1263","2012-01-05",4.61
"1264","2012-01-06",4.64
"1265","2012-01-09",4.81
"1266","2012-01-10",4.9
"1267","2012-01-11",4.84
"1268","2012-01-12",4.9
"1269","2012-01-13",4.87
"1270","2012-01-17",4.98
"1271","2012-01-18",5.16
"1272","2012-01-19",5.2
"1273","2012-01-20",5.39
"1274","2012-01-23",5.47
"1275","2012-01-24",5.66
"1276","2012-01-25",5.61
"1277","2012-01-26",5.64
"1278","2012-01-27",5.73
"1279","2012-01-30",5.74
"1280","2012-01-31",5.73
"1281","2012-02-01",5.96
"1282","2012-02-02",5.99
"1283","2012-02-03",6.07
"1284","2012-02-06",5.98
"1285","2012-02-07",5.99
"1286","2012-02-08",6.16
"1287","2012-02-09",6.21
"1288","2012-02-10",6.26
"1289","2012-02-13",6.3
"1290","2012-02-14",6.5
"1291","2012-02-15",6.44
"1292","2012-02-16",6.71
"1293","2012-02-17",6.54
"1294","2012-02-21",6.44
"1295","2012-02-22",6.23
"1296","2012-02-23",6.43
"1297","2012-02-24",6.31
"1298","2012-02-27",6.58
"1299","2012-02-28",6.64
"1300","2012-02-29",6.39
"1301","2012-03-01",6.36
"1302","2012-03-02",6.25
"1303","2012-03-05",6.11
"1304","2012-03-06",6.07
"1305","2012-03-07",6.18
"1306","2012-03-08",6.29
"1307","2012-03-09",6.37
"1308","2012-03-12",6.3
"1309","2012-03-13",6.33
"1310","2012-03-14",6.26
"1311","2012-03-15",6.33
"1312","2012-03-16",6.36
"1313","2012-03-19",6.41
"1314","2012-03-20",6.39
"1315","2012-03-21",6.39
"1316","2012-03-22",6.26
"1317","2012-03-23",6.24
"1318","2012-03-26",6.39
"1319","2012-03-27",6.4
"1320","2012-03-28",6.31
"1321","2012-03-29",6.2
"1322","2012-03-30",6.15
"1323","2012-04-02",6.16
"1324","2012-04-03",6
"1325","2012-04-04",5.88
"1326","2012-04-05",5.92
"1327","2012-04-09",5.75
"1328","2012-04-10",5.61
"1329","2012-04-11",5.72
"1330","2012-04-12",5.91
"1331","2012-04-13",5.69
"1332","2012-04-16",5.64
"1333","2012-04-17",5.69
"1334","2012-04-18",5.74
"1335","2012-04-19",5.69
"1336","2012-04-20",5.72
"1337","2012-04-23",5.66
"1338","2012-04-24",5.67
"1339","2012-04-25",5.72
"1340","2012-04-26",5.91
"1341","2012-04-27",5.53
"1342","2012-04-30",5.17
"1343","2012-05-01",5.13
"1344","2012-05-02",5.16
"1345","2012-05-03",4.9
"1346","2012-05-04",4.63
"1347","2012-05-07",4.58
"1348","2012-05-08",4.58
"1349","2012-05-09",4.64
"1350","2012-05-10",4.73
"1351","2012-05-11",4.74
"1352","2012-05-14",4.62
"1353","2012-05-15",4.59
"1354","2012-05-16",4.49
"1355","2012-05-17",4.4
"1356","2012-05-18",4.33
"1357","2012-05-21",4.42
"1358","2012-05-22",4.44
"1359","2012-05-23",4.53
"1360","2012-05-24",4.58
"1361","2012-05-25",4.65
"1362","2012-05-29",4.72
"1363","2012-05-30",4.68
"1364","2012-05-31",4.73
"1365","2012-06-01",4.64
"1366","2012-06-04",4.56
"1367","2012-06-05",4.47
"1368","2012-06-06",4.63
"1369","2012-06-07",4.6
"1370","2012-06-08",4.71
"1371","2012-06-11",4.43
"1372","2012-06-12",4.5
"1373","2012-06-13",4.46
"1374","2012-06-14",4.49
"1375","2012-06-15",4.58
"1376","2012-06-18",4.71
"1377","2012-06-19",4.85
"1378","2012-06-20",4.9
"1379","2012-06-21",4.73
"1380","2012-06-22",4.89
"1381","2012-06-25",4.71
"1382","2012-06-26",4.69
"1383","2012-06-27",4.82
"1384","2012-06-28",4.8
"1385","2012-06-29",4.88
"1386","2012-07-02",4.79
"1387","2012-07-03",4.78
"1388","2012-07-05",5.04
"1389","2012-07-06",5.02
"1390","2012-07-09",4.88
"1391","2012-07-10",4.79
"1392","2012-07-11",4.73
"1393","2012-07-12",4.53
"1394","2012-07-13",4.72
"1395","2012-07-16",4.67
"1396","2012-07-17",4.72
"1397","2012-07-18",4.87
"1398","2012-07-19",4.94
"1399","2012-07-20",4.91
"1400","2012-07-23",4.81
"1401","2012-07-24",4.69
"1402","2012-07-25",4.75
"1403","2012-07-26",4.91
"1404","2012-07-27",5.18
"1405","2012-07-30",5.13
"1406","2012-07-31",5.33
"1407","2012-08-01",5.13
"1408","2012-08-02",5.18
"1409","2012-08-03",5.28
"1410","2012-08-06",5.27
"1411","2012-08-07",5.42
"1412","2012-08-08",5.39
"1413","2012-08-09",5.53
"1414","2012-08-10",5.52
"1415","2012-08-13",5.44
"1416","2012-08-14",5.35
"1417","2012-08-15",5.35
"1418","2012-08-16",5.34
"1419","2012-08-17",5.35
"1420","2012-08-20",5.16
"1421","2012-08-21",5.14
"1422","2012-08-22",4.87
"1423","2012-08-23",4.8
"1424","2012-08-24",4.71
"1425","2012-08-27",4.62
"1426","2012-08-28",4.69
"1427","2012-08-29",4.68
"1428","2012-08-30",4.61
"1429","2012-08-31",4.69
"1430","2012-09-04",4.56
"1431","2012-09-05",4.5
"1432","2012-09-06",4.55
"1433","2012-09-07",4.65
"1434","2012-09-10",4.62
"1435","2012-09-11",4.65
"1436","2012-09-12",4.68
"1437","2012-09-13",4.72
"1438","2012-09-14",4.84
"1439","2012-09-17",4.84
"1440","2012-09-18",4.84
"1441","2012-09-19",4.73
"1442","2012-09-20",4.6
"1443","2012-09-21",4.54
"1444","2012-09-24",4.52
"1445","2012-09-25",4.48
"1446","2012-09-26",4.46
"1447","2012-09-27",4.46
"1448","2012-09-28",4.42
"1449","2012-10-01",4.42
"1450","2012-10-02",4.54
"1451","2012-10-03",4.5
"1452","2012-10-04",4.48
"1453","2012-10-05",4.44
"1454","2012-10-08",4.42
"1455","2012-10-09",4.36
"1456","2012-10-10",4.28
"1457","2012-10-11",4.27
"1458","2012-10-12",4.21
"1459","2012-10-15",4.24
"1460","2012-10-16",4.44
"1461","2012-10-17",4.39
"1462","2012-10-18",4.39
"1463","2012-10-19",4.26
"1464","2012-10-22",4.23
"1465","2012-10-23",4.24
"1466","2012-10-24",4.26
"1467","2012-10-25",4.15
"1468","2012-10-26",4.05
"1469","2012-10-31",4.32
"1470","2012-11-01",4.43
"1471","2012-11-02",4.34
"1472","2012-11-05",4.33
"1473","2012-11-06",4.42
"1474","2012-11-07",4.2
"1475","2012-11-08",4.11
"1476","2012-11-09",4.13
"1477","2012-11-12",4.12
"1478","2012-11-13",4.06
"1479","2012-11-14",3.98
"1480","2012-11-15",3.91
"1481","2012-11-16",3.81
"1482","2012-11-19",3.83
"1483","2012-11-20",3.9
"1484","2012-11-21",4.02
"1485","2012-11-23",4.11
"1486","2012-11-26",4.12
"1487","2012-11-27",4.09
"1488","2012-11-28",4.04
"1489","2012-11-29",4.13
"1490","2012-11-30",4.23
"1491","2012-12-03",4.32
"1492","2012-12-04",4.32
"1493","2012-12-05",4.36
"1494","2012-12-06",4.36
"1495","2012-12-07",4.29
"1496","2012-12-10",4.32
"1497","2012-12-11",4.25
"1498","2012-12-12",4.25
"1499","2012-12-13",4.2
"1500","2012-12-14",4.17
"1501","2012-12-17",4.11
"1502","2012-12-18",4.3
"1503","2012-12-19",4.38
"1504","2012-12-20",4.37
"1505","2012-12-21",4.28
"1506","2012-12-24",4.19
"1507","2012-12-26",4.13
"1508","2012-12-27",4.13
"1509","2012-12-28",4.1
"1510","2012-12-31",4.24
"1511","2013-01-02",4.44
"1512","2013-01-03",4.44
"1513","2013-01-04",4.7
"1514","2013-01-07",4.7
"1515","2013-01-08",4.56
"1516","2013-01-09",4.58
"1517","2013-01-10",4.66
"1518","2013-01-11",4.69
"1519","2013-01-14",4.67
"1520","2013-01-15",4.65
"1521","2013-01-16",4.65
"1522","2013-01-17",4.7
"1523","2013-01-18",4.6
"1524","2013-01-22",4.57
"1525","2013-01-23",4.65
"1526","2013-01-24",4.77
"1527","2013-01-25",4.78
"1528","2013-01-28",4.75
"1529","2013-01-29",4.69
"1530","2013-01-30",4.56
"1531","2013-01-31",4.63
"1532","2013-02-01",4.84
"1533","2013-02-04",4.65
"1534","2013-02-05",4.73
"1535","2013-02-06",4.68
"1536","2013-02-07",4.67
"1537","2013-02-08",4.67
"1538","2013-02-11",4.67
"1539","2013-02-12",4.83
"1540","2013-02-13",4.99
"1541","2013-02-14",4.95
"1542","2013-02-15",4.86
"1543","2013-02-19",4.8
"1544","2013-02-20",4.62
"1545","2013-02-21",4.39
"1546","2013-02-22",4.39
"1547","2013-02-25",4.17
"1548","2013-02-26",4.19
"1549","2013-02-27",4.1
"1550","2013-02-28",4.06
"1551","2013-03-01",4.06
"1552","2013-03-04",3.99
"1553","2013-03-05",4.1
"1554","2013-03-06",4.15
"1555","2013-03-07",4.2
"1556","2013-03-08",4.21
"1557","2013-03-11",4.22
"1558","2013-03-12",4.16
"1559","2013-03-13",4.16
"1560","2013-03-14",4.22
"1561","2013-03-15",4.17
"1562","2013-03-18",4.06
"1563","2013-03-19",4.02
"1564","2013-03-20",4.13
"1565","2013-03-21",4.14
"1566","2013-03-22",4.11
"1567","2013-03-25",4.06
"1568","2013-03-26",4.06
"1569","2013-03-27",4
"1570","2013-03-28",4
"1571","2013-04-01",3.9
"1572","2013-04-02",3.88
"1573","2013-04-03",3.8
"1574","2013-04-04",3.8
"1575","2013-04-05",3.82
"1576","2013-04-08",3.89
"1577","2013-04-09",3.78
"1578","2013-04-10",3.91
"1579","2013-04-11",3.93
"1580","2013-04-12",3.9
"1581","2013-04-15",3.75
"1582","2013-04-16",3.77
"1583","2013-04-17",3.63
"1584","2013-04-18",3.6
"1585","2013-04-19",3.67
"1586","2013-04-22",3.66
"1587","2013-04-23",3.74
"1588","2013-04-24",3.78
"1589","2013-04-25",3.86
"1590","2013-04-26",4.22
"1591","2013-04-29",4.23
"1592","2013-04-30",4.24
"1593","2013-05-01",4.17
"1594","2013-05-02",4.25
"1595","2013-05-03",4.41
"1596","2013-05-06",4.45
"1597","2013-05-07",4.41
"1598","2013-05-08",4.5
"1599","2013-05-09",4.53
"1600","2013-05-10",4.59
"1601","2013-05-13",4.53
"1602","2013-05-14",4.58
"1603","2013-05-15",4.52
"1604","2013-05-16",4.47
"1605","2013-05-17",4.5
"1606","2013-05-20",4.58
"1607","2013-05-21",4.63
"1608","2013-05-22",4.6
"1609","2013-05-23",4.58
"1610","2013-05-24",4.6
"1611","2013-05-28",4.63
"1612","2013-05-29",4.55
"1613","2013-05-30",4.61
"1614","2013-05-31",4.54
"1615","2013-06-03",4.58
"1616","2013-06-04",4.48
"1617","2013-06-05",4.34
"1618","2013-06-06",4.37
"1619","2013-06-07",4.42
"1620","2013-06-10",4.44
"1621","2013-06-11",4.38
"1622","2013-06-12",4.36
"1623","2013-06-13",4.44
"1624","2013-06-14",4.38
"1625","2013-06-17",4.33
"1626","2013-06-18",4.41
"1627","2013-06-19",4.3
"1628","2013-06-20",4.15
"1629","2013-06-21",4.06
"1630","2013-06-24",4.03
"1631","2013-06-25",4.14
"1632","2013-06-26",4.11
"1633","2013-06-27",4.18
"1634","2013-06-28",4.21
"1635","2013-07-01",4.29
"1636","2013-07-02",4.33
"1637","2013-07-03",4.29
"1638","2013-07-05",4.28
"1639","2013-07-08",4.27
"1640","2013-07-09",4.43
"1641","2013-07-10",4.42
"1642","2013-07-11",4.51
"1643","2013-07-12",4.51
"1644","2013-07-15",4.55
"1645","2013-07-16",4.61
"1646","2013-07-17",4.61
"1647","2013-07-18",4.55
"1648","2013-07-19",4.48
"1649","2013-07-22",4.46
"1650","2013-07-23",4.36
"1651","2013-07-24",4.42
"1652","2013-07-25",4.44
"1653","2013-07-26",4.34
"1654","2013-07-29",4.41
"1655","2013-07-30",4.28
"1656","2013-07-31",4.22
"1657","2013-08-01",4.26
"1658","2013-08-02",4.22
"1659","2013-08-05",4.22
"1660","2013-08-06",4.21
"1661","2013-08-07",4.2
"1662","2013-08-08",4.2
"1663","2013-08-09",4.12
"1664","2013-08-12",4.19
"1665","2013-08-13",4.24
"1666","2013-08-14",4.25
"1667","2013-08-15",4.22
"1668","2013-08-16",4.12
"1669","2013-08-19",4.06
"1670","2013-08-20",4.23
"1671","2013-08-21",4.19
"1672","2013-08-22",4.24
"1673","2013-08-23",4.23
"1674","2013-08-26",4.24
"1675","2013-08-27",4.08
"1676","2013-08-28",4.11
"1677","2013-08-29",4.14
"1678","2013-08-30",4.01
"1679","2013-09-03",4.1
"1680","2013-09-04",4.19
"1681","2013-09-05",4.19
"1682","2013-09-06",4.2
"1683","2013-09-09",4.28
"1684","2013-09-10",4.3
"1685","2013-09-11",4.24
"1686","2013-09-12",4.24
"1687","2013-09-13",4.22
"1688","2013-09-16",4.25
"1689","2013-09-17",4.28
"1690","2013-09-18",4.32
"1691","2013-09-19",4.32
"1692","2013-09-20",4.29
"1693","2013-09-23",4.32
"1694","2013-09-24",4.39
"1695","2013-09-25",4.39
"1696","2013-09-26",4.38
"1697","2013-09-27",4.33
"1698","2013-09-30",4.28
"1699","2013-10-01",4.35
"1700","2013-10-02",4.39
"1701","2013-10-03",4.42
"1702","2013-10-04",4.45
"1703","2013-10-07",4.45
"1704","2013-10-08",4.46
"1705","2013-10-09",4.37
"1706","2013-10-10",4.44
"1707","2013-10-11",4.46
"1708","2013-10-14",4.55
"1709","2013-10-15",4.44
"1710","2013-10-16",4.62
"1711","2013-10-17",4.64
"1712","2013-10-18",4.68
"1713","2013-10-21",4.79
"1714","2013-10-22",4.83
"1715","2013-10-23",4.74
"1716","2013-10-24",4.74
"1717","2013-10-25",4.77
"1718","2013-10-28",4.83
"1719","2013-10-29",5.16
"1720","2013-10-30",5.29
"1721","2013-10-31",5.31
"1722","2013-11-01",5.32
"1723","2013-11-04",5.6
"1724","2013-11-05",5.7
"1725","2013-11-06",5.78
"1726","2013-11-07",5.62
"1727","2013-11-08",5.61
"1728","2013-11-11",5.46
"1729","2013-11-12",5.46
"1730","2013-11-13",5.5
"1731","2013-11-14",5.45
"1732","2013-11-15",5.47
"1733","2013-11-18",5.6
"1734","2013-11-19",5.65
"1735","2013-11-20",5.67
"1736","2013-11-21",5.76
"1737","2013-11-22",5.77
"1738","2013-11-25",5.86
"1739","2013-11-26",5.92
"1740","2013-11-27",5.98
"1741","2013-11-29",6
"1742","2013-12-02",5.97
"1743","2013-12-03",5.86
"1744","2013-12-04",5.84
"1745","2013-12-05",5.8
"1746","2013-12-06",5.85
"1747","2013-12-09",5.79
"1748","2013-12-10",5.65
"1749","2013-12-11",5.51
"1750","2013-12-12",5.46
"1751","2013-12-13",5.47
"1752","2013-12-16",5.6
"1753","2013-12-17",5.58
"1754","2013-12-18",5.56
"1755","2013-12-19",5.63
"1756","2013-12-20",5.75
"1757","2013-12-23",5.86
"1758","2013-12-24",5.86
"1759","2013-12-26",5.85
"1760","2013-12-27",5.84
"1761","2013-12-30",6.1
"1762","2013-12-31",6.13
"1763","2014-01-02",6.13
"1764","2014-01-03",6.12
"1765","2014-01-06",6.03
"1766","2014-01-07",5.98
"1767","2014-01-08",5.91
"1768","2014-01-09",5.89
"1769","2014-01-10",5.94
"1770","2014-01-13",5.81
"1771","2014-01-14",5.95
"1772","2014-01-15",5.97
"1773","2014-01-16",5.96
"1774","2014-01-17",5.93
"1775","2014-01-21",5.8
"1776","2014-01-22",5.78
"1777","2014-01-23",5.66
"1778","2014-01-24",5.36
"1779","2014-01-27",5.45
"1780","2014-01-28",5.5
"1781","2014-01-29",5.42
"1782","2014-01-30",5.39
"1783","2014-01-31",5.3
"1784","2014-02-03",5.24
"1785","2014-02-04",5.22
"1786","2014-02-05",5.13
"1787","2014-02-06",5.22
"1788","2014-02-07",5.19
"1789","2014-02-10",5.32
"1790","2014-02-11",5.15
"1791","2014-02-12",5.12
"1792","2014-02-13",5.18
"1793","2014-02-14",5.27
"1794","2014-02-18",5.3
"1795","2014-02-19",5.39
"1796","2014-02-20",5.53
"1797","2014-02-21",5.68
"1798","2014-02-24",5.7
"1799","2014-02-25",5.73
"1800","2014-02-26",5.79
"1801","2014-02-27",5.85
"1802","2014-02-28",5.92
"1803","2014-03-03",5.9
"1804","2014-03-04",6.02
"1805","2014-03-05",6.04
"1806","2014-03-06",6.08
"1807","2014-03-07",6.09
"1808","2014-03-10",6.1
"1809","2014-03-11",6.12
"1810","2014-03-12",6.12
"1811","2014-03-13",6.05
"1812","2014-03-14",6.12
"1813","2014-03-17",6.18
"1814","2014-03-18",6.43
"1815","2014-03-19",6.44
"1816","2014-03-20",6.48
"1817","2014-03-21",6.49
"1818","2014-03-24",6.42
"1819","2014-03-25",6.54
"1820","2014-03-26",6.49
"1821","2014-03-27",6.52
"1822","2014-03-28",6.64
"1823","2014-03-31",6.86
"1824","2014-04-01",7.12
"1825","2014-04-02",7.18
"1826","2014-04-03",7.2
"1827","2014-04-04",7.11
"1828","2014-04-07",7.12
"1829","2014-04-08",7.23
"1830","2014-04-09",7.34
"1831","2014-04-10",7.16
"1832","2014-04-11",6.95
"1833","2014-04-14",6.91
"1834","2014-04-15",6.88
"1835","2014-04-16",6.94
"1836","2014-04-17",7.02
"1837","2014-04-21",7.03
"1838","2014-04-22",7.38
"1839","2014-04-23",7.44
"1840","2014-04-24",7.48
"1841","2014-04-25",7.16
"1842","2014-04-28",7.07
"1843","2014-04-29",7.8
"1844","2014-04-30",7.95
"1845","2014-05-01",8.11
"1846","2014-05-02",8.48
"1847","2014-05-05",8.58
"1848","2014-05-06",8.58
"1849","2014-05-07",8.64
"1850","2014-05-08",8.84
"1851","2014-05-09",8.87
"1852","2014-05-12",9.18
"1853","2014-05-13",9.17
"1854","2014-05-14",9.13
"1855","2014-05-15",9.22
"1856","2014-05-16",9.37
"1857","2014-05-19",9.49
"1858","2014-05-20",9.35
"1859","2014-05-21",9.4
"1860","2014-05-22",9.43
"1861","2014-05-23",9.53
"1862","2014-05-27",9.9
"1863","2014-05-28",9.95
"1864","2014-05-29",10.12
"1865","2014-05-30",10.11
"1866","2014-06-02",10.32
"1867","2014-06-03",10.61
"1868","2014-06-04",10.81
"1869","2014-06-05",11.04
"1870","2014-06-06",10.75
"1871","2014-06-09",11.3
"1872","2014-06-10",11.36
"1873","2014-06-11",11.62
"1874","2014-06-12",11.68
"1875","2014-06-13",11.7
"1876","2014-06-16",11.86
"1877","2014-06-17",12.21
"1878","2014-06-18",12.18
"1879","2014-06-19",11.66
"1880","2014-06-20",10.85
"1881","2014-06-23",11.11
"1882","2014-06-24",11
"1883","2014-06-25",11.12
"1884","2014-06-26",11.01
"1885","2014-06-27",10.88
"1886","2014-06-30",11.18
"1887","2014-07-01",11
"1888","2014-07-02",11.12
"1889","2014-07-03",11.17
"1890","2014-07-07",11.15
"1891","2014-07-08",10.9
"1892","2014-07-09",11.17
"1893","2014-07-10",11.13
"1894","2014-07-11",11.11
"1895","2014-07-14",11.44
"1896","2014-07-15",11.16
"1897","2014-07-16",10.97
"1898","2014-07-17",10.75
"1899","2014-07-18",10.81
"1900","2014-07-21",10.83
"1901","2014-07-22",10.8
"1902","2014-07-23",10.35
"1903","2014-07-24",10.2
"1904","2014-07-25",9.79
"1905","2014-07-28",9.8
"1906","2014-07-29",9.43
"1907","2014-07-30",9.56
"1908","2014-07-31",8.85
"1909","2014-08-01",9.07
"1910","2014-08-04",9.07
"1911","2014-08-05",8.85
"1912","2014-08-06",9.1
"1913","2014-08-07",8.68
"1914","2014-08-08",8.94
"1915","2014-08-11",9.18
"1916","2014-08-12",9.13
"1917","2014-08-13",9.32
"1918","2014-08-14",9.32
"1919","2014-08-15",9.37
"1920","2014-08-18",9.64
"1921","2014-08-19",9.69
"1922","2014-08-20",9.87
"1923","2014-08-21",9.96
"1924","2014-08-22",10.1
"1925","2014-08-25",10.14
"1926","2014-08-26",10.4
"1927","2014-08-27",10.33
"1928","2014-08-28",10.25
"1929","2014-08-29",10.4
"1930","2014-09-02",10.62
"1931","2014-09-03",10.25
"1932","2014-09-04",9.92
"1933","2014-09-05",10.14
