"","date","CEL"
"738","2010-01-11",32.720001
"739","2010-01-12",32.299999
"740","2010-01-13",32.700001
"741","2010-01-14",32.549999
"742","2010-01-15",32.450001
"743","2010-01-19",33.369999
"744","2010-01-20",33.060001
"745","2010-01-21",32.970001
"746","2010-01-22",32.450001
"747","2010-01-25",32.349998
"748","2010-01-26",32.119999
"749","2010-01-27",31.92
"750","2010-01-28",32.200001
"751","2010-01-29",32.07
"752","2010-02-01",32.110001
"753","2010-02-02",32.66
"754","2010-02-03",32.610001
"755","2010-02-04",32.16
"756","2010-02-05",31.99
"757","2010-02-08",32.130001
"758","2010-02-09",32.549999
"759","2010-02-10",32.599998
"760","2010-02-11",33.27
"761","2010-02-12",33.380001
"762","2010-02-16",33.66
"763","2010-02-17",34.25
"764","2010-02-18",33.970001
"765","2010-02-19",33.84
"766","2010-02-22",33.439999
"767","2010-02-23",33.630001
"768","2010-02-24",33.880001
"769","2010-02-25",34.060001
"770","2010-02-26",34.080002
"771","2010-03-01",34.41
"772","2010-03-02",33.830002
"773","2010-03-03",34.790001
"774","2010-03-04",34.75
"775","2010-03-05",34.950001
"776","2010-03-08",35.68
"777","2010-03-09",35.5
"778","2010-03-10",35.450001
"779","2010-03-11",34.310001
"780","2010-03-12",34.529999
"781","2010-03-15",34.68
"782","2010-03-16",34.529999
"783","2010-03-17",34.700001
"784","2010-03-18",34.77
"785","2010-03-19",34.41
"786","2010-03-22",34.439999
"787","2010-03-23",34.200001
"788","2010-03-24",33.98
"789","2010-03-25",33.610001
"790","2010-03-26",33.599998
"791","2010-03-29",34.049999
"792","2010-03-30",34.380001
"793","2010-03-31",34.169998
"794","2010-04-01",34.299999
"795","2010-04-05",34.700001
"796","2010-04-06",34.68
"797","2010-04-07",34.240002
"798","2010-04-08",33.939999
"799","2010-04-09",34.150002
"800","2010-04-12",34.34
"801","2010-04-13",34.599998
"802","2010-04-14",34.32
"803","2010-04-15",34.18
"804","2010-04-16",33.830002
"805","2010-04-19",33.240002
"806","2010-04-20",33.290001
"807","2010-04-21",33.25
"808","2010-04-22",32.759998
"809","2010-04-23",33.060001
"810","2010-04-26",32.130001
"811","2010-04-27",31.35
"812","2010-04-28",31.02
"813","2010-04-29",30.51
"814","2010-04-30",30.299999
"815","2010-05-03",30.780001
"816","2010-05-04",28.85
"817","2010-05-05",28.67
"818","2010-05-06",27.77
"819","2010-05-07",27.190001
"820","2010-05-10",28.950001
"821","2010-05-11",28.68
"822","2010-05-12",28.709999
"823","2010-05-13",28.48
"824","2010-05-14",28.120001
"825","2010-05-17",28.639999
"826","2010-05-18",28.08
"827","2010-05-19",28.200001
"828","2010-05-20",27.290001
"829","2010-05-21",27.41
"830","2010-05-24",27.41
"831","2010-05-25",26.17
"832","2010-05-26",26.1
"833","2010-05-27",27.32
"834","2010-05-28",26.92
"835","2010-06-01",25.200001
"836","2010-06-02",26.18
"837","2010-06-03",26.200001
"838","2010-06-04",25.59
"839","2010-06-07",25.700001
"840","2010-06-08",26.030001
"841","2010-06-09",25.92
"842","2010-06-10",26.27
"843","2010-06-11",26.4
"844","2010-06-14",27.190001
"845","2010-06-15",27.51
"846","2010-06-16",27.16
"847","2010-06-17",27.02
"848","2010-06-18",27.18
"849","2010-06-21",27.52
"850","2010-06-22",27.629999
"851","2010-06-23",27.58
"852","2010-06-24",26.91
"853","2010-06-25",27.200001
"854","2010-06-28",26.379999
"855","2010-06-29",25.33
"856","2010-06-30",25
"857","2010-07-01",24.93
"858","2010-07-02",25.049999
"859","2010-07-06",25.120001
"860","2010-07-07",25.290001
"861","2010-07-08",25.73
"862","2010-07-09",25.870001
"863","2010-07-12",25.75
"864","2010-07-13",26.35
"865","2010-07-14",26.200001
"866","2010-07-15",25.85
"867","2010-07-16",25.58
"868","2010-07-19",25.59
"869","2010-07-20",25.799999
"870","2010-07-21",26.07
"871","2010-07-22",26.58
"872","2010-07-23",26.85
"873","2010-07-26",27.4
"874","2010-07-27",27.200001
"875","2010-07-28",27.309999
"876","2010-07-29",27.51
"877","2010-07-30",27.6
"878","2010-08-02",28.25
"879","2010-08-03",28.02
"880","2010-08-04",28.34
"881","2010-08-05",28.75
"882","2010-08-06",28.860001
"883","2010-08-09",29.360001
"884","2010-08-10",29.040001
"885","2010-08-11",28.35
"886","2010-08-12",28.700001
"887","2010-08-13",28.52
"888","2010-08-16",29.049999
"889","2010-08-17",29.219999
"890","2010-08-18",29.27
"891","2010-08-19",29.07
"892","2010-08-20",28.870001
"893","2010-08-23",28.940001
"894","2010-08-24",28.49
"895","2010-08-25",28.23
"896","2010-08-26",27.73
"897","2010-08-27",28.389999
"898","2010-08-30",28.059999
"899","2010-08-31",27.440001
"900","2010-09-01",27.5
"901","2010-09-02",27.25
"902","2010-09-03",27.49
"903","2010-09-07",27.969999
"904","2010-09-08",28.200001
"905","2010-09-09",28.309999
"906","2010-09-10",28.43
"907","2010-09-13",28.950001
"908","2010-09-14",29.01
"909","2010-09-15",29.450001
"910","2010-09-16",28.620001
"911","2010-09-17",28.6
"912","2010-09-20",28.809999
"913","2010-09-21",29.34
"914","2010-09-22",29.200001
"915","2010-09-23",29.219999
"916","2010-09-24",29.530001
"917","2010-09-27",29.99
"918","2010-09-28",30.059999
"919","2010-09-29",30.16
"920","2010-09-30",30.370001
"921","2010-10-01",30.620001
"922","2010-10-04",30.780001
"923","2010-10-05",31.52
"924","2010-10-06",31.540001
"925","2010-10-07",31.32
"926","2010-10-08",31.469999
"927","2010-10-11",31.74
"928","2010-10-12",31.629999
"929","2010-10-13",31.98
"930","2010-10-14",32.209999
"931","2010-10-15",32.330002
"932","2010-10-18",32.380001
"933","2010-10-19",32.16
"934","2010-10-20",32.43
"935","2010-10-21",33.200001
"936","2010-10-22",33.41
"937","2010-10-25",33.880001
"938","2010-10-26",33.5
"939","2010-10-27",33.290001
"940","2010-10-28",34.029999
"941","2010-10-29",33.790001
"942","2010-11-01",33.509998
"943","2010-11-02",32.84
"944","2010-11-03",33.139999
"945","2010-11-04",33.150002
"946","2010-11-05",32.950001
"947","2010-11-08",33.299999
"948","2010-11-09",33.27
"949","2010-11-10",33.970001
"950","2010-11-11",33.669998
"951","2010-11-12",33.389999
"952","2010-11-15",33.580002
"953","2010-11-16",32.91
"954","2010-11-17",33.639999
"955","2010-11-18",34.23
"956","2010-11-19",34.360001
"957","2010-11-22",34.799999
"958","2010-11-23",33.799999
"959","2010-11-24",34.25
"960","2010-11-26",34.060001
"961","2010-11-29",33.560001
"962","2010-11-30",33.349998
"963","2010-12-01",33.650002
"964","2010-12-02",34.139999
