"","date","CCR"
"996","2019-06-13",15.86
"997","2019-06-14",15.74
"998","2019-06-17",15.62
"999","2019-06-18",15.52
"1000","2019-06-19",15.72
"1001","2019-06-20",15.94
"1002","2019-06-21",16.049999
"1003","2019-06-24",16.1
"1004","2019-06-25",15.63
"1005","2019-06-26",15.97
"1006","2019-06-27",15.95
"1007","2019-06-28",16.67
"1008","2019-07-01",16.15
"1009","2019-07-02",16.15
"1010","2019-07-03",16.08
"1011","2019-07-05",16
"1012","2019-07-08",16.219999
"1013","2019-07-09",16.24
"1014","2019-07-10",16.65
"1015","2019-07-11",16.57
"1016","2019-07-12",16.25
"1017","2019-07-15",15.95
"1018","2019-07-16",15.95
"1019","2019-07-17",16.09
"1020","2019-07-18",15.77
"1021","2019-07-19",15.6
"1022","2019-07-22",15.68
"1023","2019-07-23",15.57
"1024","2019-07-24",15.46
"1025","2019-07-25",15.681
"1026","2019-07-26",15.72
"1027","2019-07-29",15.7
"1028","2019-07-30",16.08
"1029","2019-07-31",16.040001
"1030","2019-08-01",16.09
"1031","2019-08-02",15.8
"1032","2019-08-05",15.41
"1033","2019-08-06",15.43
"1034","2019-08-07",13.7
"1035","2019-08-08",13.5
"1036","2019-08-09",12.88
"1037","2019-08-12",12.9
"1038","2019-08-13",12.9
"1039","2019-08-14",12.86
"1040","2019-08-15",12.94
"1041","2019-08-16",13.26
"1042","2019-08-19",13.34
"1043","2019-08-20",13.575
"1044","2019-08-21",13.49
"1045","2019-08-22",13.16
"1046","2019-08-23",12.91
"1047","2019-08-26",12.9
"1048","2019-08-27",12.51
"1049","2019-08-28",12.55
"1050","2019-08-29",13.31
"1051","2019-08-30",13.42
"1052","2019-09-03",13.2
"1053","2019-09-04",13.35
"1054","2019-09-05",13.15
"1055","2019-09-06",13.05
"1056","2019-09-09",13.44
"1057","2019-09-10",13.29
"1058","2019-09-11",13.41
"1059","2019-09-12",13.16
"1060","2019-09-13",13.26
"1061","2019-09-16",13.13
"1062","2019-09-17",13.45
"1063","2019-09-18",13.2
"1064","2019-09-19",13.21
"1065","2019-09-20",13.13
"1066","2019-09-23",13.05
"1067","2019-09-24",13.11
"1068","2019-09-25",13.06
"1069","2019-09-26",13.17
"1070","2019-09-27",13.35
"1071","2019-09-30",13.5
"1072","2019-10-01",13
"1073","2019-10-02",13.19
"1074","2019-10-03",12.96
"1075","2019-10-04",13.02
"1076","2019-10-07",13.1
"1077","2019-10-08",12.65
"1078","2019-10-09",12.77
"1079","2019-10-10",12.61
"1080","2019-10-11",12.3
"1081","2019-10-14",12.43
"1082","2019-10-15",12.55
"1083","2019-10-16",12.3
"1084","2019-10-17",12.53
"1085","2019-10-18",12.477
"1086","2019-10-21",12.46
"1087","2019-10-22",12.51
"1088","2019-10-23",12.56
"1089","2019-10-24",12.45
"1090","2019-10-25",12.4
"1091","2019-10-28",12.08
"1092","2019-10-29",10.38
"1093","2019-10-30",10.5
"1094","2019-10-31",10.75
"1095","2019-11-01",11.17
"1096","2019-11-04",12.13
"1097","2019-11-05",12.55
"1098","2019-11-06",12
"1099","2019-11-07",11.17
"1100","2019-11-08",11.01
"1101","2019-11-11",10.529
"1102","2019-11-12",10.35
"1103","2019-11-13",10.15
"1104","2019-11-14",10.12
"1105","2019-11-15",9.77
"1106","2019-11-18",9
"1107","2019-11-19",8.48
"1108","2019-11-20",8.09
"1109","2019-11-21",8.5
"1110","2019-11-22",8.64
"1111","2019-11-25",8.96
"1112","2019-11-26",8.95
"1113","2019-11-27",8.61
"1114","2019-11-29",8.78
"1115","2019-12-02",8.42
"1116","2019-12-03",8.51
"1117","2019-12-04",8.73
"1118","2019-12-05",8.84
"1119","2019-12-06",9
"1120","2019-12-09",8.92
"1121","2019-12-10",9.4
"1122","2019-12-11",9.31
"1123","2019-12-12",9.5
"1124","2019-12-13",9.35
"1125","2019-12-16",9.69
"1126","2019-12-17",10.15
"1127","2019-12-18",10.57
"1128","2019-12-19",10.78
"1129","2019-12-20",10.65
"1130","2019-12-23",10.86
"1131","2019-12-24",10.66
"1132","2019-12-26",10.15
"1133","2019-12-27",10
"1134","2019-12-30",9.57
"1135","2019-12-31",9.4
"1136","2020-01-02",9.87
"1137","2020-01-03",10.05
"1138","2020-01-06",10.61
"1139","2020-01-07",10.17
"1140","2020-01-08",10.09
"1141","2020-01-09",10.37
"1142","2020-01-10",10.1
"1143","2020-01-13",10.13
"1144","2020-01-14",10.4
"1145","2020-01-15",10.33
"1146","2020-01-16",10.42
"1147","2020-01-17",10.49
"1148","2020-01-21",10.08
"1149","2020-01-22",9.87
"1150","2020-01-23",9.86
"1151","2020-01-24",10
"1152","2020-01-27",10.16
"1153","2020-01-28",10.28
"1154","2020-01-29",10.6
"1155","2020-01-30",10.53
"1156","2020-01-31",10.47
"1157","2020-02-03",10.53
"1158","2020-02-04",11.09
"1159","2020-02-05",11.7
"1160","2020-02-06",11.72
"1161","2020-02-07",10.53
"1162","2020-02-10",9.72
"1163","2020-02-11",8.9
"1164","2020-02-12",8.66
"1165","2020-02-13",8.22
"1166","2020-02-14",7.7
"1167","2020-02-18",8.21
"1168","2020-02-19",8.19
"1169","2020-02-20",7.9
"1170","2020-02-21",7.62
"1171","2020-02-24",7.88
"1172","2020-02-25",7.79
"1173","2020-02-26",7.77
"1174","2020-02-27",7.37
"1175","2020-02-28",7.29
"1176","2020-03-02",8.07
"1177","2020-03-03",8.182
"1178","2020-03-04",8.16
"1179","2020-03-05",8.34
"1180","2020-03-06",7.9
"1181","2020-03-09",6.61
"1182","2020-03-10",7.29
"1183","2020-03-11",6.63
"1184","2020-03-12",5.57
"1185","2020-03-13",5.71
"1186","2020-03-16",6.14
"1187","2020-03-17",6.19
"1188","2020-03-18",5
"1189","2020-03-19",5
"1190","2020-03-20",5.18
"1191","2020-03-23",4.84
"1192","2020-03-24",5.04
"1193","2020-03-25",5.93
"1194","2020-03-26",6.44
"1195","2020-03-27",5.91
"1196","2020-03-30",5.89
"1197","2020-03-31",5.7
"1198","2020-04-01",5.1
"1199","2020-04-02",5.52
"1200","2020-04-03",5.43
"1201","2020-04-06",5.59
"1202","2020-04-07",5.42
"1203","2020-04-08",5.1
"1204","2020-04-09",5.27
"1205","2020-04-13",5.22
"1206","2020-04-14",5.35
"1207","2020-04-15",4.93
"1208","2020-04-16",4.89
"1209","2020-04-17",5.2
"1210","2020-04-20",5.1
"1211","2020-04-21",5.17
"1212","2020-04-22",5.12
"1213","2020-04-23",5.226
"1214","2020-04-24",5.57
"1215","2020-04-27",4.99
"1216","2020-04-28",4.98
"1217","2020-04-29",5.08
"1218","2020-04-30",5.461
"1219","2020-05-01",5.02
"1220","2020-05-04",5.28
"1221","2020-05-05",5.05
"1222","2020-05-06",4.82
"1223","2020-05-07",4.58
"1224","2020-05-08",4.88
"1225","2020-05-11",4.74
"1226","2020-05-12",4.35
"1227","2020-05-13",4.1
"1228","2020-05-14",4.15
"1229","2020-05-15",4.1
"1230","2020-05-18",4.27
"1231","2020-05-19",4.39
"1232","2020-05-20",4.52
"1233","2020-05-21",4.467
"1234","2020-05-22",4.21
"1235","2020-05-26",4.27
"1236","2020-05-27",4.349
"1237","2020-05-28",4.33
"1238","2020-05-29",4.27
"1239","2020-06-01",4.225
"1240","2020-06-02",4.12
"1241","2020-06-03",4.35
"1242","2020-06-04",4.34
"1243","2020-06-05",4.594
"1244","2020-06-08",5.07
"1245","2020-06-09",4.81
"1246","2020-06-10",4.618
"1247","2020-06-11",4.48
"1248","2020-06-12",4.36
"1249","2020-06-15",4.43
"1250","2020-06-16",4.4
"1251","2020-06-17",4.4
"1252","2020-06-18",4.47
"1253","2020-06-19",4.4
"1254","2020-06-22",4.57
"1255","2020-06-23",4.18
"1256","2020-06-24",4.15
"1257","2020-06-25",4.22
"1258","2020-06-26",4.26
"1259","2020-06-29",4.24
"1260","2020-06-30",4.09
"1261","2020-07-01",4.09
"1262","2020-07-02",4.035
"1263","2020-07-06",4
"1264","2020-07-07",3.99
"1265","2020-07-08",3.94
"1266","2020-07-09",3.98
"1267","2020-07-10",3.975
"1268","2020-07-13",3.86
"1269","2020-07-14",3.73
"1270","2020-07-15",3.83
"1271","2020-07-16",4
"1272","2020-07-17",3.77
"1273","2020-07-20",3.72
"1274","2020-07-21",3.77
"1275","2020-07-22",3.89
"1276","2020-07-23",4.03
"1277","2020-07-24",3.93
"1278","2020-07-27",3.96
"1279","2020-07-28",3.94
"1280","2020-07-29",3.9
"1281","2020-07-30",3.94
"1282","2020-07-31",3.91
"1283","2020-08-03",3.99
"1284","2020-08-04",3.97
"1285","2020-08-05",3.78
"1286","2020-08-06",3.76
"1287","2020-08-07",3.75
"1288","2020-08-10",3.79
"1289","2020-08-11",3.69
"1290","2020-08-12",3.66
"1291","2020-08-13",3.724
"1292","2020-08-14",3.86
"1293","2020-08-17",3.82
"1294","2020-08-18",3.75
"1295","2020-08-19",3.68
"1296","2020-08-20",3.83
"1297","2020-08-21",3.81
"1298","2020-08-24",3.74
"1299","2020-08-25",3.68
"1300","2020-08-26",3.77
"1301","2020-08-27",3.64
"1302","2020-08-28",3.87
"1303","2020-08-31",3.71
"1304","2020-09-01",3.64
"1305","2020-09-02",3.48
"1306","2020-09-03",3.41
"1307","2020-09-04",3.45
"1308","2020-09-08",3.36
"1309","2020-09-09",3.44
"1310","2020-09-10",3.41
"1311","2020-09-11",3.45
"1312","2020-09-14",3.51
"1313","2020-09-15",3.63
"1314","2020-09-16",3.53
"1315","2020-09-17",3.52
"1316","2020-09-18",3.6
"1317","2020-09-21",3.45
"1318","2020-09-22",3.46
"1319","2020-09-23",3.51
"1320","2020-09-24",3.5
"1321","2020-09-25",3.39
"1322","2020-09-28",3.37
"1323","2020-09-29",3.33
"1324","2020-09-30",3.33
"1325","2020-10-01",3.2
"1326","2020-10-02",3.24
"1327","2020-10-05",3.17
"1328","2020-10-06",3.05
"1329","2020-10-07",3.04
"1330","2020-10-08",3.03
"1331","2020-10-09",3.02
"1332","2020-10-12",3.099
"1333","2020-10-13",3.05
"1334","2020-10-14",2.96
"1335","2020-10-15",2.98
"1336","2020-10-16",2.99
"1337","2020-10-19",2.82
"1338","2020-10-20",2.95
"1339","2020-10-21",3.03
"1340","2020-10-22",3.07
"1341","2020-10-23",3.36
"1342","2020-10-26",3.55
"1343","2020-10-27",3.26
"1344","2020-10-28",2.97
"1345","2020-10-29",2.9
"1346","2020-10-30",2.86
"1347","2020-11-02",3
"1348","2020-11-03",3
"1349","2020-11-04",2.84
"1350","2020-11-05",3.09
"1351","2020-11-06",2.91
"1352","2020-11-09",3.06
"1353","2020-11-10",3.12
"1354","2020-11-11",3.3
"1355","2020-11-12",3.084
"1356","2020-11-13",3.16
"1357","2020-11-16",3.39
"1358","2020-11-17",3.485
"1359","2020-11-18",3.555
"1360","2020-11-19",3.61
"1361","2020-11-20",3.63
"1362","2020-11-23",3.87
"1363","2020-11-24",4.22
"1364","2020-11-25",4.25
"1365","2020-11-27",4.07
