"","date","EVC"
"1935","2014-09-09",4.41
"1936","2014-09-10",4.67
"1937","2014-09-11",4.58
"1938","2014-09-12",4.52
"1939","2014-09-15",4.35
"1940","2014-09-16",4.4
"1941","2014-09-17",4.37
"1942","2014-09-18",4.4
"1943","2014-09-19",4.29
"1944","2014-09-22",4.22
"1945","2014-09-23",4.12
"1946","2014-09-24",4
"1947","2014-09-25",3.98
"1948","2014-09-26",3.95
"1949","2014-09-29",3.96
"1950","2014-09-30",3.96
"1951","2014-10-01",3.93
"1952","2014-10-02",3.98
"1953","2014-10-03",4.2
"1954","2014-10-06",4.4
"1955","2014-10-07",4.37
"1956","2014-10-08",4.53
"1957","2014-10-09",4.36
"1958","2014-10-10",4.18
"1959","2014-10-13",4.09
"1960","2014-10-14",4.33
"1961","2014-10-15",4.48
"1962","2014-10-16",4.54
"1963","2014-10-17",4.59
"1964","2014-10-20",4.72
"1965","2014-10-21",4.78
"1966","2014-10-22",4.72
"1967","2014-10-23",4.85
"1968","2014-10-24",4.8
"1969","2014-10-27",4.82
"1970","2014-10-28",5.12
"1971","2014-10-29",5.11
"1972","2014-10-30",5.13
"1973","2014-10-31",5.16
"1974","2014-11-03",5.14
"1975","2014-11-04",4.91
"1976","2014-11-05",5.08
"1977","2014-11-06",5.14
"1978","2014-11-07",5.19
"1979","2014-11-10",5.14
"1980","2014-11-11",5.19
"1981","2014-11-12",5.24
"1982","2014-11-13",5.24
"1983","2014-11-14",5.46
"1984","2014-11-17",5.5
"1985","2014-11-18",5.55
"1986","2014-11-19",5.47
"1987","2014-11-20",5.56
"1988","2014-11-21",5.72
"1989","2014-11-24",6.06
"1990","2014-11-25",6.38
"1991","2014-11-26",6.32
"1992","2014-11-28",6.46
"1993","2014-12-01",6.44
"1994","2014-12-02",6.7
"1995","2014-12-03",6.84
"1996","2014-12-04",6.84
"1997","2014-12-05",6.88
"1998","2014-12-08",6.8
"1999","2014-12-09",7.08
"2000","2014-12-10",7.08
"2001","2014-12-11",7.31
"2002","2014-12-12",7.14
"2003","2014-12-15",7.13
"2004","2014-12-16",7.12
"2005","2014-12-17",7.12
"2006","2014-12-18",7.13
"2007","2014-12-19",6.45
"2008","2014-12-22",6.51
"2009","2014-12-23",6.5
"2010","2014-12-24",6.59
"2011","2014-12-26",6.77
"2012","2014-12-29",6.65
"2013","2014-12-30",6.53
"2014","2014-12-31",6.48
"2015","2015-01-02",6.45
"2016","2015-01-05",6.16
"2017","2015-01-06",5.98
"2018","2015-01-07",5.91
"2019","2015-01-08",6.02
"2020","2015-01-09",6.25
"2021","2015-01-12",6.27
"2022","2015-01-13",6.28
"2023","2015-01-14",6.28
"2024","2015-01-15",6.21
"2025","2015-01-16",6.39
"2026","2015-01-20",6.34
"2027","2015-01-21",6.44
"2028","2015-01-22",6.75
"2029","2015-01-23",6.89
"2030","2015-01-26",6.7
"2031","2015-01-27",6.62
"2032","2015-01-28",6.31
"2033","2015-01-29",6.35
"2034","2015-01-30",6.17
"2035","2015-02-02",6.34
"2036","2015-02-03",6.54
"2037","2015-02-04",6.53
"2038","2015-02-05",6.52
"2039","2015-02-06",6.68
"2040","2015-02-09",6.81
"2041","2015-02-10",6.78
"2042","2015-02-11",6.99
"2043","2015-02-12",7.16
"2044","2015-02-13",7.09
"2045","2015-02-17",7.01
"2046","2015-02-18",7.01
"2047","2015-02-19",6.96
"2048","2015-02-20",6.88
"2049","2015-02-23",6.87
"2050","2015-02-24",6.87
"2051","2015-02-25",6.86
"2052","2015-02-26",6.97
"2053","2015-02-27",6.86
"2054","2015-03-02",6.92
"2055","2015-03-03",6.76
"2056","2015-03-04",6.58
"2057","2015-03-05",6.64
"2058","2015-03-06",6.8
"2059","2015-03-09",6.81
"2060","2015-03-10",6.43
"2061","2015-03-11",6.47
"2062","2015-03-12",6.65
"2063","2015-03-13",6.73
"2064","2015-03-16",6.75
"2065","2015-03-17",6.71
"2066","2015-03-18",6.74
"2067","2015-03-19",6.69
"2068","2015-03-20",6.86
"2069","2015-03-23",6.86
"2070","2015-03-24",6.83
"2071","2015-03-25",6.61
"2072","2015-03-26",6.45
"2073","2015-03-27",6.43
"2074","2015-03-30",6.45
"2075","2015-03-31",6.33
"2076","2015-04-01",6.39
"2077","2015-04-02",6.4
"2078","2015-04-06",6.45
"2079","2015-04-07",6.44
"2080","2015-04-08",6.29
"2081","2015-04-09",6.33
"2082","2015-04-10",6.37
"2083","2015-04-13",6.33
"2084","2015-04-14",6.48
"2085","2015-04-15",6.66
"2086","2015-04-16",6.62
"2087","2015-04-17",6.58
"2088","2015-04-20",6.69
"2089","2015-04-21",6.72
"2090","2015-04-22",6.73
"2091","2015-04-23",6.79
"2092","2015-04-24",6.8
"2093","2015-04-27",6.75
"2094","2015-04-28",6.83
"2095","2015-04-29",6.77
"2096","2015-04-30",6.54
"2097","2015-05-01",6.52
"2098","2015-05-04",6.58
"2099","2015-05-05",6.43
"2100","2015-05-06",6.41
"2101","2015-05-07",6.4
"2102","2015-05-08",6.49
"2103","2015-05-11",6.35
"2104","2015-05-12",6.39
"2105","2015-05-13",6.45
"2106","2015-05-14",6.55
"2107","2015-05-15",6.6
"2108","2015-05-18",6.64
"2109","2015-05-19",6.73
"2110","2015-05-20",6.69
"2111","2015-05-21",6.67
"2112","2015-05-22",6.78
"2113","2015-05-26",6.76
"2114","2015-05-27",6.8
"2115","2015-05-28",6.76
"2116","2015-05-29",6.75
"2117","2015-06-01",6.86
"2118","2015-06-02",6.85
"2119","2015-06-03",7.03
"2120","2015-06-04",7.06
"2121","2015-06-05",7.06
"2122","2015-06-08",7.07
"2123","2015-06-09",7.19
"2124","2015-06-10",7.43
"2125","2015-06-11",7.46
"2126","2015-06-12",7.5
"2127","2015-06-15",7.45
"2128","2015-06-16",7.62
"2129","2015-06-17",7.6
"2130","2015-06-18",7.79
"2131","2015-06-19",8.25
"2132","2015-06-22",8.39
"2133","2015-06-23",8.38
"2134","2015-06-24",8.29
"2135","2015-06-25",8.24
"2136","2015-06-26",8.43
"2137","2015-06-29",8.1
"2138","2015-06-30",8.23
"2139","2015-07-01",8.24
"2140","2015-07-02",8.13
"2141","2015-07-06",8.06
"2142","2015-07-07",8.01
"2143","2015-07-08",8.07
"2144","2015-07-09",8.04
"2145","2015-07-10",8.24
"2146","2015-07-13",8.18
"2147","2015-07-14",8.15
"2148","2015-07-15",7.94
"2149","2015-07-16",8.06
"2150","2015-07-17",8.01
"2151","2015-07-20",7.92
"2152","2015-07-21",7.97
"2153","2015-07-22",7.9
"2154","2015-07-23",7.59
"2155","2015-07-24",7.44
"2156","2015-07-27",7.4
"2157","2015-07-28",7.37
"2158","2015-07-29",7.37
"2159","2015-07-30",7.39
"2160","2015-07-31",7.67
"2161","2015-08-03",7.64
"2162","2015-08-04",7.51
"2163","2015-08-05",7.39
"2164","2015-08-06",6.96
"2165","2015-08-07",7.98
"2166","2015-08-10",8.29
"2167","2015-08-11",7.74
"2168","2015-08-12",7.75
"2169","2015-08-13",7.86
"2170","2015-08-14",8.56
"2171","2015-08-17",8.55
"2172","2015-08-18",8.34
"2173","2015-08-19",8.43
"2174","2015-08-20",7.89
"2175","2015-08-21",7.58
"2176","2015-08-24",7.35
"2177","2015-08-25",7.37
"2178","2015-08-26",7.44
"2179","2015-08-27",7.49
"2180","2015-08-28",7.57
"2181","2015-08-31",8.05
"2182","2015-09-01",7.55
"2183","2015-09-02",7.59
"2184","2015-09-03",7.51
"2185","2015-09-04",7.42
"2186","2015-09-08",7.53
"2187","2015-09-09",7.39
"2188","2015-09-10",7.28
"2189","2015-09-11",7.2
"2190","2015-09-14",7.18
"2191","2015-09-15",7.41
"2192","2015-09-16",7.54
"2193","2015-09-17",7.61
"2194","2015-09-18",7.33
"2195","2015-09-21",7.14
"2196","2015-09-22",7
"2197","2015-09-23",7.03
"2198","2015-09-24",6.94
"2199","2015-09-25",6.65
"2200","2015-09-28",6.55
"2201","2015-09-29",6.43
"2202","2015-09-30",6.64
"2203","2015-10-01",6.69
"2204","2015-10-02",6.76
"2205","2015-10-05",7.05
"2206","2015-10-06",6.82
"2207","2015-10-07",6.95
"2208","2015-10-08",6.85
"2209","2015-10-09",6.71
"2210","2015-10-12",7.8
"2211","2015-10-13",8.08
"2212","2015-10-14",7.79
"2213","2015-10-15",8.06
"2214","2015-10-16",8.37
"2215","2015-10-19",8.38
"2216","2015-10-20",8.34
"2217","2015-10-21",8.34
"2218","2015-10-22",8.48
"2219","2015-10-23",8.6
"2220","2015-10-26",8.73
"2221","2015-10-27",8.43
"2222","2015-10-28",8.75
"2223","2015-10-29",8.63
"2224","2015-10-30",8.76
"2225","2015-11-02",8.83
"2226","2015-11-03",8.88
"2227","2015-11-04",9.02
"2228","2015-11-05",8.85
"2229","2015-11-06",9.26
"2230","2015-11-09",8.52
"2231","2015-11-10",8.59
"2232","2015-11-11",8.6
"2233","2015-11-12",8.33
"2234","2015-11-13",8.38
"2235","2015-11-16",8.45
"2236","2015-11-17",8.37
"2237","2015-11-18",8.53
"2238","2015-11-19",8.44
"2239","2015-11-20",8.39
"2240","2015-11-23",8.37
"2241","2015-11-24",8.27
"2242","2015-11-25",8.5
"2243","2015-11-27",8.36
"2244","2015-11-30",8.39
"2245","2015-12-01",8.43
"2246","2015-12-02",8.41
"2247","2015-12-03",8.36
"2248","2015-12-04",8.63
"2249","2015-12-07",8.67
"2250","2015-12-08",8.54
"2251","2015-12-09",8.52
"2252","2015-12-10",8.37
"2253","2015-12-11",7.87
"2254","2015-12-14",7.55
"2255","2015-12-15",7.78
"2256","2015-12-16",7.8
"2257","2015-12-17",7.78
"2258","2015-12-18",7.61
"2259","2015-12-21",7.6
"2260","2015-12-22",7.57
"2261","2015-12-23",7.65
"2262","2015-12-24",7.71
"2263","2015-12-28",7.52
"2264","2015-12-29",7.55
"2265","2015-12-30",7.67
"2266","2015-12-31",7.71
"2267","2016-01-04",7.23
"2268","2016-01-05",7.16
"2269","2016-01-06",7.09
"2270","2016-01-07",6.92
"2271","2016-01-08",6.97
"2272","2016-01-11",7.33
"2273","2016-01-12",7.25
"2274","2016-01-13",7.09
"2275","2016-01-14",7.34
"2276","2016-01-15",7.16
"2277","2016-01-19",7.05
"2278","2016-01-20",7.3
"2279","2016-01-21",7.48
"2280","2016-01-22",7.68
"2281","2016-01-25",7.51
"2282","2016-01-26",7.58
"2283","2016-01-27",7.33
"2284","2016-01-28",7.18
"2285","2016-01-29",7.46
"2286","2016-02-01",7.36
"2287","2016-02-02",7.14
"2288","2016-02-03",7.18
"2289","2016-02-04",7.07
"2290","2016-02-05",6.67
"2291","2016-02-08",6.53
"2292","2016-02-09",6.7
"2293","2016-02-10",6.74
"2294","2016-02-11",6.74
"2295","2016-02-12",7.05
"2296","2016-02-16",7.19
"2297","2016-02-17",7.32
"2298","2016-02-18",7.4
"2299","2016-02-19",7.64
"2300","2016-02-22",7.67
"2301","2016-02-23",7.56
"2302","2016-02-24",7.72
"2303","2016-02-25",7.76
"2304","2016-02-26",7.63
"2305","2016-02-29",7.72
"2306","2016-03-01",7.74
"2307","2016-03-02",7.65
"2308","2016-03-03",7.75
"2309","2016-03-04",7.92
"2310","2016-03-07",7.79
"2311","2016-03-08",7.73
"2312","2016-03-09",7.72
"2313","2016-03-10",7.7
"2314","2016-03-11",7.82
"2315","2016-03-14",7.74
"2316","2016-03-15",7.6
"2317","2016-03-16",7.63
"2318","2016-03-17",7.67
"2319","2016-03-18",7.68
"2320","2016-03-21",7.57
"2321","2016-03-22",7.32
"2322","2016-03-23",7.13
"2323","2016-03-24",7.15
"2324","2016-03-28",7.25
"2325","2016-03-29",7.52
"2326","2016-03-30",7.53
"2327","2016-03-31",7.44
"2328","2016-04-01",7.55
"2329","2016-04-04",7.24
"2330","2016-04-05",7.09
"2331","2016-04-06",7.24
"2332","2016-04-07",7.1
"2333","2016-04-08",7.13
"2334","2016-04-11",7.11
"2335","2016-04-12",7.09
"2336","2016-04-13",7.3
"2337","2016-04-14",7.25
"2338","2016-04-15",7.19
"2339","2016-04-18",7.12
"2340","2016-04-19",7.21
"2341","2016-04-20",7.12
"2342","2016-04-21",7.16
"2343","2016-04-22",7.46
"2344","2016-04-25",7.31
"2345","2016-04-26",7.52
"2346","2016-04-27",7.47
"2347","2016-04-28",7.3
"2348","2016-04-29",7.95
"2349","2016-05-02",8.27
"2350","2016-05-03",8.03
"2351","2016-05-04",8
"2352","2016-05-05",7.97
"2353","2016-05-06",7.85
"2354","2016-05-09",7.94
"2355","2016-05-10",7.71
"2356","2016-05-11",7.38
"2357","2016-05-12",7.27
"2358","2016-05-13",7.14
"2359","2016-05-16",7.15
"2360","2016-05-17",7.01
"2361","2016-05-18",6.93
"2362","2016-05-19",6.87
"2363","2016-05-20",6.94
"2364","2016-05-23",6.85
"2365","2016-05-24",7.08
"2366","2016-05-25",7.07
"2367","2016-05-26",7.13
"2368","2016-05-27",7.25
"2369","2016-05-31",7.22
"2370","2016-06-01",7.19
"2371","2016-06-02",7.23
"2372","2016-06-03",7.12
"2373","2016-06-06",7.17
"2374","2016-06-07",7.16
"2375","2016-06-08",7.21
"2376","2016-06-09",7.24
"2377","2016-06-10",7.03
"2378","2016-06-13",6.91
"2379","2016-06-14",6.98
"2380","2016-06-15",6.91
"2381","2016-06-16",6.84
"2382","2016-06-17",6.66
"2383","2016-06-20",6.75
"2384","2016-06-21",6.52
"2385","2016-06-22",6.5
"2386","2016-06-23",6.67
"2387","2016-06-24",6.49
"2388","2016-06-27",6.13
"2389","2016-06-28",6.25
"2390","2016-06-29",6.67
"2391","2016-06-30",6.72
"2392","2016-07-01",6.91
"2393","2016-07-05",6.76
"2394","2016-07-06",6.83
"2395","2016-07-07",6.92
"2396","2016-07-08",7.01
"2397","2016-07-11",7.07
"2398","2016-07-12",7.16
"2399","2016-07-13",7.32
"2400","2016-07-14",7.28
"2401","2016-07-15",7.28
"2402","2016-07-18",7.32
"2403","2016-07-19",7.26
"2404","2016-07-20",7.29
"2405","2016-07-21",7.31
"2406","2016-07-22",7.49
"2407","2016-07-25",7.36
"2408","2016-07-26",7.4
"2409","2016-07-27",7.35
"2410","2016-07-28",7.3
"2411","2016-07-29",7.26
"2412","2016-08-01",7.35
"2413","2016-08-02",7.3
"2414","2016-08-03",7.37
"2415","2016-08-04",7.7
"2416","2016-08-05",7.93
"2417","2016-08-08",7.88
"2418","2016-08-09",7.65
"2419","2016-08-10",7.72
"2420","2016-08-11",7.79
"2421","2016-08-12",7.72
"2422","2016-08-15",7.77
"2423","2016-08-16",7.62
"2424","2016-08-17",7.66
"2425","2016-08-18",7.76
"2426","2016-08-19",7.81
"2427","2016-08-22",7.75
"2428","2016-08-23",7.75
"2429","2016-08-24",7.51
"2430","2016-08-25",7.56
"2431","2016-08-26",7.54
"2432","2016-08-29",7.49
"2433","2016-08-30",7.44
"2434","2016-08-31",7.52
"2435","2016-09-01",7.61
"2436","2016-09-02",7.83
"2437","2016-09-06",7.72
"2438","2016-09-07",7.76
"2439","2016-09-08",7.69
"2440","2016-09-09",7.38
"2441","2016-09-12",7.53
"2442","2016-09-13",7.25
"2443","2016-09-14",7.4
"2444","2016-09-15",7.36
"2445","2016-09-16",7.37
"2446","2016-09-19",7.39
"2447","2016-09-20",7.28
"2448","2016-09-21",7.35
"2449","2016-09-22",7.45
"2450","2016-09-23",7.38
"2451","2016-09-26",7.26
"2452","2016-09-27",7.27
"2453","2016-09-28",7.41
"2454","2016-09-29",7.4
"2455","2016-09-30",7.63
"2456","2016-10-03",7.57
"2457","2016-10-04",7.6
"2458","2016-10-05",7.69
"2459","2016-10-06",7.69
"2460","2016-10-07",7.52
"2461","2016-10-10",7.56
"2462","2016-10-11",7.3
"2463","2016-10-12",7.3
"2464","2016-10-13",7.16
"2465","2016-10-14",7.08
"2466","2016-10-17",7.05
"2467","2016-10-18",7.06
"2468","2016-10-19",7.11
"2469","2016-10-20",6.88
"2470","2016-10-21",6.89
"2471","2016-10-24",6.88
"2472","2016-10-25",6.87
"2473","2016-10-26",6.81
"2474","2016-10-27",6.75
"2475","2016-10-28",6.73
"2476","2016-10-31",6.7
"2477","2016-11-01",6.6
"2478","2016-11-02",6.4
"2479","2016-11-03",6.35
"2480","2016-11-04",6
"2481","2016-11-07",5.95
"2482","2016-11-08",5.9
"2483","2016-11-09",6.05
"2484","2016-11-10",6.35
"2485","2016-11-11",6.5
"2486","2016-11-14",6.6
"2487","2016-11-15",6.9
"2488","2016-11-16",6.85
"2489","2016-11-17",6.6
"2490","2016-11-18",6.6
"2491","2016-11-21",6.65
"2492","2016-11-22",6.85
"2493","2016-11-23",6.75
"2494","2016-11-25",6.9
"2495","2016-11-28",6.65
"2496","2016-11-29",6.7
"2497","2016-11-30",6.6
"2498","2016-12-01",6.65
"2499","2016-12-02",6.65
"2500","2016-12-05",6.8
"2501","2016-12-06",6.7
"2502","2016-12-07",6.75
"2503","2016-12-08",7
"2504","2016-12-09",6.8
"2505","2016-12-12",6.55
"2506","2016-12-13",6.6
"2507","2016-12-14",6.6
"2508","2016-12-15",6.55
"2509","2016-12-16",6.7
"2510","2016-12-19",6.6
"2511","2016-12-20",6.7
"2512","2016-12-21",6.65
"2513","2016-12-22",6.6
"2514","2016-12-23",6.75
"2515","2016-12-27",6.8
"2516","2016-12-28",6.7
"2517","2016-12-29",6.75
"2518","2016-12-30",7
"2519","2017-01-03",6.7
"2520","2017-01-04",6.75
"2521","2017-01-05",6.55
"2522","2017-01-06",6.55
"2523","2017-01-09",6.45
"2524","2017-01-10",6.5
"2525","2017-01-11",6.55
"2526","2017-01-12",6.35
"2527","2017-01-13",6.45
"2528","2017-01-17",5.6
"2529","2017-01-18",5.35
"2530","2017-01-19",5.15
"2531","2017-01-20",5.1
"2532","2017-01-23",5.1
"2533","2017-01-24",5.15
"2534","2017-01-25",5.3
"2535","2017-01-26",5.3
"2536","2017-01-27",5.3
"2537","2017-01-30",5.3
"2538","2017-01-31",5.4
"2539","2017-02-01",5.25
"2540","2017-02-02",5.25
"2541","2017-02-03",5.35
"2542","2017-02-06",5.25
"2543","2017-02-07",5.4
"2544","2017-02-08",5.4
"2545","2017-02-09",5.25
"2546","2017-02-10",5.3
"2547","2017-02-13",5.35
"2548","2017-02-14",5.35
"2549","2017-02-15",5.35
"2550","2017-02-16",5.4
"2551","2017-02-17",5.4
"2552","2017-02-21",5.55
"2553","2017-02-22",5.5
"2554","2017-02-23",5.55
"2555","2017-02-24",5.65
"2556","2017-02-27",5.45
"2557","2017-02-28",5.35
"2558","2017-03-01",5.55
"2559","2017-03-02",5.55
"2560","2017-03-03",6.1
"2561","2017-03-06",6.3
"2562","2017-03-07",6.2
"2563","2017-03-08",6.15
"2564","2017-03-09",6.2
"2565","2017-03-10",6.15
"2566","2017-03-13",6.15
"2567","2017-03-14",6.2
"2568","2017-03-15",6.15
"2569","2017-03-16",6.1
"2570","2017-03-17",6.25
"2571","2017-03-20",6.25
"2572","2017-03-21",6.15
"2573","2017-03-22",6.15
"2574","2017-03-23",6.1
"2575","2017-03-24",6.1
"2576","2017-03-27",6.05
"2577","2017-03-28",6.1
"2578","2017-03-29",6.15
"2579","2017-03-30",6.1
"2580","2017-03-31",6.2
"2581","2017-04-03",6.15
"2582","2017-04-04",6.25
"2583","2017-04-05",6.2
"2584","2017-04-06",6.3
"2585","2017-04-07",6.45
"2586","2017-04-10",6.25
"2587","2017-04-11",6.2
"2588","2017-04-12",6.15
"2589","2017-04-13",6.1
"2590","2017-04-17",6.15
"2591","2017-04-18",6.2
"2592","2017-04-19",6.15
"2593","2017-04-20",6.15
"2594","2017-04-21",6.15
"2595","2017-04-24",6.25
"2596","2017-04-25",6.25
"2597","2017-04-26",6.4
"2598","2017-04-27",6.4
"2599","2017-04-28",6.2
"2600","2017-05-01",6.25
"2601","2017-05-02",6.2
"2602","2017-05-03",5.95
"2603","2017-05-04",5.8
"2604","2017-05-05",5.7
"2605","2017-05-08",5.65
"2606","2017-05-09",5.85
"2607","2017-05-10",5.6
"2608","2017-05-11",5.6
"2609","2017-05-12",5.55
"2610","2017-05-15",5.7
"2611","2017-05-16",5.65
"2612","2017-05-17",5.65
"2613","2017-05-18",5.6
"2614","2017-05-19",5.6
"2615","2017-05-22",5.65
"2616","2017-05-23",5.6
"2617","2017-05-24",5.6
"2618","2017-05-25",5.75
"2619","2017-05-26",5.85
"2620","2017-05-30",5.95
"2621","2017-05-31",5.75
"2622","2017-06-01",5.9
"2623","2017-06-02",5.95
"2624","2017-06-05",5.8
"2625","2017-06-06",5.75
"2626","2017-06-07",5.65
"2627","2017-06-08",5.8
"2628","2017-06-09",6
"2629","2017-06-12",6.05
"2630","2017-06-13",6.15
"2631","2017-06-14",6.3
"2632","2017-06-15",6.25
"2633","2017-06-16",6.3
"2634","2017-06-19",6.4
"2635","2017-06-20",6.3
"2636","2017-06-21",6.35
"2637","2017-06-22",6.45
"2638","2017-06-23",6.45
"2639","2017-06-26",6.5
"2640","2017-06-27",6.4
"2641","2017-06-28",6.65
"2642","2017-06-29",6.65
"2643","2017-06-30",6.6
"2644","2017-07-03",6.65
"2645","2017-07-05",6.6
"2646","2017-07-06",6.5
"2647","2017-07-07",6.55
"2648","2017-07-10",6.55
"2649","2017-07-11",6.65
"2650","2017-07-12",6.65
"2651","2017-07-13",6.75
"2652","2017-07-14",6.8
"2653","2017-07-17",6.8
"2654","2017-07-18",6.7
"2655","2017-07-19",6.65
"2656","2017-07-20",6.8
"2657","2017-07-21",6.85
"2658","2017-07-24",6.7
"2659","2017-07-25",6.7
"2660","2017-07-26",6.55
"2661","2017-07-27",6.5
"2662","2017-07-28",6.5
"2663","2017-07-31",6.5
"2664","2017-08-01",6.6
"2665","2017-08-02",6.45
"2666","2017-08-03",6.3
"2667","2017-08-04",6.1
"2668","2017-08-07",6
"2669","2017-08-08",6.05
"2670","2017-08-09",5.9
"2671","2017-08-10",5.8
"2672","2017-08-11",5.95
"2673","2017-08-14",5.95
"2674","2017-08-15",5.75
"2675","2017-08-16",5.6
"2676","2017-08-17",5.5
"2677","2017-08-18",5.65
"2678","2017-08-21",5.55
"2679","2017-08-22",5.6
"2680","2017-08-23",5.65
"2681","2017-08-24",5.55
"2682","2017-08-25",5.6
"2683","2017-08-28",5.55
"2684","2017-08-29",5.6
"2685","2017-08-30",5.65
"2686","2017-08-31",5.55
"2687","2017-09-01",5.65
"2688","2017-09-05",5.55
"2689","2017-09-06",5.55
"2690","2017-09-07",5.5
"2691","2017-09-08",5.45
"2692","2017-09-11",5.45
"2693","2017-09-12",5.45
"2694","2017-09-13",5.6
"2695","2017-09-14",5.6
"2696","2017-09-15",5.7
"2697","2017-09-18",5.8
"2698","2017-09-19",5.75
"2699","2017-09-20",5.7
"2700","2017-09-21",5.75
"2701","2017-09-22",5.75
"2702","2017-09-25",5.75
"2703","2017-09-26",5.75
"2704","2017-09-27",5.8
"2705","2017-09-28",5.75
"2706","2017-09-29",5.7
"2707","2017-10-02",5.7
"2708","2017-10-03",5.7
"2709","2017-10-04",5.75
"2710","2017-10-05",5.75
"2711","2017-10-06",5.75
"2712","2017-10-09",5.65
"2713","2017-10-10",5.55
"2714","2017-10-11",5.45
"2715","2017-10-12",5.3
"2716","2017-10-13",5.3
"2717","2017-10-16",5.35
"2718","2017-10-17",5.35
"2719","2017-10-18",5.4
"2720","2017-10-19",5.3
"2721","2017-10-20",5.3
"2722","2017-10-23",5.25
"2723","2017-10-24",5.3
"2724","2017-10-25",5.25
"2725","2017-10-26",5.35
"2726","2017-10-27",5.25
"2727","2017-10-30",5.2
"2728","2017-10-31",5.2
"2729","2017-11-01",5.25
"2730","2017-11-02",5.15
"2731","2017-11-03",5.1
"2732","2017-11-06",5.3
"2733","2017-11-07",5.7
"2734","2017-11-08",5.85
"2735","2017-11-09",5.7
"2736","2017-11-10",5.75
"2737","2017-11-13",5.75
"2738","2017-11-14",5.7
"2739","2017-11-15",5.75
"2740","2017-11-16",6
"2741","2017-11-17",6.2
"2742","2017-11-20",6.5
"2743","2017-11-21",6.5
"2744","2017-11-22",6.45
"2745","2017-11-24",6.45
"2746","2017-11-27",6.55
"2747","2017-11-28",6.85
"2748","2017-11-29",7
"2749","2017-11-30",7.05
"2750","2017-12-01",7.4
"2751","2017-12-04",7.5
"2752","2017-12-05",7.4
"2753","2017-12-06",7.4
"2754","2017-12-07",7.4
"2755","2017-12-08",7.75
"2756","2017-12-11",7.6
"2757","2017-12-12",7.5
"2758","2017-12-13",7.55
"2759","2017-12-14",7.5
"2760","2017-12-15",7.5
"2761","2017-12-18",7.55
"2762","2017-12-19",7.75
"2763","2017-12-20",7.5
"2764","2017-12-21",7.4
"2765","2017-12-22",7.4
"2766","2017-12-26",7.35
"2767","2017-12-27",7.4
"2768","2017-12-28",7.3
"2769","2017-12-29",7.15
"2770","2018-01-02",7.05
"2771","2018-01-03",7.05
"2772","2018-01-04",7.2
"2773","2018-01-05",7.2
"2774","2018-01-08",7.15
"2775","2018-01-09",7.05
"2776","2018-01-10",7.15
"2777","2018-01-11",7.35
"2778","2018-01-12",7.35
"2779","2018-01-16",7.1
"2780","2018-01-17",7.3
"2781","2018-01-18",7.3
"2782","2018-01-19",7.35
"2783","2018-01-22",7.35
"2784","2018-01-23",7.25
"2785","2018-01-24",7.25
"2786","2018-01-25",7.3
"2787","2018-01-26",7.4
"2788","2018-01-29",7.4
"2789","2018-01-30",7.2
"2790","2018-01-31",6.95
"2791","2018-02-01",6.75
"2792","2018-02-02",6.7
"2793","2018-02-05",6.45
"2794","2018-02-06",6.5
"2795","2018-02-07",6.45
"2796","2018-02-08",6.4
"2797","2018-02-09",6.5
"2798","2018-02-12",6.45
"2799","2018-02-13",6.55
"2800","2018-02-14",6.7
"2801","2018-02-15",6.8
"2802","2018-02-16",6.8
"2803","2018-02-20",6.7
"2804","2018-02-21",6.85
"2805","2018-02-22",6.75
"2806","2018-02-23",6.9
"2807","2018-02-26",7
"2808","2018-02-27",6.95
"2809","2018-02-28",6.45
"2810","2018-03-01",6.35
"2811","2018-03-02",6.5
"2812","2018-03-05",6.45
"2813","2018-03-06",6.5
"2814","2018-03-07",6.35
"2815","2018-03-08",6.35
"2816","2018-03-09",6.45
"2817","2018-03-12",6.45
"2818","2018-03-13",6.3
"2819","2018-03-14",6.3
"2820","2018-03-15",5.05
"2821","2018-03-16",5.15
"2822","2018-03-19",4.65
"2823","2018-03-20",4.85
"2824","2018-03-21",4.75
"2825","2018-03-22",4.6
"2826","2018-03-23",4.35
"2827","2018-03-26",4.6
"2828","2018-03-27",4.5
"2829","2018-03-28",4.55
"2830","2018-03-29",4.7
"2831","2018-04-02",4.55
"2832","2018-04-03",4.6
"2833","2018-04-04",4.9
"2834","2018-04-05",4.95
"2835","2018-04-06",4.9
"2836","2018-04-09",4.9
"2837","2018-04-10",4.85
"2838","2018-04-11",4.85
"2839","2018-04-12",4.85
"2840","2018-04-13",4.8
"2841","2018-04-16",5.05
"2842","2018-04-17",5.05
"2843","2018-04-18",5.05
"2844","2018-04-19",5.05
"2845","2018-04-20",5.05
"2846","2018-04-23",4.95
"2847","2018-04-24",4.8
"2848","2018-04-25",5
"2849","2018-04-26",4.95
"2850","2018-04-27",4.8
"2851","2018-04-30",4.65
"2852","2018-05-01",4.7
"2853","2018-05-02",4.5
"2854","2018-05-03",4.5
"2855","2018-05-04",4.75
"2856","2018-05-07",4.8
"2857","2018-05-08",4.6
"2858","2018-05-09",4.4
"2859","2018-05-10",4.25
"2860","2018-05-11",4.15
"2861","2018-05-14",4.2
"2862","2018-05-15",4.1
"2863","2018-05-16",4.3
"2864","2018-05-17",4.4
"2865","2018-05-18",4.3
"2866","2018-05-21",4.35
"2867","2018-05-22",4.35
"2868","2018-05-23",4.3
