"","date","YTEN"
"2070","2015-03-24",1440
"2071","2015-03-25",1464
"2072","2015-03-26",1440
"2073","2015-03-27",1464
"2074","2015-03-30",1512
"2075","2015-03-31",1488
"2076","2015-04-01",1512
"2077","2015-04-02",1512
"2078","2015-04-06",1464
"2079","2015-04-07",1536
"2080","2015-04-08",1512
"2081","2015-04-09",1536
"2082","2015-04-10",1680
"2083","2015-04-13",1680
"2084","2015-04-14",1752
"2085","2015-04-15",1920
"2086","2015-04-16",1896
"2087","2015-04-17",1848
"2088","2015-04-20",1776
"2089","2015-04-21",1872
"2090","2015-04-22",1920
"2091","2015-04-23",1824
"2092","2015-04-24",1824
"2093","2015-04-27",1896
"2094","2015-04-28",1896
"2095","2015-04-29",1848
"2096","2015-04-30",1848
"2097","2015-05-01",1824
"2098","2015-05-04",1800
"2099","2015-05-05",1848
"2100","2015-05-06",1848
"2101","2015-05-07",1752
"2102","2015-05-08",1920
"2103","2015-05-11",1896
"2104","2015-05-12",1896
"2105","2015-05-13",1872
"2106","2015-05-14",1776
"2107","2015-05-15",1824
"2108","2015-05-18",1800
"2109","2015-05-19",1800
"2110","2015-05-20",1872
"2111","2015-05-21",1824
"2112","2015-05-22",1824
"2113","2015-05-26",1800
"2114","2015-05-27",1800
"2115","2015-05-28",1760
"2116","2015-05-29",1752
"2117","2015-06-01",1764
"2118","2015-06-02",1760
"2119","2015-06-03",1760
"2120","2015-06-04",1764
"2121","2015-06-05",1784
"2122","2015-06-08",1804
"2123","2015-06-09",1792
"2124","2015-06-10",1528
"2125","2015-06-11",1328
"2126","2015-06-12",1288
"2127","2015-06-15",1276
"2128","2015-06-16",1512
"2129","2015-06-17",1540
"2130","2015-06-18",1536
"2131","2015-06-19",1536
"2132","2015-06-22",1480
"2133","2015-06-23",1664
"2134","2015-06-24",1620
"2135","2015-06-25",1600
"2136","2015-06-26",1596
"2137","2015-06-29",1532
"2138","2015-06-30",1500
"2139","2015-07-01",1552
"2140","2015-07-02",1512
"2141","2015-07-06",1508
"2142","2015-07-07",1496
"2143","2015-07-08",1496
"2144","2015-07-09",1508
"2145","2015-07-10",1480
"2146","2015-07-13",1380
"2147","2015-07-14",1344
"2148","2015-07-15",1332
"2149","2015-07-16",1316
"2150","2015-07-17",1364
"2151","2015-07-20",1396
"2152","2015-07-21",1340
"2153","2015-07-22",1376
"2154","2015-07-23",1404
"2155","2015-07-24",1336
"2156","2015-07-27",1344
"2157","2015-07-28",1328
"2158","2015-07-29",1288
"2159","2015-07-30",1328
"2160","2015-07-31",1392
"2161","2015-08-03",1292
"2162","2015-08-04",1256
"2163","2015-08-05",1204
"2164","2015-08-06",1220
"2165","2015-08-07",1224
"2166","2015-08-10",1260
"2167","2015-08-11",1124
"2168","2015-08-12",1108
"2169","2015-08-13",1124
"2170","2015-08-14",1056
"2171","2015-08-17",948
"2172","2015-08-18",984
"2173","2015-08-19",960
"2174","2015-08-20",952
"2175","2015-08-21",836
"2176","2015-08-24",812
"2177","2015-08-25",768
"2178","2015-08-26",760
"2179","2015-08-27",712
"2180","2015-08-28",800
"2181","2015-08-31",832
"2182","2015-09-01",760
"2183","2015-09-02",804
"2184","2015-09-03",836
"2185","2015-09-04",880
"2186","2015-09-08",868
"2187","2015-09-09",812
"2188","2015-09-10",892
"2189","2015-09-11",848
"2190","2015-09-14",848
"2191","2015-09-15",844
"2192","2015-09-16",820
"2193","2015-09-17",836
"2194","2015-09-18",872
"2195","2015-09-21",828
"2196","2015-09-22",788
"2197","2015-09-23",788
"2198","2015-09-24",704
"2199","2015-09-25",620
"2200","2015-09-28",612
"2201","2015-09-29",564
"2202","2015-09-30",552
"2203","2015-10-01",620
"2204","2015-10-02",632
"2205","2015-10-05",608
"2206","2015-10-06",616
"2207","2015-10-07",600
"2208","2015-10-08",736
"2209","2015-10-09",888
"2210","2015-10-12",1156
"2211","2015-10-13",1224
"2212","2015-10-14",1192
"2213","2015-10-15",1232
"2214","2015-10-16",1100
"2215","2015-10-19",968
"2216","2015-10-20",1180
"2217","2015-10-21",1240
"2218","2015-10-22",1180
"2219","2015-10-23",1132
"2220","2015-10-26",1060
"2221","2015-10-27",1020
"2222","2015-10-28",1116
"2223","2015-10-29",1008
"2224","2015-10-30",1024
"2225","2015-11-02",940
"2226","2015-11-03",964
"2227","2015-11-04",936
"2228","2015-11-05",932
"2229","2015-11-06",1044
"2230","2015-11-09",1060
"2231","2015-11-10",944
"2232","2015-11-11",928
"2233","2015-11-12",828
"2234","2015-11-13",840
"2235","2015-11-16",788
"2236","2015-11-17",728
"2237","2015-11-18",840
"2238","2015-11-19",856
"2239","2015-11-20",872
"2240","2015-11-23",864
"2241","2015-11-24",800
"2242","2015-11-25",780
"2243","2015-11-27",864
"2244","2015-11-30",828
"2245","2015-12-01",840
"2246","2015-12-02",800
"2247","2015-12-03",772
"2248","2015-12-04",776
"2249","2015-12-07",692
"2250","2015-12-08",616
"2251","2015-12-09",620
"2252","2015-12-10",572
"2253","2015-12-11",580
"2254","2015-12-14",528
"2255","2015-12-15",700
"2256","2015-12-16",660
"2257","2015-12-17",808
"2258","2015-12-18",696
"2259","2015-12-21",644
"2260","2015-12-22",632
"2261","2015-12-23",636
"2262","2015-12-24",600
"2263","2015-12-28",612
"2264","2015-12-29",604
"2265","2015-12-30",588
"2266","2015-12-31",616
"2267","2016-01-04",592
"2268","2016-01-05",600
"2269","2016-01-06",588
"2270","2016-01-07",576
"2271","2016-01-08",576
"2272","2016-01-11",532
"2273","2016-01-12",528
"2274","2016-01-13",520
"2275","2016-01-14",528
"2276","2016-01-15",460
"2277","2016-01-19",452
"2278","2016-01-20",464
"2279","2016-01-21",484
"2280","2016-01-22",488
"2281","2016-01-25",460
"2282","2016-01-26",452
"2283","2016-01-27",436
"2284","2016-01-28",392
"2285","2016-01-29",344
"2286","2016-02-01",416
"2287","2016-02-02",480
"2288","2016-02-03",496
"2289","2016-02-04",472
"2290","2016-02-05",488
"2291","2016-02-08",500
"2292","2016-02-09",508
"2293","2016-02-10",500
"2294","2016-02-11",524
"2295","2016-02-12",520
"2296","2016-02-16",572
"2297","2016-02-17",568
"2298","2016-02-18",552
"2299","2016-02-19",528
"2300","2016-02-22",548
"2301","2016-02-23",568
"2302","2016-02-24",572
"2303","2016-02-25",572
"2304","2016-02-26",592
"2305","2016-02-29",608
"2306","2016-03-01",656
"2307","2016-03-02",688
"2308","2016-03-03",704
"2309","2016-03-04",764
"2310","2016-03-07",848
"2311","2016-03-08",860
"2312","2016-03-09",884
"2313","2016-03-10",860
"2314","2016-03-11",824
"2315","2016-03-14",840
"2316","2016-03-15",836
"2317","2016-03-16",804
"2318","2016-03-17",804
"2319","2016-03-18",812
"2320","2016-03-21",824
"2321","2016-03-22",828
"2322","2016-03-23",820
"2323","2016-03-24",816
"2324","2016-03-28",804
"2325","2016-03-29",784
"2326","2016-03-30",772
"2327","2016-03-31",760
"2328","2016-04-01",744
"2329","2016-04-04",720
"2330","2016-04-05",672
"2331","2016-04-06",664
"2332","2016-04-07",676
"2333","2016-04-08",676
"2334","2016-04-11",684
"2335","2016-04-12",692
"2336","2016-04-13",680
"2337","2016-04-14",668
"2338","2016-04-15",660
"2339","2016-04-18",644
"2340","2016-04-19",604
"2341","2016-04-20",572
"2342","2016-04-21",596
"2343","2016-04-22",600
"2344","2016-04-25",604
"2345","2016-04-26",612
"2346","2016-04-27",604
"2347","2016-04-28",624
"2348","2016-04-29",608
"2349","2016-05-02",612
"2350","2016-05-03",600
"2351","2016-05-04",624
"2352","2016-05-05",584
"2353","2016-05-06",616
"2354","2016-05-09",580
"2355","2016-05-10",560
"2356","2016-05-11",568
"2357","2016-05-12",580
"2358","2016-05-13",540
"2359","2016-05-16",468
"2360","2016-05-17",388
"2361","2016-05-18",380
"2362","2016-05-19",356
"2363","2016-05-20",328
"2364","2016-05-23",328
"2365","2016-05-24",340
"2366","2016-05-25",328
"2367","2016-05-26",324
"2368","2016-05-27",312
"2369","2016-05-31",320
"2370","2016-06-01",332
"2371","2016-06-02",320
"2372","2016-06-03",308
"2373","2016-06-06",300
"2374","2016-06-07",288
"2375","2016-06-08",256
"2376","2016-06-09",244
"2377","2016-06-10",224
"2378","2016-06-13",240
"2379","2016-06-14",280
"2380","2016-06-15",304
"2381","2016-06-16",352
"2382","2016-06-17",368
"2383","2016-06-20",332
"2384","2016-06-21",292
"2385","2016-06-22",288
"2386","2016-06-23",320
"2387","2016-06-24",368
"2388","2016-06-27",340
"2389","2016-06-28",328
"2390","2016-06-29",336
"2391","2016-06-30",332
"2392","2016-07-01",340
"2393","2016-07-05",328
"2394","2016-07-06",348
"2395","2016-07-07",344
"2396","2016-07-08",320
"2397","2016-07-11",332
"2398","2016-07-12",332
"2399","2016-07-13",340
"2400","2016-07-14",332
"2401","2016-07-15",304
"2402","2016-07-18",316
"2403","2016-07-19",336
"2404","2016-07-20",336
"2405","2016-07-21",320
"2406","2016-07-22",320
"2407","2016-07-25",308
"2408","2016-07-26",300
"2409","2016-07-27",300
"2410","2016-07-28",292
"2411","2016-07-29",236
"2412","2016-08-01",216
"2413","2016-08-02",180
"2414","2016-08-03",176
"2415","2016-08-04",188
"2416","2016-08-05",192
"2417","2016-08-08",188
"2418","2016-08-09",180
"2419","2016-08-10",184
"2420","2016-08-11",180
"2421","2016-08-12",184
"2422","2016-08-15",180
"2423","2016-08-16",160
"2424","2016-08-17",164
"2425","2016-08-18",160
"2426","2016-08-19",156
"2427","2016-08-22",156
"2428","2016-08-23",184
"2429","2016-08-24",168
"2430","2016-08-25",176
"2431","2016-08-26",176
"2432","2016-08-29",172
"2433","2016-08-30",164
"2434","2016-08-31",172
"2435","2016-09-01",160
"2436","2016-09-02",168
"2437","2016-09-06",148
"2438","2016-09-07",144
"2439","2016-09-08",144
"2440","2016-09-09",128
"2441","2016-09-12",128
"2442","2016-09-13",120
"2443","2016-09-14",120
"2444","2016-09-15",120
"2445","2016-09-16",136
"2446","2016-09-19",124
"2447","2016-09-20",144
"2448","2016-09-21",160
"2449","2016-09-22",152
"2450","2016-09-23",160
"2451","2016-09-26",160
"2452","2016-09-27",164
"2453","2016-09-28",164
"2454","2016-09-29",168
"2455","2016-09-30",180
"2456","2016-10-03",236
"2457","2016-10-04",204
"2458","2016-10-05",220
"2459","2016-10-06",204
"2460","2016-10-07",196
"2461","2016-10-10",200
"2462","2016-10-11",180
"2463","2016-10-12",180
"2464","2016-10-13",160
"2465","2016-10-14",192
"2466","2016-10-17",172
"2467","2016-10-18",180
"2468","2016-10-19",176
"2469","2016-10-20",188
"2470","2016-10-21",196
"2471","2016-10-24",184
"2472","2016-10-25",216
"2473","2016-10-26",212
"2474","2016-10-27",224
"2475","2016-10-28",204
"2476","2016-10-31",200
"2477","2016-11-01",188
"2478","2016-11-02",192
"2479","2016-11-03",196
"2480","2016-11-04",176
"2481","2016-11-07",192
"2482","2016-11-08",180
"2483","2016-11-09",184
"2484","2016-11-10",180
"2485","2016-11-11",172
"2486","2016-11-14",148
"2487","2016-11-15",152
"2488","2016-11-16",152
"2489","2016-11-17",156
"2490","2016-11-18",132
"2491","2016-11-21",124
"2492","2016-11-22",112
"2493","2016-11-23",120
"2494","2016-11-25",112
"2495","2016-11-28",116
"2496","2016-11-29",108
"2497","2016-11-30",116
"2498","2016-12-01",116
"2499","2016-12-02",108
"2500","2016-12-05",104
"2501","2016-12-06",100
"2502","2016-12-07",128
"2503","2016-12-08",204
"2504","2016-12-09",148
"2505","2016-12-12",128
"2506","2016-12-13",124
"2507","2016-12-14",124
"2508","2016-12-15",128
"2509","2016-12-16",120
"2510","2016-12-19",120
"2511","2016-12-20",116
"2512","2016-12-21",112
"2513","2016-12-22",172
"2514","2016-12-23",148
"2515","2016-12-27",140
"2516","2016-12-28",136
"2517","2016-12-29",136
"2518","2016-12-30",140
"2519","2017-01-03",140
"2520","2017-01-04",144
"2521","2017-01-05",144
"2522","2017-01-06",148
"2523","2017-01-09",144
"2524","2017-01-10",132
"2525","2017-01-11",132
"2526","2017-01-12",168
"2527","2017-01-13",176
"2528","2017-01-17",156
"2529","2017-01-18",156
"2530","2017-01-19",148
"2531","2017-01-20",148
"2532","2017-01-23",132
"2533","2017-01-24",136
"2534","2017-01-25",140
"2535","2017-01-26",140
"2536","2017-01-27",152
"2537","2017-01-30",148
"2538","2017-01-31",152
"2539","2017-02-01",160
"2540","2017-02-02",160
"2541","2017-02-03",152
"2542","2017-02-06",152
"2543","2017-02-07",152
"2544","2017-02-08",144
"2545","2017-02-09",144
"2546","2017-02-10",148
"2547","2017-02-13",148
"2548","2017-02-14",148
"2549","2017-02-15",144
"2550","2017-02-16",144
"2551","2017-02-17",144
"2552","2017-02-21",144
"2553","2017-02-22",144
"2554","2017-02-23",144
"2555","2017-02-24",144
"2556","2017-02-27",144
"2557","2017-02-28",144
"2558","2017-03-01",148
"2559","2017-03-02",144
"2560","2017-03-03",144
"2561","2017-03-06",144
"2562","2017-03-07",140
"2563","2017-03-08",144
"2564","2017-03-09",140
"2565","2017-03-10",148
"2566","2017-03-13",144
"2567","2017-03-14",144
"2568","2017-03-15",140
"2569","2017-03-16",148
"2570","2017-03-17",168
"2571","2017-03-20",152
"2572","2017-03-21",152
"2573","2017-03-22",156
"2574","2017-03-23",148
"2575","2017-03-24",148
"2576","2017-03-27",152
"2577","2017-03-28",152
"2578","2017-03-29",160
"2579","2017-03-30",160
"2580","2017-03-31",148
"2581","2017-04-03",160
"2582","2017-04-04",160
"2583","2017-04-05",156
"2584","2017-04-06",156
"2585","2017-04-07",164
"2586","2017-04-10",160
"2587","2017-04-11",164
"2588","2017-04-12",180
"2589","2017-04-13",180
"2590","2017-04-17",188
"2591","2017-04-18",184
"2592","2017-04-19",188
"2593","2017-04-20",192
"2594","2017-04-21",184
"2595","2017-04-24",188
"2596","2017-04-25",188
"2597","2017-04-26",188
"2598","2017-04-27",184
"2599","2017-04-28",240
"2600","2017-05-01",292
"2601","2017-05-02",220
"2602","2017-05-03",212
"2603","2017-05-04",188
"2604","2017-05-05",188
"2605","2017-05-08",224
"2606","2017-05-09",216
"2607","2017-05-10",220
"2608","2017-05-11",204
"2609","2017-05-12",200
"2610","2017-05-15",200
"2611","2017-05-16",184
"2612","2017-05-17",168
"2613","2017-05-18",180
"2614","2017-05-19",168
"2615","2017-05-22",176
"2616","2017-05-23",168
"2617","2017-05-24",168
"2618","2017-05-25",168
"2619","2017-05-26",160
"2620","2017-05-30",253.199997
"2621","2017-05-31",202.399994
"2622","2017-06-01",205.199997
"2623","2017-06-02",194.399994
"2624","2017-06-05",186.800003
"2625","2017-06-06",182
"2626","2017-06-07",188
"2627","2017-06-08",224
"2628","2017-06-09",230.800003
"2629","2017-06-12",238.800003
"2630","2017-06-13",238
"2631","2017-06-14",224.399994
"2632","2017-06-15",220
"2633","2017-06-16",202
"2634","2017-06-19",211.600006
"2635","2017-06-20",194
"2636","2017-06-21",200.800003
"2637","2017-06-22",201.199997
"2638","2017-06-23",194
"2639","2017-06-26",190.399994
"2640","2017-06-27",198
"2641","2017-06-28",202
"2642","2017-06-29",205.600006
"2643","2017-06-30",206
"2644","2017-07-03",171.600006
"2645","2017-07-05",154
"2646","2017-07-06",140.399994
"2647","2017-07-07",142.399994
"2648","2017-07-10",143.199997
"2649","2017-07-11",135.199997
"2650","2017-07-12",118
"2651","2017-07-13",123.599998
"2652","2017-07-14",125.199997
"2653","2017-07-17",128.399994
"2654","2017-07-18",122.800003
"2655","2017-07-19",110
"2656","2017-07-20",114.800003
"2657","2017-07-21",110.800003
"2658","2017-07-24",108.400002
"2659","2017-07-25",109.199997
"2660","2017-07-26",108.400002
"2661","2017-07-27",106
"2662","2017-07-28",104.800003
"2663","2017-07-31",120
"2664","2017-08-01",123.599998
"2665","2017-08-02",104
"2666","2017-08-03",118
"2667","2017-08-04",118
"2668","2017-08-07",114.400002
"2669","2017-08-08",120.800003
"2670","2017-08-09",110.800003
"2671","2017-08-10",97.199997
"2672","2017-08-11",90
"2673","2017-08-14",95.199997
"2674","2017-08-15",94
"2675","2017-08-16",96.800003
"2676","2017-08-17",94
"2677","2017-08-18",91.199997
"2678","2017-08-21",93.199997
"2679","2017-08-22",99.199997
"2680","2017-08-23",102.400002
"2681","2017-08-24",100
"2682","2017-08-25",91.199997
"2683","2017-08-28",102
"2684","2017-08-29",98.800003
"2685","2017-08-30",104
"2686","2017-08-31",107.599998
"2687","2017-09-01",110
"2688","2017-09-05",117.199997
"2689","2017-09-06",110.400002
"2690","2017-09-07",116.800003
"2691","2017-09-08",116.800003
"2692","2017-09-11",123.199997
"2693","2017-09-12",121.599998
"2694","2017-09-13",118.400002
"2695","2017-09-14",116.400002
"2696","2017-09-15",125.199997
"2697","2017-09-18",136
"2698","2017-09-19",145.600006
"2699","2017-09-20",138
"2700","2017-09-21",130.800003
"2701","2017-09-22",138.399994
"2702","2017-09-25",133.199997
"2703","2017-09-26",128.800003
"2704","2017-09-27",129.199997
"2705","2017-09-28",128.800003
"2706","2017-09-29",127.599998
"2707","2017-10-02",125.599998
"2708","2017-10-03",120
"2709","2017-10-04",116.800003
"2710","2017-10-05",131.600006
"2711","2017-10-06",129.199997
"2712","2017-10-09",125.599998
"2713","2017-10-10",142.399994
"2714","2017-10-11",142.399994
"2715","2017-10-12",140.800003
"2716","2017-10-13",140
"2717","2017-10-16",147.600006
"2718","2017-10-17",135.600006
"2719","2017-10-18",140.399994
"2720","2017-10-19",143.600006
"2721","2017-10-20",136.800003
"2722","2017-10-23",138
"2723","2017-10-24",127.599998
"2724","2017-10-25",126.800003
"2725","2017-10-26",120
"2726","2017-10-27",119.199997
"2727","2017-10-30",113.199997
"2728","2017-10-31",112.800003
"2729","2017-11-01",114.800003
"2730","2017-11-02",112
"2731","2017-11-03",100.400002
"2732","2017-11-06",105.599998
"2733","2017-11-07",112
"2734","2017-11-08",115.599998
"2735","2017-11-09",98
"2736","2017-11-10",95.199997
"2737","2017-11-13",94
"2738","2017-11-14",90
"2739","2017-11-15",112
"2740","2017-11-16",114.800003
"2741","2017-11-17",108.800003
"2742","2017-11-20",102.800003
"2743","2017-11-21",101.599998
"2744","2017-11-22",104.400002
"2745","2017-11-24",101.199997
"2746","2017-11-27",96.800003
"2747","2017-11-28",93.599998
"2748","2017-11-29",94.400002
"2749","2017-11-30",92
"2750","2017-12-01",86.400002
"2751","2017-12-04",84.400002
"2752","2017-12-05",83.199997
"2753","2017-12-06",79.199997
"2754","2017-12-07",82
"2755","2017-12-08",78
"2756","2017-12-11",221.199997
"2757","2017-12-12",168
"2758","2017-12-13",172.800003
"2759","2017-12-14",143.199997
"2760","2017-12-15",128
"2761","2017-12-18",114
"2762","2017-12-19",83.599998
"2763","2017-12-20",80.400002
"2764","2017-12-21",76.800003
"2765","2017-12-22",78.400002
"2766","2017-12-26",79.199997
"2767","2017-12-27",77.199997
"2768","2017-12-28",72.800003
"2769","2017-12-29",70.800003
"2770","2018-01-02",82
"2771","2018-01-03",77.599998
"2772","2018-01-04",73.599998
"2773","2018-01-05",72.400002
"2774","2018-01-08",67.199997
"2775","2018-01-09",63.599998
"2776","2018-01-10",66.400002
"2777","2018-01-11",64.800003
"2778","2018-01-12",62.799999
"2779","2018-01-16",63.599998
"2780","2018-01-17",67.199997
"2781","2018-01-18",74.800003
"2782","2018-01-19",74.800003
"2783","2018-01-22",70.400002
"2784","2018-01-23",72.400002
"2785","2018-01-24",69.199997
"2786","2018-01-25",71.199997
"2787","2018-01-26",69.599998
"2788","2018-01-29",81.199997
"2789","2018-01-30",76.800003
"2790","2018-01-31",72
"2791","2018-02-01",70
"2792","2018-02-02",68
"2793","2018-02-05",64.800003
"2794","2018-02-06",67.199997
"2795","2018-02-07",68
"2796","2018-02-08",64
"2797","2018-02-09",61.200001
"2798","2018-02-12",60.799999
"2799","2018-02-13",62
"2800","2018-02-14",62.799999
"2801","2018-02-15",61.200001
"2802","2018-02-16",65.199997
"2803","2018-02-20",67.199997
"2804","2018-02-21",64.400002
"2805","2018-02-22",61.599998
"2806","2018-02-23",62
"2807","2018-02-26",63.599998
"2808","2018-02-27",61.599998
"2809","2018-02-28",60.799999
"2810","2018-03-01",62
"2811","2018-03-02",62
"2812","2018-03-05",65.599998
"2813","2018-03-06",64
"2814","2018-03-07",68.800003
"2815","2018-03-08",66.800003
"2816","2018-03-09",70.400002
"2817","2018-03-12",68
"2818","2018-03-13",68.400002
"2819","2018-03-14",118.800003
"2820","2018-03-15",86.400002
"2821","2018-03-16",86.400002
"2822","2018-03-19",79.599998
"2823","2018-03-20",84
"2824","2018-03-21",81.199997
"2825","2018-03-22",74.800003
"2826","2018-03-23",76.400002
"2827","2018-03-26",81.199997
"2828","2018-03-27",77.199997
"2829","2018-03-28",75.599998
"2830","2018-03-29",78
"2831","2018-04-02",83.599998
"2832","2018-04-03",74
"2833","2018-04-04",75.599998
"2834","2018-04-05",72
"2835","2018-04-06",70
"2836","2018-04-09",70
"2837","2018-04-10",69.199997
"2838","2018-04-11",67.599998
"2839","2018-04-12",76.400002
"2840","2018-04-13",71.599998
"2841","2018-04-16",71.599998
"2842","2018-04-17",70.400002
"2843","2018-04-18",68.400002
"2844","2018-04-19",67.199997
"2845","2018-04-20",67.599998
"2846","2018-04-23",67.599998
"2847","2018-04-24",66.400002
"2848","2018-04-25",70
"2849","2018-04-26",69.599998
"2850","2018-04-27",72
"2851","2018-04-30",71.199997
"2852","2018-05-01",69.599998
"2853","2018-05-02",68.800003
"2854","2018-05-03",69.599998
"2855","2018-05-04",68
"2856","2018-05-07",70
"2857","2018-05-08",68
"2858","2018-05-09",68.400002
"2859","2018-05-10",68
"2860","2018-05-11",65.199997
"2861","2018-05-14",64.400002
"2862","2018-05-15",66
"2863","2018-05-16",64.800003
"2864","2018-05-17",64.800003
"2865","2018-05-18",66
"2866","2018-05-21",66.800003
"2867","2018-05-22",64.400002
"2868","2018-05-23",66
"2869","2018-05-24",64.400002
"2870","2018-05-25",64.800003
"2871","2018-05-29",64.800003
"2872","2018-05-30",65.599998
"2873","2018-05-31",68
"2874","2018-06-01",67.599998
"2875","2018-06-04",64.400002
"2876","2018-06-05",66
"2877","2018-06-06",66
"2878","2018-06-07",64.400002
"2879","2018-06-08",64.400002
"2880","2018-06-11",57.599998
"2881","2018-06-12",58.799999
"2882","2018-06-13",58
"2883","2018-06-14",59.200001
"2884","2018-06-15",56.799999
"2885","2018-06-18",58.799999
"2886","2018-06-19",60
"2887","2018-06-20",59.599998
"2888","2018-06-21",61.200001
"2889","2018-06-22",60
"2890","2018-06-25",59.200001
"2891","2018-06-26",58.400002
"2892","2018-06-27",55.599998
"2893","2018-06-28",56.400002
"2894","2018-06-29",56.400002
"2895","2018-07-02",57.200001
"2896","2018-07-03",56.400002
"2897","2018-07-05",58.400002
"2898","2018-07-06",57.599998
"2899","2018-07-09",58.400002
"2900","2018-07-10",54
"2901","2018-07-11",56
"2902","2018-07-12",60.799999
"2903","2018-07-13",59.200001
"2904","2018-07-16",58.400002
"2905","2018-07-17",58.400002
"2906","2018-07-18",58
"2907","2018-07-19",58
"2908","2018-07-20",58.799999
"2909","2018-07-23",57.599998
"2910","2018-07-24",56.400002
"2911","2018-07-25",55.200001
"2912","2018-07-26",55.599998
"2913","2018-07-27",50.400002
"2914","2018-07-30",49.200001
"2915","2018-07-31",49.200001
"2916","2018-08-01",51.200001
"2917","2018-08-02",52.400002
"2918","2018-08-03",52.799999
"2919","2018-08-06",54
"2920","2018-08-07",52.799999
"2921","2018-08-08",56.400002
"2922","2018-08-09",55.200001
"2923","2018-08-10",54.400002
"2924","2018-08-13",56
"2925","2018-08-14",55.599998
"2926","2018-08-15",54.799999
"2927","2018-08-16",54.799999
"2928","2018-08-17",54.799999
"2929","2018-08-20",56.400002
"2930","2018-08-21",59.599998
"2931","2018-08-22",60
"2932","2018-08-23",60
"2933","2018-08-24",61.200001
"2934","2018-08-27",60.799999
"2935","2018-08-28",63.200001
"2936","2018-08-29",64
"2937","2018-08-30",62.799999
"2938","2018-08-31",64
"2939","2018-09-04",66
"2940","2018-09-05",63.599998
"2941","2018-09-06",61.599998
"2942","2018-09-07",56
"2943","2018-09-10",57.200001
"2944","2018-09-11",56
"2945","2018-09-12",53.599998
"2946","2018-09-13",55.200001
"2947","2018-09-14",52.400002
"2948","2018-09-17",51.599998
"2949","2018-09-18",52.400002
"2950","2018-09-19",51.599998
"2951","2018-09-20",51.599998
"2952","2018-09-21",55.200001
"2953","2018-09-24",54.400002
"2954","2018-09-25",56
"2955","2018-09-26",56
"2956","2018-09-27",58
"2957","2018-09-28",57.599998
"2958","2018-10-01",58.400002
"2959","2018-10-02",59.599998
"2960","2018-10-03",61.599998
"2961","2018-10-04",58.400002
"2962","2018-10-05",56
"2963","2018-10-08",57.200001
"2964","2018-10-09",56.400002
"2965","2018-10-10",54.400002
"2966","2018-10-11",55.200001
"2967","2018-10-12",55.599998
"2968","2018-10-15",56.799999
"2969","2018-10-16",55.200001
"2970","2018-10-17",57.599998
"2971","2018-10-18",56.799999
"2972","2018-10-19",56.400002
"2973","2018-10-22",57.200001
"2974","2018-10-23",56
"2975","2018-10-24",53.200001
"2976","2018-10-25",53.599998
"2977","2018-10-26",54.400002
"2978","2018-10-29",53.200001
"2979","2018-10-30",53.200001
"2980","2018-10-31",56.400002
"2981","2018-11-01",58
"2982","2018-11-02",56.799999
"2983","2018-11-05",54.400002
"2984","2018-11-06",58.400002
"2985","2018-11-07",57.200001
"2986","2018-11-08",58
"2987","2018-11-09",57.599998
"2988","2018-11-12",54.400002
"2989","2018-11-13",53.599998
"2990","2018-11-14",52
"2991","2018-11-15",53.200001
"2992","2018-11-16",52
"2993","2018-11-19",52.799999
"2994","2018-11-20",50.799999
"2995","2018-11-21",52
"2996","2018-11-23",53.599998
"2997","2018-11-26",53.200001
"2998","2018-11-27",52
"2999","2018-11-28",52.799999
"3000","2018-11-29",54
"3001","2018-11-30",50.799999
"3002","2018-12-03",53.200001
"3003","2018-12-04",53.599998
"3004","2018-12-06",52
"3005","2018-12-07",51.599998
"3006","2018-12-10",53.599998
"3007","2018-12-11",52.400002
"3008","2018-12-12",46.799999
"3009","2018-12-13",43.200001
"3010","2018-12-14",40.400002
"3011","2018-12-17",37.200001
"3012","2018-12-18",32.400002
"3013","2018-12-19",34.799999
"3014","2018-12-20",36
"3015","2018-12-21",32.400002
"3016","2018-12-24",30
"3017","2018-12-26",32
"3018","2018-12-27",30
"3019","2018-12-28",30
"3020","2018-12-31",33.200001
"3021","2019-01-02",30.799999
"3022","2019-01-03",34.799999
"3023","2019-01-04",43.200001
"3024","2019-01-07",44.799999
"3025","2019-01-08",46.799999
"3026","2019-01-09",46.799999
"3027","2019-01-10",42.400002
"3028","2019-01-11",44
"3029","2019-01-14",44.400002
"3030","2019-01-15",42.799999
"3031","2019-01-16",42.400002
"3032","2019-01-17",42.400002
"3033","2019-01-18",43.200001
"3034","2019-01-22",42
"3035","2019-01-23",40.799999
"3036","2019-01-24",40
"3037","2019-01-25",39.200001
"3038","2019-01-28",40
"3039","2019-01-29",40.400002
"3040","2019-01-30",40.400002
"3041","2019-01-31",40
"3042","2019-02-01",43.200001
"3043","2019-02-04",41.200001
"3044","2019-02-05",41.599998
"3045","2019-02-06",40.400002
"3046","2019-02-07",42.400002
"3047","2019-02-08",40
"3048","2019-02-11",40
"3049","2019-02-12",41.599998
"3050","2019-02-13",44
"3051","2019-02-14",41.599998
"3052","2019-02-15",42.400002
"3053","2019-02-19",46
"3054","2019-02-20",45.200001
"3055","2019-02-21",45.200001
"3056","2019-02-22",46.400002
"3057","2019-02-25",46.400002
"3058","2019-02-26",44
"3059","2019-02-27",45.599998
"3060","2019-02-28",50
"3061","2019-03-01",53.200001
