"","date","DZSI"
"1966","2014-10-22",10.5
"1967","2014-10-23",11.05
"1968","2014-10-24",10.8
"1969","2014-10-27",11.45
"1970","2014-10-28",11.1
"1971","2014-10-29",11.15
"1972","2014-10-30",11.1
"1973","2014-10-31",11.4
"1974","2014-11-03",11.4
"1975","2014-11-04",11.5
"1976","2014-11-05",11.65
"1977","2014-11-06",12.5
"1978","2014-11-07",12.1
"1979","2014-11-10",11.9
"1980","2014-11-11",11.9
"1981","2014-11-12",12.35
"1982","2014-11-13",11.95
"1983","2014-11-14",11.55
"1984","2014-11-17",11.55
"1985","2014-11-18",11.25
"1986","2014-11-19",10.7
"1987","2014-11-20",10.85
"1988","2014-11-21",11.05
"1989","2014-11-24",10.9
"1990","2014-11-25",10.9
"1991","2014-11-26",10.85
"1992","2014-11-28",10.85
"1993","2014-12-01",10.45
"1994","2014-12-02",10.35
"1995","2014-12-03",10.05
"1996","2014-12-04",10.15
"1997","2014-12-05",10.35
"1998","2014-12-08",9.5
"1999","2014-12-09",9.9
"2000","2014-12-10",9.5
"2001","2014-12-11",9.15
"2002","2014-12-12",9.2
"2003","2014-12-15",8.8
"2004","2014-12-16",8.6
"2005","2014-12-17",9.25
"2006","2014-12-18",9.45
"2007","2014-12-19",8.95
"2008","2014-12-22",9.25
"2009","2014-12-23",9.1
"2010","2014-12-24",9.25
"2011","2014-12-26",9.35
"2012","2014-12-29",8.95
"2013","2014-12-30",8.7
"2014","2014-12-31",8.85
"2015","2015-01-02",8.75
"2016","2015-01-05",8.5
"2017","2015-01-06",8.45
"2018","2015-01-07",8.3
"2019","2015-01-08",8.25
"2020","2015-01-09",7.9
"2021","2015-01-12",7.65
"2022","2015-01-13",7.9
"2023","2015-01-14",7.9
"2024","2015-01-15",7.95
"2025","2015-01-16",7.65
"2026","2015-01-20",7.75
"2027","2015-01-21",7.65
"2028","2015-01-22",7.55
"2029","2015-01-23",7.25
"2030","2015-01-26",7.35
"2031","2015-01-27",7.35
"2032","2015-01-28",7.35
"2033","2015-01-29",7.2
"2034","2015-01-30",6.6
"2035","2015-02-02",6.85
"2036","2015-02-03",6.95
"2037","2015-02-04",6.8
"2038","2015-02-05",6.8
"2039","2015-02-06",6.75
"2040","2015-02-09",6.65
"2041","2015-02-10",6.5
"2042","2015-02-11",6.75
"2043","2015-02-12",6.85
"2044","2015-02-13",7
"2045","2015-02-17",7
"2046","2015-02-18",7.1
"2047","2015-02-19",7.9
"2048","2015-02-20",7.7
"2049","2015-02-23",7.5
"2050","2015-02-24",7.15
"2051","2015-02-25",7.05
"2052","2015-02-26",6.9
"2053","2015-02-27",7.05
"2054","2015-03-02",6.9
"2055","2015-03-03",6.95
"2056","2015-03-04",6.7
"2057","2015-03-05",6.7
"2058","2015-03-06",6.6
"2059","2015-03-09",6.5
"2060","2015-03-10",6.4
"2061","2015-03-11",6.4
"2062","2015-03-12",6.6
"2063","2015-03-13",6.5
"2064","2015-03-16",6.05
"2065","2015-03-17",6.25
"2066","2015-03-18",6.4
"2067","2015-03-19",6.7
"2068","2015-03-20",6.25
"2069","2015-03-23",6.6
"2070","2015-03-24",6.65
"2071","2015-03-25",6.85
"2072","2015-03-26",6.7
"2073","2015-03-27",6.6
"2074","2015-03-30",6.4
"2075","2015-03-31",6.5
"2076","2015-04-01",6.35
"2077","2015-04-02",6.3
"2078","2015-04-06",6.4
"2079","2015-04-07",6.35
"2080","2015-04-08",6.25
"2081","2015-04-09",6.35
"2082","2015-04-10",6.3
"2083","2015-04-13",6.45
"2084","2015-04-14",6.8
"2085","2015-04-15",6.75
"2086","2015-04-16",6.9
"2087","2015-04-17",7.3
"2088","2015-04-20",7.6
"2089","2015-04-21",7.65
"2090","2015-04-22",9.45
"2091","2015-04-23",9.7
"2092","2015-04-24",9.75
"2093","2015-04-27",9.65
"2094","2015-04-28",9.9
"2095","2015-04-29",9.55
"2096","2015-04-30",9.8
"2097","2015-05-01",9.7
"2098","2015-05-04",9.6
"2099","2015-05-05",9.35
"2100","2015-05-06",9.4
"2101","2015-05-07",9.65
"2102","2015-05-08",9.8
"2103","2015-05-11",10.05
"2104","2015-05-12",10.1
"2105","2015-05-13",10.95
"2106","2015-05-14",11.05
"2107","2015-05-15",10.9
"2108","2015-05-18",11.15
"2109","2015-05-19",10.95
"2110","2015-05-20",11.15
"2111","2015-05-21",11.2
"2112","2015-05-22",11
"2113","2015-05-26",11
"2114","2015-05-27",11
"2115","2015-05-28",11.1
"2116","2015-05-29",11.85
"2117","2015-06-01",12
"2118","2015-06-02",12.2
"2119","2015-06-03",12.9
"2120","2015-06-04",12.95
"2121","2015-06-05",12.75
"2122","2015-06-08",12.6
"2123","2015-06-09",12.65
"2124","2015-06-10",12.7
"2125","2015-06-11",12.85
"2126","2015-06-12",13
"2127","2015-06-15",13.7
"2128","2015-06-16",14.25
"2129","2015-06-17",14.75
"2130","2015-06-18",14.55
"2131","2015-06-19",14.5
"2132","2015-06-22",14.4
"2133","2015-06-23",14.35
"2134","2015-06-24",13.4
"2135","2015-06-25",12.6
"2136","2015-06-26",12
"2137","2015-06-29",11.2
"2138","2015-06-30",11.2
"2139","2015-07-01",11.05
"2140","2015-07-02",11
"2141","2015-07-06",10.9
"2142","2015-07-07",10.35
"2143","2015-07-08",10.4
"2144","2015-07-09",10.45
"2145","2015-07-10",10.65
"2146","2015-07-13",10.55
"2147","2015-07-14",11.2
"2148","2015-07-15",10.8
"2149","2015-07-16",10.9
"2150","2015-07-17",11
"2151","2015-07-20",10.6
"2152","2015-07-21",10.2
"2153","2015-07-22",10.15
"2154","2015-07-23",10.2
"2155","2015-07-24",10.15
"2156","2015-07-27",9.8
"2157","2015-07-28",9.75
"2158","2015-07-29",9.9
"2159","2015-07-30",9.6
"2160","2015-07-31",10
"2161","2015-08-03",9.4
"2162","2015-08-04",9.5
"2163","2015-08-05",9.35
"2164","2015-08-06",8.95
"2165","2015-08-07",8.7
"2166","2015-08-10",9
"2167","2015-08-11",8.7
"2168","2015-08-12",8.6
"2169","2015-08-13",8.6
"2170","2015-08-14",8.35
"2171","2015-08-17",8.2
"2172","2015-08-18",8.25
"2173","2015-08-19",8.35
"2174","2015-08-20",8.25
"2175","2015-08-21",8.05
"2176","2015-08-24",7.85
"2177","2015-08-25",7.65
"2178","2015-08-26",7.45
"2179","2015-08-27",7.55
"2180","2015-08-28",8.35
"2181","2015-08-31",8.95
"2182","2015-09-01",8.5
"2183","2015-09-02",8
"2184","2015-09-03",8.1
"2185","2015-09-04",8.25
"2186","2015-09-08",7.85
"2187","2015-09-09",7.6
"2188","2015-09-10",7.85
"2189","2015-09-11",7.5
"2190","2015-09-14",7.2
"2191","2015-09-15",7.25
"2192","2015-09-16",8.1
"2193","2015-09-17",7.8
"2194","2015-09-18",8.1
"2195","2015-09-21",7.85
"2196","2015-09-22",7.55
"2197","2015-09-23",7.45
"2198","2015-09-24",7.25
"2199","2015-09-25",7.4
"2200","2015-09-28",7
"2201","2015-09-29",6.8
"2202","2015-09-30",6.85
"2203","2015-10-01",6.65
"2204","2015-10-02",6.95
"2205","2015-10-05",7.2
"2206","2015-10-06",7.4
"2207","2015-10-07",7.35
"2208","2015-10-08",7.4
"2209","2015-10-09",7.2
"2210","2015-10-12",7.35
"2211","2015-10-13",7.15
"2212","2015-10-14",7.4
"2213","2015-10-15",7.5
"2214","2015-10-16",7.45
"2215","2015-10-19",7.3
"2216","2015-10-20",6.95
"2217","2015-10-21",6.95
"2218","2015-10-22",6.75
"2219","2015-10-23",6.75
"2220","2015-10-26",6.5
"2221","2015-10-27",6.65
"2222","2015-10-28",6.45
"2223","2015-10-29",6.3
"2224","2015-10-30",6.2
"2225","2015-11-02",6.55
"2226","2015-11-03",6.4
"2227","2015-11-04",6.55
"2228","2015-11-05",6.45
"2229","2015-11-06",6.2
"2230","2015-11-09",6.1
"2231","2015-11-10",6.05
"2232","2015-11-11",5.95
"2233","2015-11-12",5.95
"2234","2015-11-13",5.55
"2235","2015-11-16",5.35
"2236","2015-11-17",5.75
"2237","2015-11-18",5.65
"2238","2015-11-19",5.65
"2239","2015-11-20",5.6
"2240","2015-11-23",5.7
"2241","2015-11-24",5.75
"2242","2015-11-25",5.7
"2243","2015-11-27",5.95
"2244","2015-11-30",5.95
"2245","2015-12-01",5.8
"2246","2015-12-02",5.75
"2247","2015-12-03",5.75
"2248","2015-12-04",5.65
"2249","2015-12-07",5.45
"2250","2015-12-08",5.45
"2251","2015-12-09",5.25
"2252","2015-12-10",5.25
"2253","2015-12-11",5.15
"2254","2015-12-14",5.15
"2255","2015-12-15",5.2
"2256","2015-12-16",5.4
"2257","2015-12-17",5.05
"2258","2015-12-18",5
"2259","2015-12-21",5.05
"2260","2015-12-22",4.95
"2261","2015-12-23",4.95
"2262","2015-12-24",4.9
"2263","2015-12-28",4.7
"2264","2015-12-29",4.7
"2265","2015-12-30",4.8
"2266","2015-12-31",5
"2267","2016-01-04",5
"2268","2016-01-05",5.45
"2269","2016-01-06",5.95
"2270","2016-01-07",7
"2271","2016-01-08",7.55
"2272","2016-01-11",8.1
"2273","2016-01-12",7.7
"2274","2016-01-13",7.65
"2275","2016-01-14",7.6
"2276","2016-01-15",7.4
"2277","2016-01-19",7.15
"2278","2016-01-20",6.85
"2279","2016-01-21",7.2
"2280","2016-01-22",7.15
"2281","2016-01-25",6.75
"2282","2016-01-26",6.9
"2283","2016-01-27",7.8
"2284","2016-01-28",7.45
"2285","2016-01-29",7.3
"2286","2016-02-01",7.25
"2287","2016-02-02",7.3
"2288","2016-02-03",6.95
"2289","2016-02-04",6.9
"2290","2016-02-05",6.8
"2291","2016-02-08",6.4
"2292","2016-02-09",6.9
"2293","2016-02-10",6.6
"2294","2016-02-11",6.75
"2295","2016-02-12",6.5
"2296","2016-02-16",6.5
"2297","2016-02-17",6.4
"2298","2016-02-18",6.25
"2299","2016-02-19",6.2
"2300","2016-02-22",6.15
"2301","2016-02-23",5.9
"2302","2016-02-24",6.2
"2303","2016-02-25",6
"2304","2016-02-26",6
"2305","2016-02-29",5.8
"2306","2016-03-01",5.8
"2307","2016-03-02",5.9
"2308","2016-03-03",6.3
"2309","2016-03-04",6.45
"2310","2016-03-07",6.7
"2311","2016-03-08",6.4
"2312","2016-03-09",6.65
"2313","2016-03-10",6.6
"2314","2016-03-11",6.5
"2315","2016-03-14",6.75
"2316","2016-03-15",6.7
"2317","2016-03-16",6.45
"2318","2016-03-17",6.2
"2319","2016-03-18",5.75
"2320","2016-03-21",5.8
"2321","2016-03-22",5.95
"2322","2016-03-23",5.9
"2323","2016-03-24",5.9
"2324","2016-03-28",6
"2325","2016-03-29",7.6
"2326","2016-03-30",8.1
"2327","2016-03-31",8
"2328","2016-04-01",7.95
"2329","2016-04-04",8.05
"2330","2016-04-05",8.15
"2331","2016-04-06",7.6
"2332","2016-04-07",7.6
"2333","2016-04-08",8.1
"2334","2016-04-11",8.25
"2335","2016-04-12",8.25
"2336","2016-04-13",7.95
"2337","2016-04-14",7.2
"2338","2016-04-15",6.9
"2339","2016-04-18",6.5
"2340","2016-04-19",6.6
"2341","2016-04-20",6.9
"2342","2016-04-21",5.9
"2343","2016-04-22",5.75
"2344","2016-04-25",5.7
"2345","2016-04-26",5.75
"2346","2016-04-27",5.95
"2347","2016-04-28",5.9
"2348","2016-04-29",5.75
"2349","2016-05-02",5.7
"2350","2016-05-03",5.75
"2351","2016-05-04",5.75
"2352","2016-05-05",5.7
"2353","2016-05-06",5.8
"2354","2016-05-09",5.75
"2355","2016-05-10",5.7
"2356","2016-05-11",6.15
"2357","2016-05-12",5.85
"2358","2016-05-13",5.85
"2359","2016-05-16",5.65
"2360","2016-05-17",5.75
"2361","2016-05-18",5.7
"2362","2016-05-19",5.75
"2363","2016-05-20",5.6
"2364","2016-05-23",5.7
"2365","2016-05-24",5.75
"2366","2016-05-25",5.75
"2367","2016-05-26",5.75
"2368","2016-05-27",5.85
"2369","2016-05-31",5.85
"2370","2016-06-01",5.85
"2371","2016-06-02",5.7
"2372","2016-06-03",5.75
"2373","2016-06-06",5.7
"2374","2016-06-07",6.3
"2375","2016-06-08",6.3
"2376","2016-06-09",6.25
"2377","2016-06-10",6.25
"2378","2016-06-13",6.15
"2379","2016-06-14",5.9
"2380","2016-06-15",5.9
"2381","2016-06-16",6
"2382","2016-06-17",5.7
"2383","2016-06-20",6
"2384","2016-06-21",5.9
"2385","2016-06-22",5.9
"2386","2016-06-23",5.85
"2387","2016-06-24",5.9
"2388","2016-06-27",5.65
"2389","2016-06-28",5.8
"2390","2016-06-29",6.1
"2391","2016-06-30",5.95
"2392","2016-07-01",6.05
"2393","2016-07-05",5.95
"2394","2016-07-06",5.85
"2395","2016-07-07",5.9
"2396","2016-07-08",5.95
"2397","2016-07-11",5.95
"2398","2016-07-12",6
"2399","2016-07-13",5.95
"2400","2016-07-14",5.85
"2401","2016-07-15",5.9
"2402","2016-07-18",5.95
"2403","2016-07-19",6.05
"2404","2016-07-20",5.9
"2405","2016-07-21",5.9
"2406","2016-07-22",5.65
"2407","2016-07-25",5.85
"2408","2016-07-26",5.7
"2409","2016-07-27",5.6
"2410","2016-07-28",5.7
"2411","2016-07-29",5.5
"2412","2016-08-01",5.4
"2413","2016-08-02",5.5
"2414","2016-08-03",5.6
"2415","2016-08-04",5.6
"2416","2016-08-05",5.5
"2417","2016-08-08",5.5
"2418","2016-08-09",5.45
"2419","2016-08-10",5.45
"2420","2016-08-11",5.45
"2421","2016-08-12",5.45
"2422","2016-08-15",5.5
"2423","2016-08-16",5.45
"2424","2016-08-17",5.5
"2425","2016-08-18",5.45
"2426","2016-08-19",5.5
"2427","2016-08-22",5.65
"2428","2016-08-23",5.65
"2429","2016-08-24",5.9
"2430","2016-08-25",5.9
"2431","2016-08-26",6.25
"2432","2016-08-29",6.15
"2433","2016-08-30",5.95
"2434","2016-08-31",6.15
"2435","2016-09-01",5.9
"2436","2016-09-02",5.8
"2437","2016-09-06",5.7
"2438","2016-09-07",5.85
"2439","2016-09-08",5.75
"2440","2016-09-09",5.95
"2441","2016-09-12",7.1
"2442","2016-09-13",5.85
"2443","2016-09-14",5.75
"2444","2016-09-15",5.8
"2445","2016-09-16",6
"2446","2016-09-19",5.4
"2447","2016-09-20",5.35
"2448","2016-09-21",5.5
"2449","2016-09-22",5.4
"2450","2016-09-23",5.4
"2451","2016-09-26",5.4
"2452","2016-09-27",5.25
"2453","2016-09-28",5.3
"2454","2016-09-29",5.65
"2455","2016-09-30",5.7
"2456","2016-10-03",5.65
"2457","2016-10-04",5.75
"2458","2016-10-05",5.75
"2459","2016-10-06",5.7
"2460","2016-10-07",5.7
"2461","2016-10-10",5.65
"2462","2016-10-11",5.8
"2463","2016-10-12",5.75
"2464","2016-10-13",5.5
"2465","2016-10-14",5.6
"2466","2016-10-17",5.45
"2467","2016-10-18",5.5
"2468","2016-10-19",5.3
"2469","2016-10-20",5.3
"2470","2016-10-21",5.4
"2471","2016-10-24",5.25
"2472","2016-10-25",5.5
"2473","2016-10-26",5.2
"2474","2016-10-27",5.25
"2475","2016-10-28",5.15
"2476","2016-10-31",5.2
"2477","2016-11-01",5.15
"2478","2016-11-02",4.85
"2479","2016-11-03",4.65
"2480","2016-11-04",4.75
"2481","2016-11-07",4.8
"2482","2016-11-08",5.25
"2483","2016-11-09",4.9
"2484","2016-11-10",4.95
"2485","2016-11-11",4.85
"2486","2016-11-14",4.85
"2487","2016-11-15",5
"2488","2016-11-16",5.6
"2489","2016-11-17",5.95
"2490","2016-11-18",5.7
"2491","2016-11-21",5.6
"2492","2016-11-22",5.55
"2493","2016-11-23",5.6
"2494","2016-11-25",5.6
"2495","2016-11-28",5.4
"2496","2016-11-29",5.55
"2497","2016-11-30",5.5
"2498","2016-12-01",5.5
"2499","2016-12-02",5.45
"2500","2016-12-05",5.35
"2501","2016-12-06",5.25
"2502","2016-12-07",5.3
"2503","2016-12-08",5.15
"2504","2016-12-09",5.25
"2505","2016-12-12",5
"2506","2016-12-13",5.2
"2507","2016-12-14",5
"2508","2016-12-15",4.95
"2509","2016-12-16",4.95
"2510","2016-12-19",5.15
"2511","2016-12-20",5
"2512","2016-12-21",4.95
"2513","2016-12-22",4.9
"2514","2016-12-23",5
"2515","2016-12-27",4.9
"2516","2016-12-28",4.85
"2517","2016-12-29",5.05
"2518","2016-12-30",4.9
"2519","2017-01-03",4.95
"2520","2017-01-04",4.8
"2521","2017-01-05",5
"2522","2017-01-06",5
"2523","2017-01-09",4.85
"2524","2017-01-10",4.85
"2525","2017-01-11",4.75
"2526","2017-01-12",4.55
"2527","2017-01-13",4.7
"2528","2017-01-17",4.65
"2529","2017-01-18",4.8
"2530","2017-01-19",4.7
"2531","2017-01-20",4.8
"2532","2017-01-23",4.75
"2533","2017-01-24",4.55
"2534","2017-01-25",4.5
"2535","2017-01-26",4.6
"2536","2017-01-27",4.65
"2537","2017-01-30",4.65
"2538","2017-01-31",4.45
"2539","2017-02-01",4.5
"2540","2017-02-02",4.5
"2541","2017-02-03",4.3
"2542","2017-02-06",4.45
"2543","2017-02-07",4.5
"2544","2017-02-08",4.5
"2545","2017-02-09",4.7
"2546","2017-02-10",4.9
"2547","2017-02-13",4.85
"2548","2017-02-14",4.9
"2549","2017-02-15",5.2
"2550","2017-02-16",5.25
"2551","2017-02-17",5.3
"2552","2017-02-21",5.35
"2553","2017-02-22",5.3
"2554","2017-02-23",5.4
"2555","2017-02-24",5.5
"2556","2017-02-27",5.65
"2557","2017-02-28",5.35
"2558","2017-03-01",5.4
"2559","2017-03-02",5.41
"2560","2017-03-03",5.74
"2561","2017-03-06",5.67
"2562","2017-03-07",5.67
"2563","2017-03-08",5.7
"2564","2017-03-09",5.7
"2565","2017-03-10",5.75
"2566","2017-03-13",5.8
"2567","2017-03-14",5.85
"2568","2017-03-15",5.93
"2569","2017-03-16",6
"2570","2017-03-17",6.2
"2571","2017-03-20",6.21
"2572","2017-03-21",6.24
"2573","2017-03-22",6.19
"2574","2017-03-23",6.19
"2575","2017-03-24",6.16
"2576","2017-03-27",6.28
"2577","2017-03-28",6.22
"2578","2017-03-29",6.2
"2579","2017-03-30",6.22
"2580","2017-03-31",6.25
"2581","2017-04-03",6.24
"2582","2017-04-04",6.2
"2583","2017-04-05",6.21
"2584","2017-04-06",6.25
"2585","2017-04-07",6.2
"2586","2017-04-10",6.21
"2587","2017-04-11",6.03
"2588","2017-04-12",6.15
"2589","2017-04-13",6.05
"2590","2017-04-17",6.14
"2591","2017-04-18",5.9
"2592","2017-04-19",5.85
"2593","2017-04-20",5.97
"2594","2017-04-21",5.98
"2595","2017-04-24",5.98
"2596","2017-04-25",5.97
"2597","2017-04-26",5.95
"2598","2017-04-27",5.81
"2599","2017-04-28",5.73
"2600","2017-05-01",5.66
"2601","2017-05-02",5.72
"2602","2017-05-03",5.61
"2603","2017-05-04",5.57
"2604","2017-05-05",5.58
"2605","2017-05-08",5.58
"2606","2017-05-09",5.57
"2607","2017-05-10",5.55
"2608","2017-05-11",5.46
"2609","2017-05-12",5.5
"2610","2017-05-15",5.68
"2611","2017-05-16",5.9
"2612","2017-05-17",5.86
"2613","2017-05-18",5.96
"2614","2017-05-19",5.95
"2615","2017-05-22",5.9
"2616","2017-05-23",5.94
"2617","2017-05-24",5.93
"2618","2017-05-25",5.9
"2619","2017-05-26",5.93
"2620","2017-05-30",5.95
"2621","2017-05-31",5.96
"2622","2017-06-01",5.95
"2623","2017-06-02",6.06
"2624","2017-06-05",6.03
"2625","2017-06-06",6.05
"2626","2017-06-07",6.06
"2627","2017-06-08",6.03
"2628","2017-06-09",6.09
"2629","2017-06-12",6.01
"2630","2017-06-13",6.09
"2631","2017-06-14",6.05
"2632","2017-06-15",6.03
"2633","2017-06-16",5.93
"2634","2017-06-19",5.9
"2635","2017-06-20",6
"2636","2017-06-21",6.06
"2637","2017-06-22",6.1
"2638","2017-06-23",6.11
"2639","2017-06-26",6.1
"2640","2017-06-27",6.1
"2641","2017-06-28",6.24
"2642","2017-06-29",6.05
"2643","2017-06-30",6
"2644","2017-07-03",6.15
"2645","2017-07-05",5.9
"2646","2017-07-06",5.71
"2647","2017-07-07",6.1
"2648","2017-07-10",5.91
"2649","2017-07-11",6.02
"2650","2017-07-12",6.7
"2651","2017-07-13",6.99
"2652","2017-07-14",6.94
"2653","2017-07-17",6.91
"2654","2017-07-18",6.67
"2655","2017-07-19",6.7
"2656","2017-07-20",6.95
"2657","2017-07-21",7
"2658","2017-07-24",7.49
"2659","2017-07-25",7.36
"2660","2017-07-26",7.27
"2661","2017-07-27",7.15
"2662","2017-07-28",7.15
"2663","2017-07-31",7.15
"2664","2017-08-01",7.21
"2665","2017-08-02",7.14
"2666","2017-08-03",7.11
"2667","2017-08-04",6.95
"2668","2017-08-07",6.96
"2669","2017-08-08",6.95
"2670","2017-08-09",6.9
"2671","2017-08-10",6.99
"2672","2017-08-11",6.91
"2673","2017-08-14",7
"2674","2017-08-15",7
"2675","2017-08-16",6.83
"2676","2017-08-17",6.83
"2677","2017-08-18",6.79
"2678","2017-08-21",6.77
"2679","2017-08-22",6.78
"2680","2017-08-23",6.66
"2681","2017-08-24",6.82
"2682","2017-08-25",6.91
"2683","2017-08-28",6.75
"2684","2017-08-29",6.86
"2685","2017-08-30",6.58
"2686","2017-08-31",6.56
"2687","2017-09-01",6.79
"2688","2017-09-05",6.52
"2689","2017-09-06",6.5
"2690","2017-09-07",6.34
"2691","2017-09-08",6.53
"2692","2017-09-11",6.68
"2693","2017-09-12",6.67
"2694","2017-09-13",6.5
"2695","2017-09-14",6.46
"2696","2017-09-15",6.51
"2697","2017-09-18",6.47
"2698","2017-09-19",6.52
"2699","2017-09-20",6.36
"2700","2017-09-21",6.35
"2701","2017-09-22",6.49
"2702","2017-09-25",6.36
"2703","2017-09-26",6.29
"2704","2017-09-27",6.13
"2705","2017-09-28",6.71
"2706","2017-09-29",6.83
"2707","2017-10-02",6.91
"2708","2017-10-03",6.96
"2709","2017-10-04",7.04
"2710","2017-10-05",7.05
"2711","2017-10-06",7.01
"2712","2017-10-09",7.03
"2713","2017-10-10",6.75
"2714","2017-10-11",6.7
"2715","2017-10-12",6.67
"2716","2017-10-13",6.54
"2717","2017-10-16",6.7
"2718","2017-10-17",6.66
"2719","2017-10-18",6.61
"2720","2017-10-19",6.57
"2721","2017-10-20",6.65
"2722","2017-10-23",6.69
"2723","2017-10-24",6.57
"2724","2017-10-25",6.54
"2725","2017-10-26",6.25
"2726","2017-10-27",6.37
"2727","2017-10-30",6.49
"2728","2017-10-31",6.46
"2729","2017-11-01",6.45
"2730","2017-11-02",6.95
"2731","2017-11-03",7.65
"2732","2017-11-06",8.41
"2733","2017-11-07",8.26
"2734","2017-11-08",8.14
"2735","2017-11-09",8.04
"2736","2017-11-10",8.24
"2737","2017-11-13",8.5
"2738","2017-11-14",8.44
"2739","2017-11-15",8.53
"2740","2017-11-16",8.71
"2741","2017-11-17",8.56
"2742","2017-11-20",8.7
"2743","2017-11-21",8.59
"2744","2017-11-22",8.6
"2745","2017-11-24",8.5
"2746","2017-11-27",8.49
"2747","2017-11-28",8.45
"2748","2017-11-29",8.49
"2749","2017-11-30",8.32
"2750","2017-12-01",8.29
"2751","2017-12-04",8.25
"2752","2017-12-05",8.2
"2753","2017-12-06",8.14
"2754","2017-12-07",8.15
"2755","2017-12-08",8.11
"2756","2017-12-11",8.12
"2757","2017-12-12",8.11
"2758","2017-12-13",7.98
"2759","2017-12-14",7.91
"2760","2017-12-15",8
"2761","2017-12-18",7.79
"2762","2017-12-19",7.94
"2763","2017-12-20",8.04
"2764","2017-12-21",8.48
"2765","2017-12-22",8.94
"2766","2017-12-26",9.34
"2767","2017-12-27",9.49
"2768","2017-12-28",9.43
"2769","2017-12-29",9.26
"2770","2018-01-02",9.18
"2771","2018-01-03",9.33
"2772","2018-01-04",9.2
"2773","2018-01-05",9.28
"2774","2018-01-08",9.46
"2775","2018-01-09",9.17
"2776","2018-01-10",9.16
"2777","2018-01-11",9.45
"2778","2018-01-12",9.74
"2779","2018-01-16",10.2
"2780","2018-01-17",9.97
"2781","2018-01-18",10.12
"2782","2018-01-19",10.35
"2783","2018-01-22",10.4
"2784","2018-01-23",10.38
"2785","2018-01-24",10.39
"2786","2018-01-25",9.76
"2787","2018-01-26",9.8
"2788","2018-01-29",9.84
"2789","2018-01-30",9.57
"2790","2018-01-31",9.54
"2791","2018-02-01",9.51
"2792","2018-02-02",9.3
"2793","2018-02-05",9.11
"2794","2018-02-06",9.23
"2795","2018-02-07",9.29
"2796","2018-02-08",9.15
"2797","2018-02-09",9.25
"2798","2018-02-12",9.21
"2799","2018-02-13",9.59
"2800","2018-02-14",9.45
"2801","2018-02-15",9.48
"2802","2018-02-16",9.57
"2803","2018-02-20",9.81
"2804","2018-02-21",9.9
"2805","2018-02-22",9.98
"2806","2018-02-23",10.13
"2807","2018-02-26",10.22
"2808","2018-02-27",10.8
"2809","2018-02-28",10.79
"2810","2018-03-01",10.21
"2811","2018-03-02",10.01
"2812","2018-03-05",10.2
"2813","2018-03-06",9.91
"2814","2018-03-07",10.29
"2815","2018-03-08",10.5
"2816","2018-03-09",10.59
"2817","2018-03-12",10.99
"2818","2018-03-13",11.47
"2819","2018-03-14",11.44
"2820","2018-03-15",11.41
"2821","2018-03-16",11.4
"2822","2018-03-19",11.4
"2823","2018-03-20",11.35
"2824","2018-03-21",11.38
"2825","2018-03-22",10.93
"2826","2018-03-23",11.21
"2827","2018-03-26",11.39
"2828","2018-03-27",11.6
"2829","2018-03-28",11.47
"2830","2018-03-29",11.44
"2831","2018-04-02",11.3
"2832","2018-04-03",11.16
"2833","2018-04-04",10.71
"2834","2018-04-05",11.2
"2835","2018-04-06",11.2
"2836","2018-04-09",10.77
"2837","2018-04-10",11.2
"2838","2018-04-11",11.17
"2839","2018-04-12",11.15
"2840","2018-04-13",11.18
"2841","2018-04-16",11.15
"2842","2018-04-17",11.09
"2843","2018-04-18",11.03
"2844","2018-04-19",11.05
"2845","2018-04-20",10.81
"2846","2018-04-23",11.16
"2847","2018-04-24",11.13
"2848","2018-04-25",11.09
"2849","2018-04-26",11.09
"2850","2018-04-27",10.95
"2851","2018-04-30",11.03
"2852","2018-05-01",11.1
"2853","2018-05-02",11.19
"2854","2018-05-03",11.12
"2855","2018-05-04",11
"2856","2018-05-07",10.92
"2857","2018-05-08",11
"2858","2018-05-09",10.99
"2859","2018-05-10",10.98
"2860","2018-05-11",10.25
"2861","2018-05-14",9.98
"2862","2018-05-15",10.3
"2863","2018-05-16",9.77
"2864","2018-05-17",9.62
"2865","2018-05-18",9.66
"2866","2018-05-21",9.68
"2867","2018-05-22",9.81
"2868","2018-05-23",10
"2869","2018-05-24",9.65
"2870","2018-05-25",9.58
"2871","2018-05-29",9.64
"2872","2018-05-30",9.55
"2873","2018-05-31",10.25
"2874","2018-06-01",10.5
"2875","2018-06-04",10.5
"2876","2018-06-05",10.71
"2877","2018-06-06",10.57
"2878","2018-06-07",10.79
"2879","2018-06-08",10.23
"2880","2018-06-11",10.13
"2881","2018-06-12",10.21
"2882","2018-06-13",10.43
"2883","2018-06-14",10.6
"2884","2018-06-15",10.16
"2885","2018-06-18",10.09
"2886","2018-06-19",9.96
"2887","2018-06-20",9.65
"2888","2018-06-21",9.74
"2889","2018-06-22",9.73
"2890","2018-06-25",9.76
"2891","2018-06-26",9.97
"2892","2018-06-27",9.76
"2893","2018-06-28",9.77
"2894","2018-06-29",9.76
"2895","2018-07-02",9.74
"2896","2018-07-03",10.08
"2897","2018-07-05",10.35
"2898","2018-07-06",10.25
"2899","2018-07-09",10.22
"2900","2018-07-10",10.02
"2901","2018-07-11",9.7
"2902","2018-07-12",9.96
"2903","2018-07-13",9.97
