"","date","PBI"
"462","2008-10-30",24.219999
"463","2008-10-31",24.780001
"464","2008-11-03",25.26
"465","2008-11-04",25.65
"466","2008-11-05",25.549999
"467","2008-11-06",25.059999
"468","2008-11-07",26.049999
"469","2008-11-10",25.639999
"470","2008-11-11",24.17
"471","2008-11-12",23.290001
"472","2008-11-13",24.67
"473","2008-11-14",23.370001
"474","2008-11-17",23.26
"475","2008-11-18",23.93
"476","2008-11-19",22.719999
"477","2008-11-20",21.68
"478","2008-11-21",22.65
"479","2008-11-24",24.09
"480","2008-11-25",23.940001
"481","2008-11-26",23.85
"482","2008-11-28",24.709999
"483","2008-12-01",22.360001
"484","2008-12-02",23.450001
"485","2008-12-03",23.690001
"486","2008-12-04",22.4
"487","2008-12-05",23.52
"488","2008-12-08",23.809999
"489","2008-12-09",23.549999
"490","2008-12-10",23.790001
"491","2008-12-11",23.1
"492","2008-12-12",23.559999
"493","2008-12-15",23.379999
"494","2008-12-16",24.790001
"495","2008-12-17",24.530001
"496","2008-12-18",24.51
"497","2008-12-19",24.780001
"498","2008-12-22",24.17
"499","2008-12-23",23.98
"500","2008-12-24",24.049999
"501","2008-12-26",24.1
"502","2008-12-29",24.059999
"503","2008-12-30",25.01
"504","2008-12-31",25.48
"505","2009-01-02",26.440001
"506","2009-01-05",25.9
"507","2009-01-06",26.889999
"508","2009-01-07",26.530001
"509","2009-01-08",27.110001
"510","2009-01-09",26.690001
"511","2009-01-12",25.77
"512","2009-01-13",25.32
"513","2009-01-14",24.75
"514","2009-01-15",24.76
"515","2009-01-16",25.059999
"516","2009-01-20",22.719999
"517","2009-01-21",22.91
"518","2009-01-22",22.610001
"519","2009-01-23",22.379999
"520","2009-01-26",22.360001
"521","2009-01-27",22.48
"522","2009-01-28",23.26
"523","2009-01-29",23.1
"524","2009-01-30",22.26
"525","2009-02-02",21.969999
"526","2009-02-03",22.75
"527","2009-02-04",22.52
"528","2009-02-05",23.01
"529","2009-02-06",24.16
"530","2009-02-09",24.75
"531","2009-02-10",23.540001
"532","2009-02-11",23.27
"533","2009-02-12",23.129999
"534","2009-02-13",22.85
"535","2009-02-17",22.129999
"536","2009-02-18",21.73
"537","2009-02-19",21.219999
"538","2009-02-20",20.58
"539","2009-02-23",19.52
"540","2009-02-24",20.01
"541","2009-02-25",19.6
"542","2009-02-26",19.530001
"543","2009-02-27",19.290001
"544","2009-03-02",18.459999
"545","2009-03-03",17.780001
"546","2009-03-04",18.700001
"547","2009-03-05",18.030001
"548","2009-03-06",18.02
"549","2009-03-09",17.77
"550","2009-03-10",18.84
"551","2009-03-11",19.5
"552","2009-03-12",20.219999
"553","2009-03-13",20.200001
"554","2009-03-16",21.040001
"555","2009-03-17",21.709999
"556","2009-03-18",21.969999
"557","2009-03-19",22.120001
"558","2009-03-20",21.84
"559","2009-03-23",23.27
"560","2009-03-24",23.17
"561","2009-03-25",23.43
"562","2009-03-26",24.469999
"563","2009-03-27",24
"564","2009-03-30",23.09
"565","2009-03-31",23.35
"566","2009-04-01",23.57
"567","2009-04-02",23.879999
"568","2009-04-03",24.59
"569","2009-04-06",24.58
"570","2009-04-07",24
"571","2009-04-08",24.15
"572","2009-04-09",24.620001
"573","2009-04-13",24.120001
"574","2009-04-14",23.5
"575","2009-04-15",23.98
"576","2009-04-16",24.969999
"577","2009-04-17",25.040001
"578","2009-04-20",24.049999
"579","2009-04-21",24.52
"580","2009-04-22",24.110001
"581","2009-04-23",24.190001
"582","2009-04-24",24.469999
"583","2009-04-27",24.02
"584","2009-04-28",23.82
"585","2009-04-29",24.08
"586","2009-04-30",24.540001
"587","2009-05-01",24.959999
"588","2009-05-04",25.450001
"589","2009-05-05",25.99
"590","2009-05-06",23.200001
"591","2009-05-07",22.41
"592","2009-05-08",22.379999
"593","2009-05-11",22.02
"594","2009-05-12",21.639999
"595","2009-05-13",21.25
"596","2009-05-14",21.48
"597","2009-05-15",21.34
"598","2009-05-18",21.73
"599","2009-05-19",21.68
"600","2009-05-20",21.709999
"601","2009-05-21",21.65
"602","2009-05-22",22.24
"603","2009-05-26",22.870001
"604","2009-05-27",22.549999
"605","2009-05-28",22.780001
"606","2009-05-29",22.879999
"607","2009-06-01",23.200001
"608","2009-06-02",23.049999
"609","2009-06-03",22.68
"610","2009-06-04",22.440001
"611","2009-06-05",22.33
"612","2009-06-08",22.35
"613","2009-06-09",22.26
"614","2009-06-10",22.120001
"615","2009-06-11",22.17
"616","2009-06-12",22.059999
"617","2009-06-15",21.59
"618","2009-06-16",21.360001
"619","2009-06-17",21.65
"620","2009-06-18",21.360001
"621","2009-06-19",21.18
"622","2009-06-22",20.76
"623","2009-06-23",20.870001
"624","2009-06-24",21.049999
"625","2009-06-25",21.9
"626","2009-06-26",21.940001
"627","2009-06-29",22.07
"628","2009-06-30",21.93
"629","2009-07-01",22.08
"630","2009-07-02",21.030001
"631","2009-07-06",20.809999
"632","2009-07-07",20.68
"633","2009-07-08",20.780001
"634","2009-07-09",20.700001
"635","2009-07-10",20.9
"636","2009-07-13",21.200001
"637","2009-07-14",21.110001
"638","2009-07-15",21.98
"639","2009-07-16",22.299999
"640","2009-07-17",22.200001
"641","2009-07-20",22.65
"642","2009-07-21",22.709999
"643","2009-07-22",22.940001
"644","2009-07-23",23.610001
"645","2009-07-24",23.629999
"646","2009-07-27",23.780001
"647","2009-07-28",23.84
"648","2009-07-29",23.49
"649","2009-07-30",23.5
"650","2009-07-31",20.65
"651","2009-08-03",20.620001
"652","2009-08-04",20.959999
"653","2009-08-05",21.450001
"654","2009-08-06",21.75
"655","2009-08-07",22.379999
"656","2009-08-10",22.34
"657","2009-08-11",22.360001
"658","2009-08-12",22
"659","2009-08-13",21.879999
"660","2009-08-14",21.620001
"661","2009-08-17",21.389999
"662","2009-08-18",21.51
"663","2009-08-19",21.620001
"664","2009-08-20",21.870001
"665","2009-08-21",22.450001
"666","2009-08-24",22.610001
"667","2009-08-25",22.75
"668","2009-08-26",22.49
"669","2009-08-27",22.48
"670","2009-08-28",22.48
"671","2009-08-31",22.35
"672","2009-09-01",21.73
"673","2009-09-02",21.5
"674","2009-09-03",21.690001
"675","2009-09-04",21.99
"676","2009-09-08",22.32
"677","2009-09-09",22.370001
"678","2009-09-10",22.799999
"679","2009-09-11",23.219999
"680","2009-09-14",23.459999
"681","2009-09-15",23.690001
"682","2009-09-16",23.73
"683","2009-09-17",24.809999
"684","2009-09-18",25.440001
"685","2009-09-21",25.43
"686","2009-09-22",25.440001
"687","2009-09-23",25.16
"688","2009-09-24",24.93
"689","2009-09-25",24.719999
"690","2009-09-28",25.290001
"691","2009-09-29",25.120001
"692","2009-09-30",24.85
"693","2009-10-01",24.15
"694","2009-10-02",23.82
"695","2009-10-05",24.280001
"696","2009-10-06",24.809999
"697","2009-10-07",24.74
"698","2009-10-08",25.02
"699","2009-10-09",25.200001
"700","2009-10-12",25.280001
"701","2009-10-13",25.26
"702","2009-10-14",25.450001
"703","2009-10-15",25.379999
"704","2009-10-16",25.33
"705","2009-10-19",25.83
"706","2009-10-20",25.950001
"707","2009-10-21",25.709999
"708","2009-10-22",26.360001
"709","2009-10-23",25.870001
"710","2009-10-26",25.030001
"711","2009-10-27",25.01
"712","2009-10-28",24.48
"713","2009-10-29",24.959999
"714","2009-10-30",24.5
"715","2009-11-02",24.530001
"716","2009-11-03",24.67
"717","2009-11-04",24.83
"718","2009-11-05",24.85
"719","2009-11-06",24.99
"720","2009-11-09",24.940001
"721","2009-11-10",24.49
"722","2009-11-11",24.83
"723","2009-11-12",24.83
"724","2009-11-13",24.790001
"725","2009-11-16",25.02
"726","2009-11-17",25.07
"727","2009-11-18",24.559999
"728","2009-11-19",23.99
"729","2009-11-20",23.639999
"730","2009-11-23",23.620001
"731","2009-11-24",23.58
"732","2009-11-25",23.77
"733","2009-11-27",23.27
"734","2009-11-30",23.040001
"735","2009-12-01",23.139999
"736","2009-12-02",23
"737","2009-12-03",22.879999
"738","2009-12-04",23.01
"739","2009-12-07",23.049999
"740","2009-12-08",22.790001
"741","2009-12-09",22.51
"742","2009-12-10",22.73
"743","2009-12-11",23.15
"744","2009-12-14",23.469999
"745","2009-12-15",23.299999
"746","2009-12-16",22.959999
"747","2009-12-17",22.76
"748","2009-12-18",22.83
"749","2009-12-21",22.77
"750","2009-12-22",22.889999
"751","2009-12-23",22.9
"752","2009-12-24",22.969999
"753","2009-12-28",22.860001
"754","2009-12-29",22.889999
"755","2009-12-30",23.02
"756","2009-12-31",22.76
"757","2010-01-04",22.92
"758","2010-01-05",22.02
"759","2010-01-06",22.24
"760","2010-01-07",22.27
"761","2010-01-08",22.27
"762","2010-01-11",21.940001
"763","2010-01-12",22.110001
"764","2010-01-13",22.27
"765","2010-01-14",22.26
"766","2010-01-15",21.93
"767","2010-01-19",22.07
"768","2010-01-20",21.93
"769","2010-01-21",21.51
"770","2010-01-22",21.23
"771","2010-01-25",21.280001
"772","2010-01-26",21.16
"773","2010-01-27",21.200001
"774","2010-01-28",21.18
"775","2010-01-29",20.92
"776","2010-02-01",21.129999
"777","2010-02-02",21.41
"778","2010-02-03",21.540001
"779","2010-02-04",21.299999
"780","2010-02-05",22.34
"781","2010-02-08",22.09
"782","2010-02-09",22.280001
"783","2010-02-10",22.42
"784","2010-02-11",22.469999
"785","2010-02-12",22.370001
"786","2010-02-16",22.870001
"787","2010-02-17",22.59
"788","2010-02-18",22.74
"789","2010-02-19",22.84
"790","2010-02-22",22.700001
"791","2010-02-23",22.59
"792","2010-02-24",22.93
"793","2010-02-25",22.940001
"794","2010-02-26",22.9
"795","2010-03-01",23.190001
"796","2010-03-02",22.809999
"797","2010-03-03",22.77
"798","2010-03-04",22.82
"799","2010-03-05",22.950001
"800","2010-03-08",22.93
"801","2010-03-09",22.809999
"802","2010-03-10",23.110001
"803","2010-03-11",23.58
"804","2010-03-12",24
"805","2010-03-15",23.93
"806","2010-03-16",24.09
"807","2010-03-17",24.48
"808","2010-03-18",24.360001
"809","2010-03-19",24.52
"810","2010-03-22",24.65
"811","2010-03-23",24.68
"812","2010-03-24",24.5
"813","2010-03-25",24.379999
"814","2010-03-26",24.280001
"815","2010-03-29",24.440001
"816","2010-03-30",24.66
"817","2010-03-31",24.450001
"818","2010-04-01",24.450001
"819","2010-04-05",24.780001
"820","2010-04-06",24.790001
"821","2010-04-07",24.709999
"822","2010-04-08",24.6
"823","2010-04-09",24.719999
"824","2010-04-12",24.790001
"825","2010-04-13",24.84
"826","2010-04-14",25.09
"827","2010-04-15",25.23
"828","2010-04-16",24.76
"829","2010-04-19",24.940001
"830","2010-04-20",25.18
"831","2010-04-21",25.18
"832","2010-04-22",25.559999
"833","2010-04-23",25.77
"834","2010-04-26",25.84
"835","2010-04-27",25.610001
"836","2010-04-28",25.639999
"837","2010-04-29",25.85
"838","2010-04-30",25.4
"839","2010-05-03",25.879999
"840","2010-05-04",24.809999
"841","2010-05-05",24.67
"842","2010-05-06",23.790001
"843","2010-05-07",23.530001
"844","2010-05-10",24.91
"845","2010-05-11",24.629999
"846","2010-05-12",24.559999
"847","2010-05-13",23.91
"848","2010-05-14",23.34
"849","2010-05-17",23.450001
"850","2010-05-18",23.139999
"851","2010-05-19",22.74
"852","2010-05-20",22.08
"853","2010-05-21",22.51
"854","2010-05-24",22.299999
"855","2010-05-25",22.17
"856","2010-05-26",21.610001
"857","2010-05-27",22.6
"858","2010-05-28",22.639999
"859","2010-06-01",21.83
"860","2010-06-02",22.27
"861","2010-06-03",22.700001
"862","2010-06-04",21.98
"863","2010-06-07",21.459999
"864","2010-06-08",21.75
"865","2010-06-09",21.879999
"866","2010-06-10",22.620001
"867","2010-06-11",22.639999
"868","2010-06-14",22.780001
"869","2010-06-15",23.299999
"870","2010-06-16",23.129999
"871","2010-06-17",23.110001
"872","2010-06-18",23.23
"873","2010-06-21",22.98
"874","2010-06-22",22.719999
"875","2010-06-23",22.370001
"876","2010-06-24",22.219999
"877","2010-06-25",22.629999
"878","2010-06-28",22.440001
"879","2010-06-29",22.059999
"880","2010-06-30",21.959999
"881","2010-07-01",22.209999
"882","2010-07-02",21.969999
"883","2010-07-06",22.08
"884","2010-07-07",22.440001
"885","2010-07-08",22.940001
"886","2010-07-09",23.059999
"887","2010-07-12",23.049999
"888","2010-07-13",23.43
"889","2010-07-14",23.620001
"890","2010-07-15",23.540001
"891","2010-07-16",22.93
"892","2010-07-19",23.16
"893","2010-07-20",23.43
"894","2010-07-21",23.4
"895","2010-07-22",24.030001
"896","2010-07-23",24.25
"897","2010-07-26",24.719999
"898","2010-07-27",24.639999
"899","2010-07-28",24.51
"900","2010-07-29",24.549999
"901","2010-07-30",24.41
"902","2010-08-02",24.690001
"903","2010-08-03",24.959999
"904","2010-08-04",21
"905","2010-08-05",20.620001
"906","2010-08-06",20.709999
"907","2010-08-09",20.860001
"908","2010-08-10",20.82
"909","2010-08-11",19.93
"910","2010-08-12",19.620001
"911","2010-08-13",19.549999
"912","2010-08-16",19.43
"913","2010-08-17",19.969999
"914","2010-08-18",20.059999
"915","2010-08-19",19.799999
"916","2010-08-20",19.76
"917","2010-08-23",19.68
"918","2010-08-24",19.469999
"919","2010-08-25",19.559999
"920","2010-08-26",19.35
"921","2010-08-27",19.610001
"922","2010-08-30",19.309999
"923","2010-08-31",19.24
"924","2010-09-01",19.74
"925","2010-09-02",19.809999
"926","2010-09-03",19.93
"927","2010-09-07",19.709999
"928","2010-09-08",19.74
"929","2010-09-09",19.9
"930","2010-09-10",20.1
"931","2010-09-13",20.43
"932","2010-09-14",20.48
"933","2010-09-15",20.82
"934","2010-09-16",20.82
"935","2010-09-17",20.98
"936","2010-09-20",21.35
"937","2010-09-21",21.110001
"938","2010-09-22",20.99
"939","2010-09-23",20.93
"940","2010-09-24",21.059999
"941","2010-09-27",21.15
"942","2010-09-28",21.299999
"943","2010-09-29",21.459999
"944","2010-09-30",21.379999
"945","2010-10-01",21.4
"946","2010-10-04",21.32
"947","2010-10-05",21.780001
"948","2010-10-06",21.959999
"949","2010-10-07",21.870001
"950","2010-10-08",21.969999
"951","2010-10-11",22
"952","2010-10-12",22.07
"953","2010-10-13",22.299999
"954","2010-10-14",21.77
"955","2010-10-15",21.860001
"956","2010-10-18",21.559999
"957","2010-10-19",21.549999
"958","2010-10-20",22.02
"959","2010-10-21",22.059999
