"","date","SALM"
"1004","2010-12-27",3.15
"1005","2010-12-28",3.05
"1006","2010-12-29",3.09
"1007","2010-12-30",3.12
"1008","2010-12-31",3.17
"1009","2011-01-03",3.12
"1010","2011-01-04",3.01
"1011","2011-01-05",3.21
"1012","2011-01-06",3.08
"1013","2011-01-07",3.08
"1014","2011-01-10",3.07
"1015","2011-01-11",3.12
"1016","2011-01-12",3.26
"1017","2011-01-13",3.33
"1018","2011-01-14",3.42
"1019","2011-01-18",3.45
"1020","2011-01-19",3.27
"1021","2011-01-20",3.27
"1022","2011-01-21",3.12
"1023","2011-01-24",3.13
"1024","2011-01-25",3.06
"1025","2011-01-26",3.08
"1026","2011-01-27",3.1
"1027","2011-01-28",3.2
"1028","2011-01-31",3.17
"1029","2011-02-01",3.14
"1030","2011-02-02",3.14
"1031","2011-02-03",3.15
"1032","2011-02-04",3.14
"1033","2011-02-07",3.33
"1034","2011-02-08",3.47
"1035","2011-02-09",3.5
"1036","2011-02-10",3.6
"1037","2011-02-11",3.71
"1038","2011-02-14",3.71
"1039","2011-02-15",3.71
"1040","2011-02-16",3.66
"1041","2011-02-17",3.8
"1042","2011-02-18",3.9
"1043","2011-02-22",3.9
"1044","2011-02-23",4.01
"1045","2011-02-24",4.17
"1046","2011-02-25",4.05
"1047","2011-02-28",4.22
"1048","2011-03-01",4.32
"1049","2011-03-02",4.33
"1050","2011-03-03",4.27
"1051","2011-03-04",4.2
"1052","2011-03-07",3.94
"1053","2011-03-08",3.97
"1054","2011-03-09",3.99
"1055","2011-03-10",3.85
"1056","2011-03-11",4.04
"1057","2011-03-14",4.1
"1058","2011-03-15",3.95
"1059","2011-03-16",4
"1060","2011-03-17",4
"1061","2011-03-18",3.71
"1062","2011-03-21",3.85
"1063","2011-03-22",3.85
"1064","2011-03-23",3.9
"1065","2011-03-24",3.96
"1066","2011-03-25",3.81
"1067","2011-03-28",3.78
"1068","2011-03-29",3.78
"1069","2011-03-30",3.79
"1070","2011-03-31",3.75
"1071","2011-04-01",3.59
"1072","2011-04-04",3.7
"1073","2011-04-05",3.65
"1074","2011-04-06",3.76
"1075","2011-04-07",3.76
"1076","2011-04-08",3.74
"1077","2011-04-11",3.69
"1078","2011-04-12",3.77
"1079","2011-04-13",3.7
"1080","2011-04-14",3.9
"1081","2011-04-15",3.8
"1082","2011-04-18",3.79
"1083","2011-04-19",3.86
"1084","2011-04-20",3.8
"1085","2011-04-21",3.7
"1086","2011-04-25",3.69
"1087","2011-04-26",3.6
"1088","2011-04-27",3.65
"1089","2011-04-28",3.6
"1090","2011-04-29",3.6
"1091","2011-05-02",3.5
"1092","2011-05-03",3.45
"1093","2011-05-04",3.45
"1094","2011-05-05",3.46
"1095","2011-05-06",3.5
"1096","2011-05-09",3.36
"1097","2011-05-10",3.4
"1098","2011-05-11",3.55
"1099","2011-05-12",3.61
"1100","2011-05-13",3.68
"1101","2011-05-16",3.64
"1102","2011-05-17",3.45
"1103","2011-05-18",3.4
"1104","2011-05-19",3.51
"1105","2011-05-20",3.51
"1106","2011-05-23",3.52
"1107","2011-05-24",3.5
"1108","2011-05-25",3.41
"1109","2011-05-26",3.41
"1110","2011-05-27",3.49
"1111","2011-05-31",3.6
"1112","2011-06-01",3.52
"1113","2011-06-02",3.56
"1114","2011-06-03",3.44
"1115","2011-06-06",3.38
"1116","2011-06-07",3.5
"1117","2011-06-08",3.5
"1118","2011-06-09",3.46
"1119","2011-06-10",3.45
"1120","2011-06-13",3.15
"1121","2011-06-14",3.44
"1122","2011-06-15",3.16
"1123","2011-06-16",3.21
"1124","2011-06-17",3.49
"1125","2011-06-20",3.32
"1126","2011-06-21",3.4
"1127","2011-06-22",3.35
"1128","2011-06-23",3.2
"1129","2011-06-24",3.98
"1130","2011-06-27",3.79
"1131","2011-06-28",3.6
"1132","2011-06-29",3.58
"1133","2011-06-30",3.55
"1134","2011-07-01",3.62
"1135","2011-07-05",3.65
"1136","2011-07-06",3.66
"1137","2011-07-07",3.81
"1138","2011-07-08",3.75
"1139","2011-07-11",3.56
"1140","2011-07-12",3.38
"1141","2011-07-13",3.37
"1142","2011-07-14",3.26
"1143","2011-07-15",3.21
"1144","2011-07-18",3.33
"1145","2011-07-19",3.24
"1146","2011-07-20",3.25
"1147","2011-07-21",3.25
"1148","2011-07-22",3.3
"1149","2011-07-25",3.42
"1150","2011-07-26",3.34
"1151","2011-07-27",3.25
"1152","2011-07-28",3.28
"1153","2011-07-29",3.27
"1154","2011-08-01",3.26
"1155","2011-08-02",3.26
"1156","2011-08-03",3.15
"1157","2011-08-04",2.99
"1158","2011-08-05",2.86
"1159","2011-08-08",2.67
"1160","2011-08-09",2.74
"1161","2011-08-10",2.74
"1162","2011-08-11",2.75
"1163","2011-08-12",2.75
"1164","2011-08-15",2.86
"1165","2011-08-16",2.88
"1166","2011-08-17",2.84
"1167","2011-08-18",2.69
"1168","2011-08-19",2.67
"1169","2011-08-22",2.59
"1170","2011-08-23",2.5
"1171","2011-08-24",2.59
"1172","2011-08-25",2.51
"1173","2011-08-26",2.48
"1174","2011-08-29",2.57
"1175","2011-08-30",2.57
"1176","2011-08-31",2.66
"1177","2011-09-01",2.46
"1178","2011-09-02",2.64
"1179","2011-09-06",2.35
"1180","2011-09-07",2.34
"1181","2011-09-08",2.34
"1182","2011-09-09",2.34
"1183","2011-09-12",2.4
"1184","2011-09-13",2.32
"1185","2011-09-14",2.41
"1186","2011-09-15",2.5
"1187","2011-09-16",2.65
"1188","2011-09-19",2.56
"1189","2011-09-20",2.53
"1190","2011-09-21",2.63
"1191","2011-09-22",2.63
"1192","2011-09-23",2.36
"1193","2011-09-26",2.36
"1194","2011-09-27",2.38
"1195","2011-09-28",2.38
"1196","2011-09-29",2.3
"1197","2011-09-30",2.25
"1198","2011-10-03",2.25
"1199","2011-10-04",2.24
"1200","2011-10-05",2.5
"1201","2011-10-06",2.27
"1202","2011-10-07",2.48
"1203","2011-10-10",2.5
"1204","2011-10-11",2.38
"1205","2011-10-12",2.46
"1206","2011-10-13",2.38
"1207","2011-10-14",2.51
"1208","2011-10-17",2.5
"1209","2011-10-18",2.5
"1210","2011-10-19",2.26
"1211","2011-10-20",2.26
"1212","2011-10-21",2.41
"1213","2011-10-24",2.49
"1214","2011-10-25",2.44
"1215","2011-10-26",2.46
"1216","2011-10-27",2.42
"1217","2011-10-28",2.61
"1218","2011-10-31",2.47
"1219","2011-11-01",2.5
"1220","2011-11-02",2.42
"1221","2011-11-03",2.5
"1222","2011-11-04",2.55
"1223","2011-11-07",2.4
"1224","2011-11-08",2.5
"1225","2011-11-09",2.45
"1226","2011-11-10",2.45
"1227","2011-11-11",2.45
"1228","2011-11-14",2.5
"1229","2011-11-15",2.48
"1230","2011-11-16",2.44
"1231","2011-11-17",2.44
"1232","2011-11-18",2.37
"1233","2011-11-21",2.28
"1234","2011-11-22",2.34
"1235","2011-11-23",2.34
"1236","2011-11-25",2.25
"1237","2011-11-28",2.3
"1238","2011-11-29",2.35
"1239","2011-11-30",2.4
"1240","2011-12-01",2.36
"1241","2011-12-02",2.4
"1242","2011-12-05",2.4
"1243","2011-12-06",2.4
"1244","2011-12-07",2.38
"1245","2011-12-08",2.39
"1246","2011-12-09",2.38
"1247","2011-12-12",2.39
"1248","2011-12-13",2.39
"1249","2011-12-14",2.38
"1250","2011-12-15",2.4
"1251","2011-12-16",2.24
"1252","2011-12-19",2.3
"1253","2011-12-20",2.25
"1254","2011-12-21",2.35
"1255","2011-12-22",2.35
"1256","2011-12-23",2.31
"1257","2011-12-27",2.37
"1258","2011-12-28",2.4
"1259","2011-12-29",2.25
"1260","2011-12-30",2.57
"1261","2012-01-03",2.59
"1262","2012-01-04",2.55
"1263","2012-01-05",2.5
"1264","2012-01-06",2.6
"1265","2012-01-09",2.47
"1266","2012-01-10",2.4
"1267","2012-01-11",2.53
"1268","2012-01-12",2.54
"1269","2012-01-13",2.5
"1270","2012-01-17",2.63
"1271","2012-01-18",2.64
"1272","2012-01-19",2.67
"1273","2012-01-20",2.91
"1274","2012-01-23",2.91
"1275","2012-01-24",2.88
"1276","2012-01-25",2.99
"1277","2012-01-26",2.85
"1278","2012-01-27",2.94
"1279","2012-01-30",2.75
"1280","2012-01-31",2.77
"1281","2012-02-01",2.88
"1282","2012-02-02",2.7
"1283","2012-02-03",2.67
"1284","2012-02-06",2.73
"1285","2012-02-07",2.84
"1286","2012-02-08",2.69
"1287","2012-02-09",2.77
"1288","2012-02-10",2.53
"1289","2012-02-13",2.63
"1290","2012-02-14",2.62
"1291","2012-02-15",2.6
"1292","2012-02-16",2.7
"1293","2012-02-17",2.57
"1294","2012-02-21",2.65
"1295","2012-02-22",2.74
"1296","2012-02-23",2.75
"1297","2012-02-24",2.68
"1298","2012-02-27",2.65
"1299","2012-02-28",2.72
"1300","2012-02-29",2.63
"1301","2012-03-01",2.71
"1302","2012-03-02",2.76
"1303","2012-03-05",2.76
"1304","2012-03-06",2.75
"1305","2012-03-07",2.74
"1306","2012-03-08",2.68
"1307","2012-03-09",2.88
"1308","2012-03-12",3.05
"1309","2012-03-13",3.88
"1310","2012-03-14",4
"1311","2012-03-15",3.94
"1312","2012-03-16",3.99
"1313","2012-03-19",4.39
"1314","2012-03-20",4.3
"1315","2012-03-21",4.4
"1316","2012-03-22",4.47
"1317","2012-03-23",4.44
"1318","2012-03-26",4.55
"1319","2012-03-27",4.57
"1320","2012-03-28",4.55
"1321","2012-03-29",4.61
"1322","2012-03-30",4.71
"1323","2012-04-02",4.59
"1324","2012-04-03",4.66
"1325","2012-04-04",4.72
"1326","2012-04-05",4.99
"1327","2012-04-09",5.01
"1328","2012-04-10",4.95
"1329","2012-04-11",4.9
"1330","2012-04-12",5.11
"1331","2012-04-13",5.16
"1332","2012-04-16",5.45
"1333","2012-04-17",5.48
"1334","2012-04-18",5.48
"1335","2012-04-19",5.64
"1336","2012-04-20",5.61
"1337","2012-04-23",5.52
"1338","2012-04-24",5.55
"1339","2012-04-25",5.27
"1340","2012-04-26",5.28
"1341","2012-04-27",5.26
"1342","2012-04-30",5.36
"1343","2012-05-01",5.54
"1344","2012-05-02",5.52
"1345","2012-05-03",5.5
"1346","2012-05-04",5.01
"1347","2012-05-07",4.9
"1348","2012-05-08",4.9
"1349","2012-05-09",5.07
"1350","2012-05-10",5.14
"1351","2012-05-11",5.06
"1352","2012-05-14",4.97
"1353","2012-05-15",4.75
"1354","2012-05-16",4.64
"1355","2012-05-17",4.46
"1356","2012-05-18",4.34
"1357","2012-05-21",4.58
"1358","2012-05-22",4.56
"1359","2012-05-23",4.94
"1360","2012-05-24",4.95
"1361","2012-05-25",4.76
"1362","2012-05-29",4.69
"1363","2012-05-30",4.6
"1364","2012-05-31",4.81
"1365","2012-06-01",4.65
"1366","2012-06-04",4.64
"1367","2012-06-05",4.58
"1368","2012-06-06",4.69
"1369","2012-06-07",4.98
"1370","2012-06-08",5.04
"1371","2012-06-11",4.97
"1372","2012-06-12",5
"1373","2012-06-13",5.04
"1374","2012-06-14",5.26
"1375","2012-06-15",5.46
"1376","2012-06-18",5.53
"1377","2012-06-19",5.67
"1378","2012-06-20",5.48
"1379","2012-06-21",5.44
"1380","2012-06-22",5.45
"1381","2012-06-25",5.25
"1382","2012-06-26",5.2
"1383","2012-06-27",5.22
"1384","2012-06-28",5.2
"1385","2012-06-29",5.47
"1386","2012-07-02",5.64
"1387","2012-07-03",5.61
"1388","2012-07-05",5.55
"1389","2012-07-06",5.44
"1390","2012-07-09",5.53
"1391","2012-07-10",5.51
"1392","2012-07-11",5.45
"1393","2012-07-12",5.38
"1394","2012-07-13",5.6
"1395","2012-07-16",5.34
"1396","2012-07-17",5.44
"1397","2012-07-18",5.44
"1398","2012-07-19",5.19
"1399","2012-07-20",5.17
"1400","2012-07-23",5.12
"1401","2012-07-24",5.06
"1402","2012-07-25",5.01
"1403","2012-07-26",5.02
"1404","2012-07-27",5
"1405","2012-07-30",4.96
"1406","2012-07-31",4.89
"1407","2012-08-01",4.81
"1408","2012-08-02",4.68
"1409","2012-08-03",5.07
"1410","2012-08-06",4.97
"1411","2012-08-07",4.94
"1412","2012-08-08",4.91
"1413","2012-08-09",4.95
"1414","2012-08-10",4.87
"1415","2012-08-13",4.89
"1416","2012-08-14",4.78
"1417","2012-08-15",4.85
"1418","2012-08-16",5.04
"1419","2012-08-17",5.14
"1420","2012-08-20",5.04
"1421","2012-08-21",5
"1422","2012-08-22",4.98
"1423","2012-08-23",4.88
"1424","2012-08-24",4.91
"1425","2012-08-27",4.92
"1426","2012-08-28",4.99
"1427","2012-08-29",4.98
"1428","2012-08-30",4.95
"1429","2012-08-31",4.97
"1430","2012-09-04",5.09
"1431","2012-09-05",5.14
"1432","2012-09-06",5.33
"1433","2012-09-07",5.13
"1434","2012-09-10",5.06
"1435","2012-09-11",4.98
"1436","2012-09-12",5.07
"1437","2012-09-13",5.13
"1438","2012-09-14",5.22
"1439","2012-09-17",5.18
"1440","2012-09-18",5.19
"1441","2012-09-19",5.12
"1442","2012-09-20",5.11
"1443","2012-09-21",5.11
"1444","2012-09-24",5.31
"1445","2012-09-25",5.25
"1446","2012-09-26",5.3
"1447","2012-09-27",5.31
"1448","2012-09-28",5.24
"1449","2012-10-01",5.34
"1450","2012-10-02",5.26
"1451","2012-10-03",5.24
"1452","2012-10-04",5.4
"1453","2012-10-05",5.36
"1454","2012-10-08",5.25
"1455","2012-10-09",5.2
"1456","2012-10-10",5.26
"1457","2012-10-11",5.36
"1458","2012-10-12",5.37
"1459","2012-10-15",5.4
"1460","2012-10-16",5.5
"1461","2012-10-17",5.74
"1462","2012-10-18",5.65
"1463","2012-10-19",5.7
"1464","2012-10-22",5.73
"1465","2012-10-23",5.63
"1466","2012-10-24",5.65
"1467","2012-10-25",5.78
"1468","2012-10-26",5.77
"1469","2012-10-31",5.96
"1470","2012-11-01",5.91
"1471","2012-11-02",5.89
"1472","2012-11-05",5.86
"1473","2012-11-06",5.94
"1474","2012-11-07",5.7
"1475","2012-11-08",5.58
"1476","2012-11-09",5.58
"1477","2012-11-12",5.56
"1478","2012-11-13",5.25
"1479","2012-11-14",4.89
"1480","2012-11-15",4.77
"1481","2012-11-16",4.87
"1482","2012-11-19",4.98
"1483","2012-11-20",4.86
"1484","2012-11-21",5.24
"1485","2012-11-23",5.29
"1486","2012-11-26",5.19
"1487","2012-11-27",5.27
"1488","2012-11-28",5.25
"1489","2012-11-29",5.11
"1490","2012-11-30",5.18
"1491","2012-12-03",5.31
"1492","2012-12-04",5.35
"1493","2012-12-05",5.24
"1494","2012-12-06",5.18
"1495","2012-12-07",5.11
"1496","2012-12-10",5.11
"1497","2012-12-11",5.15
"1498","2012-12-12",5.13
"1499","2012-12-13",5.01
"1500","2012-12-14",5.04
"1501","2012-12-17",5.05
"1502","2012-12-18",5.16
"1503","2012-12-19",5.26
"1504","2012-12-20",5.41
"1505","2012-12-21",5.42
"1506","2012-12-24",5.34
"1507","2012-12-26",5.22
"1508","2012-12-27",5.21
"1509","2012-12-28",5.23
"1510","2012-12-31",5.46
"1511","2013-01-02",5.47
"1512","2013-01-03",5.34
"1513","2013-01-04",5.38
"1514","2013-01-07",5.26
"1515","2013-01-08",5.39
"1516","2013-01-09",5.44
"1517","2013-01-10",5.42
"1518","2013-01-11",5.44
"1519","2013-01-14",5.46
"1520","2013-01-15",5.46
"1521","2013-01-16",5.46
"1522","2013-01-17",5.5
"1523","2013-01-18",5.35
"1524","2013-01-22",5.34
"1525","2013-01-23",5.4
"1526","2013-01-24",5.39
"1527","2013-01-25",5.35
"1528","2013-01-28",5.65
"1529","2013-01-29",5.91
"1530","2013-01-30",5.92
"1531","2013-01-31",5.83
"1532","2013-02-01",5.78
"1533","2013-02-04",5.66
"1534","2013-02-05",5.7
"1535","2013-02-06",5.95
"1536","2013-02-07",6
"1537","2013-02-08",5.98
"1538","2013-02-11",6.02
"1539","2013-02-12",6.05
"1540","2013-02-13",6.13
"1541","2013-02-14",6.16
"1542","2013-02-15",6.52
"1543","2013-02-19",6.73
"1544","2013-02-20",6.74
"1545","2013-02-21",6.56
"1546","2013-02-22",6.92
"1547","2013-02-25",6.58
"1548","2013-02-26",6.39
"1549","2013-02-27",6.22
"1550","2013-02-28",6.28
"1551","2013-03-01",6.71
"1552","2013-03-04",6.92
"1553","2013-03-05",6.99
"1554","2013-03-06",6.92
"1555","2013-03-07",6.96
"1556","2013-03-08",6.94
"1557","2013-03-11",6.92
"1558","2013-03-12",6.88
"1559","2013-03-13",6.78
"1560","2013-03-14",6.81
"1561","2013-03-15",6.7
"1562","2013-03-18",7.14
"1563","2013-03-19",7.22
"1564","2013-03-20",7.46
"1565","2013-03-21",7.7
"1566","2013-03-22",7.95
"1567","2013-03-25",8.17
"1568","2013-03-26",8.3
"1569","2013-03-27",8.19
"1570","2013-03-28",7.93
"1571","2013-04-01",7.99
"1572","2013-04-02",8.34
"1573","2013-04-03",8.55
"1574","2013-04-04",8.69
"1575","2013-04-05",9
"1576","2013-04-08",9.34
"1577","2013-04-09",9.46
"1578","2013-04-10",9.72
"1579","2013-04-11",9.73
"1580","2013-04-12",9.61
"1581","2013-04-15",8.7
"1582","2013-04-16",9.04
"1583","2013-04-17",8.62
"1584","2013-04-18",8.68
"1585","2013-04-19",8.59
"1586","2013-04-22",8.79
"1587","2013-04-23",8.78
"1588","2013-04-24",8.9
"1589","2013-04-25",9.1
"1590","2013-04-26",9.15
"1591","2013-04-29",9.11
"1592","2013-04-30",9.18
"1593","2013-05-01",8.53
"1594","2013-05-02",8.99
"1595","2013-05-03",8.92
"1596","2013-05-06",9.05
"1597","2013-05-07",8.99
"1598","2013-05-08",7.96
"1599","2013-05-09",7.84
"1600","2013-05-10",7.77
"1601","2013-05-13",7.51
"1602","2013-05-14",7.49
"1603","2013-05-15",7.44
"1604","2013-05-16",7.52
"1605","2013-05-17",7.62
"1606","2013-05-20",7.5
"1607","2013-05-21",7.4
"1608","2013-05-22",7.48
"1609","2013-05-23",7.49
"1610","2013-05-24",7.69
"1611","2013-05-28",7.69
"1612","2013-05-29",7.7
"1613","2013-05-30",7.64
"1614","2013-05-31",7.46
"1615","2013-06-03",7.67
"1616","2013-06-04",7.47
"1617","2013-06-05",7.41
"1618","2013-06-06",7.63
"1619","2013-06-07",7.52
"1620","2013-06-10",7.4
"1621","2013-06-11",7.41
"1622","2013-06-12",7.34
"1623","2013-06-13",7.74
"1624","2013-06-14",7.67
"1625","2013-06-17",7.79
"1626","2013-06-18",7.85
"1627","2013-06-19",7.62
"1628","2013-06-20",7.17
"1629","2013-06-21",7.2
"1630","2013-06-24",7.1
"1631","2013-06-25",7.09
"1632","2013-06-26",7.06
"1633","2013-06-27",7.28
"1634","2013-06-28",7.49
"1635","2013-07-01",7.93
"1636","2013-07-02",7.95
"1637","2013-07-03",7.73
"1638","2013-07-05",7.81
"1639","2013-07-08",7.74
"1640","2013-07-09",7.74
"1641","2013-07-10",7.75
"1642","2013-07-11",7.87
"1643","2013-07-12",7.88
"1644","2013-07-15",7.86
"1645","2013-07-16",8.03
"1646","2013-07-17",8.1
"1647","2013-07-18",8.18
"1648","2013-07-19",8.13
"1649","2013-07-22",8.02
"1650","2013-07-23",8.05
"1651","2013-07-24",8.06
"1652","2013-07-25",8.16
"1653","2013-07-26",8.03
"1654","2013-07-29",7.75
"1655","2013-07-30",7.55
"1656","2013-07-31",7.57
"1657","2013-08-01",7.82
"1658","2013-08-02",7.51
"1659","2013-08-05",7.66
"1660","2013-08-06",7.51
"1661","2013-08-07",8.09
"1662","2013-08-08",8.05
"1663","2013-08-09",7.95
"1664","2013-08-12",7.96
"1665","2013-08-13",7.96
"1666","2013-08-14",7.87
"1667","2013-08-15",7.78
"1668","2013-08-16",7.57
"1669","2013-08-19",7.33
"1670","2013-08-20",7.44
"1671","2013-08-21",7.2
"1672","2013-08-22",7.84
"1673","2013-08-23",8.14
"1674","2013-08-26",8.03
"1675","2013-08-27",7.92
"1676","2013-08-28",7.92
"1677","2013-08-29",7.95
"1678","2013-08-30",7.74
"1679","2013-09-03",8.17
"1680","2013-09-04",8.1
"1681","2013-09-05",8.08
"1682","2013-09-06",8.1
"1683","2013-09-09",8.13
"1684","2013-09-10",8.18
"1685","2013-09-11",8.16
"1686","2013-09-12",8.17
"1687","2013-09-13",8.16
"1688","2013-09-16",8.21
"1689","2013-09-17",8.34
"1690","2013-09-18",8.38
"1691","2013-09-19",8.34
"1692","2013-09-20",8.45
"1693","2013-09-23",8.45
"1694","2013-09-24",8.36
"1695","2013-09-25",8.31
"1696","2013-09-26",8.32
"1697","2013-09-27",8.36
"1698","2013-09-30",8.28
"1699","2013-10-01",8.32
"1700","2013-10-02",8.33
"1701","2013-10-03",8.25
"1702","2013-10-04",8.26
"1703","2013-10-07",8.13
"1704","2013-10-08",7.77
"1705","2013-10-09",8.07
"1706","2013-10-10",8.25
"1707","2013-10-11",8.4
"1708","2013-10-14",8.37
"1709","2013-10-15",8.28
"1710","2013-10-16",8.33
"1711","2013-10-17",8.45
"1712","2013-10-18",8.47
"1713","2013-10-21",8.47
"1714","2013-10-22",8.47
"1715","2013-10-23",8.34
"1716","2013-10-24",8.41
"1717","2013-10-25",8.38
"1718","2013-10-28",8.35
"1719","2013-10-29",8.35
"1720","2013-10-30",8.16
"1721","2013-10-31",8.26
"1722","2013-11-01",8.23
"1723","2013-11-04",8.44
"1724","2013-11-05",8.4
"1725","2013-11-06",8.7
"1726","2013-11-07",8.94
"1727","2013-11-08",8.75
"1728","2013-11-11",8.79
"1729","2013-11-12",8.55
"1730","2013-11-13",8.52
"1731","2013-11-14",8.46
"1732","2013-11-15",8.69
"1733","2013-11-18",8.72
"1734","2013-11-19",8.49
"1735","2013-11-20",8.94
"1736","2013-11-21",8.94
"1737","2013-11-22",8.87
"1738","2013-11-25",8.98
"1739","2013-11-26",9.01
"1740","2013-11-27",9
"1741","2013-11-29",8.99
"1742","2013-12-02",8.97
"1743","2013-12-03",8.72
"1744","2013-12-04",8.89
"1745","2013-12-05",8.77
"1746","2013-12-06",9.1
"1747","2013-12-09",9.05
"1748","2013-12-10",8.93
"1749","2013-12-11",8.99
"1750","2013-12-12",8.97
"1751","2013-12-13",9.1
"1752","2013-12-16",9.17
"1753","2013-12-17",9.4
"1754","2013-12-18",9.41
"1755","2013-12-19",9.06
"1756","2013-12-20",9.4
"1757","2013-12-23",9.4
"1758","2013-12-24",9.4
"1759","2013-12-26",9.19
"1760","2013-12-27",9.02
"1761","2013-12-30",8.85
"1762","2013-12-31",8.7
"1763","2014-01-02",9.11
"1764","2014-01-03",9.05
"1765","2014-01-06",9.25
"1766","2014-01-07",9.31
"1767","2014-01-08",9.01
"1768","2014-01-09",9.07
"1769","2014-01-10",8.76
"1770","2014-01-13",8.95
"1771","2014-01-14",9.07
"1772","2014-01-15",9.23
"1773","2014-01-16",9.24
"1774","2014-01-17",9.01
"1775","2014-01-21",8.88
"1776","2014-01-22",8.76
"1777","2014-01-23",8.79
"1778","2014-01-24",8.6
"1779","2014-01-27",8.57
"1780","2014-01-28",8.58
"1781","2014-01-29",8.49
"1782","2014-01-30",8.62
"1783","2014-01-31",8.6
"1784","2014-02-03",8.31
"1785","2014-02-04",8.31
"1786","2014-02-05",8.28
"1787","2014-02-06",8.37
"1788","2014-02-07",8.38
"1789","2014-02-10",8.43
"1790","2014-02-11",8.41
"1791","2014-02-12",8.39
"1792","2014-02-13",8.53
"1793","2014-02-14",8.45
"1794","2014-02-18",8.47
"1795","2014-02-19",8.35
"1796","2014-02-20",8.38
"1797","2014-02-21",8.38
"1798","2014-02-24",8.64
"1799","2014-02-25",8.67
"1800","2014-02-26",8.64
"1801","2014-02-27",8.93
"1802","2014-02-28",9.09
"1803","2014-03-03",8.88
"1804","2014-03-04",9.3
"1805","2014-03-05",9.32
"1806","2014-03-06",9.48
"1807","2014-03-07",9.82
"1808","2014-03-10",9.86
"1809","2014-03-11",9.44
"1810","2014-03-12",9.64
"1811","2014-03-13",9.52
"1812","2014-03-14",9.85
"1813","2014-03-17",9.65
"1814","2014-03-18",10.03
"1815","2014-03-19",10.22
"1816","2014-03-20",10.03
"1817","2014-03-21",10.21
"1818","2014-03-24",10.06
"1819","2014-03-25",10.04
"1820","2014-03-26",9.72
"1821","2014-03-27",9.6
"1822","2014-03-28",9.97
"1823","2014-03-31",9.99
"1824","2014-04-01",9.96
"1825","2014-04-02",10.09
"1826","2014-04-03",9.81
"1827","2014-04-04",9.57
"1828","2014-04-07",9.5
"1829","2014-04-08",9.37
"1830","2014-04-09",9.5
"1831","2014-04-10",9.2
"1832","2014-04-11",9.21
"1833","2014-04-14",9.28
"1834","2014-04-15",8.9
"1835","2014-04-16",8.95
"1836","2014-04-17",8.97
"1837","2014-04-21",8.88
"1838","2014-04-22",8.92
"1839","2014-04-23",8.8
"1840","2014-04-24",8.94
"1841","2014-04-25",8.58
"1842","2014-04-28",8.8
"1843","2014-04-29",8.9
"1844","2014-04-30",8.81
"1845","2014-05-01",8.86
"1846","2014-05-02",8.74
"1847","2014-05-05",8.67
"1848","2014-05-06",8.51
"1849","2014-05-07",8.84
"1850","2014-05-08",8.89
"1851","2014-05-09",8.89
"1852","2014-05-12",8.86
"1853","2014-05-13",8.81
"1854","2014-05-14",8.56
"1855","2014-05-15",8.46
"1856","2014-05-16",8.36
"1857","2014-05-19",8.28
"1858","2014-05-20",8.12
"1859","2014-05-21",8.16
"1860","2014-05-22",8.12
"1861","2014-05-23",8.24
"1862","2014-05-27",8.79
"1863","2014-05-28",8.58
"1864","2014-05-29",8.51
"1865","2014-05-30",8.54
"1866","2014-06-02",8.44
"1867","2014-06-03",8.46
"1868","2014-06-04",8.39
"1869","2014-06-05",8.52
"1870","2014-06-06",8.58
"1871","2014-06-09",9.13
"1872","2014-06-10",9.08
"1873","2014-06-11",8.65
"1874","2014-06-12",8.85
"1875","2014-06-13",8.66
"1876","2014-06-16",8.72
"1877","2014-06-17",8.82
"1878","2014-06-18",9.34
"1879","2014-06-19",9.21
"1880","2014-06-20",9.35
"1881","2014-06-23",9.42
"1882","2014-06-24",9.21
"1883","2014-06-25",9.42
"1884","2014-06-26",9.41
"1885","2014-06-27",9.49
"1886","2014-06-30",9.46
"1887","2014-07-01",9.56
"1888","2014-07-02",9.61
"1889","2014-07-03",9.72
"1890","2014-07-07",9.53
"1891","2014-07-08",9.53
"1892","2014-07-09",9.5
"1893","2014-07-10",9.52
"1894","2014-07-11",9.35
"1895","2014-07-14",9.74
"1896","2014-07-15",9.61
"1897","2014-07-16",9.65
"1898","2014-07-17",9.23
"1899","2014-07-18",9.26
"1900","2014-07-21",9.55
"1901","2014-07-22",9.56
"1902","2014-07-23",9.37
"1903","2014-07-24",9.01
"1904","2014-07-25",8.84
"1905","2014-07-28",9.01
"1906","2014-07-29",8.77
"1907","2014-07-30",8.99
"1908","2014-07-31",8.71
"1909","2014-08-01",8.86
"1910","2014-08-04",8.89
"1911","2014-08-05",8.6
"1912","2014-08-06",8.5
"1913","2014-08-07",8.63
"1914","2014-08-08",8.22
"1915","2014-08-11",8.32
"1916","2014-08-12",8.08
"1917","2014-08-13",8.13
"1918","2014-08-14",8.31
"1919","2014-08-15",8.34
"1920","2014-08-18",8.28
"1921","2014-08-19",8.29
"1922","2014-08-20",8.04
"1923","2014-08-21",8.26
"1924","2014-08-22",8.23
"1925","2014-08-25",8.3
"1926","2014-08-26",8.33
"1927","2014-08-27",8.24
"1928","2014-08-28",8.09
"1929","2014-08-29",8.29
"1930","2014-09-02",7.99
"1931","2014-09-03",7.95
"1932","2014-09-04",7.85
"1933","2014-09-05",7.8
"1934","2014-09-08",7.83
"1935","2014-09-09",7.92
"1936","2014-09-10",7.96
