"","date","AZRE"
"1002","2020-10-05",32.02
"1003","2020-10-06",32.099998
"1004","2020-10-07",32.369999
"1005","2020-10-08",31.93
"1006","2020-10-09",31.030001
"1007","2020-10-12",29.5
"1008","2020-10-13",30.030001
"1009","2020-10-14",29.58
"1010","2020-10-15",27.51
"1011","2020-10-16",26.950001
"1012","2020-10-19",28.389999
"1013","2020-10-20",29.65
"1014","2020-10-21",27.440001
"1015","2020-10-22",26.700001
"1016","2020-10-23",27.02
"1017","2020-10-26",26.65
"1018","2020-10-27",26.33
"1019","2020-10-28",26.1
"1020","2020-10-29",27.5
"1021","2020-10-30",26.67
"1022","2020-11-02",26.469999
"1023","2020-11-03",27.1
"1024","2020-11-04",26.709999
"1025","2020-11-05",29.75
"1026","2020-11-06",29.65
"1027","2020-11-09",29.540001
"1028","2020-11-10",28.99
"1029","2020-11-11",29.82
"1030","2020-11-12",28
"1031","2020-11-13",28.389999
"1032","2020-11-16",28.98
"1033","2020-11-17",29.959999
"1034","2020-11-18",29.709999
"1035","2020-11-19",30.18
"1036","2020-11-20",31.75
"1037","2020-11-23",32.450001
"1038","2020-11-24",33.25
"1039","2020-11-25",36.16
"1040","2020-11-27",36.990002
