"","date","GLUU"
"1002","2011-03-11",3.41
"1003","2011-03-14",3.41
"1004","2011-03-15",3.49
"1005","2011-03-16",3.52
"1006","2011-03-17",3.61
"1007","2011-03-18",3.66
"1008","2011-03-21",3.68
"1009","2011-03-22",3.63
"1010","2011-03-23",3.6
"1011","2011-03-24",4.01
"1012","2011-03-25",4.04
"1013","2011-03-28",4.1
"1014","2011-03-29",4.06
"1015","2011-03-30",4.27
"1016","2011-03-31",4.32
"1017","2011-04-01",4.18
"1018","2011-04-04",4.28
"1019","2011-04-05",4.16
"1020","2011-04-06",4.14
"1021","2011-04-07",4.1
"1022","2011-04-08",3.78
"1023","2011-04-11",3.65
"1024","2011-04-12",3.78
"1025","2011-04-13",3.87
"1026","2011-04-14",4.1
"1027","2011-04-15",4.11
"1028","2011-04-18",4
"1029","2011-04-19",3.83
"1030","2011-04-20",3.87
"1031","2011-04-21",3.74
"1032","2011-04-25",3.79
"1033","2011-04-26",4.12
"1034","2011-04-27",3.98
"1035","2011-04-28",3.92
"1036","2011-04-29",3.99
"1037","2011-05-02",3.86
"1038","2011-05-03",3.82
"1039","2011-05-04",4.05
"1040","2011-05-05",3.95
"1041","2011-05-06",3.94
"1042","2011-05-09",3.81
"1043","2011-05-10",3.88
"1044","2011-05-11",3.83
"1045","2011-05-12",3.74
"1046","2011-05-13",3.71
"1047","2011-05-16",3.39
"1048","2011-05-17",3.33
"1049","2011-05-18",3.43
"1050","2011-05-19",4.13
"1051","2011-05-20",3.91
"1052","2011-05-23",3.97
"1053","2011-05-24",3.96
"1054","2011-05-25",4.8
"1055","2011-05-26",5.1
"1056","2011-05-27",4.98
"1057","2011-05-31",5.09
"1058","2011-06-01",5.22
"1059","2011-06-02",5.34
"1060","2011-06-03",5.05
"1061","2011-06-06",4.91
"1062","2011-06-07",4.78
"1063","2011-06-08",4.42
"1064","2011-06-09",4.77
"1065","2011-06-10",4.7
"1066","2011-06-13",4.7
"1067","2011-06-14",5
"1068","2011-06-15",4.64
"1069","2011-06-16",4.59
"1070","2011-06-17",4.53
"1071","2011-06-20",4.33
"1072","2011-06-21",4.49
"1073","2011-06-22",4.52
"1074","2011-06-23",4.56
"1075","2011-06-24",4.7
"1076","2011-06-27",4.48
"1077","2011-06-28",5.18
"1078","2011-06-29",5.11
"1079","2011-06-30",5.27
"1080","2011-07-01",5.37
"1081","2011-07-05",5.35
"1082","2011-07-06",5.48
"1083","2011-07-07",5.46
"1084","2011-07-08",5.57
"1085","2011-07-11",5.26
"1086","2011-07-12",5.2
"1087","2011-07-13",5.55
"1088","2011-07-14",5.91
"1089","2011-07-15",5.83
"1090","2011-07-18",5.78
"1091","2011-07-19",5.84
"1092","2011-07-20",5.69
"1093","2011-07-21",5.71
"1094","2011-07-22",5.72
"1095","2011-07-25",5.66
"1096","2011-07-26",5.26
"1097","2011-07-27",5.07
"1098","2011-07-28",5.19
"1099","2011-07-29",5.02
"1100","2011-08-01",5.07
"1101","2011-08-02",4.6
"1102","2011-08-03",4.63
"1103","2011-08-04",4.01
"1104","2011-08-05",4.01
"1105","2011-08-08",3.13
"1106","2011-08-09",3.56
"1107","2011-08-10",3.2
"1108","2011-08-11",3.51
"1109","2011-08-12",3.41
"1110","2011-08-15",3.64
"1111","2011-08-16",3.3
"1112","2011-08-17",3.16
"1113","2011-08-18",2.85
"1114","2011-08-19",2.54
"1115","2011-08-22",2.7
"1116","2011-08-23",2.9
"1117","2011-08-24",2.91
"1118","2011-08-25",2.81
"1119","2011-08-26",3.06
"1120","2011-08-29",3.28
"1121","2011-08-30",3.16
"1122","2011-08-31",3.05
"1123","2011-09-01",3.4
"1124","2011-09-02",3.31
"1125","2011-09-06",3.18
"1126","2011-09-07",3.29
"1127","2011-09-08",3.21
"1128","2011-09-09",3.05
"1129","2011-09-12",3.05
"1130","2011-09-13",3.2
"1131","2011-09-14",3.34
"1132","2011-09-15",3.3
"1133","2011-09-16",3.44
"1134","2011-09-19",3.32
"1135","2011-09-20",3.05
"1136","2011-09-21",3.01
"1137","2011-09-22",2.87
"1138","2011-09-23",2.87
"1139","2011-09-26",2.74
"1140","2011-09-27",2.83
"1141","2011-09-28",2.41
"1142","2011-09-29",2.25
"1143","2011-09-30",2.11
"1144","2011-10-03",1.97
"1145","2011-10-04",2.07
"1146","2011-10-05",2.38
"1147","2011-10-06",2.34
"1148","2011-10-07",2.18
"1149","2011-10-10",2.29
"1150","2011-10-11",2.49
"1151","2011-10-12",2.66
"1152","2011-10-13",2.74
"1153","2011-10-14",3.02
"1154","2011-10-17",2.92
"1155","2011-10-18",3.11
"1156","2011-10-19",2.96
"1157","2011-10-20",2.9
"1158","2011-10-21",2.93
"1159","2011-10-24",3.08
"1160","2011-10-25",2.91
"1161","2011-10-26",3.01
"1162","2011-10-27",3.15
"1163","2011-10-28",3.11
"1164","2011-10-31",3.03
"1165","2011-11-01",3.22
"1166","2011-11-02",3.66
"1167","2011-11-03",3.66
"1168","2011-11-04",3.5
"1169","2011-11-07",3.45
"1170","2011-11-08",3.47
"1171","2011-11-09",3.25
"1172","2011-11-10",3.25
"1173","2011-11-11",3.35
"1174","2011-11-14",3.25
"1175","2011-11-15",3.12
"1176","2011-11-16",3.09
"1177","2011-11-17",3.01
"1178","2011-11-18",3.06
"1179","2011-11-21",2.9
"1180","2011-11-22",2.91
"1181","2011-11-23",2.78
"1182","2011-11-25",2.71
"1183","2011-11-28",2.8
"1184","2011-11-29",2.79
"1185","2011-11-30",3.09
"1186","2011-12-01",3.43
"1187","2011-12-02",3.75
"1188","2011-12-05",3.56
"1189","2011-12-06",3.44
"1190","2011-12-07",3.45
"1191","2011-12-08",3.12
"1192","2011-12-09",3.41
"1193","2011-12-12",3.35
"1194","2011-12-13",3.16
"1195","2011-12-14",3.2
"1196","2011-12-15",3.18
"1197","2011-12-16",3.18
"1198","2011-12-19",3.07
"1199","2011-12-20",3.17
"1200","2011-12-21",3.29
"1201","2011-12-22",3.31
"1202","2011-12-23",3.29
"1203","2011-12-27",3.25
"1204","2011-12-28",3.08
"1205","2011-12-29",3.14
"1206","2011-12-30",3.14
"1207","2012-01-03",3.29
"1208","2012-01-04",3.16
"1209","2012-01-05",3.01
"1210","2012-01-06",3
"1211","2012-01-09",2.97
"1212","2012-01-10",2.98
"1213","2012-01-11",3.02
"1214","2012-01-12",3.1
"1215","2012-01-13",3.06
"1216","2012-01-17",3
"1217","2012-01-18",2.93
"1218","2012-01-19",2.91
"1219","2012-01-20",2.84
"1220","2012-01-23",2.87
"1221","2012-01-24",2.74
"1222","2012-01-25",2.97
"1223","2012-01-26",3.02
"1224","2012-01-27",3.11
"1225","2012-01-30",3.25
"1226","2012-01-31",3.36
"1227","2012-02-01",3.56
"1228","2012-02-02",3.89
"1229","2012-02-03",4
"1230","2012-02-06",3.85
"1231","2012-02-07",3.95
"1232","2012-02-08",4.45
"1233","2012-02-09",4.59
"1234","2012-02-10",4.18
"1235","2012-02-13",4.29
"1236","2012-02-14",4.19
"1237","2012-02-15",4.01
"1238","2012-02-16",3.99
"1239","2012-02-17",3.76
"1240","2012-02-21",3.9
"1241","2012-02-22",3.79
"1242","2012-02-23",4.03
"1243","2012-02-24",4.11
"1244","2012-02-27",3.97
"1245","2012-02-28",3.92
"1246","2012-02-29",3.78
"1247","2012-03-01",4.01
"1248","2012-03-02",4.24
"1249","2012-03-05",4
"1250","2012-03-06",3.82
"1251","2012-03-07",3.89
"1252","2012-03-08",4.03
"1253","2012-03-09",4
"1254","2012-03-12",3.93
"1255","2012-03-13",4.17
"1256","2012-03-14",4.04
"1257","2012-03-15",3.94
"1258","2012-03-16",3.96
"1259","2012-03-19",3.96
"1260","2012-03-20",3.91
"1261","2012-03-21",4.1
"1262","2012-03-22",4
"1263","2012-03-23",4.85
"1264","2012-03-26",4.58
"1265","2012-03-27",4.47
"1266","2012-03-28",4.99
"1267","2012-03-29",4.8
"1268","2012-03-30",4.85
"1269","2012-04-02",5.09
"1270","2012-04-03",4.89
"1271","2012-04-04",4.82
"1272","2012-04-05",4.98
"1273","2012-04-09",4.65
"1274","2012-04-10",4.3
"1275","2012-04-11",4.42
"1276","2012-04-12",4.66
"1277","2012-04-13",4.52
"1278","2012-04-16",4.36
"1279","2012-04-17",4.51
"1280","2012-04-18",4.35
"1281","2012-04-19",4.33
"1282","2012-04-20",4.2
"1283","2012-04-23",4.05
"1284","2012-04-24",4.04
"1285","2012-04-25",4.34
"1286","2012-04-26",4.53
"1287","2012-04-27",4.52
"1288","2012-04-30",4.55
"1289","2012-05-01",4.58
"1290","2012-05-02",4.61
"1291","2012-05-03",4.62
"1292","2012-05-04",4.19
"1293","2012-05-07",4.11
"1294","2012-05-08",4.15
"1295","2012-05-09",4.26
"1296","2012-05-10",4.57
"1297","2012-05-11",4.44
"1298","2012-05-14",4.23
"1299","2012-05-15",4.65
"1300","2012-05-16",4.39
"1301","2012-05-17",4.27
"1302","2012-05-18",4.12
"1303","2012-05-21",4.33
"1304","2012-05-22",4.33
"1305","2012-05-23",4.65
"1306","2012-05-24",4.7
"1307","2012-05-25",4.72
"1308","2012-05-29",4.59
"1309","2012-05-30",4.56
"1310","2012-05-31",4.62
"1311","2012-06-01",4.27
"1312","2012-06-04",4.22
"1313","2012-06-05",4.4
"1314","2012-06-06",4.52
"1315","2012-06-07",4.43
"1316","2012-06-08",4.46
"1317","2012-06-11",4.39
"1318","2012-06-12",4.35
"1319","2012-06-13",4.44
"1320","2012-06-14",4.68
"1321","2012-06-15",4.67
"1322","2012-06-18",4.79
"1323","2012-06-19",4.88
"1324","2012-06-20",4.92
"1325","2012-06-21",4.72
"1326","2012-06-22",4.89
"1327","2012-06-25",4.83
"1328","2012-06-26",5.08
"1329","2012-06-27",5.36
"1330","2012-06-28",5.46
"1331","2012-06-29",5.55
"1332","2012-07-02",5.69
"1333","2012-07-03",5.75
"1334","2012-07-05",5.79
"1335","2012-07-06",5.66
"1336","2012-07-09",5.25
"1337","2012-07-10",5.04
"1338","2012-07-11",5.33
"1339","2012-07-12",5.43
"1340","2012-07-13",5.49
"1341","2012-07-16",5.5
"1342","2012-07-17",5.36
"1343","2012-07-18",5.36
"1344","2012-07-19",5.52
"1345","2012-07-20",5.59
"1346","2012-07-23",5.55
"1347","2012-07-24",5.29
"1348","2012-07-25",5.32
"1349","2012-07-26",4.92
"1350","2012-07-27",4.92
"1351","2012-07-30",4.61
"1352","2012-07-31",4.8
"1353","2012-08-01",4.58
"1354","2012-08-02",4.66
"1355","2012-08-03",4.53
"1356","2012-08-06",4.71
"1357","2012-08-07",4.84
"1358","2012-08-08",4.59
"1359","2012-08-09",4.69
"1360","2012-08-10",5.07
"1361","2012-08-13",5.14
"1362","2012-08-14",5.06
"1363","2012-08-15",5.28
"1364","2012-08-16",5.43
"1365","2012-08-17",5.36
"1366","2012-08-20",5.02
"1367","2012-08-21",5.12
"1368","2012-08-22",5.19
"1369","2012-08-23",5.3
"1370","2012-08-24",5.21
"1371","2012-08-27",5.05
"1372","2012-08-28",4.94
"1373","2012-08-29",4.74
"1374","2012-08-30",4.76
"1375","2012-08-31",5.05
"1376","2012-09-04",4.88
"1377","2012-09-05",4.81
"1378","2012-09-06",4.91
"1379","2012-09-07",4.85
"1380","2012-09-10",4.86
"1381","2012-09-11",4.85
"1382","2012-09-12",4.91
"1383","2012-09-13",4.79
"1384","2012-09-14",4.97
"1385","2012-09-17",5.35
"1386","2012-09-18",5.19
"1387","2012-09-19",5.1
"1388","2012-09-20",5.05
"1389","2012-09-21",5.04
"1390","2012-09-24",4.74
"1391","2012-09-25",4.72
"1392","2012-09-26",4.63
"1393","2012-09-27",4.75
"1394","2012-09-28",4.64
"1395","2012-10-01",4.52
"1396","2012-10-02",4.24
"1397","2012-10-03",4.31
"1398","2012-10-04",4.28
"1399","2012-10-05",4
"1400","2012-10-08",4.07
"1401","2012-10-09",3.29
"1402","2012-10-10",3.07
"1403","2012-10-11",2.89
"1404","2012-10-12",3.37
"1405","2012-10-15",3.54
"1406","2012-10-16",3.67
"1407","2012-10-17",3.59
"1408","2012-10-18",3.45
"1409","2012-10-19",3.28
"1410","2012-10-22",3.39
"1411","2012-10-23",3.29
"1412","2012-10-24",3.43
"1413","2012-10-25",3.28
"1414","2012-10-26",3.25
"1415","2012-10-31",3.16
"1416","2012-11-01",3.26
"1417","2012-11-02",2.56
"1418","2012-11-05",2.52
"1419","2012-11-06",2.45
"1420","2012-11-07",2.33
"1421","2012-11-08",2.2
"1422","2012-11-09",2.26
"1423","2012-11-12",2.21
"1424","2012-11-13",2.26
"1425","2012-11-14",2.14
"1426","2012-11-15",2.13
"1427","2012-11-16",2.12
"1428","2012-11-19",2.3
"1429","2012-11-20",2.47
"1430","2012-11-21",2.43
"1431","2012-11-23",2.48
"1432","2012-11-26",2.7
"1433","2012-11-27",2.54
"1434","2012-11-28",2.77
"1435","2012-11-29",2.87
"1436","2012-11-30",2.86
"1437","2012-12-03",2.73
"1438","2012-12-04",2.53
"1439","2012-12-05",2.48
"1440","2012-12-06",2.54
"1441","2012-12-07",2.44
"1442","2012-12-10",2.4
"1443","2012-12-11",2.53
"1444","2012-12-12",2.46
"1445","2012-12-13",2.38
"1446","2012-12-14",2.44
"1447","2012-12-17",2.45
"1448","2012-12-18",2.48
"1449","2012-12-19",2.58
"1450","2012-12-20",2.51
"1451","2012-12-21",2.44
"1452","2012-12-24",2.36
"1453","2012-12-26",2.37
"1454","2012-12-27",2.36
"1455","2012-12-28",2.31
"1456","2012-12-31",2.28
"1457","2013-01-02",2.35
"1458","2013-01-03",2.32
"1459","2013-01-04",2.47
"1460","2013-01-07",2.56
"1461","2013-01-08",2.45
"1462","2013-01-09",2.38
"1463","2013-01-10",2.39
"1464","2013-01-11",2.42
"1465","2013-01-14",2.45
"1466","2013-01-15",2.4
"1467","2013-01-16",2.38
"1468","2013-01-17",2.37
"1469","2013-01-18",2.35
"1470","2013-01-22",2.37
"1471","2013-01-23",2.32
"1472","2013-01-24",2.31
"1473","2013-01-25",2.3
"1474","2013-01-28",2.65
"1475","2013-01-29",2.53
"1476","2013-01-30",2.52
"1477","2013-01-31",2.59
"1478","2013-02-01",2.41
"1479","2013-02-04",2.22
"1480","2013-02-05",2.12
"1481","2013-02-06",2.06
"1482","2013-02-07",2.29
"1483","2013-02-08",2.4
"1484","2013-02-11",2.47
"1485","2013-02-12",2.34
"1486","2013-02-13",2.35
"1487","2013-02-14",2.3
"1488","2013-02-15",2.34
"1489","2013-02-19",2.28
"1490","2013-02-20",2.12
"1491","2013-02-21",2.21
"1492","2013-02-22",2.35
"1493","2013-02-25",2.26
"1494","2013-02-26",2.33
"1495","2013-02-27",2.34
"1496","2013-02-28",2.26
"1497","2013-03-01",2.24
"1498","2013-03-04",2.28
"1499","2013-03-05",2.31
"1500","2013-03-06",2.3
"1501","2013-03-07",2.29
"1502","2013-03-08",2.35
"1503","2013-03-11",2.42
"1504","2013-03-12",2.83
"1505","2013-03-13",2.75
"1506","2013-03-14",2.91
"1507","2013-03-15",3.34
"1508","2013-03-18",3.61
"1509","2013-03-19",3.28
"1510","2013-03-20",3.16
"1511","2013-03-21",3.32
"1512","2013-03-22",3.11
"1513","2013-03-25",3.05
"1514","2013-03-26",3.05
"1515","2013-03-27",3.04
"1516","2013-03-28",3
"1517","2013-04-01",2.74
"1518","2013-04-02",2.61
"1519","2013-04-03",2.57
"1520","2013-04-04",2.67
"1521","2013-04-05",2.84
"1522","2013-04-08",3.01
"1523","2013-04-09",2.86
"1524","2013-04-10",2.91
"1525","2013-04-11",3.1
"1526","2013-04-12",3.13
"1527","2013-04-15",2.93
"1528","2013-04-16",2.87
"1529","2013-04-17",2.8
"1530","2013-04-18",2.84
"1531","2013-04-19",2.84
"1532","2013-04-22",2.9
"1533","2013-04-23",3.08
"1534","2013-04-24",3.08
"1535","2013-04-25",3.06
"1536","2013-04-26",3.18
"1537","2013-04-29",3.05
"1538","2013-04-30",3.08
"1539","2013-05-01",3.01
"1540","2013-05-02",2.81
"1541","2013-05-03",2.84
"1542","2013-05-06",2.8
"1543","2013-05-07",2.62
"1544","2013-05-08",2.55
"1545","2013-05-09",2.54
"1546","2013-05-10",2.58
"1547","2013-05-13",2.73
"1548","2013-05-14",2.74
"1549","2013-05-15",2.76
"1550","2013-05-16",2.77
"1551","2013-05-17",2.77
"1552","2013-05-20",2.78
"1553","2013-05-21",2.77
"1554","2013-05-22",2.7
"1555","2013-05-23",2.63
"1556","2013-05-24",2.59
"1557","2013-05-28",2.65
"1558","2013-05-29",2.67
"1559","2013-05-30",2.76
"1560","2013-05-31",2.71
"1561","2013-06-03",2.64
"1562","2013-06-04",2.59
"1563","2013-06-05",2.44
"1564","2013-06-06",2.4
"1565","2013-06-07",2.51
"1566","2013-06-10",2.52
"1567","2013-06-11",2.43
"1568","2013-06-12",2.4
"1569","2013-06-13",2.44
"1570","2013-06-14",2.4
"1571","2013-06-17",2.39
"1572","2013-06-18",2.39
"1573","2013-06-19",2.36
"1574","2013-06-20",2.26
"1575","2013-06-21",2.23
"1576","2013-06-24",2.22
"1577","2013-06-25",2.36
"1578","2013-06-26",2.25
"1579","2013-06-27",2.26
"1580","2013-06-28",2.21
"1581","2013-07-01",2.35
"1582","2013-07-02",2.32
"1583","2013-07-03",2.58
"1584","2013-07-05",2.55
"1585","2013-07-08",2.49
"1586","2013-07-09",2.42
"1587","2013-07-10",2.44
"1588","2013-07-11",2.54
"1589","2013-07-12",2.52
"1590","2013-07-15",2.54
"1591","2013-07-16",2.75
"1592","2013-07-17",2.61
"1593","2013-07-18",2.66
"1594","2013-07-19",2.68
"1595","2013-07-22",2.74
"1596","2013-07-23",2.75
"1597","2013-07-24",2.67
"1598","2013-07-25",2.82
"1599","2013-07-26",2.77
"1600","2013-07-29",2.82
"1601","2013-07-30",2.82
"1602","2013-07-31",2.74
"1603","2013-08-01",2.75
"1604","2013-08-02",2.75
"1605","2013-08-05",2.75
"1606","2013-08-06",2.76
"1607","2013-08-07",2.45
"1608","2013-08-08",2.43
"1609","2013-08-09",2.47
"1610","2013-08-12",2.42
"1611","2013-08-13",2.38
"1612","2013-08-14",2.37
"1613","2013-08-15",2.31
"1614","2013-08-16",2.34
"1615","2013-08-19",2.28
"1616","2013-08-20",2.26
"1617","2013-08-21",2.19
"1618","2013-08-22",2.18
"1619","2013-08-23",2.39
"1620","2013-08-26",2.39
"1621","2013-08-27",2.39
"1622","2013-08-28",2.31
"1623","2013-08-29",2.39
"1624","2013-08-30",2.42
"1625","2013-09-03",2.45
"1626","2013-09-04",2.45
"1627","2013-09-05",2.42
"1628","2013-09-06",2.41
"1629","2013-09-09",2.43
"1630","2013-09-10",2.42
"1631","2013-09-11",2.41
"1632","2013-09-12",2.27
"1633","2013-09-13",2.14
"1634","2013-09-16",2.12
"1635","2013-09-17",2.18
"1636","2013-09-18",2.23
"1637","2013-09-19",2.35
"1638","2013-09-20",2.42
"1639","2013-09-23",2.41
"1640","2013-09-24",2.38
"1641","2013-09-25",2.6
"1642","2013-09-26",2.65
"1643","2013-09-27",2.82
"1644","2013-09-30",2.78
"1645","2013-10-01",2.9
"1646","2013-10-02",2.78
"1647","2013-10-03",2.65
"1648","2013-10-04",2.72
"1649","2013-10-07",2.73
"1650","2013-10-08",2.91
"1651","2013-10-09",2.84
"1652","2013-10-10",2.94
"1653","2013-10-11",3
"1654","2013-10-14",3.12
"1655","2013-10-15",3.09
"1656","2013-10-16",3.12
"1657","2013-10-17",3.15
"1658","2013-10-18",3.3
"1659","2013-10-21",3.23
"1660","2013-10-22",3.25
"1661","2013-10-23",3.15
"1662","2013-10-24",3.3
"1663","2013-10-25",3.42
"1664","2013-10-28",3.83
"1665","2013-10-29",3.91
"1666","2013-10-30",3.79
"1667","2013-10-31",3.4
"1668","2013-11-01",3.37
"1669","2013-11-04",3.41
"1670","2013-11-05",3.31
"1671","2013-11-06",3.2
"1672","2013-11-07",3.01
"1673","2013-11-08",3.21
"1674","2013-11-11",3.14
"1675","2013-11-12",3.14
"1676","2013-11-13",3.22
"1677","2013-11-14",3.36
"1678","2013-11-15",3.37
"1679","2013-11-18",3.27
"1680","2013-11-19",3.38
"1681","2013-11-20",3.41
"1682","2013-11-21",3.52
"1683","2013-11-22",3.64
"1684","2013-11-25",3.74
"1685","2013-11-26",3.67
"1686","2013-11-27",3.71
"1687","2013-11-29",3.69
"1688","2013-12-02",3.47
"1689","2013-12-03",3.44
"1690","2013-12-04",3.57
"1691","2013-12-05",3.49
"1692","2013-12-06",3.42
"1693","2013-12-09",3.54
"1694","2013-12-10",3.53
"1695","2013-12-11",3.46
"1696","2013-12-12",3.44
"1697","2013-12-13",3.55
"1698","2013-12-16",3.66
"1699","2013-12-17",3.71
"1700","2013-12-18",3.71
"1701","2013-12-19",3.84
"1702","2013-12-20",3.9
"1703","2013-12-23",4.08
"1704","2013-12-24",3.93
"1705","2013-12-26",3.76
"1706","2013-12-27",3.67
"1707","2013-12-30",3.83
"1708","2013-12-31",3.88
"1709","2014-01-02",3.9
"1710","2014-01-03",3.9
"1711","2014-01-06",3.93
"1712","2014-01-07",4.17
"1713","2014-01-08",4.25
"1714","2014-01-09",4.29
"1715","2014-01-10",4.17
"1716","2014-01-13",4
"1717","2014-01-14",4.05
"1718","2014-01-15",4.04
"1719","2014-01-16",3.92
"1720","2014-01-17",4.05
"1721","2014-01-21",4.06
"1722","2014-01-22",4.12
"1723","2014-01-23",4.01
"1724","2014-01-24",3.88
"1725","2014-01-27",3.7
"1726","2014-01-28",3.74
"1727","2014-01-29",3.71
"1728","2014-01-30",3.75
"1729","2014-01-31",3.95
"1730","2014-02-03",3.85
"1731","2014-02-04",3.96
"1732","2014-02-05",3.87
"1733","2014-02-06",4.94
"1734","2014-02-07",4.99
"1735","2014-02-10",4.96
"1736","2014-02-11",4.89
"1737","2014-02-12",4.83
"1738","2014-02-13",4.83
"1739","2014-02-14",4.92
"1740","2014-02-18",5.17
"1741","2014-02-19",4.94
"1742","2014-02-20",4.93
"1743","2014-02-21",4.7
"1744","2014-02-24",4.76
"1745","2014-02-25",4.8
"1746","2014-02-26",4.91
"1747","2014-02-27",5.05
"1748","2014-02-28",5.03
"1749","2014-03-03",4.98
"1750","2014-03-04",5.25
"1751","2014-03-05",5.24
"1752","2014-03-06",5.19
"1753","2014-03-07",5.19
"1754","2014-03-10",5.35
"1755","2014-03-11",5.21
"1756","2014-03-12",5.5
"1757","2014-03-13",5.4
"1758","2014-03-14",5.48
"1759","2014-03-17",5.38
"1760","2014-03-18",5.46
"1761","2014-03-19",5.35
"1762","2014-03-20",5.17
"1763","2014-03-21",4.96
"1764","2014-03-24",4.81
"1765","2014-03-25",4.89
"1766","2014-03-26",4.67
"1767","2014-03-27",4.58
"1768","2014-03-28",4.5
"1769","2014-03-31",4.74
"1770","2014-04-01",4.75
"1771","2014-04-02",4.66
"1772","2014-04-03",4.45
"1773","2014-04-04",4.18
"1774","2014-04-07",4.11
"1775","2014-04-08",4.26
"1776","2014-04-09",4.4
"1777","2014-04-10",4.13
"1778","2014-04-11",4.02
"1779","2014-04-14",3.88
"1780","2014-04-15",3.86
"1781","2014-04-16",3.98
"1782","2014-04-17",4.1
"1783","2014-04-21",4.17
"1784","2014-04-22",4.2
"1785","2014-04-23",4.03
"1786","2014-04-24",4.05
"1787","2014-04-25",4.07
"1788","2014-04-28",3.91
"1789","2014-04-29",3.9
"1790","2014-04-30",4
"1791","2014-05-01",4.29
"1792","2014-05-02",4.32
"1793","2014-05-05",4.29
"1794","2014-05-06",4.1
"1795","2014-05-07",3.96
"1796","2014-05-08",3.87
"1797","2014-05-09",3.91
"1798","2014-05-12",3.97
"1799","2014-05-13",3.96
"1800","2014-05-14",3.91
"1801","2014-05-15",3.8
"1802","2014-05-16",3.71
"1803","2014-05-19",3.89
"1804","2014-05-20",3.8
"1805","2014-05-21",3.83
"1806","2014-05-22",3.81
"1807","2014-05-23",3.78
"1808","2014-05-27",3.9
"1809","2014-05-28",4.03
"1810","2014-05-29",4.06
"1811","2014-05-30",3.64
"1812","2014-06-02",3.6
"1813","2014-06-03",3.6
"1814","2014-06-04",3.6
"1815","2014-06-05",3.65
"1816","2014-06-06",3.65
"1817","2014-06-09",3.68
"1818","2014-06-10",3.66
"1819","2014-06-11",3.63
"1820","2014-06-12",3.68
"1821","2014-06-13",3.75
"1822","2014-06-16",3.79
"1823","2014-06-17",3.86
"1824","2014-06-18",3.93
"1825","2014-06-19",3.9
"1826","2014-06-20",3.92
"1827","2014-06-23",3.85
"1828","2014-06-24",3.78
"1829","2014-06-25",4.05
"1830","2014-06-26",4.45
"1831","2014-06-27",4.67
"1832","2014-06-30",5
"1833","2014-07-01",4.93
"1834","2014-07-02",5.16
"1835","2014-07-03",5.28
"1836","2014-07-07",5.07
"1837","2014-07-08",5.1
"1838","2014-07-09",5.46
"1839","2014-07-10",5.37
"1840","2014-07-11",6
"1841","2014-07-14",6.38
"1842","2014-07-15",6.49
"1843","2014-07-16",6.52
"1844","2014-07-17",6.52
"1845","2014-07-18",6.79
"1846","2014-07-21",7.47
"1847","2014-07-22",7.34
"1848","2014-07-23",7.22
"1849","2014-07-24",7
"1850","2014-07-25",7.17
"1851","2014-07-28",7.17
"1852","2014-07-29",6.92
"1853","2014-07-30",6.9
"1854","2014-07-31",5.61
"1855","2014-08-01",5.72
"1856","2014-08-04",5.42
"1857","2014-08-05",5.18
"1858","2014-08-06",5.14
"1859","2014-08-07",5.31
"1860","2014-08-08",5.29
"1861","2014-08-11",5.36
"1862","2014-08-12",5.52
"1863","2014-08-13",5.6
"1864","2014-08-14",5.36
"1865","2014-08-15",5.19
"1866","2014-08-18",4.98
"1867","2014-08-19",5.03
"1868","2014-08-20",5.09
"1869","2014-08-21",4.89
"1870","2014-08-22",4.87
"1871","2014-08-25",4.9
"1872","2014-08-26",5.07
"1873","2014-08-27",5.23
"1874","2014-08-28",5.15
"1875","2014-08-29",5.16
"1876","2014-09-02",4.99
"1877","2014-09-03",5.03
"1878","2014-09-04",5.02
"1879","2014-09-05",5.17
"1880","2014-09-08",5.48
"1881","2014-09-09",5.33
"1882","2014-09-10",5.38
"1883","2014-09-11",5.38
"1884","2014-09-12",5.23
"1885","2014-09-15",5.12
"1886","2014-09-16",5.2
"1887","2014-09-17",5.22
"1888","2014-09-18",5.32
"1889","2014-09-19",5.29
"1890","2014-09-22",5.19
"1891","2014-09-23",5.31
"1892","2014-09-24",5.47
"1893","2014-09-25",5.45
"1894","2014-09-26",5.37
"1895","2014-09-29",5.23
"1896","2014-09-30",5.17
"1897","2014-10-01",5.08
"1898","2014-10-02",5.26
"1899","2014-10-03",5.25
"1900","2014-10-06",5.13
"1901","2014-10-07",4.76
"1902","2014-10-08",4.61
"1903","2014-10-09",4.45
"1904","2014-10-10",4.24
"1905","2014-10-13",4.18
"1906","2014-10-14",4.1
"1907","2014-10-15",4.3
"1908","2014-10-16",4.35
"1909","2014-10-17",4.35
"1910","2014-10-20",4.43
"1911","2014-10-21",4.52
"1912","2014-10-22",4.44
"1913","2014-10-23",4.49
"1914","2014-10-24",4.47
"1915","2014-10-27",4.41
"1916","2014-10-28",4.6
"1917","2014-10-29",4.53
"1918","2014-10-30",3.61
"1919","2014-10-31",3.87
"1920","2014-11-03",3.99
"1921","2014-11-04",3.81
"1922","2014-11-05",3.71
"1923","2014-11-06",3.61
"1924","2014-11-07",3.71
"1925","2014-11-10",3.79
"1926","2014-11-11",3.86
"1927","2014-11-12",3.7
"1928","2014-11-13",3.7
"1929","2014-11-14",3.83
"1930","2014-11-17",3.77
"1931","2014-11-18",3.87
"1932","2014-11-19",3.82
"1933","2014-11-20",3.82
"1934","2014-11-21",3.76
"1935","2014-11-24",3.84
