"","date","LOAN"
"1004","2010-12-27",1.34
"1005","2010-12-28",1.27
"1006","2010-12-29",1.3
"1007","2010-12-30",1.27
"1008","2010-12-31",1.27
"1009","2011-01-03",1.27
"1010","2011-01-04",1.28
"1011","2011-01-05",1.27
"1012","2011-01-06",1.27
"1013","2011-01-07",1.29
"1014","2011-01-10",1.33
"1015","2011-01-11",1.34
"1016","2011-01-12",1.34
"1017","2011-01-13",1.34
"1018","2011-01-14",1.31
"1019","2011-01-18",1.43
"1020","2011-01-19",1.4
"1021","2011-01-20",1.4
"1022","2011-01-21",1.45
"1023","2011-01-24",1.5
"1024","2011-01-25",1.34
"1025","2011-01-26",1.46
"1026","2011-01-27",1.39
"1027","2011-01-28",1.37
"1028","2011-01-31",1.49
"1029","2011-02-01",1.38
"1030","2011-02-02",1.43
"1031","2011-02-03",1.38
"1032","2011-02-04",1.43
"1033","2011-02-07",1.45
"1034","2011-02-08",1.43
"1035","2011-02-09",1.43
"1036","2011-02-10",1.48
"1037","2011-02-11",1.53
"1038","2011-02-14",1.47
"1039","2011-02-15",1.43
"1040","2011-02-16",1.5
"1041","2011-02-17",1.54
"1042","2011-02-18",1.5
"1043","2011-02-22",1.5
"1044","2011-02-23",1.5
"1045","2011-02-24",1.5
"1046","2011-02-25",1.5
"1047","2011-02-28",1.5
"1048","2011-03-01",1.5
"1049","2011-03-02",1.56
"1050","2011-03-03",1.6
"1051","2011-03-04",1.58
"1052","2011-03-07",1.59
"1053","2011-03-08",1.58
"1054","2011-03-09",1.7
"1055","2011-03-10",1.66
"1056","2011-03-11",1.6
"1057","2011-03-14",1.59
"1058","2011-03-15",1.63
"1059","2011-03-16",1.46
"1060","2011-03-17",1.55
"1061","2011-03-18",1.55
"1062","2011-03-21",1.46
"1063","2011-03-22",1.5
"1064","2011-03-23",1.45
"1065","2011-03-24",1.51
"1066","2011-03-25",1.58
"1067","2011-03-28",1.59
"1068","2011-03-29",1.5
"1069","2011-03-30",1.55
"1070","2011-03-31",1.6
"1071","2011-04-01",1.6
"1072","2011-04-04",1.62
"1073","2011-04-05",1.55
"1074","2011-04-06",1.59
"1075","2011-04-07",1.5
"1076","2011-04-08",1.5
"1077","2011-04-11",1.58
"1078","2011-04-12",1.5
"1079","2011-04-13",1.46
"1080","2011-04-14",1.5
"1081","2011-04-15",1.57
"1082","2011-04-18",1.5
"1083","2011-04-19",1.55
"1084","2011-04-20",1.51
"1085","2011-04-21",1.6
"1086","2011-04-25",1.61
"1087","2011-04-26",1.55
"1088","2011-04-27",1.62
"1089","2011-04-28",1.6
"1090","2011-04-29",1.6
"1091","2011-05-02",1.52
"1092","2011-05-03",1.48
"1093","2011-05-04",1.5
"1094","2011-05-05",1.5
"1095","2011-05-06",1.5
"1096","2011-05-09",1.5
"1097","2011-05-10",1.54
"1098","2011-05-11",1.54
"1099","2011-05-12",1.45
"1100","2011-05-13",1.45
"1101","2011-05-16",1.52
"1102","2011-05-17",1.46
"1103","2011-05-18",1.47
"1104","2011-05-19",1.47
"1105","2011-05-20",1.48
"1106","2011-05-23",1.45
"1107","2011-05-24",1.45
"1108","2011-05-25",1.5
"1109","2011-05-26",1.47
"1110","2011-05-27",1.48
"1111","2011-05-31",1.54
"1112","2011-06-01",1.47
"1113","2011-06-02",1.5
"1114","2011-06-03",1.48
"1115","2011-06-06",1.47
"1116","2011-06-07",1.44
"1117","2011-06-08",1.44
"1118","2011-06-09",1.46
"1119","2011-06-10",1.46
"1120","2011-06-13",1.4
"1121","2011-06-14",1.34
"1122","2011-06-15",1.35
"1123","2011-06-16",1.35
"1124","2011-06-17",1.41
"1125","2011-06-20",1.41
"1126","2011-06-21",1.41
"1127","2011-06-22",1.41
"1128","2011-06-23",1.41
"1129","2011-06-24",1.41
"1130","2011-06-27",1.41
"1131","2011-06-28",1.42
"1132","2011-06-29",1.42
"1133","2011-06-30",1.32
"1134","2011-07-01",1.32
"1135","2011-07-05",1.3
"1136","2011-07-06",1.28
"1137","2011-07-07",1.29
"1138","2011-07-08",1.29
"1139","2011-07-11",1.26
"1140","2011-07-12",1.26
"1141","2011-07-13",1.29
"1142","2011-07-14",1.28
"1143","2011-07-15",1.32
"1144","2011-07-18",1.23
"1145","2011-07-19",1.25
"1146","2011-07-20",1.28
"1147","2011-07-21",1.26
"1148","2011-07-22",1.28
"1149","2011-07-25",1.23
"1150","2011-07-26",1.26
"1151","2011-07-27",1.25
"1152","2011-07-28",1.25
"1153","2011-07-29",1.29
"1154","2011-08-01",1.33
"1155","2011-08-02",1.33
"1156","2011-08-03",1.23
"1157","2011-08-04",1.21
"1158","2011-08-05",1.13
"1159","2011-08-08",0.98
"1160","2011-08-09",1.02
"1161","2011-08-10",0.99
"1162","2011-08-11",1.03
"1163","2011-08-12",1.02
"1164","2011-08-15",1.02
"1165","2011-08-16",0.98
"1166","2011-08-17",1.01
"1167","2011-08-18",1
"1168","2011-08-19",0.98
"1169","2011-08-22",1
"1170","2011-08-23",0.99
"1171","2011-08-24",1
"1172","2011-08-25",1
"1173","2011-08-26",1
"1174","2011-08-29",1
"1175","2011-08-30",1.09
"1176","2011-08-31",1.09
"1177","2011-09-01",1.11
"1178","2011-09-02",1.14
"1179","2011-09-06",1.09
"1180","2011-09-07",1.2
"1181","2011-09-08",1.21
"1182","2011-09-09",1.21
"1183","2011-09-12",1.19
"1184","2011-09-13",1.27
"1185","2011-09-14",1.27
"1186","2011-09-15",1.27
"1187","2011-09-16",1.19
"1188","2011-09-19",1.19
"1189","2011-09-20",1.3
"1190","2011-09-21",1.3
"1191","2011-09-22",1.13
"1192","2011-09-23",1.13
"1193","2011-09-26",1.13
"1194","2011-09-27",1.13
"1195","2011-09-28",1.13
"1196","2011-09-29",1.13
"1197","2011-09-30",1.19
"1198","2011-10-03",1.15
"1199","2011-10-04",0.98
"1200","2011-10-05",1.01
"1201","2011-10-06",1.18
"1202","2011-10-07",1.18
"1203","2011-10-10",1.18
"1204","2011-10-11",1.18
"1205","2011-10-12",1.1
"1206","2011-10-13",1.06
"1207","2011-10-14",1.06
"1208","2011-10-17",1.06
"1209","2011-10-18",1.06
"1210","2011-10-19",1.01
"1211","2011-10-20",1.01
"1212","2011-10-21",1.01
"1213","2011-10-24",1.01
"1214","2011-10-25",1.01
"1215","2011-10-26",1.01
"1216","2011-10-27",1.06
"1217","2011-10-28",1.01
"1218","2011-10-31",1.01
"1219","2011-11-01",1.01
"1220","2011-11-02",1.01
"1221","2011-11-03",1.01
"1222","2011-11-04",1.01
"1223","2011-11-07",1.01
"1224","2011-11-08",1.01
"1225","2011-11-09",1.08
"1226","2011-11-10",1.01
"1227","2011-11-11",1.01
"1228","2011-11-14",1.01
"1229","2011-11-15",1.01
"1230","2011-11-16",1.08
"1231","2011-11-17",1.08
"1232","2011-11-18",1.08
"1233","2011-11-21",1.08
"1234","2011-11-22",1.08
"1235","2011-11-23",1.08
"1236","2011-11-25",1.08
"1237","2011-11-28",1.08
"1238","2011-11-29",0.98
"1239","2011-11-30",0.95
"1240","2011-12-01",0.95
"1241","2011-12-02",0.99
"1242","2011-12-05",0.96
"1243","2011-12-06",1.05
"1244","2011-12-07",1.05
"1245","2011-12-08",1.05
"1246","2011-12-09",0.95
"1247","2011-12-12",0.94
"1248","2011-12-13",1
"1249","2011-12-14",1
"1250","2011-12-15",0.89
"1251","2011-12-16",0.85
"1252","2011-12-19",0.85
"1253","2011-12-20",0.85
"1254","2011-12-21",0.85
"1255","2011-12-22",0.88
"1256","2011-12-23",0.88
"1257","2011-12-27",1
"1258","2011-12-28",0.9
"1259","2011-12-29",1.1
"1260","2011-12-30",1.01
"1261","2012-01-03",0.99
"1262","2012-01-04",0.94
"1263","2012-01-05",1.04
"1264","2012-01-06",1
"1265","2012-01-09",1
"1266","2012-01-10",1.1
"1267","2012-01-11",1.24
"1268","2012-01-12",1.28
"1269","2012-01-13",1.3
"1270","2012-01-17",1.16
"1271","2012-01-18",1.09
"1272","2012-01-19",1.09
"1273","2012-01-20",1.2
"1274","2012-01-23",1.2
"1275","2012-01-24",1.13
"1276","2012-01-25",1.16
"1277","2012-01-26",1.09
"1278","2012-01-27",1.09
"1279","2012-01-30",1.09
"1280","2012-01-31",1.09
"1281","2012-02-01",1.09
"1282","2012-02-02",1.09
"1283","2012-02-03",1.09
"1284","2012-02-06",1.1
"1285","2012-02-07",1.1
"1286","2012-02-08",1.1
"1287","2012-02-09",1.1
"1288","2012-02-10",1.1
"1289","2012-02-13",1.17
"1290","2012-02-14",1.14
"1291","2012-02-15",1.14
"1292","2012-02-16",1.1
"1293","2012-02-17",1.1
"1294","2012-02-21",1.1
"1295","2012-02-22",1.1
"1296","2012-02-23",1.1
"1297","2012-02-24",1.1
"1298","2012-02-27",1.13
"1299","2012-02-28",1.1
"1300","2012-02-29",1.1
"1301","2012-03-01",1.12
"1302","2012-03-02",1.12
"1303","2012-03-05",1.12
"1304","2012-03-06",1.12
"1305","2012-03-07",1.12
"1306","2012-03-08",1.17
"1307","2012-03-09",1.17
"1308","2012-03-12",1.12
"1309","2012-03-13",1.11
"1310","2012-03-14",1.11
"1311","2012-03-15",1.11
"1312","2012-03-16",1.11
"1313","2012-03-19",1.18
"1314","2012-03-20",1.2
"1315","2012-03-21",1.11
"1316","2012-03-22",1.11
"1317","2012-03-23",1.11
"1318","2012-03-26",1.11
"1319","2012-03-27",1.11
"1320","2012-03-28",1.11
"1321","2012-03-29",1.11
"1322","2012-03-30",1.11
"1323","2012-04-02",1.05
"1324","2012-04-03",1.07
"1325","2012-04-04",1.07
"1326","2012-04-05",1.11
"1327","2012-04-09",1.14
"1328","2012-04-10",1.1
"1329","2012-04-11",1.1
"1330","2012-04-12",1.17
"1331","2012-04-13",1.17
"1332","2012-04-16",1.05
"1333","2012-04-17",1.06
"1334","2012-04-18",1.03
"1335","2012-04-19",1.05
"1336","2012-04-20",1.05
"1337","2012-04-23",1.05
"1338","2012-04-24",1.03
"1339","2012-04-25",1.08
"1340","2012-04-26",1.05
"1341","2012-04-27",1.08
"1342","2012-04-30",1.08
"1343","2012-05-01",1.08
"1344","2012-05-02",1.08
"1345","2012-05-03",1.02
"1346","2012-05-04",1.12
"1347","2012-05-07",1.1
"1348","2012-05-08",1.09
"1349","2012-05-09",1.08
"1350","2012-05-10",1.08
"1351","2012-05-11",1.08
"1352","2012-05-14",1.08
"1353","2012-05-15",1.07
"1354","2012-05-16",1.1
"1355","2012-05-17",1.1
"1356","2012-05-18",1.05
"1357","2012-05-21",1.08
"1358","2012-05-22",1.08
"1359","2012-05-23",1.08
"1360","2012-05-24",1.08
"1361","2012-05-25",1.08
"1362","2012-05-29",1.08
"1363","2012-05-30",1.08
"1364","2012-05-31",1.08
"1365","2012-06-01",1.08
"1366","2012-06-04",1.04
"1367","2012-06-05",1.04
"1368","2012-06-06",1.04
"1369","2012-06-07",1.02
"1370","2012-06-08",0.96
"1371","2012-06-11",0.95
"1372","2012-06-12",0.95
"1373","2012-06-13",1.03
"1374","2012-06-14",1.03
"1375","2012-06-15",1.03
"1376","2012-06-18",1.01
"1377","2012-06-19",0.95
"1378","2012-06-20",1.03
"1379","2012-06-21",1.03
"1380","2012-06-22",1.02
"1381","2012-06-25",1.02
"1382","2012-06-26",1.02
"1383","2012-06-27",0.99
"1384","2012-06-28",1.02
"1385","2012-06-29",1.02
"1386","2012-07-02",1.03
"1387","2012-07-03",1.03
"1388","2012-07-05",1.02
"1389","2012-07-06",1.02
"1390","2012-07-09",0.97
"1391","2012-07-10",0.97
"1392","2012-07-11",0.94
"1393","2012-07-12",0.99
"1394","2012-07-13",0.99
"1395","2012-07-16",0.99
"1396","2012-07-17",0.94
"1397","2012-07-18",0.94
"1398","2012-07-19",0.94
"1399","2012-07-20",0.94
"1400","2012-07-23",0.94
"1401","2012-07-24",0.94
"1402","2012-07-25",0.94
"1403","2012-07-26",0.94
"1404","2012-07-27",0.94
"1405","2012-07-30",0.95
"1406","2012-07-31",0.98
"1407","2012-08-01",0.98
"1408","2012-08-02",0.94
"1409","2012-08-03",0.92
"1410","2012-08-06",0.92
"1411","2012-08-07",0.95
"1412","2012-08-08",0.95
"1413","2012-08-09",0.97
"1414","2012-08-10",0.98
"1415","2012-08-13",0.9
"1416","2012-08-14",0.9
"1417","2012-08-15",0.88
"1418","2012-08-16",0.88
"1419","2012-08-17",0.96
"1420","2012-08-20",0.96
"1421","2012-08-21",0.87
"1422","2012-08-22",0.9
"1423","2012-08-23",0.92
"1424","2012-08-24",0.92
"1425","2012-08-27",0.92
"1426","2012-08-28",0.98
"1427","2012-08-29",0.97
"1428","2012-08-30",0.97
"1429","2012-08-31",0.97
"1430","2012-09-04",0.91
"1431","2012-09-05",0.91
"1432","2012-09-06",0.91
"1433","2012-09-07",0.91
"1434","2012-09-10",0.91
"1435","2012-09-11",0.91
"1436","2012-09-12",0.91
"1437","2012-09-13",0.94
"1438","2012-09-14",0.96
"1439","2012-09-17",0.96
"1440","2012-09-18",0.94
"1441","2012-09-19",1.05
"1442","2012-09-20",0.98
"1443","2012-09-21",0.99
"1444","2012-09-24",1.02
"1445","2012-09-25",1.02
"1446","2012-09-26",1.02
"1447","2012-09-27",0.99
"1448","2012-09-28",1.04
"1449","2012-10-01",0.99
"1450","2012-10-02",0.99
"1451","2012-10-03",0.99
"1452","2012-10-04",0.99
"1453","2012-10-05",0.99
"1454","2012-10-08",1.06
"1455","2012-10-09",1.04
"1456","2012-10-10",0.99
"1457","2012-10-11",0.99
"1458","2012-10-12",1.06
"1459","2012-10-15",1.06
"1460","2012-10-16",1.09
"1461","2012-10-17",1.08
"1462","2012-10-18",1.08
"1463","2012-10-19",1.08
"1464","2012-10-22",1.08
"1465","2012-10-23",1.05
"1466","2012-10-24",1.04
"1467","2012-10-25",1.06
"1468","2012-10-26",1.06
"1469","2012-10-31",1.06
"1470","2012-11-01",1.06
"1471","2012-11-02",1.08
"1472","2012-11-05",1.08
"1473","2012-11-06",1.1
"1474","2012-11-07",1.1
"1475","2012-11-08",1.06
"1476","2012-11-09",1.06
"1477","2012-11-12",1.09
"1478","2012-11-13",1.1
"1479","2012-11-14",1.1
"1480","2012-11-15",1.05
"1481","2012-11-16",1.04
"1482","2012-11-19",1.12
"1483","2012-11-20",1.03
"1484","2012-11-21",1.03
"1485","2012-11-23",1.03
"1486","2012-11-26",1.03
"1487","2012-11-27",1.03
"1488","2012-11-28",1.03
"1489","2012-11-29",1.05
"1490","2012-11-30",1.05
"1491","2012-12-03",1.05
"1492","2012-12-04",1.1
"1493","2012-12-05",1.11
"1494","2012-12-06",1.11
"1495","2012-12-07",1.09
"1496","2012-12-10",1.09
"1497","2012-12-11",1.09
"1498","2012-12-12",1.09
"1499","2012-12-13",1.05
"1500","2012-12-14",1.05
"1501","2012-12-17",1.08
"1502","2012-12-18",1.09
"1503","2012-12-19",1.11
"1504","2012-12-20",1.11
"1505","2012-12-21",1.09
"1506","2012-12-24",1.09
"1507","2012-12-26",1.07
"1508","2012-12-27",1.11
"1509","2012-12-28",1.11
"1510","2012-12-31",1.09
"1511","2013-01-02",1.09
"1512","2013-01-03",1.1
"1513","2013-01-04",1.02
"1514","2013-01-07",1.1
"1515","2013-01-08",1.1
"1516","2013-01-09",1.07
"1517","2013-01-10",1.07
"1518","2013-01-11",1.07
"1519","2013-01-14",1.1
"1520","2013-01-15",1.11
"1521","2013-01-16",1.11
"1522","2013-01-17",1.05
"1523","2013-01-18",1.05
"1524","2013-01-22",1.1
"1525","2013-01-23",1.1
"1526","2013-01-24",1.04
"1527","2013-01-25",1.2
"1528","2013-01-28",1.2
"1529","2013-01-29",1.2
"1530","2013-01-30",1.2
"1531","2013-01-31",1.15
"1532","2013-02-01",1.12
"1533","2013-02-04",1.23
"1534","2013-02-05",1.23
"1535","2013-02-06",1.24
"1536","2013-02-07",1.33
"1537","2013-02-08",1.26
"1538","2013-02-11",1.33
"1539","2013-02-12",1.33
"1540","2013-02-13",1.3
"1541","2013-02-14",1.29
"1542","2013-02-15",1.23
"1543","2013-02-19",1.45
"1544","2013-02-20",1.4
"1545","2013-02-21",1.31
"1546","2013-02-22",1.31
"1547","2013-02-25",1.25
"1548","2013-02-26",1.21
"1549","2013-02-27",1.22
"1550","2013-02-28",1.32
"1551","2013-03-01",1.32
"1552","2013-03-04",1.31
"1553","2013-03-05",1.4
"1554","2013-03-06",1.47
"1555","2013-03-07",1.4
"1556","2013-03-08",1.4
"1557","2013-03-11",1.45
"1558","2013-03-12",1.45
"1559","2013-03-13",1.41
"1560","2013-03-14",1.41
"1561","2013-03-15",1.41
"1562","2013-03-18",1.44
"1563","2013-03-19",1.44
"1564","2013-03-20",1.43
"1565","2013-03-21",1.42
"1566","2013-03-22",1.34
"1567","2013-03-25",1.26
"1568","2013-03-26",1.31
"1569","2013-03-27",1.33
"1570","2013-03-28",1.35
"1571","2013-04-01",1.35
"1572","2013-04-02",1.35
"1573","2013-04-03",1.25
"1574","2013-04-04",1.28
"1575","2013-04-05",1.28
"1576","2013-04-08",1.28
"1577","2013-04-09",1.27
"1578","2013-04-10",1.25
"1579","2013-04-11",1.28
"1580","2013-04-12",1.28
"1581","2013-04-15",1.25
"1582","2013-04-16",1.24
"1583","2013-04-17",1.22
"1584","2013-04-18",1.25
"1585","2013-04-19",1.25
"1586","2013-04-22",1.23
"1587","2013-04-23",1.25
"1588","2013-04-24",1.24
"1589","2013-04-25",1.24
"1590","2013-04-26",1.25
"1591","2013-04-29",1.24
"1592","2013-04-30",1.27
"1593","2013-05-01",1.25
"1594","2013-05-02",1.21
"1595","2013-05-03",1.46
"1596","2013-05-06",1.45
"1597","2013-05-07",1.44
"1598","2013-05-08",1.4
"1599","2013-05-09",1.41
"1600","2013-05-10",1.46
"1601","2013-05-13",1.45
"1602","2013-05-14",1.45
"1603","2013-05-15",1.48
"1604","2013-05-16",1.47
"1605","2013-05-17",1.48
"1606","2013-05-20",1.49
"1607","2013-05-21",1.64
"1608","2013-05-22",1.67
"1609","2013-05-23",1.66
"1610","2013-05-24",1.65
"1611","2013-05-28",1.56
"1612","2013-05-29",1.58
"1613","2013-05-30",1.51
"1614","2013-05-31",1.5
"1615","2013-06-03",1.48
"1616","2013-06-04",1.48
"1617","2013-06-05",1.48
"1618","2013-06-06",1.5
"1619","2013-06-07",1.55
"1620","2013-06-10",1.56
"1621","2013-06-11",1.53
"1622","2013-06-12",1.52
"1623","2013-06-13",1.48
"1624","2013-06-14",1.45
"1625","2013-06-17",1.48
"1626","2013-06-18",1.53
"1627","2013-06-19",1.59
"1628","2013-06-20",1.52
"1629","2013-06-21",1.59
"1630","2013-06-24",1.6
"1631","2013-06-25",1.6
"1632","2013-06-26",1.6
"1633","2013-06-27",1.64
"1634","2013-06-28",1.65
"1635","2013-07-01",1.69
"1636","2013-07-02",1.52
"1637","2013-07-03",1.66
"1638","2013-07-05",1.61
"1639","2013-07-08",1.55
"1640","2013-07-09",1.67
"1641","2013-07-10",1.65
"1642","2013-07-11",1.63
"1643","2013-07-12",1.63
"1644","2013-07-15",1.61
"1645","2013-07-16",1.61
"1646","2013-07-17",1.61
"1647","2013-07-18",1.6
"1648","2013-07-19",1.6
"1649","2013-07-22",1.61
"1650","2013-07-23",1.61
"1651","2013-07-24",1.58
"1652","2013-07-25",1.52
"1653","2013-07-26",1.59
"1654","2013-07-29",1.58
"1655","2013-07-30",1.53
"1656","2013-07-31",1.59
"1657","2013-08-01",1.51
"1658","2013-08-02",1.65
"1659","2013-08-05",1.65
"1660","2013-08-06",1.68
"1661","2013-08-07",1.68
"1662","2013-08-08",1.69
"1663","2013-08-09",1.69
"1664","2013-08-12",1.69
"1665","2013-08-13",1.61
"1666","2013-08-14",1.58
"1667","2013-08-15",1.7
"1668","2013-08-16",1.68
"1669","2013-08-19",1.66
"1670","2013-08-20",1.69
"1671","2013-08-21",1.69
"1672","2013-08-22",1.7
"1673","2013-08-23",1.68
"1674","2013-08-26",1.7
"1675","2013-08-27",1.61
"1676","2013-08-28",1.52
"1677","2013-08-29",1.6
"1678","2013-08-30",1.62
"1679","2013-09-03",1.6
"1680","2013-09-04",1.69
"1681","2013-09-05",1.67
"1682","2013-09-06",1.72
"1683","2013-09-09",1.72
"1684","2013-09-10",1.76
"1685","2013-09-11",2.06
"1686","2013-09-12",2.08
"1687","2013-09-13",2
"1688","2013-09-16",1.9
"1689","2013-09-17",1.85
"1690","2013-09-18",1.8
"1691","2013-09-19",1.84
"1692","2013-09-20",1.83
"1693","2013-09-23",1.8
"1694","2013-09-24",1.75
"1695","2013-09-25",1.77
"1696","2013-09-26",1.86
"1697","2013-09-27",1.94
"1698","2013-09-30",1.91
"1699","2013-10-01",1.89
"1700","2013-10-02",1.91
"1701","2013-10-03",1.9
"1702","2013-10-04",1.99
"1703","2013-10-07",1.98
"1704","2013-10-08",1.85
"1705","2013-10-09",1.83
"1706","2013-10-10",1.85
"1707","2013-10-11",1.96
"1708","2013-10-14",1.88
"1709","2013-10-15",1.93
"1710","2013-10-16",1.89
"1711","2013-10-17",1.87
"1712","2013-10-18",1.91
"1713","2013-10-21",1.88
"1714","2013-10-22",1.93
"1715","2013-10-23",1.98
"1716","2013-10-24",1.98
"1717","2013-10-25",1.98
"1718","2013-10-28",2.08
"1719","2013-10-29",2.02
"1720","2013-10-30",2.15
"1721","2013-10-31",2.2
"1722","2013-11-01",2.23
"1723","2013-11-04",2.15
"1724","2013-11-05",2.12
"1725","2013-11-06",2.02
"1726","2013-11-07",1.81
"1727","2013-11-08",1.96
"1728","2013-11-11",2.02
"1729","2013-11-12",2.03
"1730","2013-11-13",1.96
"1731","2013-11-14",1.89
"1732","2013-11-15",1.92
"1733","2013-11-18",1.8
"1734","2013-11-19",1.97
"1735","2013-11-20",1.84
"1736","2013-11-21",1.85
"1737","2013-11-22",1.8
"1738","2013-11-25",1.78
"1739","2013-11-26",1.75
"1740","2013-11-27",1.71
"1741","2013-11-29",1.72
"1742","2013-12-02",1.75
"1743","2013-12-03",1.7
"1744","2013-12-04",1.78
"1745","2013-12-05",1.74
"1746","2013-12-06",1.75
"1747","2013-12-09",1.77
"1748","2013-12-10",1.74
"1749","2013-12-11",1.74
"1750","2013-12-12",1.71
"1751","2013-12-13",1.82
"1752","2013-12-16",1.87
"1753","2013-12-17",1.87
"1754","2013-12-18",1.85
"1755","2013-12-19",1.85
"1756","2013-12-20",1.79
"1757","2013-12-23",1.75
"1758","2013-12-24",1.75
"1759","2013-12-26",1.78
"1760","2013-12-27",1.75
"1761","2013-12-30",1.75
"1762","2013-12-31",1.71
"1763","2014-01-02",1.75
"1764","2014-01-03",1.74
"1765","2014-01-06",1.72
"1766","2014-01-07",1.76
"1767","2014-01-08",1.79
"1768","2014-01-09",1.74
"1769","2014-01-10",1.68
"1770","2014-01-13",1.59
"1771","2014-01-14",1.61
"1772","2014-01-15",1.65
"1773","2014-01-16",1.65
"1774","2014-01-17",1.64
"1775","2014-01-21",1.66
"1776","2014-01-22",1.66
"1777","2014-01-23",1.67
"1778","2014-01-24",1.66
"1779","2014-01-27",1.63
"1780","2014-01-28",1.67
"1781","2014-01-29",1.68
"1782","2014-01-30",1.67
"1783","2014-01-31",1.67
"1784","2014-02-03",1.66
"1785","2014-02-04",1.83
"1786","2014-02-05",1.77
"1787","2014-02-06",1.73
"1788","2014-02-07",1.81
"1789","2014-02-10",1.82
"1790","2014-02-11",1.83
"1791","2014-02-12",1.9
"1792","2014-02-13",1.87
"1793","2014-02-14",1.85
"1794","2014-02-18",1.85
"1795","2014-02-19",1.87
"1796","2014-02-20",1.95
"1797","2014-02-21",2
"1798","2014-02-24",2.04
"1799","2014-02-25",2.02
"1800","2014-02-26",1.98
"1801","2014-02-27",2.08
"1802","2014-02-28",2.01
"1803","2014-03-03",2.01
"1804","2014-03-04",1.98
"1805","2014-03-05",1.97
"1806","2014-03-06",1.96
"1807","2014-03-07",1.96
"1808","2014-03-10",1.95
"1809","2014-03-11",1.87
"1810","2014-03-12",1.81
"1811","2014-03-13",1.84
"1812","2014-03-14",1.8
"1813","2014-03-17",1.83
"1814","2014-03-18",1.82
"1815","2014-03-19",1.83
"1816","2014-03-20",1.86
"1817","2014-03-21",1.81
"1818","2014-03-24",1.87
"1819","2014-03-25",2.05
"1820","2014-03-26",2.04
"1821","2014-03-27",1.95
"1822","2014-03-28",1.97
"1823","2014-03-31",1.95
"1824","2014-04-01",1.92
"1825","2014-04-02",1.84
"1826","2014-04-03",1.94
"1827","2014-04-04",1.92
"1828","2014-04-07",1.94
"1829","2014-04-08",1.92
"1830","2014-04-09",1.95
"1831","2014-04-10",1.87
"1832","2014-04-11",1.91
"1833","2014-04-14",1.91
"1834","2014-04-15",1.87
"1835","2014-04-16",1.87
"1836","2014-04-17",1.84
"1837","2014-04-21",1.83
"1838","2014-04-22",1.88
"1839","2014-04-23",1.87
"1840","2014-04-24",1.93
"1841","2014-04-25",1.92
"1842","2014-04-28",1.92
"1843","2014-04-29",1.96
"1844","2014-04-30",1.96
"1845","2014-05-01",1.92
"1846","2014-05-02",2.01
"1847","2014-05-05",2.02
"1848","2014-05-06",1.93
"1849","2014-05-07",2.05
"1850","2014-05-08",1.95
"1851","2014-05-09",2.04
"1852","2014-05-12",1.94
"1853","2014-05-13",2.25
"1854","2014-05-14",2.24
"1855","2014-05-15",2.15
"1856","2014-05-16",2.06
"1857","2014-05-19",2.14
"1858","2014-05-20",2.44
"1859","2014-05-21",2.39
"1860","2014-05-22",2.25
"1861","2014-05-23",2.27
"1862","2014-05-27",2.27
"1863","2014-05-28",2.36
"1864","2014-05-29",2.35
"1865","2014-05-30",2.27
"1866","2014-06-02",2.26
"1867","2014-06-03",2.3
"1868","2014-06-04",2.36
"1869","2014-06-05",2.39
"1870","2014-06-06",2.29
"1871","2014-06-09",2.48
"1872","2014-06-10",2.86
"1873","2014-06-11",3.01
"1874","2014-06-12",2.99
"1875","2014-06-13",2.81
"1876","2014-06-16",3.06
"1877","2014-06-17",3.1
"1878","2014-06-18",3.08
"1879","2014-06-19",3.01
"1880","2014-06-20",3.01
"1881","2014-06-23",3.01
"1882","2014-06-24",3.01
"1883","2014-06-25",3.17
"1884","2014-06-26",3.08
"1885","2014-06-27",3.31
"1886","2014-06-30",3.38
"1887","2014-07-01",3.7
"1888","2014-07-02",3.91
"1889","2014-07-03",3.48
"1890","2014-07-07",3.58
"1891","2014-07-08",3.53
"1892","2014-07-09",3.61
"1893","2014-07-10",3.72
"1894","2014-07-11",3.53
"1895","2014-07-14",3.33
"1896","2014-07-15",3.22
"1897","2014-07-16",2.92
"1898","2014-07-17",2.73
"1899","2014-07-18",2.64
"1900","2014-07-21",2.73
"1901","2014-07-22",2.51
"1902","2014-07-23",2.42
"1903","2014-07-24",2.4
"1904","2014-07-25",3.08
"1905","2014-07-28",2.53
"1906","2014-07-29",2.62
"1907","2014-07-30",2.56
"1908","2014-07-31",2.58
"1909","2014-08-01",2.62
"1910","2014-08-04",2.56
"1911","2014-08-05",2.51
"1912","2014-08-06",2.53
"1913","2014-08-07",2.55
"1914","2014-08-08",2.45
"1915","2014-08-11",2.35
"1916","2014-08-12",2.39
"1917","2014-08-13",2.37
"1918","2014-08-14",2.52
"1919","2014-08-15",2.58
"1920","2014-08-18",2.57
"1921","2014-08-19",2.65
"1922","2014-08-20",2.77
"1923","2014-08-21",2.73
"1924","2014-08-22",2.77
"1925","2014-08-25",2.72
"1926","2014-08-26",2.56
"1927","2014-08-27",2.65
"1928","2014-08-28",2.6
"1929","2014-08-29",2.68
"1930","2014-09-02",2.75
"1931","2014-09-03",2.71
"1932","2014-09-04",2.69
"1933","2014-09-05",2.71
"1934","2014-09-08",2.7
"1935","2014-09-09",2.73
"1936","2014-09-10",2.76
"1937","2014-09-11",2.75
