"","date","PRPL"
"1004","2019-10-24",7.04
"1005","2019-10-25",7.35
"1006","2019-10-28",6.94
"1007","2019-10-29",7.33
"1008","2019-10-30",7.33
"1009","2019-10-31",7.23
"1010","2019-11-01",7.32
"1011","2019-11-04",7.91
"1012","2019-11-05",7.74
"1013","2019-11-06",8.47
"1014","2019-11-07",8.91
"1015","2019-11-08",8.84
"1016","2019-11-11",7.97
"1017","2019-11-12",7.49
"1018","2019-11-13",7.07
"1019","2019-11-14",7.51
"1020","2019-11-15",8.15
"1021","2019-11-18",7.89
"1022","2019-11-19",7.78
"1023","2019-11-20",8.26
"1024","2019-11-21",8.21
"1025","2019-11-22",8.1
"1026","2019-11-25",8.56
"1027","2019-11-26",8.62
"1028","2019-11-27",8.4
"1029","2019-11-29",8
"1030","2019-12-02",7.75
"1031","2019-12-03",8
"1032","2019-12-04",7.79
"1033","2019-12-05",7.85
"1034","2019-12-06",8.15
"1035","2019-12-09",8.15
"1036","2019-12-10",8.16
"1037","2019-12-11",7.84
"1038","2019-12-12",7.58
"1039","2019-12-13",7.58
"1040","2019-12-16",7.49
"1041","2019-12-17",7.41
"1042","2019-12-18",7.6
"1043","2019-12-19",7.76
"1044","2019-12-20",7.89
"1045","2019-12-23",8.28
"1046","2019-12-24",8.2
"1047","2019-12-26",8.44
"1048","2019-12-27",8.5
"1049","2019-12-30",8.57
"1050","2019-12-31",8.71
"1051","2020-01-02",9.19
"1052","2020-01-03",9.16
"1053","2020-01-06",9.46
"1054","2020-01-07",9.94
"1055","2020-01-08",10.43
"1056","2020-01-09",10.14
"1057","2020-01-10",10.61
"1058","2020-01-13",10.7
"1059","2020-01-14",10.7
"1060","2020-01-15",11.27
"1061","2020-01-16",11.12
"1062","2020-01-17",10.97
"1063","2020-01-21",11.175
"1064","2020-01-22",11.38
"1065","2020-01-23",11.16
"1066","2020-01-24",11.15
"1067","2020-01-27",11.19
"1068","2020-01-28",11.98
"1069","2020-01-29",12.17
"1070","2020-01-30",12.34
"1071","2020-01-31",12.57
"1072","2020-02-03",12.88
"1073","2020-02-04",13.66
"1074","2020-02-05",13.32
"1075","2020-02-06",13.34
"1076","2020-02-07",13.24
"1077","2020-02-10",13.5
"1078","2020-02-11",13.66
"1079","2020-02-12",14.2
"1080","2020-02-13",14.82
"1081","2020-02-14",14.25
"1082","2020-02-18",14.21
"1083","2020-02-19",14.88
"1084","2020-02-20",15.55
"1085","2020-02-21",15.76
"1086","2020-02-24",15.1
"1087","2020-02-25",14.89
"1088","2020-02-26",15.58
"1089","2020-02-27",13.99
"1090","2020-02-28",13.58
"1091","2020-03-02",13.86
"1092","2020-03-03",13.03
"1093","2020-03-04",12.99
"1094","2020-03-05",12.85
"1095","2020-03-06",12.77
"1096","2020-03-09",11.78
"1097","2020-03-10",10.27
"1098","2020-03-11",8.29
"1099","2020-03-12",7.51
"1100","2020-03-13",8.02
"1101","2020-03-16",7.03
"1102","2020-03-17",6.49
"1103","2020-03-18",4.96
"1104","2020-03-19",6.13
"1105","2020-03-20",6.25
"1106","2020-03-23",6.3
"1107","2020-03-24",7.21
"1108","2020-03-25",6.93
"1109","2020-03-26",7.35
"1110","2020-03-27",7.07
"1111","2020-03-30",6.47
"1112","2020-03-31",5.68
"1113","2020-04-01",5.07
"1114","2020-04-02",5.02
"1115","2020-04-03",4.52
"1116","2020-04-06",5.24
"1117","2020-04-07",5.63
"1118","2020-04-08",6.19
"1119","2020-04-09",7.05
"1120","2020-04-13",7.32
"1121","2020-04-14",7.79
"1122","2020-04-15",7.66
"1123","2020-04-16",8.69
"1124","2020-04-17",9.44
"1125","2020-04-20",9.43
"1126","2020-04-21",9.23
"1127","2020-04-22",9.35
"1128","2020-04-23",10.01
"1129","2020-04-24",10.48
"1130","2020-04-27",11.41
"1131","2020-04-28",11.48
"1132","2020-04-29",10.73
"1133","2020-04-30",10.06
"1134","2020-05-01",10.67
"1135","2020-05-04",10.21
"1136","2020-05-05",10.33
"1137","2020-05-06",10.43
"1138","2020-05-07",11.29
"1139","2020-05-08",12.8
"1140","2020-05-11",12.99
"1141","2020-05-12",13.68
"1142","2020-05-13",12.49
"1143","2020-05-14",11.46
"1144","2020-05-15",12.94
"1145","2020-05-18",13.12
"1146","2020-05-19",13.3
"1147","2020-05-20",13.62
"1148","2020-05-21",13.65
"1149","2020-05-22",13.67
"1150","2020-05-26",13.62
"1151","2020-05-27",14.36
"1152","2020-05-28",14.11
"1153","2020-05-29",14.34
"1154","2020-06-01",14.67
"1155","2020-06-02",15.25
"1156","2020-06-03",14.76
"1157","2020-06-04",15.25
"1158","2020-06-05",15.51
"1159","2020-06-08",15.75
"1160","2020-06-09",16.309999
"1161","2020-06-10",16.040001
"1162","2020-06-11",15.12
"1163","2020-06-12",15.21
"1164","2020-06-15",16.610001
"1165","2020-06-16",17.34
"1166","2020-06-17",18.639999
"1167","2020-06-18",18.65
"1168","2020-06-19",18.24
"1169","2020-06-22",18.6
"1170","2020-06-23",18.200001
"1171","2020-06-24",17.950001
"1172","2020-06-25",18.25
"1173","2020-06-26",17.25
"1174","2020-06-29",18.129999
"1175","2020-06-30",18
"1176","2020-07-01",18.129999
"1177","2020-07-02",18.07
"1178","2020-07-06",18.76
"1179","2020-07-07",18.42
"1180","2020-07-08",18.98
"1181","2020-07-09",18.469999
"1182","2020-07-10",19.73
"1183","2020-07-13",18.049999
"1184","2020-07-14",18.33
"1185","2020-07-15",19.33
"1186","2020-07-16",19.309999
"1187","2020-07-17",19.030001
"1188","2020-07-20",19.280001
"1189","2020-07-21",19.110001
"1190","2020-07-22",18.93
"1191","2020-07-23",19.17
"1192","2020-07-24",19.290001
"1193","2020-07-27",20.389999
"1194","2020-07-28",21.059999
"1195","2020-07-29",22.629999
"1196","2020-07-30",23.549999
"1197","2020-07-31",24.370001
"1198","2020-08-03",26.16
"1199","2020-08-04",24.91
"1200","2020-08-05",24.709999
"1201","2020-08-06",24.77
"1202","2020-08-07",23.950001
"1203","2020-08-10",24.809999
"1204","2020-08-11",23.889999
"1205","2020-08-12",25.059999
"1206","2020-08-13",24.35
"1207","2020-08-14",21.59
"1208","2020-08-17",21.1
"1209","2020-08-18",20.75
"1210","2020-08-19",21.209999
"1211","2020-08-20",21.32
"1212","2020-08-21",20.82
"1213","2020-08-24",20.030001
"1214","2020-08-25",19.549999
"1215","2020-08-26",19.66
"1216","2020-08-27",19.17
"1217","2020-08-28",19.1
"1218","2020-08-31",18.91
"1219","2020-09-01",17.889999
"1220","2020-09-02",18.48
"1221","2020-09-03",17.280001
"1222","2020-09-04",18.620001
"1223","2020-09-08",18.6
"1224","2020-09-09",20.139999
"1225","2020-09-10",22.594999
"1226","2020-09-11",23.57
"1227","2020-09-14",23.799999
"1228","2020-09-15",24.290001
"1229","2020-09-16",22.93
"1230","2020-09-17",22.48
"1231","2020-09-18",22.02
"1232","2020-09-21",21.530001
"1233","2020-09-22",23.799999
"1234","2020-09-23",23.93
"1235","2020-09-24",23.129999
"1236","2020-09-25",24.469999
"1237","2020-09-28",24.709999
"1238","2020-09-29",23.799999
"1239","2020-09-30",24.860001
"1240","2020-10-01",26.120001
"1241","2020-10-02",25.620001
"1242","2020-10-05",25.34
"1243","2020-10-06",24.85
"1244","2020-10-07",27.790001
"1245","2020-10-08",27.540001
"1246","2020-10-09",28.959999
"1247","2020-10-12",29.34
"1248","2020-10-13",29.540001
"1249","2020-10-14",29.99
"1250","2020-10-15",30.91
"1251","2020-10-16",31.32
"1252","2020-10-19",31.940001
"1253","2020-10-20",32.200001
"1254","2020-10-21",30.290001
"1255","2020-10-22",30.32
"1256","2020-10-23",30.43
"1257","2020-10-26",30.379999
"1258","2020-10-27",30.92
"1259","2020-10-28",30.559999
"1260","2020-10-29",29.950001
"1261","2020-10-30",28.370001
"1262","2020-11-02",28.809999
"1263","2020-11-03",28.959999
"1264","2020-11-04",28.75
"1265","2020-11-05",31
"1266","2020-11-06",31.040001
"1267","2020-11-09",27.280001
"1268","2020-11-10",25.370001
"1269","2020-11-11",26.01
"1270","2020-11-12",26.809999
"1271","2020-11-13",27.16
"1272","2020-11-16",27.290001
"1273","2020-11-17",29.35
"1274","2020-11-18",29.860001
"1275","2020-11-19",30.4
"1276","2020-11-20",30.59
"1277","2020-11-23",29.59
"1278","2020-11-24",28.02
"1279","2020-11-25",29.200001
"1280","2020-11-27",30.67
