"","date","DOC"
"984","2017-06-14",20.99
"985","2017-06-15",21.049999
"986","2017-06-16",21.219999
"987","2017-06-19",21.25
"988","2017-06-20",21.290001
"989","2017-06-21",21.379999
"990","2017-06-22",21.51
"991","2017-06-23",21.639999
"992","2017-06-26",21.799999
"993","2017-06-27",21.52
"994","2017-06-28",21.6
"995","2017-06-29",19.790001
"996","2017-06-30",20.139999
"997","2017-07-03",20.299999
"998","2017-07-05",20.16
"999","2017-07-06",19.33
"1000","2017-07-07",19.02
"1001","2017-07-10",18.42
"1002","2017-07-11",18.299999
"1003","2017-07-12",18.530001
"1004","2017-07-13",18.52
"1005","2017-07-14",18.610001
"1006","2017-07-17",18.639999
"1007","2017-07-18",18.42
"1008","2017-07-19",18.719999
"1009","2017-07-20",18.66
"1010","2017-07-21",18.67
"1011","2017-07-24",18.57
"1012","2017-07-25",18.540001
"1013","2017-07-26",18.5
"1014","2017-07-27",18.49
"1015","2017-07-28",18.459999
"1016","2017-07-31",18.620001
"1017","2017-08-01",18.440001
"1018","2017-08-02",18.23
"1019","2017-08-03",18.42
"1020","2017-08-04",18.290001
"1021","2017-08-07",18.27
"1022","2017-08-08",18.030001
"1023","2017-08-09",18.07
"1024","2017-08-10",17.940001
"1025","2017-08-11",17.92
"1026","2017-08-14",18.24
"1027","2017-08-15",18.09
"1028","2017-08-16",18.110001
"1029","2017-08-17",18.18
"1030","2017-08-18",17.940001
"1031","2017-08-21",18.15
"1032","2017-08-22",18.18
"1033","2017-08-23",18.23
"1034","2017-08-24",18.389999
"1035","2017-08-25",18.41
"1036","2017-08-28",18.33
"1037","2017-08-29",18.25
"1038","2017-08-30",18.4
"1039","2017-08-31",18.73
"1040","2017-09-01",18.67
"1041","2017-09-05",18.780001
"1042","2017-09-06",18.77
"1043","2017-09-07",18.860001
"1044","2017-09-08",18.860001
"1045","2017-09-11",18.93
"1046","2017-09-12",18.57
"1047","2017-09-13",18.48
"1048","2017-09-14",18.57
"1049","2017-09-15",18.74
"1050","2017-09-18",18.690001
"1051","2017-09-19",18.5
"1052","2017-09-20",18.290001
"1053","2017-09-21",18.24
"1054","2017-09-22",18.059999
"1055","2017-09-25",18.02
"1056","2017-09-26",17.870001
"1057","2017-09-27",17.49
"1058","2017-09-28",17.790001
"1059","2017-09-29",17.73
"1060","2017-10-02",17.559999
"1061","2017-10-03",17.610001
"1062","2017-10-04",17.6
"1063","2017-10-05",17.610001
"1064","2017-10-06",17.67
"1065","2017-10-09",17.67
"1066","2017-10-10",17.65
"1067","2017-10-11",17.629999
"1068","2017-10-12",18.049999
"1069","2017-10-13",18.08
"1070","2017-10-16",18.02
"1071","2017-10-17",18.059999
"1072","2017-10-18",17.969999
"1073","2017-10-19",17.82
"1074","2017-10-20",17.93
"1075","2017-10-23",17.82
"1076","2017-10-24",17.49
"1077","2017-10-25",17.42
"1078","2017-10-26",17.299999
"1079","2017-10-27",17.51
"1080","2017-10-30",17.49
"1081","2017-10-31",17.379999
"1082","2017-11-01",17.379999
"1083","2017-11-02",17.52
"1084","2017-11-03",17.34
"1085","2017-11-06",17.6
"1086","2017-11-07",17.68
"1087","2017-11-08",18.01
"1088","2017-11-09",18.09
"1089","2017-11-10",18.290001
"1090","2017-11-13",18.17
"1091","2017-11-14",18.190001
"1092","2017-11-15",17.99
"1093","2017-11-16",18.15
"1094","2017-11-17",18.200001
"1095","2017-11-20",18.18
"1096","2017-11-21",18.370001
"1097","2017-11-22",18.379999
"1098","2017-11-24",18.450001
"1099","2017-11-27",18.459999
"1100","2017-11-28",18.450001
"1101","2017-11-29",18.139999
"1102","2017-11-30",17.870001
"1103","2017-12-01",17.98
"1104","2017-12-04",17.860001
"1105","2017-12-05",17.85
"1106","2017-12-06",17.889999
"1107","2017-12-07",17.93
"1108","2017-12-08",18.02
"1109","2017-12-11",18.040001
"1110","2017-12-12",18.110001
"1111","2017-12-13",18.459999
"1112","2017-12-14",18.389999
"1113","2017-12-15",18.67
"1114","2017-12-18",18.92
"1115","2017-12-19",18.24
"1116","2017-12-20",17.780001
"1117","2017-12-21",17.639999
"1118","2017-12-22",17.709999
"1119","2017-12-26",17.969999
"1120","2017-12-27",18.01
"1121","2017-12-28",18.02
"1122","2017-12-29",17.99
"1123","2018-01-02",17.790001
"1124","2018-01-03",17.780001
"1125","2018-01-04",17.49
"1126","2018-01-05",17.389999
"1127","2018-01-08",17.42
"1128","2018-01-09",16.99
"1129","2018-01-10",16.74
"1130","2018-01-11",16.59
"1131","2018-01-12",16.34
"1132","2018-01-16",16.27
"1133","2018-01-17",16.5
"1134","2018-01-18",16.33
"1135","2018-01-19",16.360001
"1136","2018-01-22",16.559999
"1137","2018-01-23",16.780001
"1138","2018-01-24",16.639999
"1139","2018-01-25",16.66
"1140","2018-01-26",16.35
"1141","2018-01-29",16.16
"1142","2018-01-30",15.95
"1143","2018-01-31",16.299999
"1144","2018-02-01",15.98
"1145","2018-02-02",16.049999
"1146","2018-02-05",15.56
"1147","2018-02-06",15.61
"1148","2018-02-07",15.35
"1149","2018-02-08",14.91
"1150","2018-02-09",15.39
"1151","2018-02-12",15.23
"1152","2018-02-13",15.14
"1153","2018-02-14",14.88
"1154","2018-02-15",15.07
"1155","2018-02-16",15.4
"1156","2018-02-20",15.05
"1157","2018-02-21",14.83
"1158","2018-02-22",15.05
"1159","2018-02-23",15.25
"1160","2018-02-26",15.21
"1161","2018-02-27",14.7
"1162","2018-02-28",14.37
"1163","2018-03-01",14.6
"1164","2018-03-02",14.78
"1165","2018-03-05",14.94
"1166","2018-03-06",14.95
"1167","2018-03-07",15.08
"1168","2018-03-08",15.02
"1169","2018-03-09",15.09
"1170","2018-03-12",15.23
"1171","2018-03-13",15.12
"1172","2018-03-14",15.1
"1173","2018-03-15",15.08
"1174","2018-03-16",15.17
"1175","2018-03-19",15.17
"1176","2018-03-20",15.05
"1177","2018-03-21",14.95
"1178","2018-03-22",14.92
"1179","2018-03-23",14.74
"1180","2018-03-26",14.89
"1181","2018-03-27",15.06
"1182","2018-03-28",15.42
"1183","2018-03-29",15.57
"1184","2018-04-02",14.98
"1185","2018-04-03",15.11
"1186","2018-04-04",15.45
"1187","2018-04-05",15.39
"1188","2018-04-06",15.36
"1189","2018-04-09",15.18
"1190","2018-04-10",14.96
"1191","2018-04-11",14.91
"1192","2018-04-12",14.53
"1193","2018-04-13",14.83
"1194","2018-04-16",15.06
"1195","2018-04-17",15.3
"1196","2018-04-18",15.21
"1197","2018-04-19",14.92
"1198","2018-04-20",14.5
"1199","2018-04-23",14.49
"1200","2018-04-24",14.67
"1201","2018-04-25",14.51
"1202","2018-04-26",14.59
"1203","2018-04-27",14.97
"1204","2018-04-30",14.94
"1205","2018-05-01",15
"1206","2018-05-02",14.77
"1207","2018-05-03",14.83
"1208","2018-05-04",14.88
"1209","2018-05-07",15.21
"1210","2018-05-08",15.13
"1211","2018-05-09",15.26
"1212","2018-05-10",15.44
"1213","2018-05-11",15.4
"1214","2018-05-14",15.09
"1215","2018-05-15",14.82
"1216","2018-05-16",14.59
"1217","2018-05-17",14.6
"1218","2018-05-18",14.54
"1219","2018-05-21",14.72
"1220","2018-05-22",14.63
"1221","2018-05-23",14.92
"1222","2018-05-24",14.88
"1223","2018-05-25",14.96
"1224","2018-05-29",15.16
"1225","2018-05-30",15.32
"1226","2018-05-31",15.22
"1227","2018-06-01",15.14
"1228","2018-06-04",15.04
"1229","2018-06-05",14.86
"1230","2018-06-06",14.81
"1231","2018-06-07",14.85
"1232","2018-06-08",14.86
"1233","2018-06-11",14.81
"1234","2018-06-12",15.21
"1235","2018-06-13",14.87
"1236","2018-06-14",15.22
"1237","2018-06-15",15.55
"1238","2018-06-18",15.5
"1239","2018-06-19",15.64
"1240","2018-06-20",16.1
"1241","2018-06-21",16.030001
"1242","2018-06-22",16.040001
"1243","2018-06-25",16.01
"1244","2018-06-26",16.02
"1245","2018-06-27",15.94
"1246","2018-06-28",16.049999
"1247","2018-06-29",15.94
"1248","2018-07-02",15.48
"1249","2018-07-03",15.83
"1250","2018-07-05",16.01
"1251","2018-07-06",16.1
"1252","2018-07-09",15.86
"1253","2018-07-10",15.95
"1254","2018-07-11",16.02
"1255","2018-07-12",15.96
"1256","2018-07-13",15.85
"1257","2018-07-16",15.86
"1258","2018-07-17",15.62
"1259","2018-07-18",15.46
"1260","2018-07-19",15.68
"1261","2018-07-20",15.7
"1262","2018-07-23",15.76
"1263","2018-07-24",15.66
"1264","2018-07-25",15.78
"1265","2018-07-26",15.74
"1266","2018-07-27",15.35
"1267","2018-07-30",15.42
"1268","2018-07-31",15.76
"1269","2018-08-01",15.8
"1270","2018-08-02",16.120001
"1271","2018-08-03",16.6
"1272","2018-08-06",16.9
"1273","2018-08-07",16.780001
"1274","2018-08-08",16.540001
"1275","2018-08-09",16.65
"1276","2018-08-10",16.5
"1277","2018-08-13",16.6
"1278","2018-08-14",16.83
"1279","2018-08-15",17.16
"1280","2018-08-16",17.040001
"1281","2018-08-17",17.43
"1282","2018-08-20",17.459999
"1283","2018-08-21",17.59
"1284","2018-08-22",17.59
"1285","2018-08-23",17.5
"1286","2018-08-24",17.41
"1287","2018-08-27",17.24
"1288","2018-08-28",17.459999
"1289","2018-08-29",17.51
"1290","2018-08-30",17.5
"1291","2018-08-31",17.49
"1292","2018-09-04",17.190001
"1293","2018-09-05",17.34
"1294","2018-09-06",17.299999
"1295","2018-09-07",16.82
"1296","2018-09-10",17.01
"1297","2018-09-11",16.969999
"1298","2018-09-12",17.129999
"1299","2018-09-13",17.35
"1300","2018-09-14",17.139999
"1301","2018-09-17",17.219999
"1302","2018-09-18",17.01
"1303","2018-09-19",16.68
"1304","2018-09-20",16.879999
"1305","2018-09-21",16.809999
"1306","2018-09-24",16.639999
"1307","2018-09-25",16.610001
"1308","2018-09-26",16.32
"1309","2018-09-27",16.57
"1310","2018-09-28",16.860001
"1311","2018-10-01",16.639999
"1312","2018-10-02",16.41
"1313","2018-10-03",16.030001
"1314","2018-10-04",16
"1315","2018-10-05",16.1
"1316","2018-10-08",16.49
"1317","2018-10-09",16.690001
"1318","2018-10-10",16.790001
"1319","2018-10-11",16.120001
"1320","2018-10-12",15.9
"1321","2018-10-15",16.110001
"1322","2018-10-16",16.57
"1323","2018-10-17",16.59
"1324","2018-10-18",16.68
"1325","2018-10-19",16.65
"1326","2018-10-22",16.620001
"1327","2018-10-23",16.93
"1328","2018-10-24",17.059999
"1329","2018-10-25",17.1
"1330","2018-10-26",16.73
"1331","2018-10-29",16.83
"1332","2018-10-30",16.959999
"1333","2018-10-31",16.58
"1334","2018-11-01",16.780001
"1335","2018-11-02",16.34
"1336","2018-11-05",16.469999
"1337","2018-11-06",16.67
"1338","2018-11-07",16.780001
"1339","2018-11-08",16.93
"1340","2018-11-09",17.09
"1341","2018-11-12",16.9
"1342","2018-11-13",16.49
"1343","2018-11-14",16.389999
"1344","2018-11-15",16.549999
"1345","2018-11-16",16.719999
"1346","2018-11-19",16.66
"1347","2018-11-20",16.889999
"1348","2018-11-21",17.059999
"1349","2018-11-23",17.030001
"1350","2018-11-26",17.08
"1351","2018-11-27",17.24
"1352","2018-11-28",17.48
"1353","2018-11-29",17.57
"1354","2018-11-30",17.809999
"1355","2018-12-03",17.84
"1356","2018-12-04",17.459999
"1357","2018-12-06",18.08
"1358","2018-12-07",17.879999
"1359","2018-12-10",17.639999
"1360","2018-12-11",17.66
"1361","2018-12-12",17.389999
"1362","2018-12-13",17.530001
"1363","2018-12-14",17.219999
"1364","2018-12-17",16.52
"1365","2018-12-18",16.809999
"1366","2018-12-19",16.6
"1367","2018-12-20",16.41
"1368","2018-12-21",15.98
"1369","2018-12-24",15.22
"1370","2018-12-26",15.97
"1371","2018-12-27",15.91
"1372","2018-12-28",15.98
"1373","2018-12-31",16.030001
"1374","2019-01-02",15.43
"1375","2019-01-03",15.65
"1376","2019-01-04",15.86
"1377","2019-01-07",15.99
"1378","2019-01-08",16.370001
"1379","2019-01-09",16.25
"1380","2019-01-10",16.440001
"1381","2019-01-11",16.389999
"1382","2019-01-14",16.16
"1383","2019-01-15",16.309999
"1384","2019-01-16",16.540001
"1385","2019-01-17",16.799999
"1386","2019-01-18",16.98
"1387","2019-01-22",16.889999
"1388","2019-01-23",17.02
"1389","2019-01-24",16.99
"1390","2019-01-25",17.25
"1391","2019-01-28",17.450001
"1392","2019-01-29",17.59
"1393","2019-01-30",17.879999
"1394","2019-01-31",18.110001
"1395","2019-02-01",17.950001
"1396","2019-02-04",18.190001
"1397","2019-02-05",18.200001
"1398","2019-02-06",18.299999
"1399","2019-02-07",18.549999
"1400","2019-02-08",18.389999
"1401","2019-02-11",18.559999
"1402","2019-02-12",18.290001
"1403","2019-02-13",18.23
"1404","2019-02-14",18.459999
"1405","2019-02-15",18.67
"1406","2019-02-19",18.780001
"1407","2019-02-20",18.540001
"1408","2019-02-21",18.639999
"1409","2019-02-22",18.73
"1410","2019-02-25",18.59
"1411","2019-02-26",18.629999
"1412","2019-02-27",18.219999
"1413","2019-02-28",18.07
"1414","2019-03-01",17.889999
"1415","2019-03-04",18.09
"1416","2019-03-05",18.059999
"1417","2019-03-06",17.790001
"1418","2019-03-07",17.93
"1419","2019-03-08",17.82
"1420","2019-03-11",18.190001
"1421","2019-03-12",18.049999
"1422","2019-03-13",18.280001
"1423","2019-03-14",18.52
"1424","2019-03-15",18.299999
"1425","2019-03-18",18.120001
"1426","2019-03-19",18.059999
"1427","2019-03-20",18.459999
"1428","2019-03-21",18.92
"1429","2019-03-22",18.91
"1430","2019-03-25",18.940001
"1431","2019-03-26",18.99
"1432","2019-03-27",19.01
"1433","2019-03-28",19.08
"1434","2019-03-29",18.809999
"1435","2019-04-01",18.66
"1436","2019-04-02",18.620001
"1437","2019-04-03",18.5
"1438","2019-04-04",18.6
"1439","2019-04-05",18.639999
"1440","2019-04-08",18.41
"1441","2019-04-09",18.309999
"1442","2019-04-10",18.639999
"1443","2019-04-11",18.469999
"1444","2019-04-12",18.4
"1445","2019-04-15",18.379999
"1446","2019-04-16",17.93
"1447","2019-04-17",17.6
"1448","2019-04-18",17.870001
"1449","2019-04-22",17.65
"1450","2019-04-23",17.940001
"1451","2019-04-24",18.17
"1452","2019-04-25",18.200001
"1453","2019-04-26",18.32
"1454","2019-04-29",17.84
"1455","2019-04-30",18.059999
"1456","2019-05-01",18.01
"1457","2019-05-02",18.01
"1458","2019-05-03",18.35
"1459","2019-05-06",18.219999
"1460","2019-05-07",17.799999
"1461","2019-05-08",17.65
"1462","2019-05-09",17.879999
"1463","2019-05-10",18.049999
"1464","2019-05-13",18.41
"1465","2019-05-14",18.290001
"1466","2019-05-15",18.360001
"1467","2019-05-16",18.51
"1468","2019-05-17",18.57
"1469","2019-05-20",18.309999
"1470","2019-05-21",18.58
"1471","2019-05-22",18.690001
"1472","2019-05-23",18.799999
"1473","2019-05-24",19.01
"1474","2019-05-28",18.48
"1475","2019-05-29",18.4
"1476","2019-05-30",18.42
"1477","2019-05-31",18.309999
"1478","2019-06-03",18.15
"1479","2019-06-04",18.129999
"1480","2019-06-05",18.4
"1481","2019-06-06",18.24
"1482","2019-06-07",18.1
"1483","2019-06-10",17.889999
"1484","2019-06-11",17.860001
"1485","2019-06-12",18.07
"1486","2019-06-13",18.17
"1487","2019-06-14",18.120001
"1488","2019-06-17",18.370001
"1489","2019-06-18",18.17
"1490","2019-06-19",18.280001
"1491","2019-06-20",18.4
"1492","2019-06-21",17.889999
"1493","2019-06-24",17.85
"1494","2019-06-25",17.68
"1495","2019-06-26",17.040001
"1496","2019-06-27",17.26
"1497","2019-06-28",17.440001
"1498","2019-07-01",17.290001
"1499","2019-07-02",17.26
"1500","2019-07-03",17.5
"1501","2019-07-05",17.51
"1502","2019-07-08",17.620001
"1503","2019-07-09",17.690001
"1504","2019-07-10",17.77
"1505","2019-07-11",17.51
"1506","2019-07-12",17.549999
"1507","2019-07-15",17.469999
"1508","2019-07-16",17.299999
"1509","2019-07-17",17.360001
"1510","2019-07-18",17.389999
"1511","2019-07-19",16.92
"1512","2019-07-22",16.870001
"1513","2019-07-23",17.08
"1514","2019-07-24",17.059999
"1515","2019-07-25",16.879999
"1516","2019-07-26",17.16
"1517","2019-07-29",17.16
"1518","2019-07-30",17.34
"1519","2019-07-31",17.209999
"1520","2019-08-01",16.959999
"1521","2019-08-02",17.08
"1522","2019-08-05",16.860001
"1523","2019-08-06",17.01
"1524","2019-08-07",17.120001
"1525","2019-08-08",17.48
"1526","2019-08-09",17.469999
"1527","2019-08-12",17.309999
"1528","2019-08-13",17.24
"1529","2019-08-14",17.1
"1530","2019-08-15",17.33
"1531","2019-08-16",17.620001
"1532","2019-08-19",17.76
"1533","2019-08-20",17.65
"1534","2019-08-21",17.59
"1535","2019-08-22",17.629999
"1536","2019-08-23",17.27
"1537","2019-08-26",17.4
"1538","2019-08-27",17.360001
"1539","2019-08-28",17.290001
"1540","2019-08-29",17.33
"1541","2019-08-30",17.32
"1542","2019-09-03",17.48
"1543","2019-09-04",17.450001
"1544","2019-09-05",17.25
"1545","2019-09-06",17.25
"1546","2019-09-09",17.57
"1547","2019-09-10",17.18
"1548","2019-09-11",17.32
"1549","2019-09-12",17.27
"1550","2019-09-13",17.23
"1551","2019-09-16",17.360001
"1552","2019-09-17",17.559999
"1553","2019-09-18",17.4
"1554","2019-09-19",17.4
"1555","2019-09-20",17.469999
"1556","2019-09-23",17.68
"1557","2019-09-24",17.68
"1558","2019-09-25",17.65
"1559","2019-09-26",17.780001
"1560","2019-09-27",17.77
"1561","2019-09-30",17.75
"1562","2019-10-01",17.540001
"1563","2019-10-02",17.379999
"1564","2019-10-03",17.48
"1565","2019-10-04",17.57
"1566","2019-10-07",17.57
"1567","2019-10-08",17.59
"1568","2019-10-09",17.59
"1569","2019-10-10",17.6
"1570","2019-10-11",17.549999
"1571","2019-10-14",17.48
"1572","2019-10-15",17.52
"1573","2019-10-16",17.6
"1574","2019-10-17",17.93
"1575","2019-10-18",17.950001
"1576","2019-10-21",18.110001
"1577","2019-10-22",18.110001
"1578","2019-10-23",18.35
"1579","2019-10-24",18.370001
"1580","2019-10-25",18.040001
"1581","2019-10-28",18.08
"1582","2019-10-29",18.35
"1583","2019-10-30",18.58
"1584","2019-10-31",18.67
"1585","2019-11-01",18.639999
"1586","2019-11-04",18.389999
"1587","2019-11-05",17.799999
"1588","2019-11-06",18.01
"1589","2019-11-07",17.91
"1590","2019-11-08",18.139999
"1591","2019-11-11",18.200001
"1592","2019-11-12",18.209999
"1593","2019-11-13",18.33
"1594","2019-11-14",18.43
"1595","2019-11-15",18.389999
"1596","2019-11-18",18.709999
"1597","2019-11-19",18.709999
"1598","2019-11-20",18.610001
"1599","2019-11-21",18.450001
"1600","2019-11-22",18.459999
"1601","2019-11-25",18.559999
"1602","2019-11-26",18.9
"1603","2019-11-27",19.24
"1604","2019-11-29",19.190001
"1605","2019-12-02",19.030001
"1606","2019-12-03",19.059999
"1607","2019-12-04",19.08
"1608","2019-12-05",19.139999
"1609","2019-12-06",19.17
"1610","2019-12-09",19.190001
"1611","2019-12-10",19
"1612","2019-12-11",18.65
"1613","2019-12-12",18.309999
"1614","2019-12-13",18.27
"1615","2019-12-16",18.41
"1616","2019-12-17",18.16
"1617","2019-12-18",18.43
"1618","2019-12-19",18.73
"1619","2019-12-20",18.68
"1620","2019-12-23",18.49
"1621","2019-12-24",18.58
"1622","2019-12-26",18.65
"1623","2019-12-27",18.709999
"1624","2019-12-30",18.799999
"1625","2019-12-31",18.940001
"1626","2020-01-02",18.25
"1627","2020-01-03",18.620001
"1628","2020-01-06",18.690001
"1629","2020-01-07",18.58
"1630","2020-01-08",18.719999
"1631","2020-01-09",18.67
"1632","2020-01-10",18.799999
"1633","2020-01-13",19.110001
"1634","2020-01-14",18.950001
"1635","2020-01-15",19.120001
"1636","2020-01-16",19.26
"1637","2020-01-17",19.219999
"1638","2020-01-21",19.4
"1639","2020-01-22",19.190001
"1640","2020-01-23",19.450001
"1641","2020-01-24",19.57
"1642","2020-01-27",19.530001
"1643","2020-01-28",19.68
"1644","2020-01-29",19.67
"1645","2020-01-30",19.58
"1646","2020-01-31",19.35
"1647","2020-02-03",19.450001
"1648","2020-02-04",19.6
"1649","2020-02-05",19.66
"1650","2020-02-06",19.85
"1651","2020-02-07",19.870001
"1652","2020-02-10",20.16
"1653","2020-02-11",20.15
"1654","2020-02-12",20.24
"1655","2020-02-13",20.41
"1656","2020-02-14",20.74
"1657","2020-02-18",20.57
"1658","2020-02-19",20.360001
"1659","2020-02-20",20.66
"1660","2020-02-21",20.75
"1661","2020-02-24",20.67
"1662","2020-02-25",20.299999
"1663","2020-02-26",20.280001
"1664","2020-02-27",19.42
"1665","2020-02-28",18.860001
"1666","2020-03-02",19.299999
"1667","2020-03-03",19.32
"1668","2020-03-04",20.15
"1669","2020-03-05",20.379999
"1670","2020-03-06",20.27
"1671","2020-03-09",19.1
"1672","2020-03-10",19.799999
"1673","2020-03-11",18.49
"1674","2020-03-12",16.719999
"1675","2020-03-13",17.209999
"1676","2020-03-16",15.07
"1677","2020-03-17",15.22
"1678","2020-03-18",11.61
"1679","2020-03-19",13.35
"1680","2020-03-20",12.69
"1681","2020-03-23",12.51
"1682","2020-03-24",13.53
"1683","2020-03-25",13.71
"1684","2020-03-26",14.75
"1685","2020-03-27",14.69
"1686","2020-03-30",14.44
"1687","2020-03-31",13.94
"1688","2020-04-01",12.76
"1689","2020-04-02",13.26
"1690","2020-04-03",12.84
"1691","2020-04-06",13.79
"1692","2020-04-07",14.11
"1693","2020-04-08",15.54
"1694","2020-04-09",16.610001
"1695","2020-04-13",16.23
"1696","2020-04-14",16.690001
"1697","2020-04-15",15.58
"1698","2020-04-16",15.22
"1699","2020-04-17",15.84
"1700","2020-04-20",15.55
"1701","2020-04-21",15.02
"1702","2020-04-22",14.96
"1703","2020-04-23",14.55
"1704","2020-04-24",14.48
"1705","2020-04-27",14.7
"1706","2020-04-28",15.26
"1707","2020-04-29",15.62
"1708","2020-04-30",15.42
"1709","2020-05-01",14.56
"1710","2020-05-04",14.71
"1711","2020-05-05",14.76
"1712","2020-05-06",14.77
"1713","2020-05-07",15.38
"1714","2020-05-08",15.93
"1715","2020-05-11",16.4
"1716","2020-05-12",15.53
"1717","2020-05-13",15.02
"1718","2020-05-14",15.05
"1719","2020-05-15",15.23
"1720","2020-05-18",16.18
"1721","2020-05-19",16.76
"1722","2020-05-20",16.790001
"1723","2020-05-21",16.58
"1724","2020-05-22",16.68
"1725","2020-05-26",17.66
"1726","2020-05-27",17.790001
"1727","2020-05-28",17.440001
"1728","2020-05-29",17.27
"1729","2020-06-01",17.41
"1730","2020-06-02",17.690001
"1731","2020-06-03",18.059999
"1732","2020-06-04",17.75
"1733","2020-06-05",18.15
"1734","2020-06-08",18.610001
"1735","2020-06-09",18.450001
"1736","2020-06-10",18.01
"1737","2020-06-11",17.07
"1738","2020-06-12",17.68
"1739","2020-06-15",18.16
"1740","2020-06-16",18.690001
"1741","2020-06-17",18.25
"1742","2020-06-18",18.360001
"1743","2020-06-19",17.83
"1744","2020-06-22",18.040001
"1745","2020-06-23",17.639999
"1746","2020-06-24",17.030001
"1747","2020-06-25",17.459999
"1748","2020-06-26",17.450001
"1749","2020-06-29",17.57
"1750","2020-06-30",17.52
"1751","2020-07-01",17.59
"1752","2020-07-02",17.469999
"1753","2020-07-06",17.389999
"1754","2020-07-07",16.870001
"1755","2020-07-08",16.799999
"1756","2020-07-09",16.66
"1757","2020-07-10",16.790001
"1758","2020-07-13",16.84
"1759","2020-07-14",17.18
"1760","2020-07-15",17.190001
"1761","2020-07-16",17.129999
"1762","2020-07-17",17.4
"1763","2020-07-20",16.809999
"1764","2020-07-21",16.99
"1765","2020-07-22",17.66
"1766","2020-07-23",17.57
"1767","2020-07-24",17.469999
"1768","2020-07-27",17.65
"1769","2020-07-28",17.75
"1770","2020-07-29",18
"1771","2020-07-30",17.959999
"1772","2020-07-31",18.040001
"1773","2020-08-03",17.809999
"1774","2020-08-04",17.959999
"1775","2020-08-05",18.1
"1776","2020-08-06",18.120001
"1777","2020-08-07",18.309999
"1778","2020-08-10",18.5
"1779","2020-08-11",18.23
"1780","2020-08-12",18.360001
"1781","2020-08-13",18.23
"1782","2020-08-14",18.200001
"1783","2020-08-17",18.190001
"1784","2020-08-18",17.799999
"1785","2020-08-19",17.33
"1786","2020-08-20",17.639999
"1787","2020-08-21",17.870001
"1788","2020-08-24",18.09
"1789","2020-08-25",18.309999
"1790","2020-08-26",17.84
"1791","2020-08-27",18.120001
"1792","2020-08-28",18.059999
"1793","2020-08-31",18.15
"1794","2020-09-01",18.200001
"1795","2020-09-02",18.91
"1796","2020-09-03",18.879999
"1797","2020-09-04",18.860001
"1798","2020-09-08",18.370001
"1799","2020-09-09",18.709999
"1800","2020-09-10",18.49
"1801","2020-09-11",18.15
"1802","2020-09-14",18.690001
"1803","2020-09-15",18.5
"1804","2020-09-16",18.51
"1805","2020-09-17",18.219999
"1806","2020-09-18",17.49
"1807","2020-09-21",17.129999
"1808","2020-09-22",17.459999
"1809","2020-09-23",16.809999
"1810","2020-09-24",17.1
"1811","2020-09-25",17.41
"1812","2020-09-28",18.01
"1813","2020-09-29",17.870001
"1814","2020-09-30",17.91
"1815","2020-10-01",17.93
"1816","2020-10-02",18.51
"1817","2020-10-05",18.389999
"1818","2020-10-06",18.41
"1819","2020-10-07",18.299999
"1820","2020-10-08",18.49
"1821","2020-10-09",18.24
"1822","2020-10-12",18.42
"1823","2020-10-13",18.26
"1824","2020-10-14",17.85
"1825","2020-10-15",18.09
"1826","2020-10-16",17.790001
"1827","2020-10-19",17.5
"1828","2020-10-20",17.57
"1829","2020-10-21",17.48
"1830","2020-10-22",17.879999
"1831","2020-10-23",17.91
"1832","2020-10-26",17.629999
"1833","2020-10-27",17.33
"1834","2020-10-28",16.76
"1835","2020-10-29",16.93
"1836","2020-10-30",16.860001
"1837","2020-11-02",17.17
"1838","2020-11-03",17.790001
"1839","2020-11-04",17.940001
"1840","2020-11-05",18.01
"1841","2020-11-06",17.74
"1842","2020-11-09",17.82
"1843","2020-11-10",18.57
"1844","2020-11-11",18.620001
"1845","2020-11-12",18.43
"1846","2020-11-13",18.709999
"1847","2020-11-16",18.68
"1848","2020-11-17",18.33
"1849","2020-11-18",17.959999
"1850","2020-11-19",17.98
"1851","2020-11-20",17.73
"1852","2020-11-23",17.73
"1853","2020-11-24",17.85
"1854","2020-11-25",17.77
"1855","2020-11-27",17.549999
