"","date","CTIC"
"1120","2011-06-13",109
"1121","2011-06-14",103.5
"1122","2011-06-15",90.5
"1123","2011-06-16",95.5
"1124","2011-06-17",101
"1125","2011-06-20",98.5
"1126","2011-06-21",97
"1127","2011-06-22",97.5
"1128","2011-06-23",95
"1129","2011-06-24",99.5
"1130","2011-06-27",98.5
"1131","2011-06-28",99.5
"1132","2011-06-29",98
"1133","2011-06-30",79
"1134","2011-07-01",83.5
"1135","2011-07-05",80
"1136","2011-07-06",75.5
"1137","2011-07-07",75
"1138","2011-07-08",74
"1139","2011-07-11",70
"1140","2011-07-12",69.5
"1141","2011-07-13",71
"1142","2011-07-14",68
"1143","2011-07-15",69.5
"1144","2011-07-18",63.5
"1145","2011-07-19",67
"1146","2011-07-20",67.5
"1147","2011-07-21",76.5
"1148","2011-07-22",76
"1149","2011-07-25",73.5
"1150","2011-07-26",68.5
"1151","2011-07-27",65
"1152","2011-07-28",66.5
"1153","2011-07-29",67.5
"1154","2011-08-01",67
"1155","2011-08-02",63
"1156","2011-08-03",65
"1157","2011-08-04",58.5
"1158","2011-08-05",60
"1159","2011-08-08",52.5
"1160","2011-08-09",58
"1161","2011-08-10",52.5
"1162","2011-08-11",53.5
"1163","2011-08-12",54
"1164","2011-08-15",58.5
"1165","2011-08-16",57.5
"1166","2011-08-17",67.5
"1167","2011-08-18",60
"1168","2011-08-19",60
"1169","2011-08-22",61
"1170","2011-08-23",59.5
"1171","2011-08-24",59
"1172","2011-08-25",57
"1173","2011-08-26",57
"1174","2011-08-29",59
"1175","2011-08-30",57
"1176","2011-08-31",59
"1177","2011-09-01",59.5
"1178","2011-09-02",59.5
"1179","2011-09-06",56.5
"1180","2011-09-07",61.5
"1181","2011-09-08",57
"1182","2011-09-09",55
"1183","2011-09-12",54
"1184","2011-09-13",54
"1185","2011-09-14",55
"1186","2011-09-15",57
"1187","2011-09-16",59
"1188","2011-09-19",56
"1189","2011-09-20",53.5
"1190","2011-09-21",51
"1191","2011-09-22",49
"1192","2011-09-23",50.5
"1193","2011-09-26",51
"1194","2011-09-27",55
"1195","2011-09-28",52
"1196","2011-09-29",52.5
"1197","2011-09-30",53
"1198","2011-10-03",49
"1199","2011-10-04",55
"1200","2011-10-05",54
"1201","2011-10-06",56
"1202","2011-10-07",55
"1203","2011-10-10",56.5
"1204","2011-10-11",56
"1205","2011-10-12",59.5
"1206","2011-10-13",61.5
"1207","2011-10-14",61.5
"1208","2011-10-17",58.5
"1209","2011-10-18",61.5
"1210","2011-10-19",60
"1211","2011-10-20",60
"1212","2011-10-21",61.5
"1213","2011-10-24",62
"1214","2011-10-25",62.5
"1215","2011-10-26",62
"1216","2011-10-27",64.5
"1217","2011-10-28",63.5
"1218","2011-10-31",64
"1219","2011-11-01",59
"1220","2011-11-02",59.5
"1221","2011-11-03",58.5
"1222","2011-11-04",57
"1223","2011-11-07",57.5
"1224","2011-11-08",57.5
"1225","2011-11-09",55.5
"1226","2011-11-10",56
"1227","2011-11-11",57
"1228","2011-11-14",55.5
"1229","2011-11-15",56.5
"1230","2011-11-16",56
"1231","2011-11-17",52
"1232","2011-11-18",53
"1233","2011-11-21",53.5
"1234","2011-11-22",51.5
"1235","2011-11-23",50.5
"1236","2011-11-25",51.5
"1237","2011-11-28",55.5
"1238","2011-11-29",53.5
"1239","2011-11-30",56
"1240","2011-12-01",54.5
"1241","2011-12-02",55.5
"1242","2011-12-05",57.5
"1243","2011-12-06",65
"1244","2011-12-07",67.5
"1245","2011-12-08",69
"1246","2011-12-09",59
"1247","2011-12-12",58
"1248","2011-12-13",55
"1249","2011-12-14",55
"1250","2011-12-15",52.5
"1251","2011-12-16",54
"1252","2011-12-19",50.5
"1253","2011-12-20",54.5
"1254","2011-12-21",53
"1255","2011-12-22",54
"1256","2011-12-23",53.5
"1257","2011-12-27",51.5
"1258","2011-12-28",50.5
"1259","2011-12-29",56
"1260","2011-12-30",58
"1261","2012-01-03",58
"1262","2012-01-04",56
"1263","2012-01-05",58
"1264","2012-01-06",55.5
"1265","2012-01-09",55.5
"1266","2012-01-10",55.5
"1267","2012-01-11",58
"1268","2012-01-12",59.5
"1269","2012-01-13",57.5
"1270","2012-01-17",55.5
"1271","2012-01-18",56.5
"1272","2012-01-19",57
"1273","2012-01-20",65.5
"1274","2012-01-23",73
"1275","2012-01-24",70
"1276","2012-01-25",67.5
"1277","2012-01-26",65.5
"1278","2012-01-27",66.5
"1279","2012-01-30",54.5
"1280","2012-01-31",55
"1281","2012-02-01",54
"1282","2012-02-02",52.5
"1283","2012-02-03",55.5
"1284","2012-02-06",55.5
"1285","2012-02-07",54.5
"1286","2012-02-08",56
"1287","2012-02-09",55
"1288","2012-02-10",54
"1289","2012-02-13",53.5
"1290","2012-02-14",52.5
"1291","2012-02-15",53
"1292","2012-02-16",55.5
"1293","2012-02-17",67.5
"1294","2012-02-21",71
"1295","2012-02-22",66
"1296","2012-02-23",64
"1297","2012-02-24",64
"1298","2012-02-27",61.5
"1299","2012-02-28",66.5
"1300","2012-02-29",64.5
"1301","2012-03-01",63.5
"1302","2012-03-02",62
"1303","2012-03-05",65.5
"1304","2012-03-06",62.5
"1305","2012-03-07",64
"1306","2012-03-08",64.5
"1307","2012-03-09",64.5
"1308","2012-03-12",63.5
"1309","2012-03-13",65
"1310","2012-03-14",64.5
"1311","2012-03-15",65.5
"1312","2012-03-16",67
"1313","2012-03-19",67
"1314","2012-03-20",66
"1315","2012-03-21",65.5
"1316","2012-03-22",64
"1317","2012-03-23",66
"1318","2012-03-26",70
"1319","2012-03-27",68
"1320","2012-03-28",66.5
"1321","2012-03-29",65.5
"1322","2012-03-30",66
"1323","2012-04-02",66
"1324","2012-04-03",65
"1325","2012-04-04",63
"1326","2012-04-05",60.5
"1327","2012-04-09",59
"1328","2012-04-10",57.5
"1329","2012-04-11",60
"1330","2012-04-12",60.5
"1331","2012-04-13",58
"1332","2012-04-16",58
"1333","2012-04-17",60
"1334","2012-04-18",57.5
"1335","2012-04-19",58
"1336","2012-04-20",58.5
"1337","2012-04-23",56.5
"1338","2012-04-24",58.5
"1339","2012-04-25",58
"1340","2012-04-26",56.5
"1341","2012-04-27",56.5
"1342","2012-04-30",55.5
"1343","2012-05-01",53
"1344","2012-05-02",54
"1345","2012-05-03",53
"1346","2012-05-04",50.5
"1347","2012-05-07",49
"1348","2012-05-08",51
"1349","2012-05-09",50.5
"1350","2012-05-10",58
"1351","2012-05-11",55.5
"1352","2012-05-14",52
"1353","2012-05-15",51
"1354","2012-05-16",49.5
"1355","2012-05-17",46.5
"1356","2012-05-18",43
"1357","2012-05-21",48
"1358","2012-05-22",47.5
"1359","2012-05-23",47
"1360","2012-05-24",46
"1361","2012-05-25",45.5
"1362","2012-05-29",45.5
"1363","2012-05-30",45
"1364","2012-05-31",45
"1365","2012-06-01",43.5
"1366","2012-06-04",44
"1367","2012-06-05",43.5
"1368","2012-06-06",44
"1369","2012-06-07",43
"1370","2012-06-08",42.5
"1371","2012-06-11",38
"1372","2012-06-12",37.5
"1373","2012-06-13",34.5
"1374","2012-06-14",35.5
"1375","2012-06-15",34.5
"1376","2012-06-18",34
"1377","2012-06-19",34.5
"1378","2012-06-20",35.5
"1379","2012-06-21",33.5
"1380","2012-06-22",31
"1381","2012-06-25",30
"1382","2012-06-26",29
"1383","2012-06-27",29.5
"1384","2012-06-28",29
"1385","2012-06-29",29
"1386","2012-07-02",30.5
"1387","2012-07-03",31
"1388","2012-07-05",29.5
"1389","2012-07-06",30
"1390","2012-07-09",30
"1391","2012-07-10",31
"1392","2012-07-11",30.5
"1393","2012-07-12",30.5
"1394","2012-07-13",34.5
"1395","2012-07-16",32
"1396","2012-07-17",30.5
"1397","2012-07-18",30
"1398","2012-07-19",30.5
"1399","2012-07-20",29.5
"1400","2012-07-23",29
"1401","2012-07-24",26
"1402","2012-07-25",25
"1403","2012-07-26",25.5
"1404","2012-07-27",26
"1405","2012-07-30",25.5
"1406","2012-07-31",26
"1407","2012-08-01",24.5
"1408","2012-08-02",23
"1409","2012-08-03",23
"1410","2012-08-06",22.5
"1411","2012-08-07",23.5
"1412","2012-08-08",22.5
"1413","2012-08-09",21.5
"1414","2012-08-10",21
"1415","2012-08-13",20.5
"1416","2012-08-14",20.5
"1417","2012-08-15",20.5
"1418","2012-08-16",20
"1419","2012-08-17",20.5
"1420","2012-08-20",20
"1421","2012-08-21",20
"1422","2012-08-22",20
"1423","2012-08-23",20.5
"1424","2012-08-24",20
"1425","2012-08-27",22.5
"1426","2012-08-28",23.5
"1427","2012-08-29",25.5
"1428","2012-08-30",23
"1429","2012-08-31",22
"1430","2012-09-04",19.700001
"1431","2012-09-05",18
"1432","2012-09-06",17.9
"1433","2012-09-07",23.200001
"1434","2012-09-10",25.700001
"1435","2012-09-11",35.599998
"1436","2012-09-12",33.900002
"1437","2012-09-13",29.4
"1438","2012-09-14",28.799999
"1439","2012-09-17",29.799999
"1440","2012-09-18",28.799999
"1441","2012-09-19",27.9
"1442","2012-09-20",26.6
"1443","2012-09-21",27.200001
"1444","2012-09-24",26.1
"1445","2012-09-25",26.1
"1446","2012-09-26",24.700001
"1447","2012-09-27",24.4
"1448","2012-09-28",24.200001
"1449","2012-10-01",22.299999
"1450","2012-10-02",25.200001
"1451","2012-10-03",23.6
"1452","2012-10-04",20.4
"1453","2012-10-05",15.3
"1454","2012-10-08",16
"1455","2012-10-09",15.2
"1456","2012-10-10",13.9
"1457","2012-10-11",14.1
"1458","2012-10-12",14.6
"1459","2012-10-15",15.2
"1460","2012-10-16",15.3
"1461","2012-10-17",15.5
"1462","2012-10-18",15.1
"1463","2012-10-19",15
"1464","2012-10-22",15.6
"1465","2012-10-23",15.1
"1466","2012-10-24",15
"1467","2012-10-25",15.4
"1468","2012-10-26",15.2
"1469","2012-10-31",15
"1470","2012-11-01",15.3
"1471","2012-11-02",15.1
"1472","2012-11-05",15
"1473","2012-11-06",13.9
"1474","2012-11-07",13.3
"1475","2012-11-08",12
"1476","2012-11-09",12.1
"1477","2012-11-12",12.6
"1478","2012-11-13",13.3
"1479","2012-11-14",13.2
"1480","2012-11-15",12.5
"1481","2012-11-16",12.3
"1482","2012-11-19",12.3
"1483","2012-11-20",12.4
"1484","2012-11-21",12.5
"1485","2012-11-23",13.4
"1486","2012-11-26",14.3
"1487","2012-11-27",13.6
"1488","2012-11-28",13.4
"1489","2012-11-29",13.4
"1490","2012-11-30",13.8
"1491","2012-12-03",14
"1492","2012-12-04",13.5
"1493","2012-12-05",13.6
"1494","2012-12-06",13.6
"1495","2012-12-07",13.5
"1496","2012-12-10",12.9
"1497","2012-12-11",12.9
"1498","2012-12-12",13.5
"1499","2012-12-13",13.5
"1500","2012-12-14",12.8
"1501","2012-12-17",13.2
"1502","2012-12-18",13.3
"1503","2012-12-19",13.4
"1504","2012-12-20",13.4
"1505","2012-12-21",12.9
"1506","2012-12-24",13
"1507","2012-12-26",12.9
"1508","2012-12-27",12.9
"1509","2012-12-28",13
"1510","2012-12-31",13
"1511","2013-01-02",12.9
"1512","2013-01-03",13
"1513","2013-01-04",12.9
"1514","2013-01-07",13
"1515","2013-01-08",16.299999
"1516","2013-01-09",14.1
"1517","2013-01-10",14.6
"1518","2013-01-11",15.2
"1519","2013-01-14",15
"1520","2013-01-15",14.9
"1521","2013-01-16",14.3
"1522","2013-01-17",14.4
"1523","2013-01-18",14.4
"1524","2013-01-22",15.7
"1525","2013-01-23",15
"1526","2013-01-24",14.2
"1527","2013-01-25",14.8
"1528","2013-01-28",14.8
"1529","2013-01-29",15.3
"1530","2013-01-30",14.6
"1531","2013-01-31",14.4
"1532","2013-02-01",14.4
"1533","2013-02-04",14.4
"1534","2013-02-05",14.2
"1535","2013-02-06",13.8
"1536","2013-02-07",13.8
"1537","2013-02-08",13.8
"1538","2013-02-11",14.1
"1539","2013-02-12",14.3
"1540","2013-02-13",14.2
"1541","2013-02-14",14.4
"1542","2013-02-15",14.4
"1543","2013-02-19",14.1
"1544","2013-02-20",13.9
"1545","2013-02-21",13.8
"1546","2013-02-22",13.4
"1547","2013-02-25",13.3
"1548","2013-02-26",13.2
"1549","2013-02-27",13.1
"1550","2013-02-28",13.5
"1551","2013-03-01",12.5
"1552","2013-03-04",12.6
"1553","2013-03-05",12.6
"1554","2013-03-06",12.6
"1555","2013-03-07",13
"1556","2013-03-08",13
"1557","2013-03-11",12.9
"1558","2013-03-12",12.7
"1559","2013-03-13",12.5
"1560","2013-03-14",13
"1561","2013-03-15",13.1
"1562","2013-03-18",13
"1563","2013-03-19",12.5
"1564","2013-03-20",12.6
"1565","2013-03-21",12.3
"1566","2013-03-22",12.3
"1567","2013-03-25",10.7
"1568","2013-03-26",11
"1569","2013-03-27",10.4
"1570","2013-03-28",11.5
"1571","2013-04-01",11.3
"1572","2013-04-02",11.2
"1573","2013-04-03",11.3
"1574","2013-04-04",11.1
"1575","2013-04-05",10.7
"1576","2013-04-08",10.7
"1577","2013-04-09",11.4
"1578","2013-04-10",11.4
"1579","2013-04-11",11.6
"1580","2013-04-12",11.2
"1581","2013-04-15",10.7
"1582","2013-04-16",11
"1583","2013-04-17",10.8
"1584","2013-04-18",10.6
"1585","2013-04-19",10.8
"1586","2013-04-22",11.6
"1587","2013-04-23",10.8
"1588","2013-04-24",11.1
"1589","2013-04-25",11.7
"1590","2013-04-26",11.5
"1591","2013-04-29",11.7
"1592","2013-04-30",11.4
"1593","2013-05-01",11.2
"1594","2013-05-02",11.7
"1595","2013-05-03",11.3
"1596","2013-05-06",11.8
"1597","2013-05-07",11.9
"1598","2013-05-08",11.7
"1599","2013-05-09",11.5
"1600","2013-05-10",11.8
"1601","2013-05-13",11.9
"1602","2013-05-14",11.9
"1603","2013-05-15",11.7
"1604","2013-05-16",11.5
"1605","2013-05-17",11.6
"1606","2013-05-20",12.2
"1607","2013-05-21",13.2
"1608","2013-05-22",12.9
"1609","2013-05-23",12.2
"1610","2013-05-24",12.4
"1611","2013-05-28",12.3
"1612","2013-05-29",12.4
"1613","2013-05-30",12.1
"1614","2013-05-31",12.3
"1615","2013-06-03",13
"1616","2013-06-04",12.3
"1617","2013-06-05",12.4
"1618","2013-06-06",12.5
"1619","2013-06-07",12.1
"1620","2013-06-10",12.2
"1621","2013-06-11",12.3
"1622","2013-06-12",12
"1623","2013-06-13",11.9
"1624","2013-06-14",11.8
"1625","2013-06-17",12.5
"1626","2013-06-18",13.3
"1627","2013-06-19",12.4
"1628","2013-06-20",12.7
"1629","2013-06-21",12.2
"1630","2013-06-24",10.9
"1631","2013-06-25",11.4
"1632","2013-06-26",11.5
"1633","2013-06-27",11.1
"1634","2013-06-28",10.5
"1635","2013-07-01",9.9
"1636","2013-07-02",10.1
"1637","2013-07-03",10.3
"1638","2013-07-05",10.3
"1639","2013-07-08",10.5
"1640","2013-07-09",10.8
"1641","2013-07-10",10.7
"1642","2013-07-11",10.7
"1643","2013-07-12",10.6
"1644","2013-07-15",10.7
"1645","2013-07-16",10.6
"1646","2013-07-17",10.5
"1647","2013-07-18",10.6
"1648","2013-07-19",10.5
"1649","2013-07-22",10.6
"1650","2013-07-23",11
"1651","2013-07-24",10.9
"1652","2013-07-25",11
"1653","2013-07-26",10.9
"1654","2013-07-29",10.7
"1655","2013-07-30",10.8
"1656","2013-07-31",11.3
"1657","2013-08-01",10.9
"1658","2013-08-02",10.9
"1659","2013-08-05",11.1
"1660","2013-08-06",10.7
"1661","2013-08-07",10.4
"1662","2013-08-08",10.9
"1663","2013-08-09",11
"1664","2013-08-12",10.8
"1665","2013-08-13",10.7
"1666","2013-08-14",10.7
"1667","2013-08-15",10.5
"1668","2013-08-16",10.6
"1669","2013-08-19",11
"1670","2013-08-20",11.2
"1671","2013-08-21",11.5
"1672","2013-08-22",11.6
"1673","2013-08-23",11.5
"1674","2013-08-26",11
"1675","2013-08-27",10.8
"1676","2013-08-28",10.8
"1677","2013-08-29",11
"1678","2013-08-30",11
"1679","2013-09-03",10.9
"1680","2013-09-04",11.1
"1681","2013-09-05",11
"1682","2013-09-06",10.9
"1683","2013-09-09",11
"1684","2013-09-10",11.2
"1685","2013-09-11",11.1
"1686","2013-09-12",10.9
"1687","2013-09-13",13.1
"1688","2013-09-16",12.4
"1689","2013-09-17",13.7
"1690","2013-09-18",14.6
"1691","2013-09-19",13.8
"1692","2013-09-20",13.5
"1693","2013-09-23",15.4
"1694","2013-09-24",16
"1695","2013-09-25",17.1
"1696","2013-09-26",16
"1697","2013-09-27",16.700001
"1698","2013-09-30",16.200001
"1699","2013-10-01",16.6
"1700","2013-10-02",16.6
"1701","2013-10-03",15.9
"1702","2013-10-04",15.9
"1703","2013-10-07",19.5
"1704","2013-10-08",17.700001
"1705","2013-10-09",18.6
"1706","2013-10-10",17.9
"1707","2013-10-11",19.1
"1708","2013-10-14",18.5
"1709","2013-10-15",17.200001
"1710","2013-10-16",18.6
"1711","2013-10-17",17.9
"1712","2013-10-18",18.299999
"1713","2013-10-21",18.1
"1714","2013-10-22",18.799999
"1715","2013-10-23",18.299999
"1716","2013-10-24",18.299999
"1717","2013-10-25",19.1
"1718","2013-10-28",18.700001
"1719","2013-10-29",19
"1720","2013-10-30",17.9
"1721","2013-10-31",17.6
"1722","2013-11-01",16.299999
"1723","2013-11-04",17.6
"1724","2013-11-05",17.299999
"1725","2013-11-06",17.1
"1726","2013-11-07",16.200001
"1727","2013-11-08",17.4
"1728","2013-11-11",17.4
"1729","2013-11-12",17.1
"1730","2013-11-13",17.799999
"1731","2013-11-14",17.5
"1732","2013-11-15",18.700001
"1733","2013-11-18",19.4
"1734","2013-11-19",18.9
"1735","2013-11-20",19.6
"1736","2013-11-21",20.200001
"1737","2013-11-22",19.799999
"1738","2013-11-25",19.5
"1739","2013-11-26",19.200001
"1740","2013-11-27",19.299999
"1741","2013-11-29",19.4
"1742","2013-12-02",19.6
"1743","2013-12-03",19.1
"1744","2013-12-04",19.5
"1745","2013-12-05",19.1
"1746","2013-12-06",19.5
"1747","2013-12-09",18.200001
"1748","2013-12-10",17.700001
"1749","2013-12-11",17.4
"1750","2013-12-12",17.9
"1751","2013-12-13",17.700001
"1752","2013-12-16",17.299999
"1753","2013-12-17",17.1
"1754","2013-12-18",17.4
"1755","2013-12-19",17.4
"1756","2013-12-20",17.700001
"1757","2013-12-23",17.9
"1758","2013-12-24",18.700001
"1759","2013-12-26",19
"1760","2013-12-27",18.700001
"1761","2013-12-30",19.200001
"1762","2013-12-31",19.1
"1763","2014-01-02",19.9
"1764","2014-01-03",22
"1765","2014-01-06",24.799999
"1766","2014-01-07",23.700001
"1767","2014-01-08",25.1
"1768","2014-01-09",25.4
"1769","2014-01-10",26.6
"1770","2014-01-13",29.200001
"1771","2014-01-14",30.5
"1772","2014-01-15",30.5
"1773","2014-01-16",32
"1774","2014-01-17",36.400002
"1775","2014-01-21",42.099998
"1776","2014-01-22",40.099998
"1777","2014-01-23",41.299999
"1778","2014-01-24",40
"1779","2014-01-27",33.400002
"1780","2014-01-28",34.400002
"1781","2014-01-29",33.200001
"1782","2014-01-30",33.200001
"1783","2014-01-31",31.9
"1784","2014-02-03",31.1
"1785","2014-02-04",30.6
"1786","2014-02-05",28.4
"1787","2014-02-06",28.299999
"1788","2014-02-07",33.299999
"1789","2014-02-10",34.900002
"1790","2014-02-11",35
"1791","2014-02-12",33.5
"1792","2014-02-13",34
"1793","2014-02-14",33.599998
"1794","2014-02-18",33.400002
"1795","2014-02-19",32.099998
"1796","2014-02-20",34.200001
"1797","2014-02-21",34.200001
"1798","2014-02-24",35.599998
"1799","2014-02-25",36.099998
"1800","2014-02-26",35.099998
"1801","2014-02-27",39.700001
"1802","2014-02-28",38.5
"1803","2014-03-03",36.299999
"1804","2014-03-04",38.099998
"1805","2014-03-05",39.099998
"1806","2014-03-06",37.900002
"1807","2014-03-07",37.799999
"1808","2014-03-10",37.700001
"1809","2014-03-11",37.900002
"1810","2014-03-12",41
"1811","2014-03-13",39.400002
"1812","2014-03-14",38.900002
"1813","2014-03-17",39.599998
"1814","2014-03-18",39.799999
"1815","2014-03-19",39.5
"1816","2014-03-20",38.700001
"1817","2014-03-21",38.099998
"1818","2014-03-24",35.700001
"1819","2014-03-25",35.799999
"1820","2014-03-26",33.799999
"1821","2014-03-27",34.400002
"1822","2014-03-28",33.799999
"1823","2014-03-31",34
"1824","2014-04-01",35.799999
"1825","2014-04-02",34.700001
"1826","2014-04-03",33.599998
"1827","2014-04-04",33.099998
"1828","2014-04-07",32.299999
"1829","2014-04-08",32.799999
"1830","2014-04-09",34.799999
"1831","2014-04-10",31.9
"1832","2014-04-11",31.700001
"1833","2014-04-14",31.299999
"1834","2014-04-15",30.5
"1835","2014-04-16",29.9
"1836","2014-04-17",30.700001
"1837","2014-04-21",29.9
"1838","2014-04-22",33.299999
"1839","2014-04-23",31.799999
"1840","2014-04-24",31.9
"1841","2014-04-25",30.299999
"1842","2014-04-28",30.200001
"1843","2014-04-29",30.700001
"1844","2014-04-30",29.5
"1845","2014-05-01",29.5
"1846","2014-05-02",29.6
"1847","2014-05-05",30.299999
"1848","2014-05-06",28.700001
"1849","2014-05-07",27.9
"1850","2014-05-08",26.5
"1851","2014-05-09",27.1
"1852","2014-05-12",28.799999
"1853","2014-05-13",27.5
"1854","2014-05-14",27.299999
"1855","2014-05-15",26.799999
"1856","2014-05-16",25.9
"1857","2014-05-19",26.5
"1858","2014-05-20",25.9
"1859","2014-05-21",25.4
"1860","2014-05-22",28.700001
"1861","2014-05-23",28.6
"1862","2014-05-27",31.4
"1863","2014-05-28",30.9
"1864","2014-05-29",30.6
"1865","2014-05-30",29.4
"1866","2014-06-02",28.700001
"1867","2014-06-03",29.4
"1868","2014-06-04",30.1
"1869","2014-06-05",30.200001
"1870","2014-06-06",29.799999
"1871","2014-06-09",30.200001
"1872","2014-06-10",31.700001
"1873","2014-06-11",30.4
"1874","2014-06-12",31
"1875","2014-06-13",30.9
"1876","2014-06-16",31
"1877","2014-06-17",31.1
"1878","2014-06-18",31.1
"1879","2014-06-19",30.799999
"1880","2014-06-20",30.200001
"1881","2014-06-23",29.200001
"1882","2014-06-24",28.799999
"1883","2014-06-25",29
"1884","2014-06-26",28.9
"1885","2014-06-27",28.6
"1886","2014-06-30",28.1
"1887","2014-07-01",30.9
"1888","2014-07-02",30.299999
"1889","2014-07-03",30
"1890","2014-07-07",28.1
"1891","2014-07-08",27.700001
"1892","2014-07-09",27.799999
"1893","2014-07-10",27
"1894","2014-07-11",26.9
"1895","2014-07-14",28.299999
"1896","2014-07-15",27.1
"1897","2014-07-16",26.6
"1898","2014-07-17",25
"1899","2014-07-18",25.9
"1900","2014-07-21",27.4
"1901","2014-07-22",26.6
"1902","2014-07-23",26.5
"1903","2014-07-24",26.6
"1904","2014-07-25",25.9
"1905","2014-07-28",25.5
"1906","2014-07-29",26
"1907","2014-07-30",26.5
"1908","2014-07-31",25.9
"1909","2014-08-01",24.4
"1910","2014-08-04",25.1
"1911","2014-08-05",24.200001
"1912","2014-08-06",24.5
"1913","2014-08-07",25.200001
"1914","2014-08-08",25
"1915","2014-08-11",25
"1916","2014-08-12",24.799999
"1917","2014-08-13",25.5
"1918","2014-08-14",25.299999
"1919","2014-08-15",25.700001
"1920","2014-08-18",25.700001
"1921","2014-08-19",25.6
"1922","2014-08-20",25.5
"1923","2014-08-21",25.1
"1924","2014-08-22",25.200001
"1925","2014-08-25",25.299999
"1926","2014-08-26",25.5
"1927","2014-08-27",25.9
"1928","2014-08-28",25.5
"1929","2014-08-29",25.6
"1930","2014-09-02",24.799999
"1931","2014-09-03",24.6
"1932","2014-09-04",24.6
"1933","2014-09-05",24.6
"1934","2014-09-08",24.799999
"1935","2014-09-09",25.9
"1936","2014-09-10",26.700001
"1937","2014-09-11",26.700001
"1938","2014-09-12",26.1
"1939","2014-09-15",25
"1940","2014-09-16",25.1
"1941","2014-09-17",27.9
"1942","2014-09-18",26.6
"1943","2014-09-19",26.799999
"1944","2014-09-22",25.1
"1945","2014-09-23",25
"1946","2014-09-24",26.200001
"1947","2014-09-25",24.799999
"1948","2014-09-26",25.4
"1949","2014-09-29",24.9
"1950","2014-09-30",24.200001
"1951","2014-10-01",24
"1952","2014-10-02",24.1
"1953","2014-10-03",24.200001
"1954","2014-10-06",24
"1955","2014-10-07",22.9
"1956","2014-10-08",23.6
"1957","2014-10-09",22.700001
"1958","2014-10-10",22
"1959","2014-10-13",22.4
"1960","2014-10-14",22.9
"1961","2014-10-15",22.700001
"1962","2014-10-16",22.799999
"1963","2014-10-17",22.700001
"1964","2014-10-20",23.9
"1965","2014-10-21",23.700001
"1966","2014-10-22",22.9
"1967","2014-10-23",23.700001
"1968","2014-10-24",24
"1969","2014-10-27",24.1
"1970","2014-10-28",25.6
"1971","2014-10-29",24.299999
"1972","2014-10-30",23.9
"1973","2014-10-31",24.4
"1974","2014-11-03",23.799999
"1975","2014-11-04",24.200001
"1976","2014-11-05",23.799999
"1977","2014-11-06",23.6
"1978","2014-11-07",21.299999
"1979","2014-11-10",21.4
"1980","2014-11-11",21.9
"1981","2014-11-12",21.799999
"1982","2014-11-13",21.5
"1983","2014-11-14",21.299999
"1984","2014-11-17",22.4
"1985","2014-11-18",22.799999
"1986","2014-11-19",21.799999
"1987","2014-11-20",21.700001
"1988","2014-11-21",22.200001
"1989","2014-11-24",22.4
"1990","2014-11-25",22.4
"1991","2014-11-26",22.299999
"1992","2014-11-28",21.9
"1993","2014-12-01",21.299999
"1994","2014-12-02",22
"1995","2014-12-03",21.700001
"1996","2014-12-04",23.299999
"1997","2014-12-05",23.200001
"1998","2014-12-08",23.4
"1999","2014-12-09",25
"2000","2014-12-10",23.9
"2001","2014-12-11",23.799999
"2002","2014-12-12",24
"2003","2014-12-15",22.200001
"2004","2014-12-16",22.1
"2005","2014-12-17",23.6
"2006","2014-12-18",24.299999
"2007","2014-12-19",24.4
"2008","2014-12-22",24
"2009","2014-12-23",23.1
"2010","2014-12-24",23.6
"2011","2014-12-26",24
"2012","2014-12-29",23.6
"2013","2014-12-30",23.5
"2014","2014-12-31",23.6
"2015","2015-01-02",24
"2016","2015-01-05",23.6
"2017","2015-01-06",23
"2018","2015-01-07",22.9
"2019","2015-01-08",23.6
"2020","2015-01-09",23.6
"2021","2015-01-12",23
"2022","2015-01-13",23.9
"2023","2015-01-14",23.9
"2024","2015-01-15",23.200001
"2025","2015-01-16",23.200001
"2026","2015-01-20",22.9
"2027","2015-01-21",22.200001
"2028","2015-01-22",22.299999
"2029","2015-01-23",21.9
"2030","2015-01-26",22.6
"2031","2015-01-27",22.299999
"2032","2015-01-28",22.1
"2033","2015-01-29",21.700001
"2034","2015-01-30",22
"2035","2015-02-02",21.9
"2036","2015-02-03",22.9
"2037","2015-02-04",21.9
"2038","2015-02-05",22.799999
"2039","2015-02-06",22.4
"2040","2015-02-09",22
"2041","2015-02-10",22.200001
"2042","2015-02-11",22
"2043","2015-02-12",22.5
"2044","2015-02-13",22.299999
"2045","2015-02-17",23.4
"2046","2015-02-18",22.799999
"2047","2015-02-19",23.200001
"2048","2015-02-20",22.799999
"2049","2015-02-23",24
"2050","2015-02-24",23.200001
"2051","2015-02-25",23.799999
"2052","2015-02-26",23.799999
"2053","2015-02-27",23.4
"2054","2015-03-02",23.799999
"2055","2015-03-03",24.200001
"2056","2015-03-04",24.6
"2057","2015-03-05",27.200001
"2058","2015-03-06",26.5
"2059","2015-03-09",28.200001
"2060","2015-03-10",27
"2061","2015-03-11",26.700001
"2062","2015-03-12",26
"2063","2015-03-13",19.700001
"2064","2015-03-16",19.700001
"2065","2015-03-17",19.4
"2066","2015-03-18",19.1
"2067","2015-03-19",19.299999
"2068","2015-03-20",19.4
"2069","2015-03-23",19.4
"2070","2015-03-24",19.5
