"","date","STAG"
"980","2015-03-10",23.25
"981","2015-03-11",23.219999
"982","2015-03-12",23.379999
"983","2015-03-13",23.27
"984","2015-03-16",23.51
"985","2015-03-17",23.68
"986","2015-03-18",24.059999
"987","2015-03-19",24.059999
"988","2015-03-20",24.620001
"989","2015-03-23",24.950001
"990","2015-03-24",24.66
"991","2015-03-25",24.01
"992","2015-03-26",23.639999
"993","2015-03-27",23.540001
"994","2015-03-30",23.68
"995","2015-03-31",23.52
"996","2015-04-01",23.440001
"997","2015-04-02",23.58
"998","2015-04-06",23.700001
"999","2015-04-07",23.200001
"1000","2015-04-08",23.370001
"1001","2015-04-09",22.32
"1002","2015-04-10",22.33
"1003","2015-04-13",22.370001
"1004","2015-04-14",22.629999
"1005","2015-04-15",22.49
"1006","2015-04-16",22.48
"1007","2015-04-17",22.129999
"1008","2015-04-20",22.25
"1009","2015-04-21",22.08
"1010","2015-04-22",22.1
"1011","2015-04-23",22.370001
"1012","2015-04-24",22.52
"1013","2015-04-27",22.35
"1014","2015-04-28",22.4
"1015","2015-04-29",22.059999
"1016","2015-04-30",21.73
"1017","2015-05-01",21.66
"1018","2015-05-04",21.83
"1019","2015-05-05",21.42
"1020","2015-05-06",21.110001
"1021","2015-05-07",21.66
"1022","2015-05-08",22.01
"1023","2015-05-11",21.5
"1024","2015-05-12",21.559999
"1025","2015-05-13",21.4
"1026","2015-05-14",21.75
"1027","2015-05-15",22.200001
"1028","2015-05-18",22.18
"1029","2015-05-19",22.16
"1030","2015-05-20",22.049999
"1031","2015-05-21",21.73
"1032","2015-05-22",21.809999
"1033","2015-05-26",21.65
"1034","2015-05-27",21.85
"1035","2015-05-28",21.549999
"1036","2015-05-29",21.299999
"1037","2015-06-01",21.549999
"1038","2015-06-02",21.4
"1039","2015-06-03",21.24
"1040","2015-06-04",21.290001
"1041","2015-06-05",21.030001
"1042","2015-06-08",21.09
"1043","2015-06-09",21.01
"1044","2015-06-10",21.209999
"1045","2015-06-11",21.09
"1046","2015-06-12",21.209999
"1047","2015-06-15",20.83
"1048","2015-06-16",20.83
"1049","2015-06-17",20.959999
"1050","2015-06-18",21.620001
"1051","2015-06-19",21.440001
"1052","2015-06-22",21
"1053","2015-06-23",21.09
"1054","2015-06-24",21.02
"1055","2015-06-25",20.57
"1056","2015-06-26",20.35
"1057","2015-06-29",20.02
"1058","2015-06-30",20
"1059","2015-07-01",20.25
"1060","2015-07-02",20.43
"1061","2015-07-06",20.540001
"1062","2015-07-07",20.780001
"1063","2015-07-08",20.57
"1064","2015-07-09",20.540001
"1065","2015-07-10",20.870001
"1066","2015-07-13",20.950001
"1067","2015-07-14",21.17
"1068","2015-07-15",20.99
"1069","2015-07-16",21.040001
"1070","2015-07-17",20.66
"1071","2015-07-20",20.530001
"1072","2015-07-21",20.4
"1073","2015-07-22",20.389999
"1074","2015-07-23",19.99
"1075","2015-07-24",19.08
"1076","2015-07-27",19.049999
"1077","2015-07-28",18.51
"1078","2015-07-29",19.049999
"1079","2015-07-30",19.389999
"1080","2015-07-31",19.639999
"1081","2015-08-03",19.709999
"1082","2015-08-04",19.629999
"1083","2015-08-05",19.08
"1084","2015-08-06",18.940001
"1085","2015-08-07",19.110001
"1086","2015-08-10",19.25
"1087","2015-08-11",19.360001
"1088","2015-08-12",19.309999
"1089","2015-08-13",19.190001
"1090","2015-08-14",19.15
"1091","2015-08-17",19.290001
"1092","2015-08-18",19.280001
"1093","2015-08-19",19.139999
"1094","2015-08-20",18.969999
"1095","2015-08-21",18.610001
"1096","2015-08-24",17.379999
"1097","2015-08-25",17.02
"1098","2015-08-26",17.219999
"1099","2015-08-27",17.27
"1100","2015-08-28",17.34
"1101","2015-08-31",17.059999
"1102","2015-09-01",16.91
"1103","2015-09-02",17.23
"1104","2015-09-03",17.370001
"1105","2015-09-04",17.02
"1106","2015-09-08",17.040001
"1107","2015-09-09",16.91
"1108","2015-09-10",17.059999
"1109","2015-09-11",17.219999
"1110","2015-09-14",17.370001
"1111","2015-09-15",17.26
"1112","2015-09-16",17.629999
"1113","2015-09-17",17.940001
"1114","2015-09-18",17.950001
"1115","2015-09-21",18.26
"1116","2015-09-22",17.870001
"1117","2015-09-23",18.200001
"1118","2015-09-24",18.07
"1119","2015-09-25",18.07
"1120","2015-09-28",17.91
"1121","2015-09-29",18.27
"1122","2015-09-30",18.209999
"1123","2015-10-01",18.27
"1124","2015-10-02",18.530001
"1125","2015-10-05",18.85
"1126","2015-10-06",18.91
"1127","2015-10-07",19.17
"1128","2015-10-08",19.33
"1129","2015-10-09",19.75
"1130","2015-10-12",19.77
"1131","2015-10-13",19.49
"1132","2015-10-14",19.120001
"1133","2015-10-15",19.32
"1134","2015-10-16",19.57
"1135","2015-10-19",19.940001
"1136","2015-10-20",20.059999
"1137","2015-10-21",19.959999
"1138","2015-10-22",20.07
"1139","2015-10-23",20.09
"1140","2015-10-26",20.07
"1141","2015-10-27",20.15
"1142","2015-10-28",20.549999
"1143","2015-10-29",20.530001
"1144","2015-10-30",20.52
"1145","2015-11-02",20.9
"1146","2015-11-03",20.99
"1147","2015-11-04",20.809999
"1148","2015-11-05",21.01
"1149","2015-11-06",20.33
"1150","2015-11-09",19.540001
"1151","2015-11-10",19.84
"1152","2015-11-11",19.889999
"1153","2015-11-12",19.450001
"1154","2015-11-13",19.110001
"1155","2015-11-16",19.450001
"1156","2015-11-17",19.290001
"1157","2015-11-18",19.870001
"1158","2015-11-19",20.02
"1159","2015-11-20",20.23
"1160","2015-11-23",20.24
"1161","2015-11-24",20.25
"1162","2015-11-25",20.26
"1163","2015-11-27",20.42
"1164","2015-11-30",20.4
"1165","2015-12-01",20.200001
"1166","2015-12-02",19.360001
"1167","2015-12-03",18.860001
"1168","2015-12-04",18.969999
"1169","2015-12-07",18.92
"1170","2015-12-08",18.84
"1171","2015-12-09",18.93
"1172","2015-12-10",18.870001
"1173","2015-12-11",18.42
"1174","2015-12-14",18.42
"1175","2015-12-15",18.52
"1176","2015-12-16",18.790001
"1177","2015-12-17",19.01
"1178","2015-12-18",18.43
"1179","2015-12-21",18.24
"1180","2015-12-22",18.43
"1181","2015-12-23",18.43
"1182","2015-12-24",18.41
"1183","2015-12-28",18.77
"1184","2015-12-29",18.83
"1185","2015-12-30",18.639999
"1186","2015-12-31",18.450001
"1187","2016-01-04",18.23
"1188","2016-01-05",18.610001
"1189","2016-01-06",18.77
"1190","2016-01-07",18.27
"1191","2016-01-08",17.98
"1192","2016-01-11",17.969999
"1193","2016-01-12",17.700001
"1194","2016-01-13",17.25
"1195","2016-01-14",17.120001
"1196","2016-01-15",16.950001
"1197","2016-01-19",16.82
"1198","2016-01-20",16.290001
"1199","2016-01-21",16.219999
"1200","2016-01-22",16.950001
"1201","2016-01-25",17.030001
"1202","2016-01-26",17.1
"1203","2016-01-27",16.860001
"1204","2016-01-28",16.709999
"1205","2016-01-29",16.93
"1206","2016-02-01",17.09
"1207","2016-02-02",16.950001
"1208","2016-02-03",17.030001
"1209","2016-02-04",17.049999
"1210","2016-02-05",16.85
"1211","2016-02-08",15.76
"1212","2016-02-09",15.26
"1213","2016-02-10",15.5
"1214","2016-02-11",15.09
"1215","2016-02-12",15.31
"1216","2016-02-16",15.8
"1217","2016-02-17",15.91
"1218","2016-02-18",15.93
"1219","2016-02-19",16.35
"1220","2016-02-22",16.290001
"1221","2016-02-23",16.27
"1222","2016-02-24",16.09
"1223","2016-02-25",16.66
"1224","2016-02-26",17.200001
"1225","2016-02-29",17.559999
"1226","2016-03-01",17.870001
"1227","2016-03-02",18.459999
"1228","2016-03-03",18.809999
"1229","2016-03-04",18.85
"1230","2016-03-07",19.360001
"1231","2016-03-08",18.91
"1232","2016-03-09",19.280001
"1233","2016-03-10",18.85
"1234","2016-03-11",18.99
"1235","2016-03-14",18.889999
"1236","2016-03-15",18.639999
"1237","2016-03-16",18.889999
"1238","2016-03-17",19.629999
"1239","2016-03-18",19.65
"1240","2016-03-21",19.26
"1241","2016-03-22",19.540001
"1242","2016-03-23",19.389999
"1243","2016-03-24",19.389999
"1244","2016-03-28",19.52
"1245","2016-03-29",19.969999
"1246","2016-03-30",20.049999
"1247","2016-03-31",20.360001
"1248","2016-04-01",20.24
"1249","2016-04-04",19.969999
"1250","2016-04-05",19.83
"1251","2016-04-06",19.799999
"1252","2016-04-07",19.58
"1253","2016-04-08",19.790001
"1254","2016-04-11",20
"1255","2016-04-12",20.35
"1256","2016-04-13",20.41
"1257","2016-04-14",20.34
"1258","2016-04-15",20.549999
"1259","2016-04-18",20.559999
"1260","2016-04-19",20.700001
"1261","2016-04-20",20.190001
"1262","2016-04-21",19.75
"1263","2016-04-22",19.959999
"1264","2016-04-25",20.26
"1265","2016-04-26",20.450001
"1266","2016-04-27",20.370001
"1267","2016-04-28",20.27
"1268","2016-04-29",19.959999
"1269","2016-05-02",20.280001
"1270","2016-05-03",20.01
"1271","2016-05-04",20.469999
"1272","2016-05-05",20.66
"1273","2016-05-06",21.129999
"1274","2016-05-09",21.389999
"1275","2016-05-10",21.4
"1276","2016-05-11",21.02
"1277","2016-05-12",21.219999
"1278","2016-05-13",21.27
"1279","2016-05-16",21.35
"1280","2016-05-17",20.889999
"1281","2016-05-18",20.58
"1282","2016-05-19",20.35
"1283","2016-05-20",20.559999
"1284","2016-05-23",20.74
"1285","2016-05-24",20.99
"1286","2016-05-25",20.950001
"1287","2016-05-26",21.299999
"1288","2016-05-27",21.41
"1289","2016-05-31",21.35
"1290","2016-06-01",21.459999
"1291","2016-06-02",21.74
"1292","2016-06-03",21.91
"1293","2016-06-06",21.91
"1294","2016-06-07",22.09
"1295","2016-06-08",22.530001
"1296","2016-06-09",22.719999
"1297","2016-06-10",22.719999
"1298","2016-06-13",22.34
"1299","2016-06-14",22.209999
"1300","2016-06-15",22.629999
"1301","2016-06-16",22.98
"1302","2016-06-17",22.85
"1303","2016-06-20",22.950001
"1304","2016-06-21",23.07
"1305","2016-06-22",22.940001
"1306","2016-06-23",23.030001
"1307","2016-06-24",23.209999
"1308","2016-06-27",22.719999
"1309","2016-06-28",23.110001
"1310","2016-06-29",23.690001
"1311","2016-06-30",23.809999
"1312","2016-07-01",23.75
"1313","2016-07-05",24.049999
"1314","2016-07-06",24.1
"1315","2016-07-07",23.459999
"1316","2016-07-08",23.950001
"1317","2016-07-11",24.200001
"1318","2016-07-12",24.200001
"1319","2016-07-13",24.27
"1320","2016-07-14",23.879999
"1321","2016-07-15",24.540001
"1322","2016-07-18",24.59
"1323","2016-07-19",24.74
"1324","2016-07-20",24.84
"1325","2016-07-21",24.809999
"1326","2016-07-22",25.040001
"1327","2016-07-25",25.02
"1328","2016-07-26",24.870001
"1329","2016-07-27",24.57
"1330","2016-07-28",24.950001
"1331","2016-07-29",25.379999
"1332","2016-08-01",25.360001
"1333","2016-08-02",24.93
"1334","2016-08-03",24.700001
"1335","2016-08-04",24.959999
"1336","2016-08-05",24.66
"1337","2016-08-08",24.450001
"1338","2016-08-09",24.879999
"1339","2016-08-10",24.74
"1340","2016-08-11",24.540001
"1341","2016-08-12",24.620001
"1342","2016-08-15",24.51
"1343","2016-08-16",24.42
"1344","2016-08-17",24.42
"1345","2016-08-18",24.370001
"1346","2016-08-19",24.309999
"1347","2016-08-22",24.379999
"1348","2016-08-23",24.59
"1349","2016-08-24",24.370001
"1350","2016-08-25",24.860001
"1351","2016-08-26",24.51
"1352","2016-08-29",24.879999
"1353","2016-08-30",24.85
"1354","2016-08-31",24.83
"1355","2016-09-01",24.690001
"1356","2016-09-02",25
"1357","2016-09-06",24.99
"1358","2016-09-07",25.18
"1359","2016-09-08",25
"1360","2016-09-09",23.76
"1361","2016-09-12",23.799999
"1362","2016-09-13",22.870001
"1363","2016-09-14",22.9
"1364","2016-09-15",22.98
"1365","2016-09-16",23.27
"1366","2016-09-19",23.6
"1367","2016-09-20",23.73
"1368","2016-09-21",24.34
"1369","2016-09-22",24.700001
"1370","2016-09-23",24.780001
"1371","2016-09-26",24.85
"1372","2016-09-27",24.57
"1373","2016-09-28",24.870001
"1374","2016-09-29",24.5
"1375","2016-09-30",24.51
"1376","2016-10-03",24.059999
"1377","2016-10-04",23.35
"1378","2016-10-05",22.469999
"1379","2016-10-06",22.24
"1380","2016-10-07",22.209999
"1381","2016-10-10",22.67
"1382","2016-10-11",22.41
"1383","2016-10-12",22.66
"1384","2016-10-13",23.059999
"1385","2016-10-14",23.15
"1386","2016-10-17",23.23
"1387","2016-10-18",23.459999
"1388","2016-10-19",23.5
"1389","2016-10-20",23.549999
"1390","2016-10-21",23.49
"1391","2016-10-24",23.59
"1392","2016-10-25",23.610001
"1393","2016-10-26",23.27
"1394","2016-10-27",22.57
"1395","2016-10-28",22.620001
"1396","2016-10-31",23.07
"1397","2016-11-01",22.450001
"1398","2016-11-02",22.129999
"1399","2016-11-03",21.700001
"1400","2016-11-04",21.959999
"1401","2016-11-07",22.58
"1402","2016-11-08",22.77
"1403","2016-11-09",22.23
"1404","2016-11-10",21.540001
"1405","2016-11-11",21.83
"1406","2016-11-14",22.280001
"1407","2016-11-15",22.27
"1408","2016-11-16",22.43
"1409","2016-11-17",22.370001
"1410","2016-11-18",22.709999
"1411","2016-11-21",22.950001
"1412","2016-11-22",23.43
"1413","2016-11-23",23.299999
"1414","2016-11-25",23.57
"1415","2016-11-28",23.6
"1416","2016-11-29",23.85
"1417","2016-11-30",23.610001
"1418","2016-12-01",23.08
"1419","2016-12-02",23.42
"1420","2016-12-05",23.389999
"1421","2016-12-06",23.280001
"1422","2016-12-07",23.58
"1423","2016-12-08",23.58
"1424","2016-12-09",23.700001
"1425","2016-12-12",23.719999
"1426","2016-12-13",23.719999
"1427","2016-12-14",22.77
"1428","2016-12-15",22.76
"1429","2016-12-16",23
"1430","2016-12-19",23.559999
"1431","2016-12-20",23.700001
"1432","2016-12-21",23.290001
"1433","2016-12-22",23.200001
"1434","2016-12-23",23.5
"1435","2016-12-27",23.530001
"1436","2016-12-28",23.25
"1437","2016-12-29",23.5
"1438","2016-12-30",23.870001
"1439","2017-01-03",23.709999
"1440","2017-01-04",24.01
"1441","2017-01-05",24.219999
"1442","2017-01-06",24.41
"1443","2017-01-09",23.93
"1444","2017-01-10",23.799999
"1445","2017-01-11",23.74
"1446","2017-01-12",23.780001
"1447","2017-01-13",23.879999
"1448","2017-01-17",24.059999
"1449","2017-01-18",24.200001
"1450","2017-01-19",23.959999
"1451","2017-01-20",24.030001
"1452","2017-01-23",24.24
"1453","2017-01-24",24.33
"1454","2017-01-25",24.219999
"1455","2017-01-26",24.25
"1456","2017-01-27",23.290001
"1457","2017-01-30",22.790001
"1458","2017-01-31",23.139999
"1459","2017-02-01",23.16
"1460","2017-02-02",23.4
"1461","2017-02-03",23.709999
"1462","2017-02-06",23.82
"1463","2017-02-07",23.59
"1464","2017-02-08",23.620001
"1465","2017-02-09",23.74
"1466","2017-02-10",24.08
"1467","2017-02-13",24
"1468","2017-02-14",23.940001
"1469","2017-02-15",23.889999
"1470","2017-02-16",24.07
"1471","2017-02-17",24.17
"1472","2017-02-21",24.879999
"1473","2017-02-22",25.110001
"1474","2017-02-23",25.27
"1475","2017-02-24",25.65
"1476","2017-02-27",25.77
"1477","2017-02-28",25.83
"1478","2017-03-01",26.02
"1479","2017-03-02",26.07
"1480","2017-03-03",25.959999
"1481","2017-03-06",25.559999
"1482","2017-03-07",25.4
"1483","2017-03-08",24.75
"1484","2017-03-09",24.450001
"1485","2017-03-10",24.34
"1486","2017-03-13",24.34
"1487","2017-03-14",24.139999
"1488","2017-03-15",24.68
"1489","2017-03-16",24.58
"1490","2017-03-17",24.790001
"1491","2017-03-20",24.790001
"1492","2017-03-21",24.73
"1493","2017-03-22",24.77
"1494","2017-03-23",25.049999
"1495","2017-03-24",25.040001
"1496","2017-03-27",24.74
"1497","2017-03-28",24.65
"1498","2017-03-29",24.68
"1499","2017-03-30",24.83
"1500","2017-03-31",25.02
"1501","2017-04-03",25.190001
"1502","2017-04-04",25.5
"1503","2017-04-05",25.33
"1504","2017-04-06",25.530001
"1505","2017-04-07",25.74
"1506","2017-04-10",25.9
"1507","2017-04-11",26.290001
"1508","2017-04-12",26.26
"1509","2017-04-13",25.93
"1510","2017-04-17",26.34
"1511","2017-04-18",26.34
"1512","2017-04-19",26.389999
"1513","2017-04-20",26.32
"1514","2017-04-21",26.49
"1515","2017-04-24",26.309999
"1516","2017-04-25",26.549999
"1517","2017-04-26",26.58
"1518","2017-04-27",26.66
"1519","2017-04-28",26.360001
"1520","2017-05-01",26.629999
"1521","2017-05-02",26.52
"1522","2017-05-03",26.030001
"1523","2017-05-04",25.799999
"1524","2017-05-05",26.18
"1525","2017-05-08",25.99
"1526","2017-05-09",25.59
"1527","2017-05-10",25.91
"1528","2017-05-11",25.67
"1529","2017-05-12",25.889999
"1530","2017-05-15",26.290001
"1531","2017-05-16",26.209999
"1532","2017-05-17",26.15
"1533","2017-05-18",26.24
"1534","2017-05-19",26.389999
"1535","2017-05-22",26.59
"1536","2017-05-23",26.809999
"1537","2017-05-24",27.040001
"1538","2017-05-25",27.049999
"1539","2017-05-26",26.959999
"1540","2017-05-30",26.860001
"1541","2017-05-31",26.98
"1542","2017-06-01",27.33
"1543","2017-06-02",27.82
"1544","2017-06-05",27.860001
"1545","2017-06-06",27.92
"1546","2017-06-07",28
"1547","2017-06-08",27.940001
"1548","2017-06-09",28.15
"1549","2017-06-12",28.18
"1550","2017-06-13",28.209999
"1551","2017-06-14",28.15
"1552","2017-06-15",28.059999
"1553","2017-06-16",27.889999
"1554","2017-06-19",27.709999
"1555","2017-06-20",27.639999
"1556","2017-06-21",27.469999
"1557","2017-06-22",27.540001
"1558","2017-06-23",27.25
"1559","2017-06-26",27.4
"1560","2017-06-27",27.040001
"1561","2017-06-28",27.190001
"1562","2017-06-29",27.26
"1563","2017-06-30",27.6
"1564","2017-07-03",27.540001
"1565","2017-07-05",27.16
"1566","2017-07-06",26.799999
"1567","2017-07-07",27.17
"1568","2017-07-10",26.99
"1569","2017-07-11",27.02
"1570","2017-07-12",27.27
"1571","2017-07-13",27.09
"1572","2017-07-14",27.27
"1573","2017-07-17",27.34
"1574","2017-07-18",27.84
"1575","2017-07-19",28.110001
"1576","2017-07-20",27.879999
"1577","2017-07-21",27.59
"1578","2017-07-24",27.82
"1579","2017-07-25",27.629999
"1580","2017-07-26",27.719999
"1581","2017-07-27",27.35
"1582","2017-07-28",27.34
"1583","2017-07-31",27.290001
"1584","2017-08-01",27.5
"1585","2017-08-02",27.280001
"1586","2017-08-03",27.389999
"1587","2017-08-04",27.68
"1588","2017-08-07",26.940001
"1589","2017-08-08",26.76
"1590","2017-08-09",26.76
"1591","2017-08-10",27
"1592","2017-08-11",26.700001
"1593","2017-08-14",27.719999
"1594","2017-08-15",27.639999
"1595","2017-08-16",27.65
"1596","2017-08-17",27.35
"1597","2017-08-18",27.34
"1598","2017-08-21",27.74
"1599","2017-08-22",27.83
"1600","2017-08-23",28.200001
"1601","2017-08-24",27.92
"1602","2017-08-25",27.99
"1603","2017-08-28",27.75
"1604","2017-08-29",27.59
"1605","2017-08-30",27.77
"1606","2017-08-31",27.99
"1607","2017-09-01",28.030001
"1608","2017-09-05",28.08
"1609","2017-09-06",28.030001
"1610","2017-09-07",28.35
"1611","2017-09-08",28.42
"1612","2017-09-11",28.620001
"1613","2017-09-12",28.200001
"1614","2017-09-13",27.959999
"1615","2017-09-14",28.139999
"1616","2017-09-15",28.139999
"1617","2017-09-18",28.379999
"1618","2017-09-19",28.4
"1619","2017-09-20",28.24
"1620","2017-09-21",28.139999
"1621","2017-09-22",27.76
"1622","2017-09-25",27.9
"1623","2017-09-26",27.83
"1624","2017-09-27",27.76
"1625","2017-09-28",27.700001
"1626","2017-09-29",27.469999
"1627","2017-10-02",27.969999
"1628","2017-10-03",27.92
"1629","2017-10-04",27.84
"1630","2017-10-05",28
"1631","2017-10-06",27.940001
"1632","2017-10-09",28.030001
"1633","2017-10-10",28.02
"1634","2017-10-11",28.049999
"1635","2017-10-12",28.120001
"1636","2017-10-13",28.17
"1637","2017-10-16",28.02
"1638","2017-10-17",27.98
"1639","2017-10-18",28.17
"1640","2017-10-19",27.959999
"1641","2017-10-20",27.780001
"1642","2017-10-23",27.6
"1643","2017-10-24",27.51
"1644","2017-10-25",27.469999
"1645","2017-10-26",27.450001
"1646","2017-10-27",27.67
"1647","2017-10-30",27.33
"1648","2017-10-31",27.299999
"1649","2017-11-01",27.639999
"1650","2017-11-02",27.93
"1651","2017-11-03",28.620001
"1652","2017-11-06",28.49
"1653","2017-11-07",28.450001
"1654","2017-11-08",28.5
"1655","2017-11-09",28.389999
"1656","2017-11-10",28.299999
"1657","2017-11-13",28.360001
"1658","2017-11-14",28.309999
"1659","2017-11-15",28.08
"1660","2017-11-16",28.299999
"1661","2017-11-17",28.24
"1662","2017-11-20",28.370001
"1663","2017-11-21",28.82
"1664","2017-11-22",28.540001
"1665","2017-11-24",28.73
"1666","2017-11-27",28.58
"1667","2017-11-28",28.459999
"1668","2017-11-29",28.290001
"1669","2017-11-30",28.299999
"1670","2017-12-01",28
"1671","2017-12-04",27.84
"1672","2017-12-05",27.450001
"1673","2017-12-06",27.440001
"1674","2017-12-07",27.719999
"1675","2017-12-08",28
"1676","2017-12-11",27.91
"1677","2017-12-12",27.870001
"1678","2017-12-13",28.02
"1679","2017-12-14",27.99
"1680","2017-12-15",28.030001
"1681","2017-12-18",28.190001
"1682","2017-12-19",27.35
"1683","2017-12-20",27.290001
"1684","2017-12-21",27.25
"1685","2017-12-22",27.190001
"1686","2017-12-26",27.389999
"1687","2017-12-27",27.530001
"1688","2017-12-28",27.52
"1689","2017-12-29",27.33
"1690","2018-01-02",27.1
"1691","2018-01-03",27.110001
"1692","2018-01-04",26.57
"1693","2018-01-05",26.4
"1694","2018-01-08",26.41
"1695","2018-01-09",26.23
"1696","2018-01-10",25.549999
"1697","2018-01-11",25.66
"1698","2018-01-12",25.639999
"1699","2018-01-16",25.610001
"1700","2018-01-17",25.879999
"1701","2018-01-18",25.290001
"1702","2018-01-19",25.41
"1703","2018-01-22",25.75
"1704","2018-01-23",26.139999
"1705","2018-01-24",25.82
"1706","2018-01-25",25.940001
"1707","2018-01-26",25.690001
"1708","2018-01-29",25.219999
"1709","2018-01-30",24.969999
"1710","2018-01-31",25.32
"1711","2018-02-01",24.85
"1712","2018-02-02",24.690001
"1713","2018-02-05",23.690001
"1714","2018-02-06",23.73
"1715","2018-02-07",23.41
"1716","2018-02-08",22.58
"1717","2018-02-09",23.530001
"1718","2018-02-12",23.23
"1719","2018-02-13",23.389999
"1720","2018-02-14",23.01
"1721","2018-02-15",23.469999
"1722","2018-02-16",24.030001
"1723","2018-02-20",23.57
"1724","2018-02-21",22.91
"1725","2018-02-22",23.360001
"1726","2018-02-23",23.799999
"1727","2018-02-26",23.65
"1728","2018-02-27",22.74
"1729","2018-02-28",22.77
"1730","2018-03-01",22.93
"1731","2018-03-02",22.790001
"1732","2018-03-05",23.219999
"1733","2018-03-06",23.4
"1734","2018-03-07",23.780001
"1735","2018-03-08",23.83
"1736","2018-03-09",24.01
"1737","2018-03-12",24.129999
"1738","2018-03-13",24.02
"1739","2018-03-14",24.059999
"1740","2018-03-15",23.700001
"1741","2018-03-16",23.83
"1742","2018-03-19",23.92
"1743","2018-03-20",23.870001
"1744","2018-03-21",23.73
"1745","2018-03-22",23.620001
"1746","2018-03-23",23.01
"1747","2018-03-26",23.389999
"1748","2018-03-27",23.52
"1749","2018-03-28",24.110001
"1750","2018-03-29",23.92
"1751","2018-04-02",23.35
"1752","2018-04-03",23.719999
"1753","2018-04-04",23.92
"1754","2018-04-05",23.73
"1755","2018-04-06",23.629999
"1756","2018-04-09",23.610001
"1757","2018-04-10",23.66
"1758","2018-04-11",23.76
"1759","2018-04-12",23.43
"1760","2018-04-13",23.65
"1761","2018-04-16",23.940001
"1762","2018-04-17",24.440001
"1763","2018-04-18",24.5
"1764","2018-04-19",24.129999
"1765","2018-04-20",23.77
"1766","2018-04-23",23.76
"1767","2018-04-24",23.84
"1768","2018-04-25",23.719999
"1769","2018-04-26",23.969999
"1770","2018-04-27",24.459999
"1771","2018-04-30",24.57
"1772","2018-05-01",24.67
"1773","2018-05-02",25.27
"1774","2018-05-03",25.290001
"1775","2018-05-04",25.469999
"1776","2018-05-07",26.190001
"1777","2018-05-08",25.889999
"1778","2018-05-09",26.18
"1779","2018-05-10",26.32
"1780","2018-05-11",26.24
"1781","2018-05-14",25.99
"1782","2018-05-15",25.6
"1783","2018-05-16",25.6
"1784","2018-05-17",25.33
"1785","2018-05-18",25.389999
"1786","2018-05-21",25.66
"1787","2018-05-22",25.780001
"1788","2018-05-23",26.25
"1789","2018-05-24",26.299999
"1790","2018-05-25",26.52
"1791","2018-05-29",26.66
"1792","2018-05-30",26.73
"1793","2018-05-31",26.639999
"1794","2018-06-01",26.870001
"1795","2018-06-04",27.059999
"1796","2018-06-05",26.940001
"1797","2018-06-06",26.959999
"1798","2018-06-07",26.99
"1799","2018-06-08",26.969999
"1800","2018-06-11",26.790001
"1801","2018-06-12",26.790001
"1802","2018-06-13",26.190001
"1803","2018-06-14",26.459999
"1804","2018-06-15",26.48
"1805","2018-06-18",26.57
"1806","2018-06-19",26.540001
"1807","2018-06-20",26.93
"1808","2018-06-21",26.99
"1809","2018-06-22",27.120001
"1810","2018-06-25",27.139999
"1811","2018-06-26",27.290001
"1812","2018-06-27",27.15
"1813","2018-06-28",27.27
"1814","2018-06-29",27.23
"1815","2018-07-02",27.02
"1816","2018-07-03",27.389999
"1817","2018-07-05",27.719999
"1818","2018-07-06",27.83
"1819","2018-07-09",27.450001
"1820","2018-07-10",27.360001
"1821","2018-07-11",27.59
"1822","2018-07-12",27.59
"1823","2018-07-13",27.469999
"1824","2018-07-16",27.200001
"1825","2018-07-17",27.07
"1826","2018-07-18",26.940001
"1827","2018-07-19",27.290001
"1828","2018-07-20",26.959999
"1829","2018-07-23",26.969999
"1830","2018-07-24",26.68
"1831","2018-07-25",26.969999
"1832","2018-07-26",27.200001
"1833","2018-07-27",26.84
"1834","2018-07-30",26.83
"1835","2018-07-31",27.32
"1836","2018-08-01",27.74
"1837","2018-08-02",27.719999
"1838","2018-08-03",28.09
"1839","2018-08-06",27.889999
"1840","2018-08-07",28
"1841","2018-08-08",27.950001
"1842","2018-08-09",28.110001
"1843","2018-08-10",27.719999
"1844","2018-08-13",27.690001
"1845","2018-08-14",28.030001
"1846","2018-08-15",28.27
"1847","2018-08-16",28.42
"1848","2018-08-17",28.860001
"1849","2018-08-20",28.99
"1850","2018-08-21",28.629999
"1851","2018-08-22",28.309999
"1852","2018-08-23",28.290001
"1853","2018-08-24",28.57
"1854","2018-08-27",28.549999
"1855","2018-08-28",28.85
"1856","2018-08-29",28.84
"1857","2018-08-30",28.67
"1858","2018-08-31",28.870001
"1859","2018-09-04",28.34
"1860","2018-09-05",28.6
"1861","2018-09-06",28.57
"1862","2018-09-07",28.25
"1863","2018-09-10",28.35
"1864","2018-09-11",28.440001
"1865","2018-09-12",28.379999
"1866","2018-09-13",28.5
"1867","2018-09-14",28.389999
"1868","2018-09-17",28.459999
"1869","2018-09-18",28.24
"1870","2018-09-19",27.639999
"1871","2018-09-20",28.09
"1872","2018-09-21",27.940001
"1873","2018-09-24",27.42
"1874","2018-09-25",27.379999
"1875","2018-09-26",27.040001
"1876","2018-09-27",27.030001
"1877","2018-09-28",27.5
"1878","2018-10-01",27.110001
"1879","2018-10-02",26.969999
"1880","2018-10-03",26.540001
"1881","2018-10-04",26.15
"1882","2018-10-05",26.27
"1883","2018-10-08",26.76
"1884","2018-10-09",26.9
"1885","2018-10-10",26.389999
