"","date","MBOT"
"1070","2011-03-31",14742
"1071","2011-04-01",14904
"1072","2011-04-04",14904
"1073","2011-04-05",14580
"1074","2011-04-06",14418
"1075","2011-04-07",14094
"1076","2011-04-08",12798
"1077","2011-04-11",12636
"1078","2011-04-12",12474
"1079","2011-04-13",12636
"1080","2011-04-14",12474
"1081","2011-04-15",12798
"1082","2011-04-18",12312
"1083","2011-04-19",12150
"1084","2011-04-20",12150
"1085","2011-04-21",12312
"1086","2011-04-25",12150
"1087","2011-04-26",12312
"1088","2011-04-27",12312
"1089","2011-04-28",12312
"1090","2011-04-29",13608
"1091","2011-05-02",14904
"1092","2011-05-03",14094
"1093","2011-05-04",13122
"1094","2011-05-05",12960
"1095","2011-05-06",12636
"1096","2011-05-09",12798
"1097","2011-05-10",12960
"1098","2011-05-11",12636
"1099","2011-05-12",12636
"1100","2011-05-13",12474
"1101","2011-05-16",12150
"1102","2011-05-17",11826
"1103","2011-05-18",11340
"1104","2011-05-19",11178
"1105","2011-05-20",11340
"1106","2011-05-23",11016
"1107","2011-05-24",10530
"1108","2011-05-25",10530
"1109","2011-05-26",10368
"1110","2011-05-27",10368
"1111","2011-05-31",10692
"1112","2011-06-01",10692
"1113","2011-06-02",10692
"1114","2011-06-03",10530
"1115","2011-06-06",10206
"1116","2011-06-07",10368
"1117","2011-06-08",9720
"1118","2011-06-09",8910
"1119","2011-06-10",8586
"1120","2011-06-13",8262
"1121","2011-06-14",9072
"1122","2011-06-15",8586
"1123","2011-06-16",9396
"1124","2011-06-17",8910
"1125","2011-06-20",9072
"1126","2011-06-21",9396
"1127","2011-06-22",9558
"1128","2011-06-23",9396
"1129","2011-06-24",8748
"1130","2011-06-27",8424
"1131","2011-06-28",8586
"1132","2011-06-29",8586
"1133","2011-06-30",8586
"1134","2011-07-01",7938
"1135","2011-07-05",7128
"1136","2011-07-06",8019
"1137","2011-07-07",8310.599609
"1138","2011-07-08",9849.599609
"1139","2011-07-11",8991
"1140","2011-07-12",9088.200195
"1141","2011-07-13",8634.599609
"1142","2011-07-14",8229.599609
"1143","2011-07-15",7290
"1144","2011-07-18",6480
"1145","2011-07-19",6139.799805
"1146","2011-07-20",6204.600098
"1147","2011-07-21",6107.399902
"1148","2011-07-22",6237
"1149","2011-07-25",6107.399902
"1150","2011-07-26",6075
"1151","2011-07-27",5734.799805
"1152","2011-07-28",6269.399902
"1153","2011-07-29",5929.200195
"1154","2011-08-01",5751
"1155","2011-08-02",5475.600098
"1156","2011-08-03",5248.799805
"1157","2011-08-04",4455
"1158","2011-08-05",4212
"1159","2011-08-08",3385.800049
"1160","2011-08-09",3450.600098
"1161","2011-08-10",3288.600098
"1162","2011-08-11",3693.600098
"1163","2011-08-12",3790.800049
"1164","2011-08-15",3823.199951
"1165","2011-08-16",3807
"1166","2011-08-17",3645
"1167","2011-08-18",3515.399902
"1168","2011-08-19",3434.399902
"1169","2011-08-22",3337.199951
"1170","2011-08-23",3369.600098
"1171","2011-08-24",3418.199951
"1172","2011-08-25",3466.800049
"1173","2011-08-26",3742.199951
"1174","2011-08-29",3742.199951
"1175","2011-08-30",3855.600098
"1176","2011-08-31",4017.600098
"1177","2011-09-01",3985.199951
"1178","2011-09-02",3888
"1179","2011-09-06",3742.199951
"1180","2011-09-07",3969
"1181","2011-09-08",3839.399902
"1182","2011-09-09",3823.199951
"1183","2011-09-12",3807
"1184","2011-09-13",4082.399902
"1185","2011-09-14",4017.600098
"1186","2011-09-15",3985.199951
"1187","2011-09-16",3936.600098
"1188","2011-09-19",3839.399902
"1189","2011-09-20",3888
"1190","2011-09-21",3693.600098
"1191","2011-09-22",3353.399902
"1192","2011-09-23",3450.600098
"1193","2011-09-26",3369.600098
"1194","2011-09-27",3450.600098
"1195","2011-09-28",3353.399902
"1196","2011-09-29",3337.199951
"1197","2011-09-30",3272.399902
"1198","2011-10-03",2899.800049
"1199","2011-10-04",2770.199951
"1200","2011-10-05",3304.800049
"1201","2011-10-06",3385.800049
"1202","2011-10-07",3369.600098
"1203","2011-10-10",3402
"1204","2011-10-11",3337.199951
"1205","2011-10-12",3223.800049
"1206","2011-10-13",3207.600098
"1207","2011-10-14",3240
"1208","2011-10-17",3078
"1209","2011-10-18",3240
"1210","2011-10-19",3175.199951
"1211","2011-10-20",3142.800049
"1212","2011-10-21",3207.600098
"1213","2011-10-24",3223.800049
"1214","2011-10-25",3207.600098
"1215","2011-10-26",3175.199951
"1216","2011-10-27",3240
"1217","2011-10-28",3240
"1218","2011-10-31",3385.800049
"1219","2011-11-01",3191.399902
"1220","2011-11-02",3110.399902
"1221","2011-11-03",3256.199951
"1222","2011-11-04",3240
"1223","2011-11-07",3207.600098
"1224","2011-11-08",3142.800049
"1225","2011-11-09",3159
"1226","2011-11-10",3094.199951
"1227","2011-11-11",3126.600098
"1228","2011-11-14",3029.399902
"1229","2011-11-15",3061.800049
"1230","2011-11-16",2997
"1231","2011-11-17",2932.199951
"1232","2011-11-18",2964.600098
"1233","2011-11-21",2883.600098
"1234","2011-11-22",2786.399902
"1235","2011-11-23",2737.800049
"1236","2011-11-25",2964.600098
"1237","2011-11-28",2835
"1238","2011-11-29",2770.199951
"1239","2011-11-30",2818.800049
"1240","2011-12-01",2948.399902
"1241","2011-12-02",2932.199951
"1242","2011-12-05",2948.399902
"1243","2011-12-06",2867.399902
"1244","2011-12-07",2867.399902
"1245","2011-12-08",2770.199951
"1246","2011-12-09",2673
"1247","2011-12-12",2187
"1248","2011-12-13",2689.199951
"1249","2011-12-14",2446.199951
"1250","2011-12-15",2268
"1251","2011-12-16",1344.599976
"1252","2011-12-19",1263.599976
"1253","2011-12-20",1231.199951
"1254","2011-12-21",1312.199951
"1255","2011-12-22",1296
"1256","2011-12-23",1279.800049
"1257","2011-12-27",1328.400024
"1258","2011-12-28",1296
"1259","2011-12-29",1328.400024
"1260","2011-12-30",1328.400024
"1261","2012-01-03",1328.400024
"1262","2012-01-04",1296
"1263","2012-01-05",1296
"1264","2012-01-06",1279.800049
"1265","2012-01-09",1263.599976
"1266","2012-01-10",1296
"1267","2012-01-11",1247.400024
"1268","2012-01-12",1263.599976
"1269","2012-01-13",1279.800049
"1270","2012-01-17",1312.199951
"1271","2012-01-18",1296
"1272","2012-01-19",1312.199951
"1273","2012-01-20",1296
"1274","2012-01-23",1279.800049
"1275","2012-01-24",1296
"1276","2012-01-25",1296
"1277","2012-01-26",1458
"1278","2012-01-27",1717.199951
"1279","2012-01-30",1684.800049
"1280","2012-01-31",1636.199951
"1281","2012-02-01",1587.599976
"1282","2012-02-02",1733.400024
"1283","2012-02-03",1733.400024
"1284","2012-02-06",1733.400024
"1285","2012-02-07",1668.599976
"1286","2012-02-08",1684.800049
"1287","2012-02-09",1636.199951
"1288","2012-02-10",1620
"1289","2012-02-13",1733.400024
"1290","2012-02-14",1846.800049
"1291","2012-02-15",1733.400024
"1292","2012-02-16",1717.199951
"1293","2012-02-17",1701
"1294","2012-02-21",1749.599976
"1295","2012-02-22",1668.599976
"1296","2012-02-23",1684.800049
"1297","2012-02-24",1717.199951
"1298","2012-02-27",1717.199951
"1299","2012-02-28",1717.199951
"1300","2012-02-29",1782
"1301","2012-03-01",1782
"1302","2012-03-02",1733.400024
"1303","2012-03-05",1684.800049
"1304","2012-03-06",1652.400024
"1305","2012-03-07",1684.800049
"1306","2012-03-08",1684.800049
"1307","2012-03-09",1701
"1308","2012-03-12",1749.599976
"1309","2012-03-13",1782
"1310","2012-03-14",1733.400024
"1311","2012-03-15",1749.599976
"1312","2012-03-16",1782
"1313","2012-03-19",1733.400024
"1314","2012-03-20",1717.199951
"1315","2012-03-21",1684.800049
"1316","2012-03-22",1717.199951
"1317","2012-03-23",1701
"1318","2012-03-26",1684.800049
"1319","2012-03-27",1733.400024
"1320","2012-03-28",1701
"1321","2012-03-29",1620
"1322","2012-03-30",1798.199951
"1323","2012-04-02",1652.400024
"1324","2012-04-03",1506.599976
"1325","2012-04-04",1539
"1326","2012-04-05",1539
"1327","2012-04-09",1490.400024
"1328","2012-04-10",1425.599976
"1329","2012-04-11",1522.800049
"1330","2012-04-12",1506.599976
"1331","2012-04-13",1522.800049
"1332","2012-04-16",1522.800049
"1333","2012-04-17",1506.599976
"1334","2012-04-18",1506.599976
"1335","2012-04-19",1506.599976
"1336","2012-04-20",1539
"1337","2012-04-23",1555.199951
"1338","2012-04-24",1539
"1339","2012-04-25",1506.599976
"1340","2012-04-26",1522.800049
"1341","2012-04-27",1522.800049
"1342","2012-04-30",1539
"1343","2012-05-01",1522.800049
"1344","2012-05-02",1522.800049
"1345","2012-05-03",1506.599976
"1346","2012-05-04",1506.599976
"1347","2012-05-07",1490.400024
"1348","2012-05-08",1474.199951
"1349","2012-05-09",1490.400024
"1350","2012-05-10",1474.199951
"1351","2012-05-11",1441.800049
"1352","2012-05-14",1425.599976
"1353","2012-05-15",1377
"1354","2012-05-16",1377
"1355","2012-05-17",1296
"1356","2012-05-18",1296
"1357","2012-05-21",1231.199951
"1358","2012-05-22",1166.400024
"1359","2012-05-23",1166.400024
"1360","2012-05-24",1198.800049
"1361","2012-05-25",1182.599976
"1362","2012-05-29",1166.400024
"1363","2012-05-30",1117.800049
"1364","2012-05-31",1150.199951
"1365","2012-06-01",1101.599976
"1366","2012-06-04",972
"1367","2012-06-05",972
"1368","2012-06-06",1085.400024
"1369","2012-06-07",1085.400024
"1370","2012-06-08",1101.599976
"1371","2012-06-11",1085.400024
"1372","2012-06-12",1101.599976
"1373","2012-06-13",1036.800049
"1374","2012-06-14",1053
"1375","2012-06-15",1101.599976
"1376","2012-06-18",1004.400024
"1377","2012-06-19",1085.400024
"1378","2012-06-20",1312.199951
"1379","2012-06-21",1344.599976
"1380","2012-06-22",1344.599976
"1381","2012-06-25",1263.599976
"1382","2012-06-26",1312.199951
"1383","2012-06-27",1312.199951
"1384","2012-06-28",1296
"1385","2012-06-29",1312.199951
"1386","2012-07-02",1328.400024
"1387","2012-07-03",1328.400024
"1388","2012-07-05",1328.400024
"1389","2012-07-06",1425.599976
"1390","2012-07-09",1393.199951
"1391","2012-07-10",1377
"1392","2012-07-11",1360.800049
"1393","2012-07-12",1441.800049
"1394","2012-07-13",1458
"1395","2012-07-16",1409.400024
"1396","2012-07-17",2916
"1397","2012-07-18",2413.800049
"1398","2012-07-19",2268
"1399","2012-07-20",2511
"1400","2012-07-23",3061.800049
"1401","2012-07-24",3369.600098
"1402","2012-07-25",3321
"1403","2012-07-26",2883.600098
"1404","2012-07-27",3045.600098
"1405","2012-07-30",2867.399902
"1406","2012-07-31",2899.800049
"1407","2012-08-01",3013.199951
"1408","2012-08-02",2754
"1409","2012-08-03",2818.800049
"1410","2012-08-06",2899.800049
"1411","2012-08-07",2754
"1412","2012-08-08",2705.399902
"1413","2012-08-09",2867.399902
"1414","2012-08-10",2867.399902
"1415","2012-08-13",2883.600098
"1416","2012-08-14",2737.800049
"1417","2012-08-15",2754
"1418","2012-08-16",2624.399902
"1419","2012-08-17",2640.600098
"1420","2012-08-20",2511
"1421","2012-08-21",2511
"1422","2012-08-22",2365.199951
"1423","2012-08-23",2673
"1424","2012-08-24",2721.600098
"1425","2012-08-27",2673
"1426","2012-08-28",2527.199951
"1427","2012-08-29",2608.199951
"1428","2012-08-30",3175.199951
"1429","2012-08-31",3515.399902
"1430","2012-09-04",3564
"1431","2012-09-05",3450.600098
"1432","2012-09-06",3450.600098
"1433","2012-09-07",3353.399902
"1434","2012-09-10",3110.399902
"1435","2012-09-11",3078
"1436","2012-09-12",3385.800049
"1437","2012-09-13",3369.600098
"1438","2012-09-14",3321
"1439","2012-09-17",3159
"1440","2012-09-18",3223.800049
"1441","2012-09-19",3272.399902
"1442","2012-09-20",3256.199951
"1443","2012-09-21",3272.399902
"1444","2012-09-24",3142.800049
"1445","2012-09-25",3207.600098
"1446","2012-09-26",3126.600098
"1447","2012-09-27",3434.399902
"1448","2012-09-28",3337.199951
"1449","2012-10-01",3288.600098
"1450","2012-10-02",3288.600098
"1451","2012-10-03",3418.199951
"1452","2012-10-04",3580.199951
"1453","2012-10-05",3450.600098
"1454","2012-10-08",3304.800049
"1455","2012-10-09",3304.800049
"1456","2012-10-10",3272.399902
"1457","2012-10-11",3272.399902
"1458","2012-10-12",3531.600098
"1459","2012-10-15",3645
"1460","2012-10-16",3888
"1461","2012-10-17",3774.600098
"1462","2012-10-18",3580.199951
"1463","2012-10-19",3564
"1464","2012-10-22",3547.800049
"1465","2012-10-23",3466.800049
"1466","2012-10-24",3466.800049
"1467","2012-10-25",3369.600098
"1468","2012-10-26",3369.600098
"1469","2012-10-31",3304.800049
"1470","2012-11-01",3321
"1471","2012-11-02",3240
"1472","2012-11-05",3110.399902
"1473","2012-11-06",3240
"1474","2012-11-07",3142.800049
"1475","2012-11-08",3142.800049
"1476","2012-11-09",2851.199951
"1477","2012-11-12",2867.399902
"1478","2012-11-13",2916
"1479","2012-11-14",2916
"1480","2012-11-15",2802.600098
"1481","2012-11-16",2818.800049
"1482","2012-11-19",2964.600098
"1483","2012-11-20",2997
"1484","2012-11-21",3045.600098
"1485","2012-11-23",3078
"1486","2012-11-26",3126.600098
"1487","2012-11-27",3078
"1488","2012-11-28",2899.800049
"1489","2012-11-29",2932.199951
"1490","2012-11-30",2916
"1491","2012-12-03",3045.600098
"1492","2012-12-04",2964.600098
"1493","2012-12-05",2948.399902
"1494","2012-12-06",2932.199951
"1495","2012-12-07",2997
"1496","2012-12-10",2883.600098
"1497","2012-12-11",2883.600098
"1498","2012-12-12",2932.199951
"1499","2012-12-13",2932.199951
"1500","2012-12-14",2899.800049
"1501","2012-12-17",2835
"1502","2012-12-18",2802.600098
"1503","2012-12-19",2640.600098
"1504","2012-12-20",2592
"1505","2012-12-21",2624.399902
"1506","2012-12-24",2559.600098
"1507","2012-12-26",2527.199951
"1508","2012-12-27",2511
"1509","2012-12-28",2462.399902
"1510","2012-12-31",2640.600098
"1511","2013-01-02",2770.199951
"1512","2013-01-03",2721.600098
"1513","2013-01-04",2754
"1514","2013-01-07",3013.199951
"1515","2013-01-08",2899.800049
"1516","2013-01-09",2932.199951
"1517","2013-01-10",2883.600098
"1518","2013-01-11",2851.199951
"1519","2013-01-14",2802.600098
"1520","2013-01-15",2835
"1521","2013-01-16",2802.600098
"1522","2013-01-17",2802.600098
"1523","2013-01-18",2786.399902
"1524","2013-01-22",2721.600098
"1525","2013-01-23",2818.800049
"1526","2013-01-24",2737.800049
"1527","2013-01-25",2737.800049
"1528","2013-01-28",2818.800049
"1529","2013-01-29",2786.399902
"1530","2013-01-30",2721.600098
"1531","2013-01-31",2705.399902
"1532","2013-02-01",2754
"1533","2013-02-04",2737.800049
"1534","2013-02-05",2770.199951
"1535","2013-02-06",2770.199951
"1536","2013-02-07",2673
"1537","2013-02-08",2721.600098
"1538","2013-02-11",2673
"1539","2013-02-12",3223.800049
"1540","2013-02-13",3110.399902
"1541","2013-02-14",3207.600098
"1542","2013-02-15",3159
"1543","2013-02-19",3207.600098
"1544","2013-02-20",3029.399902
"1545","2013-02-21",2916
"1546","2013-02-22",2867.399902
"1547","2013-02-25",2835
"1548","2013-02-26",2835
"1549","2013-02-27",2802.600098
"1550","2013-02-28",2770.199951
"1551","2013-03-01",2754
"1552","2013-03-04",2867.399902
"1553","2013-03-05",2932.199951
"1554","2013-03-06",2899.800049
"1555","2013-03-07",2916
"1556","2013-03-08",2948.399902
"1557","2013-03-11",2948.399902
"1558","2013-03-12",2883.600098
"1559","2013-03-13",2916
"1560","2013-03-14",2948.399902
"1561","2013-03-15",2916
"1562","2013-03-18",2948.399902
"1563","2013-03-19",2883.600098
"1564","2013-03-20",2851.199951
"1565","2013-03-21",2835
"1566","2013-03-22",2899.800049
"1567","2013-03-25",2835
"1568","2013-03-26",2867.399902
"1569","2013-03-27",2818.800049
"1570","2013-03-28",2802.600098
"1571","2013-04-01",2818.800049
"1572","2013-04-02",2786.399902
"1573","2013-04-03",2770.199951
"1574","2013-04-04",2705.399902
"1575","2013-04-05",2673
"1576","2013-04-08",2624.399902
"1577","2013-04-09",2721.600098
"1578","2013-04-10",2770.199951
"1579","2013-04-11",2867.399902
"1580","2013-04-12",2802.600098
"1581","2013-04-15",2721.600098
"1582","2013-04-16",2754
"1583","2013-04-17",2721.600098
"1584","2013-04-18",2673
"1585","2013-04-19",2656.800049
"1586","2013-04-22",2656.800049
"1587","2013-04-23",2705.399902
"1588","2013-04-24",2689.199951
"1589","2013-04-25",2721.600098
"1590","2013-04-26",2818.800049
"1591","2013-04-29",2802.600098
"1592","2013-04-30",2737.800049
"1593","2013-05-01",2721.600098
"1594","2013-05-02",2851.199951
"1595","2013-05-03",2867.399902
"1596","2013-05-06",2883.600098
"1597","2013-05-07",3045.600098
"1598","2013-05-08",3061.800049
"1599","2013-05-09",3078
"1600","2013-05-10",3013.199951
"1601","2013-05-13",2948.399902
"1602","2013-05-14",2948.399902
"1603","2013-05-15",2980.800049
"1604","2013-05-16",3029.399902
"1605","2013-05-17",3126.600098
"1606","2013-05-20",3078
"1607","2013-05-21",3013.199951
"1608","2013-05-22",3029.399902
"1609","2013-05-23",3045.600098
"1610","2013-05-24",2964.600098
"1611","2013-05-28",2899.800049
"1612","2013-05-29",2818.800049
"1613","2013-05-30",2851.199951
"1614","2013-05-31",2851.199951
"1615","2013-06-03",2883.600098
"1616","2013-06-04",3013.199951
"1617","2013-06-05",2964.600098
"1618","2013-06-06",2980.800049
"1619","2013-06-07",2980.800049
"1620","2013-06-10",2948.399902
"1621","2013-06-11",2948.399902
"1622","2013-06-12",2932.199951
"1623","2013-06-13",2867.399902
"1624","2013-06-14",2802.600098
"1625","2013-06-17",2786.399902
"1626","2013-06-18",2867.399902
"1627","2013-06-19",2721.600098
"1628","2013-06-20",2624.399902
"1629","2013-06-21",2624.399902
"1630","2013-06-24",2462.399902
"1631","2013-06-25",2397.600098
"1632","2013-06-26",2349
"1633","2013-06-27",2332.800049
"1634","2013-06-28",2673
"1635","2013-07-01",2705.399902
"1636","2013-07-02",2721.600098
"1637","2013-07-03",2737.800049
"1638","2013-07-05",2705.399902
"1639","2013-07-08",2721.600098
"1640","2013-07-09",2689.199951
"1641","2013-07-10",2737.800049
"1642","2013-07-11",2721.600098
"1643","2013-07-12",2656.800049
"1644","2013-07-15",2640.600098
"1645","2013-07-16",2705.399902
"1646","2013-07-17",2689.199951
"1647","2013-07-18",2656.800049
"1648","2013-07-19",2656.800049
"1649","2013-07-22",2673
"1650","2013-07-23",2673
"1651","2013-07-24",2656.800049
"1652","2013-07-25",2592
"1653","2013-07-26",2608.199951
"1654","2013-07-29",2575.800049
"1655","2013-07-30",2592
"1656","2013-07-31",2656.800049
"1657","2013-08-01",2640.600098
"1658","2013-08-02",2883.600098
"1659","2013-08-05",2786.399902
"1660","2013-08-06",2770.199951
"1661","2013-08-07",2818.800049
"1662","2013-08-08",2754
"1663","2013-08-09",2770.199951
"1664","2013-08-12",2705.399902
"1665","2013-08-13",2737.800049
"1666","2013-08-14",2754
"1667","2013-08-15",2705.399902
"1668","2013-08-16",2754
"1669","2013-08-19",2721.600098
"1670","2013-08-20",2705.399902
"1671","2013-08-21",2721.600098
"1672","2013-08-22",2689.199951
"1673","2013-08-23",2737.800049
"1674","2013-08-26",2721.600098
"1675","2013-08-27",2656.800049
"1676","2013-08-28",2608.199951
"1677","2013-08-29",2592
"1678","2013-08-30",2527.199951
"1679","2013-09-03",2575.800049
"1680","2013-09-04",2575.800049
"1681","2013-09-05",2592
"1682","2013-09-06",2575.800049
"1683","2013-09-09",2705.399902
"1684","2013-09-10",2689.199951
"1685","2013-09-11",2608.199951
"1686","2013-09-12",2737.800049
"1687","2013-09-13",2802.600098
"1688","2013-09-16",2899.800049
"1689","2013-09-17",2818.800049
"1690","2013-09-18",2867.399902
"1691","2013-09-19",2867.399902
"1692","2013-09-20",2737.800049
"1693","2013-09-23",2705.399902
"1694","2013-09-24",2932.199951
"1695","2013-09-25",2899.800049
"1696","2013-09-26",2899.800049
"1697","2013-09-27",2851.199951
"1698","2013-09-30",2721.600098
"1699","2013-10-01",2721.600098
"1700","2013-10-02",2381.399902
"1701","2013-10-03",2430
"1702","2013-10-04",2462.399902
"1703","2013-10-07",2397.600098
"1704","2013-10-08",2316.600098
"1705","2013-10-09",2268
"1706","2013-10-10",2332.800049
"1707","2013-10-11",2316.600098
"1708","2013-10-14",2284.199951
"1709","2013-10-15",2235.600098
"1710","2013-10-16",2300.399902
"1711","2013-10-17",2413.800049
"1712","2013-10-18",2381.399902
"1713","2013-10-21",2332.800049
"1714","2013-10-22",2284.199951
"1715","2013-10-23",2219.399902
"1716","2013-10-24",2251.800049
"1717","2013-10-25",2251.800049
"1718","2013-10-28",2251.800049
"1719","2013-10-29",2235.600098
"1720","2013-10-30",2170.800049
"1721","2013-10-31",2154.600098
"1722","2013-11-01",2154.600098
"1723","2013-11-04",2187
"1724","2013-11-05",2187
"1725","2013-11-06",1992.599976
"1726","2013-11-07",1944
"1727","2013-11-08",1976.400024
"1728","2013-11-11",1944
"1729","2013-11-12",2041.199951
"1730","2013-11-13",2025
"1731","2013-11-14",1976.400024
"1732","2013-11-15",2025
"1733","2013-11-18",1960.199951
"1734","2013-11-19",1992.599976
"1735","2013-11-20",1960.199951
"1736","2013-11-21",1944
"1737","2013-11-22",1960.199951
"1738","2013-11-25",1960.199951
"1739","2013-11-26",1960.199951
"1740","2013-11-27",1976.400024
"1741","2013-11-29",1944
"1742","2013-12-02",1976.400024
"1743","2013-12-03",1944
"1744","2013-12-04",1911.599976
"1745","2013-12-05",1895.400024
"1746","2013-12-06",1944
"1747","2013-12-09",2057.399902
"1748","2013-12-10",1992.599976
"1749","2013-12-11",1944
"1750","2013-12-12",1927.800049
"1751","2013-12-13",1960.199951
"1752","2013-12-16",2008.800049
"1753","2013-12-17",1992.599976
"1754","2013-12-18",1976.400024
"1755","2013-12-19",1976.400024
"1756","2013-12-20",2025
"1757","2013-12-23",2073.600098
"1758","2013-12-24",2122.199951
"1759","2013-12-26",2138.399902
"1760","2013-12-27",2073.600098
"1761","2013-12-30",2041.199951
"1762","2013-12-31",1992.599976
"1763","2014-01-02",2122.199951
"1764","2014-01-03",2089.800049
"1765","2014-01-06",2235.600098
"1766","2014-01-07",2332.800049
"1767","2014-01-08",2300.399902
"1768","2014-01-09",2332.800049
"1769","2014-01-10",2527.199951
"1770","2014-01-13",2446.199951
"1771","2014-01-14",2511
"1772","2014-01-15",2527.199951
"1773","2014-01-16",2575.800049
"1774","2014-01-17",2543.399902
"1775","2014-01-21",2527.199951
"1776","2014-01-22",2494.800049
"1777","2014-01-23",2543.399902
"1778","2014-01-24",2397.600098
"1779","2014-01-27",2284.199951
"1780","2014-01-28",2365.199951
"1781","2014-01-29",2316.600098
"1782","2014-01-30",2349
"1783","2014-01-31",2462.399902
"1784","2014-02-03",2478.600098
"1785","2014-02-04",2446.199951
"1786","2014-02-05",2365.199951
"1787","2014-02-06",2365.199951
"1788","2014-02-07",2478.600098
"1789","2014-02-10",2543.399902
"1790","2014-02-11",2494.800049
"1791","2014-02-12",2478.600098
"1792","2014-02-13",2462.399902
"1793","2014-02-14",2494.800049
"1794","2014-02-18",2462.399902
"1795","2014-02-19",2397.600098
"1796","2014-02-20",2413.800049
"1797","2014-02-21",2397.600098
"1798","2014-02-24",2430
"1799","2014-02-25",2397.600098
"1800","2014-02-26",2365.199951
"1801","2014-02-27",2413.800049
"1802","2014-02-28",2365.199951
"1803","2014-03-03",2381.399902
"1804","2014-03-04",2397.600098
"1805","2014-03-05",2511
"1806","2014-03-06",2543.399902
"1807","2014-03-07",2494.800049
"1808","2014-03-10",2430
"1809","2014-03-11",2446.199951
"1810","2014-03-12",2381.399902
"1811","2014-03-13",2268
"1812","2014-03-14",2365.199951
"1813","2014-03-17",2381.399902
"1814","2014-03-18",2381.399902
"1815","2014-03-19",2349
"1816","2014-03-20",2446.199951
"1817","2014-03-21",2430
"1818","2014-03-24",2316.600098
"1819","2014-03-25",2235.600098
"1820","2014-03-26",2122.199951
"1821","2014-03-27",2106
"1822","2014-03-28",2187
"1823","2014-03-31",2170.800049
"1824","2014-04-01",2251.800049
"1825","2014-04-02",2235.600098
"1826","2014-04-03",2187
"1827","2014-04-04",2089.800049
"1828","2014-04-07",2041.199951
"1829","2014-04-08",2106
"1830","2014-04-09",2170.800049
"1831","2014-04-10",2057.399902
"1832","2014-04-11",2025
"1833","2014-04-14",1960.199951
"1834","2014-04-15",1911.599976
"1835","2014-04-16",1992.599976
"1836","2014-04-17",2025
"1837","2014-04-21",2089.800049
"1838","2014-04-22",2122.199951
"1839","2014-04-23",2089.800049
"1840","2014-04-24",2057.399902
"1841","2014-04-25",2025
"1842","2014-04-28",2073.600098
"1843","2014-04-29",2041.199951
"1844","2014-04-30",2025
"1845","2014-05-01",2041.199951
"1846","2014-05-02",2025
"1847","2014-05-05",2025
"1848","2014-05-06",1976.400024
"1849","2014-05-07",1927.800049
"1850","2014-05-08",1911.599976
"1851","2014-05-09",1911.599976
"1852","2014-05-12",1944
"1853","2014-05-13",1992.599976
"1854","2014-05-14",2008.800049
"1855","2014-05-15",2203.199951
"1856","2014-05-16",2251.800049
"1857","2014-05-19",2284.199951
"1858","2014-05-20",2219.399902
"1859","2014-05-21",2154.600098
"1860","2014-05-22",2219.399902
"1861","2014-05-23",2268
"1862","2014-05-27",2251.800049
"1863","2014-05-28",2251.800049
"1864","2014-05-29",2349
"1865","2014-05-30",2251.800049
"1866","2014-06-02",2251.800049
"1867","2014-06-03",2251.800049
"1868","2014-06-04",2268
"1869","2014-06-05",2300.399902
"1870","2014-06-06",2284.199951
"1871","2014-06-09",2300.399902
"1872","2014-06-10",2316.600098
"1873","2014-06-11",2316.600098
"1874","2014-06-12",2494.800049
"1875","2014-06-13",2462.399902
"1876","2014-06-16",2494.800049
"1877","2014-06-17",2624.399902
"1878","2014-06-18",2543.399902
"1879","2014-06-19",3385.800049
"1880","2014-06-20",3466.800049
"1881","2014-06-23",3175.199951
"1882","2014-06-24",2980.800049
"1883","2014-06-25",3434.399902
"1884","2014-06-26",3288.600098
"1885","2014-06-27",3353.399902
"1886","2014-06-30",3288.600098
"1887","2014-07-01",3240
"1888","2014-07-02",3709.800049
"1889","2014-07-03",3790.800049
"1890","2014-07-07",3499.199951
"1891","2014-07-08",3418.199951
"1892","2014-07-09",3353.399902
"1893","2014-07-10",3272.399902
"1894","2014-07-11",3321
"1895","2014-07-14",3272.399902
"1896","2014-07-15",2964.600098
"1897","2014-07-16",2883.600098
"1898","2014-07-17",2737.800049
"1899","2014-07-18",2818.800049
"1900","2014-07-21",2818.800049
"1901","2014-07-22",2818.800049
"1902","2014-07-23",2802.600098
"1903","2014-07-24",2802.600098
"1904","2014-07-25",2754
"1905","2014-07-28",2673
"1906","2014-07-29",2754
"1907","2014-07-30",2786.399902
"1908","2014-07-31",2705.399902
"1909","2014-08-01",2608.199951
"1910","2014-08-04",2656.800049
"1911","2014-08-05",2721.600098
"1912","2014-08-06",2673
"1913","2014-08-07",2673
"1914","2014-08-08",2673
"1915","2014-08-11",2721.600098
"1916","2014-08-12",2673
"1917","2014-08-13",2640.600098
"1918","2014-08-14",2543.399902
"1919","2014-08-15",2511
"1920","2014-08-18",2575.800049
"1921","2014-08-19",2494.800049
"1922","2014-08-20",2527.199951
"1923","2014-08-21",2494.800049
"1924","2014-08-22",2494.800049
"1925","2014-08-25",2543.399902
"1926","2014-08-26",2575.800049
"1927","2014-08-27",2559.600098
"1928","2014-08-28",2494.800049
"1929","2014-08-29",2494.800049
"1930","2014-09-02",2430
"1931","2014-09-03",2413.800049
"1932","2014-09-04",2397.600098
"1933","2014-09-05",2397.600098
"1934","2014-09-08",2381.399902
