"","date","IMBI"
"2081","2015-04-09",6460
"2082","2015-04-10",6600
"2083","2015-04-13",6640
"2084","2015-04-14",6550
"2085","2015-04-15",6570
"2086","2015-04-16",6480
"2087","2015-04-17",6520
"2088","2015-04-20",6440
"2089","2015-04-21",6330
"2090","2015-04-22",6350
"2091","2015-04-23",6350
"2092","2015-04-24",6260
"2093","2015-04-27",6310
"2094","2015-04-28",6320
"2095","2015-04-29",6210
"2096","2015-04-30",5960
"2097","2015-05-01",5950
"2098","2015-05-04",5870
"2099","2015-05-05",5730
"2100","2015-05-06",5830
"2101","2015-05-07",6010
"2102","2015-05-08",6020
"2103","2015-05-11",5910
"2104","2015-05-12",5780
"2105","2015-05-13",5750
"2106","2015-05-14",5730
"2107","2015-05-15",5680
"2108","2015-05-18",5800
"2109","2015-05-19",5630
"2110","2015-05-20",3650
"2111","2015-05-21",3960
"2112","2015-05-22",3690
"2113","2015-05-26",3600
"2114","2015-05-27",3430
"2115","2015-05-28",3440
"2116","2015-05-29",3310
"2117","2015-06-01",3140
"2118","2015-06-02",3190
"2119","2015-06-03",3100
"2120","2015-06-04",3060
"2121","2015-06-05",2980
"2122","2015-06-08",2840
"2123","2015-06-09",2700
"2124","2015-06-10",2600
"2125","2015-06-11",2650
"2126","2015-06-12",2830
"2127","2015-06-15",3010
"2128","2015-06-16",2960
"2129","2015-06-17",2880
"2130","2015-06-18",3010
"2131","2015-06-19",2910
"2132","2015-06-22",2980
"2133","2015-06-23",3060
"2134","2015-06-24",2920
"2135","2015-06-25",2900
"2136","2015-06-26",2850
"2137","2015-06-29",2710
"2138","2015-06-30",2690
"2139","2015-07-01",2780
"2140","2015-07-02",2720
"2141","2015-07-06",2700
"2142","2015-07-07",2700
"2143","2015-07-08",2550
"2144","2015-07-09",2640
"2145","2015-07-10",2650
"2146","2015-07-13",2780
"2147","2015-07-14",2640
"2148","2015-07-15",2670
"2149","2015-07-16",2630
"2150","2015-07-17",2640
"2151","2015-07-20",2490
"2152","2015-07-21",2540
"2153","2015-07-22",2560
"2154","2015-07-23",2430
"2155","2015-07-24",2320
"2156","2015-07-27",2130
"2157","2015-07-28",2220
"2158","2015-07-29",2230
"2159","2015-07-30",2160
"2160","2015-07-31",2190
"2161","2015-08-03",2170
"2162","2015-08-04",2140
"2163","2015-08-05",2180
"2164","2015-08-06",2150
"2165","2015-08-07",2110
"2166","2015-08-10",2130
"2167","2015-08-11",2120
"2168","2015-08-12",2140
"2169","2015-08-13",2120
"2170","2015-08-14",2230
"2171","2015-08-17",2360
"2172","2015-08-18",2240
"2173","2015-08-19",2260
"2174","2015-08-20",2170
"2175","2015-08-21",2140
"2176","2015-08-24",2030
"2177","2015-08-25",1960
"2178","2015-08-26",2230
"2179","2015-08-27",2630
"2180","2015-08-28",2680
"2181","2015-08-31",2690
"2182","2015-09-01",2610
"2183","2015-09-02",2650
"2184","2015-09-03",2630
"2185","2015-09-04",2610
"2186","2015-09-08",2500
"2187","2015-09-09",2340
"2188","2015-09-10",2410
"2189","2015-09-11",2460
"2190","2015-09-14",2440
"2191","2015-09-15",2480
"2192","2015-09-16",2620
"2193","2015-09-17",2620
"2194","2015-09-18",2600
"2195","2015-09-21",2610
"2196","2015-09-22",2630
"2197","2015-09-23",2610
"2198","2015-09-24",2590
"2199","2015-09-25",2460
"2200","2015-09-28",2430
"2201","2015-09-29",2500
"2202","2015-09-30",2620
"2203","2015-10-01",2520
"2204","2015-10-02",2530
"2205","2015-10-05",2750
"2206","2015-10-06",2660
"2207","2015-10-07",2810
"2208","2015-10-08",2780
"2209","2015-10-09",2900
"2210","2015-10-12",2920
"2211","2015-10-13",2780
"2212","2015-10-14",2750
"2213","2015-10-15",2920
"2214","2015-10-16",2810
"2215","2015-10-19",2890
"2216","2015-10-20",2900
"2217","2015-10-21",2920
"2218","2015-10-22",3040
"2219","2015-10-23",2950
"2220","2015-10-26",2880
"2221","2015-10-27",2750
"2222","2015-10-28",3000
"2223","2015-10-29",2730
"2224","2015-10-30",2580
"2225","2015-11-02",2780
"2226","2015-11-03",2910
"2227","2015-11-04",2930
"2228","2015-11-05",2980
"2229","2015-11-06",3090
"2230","2015-11-09",3000
"2231","2015-11-10",2970
"2232","2015-11-11",2890
"2233","2015-11-12",2860
"2234","2015-11-13",2690
"2235","2015-11-16",2570
"2236","2015-11-17",2400
"2237","2015-11-18",2410
"2238","2015-11-19",2380
"2239","2015-11-20",2420
"2240","2015-11-23",2460
"2241","2015-11-24",1890
"2242","2015-11-25",1920
"2243","2015-11-27",1920
"2244","2015-11-30",1860
"2245","2015-12-01",1900
"2246","2015-12-02",1960
"2247","2015-12-03",1890
"2248","2015-12-04",1850
"2249","2015-12-07",1790
"2250","2015-12-08",1740
"2251","2015-12-09",1810
"2252","2015-12-10",1830
"2253","2015-12-11",1800
"2254","2015-12-14",1630
"2255","2015-12-15",1560
"2256","2015-12-16",1590
"2257","2015-12-17",1570
"2258","2015-12-18",1610
"2259","2015-12-21",1640
"2260","2015-12-22",1730
"2261","2015-12-23",1820
"2262","2015-12-24",1830
"2263","2015-12-28",1780
"2264","2015-12-29",1800
"2265","2015-12-30",1790
"2266","2015-12-31",1780
"2267","2016-01-04",1710
"2268","2016-01-05",1650
"2269","2016-01-06",1630
"2270","2016-01-07",1500
"2271","2016-01-08",1430
"2272","2016-01-11",1410
"2273","2016-01-12",1350
"2274","2016-01-13",1330
"2275","2016-01-14",1320
"2276","2016-01-15",1280
"2277","2016-01-19",1280
"2278","2016-01-20",1290
"2279","2016-01-21",1310
"2280","2016-01-22",1300
"2281","2016-01-25",1290
"2282","2016-01-26",1290
"2283","2016-01-27",1260
"2284","2016-01-28",1230
"2285","2016-01-29",1220
"2286","2016-02-01",1040
"2287","2016-02-02",1020
"2288","2016-02-03",980
"2289","2016-02-04",1040
"2290","2016-02-05",940
"2291","2016-02-08",660
"2292","2016-02-09",570
"2293","2016-02-10",580
"2294","2016-02-11",580
"2295","2016-02-12",520
"2296","2016-02-16",500
"2297","2016-02-17",510
"2298","2016-02-18",510
"2299","2016-02-19",510
"2300","2016-02-22",500
"2301","2016-02-23",520
"2302","2016-02-24",520
"2303","2016-02-25",520
"2304","2016-02-26",530
"2305","2016-02-29",510
"2306","2016-03-01",530
"2307","2016-03-02",560
"2308","2016-03-03",590
"2309","2016-03-04",860
"2310","2016-03-07",860
"2311","2016-03-08",900
"2312","2016-03-09",890
"2313","2016-03-10",850
"2314","2016-03-11",880
"2315","2016-03-14",870
"2316","2016-03-15",710
"2317","2016-03-16",830
"2318","2016-03-17",870
"2319","2016-03-18",790
"2320","2016-03-21",780
"2321","2016-03-22",760
"2322","2016-03-23",810
"2323","2016-03-24",800
"2324","2016-03-28",990
"2325","2016-03-29",1000
"2326","2016-03-30",1030
"2327","2016-03-31",1170
"2328","2016-04-01",1270
"2329","2016-04-04",1300
"2330","2016-04-05",1190
"2331","2016-04-06",1240
"2332","2016-04-07",1200
"2333","2016-04-08",1110
"2334","2016-04-11",1160
"2335","2016-04-12",1210
"2336","2016-04-13",1230
"2337","2016-04-14",1240
"2338","2016-04-15",1350
"2339","2016-04-18",1500
"2340","2016-04-19",1460
"2341","2016-04-20",1470
"2342","2016-04-21",1490
"2343","2016-04-22",1560
"2344","2016-04-25",1460
"2345","2016-04-26",1550
"2346","2016-04-27",1500
"2347","2016-04-28",1500
"2348","2016-04-29",1540
"2349","2016-05-02",1350
"2350","2016-05-03",1330
"2351","2016-05-04",1170
"2352","2016-05-05",1120
"2353","2016-05-06",1120
"2354","2016-05-09",1140
"2355","2016-05-10",1240
"2356","2016-05-11",1190
"2357","2016-05-12",1150
"2358","2016-05-13",1090
"2359","2016-05-16",1180
"2360","2016-05-17",1130
"2361","2016-05-18",1100
"2362","2016-05-19",1020
"2363","2016-05-20",1000
"2364","2016-05-23",1160
"2365","2016-05-24",1300
"2366","2016-05-25",1360
"2367","2016-05-26",1430
"2368","2016-05-27",1450
"2369","2016-05-31",1540
"2370","2016-06-01",1550
"2371","2016-06-02",1590
"2372","2016-06-03",1670
"2373","2016-06-06",1700
"2374","2016-06-07",1740
"2375","2016-06-08",1700
"2376","2016-06-09",1670
"2377","2016-06-10",1660
"2378","2016-06-13",1650
"2379","2016-06-14",1560
"2380","2016-06-15",1630
"2381","2016-06-16",1650
"2382","2016-06-17",1750
"2383","2016-06-20",1770
"2384","2016-06-21",1730
"2385","2016-06-22",1750
"2386","2016-06-23",1790
"2387","2016-06-24",1630
"2388","2016-06-27",1560
"2389","2016-06-28",1630
"2390","2016-06-29",1640
"2391","2016-06-30",1650
"2392","2016-07-01",1770
"2393","2016-07-05",1770
"2394","2016-07-06",1710
"2395","2016-07-07",1780
"2396","2016-07-08",1840
"2397","2016-07-11",1870
"2398","2016-07-12",1990
"2399","2016-07-13",1900
"2400","2016-07-14",1870
"2401","2016-07-15",1850
"2402","2016-07-18",1930
"2403","2016-07-19",1910
"2404","2016-07-20",1970
"2405","2016-07-21",1950
"2406","2016-07-22",1930
"2407","2016-07-25",1850
"2408","2016-07-26",1950
"2409","2016-07-27",1900
"2410","2016-07-28",1930
"2411","2016-07-29",1890
"2412","2016-08-01",1920
"2413","2016-08-02",1890
"2414","2016-08-03",1900
"2415","2016-08-04",1900
"2416","2016-08-05",1860
"2417","2016-08-08",1740
"2418","2016-08-09",1650
"2419","2016-08-10",1610
"2420","2016-08-11",1620
"2421","2016-08-12",1580
"2422","2016-08-15",1680
"2423","2016-08-16",1630
"2424","2016-08-17",1580
"2425","2016-08-18",1600
"2426","2016-08-19",1640
"2427","2016-08-22",1660
"2428","2016-08-23",1740
"2429","2016-08-24",1720
"2430","2016-08-25",1710
"2431","2016-08-26",1700
"2432","2016-08-29",1770
"2433","2016-08-30",1770
"2434","2016-08-31",1770
"2435","2016-09-01",1830
"2436","2016-09-02",1910
"2437","2016-09-06",1930
"2438","2016-09-07",1940
"2439","2016-09-08",2060
"2440","2016-09-09",1950
"2441","2016-09-12",2110
"2442","2016-09-13",1900
"2443","2016-09-14",1930
"2444","2016-09-15",2100
"2445","2016-09-16",2080
"2446","2016-09-19",2190
"2447","2016-09-20",2190
"2448","2016-09-21",2320
"2449","2016-09-22",2310
"2450","2016-09-23",2310
"2451","2016-09-26",2280
"2452","2016-09-27",2260
"2453","2016-09-28",2220
"2454","2016-09-29",2220
"2455","2016-09-30",2290
"2456","2016-10-03",2210
"2457","2016-10-04",2200
"2458","2016-10-05",2190
"2459","2016-10-06",2140
"2460","2016-10-07",2090
"2461","2016-10-10",2090
"2462","2016-10-11",2020
"2463","2016-10-12",2030
"2464","2016-10-13",2020
"2465","2016-10-14",2000
"2466","2016-10-17",2000
"2467","2016-10-18",2060
"2468","2016-10-19",2090
"2469","2016-10-20",2120
"2470","2016-10-21",2070
"2471","2016-10-24",2050
"2472","2016-10-25",2050
"2473","2016-10-26",2040
"2474","2016-10-27",2190
"2475","2016-10-28",2200
"2476","2016-10-31",2150
"2477","2016-11-01",2060
"2478","2016-11-02",1890
"2479","2016-11-03",1880
"2480","2016-11-04",1910
"2481","2016-11-07",1890
"2482","2016-11-08",1920
"2483","2016-11-09",2000
"2484","2016-11-10",1990
"2485","2016-11-11",2080
"2486","2016-11-14",2050
"2487","2016-11-15",2050
"2488","2016-11-16",2050
"2489","2016-11-17",2110
"2490","2016-11-18",2100
"2491","2016-11-21",2130
"2492","2016-11-22",1860
"2493","2016-11-23",1700
"2494","2016-11-25",1760
"2495","2016-11-28",1660
"2496","2016-11-29",1640
"2497","2016-11-30",1670
"2498","2016-12-01",1650
"2499","2016-12-02",1670
"2500","2016-12-05",1660
"2501","2016-12-06",1680
"2502","2016-12-07",1690
"2503","2016-12-08",1610
"2504","2016-12-09",1680
"2505","2016-12-12",1810
"2506","2016-12-13",1750
"2507","2016-12-14",1720
"2508","2016-12-15",1660
"2509","2016-12-16",1640
"2510","2016-12-19",1680
"2511","2016-12-20",1620
"2512","2016-12-21",1620
"2513","2016-12-22",1600
"2514","2016-12-23",1590
"2515","2016-12-27",1590
"2516","2016-12-28",1540
"2517","2016-12-29",1520
"2518","2016-12-30",1500
"2519","2017-01-03",1520
"2520","2017-01-04",1490
"2521","2017-01-05",1440
"2522","2017-01-06",1440
"2523","2017-01-09",1380
"2524","2017-01-10",1350
"2525","2017-01-11",1370
"2526","2017-01-12",1300
"2527","2017-01-13",1300
"2528","2017-01-17",1270
"2529","2017-01-18",1180
"2530","2017-01-19",1140
"2531","2017-01-20",1170
"2532","2017-01-23",1150
"2533","2017-01-24",1160
"2534","2017-01-25",1300
"2535","2017-01-26",1310
"2536","2017-01-27",1420
"2537","2017-01-30",1330
"2538","2017-01-31",1520
"2539","2017-02-01",1470
"2540","2017-02-02",1420
"2541","2017-02-03",1380
"2542","2017-02-06",1410
"2543","2017-02-07",1330
"2544","2017-02-08",1360
"2545","2017-02-09",1410
"2546","2017-02-10",1380
"2547","2017-02-13",1420
"2548","2017-02-14",1370
"2549","2017-02-15",1370
"2550","2017-02-16",1330
"2551","2017-02-17",1350
"2552","2017-02-21",1360
"2553","2017-02-22",1310
"2554","2017-02-23",1300
"2555","2017-02-24",1290
"2556","2017-02-27",1270
"2557","2017-02-28",1280
"2558","2017-03-01",1260
"2559","2017-03-02",1280
"2560","2017-03-03",1330
"2561","2017-03-06",1370
"2562","2017-03-07",1390
"2563","2017-03-08",1350
"2564","2017-03-09",1350
"2565","2017-03-10",1330
"2566","2017-03-13",1330
"2567","2017-03-14",1310
"2568","2017-03-15",1280
"2569","2017-03-16",1300
"2570","2017-03-17",1360
"2571","2017-03-20",1310
"2572","2017-03-21",1250
"2573","2017-03-22",1270
"2574","2017-03-23",1310
"2575","2017-03-24",1360
"2576","2017-03-27",1330
"2577","2017-03-28",1370
"2578","2017-03-29",1360
"2579","2017-03-30",1300
"2580","2017-03-31",1280
"2581","2017-04-03",1250
"2582","2017-04-04",1300
"2583","2017-04-05",1180
"2584","2017-04-06",1200
"2585","2017-04-07",1170
"2586","2017-04-10",1230
"2587","2017-04-11",1240
"2588","2017-04-12",1270
"2589","2017-04-13",1390
"2590","2017-04-17",1350
"2591","2017-04-18",1320
"2592","2017-04-19",1320
"2593","2017-04-20",1350
"2594","2017-04-21",1330
"2595","2017-04-24",1360
"2596","2017-04-25",1440
"2597","2017-04-26",1440
"2598","2017-04-27",1440
"2599","2017-04-28",1400
"2600","2017-05-01",1430
"2601","2017-05-02",1430
"2602","2017-05-03",1380
"2603","2017-05-04",1310
"2604","2017-05-05",1300
"2605","2017-05-08",1330
"2606","2017-05-09",1330
"2607","2017-05-10",1300
"2608","2017-05-11",1300
"2609","2017-05-12",1260
"2610","2017-05-15",1240
"2611","2017-05-16",1230
"2612","2017-05-17",1180
"2613","2017-05-18",1160
"2614","2017-05-19",1170
"2615","2017-05-22",1170
"2616","2017-05-23",1160
"2617","2017-05-24",1200
"2618","2017-05-25",1160
"2619","2017-05-26",1320
"2620","2017-05-30",1300
"2621","2017-05-31",1260
"2622","2017-06-01",1240
"2623","2017-06-02",1260
"2624","2017-06-05",1240
"2625","2017-06-06",1190
"2626","2017-06-07",1140
"2627","2017-06-08",1130
"2628","2017-06-09",1140
"2629","2017-06-12",1110
"2630","2017-06-13",1110
"2631","2017-06-14",1100
"2632","2017-06-15",1040
"2633","2017-06-16",1040
"2634","2017-06-19",1100
"2635","2017-06-20",1090
"2636","2017-06-21",1050
"2637","2017-06-22",1070
"2638","2017-06-23",1040
"2639","2017-06-26",1030
"2640","2017-06-27",1040
"2641","2017-06-28",1020
"2642","2017-06-29",1020
"2643","2017-06-30",1000
"2644","2017-07-03",990
"2645","2017-07-05",1070
"2646","2017-07-06",1030
"2647","2017-07-07",1020
"2648","2017-07-10",1000
"2649","2017-07-11",960
"2650","2017-07-12",970
"2651","2017-07-13",960
"2652","2017-07-14",980
"2653","2017-07-17",1040
"2654","2017-07-18",1040
"2655","2017-07-19",1070
"2656","2017-07-20",1060
"2657","2017-07-21",1080
"2658","2017-07-24",1090
"2659","2017-07-25",1090
"2660","2017-07-26",1120
"2661","2017-07-27",1110
"2662","2017-07-28",1120
"2663","2017-07-31",1190
"2664","2017-08-01",1120
"2665","2017-08-02",1120
"2666","2017-08-03",1130
"2667","2017-08-04",1070
"2668","2017-08-07",1040
"2669","2017-08-08",1040
"2670","2017-08-09",1010
"2671","2017-08-10",960
"2672","2017-08-11",980
"2673","2017-08-14",990
"2674","2017-08-15",980
"2675","2017-08-16",950
"2676","2017-08-17",930
"2677","2017-08-18",990
"2678","2017-08-21",990
"2679","2017-08-22",1030
"2680","2017-08-23",940
"2681","2017-08-24",960
"2682","2017-08-25",950
"2683","2017-08-28",940
"2684","2017-08-29",960
"2685","2017-08-30",990
"2686","2017-08-31",1000
"2687","2017-09-01",1020
"2688","2017-09-05",980
"2689","2017-09-06",1030
"2690","2017-09-07",1010
"2691","2017-09-08",1020
"2692","2017-09-11",1020
"2693","2017-09-12",1020
"2694","2017-09-13",1020
"2695","2017-09-14",1020
"2696","2017-09-15",1040
"2697","2017-09-18",1080
"2698","2017-09-19",1030
"2699","2017-09-20",1020
"2700","2017-09-21",1030
"2701","2017-09-22",1060
"2702","2017-09-25",1050
"2703","2017-09-26",1050
"2704","2017-09-27",1040
"2705","2017-09-28",1020
"2706","2017-09-29",1040
"2707","2017-10-02",1030
"2708","2017-10-03",1040
"2709","2017-10-04",1030
"2710","2017-10-05",1050
"2711","2017-10-06",1080
"2712","2017-10-09",1150
"2713","2017-10-10",1130
"2714","2017-10-11",1140
"2715","2017-10-12",1130
"2716","2017-10-13",1130
"2717","2017-10-16",1100
"2718","2017-10-17",1110
"2719","2017-10-18",1150
"2720","2017-10-19",1150
"2721","2017-10-20",1140
"2722","2017-10-23",1150
"2723","2017-10-24",1150
"2724","2017-10-25",1130
"2725","2017-10-26",1110
"2726","2017-10-27",1110
"2727","2017-10-30",1150
"2728","2017-10-31",1150
"2729","2017-11-01",1160
"2730","2017-11-02",1150
"2731","2017-11-03",1160
"2732","2017-11-06",1150
"2733","2017-11-07",1120
"2734","2017-11-08",1150
"2735","2017-11-09",1150
"2736","2017-11-10",1140
"2737","2017-11-13",1130
"2738","2017-11-14",1100
"2739","2017-11-15",1110
"2740","2017-11-16",1280
"2741","2017-11-17",1310
"2742","2017-11-20",1280
"2743","2017-11-21",1330
"2744","2017-11-22",1370
"2745","2017-11-24",1440
"2746","2017-11-27",1530
"2747","2017-11-28",1550
"2748","2017-11-29",1510
"2749","2017-11-30",1450
"2750","2017-12-01",1470
"2751","2017-12-04",1500
"2752","2017-12-05",1470
"2753","2017-12-06",1460
"2754","2017-12-07",1470
"2755","2017-12-08",1470
"2756","2017-12-11",1490
"2757","2017-12-12",1490
"2758","2017-12-13",1490
"2759","2017-12-14",1480
"2760","2017-12-15",1540
"2761","2017-12-18",1530
"2762","2017-12-19",1440
"2763","2017-12-20",1510
"2764","2017-12-21",1490
"2765","2017-12-22",1490
"2766","2017-12-26",1440
"2767","2017-12-27",1430
"2768","2017-12-28",1390
"2769","2017-12-29",1400
"2770","2018-01-02",1420
"2771","2018-01-03",1440
"2772","2018-01-04",1470
"2773","2018-01-05",1430
"2774","2018-01-08",1420
"2775","2018-01-09",1390
"2776","2018-01-10",1410
"2777","2018-01-11",1480
"2778","2018-01-12",1450
"2779","2018-01-16",1440
"2780","2018-01-17",1430
"2781","2018-01-18",1400
"2782","2018-01-19",1380
"2783","2018-01-22",1340
"2784","2018-01-23",1370
"2785","2018-01-24",1340
"2786","2018-01-25",1330
"2787","2018-01-26",1300
"2788","2018-01-29",1290
"2789","2018-01-30",1260
"2790","2018-01-31",1220
"2791","2018-02-01",1210
"2792","2018-02-02",1200
"2793","2018-02-05",1150
"2794","2018-02-06",1160
"2795","2018-02-07",1180
"2796","2018-02-08",1160
"2797","2018-02-09",1130
"2798","2018-02-12",1150
"2799","2018-02-13",1170
"2800","2018-02-14",1190
"2801","2018-02-15",1180
"2802","2018-02-16",1200
"2803","2018-02-20",1160
"2804","2018-02-21",1160
"2805","2018-02-22",1140
"2806","2018-02-23",1150
"2807","2018-02-26",1180
"2808","2018-02-27",1140
"2809","2018-02-28",1130
"2810","2018-03-01",1100
"2811","2018-03-02",1100
"2812","2018-03-05",1130
"2813","2018-03-06",1100
"2814","2018-03-07",1160
"2815","2018-03-08",1180
"2816","2018-03-09",1250
"2817","2018-03-12",1190
"2818","2018-03-13",1250
"2819","2018-03-14",1090
"2820","2018-03-15",1040
"2821","2018-03-16",1030
"2822","2018-03-19",1000
"2823","2018-03-20",1030
"2824","2018-03-21",1010
"2825","2018-03-22",990
"2826","2018-03-23",990
"2827","2018-03-26",1000
"2828","2018-03-27",970
"2829","2018-03-28",1000
"2830","2018-03-29",1020
"2831","2018-04-02",1000
"2832","2018-04-03",990
"2833","2018-04-04",990
"2834","2018-04-05",940
"2835","2018-04-06",930
"2836","2018-04-09",890
"2837","2018-04-10",880
"2838","2018-04-11",840
"2839","2018-04-12",820
"2840","2018-04-13",840
"2841","2018-04-16",850
"2842","2018-04-17",860
"2843","2018-04-18",850
"2844","2018-04-19",840
"2845","2018-04-20",810
"2846","2018-04-23",810
"2847","2018-04-24",1060
"2848","2018-04-25",1250
"2849","2018-04-26",1170
"2850","2018-04-27",1100
"2851","2018-04-30",1160
"2852","2018-05-01",1320
"2853","2018-05-02",1200
"2854","2018-05-03",1180
"2855","2018-05-04",1200
"2856","2018-05-07",1230
"2857","2018-05-08",1160
"2858","2018-05-09",1100
"2859","2018-05-10",1110
"2860","2018-05-11",1120
"2861","2018-05-14",1060
"2862","2018-05-15",1090
"2863","2018-05-16",1130
"2864","2018-05-17",1120
"2865","2018-05-18",1150
"2866","2018-05-21",1120
"2867","2018-05-22",1100
"2868","2018-05-23",1120
"2869","2018-05-24",1120
"2870","2018-05-25",1130
"2871","2018-05-29",1110
"2872","2018-05-30",1110
"2873","2018-05-31",1180
"2874","2018-06-01",1190
"2875","2018-06-04",1160
"2876","2018-06-05",1220
"2877","2018-06-06",1280
"2878","2018-06-07",1290
"2879","2018-06-08",1230
"2880","2018-06-11",1170
"2881","2018-06-12",1200
"2882","2018-06-13",1170
"2883","2018-06-14",1180
"2884","2018-06-15",1180
"2885","2018-06-18",1200
"2886","2018-06-19",1180
"2887","2018-06-20",1200
"2888","2018-06-21",1220
"2889","2018-06-22",1220
"2890","2018-06-25",1210
"2891","2018-06-26",1250
"2892","2018-06-27",1250
"2893","2018-06-28",1220
"2894","2018-06-29",1230
"2895","2018-07-02",1280
"2896","2018-07-03",1330
"2897","2018-07-05",1310
"2898","2018-07-06",1340
"2899","2018-07-09",1330
"2900","2018-07-10",1340
"2901","2018-07-11",1340
"2902","2018-07-12",1420
"2903","2018-07-13",1400
"2904","2018-07-16",1460
"2905","2018-07-17",1480
"2906","2018-07-18",1560
"2907","2018-07-19",1580
"2908","2018-07-20",1540
"2909","2018-07-23",1490
"2910","2018-07-24",1480
"2911","2018-07-25",1500
"2912","2018-07-26",1510
"2913","2018-07-27",1400
"2914","2018-07-30",1430
"2915","2018-07-31",1420
"2916","2018-08-01",1420
"2917","2018-08-02",1400
"2918","2018-08-03",1340
"2919","2018-08-06",1240
"2920","2018-08-07",1250
"2921","2018-08-08",1250
"2922","2018-08-09",1250
"2923","2018-08-10",1310
"2924","2018-08-13",1300
"2925","2018-08-14",1300
"2926","2018-08-15",1280
"2927","2018-08-16",1290
"2928","2018-08-17",1260
"2929","2018-08-20",1240
"2930","2018-08-21",1250
"2931","2018-08-22",1270
"2932","2018-08-23",1300
"2933","2018-08-24",1300
"2934","2018-08-27",1290
"2935","2018-08-28",1290
"2936","2018-08-29",1270
"2937","2018-08-30",1260
"2938","2018-08-31",1280
"2939","2018-09-04",1280
"2940","2018-09-05",1300
"2941","2018-09-06",1270
"2942","2018-09-07",1310
"2943","2018-09-10",1290
"2944","2018-09-11",1290
"2945","2018-09-12",1280
"2946","2018-09-13",1280
"2947","2018-09-14",1280
"2948","2018-09-17",1250
"2949","2018-09-18",1250
"2950","2018-09-19",1220
"2951","2018-09-20",1150
"2952","2018-09-21",1090
"2953","2018-09-24",1110
"2954","2018-09-25",1110
"2955","2018-09-26",1130
"2956","2018-09-27",1140
"2957","2018-09-28",1150
"2958","2018-10-01",1130
"2959","2018-10-02",1150
"2960","2018-10-03",1140
"2961","2018-10-04",1140
"2962","2018-10-05",1220
"2963","2018-10-08",1200
"2964","2018-10-09",1220
"2965","2018-10-10",1190
"2966","2018-10-11",1170
"2967","2018-10-12",1170
"2968","2018-10-15",1130
"2969","2018-10-16",1140
"2970","2018-10-17",1140
"2971","2018-10-18",1160
"2972","2018-10-19",1160
"2973","2018-10-22",1140
"2974","2018-10-23",1120
"2975","2018-10-24",1130
"2976","2018-10-25",1080
"2977","2018-10-26",990
"2978","2018-10-29",930
"2979","2018-10-30",980
"2980","2018-10-31",1030
"2981","2018-11-01",1090
"2982","2018-11-02",1100
"2983","2018-11-05",1150
"2984","2018-11-06",1170
"2985","2018-11-07",1160
"2986","2018-11-08",1170
"2987","2018-11-09",1160
"2988","2018-11-12",1150
"2989","2018-11-13",1150
"2990","2018-11-14",1150
"2991","2018-11-15",1170
"2992","2018-11-16",1120
"2993","2018-11-19",1100
"2994","2018-11-20",1050
"2995","2018-11-21",1070
"2996","2018-11-23",1050
"2997","2018-11-26",1010
"2998","2018-11-27",1050
"2999","2018-11-28",660
"3000","2018-11-29",690
"3001","2018-11-30",600
"3002","2018-12-03",570
"3003","2018-12-04",550
"3004","2018-12-06",530
"3005","2018-12-07",510
"3006","2018-12-10",540
"3007","2018-12-11",520
"3008","2018-12-12",480
"3009","2018-12-13",460
"3010","2018-12-14",440
"3011","2018-12-17",450
"3012","2018-12-18",390
"3013","2018-12-19",560
"3014","2018-12-20",650
"3015","2018-12-21",610
"3016","2018-12-24",550
"3017","2018-12-26",480
"3018","2018-12-27",430
"3019","2018-12-28",430
"3020","2018-12-31",400
"3021","2019-01-02",450
"3022","2019-01-03",450
"3023","2019-01-04",400
"3024","2019-01-07",410
"3025","2019-01-08",490
"3026","2019-01-09",480
"3027","2019-01-10",560
"3028","2019-01-11",560
"3029","2019-01-14",530
"3030","2019-01-15",540
"3031","2019-01-16",580
"3032","2019-01-17",590
"3033","2019-01-18",650
"3034","2019-01-22",680
"3035","2019-01-23",650
"3036","2019-01-24",650
"3037","2019-01-25",620
"3038","2019-01-28",620
"3039","2019-01-29",570
"3040","2019-01-30",560
"3041","2019-01-31",550
"3042","2019-02-01",560
"3043","2019-02-04",560
"3044","2019-02-05",550
"3045","2019-02-06",550
"3046","2019-02-07",550
"3047","2019-02-08",530
"3048","2019-02-11",500
"3049","2019-02-12",500
"3050","2019-02-13",530
"3051","2019-02-14",520
"3052","2019-02-15",530
"3053","2019-02-19",520
"3054","2019-02-20",510
"3055","2019-02-21",520
"3056","2019-02-22",510
"3057","2019-02-25",530
"3058","2019-02-26",510
"3059","2019-02-27",530
"3060","2019-02-28",520
"3061","2019-03-01",500
"3062","2019-03-04",480
"3063","2019-03-05",470
"3064","2019-03-06",440
"3065","2019-03-07",330
"3066","2019-03-08",370
"3067","2019-03-11",390
"3068","2019-03-12",380
"3069","2019-03-13",360
"3070","2019-03-14",350
"3071","2019-03-15",330
"3072","2019-03-18",340
"3073","2019-03-19",340
"3074","2019-03-20",340
"3075","2019-03-21",340
"3076","2019-03-22",330
"3077","2019-03-25",360
"3078","2019-03-26",400
"3079","2019-03-27",470
"3080","2019-03-28",430
"3081","2019-03-29",470
"3082","2019-04-01",470
"3083","2019-04-02",470
"3084","2019-04-03",440
"3085","2019-04-04",440
"3086","2019-04-05",450
"3087","2019-04-08",460
"3088","2019-04-09",450
"3089","2019-04-10",450
"3090","2019-04-11",470
"3091","2019-04-12",470
