"","date","CULP"
"1006","2010-12-29",10.56
"1007","2010-12-30",10.48
"1008","2010-12-31",10.36
"1009","2011-01-03",10.35
"1010","2011-01-04",10.22
"1011","2011-01-05",10.34
"1012","2011-01-06",10.32
"1013","2011-01-07",10.33
"1014","2011-01-10",10.26
"1015","2011-01-11",10.3
"1016","2011-01-12",10.49
"1017","2011-01-13",10.73
"1018","2011-01-14",10.74
"1019","2011-01-18",10.62
"1020","2011-01-19",10.15
"1021","2011-01-20",10
"1022","2011-01-21",9.99
"1023","2011-01-24",10.02
"1024","2011-01-25",10.14
"1025","2011-01-26",10.23
"1026","2011-01-27",10.07
"1027","2011-01-28",9.79
"1028","2011-01-31",9.99
"1029","2011-02-01",10.07
"1030","2011-02-02",10.03
"1031","2011-02-03",10.01
"1032","2011-02-04",9.91
"1033","2011-02-07",10.02
"1034","2011-02-08",10.01
"1035","2011-02-09",10
"1036","2011-02-10",9.97
"1037","2011-02-11",10.04
"1038","2011-02-14",10.01
"1039","2011-02-15",9.87
"1040","2011-02-16",9.9
"1041","2011-02-17",9.83
"1042","2011-02-18",10.17
"1043","2011-02-22",10.04
"1044","2011-02-23",10.03
"1045","2011-02-24",9.87
"1046","2011-02-25",9.95
"1047","2011-02-28",10.05
"1048","2011-03-01",9.78
"1049","2011-03-02",9.73
"1050","2011-03-03",10.18
"1051","2011-03-04",10
"1052","2011-03-07",9.94
"1053","2011-03-08",10.12
"1054","2011-03-09",9.93
"1055","2011-03-10",9.74
"1056","2011-03-11",9.66
"1057","2011-03-14",9.52
"1058","2011-03-15",9.16
"1059","2011-03-16",9.12
"1060","2011-03-17",8.73
"1061","2011-03-18",8.74
"1062","2011-03-21",9
"1063","2011-03-22",9.7
"1064","2011-03-23",9.7
"1065","2011-03-24",9.44
"1066","2011-03-25",9.42
"1067","2011-03-28",9.27
"1068","2011-03-29",9.35
"1069","2011-03-30",9.39
"1070","2011-03-31",9.28
"1071","2011-04-01",9.46
"1072","2011-04-04",9.51
"1073","2011-04-05",9.51
"1074","2011-04-06",9.67
"1075","2011-04-07",9.49
"1076","2011-04-08",9.36
"1077","2011-04-11",9.19
"1078","2011-04-12",8.92
"1079","2011-04-13",8.98
"1080","2011-04-14",9.02
"1081","2011-04-15",9.08
"1082","2011-04-18",8.93
"1083","2011-04-19",8.74
"1084","2011-04-20",8.84
"1085","2011-04-21",8.81
"1086","2011-04-25",9.03
"1087","2011-04-26",9.06
"1088","2011-04-27",9.23
"1089","2011-04-28",9.36
"1090","2011-04-29",10.08
"1091","2011-05-02",10
"1092","2011-05-03",9.85
"1093","2011-05-04",9.6
"1094","2011-05-05",9.48
"1095","2011-05-06",9.49
"1096","2011-05-09",9.57
"1097","2011-05-10",9.83
"1098","2011-05-11",9.66
"1099","2011-05-12",9.98
"1100","2011-05-13",9.8
"1101","2011-05-16",9.35
"1102","2011-05-17",9.05
"1103","2011-05-18",9.04
"1104","2011-05-19",9.01
"1105","2011-05-20",9.11
"1106","2011-05-23",9.03
"1107","2011-05-24",8.81
"1108","2011-05-25",9.03
"1109","2011-05-26",8.84
"1110","2011-05-27",8.76
"1111","2011-05-31",8.92
"1112","2011-06-01",8.62
"1113","2011-06-02",8.35
"1114","2011-06-03",8.12
"1115","2011-06-06",7.99
"1116","2011-06-07",7.91
"1117","2011-06-08",7.9
"1118","2011-06-09",7.71
"1119","2011-06-10",7.67
"1120","2011-06-13",7.38
"1121","2011-06-14",7.6
"1122","2011-06-15",7.43
"1123","2011-06-16",7.68
"1124","2011-06-17",8.54
"1125","2011-06-20",8.25
"1126","2011-06-21",8.29
"1127","2011-06-22",8.06
"1128","2011-06-23",8.08
"1129","2011-06-24",8.45
"1130","2011-06-27",9.45
"1131","2011-06-28",9.81
"1132","2011-06-29",9.31
"1133","2011-06-30",9.39
"1134","2011-07-01",9.88
"1135","2011-07-05",9.98
"1136","2011-07-06",9.7
"1137","2011-07-07",10.2
"1138","2011-07-08",10.03
"1139","2011-07-11",9.34
"1140","2011-07-12",9.65
"1141","2011-07-13",9.7
"1142","2011-07-14",9.62
"1143","2011-07-15",9.72
"1144","2011-07-18",9.44
"1145","2011-07-19",9.53
"1146","2011-07-20",9.64
"1147","2011-07-21",10.4
"1148","2011-07-22",10.47
"1149","2011-07-25",10.19
"1150","2011-07-26",9.81
"1151","2011-07-27",9.37
"1152","2011-07-28",9.83
"1153","2011-07-29",8.92
"1154","2011-08-01",9.09
"1155","2011-08-02",9.24
"1156","2011-08-03",9.62
"1157","2011-08-04",9.3
"1158","2011-08-05",9.09
"1159","2011-08-08",8.12
"1160","2011-08-09",8.29
"1161","2011-08-10",7.91
"1162","2011-08-11",8.49
"1163","2011-08-12",8.54
"1164","2011-08-15",8.69
"1165","2011-08-16",8.65
"1166","2011-08-17",8.75
"1167","2011-08-18",7.93
"1168","2011-08-19",8.02
"1169","2011-08-22",7.8
"1170","2011-08-23",8.03
"1171","2011-08-24",8.25
"1172","2011-08-25",8.44
"1173","2011-08-26",8.44
"1174","2011-08-29",8.87
"1175","2011-08-30",8.5
"1176","2011-08-31",8.53
"1177","2011-09-01",8.54
"1178","2011-09-02",8.51
"1179","2011-09-06",8.36
"1180","2011-09-07",8.43
"1181","2011-09-08",8.43
"1182","2011-09-09",8.05
"1183","2011-09-12",7.79
"1184","2011-09-13",7.93
"1185","2011-09-14",8.17
"1186","2011-09-15",8.11
"1187","2011-09-16",8.32
"1188","2011-09-19",8
"1189","2011-09-20",7.85
"1190","2011-09-21",7.92
"1191","2011-09-22",7.6
"1192","2011-09-23",7.76
"1193","2011-09-26",7.77
"1194","2011-09-27",8.15
"1195","2011-09-28",8.11
"1196","2011-09-29",8.39
"1197","2011-09-30",8.45
"1198","2011-10-03",7.99
"1199","2011-10-04",8
"1200","2011-10-05",8.01
"1201","2011-10-06",8.36
"1202","2011-10-07",8.25
"1203","2011-10-10",8.61
"1204","2011-10-11",8.85
"1205","2011-10-12",8.8
"1206","2011-10-13",8.68
"1207","2011-10-14",8.85
"1208","2011-10-17",8.73
"1209","2011-10-18",8.75
"1210","2011-10-19",8.69
"1211","2011-10-20",8.5
"1212","2011-10-21",8.45
"1213","2011-10-24",8.88
"1214","2011-10-25",8.73
"1215","2011-10-26",8.7
"1216","2011-10-27",8.57
"1217","2011-10-28",8.65
"1218","2011-10-31",8.59
"1219","2011-11-01",8.36
"1220","2011-11-02",8.31
"1221","2011-11-03",8.49
"1222","2011-11-04",8.44
"1223","2011-11-07",8.3
"1224","2011-11-08",8.34
"1225","2011-11-09",8.35
"1226","2011-11-10",8.41
"1227","2011-11-11",8.39
"1228","2011-11-14",8.35
"1229","2011-11-15",8.33
"1230","2011-11-16",8.14
"1231","2011-11-17",8.07
"1232","2011-11-18",7.97
"1233","2011-11-21",7.9
"1234","2011-11-22",7.93
"1235","2011-11-23",7.9
"1236","2011-11-25",7.85
"1237","2011-11-28",7.99
"1238","2011-11-29",7.9
"1239","2011-11-30",8.27
"1240","2011-12-01",8.26
"1241","2011-12-02",8.29
"1242","2011-12-05",8.18
"1243","2011-12-06",8.33
"1244","2011-12-07",8.2
"1245","2011-12-08",8
"1246","2011-12-09",8.13
"1247","2011-12-12",8.03
"1248","2011-12-13",7.89
"1249","2011-12-14",7.83
"1250","2011-12-15",7.77
"1251","2011-12-16",7.83
"1252","2011-12-19",7.78
"1253","2011-12-20",7.86
"1254","2011-12-21",7.81
"1255","2011-12-22",7.74
"1256","2011-12-23",7.84
"1257","2011-12-27",7.9
"1258","2011-12-28",7.96
"1259","2011-12-29",8.08
"1260","2011-12-30",8.52
"1261","2012-01-03",8.87
"1262","2012-01-04",8.82
"1263","2012-01-05",8.85
"1264","2012-01-06",8.75
"1265","2012-01-09",8.79
"1266","2012-01-10",8.64
"1267","2012-01-11",8.48
"1268","2012-01-12",8.61
"1269","2012-01-13",8.56
"1270","2012-01-17",8.76
"1271","2012-01-18",8.73
"1272","2012-01-19",8.7
"1273","2012-01-20",8.7
"1274","2012-01-23",8.65
"1275","2012-01-24",8.89
"1276","2012-01-25",8.9
"1277","2012-01-26",9.07
"1278","2012-01-27",9.1
"1279","2012-01-30",9
"1280","2012-01-31",9.11
"1281","2012-02-01",9.16
"1282","2012-02-02",9.21
"1283","2012-02-03",9.28
"1284","2012-02-06",9.33
"1285","2012-02-07",9.32
"1286","2012-02-08",9.38
"1287","2012-02-09",9.65
"1288","2012-02-10",9.71
"1289","2012-02-13",9.8
"1290","2012-02-14",9.75
"1291","2012-02-15",9.73
"1292","2012-02-16",9.84
"1293","2012-02-17",9.69
"1294","2012-02-21",9.59
"1295","2012-02-22",9.89
"1296","2012-02-23",9.98
"1297","2012-02-24",10.04
"1298","2012-02-27",10.47
"1299","2012-02-28",10.47
"1300","2012-02-29",10.45
"1301","2012-03-01",10.87
"1302","2012-03-02",10.63
"1303","2012-03-05",10.52
"1304","2012-03-06",9.9
"1305","2012-03-07",9.97
"1306","2012-03-08",9.8
"1307","2012-03-09",9.98
"1308","2012-03-12",9.75
"1309","2012-03-13",9.75
"1310","2012-03-14",9.72
"1311","2012-03-15",9.74
"1312","2012-03-16",9.94
"1313","2012-03-19",10
"1314","2012-03-20",10.75
"1315","2012-03-21",10.95
"1316","2012-03-22",10.86
"1317","2012-03-23",10.84
"1318","2012-03-26",11.1
"1319","2012-03-27",10.96
"1320","2012-03-28",10.79
"1321","2012-03-29",10.93
"1322","2012-03-30",10.98
"1323","2012-04-02",11.49
"1324","2012-04-03",11.7
"1325","2012-04-04",11.74
"1326","2012-04-05",11.53
"1327","2012-04-09",11.46
"1328","2012-04-10",11.33
"1329","2012-04-11",11.2
"1330","2012-04-12",10.98
"1331","2012-04-13",11
"1332","2012-04-16",11.05
"1333","2012-04-17",11.16
"1334","2012-04-18",11
"1335","2012-04-19",11.03
"1336","2012-04-20",11.04
"1337","2012-04-23",10.8
"1338","2012-04-24",10.93
"1339","2012-04-25",10.82
"1340","2012-04-26",11
"1341","2012-04-27",11.05
"1342","2012-04-30",11.45
"1343","2012-05-01",11.61
"1344","2012-05-02",11.8
"1345","2012-05-03",11.75
"1346","2012-05-04",11.24
"1347","2012-05-07",11.01
"1348","2012-05-08",10.63
"1349","2012-05-09",10.24
"1350","2012-05-10",10.41
"1351","2012-05-11",10.25
"1352","2012-05-14",10.04
"1353","2012-05-15",9.94
"1354","2012-05-16",9.84
"1355","2012-05-17",9.78
"1356","2012-05-18",9.56
"1357","2012-05-21",9.61
"1358","2012-05-22",9.66
"1359","2012-05-23",9.74
"1360","2012-05-24",9.62
"1361","2012-05-25",9.62
"1362","2012-05-29",9.81
"1363","2012-05-30",9.5
"1364","2012-05-31",9.68
"1365","2012-06-01",9.7
"1366","2012-06-04",9.67
"1367","2012-06-05",9.59
"1368","2012-06-06",9.66
"1369","2012-06-07",9.74
"1370","2012-06-08",10.4
"1371","2012-06-11",9.8
"1372","2012-06-12",9.82
"1373","2012-06-13",9.25
"1374","2012-06-14",9.67
"1375","2012-06-15",9.63
"1376","2012-06-18",9.55
"1377","2012-06-19",9.96
"1378","2012-06-20",10.1
"1379","2012-06-21",10.38
"1380","2012-06-22",10.2
"1381","2012-06-25",10.1
"1382","2012-06-26",10.08
"1383","2012-06-27",10.28
"1384","2012-06-28",10.31
"1385","2012-06-29",10.25
"1386","2012-07-02",10.26
"1387","2012-07-03",10.69
"1388","2012-07-05",10.75
"1389","2012-07-06",10.57
"1390","2012-07-09",10.26
"1391","2012-07-10",10.2
"1392","2012-07-11",10.21
"1393","2012-07-12",10.36
"1394","2012-07-13",10.49
"1395","2012-07-16",10.24
"1396","2012-07-17",10.21
"1397","2012-07-18",10.1
"1398","2012-07-19",10.04
"1399","2012-07-20",10.02
"1400","2012-07-23",9.85
"1401","2012-07-24",9.91
"1402","2012-07-25",9.93
"1403","2012-07-26",10
"1404","2012-07-27",10.15
"1405","2012-07-30",10.05
"1406","2012-07-31",10
"1407","2012-08-01",9.85
"1408","2012-08-02",10.05
"1409","2012-08-03",10.19
"1410","2012-08-06",10.45
"1411","2012-08-07",10.55
"1412","2012-08-08",10.2
"1413","2012-08-09",10.07
"1414","2012-08-10",10.11
"1415","2012-08-13",10.09
"1416","2012-08-14",9.96
"1417","2012-08-15",10.05
"1418","2012-08-16",10.12
"1419","2012-08-17",10.17
"1420","2012-08-20",10.28
"1421","2012-08-21",10.23
"1422","2012-08-22",10.19
"1423","2012-08-23",9.93
"1424","2012-08-24",10.12
"1425","2012-08-27",10
"1426","2012-08-28",10
"1427","2012-08-29",10.05
"1428","2012-08-30",10.31
"1429","2012-08-31",10.64
"1430","2012-09-04",11.17
"1431","2012-09-05",11.38
"1432","2012-09-06",11.71
"1433","2012-09-07",11.81
"1434","2012-09-10",11.91
"1435","2012-09-11",11.92
"1436","2012-09-12",11.96
"1437","2012-09-13",12.03
"1438","2012-09-14",12.05
"1439","2012-09-17",11.91
"1440","2012-09-18",11.89
"1441","2012-09-19",11.91
"1442","2012-09-20",11.93
"1443","2012-09-21",11.97
"1444","2012-09-24",11.97
"1445","2012-09-25",11.9
"1446","2012-09-26",11.8
"1447","2012-09-27",11.73
"1448","2012-09-28",11.76
"1449","2012-10-01",11.9
"1450","2012-10-02",11.99
"1451","2012-10-03",11.9
"1452","2012-10-04",12.09
"1453","2012-10-05",12.1
"1454","2012-10-08",12.13
"1455","2012-10-09",11.94
"1456","2012-10-10",11.97
"1457","2012-10-11",11.95
"1458","2012-10-12",11.96
"1459","2012-10-15",12.05
"1460","2012-10-16",12.13
"1461","2012-10-17",12.15
"1462","2012-10-18",12.11
"1463","2012-10-19",12.02
"1464","2012-10-22",11.97
"1465","2012-10-23",12.05
"1466","2012-10-24",12.09
"1467","2012-10-25",12.23
"1468","2012-10-26",12.28
"1469","2012-10-31",12.64
"1470","2012-11-01",12.45
"1471","2012-11-02",12.28
"1472","2012-11-05",12.35
"1473","2012-11-06",12.44
"1474","2012-11-07",12.2
"1475","2012-11-08",12.13
"1476","2012-11-09",12.05
"1477","2012-11-12",12.25
"1478","2012-11-13",12.31
"1479","2012-11-14",12.28
"1480","2012-11-15",12.22
"1481","2012-11-16",12.2
"1482","2012-11-19",12.46
"1483","2012-11-20",12.45
"1484","2012-11-21",12.58
"1485","2012-11-23",12.7
"1486","2012-11-26",13
"1487","2012-11-27",13.09
"1488","2012-11-28",13.71
"1489","2012-11-29",14.14
"1490","2012-11-30",14.24
"1491","2012-12-03",14.36
"1492","2012-12-04",14.27
"1493","2012-12-05",14.18
"1494","2012-12-06",14.34
"1495","2012-12-07",14.06
"1496","2012-12-10",14.39
"1497","2012-12-11",14.64
"1498","2012-12-12",14.59
"1499","2012-12-13",14.59
"1500","2012-12-14",14.49
"1501","2012-12-17",14.21
"1502","2012-12-18",14.27
"1503","2012-12-19",14.42
"1504","2012-12-20",14.17
"1505","2012-12-21",14.55
"1506","2012-12-24",14.64
"1507","2012-12-26",14.75
"1508","2012-12-27",14.8
"1509","2012-12-28",14.69
"1510","2012-12-31",15.01
"1511","2013-01-02",15.59
"1512","2013-01-03",15.62
"1513","2013-01-04",16.42
"1514","2013-01-07",16.48
"1515","2013-01-08",16.120001
"1516","2013-01-09",16.299999
"1517","2013-01-10",16.5
"1518","2013-01-11",16.5
"1519","2013-01-14",16.65
"1520","2013-01-15",16.290001
"1521","2013-01-16",16.35
"1522","2013-01-17",16.709999
"1523","2013-01-18",16.59
"1524","2013-01-22",16.780001
"1525","2013-01-23",16.440001
"1526","2013-01-24",16.469999
"1527","2013-01-25",16.700001
"1528","2013-01-28",17.549999
"1529","2013-01-29",17.790001
"1530","2013-01-30",17.280001
"1531","2013-01-31",17.5
"1532","2013-02-01",17.549999
"1533","2013-02-04",17.42
"1534","2013-02-05",18
"1535","2013-02-06",18.07
"1536","2013-02-07",18.040001
"1537","2013-02-08",17.809999
"1538","2013-02-11",17.790001
"1539","2013-02-12",17.49
"1540","2013-02-13",16.98
"1541","2013-02-14",17.02
"1542","2013-02-15",17.200001
"1543","2013-02-19",17.450001
"1544","2013-02-20",16.700001
"1545","2013-02-21",15.86
"1546","2013-02-22",16.049999
"1547","2013-02-25",15.99
"1548","2013-02-26",15.92
"1549","2013-02-27",16.27
"1550","2013-02-28",15.71
"1551","2013-03-01",16.52
"1552","2013-03-04",17.110001
"1553","2013-03-05",17.42
"1554","2013-03-06",17.879999
"1555","2013-03-07",17.98
"1556","2013-03-08",17.91
"1557","2013-03-11",17.17
"1558","2013-03-12",16.940001
"1559","2013-03-13",16.75
"1560","2013-03-14",16.92
"1561","2013-03-15",16.809999
"1562","2013-03-18",16.450001
"1563","2013-03-19",16.43
"1564","2013-03-20",16.43
"1565","2013-03-21",16.4
"1566","2013-03-22",15.82
"1567","2013-03-25",15.65
"1568","2013-03-26",15.77
"1569","2013-03-27",15.9
"1570","2013-03-28",15.91
"1571","2013-04-01",15.76
"1572","2013-04-02",15.96
"1573","2013-04-03",15.7
"1574","2013-04-04",15.83
"1575","2013-04-05",16.139999
"1576","2013-04-08",15.91
"1577","2013-04-09",15.66
"1578","2013-04-10",16.08
"1579","2013-04-11",16.110001
"1580","2013-04-12",16.049999
"1581","2013-04-15",14.89
"1582","2013-04-16",15.62
"1583","2013-04-17",15.86
"1584","2013-04-18",15.67
"1585","2013-04-19",15.91
"1586","2013-04-22",16.08
"1587","2013-04-23",16.23
"1588","2013-04-24",16.17
"1589","2013-04-25",16.290001
"1590","2013-04-26",16.25
"1591","2013-04-29",16.33
"1592","2013-04-30",16.24
"1593","2013-05-01",15.22
"1594","2013-05-02",15.47
"1595","2013-05-03",15.73
"1596","2013-05-06",15.43
"1597","2013-05-07",15.84
"1598","2013-05-08",15.83
"1599","2013-05-09",15.33
"1600","2013-05-10",15.13
"1601","2013-05-13",15.18
"1602","2013-05-14",15.66
"1603","2013-05-15",15.45
"1604","2013-05-16",16.02
"1605","2013-05-17",16.959999
"1606","2013-05-20",17.290001
"1607","2013-05-21",17.280001
"1608","2013-05-22",17.32
"1609","2013-05-23",17.299999
"1610","2013-05-24",17.299999
"1611","2013-05-28",17.549999
"1612","2013-05-29",17.15
"1613","2013-05-30",17.280001
"1614","2013-05-31",17.25
"1615","2013-06-03",17.690001
"1616","2013-06-04",17.52
"1617","2013-06-05",17.59
"1618","2013-06-06",17.76
"1619","2013-06-07",17.709999
"1620","2013-06-10",18.5
"1621","2013-06-11",18.049999
"1622","2013-06-12",17.799999
"1623","2013-06-13",17.870001
"1624","2013-06-14",17.59
"1625","2013-06-17",18.219999
"1626","2013-06-18",18.34
"1627","2013-06-19",18.110001
"1628","2013-06-20",17.51
"1629","2013-06-21",17.07
"1630","2013-06-24",16.969999
"1631","2013-06-25",17.120001
"1632","2013-06-26",16.870001
"1633","2013-06-27",17.110001
"1634","2013-06-28",17.389999
"1635","2013-07-01",17.98
"1636","2013-07-02",17.33
"1637","2013-07-03",17.360001
"1638","2013-07-05",18.049999
"1639","2013-07-08",18.16
"1640","2013-07-09",18.35
"1641","2013-07-10",18.559999
"1642","2013-07-11",18.27
"1643","2013-07-12",18.309999
"1644","2013-07-15",18.629999
"1645","2013-07-16",18.6
"1646","2013-07-17",18.700001
"1647","2013-07-18",18.790001
"1648","2013-07-19",18.780001
"1649","2013-07-22",18.91
"1650","2013-07-23",18.879999
"1651","2013-07-24",18.73
"1652","2013-07-25",19.49
"1653","2013-07-26",19.360001
"1654","2013-07-29",19.33
"1655","2013-07-30",19.27
"1656","2013-07-31",19.24
"1657","2013-08-01",19.360001
"1658","2013-08-02",19.280001
"1659","2013-08-05",19.35
"1660","2013-08-06",19.33
"1661","2013-08-07",19.200001
"1662","2013-08-08",19.27
"1663","2013-08-09",19.1
"1664","2013-08-12",19.01
"1665","2013-08-13",18.969999
"1666","2013-08-14",18.76
"1667","2013-08-15",18.459999
"1668","2013-08-16",18.67
"1669","2013-08-19",18.9
"1670","2013-08-20",18.969999
"1671","2013-08-21",19.129999
"1672","2013-08-22",19.18
"1673","2013-08-23",19.25
"1674","2013-08-26",19.049999
"1675","2013-08-27",18.809999
"1676","2013-08-28",18.709999
"1677","2013-08-29",19.360001
"1678","2013-08-30",19.16
"1679","2013-09-03",18.66
"1680","2013-09-04",18.73
"1681","2013-09-05",18.139999
"1682","2013-09-06",18.25
"1683","2013-09-09",18.24
"1684","2013-09-10",18.98
"1685","2013-09-11",19.01
"1686","2013-09-12",18.629999
"1687","2013-09-13",18.610001
"1688","2013-09-16",18.6
"1689","2013-09-17",18.77
"1690","2013-09-18",18.75
"1691","2013-09-19",18.76
"1692","2013-09-20",18.700001
"1693","2013-09-23",18.9
"1694","2013-09-24",18.85
"1695","2013-09-25",18.799999
"1696","2013-09-26",18.860001
"1697","2013-09-27",18.629999
"1698","2013-09-30",18.709999
"1699","2013-10-01",18.84
"1700","2013-10-02",18.32
"1701","2013-10-03",18.07
"1702","2013-10-04",18.07
"1703","2013-10-07",17.98
"1704","2013-10-08",17.809999
"1705","2013-10-09",17.969999
"1706","2013-10-10",18.48
"1707","2013-10-11",18.639999
"1708","2013-10-14",18.969999
"1709","2013-10-15",18.99
"1710","2013-10-16",18.959999
"1711","2013-10-17",19.07
"1712","2013-10-18",19.469999
"1713","2013-10-21",19.379999
"1714","2013-10-22",19.450001
"1715","2013-10-23",19.469999
"1716","2013-10-24",19.469999
"1717","2013-10-25",19.799999
"1718","2013-10-28",19.809999
"1719","2013-10-29",19.9
"1720","2013-10-30",19.370001
"1721","2013-10-31",19.35
"1722","2013-11-01",18.82
"1723","2013-11-04",18.790001
"1724","2013-11-05",18.93
"1725","2013-11-06",19.030001
"1726","2013-11-07",19
"1727","2013-11-08",19.23
"1728","2013-11-11",19.110001
"1729","2013-11-12",19.07
"1730","2013-11-13",18.98
"1731","2013-11-14",19
"1732","2013-11-15",19.1
"1733","2013-11-18",18.99
"1734","2013-11-19",18.83
"1735","2013-11-20",19.299999
"1736","2013-11-21",19.76
"1737","2013-11-22",19.940001
"1738","2013-11-25",19.9
"1739","2013-11-26",20.23
"1740","2013-11-27",20.24
"1741","2013-11-29",20.23
"1742","2013-12-02",20.209999
"1743","2013-12-03",20.18
"1744","2013-12-04",19.77
"1745","2013-12-05",19.780001
"1746","2013-12-06",20.02
"1747","2013-12-09",20.02
"1748","2013-12-10",20
"1749","2013-12-11",19.93
"1750","2013-12-12",19.91
"1751","2013-12-13",19.969999
"1752","2013-12-16",20.290001
"1753","2013-12-17",20.4
"1754","2013-12-18",20.5
"1755","2013-12-19",20.34
"1756","2013-12-20",20.08
"1757","2013-12-23",20.299999
"1758","2013-12-24",20.290001
"1759","2013-12-26",20.41
"1760","2013-12-27",20.41
"1761","2013-12-30",20.48
"1762","2013-12-31",20.450001
"1763","2014-01-02",20.459999
"1764","2014-01-03",20.66
"1765","2014-01-06",20.379999
"1766","2014-01-07",20.67
"1767","2014-01-08",20.32
"1768","2014-01-09",19.65
"1769","2014-01-10",19.48
"1770","2014-01-13",19.25
"1771","2014-01-14",19.440001
"1772","2014-01-15",19.83
"1773","2014-01-16",19.98
"1774","2014-01-17",20.030001
"1775","2014-01-21",20.4
"1776","2014-01-22",20.309999
"1777","2014-01-23",20.26
"1778","2014-01-24",20.049999
"1779","2014-01-27",20.16
"1780","2014-01-28",20.42
"1781","2014-01-29",20.139999
"1782","2014-01-30",20.370001
"1783","2014-01-31",20.209999
"1784","2014-02-03",19.67
"1785","2014-02-04",19.959999
"1786","2014-02-05",19.9
"1787","2014-02-06",19.82
"1788","2014-02-07",19.85
"1789","2014-02-10",19.9
"1790","2014-02-11",19.889999
"1791","2014-02-12",19.879999
"1792","2014-02-13",19.879999
"1793","2014-02-14",19.9
"1794","2014-02-18",19.74
"1795","2014-02-19",19.49
"1796","2014-02-20",19.77
"1797","2014-02-21",19.77
"1798","2014-02-24",19.459999
"1799","2014-02-25",19.389999
"1800","2014-02-26",19.290001
"1801","2014-02-27",19.280001
"1802","2014-02-28",19.280001
"1803","2014-03-03",19.219999
"1804","2014-03-04",20.25
"1805","2014-03-05",20.049999
"1806","2014-03-06",20.17
"1807","2014-03-07",20.26
"1808","2014-03-10",20.469999
"1809","2014-03-11",19.799999
"1810","2014-03-12",19.9
"1811","2014-03-13",19.65
"1812","2014-03-14",19.809999
"1813","2014-03-17",19.58
"1814","2014-03-18",19.700001
"1815","2014-03-19",19.459999
"1816","2014-03-20",19.6
"1817","2014-03-21",19.59
"1818","2014-03-24",19.370001
"1819","2014-03-25",19.629999
"1820","2014-03-26",19.559999
"1821","2014-03-27",19.82
"1822","2014-03-28",19.799999
"1823","2014-03-31",19.74
"1824","2014-04-01",20.190001
"1825","2014-04-02",20.26
"1826","2014-04-03",19.940001
"1827","2014-04-04",19.360001
"1828","2014-04-07",19.219999
"1829","2014-04-08",19.02
"1830","2014-04-09",19.26
"1831","2014-04-10",18.73
"1832","2014-04-11",18.700001
"1833","2014-04-14",18.690001
"1834","2014-04-15",18.23
"1835","2014-04-16",18.01
"1836","2014-04-17",18.74
"1837","2014-04-21",18.950001
"1838","2014-04-22",18.82
"1839","2014-04-23",18.82
"1840","2014-04-24",18.68
"1841","2014-04-25",18.610001
"1842","2014-04-28",18.58
"1843","2014-04-29",18.469999
"1844","2014-04-30",18.049999
"1845","2014-05-01",18
"1846","2014-05-02",17.940001
"1847","2014-05-05",17.860001
"1848","2014-05-06",17.639999
"1849","2014-05-07",17.540001
"1850","2014-05-08",17.459999
"1851","2014-05-09",18.32
"1852","2014-05-12",18.639999
"1853","2014-05-13",17.68
"1854","2014-05-14",17.299999
"1855","2014-05-15",17.309999
"1856","2014-05-16",17.459999
"1857","2014-05-19",17.299999
"1858","2014-05-20",17.469999
"1859","2014-05-21",17.309999
"1860","2014-05-22",17.27
"1861","2014-05-23",17.780001
"1862","2014-05-27",18.700001
"1863","2014-05-28",18.73
"1864","2014-05-29",18.76
"1865","2014-05-30",18.440001
"1866","2014-06-02",17.889999
"1867","2014-06-03",17.690001
"1868","2014-06-04",17.709999
"1869","2014-06-05",18.18
"1870","2014-06-06",18.360001
"1871","2014-06-09",18.379999
"1872","2014-06-10",18.1
"1873","2014-06-11",17.9
"1874","2014-06-12",18.049999
"1875","2014-06-13",18.209999
"1876","2014-06-16",18.219999
"1877","2014-06-17",18.309999
"1878","2014-06-18",18.190001
"1879","2014-06-19",18.08
"1880","2014-06-20",18.139999
"1881","2014-06-23",17.91
"1882","2014-06-24",17.700001
"1883","2014-06-25",17.9
"1884","2014-06-26",17.93
"1885","2014-06-27",17.51
"1886","2014-06-30",17.41
"1887","2014-07-01",17.82
"1888","2014-07-02",18.01
"1889","2014-07-03",18.08
"1890","2014-07-07",17.92
"1891","2014-07-08",17.959999
"1892","2014-07-09",17.9
"1893","2014-07-10",17.16
"1894","2014-07-11",17.15
"1895","2014-07-14",17.73
"1896","2014-07-15",17.360001
"1897","2014-07-16",17.639999
"1898","2014-07-17",17.43
"1899","2014-07-18",17.82
"1900","2014-07-21",17.6
"1901","2014-07-22",18.049999
"1902","2014-07-23",17.92
"1903","2014-07-24",18
"1904","2014-07-25",17.799999
"1905","2014-07-28",17.879999
"1906","2014-07-29",18.01
"1907","2014-07-30",18.219999
"1908","2014-07-31",18.120001
"1909","2014-08-01",17.870001
"1910","2014-08-04",17.76
"1911","2014-08-05",17.700001
"1912","2014-08-06",17.84
"1913","2014-08-07",17.610001
"1914","2014-08-08",17.459999
"1915","2014-08-11",17.530001
"1916","2014-08-12",17.4
"1917","2014-08-13",17.48
"1918","2014-08-14",17.620001
"1919","2014-08-15",17.25
"1920","2014-08-18",17.77
"1921","2014-08-19",17.809999
"1922","2014-08-20",17.700001
"1923","2014-08-21",17.9
"1924","2014-08-22",18.09
"1925","2014-08-25",18
"1926","2014-08-26",18.030001
"1927","2014-08-27",18
"1928","2014-08-28",18.07
