"","date","GTT"
"1007","2010-12-30",1.3
"1008","2010-12-31",1.3
"1009","2011-01-03",1.3
"1010","2011-01-04",1.3
"1011","2011-01-05",1.3
"1012","2011-01-06",1.1
"1013","2011-01-07",1.1
"1014","2011-01-10",1.1
"1015","2011-01-11",1.1
"1016","2011-01-12",1.1
"1017","2011-01-13",1.1
"1018","2011-01-14",1.1
"1019","2011-01-18",1.1
"1020","2011-01-19",1.25
"1021","2011-01-20",1.25
"1022","2011-01-21",1.25
"1023","2011-01-24",1.05
"1024","2011-01-25",1.05
"1025","2011-01-26",1.05
"1026","2011-01-27",1.05
"1027","2011-01-28",1.25
"1028","2011-01-31",1.25
"1029","2011-02-01",1.25
"1030","2011-02-02",1.27
"1031","2011-02-03",1.05
"1032","2011-02-04",1.05
"1033","2011-02-07",1.2
"1034","2011-02-08",1.2
"1035","2011-02-09",1.2
"1036","2011-02-10",1.2
"1037","2011-02-11",1.2
"1038","2011-02-14",1.2
"1039","2011-02-15",1.26
"1040","2011-02-16",1.26
"1041","2011-02-17",1.26
"1042","2011-02-18",1.26
"1043","2011-02-22",1.26
"1044","2011-02-23",1.26
"1045","2011-02-24",1.21
"1046","2011-02-25",1.25
"1047","2011-02-28",1.24
"1048","2011-03-01",1.24
"1049","2011-03-02",1.24
"1050","2011-03-03",1.24
"1051","2011-03-04",1.24
"1052","2011-03-07",1.24
"1053","2011-03-08",1.24
"1054","2011-03-09",1.23
"1055","2011-03-10",1.19
"1056","2011-03-11",1.14
"1057","2011-03-14",1.23
"1058","2011-03-15",1.17
"1059","2011-03-16",1.23
"1060","2011-03-17",1.23
"1061","2011-03-18",1.26
"1062","2011-03-21",1.21
"1063","2011-03-22",1.21
"1064","2011-03-23",1.22
"1065","2011-03-24",1.24
"1066","2011-03-25",1.22
"1067","2011-03-28",1.22
"1068","2011-03-29",1.18
"1069","2011-03-30",1.16
"1070","2011-03-31",1.22
"1071","2011-04-01",1.22
"1072","2011-04-04",1.2
"1073","2011-04-05",1.1
"1074","2011-04-06",1.15
"1075","2011-04-07",1.14
"1076","2011-04-08",1.12
"1077","2011-04-11",1.08
"1078","2011-04-12",1.08
"1079","2011-04-13",1.05
"1080","2011-04-14",1.01
"1081","2011-04-15",1.01
"1082","2011-04-18",1.01
"1083","2011-04-19",1.05
"1084","2011-04-20",1.05
"1085","2011-04-21",1.2
"1086","2011-04-25",1.15
"1087","2011-04-26",1.06
"1088","2011-04-27",1.06
"1089","2011-04-28",1.11
"1090","2011-04-29",1.15
"1091","2011-05-02",1.22
"1092","2011-05-03",1.2
"1093","2011-05-04",1.2
"1094","2011-05-05",1.2
"1095","2011-05-06",1.26
"1096","2011-05-09",1.25
"1097","2011-05-10",1.25
"1098","2011-05-11",1.25
"1099","2011-05-12",1.25
"1100","2011-05-13",1.26
"1101","2011-05-16",1.25
"1102","2011-05-17",1.15
"1103","2011-05-18",1.12
"1104","2011-05-19",1.12
"1105","2011-05-20",1.12
"1106","2011-05-23",1.15
"1107","2011-05-24",1.2
"1108","2011-05-25",1.25
"1109","2011-05-26",1.25
"1110","2011-05-27",1.25
"1111","2011-05-31",1.26
"1112","2011-06-01",1.25
"1113","2011-06-02",1.25
"1114","2011-06-03",1.25
"1115","2011-06-06",1.17
"1116","2011-06-07",1.24
"1117","2011-06-08",1.09
"1118","2011-06-09",1.1
"1119","2011-06-10",1.1
"1120","2011-06-13",1.1
"1121","2011-06-14",1.1
"1122","2011-06-15",1.1
"1123","2011-06-16",1.09
"1124","2011-06-17",1.1
"1125","2011-06-20",1.1
"1126","2011-06-21",1.16
"1127","2011-06-22",1.24
"1128","2011-06-23",1.24
"1129","2011-06-24",1.24
"1130","2011-06-27",1.25
"1131","2011-06-28",1.25
"1132","2011-06-29",1.25
"1133","2011-06-30",1.26
"1134","2011-07-01",1.23
"1135","2011-07-05",1.2
"1136","2011-07-06",1.15
"1137","2011-07-07",1.15
"1138","2011-07-08",1.11
"1139","2011-07-11",1.2
"1140","2011-07-12",1.2
"1141","2011-07-13",1.2
"1142","2011-07-14",1.2
"1143","2011-07-15",1.2
"1144","2011-07-18",1.2
"1145","2011-07-19",1.2
"1146","2011-07-20",1.2
"1147","2011-07-21",1.2
"1148","2011-07-22",1.2
"1149","2011-07-25",1.2
"1150","2011-07-26",1.2
"1151","2011-07-27",1.2
"1152","2011-07-28",1.2
"1153","2011-07-29",1.3
"1154","2011-08-01",1.3
"1155","2011-08-02",1.1
"1156","2011-08-03",1.1
"1157","2011-08-04",1.1
"1158","2011-08-05",1.1
"1159","2011-08-08",1.1
"1160","2011-08-09",1.1
"1161","2011-08-10",1.1
"1162","2011-08-11",1.25
"1163","2011-08-12",1.25
"1164","2011-08-15",1.1
"1165","2011-08-16",1.2
"1166","2011-08-17",1.2
"1167","2011-08-18",1.2
"1168","2011-08-19",1.2
"1169","2011-08-22",1.2
"1170","2011-08-23",1.2
"1171","2011-08-24",1.2
"1172","2011-08-25",1.2
"1173","2011-08-26",1.2
"1174","2011-08-29",1.19
"1175","2011-08-30",1.19
"1176","2011-08-31",1.19
"1177","2011-09-01",1.19
"1178","2011-09-02",1.19
"1179","2011-09-06",1.15
"1180","2011-09-07",1.15
"1181","2011-09-08",1.15
"1182","2011-09-09",1.18
"1183","2011-09-12",1.18
"1184","2011-09-13",1.18
"1185","2011-09-14",1.2
"1186","2011-09-15",1.2
"1187","2011-09-16",1.2
"1188","2011-09-19",1.2
"1189","2011-09-20",1.2
"1190","2011-09-21",1.12
"1191","2011-09-22",1.15
"1192","2011-09-23",1.15
"1193","2011-09-26",1.19
"1194","2011-09-27",1.19
"1195","2011-09-28",1.15
"1196","2011-09-29",1.15
"1197","2011-09-30",1.15
"1198","2011-10-03",1.15
"1199","2011-10-04",1.15
"1200","2011-10-05",1.15
"1201","2011-10-06",1.15
"1202","2011-10-07",1.15
"1203","2011-10-10",1.15
"1204","2011-10-11",1.1
"1205","2011-10-12",1.1
"1206","2011-10-13",1.1
"1207","2011-10-14",1.1
"1208","2011-10-17",1.1
"1209","2011-10-18",1.1
"1210","2011-10-19",1.1
"1211","2011-10-20",1.1
"1212","2011-10-21",1.1
"1213","2011-10-24",1.1
"1214","2011-10-25",1.15
"1215","2011-10-26",1.15
"1216","2011-10-27",1.15
"1217","2011-10-28",1.15
"1218","2011-10-31",1.15
"1219","2011-11-01",1.15
"1220","2011-11-02",1.15
"1221","2011-11-03",1.19
"1222","2011-11-04",1.19
"1223","2011-11-07",1.16
"1224","2011-11-08",1.1
"1225","2011-11-09",1.32
"1226","2011-11-10",1.4
"1227","2011-11-11",1.26
"1228","2011-11-14",1.26
"1229","2011-11-15",1.26
"1230","2011-11-16",1.35
"1231","2011-11-17",1.35
"1232","2011-11-18",1.36
"1233","2011-11-21",1.35
"1234","2011-11-22",1.32
"1235","2011-11-23",1.32
"1236","2011-11-25",1.3
"1237","2011-11-28",1.3
"1238","2011-11-29",1.38
"1239","2011-11-30",1.21
"1240","2011-12-01",1.38
"1241","2011-12-02",1.38
"1242","2011-12-05",1.2
"1243","2011-12-06",1.18
"1244","2011-12-07",1.18
"1245","2011-12-08",1.16
"1246","2011-12-09",1.16
"1247","2011-12-12",1.1
"1248","2011-12-13",1.08
"1249","2011-12-14",1.08
"1250","2011-12-15",1.08
"1251","2011-12-16",1.08
"1252","2011-12-19",1.08
"1253","2011-12-20",1.08
"1254","2011-12-21",1.08
"1255","2011-12-22",1.15
"1256","2011-12-23",1.11
"1257","2011-12-27",1.19
"1258","2011-12-28",1.19
"1259","2011-12-29",1.19
"1260","2011-12-30",1.18
"1261","2012-01-03",1.18
"1262","2012-01-04",1.3
"1263","2012-01-05",1.3
"1264","2012-01-06",1.3
"1265","2012-01-09",1.35
"1266","2012-01-10",1.3
"1267","2012-01-11",1.3
"1268","2012-01-12",1.21
"1269","2012-01-13",1.21
"1270","2012-01-17",1.21
"1271","2012-01-18",1.13
"1272","2012-01-19",1.26
"1273","2012-01-20",1.26
"1274","2012-01-23",1.21
"1275","2012-01-24",1.12
"1276","2012-01-25",1.12
"1277","2012-01-26",1.15
"1278","2012-01-27",1.15
"1279","2012-01-30",1.16
"1280","2012-01-31",1.3
"1281","2012-02-01",1.3
"1282","2012-02-02",1.37
"1283","2012-02-03",1.37
"1284","2012-02-06",1.37
"1285","2012-02-07",1.37
"1286","2012-02-08",1.37
"1287","2012-02-09",1.3
"1288","2012-02-10",1.28
"1289","2012-02-13",1.28
"1290","2012-02-14",1.3
"1291","2012-02-15",1.3
"1292","2012-02-16",1.43
"1293","2012-02-17",1.8
"1294","2012-02-21",1.95
"1295","2012-02-22",2
"1296","2012-02-23",1.75
"1297","2012-02-24",2.3
"1298","2012-02-27",2.15
"1299","2012-02-28",2.13
"1300","2012-02-29",2.2
"1301","2012-03-01",1.9
"1302","2012-03-02",2.15
"1303","2012-03-05",2.15
"1304","2012-03-06",2.2
"1305","2012-03-07",2.15
"1306","2012-03-08",2.18
"1307","2012-03-09",2.18
"1308","2012-03-12",2.25
"1309","2012-03-13",2.2
"1310","2012-03-14",2.2
"1311","2012-03-15",2.2
"1312","2012-03-16",2.2
"1313","2012-03-19",2.25
"1314","2012-03-20",2.2
"1315","2012-03-21",2.2
"1316","2012-03-22",2.25
"1317","2012-03-23",2.2
"1318","2012-03-26",2.2
"1319","2012-03-27",2
"1320","2012-03-28",2.25
"1321","2012-03-29",2.25
"1322","2012-03-30",2.39
"1323","2012-04-02",2.25
"1324","2012-04-03",2.2
"1325","2012-04-04",2.2
"1326","2012-04-05",2.2
"1327","2012-04-09",2.2
"1328","2012-04-10",2.15
"1329","2012-04-11",2.2
"1330","2012-04-12",2.2
"1331","2012-04-13",2.19
"1332","2012-04-16",2.19
"1333","2012-04-17",2.19
"1334","2012-04-18",2.24
"1335","2012-04-19",2.23
"1336","2012-04-20",2.23
"1337","2012-04-23",2.19
"1338","2012-04-24",2.19
"1339","2012-04-25",2.2
"1340","2012-04-26",2.2
"1341","2012-04-27",2.2
"1342","2012-04-30",2.25
"1343","2012-05-01",2.38
"1344","2012-05-02",2.3
"1345","2012-05-03",2.3
"1346","2012-05-04",2.15
"1347","2012-05-07",2.15
"1348","2012-05-08",2.16
"1349","2012-05-09",2.35
"1350","2012-05-10",2.25
"1351","2012-05-11",2.33
"1352","2012-05-14",2.25
"1353","2012-05-15",2.35
"1354","2012-05-16",2.35
"1355","2012-05-17",2.35
"1356","2012-05-18",2.25
"1357","2012-05-21",2.25
"1358","2012-05-22",2.1
"1359","2012-05-23",2.1
"1360","2012-05-24",2.15
"1361","2012-05-25",2.2
"1362","2012-05-29",2.2
"1363","2012-05-30",2.1
"1364","2012-05-31",2.35
"1365","2012-06-01",2.34
"1366","2012-06-04",2.11
"1367","2012-06-05",2.12
"1368","2012-06-06",2.11
"1369","2012-06-07",2.11
"1370","2012-06-08",2.11
"1371","2012-06-11",2.11
"1372","2012-06-12",2.11
"1373","2012-06-13",2.15
"1374","2012-06-14",2.2
"1375","2012-06-15",2.2
"1376","2012-06-18",2.2
"1377","2012-06-19",2.18
"1378","2012-06-20",2.18
"1379","2012-06-21",2.18
"1380","2012-06-22",2.23
"1381","2012-06-25",2.18
"1382","2012-06-26",2.12
"1383","2012-06-27",2.18
"1384","2012-06-28",2.3
"1385","2012-06-29",2.35
"1386","2012-07-02",2.35
"1387","2012-07-03",2.35
"1388","2012-07-05",2.25
"1389","2012-07-06",2.35
"1390","2012-07-09",2.35
"1391","2012-07-10",2.35
"1392","2012-07-11",2.38
"1393","2012-07-12",2.2
"1394","2012-07-13",2.23
"1395","2012-07-16",2.3
"1396","2012-07-17",2.3
"1397","2012-07-18",2.25
"1398","2012-07-19",2.35
"1399","2012-07-20",2.38
"1400","2012-07-23",2.19
"1401","2012-07-24",2.26
"1402","2012-07-25",2.29
"1403","2012-07-26",2.3
"1404","2012-07-27",2.35
"1405","2012-07-30",2.35
"1406","2012-07-31",2.44
"1407","2012-08-01",2.44
"1408","2012-08-02",2.48
"1409","2012-08-03",2.48
"1410","2012-08-06",2.48
"1411","2012-08-07",2.48
"1412","2012-08-08",2.6
"1413","2012-08-09",2.5
"1414","2012-08-10",2.4
"1415","2012-08-13",2.6
"1416","2012-08-14",2.6
"1417","2012-08-15",2.6
"1418","2012-08-16",2.45
"1419","2012-08-17",2.5
"1420","2012-08-20",2.68
"1421","2012-08-21",2.68
"1422","2012-08-22",2.65
"1423","2012-08-23",2.65
"1424","2012-08-24",2.65
"1425","2012-08-27",2.65
"1426","2012-08-28",2.65
"1427","2012-08-29",2.65
"1428","2012-08-30",2.65
"1429","2012-08-31",2.65
"1430","2012-09-04",2.65
"1431","2012-09-05",2.65
"1432","2012-09-06",2.65
"1433","2012-09-07",2.72
"1434","2012-09-10",2.78
"1435","2012-09-11",2.75
"1436","2012-09-12",2.65
"1437","2012-09-13",2.65
"1438","2012-09-14",2.64
"1439","2012-09-17",2.65
"1440","2012-09-18",2.55
"1441","2012-09-19",2.77
"1442","2012-09-20",2.6
"1443","2012-09-21",2.5
"1444","2012-09-24",2.6
"1445","2012-09-25",2.6
"1446","2012-09-26",2.6
"1447","2012-09-27",2.75
"1448","2012-09-28",2.74
"1449","2012-10-01",2.75
"1450","2012-10-02",2.7
"1451","2012-10-03",2.7
"1452","2012-10-04",2.7
"1453","2012-10-05",2.7
"1454","2012-10-08",2.65
"1455","2012-10-09",2.65
"1456","2012-10-10",2.65
"1457","2012-10-11",2.65
"1458","2012-10-12",2.65
"1459","2012-10-15",2.56
"1460","2012-10-16",2.65
"1461","2012-10-17",2.65
"1462","2012-10-18",2.65
"1463","2012-10-19",2.7
"1464","2012-10-22",2.7
"1465","2012-10-23",2.66
"1466","2012-10-24",2.69
"1467","2012-10-25",2.69
"1468","2012-10-26",2.69
"1469","2012-10-31",2.8
"1470","2012-11-01",2.8
"1471","2012-11-02",2.8
"1472","2012-11-05",2.7
"1473","2012-11-06",2.7
"1474","2012-11-07",2.75
"1475","2012-11-08",2.75
"1476","2012-11-09",2.65
"1477","2012-11-12",2.57
"1478","2012-11-13",2.57
"1479","2012-11-14",2.57
"1480","2012-11-15",2.5
"1481","2012-11-16",2.49
"1482","2012-11-19",2.45
"1483","2012-11-20",2.5
"1484","2012-11-21",2.47
"1485","2012-11-23",2.47
"1486","2012-11-26",2.5
"1487","2012-11-27",2.5
"1488","2012-11-28",2.48
"1489","2012-11-29",2.48
"1490","2012-11-30",2.5
"1491","2012-12-03",2.5
"1492","2012-12-04",2.5
"1493","2012-12-05",2.5
"1494","2012-12-06",2.5
"1495","2012-12-07",2.55
"1496","2012-12-10",2.5
"1497","2012-12-11",2.48
"1498","2012-12-12",2.5
"1499","2012-12-13",2.5
"1500","2012-12-14",2.5
"1501","2012-12-17",2.5
"1502","2012-12-18",2.5
"1503","2012-12-19",2.55
"1504","2012-12-20",2.6
"1505","2012-12-21",2.7
"1506","2012-12-24",2.75
"1507","2012-12-26",2.75
"1508","2012-12-27",2.8
"1509","2012-12-28",2.75
"1510","2012-12-31",2.8
"1511","2013-01-02",2.85
"1512","2013-01-03",2.85
"1513","2013-01-04",2.85
"1514","2013-01-07",2.85
"1515","2013-01-08",2.85
"1516","2013-01-09",2.55
"1517","2013-01-10",2.8
"1518","2013-01-11",2.8
"1519","2013-01-14",2.8
"1520","2013-01-15",2.75
"1521","2013-01-16",2.75
"1522","2013-01-17",2.75
"1523","2013-01-18",2.75
"1524","2013-01-22",2.75
"1525","2013-01-23",2.75
"1526","2013-01-24",2.75
"1527","2013-01-25",2.78
"1528","2013-01-28",2.85
"1529","2013-01-29",2.85
"1530","2013-01-30",2.9
"1531","2013-01-31",3.5
"1532","2013-02-01",3.4
"1533","2013-02-04",3.49
"1534","2013-02-05",3.5
"1535","2013-02-06",3.5
"1536","2013-02-07",3.6
"1537","2013-02-08",3.5
"1538","2013-02-11",3.65
"1539","2013-02-12",3.65
"1540","2013-02-13",3.65
"1541","2013-02-14",3.65
"1542","2013-02-15",3.65
"1543","2013-02-19",3.55
"1544","2013-02-20",3.5
"1545","2013-02-21",3.6
"1546","2013-02-22",3.6
"1547","2013-02-25",3.58
"1548","2013-02-26",3.57
"1549","2013-02-27",3.51
"1550","2013-02-28",3.51
"1551","2013-03-01",3.51
"1552","2013-03-04",3.45
"1553","2013-03-05",3.3
"1554","2013-03-06",3.45
"1555","2013-03-07",3.45
"1556","2013-03-08",3.5
"1557","2013-03-11",3.35
"1558","2013-03-12",3.45
"1559","2013-03-13",3.45
"1560","2013-03-14",3.45
"1561","2013-03-15",3.45
"1562","2013-03-18",3.45
"1563","2013-03-19",3.5
"1564","2013-03-20",3.57
"1565","2013-03-21",3.63
"1566","2013-03-22",3.63
"1567","2013-03-25",3.63
"1568","2013-03-26",3.5
"1569","2013-03-27",3.5
"1570","2013-03-28",3.65
"1571","2013-04-01",3.51
"1572","2013-04-02",3.51
"1573","2013-04-03",3.3
"1574","2013-04-04",3.3
"1575","2013-04-05",3.3
"1576","2013-04-08",3.3
"1577","2013-04-09",3.07
"1578","2013-04-10",3.25
"1579","2013-04-11",3.1
"1580","2013-04-12",3.1
"1581","2013-04-15",3.1
"1582","2013-04-16",3.1
"1583","2013-04-17",3.08
"1584","2013-04-18",3.08
"1585","2013-04-19",3.08
"1586","2013-04-22",3.14
"1587","2013-04-23",3.15
"1588","2013-04-24",3.15
"1589","2013-04-25",3.15
"1590","2013-04-26",3.17
"1591","2013-04-29",3.18
"1592","2013-04-30",3
"1593","2013-05-01",2.98
"1594","2013-05-02",3.15
"1595","2013-05-03",3.2
"1596","2013-05-06",3.2
"1597","2013-05-07",3.2
"1598","2013-05-08",3.2
"1599","2013-05-09",3.38
"1600","2013-05-10",3.6
"1601","2013-05-13",3.75
"1602","2013-05-14",3.6
"1603","2013-05-15",3.75
"1604","2013-05-16",3.95
"1605","2013-05-17",4
"1606","2013-05-20",3.96
"1607","2013-05-21",3.8
"1608","2013-05-22",3.93
"1609","2013-05-23",3.75
"1610","2013-05-24",3.9
"1611","2013-05-28",3.9
"1612","2013-05-29",3.78
"1613","2013-05-30",3.98
"1614","2013-05-31",3.97
"1615","2013-06-03",3.97
"1616","2013-06-04",3.97
"1617","2013-06-05",3.97
"1618","2013-06-06",3.97
"1619","2013-06-07",3.53
"1620","2013-06-10",3.8
"1621","2013-06-11",3.85
"1622","2013-06-12",3.74
"1623","2013-06-13",3.8
"1624","2013-06-14",3.95
"1625","2013-06-17",4.25
"1626","2013-06-18",4.36
"1627","2013-06-19",4.45
"1628","2013-06-20",4.4
"1629","2013-06-21",4.4
"1630","2013-06-24",4.4
"1631","2013-06-25",4.37
"1632","2013-06-26",4.37
"1633","2013-06-27",4.35
"1634","2013-06-28",4.4
"1635","2013-07-01",4.39
"1636","2013-07-02",4.35
"1637","2013-07-03",4.35
"1638","2013-07-05",4.32
"1639","2013-07-08",4.25
"1640","2013-07-09",4.29
"1641","2013-07-10",4.29
"1642","2013-07-11",4.29
"1643","2013-07-12",4.3
"1644","2013-07-15",4.32
"1645","2013-07-16",4.33
"1646","2013-07-17",4.2
"1647","2013-07-18",4.2
"1648","2013-07-19",4.3
"1649","2013-07-22",4.27
"1650","2013-07-23",4.31
"1651","2013-07-24",4.24
"1652","2013-07-25",4.3
"1653","2013-07-26",4.17
"1654","2013-07-29",4.17
"1655","2013-07-30",4.17
"1656","2013-07-31",4.25
"1657","2013-08-01",4.54
"1658","2013-08-02",4.38
"1659","2013-08-05",4.35
"1660","2013-08-06",4.29
"1661","2013-08-07",4.32
"1662","2013-08-08",4.34
"1663","2013-08-09",4.25
"1664","2013-08-12",4.29
"1665","2013-08-13",4.33
"1666","2013-08-14",4.34
"1667","2013-08-15",4.25
"1668","2013-08-16",4.18
"1669","2013-08-19",4.2
"1670","2013-08-20",4.31
"1671","2013-08-21",4.27
"1672","2013-08-22",4.2
"1673","2013-08-23",4.17
"1674","2013-08-26",4.21
"1675","2013-08-27",4.19
"1676","2013-08-28",4.15
"1677","2013-08-29",4.11
"1678","2013-08-30",4.11
"1679","2013-09-03",4.11
"1680","2013-09-04",4.25
"1681","2013-09-05",4.07
"1682","2013-09-06",4.3
"1683","2013-09-09",4.29
"1684","2013-09-10",4.47
"1685","2013-09-11",4.48
"1686","2013-09-12",4.48
"1687","2013-09-13",4.47
"1688","2013-09-16",4.37
"1689","2013-09-17",4.46
"1690","2013-09-18",4.31
"1691","2013-09-19",4.59
"1692","2013-09-20",4.12
"1693","2013-09-23",4.35
"1694","2013-09-24",4.57
"1695","2013-09-25",4.75
"1696","2013-09-26",5.2
"1697","2013-09-27",5.25
"1698","2013-09-30",5.35
"1699","2013-10-01",5.44
"1700","2013-10-02",5.36
"1701","2013-10-03",5.4
"1702","2013-10-04",5.42
"1703","2013-10-07",5.4
"1704","2013-10-08",5.2
"1705","2013-10-09",5.05
"1706","2013-10-10",5.01
"1707","2013-10-11",5.01
"1708","2013-10-14",4.94
"1709","2013-10-15",5
"1710","2013-10-16",5.04
"1711","2013-10-17",5.01
"1712","2013-10-18",5.15
"1713","2013-10-21",5.09
"1714","2013-10-22",5.08
"1715","2013-10-23",5.15
"1716","2013-10-24",5.1
"1717","2013-10-25",5.1
"1718","2013-10-28",5.02
"1719","2013-10-29",5.06
"1720","2013-10-30",5.05
"1721","2013-10-31",4.99
"1722","2013-11-01",4.99
"1723","2013-11-04",5
"1724","2013-11-05",5.01
"1725","2013-11-06",5
"1726","2013-11-07",5
"1727","2013-11-08",4.97
"1728","2013-11-11",4.97
"1729","2013-11-12",4.96
"1730","2013-11-13",4.95
"1731","2013-11-14",5.35
"1732","2013-11-15",5.4
"1733","2013-11-18",5.19
"1734","2013-11-19",5.05
"1735","2013-11-20",5.05
"1736","2013-11-21",5.05
"1737","2013-11-22",5.14
"1738","2013-11-25",5.06
"1739","2013-11-26",5.04
"1740","2013-11-27",5.05
"1741","2013-11-29",5.18
"1742","2013-12-02",5.3
"1743","2013-12-03",5.38
"1744","2013-12-04",5.57
"1745","2013-12-05",5.65
"1746","2013-12-06",6.24
"1747","2013-12-09",6.01
"1748","2013-12-10",6.09
"1749","2013-12-11",6.09
"1750","2013-12-12",6.33
"1751","2013-12-13",6.33
"1752","2013-12-16",6.56
"1753","2013-12-17",7
"1754","2013-12-18",7.15
"1755","2013-12-19",7.12
"1756","2013-12-20",7.22
"1757","2013-12-23",7.52
"1758","2013-12-24",7.74
"1759","2013-12-26",7.67
"1760","2013-12-27",7.4
"1761","2013-12-30",7.35
"1762","2013-12-31",7.3
"1763","2014-01-02",7.21
"1764","2014-01-03",7.2
"1765","2014-01-06",7
"1766","2014-01-07",6.72
"1767","2014-01-08",6.9
"1768","2014-01-09",6.78
"1769","2014-01-10",6.85
"1770","2014-01-13",7.15
"1771","2014-01-14",7.4
"1772","2014-01-15",7.7
"1773","2014-01-16",8.1
"1774","2014-01-17",8.86
"1775","2014-01-21",8.95
"1776","2014-01-22",8.95
"1777","2014-01-23",8.93
"1778","2014-01-24",8.62
"1779","2014-01-27",8.35
"1780","2014-01-28",8.5
"1781","2014-01-29",8.41
"1782","2014-01-30",8.6
"1783","2014-01-31",8.8
"1784","2014-02-03",8.86
"1785","2014-02-04",8.88
"1786","2014-02-05",8.99
"1787","2014-02-06",9.3
"1788","2014-02-07",9.66
"1789","2014-02-10",9.94
"1790","2014-02-11",9.9
"1791","2014-02-12",10.57
"1792","2014-02-13",11.5
"1793","2014-02-14",12.49
"1794","2014-02-18",12.45
"1795","2014-02-19",12.35
"1796","2014-02-20",12
"1797","2014-02-21",11.05
"1798","2014-02-24",11.95
"1799","2014-02-25",11.88
"1800","2014-02-26",11.76
"1801","2014-02-27",11.55
"1802","2014-02-28",11.64
"1803","2014-03-03",11.75
"1804","2014-03-04",12.22
"1805","2014-03-05",12.75
"1806","2014-03-06",13.29
"1807","2014-03-07",12.88
"1808","2014-03-10",12.99
"1809","2014-03-11",12.6
"1810","2014-03-12",12.78
"1811","2014-03-13",12.05
"1812","2014-03-14",12.06
"1813","2014-03-17",10.98
"1814","2014-03-18",11.59
"1815","2014-03-19",10.92
"1816","2014-03-20",10.68
"1817","2014-03-21",9.87
"1818","2014-03-24",9.06
"1819","2014-03-25",9.5
"1820","2014-03-26",9.7
"1821","2014-03-27",10.85
"1822","2014-03-28",10.65
"1823","2014-03-31",10.53
"1824","2014-04-01",10.23
"1825","2014-04-02",9.75
"1826","2014-04-03",9.75
"1827","2014-04-04",9.71
"1828","2014-04-07",9.45
"1829","2014-04-08",9.51
"1830","2014-04-09",9.76
"1831","2014-04-10",10.79
"1832","2014-04-11",10.56
"1833","2014-04-14",11.1
"1834","2014-04-15",10.6
"1835","2014-04-16",10.95
"1836","2014-04-17",11.79
"1837","2014-04-21",11.97
"1838","2014-04-22",11.8
"1839","2014-04-23",12
"1840","2014-04-24",11.72
"1841","2014-04-25",11.45
"1842","2014-04-28",11.46
"1843","2014-04-29",11.17
"1844","2014-04-30",12.1
"1845","2014-05-01",11.75
"1846","2014-05-02",11.86
"1847","2014-05-05",11.39
"1848","2014-05-06",10.8
"1849","2014-05-07",10.89
"1850","2014-05-08",8.65
"1851","2014-05-09",8.62
"1852","2014-05-12",10.05
"1853","2014-05-13",9.5
"1854","2014-05-14",9.27
"1855","2014-05-15",8.1
"1856","2014-05-16",8.14
"1857","2014-05-19",8.15
"1858","2014-05-20",8.2
"1859","2014-05-21",7.87
"1860","2014-05-22",9.07
"1861","2014-05-23",9.35
"1862","2014-05-27",9.86
"1863","2014-05-28",9.6
"1864","2014-05-29",10.67
"1865","2014-05-30",10.7
"1866","2014-06-02",10.94
"1867","2014-06-03",10.99
"1868","2014-06-04",11.43
"1869","2014-06-05",11.97
"1870","2014-06-06",12.31
"1871","2014-06-09",11.91
"1872","2014-06-10",11.45
"1873","2014-06-11",11.49
"1874","2014-06-12",11.46
"1875","2014-06-13",11.22
"1876","2014-06-16",10.66
"1877","2014-06-17",9.81
"1878","2014-06-18",10.28
"1879","2014-06-19",10.25
"1880","2014-06-20",10.53
"1881","2014-06-23",10.37
"1882","2014-06-24",9.93
"1883","2014-06-25",9.78
"1884","2014-06-26",10.12
"1885","2014-06-27",9.85
"1886","2014-06-30",10.21
"1887","2014-07-01",10.26
"1888","2014-07-02",10.31
"1889","2014-07-03",10.28
"1890","2014-07-07",10.34
"1891","2014-07-08",10.3
"1892","2014-07-09",10.54
"1893","2014-07-10",10.34
"1894","2014-07-11",10.59
"1895","2014-07-14",10.85
"1896","2014-07-15",10.9
"1897","2014-07-16",10.84
"1898","2014-07-17",10.72
"1899","2014-07-18",10.94
"1900","2014-07-21",10.77
"1901","2014-07-22",11.2
"1902","2014-07-23",10.92
"1903","2014-07-24",11.28
"1904","2014-07-25",10.82
"1905","2014-07-28",10.64
"1906","2014-07-29",10.38
"1907","2014-07-30",10.55
"1908","2014-07-31",10.16
"1909","2014-08-01",9.96
"1910","2014-08-04",10.16
"1911","2014-08-05",10.57
"1912","2014-08-06",11.09
"1913","2014-08-07",10.87
"1914","2014-08-08",11.17
"1915","2014-08-11",11.29
"1916","2014-08-12",11.33
"1917","2014-08-13",11.26
"1918","2014-08-14",11.22
"1919","2014-08-15",10.98
"1920","2014-08-18",11.19
"1921","2014-08-19",11.65
"1922","2014-08-20",12.06
"1923","2014-08-21",12.11
"1924","2014-08-22",12.27
"1925","2014-08-25",12.26
"1926","2014-08-26",11.99
"1927","2014-08-27",12.12
"1928","2014-08-28",11.95
"1929","2014-08-29",12.24
"1930","2014-09-02",12.56
"1931","2014-09-03",12.5
"1932","2014-09-04",12.62
"1933","2014-09-05",12.59
"1934","2014-09-08",12.49
"1935","2014-09-09",12.27
"1936","2014-09-10",12.32
"1937","2014-09-11",12.54
"1938","2014-09-12",12.39
"1939","2014-09-15",12.26
"1940","2014-09-16",12.66
