"","date","AUB"
"659","2009-08-13",15.53
"660","2009-08-14",14.8
"661","2009-08-17",14.2
"662","2009-08-18",14.62
"663","2009-08-19",15.07
"664","2009-08-20",15.62
"665","2009-08-21",16.549999
"666","2009-08-24",16.74
"667","2009-08-25",16.67
"668","2009-08-26",16.75
"669","2009-08-27",16.75
"670","2009-08-28",16.49
"671","2009-08-31",16.809999
"672","2009-09-01",16.24
"673","2009-09-02",16.32
"674","2009-09-03",16.459999
"675","2009-09-04",16.209999
"676","2009-09-08",14.52
"677","2009-09-09",14.09
"678","2009-09-10",14.5
"679","2009-09-11",13.29
"680","2009-09-14",13.25
"681","2009-09-15",13.17
"682","2009-09-16",13.27
"683","2009-09-17",13.12
"684","2009-09-18",13.1
"685","2009-09-21",12.99
"686","2009-09-22",12.5
"687","2009-09-23",12.41
"688","2009-09-24",12.26
"689","2009-09-25",12.28
"690","2009-09-28",12.44
"691","2009-09-29",12.46
"692","2009-09-30",12.45
"693","2009-10-01",12.06
"694","2009-10-02",12.11
"695","2009-10-05",12.26
"696","2009-10-06",12.45
"697","2009-10-07",12.41
"698","2009-10-08",12.57
"699","2009-10-09",13.03
"700","2009-10-12",12.66
"701","2009-10-13",12.44
"702","2009-10-14",12.51
"703","2009-10-15",12.46
"704","2009-10-16",12.14
"705","2009-10-19",12.22
"706","2009-10-20",12.12
"707","2009-10-21",12.02
"708","2009-10-22",12.85
"709","2009-10-23",12.69
"710","2009-10-26",12.83
"711","2009-10-27",12.54
"712","2009-10-28",12.12
"713","2009-10-29",12.54
"714","2009-10-30",12.32
"715","2009-11-02",12.21
"716","2009-11-03",12.2
"717","2009-11-04",11.74
"718","2009-11-05",11.75
"719","2009-11-06",11.42
"720","2009-11-09",11.22
"721","2009-11-10",11.13
"722","2009-11-11",11.32
"723","2009-11-12",11.11
"724","2009-11-13",11.34
"725","2009-11-16",11.5
"726","2009-11-17",11.62
"727","2009-11-18",11.51
"728","2009-11-19",11.42
"729","2009-11-20",11.55
"730","2009-11-23",12.2
"731","2009-11-24",12.25
"732","2009-11-25",11.64
"733","2009-11-27",11.41
"734","2009-11-30",11.8
"735","2009-12-01",12
"736","2009-12-02",12.18
"737","2009-12-03",12.16
"738","2009-12-04",12.34
"739","2009-12-07",12.25
"740","2009-12-08",12.03
"741","2009-12-09",12.12
"742","2009-12-10",11.86
"743","2009-12-11",11.98
"744","2009-12-14",11.97
"745","2009-12-15",11.94
"746","2009-12-16",11.93
"747","2009-12-17",11.85
"748","2009-12-18",12
"749","2009-12-21",12
"750","2009-12-22",11.89
"751","2009-12-23",11.97
"752","2009-12-24",11.92
"753","2009-12-28",11.84
"754","2009-12-29",12.01
"755","2009-12-30",12.38
"756","2009-12-31",12.39
"757","2010-01-04",12.34
"758","2010-01-05",11.79
"759","2010-01-06",11.96
"760","2010-01-07",12.31
"761","2010-01-08",12.56
"762","2010-01-11",12.23
"763","2010-01-12",12.19
"764","2010-01-13",12.73
"765","2010-01-14",12.75
"766","2010-01-15",12.75
"767","2010-01-19",13.05
"768","2010-01-20",12.71
"769","2010-01-21",12.75
"770","2010-01-22",12.76
"771","2010-01-25",12.95
"772","2010-01-26",12.75
"773","2010-01-27",12.8
"774","2010-01-28",12.86
"775","2010-01-29",12.85
"776","2010-02-01",13.01
"777","2010-02-02",13.07
"778","2010-02-03",12.91
"779","2010-02-04",12.51
"780","2010-02-05",12.52
"781","2010-02-08",12.43
"782","2010-02-09",12.72
"783","2010-02-10",12.51
"784","2010-02-11",13.1
"785","2010-02-12",13.14
"786","2010-02-16",13.12
"787","2010-02-17",13.23
"788","2010-02-18",13.11
"789","2010-02-19",13.22
"790","2010-02-22",13.2
"791","2010-02-23",13.09
"792","2010-02-24",12.83
"793","2010-02-25",12.56
"794","2010-02-26",12.51
"795","2010-03-01",12.65
"796","2010-03-02",12.8
"797","2010-03-03",12.82
"798","2010-03-04",13.19
"799","2010-03-05",13.32
"800","2010-03-08",13.28
"801","2010-03-09",13.38
"802","2010-03-10",13.14
"803","2010-03-11",13.2
"804","2010-03-12",13.3
"805","2010-03-15",13.38
"806","2010-03-16",13.4
"807","2010-03-17",13.49
"808","2010-03-18",13.41
"809","2010-03-19",14.5
"810","2010-03-22",14.35
"811","2010-03-23",14.41
"812","2010-03-24",14.33
"813","2010-03-25",13.95
"814","2010-03-26",13.94
"815","2010-03-29",14.3
"816","2010-03-30",14.99
"817","2010-03-31",15.1
"818","2010-04-01",14.4
"819","2010-04-05",15.04
"820","2010-04-06",15.2
"821","2010-04-07",15.34
"822","2010-04-08",15.25
"823","2010-04-09",14.98
"824","2010-04-12",14.83
"825","2010-04-13",15.32
"826","2010-04-14",15.99
"827","2010-04-15",16.360001
"828","2010-04-16",16.049999
"829","2010-04-19",16.26
"830","2010-04-20",16.52
"831","2010-04-21",16.67
"832","2010-04-22",17.389999
"833","2010-04-23",17.870001
"834","2010-04-26",17.190001
"835","2010-04-27",16.66
"836","2010-04-28",16.450001
"837","2010-04-29",17.33
"838","2010-04-30",16.780001
"839","2010-05-03",17.440001
"840","2010-05-04",16.959999
"841","2010-05-05",16.84
"842","2010-05-06",15.95
"843","2010-05-07",15.01
"844","2010-05-10",15.86
"845","2010-05-11",16.68
"846","2010-05-12",17.42
"847","2010-05-13",17.049999
"848","2010-05-14",16.74
"849","2010-05-17",17.02
"850","2010-05-18",16.9
"851","2010-05-19",16.34
"852","2010-05-20",15.41
"853","2010-05-21",15.91
"854","2010-05-24",15.11
"855","2010-05-25",15.2
"856","2010-05-26",14.98
"857","2010-05-27",15.88
"858","2010-05-28",15.58
"859","2010-06-01",14.82
"860","2010-06-02",15.56
"861","2010-06-03",15.22
"862","2010-06-04",13.93
"863","2010-06-07",13.78
"864","2010-06-08",13.88
"865","2010-06-09",13.92
"866","2010-06-10",14
"867","2010-06-11",14.2
"868","2010-06-14",14.08
"869","2010-06-15",14.39
"870","2010-06-16",14.15
"871","2010-06-17",14.29
"872","2010-06-18",14.15
"873","2010-06-21",13.79
"874","2010-06-22",13.46
"875","2010-06-23",13.14
"876","2010-06-24",12.51
"877","2010-06-25",13.6
"878","2010-06-28",13.06
"879","2010-06-29",12.43
"880","2010-06-30",12.26
"881","2010-07-01",12.47
"882","2010-07-02",12.3
"883","2010-07-06",12.12
"884","2010-07-07",12.29
"885","2010-07-08",12.86
"886","2010-07-09",13.18
"887","2010-07-12",13.01
"888","2010-07-13",13.96
"889","2010-07-14",13.54
"890","2010-07-15",13.24
"891","2010-07-16",12.35
"892","2010-07-19",12.36
"893","2010-07-20",12.66
"894","2010-07-21",11.96
"895","2010-07-22",12.9
"896","2010-07-23",13.88
"897","2010-07-26",14.24
"898","2010-07-27",14.16
"899","2010-07-28",13.98
"900","2010-07-29",14.08
"901","2010-07-30",14.2
"902","2010-08-02",14.48
"903","2010-08-03",14.24
"904","2010-08-04",14.33
"905","2010-08-05",13.71
"906","2010-08-06",13.53
"907","2010-08-09",13.94
"908","2010-08-10",13.1
"909","2010-08-11",12.11
"910","2010-08-12",11.84
"911","2010-08-13",11.73
"912","2010-08-16",12.16
"913","2010-08-17",12.51
"914","2010-08-18",12.64
"915","2010-08-19",11.63
"916","2010-08-20",11.91
"917","2010-08-23",11.29
"918","2010-08-24",11.35
"919","2010-08-25",11.48
"920","2010-08-26",11.43
"921","2010-08-27",12.03
"922","2010-08-30",11.3
"923","2010-08-31",11.6
"924","2010-09-01",12.57
"925","2010-09-02",12.57
"926","2010-09-03",12.97
"927","2010-09-07",11.93
"928","2010-09-08",12.07
"929","2010-09-09",12.04
"930","2010-09-10",12.15
"931","2010-09-13",13.12
"932","2010-09-14",13.1
"933","2010-09-15",12.57
"934","2010-09-16",12.41
"935","2010-09-17",12.56
"936","2010-09-20",13.26
"937","2010-09-21",13.24
"938","2010-09-22",12.54
"939","2010-09-23",12.09
"940","2010-09-24",12.85
"941","2010-09-27",12.62
"942","2010-09-28",12.72
"943","2010-09-29",12.9
"944","2010-09-30",13.06
"945","2010-10-01",13.21
"946","2010-10-04",12.66
"947","2010-10-05",13.4
"948","2010-10-06",13.16
"949","2010-10-07",13.08
"950","2010-10-08",13.38
"951","2010-10-11",13.32
"952","2010-10-12",13.03
"953","2010-10-13",13.31
"954","2010-10-14",13.17
"955","2010-10-15",12.83
"956","2010-10-18",13.74
"957","2010-10-19",13.29
"958","2010-10-20",13.46
"959","2010-10-21",13.03
"960","2010-10-22",13.14
"961","2010-10-25",13.17
"962","2010-10-26",13.3
"963","2010-10-27",13.11
"964","2010-10-28",12.91
"965","2010-10-29",12.86
"966","2010-11-01",12.15
"967","2010-11-02",12.69
"968","2010-11-03",12.94
"969","2010-11-04",13.44
"970","2010-11-05",13.47
"971","2010-11-08",13.3
"972","2010-11-09",12.92
"973","2010-11-10",12.96
"974","2010-11-11",12.58
"975","2010-11-12",12.48
"976","2010-11-15",12.61
"977","2010-11-16",12.34
"978","2010-11-17",12.73
"979","2010-11-18",12.77
"980","2010-11-19",12.92
"981","2010-11-22",12.92
"982","2010-11-23",12.97
