"","date","DTSS"
"424","2019-11-06",2.734
"425","2019-11-07",2.74
"426","2019-11-08",2.61
"427","2019-11-11",2.36
"428","2019-11-12",2.4
"429","2019-11-13",1.98
"430","2019-11-14",2.03
"431","2019-11-15",1.997
"432","2019-11-18",2.014
"433","2019-11-19",1.95
"434","2019-11-20",1.886
"435","2019-11-21",1.899
"436","2019-11-22",1.859
"437","2019-11-25",1.82
"438","2019-11-26",1.89
"439","2019-11-27",1.919
"440","2019-11-29",1.9
"441","2019-12-02",1.985
"442","2019-12-03",2.285
"443","2019-12-04",2.2
"444","2019-12-05",2.29
"445","2019-12-06",2.34
"446","2019-12-09",2.36
"447","2019-12-10",2.335
"448","2019-12-11",2.33
"449","2019-12-12",2.37
"450","2019-12-13",2.38
"451","2019-12-16",2.36
"452","2019-12-17",2.38
"453","2019-12-18",2.396
"454","2019-12-19",2.38
"455","2019-12-20",2.4
"456","2019-12-23",2.45
"457","2019-12-24",2.49
"458","2019-12-26",2.7
"459","2019-12-27",3.08
"460","2019-12-30",3.075
"461","2019-12-31",3.05
"462","2020-01-02",2.75
"463","2020-01-03",2.7
"464","2020-01-06",2.6
"465","2020-01-07",2.38
"466","2020-01-08",2.42
"467","2020-01-09",2.199
"468","2020-01-10",1.98
"469","2020-01-13",2.03
"470","2020-01-14",2.095
"471","2020-01-15",2.13
"472","2020-01-16",2.14
"473","2020-01-17",2
"474","2020-01-21",2
"475","2020-01-22",1.98
"476","2020-01-23",1.96
"477","2020-01-24",1.98
"478","2020-01-27",1.94
"479","2020-01-28",1.86
"480","2020-01-29",1.86
"481","2020-01-30",2.767
"482","2020-01-31",2.667
"483","2020-02-03",2.36
"484","2020-02-04",2.25
"485","2020-02-05",2.392
"486","2020-02-06",2.39
"487","2020-02-07",2.58
"488","2020-02-10",2.68
"489","2020-02-11",2.62
"490","2020-02-12",3.2
"491","2020-02-13",3.03
"492","2020-02-14",3
"493","2020-02-18",3.07
"494","2020-02-19",2.72
"495","2020-02-20",2.82
"496","2020-02-21",2.75
"497","2020-02-24",2.65
"498","2020-02-25",2.4
"499","2020-02-26",2.48
"500","2020-02-27",2.12
"501","2020-02-28",2.38
"502","2020-03-02",2.55
"503","2020-03-03",2.21
"504","2020-03-04",2.211
"505","2020-03-05",2.26
"506","2020-03-06",2.35
"507","2020-03-09",2.375
"508","2020-03-10",2.36
"509","2020-03-11",2.16
"510","2020-03-12",2.21
"511","2020-03-13",1.9
"512","2020-03-16",1.93
"513","2020-03-17",1.86
"514","2020-03-18",1.61
"515","2020-03-19",1.49
"516","2020-03-20",1.78
"517","2020-03-23",1.73
"518","2020-03-24",1.87
"519","2020-03-25",1.73
"520","2020-03-26",1.49
"521","2020-03-27",1.86
"522","2020-03-30",1.87
"523","2020-03-31",1.9
"524","2020-04-01",2.4
"525","2020-04-02",2.4
"526","2020-04-03",2.3
"527","2020-04-06",2.372
"528","2020-04-07",2.44
"529","2020-04-08",2.35
"530","2020-04-09",2.28
"531","2020-04-13",2.28
"532","2020-04-14",2.338
"533","2020-04-15",2.32
"534","2020-04-16",2.27
"535","2020-04-17",2.25
"536","2020-04-20",2.28
"537","2020-04-21",2.216
"538","2020-04-22",2.16
"539","2020-04-23",2.162
"540","2020-04-24",2.16
"541","2020-04-27",2.17
"542","2020-04-28",2.17
"543","2020-04-29",2.14
"544","2020-04-30",2.14
"545","2020-05-01",2.061
"546","2020-05-04",2.2
"547","2020-05-05",2
"548","2020-05-06",2.048
"549","2020-05-07",1.91
"550","2020-05-08",2.07
"551","2020-05-11",2.05
"552","2020-05-12",2.04
"553","2020-05-13",1.825
"554","2020-05-14",1.83
"555","2020-05-15",1.8
"556","2020-05-18",1.83
"557","2020-05-19",1.99
"558","2020-05-20",2.04
"559","2020-05-21",2
"560","2020-05-22",1.94
"561","2020-05-26",1.93
"562","2020-05-27",1.958
"563","2020-05-28",1.94
"564","2020-05-29",1.91
"565","2020-06-01",1.86
"566","2020-06-02",1.8
"567","2020-06-03",1.91
"568","2020-06-04",1.753
"569","2020-06-05",1.78
"570","2020-06-08",1.797
"571","2020-06-09",1.78
"572","2020-06-10",1.875
"573","2020-06-11",2
"574","2020-06-12",2.1
"575","2020-06-15",2.18
"576","2020-06-16",2.23
"577","2020-06-17",2.155
"578","2020-06-18",2.12
"579","2020-06-19",2.1
"580","2020-06-22",2.06
"581","2020-06-23",2.155
"582","2020-06-24",2.19
"583","2020-06-25",2.16
"584","2020-06-26",2.2
"585","2020-06-29",2.1
"586","2020-06-30",2.08
"587","2020-07-01",2.06
"588","2020-07-02",2.06
"589","2020-07-06",2.16
"590","2020-07-07",2.1
"591","2020-07-08",1.99
"592","2020-07-09",1.91
"593","2020-07-10",1.98
"594","2020-07-13",1.9
"595","2020-07-14",1.82
"596","2020-07-15",1.784
"597","2020-07-16",1.87
"598","2020-07-17",1.825
"599","2020-07-20",1.93
"600","2020-07-21",1.97
"601","2020-07-22",2.03
"602","2020-07-23",1.88
"603","2020-07-24",1.93
"604","2020-07-27",2.2
"605","2020-07-28",1.89
"606","2020-07-29",1.89
"607","2020-07-30",2
"608","2020-07-31",1.94
"609","2020-08-03",3.08
"610","2020-08-04",2.95
"611","2020-08-05",2.53
"612","2020-08-06",2.64
"613","2020-08-07",3.24
"614","2020-08-10",3.15
"615","2020-08-11",2.94
"616","2020-08-12",2.8
"617","2020-08-13",2.77
"618","2020-08-14",2.83
"619","2020-08-17",3.07
"620","2020-08-18",2.86
"621","2020-08-19",2.8
"622","2020-08-20",2.83
"623","2020-08-21",2.95
"624","2020-08-24",2.73
"625","2020-08-25",2.79
"626","2020-08-26",2.7
"627","2020-08-27",2.78
"628","2020-08-28",2.74
"629","2020-08-31",2.8
"630","2020-09-01",2.85
"631","2020-09-02",3.04
"632","2020-09-03",2.98
"633","2020-09-04",3.14
"634","2020-09-08",3.41
"635","2020-09-09",3.91
"636","2020-09-10",3.57
"637","2020-09-11",3.21
"638","2020-09-14",3.37
"639","2020-09-15",3.24
"640","2020-09-16",3.38
"641","2020-09-17",3.34
"642","2020-09-18",3.48
"643","2020-09-21",3.32
"644","2020-09-22",3.42
"645","2020-09-23",3.55
"646","2020-09-24",3.2
"647","2020-09-25",3.271
"648","2020-09-28",3.24
"649","2020-09-29",3.28
"650","2020-09-30",3.15
"651","2020-10-01",3.17
"652","2020-10-02",3.2
"653","2020-10-05",3.17
"654","2020-10-06",3.2
"655","2020-10-07",3.17
"656","2020-10-08",3.2
"657","2020-10-09",3.35
"658","2020-10-12",3.29
"659","2020-10-13",3.33
"660","2020-10-14",3.45
"661","2020-10-15",3.379
"662","2020-10-16",3.48
"663","2020-10-19",3.65
"664","2020-10-20",3.6
"665","2020-10-21",3.54
"666","2020-10-22",3.535
"667","2020-10-23",3.56
"668","2020-10-26",3.59
"669","2020-10-27",3.6
"670","2020-10-28",3.6
"671","2020-10-29",3.59
"672","2020-10-30",3.38
"673","2020-11-02",3.59
"674","2020-11-03",3.5
"675","2020-11-04",3.54
"676","2020-11-05",3.5
"677","2020-11-06",2
"678","2020-11-09",2.09
"679","2020-11-10",2.04
"680","2020-11-11",1.81
"681","2020-11-12",1.91
"682","2020-11-13",1.88
"683","2020-11-16",1.88
"684","2020-11-17",1.84
"685","2020-11-18",1.9
"686","2020-11-19",1.98
"687","2020-11-20",2.07
"688","2020-11-23",2.03
"689","2020-11-24",2.09
"690","2020-11-25",2.2
"691","2020-11-27",2.45
