"","date","NPTN"
"1003","2015-01-28",2.95
"1004","2015-01-29",3.01
"1005","2015-01-30",3
"1006","2015-02-02",2.9
"1007","2015-02-03",3.12
"1008","2015-02-04",3.24
"1009","2015-02-05",3.24
"1010","2015-02-06",3.22
"1011","2015-02-09",3.15
"1012","2015-02-10",3.2
"1013","2015-02-11",3.2
"1014","2015-02-12",3.2
"1015","2015-02-13",3.2
"1016","2015-02-17",3.16
"1017","2015-02-18",3.22
"1018","2015-02-19",3.2
"1019","2015-02-20",3.18
"1020","2015-02-23",3.24
"1021","2015-02-24",3.24
"1022","2015-02-25",3.24
"1023","2015-02-26",3.35
"1024","2015-02-27",3.68
"1025","2015-03-02",3.74
"1026","2015-03-03",3.5
"1027","2015-03-04",3.9
"1028","2015-03-05",4.14
"1029","2015-03-06",4.08
"1030","2015-03-09",4.74
"1031","2015-03-10",4.59
"1032","2015-03-11",5
"1033","2015-03-12",5.34
"1034","2015-03-13",5.23
"1035","2015-03-16",5.59
"1036","2015-03-17",6
"1037","2015-03-18",6.23
"1038","2015-03-19",6.26
"1039","2015-03-20",6.29
"1040","2015-03-23",6.87
"1041","2015-03-24",6.82
"1042","2015-03-25",6.74
"1043","2015-03-26",6.48
"1044","2015-03-27",6.62
"1045","2015-03-30",6.88
"1046","2015-03-31",6.75
"1047","2015-04-01",6.43
"1048","2015-04-02",6.07
"1049","2015-04-06",5.49
"1050","2015-04-07",5.74
"1051","2015-04-08",5.81
"1052","2015-04-09",6.06
"1053","2015-04-10",5.91
"1054","2015-04-13",6.1
"1055","2015-04-14",6.07
"1056","2015-04-15",6.3
"1057","2015-04-16",6.22
"1058","2015-04-17",5.93
"1059","2015-04-20",5.97
"1060","2015-04-21",5.9
"1061","2015-04-22",5.9
"1062","2015-04-23",5.9
"1063","2015-04-24",5.56
"1064","2015-04-27",5.45
"1065","2015-04-28",5.58
"1066","2015-04-29",5.66
"1067","2015-04-30",5.53
"1068","2015-05-01",5.49
"1069","2015-05-04",5.68
"1070","2015-05-05",5.62
"1071","2015-05-06",5.67
"1072","2015-05-07",5.75
"1073","2015-05-08",7.07
"1074","2015-05-11",7.18
"1075","2015-05-12",7
"1076","2015-05-13",6.59
"1077","2015-05-14",6.79
"1078","2015-05-15",7.2
"1079","2015-05-18",7.81
"1080","2015-05-19",7.7
"1081","2015-05-20",7.62
"1082","2015-05-21",7.25
"1083","2015-05-22",7.38
"1084","2015-05-26",7.84
"1085","2015-05-27",8.28
"1086","2015-05-28",8.63
"1087","2015-05-29",8.3
"1088","2015-06-01",8.98
"1089","2015-06-02",8.97
"1090","2015-06-03",9.45
"1091","2015-06-04",9.36
"1092","2015-06-05",9.39
"1093","2015-06-08",9.37
"1094","2015-06-09",9.16
"1095","2015-06-10",9.25
"1096","2015-06-11",9.91
"1097","2015-06-12",10.87
"1098","2015-06-15",10.98
"1099","2015-06-16",11.05
"1100","2015-06-17",10.74
"1101","2015-06-18",10.59
"1102","2015-06-19",10.51
"1103","2015-06-22",9.67
"1104","2015-06-23",9.83
"1105","2015-06-24",9.41
"1106","2015-06-25",9.22
"1107","2015-06-26",8.8
"1108","2015-06-29",8.48
"1109","2015-06-30",9.13
"1110","2015-07-01",9.21
"1111","2015-07-02",8.99
"1112","2015-07-06",9.44
"1113","2015-07-07",8.82
"1114","2015-07-08",8.57
"1115","2015-07-09",8.64
"1116","2015-07-10",8.69
"1117","2015-07-13",8.39
"1118","2015-07-14",8.68
"1119","2015-07-15",8.64
"1120","2015-07-16",9.28
"1121","2015-07-17",8.99
"1122","2015-07-20",8.99
"1123","2015-07-21",8.78
"1124","2015-07-22",8.57
"1125","2015-07-23",8.98
"1126","2015-07-24",9.22
"1127","2015-07-27",8.61
"1128","2015-07-28",9.24
"1129","2015-07-29",8.81
"1130","2015-07-30",9.22
"1131","2015-07-31",8.86
"1132","2015-08-03",8.66
"1133","2015-08-04",8.61
"1134","2015-08-05",8.91
"1135","2015-08-06",8.88
"1136","2015-08-07",5.76
"1137","2015-08-10",7.39
"1138","2015-08-11",6.72
"1139","2015-08-12",7.23
"1140","2015-08-13",6.91
"1141","2015-08-14",6.92
"1142","2015-08-17",7.27
"1143","2015-08-18",7.05
"1144","2015-08-19",6.99
"1145","2015-08-20",6.52
"1146","2015-08-21",6.64
"1147","2015-08-24",6.58
"1148","2015-08-25",6.78
"1149","2015-08-26",7.09
"1150","2015-08-27",7.1
"1151","2015-08-28",7.43
"1152","2015-08-31",7.24
"1153","2015-09-01",7.23
"1154","2015-09-02",7.29
"1155","2015-09-03",7.12
"1156","2015-09-04",7.16
"1157","2015-09-08",7.42
"1158","2015-09-09",7.11
"1159","2015-09-10",7.09
"1160","2015-09-11",7.05
"1161","2015-09-14",6.99
"1162","2015-09-15",7.36
"1163","2015-09-16",7.37
"1164","2015-09-17",7.52
"1165","2015-09-18",7.68
"1166","2015-09-21",6.72
"1167","2015-09-22",6.7
"1168","2015-09-23",6.7
"1169","2015-09-24",6.71
"1170","2015-09-25",6.5
"1171","2015-09-28",6.29
"1172","2015-09-29",6.29
"1173","2015-09-30",6.81
"1174","2015-10-01",6.57
"1175","2015-10-02",6.78
"1176","2015-10-05",7.03
"1177","2015-10-06",7.09
"1178","2015-10-07",7.32
"1179","2015-10-08",7.21
"1180","2015-10-09",7.17
"1181","2015-10-12",6.97
"1182","2015-10-13",6.72
"1183","2015-10-14",7.14
"1184","2015-10-15",7.77
"1185","2015-10-16",7.46
"1186","2015-10-19",7.77
"1187","2015-10-20",7.29
"1188","2015-10-21",7.35
"1189","2015-10-22",7.72
"1190","2015-10-23",7.57
"1191","2015-10-26",7.61
"1192","2015-10-27",7.59
"1193","2015-10-28",8.63
"1194","2015-10-29",8.27
"1195","2015-10-30",8.27
"1196","2015-11-02",8.44
"1197","2015-11-03",9.88
"1198","2015-11-04",9.79
"1199","2015-11-05",9.85
"1200","2015-11-06",9.58
"1201","2015-11-09",9.45
"1202","2015-11-10",9.36
"1203","2015-11-11",9.35
"1204","2015-11-12",9.33
"1205","2015-11-13",9.16
"1206","2015-11-16",9.31
"1207","2015-11-17",9.44
"1208","2015-11-18",9.52
"1209","2015-11-19",9.31
"1210","2015-11-20",9.34
"1211","2015-11-23",9.79
"1212","2015-11-24",9.86
"1213","2015-11-25",10.12
"1214","2015-11-27",9.91
"1215","2015-11-30",10.38
"1216","2015-12-01",10.23
"1217","2015-12-02",10.06
"1218","2015-12-03",9.83
"1219","2015-12-04",10.59
"1220","2015-12-07",10.92
"1221","2015-12-08",10.47
"1222","2015-12-09",9.88
"1223","2015-12-10",9.68
"1224","2015-12-11",9.76
"1225","2015-12-14",9.36
"1226","2015-12-15",9.54
"1227","2015-12-16",9.78
"1228","2015-12-17",9.52
"1229","2015-12-18",9.7
"1230","2015-12-21",9.7
"1231","2015-12-22",9.61
"1232","2015-12-23",9.79
"1233","2015-12-24",10.81
"1234","2015-12-28",11.4
"1235","2015-12-29",11.21
"1236","2015-12-30",11.28
"1237","2015-12-31",10.86
"1238","2016-01-04",9.97
"1239","2016-01-05",9.93
"1240","2016-01-06",9.67
"1241","2016-01-07",8.89
"1242","2016-01-08",8.77
"1243","2016-01-11",8.58
"1244","2016-01-12",8.51
"1245","2016-01-13",8.51
"1246","2016-01-14",8.73
"1247","2016-01-15",8.5
"1248","2016-01-19",8.04
"1249","2016-01-20",8.26
"1250","2016-01-21",8.1
"1251","2016-01-22",8.65
"1252","2016-01-25",8.3
"1253","2016-01-26",8.39
"1254","2016-01-27",8.25
"1255","2016-01-28",8.28
"1256","2016-01-29",8.97
"1257","2016-02-01",8.82
"1258","2016-02-02",8.7
"1259","2016-02-03",10
"1260","2016-02-04",9.93
"1261","2016-02-05",9.29
"1262","2016-02-08",9.09
"1263","2016-02-09",9.07
"1264","2016-02-10",9.08
"1265","2016-02-11",9.28
"1266","2016-02-12",9.59
"1267","2016-02-16",9.99
"1268","2016-02-17",10
"1269","2016-02-18",9.82
"1270","2016-02-19",9.91
"1271","2016-02-22",10
"1272","2016-02-23",10.41
"1273","2016-02-24",10.48
"1274","2016-02-25",10.49
"1275","2016-02-26",10.8
"1276","2016-02-29",10.96
"1277","2016-03-01",11.59
"1278","2016-03-02",12.5
"1279","2016-03-03",11.52
"1280","2016-03-04",11.57
"1281","2016-03-07",11.42
"1282","2016-03-08",10.44
"1283","2016-03-09",11.08
"1284","2016-03-10",11.55
"1285","2016-03-11",12.07
"1286","2016-03-14",11.7
"1287","2016-03-15",11.61
"1288","2016-03-16",11.94
"1289","2016-03-17",12.1
"1290","2016-03-18",12.68
"1291","2016-03-21",12.82
"1292","2016-03-22",13.05
"1293","2016-03-23",12.81
"1294","2016-03-24",12.77
"1295","2016-03-28",13.35
"1296","2016-03-29",13.83
"1297","2016-03-30",13.8
"1298","2016-03-31",14.04
"1299","2016-04-01",14.01
"1300","2016-04-04",13.74
"1301","2016-04-05",14.41
"1302","2016-04-06",14.49
"1303","2016-04-07",13.99
"1304","2016-04-08",13.96
"1305","2016-04-11",13.76
"1306","2016-04-12",12.99
"1307","2016-04-13",13.5
"1308","2016-04-14",13.07
"1309","2016-04-15",12.99
"1310","2016-04-18",12.93
"1311","2016-04-19",12.24
"1312","2016-04-20",12.36
"1313","2016-04-21",12.41
"1314","2016-04-22",12.94
"1315","2016-04-25",13.22
"1316","2016-04-26",13.3
"1317","2016-04-27",13.85
"1318","2016-04-28",13.33
"1319","2016-04-29",11.99
"1320","2016-05-02",12.18
"1321","2016-05-03",11.85
"1322","2016-05-04",11.34
"1323","2016-05-05",11.45
"1324","2016-05-06",11.04
"1325","2016-05-09",10.82
"1326","2016-05-10",10.69
"1327","2016-05-11",10.45
"1328","2016-05-12",10.09
"1329","2016-05-13",10.47
"1330","2016-05-16",10.32
"1331","2016-05-17",9.84
"1332","2016-05-18",9.9
"1333","2016-05-19",9.19
"1334","2016-05-20",9.51
"1335","2016-05-23",9.46
"1336","2016-05-24",9.59
"1337","2016-05-25",9.57
"1338","2016-05-26",9.46
"1339","2016-05-27",8.99
"1340","2016-05-31",9.01
"1341","2016-06-01",9.69
"1342","2016-06-02",9.14
"1343","2016-06-03",9.46
"1344","2016-06-06",9.64
"1345","2016-06-07",9.41
"1346","2016-06-08",8.89
"1347","2016-06-09",9.05
"1348","2016-06-10",8.77
"1349","2016-06-13",8.57
"1350","2016-06-14",8.53
"1351","2016-06-15",8.77
"1352","2016-06-16",8.96
"1353","2016-06-17",9.1
"1354","2016-06-20",9.57
"1355","2016-06-21",9.2
"1356","2016-06-22",9.19
"1357","2016-06-23",9.81
"1358","2016-06-24",9.36
"1359","2016-06-27",8.77
"1360","2016-06-28",9.13
"1361","2016-06-29",9.45
"1362","2016-06-30",9.53
"1363","2016-07-01",9.34
"1364","2016-07-05",9.1
"1365","2016-07-06",9.2
"1366","2016-07-07",9.39
"1367","2016-07-08",9.89
"1368","2016-07-11",10.02
"1369","2016-07-12",10.14
"1370","2016-07-13",10.06
"1371","2016-07-14",10.55
"1372","2016-07-15",10.77
"1373","2016-07-18",11.3
"1374","2016-07-19",11.11
"1375","2016-07-20",11.18
"1376","2016-07-21",11
"1377","2016-07-22",11.13
"1378","2016-07-25",13.11
"1379","2016-07-26",13.38
"1380","2016-07-27",12.89
"1381","2016-07-28",12.71
"1382","2016-07-29",12.55
"1383","2016-08-01",12.6
"1384","2016-08-02",12.27
"1385","2016-08-03",13.4
"1386","2016-08-04",13.25
"1387","2016-08-05",13.65
"1388","2016-08-08",13.4
"1389","2016-08-09",13.63
"1390","2016-08-10",13.41
"1391","2016-08-11",13.41
"1392","2016-08-12",14.01
"1393","2016-08-15",14.77
"1394","2016-08-16",14.83
"1395","2016-08-17",14.71
"1396","2016-08-18",15.22
"1397","2016-08-19",15.69
"1398","2016-08-22",15.57
"1399","2016-08-23",15
"1400","2016-08-24",14.83
"1401","2016-08-25",14.91
"1402","2016-08-26",14.91
"1403","2016-08-29",15.13
"1404","2016-08-30",15.25
"1405","2016-08-31",14.93
"1406","2016-09-01",15.25
"1407","2016-09-02",15.68
"1408","2016-09-06",15.9
"1409","2016-09-07",16.549999
"1410","2016-09-08",16.790001
"1411","2016-09-09",16.48
"1412","2016-09-12",17.49
"1413","2016-09-13",17.450001
"1414","2016-09-14",17.549999
"1415","2016-09-15",18.040001
"1416","2016-09-16",17.950001
"1417","2016-09-19",18.219999
"1418","2016-09-20",16.77
"1419","2016-09-21",17.049999
"1420","2016-09-22",17
"1421","2016-09-23",16.49
"1422","2016-09-26",16.209999
"1423","2016-09-27",16.950001
"1424","2016-09-28",16.68
"1425","2016-09-29",16.299999
"1426","2016-09-30",16.34
"1427","2016-10-03",16.120001
"1428","2016-10-04",16.040001
"1429","2016-10-05",16.860001
"1430","2016-10-06",16.309999
"1431","2016-10-07",16.25
"1432","2016-10-10",15.86
"1433","2016-10-11",15.27
"1434","2016-10-12",15.1
"1435","2016-10-13",14.66
"1436","2016-10-14",14.77
"1437","2016-10-17",14.85
"1438","2016-10-18",15.03
"1439","2016-10-19",15.19
"1440","2016-10-20",15.04
"1441","2016-10-21",14.92
"1442","2016-10-24",15.46
"1443","2016-10-25",15.18
"1444","2016-10-26",15.31
"1445","2016-10-27",13.97
"1446","2016-10-28",13.91
"1447","2016-10-31",14
"1448","2016-11-01",14.21
"1449","2016-11-02",14.43
"1450","2016-11-03",14.57
"1451","2016-11-04",11.23
"1452","2016-11-07",11.64
"1453","2016-11-08",12.27
"1454","2016-11-09",11.88
"1455","2016-11-10",11.26
"1456","2016-11-11",11.6
"1457","2016-11-14",12.16
"1458","2016-11-15",12.34
"1459","2016-11-16",13.19
"1460","2016-11-17",13.28
"1461","2016-11-18",13.44
"1462","2016-11-21",12.99
"1463","2016-11-22",13.34
"1464","2016-11-23",13.37
"1465","2016-11-25",13.28
"1466","2016-11-28",13.55
"1467","2016-11-29",13.59
"1468","2016-11-30",12.92
"1469","2016-12-01",12.11
"1470","2016-12-02",11.56
"1471","2016-12-05",12.43
"1472","2016-12-06",12.42
"1473","2016-12-07",12.63
"1474","2016-12-08",13.33
"1475","2016-12-09",12.75
"1476","2016-12-12",12.35
"1477","2016-12-13",12.52
"1478","2016-12-14",12.15
"1479","2016-12-15",12.21
"1480","2016-12-16",12.6
"1481","2016-12-19",12.49
"1482","2016-12-20",10.79
"1483","2016-12-21",11.16
"1484","2016-12-22",11.21
"1485","2016-12-23",10.91
"1486","2016-12-27",11.16
"1487","2016-12-28",10.92
"1488","2016-12-29",10.84
"1489","2016-12-30",10.81
"1490","2017-01-03",10.89
"1491","2017-01-04",11.22
"1492","2017-01-05",10.97
"1493","2017-01-06",10.96
"1494","2017-01-09",10.88
"1495","2017-01-10",11.2
"1496","2017-01-11",11.05
"1497","2017-01-12",10.79
"1498","2017-01-13",10.97
"1499","2017-01-17",10.74
"1500","2017-01-18",10.44
"1501","2017-01-19",10.75
"1502","2017-01-20",10.83
"1503","2017-01-23",10.85
"1504","2017-01-24",11.19
"1505","2017-01-25",11.14
"1506","2017-01-26",10.97
"1507","2017-01-27",10.84
"1508","2017-01-30",10.96
"1509","2017-01-31",10.95
"1510","2017-02-01",10.97
"1511","2017-02-02",11.03
"1512","2017-02-03",11.24
"1513","2017-02-06",10.92
"1514","2017-02-07",10.93
"1515","2017-02-08",10.78
"1516","2017-02-09",10.84
"1517","2017-02-10",11.16
"1518","2017-02-13",11.62
"1519","2017-02-14",12.05
"1520","2017-02-15",12.17
"1521","2017-02-16",12.1
"1522","2017-02-17",12.02
"1523","2017-02-21",12.29
"1524","2017-02-22",11.59
"1525","2017-02-23",11.46
"1526","2017-02-24",11.23
"1527","2017-02-27",10.95
"1528","2017-02-28",10.15
"1529","2017-03-01",10.04
"1530","2017-03-02",9.72
"1531","2017-03-03",9.93
"1532","2017-03-06",9.76
"1533","2017-03-07",9.73
"1534","2017-03-08",9.34
"1535","2017-03-09",9.67
"1536","2017-03-10",9.01
"1537","2017-03-13",8.51
"1538","2017-03-14",8.08
"1539","2017-03-15",9.55
"1540","2017-03-16",9.26
"1541","2017-03-17",9.17
"1542","2017-03-20",8.96
"1543","2017-03-21",8.62
"1544","2017-03-22",8.76
"1545","2017-03-23",8.79
"1546","2017-03-24",9.26
"1547","2017-03-27",9.38
"1548","2017-03-28",9.42
"1549","2017-03-29",9.15
"1550","2017-03-30",9.1
"1551","2017-03-31",9.01
"1552","2017-04-03",8.87
"1553","2017-04-04",8.6
"1554","2017-04-05",8.48
"1555","2017-04-06",8.54
"1556","2017-04-07",8.51
"1557","2017-04-10",8.36
"1558","2017-04-11",8.22
"1559","2017-04-12",8.05
"1560","2017-04-13",8.1
"1561","2017-04-17",8.07
"1562","2017-04-18",8.01
"1563","2017-04-19",7.72
"1564","2017-04-20",7.76
"1565","2017-04-21",8.24
"1566","2017-04-24",7.88
"1567","2017-04-25",8.05
"1568","2017-04-26",7.92
"1569","2017-04-27",7.95
"1570","2017-04-28",7.76
"1571","2017-05-01",7.96
"1572","2017-05-02",7.76
"1573","2017-05-03",7.41
"1574","2017-05-04",7.18
"1575","2017-05-05",7.49
"1576","2017-05-08",7.7
"1577","2017-05-09",8.59
"1578","2017-05-10",8.69
"1579","2017-05-11",8.43
"1580","2017-05-12",8.43
"1581","2017-05-15",9.34
"1582","2017-05-16",9.21
"1583","2017-05-17",8.19
"1584","2017-05-18",8.15
"1585","2017-05-19",8.31
"1586","2017-05-22",9.14
"1587","2017-05-23",9.07
"1588","2017-05-24",8.85
"1589","2017-05-25",8.95
"1590","2017-05-26",9.01
"1591","2017-05-30",8.92
"1592","2017-05-31",9.01
"1593","2017-06-01",9.2
"1594","2017-06-02",9.12
"1595","2017-06-05",8.81
"1596","2017-06-06",8.91
"1597","2017-06-07",8.93
"1598","2017-06-08",9.55
"1599","2017-06-09",8.9
"1600","2017-06-12",8.96
"1601","2017-06-13",9.06
"1602","2017-06-14",8.92
"1603","2017-06-15",8.85
"1604","2017-06-16",8.87
"1605","2017-06-19",8.96
"1606","2017-06-20",8.32
"1607","2017-06-21",8.25
"1608","2017-06-22",8.31
"1609","2017-06-23",8.64
"1610","2017-06-26",8.51
"1611","2017-06-27",8.17
"1612","2017-06-28",8.39
"1613","2017-06-29",8.1
"1614","2017-06-30",7.72
"1615","2017-07-03",7.65
"1616","2017-07-05",7.68
"1617","2017-07-06",7.59
"1618","2017-07-07",7.93
"1619","2017-07-10",8.18
"1620","2017-07-11",8.16
"1621","2017-07-12",8.28
"1622","2017-07-13",8.4
"1623","2017-07-14",8.23
"1624","2017-07-17",8.06
"1625","2017-07-18",8.02
"1626","2017-07-19",8.29
"1627","2017-07-20",8.4
"1628","2017-07-21",8.43
"1629","2017-07-24",8.31
"1630","2017-07-25",8.62
"1631","2017-07-26",8.47
"1632","2017-07-27",8.16
"1633","2017-07-28",8.08
"1634","2017-07-31",8.07
"1635","2017-08-01",8.35
"1636","2017-08-02",7.66
"1637","2017-08-03",7.49
"1638","2017-08-04",6.67
"1639","2017-08-07",6.58
"1640","2017-08-08",6.52
"1641","2017-08-09",6.34
"1642","2017-08-10",5.95
"1643","2017-08-11",5.91
"1644","2017-08-14",6.07
"1645","2017-08-15",5.89
"1646","2017-08-16",5.8
"1647","2017-08-17",5.68
"1648","2017-08-18",5.58
"1649","2017-08-21",5.33
"1650","2017-08-22",5.51
"1651","2017-08-23",6.1
"1652","2017-08-24",6.24
"1653","2017-08-25",6.13
"1654","2017-08-28",6.1
"1655","2017-08-29",5.97
"1656","2017-08-30",5.99
"1657","2017-08-31",5.85
"1658","2017-09-01",6.19
"1659","2017-09-05",5.9
"1660","2017-09-06",5.95
"1661","2017-09-07",5.84
"1662","2017-09-08",5.82
"1663","2017-09-11",5.94
"1664","2017-09-12",6.12
"1665","2017-09-13",6.18
"1666","2017-09-14",5.83
"1667","2017-09-15",5.85
"1668","2017-09-18",6.14
"1669","2017-09-19",6.27
"1670","2017-09-20",6
"1671","2017-09-21",5.92
"1672","2017-09-22",5.9
"1673","2017-09-25",5.55
"1674","2017-09-26",5.68
"1675","2017-09-27",5.87
"1676","2017-09-28",5.88
"1677","2017-09-29",5.56
"1678","2017-10-02",5.89
"1679","2017-10-03",5.89
"1680","2017-10-04",5.86
"1681","2017-10-05",4.97
"1682","2017-10-06",4.96
"1683","2017-10-09",4.99
"1684","2017-10-10",4.85
"1685","2017-10-11",4.81
"1686","2017-10-12",4.69
"1687","2017-10-13",4.73
"1688","2017-10-16",4.75
"1689","2017-10-17",4.75
"1690","2017-10-18",4.85
"1691","2017-10-19",5.13
"1692","2017-10-20",5.46
"1693","2017-10-23",5.66
"1694","2017-10-24",6.25
"1695","2017-10-25",6.5
"1696","2017-10-26",5.62
"1697","2017-10-27",5.27
"1698","2017-10-30",5.24
"1699","2017-10-31",5.21
"1700","2017-11-01",5.22
"1701","2017-11-02",4.98
"1702","2017-11-03",4.58
"1703","2017-11-06",4.75
"1704","2017-11-07",5.92
"1705","2017-11-08",6.53
"1706","2017-11-09",6.16
"1707","2017-11-10",6.29
"1708","2017-11-13",6.41
"1709","2017-11-14",6.12
"1710","2017-11-15",6.32
"1711","2017-11-16",6.58
"1712","2017-11-17",6.98
"1713","2017-11-20",7.32
"1714","2017-11-21",7.5
"1715","2017-11-22",7.27
"1716","2017-11-24",7.35
"1717","2017-11-27",6.9
"1718","2017-11-28",7
"1719","2017-11-29",6.88
"1720","2017-11-30",7.1
"1721","2017-12-01",6.56
"1722","2017-12-04",6.22
"1723","2017-12-05",6.42
"1724","2017-12-06",6.4
"1725","2017-12-07",6.57
"1726","2017-12-08",6.57
"1727","2017-12-11",6.96
"1728","2017-12-12",6.8
"1729","2017-12-13",6.89
"1730","2017-12-14",6.77
"1731","2017-12-15",6.64
"1732","2017-12-18",6.9
"1733","2017-12-19",6.99
"1734","2017-12-20",6.91
"1735","2017-12-21",7.02
"1736","2017-12-22",6.88
"1737","2017-12-26",6.83
"1738","2017-12-27",6.75
"1739","2017-12-28",6.68
"1740","2017-12-29",6.58
"1741","2018-01-02",7.18
"1742","2018-01-03",7.16
"1743","2018-01-04",6.86
"1744","2018-01-05",6.89
"1745","2018-01-08",7.01
"1746","2018-01-09",6.52
"1747","2018-01-10",6.41
"1748","2018-01-11",6.54
"1749","2018-01-12",6.69
"1750","2018-01-16",6.3
"1751","2018-01-17",6.49
"1752","2018-01-18",6.33
"1753","2018-01-19",6.41
"1754","2018-01-22",6.64
"1755","2018-01-23",6.52
"1756","2018-01-24",6.41
"1757","2018-01-25",6.35
"1758","2018-01-26",6.55
"1759","2018-01-29",6.08
"1760","2018-01-30",5.86
"1761","2018-01-31",5.61
"1762","2018-02-01",5.65
"1763","2018-02-02",5.49
"1764","2018-02-05",5.16
"1765","2018-02-06",5.83
"1766","2018-02-07",5.45
"1767","2018-02-08",5.63
"1768","2018-02-09",5.82
"1769","2018-02-12",5.63
"1770","2018-02-13",5.54
"1771","2018-02-14",5.84
"1772","2018-02-15",5.94
"1773","2018-02-16",6.14
"1774","2018-02-20",6.33
"1775","2018-02-21",6.03
"1776","2018-02-22",5.55
"1777","2018-02-23",5.82
"1778","2018-02-26",6.05
"1779","2018-02-27",5.89
"1780","2018-02-28",6.07
"1781","2018-03-01",6.12
"1782","2018-03-02",6.34
"1783","2018-03-05",6.35
"1784","2018-03-06",6.72
"1785","2018-03-07",6.98
"1786","2018-03-08",6.84
"1787","2018-03-09",7.17
"1788","2018-03-12",7.71
"1789","2018-03-13",7.11
"1790","2018-03-14",6.9
"1791","2018-03-15",7.04
"1792","2018-03-16",7.13
"1793","2018-03-19",6.95
"1794","2018-03-20",6.81
"1795","2018-03-21",6.68
"1796","2018-03-22",6.51
"1797","2018-03-23",6.1
"1798","2018-03-26",6.22
"1799","2018-03-27",6.18
"1800","2018-03-28",6.01
"1801","2018-03-29",6.85
"1802","2018-04-02",6.56
"1803","2018-04-03",6.23
"1804","2018-04-04",6.45
"1805","2018-04-05",6.37
"1806","2018-04-06",6.25
"1807","2018-04-09",6.27
"1808","2018-04-10",6.66
"1809","2018-04-11",6.85
"1810","2018-04-12",6.84
"1811","2018-04-13",6.79
"1812","2018-04-16",6.52
"1813","2018-04-17",6.86
"1814","2018-04-18",6.43
"1815","2018-04-19",6.07
"1816","2018-04-20",6.05
"1817","2018-04-23",5.93
"1818","2018-04-24",6.1
"1819","2018-04-25",5.69
"1820","2018-04-26",5.57
"1821","2018-04-27",5.32
"1822","2018-04-30",5.14
"1823","2018-05-01",5.45
"1824","2018-05-02",5.67
"1825","2018-05-03",5.64
"1826","2018-05-04",5.79
"1827","2018-05-07",5.95
"1828","2018-05-08",6.09
"1829","2018-05-09",5.75
"1830","2018-05-10",5.82
"1831","2018-05-11",5.82
"1832","2018-05-14",6.09
"1833","2018-05-15",6.23
"1834","2018-05-16",6.46
"1835","2018-05-17",6.46
"1836","2018-05-18",6.5
"1837","2018-05-21",6.53
"1838","2018-05-22",6.71
"1839","2018-05-23",6.7
"1840","2018-05-24",6.58
"1841","2018-05-25",6.84
"1842","2018-05-29",6.62
"1843","2018-05-30",6.46
"1844","2018-05-31",6.52
"1845","2018-06-01",6.79
"1846","2018-06-04",6.67
"1847","2018-06-05",6.78
"1848","2018-06-06",7.05
"1849","2018-06-07",7.16
"1850","2018-06-08",7.1
"1851","2018-06-11",7.06
"1852","2018-06-12",7.11
"1853","2018-06-13",7
"1854","2018-06-14",6.81
"1855","2018-06-15",6.74
"1856","2018-06-18",6.72
"1857","2018-06-19",6.6
"1858","2018-06-20",6.61
"1859","2018-06-21",6.45
"1860","2018-06-22",6.42
"1861","2018-06-25",6.1
"1862","2018-06-26",5.99
"1863","2018-06-27",5.88
"1864","2018-06-28",6.05
"1865","2018-06-29",6.23
"1866","2018-07-02",6.37
"1867","2018-07-03",6.24
"1868","2018-07-05",6.31
"1869","2018-07-06",6.39
"1870","2018-07-09",6.4
"1871","2018-07-10",6.58
"1872","2018-07-11",6.49
"1873","2018-07-12",6.63
"1874","2018-07-13",6.64
"1875","2018-07-16",6.36
"1876","2018-07-17",6.4
"1877","2018-07-18",6.37
"1878","2018-07-19",6.48
"1879","2018-07-20",6.42
"1880","2018-07-23",6.38
"1881","2018-07-24",6.26
"1882","2018-07-25",6.45
"1883","2018-07-26",6.83
"1884","2018-07-27",6.79
"1885","2018-07-30",6.24
"1886","2018-07-31",6.37
"1887","2018-08-01",6.48
"1888","2018-08-02",6.42
"1889","2018-08-03",6.63
"1890","2018-08-06",6.86
"1891","2018-08-07",8.28
"1892","2018-08-08",8.6
"1893","2018-08-09",8.88
"1894","2018-08-10",8.62
"1895","2018-08-13",8.62
"1896","2018-08-14",8.7
"1897","2018-08-15",8.42
"1898","2018-08-16",8.71
"1899","2018-08-17",8.66
"1900","2018-08-20",8.47
"1901","2018-08-21",8.59
"1902","2018-08-22",8.73
"1903","2018-08-23",9.09
"1904","2018-08-24",9.04
"1905","2018-08-27",8.7
"1906","2018-08-28",9.05
"1907","2018-08-29",9.06
"1908","2018-08-30",8.81
"1909","2018-08-31",8.79
"1910","2018-09-04",8.58
"1911","2018-09-05",8.09
"1912","2018-09-06",7.68
"1913","2018-09-07",7.65
"1914","2018-09-10",8.25
"1915","2018-09-11",8.13
"1916","2018-09-12",8
"1917","2018-09-13",7.85
"1918","2018-09-14",7.78
"1919","2018-09-17",7.6
"1920","2018-09-18",7.7
"1921","2018-09-19",7.61
"1922","2018-09-20",7.85
"1923","2018-09-21",7.73
"1924","2018-09-24",7.81
"1925","2018-09-25",8.31
"1926","2018-09-26",8.32
"1927","2018-09-27",8.3
"1928","2018-09-28",8.3
"1929","2018-10-01",8.02
"1930","2018-10-02",8.08
"1931","2018-10-03",8.43
"1932","2018-10-04",8.15
"1933","2018-10-05",7.74
"1934","2018-10-08",7.43
"1935","2018-10-09",7.19
