"","date","BMO"
"571","2009-04-08",27.530001
"572","2009-04-09",29.41
"573","2009-04-13",30.35
"574","2009-04-14",31.24
"575","2009-04-15",32.119999
"576","2009-04-16",32.740002
"577","2009-04-17",33.349998
"578","2009-04-20",30.98
"579","2009-04-21",32.09
"580","2009-04-22",31.33
"581","2009-04-23",32.41
"582","2009-04-24",33.169998
"583","2009-04-27",32.810001
"584","2009-04-28",32.68
"585","2009-04-29",32.77
"586","2009-04-30",33.009998
"587","2009-05-01",32.990002
"588","2009-05-04",34.919998
"589","2009-05-05",36.259998
"590","2009-05-06",37.950001
"591","2009-05-07",36.919998
"592","2009-05-08",38.810001
"593","2009-05-11",37.779999
"594","2009-05-12",37.360001
"595","2009-05-13",35.130001
"596","2009-05-14",35.959999
"597","2009-05-15",35.41
"598","2009-05-18",37.27
"599","2009-05-19",36.869999
"600","2009-05-20",37.810001
"601","2009-05-21",36.57
"602","2009-05-22",36.57
"603","2009-05-26",39.279999
"604","2009-05-27",37.580002
"605","2009-05-28",38.799999
"606","2009-05-29",40.09
"607","2009-06-01",41.189999
"608","2009-06-02",41.75
"609","2009-06-03",39.84
"610","2009-06-04",41.189999
"611","2009-06-05",40.400002
"612","2009-06-08",40.790001
"613","2009-06-09",40.900002
"614","2009-06-10",40.630001
"615","2009-06-11",41
"616","2009-06-12",40.779999
"617","2009-06-15",40
"618","2009-06-16",39.669998
"619","2009-06-17",39.459999
"620","2009-06-18",40.23
"621","2009-06-19",40.880001
"622","2009-06-22",39.849998
"623","2009-06-23",39.34
"624","2009-06-24",40.529999
"625","2009-06-25",41.380001
"626","2009-06-26",42.5
"627","2009-06-29",43.200001
"628","2009-06-30",42.150002
"629","2009-07-01",43.029999
"630","2009-07-02",41.93
"631","2009-07-06",42.130001
"632","2009-07-07",40.529999
"633","2009-07-08",39.299999
"634","2009-07-09",39.84
"635","2009-07-10",39.439999
"636","2009-07-13",40.529999
"637","2009-07-14",42.290001
"638","2009-07-15",44.110001
"639","2009-07-16",43.91
"640","2009-07-17",44.040001
"641","2009-07-20",44.77
"642","2009-07-21",44.41
"643","2009-07-22",44.349998
"644","2009-07-23",46.040001
"645","2009-07-24",47.709999
"646","2009-07-27",48.529999
"647","2009-07-28",47.77
"648","2009-07-29",47.580002
"649","2009-07-30",48.599998
"650","2009-07-31",50.110001
"651","2009-08-03",50.93
"652","2009-08-04",50.740002
"653","2009-08-05",50.830002
"654","2009-08-06",48.889999
"655","2009-08-07",49.419998
"656","2009-08-10",48.459999
"657","2009-08-11",46.040001
"658","2009-08-12",46.860001
"659","2009-08-13",47.169998
"660","2009-08-14",46.540001
"661","2009-08-17",44.959999
"662","2009-08-18",45.099998
"663","2009-08-19",45.939999
"664","2009-08-20",46.419998
"665","2009-08-21",47.029999
"666","2009-08-24",45.57
"667","2009-08-25",48.200001
"668","2009-08-26",48.959999
"669","2009-08-27",49.790001
"670","2009-08-28",48.119999
"671","2009-08-31",48.220001
"672","2009-09-01",46.169998
"673","2009-09-02",45.650002
"674","2009-09-03",46.43
"675","2009-09-04",47.82
"676","2009-09-08",48.040001
"677","2009-09-09",47.549999
"678","2009-09-10",47.919998
"679","2009-09-11",48.049999
"680","2009-09-14",48.220001
"681","2009-09-15",49.23
"682","2009-09-16",49.880001
"683","2009-09-17",50.380001
"684","2009-09-18",50.18
"685","2009-09-21",49.18
"686","2009-09-22",50.5
"687","2009-09-23",50.259998
"688","2009-09-24",48.73
"689","2009-09-25",48.700001
"690","2009-09-28",50
"691","2009-09-29",49.66
"692","2009-09-30",50.639999
"693","2009-10-01",48.82
"694","2009-10-02",47.889999
"695","2009-10-05",49.240002
"696","2009-10-06",49.599998
"697","2009-10-07",49.950001
"698","2009-10-08",50.580002
"699","2009-10-09",50.509998
"700","2009-10-12",50.720001
"701","2009-10-13",50.43
"702","2009-10-14",51.25
"703","2009-10-15",50.810001
"704","2009-10-16",50.450001
"705","2009-10-19",51.029999
"706","2009-10-20",50.07
"707","2009-10-21",49.799999
"708","2009-10-22",50.66
"709","2009-10-23",49.529999
"710","2009-10-26",48.549999
"711","2009-10-27",47.369999
"712","2009-10-28",46.830002
"713","2009-10-29",48.09
"714","2009-10-30",46.369999
"715","2009-11-02",46.52
"716","2009-11-03",47.529999
"717","2009-11-04",47.049999
"718","2009-11-05",47.389999
"719","2009-11-06",46.59
"720","2009-11-09",48.799999
"721","2009-11-10",49.119999
"722","2009-11-11",49.169998
"723","2009-11-12",48.59
"724","2009-11-13",48.93
"725","2009-11-16",49.310001
"726","2009-11-17",50.32
"727","2009-11-18",50.91
"728","2009-11-19",50.18
"729","2009-11-20",50.25
"730","2009-11-23",50.990002
"731","2009-11-24",50.450001
"732","2009-11-25",51
"733","2009-11-27",49.990002
"734","2009-11-30",51.139999
"735","2009-12-01",52.110001
"736","2009-12-02",52.130001
"737","2009-12-03",51.32
"738","2009-12-04",51.419998
"739","2009-12-07",51.400002
"740","2009-12-08",50.32
"741","2009-12-09",50.740002
"742","2009-12-10",50.759998
"743","2009-12-11",49.939999
"744","2009-12-14",50.59
"745","2009-12-15",50.720001
"746","2009-12-16",51.139999
"747","2009-12-17",50.599998
"748","2009-12-18",50.689999
"749","2009-12-21",51.080002
"750","2009-12-22",51.900002
"751","2009-12-23",51.91
"752","2009-12-24",52.259998
"753","2009-12-28",52.279999
"754","2009-12-29",52.740002
"755","2009-12-30",52.349998
"756","2009-12-31",53.080002
"757","2010-01-04",53.669998
"758","2010-01-05",53.389999
"759","2010-01-06",52.919998
"760","2010-01-07",52.27
"761","2010-01-08",52.150002
"762","2010-01-11",51.84
"763","2010-01-12",51.529999
"764","2010-01-13",52
"765","2010-01-14",52.380001
"766","2010-01-15",52.119999
"767","2010-01-19",52.450001
"768","2010-01-20",51.580002
"769","2010-01-21",50.07
"770","2010-01-22",49.32
"771","2010-01-25",49.77
"772","2010-01-26",50.209999
"773","2010-01-27",50.759998
"774","2010-01-28",49.5
"775","2010-01-29",48.709999
"776","2010-02-01",49.330002
"777","2010-02-02",50.299999
"778","2010-02-03",49.720001
"779","2010-02-04",48.450001
"780","2010-02-05",48.619999
"781","2010-02-08",48.099998
"782","2010-02-09",48.860001
"783","2010-02-10",49.73
"784","2010-02-11",50.919998
"785","2010-02-12",51.189999
"786","2010-02-16",52.369999
"787","2010-02-17",53.040001
"788","2010-02-18",53.450001
"789","2010-02-19",53.470001
"790","2010-02-22",53.040001
"791","2010-02-23",51.790001
"792","2010-02-24",51.759998
"793","2010-02-25",52.52
"794","2010-02-26",53.169998
"795","2010-03-01",54.380001
"796","2010-03-02",56.82
"797","2010-03-03",57.220001
"798","2010-03-04",57.59
"799","2010-03-05",57.810001
"800","2010-03-08",57.860001
"801","2010-03-09",57.709999
"802","2010-03-10",57.66
"803","2010-03-11",57.950001
"804","2010-03-12",58.57
"805","2010-03-15",59.299999
"806","2010-03-16",60.150002
"807","2010-03-17",60.360001
"808","2010-03-18",60.09
"809","2010-03-19",60.040001
"810","2010-03-22",60.540001
"811","2010-03-23",61.23
"812","2010-03-24",60.5
"813","2010-03-25",60.810001
"814","2010-03-26",60.150002
"815","2010-03-29",60.470001
"816","2010-03-30",60.709999
"817","2010-03-31",60.700001
"818","2010-04-01",61.509998
"819","2010-04-05",61.43
"820","2010-04-06",61.25
"821","2010-04-07",60.919998
"822","2010-04-08",60.98
"823","2010-04-09",60.950001
"824","2010-04-12",61.07
"825","2010-04-13",61.130001
"826","2010-04-14",63.060001
"827","2010-04-15",63.509998
"828","2010-04-16",62.990002
"829","2010-04-19",63.27
"830","2010-04-20",64.57
"831","2010-04-21",64.400002
"832","2010-04-22",64.730003
"833","2010-04-23",64.900002
"834","2010-04-26",65.300003
"835","2010-04-27",63.439999
"836","2010-04-28",63.18
"837","2010-04-29",63.25
"838","2010-04-30",61.990002
"839","2010-05-03",62.799999
"840","2010-05-04",60.709999
"841","2010-05-05",59.25
"842","2010-05-06",56.029999
"843","2010-05-07",56.299999
"844","2010-05-10",58.889999
"845","2010-05-11",59.119999
"846","2010-05-12",60.560001
"847","2010-05-13",60.18
"848","2010-05-14",58.57
"849","2010-05-17",58.279999
"850","2010-05-18",58.330002
"851","2010-05-19",58.529999
"852","2010-05-20",55.560001
"853","2010-05-21",56.720001
"854","2010-05-24",56.130001
"855","2010-05-25",55.650002
"856","2010-05-26",56.48
"857","2010-05-27",59.330002
"858","2010-05-28",58.830002
"859","2010-06-01",59.09
"860","2010-06-02",60.709999
"861","2010-06-03",60.610001
"862","2010-06-04",57.849998
"863","2010-06-07",57.310001
"864","2010-06-08",57.900002
"865","2010-06-09",57.91
"866","2010-06-10",59.580002
"867","2010-06-11",59.209999
"868","2010-06-14",59.830002
"869","2010-06-15",61.34
"870","2010-06-16",61.299999
"871","2010-06-17",60.830002
"872","2010-06-18",61.369999
"873","2010-06-21",61.540001
"874","2010-06-22",60.790001
"875","2010-06-23",59.32
"876","2010-06-24",57.880001
"877","2010-06-25",58.139999
"878","2010-06-28",57.509998
"879","2010-06-29",54.18
"880","2010-06-30",54.279999
"881","2010-07-01",54.049999
"882","2010-07-02",54.380001
"883","2010-07-06",55.369999
"884","2010-07-07",56.48
"885","2010-07-08",56.650002
"886","2010-07-09",57.830002
"887","2010-07-12",57.970001
"888","2010-07-13",58.98
"889","2010-07-14",59.5
"890","2010-07-15",59.790001
"891","2010-07-16",58.09
"892","2010-07-19",58.18
"893","2010-07-20",59.040001
"894","2010-07-21",57.459999
"895","2010-07-22",58.73
"896","2010-07-23",59.68
"897","2010-07-26",60.959999
"898","2010-07-27",61.549999
"899","2010-07-28",60.919998
"900","2010-07-29",60.439999
"901","2010-07-30",61.060001
"902","2010-08-02",61.560001
"903","2010-08-03",61.360001
"904","2010-08-04",61.68
"905","2010-08-05",61.009998
"906","2010-08-06",59.950001
"907","2010-08-09",60.279999
"908","2010-08-10",60.040001
"909","2010-08-11",57.900002
"910","2010-08-12",56.759998
"911","2010-08-13",56.68
"912","2010-08-16",56.68
"913","2010-08-17",57.049999
"914","2010-08-18",57.209999
"915","2010-08-19",56.130001
"916","2010-08-20",55.779999
"917","2010-08-23",56.110001
"918","2010-08-24",52.48
"919","2010-08-25",53.080002
"920","2010-08-26",53.330002
"921","2010-08-27",54.990002
"922","2010-08-30",55.060001
"923","2010-08-31",55.220001
"924","2010-09-01",55.73
"925","2010-09-02",56.32
"926","2010-09-03",57.349998
"927","2010-09-07",56.43
"928","2010-09-08",57.950001
"929","2010-09-09",58.91
"930","2010-09-10",59.080002
"931","2010-09-13",60.169998
"932","2010-09-14",59.529999
"933","2010-09-15",59.700001
"934","2010-09-16",59.099998
"935","2010-09-17",58.470001
"936","2010-09-20",58.77
"937","2010-09-21",58.360001
"938","2010-09-22",57.689999
"939","2010-09-23",57.02
"940","2010-09-24",58.299999
"941","2010-09-27",57.689999
"942","2010-09-28",58.169998
"943","2010-09-29",57.700001
"944","2010-09-30",57.75
"945","2010-10-01",58.080002
"946","2010-10-04",57.66
"947","2010-10-05",58.720001
"948","2010-10-06",59.419998
"949","2010-10-07",58.549999
"950","2010-10-08",58.580002
"951","2010-10-11",58.419998
"952","2010-10-12",59.259998
