"","date","BLDP"
"1001","2010-12-21",1.5
"1002","2010-12-22",1.54
"1003","2010-12-23",1.58
"1004","2010-12-27",1.5
"1005","2010-12-28",1.5
"1006","2010-12-29",1.59
"1007","2010-12-30",1.55
"1008","2010-12-31",1.5
"1009","2011-01-03",1.54
"1010","2011-01-04",1.58
"1011","2011-01-05",1.67
"1012","2011-01-06",1.65
"1013","2011-01-07",1.62
"1014","2011-01-10",1.63
"1015","2011-01-11",1.63
"1016","2011-01-12",1.64
"1017","2011-01-13",1.63
"1018","2011-01-14",1.63
"1019","2011-01-18",1.68
"1020","2011-01-19",1.64
"1021","2011-01-20",1.62
"1022","2011-01-21",1.58
"1023","2011-01-24",1.6
"1024","2011-01-25",1.63
"1025","2011-01-26",1.65
"1026","2011-01-27",1.65
"1027","2011-01-28",1.64
"1028","2011-01-31",1.66
"1029","2011-02-01",1.68
"1030","2011-02-02",2.14
"1031","2011-02-03",2.05
"1032","2011-02-04",2.04
"1033","2011-02-07",2.13
"1034","2011-02-08",2.1
"1035","2011-02-09",2.03
"1036","2011-02-10",2.08
"1037","2011-02-11",2.13
"1038","2011-02-14",2.15
"1039","2011-02-15",2.04
"1040","2011-02-16",2.1
"1041","2011-02-17",2.12
"1042","2011-02-18",2.12
"1043","2011-02-22",2.01
"1044","2011-02-23",1.98
"1045","2011-02-24",1.98
"1046","2011-02-25",2.04
"1047","2011-02-28",2.16
"1048","2011-03-01",2.27
"1049","2011-03-02",2.23
"1050","2011-03-03",2.22
"1051","2011-03-04",2.18
"1052","2011-03-07",2.08
"1053","2011-03-08",2.18
"1054","2011-03-09",2.13
"1055","2011-03-10",2.05
"1056","2011-03-11",2.01
"1057","2011-03-14",2.04
"1058","2011-03-15",1.97
"1059","2011-03-16",2
"1060","2011-03-17",2.06
"1061","2011-03-18",2.15
"1062","2011-03-21",2.24
"1063","2011-03-22",2.19
"1064","2011-03-23",2.2
"1065","2011-03-24",2.18
"1066","2011-03-25",2.29
"1067","2011-03-28",2.24
"1068","2011-03-29",2.42
"1069","2011-03-30",2.35
"1070","2011-03-31",2.33
"1071","2011-04-01",2.38
"1072","2011-04-04",2.42
"1073","2011-04-05",2.37
"1074","2011-04-06",2.35
"1075","2011-04-07",2.28
"1076","2011-04-08",2.24
"1077","2011-04-11",2.24
"1078","2011-04-12",2.14
"1079","2011-04-13",2.1
"1080","2011-04-14",2.13
"1081","2011-04-15",2.1
"1082","2011-04-18",2.05
"1083","2011-04-19",2.09
"1084","2011-04-20",2.09
"1085","2011-04-21",2.1
"1086","2011-04-25",2.07
"1087","2011-04-26",2.06
"1088","2011-04-27",2.07
"1089","2011-04-28",2.08
"1090","2011-04-29",2.06
"1091","2011-05-02",2.09
"1092","2011-05-03",1.94
"1093","2011-05-04",1.88
"1094","2011-05-05",1.77
"1095","2011-05-06",1.83
"1096","2011-05-09",1.83
"1097","2011-05-10",1.82
"1098","2011-05-11",1.77
"1099","2011-05-12",1.69
"1100","2011-05-13",1.7
"1101","2011-05-16",1.72
"1102","2011-05-17",1.68
"1103","2011-05-18",1.65
"1104","2011-05-19",1.66
"1105","2011-05-20",1.6
"1106","2011-05-23",1.63
"1107","2011-05-24",1.6
"1108","2011-05-25",1.65
"1109","2011-05-26",1.64
"1110","2011-05-27",1.71
"1111","2011-05-31",1.75
"1112","2011-06-01",1.71
"1113","2011-06-02",1.73
"1114","2011-06-03",1.74
"1115","2011-06-06",1.74
"1116","2011-06-07",1.77
"1117","2011-06-08",1.68
"1118","2011-06-09",1.68
"1119","2011-06-10",1.62
"1120","2011-06-13",1.59
"1121","2011-06-14",1.58
"1122","2011-06-15",1.57
"1123","2011-06-16",1.54
"1124","2011-06-17",1.52
"1125","2011-06-20",1.53
"1126","2011-06-21",1.57
"1127","2011-06-22",1.56
"1128","2011-06-23",1.56
"1129","2011-06-24",1.57
"1130","2011-06-27",1.55
"1131","2011-06-28",1.58
"1132","2011-06-29",1.59
"1133","2011-06-30",1.59
"1134","2011-07-01",1.6
"1135","2011-07-05",1.59
"1136","2011-07-06",1.59
"1137","2011-07-07",1.6
"1138","2011-07-08",1.6
"1139","2011-07-11",1.53
"1140","2011-07-12",1.53
"1141","2011-07-13",1.54
"1142","2011-07-14",1.5
"1143","2011-07-15",1.5
"1144","2011-07-18",1.47
"1145","2011-07-19",1.59
"1146","2011-07-20",1.62
"1147","2011-07-21",1.59
"1148","2011-07-22",1.6
"1149","2011-07-25",1.55
"1150","2011-07-26",1.55
"1151","2011-07-27",1.51
"1152","2011-07-28",1.54
"1153","2011-07-29",1.54
"1154","2011-08-01",1.55
"1155","2011-08-02",1.48
"1156","2011-08-03",1.53
"1157","2011-08-04",1.34
"1158","2011-08-05",1.39
"1159","2011-08-08",1.24
"1160","2011-08-09",1.38
"1161","2011-08-10",1.35
"1162","2011-08-11",1.42
"1163","2011-08-12",1.37
"1164","2011-08-15",1.43
"1165","2011-08-16",1.38
"1166","2011-08-17",1.4
"1167","2011-08-18",1.34
"1168","2011-08-19",1.34
"1169","2011-08-22",1.28
"1170","2011-08-23",1.33
"1171","2011-08-24",1.32
"1172","2011-08-25",1.31
"1173","2011-08-26",1.35
"1174","2011-08-29",1.38
"1175","2011-08-30",1.39
"1176","2011-08-31",1.39
"1177","2011-09-01",1.35
"1178","2011-09-02",1.31
"1179","2011-09-06",1.33
"1180","2011-09-07",1.42
"1181","2011-09-08",1.41
"1182","2011-09-09",1.41
"1183","2011-09-12",1.42
"1184","2011-09-13",1.47
"1185","2011-09-14",1.52
"1186","2011-09-15",1.45
"1187","2011-09-16",1.4
"1188","2011-09-19",1.43
"1189","2011-09-20",1.43
"1190","2011-09-21",1.39
"1191","2011-09-22",1.31
"1192","2011-09-23",1.32
"1193","2011-09-26",1.28
"1194","2011-09-27",1.33
"1195","2011-09-28",1.22
"1196","2011-09-29",1.2
"1197","2011-09-30",1.21
"1198","2011-10-03",1.15
"1199","2011-10-04",1.2
"1200","2011-10-05",1.22
"1201","2011-10-06",1.24
"1202","2011-10-07",1.26
"1203","2011-10-10",1.36
"1204","2011-10-11",1.33
"1205","2011-10-12",1.36
"1206","2011-10-13",1.35
"1207","2011-10-14",1.35
"1208","2011-10-17",1.28
"1209","2011-10-18",1.29
"1210","2011-10-19",1.3
"1211","2011-10-20",1.29
"1212","2011-10-21",1.33
"1213","2011-10-24",1.33
"1214","2011-10-25",1.38
"1215","2011-10-26",1.37
"1216","2011-10-27",1.42
"1217","2011-10-28",1.43
"1218","2011-10-31",1.5
"1219","2011-11-01",1.4
"1220","2011-11-02",1.46
"1221","2011-11-03",1.4
"1222","2011-11-04",1.35
"1223","2011-11-07",1.34
"1224","2011-11-08",1.35
"1225","2011-11-09",1.28
"1226","2011-11-10",1.31
"1227","2011-11-11",1.36
"1228","2011-11-14",1.4
"1229","2011-11-15",1.36
"1230","2011-11-16",1.32
"1231","2011-11-17",1.29
"1232","2011-11-18",1.28
"1233","2011-11-21",1.27
"1234","2011-11-22",1.21
"1235","2011-11-23",1.25
"1236","2011-11-25",1.21
"1237","2011-11-28",1.21
"1238","2011-11-29",1.21
"1239","2011-11-30",1.32
"1240","2011-12-01",1.28
"1241","2011-12-02",1.25
"1242","2011-12-05",1.25
"1243","2011-12-06",1.23
"1244","2011-12-07",1.24
"1245","2011-12-08",1.22
"1246","2011-12-09",1.2
"1247","2011-12-12",1.22
"1248","2011-12-13",1.19
"1249","2011-12-14",1.2
"1250","2011-12-15",1.15
"1251","2011-12-16",1.15
"1252","2011-12-19",1.16
"1253","2011-12-20",1.15
"1254","2011-12-21",1.16
"1255","2011-12-22",1.13
"1256","2011-12-23",1.1
"1257","2011-12-27",1.07
"1258","2011-12-28",1.22
"1259","2011-12-29",1.14
"1260","2011-12-30",1.08
"1261","2012-01-03",1.13
"1262","2012-01-04",1.09
"1263","2012-01-05",1.09
"1264","2012-01-06",1.07
"1265","2012-01-09",1.11
"1266","2012-01-10",1.12
"1267","2012-01-11",1.12
"1268","2012-01-12",1.13
"1269","2012-01-13",1.11
"1270","2012-01-17",1.08
"1271","2012-01-18",1.09
"1272","2012-01-19",1.08
"1273","2012-01-20",1.11
"1274","2012-01-23",1.13
"1275","2012-01-24",1.13
"1276","2012-01-25",1.12
"1277","2012-01-26",1.12
"1278","2012-01-27",1.13
"1279","2012-01-30",1.22
"1280","2012-01-31",1.19
"1281","2012-02-01",1.2
"1282","2012-02-02",1.2
"1283","2012-02-03",1.27
"1284","2012-02-06",1.28
"1285","2012-02-07",1.27
"1286","2012-02-08",1.38
"1287","2012-02-09",1.45
"1288","2012-02-10",1.4
"1289","2012-02-13",1.4
"1290","2012-02-14",1.37
"1291","2012-02-15",1.41
"1292","2012-02-16",1.43
"1293","2012-02-17",1.45
"1294","2012-02-21",1.63
"1295","2012-02-22",1.72
"1296","2012-02-23",1.68
"1297","2012-02-24",1.63
"1298","2012-02-27",1.6
"1299","2012-02-28",1.56
"1300","2012-02-29",1.51
"1301","2012-03-01",1.39
"1302","2012-03-02",1.36
"1303","2012-03-05",1.43
"1304","2012-03-06",1.38
"1305","2012-03-07",1.41
"1306","2012-03-08",1.42
"1307","2012-03-09",1.44
"1308","2012-03-12",1.5
"1309","2012-03-13",1.51
"1310","2012-03-14",1.49
"1311","2012-03-15",1.53
"1312","2012-03-16",1.52
"1313","2012-03-19",1.52
"1314","2012-03-20",1.56
"1315","2012-03-21",1.53
"1316","2012-03-22",1.51
"1317","2012-03-23",1.49
"1318","2012-03-26",1.49
"1319","2012-03-27",1.48
"1320","2012-03-28",1.39
"1321","2012-03-29",1.36
"1322","2012-03-30",1.43
"1323","2012-04-02",1.42
"1324","2012-04-03",1.37
"1325","2012-04-04",1.39
"1326","2012-04-05",1.37
"1327","2012-04-09",1.35
"1328","2012-04-10",1.36
"1329","2012-04-11",1.37
"1330","2012-04-12",1.37
"1331","2012-04-13",1.4
"1332","2012-04-16",1.4
"1333","2012-04-17",1.36
"1334","2012-04-18",1.3
"1335","2012-04-19",1.26
"1336","2012-04-20",1.32
"1337","2012-04-23",1.31
"1338","2012-04-24",1.28
"1339","2012-04-25",1.28
"1340","2012-04-26",1.31
"1341","2012-04-27",1.33
"1342","2012-04-30",1.43
"1343","2012-05-01",1.41
"1344","2012-05-02",1.33
"1345","2012-05-03",1.31
"1346","2012-05-04",1.31
"1347","2012-05-07",1.3
"1348","2012-05-08",1.28
"1349","2012-05-09",1.3
"1350","2012-05-10",1.3
"1351","2012-05-11",1.32
"1352","2012-05-14",1.36
"1353","2012-05-15",1.27
"1354","2012-05-16",1.24
"1355","2012-05-17",1.23
"1356","2012-05-18",1.19
"1357","2012-05-21",1.17
"1358","2012-05-22",1.17
"1359","2012-05-23",1.14
"1360","2012-05-24",1.14
"1361","2012-05-25",1.16
"1362","2012-05-29",1.14
"1363","2012-05-30",1.14
"1364","2012-05-31",1.15
"1365","2012-06-01",1.13
"1366","2012-06-04",1.2
"1367","2012-06-05",1.19
"1368","2012-06-06",1.19
"1369","2012-06-07",1.15
"1370","2012-06-08",1.17
"1371","2012-06-11",1.14
"1372","2012-06-12",1.15
"1373","2012-06-13",1.11
"1374","2012-06-14",1.1
"1375","2012-06-15",1.13
"1376","2012-06-18",1.12
"1377","2012-06-19",1.11
"1378","2012-06-20",1.17
"1379","2012-06-21",1.12
"1380","2012-06-22",1.18
"1381","2012-06-25",1.13
"1382","2012-06-26",1.11
"1383","2012-06-27",1.1
"1384","2012-06-28",1.15
"1385","2012-06-29",1.14
"1386","2012-07-02",1.14
"1387","2012-07-03",1.13
"1388","2012-07-05",1.15
"1389","2012-07-06",1.14
"1390","2012-07-09",1.12
"1391","2012-07-10",1.14
"1392","2012-07-11",1.11
"1393","2012-07-12",1.1
"1394","2012-07-13",1.1
"1395","2012-07-16",1.11
"1396","2012-07-17",1.12
"1397","2012-07-18",1.1
"1398","2012-07-19",1.11
"1399","2012-07-20",1.09
"1400","2012-07-23",1.06
"1401","2012-07-24",1.07
"1402","2012-07-25",1.04
"1403","2012-07-26",1.04
"1404","2012-07-27",1.05
"1405","2012-07-30",1.04
"1406","2012-07-31",1.03
"1407","2012-08-01",1.05
"1408","2012-08-02",1.03
"1409","2012-08-03",1.06
"1410","2012-08-06",1.07
"1411","2012-08-07",1.12
"1412","2012-08-08",1.1
"1413","2012-08-09",1.13
"1414","2012-08-10",1.09
"1415","2012-08-13",1.1
"1416","2012-08-14",1.04
"1417","2012-08-15",1.05
"1418","2012-08-16",1.02
"1419","2012-08-17",1
"1420","2012-08-20",1.02
"1421","2012-08-21",1
"1422","2012-08-22",1
"1423","2012-08-23",0.98
"1424","2012-08-24",0.99
"1425","2012-08-27",1
"1426","2012-08-28",0.98
"1427","2012-08-29",0.98
"1428","2012-08-30",0.92
"1429","2012-08-31",0.95
"1430","2012-09-04",0.98
"1431","2012-09-05",0.97
"1432","2012-09-06",0.95
"1433","2012-09-07",0.95
"1434","2012-09-10",0.95
"1435","2012-09-11",0.97
"1436","2012-09-12",0.97
"1437","2012-09-13",0.95
"1438","2012-09-14",0.94
"1439","2012-09-17",0.88
"1440","2012-09-18",0.84
"1441","2012-09-19",0.85
"1442","2012-09-20",0.83
"1443","2012-09-21",0.81
"1444","2012-09-24",0.79
"1445","2012-09-25",0.77
"1446","2012-09-26",0.71
"1447","2012-09-27",0.68
"1448","2012-09-28",0.72
"1449","2012-10-01",0.87
"1450","2012-10-02",0.87
"1451","2012-10-03",0.8
"1452","2012-10-04",0.87
"1453","2012-10-05",0.87
"1454","2012-10-08",0.86
"1455","2012-10-09",0.85
"1456","2012-10-10",0.75
"1457","2012-10-11",0.77
"1458","2012-10-12",0.77
"1459","2012-10-15",0.76
"1460","2012-10-16",0.76
"1461","2012-10-17",0.75
"1462","2012-10-18",0.83
"1463","2012-10-19",0.8
"1464","2012-10-22",0.78
"1465","2012-10-23",0.74
"1466","2012-10-24",0.74
"1467","2012-10-25",0.75
"1468","2012-10-26",0.73
"1469","2012-10-31",0.72
"1470","2012-11-01",0.74
"1471","2012-11-02",0.74
"1472","2012-11-05",0.71
"1473","2012-11-06",0.72
"1474","2012-11-07",0.7
"1475","2012-11-08",0.72
"1476","2012-11-09",0.7
"1477","2012-11-12",0.69
"1478","2012-11-13",0.69
"1479","2012-11-14",0.68
"1480","2012-11-15",0.66
"1481","2012-11-16",0.61
"1482","2012-11-19",0.65
"1483","2012-11-20",0.63
"1484","2012-11-21",0.65
"1485","2012-11-23",0.66
"1486","2012-11-26",0.64
"1487","2012-11-27",0.67
"1488","2012-11-28",0.68
"1489","2012-11-29",0.69
"1490","2012-11-30",0.66
"1491","2012-12-03",0.68
"1492","2012-12-04",0.66
"1493","2012-12-05",0.66
"1494","2012-12-06",0.64
"1495","2012-12-07",0.65
"1496","2012-12-10",0.62
"1497","2012-12-11",0.61
"1498","2012-12-12",0.6
"1499","2012-12-13",0.6
"1500","2012-12-14",0.6
"1501","2012-12-17",0.63
"1502","2012-12-18",0.59
"1503","2012-12-19",0.6
"1504","2012-12-20",0.6
"1505","2012-12-21",0.59
"1506","2012-12-24",0.59
"1507","2012-12-26",0.6
"1508","2012-12-27",0.61
"1509","2012-12-28",0.6
"1510","2012-12-31",0.61
"1511","2013-01-02",0.61
"1512","2013-01-03",0.59
"1513","2013-01-04",0.62
"1514","2013-01-07",0.62
"1515","2013-01-08",0.68
"1516","2013-01-09",0.71
"1517","2013-01-10",0.75
"1518","2013-01-11",0.74
"1519","2013-01-14",0.7
"1520","2013-01-15",0.69
"1521","2013-01-16",0.67
"1522","2013-01-17",0.7
"1523","2013-01-18",0.68
"1524","2013-01-22",0.69
"1525","2013-01-23",0.68
"1526","2013-01-24",0.68
"1527","2013-01-25",0.68
"1528","2013-01-28",0.67
"1529","2013-01-29",0.69
"1530","2013-01-30",0.65
"1531","2013-01-31",0.67
"1532","2013-02-01",0.67
"1533","2013-02-04",0.69
"1534","2013-02-05",0.7
"1535","2013-02-06",0.71
"1536","2013-02-07",0.72
"1537","2013-02-08",0.72
"1538","2013-02-11",0.71
"1539","2013-02-12",0.7
"1540","2013-02-13",0.69
"1541","2013-02-14",0.68
"1542","2013-02-15",0.68
"1543","2013-02-19",0.73
"1544","2013-02-20",0.7
"1545","2013-02-21",0.72
"1546","2013-02-22",0.72
"1547","2013-02-25",0.68
"1548","2013-02-26",0.68
"1549","2013-02-27",0.69
"1550","2013-02-28",0.7
"1551","2013-03-01",0.7
"1552","2013-03-04",0.73
"1553","2013-03-05",0.84
"1554","2013-03-06",1.31
"1555","2013-03-07",1.19
"1556","2013-03-08",1.15
"1557","2013-03-11",1.24
"1558","2013-03-12",1.08
"1559","2013-03-13",1.21
"1560","2013-03-14",1.34
"1561","2013-03-15",1.41
"1562","2013-03-18",1.4
"1563","2013-03-19",1.34
"1564","2013-03-20",1.36
"1565","2013-03-21",1.08
"1566","2013-03-22",1.07
"1567","2013-03-25",1.06
"1568","2013-03-26",1
"1569","2013-03-27",1
"1570","2013-03-28",1.03
"1571","2013-04-01",1.02
"1572","2013-04-02",0.96
"1573","2013-04-03",0.93
"1574","2013-04-04",0.92
"1575","2013-04-05",0.96
"1576","2013-04-08",0.98
"1577","2013-04-09",0.95
"1578","2013-04-10",0.95
"1579","2013-04-11",0.93
"1580","2013-04-12",0.87
"1581","2013-04-15",0.8
"1582","2013-04-16",0.8
"1583","2013-04-17",0.78
"1584","2013-04-18",0.79
"1585","2013-04-19",0.83
"1586","2013-04-22",0.9
"1587","2013-04-23",0.92
"1588","2013-04-24",0.93
"1589","2013-04-25",0.92
"1590","2013-04-26",0.94
"1591","2013-04-29",0.9
"1592","2013-04-30",0.93
"1593","2013-05-01",0.92
"1594","2013-05-02",1.03
"1595","2013-05-03",0.97
"1596","2013-05-06",1.02
"1597","2013-05-07",1.03
"1598","2013-05-08",1
"1599","2013-05-09",1.02
"1600","2013-05-10",1.06
"1601","2013-05-13",1.07
"1602","2013-05-14",1.18
"1603","2013-05-15",1.16
"1604","2013-05-16",1.1
"1605","2013-05-17",1.07
"1606","2013-05-20",1.11
"1607","2013-05-21",1.16
"1608","2013-05-22",1.16
"1609","2013-05-23",1.2
"1610","2013-05-24",1.39
"1611","2013-05-28",1.83
"1612","2013-05-29",2.02
"1613","2013-05-30",1.76
"1614","2013-05-31",1.71
"1615","2013-06-03",1.75
"1616","2013-06-04",1.65
"1617","2013-06-05",1.55
"1618","2013-06-06",1.62
"1619","2013-06-07",1.89
"1620","2013-06-10",1.97
"1621","2013-06-11",1.96
"1622","2013-06-12",1.99
"1623","2013-06-13",1.84
"1624","2013-06-14",1.8
"1625","2013-06-17",1.8
"1626","2013-06-18",1.74
"1627","2013-06-19",1.68
"1628","2013-06-20",1.61
"1629","2013-06-21",1.63
"1630","2013-06-24",1.58
"1631","2013-06-25",1.62
"1632","2013-06-26",1.88
"1633","2013-06-27",1.82
"1634","2013-06-28",1.81
"1635","2013-07-01",1.86
"1636","2013-07-02",1.81
"1637","2013-07-03",1.85
"1638","2013-07-05",1.85
"1639","2013-07-08",1.87
"1640","2013-07-09",1.84
"1641","2013-07-10",1.76
"1642","2013-07-11",1.8
"1643","2013-07-12",1.82
"1644","2013-07-15",1.99
"1645","2013-07-16",1.99
"1646","2013-07-17",2.04
"1647","2013-07-18",2.11
"1648","2013-07-19",2.21
"1649","2013-07-22",2.14
"1650","2013-07-23",2.12
"1651","2013-07-24",2.04
"1652","2013-07-25",2.08
"1653","2013-07-26",2.11
"1654","2013-07-29",2.09
"1655","2013-07-30",2.08
"1656","2013-07-31",1.96
"1657","2013-08-01",1.99
"1658","2013-08-02",2
"1659","2013-08-05",1.97
"1660","2013-08-06",1.92
"1661","2013-08-07",1.89
"1662","2013-08-08",1.99
"1663","2013-08-09",1.99
"1664","2013-08-12",1.98
"1665","2013-08-13",1.98
"1666","2013-08-14",1.93
"1667","2013-08-15",1.75
"1668","2013-08-16",1.87
"1669","2013-08-19",1.78
"1670","2013-08-20",1.6
"1671","2013-08-21",1.67
"1672","2013-08-22",1.66
"1673","2013-08-23",1.65
"1674","2013-08-26",1.64
"1675","2013-08-27",1.6
"1676","2013-08-28",1.53
"1677","2013-08-29",1.51
"1678","2013-08-30",1.46
"1679","2013-09-03",1.48
"1680","2013-09-04",1.62
"1681","2013-09-05",1.65
"1682","2013-09-06",1.64
"1683","2013-09-09",1.65
"1684","2013-09-10",1.58
"1685","2013-09-11",1.6
"1686","2013-09-12",1.6
"1687","2013-09-13",1.52
"1688","2013-09-16",1.52
"1689","2013-09-17",1.53
"1690","2013-09-18",1.53
"1691","2013-09-19",1.52
"1692","2013-09-20",1.51
"1693","2013-09-23",1.5
"1694","2013-09-24",1.53
"1695","2013-09-25",1.65
"1696","2013-09-26",1.77
"1697","2013-09-27",1.81
"1698","2013-09-30",1.75
"1699","2013-10-01",1.73
"1700","2013-10-02",1.64
"1701","2013-10-03",1.62
"1702","2013-10-04",1.37
"1703","2013-10-07",1.46
"1704","2013-10-08",1.33
"1705","2013-10-09",1.34
"1706","2013-10-10",1.4
"1707","2013-10-11",1.43
"1708","2013-10-14",1.39
"1709","2013-10-15",1.4
"1710","2013-10-16",1.39
"1711","2013-10-17",1.39
"1712","2013-10-18",1.38
"1713","2013-10-21",1.36
"1714","2013-10-22",1.35
"1715","2013-10-23",1.35
"1716","2013-10-24",1.39
"1717","2013-10-25",1.37
"1718","2013-10-28",1.4
"1719","2013-10-29",1.39
"1720","2013-10-30",1.41
"1721","2013-10-31",1.37
"1722","2013-11-01",1.35
"1723","2013-11-04",1.34
"1724","2013-11-05",1.36
"1725","2013-11-06",1.33
"1726","2013-11-07",1.3
"1727","2013-11-08",1.27
"1728","2013-11-11",1.34
"1729","2013-11-12",1.35
"1730","2013-11-13",1.38
"1731","2013-11-14",1.37
"1732","2013-11-15",1.36
"1733","2013-11-18",1.35
"1734","2013-11-19",1.3
"1735","2013-11-20",1.27
"1736","2013-11-21",1.28
"1737","2013-11-22",1.3
"1738","2013-11-25",1.32
"1739","2013-11-26",1.27
"1740","2013-11-27",1.32
"1741","2013-11-29",1.32
"1742","2013-12-02",1.3
"1743","2013-12-03",1.28
"1744","2013-12-04",1.49
"1745","2013-12-05",1.43
"1746","2013-12-06",1.7
"1747","2013-12-09",1.58
"1748","2013-12-10",1.64
"1749","2013-12-11",1.54
"1750","2013-12-12",1.64
"1751","2013-12-13",1.69
"1752","2013-12-16",1.62
"1753","2013-12-17",1.49
"1754","2013-12-18",1.53
"1755","2013-12-19",1.53
"1756","2013-12-20",1.52
"1757","2013-12-23",1.5
"1758","2013-12-24",1.48
"1759","2013-12-26",1.51
"1760","2013-12-27",1.47
"1761","2013-12-30",1.56
"1762","2013-12-31",1.52
"1763","2014-01-02",1.75
"1764","2014-01-03",1.86
"1765","2014-01-06",1.85
"1766","2014-01-07",2.47
"1767","2014-01-08",2.27
"1768","2014-01-09",2.08
"1769","2014-01-10",2.46
"1770","2014-01-13",2.32
"1771","2014-01-14",2.3
"1772","2014-01-15",2.36
"1773","2014-01-16",2.41
"1774","2014-01-17",2.33
"1775","2014-01-21",2.3
"1776","2014-01-22",2.19
"1777","2014-01-23",2.06
"1778","2014-01-24",1.93
"1779","2014-01-27",1.85
"1780","2014-01-28",1.96
"1781","2014-01-29",1.99
"1782","2014-01-30",1.96
"1783","2014-01-31",2.12
"1784","2014-02-03",2.05
"1785","2014-02-04",2.13
"1786","2014-02-05",2.02
"1787","2014-02-06",2.06
"1788","2014-02-07",2.05
"1789","2014-02-10",2.24
"1790","2014-02-11",2.27
"1791","2014-02-12",2.37
"1792","2014-02-13",2.37
"1793","2014-02-14",2.4
"1794","2014-02-18",2.39
"1795","2014-02-19",2.38
"1796","2014-02-20",2.3
"1797","2014-02-21",2.43
"1798","2014-02-24",2.82
"1799","2014-02-25",2.93
"1800","2014-02-26",3.35
"1801","2014-02-27",3.58
"1802","2014-02-28",3.7
"1803","2014-03-03",4.23
"1804","2014-03-04",5.36
"1805","2014-03-05",5.36
"1806","2014-03-06",5.08
"1807","2014-03-07",5.28
"1808","2014-03-10",6.88
"1809","2014-03-11",5.1
"1810","2014-03-12",5.36
"1811","2014-03-13",5.98
"1812","2014-03-14",5.69
"1813","2014-03-17",5.19
"1814","2014-03-18",4.76
"1815","2014-03-19",4.66
"1816","2014-03-20",4.32
"1817","2014-03-21",4.33
"1818","2014-03-24",4.09
"1819","2014-03-25",5.4
"1820","2014-03-26",4.17
"1821","2014-03-27",4.38
"1822","2014-03-28",4.29
"1823","2014-03-31",4.4
"1824","2014-04-01",4.49
"1825","2014-04-02",4.87
"1826","2014-04-03",4.53
"1827","2014-04-04",4.33
"1828","2014-04-07",3.94
"1829","2014-04-08",4.3
"1830","2014-04-09",4.2
"1831","2014-04-10",4.14
"1832","2014-04-11",3.93
"1833","2014-04-14",3.89
"1834","2014-04-15",3.65
"1835","2014-04-16",3.66
"1836","2014-04-17",3.78
"1837","2014-04-21",4.05
"1838","2014-04-22",3.96
"1839","2014-04-23",3.95
"1840","2014-04-24",3.97
"1841","2014-04-25",4.17
"1842","2014-04-28",4.09
"1843","2014-04-29",3.7
"1844","2014-04-30",3.66
"1845","2014-05-01",3.74
"1846","2014-05-02",3.57
"1847","2014-05-05",3.34
"1848","2014-05-06",3.08
"1849","2014-05-07",3
"1850","2014-05-08",3.03
"1851","2014-05-09",2.89
"1852","2014-05-12",3
"1853","2014-05-13",3.19
"1854","2014-05-14",3.02
"1855","2014-05-15",3.07
"1856","2014-05-16",3.28
"1857","2014-05-19",3.41
"1858","2014-05-20",3.32
"1859","2014-05-21",3.29
"1860","2014-05-22",3.28
"1861","2014-05-23",3.2
"1862","2014-05-27",3.26
"1863","2014-05-28",3.88
"1864","2014-05-29",3.7
"1865","2014-05-30",3.81
"1866","2014-06-02",3.82
"1867","2014-06-03",3.93
"1868","2014-06-04",3.64
"1869","2014-06-05",3.69
"1870","2014-06-06",3.68
"1871","2014-06-09",3.58
"1872","2014-06-10",3.5
"1873","2014-06-11",3.38
"1874","2014-06-12",3.34
"1875","2014-06-13",3.4
"1876","2014-06-16",3.3
"1877","2014-06-17",3.56
"1878","2014-06-18",4.15
"1879","2014-06-19",4.02
"1880","2014-06-20",4.27
"1881","2014-06-23",4.23
"1882","2014-06-24",3.92
"1883","2014-06-25",4.05
"1884","2014-06-26",4.13
"1885","2014-06-27",4.16
"1886","2014-06-30",4.12
"1887","2014-07-01",4.26
"1888","2014-07-02",4.13
"1889","2014-07-03",4.19
"1890","2014-07-07",4.09
"1891","2014-07-08",3.9
"1892","2014-07-09",3.88
"1893","2014-07-10",3.72
"1894","2014-07-11",3.73
"1895","2014-07-14",3.71
"1896","2014-07-15",4.02
"1897","2014-07-16",3.88
"1898","2014-07-17",3.72
"1899","2014-07-18",3.94
"1900","2014-07-21",4.14
"1901","2014-07-22",4.15
"1902","2014-07-23",4.25
"1903","2014-07-24",4.07
"1904","2014-07-25",4.14
"1905","2014-07-28",4.32
"1906","2014-07-29",4.38
"1907","2014-07-30",4.16
"1908","2014-07-31",3.98
"1909","2014-08-01",4.01
"1910","2014-08-04",4.02
"1911","2014-08-05",3.94
"1912","2014-08-06",3.93
"1913","2014-08-07",3.93
"1914","2014-08-08",3.95
"1915","2014-08-11",4.01
"1916","2014-08-12",3.94
"1917","2014-08-13",4
"1918","2014-08-14",4.08
"1919","2014-08-15",3.99
"1920","2014-08-18",3.97
"1921","2014-08-19",3.92
"1922","2014-08-20",3.87
"1923","2014-08-21",3.76
"1924","2014-08-22",3.8
"1925","2014-08-25",3.89
"1926","2014-08-26",3.86
"1927","2014-08-27",3.86
"1928","2014-08-28",3.78
"1929","2014-08-29",3.79
"1930","2014-09-02",3.82
"1931","2014-09-03",3.73
"1932","2014-09-04",3.59
"1933","2014-09-05",3.54
"1934","2014-09-08",3.56
