"","date","WNC"
"1002","2010-12-22",12.6
"1003","2010-12-23",12.12
"1004","2010-12-27",12.14
"1005","2010-12-28",11.87
"1006","2010-12-29",11.8
"1007","2010-12-30",12.16
"1008","2010-12-31",11.85
"1009","2011-01-03",11.74
"1010","2011-01-04",11.47
"1011","2011-01-05",12.25
"1012","2011-01-06",12.11
"1013","2011-01-07",12.05
"1014","2011-01-10",12.25
"1015","2011-01-11",12.46
"1016","2011-01-12",12.3
"1017","2011-01-13",12.04
"1018","2011-01-14",11.8
"1019","2011-01-18",11.82
"1020","2011-01-19",11.37
"1021","2011-01-20",11.18
"1022","2011-01-21",11.04
"1023","2011-01-24",11.2
"1024","2011-01-25",11.76
"1025","2011-01-26",12.25
"1026","2011-01-27",12.26
"1027","2011-01-28",11.47
"1028","2011-01-31",11.36
"1029","2011-02-01",11.74
"1030","2011-02-02",11.18
"1031","2011-02-03",11.16
"1032","2011-02-04",10.91
"1033","2011-02-07",11.65
"1034","2011-02-08",11.84
"1035","2011-02-09",11.6
"1036","2011-02-10",11.84
"1037","2011-02-11",11.98
"1038","2011-02-14",11.95
"1039","2011-02-15",12.01
"1040","2011-02-16",12.38
"1041","2011-02-17",12.44
"1042","2011-02-18",11.79
"1043","2011-02-22",10.52
"1044","2011-02-23",10.21
"1045","2011-02-24",10.88
"1046","2011-02-25",10.61
"1047","2011-02-28",10.42
"1048","2011-03-01",10.05
"1049","2011-03-02",10.6
"1050","2011-03-03",10.78
"1051","2011-03-04",10.55
"1052","2011-03-07",10.25
"1053","2011-03-08",10.37
"1054","2011-03-09",10.48
"1055","2011-03-10",10.3
"1056","2011-03-11",10.47
"1057","2011-03-14",10.34
"1058","2011-03-15",10.46
"1059","2011-03-16",10.42
"1060","2011-03-17",10.97
"1061","2011-03-18",11.52
"1062","2011-03-21",11.46
"1063","2011-03-22",11.23
"1064","2011-03-23",11.16
"1065","2011-03-24",11.53
"1066","2011-03-25",11.47
"1067","2011-03-28",11.25
"1068","2011-03-29",11.17
"1069","2011-03-30",11.69
"1070","2011-03-31",11.58
"1071","2011-04-01",11.44
"1072","2011-04-04",11.48
"1073","2011-04-05",11.69
"1074","2011-04-06",11.55
"1075","2011-04-07",11.48
"1076","2011-04-08",11.27
"1077","2011-04-11",11.05
"1078","2011-04-12",10.52
"1079","2011-04-13",10.53
"1080","2011-04-14",10.3
"1081","2011-04-15",10.53
"1082","2011-04-18",10.41
"1083","2011-04-19",10.13
"1084","2011-04-20",9.97
"1085","2011-04-21",10.07
"1086","2011-04-25",10.56
"1087","2011-04-26",11.01
"1088","2011-04-27",11.26
"1089","2011-04-28",11.1
"1090","2011-04-29",11.03
"1091","2011-05-02",10.72
"1092","2011-05-03",10.84
"1093","2011-05-04",10.01
"1094","2011-05-05",10.24
"1095","2011-05-06",10.31
"1096","2011-05-09",10.59
"1097","2011-05-10",10.35
"1098","2011-05-11",10.29
"1099","2011-05-12",10.31
"1100","2011-05-13",9.92
"1101","2011-05-16",9.65
"1102","2011-05-17",9.18
"1103","2011-05-18",9.29
"1104","2011-05-19",9.27
"1105","2011-05-20",9.19
"1106","2011-05-23",8.86
"1107","2011-05-24",8.99
"1108","2011-05-25",9.22
"1109","2011-05-26",9.38
"1110","2011-05-27",9.65
"1111","2011-05-31",9.67
"1112","2011-06-01",9.34
"1113","2011-06-02",9.26
"1114","2011-06-03",9.09
"1115","2011-06-06",8.89
"1116","2011-06-07",8.97
"1117","2011-06-08",8.8
"1118","2011-06-09",8.96
"1119","2011-06-10",8.53
"1120","2011-06-13",8.78
"1121","2011-06-14",9.23
"1122","2011-06-15",9.11
"1123","2011-06-16",8.97
"1124","2011-06-17",8.8
"1125","2011-06-20",8.79
"1126","2011-06-21",9.15
"1127","2011-06-22",9.16
"1128","2011-06-23",9.12
"1129","2011-06-24",8.88
"1130","2011-06-27",9.04
"1131","2011-06-28",9.18
"1132","2011-06-29",9.06
"1133","2011-06-30",9.37
"1134","2011-07-01",9.66
"1135","2011-07-05",9.53
"1136","2011-07-06",9.45
"1137","2011-07-07",9.6
"1138","2011-07-08",9.45
"1139","2011-07-11",8.84
"1140","2011-07-12",8.76
"1141","2011-07-13",9.07
"1142","2011-07-14",8.7
"1143","2011-07-15",8.62
"1144","2011-07-18",8.41
"1145","2011-07-19",8.49
"1146","2011-07-20",8.65
"1147","2011-07-21",8.66
"1148","2011-07-22",8.65
"1149","2011-07-25",8.45
"1150","2011-07-26",8.2
"1151","2011-07-27",7.58
"1152","2011-07-28",7.55
"1153","2011-07-29",7.51
"1154","2011-08-01",7.4
"1155","2011-08-02",6.86
"1156","2011-08-03",6.41
"1157","2011-08-04",6.01
"1158","2011-08-05",5.48
"1159","2011-08-08",4.99
"1160","2011-08-09",5.16
"1161","2011-08-10",4.78
"1162","2011-08-11",5.48
"1163","2011-08-12",5.58
"1164","2011-08-15",5.82
"1165","2011-08-16",5.7
"1166","2011-08-17",5.39
"1167","2011-08-18",4.9
"1168","2011-08-19",4.66
"1169","2011-08-22",5
"1170","2011-08-23",5.29
"1171","2011-08-24",5.55
"1172","2011-08-25",5.25
"1173","2011-08-26",5.34
"1174","2011-08-29",5.84
"1175","2011-08-30",5.68
"1176","2011-08-31",5.69
"1177","2011-09-01",5.61
"1178","2011-09-02",5.32
"1179","2011-09-06",5.24
"1180","2011-09-07",5.67
"1181","2011-09-08",5.37
"1182","2011-09-09",5.16
"1183","2011-09-12",5.11
"1184","2011-09-13",5.21
"1185","2011-09-14",5.14
"1186","2011-09-15",5.71
"1187","2011-09-16",5.79
"1188","2011-09-19",5.53
"1189","2011-09-20",5.4
"1190","2011-09-21",4.99
"1191","2011-09-22",4.74
"1192","2011-09-23",4.59
"1193","2011-09-26",4.92
"1194","2011-09-27",5.03
"1195","2011-09-28",4.75
"1196","2011-09-29",4.99
"1197","2011-09-30",4.77
"1198","2011-10-03",4.4
"1199","2011-10-04",5.03
"1200","2011-10-05",4.95
"1201","2011-10-06",5.49
"1202","2011-10-07",5.4
"1203","2011-10-10",5.78
"1204","2011-10-11",6.17
"1205","2011-10-12",6.27
"1206","2011-10-13",6.19
"1207","2011-10-14",6.44
"1208","2011-10-17",6.01
"1209","2011-10-18",6.4
"1210","2011-10-19",6.13
"1211","2011-10-20",6.23
"1212","2011-10-21",6.56
"1213","2011-10-24",6.88
"1214","2011-10-25",6.36
"1215","2011-10-26",6.64
"1216","2011-10-27",7.16
"1217","2011-10-28",7.15
"1218","2011-10-31",6.9
"1219","2011-11-01",6.68
"1220","2011-11-02",7.34
"1221","2011-11-03",7.54
"1222","2011-11-04",7.89
"1223","2011-11-07",7.43
"1224","2011-11-08",7.51
"1225","2011-11-09",6.93
"1226","2011-11-10",7.02
"1227","2011-11-11",7.4
"1228","2011-11-14",7.2
"1229","2011-11-15",7.15
"1230","2011-11-16",6.95
"1231","2011-11-17",7
"1232","2011-11-18",7.02
"1233","2011-11-21",6.83
"1234","2011-11-22",6.68
"1235","2011-11-23",6.33
"1236","2011-11-25",6.13
"1237","2011-11-28",6.82
"1238","2011-11-29",6.68
"1239","2011-11-30",7.34
"1240","2011-12-01",7.3
"1241","2011-12-02",7.44
"1242","2011-12-05",7.58
"1243","2011-12-06",7.75
"1244","2011-12-07",7.76
"1245","2011-12-08",7.39
"1246","2011-12-09",7.67
"1247","2011-12-12",7.42
"1248","2011-12-13",7
"1249","2011-12-14",6.58
"1250","2011-12-15",6.61
"1251","2011-12-16",6.97
"1252","2011-12-19",6.6
"1253","2011-12-20",6.74
"1254","2011-12-21",6.91
"1255","2011-12-22",7.63
"1256","2011-12-23",7.87
"1257","2011-12-27",8
"1258","2011-12-28",7.69
"1259","2011-12-29",7.93
"1260","2011-12-30",7.84
"1261","2012-01-03",8.01
"1262","2012-01-04",8.1
"1263","2012-01-05",8.6
"1264","2012-01-06",8.7
"1265","2012-01-09",8.9
"1266","2012-01-10",8.63
"1267","2012-01-11",8.95
"1268","2012-01-12",8.46
"1269","2012-01-13",8.26
"1270","2012-01-17",8.08
"1271","2012-01-18",8.36
"1272","2012-01-19",8.41
"1273","2012-01-20",8.68
"1274","2012-01-23",8.75
"1275","2012-01-24",8.84
"1276","2012-01-25",8.83
"1277","2012-01-26",8.7
"1278","2012-01-27",9.01
"1279","2012-01-30",8.92
"1280","2012-01-31",8.87
"1281","2012-02-01",9.19
"1282","2012-02-02",9.17
"1283","2012-02-03",9.03
"1284","2012-02-06",9.27
"1285","2012-02-07",10.45
"1286","2012-02-08",10.77
"1287","2012-02-09",10.69
"1288","2012-02-10",10.33
"1289","2012-02-13",10.6
"1290","2012-02-14",10.44
"1291","2012-02-15",10.67
"1292","2012-02-16",11.06
"1293","2012-02-17",11.09
"1294","2012-02-21",10.74
"1295","2012-02-22",10.56
"1296","2012-02-23",10.85
"1297","2012-02-24",10.92
"1298","2012-02-27",10.81
"1299","2012-02-28",10.72
"1300","2012-02-29",10.56
"1301","2012-03-01",10.46
"1302","2012-03-02",10.12
"1303","2012-03-05",9.92
"1304","2012-03-06",9.62
"1305","2012-03-07",9.85
"1306","2012-03-08",9.98
"1307","2012-03-09",9.91
"1308","2012-03-12",9.67
"1309","2012-03-13",9.88
"1310","2012-03-14",9.84
"1311","2012-03-15",10.51
"1312","2012-03-16",10.38
"1313","2012-03-19",10.54
"1314","2012-03-20",10.08
"1315","2012-03-21",9.99
"1316","2012-03-22",9.51
"1317","2012-03-23",9.61
"1318","2012-03-26",9.78
"1319","2012-03-27",10.71
"1320","2012-03-28",10.26
"1321","2012-03-29",10.39
"1322","2012-03-30",10.35
"1323","2012-04-02",10.18
"1324","2012-04-03",10.04
"1325","2012-04-04",9.54
"1326","2012-04-05",9.57
"1327","2012-04-09",8.95
"1328","2012-04-10",8.55
"1329","2012-04-11",9.01
"1330","2012-04-12",9.63
"1331","2012-04-13",9.11
"1332","2012-04-16",9.09
"1333","2012-04-17",8.67
"1334","2012-04-18",9.03
"1335","2012-04-19",8.79
"1336","2012-04-20",8.77
"1337","2012-04-23",8.65
"1338","2012-04-24",8.14
"1339","2012-04-25",8.5
"1340","2012-04-26",8.49
"1341","2012-04-27",8.86
"1342","2012-04-30",8.37
"1343","2012-05-01",8.06
"1344","2012-05-02",8.72
"1345","2012-05-03",8.22
"1346","2012-05-04",7.86
"1347","2012-05-07",7.98
"1348","2012-05-08",7.99
"1349","2012-05-09",7.82
"1350","2012-05-10",7.81
"1351","2012-05-11",7.26
"1352","2012-05-14",7.31
"1353","2012-05-15",7.43
"1354","2012-05-16",7
"1355","2012-05-17",6.63
"1356","2012-05-18",6.64
"1357","2012-05-21",6.98
"1358","2012-05-22",7.19
"1359","2012-05-23",7.23
"1360","2012-05-24",7.29
"1361","2012-05-25",7.15
"1362","2012-05-29",7.39
"1363","2012-05-30",6.95
"1364","2012-05-31",6.96
"1365","2012-06-01",6.5
"1366","2012-06-04",6.24
"1367","2012-06-05",6.38
"1368","2012-06-06",6.54
"1369","2012-06-07",6.56
"1370","2012-06-08",6.72
"1371","2012-06-11",6.38
"1372","2012-06-12",6.49
"1373","2012-06-13",6.25
"1374","2012-06-14",6.27
"1375","2012-06-15",6.47
"1376","2012-06-18",6.45
"1377","2012-06-19",6.81
"1378","2012-06-20",6.76
"1379","2012-06-21",6.17
"1380","2012-06-22",6.24
"1381","2012-06-25",6.05
"1382","2012-06-26",6.05
"1383","2012-06-27",6.21
"1384","2012-06-28",6.31
"1385","2012-06-29",6.62
"1386","2012-07-02",6.51
"1387","2012-07-03",6.7
"1388","2012-07-05",6.58
"1389","2012-07-06",6.28
"1390","2012-07-09",6.22
"1391","2012-07-10",5.89
"1392","2012-07-11",5.93
"1393","2012-07-12",5.75
"1394","2012-07-13",6.55
"1395","2012-07-16",6.3
"1396","2012-07-17",6.26
"1397","2012-07-18",6.27
"1398","2012-07-19",6.24
"1399","2012-07-20",6.05
"1400","2012-07-23",5.8
"1401","2012-07-24",5.88
"1402","2012-07-25",5.82
"1403","2012-07-26",6.11
"1404","2012-07-27",6.48
"1405","2012-07-30",6.44
"1406","2012-07-31",6.78
"1407","2012-08-01",6.63
"1408","2012-08-02",6.31
"1409","2012-08-03",6.63
"1410","2012-08-06",6.9
"1411","2012-08-07",7.02
"1412","2012-08-08",6.97
"1413","2012-08-09",7.07
"1414","2012-08-10",6.99
"1415","2012-08-13",6.8
"1416","2012-08-14",6.63
"1417","2012-08-15",6.65
"1418","2012-08-16",6.8
"1419","2012-08-17",7.09
"1420","2012-08-20",6.95
"1421","2012-08-21",6.83
"1422","2012-08-22",6.9
"1423","2012-08-23",6.68
"1424","2012-08-24",6.62
"1425","2012-08-27",6.6
"1426","2012-08-28",6.76
"1427","2012-08-29",6.78
"1428","2012-08-30",6.48
"1429","2012-08-31",6.69
"1430","2012-09-04",6.61
"1431","2012-09-05",6.72
"1432","2012-09-06",7.11
"1433","2012-09-07",7.1
"1434","2012-09-10",7.1
"1435","2012-09-11",7.61
"1436","2012-09-12",7.66
"1437","2012-09-13",7.72
"1438","2012-09-14",7.69
"1439","2012-09-17",7.31
"1440","2012-09-18",7.08
"1441","2012-09-19",7.14
"1442","2012-09-20",7.09
"1443","2012-09-21",7.14
"1444","2012-09-24",7.15
"1445","2012-09-25",6.75
"1446","2012-09-26",6.86
"1447","2012-09-27",6.74
"1448","2012-09-28",7.13
"1449","2012-10-01",7.18
"1450","2012-10-02",7.24
"1451","2012-10-03",7.15
"1452","2012-10-04",7.28
"1453","2012-10-05",7.27
"1454","2012-10-08",7.25
"1455","2012-10-09",7.14
"1456","2012-10-10",6.95
"1457","2012-10-11",6.64
"1458","2012-10-12",6.48
"1459","2012-10-15",6.56
"1460","2012-10-16",6.7
"1461","2012-10-17",6.75
"1462","2012-10-18",6.69
"1463","2012-10-19",6.46
"1464","2012-10-22",6.41
"1465","2012-10-23",6.5
"1466","2012-10-24",6.3
"1467","2012-10-25",6.28
"1468","2012-10-26",6.36
"1469","2012-10-31",6.31
"1470","2012-11-01",7.79
"1471","2012-11-02",7.36
"1472","2012-11-05",7.63
"1473","2012-11-06",7.65
"1474","2012-11-07",7.35
"1475","2012-11-08",7.3
"1476","2012-11-09",7.34
"1477","2012-11-12",7.41
"1478","2012-11-13",7.43
"1479","2012-11-14",7.22
"1480","2012-11-15",7.16
"1481","2012-11-16",7.19
"1482","2012-11-19",7.26
"1483","2012-11-20",7.4
"1484","2012-11-21",8.08
"1485","2012-11-23",8.19
"1486","2012-11-26",8.08
"1487","2012-11-27",7.84
"1488","2012-11-28",8
"1489","2012-11-29",8.21
"1490","2012-11-30",8.09
"1491","2012-12-03",8.47
"1492","2012-12-04",8.86
"1493","2012-12-05",8.58
"1494","2012-12-06",8.45
"1495","2012-12-07",8.58
"1496","2012-12-10",8.69
"1497","2012-12-11",8.49
"1498","2012-12-12",8.46
"1499","2012-12-13",8.27
"1500","2012-12-14",8.48
"1501","2012-12-17",8.97
"1502","2012-12-18",9.31
"1503","2012-12-19",9.07
"1504","2012-12-20",9.29
"1505","2012-12-21",9.16
"1506","2012-12-24",9.18
"1507","2012-12-26",9.19
"1508","2012-12-27",9.19
"1509","2012-12-28",9.12
"1510","2012-12-31",8.97
"1511","2013-01-02",9.73
"1512","2013-01-03",9.74
"1513","2013-01-04",9.67
"1514","2013-01-07",9.57
"1515","2013-01-08",9.45
"1516","2013-01-09",9.47
"1517","2013-01-10",9.72
"1518","2013-01-11",9.52
"1519","2013-01-14",9.48
"1520","2013-01-15",9.39
"1521","2013-01-16",9.46
"1522","2013-01-17",9.59
"1523","2013-01-18",9.72
"1524","2013-01-22",9.62
"1525","2013-01-23",9.5
"1526","2013-01-24",9.92
"1527","2013-01-25",10.49
"1528","2013-01-28",10.74
"1529","2013-01-29",10.64
"1530","2013-01-30",10.61
"1531","2013-01-31",10.35
"1532","2013-02-01",10.64
"1533","2013-02-04",10.47
"1534","2013-02-05",10.85
"1535","2013-02-06",10.1
"1536","2013-02-07",9.77
"1537","2013-02-08",9.72
"1538","2013-02-11",9.75
"1539","2013-02-12",10.1
"1540","2013-02-13",10.31
"1541","2013-02-14",10.35
"1542","2013-02-15",10.47
"1543","2013-02-19",10.34
"1544","2013-02-20",9.61
"1545","2013-02-21",9.38
"1546","2013-02-22",9.67
"1547","2013-02-25",9.31
"1548","2013-02-26",9.4
"1549","2013-02-27",9.6
"1550","2013-02-28",9.54
"1551","2013-03-01",9.4
"1552","2013-03-04",9.14
"1553","2013-03-05",9.4
"1554","2013-03-06",9.29
"1555","2013-03-07",9.51
"1556","2013-03-08",10.23
"1557","2013-03-11",10.42
"1558","2013-03-12",10.47
"1559","2013-03-13",10.48
"1560","2013-03-14",10.45
"1561","2013-03-15",10.84
"1562","2013-03-18",10.56
"1563","2013-03-19",10.3
"1564","2013-03-20",10.21
"1565","2013-03-21",10.21
"1566","2013-03-22",9.9
"1567","2013-03-25",9.93
"1568","2013-03-26",9.91
"1569","2013-03-27",10.04
"1570","2013-03-28",10.16
"1571","2013-04-01",9.76
"1572","2013-04-02",9.48
"1573","2013-04-03",9.29
"1574","2013-04-04",9.46
"1575","2013-04-05",9.44
"1576","2013-04-08",9.35
"1577","2013-04-09",9.51
"1578","2013-04-10",9.85
"1579","2013-04-11",9.77
"1580","2013-04-12",9.58
"1581","2013-04-15",8.89
"1582","2013-04-16",9.08
"1583","2013-04-17",8.76
"1584","2013-04-18",8.41
"1585","2013-04-19",8.68
"1586","2013-04-22",8.78
"1587","2013-04-23",8.94
"1588","2013-04-24",9.2
"1589","2013-04-25",9.34
"1590","2013-04-26",9.48
"1591","2013-04-29",9.47
"1592","2013-04-30",9.43
"1593","2013-05-01",8.91
"1594","2013-05-02",9.01
"1595","2013-05-03",9.52
"1596","2013-05-06",9.87
"1597","2013-05-07",9.92
"1598","2013-05-08",9.9
"1599","2013-05-09",9.75
"1600","2013-05-10",9.87
"1601","2013-05-13",9.87
"1602","2013-05-14",10.12
"1603","2013-05-15",10.13
"1604","2013-05-16",10.12
"1605","2013-05-17",10.27
"1606","2013-05-20",10.25
"1607","2013-05-21",10.41
"1608","2013-05-22",10.02
"1609","2013-05-23",10.08
"1610","2013-05-24",10.12
"1611","2013-05-28",10.45
"1612","2013-05-29",10.47
"1613","2013-05-30",10.6
"1614","2013-05-31",10.5
"1615","2013-06-03",10.2
"1616","2013-06-04",10.09
"1617","2013-06-05",9.86
"1618","2013-06-06",10.07
"1619","2013-06-07",10.17
"1620","2013-06-10",10.27
"1621","2013-06-11",10.04
"1622","2013-06-12",9.77
"1623","2013-06-13",10.01
"1624","2013-06-14",9.8
"1625","2013-06-17",9.65
"1626","2013-06-18",9.94
"1627","2013-06-19",9.82
"1628","2013-06-20",9.5
"1629","2013-06-21",9.41
"1630","2013-06-24",9.26
"1631","2013-06-25",9.46
"1632","2013-06-26",9.43
"1633","2013-06-27",10.06
"1634","2013-06-28",10.18
"1635","2013-07-01",10.41
"1636","2013-07-02",10.1
"1637","2013-07-03",9.86
"1638","2013-07-05",10.13
"1639","2013-07-08",10.17
"1640","2013-07-09",10.26
"1641","2013-07-10",10.25
"1642","2013-07-11",10.54
"1643","2013-07-12",10.47
"1644","2013-07-15",11.18
"1645","2013-07-16",11.3
"1646","2013-07-17",10.47
"1647","2013-07-18",10.38
"1648","2013-07-19",10.47
"1649","2013-07-22",10.45
"1650","2013-07-23",10.2
"1651","2013-07-24",10
"1652","2013-07-25",10.23
"1653","2013-07-26",10.02
"1654","2013-07-29",9.44
"1655","2013-07-30",9.6
"1656","2013-07-31",10.73
"1657","2013-08-01",10.92
"1658","2013-08-02",10.96
"1659","2013-08-05",10.99
"1660","2013-08-06",10.62
"1661","2013-08-07",10.72
"1662","2013-08-08",10.81
"1663","2013-08-09",10.74
"1664","2013-08-12",10.84
"1665","2013-08-13",10.87
"1666","2013-08-14",10.75
"1667","2013-08-15",10.31
"1668","2013-08-16",10.31
"1669","2013-08-19",10.25
"1670","2013-08-20",10.49
"1671","2013-08-21",10.36
"1672","2013-08-22",10.73
"1673","2013-08-23",10.93
"1674","2013-08-26",10.73
"1675","2013-08-27",10.4
"1676","2013-08-28",10.56
"1677","2013-08-29",10.9
"1678","2013-08-30",10.42
"1679","2013-09-03",10.63
"1680","2013-09-04",10.87
"1681","2013-09-05",10.9
"1682","2013-09-06",10.93
"1683","2013-09-09",11.21
"1684","2013-09-10",11.59
"1685","2013-09-11",11.51
"1686","2013-09-12",11.33
"1687","2013-09-13",11.33
"1688","2013-09-16",11.48
"1689","2013-09-17",11.59
"1690","2013-09-18",11.77
"1691","2013-09-19",11.88
"1692","2013-09-20",11.68
"1693","2013-09-23",11.55
"1694","2013-09-24",11.59
"1695","2013-09-25",11.65
"1696","2013-09-26",11.62
"1697","2013-09-27",11.57
"1698","2013-09-30",11.66
"1699","2013-10-01",11.85
"1700","2013-10-02",11.96
"1701","2013-10-03",11.77
"1702","2013-10-04",11.91
"1703","2013-10-07",11.69
"1704","2013-10-08",11.16
"1705","2013-10-09",11.35
"1706","2013-10-10",11.8
"1707","2013-10-11",11.72
"1708","2013-10-14",12.09
"1709","2013-10-15",11.94
"1710","2013-10-16",12.04
"1711","2013-10-17",12.19
"1712","2013-10-18",12.34
"1713","2013-10-21",12.5
"1714","2013-10-22",12.69
"1715","2013-10-23",12.69
"1716","2013-10-24",12.81
"1717","2013-10-25",12.37
"1718","2013-10-28",12.45
"1719","2013-10-29",12.56
"1720","2013-10-30",11.5
"1721","2013-10-31",11.66
"1722","2013-11-01",11.6
"1723","2013-11-04",11.77
"1724","2013-11-05",11.67
"1725","2013-11-06",11.56
"1726","2013-11-07",11.19
"1727","2013-11-08",11.52
"1728","2013-11-11",11.58
"1729","2013-11-12",11.49
"1730","2013-11-13",11.72
"1731","2013-11-14",12.23
"1732","2013-11-15",12.09
"1733","2013-11-18",11.83
"1734","2013-11-19",11.59
"1735","2013-11-20",11.44
"1736","2013-11-21",11.55
"1737","2013-11-22",11.8
"1738","2013-11-25",12.01
"1739","2013-11-26",12.12
"1740","2013-11-27",12
"1741","2013-11-29",12.14
"1742","2013-12-02",11.85
"1743","2013-12-03",11.9
"1744","2013-12-04",11.81
"1745","2013-12-05",11.96
"1746","2013-12-06",12.13
"1747","2013-12-09",12
"1748","2013-12-10",11.89
"1749","2013-12-11",11.56
"1750","2013-12-12",11.46
"1751","2013-12-13",11.57
"1752","2013-12-16",11.76
"1753","2013-12-17",11.94
"1754","2013-12-18",12.14
"1755","2013-12-19",11.93
"1756","2013-12-20",12
"1757","2013-12-23",12.31
"1758","2013-12-24",12.5
"1759","2013-12-26",12.26
"1760","2013-12-27",12.32
"1761","2013-12-30",12.28
"1762","2013-12-31",12.35
"1763","2014-01-02",12.28
"1764","2014-01-03",12.34
"1765","2014-01-06",12.6
"1766","2014-01-07",12.58
"1767","2014-01-08",12.69
"1768","2014-01-09",12.63
"1769","2014-01-10",12.92
"1770","2014-01-13",12.85
"1771","2014-01-14",13.2
"1772","2014-01-15",13.89
"1773","2014-01-16",13.99
"1774","2014-01-17",13.66
"1775","2014-01-21",13.91
"1776","2014-01-22",14.03
"1777","2014-01-23",14
"1778","2014-01-24",13.7
"1779","2014-01-27",13.36
"1780","2014-01-28",13.57
"1781","2014-01-29",13.63
"1782","2014-01-30",13.81
"1783","2014-01-31",13.71
"1784","2014-02-03",13.38
"1785","2014-02-04",13.11
"1786","2014-02-05",12.98
"1787","2014-02-06",12
"1788","2014-02-07",12.23
"1789","2014-02-10",12.35
"1790","2014-02-11",12.55
"1791","2014-02-12",12.65
"1792","2014-02-13",12.92
"1793","2014-02-14",13.01
"1794","2014-02-18",13.51
"1795","2014-02-19",13.32
"1796","2014-02-20",13.34
"1797","2014-02-21",13.21
"1798","2014-02-24",13.46
"1799","2014-02-25",13.58
"1800","2014-02-26",13.72
"1801","2014-02-27",13.41
"1802","2014-02-28",13.51
"1803","2014-03-03",13.44
"1804","2014-03-04",13.64
"1805","2014-03-05",13.7
"1806","2014-03-06",13.71
"1807","2014-03-07",13.74
"1808","2014-03-10",13.62
"1809","2014-03-11",13.36
"1810","2014-03-12",13.52
"1811","2014-03-13",13.42
"1812","2014-03-14",13.55
"1813","2014-03-17",13.54
"1814","2014-03-18",13.97
"1815","2014-03-19",14.14
"1816","2014-03-20",14.14
"1817","2014-03-21",14.5
"1818","2014-03-24",14.17
"1819","2014-03-25",13.73
"1820","2014-03-26",13.19
"1821","2014-03-27",13.1
"1822","2014-03-28",13.64
"1823","2014-03-31",13.76
"1824","2014-04-01",13.93
"1825","2014-04-02",14.05
"1826","2014-04-03",13.72
"1827","2014-04-04",13.52
"1828","2014-04-07",13.32
"1829","2014-04-08",13.46
"1830","2014-04-09",13.57
"1831","2014-04-10",12.85
"1832","2014-04-11",12.8
"1833","2014-04-14",12.94
"1834","2014-04-15",12.96
"1835","2014-04-16",13.27
"1836","2014-04-17",13.38
"1837","2014-04-21",13.36
"1838","2014-04-22",13.55
"1839","2014-04-23",13.71
"1840","2014-04-24",13.99
"1841","2014-04-25",13.57
"1842","2014-04-28",13.59
"1843","2014-04-29",12.76
"1844","2014-04-30",13.36
"1845","2014-05-01",13.45
"1846","2014-05-02",13.64
"1847","2014-05-05",13.31
"1848","2014-05-06",13.13
"1849","2014-05-07",13.22
"1850","2014-05-08",13.13
"1851","2014-05-09",13.26
"1852","2014-05-12",13.66
"1853","2014-05-13",13.56
"1854","2014-05-14",13.2
"1855","2014-05-15",12.96
"1856","2014-05-16",13.24
"1857","2014-05-19",13.43
"1858","2014-05-20",13.07
"1859","2014-05-21",13.22
"1860","2014-05-22",13.62
"1861","2014-05-23",14.05
"1862","2014-05-27",14.03
"1863","2014-05-28",14.01
"1864","2014-05-29",13.94
"1865","2014-05-30",13.69
"1866","2014-06-02",13.77
"1867","2014-06-03",13.65
"1868","2014-06-04",13.55
"1869","2014-06-05",13.97
"1870","2014-06-06",14.22
"1871","2014-06-09",14.3
"1872","2014-06-10",14.38
"1873","2014-06-11",14.35
"1874","2014-06-12",14.1
"1875","2014-06-13",14.14
"1876","2014-06-16",14.33
"1877","2014-06-17",14.4
"1878","2014-06-18",14.6
"1879","2014-06-19",14.64
"1880","2014-06-20",14.64
"1881","2014-06-23",14.56
"1882","2014-06-24",14.37
"1883","2014-06-25",14.66
"1884","2014-06-26",14.47
"1885","2014-06-27",14.09
"1886","2014-06-30",14.25
"1887","2014-07-01",14.43
"1888","2014-07-02",14.65
"1889","2014-07-03",14.76
"1890","2014-07-07",14.2
"1891","2014-07-08",13.89
"1892","2014-07-09",13.84
"1893","2014-07-10",13.75
"1894","2014-07-11",13.69
"1895","2014-07-14",13.91
"1896","2014-07-15",13.6
"1897","2014-07-16",13.66
"1898","2014-07-17",13.31
"1899","2014-07-18",13.46
"1900","2014-07-21",13.34
"1901","2014-07-22",13.7
"1902","2014-07-23",13.8
"1903","2014-07-24",13.6
"1904","2014-07-25",13.5
"1905","2014-07-28",13.39
"1906","2014-07-29",13.47
"1907","2014-07-30",13.5
"1908","2014-07-31",13.61
"1909","2014-08-01",13.5
"1910","2014-08-04",13.56
"1911","2014-08-05",13.34
"1912","2014-08-06",13.35
"1913","2014-08-07",13.29
"1914","2014-08-08",13.41
"1915","2014-08-11",13.74
"1916","2014-08-12",13.66
"1917","2014-08-13",13.97
"1918","2014-08-14",13.85
"1919","2014-08-15",13.87
"1920","2014-08-18",14.09
"1921","2014-08-19",14.08
"1922","2014-08-20",14.02
"1923","2014-08-21",13.95
"1924","2014-08-22",14.01
"1925","2014-08-25",14.12
"1926","2014-08-26",14.26
"1927","2014-08-27",14.14
"1928","2014-08-28",14.18
"1929","2014-08-29",14.14
"1930","2014-09-02",14.28
"1931","2014-09-03",14.23
"1932","2014-09-04",14.23
"1933","2014-09-05",14.2
"1934","2014-09-08",14.1
"1935","2014-09-09",13.86
