"","date","DTEA"
"1000","2019-05-24",1.142
"1001","2019-05-28",1.16
"1002","2019-05-29",1.17
"1003","2019-05-30",1.155
"1004","2019-05-31",1.14
"1005","2019-06-03",1.13
"1006","2019-06-04",1.15
"1007","2019-06-05",1.16
"1008","2019-06-06",1.15
"1009","2019-06-07",1.15
"1010","2019-06-10",1.29
"1011","2019-06-11",1.42
"1012","2019-06-12",1.38
"1013","2019-06-13",1.33
"1014","2019-06-14",1.3
"1015","2019-06-17",1.32
"1016","2019-06-18",1.43
"1017","2019-06-19",1.31
"1018","2019-06-20",1.32
"1019","2019-06-21",1.31
"1020","2019-06-24",1.32
"1021","2019-06-25",1.31
"1022","2019-06-26",1.3
"1023","2019-06-27",1.314
"1024","2019-06-28",1.3
"1025","2019-07-01",1.3
"1026","2019-07-02",1.29
"1027","2019-07-03",1.292
"1028","2019-07-05",1.292
"1029","2019-07-08",1.3
"1030","2019-07-09",1.3
"1031","2019-07-10",1.5
"1032","2019-07-11",1.52
"1033","2019-07-12",1.58
"1034","2019-07-15",1.505
"1035","2019-07-16",1.5
"1036","2019-07-17",1.51
"1037","2019-07-18",1.51
"1038","2019-07-19",1.481
"1039","2019-07-22",1.45
"1040","2019-07-23",1.453
"1041","2019-07-24",1.49
"1042","2019-07-25",1.49
"1043","2019-07-26",1.54
"1044","2019-07-29",1.625
"1045","2019-07-30",1.59
"1046","2019-07-31",1.6
"1047","2019-08-01",1.51
"1048","2019-08-02",1.5
"1049","2019-08-05",1.51
"1050","2019-08-06",1.52
"1051","2019-08-07",1.49
"1052","2019-08-08",1.54
"1053","2019-08-09",1.52
"1054","2019-08-12",1.51
"1055","2019-08-13",1.52
"1056","2019-08-14",1.45
"1057","2019-08-15",1.35
"1058","2019-08-16",1.4
"1059","2019-08-19",1.45
"1060","2019-08-20",1.4
"1061","2019-08-21",1.47
"1062","2019-08-22",1.45
"1063","2019-08-23",1.4
"1064","2019-08-26",1.415
"1065","2019-08-27",1.35
"1066","2019-08-28",1.4
"1067","2019-08-29",1.44
"1068","2019-08-30",1.45
"1069","2019-09-03",1.36
"1070","2019-09-04",1.39
"1071","2019-09-05",1.38
"1072","2019-09-06",1.48
"1073","2019-09-09",1.5
"1074","2019-09-10",1.54
"1075","2019-09-11",1.579
"1076","2019-09-12",1.698
"1077","2019-09-13",1.919
"1078","2019-09-16",1.82
"1079","2019-09-17",1.71
"1080","2019-09-18",1.93
"1081","2019-09-19",2.05
"1082","2019-09-20",2.08
"1083","2019-09-23",2.1
"1084","2019-09-24",1.86
"1085","2019-09-25",1.88
"1086","2019-09-26",1.87
"1087","2019-09-27",1.91
"1088","2019-09-30",2.06
"1089","2019-10-01",2.06
"1090","2019-10-02",1.94
"1091","2019-10-03",2.05
"1092","2019-10-04",1.99
"1093","2019-10-07",1.97
"1094","2019-10-08",1.9
"1095","2019-10-09",1.85
"1096","2019-10-10",1.74
"1097","2019-10-11",1.75
"1098","2019-10-14",1.7
"1099","2019-10-15",1.7
"1100","2019-10-16",1.65
"1101","2019-10-17",1.61
"1102","2019-10-18",1.65
"1103","2019-10-21",1.65
"1104","2019-10-22",1.63
"1105","2019-10-23",1.69
"1106","2019-10-24",1.65
"1107","2019-10-25",1.65
"1108","2019-10-28",1.81
"1109","2019-10-29",1.76
"1110","2019-10-30",1.68
"1111","2019-10-31",1.67
"1112","2019-11-01",1.72
"1113","2019-11-04",1.78
"1114","2019-11-05",1.79
"1115","2019-11-06",1.74
"1116","2019-11-07",1.68
"1117","2019-11-08",1.69
"1118","2019-11-11",1.67
"1119","2019-11-12",1.61
"1120","2019-11-13",1.52
"1121","2019-11-14",1.61
"1122","2019-11-15",1.57
"1123","2019-11-18",1.56
"1124","2019-11-19",1.486
"1125","2019-11-20",1.47
"1126","2019-11-21",1.5
"1127","2019-11-22",1.52
"1128","2019-11-25",1.49
"1129","2019-11-26",1.55
"1130","2019-11-27",1.54
"1131","2019-11-29",1.6
"1132","2019-12-02",1.58
"1133","2019-12-03",1.6
"1134","2019-12-04",1.61
"1135","2019-12-05",1.6
"1136","2019-12-06",1.61
"1137","2019-12-09",1.69
"1138","2019-12-10",1.77
"1139","2019-12-11",1.77
"1140","2019-12-12",1.789
"1141","2019-12-13",1.74
"1142","2019-12-16",1.69
"1143","2019-12-17",1.8
"1144","2019-12-18",1.71
"1145","2019-12-19",1.68
"1146","2019-12-20",1.69
"1147","2019-12-23",1.5
"1148","2019-12-24",1.5
"1149","2019-12-26",1.49
"1150","2019-12-27",1.44
"1151","2019-12-30",1.42
"1152","2019-12-31",1.46
"1153","2020-01-02",1.44
"1154","2020-01-03",1.42
"1155","2020-01-06",1.44
"1156","2020-01-07",1.5
"1157","2020-01-08",1.485
"1158","2020-01-09",1.46
"1159","2020-01-10",1.485
"1160","2020-01-13",1.483
"1161","2020-01-14",1.5
"1162","2020-01-15",1.586
"1163","2020-01-16",1.57
"1164","2020-01-17",1.638
"1165","2020-01-21",1.575
"1166","2020-01-22",1.567
"1167","2020-01-23",1.58
"1168","2020-01-24",1.5
"1169","2020-01-27",1.47
"1170","2020-01-28",1.44
"1171","2020-01-29",1.43
"1172","2020-01-30",1.42
"1173","2020-01-31",1.44
"1174","2020-02-03",1.42
"1175","2020-02-04",1.4
"1176","2020-02-05",1.45
"1177","2020-02-06",1.45
"1178","2020-02-07",1.41
"1179","2020-02-10",1.308
"1180","2020-02-11",1.33
"1181","2020-02-12",1.38
"1182","2020-02-13",1.35
"1183","2020-02-14",1.38
"1184","2020-02-18",1.341
"1185","2020-02-19",1.31
"1186","2020-02-20",1.31
"1187","2020-02-21",1.32
"1188","2020-02-24",1.23
"1189","2020-02-25",1.233
"1190","2020-02-26",1.21
"1191","2020-02-27",1.11
"1192","2020-02-28",1.14
"1193","2020-03-02",1.17
"1194","2020-03-03",1.17
"1195","2020-03-04",1.228
"1196","2020-03-05",1.21
"1197","2020-03-06",1.081
"1198","2020-03-09",0.85
"1199","2020-03-10",0.85
"1200","2020-03-11",0.801
"1201","2020-03-12",0.55
"1202","2020-03-13",0.58
"1203","2020-03-16",0.516
"1204","2020-03-17",0.4
"1205","2020-03-18",0.385
"1206","2020-03-19",0.463
"1207","2020-03-20",0.5
"1208","2020-03-23",0.449
"1209","2020-03-24",0.48
"1210","2020-03-25",0.57
"1211","2020-03-26",0.535
"1212","2020-03-27",0.53
"1213","2020-03-30",0.49
"1214","2020-03-31",0.49
"1215","2020-04-01",0.485
"1216","2020-04-02",0.47
"1217","2020-04-03",0.46
"1218","2020-04-06",0.53
"1219","2020-04-07",0.515
"1220","2020-04-08",0.5
"1221","2020-04-09",0.541
"1222","2020-04-13",0.569
"1223","2020-04-14",0.603
"1224","2020-04-15",0.6
"1225","2020-04-16",0.6
"1226","2020-04-17",0.63
"1227","2020-04-20",0.72
"1228","2020-04-21",0.72
"1229","2020-04-22",0.74
"1230","2020-04-23",0.751
"1231","2020-04-24",0.734
"1232","2020-04-27",0.71
"1233","2020-04-28",0.78
"1234","2020-04-29",0.885
"1235","2020-04-30",0.89
"1236","2020-05-01",0.773
"1237","2020-05-04",0.76
"1238","2020-05-05",0.81
"1239","2020-05-06",0.82
"1240","2020-05-07",0.75
"1241","2020-05-08",0.785
"1242","2020-05-11",0.738
"1243","2020-05-12",0.767
"1244","2020-05-13",0.718
"1245","2020-05-14",0.74
"1246","2020-05-15",0.75
"1247","2020-05-18",0.754
"1248","2020-05-19",0.725
"1249","2020-05-20",0.759
"1250","2020-05-21",0.754
"1251","2020-05-22",0.77
"1252","2020-05-26",0.903
"1253","2020-05-27",0.85
"1254","2020-05-28",0.892
"1255","2020-05-29",0.877
"1256","2020-06-01",0.87
"1257","2020-06-02",0.87
"1258","2020-06-03",0.871
"1259","2020-06-04",1.42
"1260","2020-06-05",1.4
"1261","2020-06-08",1.36
"1262","2020-06-09",1.22
"1263","2020-06-10",1.17
"1264","2020-06-11",0.99
"1265","2020-06-12",1.02
"1266","2020-06-15",1.2
"1267","2020-06-16",1.11
"1268","2020-06-17",1.11
"1269","2020-06-18",1.05
"1270","2020-06-19",1.01
"1271","2020-06-22",1
"1272","2020-06-23",1
"1273","2020-06-24",1.005
"1274","2020-06-25",1.035
"1275","2020-06-26",1.01
"1276","2020-06-29",0.97
"1277","2020-06-30",0.96
"1278","2020-07-01",0.96
"1279","2020-07-02",0.9
"1280","2020-07-06",0.895
"1281","2020-07-07",0.897
"1282","2020-07-08",0.79
"1283","2020-07-09",0.9
"1284","2020-07-10",0.86
"1285","2020-07-13",0.717
"1286","2020-07-14",0.74
"1287","2020-07-15",0.79
"1288","2020-07-16",0.77
"1289","2020-07-17",0.941
"1290","2020-07-20",0.905
"1291","2020-07-21",0.911
"1292","2020-07-22",0.855
"1293","2020-07-23",0.857
"1294","2020-07-24",0.845
"1295","2020-07-27",0.798
"1296","2020-07-28",0.78
"1297","2020-07-29",0.8
"1298","2020-07-30",0.875
"1299","2020-07-31",0.9
"1300","2020-08-03",0.93
"1301","2020-08-04",0.888
"1302","2020-08-05",0.89
"1303","2020-08-06",0.893
"1304","2020-08-07",0.892
"1305","2020-08-10",0.89
"1306","2020-08-11",0.872
"1307","2020-08-12",0.91
"1308","2020-08-13",0.905
"1309","2020-08-14",1.02
"1310","2020-08-17",1.02
"1311","2020-08-18",1.01
"1312","2020-08-19",1
"1313","2020-08-20",1
"1314","2020-08-21",0.985
"1315","2020-08-24",0.96
"1316","2020-08-25",0.98
"1317","2020-08-26",0.97
"1318","2020-08-27",0.94
"1319","2020-08-28",0.97
"1320","2020-08-31",0.95
"1321","2020-09-01",0.959
"1322","2020-09-02",1.06
"1323","2020-09-03",1.07
"1324","2020-09-04",1.01
"1325","2020-09-08",1
"1326","2020-09-09",1.02
"1327","2020-09-10",1
"1328","2020-09-11",1
"1329","2020-09-14",1
"1330","2020-09-15",1
"1331","2020-09-16",0.976
"1332","2020-09-17",0.962
"1333","2020-09-18",0.914
"1334","2020-09-21",0.864
"1335","2020-09-22",1.03
"1336","2020-09-23",0.99
"1337","2020-09-24",0.955
"1338","2020-09-25",0.948
"1339","2020-09-28",0.947
"1340","2020-09-29",0.99
"1341","2020-09-30",1.08
"1342","2020-10-01",1.142
"1343","2020-10-02",1.165
"1344","2020-10-05",1.158
"1345","2020-10-06",1.16
"1346","2020-10-07",1.18
"1347","2020-10-08",1.205
"1348","2020-10-09",1.25
"1349","2020-10-12",1.22
"1350","2020-10-13",1.21
"1351","2020-10-14",1.17
"1352","2020-10-15",1.16
"1353","2020-10-16",1.13
"1354","2020-10-19",1.1
"1355","2020-10-20",1.08
"1356","2020-10-21",1.094
"1357","2020-10-22",1.09
"1358","2020-10-23",1.07
"1359","2020-10-26",1.052
"1360","2020-10-27",1.11
"1361","2020-10-28",1.1
"1362","2020-10-29",1.08
"1363","2020-10-30",1.08
"1364","2020-11-02",1.07
"1365","2020-11-03",1.08
"1366","2020-11-04",1.13
"1367","2020-11-05",1.15
"1368","2020-11-06",1.17
"1369","2020-11-09",1.19
"1370","2020-11-10",1.24
"1371","2020-11-11",1.2
"1372","2020-11-12",1.19
"1373","2020-11-13",1.17
"1374","2020-11-16",1.23
"1375","2020-11-17",1.219
"1376","2020-11-18",1.33
"1377","2020-11-19",1.41
"1378","2020-11-20",1.47
"1379","2020-11-23",1.434
"1380","2020-11-24",1.47
"1381","2020-11-25",1.37
"1382","2020-11-27",1.41
