"","date","PCYO"
"1004","2010-12-27",3.6
"1005","2010-12-28",3.59
"1006","2010-12-29",3.56
"1007","2010-12-30",3.528
"1008","2010-12-31",3.55
"1009","2011-01-03",3.57
"1010","2011-01-04",3.55
"1011","2011-01-05",3.55
"1012","2011-01-06",3.531
"1013","2011-01-07",3.59
"1014","2011-01-10",3.551
"1015","2011-01-11",3.674
"1016","2011-01-12",3.66
"1017","2011-01-13",3.65
"1018","2011-01-14",3.75
"1019","2011-01-18",3.78
"1020","2011-01-19",3.6
"1021","2011-01-20",3.55
"1022","2011-01-21",3.5
"1023","2011-01-24",3.75
"1024","2011-01-25",3.58
"1025","2011-01-26",3.66
"1026","2011-01-27",4.09
"1027","2011-01-28",3.94
"1028","2011-01-31",3.72
"1029","2011-02-01",4.05
"1030","2011-02-02",4.4
"1031","2011-02-03",4.97
"1032","2011-02-04",4.909
"1033","2011-02-07",4.32
"1034","2011-02-08",4.53
"1035","2011-02-09",4.49
"1036","2011-02-10",4.75
"1037","2011-02-11",4.93
"1038","2011-02-14",4.982
"1039","2011-02-15",4.79
"1040","2011-02-16",4.79
"1041","2011-02-17",4.8
"1042","2011-02-18",4.25
"1043","2011-02-22",3.98
"1044","2011-02-23",3.944
"1045","2011-02-24",3.98
"1046","2011-02-25",4.12
"1047","2011-02-28",4.02
"1048","2011-03-01",4.01
"1049","2011-03-02",4.2
"1050","2011-03-03",4.16
"1051","2011-03-04",4.2
"1052","2011-03-07",4.15
"1053","2011-03-08",4.063
"1054","2011-03-09",4.156
"1055","2011-03-10",4.25
"1056","2011-03-11",4.32
"1057","2011-03-14",4.01
"1058","2011-03-15",4.15
"1059","2011-03-16",4.24
"1060","2011-03-17",4.12
"1061","2011-03-18",3.93
"1062","2011-03-21",3.98
"1063","2011-03-22",3.9
"1064","2011-03-23",3.85
"1065","2011-03-24",3.79
"1066","2011-03-25",3.7
"1067","2011-03-28",3.65
"1068","2011-03-29",3.7
"1069","2011-03-30",3.854
"1070","2011-03-31",3.89
"1071","2011-04-01",3.939
"1072","2011-04-04",3.95
"1073","2011-04-05",3.82
"1074","2011-04-06",3.791
"1075","2011-04-07",4.1
"1076","2011-04-08",3.99
"1077","2011-04-11",4.064
"1078","2011-04-12",4.22
"1079","2011-04-13",4.26
"1080","2011-04-14",4
"1081","2011-04-15",3.93
"1082","2011-04-18",4.01
"1083","2011-04-19",3.83
"1084","2011-04-20",3.77
"1085","2011-04-21",3.72
"1086","2011-04-25",3.61
"1087","2011-04-26",3.92
"1088","2011-04-27",3.63
"1089","2011-04-28",3.5
"1090","2011-04-29",3.49
"1091","2011-05-02",3.42
"1092","2011-05-03",3.6
"1093","2011-05-04",3.71
"1094","2011-05-05",3.8
"1095","2011-05-06",3.78
"1096","2011-05-09",3.84
"1097","2011-05-10",3.89
"1098","2011-05-11",3.84
"1099","2011-05-12",3.79
"1100","2011-05-13",3.993
"1101","2011-05-16",3.99
"1102","2011-05-17",3.941
"1103","2011-05-18",3.9
"1104","2011-05-19",3.55
"1105","2011-05-20",3.54
"1106","2011-05-23",3.49
"1107","2011-05-24",3.58
"1108","2011-05-25",3.62
"1109","2011-05-26",3.61
"1110","2011-05-27",3.5
"1111","2011-05-31",3.42
"1112","2011-06-01",3.45
"1113","2011-06-02",3.29
"1114","2011-06-03",3.41
"1115","2011-06-06",3.22
"1116","2011-06-07",3.265
"1117","2011-06-08",3.32
"1118","2011-06-09",3.37
"1119","2011-06-10",3.41
"1120","2011-06-13",3.34
"1121","2011-06-14",3.2
"1122","2011-06-15",3.11
"1123","2011-06-16",3.18
"1124","2011-06-17",2.99
"1125","2011-06-20",3
"1126","2011-06-21",3.03
"1127","2011-06-22",3.01
"1128","2011-06-23",3.02
"1129","2011-06-24",3.1
"1130","2011-06-27",3.06
"1131","2011-06-28",3.01
"1132","2011-06-29",3.02
"1133","2011-06-30",3.072
"1134","2011-07-01",3.05
"1135","2011-07-05",3.18
"1136","2011-07-06",3.14
"1137","2011-07-07",3.34
"1138","2011-07-08",3.2
"1139","2011-07-11",3.09
"1140","2011-07-12",3.3
"1141","2011-07-13",3.17
"1142","2011-07-14",3.14
"1143","2011-07-15",3.05
"1144","2011-07-18",3.1
"1145","2011-07-19",3.1
"1146","2011-07-20",3.137
"1147","2011-07-21",3.33
"1148","2011-07-22",3.45
"1149","2011-07-25",3.26
"1150","2011-07-26",3.26
"1151","2011-07-27",3.159
"1152","2011-07-28",3.1
"1153","2011-07-29",3.1
"1154","2011-08-01",3.05
"1155","2011-08-02",3.08
"1156","2011-08-03",3.14
"1157","2011-08-04",2.95
"1158","2011-08-05",3.01
"1159","2011-08-08",2.998
"1160","2011-08-09",2.91
"1161","2011-08-10",2.873
"1162","2011-08-11",3.081
"1163","2011-08-12",3
"1164","2011-08-15",3.1
"1165","2011-08-16",3.22
"1166","2011-08-17",3.33
"1167","2011-08-18",3.24
"1168","2011-08-19",3.16
"1169","2011-08-22",3.05
"1170","2011-08-23",3.05
"1171","2011-08-24",3.04
"1172","2011-08-25",3.007
"1173","2011-08-26",3.06
"1174","2011-08-29",3.04
"1175","2011-08-30",3
"1176","2011-08-31",2.96
"1177","2011-09-01",2.91
"1178","2011-09-02",2.9
"1179","2011-09-06",2.86
"1180","2011-09-07",2.77
"1181","2011-09-08",2.84
"1182","2011-09-09",2.77
"1183","2011-09-12",2.76
"1184","2011-09-13",2.734
"1185","2011-09-14",2.85
"1186","2011-09-15",2.71
"1187","2011-09-16",2.69
"1188","2011-09-19",2.55
"1189","2011-09-20",2.62
"1190","2011-09-21",2.596
"1191","2011-09-22",2.47
"1192","2011-09-23",2.45
"1193","2011-09-26",2.5
"1194","2011-09-27",2.45
"1195","2011-09-28",2.45
"1196","2011-09-29",2.34
"1197","2011-09-30",2.439
"1198","2011-10-03",2.22
"1199","2011-10-04",2.08
"1200","2011-10-05",2.12
"1201","2011-10-06",2.02
"1202","2011-10-07",1.96
"1203","2011-10-10",1.95
"1204","2011-10-11",2.06
"1205","2011-10-12",2.02
"1206","2011-10-13",1.97
"1207","2011-10-14",1.9
"1208","2011-10-17",1.919
"1209","2011-10-18",1.85
"1210","2011-10-19",1.894
"1211","2011-10-20",1.87
"1212","2011-10-21",2.49
"1213","2011-10-24",2.52
"1214","2011-10-25",2.07
"1215","2011-10-26",2.03
"1216","2011-10-27",2.14
"1217","2011-10-28",2.12
"1218","2011-10-31",2.05
"1219","2011-11-01",2
"1220","2011-11-02",2.01
"1221","2011-11-03",2
"1222","2011-11-04",2
"1223","2011-11-07",1.98
"1224","2011-11-08",2.11
"1225","2011-11-09",2.11
"1226","2011-11-10",2.1
"1227","2011-11-11",2.01
"1228","2011-11-14",1.87
"1229","2011-11-15",1.85
"1230","2011-11-16",1.905
"1231","2011-11-17",1.91
"1232","2011-11-18",1.86
"1233","2011-11-21",1.76
"1234","2011-11-22",1.979
"1235","2011-11-23",1.94
"1236","2011-11-25",1.96
"1237","2011-11-28",1.94
"1238","2011-11-29",1.88
"1239","2011-11-30",1.88
"1240","2011-12-01",1.9
"1241","2011-12-02",1.9
"1242","2011-12-05",1.96
"1243","2011-12-06",1.9
"1244","2011-12-07",2
"1245","2011-12-08",2
"1246","2011-12-09",1.94
"1247","2011-12-12",1.91
"1248","2011-12-13",1.92
"1249","2011-12-14",1.8
"1250","2011-12-15",1.93
"1251","2011-12-16",1.72
"1252","2011-12-19",1.75
"1253","2011-12-20",1.8
"1254","2011-12-21",1.87
"1255","2011-12-22",1.86
"1256","2011-12-23",1.99
"1257","2011-12-27",1.82
"1258","2011-12-28",1.81
"1259","2011-12-29",1.79
"1260","2011-12-30",1.88
"1261","2012-01-03",1.83
"1262","2012-01-04",1.75
"1263","2012-01-05",1.75
"1264","2012-01-06",1.745
"1265","2012-01-09",1.72
"1266","2012-01-10",1.75
"1267","2012-01-11",1.75
"1268","2012-01-12",1.85
"1269","2012-01-13",1.76
"1270","2012-01-17",1.85
"1271","2012-01-18",1.89
"1272","2012-01-19",2
"1273","2012-01-20",2.052
"1274","2012-01-23",2.162
"1275","2012-01-24",2.25
"1276","2012-01-25",2.25
"1277","2012-01-26",2.33
"1278","2012-01-27",2.33
"1279","2012-01-30",2.85
"1280","2012-01-31",3.01
"1281","2012-02-01",2.77
"1282","2012-02-02",2.74
"1283","2012-02-03",2.76
"1284","2012-02-06",2.56
"1285","2012-02-07",2.66
"1286","2012-02-08",2.65
"1287","2012-02-09",2.65
"1288","2012-02-10",2.55
"1289","2012-02-13",2.6
"1290","2012-02-14",2.55
"1291","2012-02-15",2.56
"1292","2012-02-16",2.48
"1293","2012-02-17",2.5
"1294","2012-02-21",2.36
"1295","2012-02-22",2.25
"1296","2012-02-23",2.25
"1297","2012-02-24",2.21
"1298","2012-02-27",2.1
"1299","2012-02-28",2.11
"1300","2012-02-29",2.06
"1301","2012-03-01",2.06
"1302","2012-03-02",2.21
"1303","2012-03-05",2.2
"1304","2012-03-06",2.14
"1305","2012-03-07",2.25
"1306","2012-03-08",2.29
"1307","2012-03-09",2.185
"1308","2012-03-12",2.19
"1309","2012-03-13",2.21
"1310","2012-03-14",2.16
"1311","2012-03-15",2.12
"1312","2012-03-16",2.11
"1313","2012-03-19",2.08
"1314","2012-03-20",2.15
"1315","2012-03-21",2.11
"1316","2012-03-22",2.24
"1317","2012-03-23",2.24
"1318","2012-03-26",2.29
"1319","2012-03-27",2.25
"1320","2012-03-28",2.244
"1321","2012-03-29",2.18
"1322","2012-03-30",2.24
"1323","2012-04-02",2.2
"1324","2012-04-03",2.25
"1325","2012-04-04",2.2
"1326","2012-04-05",2.4
"1327","2012-04-09",2.51
"1328","2012-04-10",2.46
"1329","2012-04-11",2.58
"1330","2012-04-12",2.6
"1331","2012-04-13",2.51
"1332","2012-04-16",2.5
"1333","2012-04-17",2.508
"1334","2012-04-18",2.46
"1335","2012-04-19",2.6
"1336","2012-04-20",2.7
"1337","2012-04-23",2.7
"1338","2012-04-24",2.79
"1339","2012-04-25",2.8
"1340","2012-04-26",2.81
"1341","2012-04-27",2.75
"1342","2012-04-30",2.52
"1343","2012-05-01",2.59
"1344","2012-05-02",2.52
"1345","2012-05-03",2.4
"1346","2012-05-04",2.42
"1347","2012-05-07",2.33
"1348","2012-05-08",2.34
"1349","2012-05-09",2.367
"1350","2012-05-10",2.355
"1351","2012-05-11",2.34
"1352","2012-05-14",2.33
"1353","2012-05-15",2.32
"1354","2012-05-16",2.38
"1355","2012-05-17",2.35
"1356","2012-05-18",2.258
"1357","2012-05-21",2.27
"1358","2012-05-22",2.32
"1359","2012-05-23",2.35
"1360","2012-05-24",2.3
"1361","2012-05-25",2.26
"1362","2012-05-29",2.27
"1363","2012-05-30",2.26
"1364","2012-05-31",2.21
"1365","2012-06-01",2.21
"1366","2012-06-04",2.27
"1367","2012-06-05",2.25
"1368","2012-06-06",2.4
"1369","2012-06-07",2.25
"1370","2012-06-08",2.24
"1371","2012-06-11",2.1
"1372","2012-06-12",2.12
"1373","2012-06-13",2.08
"1374","2012-06-14",2.1
"1375","2012-06-15",2.17
"1376","2012-06-18",2.15
"1377","2012-06-19",2.11
"1378","2012-06-20",2.225
"1379","2012-06-21",2.2
"1380","2012-06-22",2.2
"1381","2012-06-25",2.1
"1382","2012-06-26",2.201
"1383","2012-06-27",2.2
"1384","2012-06-28",2.11
"1385","2012-06-29",2.15
"1386","2012-07-02",2.06
"1387","2012-07-03",2.08
"1388","2012-07-05",2.19
"1389","2012-07-06",2.19
"1390","2012-07-09",2.07
"1391","2012-07-10",2.05
"1392","2012-07-11",2.04
"1393","2012-07-12",1.99
"1394","2012-07-13",2.04
"1395","2012-07-16",2.1
"1396","2012-07-17",2.21
"1397","2012-07-18",2.23
"1398","2012-07-19",2.21
"1399","2012-07-20",2.16
"1400","2012-07-23",2.12
"1401","2012-07-24",2.13
"1402","2012-07-25",2.14
"1403","2012-07-26",2.07
"1404","2012-07-27",2.1
"1405","2012-07-30",2.1
"1406","2012-07-31",2.06
"1407","2012-08-01",2.08
"1408","2012-08-02",2.08
"1409","2012-08-03",2.11
"1410","2012-08-06",2.11
"1411","2012-08-07",2.07
"1412","2012-08-08",2.06
"1413","2012-08-09",2.11
"1414","2012-08-10",2.075
"1415","2012-08-13",2.084
"1416","2012-08-14",2.08
"1417","2012-08-15",2.09
"1418","2012-08-16",2.15
"1419","2012-08-17",2.15
"1420","2012-08-20",2.15
"1421","2012-08-21",2.15
"1422","2012-08-22",2.108
"1423","2012-08-23",2
"1424","2012-08-24",2.15
"1425","2012-08-27",2.05
"1426","2012-08-28",2.049
"1427","2012-08-29",2.14
"1428","2012-08-30",2.05
"1429","2012-08-31",2
"1430","2012-09-04",1.95
"1431","2012-09-05",1.98
"1432","2012-09-06",2
"1433","2012-09-07",2
"1434","2012-09-10",2
"1435","2012-09-11",2.03
"1436","2012-09-12",2.07
"1437","2012-09-13",2.03
"1438","2012-09-14",2
"1439","2012-09-17",2.02
"1440","2012-09-18",2.07
"1441","2012-09-19",2.15
"1442","2012-09-20",2.25
"1443","2012-09-21",2.14
"1444","2012-09-24",2.1
"1445","2012-09-25",1.95
"1446","2012-09-26",2.1
"1447","2012-09-27",2.07
"1448","2012-09-28",2.29
"1449","2012-10-01",2.25
"1450","2012-10-02",2.29
"1451","2012-10-03",2.37
"1452","2012-10-04",2.33
"1453","2012-10-05",2.45
"1454","2012-10-08",2.33
"1455","2012-10-09",2.5
"1456","2012-10-10",2.44
"1457","2012-10-11",2.52
"1458","2012-10-12",2.42
"1459","2012-10-15",2.5
"1460","2012-10-16",2.7
"1461","2012-10-17",2.7
"1462","2012-10-18",2.77
"1463","2012-10-19",2.53
"1464","2012-10-22",2.61
"1465","2012-10-23",2.5
"1466","2012-10-24",2.53
"1467","2012-10-25",2.6
"1468","2012-10-26",2.61
"1469","2012-10-31",2.51
"1470","2012-11-01",2.43
"1471","2012-11-02",2.5
"1472","2012-11-05",2.51
"1473","2012-11-06",2.51
"1474","2012-11-07",2.37
"1475","2012-11-08",2.3
"1476","2012-11-09",2.39
"1477","2012-11-12",2.3
"1478","2012-11-13",2.36
"1479","2012-11-14",2.28
"1480","2012-11-15",2.32
"1481","2012-11-16",2.31
"1482","2012-11-19",2.38
"1483","2012-11-20",2.32
"1484","2012-11-21",2.49
"1485","2012-11-23",2.52
"1486","2012-11-26",2.43
"1487","2012-11-27",2.58
"1488","2012-11-28",2.5
"1489","2012-11-29",2.48
"1490","2012-11-30",2.53
"1491","2012-12-03",2.37
"1492","2012-12-04",2.42
"1493","2012-12-05",2.41
"1494","2012-12-06",2.39
"1495","2012-12-07",2.51
"1496","2012-12-10",2.67
"1497","2012-12-11",2.66
"1498","2012-12-12",2.69
"1499","2012-12-13",2.628
"1500","2012-12-14",2.81
"1501","2012-12-17",2.79
"1502","2012-12-18",2.75
"1503","2012-12-19",2.75
"1504","2012-12-20",2.88
"1505","2012-12-21",2.89
"1506","2012-12-24",2.86
"1507","2012-12-26",2.75
"1508","2012-12-27",2.8
"1509","2012-12-28",2.76
"1510","2012-12-31",2.83
"1511","2013-01-02",2.94
"1512","2013-01-03",2.95
"1513","2013-01-04",3.1
"1514","2013-01-07",2.96
"1515","2013-01-08",3
"1516","2013-01-09",2.98
"1517","2013-01-10",2.88
"1518","2013-01-11",3.05
"1519","2013-01-14",3.1
"1520","2013-01-15",3.14
"1521","2013-01-16",3.15
"1522","2013-01-17",2.91
"1523","2013-01-18",2.95
"1524","2013-01-22",3.294
"1525","2013-01-23",3.35
"1526","2013-01-24",3.4
"1527","2013-01-25",3.45
"1528","2013-01-28",3.51
"1529","2013-01-29",3.42
"1530","2013-01-30",3.33
"1531","2013-01-31",3.54
"1532","2013-02-01",3.36
"1533","2013-02-04",3.31
"1534","2013-02-05",3.5
"1535","2013-02-06",3.32
"1536","2013-02-07",3.4
"1537","2013-02-08",3.38
"1538","2013-02-11",3.33
"1539","2013-02-12",3.43
"1540","2013-02-13",3.25
"1541","2013-02-14",3.45
"1542","2013-02-15",3.45
"1543","2013-02-19",3.55
"1544","2013-02-20",3.545
"1545","2013-02-21",3.54
"1546","2013-02-22",3.6
"1547","2013-02-25",3.59
"1548","2013-02-26",3.62
"1549","2013-02-27",3.69
"1550","2013-02-28",4.01
"1551","2013-03-01",4.25
"1552","2013-03-04",4.35
"1553","2013-03-05",4.44
"1554","2013-03-06",4.45
"1555","2013-03-07",4.4
"1556","2013-03-08",4.28
"1557","2013-03-11",4.31
"1558","2013-03-12",4.22
"1559","2013-03-13",4.25
"1560","2013-03-14",4.3
"1561","2013-03-15",4.31
"1562","2013-03-18",4.2
"1563","2013-03-19",4.28
"1564","2013-03-20",4.26
"1565","2013-03-21",4.6
"1566","2013-03-22",4.86
"1567","2013-03-25",5
"1568","2013-03-26",5.13
"1569","2013-03-27",5.17
"1570","2013-03-28",5.25
"1571","2013-04-01",5.19
"1572","2013-04-02",5.01
"1573","2013-04-03",4.63
"1574","2013-04-04",4.68
"1575","2013-04-05",4.71
"1576","2013-04-08",4.65
"1577","2013-04-09",4.68
"1578","2013-04-10",4.63
"1579","2013-04-11",4.92
"1580","2013-04-12",5.43
"1581","2013-04-15",5.41
"1582","2013-04-16",5.03
"1583","2013-04-17",5.23
"1584","2013-04-18",5.06
"1585","2013-04-19",5.11
"1586","2013-04-22",5.36
"1587","2013-04-23",5.72
"1588","2013-04-24",5.75
"1589","2013-04-25",5.87
"1590","2013-04-26",5.86
"1591","2013-04-29",5.9
"1592","2013-04-30",5.88
"1593","2013-05-01",5.88
"1594","2013-05-02",5.81
"1595","2013-05-03",6.09
"1596","2013-05-06",6.82
"1597","2013-05-07",6.99
"1598","2013-05-08",6.82
"1599","2013-05-09",6.5
"1600","2013-05-10",6.82
"1601","2013-05-13",7.06
"1602","2013-05-14",7.17
"1603","2013-05-15",7.14
"1604","2013-05-16",6.96
"1605","2013-05-17",6.97
"1606","2013-05-20",6.99
"1607","2013-05-21",6.95
"1608","2013-05-22",6.8
"1609","2013-05-23",6.78
"1610","2013-05-24",6.7
"1611","2013-05-28",6.83
"1612","2013-05-29",6.8
"1613","2013-05-30",6.53
"1614","2013-05-31",6.62
"1615","2013-06-03",6.39
"1616","2013-06-04",6.17
"1617","2013-06-05",5.8
"1618","2013-06-06",5.96
"1619","2013-06-07",5.66
"1620","2013-06-10",6.13
"1621","2013-06-11",6.1
"1622","2013-06-12",5.91
"1623","2013-06-13",5.78
"1624","2013-06-14",5.85
"1625","2013-06-17",6
"1626","2013-06-18",5.92
"1627","2013-06-19",5.96
"1628","2013-06-20",5.92
"1629","2013-06-21",5.93
"1630","2013-06-24",5.82
"1631","2013-06-25",5.85
"1632","2013-06-26",5.82
"1633","2013-06-27",5.7
"1634","2013-06-28",5.59
"1635","2013-07-01",5.99
"1636","2013-07-02",5.98
"1637","2013-07-03",5.72
"1638","2013-07-05",5.64
"1639","2013-07-08",5.6
"1640","2013-07-09",5.6
"1641","2013-07-10",5.64
"1642","2013-07-11",5.6
"1643","2013-07-12",5.56
"1644","2013-07-15",5.7
"1645","2013-07-16",5.66
"1646","2013-07-17",5.59
"1647","2013-07-18",5.57
"1648","2013-07-19",5.52
"1649","2013-07-22",5.62
"1650","2013-07-23",5.61
"1651","2013-07-24",5.77
"1652","2013-07-25",5.62
"1653","2013-07-26",5.61
"1654","2013-07-29",5.7
"1655","2013-07-30",5.73
"1656","2013-07-31",5.77
"1657","2013-08-01",5.86
"1658","2013-08-02",5.83
"1659","2013-08-05",5.95
"1660","2013-08-06",5.93
"1661","2013-08-07",5.93
"1662","2013-08-08",5.95
"1663","2013-08-09",5.96
"1664","2013-08-12",5.92
"1665","2013-08-13",5.82
"1666","2013-08-14",5.88
"1667","2013-08-15",5.41
"1668","2013-08-16",5.42
"1669","2013-08-19",5.23
"1670","2013-08-20",5.42
"1671","2013-08-21",5.17
"1672","2013-08-22",5.48
"1673","2013-08-23",5.52
"1674","2013-08-26",5.4
"1675","2013-08-27",5.39
"1676","2013-08-28",5.23
"1677","2013-08-29",5.25
"1678","2013-08-30",5.2
"1679","2013-09-03",5.28
"1680","2013-09-04",5.18
"1681","2013-09-05",5.06
"1682","2013-09-06",5.02
"1683","2013-09-09",4.87
"1684","2013-09-10",5.02
"1685","2013-09-11",5.3
"1686","2013-09-12",5.11
"1687","2013-09-13",5.27
"1688","2013-09-16",5.09
"1689","2013-09-17",5.02
"1690","2013-09-18",5.04
"1691","2013-09-19",4.9
"1692","2013-09-20",4.85
"1693","2013-09-23",4.84
"1694","2013-09-24",4.71
"1695","2013-09-25",4.72
"1696","2013-09-26",4.67
"1697","2013-09-27",4.59
"1698","2013-09-30",4.62
"1699","2013-10-01",4.74
"1700","2013-10-02",4.97
"1701","2013-10-03",4.68
"1702","2013-10-04",4.93
"1703","2013-10-07",4.83
"1704","2013-10-08",4.89
"1705","2013-10-09",4.98
"1706","2013-10-10",5.08
"1707","2013-10-11",5.57
"1708","2013-10-14",5.73
"1709","2013-10-15",5.7
"1710","2013-10-16",5.82
"1711","2013-10-17",5.98
"1712","2013-10-18",6.39
"1713","2013-10-21",6.74
"1714","2013-10-22",6.68
"1715","2013-10-23",6.7
"1716","2013-10-24",6.88
"1717","2013-10-25",6.98
"1718","2013-10-28",6.98
"1719","2013-10-29",7.17
"1720","2013-10-30",6.7
"1721","2013-10-31",6.68
"1722","2013-11-01",6.44
"1723","2013-11-04",6.47
"1724","2013-11-05",6.19
"1725","2013-11-06",6.21
"1726","2013-11-07",6
"1727","2013-11-08",6.2
"1728","2013-11-11",6.13
"1729","2013-11-12",6.19
"1730","2013-11-13",6.2
"1731","2013-11-14",6.38
"1732","2013-11-15",6.47
"1733","2013-11-18",6.57
"1734","2013-11-19",6.49
"1735","2013-11-20",6.64
"1736","2013-11-21",6.64
"1737","2013-11-22",6.25
"1738","2013-11-25",6.34
"1739","2013-11-26",6.57
"1740","2013-11-27",7.04
"1741","2013-11-29",7.06
"1742","2013-12-02",6.76
"1743","2013-12-03",6.83
"1744","2013-12-04",6.62
"1745","2013-12-05",6.05
"1746","2013-12-06",6.53
"1747","2013-12-09",6.36
"1748","2013-12-10",6.12
"1749","2013-12-11",5.99
"1750","2013-12-12",6.05
"1751","2013-12-13",6.07
"1752","2013-12-16",5.67
"1753","2013-12-17",5.97
"1754","2013-12-18",5.81
"1755","2013-12-19",5.81
"1756","2013-12-20",5.935
"1757","2013-12-23",6.22
"1758","2013-12-24",6.21
"1759","2013-12-26",6.19
"1760","2013-12-27",6.2
"1761","2013-12-30",6.23
"1762","2013-12-31",6.33
"1763","2014-01-02",6.3
"1764","2014-01-03",6.47
"1765","2014-01-06",6.39
"1766","2014-01-07",6.51
"1767","2014-01-08",6.62
"1768","2014-01-09",6.6
"1769","2014-01-10",6.6
"1770","2014-01-13",6.18
"1771","2014-01-14",6.25
"1772","2014-01-15",6.08
"1773","2014-01-16",6.2
"1774","2014-01-17",6.33
"1775","2014-01-21",6.54
"1776","2014-01-22",6.68
"1777","2014-01-23",6.44
"1778","2014-01-24",6.11
"1779","2014-01-27",5.95
"1780","2014-01-28",6.11
"1781","2014-01-29",6
"1782","2014-01-30",6.13
"1783","2014-01-31",6.22
"1784","2014-02-03",5.97
"1785","2014-02-04",5.88
"1786","2014-02-05",6.03
"1787","2014-02-06",6.03
"1788","2014-02-07",5.89
"1789","2014-02-10",5.98
"1790","2014-02-11",6.06
"1791","2014-02-12",6.17
"1792","2014-02-13",6.37
"1793","2014-02-14",6.26
"1794","2014-02-18",6.32
"1795","2014-02-19",6.4
"1796","2014-02-20",6.38
"1797","2014-02-21",6.43
"1798","2014-02-24",6.56
"1799","2014-02-25",6.21
"1800","2014-02-26",6.33
"1801","2014-02-27",6.45
"1802","2014-02-28",6.26
"1803","2014-03-03",6.1
"1804","2014-03-04",6.28
"1805","2014-03-05",6.28
"1806","2014-03-06",6.33
"1807","2014-03-07",6.21
"1808","2014-03-10",6.09
"1809","2014-03-11",6.02
"1810","2014-03-12",5.99
"1811","2014-03-13",5.96
"1812","2014-03-14",6.35
"1813","2014-03-17",6.42
"1814","2014-03-18",6.51
"1815","2014-03-19",6.35
"1816","2014-03-20",6.41
"1817","2014-03-21",6.68
"1818","2014-03-24",6.45
"1819","2014-03-25",6.71
"1820","2014-03-26",6.36
"1821","2014-03-27",6.17
"1822","2014-03-28",6.15
"1823","2014-03-31",6.05
"1824","2014-04-01",5.96
"1825","2014-04-02",5.99
"1826","2014-04-03",5.95
"1827","2014-04-04",5.7
"1828","2014-04-07",5.56
"1829","2014-04-08",5.5
"1830","2014-04-09",5.43
"1831","2014-04-10",5.18
"1832","2014-04-11",5.12
"1833","2014-04-14",5.18
"1834","2014-04-15",5.02
"1835","2014-04-16",5.35
"1836","2014-04-17",5.71
"1837","2014-04-21",5.66
"1838","2014-04-22",5.77
"1839","2014-04-23",5.75
"1840","2014-04-24",5.82
"1841","2014-04-25",5.66
"1842","2014-04-28",5.64
"1843","2014-04-29",5.58
"1844","2014-04-30",5.61
"1845","2014-05-01",5.46
"1846","2014-05-02",5.27
"1847","2014-05-05",5.16
"1848","2014-05-06",5.1
"1849","2014-05-07",5.12
"1850","2014-05-08",5.12
"1851","2014-05-09",5.28
"1852","2014-05-12",5.69
"1853","2014-05-13",5.85
"1854","2014-05-14",5.51
"1855","2014-05-15",5.28
"1856","2014-05-16",5.35
"1857","2014-05-19",5.585
"1858","2014-05-20",5.48
"1859","2014-05-21",5.28
"1860","2014-05-22",5.44
"1861","2014-05-23",5.54
"1862","2014-05-27",5.84
"1863","2014-05-28",5.62
"1864","2014-05-29",5.74
"1865","2014-05-30",5.72
"1866","2014-06-02",5.7
"1867","2014-06-03",5.6
"1868","2014-06-04",5.63
"1869","2014-06-05",5.72
"1870","2014-06-06",5.9
"1871","2014-06-09",6.14
"1872","2014-06-10",6.17
"1873","2014-06-11",6.28
"1874","2014-06-12",6.22
"1875","2014-06-13",5.99
"1876","2014-06-16",6
"1877","2014-06-17",6.03
"1878","2014-06-18",6.33
"1879","2014-06-19",6.665
"1880","2014-06-20",6.29
"1881","2014-06-23",6.18
"1882","2014-06-24",6.02
"1883","2014-06-25",6.09
"1884","2014-06-26",6.03
"1885","2014-06-27",6.52
"1886","2014-06-30",6.77
"1887","2014-07-01",6.72
"1888","2014-07-02",6.73
"1889","2014-07-03",6.75
"1890","2014-07-07",6.55
"1891","2014-07-08",6.48
"1892","2014-07-09",6.525
"1893","2014-07-10",6.65
"1894","2014-07-11",6.5
"1895","2014-07-14",6.82
"1896","2014-07-15",6.87
"1897","2014-07-16",6.86
"1898","2014-07-17",6.61
"1899","2014-07-18",7.17
"1900","2014-07-21",7
"1901","2014-07-22",6.98
"1902","2014-07-23",6.92
"1903","2014-07-24",6.97
"1904","2014-07-25",6.99
"1905","2014-07-28",6.82
"1906","2014-07-29",6.78
"1907","2014-07-30",6.79
"1908","2014-07-31",6.75
"1909","2014-08-01",6.63
"1910","2014-08-04",6.62
"1911","2014-08-05",6.52
"1912","2014-08-06",6.44
"1913","2014-08-07",6.55
"1914","2014-08-08",6.49
"1915","2014-08-11",6.56
"1916","2014-08-12",6.47
"1917","2014-08-13",6.55
"1918","2014-08-14",6.5
"1919","2014-08-15",6.59
"1920","2014-08-18",6.72
"1921","2014-08-19",6.67
"1922","2014-08-20",6.58
"1923","2014-08-21",6.59
"1924","2014-08-22",6.665
"1925","2014-08-25",6.58
"1926","2014-08-26",6.52
"1927","2014-08-27",6.54
"1928","2014-08-28",6.45
"1929","2014-08-29",6.52
"1930","2014-09-02",6.64
"1931","2014-09-03",6.55
"1932","2014-09-04",6.55
"1933","2014-09-05",6.54
"1934","2014-09-08",6.71
"1935","2014-09-09",6.74
"1936","2014-09-10",6.79
"1937","2014-09-11",6.6
"1938","2014-09-12",6.54
