"","date","CPSS"
"1003","2010-12-23",0.86
"1004","2010-12-27",0.85
"1005","2010-12-28",0.9
"1006","2010-12-29",1.02
"1007","2010-12-30",1.02
"1008","2010-12-31",1.19
"1009","2011-01-03",1.25
"1010","2011-01-04",1.22
"1011","2011-01-05",1.25
"1012","2011-01-06",1.3
"1013","2011-01-07",1.29
"1014","2011-01-10",1.29
"1015","2011-01-11",1.29
"1016","2011-01-12",1.25
"1017","2011-01-13",1.26
"1018","2011-01-14",1.23
"1019","2011-01-18",1.26
"1020","2011-01-19",1.26
"1021","2011-01-20",1.23
"1022","2011-01-21",1.25
"1023","2011-01-24",1.3
"1024","2011-01-25",1.33
"1025","2011-01-26",1.32
"1026","2011-01-27",1.28
"1027","2011-01-28",1.22
"1028","2011-01-31",1.24
"1029","2011-02-01",1.17
"1030","2011-02-02",1.16
"1031","2011-02-03",1.17
"1032","2011-02-04",1.18
"1033","2011-02-07",1.2
"1034","2011-02-08",1.22
"1035","2011-02-09",1.21
"1036","2011-02-10",1.16
"1037","2011-02-11",1.19
"1038","2011-02-14",1.29
"1039","2011-02-15",1.28
"1040","2011-02-16",1.23
"1041","2011-02-17",1.25
"1042","2011-02-18",1.22
"1043","2011-02-22",1.26
"1044","2011-02-23",1.22
"1045","2011-02-24",1.25
"1046","2011-02-25",1.22
"1047","2011-02-28",1.25
"1048","2011-03-01",1.2
"1049","2011-03-02",1.39
"1050","2011-03-03",1.3
"1051","2011-03-04",1.31
"1052","2011-03-07",1.34
"1053","2011-03-08",1.34
"1054","2011-03-09",1.33
"1055","2011-03-10",1.27
"1056","2011-03-11",1.2
"1057","2011-03-14",1.23
"1058","2011-03-15",1.14
"1059","2011-03-16",1.06
"1060","2011-03-17",1.06
"1061","2011-03-18",1.15
"1062","2011-03-21",1.1
"1063","2011-03-22",1.02
"1064","2011-03-23",1.03
"1065","2011-03-24",1.06
"1066","2011-03-25",1.14
"1067","2011-03-28",1.16
"1068","2011-03-29",1.09
"1069","2011-03-30",1.12
"1070","2011-03-31",1.15
"1071","2011-04-01",1.16
"1072","2011-04-04",1.14
"1073","2011-04-05",1.11
"1074","2011-04-06",1.07
"1075","2011-04-07",1.09
"1076","2011-04-08",1.05
"1077","2011-04-11",1.05
"1078","2011-04-12",1.04
"1079","2011-04-13",1.05
"1080","2011-04-14",1.07
"1081","2011-04-15",1.05
"1082","2011-04-18",1.05
"1083","2011-04-19",1.07
"1084","2011-04-20",1.06
"1085","2011-04-21",1.05
"1086","2011-04-25",1
"1087","2011-04-26",1.02
"1088","2011-04-27",1.06
"1089","2011-04-28",1.06
"1090","2011-04-29",1.08
"1091","2011-05-02",1.12
"1092","2011-05-03",1.16
"1093","2011-05-04",1.12
"1094","2011-05-05",1.18
"1095","2011-05-06",1.23
"1096","2011-05-09",1.24
"1097","2011-05-10",1.22
"1098","2011-05-11",1.16
"1099","2011-05-12",1.18
"1100","2011-05-13",1.19
"1101","2011-05-16",1.2
"1102","2011-05-17",1.13
"1103","2011-05-18",1.13
"1104","2011-05-19",1.12
"1105","2011-05-20",1.06
"1106","2011-05-23",1.04
"1107","2011-05-24",1.07
"1108","2011-05-25",1.08
"1109","2011-05-26",1.09
"1110","2011-05-27",1.09
"1111","2011-05-31",1.09
"1112","2011-06-01",1.12
"1113","2011-06-02",1.09
"1114","2011-06-03",1.03
"1115","2011-06-06",0.95
"1116","2011-06-07",0.96
"1117","2011-06-08",1.01
"1118","2011-06-09",1.09
"1119","2011-06-10",1.05
"1120","2011-06-13",1.04
"1121","2011-06-14",1.08
"1122","2011-06-15",1.08
"1123","2011-06-16",1
"1124","2011-06-17",1.03
"1125","2011-06-20",1.06
"1126","2011-06-21",1.09
"1127","2011-06-22",1.1
"1128","2011-06-23",1.07
"1129","2011-06-24",1.11
"1130","2011-06-27",1.13
"1131","2011-06-28",1.11
"1132","2011-06-29",1.17
"1133","2011-06-30",1.18
"1134","2011-07-01",1.21
"1135","2011-07-05",1.22
"1136","2011-07-06",1.26
"1137","2011-07-07",1.35
"1138","2011-07-08",1.31
"1139","2011-07-11",1.34
"1140","2011-07-12",1.32
"1141","2011-07-13",1.19
"1142","2011-07-14",1.18
"1143","2011-07-15",1.2
"1144","2011-07-18",1.18
"1145","2011-07-19",1.16
"1146","2011-07-20",1.16
"1147","2011-07-21",1.16
"1148","2011-07-22",1.16
"1149","2011-07-25",1.11
"1150","2011-07-26",1.17
"1151","2011-07-27",1.14
"1152","2011-07-28",1
"1153","2011-07-29",1.05
"1154","2011-08-01",1.02
"1155","2011-08-02",1.07
"1156","2011-08-03",1.09
"1157","2011-08-04",1
"1158","2011-08-05",1
"1159","2011-08-08",1.01
"1160","2011-08-09",1
"1161","2011-08-10",1.01
"1162","2011-08-11",1.08
"1163","2011-08-12",1.01
"1164","2011-08-15",0.97
"1165","2011-08-16",1.05
"1166","2011-08-17",1.05
"1167","2011-08-18",1.04
"1168","2011-08-19",0.9
"1169","2011-08-22",1
"1170","2011-08-23",1
"1171","2011-08-24",1.03
"1172","2011-08-25",1.01
"1173","2011-08-26",1
"1174","2011-08-29",1
"1175","2011-08-30",1.04
"1176","2011-08-31",1.04
"1177","2011-09-01",1
"1178","2011-09-02",1.02
"1179","2011-09-06",1
"1180","2011-09-07",1
"1181","2011-09-08",0.95
"1182","2011-09-09",0.98
"1183","2011-09-12",0.95
"1184","2011-09-13",1
"1185","2011-09-14",1.01
"1186","2011-09-15",0.99
"1187","2011-09-16",1.05
"1188","2011-09-19",0.97
"1189","2011-09-20",0.98
"1190","2011-09-21",0.97
"1191","2011-09-22",0.97
"1192","2011-09-23",0.97
"1193","2011-09-26",0.96
"1194","2011-09-27",0.95
"1195","2011-09-28",0.95
"1196","2011-09-29",1
"1197","2011-09-30",0.99
"1198","2011-10-03",0.99
"1199","2011-10-04",0.91
"1200","2011-10-05",0.98
"1201","2011-10-06",1.04
"1202","2011-10-07",1.04
"1203","2011-10-10",0.98
"1204","2011-10-11",0.93
"1205","2011-10-12",0.93
"1206","2011-10-13",0.95
"1207","2011-10-14",1.03
"1208","2011-10-17",1
"1209","2011-10-18",1.02
"1210","2011-10-19",1
"1211","2011-10-20",1
"1212","2011-10-21",0.98
"1213","2011-10-24",1
"1214","2011-10-25",0.9
"1215","2011-10-26",0.9
"1216","2011-10-27",0.98
"1217","2011-10-28",0.98
"1218","2011-10-31",0.97
"1219","2011-11-01",0.98
"1220","2011-11-02",0.97
"1221","2011-11-03",0.99
"1222","2011-11-04",0.99
"1223","2011-11-07",0.99
"1224","2011-11-08",0.96
"1225","2011-11-09",0.99
"1226","2011-11-10",1.03
"1227","2011-11-11",0.92
"1228","2011-11-14",0.91
"1229","2011-11-15",0.91
"1230","2011-11-16",0.94
"1231","2011-11-17",0.95
"1232","2011-11-18",0.92
"1233","2011-11-21",0.94
"1234","2011-11-22",0.89
"1235","2011-11-23",0.95
"1236","2011-11-25",0.98
"1237","2011-11-28",0.9
"1238","2011-11-29",0.98
"1239","2011-11-30",0.93
"1240","2011-12-01",0.99
"1241","2011-12-02",0.94
"1242","2011-12-05",0.98
"1243","2011-12-06",0.98
"1244","2011-12-07",1.01
"1245","2011-12-08",0.98
"1246","2011-12-09",0.98
"1247","2011-12-12",1.02
"1248","2011-12-13",1.03
"1249","2011-12-14",0.98
"1250","2011-12-15",1.01
"1251","2011-12-16",0.98
"1252","2011-12-19",0.98
"1253","2011-12-20",0.91
"1254","2011-12-21",0.96
"1255","2011-12-22",0.96
"1256","2011-12-23",0.98
"1257","2011-12-27",0.88
"1258","2011-12-28",0.87
"1259","2011-12-29",0.94
"1260","2011-12-30",0.89
"1261","2012-01-03",0.95
"1262","2012-01-04",1.01
"1263","2012-01-05",1.02
"1264","2012-01-06",1.03
"1265","2012-01-09",1
"1266","2012-01-10",1.07
"1267","2012-01-11",1
"1268","2012-01-12",1
"1269","2012-01-13",1
"1270","2012-01-17",1
"1271","2012-01-18",1
"1272","2012-01-19",0.97
"1273","2012-01-20",1
"1274","2012-01-23",0.98
"1275","2012-01-24",0.94
"1276","2012-01-25",1
"1277","2012-01-26",1
"1278","2012-01-27",1
"1279","2012-01-30",1
"1280","2012-01-31",1
"1281","2012-02-01",0.96
"1282","2012-02-02",0.98
"1283","2012-02-03",1
"1284","2012-02-06",1.07
"1285","2012-02-07",1.13
"1286","2012-02-08",1.13
"1287","2012-02-09",1.15
"1288","2012-02-10",1.11
"1289","2012-02-13",1.14
"1290","2012-02-14",1.11
"1291","2012-02-15",1.13
"1292","2012-02-16",1.06
"1293","2012-02-17",1.15
"1294","2012-02-21",1.16
"1295","2012-02-22",1.15
"1296","2012-02-23",1.17
"1297","2012-02-24",1.24
"1298","2012-02-27",1.22
"1299","2012-02-28",1.2
"1300","2012-02-29",1.22
"1301","2012-03-01",1.23
"1302","2012-03-02",1.24
"1303","2012-03-05",1.2
"1304","2012-03-06",1.25
"1305","2012-03-07",1.35
"1306","2012-03-08",1.35
"1307","2012-03-09",1.41
"1308","2012-03-12",1.63
"1309","2012-03-13",1.56
"1310","2012-03-14",1.47
"1311","2012-03-15",1.33
"1312","2012-03-16",1.53
"1313","2012-03-19",1.6
"1314","2012-03-20",1.52
"1315","2012-03-21",1.54
"1316","2012-03-22",1.34
"1317","2012-03-23",1.45
"1318","2012-03-26",1.45
"1319","2012-03-27",1.45
"1320","2012-03-28",1.43
"1321","2012-03-29",1.26
"1322","2012-03-30",1.25
"1323","2012-04-02",1.2
"1324","2012-04-03",1.2
"1325","2012-04-04",1.27
"1326","2012-04-05",1.34
"1327","2012-04-09",1.36
"1328","2012-04-10",1.36
"1329","2012-04-11",1.39
"1330","2012-04-12",1.67
"1331","2012-04-13",1.55
"1332","2012-04-16",1.56
"1333","2012-04-17",1.47
"1334","2012-04-18",1.48
"1335","2012-04-19",1.6
"1336","2012-04-20",1.59
"1337","2012-04-23",1.75
"1338","2012-04-24",1.73
"1339","2012-04-25",1.65
"1340","2012-04-26",1.73
"1341","2012-04-27",1.74
"1342","2012-04-30",1.75
"1343","2012-05-01",1.75
"1344","2012-05-02",1.8
"1345","2012-05-03",1.78
"1346","2012-05-04",1.8
"1347","2012-05-07",1.8
"1348","2012-05-08",1.71
"1349","2012-05-09",1.74
"1350","2012-05-10",1.7
"1351","2012-05-11",1.75
"1352","2012-05-14",1.67
"1353","2012-05-15",1.71
"1354","2012-05-16",1.72
"1355","2012-05-17",1.72
"1356","2012-05-18",1.72
"1357","2012-05-21",1.98
"1358","2012-05-22",1.89
"1359","2012-05-23",1.98
"1360","2012-05-24",1.9
"1361","2012-05-25",2.05
"1362","2012-05-29",2.1
"1363","2012-05-30",2.21
"1364","2012-05-31",2.2
"1365","2012-06-01",1.91
"1366","2012-06-04",1.8
"1367","2012-06-05",1.83
"1368","2012-06-06",1.86
"1369","2012-06-07",1.9
"1370","2012-06-08",2
"1371","2012-06-11",2.05
"1372","2012-06-12",1.96
"1373","2012-06-13",1.84
"1374","2012-06-14",1.97
"1375","2012-06-15",2
"1376","2012-06-18",1.94
"1377","2012-06-19",1.98
"1378","2012-06-20",1.91
"1379","2012-06-21",1.92
"1380","2012-06-22",2.03
"1381","2012-06-25",1.93
"1382","2012-06-26",1.91
"1383","2012-06-27",1.91
"1384","2012-06-28",1.88
"1385","2012-06-29",1.92
"1386","2012-07-02",1.9
"1387","2012-07-03",1.9
"1388","2012-07-05",1.9
"1389","2012-07-06",1.94
"1390","2012-07-09",1.86
"1391","2012-07-10",1.88
"1392","2012-07-11",1.91
"1393","2012-07-12",1.93
"1394","2012-07-13",1.91
"1395","2012-07-16",1.94
"1396","2012-07-17",1.95
"1397","2012-07-18",1.98
"1398","2012-07-19",1.96
"1399","2012-07-20",1.98
"1400","2012-07-23",1.99
"1401","2012-07-24",1.9
"1402","2012-07-25",1.94
"1403","2012-07-26",1.94
"1404","2012-07-27",1.99
"1405","2012-07-30",1.99
"1406","2012-07-31",1.99
"1407","2012-08-01",2
"1408","2012-08-02",2.01
"1409","2012-08-03",2.06
"1410","2012-08-06",2.09
"1411","2012-08-07",2.06
"1412","2012-08-08",2.04
"1413","2012-08-09",2.01
"1414","2012-08-10",2.11
"1415","2012-08-13",2.2
"1416","2012-08-14",2.23
"1417","2012-08-15",2.35
"1418","2012-08-16",2.7
"1419","2012-08-17",2.94
"1420","2012-08-20",2.84
"1421","2012-08-21",2.77
"1422","2012-08-22",2.78
"1423","2012-08-23",2.75
"1424","2012-08-24",2.65
"1425","2012-08-27",2.56
"1426","2012-08-28",2.64
"1427","2012-08-29",2.61
"1428","2012-08-30",2.63
"1429","2012-08-31",2.65
"1430","2012-09-04",2.91
"1431","2012-09-05",2.84
"1432","2012-09-06",2.85
"1433","2012-09-07",2.83
"1434","2012-09-10",2.92
"1435","2012-09-11",2.88
"1436","2012-09-12",2.79
"1437","2012-09-13",2.77
"1438","2012-09-14",2.77
"1439","2012-09-17",2.79
"1440","2012-09-18",2.79
"1441","2012-09-19",2.8
"1442","2012-09-20",2.94
"1443","2012-09-21",3.36
"1444","2012-09-24",3.23
"1445","2012-09-25",3.16
"1446","2012-09-26",3.01
"1447","2012-09-27",3.07
"1448","2012-09-28",3
"1449","2012-10-01",3.03
"1450","2012-10-02",3.02
"1451","2012-10-03",3.3
"1452","2012-10-04",3.3
"1453","2012-10-05",3.4
"1454","2012-10-08",3.51
"1455","2012-10-09",3.35
"1456","2012-10-10",3.55
"1457","2012-10-11",3.55
"1458","2012-10-12",3.43
"1459","2012-10-15",3.5
"1460","2012-10-16",3.98
"1461","2012-10-17",4.24
"1462","2012-10-18",4.54
"1463","2012-10-19",4.22
"1464","2012-10-22",4.15
"1465","2012-10-23",4.12
"1466","2012-10-24",4.13
"1467","2012-10-25",4.12
"1468","2012-10-26",4.2
"1469","2012-10-31",4.31
"1470","2012-11-01",4.26
"1471","2012-11-02",4.28
"1472","2012-11-05",3.92
"1473","2012-11-06",3.87
"1474","2012-11-07",3.58
"1475","2012-11-08",3.72
"1476","2012-11-09",3.5
"1477","2012-11-12",3.99
"1478","2012-11-13",3.96
"1479","2012-11-14",3.81
"1480","2012-11-15",3.66
"1481","2012-11-16",3.78
"1482","2012-11-19",4.15
"1483","2012-11-20",4.19
"1484","2012-11-21",4.24
"1485","2012-11-23",4.14
"1486","2012-11-26",4.35
"1487","2012-11-27",4.7
"1488","2012-11-28",4.65
"1489","2012-11-29",4.7
"1490","2012-11-30",4.7
"1491","2012-12-03",5.03
"1492","2012-12-04",5.43
"1493","2012-12-05",5.75
"1494","2012-12-06",5.47
"1495","2012-12-07",5.17
"1496","2012-12-10",5.37
"1497","2012-12-11",5.38
"1498","2012-12-12",5.92
"1499","2012-12-13",6.16
"1500","2012-12-14",5.93
"1501","2012-12-17",6.04
"1502","2012-12-18",5.97
"1503","2012-12-19",6.02
"1504","2012-12-20",5.59
"1505","2012-12-21",5.37
"1506","2012-12-24",5.28
"1507","2012-12-26",5.03
"1508","2012-12-27",5.25
"1509","2012-12-28",5.31
"1510","2012-12-31",5.36
"1511","2013-01-02",5.52
"1512","2013-01-03",5.56
"1513","2013-01-04",5.51
"1514","2013-01-07",5.61
"1515","2013-01-08",6.25
"1516","2013-01-09",6.58
"1517","2013-01-10",6.87
"1518","2013-01-11",6.77
"1519","2013-01-14",6.45
"1520","2013-01-15",6.45
"1521","2013-01-16",6.05
"1522","2013-01-17",6.24
"1523","2013-01-18",5.96
"1524","2013-01-22",5.94
"1525","2013-01-23",6.56
"1526","2013-01-24",6.32
"1527","2013-01-25",6.47
"1528","2013-01-28",6.44
"1529","2013-01-29",6.47
"1530","2013-01-30",6.41
"1531","2013-01-31",6.88
"1532","2013-02-01",6.86
"1533","2013-02-04",7.21
"1534","2013-02-05",8.38
"1535","2013-02-06",8.71
"1536","2013-02-07",8.7
"1537","2013-02-08",8.64
"1538","2013-02-11",8.85
"1539","2013-02-12",8.77
"1540","2013-02-13",8.54
"1541","2013-02-14",8.69
"1542","2013-02-15",9.17
"1543","2013-02-19",9.04
"1544","2013-02-20",8.71
"1545","2013-02-21",8.31
"1546","2013-02-22",8.36
"1547","2013-02-25",7.96
"1548","2013-02-26",8.04
"1549","2013-02-27",8.23
"1550","2013-02-28",8.25
"1551","2013-03-01",8.12
"1552","2013-03-04",8.5
"1553","2013-03-05",8.83
"1554","2013-03-06",9.27
"1555","2013-03-07",9.05
"1556","2013-03-08",8.71
"1557","2013-03-11",8.96
"1558","2013-03-12",8.9
"1559","2013-03-13",9.54
"1560","2013-03-14",9.82
"1561","2013-03-15",9.96
"1562","2013-03-18",10.05
"1563","2013-03-19",9.96
"1564","2013-03-20",10.14
"1565","2013-03-21",9.98
"1566","2013-03-22",10.74
"1567","2013-03-25",10.34
"1568","2013-03-26",10.79
"1569","2013-03-27",11.2
"1570","2013-03-28",11.71
"1571","2013-04-01",12
"1572","2013-04-02",12.4
"1573","2013-04-03",10.98
"1574","2013-04-04",10.36
"1575","2013-04-05",10.39
"1576","2013-04-08",10.77
"1577","2013-04-09",10.76
"1578","2013-04-10",9.92
"1579","2013-04-11",10.5
"1580","2013-04-12",9.87
"1581","2013-04-15",9.52
"1582","2013-04-16",10.2
"1583","2013-04-17",9.49
"1584","2013-04-18",8.73
"1585","2013-04-19",9.3
"1586","2013-04-22",9.08
"1587","2013-04-23",9.3
"1588","2013-04-24",9.12
"1589","2013-04-25",8.92
"1590","2013-04-26",8.6
"1591","2013-04-29",8.82
"1592","2013-04-30",9.22
"1593","2013-05-01",8.85
"1594","2013-05-02",8.86
"1595","2013-05-03",8.46
"1596","2013-05-06",8.29
"1597","2013-05-07",7.97
"1598","2013-05-08",8.29
"1599","2013-05-09",8.43
"1600","2013-05-10",9.14
"1601","2013-05-13",8.93
"1602","2013-05-14",9.08
"1603","2013-05-15",9.14
"1604","2013-05-16",8.97
"1605","2013-05-17",9
"1606","2013-05-20",8.4
"1607","2013-05-21",8.32
"1608","2013-05-22",8.01
"1609","2013-05-23",8.09
"1610","2013-05-24",7.91
"1611","2013-05-28",7.7
"1612","2013-05-29",7.39
"1613","2013-05-30",7.52
"1614","2013-05-31",7.77
"1615","2013-06-03",7.34
"1616","2013-06-04",7.51
"1617","2013-06-05",7.3
"1618","2013-06-06",7.45
"1619","2013-06-07",7.76
"1620","2013-06-10",7.7
"1621","2013-06-11",7.78
"1622","2013-06-12",7.66
"1623","2013-06-13",7.64
"1624","2013-06-14",7.43
"1625","2013-06-17",7.73
"1626","2013-06-18",7.56
"1627","2013-06-19",7.62
"1628","2013-06-20",7.2
"1629","2013-06-21",7.21
"1630","2013-06-24",7.08
"1631","2013-06-25",6.9
"1632","2013-06-26",7.04
"1633","2013-06-27",7.5
"1634","2013-06-28",7.34
"1635","2013-07-01",7.1
"1636","2013-07-02",6.86
"1637","2013-07-03",6.9
"1638","2013-07-05",6.89
"1639","2013-07-08",6.95
"1640","2013-07-09",7.08
"1641","2013-07-10",7.34
"1642","2013-07-11",7.53
"1643","2013-07-12",7.24
"1644","2013-07-15",7.01
"1645","2013-07-16",6.73
"1646","2013-07-17",6.78
"1647","2013-07-18",6.61
"1648","2013-07-19",6.52
"1649","2013-07-22",6.38
"1650","2013-07-23",6.19
"1651","2013-07-24",6.29
"1652","2013-07-25",6.1
"1653","2013-07-26",6.05
"1654","2013-07-29",6
"1655","2013-07-30",6.11
"1656","2013-07-31",6.5
"1657","2013-08-01",6.4
"1658","2013-08-02",6.4
"1659","2013-08-05",6.68
"1660","2013-08-06",6.65
"1661","2013-08-07",6.47
"1662","2013-08-08",6.42
"1663","2013-08-09",6.96
"1664","2013-08-12",7.02
"1665","2013-08-13",7.12
"1666","2013-08-14",7.21
"1667","2013-08-15",6.84
"1668","2013-08-16",6.3
"1669","2013-08-19",5.66
"1670","2013-08-20",5.91
"1671","2013-08-21",6.08
"1672","2013-08-22",6.14
"1673","2013-08-23",6.22
"1674","2013-08-26",6.11
"1675","2013-08-27",5.81
"1676","2013-08-28",5.9
"1677","2013-08-29",5.89
"1678","2013-08-30",5.84
"1679","2013-09-03",5.86
"1680","2013-09-04",6.05
"1681","2013-09-05",5.84
"1682","2013-09-06",5.99
"1683","2013-09-09",6.14
"1684","2013-09-10",6.07
"1685","2013-09-11",6.02
"1686","2013-09-12",6
"1687","2013-09-13",5.96
"1688","2013-09-16",6.05
"1689","2013-09-17",6.01
"1690","2013-09-18",6.02
"1691","2013-09-19",5.99
"1692","2013-09-20",5.9
"1693","2013-09-23",5.95
"1694","2013-09-24",5.82
"1695","2013-09-25",5.68
"1696","2013-09-26",5.81
"1697","2013-09-27",5.67
"1698","2013-09-30",5.93
"1699","2013-10-01",6.22
"1700","2013-10-02",6.13
"1701","2013-10-03",6.31
"1702","2013-10-04",6.29
"1703","2013-10-07",6.31
"1704","2013-10-08",6.17
"1705","2013-10-09",6.19
"1706","2013-10-10",6.3
"1707","2013-10-11",6.42
"1708","2013-10-14",6.44
"1709","2013-10-15",6.5
"1710","2013-10-16",6.59
"1711","2013-10-17",7.02
"1712","2013-10-18",7.53
"1713","2013-10-21",7.75
"1714","2013-10-22",7.3
"1715","2013-10-23",7.39
"1716","2013-10-24",7.34
"1717","2013-10-25",7.31
"1718","2013-10-28",7.15
"1719","2013-10-29",7.05
"1720","2013-10-30",6.83
"1721","2013-10-31",6.72
"1722","2013-11-01",7.01
"1723","2013-11-04",6.85
"1724","2013-11-05",6.73
"1725","2013-11-06",6.74
"1726","2013-11-07",6.51
"1727","2013-11-08",6.6
"1728","2013-11-11",6.55
"1729","2013-11-12",6.53
"1730","2013-11-13",6.55
"1731","2013-11-14",6.55
"1732","2013-11-15",6.54
"1733","2013-11-18",6.32
"1734","2013-11-19",6.3
"1735","2013-11-20",6.26
"1736","2013-11-21",6.31
"1737","2013-11-22",6.94
"1738","2013-11-25",7.18
"1739","2013-11-26",7.26
"1740","2013-11-27",7.34
"1741","2013-11-29",7.37
"1742","2013-12-02",7.35
"1743","2013-12-03",7.5
"1744","2013-12-04",7.54
"1745","2013-12-05",7.53
"1746","2013-12-06",7.19
"1747","2013-12-09",7.65
"1748","2013-12-10",7.6
"1749","2013-12-11",7.61
"1750","2013-12-12",7.53
"1751","2013-12-13",7.45
"1752","2013-12-16",7.89
"1753","2013-12-17",8.3
"1754","2013-12-18",8.32
"1755","2013-12-19",8.3
"1756","2013-12-20",8.47
"1757","2013-12-23",8.83
"1758","2013-12-24",9.09
"1759","2013-12-26",9.12
"1760","2013-12-27",9.14
"1761","2013-12-30",9.24
"1762","2013-12-31",9.39
"1763","2014-01-02",9.31
"1764","2014-01-03",9.2
"1765","2014-01-06",9.41
"1766","2014-01-07",9.47
"1767","2014-01-08",9.48
"1768","2014-01-09",9.39
"1769","2014-01-10",9.59
"1770","2014-01-13",9.41
"1771","2014-01-14",9.4
"1772","2014-01-15",9.46
"1773","2014-01-16",9.24
"1774","2014-01-17",9.15
"1775","2014-01-21",9.25
"1776","2014-01-22",9.35
"1777","2014-01-23",9.21
"1778","2014-01-24",8.47
"1779","2014-01-27",7.92
"1780","2014-01-28",8.76
"1781","2014-01-29",8.21
"1782","2014-01-30",8.44
"1783","2014-01-31",8.51
"1784","2014-02-03",8.05
"1785","2014-02-04",7.99
"1786","2014-02-05",7.76
"1787","2014-02-06",7.77
"1788","2014-02-07",8.16
"1789","2014-02-10",8.19
"1790","2014-02-11",7.97
"1791","2014-02-12",7.89
"1792","2014-02-13",7.47
"1793","2014-02-14",7.49
"1794","2014-02-18",7.51
"1795","2014-02-19",7.51
"1796","2014-02-20",7.6
"1797","2014-02-21",7.85
"1798","2014-02-24",7.93
"1799","2014-02-25",7.94
"1800","2014-02-26",7.89
"1801","2014-02-27",7.93
"1802","2014-02-28",7.79
"1803","2014-03-03",7.74
"1804","2014-03-04",7.99
"1805","2014-03-05",7.93
"1806","2014-03-06",7.96
"1807","2014-03-07",8.01
"1808","2014-03-10",7.85
"1809","2014-03-11",7.6
"1810","2014-03-12",7.5
"1811","2014-03-13",7.48
"1812","2014-03-14",7.44
"1813","2014-03-17",7.48
"1814","2014-03-18",7.49
"1815","2014-03-19",7.46
"1816","2014-03-20",7.37
"1817","2014-03-21",7.29
"1818","2014-03-24",7.1
"1819","2014-03-25",7.42
"1820","2014-03-26",6.87
"1821","2014-03-27",7.05
"1822","2014-03-28",6.74
"1823","2014-03-31",6.84
"1824","2014-04-01",6.96
"1825","2014-04-02",6.83
"1826","2014-04-03",6.77
"1827","2014-04-04",6.69
"1828","2014-04-07",6.36
"1829","2014-04-08",7.01
"1830","2014-04-09",7.24
"1831","2014-04-10",7.94
"1832","2014-04-11",7.71
"1833","2014-04-14",7.68
"1834","2014-04-15",7.75
"1835","2014-04-16",7.69
"1836","2014-04-17",7.7
"1837","2014-04-21",7.63
"1838","2014-04-22",7.57
"1839","2014-04-23",7.47
"1840","2014-04-24",7.4
"1841","2014-04-25",7.15
"1842","2014-04-28",7.05
"1843","2014-04-29",6.95
"1844","2014-04-30",6.98
"1845","2014-05-01",6.99
"1846","2014-05-02",7.27
"1847","2014-05-05",7.4
"1848","2014-05-06",7.42
"1849","2014-05-07",7.05
"1850","2014-05-08",6.93
"1851","2014-05-09",7.24
"1852","2014-05-12",7.21
"1853","2014-05-13",7.23
"1854","2014-05-14",7.16
"1855","2014-05-15",6.97
"1856","2014-05-16",7
"1857","2014-05-19",7.29
"1858","2014-05-20",7.25
"1859","2014-05-21",7.5
"1860","2014-05-22",7.41
"1861","2014-05-23",7.44
"1862","2014-05-27",7.51
"1863","2014-05-28",7.45
"1864","2014-05-29",7.28
"1865","2014-05-30",7.34
"1866","2014-06-02",7.37
"1867","2014-06-03",7.4
"1868","2014-06-04",7.4
"1869","2014-06-05",7.44
"1870","2014-06-06",7.48
"1871","2014-06-09",7.55
"1872","2014-06-10",7.66
"1873","2014-06-11",7.58
"1874","2014-06-12",7.48
"1875","2014-06-13",7.48
"1876","2014-06-16",7.59
"1877","2014-06-17",7.6
"1878","2014-06-18",7.62
"1879","2014-06-19",7.74
"1880","2014-06-20",7.59
"1881","2014-06-23",7.75
"1882","2014-06-24",7.57
"1883","2014-06-25",7.83
"1884","2014-06-26",7.82
"1885","2014-06-27",7.74
"1886","2014-06-30",7.62
"1887","2014-07-01",7.95
"1888","2014-07-02",7.81
"1889","2014-07-03",7.86
"1890","2014-07-07",7.83
"1891","2014-07-08",7.74
"1892","2014-07-09",7.94
"1893","2014-07-10",7.93
"1894","2014-07-11",7.99
"1895","2014-07-14",8.13
"1896","2014-07-15",7.95
"1897","2014-07-16",7.8
"1898","2014-07-17",7.65
"1899","2014-07-18",7.62
"1900","2014-07-21",7.6
"1901","2014-07-22",7.43
"1902","2014-07-23",7.25
"1903","2014-07-24",6.99
"1904","2014-07-25",6.72
"1905","2014-07-28",6.59
"1906","2014-07-29",7.23
"1907","2014-07-30",7.41
"1908","2014-07-31",7.26
"1909","2014-08-01",7.15
"1910","2014-08-04",7.25
"1911","2014-08-05",7.15
"1912","2014-08-06",7.06
"1913","2014-08-07",7.06
"1914","2014-08-08",7.08
"1915","2014-08-11",7.07
"1916","2014-08-12",7.06
"1917","2014-08-13",7.18
"1918","2014-08-14",7.24
"1919","2014-08-15",7.25
"1920","2014-08-18",7.25
"1921","2014-08-19",7.25
"1922","2014-08-20",7.17
"1923","2014-08-21",7.25
"1924","2014-08-22",7.26
"1925","2014-08-25",7.24
"1926","2014-08-26",7.19
"1927","2014-08-27",7.15
"1928","2014-08-28",7.07
"1929","2014-08-29",7.15
"1930","2014-09-02",7.2
"1931","2014-09-03",7.13
"1932","2014-09-04",7.13
"1933","2014-09-05",7.19
"1934","2014-09-08",7.28
"1935","2014-09-09",7.2
"1936","2014-09-10",7.18
"1937","2014-09-11",7.19
"1938","2014-09-12",7.03
"1939","2014-09-15",6.95
"1940","2014-09-16",7
