"","date","ASUR"
"958","2010-10-20",1.8
"959","2010-10-21",1.8
"960","2010-10-22",1.806667
"961","2010-10-25",1.826667
"962","2010-10-26",1.766667
"963","2010-10-27",1.766667
"964","2010-10-28",1.773333
"965","2010-10-29",1.74
"966","2010-11-01",1.76
"967","2010-11-02",1.82
"968","2010-11-03",1.82
"969","2010-11-04",1.733333
"970","2010-11-05",1.706667
"971","2010-11-08",1.72
"972","2010-11-09",1.633333
"973","2010-11-10",1.573333
"974","2010-11-11",1.573333
"975","2010-11-12",1.473333
"976","2010-11-15",1.513333
"977","2010-11-16",1.513333
"978","2010-11-17",1.48
"979","2010-11-18",1.486667
"980","2010-11-19",1.56
"981","2010-11-22",1.533333
"982","2010-11-23",1.473333
"983","2010-11-24",1.573333
"984","2010-11-26",1.56
"985","2010-11-29",1.513333
"986","2010-11-30",1.5
"987","2010-12-01",1.533333
"988","2010-12-02",1.533333
"989","2010-12-03",1.566667
"990","2010-12-06",1.566667
"991","2010-12-07",1.566667
"992","2010-12-08",1.566667
"993","2010-12-09",1.573333
"994","2010-12-10",1.526667
"995","2010-12-13",1.666667
"996","2010-12-14",1.74
"997","2010-12-15",1.96
"998","2010-12-16",1.866667
"999","2010-12-17",2
"1000","2010-12-20",1.886667
"1001","2010-12-21",1.9
"1002","2010-12-22",2.1
"1003","2010-12-23",2.033333
"1004","2010-12-27",1.933333
"1005","2010-12-28",1.886667
"1006","2010-12-29",1.88
"1007","2010-12-30",1.946667
"1008","2010-12-31",1.953333
"1009","2011-01-03",2.033333
"1010","2011-01-04",1.933333
"1011","2011-01-05",1.94
"1012","2011-01-06",2.013333
"1013","2011-01-07",1.96
"1014","2011-01-10",1.873333
"1015","2011-01-11",1.88
"1016","2011-01-12",1.866667
"1017","2011-01-13",1.86
"1018","2011-01-14",1.853333
"1019","2011-01-18",1.846667
"1020","2011-01-19",1.866667
"1021","2011-01-20",1.96
"1022","2011-01-21",1.866667
"1023","2011-01-24",1.9
"1024","2011-01-25",1.866667
"1025","2011-01-26",1.913333
"1026","2011-01-27",1.906667
"1027","2011-01-28",1.933333
"1028","2011-01-31",1.906667
"1029","2011-02-01",1.88
"1030","2011-02-02",1.866667
"1031","2011-02-03",1.88
"1032","2011-02-04",1.86
"1033","2011-02-07",1.84
"1034","2011-02-08",1.866667
"1035","2011-02-09",1.866667
"1036","2011-02-10",1.84
"1037","2011-02-11",1.8
"1038","2011-02-14",1.806667
"1039","2011-02-15",1.806667
"1040","2011-02-16",1.806667
"1041","2011-02-17",1.826667
"1042","2011-02-18",1.826667
"1043","2011-02-22",1.82
"1044","2011-02-23",1.793333
"1045","2011-02-24",1.813333
"1046","2011-02-25",1.813333
"1047","2011-02-28",1.766667
"1048","2011-03-01",1.746667
"1049","2011-03-02",1.7
"1050","2011-03-03",1.693333
"1051","2011-03-04",1.733333
"1052","2011-03-07",1.68
"1053","2011-03-08",1.78
"1054","2011-03-09",1.713333
"1055","2011-03-10",1.806667
"1056","2011-03-11",1.72
"1057","2011-03-14",1.726667
"1058","2011-03-15",1.713333
"1059","2011-03-16",1.78
"1060","2011-03-17",1.7
"1061","2011-03-18",1.713333
"1062","2011-03-21",1.8
"1063","2011-03-22",1.766667
"1064","2011-03-23",1.733333
"1065","2011-03-24",1.72
"1066","2011-03-25",1.793333
"1067","2011-03-28",1.773333
"1068","2011-03-29",1.72
"1069","2011-03-30",1.8
"1070","2011-03-31",1.8
"1071","2011-04-01",1.8
"1072","2011-04-04",1.74
"1073","2011-04-05",1.68
"1074","2011-04-06",1.633333
"1075","2011-04-07",1.633333
"1076","2011-04-08",1.633333
"1077","2011-04-11",1.666667
"1078","2011-04-12",1.593333
"1079","2011-04-13",1.553333
"1080","2011-04-14",1.546667
"1081","2011-04-15",1.566667
"1082","2011-04-18",1.54
"1083","2011-04-19",1.6
"1084","2011-04-20",1.6
"1085","2011-04-21",1.6
"1086","2011-04-25",1.566667
"1087","2011-04-26",1.593333
"1088","2011-04-27",1.653333
"1089","2011-04-28",1.6
"1090","2011-04-29",1.673333
"1091","2011-05-02",1.726667
"1092","2011-05-03",1.64
"1093","2011-05-04",1.573333
"1094","2011-05-05",1.6
"1095","2011-05-06",1.6
"1096","2011-05-09",1.573333
"1097","2011-05-10",1.606667
"1098","2011-05-11",1.94
"1099","2011-05-12",1.813333
"1100","2011-05-13",1.88
"1101","2011-05-16",1.76
"1102","2011-05-17",1.6
"1103","2011-05-18",1.76
"1104","2011-05-19",1.633333
"1105","2011-05-20",1.713333
"1106","2011-05-23",1.78
"1107","2011-05-24",1.766667
"1108","2011-05-25",1.673333
"1109","2011-05-26",1.68
"1110","2011-05-27",1.766667
"1111","2011-05-31",1.813333
"1112","2011-06-01",1.906667
"1113","2011-06-02",1.966667
"1114","2011-06-03",1.913333
"1115","2011-06-06",1.873333
"1116","2011-06-07",1.886667
"1117","2011-06-08",1.893333
"1118","2011-06-09",1.933333
"1119","2011-06-10",2.013333
"1120","2011-06-13",1.946667
"1121","2011-06-14",2
"1122","2011-06-15",2.113333
"1123","2011-06-16",2.12
"1124","2011-06-17",2.133333
"1125","2011-06-20",2
"1126","2011-06-21",2.006667
"1127","2011-06-22",2
"1128","2011-06-23",1.966667
"1129","2011-06-24",1.953333
"1130","2011-06-27",1.986667
"1131","2011-06-28",1.913333
"1132","2011-06-29",1.933333
"1133","2011-06-30",1.926667
"1134","2011-07-01",1.986667
"1135","2011-07-05",1.946667
"1136","2011-07-06",2.006667
"1137","2011-07-07",2.093333
"1138","2011-07-08",2.06
"1139","2011-07-11",1.973333
"1140","2011-07-12",2
"1141","2011-07-13",2
"1142","2011-07-14",2.02
"1143","2011-07-15",2.06
"1144","2011-07-18",1.98
"1145","2011-07-19",2.02
"1146","2011-07-20",1.986667
"1147","2011-07-21",2
"1148","2011-07-22",1.993333
"1149","2011-07-25",1.986667
"1150","2011-07-26",2
"1151","2011-07-27",1.993333
"1152","2011-07-28",2.033333
"1153","2011-07-29",2.006667
"1154","2011-08-01",1.906667
"1155","2011-08-02",2
"1156","2011-08-03",2.08
"1157","2011-08-04",2
"1158","2011-08-05",1.813333
"1159","2011-08-08",1.726667
"1160","2011-08-09",1.68
"1161","2011-08-10",1.993333
"1162","2011-08-11",2
"1163","2011-08-12",2.066667
"1164","2011-08-15",2.133333
"1165","2011-08-16",2.333333
"1166","2011-08-17",2.366667
"1167","2011-08-18",2.266667
"1168","2011-08-19",2.5
"1169","2011-08-22",2.2
"1170","2011-08-23",2.28
"1171","2011-08-24",2.386667
"1172","2011-08-25",2.206667
"1173","2011-08-26",2.266667
"1174","2011-08-29",2.273333
"1175","2011-08-30",2.38
"1176","2011-08-31",2.333333
"1177","2011-09-01",2.34
"1178","2011-09-02",2.373333
"1179","2011-09-06",2.226667
"1180","2011-09-07",2.226667
"1181","2011-09-08",2.226667
"1182","2011-09-09",2.24
"1183","2011-09-12",2.24
"1184","2011-09-13",2.233333
"1185","2011-09-14",2.233333
"1186","2011-09-15",2.293333
"1187","2011-09-16",2.366667
"1188","2011-09-19",2.28
"1189","2011-09-20",2.233333
"1190","2011-09-21",2.153333
"1191","2011-09-22",2.013333
"1192","2011-09-23",2.073333
"1193","2011-09-26",2.08
"1194","2011-09-27",2.066667
"1195","2011-09-28",2.026667
"1196","2011-09-29",2.08
"1197","2011-09-30",2.18
"1198","2011-10-03",2.113333
"1199","2011-10-04",2.1
"1200","2011-10-05",2.146667
"1201","2011-10-06",2.133333
"1202","2011-10-07",2.226667
"1203","2011-10-10",2.206667
"1204","2011-10-11",2.22
"1205","2011-10-12",2.18
"1206","2011-10-13",2.186667
"1207","2011-10-14",2.26
"1208","2011-10-17",2.333333
"1209","2011-10-18",2.333333
"1210","2011-10-19",2.193333
"1211","2011-10-20",2.2
"1212","2011-10-21",2.233333
"1213","2011-10-24",2.206667
"1214","2011-10-25",2.2
"1215","2011-10-26",2.18
"1216","2011-10-27",2.26
"1217","2011-10-28",2.326667
"1218","2011-10-31",2.333333
"1219","2011-11-01",2.333333
"1220","2011-11-02",2.233333
"1221","2011-11-03",2.406667
"1222","2011-11-04",2.386667
"1223","2011-11-07",2.386667
"1224","2011-11-08",2.56
"1225","2011-11-09",2.6
"1226","2011-11-10",2.56
"1227","2011-11-11",2.52
"1228","2011-11-14",2.433333
"1229","2011-11-15",2.466667
"1230","2011-11-16",2.486667
"1231","2011-11-17",2.666667
"1232","2011-11-18",2.573333
"1233","2011-11-21",2.64
"1234","2011-11-22",2.64
"1235","2011-11-23",2.566667
"1236","2011-11-25",2.566667
"1237","2011-11-28",2.633333
"1238","2011-11-29",2.626667
"1239","2011-11-30",2.52
"1240","2011-12-01",2.66
"1241","2011-12-02",2.606667
"1242","2011-12-05",2.74
"1243","2011-12-06",2.86
"1244","2011-12-07",2.8
"1245","2011-12-08",2.893333
"1246","2011-12-09",3.013333
"1247","2011-12-12",3.166667
"1248","2011-12-13",3.333333
"1249","2011-12-14",3.7
"1250","2011-12-15",4.08
"1251","2011-12-16",4.166667
"1252","2011-12-19",4.1
"1253","2011-12-20",4.273334
"1254","2011-12-21",4.173333
"1255","2011-12-22",4.133333
"1256","2011-12-23",4.133333
"1257","2011-12-27",4.606667
"1258","2011-12-28",4.4
"1259","2011-12-29",4.626667
"1260","2011-12-30",4.246666
"1261","2012-01-03",4.586667
"1262","2012-01-04",4.653333
"1263","2012-01-05",4.6
"1264","2012-01-06",4.846667
"1265","2012-01-09",4.973333
"1266","2012-01-10",5.393333
"1267","2012-01-11",5.9
"1268","2012-01-12",5.74
"1269","2012-01-13",5.653333
"1270","2012-01-17",5.566667
"1271","2012-01-18",4.926667
"1272","2012-01-19",4.58
"1273","2012-01-20",4.493333
"1274","2012-01-23",4.333333
"1275","2012-01-24",4.453333
"1276","2012-01-25",4.826667
"1277","2012-01-26",4.88
"1278","2012-01-27",4.873333
"1279","2012-01-30",4.706666
"1280","2012-01-31",4.606667
"1281","2012-02-01",4.72
"1282","2012-02-02",4.533333
"1283","2012-02-03",4.553333
"1284","2012-02-06",4.526667
"1285","2012-02-07",4.52
"1286","2012-02-08",4.526667
"1287","2012-02-09",4.5
"1288","2012-02-10",4.513333
"1289","2012-02-13",4.84
"1290","2012-02-14",5.32
"1291","2012-02-15",5.46
"1292","2012-02-16",5.186666
"1293","2012-02-17",5.3
"1294","2012-02-21",4.9
"1295","2012-02-22",4.8
"1296","2012-02-23",4.733333
"1297","2012-02-24",4.64
"1298","2012-02-27",5.026667
"1299","2012-02-28",5.1
"1300","2012-02-29",4.993333
"1301","2012-03-01",5
"1302","2012-03-02",5.033333
"1303","2012-03-05",5.113333
"1304","2012-03-06",4.966667
"1305","2012-03-07",5.08
"1306","2012-03-08",5.326667
"1307","2012-03-09",5.5
"1308","2012-03-12",5.813334
"1309","2012-03-13",5.566667
"1310","2012-03-14",5.473333
"1311","2012-03-15",5.633333
"1312","2012-03-16",5.64
"1313","2012-03-19",5.62
"1314","2012-03-20",5.633333
"1315","2012-03-21",5.786667
"1316","2012-03-22",5.413333
"1317","2012-03-23",5.393333
"1318","2012-03-26",5.333333
"1319","2012-03-27",5.333333
"1320","2012-03-28",5.333333
"1321","2012-03-29",5.14
"1322","2012-03-30",5.26
"1323","2012-04-02",4.733333
"1324","2012-04-03",4.586667
"1325","2012-04-04",4.453333
"1326","2012-04-05",4.426667
"1327","2012-04-09",4.506667
"1328","2012-04-10",4.346667
"1329","2012-04-11",4.486667
"1330","2012-04-12",4.44
"1331","2012-04-13",4.626667
"1332","2012-04-16",4.573333
"1333","2012-04-17",4.433333
"1334","2012-04-18",4.466667
"1335","2012-04-19",4.56
"1336","2012-04-20",4.54
"1337","2012-04-23",4.553333
"1338","2012-04-24",4.56
"1339","2012-04-25",4.5
"1340","2012-04-26",4.666667
"1341","2012-04-27",4.686666
"1342","2012-04-30",4.72
"1343","2012-05-01",4.71
"1344","2012-05-02",4.69
"1345","2012-05-03",4.8
"1346","2012-05-04",4.86
"1347","2012-05-07",4.98
"1348","2012-05-08",4.99
"1349","2012-05-09",4.8
"1350","2012-05-10",4.9
"1351","2012-05-11",5.06
"1352","2012-05-14",5.18
"1353","2012-05-15",5.09
"1354","2012-05-16",4.98
"1355","2012-05-17",4.5
"1356","2012-05-18",4.55
"1357","2012-05-21",4.56
"1358","2012-05-22",4.89
"1359","2012-05-23",4.96
"1360","2012-05-24",4.96
"1361","2012-05-25",4.98
"1362","2012-05-29",4.7
"1363","2012-05-30",4.62
"1364","2012-05-31",4.44
"1365","2012-06-01",4.55
"1366","2012-06-04",4.27
"1367","2012-06-05",4.25
"1368","2012-06-06",4.26
"1369","2012-06-07",4.44
"1370","2012-06-08",4.25
"1371","2012-06-11",4.25
"1372","2012-06-12",4.33
"1373","2012-06-13",4.24
"1374","2012-06-14",4.17
"1375","2012-06-15",4.26
"1376","2012-06-18",4.35
"1377","2012-06-19",4.23
"1378","2012-06-20",4.3
"1379","2012-06-21",4.3
"1380","2012-06-22",4.36
"1381","2012-06-25",4.1
"1382","2012-06-26",4.2
"1383","2012-06-27",4.12
"1384","2012-06-28",4.23
"1385","2012-06-29",4.15
"1386","2012-07-02",4.52
"1387","2012-07-03",4.2
"1388","2012-07-05",4.87
"1389","2012-07-06",6.49
"1390","2012-07-09",6.63
"1391","2012-07-10",6.38
"1392","2012-07-11",6.18
"1393","2012-07-12",7.45
"1394","2012-07-13",7.58
"1395","2012-07-16",7.35
"1396","2012-07-17",7.03
"1397","2012-07-18",6.97
"1398","2012-07-19",7.45
"1399","2012-07-20",6.91
"1400","2012-07-23",6.35
"1401","2012-07-24",6.73
"1402","2012-07-25",6.35
"1403","2012-07-26",6.4
"1404","2012-07-27",6.42
"1405","2012-07-30",6.55
"1406","2012-07-31",6.51
"1407","2012-08-01",6.56
"1408","2012-08-02",6.74
"1409","2012-08-03",6.86
"1410","2012-08-06",7.07
"1411","2012-08-07",6.88
"1412","2012-08-08",6.9
"1413","2012-08-09",7.02
"1414","2012-08-10",6.8
"1415","2012-08-13",7.12
"1416","2012-08-14",7.5
"1417","2012-08-15",7.58
"1418","2012-08-16",7.61
"1419","2012-08-17",7.8
"1420","2012-08-20",7.65
"1421","2012-08-21",7.55
"1422","2012-08-22",7.63
"1423","2012-08-23",7.63
"1424","2012-08-24",7.75
"1425","2012-08-27",7.71
"1426","2012-08-28",7.73
"1427","2012-08-29",7.86
"1428","2012-08-30",7.91
"1429","2012-08-31",7.79
"1430","2012-09-04",7.76
"1431","2012-09-05",7.45
"1432","2012-09-06",7.5
"1433","2012-09-07",7.32
"1434","2012-09-10",7.2
"1435","2012-09-11",6.81
"1436","2012-09-12",6.8
"1437","2012-09-13",6.75
"1438","2012-09-14",6.99
"1439","2012-09-17",6.77
"1440","2012-09-18",6.84
"1441","2012-09-19",6.79
"1442","2012-09-20",6.81
"1443","2012-09-21",6.76
"1444","2012-09-24",6.84
"1445","2012-09-25",6.86
"1446","2012-09-26",6.9
"1447","2012-09-27",6.8
"1448","2012-09-28",6.95
"1449","2012-10-01",6.9
"1450","2012-10-02",7.12
"1451","2012-10-03",7.1
"1452","2012-10-04",7.47
"1453","2012-10-05",7.06
"1454","2012-10-08",7.36
"1455","2012-10-09",7.21
"1456","2012-10-10",7.15
"1457","2012-10-11",7.34
"1458","2012-10-12",7.29
"1459","2012-10-15",7.28
"1460","2012-10-16",7.26
"1461","2012-10-17",7.26
"1462","2012-10-18",7.3
"1463","2012-10-19",7.35
"1464","2012-10-22",7.09
"1465","2012-10-23",6.8
"1466","2012-10-24",7.1
"1467","2012-10-25",6.99
"1468","2012-10-26",6.89
"1469","2012-10-31",6.86
"1470","2012-11-01",6.86
"1471","2012-11-02",6.75
"1472","2012-11-05",6.8
"1473","2012-11-06",6.75
"1474","2012-11-07",6.83
"1475","2012-11-08",6.87
"1476","2012-11-09",6.9
"1477","2012-11-12",6.8
"1478","2012-11-13",6.88
"1479","2012-11-14",5.66
"1480","2012-11-15",5.22
"1481","2012-11-16",5.35
"1482","2012-11-19",6.06
"1483","2012-11-20",6.21
"1484","2012-11-21",6.05
"1485","2012-11-23",6.17
"1486","2012-11-26",5.97
"1487","2012-11-27",5.89
"1488","2012-11-28",5.82
"1489","2012-11-29",5.72
"1490","2012-11-30",5.61
"1491","2012-12-03",5.67
"1492","2012-12-04",5.71
"1493","2012-12-05",5.75
"1494","2012-12-06",5.71
"1495","2012-12-07",5.87
"1496","2012-12-10",6.09
"1497","2012-12-11",6.2
"1498","2012-12-12",6.4
"1499","2012-12-13",6.19
"1500","2012-12-14",6.25
"1501","2012-12-17",6.14
"1502","2012-12-18",6.19
"1503","2012-12-19",6.09
"1504","2012-12-20",6.02
"1505","2012-12-21",5.98
"1506","2012-12-24",5.96
"1507","2012-12-26",5.77
"1508","2012-12-27",5.82
"1509","2012-12-28",5.81
"1510","2012-12-31",5.87
"1511","2013-01-02",5.88
"1512","2013-01-03",6.12
"1513","2013-01-04",6.08
"1514","2013-01-07",6.28
"1515","2013-01-08",6.39
"1516","2013-01-09",6.39
"1517","2013-01-10",6.66
"1518","2013-01-11",6.62
"1519","2013-01-14",6.6
"1520","2013-01-15",6.76
"1521","2013-01-16",6.4
"1522","2013-01-17",6.44
"1523","2013-01-18",6.45
"1524","2013-01-22",6.65
"1525","2013-01-23",6.85
"1526","2013-01-24",6.81
"1527","2013-01-25",6.76
"1528","2013-01-28",6.67
"1529","2013-01-29",6.99
"1530","2013-01-30",6.87
"1531","2013-01-31",7
"1532","2013-02-01",6.93
"1533","2013-02-04",6.85
"1534","2013-02-05",6.86
"1535","2013-02-06",6.87
"1536","2013-02-07",6.76
"1537","2013-02-08",6.89
"1538","2013-02-11",6.96
"1539","2013-02-12",6.84
"1540","2013-02-13",6.93
"1541","2013-02-14",6.84
"1542","2013-02-15",6.3
"1543","2013-02-19",6.53
"1544","2013-02-20",6.55
"1545","2013-02-21",6.35
"1546","2013-02-22",6.65
"1547","2013-02-25",6.71
"1548","2013-02-26",6.6
"1549","2013-02-27",6.6
"1550","2013-02-28",6.55
"1551","2013-03-01",6.52
"1552","2013-03-04",6.61
"1553","2013-03-05",6.56
"1554","2013-03-06",6.51
"1555","2013-03-07",6.45
"1556","2013-03-08",6.33
"1557","2013-03-11",6.55
"1558","2013-03-12",6.58
"1559","2013-03-13",6.5
"1560","2013-03-14",6.5
"1561","2013-03-15",6.4
"1562","2013-03-18",6.36
"1563","2013-03-19",6.36
"1564","2013-03-20",6.36
"1565","2013-03-21",6.35
"1566","2013-03-22",6.33
"1567","2013-03-25",6.45
"1568","2013-03-26",6.43
"1569","2013-03-27",6.34
"1570","2013-03-28",6.39
"1571","2013-04-01",6.53
"1572","2013-04-02",6
"1573","2013-04-03",5.7
"1574","2013-04-04",5.72
"1575","2013-04-05",5.61
"1576","2013-04-08",5.6
"1577","2013-04-09",5.65
"1578","2013-04-10",5.65
"1579","2013-04-11",5.56
"1580","2013-04-12",5.6
"1581","2013-04-15",5.35
"1582","2013-04-16",5.45
"1583","2013-04-17",5.44
"1584","2013-04-18",5.2
"1585","2013-04-19",5.1
"1586","2013-04-22",5
"1587","2013-04-23",4.89
"1588","2013-04-24",5.04
"1589","2013-04-25",5.05
"1590","2013-04-26",5.14
"1591","2013-04-29",5.15
"1592","2013-04-30",5.23
"1593","2013-05-01",5.21
"1594","2013-05-02",5.46
"1595","2013-05-03",5.81
"1596","2013-05-06",5.88
"1597","2013-05-07",5.71
"1598","2013-05-08",5.64
"1599","2013-05-09",5.7
"1600","2013-05-10",5.72
"1601","2013-05-13",5.72
"1602","2013-05-14",5.69
"1603","2013-05-15",5.9
"1604","2013-05-16",5.94
"1605","2013-05-17",5.9
"1606","2013-05-20",5.72
"1607","2013-05-21",5.94
"1608","2013-05-22",5.81
"1609","2013-05-23",5.85
"1610","2013-05-24",5.91
"1611","2013-05-28",5.95
"1612","2013-05-29",5.88
"1613","2013-05-30",5.96
"1614","2013-05-31",5.95
"1615","2013-06-03",5.95
"1616","2013-06-04",5.97
"1617","2013-06-05",5.99
"1618","2013-06-06",5.82
"1619","2013-06-07",5.97
"1620","2013-06-10",6
"1621","2013-06-11",5.96
"1622","2013-06-12",5.9
"1623","2013-06-13",5.9
"1624","2013-06-14",5.89
"1625","2013-06-17",5.84
"1626","2013-06-18",5.8
"1627","2013-06-19",5.89
"1628","2013-06-20",5.89
"1629","2013-06-21",5.82
"1630","2013-06-24",5.79
"1631","2013-06-25",5.7
"1632","2013-06-26",5.75
"1633","2013-06-27",5.75
"1634","2013-06-28",5.78
"1635","2013-07-01",5.78
"1636","2013-07-02",5.79
"1637","2013-07-03",5.85
"1638","2013-07-05",5.83
"1639","2013-07-08",5.83
"1640","2013-07-09",5.76
"1641","2013-07-10",5.73
"1642","2013-07-11",5.72
"1643","2013-07-12",5.74
"1644","2013-07-15",5.72
"1645","2013-07-16",5.65
"1646","2013-07-17",5.81
"1647","2013-07-18",5.85
"1648","2013-07-19",5.75
"1649","2013-07-22",5.75
"1650","2013-07-23",5.7
"1651","2013-07-24",5.8
"1652","2013-07-25",5.49
"1653","2013-07-26",5.63
"1654","2013-07-29",5.85
"1655","2013-07-30",5.79
"1656","2013-07-31",5.69
"1657","2013-08-01",5.79
"1658","2013-08-02",5.65
"1659","2013-08-05",5.65
"1660","2013-08-06",5.65
"1661","2013-08-07",5.55
"1662","2013-08-08",5.59
"1663","2013-08-09",5.65
"1664","2013-08-12",5.55
"1665","2013-08-13",5.35
"1666","2013-08-14",4.75
"1667","2013-08-15",5.05
"1668","2013-08-16",4.85
"1669","2013-08-19",4.86
"1670","2013-08-20",4.7
"1671","2013-08-21",4.78
"1672","2013-08-22",4.73
"1673","2013-08-23",4.88
"1674","2013-08-26",4.8
"1675","2013-08-27",4.7
"1676","2013-08-28",4.8
"1677","2013-08-29",4.78
"1678","2013-08-30",4.54
"1679","2013-09-03",4.46
"1680","2013-09-04",4.35
"1681","2013-09-05",4.35
"1682","2013-09-06",4.4
"1683","2013-09-09",4.42
"1684","2013-09-10",4.55
"1685","2013-09-11",4.6
"1686","2013-09-12",4.6
"1687","2013-09-13",4.56
"1688","2013-09-16",4.6
"1689","2013-09-17",4.74
"1690","2013-09-18",4.7
"1691","2013-09-19",4.61
"1692","2013-09-20",4.61
"1693","2013-09-23",4.55
"1694","2013-09-24",4.42
"1695","2013-09-25",4.39
"1696","2013-09-26",4.42
"1697","2013-09-27",4.35
"1698","2013-09-30",4.32
"1699","2013-10-01",4.32
"1700","2013-10-02",4.26
"1701","2013-10-03",4.28
"1702","2013-10-04",4.25
"1703","2013-10-07",4.15
"1704","2013-10-08",4.39
"1705","2013-10-09",4.46
"1706","2013-10-10",4.62
"1707","2013-10-11",4.78
"1708","2013-10-14",4.8
"1709","2013-10-15",4.8
"1710","2013-10-16",4.9
"1711","2013-10-17",5.11
"1712","2013-10-18",5.1
"1713","2013-10-21",5.3
"1714","2013-10-22",5.29
"1715","2013-10-23",5.27
"1716","2013-10-24",5.23
"1717","2013-10-25",5.31
"1718","2013-10-28",5.22
"1719","2013-10-29",5.38
"1720","2013-10-30",5.13
"1721","2013-10-31",5.17
"1722","2013-11-01",5.2
"1723","2013-11-04",5.21
"1724","2013-11-05",4.91
"1725","2013-11-06",4.99
"1726","2013-11-07",4.91
"1727","2013-11-08",4.94
"1728","2013-11-11",4.89
"1729","2013-11-12",4.9
"1730","2013-11-13",5.29
"1731","2013-11-14",5.43
"1732","2013-11-15",5.3
"1733","2013-11-18",5.5
"1734","2013-11-19",5.37
"1735","2013-11-20",5.12
"1736","2013-11-21",5.05
"1737","2013-11-22",5
"1738","2013-11-25",4.9
"1739","2013-11-26",4.91
"1740","2013-11-27",5.07
"1741","2013-11-29",5.09
"1742","2013-12-02",5.41
"1743","2013-12-03",5.45
"1744","2013-12-04",5.41
"1745","2013-12-05",5.18
"1746","2013-12-06",5.18
"1747","2013-12-09",5.08
"1748","2013-12-10",5.19
"1749","2013-12-11",5.3
"1750","2013-12-12",5.29
"1751","2013-12-13",5.15
"1752","2013-12-16",5.35
"1753","2013-12-17",5.17
"1754","2013-12-18",5.35
"1755","2013-12-19",5.4
"1756","2013-12-20",5.47
"1757","2013-12-23",5.66
"1758","2013-12-24",5.44
"1759","2013-12-26",5.43
"1760","2013-12-27",5.63
"1761","2013-12-30",5.42
"1762","2013-12-31",5.61
"1763","2014-01-02",5.5
"1764","2014-01-03",5.5
"1765","2014-01-06",5.5
"1766","2014-01-07",5.49
"1767","2014-01-08",5.63
"1768","2014-01-09",5.59
"1769","2014-01-10",5.53
"1770","2014-01-13",5.54
"1771","2014-01-14",5.73
"1772","2014-01-15",5.66
"1773","2014-01-16",5.7
"1774","2014-01-17",5.65
"1775","2014-01-21",5.59
"1776","2014-01-22",5.63
"1777","2014-01-23",5.58
"1778","2014-01-24",5.5
"1779","2014-01-27",5.48
"1780","2014-01-28",5.4
"1781","2014-01-29",5.45
"1782","2014-01-30",5.44
"1783","2014-01-31",5.44
"1784","2014-02-03",5.25
"1785","2014-02-04",5.44
"1786","2014-02-05",5.41
"1787","2014-02-06",5.41
"1788","2014-02-07",5.43
"1789","2014-02-10",5.6
"1790","2014-02-11",5.61
"1791","2014-02-12",5.64
"1792","2014-02-13",5.74
"1793","2014-02-14",5.56
"1794","2014-02-18",5.67
"1795","2014-02-19",5.55
"1796","2014-02-20",5.74
"1797","2014-02-21",5.94
"1798","2014-02-24",5.9
"1799","2014-02-25",5.9
"1800","2014-02-26",6.06
"1801","2014-02-27",6.3
"1802","2014-02-28",6.79
"1803","2014-03-03",6.42
"1804","2014-03-04",6.65
"1805","2014-03-05",6.68
"1806","2014-03-06",6.69
"1807","2014-03-07",6.66
"1808","2014-03-10",6.48
"1809","2014-03-11",6.66
"1810","2014-03-12",6.42
"1811","2014-03-13",6.33
"1812","2014-03-14",6.06
"1813","2014-03-17",6.11
"1814","2014-03-18",6.26
"1815","2014-03-19",6.1
"1816","2014-03-20",6.05
"1817","2014-03-21",6.35
"1818","2014-03-24",6.46
"1819","2014-03-25",6.22
"1820","2014-03-26",6.36
"1821","2014-03-27",6.46
"1822","2014-03-28",6.44
"1823","2014-03-31",6.64
"1824","2014-04-01",6.65
"1825","2014-04-02",6.67
"1826","2014-04-03",6.5
"1827","2014-04-04",6.29
"1828","2014-04-07",6.4
"1829","2014-04-08",6.37
"1830","2014-04-09",6.26
"1831","2014-04-10",6.18
"1832","2014-04-11",6.11
"1833","2014-04-14",6.16
"1834","2014-04-15",6.15
"1835","2014-04-16",6.15
"1836","2014-04-17",6.14
"1837","2014-04-21",6.34
"1838","2014-04-22",6.28
"1839","2014-04-23",6.4
"1840","2014-04-24",6.45
"1841","2014-04-25",6.22
"1842","2014-04-28",6.15
"1843","2014-04-29",6.15
"1844","2014-04-30",6.09
"1845","2014-05-01",6.12
"1846","2014-05-02",6.22
"1847","2014-05-05",6.25
"1848","2014-05-06",6.2
"1849","2014-05-07",6.23
"1850","2014-05-08",5.94
"1851","2014-05-09",5.92
"1852","2014-05-12",5.84
"1853","2014-05-13",5.87
"1854","2014-05-14",6
"1855","2014-05-15",6.19
"1856","2014-05-16",6.02
"1857","2014-05-19",6.01
"1858","2014-05-20",5.97
"1859","2014-05-21",6.02
"1860","2014-05-22",6.18
"1861","2014-05-23",6.15
"1862","2014-05-27",6.1
"1863","2014-05-28",6.2
"1864","2014-05-29",6.06
"1865","2014-05-30",6.21
"1866","2014-06-02",6.17
"1867","2014-06-03",6.19
"1868","2014-06-04",6.19
"1869","2014-06-05",6.08
"1870","2014-06-06",6.06
"1871","2014-06-09",6.09
"1872","2014-06-10",6.03
"1873","2014-06-11",5.92
"1874","2014-06-12",6.03
"1875","2014-06-13",5.96
"1876","2014-06-16",6.12
"1877","2014-06-17",6.02
"1878","2014-06-18",6.13
