"","date","NMIH"
"1003","2017-11-01",14.4
"1004","2017-11-02",16.5
"1005","2017-11-03",15.9
"1006","2017-11-06",16.200001
"1007","2017-11-07",15.95
"1008","2017-11-08",15.9
"1009","2017-11-09",15.9
"1010","2017-11-10",15.8
"1011","2017-11-13",16.025
"1012","2017-11-14",16
"1013","2017-11-15",16.200001
"1014","2017-11-16",16.35
"1015","2017-11-17",16.299999
"1016","2017-11-20",16.450001
"1017","2017-11-21",16.65
"1018","2017-11-22",16.450001
"1019","2017-11-24",16.5
"1020","2017-11-27",16.4
"1021","2017-11-28",16.799999
"1022","2017-11-29",16.85
"1023","2017-11-30",17.049999
"1024","2017-12-01",17.15
"1025","2017-12-04",17.700001
"1026","2017-12-05",17.299999
"1027","2017-12-06",17.35
"1028","2017-12-07",17.4
"1029","2017-12-08",17.5
"1030","2017-12-11",17.6
"1031","2017-12-12",17.700001
"1032","2017-12-13",17.35
"1033","2017-12-14",17
"1034","2017-12-15",17.25
"1035","2017-12-18",17.25
"1036","2017-12-19",17.1
"1037","2017-12-20",17.75
"1038","2017-12-21",17.700001
"1039","2017-12-22",17.4
"1040","2017-12-26",17.450001
"1041","2017-12-27",17.15
"1042","2017-12-28",17.299999
"1043","2017-12-29",17
"1044","2018-01-02",17.75
"1045","2018-01-03",17.200001
"1046","2018-01-04",17.200001
"1047","2018-01-05",17.299999
"1048","2018-01-08",18.25
"1049","2018-01-09",18.15
"1050","2018-01-10",18
"1051","2018-01-11",18.5
"1052","2018-01-12",18.950001
"1053","2018-01-16",19.15
"1054","2018-01-17",19.4
"1055","2018-01-18",19.35
"1056","2018-01-19",19.6
"1057","2018-01-22",20
"1058","2018-01-23",20.200001
"1059","2018-01-24",19.6
"1060","2018-01-25",19.75
"1061","2018-01-26",19.799999
"1062","2018-01-29",19.65
"1063","2018-01-30",19
"1064","2018-01-31",18.35
"1065","2018-02-01",18.9
"1066","2018-02-02",18.549999
"1067","2018-02-05",17.85
"1068","2018-02-06",18.4
"1069","2018-02-07",18.700001
"1070","2018-02-08",18.049999
"1071","2018-02-09",18.200001
"1072","2018-02-12",18.25
"1073","2018-02-13",18.5
"1074","2018-02-14",19.1
"1075","2018-02-15",19
"1076","2018-02-16",20.549999
"1077","2018-02-20",20.65
"1078","2018-02-21",21.299999
"1079","2018-02-22",21.1
"1080","2018-02-23",21.25
"1081","2018-02-26",21.700001
"1082","2018-02-27",19.950001
"1083","2018-02-28",19.85
"1084","2018-03-01",19.6
"1085","2018-03-02",19.65
"1086","2018-03-05",19.575001
"1087","2018-03-06",19.700001
"1088","2018-03-07",20.200001
"1089","2018-03-08",19.799999
"1090","2018-03-09",20.200001
"1091","2018-03-12",18.049999
"1092","2018-03-13",17.9
"1093","2018-03-14",17
"1094","2018-03-15",16
"1095","2018-03-16",15.9
"1096","2018-03-19",16.1
"1097","2018-03-20",15.95
"1098","2018-03-21",16.450001
"1099","2018-03-22",16.35
"1100","2018-03-23",16.200001
"1101","2018-03-26",16.6
"1102","2018-03-27",16.75
"1103","2018-03-28",16.5
"1104","2018-03-29",16.549999
"1105","2018-04-02",16.5
"1106","2018-04-03",16.950001
"1107","2018-04-04",17.1
"1108","2018-04-05",17.549999
"1109","2018-04-06",17.700001
"1110","2018-04-09",13.7
"1111","2018-04-10",13.8
"1112","2018-04-11",14.3
"1113","2018-04-12",14.75
"1114","2018-04-13",14.65
"1115","2018-04-16",14.55
"1116","2018-04-17",14.4
"1117","2018-04-18",13.95
"1118","2018-04-19",14
"1119","2018-04-20",14.4
"1120","2018-04-23",14.25
"1121","2018-04-24",14.45
"1122","2018-04-25",13.9
"1123","2018-04-26",13.9
"1124","2018-04-27",13.95
"1125","2018-04-30",13.85
"1126","2018-05-01",14.6
"1127","2018-05-02",15.6
"1128","2018-05-03",15.8
"1129","2018-05-04",16.5
"1130","2018-05-07",16.35
"1131","2018-05-08",16.450001
"1132","2018-05-09",16.299999
"1133","2018-05-10",16.25
"1134","2018-05-11",16.15
"1135","2018-05-14",16.1
"1136","2018-05-15",16.450001
"1137","2018-05-16",16.85
"1138","2018-05-17",17
"1139","2018-05-18",17.1
"1140","2018-05-21",17.1
"1141","2018-05-22",17.299999
"1142","2018-05-23",17.200001
"1143","2018-05-24",17.299999
"1144","2018-05-25",17
"1145","2018-05-29",17.15
"1146","2018-05-30",17.200001
"1147","2018-05-31",16.65
"1148","2018-06-01",16.9
"1149","2018-06-04",17.049999
"1150","2018-06-05",17.200001
"1151","2018-06-06",17.799999
"1152","2018-06-07",17.6
"1153","2018-06-08",18
"1154","2018-06-11",17.6
"1155","2018-06-12",17.6
"1156","2018-06-13",17.5
"1157","2018-06-14",17.4
"1158","2018-06-15",17.200001
"1159","2018-06-18",17.35
"1160","2018-06-19",17.299999
"1161","2018-06-20",17.450001
"1162","2018-06-21",17.15
"1163","2018-06-22",17.1
"1164","2018-06-25",16.4
"1165","2018-06-26",16.4
"1166","2018-06-27",16.1
"1167","2018-06-28",16.299999
"1168","2018-06-29",16.299999
"1169","2018-07-02",16.5
"1170","2018-07-03",16.5
"1171","2018-07-05",16.799999
"1172","2018-07-06",16.9
"1173","2018-07-09",17.450001
"1174","2018-07-10",16.85
"1175","2018-07-11",16.65
"1176","2018-07-12",16.4
"1177","2018-07-13",16.4
"1178","2018-07-16",17.4
"1179","2018-07-17",17.75
"1180","2018-07-18",18.65
"1181","2018-07-19",19.5
"1182","2018-07-20",19.700001
"1183","2018-07-23",19.85
"1184","2018-07-24",19.799999
"1185","2018-07-25",19.799999
"1186","2018-07-26",20.6
"1187","2018-07-27",20.700001
"1188","2018-07-30",21
"1189","2018-07-31",20.9
"1190","2018-08-01",20.9
"1191","2018-08-02",22.35
"1192","2018-08-03",21.700001
"1193","2018-08-06",21.200001
"1194","2018-08-07",21.65
"1195","2018-08-08",21.65
"1196","2018-08-09",21.549999
"1197","2018-08-10",21.6
"1198","2018-08-13",21.450001
"1199","2018-08-14",21.799999
"1200","2018-08-15",21.65
"1201","2018-08-16",21.700001
"1202","2018-08-17",21.65
"1203","2018-08-20",21.9
"1204","2018-08-21",21.950001
"1205","2018-08-22",22.25
"1206","2018-08-23",22.1
"1207","2018-08-24",22.299999
"1208","2018-08-27",22.200001
"1209","2018-08-28",21.35
"1210","2018-08-29",21.450001
"1211","2018-08-30",21.35
"1212","2018-08-31",21.6
"1213","2018-09-04",22.049999
"1214","2018-09-05",20.85
"1215","2018-09-06",21.1
"1216","2018-09-07",21.15
"1217","2018-09-10",23.25
"1218","2018-09-11",23.225
"1219","2018-09-12",23.275
"1220","2018-09-13",23.25
"1221","2018-09-14",23.299999
"1222","2018-09-17",22.450001
"1223","2018-09-18",22.4
"1224","2018-09-19",22.35
"1225","2018-09-20",22.85
"1226","2018-09-21",22.799999
"1227","2018-09-24",22.75
"1228","2018-09-25",23.4
"1229","2018-09-26",23.799999
"1230","2018-09-27",22.75
"1231","2018-09-28",22.65
"1232","2018-10-01",22.690001
"1233","2018-10-02",22.34
"1234","2018-10-03",22.719999
"1235","2018-10-04",22.33
"1236","2018-10-05",21.469999
"1237","2018-10-08",20.780001
"1238","2018-10-09",20.719999
"1239","2018-10-10",19.99
"1240","2018-10-11",19.4
"1241","2018-10-12",19.67
"1242","2018-10-15",19.43
"1243","2018-10-16",20.08
"1244","2018-10-17",20.219999
"1245","2018-10-18",19.74
"1246","2018-10-19",19.5
"1247","2018-10-22",19.51
"1248","2018-10-23",19.379999
"1249","2018-10-24",18.200001
"1250","2018-10-25",18.75
"1251","2018-10-26",18.450001
"1252","2018-10-29",18.469999
"1253","2018-10-30",19.139999
"1254","2018-10-31",21.139999
"1255","2018-11-01",20.52
"1256","2018-11-02",20.309999
"1257","2018-11-05",20.870001
"1258","2018-11-06",21.15
"1259","2018-11-07",21.26
"1260","2018-11-08",21.84
"1261","2018-11-09",20.450001
"1262","2018-11-12",20.51
"1263","2018-11-13",20.690001
"1264","2018-11-14",20.129999
"1265","2018-11-15",20.65
"1266","2018-11-16",20.26
"1267","2018-11-19",19.59
"1268","2018-11-20",18.719999
"1269","2018-11-21",18.98
"1270","2018-11-23",18.99
"1271","2018-11-26",19.450001
"1272","2018-11-27",19.040001
"1273","2018-11-28",19.809999
"1274","2018-11-29",19.6
"1275","2018-11-30",19.540001
"1276","2018-12-03",20.450001
"1277","2018-12-04",18.76
"1278","2018-12-06",18.969999
"1279","2018-12-07",18.280001
"1280","2018-12-10",18.129999
"1281","2018-12-11",18.700001
"1282","2018-12-12",18.780001
"1283","2018-12-13",18.559999
"1284","2018-12-14",18.030001
"1285","2018-12-17",17.780001
"1286","2018-12-18",17.59
"1287","2018-12-19",16.799999
"1288","2018-12-20",16.5
"1289","2018-12-21",16.190001
"1290","2018-12-24",16.030001
"1291","2018-12-26",17.33
"1292","2018-12-27",17.440001
"1293","2018-12-28",17.59
"1294","2018-12-31",17.85
"1295","2019-01-02",17.860001
"1296","2019-01-03",17.469999
"1297","2019-01-04",18.139999
"1298","2019-01-07",18.26
"1299","2019-01-08",18.5
"1300","2019-01-09",18.549999
"1301","2019-01-10",19.110001
"1302","2019-01-11",19.08
"1303","2019-01-14",19.1
"1304","2019-01-15",19.459999
"1305","2019-01-16",19.84
"1306","2019-01-17",19.799999
"1307","2019-01-18",20
"1308","2019-01-22",19.85
"1309","2019-01-23",20.530001
"1310","2019-01-24",20.879999
"1311","2019-01-25",21.700001
"1312","2019-01-28",21.549999
"1313","2019-01-29",21.76
"1314","2019-01-30",21.67
"1315","2019-01-31",22
"1316","2019-02-01",22.219999
"1317","2019-02-04",22.299999
"1318","2019-02-05",21.940001
"1319","2019-02-06",21.950001
"1320","2019-02-07",21.98
"1321","2019-02-08",21.879999
"1322","2019-02-11",22.16
"1323","2019-02-12",22.6
"1324","2019-02-13",22.190001
"1325","2019-02-14",22.790001
"1326","2019-02-15",23.790001
"1327","2019-02-19",24.360001
"1328","2019-02-20",24.75
"1329","2019-02-21",24.639999
"1330","2019-02-22",24.73
"1331","2019-02-25",24.209999
"1332","2019-02-26",24.309999
"1333","2019-02-27",24.389999
"1334","2019-02-28",24.15
"1335","2019-03-01",24.42
"1336","2019-03-04",24.33
"1337","2019-03-05",24.530001
"1338","2019-03-06",24.790001
"1339","2019-03-07",24.73
"1340","2019-03-08",24.74
"1341","2019-03-11",25.48
"1342","2019-03-12",25.91
"1343","2019-03-13",26.15
"1344","2019-03-14",25.93
"1345","2019-03-15",25.73
"1346","2019-03-18",26.190001
"1347","2019-03-19",25.93
"1348","2019-03-20",25.780001
"1349","2019-03-21",26.469999
"1350","2019-03-22",25.299999
"1351","2019-03-25",25.1
"1352","2019-03-26",25.59
"1353","2019-03-27",25.52
"1354","2019-03-28",26.23
"1355","2019-03-29",25.870001
"1356","2019-04-01",26.68
"1357","2019-04-02",27.049999
"1358","2019-04-03",26.200001
"1359","2019-04-04",26.639999
"1360","2019-04-05",26.92
"1361","2019-04-08",27.629999
"1362","2019-04-09",26.549999
"1363","2019-04-10",27
"1364","2019-04-11",27.01
"1365","2019-04-12",26.959999
"1366","2019-04-15",26.99
"1367","2019-04-16",27.34
"1368","2019-04-17",27.08
"1369","2019-04-18",26.49
"1370","2019-04-22",26.82
"1371","2019-04-23",27.33
"1372","2019-04-24",27.709999
"1373","2019-04-25",27.969999
"1374","2019-04-26",28.139999
"1375","2019-04-29",28.040001
"1376","2019-04-30",28.08
"1377","2019-05-01",27.84
"1378","2019-05-02",28.08
"1379","2019-05-03",27.4
"1380","2019-05-06",28.139999
"1381","2019-05-07",27.43
"1382","2019-05-08",27.280001
"1383","2019-05-09",27.559999
"1384","2019-05-10",27.440001
"1385","2019-05-13",25.92
"1386","2019-05-14",26.639999
"1387","2019-05-15",26.91
"1388","2019-05-16",27.219999
"1389","2019-05-17",27.24
"1390","2019-05-20",27.75
"1391","2019-05-21",28.24
"1392","2019-05-22",28.219999
"1393","2019-05-23",27.540001
"1394","2019-05-24",27.83
"1395","2019-05-28",28.040001
"1396","2019-05-29",28.08
"1397","2019-05-30",27.889999
"1398","2019-05-31",27.26
"1399","2019-06-03",26.790001
"1400","2019-06-04",27.700001
"1401","2019-06-05",28.190001
"1402","2019-06-06",28.32
"1403","2019-06-07",29.18
"1404","2019-06-10",30.290001
"1405","2019-06-11",28.98
"1406","2019-06-12",29.01
"1407","2019-06-13",28.790001
"1408","2019-06-14",28.84
"1409","2019-06-17",29.059999
"1410","2019-06-18",29.85
"1411","2019-06-19",30.610001
"1412","2019-06-20",30.790001
"1413","2019-06-21",29.65
"1414","2019-06-24",28.950001
"1415","2019-06-25",27.73
"1416","2019-06-26",28.07
"1417","2019-06-27",28.389999
"1418","2019-06-28",28.389999
"1419","2019-07-01",28.77
"1420","2019-07-02",28.700001
"1421","2019-07-03",28.66
"1422","2019-07-05",28.9
"1423","2019-07-08",28.49
"1424","2019-07-09",28.120001
"1425","2019-07-10",28.209999
"1426","2019-07-11",28.26
"1427","2019-07-12",29.08
"1428","2019-07-15",27.389999
"1429","2019-07-16",27.309999
"1430","2019-07-17",26.969999
"1431","2019-07-18",27.309999
"1432","2019-07-19",26.52
"1433","2019-07-22",26.52
"1434","2019-07-23",26.889999
"1435","2019-07-24",27.780001
"1436","2019-07-25",26
"1437","2019-07-26",24.629999
"1438","2019-07-29",25.200001
"1439","2019-07-30",25.299999
"1440","2019-07-31",24.879999
"1441","2019-08-01",25.5
"1442","2019-08-02",25.98
"1443","2019-08-05",25.09
"1444","2019-08-06",26.01
"1445","2019-08-07",26.639999
"1446","2019-08-08",27.49
"1447","2019-08-09",27.41
"1448","2019-08-12",27.23
"1449","2019-08-13",27.440001
"1450","2019-08-14",26.719999
"1451","2019-08-15",27.07
"1452","2019-08-16",27.809999
"1453","2019-08-19",27.91
"1454","2019-08-20",27.23
"1455","2019-08-21",27.450001
"1456","2019-08-22",28.370001
"1457","2019-08-23",28
"1458","2019-08-26",28.52
"1459","2019-08-27",27.82
"1460","2019-08-28",28.209999
"1461","2019-08-29",28.65
"1462","2019-08-30",28.34
"1463","2019-09-03",28.08
"1464","2019-09-04",27.889999
"1465","2019-09-05",27.950001
"1466","2019-09-06",27.51
"1467","2019-09-09",27.76
"1468","2019-09-10",26.91
"1469","2019-09-11",27.18
"1470","2019-09-12",27.129999
"1471","2019-09-13",26.42
"1472","2019-09-16",27.360001
"1473","2019-09-17",27.889999
"1474","2019-09-18",27.200001
"1475","2019-09-19",27.42
"1476","2019-09-20",28.049999
"1477","2019-09-23",27.74
"1478","2019-09-24",27.290001
"1479","2019-09-25",28
"1480","2019-09-26",27.870001
"1481","2019-09-27",26.950001
"1482","2019-09-30",26.26
"1483","2019-10-01",26.559999
"1484","2019-10-02",26.309999
"1485","2019-10-03",26.41
"1486","2019-10-04",27.23
"1487","2019-10-07",27.07
"1488","2019-10-08",26.280001
"1489","2019-10-09",26.709999
"1490","2019-10-10",26.495001
"1491","2019-10-11",26.950001
"1492","2019-10-14",26.93
"1493","2019-10-15",28.379999
"1494","2019-10-16",27.959999
"1495","2019-10-17",27.99
"1496","2019-10-18",27.82
"1497","2019-10-21",29.379999
"1498","2019-10-22",29.799999
"1499","2019-10-23",29.879999
"1500","2019-10-24",29.49
"1501","2019-10-25",29.41
"1502","2019-10-28",29.370001
"1503","2019-10-29",29.08
"1504","2019-10-30",29.48
"1505","2019-10-31",29.25
"1506","2019-11-01",29.245001
"1507","2019-11-04",29.43
"1508","2019-11-05",29.35
"1509","2019-11-06",29.120001
"1510","2019-11-07",31.995001
"1511","2019-11-08",32.91
"1512","2019-11-11",32.419998
"1513","2019-11-12",33.59
"1514","2019-11-13",34.369999
"1515","2019-11-14",33.889999
"1516","2019-11-15",34.09
"1517","2019-11-18",33.57
"1518","2019-11-19",33.439999
"1519","2019-11-20",32.810001
"1520","2019-11-21",32.970001
"1521","2019-11-22",33.110001
"1522","2019-11-25",33.360001
"1523","2019-11-26",33.580002
"1524","2019-11-27",34.060001
"1525","2019-11-29",33.57
"1526","2019-12-02",32.650002
"1527","2019-12-03",32.27
"1528","2019-12-04",32.66
"1529","2019-12-05",32.939999
"1530","2019-12-06",33.439999
"1531","2019-12-09",33.610001
"1532","2019-12-10",33.98
"1533","2019-12-11",33.73
"1534","2019-12-12",33.189999
"1535","2019-12-13",33.240002
"1536","2019-12-16",33.580002
"1537","2019-12-17",34
"1538","2019-12-18",34.445
"1539","2019-12-19",34.759998
"1540","2019-12-20",34.43
"1541","2019-12-23",34.16
"1542","2019-12-24",34.07
"1543","2019-12-26",33.259998
"1544","2019-12-27",33.57
"1545","2019-12-30",32.990002
"1546","2019-12-31",33.18
"1547","2020-01-02",32.27
"1548","2020-01-03",32.349998
"1549","2020-01-06",32.209999
"1550","2020-01-07",31.780001
"1551","2020-01-08",32.080002
"1552","2020-01-09",32.099998
"1553","2020-01-10",32.02
"1554","2020-01-13",32.279999
"1555","2020-01-14",32.150002
"1556","2020-01-15",32.779999
"1557","2020-01-16",33.150002
"1558","2020-01-17",33.529999
"1559","2020-01-21",33.060001
"1560","2020-01-22",33.32
"1561","2020-01-23",32.759998
"1562","2020-01-24",32.66
"1563","2020-01-27",32.150002
"1564","2020-01-28",32.650002
"1565","2020-01-29",32.66
"1566","2020-01-30",32.610001
"1567","2020-01-31",31.92
"1568","2020-02-03",32.790001
"1569","2020-02-04",33.169998
"1570","2020-02-05",33.34
"1571","2020-02-06",33.529999
"1572","2020-02-07",33.799999
"1573","2020-02-10",34.200001
"1574","2020-02-11",35.57
"1575","2020-02-12",31
"1576","2020-02-13",29.33
"1577","2020-02-14",29.65
"1578","2020-02-18",29.49
"1579","2020-02-19",29.66
"1580","2020-02-20",29.059999
"1581","2020-02-21",28.475
"1582","2020-02-24",27.450001
"1583","2020-02-25",26.559999
"1584","2020-02-26",26.4
"1585","2020-02-27",24.940001
"1586","2020-02-28",23.34
"1587","2020-03-02",24.629999
"1588","2020-03-03",24.35
"1589","2020-03-04",25.309999
"1590","2020-03-05",24.809999
"1591","2020-03-06",24.51
"1592","2020-03-09",22.290001
"1593","2020-03-10",23.200001
"1594","2020-03-11",20.690001
"1595","2020-03-12",19.59
"1596","2020-03-13",19.1
"1597","2020-03-16",16.99
"1598","2020-03-17",17.83
"1599","2020-03-18",13.62
"1600","2020-03-19",13.07
"1601","2020-03-20",11.29
"1602","2020-03-23",9.58
"1603","2020-03-24",10.72
"1604","2020-03-25",11.84
"1605","2020-03-26",13.9
"1606","2020-03-27",13.59
"1607","2020-03-30",12.84
"1608","2020-03-31",11.61
"1609","2020-04-01",10.9
"1610","2020-04-02",10.85
"1611","2020-04-03",9.73
"1612","2020-04-06",10.65
"1613","2020-04-07",11.43
"1614","2020-04-08",12.3
"1615","2020-04-09",12.84
"1616","2020-04-13",11.99
"1617","2020-04-14",12.08
"1618","2020-04-15",11.45
"1619","2020-04-16",10.9
"1620","2020-04-17",11.955
"1621","2020-04-20",10.71
"1622","2020-04-21",10.17
"1623","2020-04-22",10.14
"1624","2020-04-23",11.22
"1625","2020-04-24",11.51
"1626","2020-04-27",12.08
"1627","2020-04-28",12.82
"1628","2020-04-29",14.56
"1629","2020-04-30",13.52
"1630","2020-05-01",12.63
"1631","2020-05-04",13.06
"1632","2020-05-05",13.25
"1633","2020-05-06",13.28
"1634","2020-05-07",14.85
"1635","2020-05-08",14.45
"1636","2020-05-11",14.22
"1637","2020-05-12",13.03
"1638","2020-05-13",12.1
"1639","2020-05-14",13.31
"1640","2020-05-15",12.63
"1641","2020-05-18",13.8
"1642","2020-05-19",14.01
"1643","2020-05-20",14.88
"1644","2020-05-21",14.5
"1645","2020-05-22",14.46
"1646","2020-05-26",15.93
"1647","2020-05-27",17.5
"1648","2020-05-28",15.49
"1649","2020-05-29",15.365
"1650","2020-06-01",16.02
"1651","2020-06-02",16.01
"1652","2020-06-03",16.860001
"1653","2020-06-04",16.4
"1654","2020-06-05",18.76
"1655","2020-06-08",19.57
"1656","2020-06-09",17.799999
"1657","2020-06-10",17.15
"1658","2020-06-11",15.43
"1659","2020-06-12",17
"1660","2020-06-15",17.030001
"1661","2020-06-16",17.43
"1662","2020-06-17",17.059999
"1663","2020-06-18",16.91
"1664","2020-06-19",16.719999
"1665","2020-06-22",16.93
"1666","2020-06-23",17.375
"1667","2020-06-24",16.059999
"1668","2020-06-25",16.200001
"1669","2020-06-26",14.84
"1670","2020-06-29",15.76
"1671","2020-06-30",16.08
"1672","2020-07-01",15.6
"1673","2020-07-02",15.7
"1674","2020-07-06",15.84
"1675","2020-07-07",14.46
"1676","2020-07-08",14.67
"1677","2020-07-09",13.77
"1678","2020-07-10",14.31
"1679","2020-07-13",14.15
"1680","2020-07-14",13.87
"1681","2020-07-15",15.19
"1682","2020-07-16",14.56
"1683","2020-07-17",14.36
"1684","2020-07-20",14.31
"1685","2020-07-21",14.69
"1686","2020-07-22",14.8
"1687","2020-07-23",14.62
"1688","2020-07-24",14.34
"1689","2020-07-27",14
"1690","2020-07-28",14.38
"1691","2020-07-29",14.83
"1692","2020-07-30",15.15
"1693","2020-07-31",15.52
"1694","2020-08-03",15.88
"1695","2020-08-04",15.57
"1696","2020-08-05",16
"1697","2020-08-06",15.72
"1698","2020-08-07",16.17
"1699","2020-08-10",16.950001
"1700","2020-08-11",17.459999
"1701","2020-08-12",17.190001
"1702","2020-08-13",16.6
"1703","2020-08-14",16.965
"1704","2020-08-17",16.74
"1705","2020-08-18",16.379999
"1706","2020-08-19",16.02
"1707","2020-08-20",16.1
"1708","2020-08-21",16.09
"1709","2020-08-24",16.76
"1710","2020-08-25",16.85
"1711","2020-08-26",16.530001
"1712","2020-08-27",16.940001
"1713","2020-08-28",17.299999
"1714","2020-08-31",17.15
"1715","2020-09-01",17.290001
"1716","2020-09-02",17.93
"1717","2020-09-03",18.07
"1718","2020-09-04",18.190001
"1719","2020-09-08",17.42
"1720","2020-09-09",18.17
"1721","2020-09-10",18.02
"1722","2020-09-11",18.76
"1723","2020-09-14",18.83
"1724","2020-09-15",18.799999
"1725","2020-09-16",19.07
"1726","2020-09-17",18.540001
"1727","2020-09-18",18.219999
"1728","2020-09-21",16.68
"1729","2020-09-22",17.110001
"1730","2020-09-23",16.41
"1731","2020-09-24",16.450001
"1732","2020-09-25",17.059999
"1733","2020-09-28",17.799999
"1734","2020-09-29",17.540001
"1735","2020-09-30",17.799999
"1736","2020-10-01",18.620001
"1737","2020-10-02",19.639999
"1738","2020-10-05",20.77
"1739","2020-10-06",21.51
"1740","2020-10-07",22.4
"1741","2020-10-08",22.969999
"1742","2020-10-09",22.75
"1743","2020-10-12",23.07
"1744","2020-10-13",22.43
"1745","2020-10-14",21.99
"1746","2020-10-15",23.110001
"1747","2020-10-16",22.969999
"1748","2020-10-19",23.110001
"1749","2020-10-20",23.719999
"1750","2020-10-21",23.450001
"1751","2020-10-22",23.93
"1752","2020-10-23",24.5
"1753","2020-10-26",23.110001
"1754","2020-10-27",21.969999
"1755","2020-10-28",21.02
"1756","2020-10-29",21.610001
"1757","2020-10-30",21.49
"1758","2020-11-02",21.82
"1759","2020-11-03",22.469999
"1760","2020-11-04",22.809999
"1761","2020-11-05",22.790001
"1762","2020-11-06",22.01
"1763","2020-11-09",22.969999
"1764","2020-11-10",23.49
"1765","2020-11-11",23.25
"1766","2020-11-12",22.35
"1767","2020-11-13",22.77
"1768","2020-11-16",23.549999
"1769","2020-11-17",23.639999
"1770","2020-11-18",22.91
"1771","2020-11-19",22.870001
"1772","2020-11-20",22.719999
"1773","2020-11-23",22.639999
"1774","2020-11-24",23.450001
"1775","2020-11-25",23.190001
"1776","2020-11-27",22.799999
