"","date","TARA"
"1057","2019-01-03",96.400002
"1058","2019-01-04",99.120003
"1059","2019-01-07",98
"1060","2019-01-08",104.400002
"1061","2019-01-09",104
"1062","2019-01-10",100.800003
"1063","2019-01-11",99.599998
"1064","2019-01-14",98.400002
"1065","2019-01-15",98.800003
"1066","2019-01-16",102.800003
"1067","2019-01-17",104
"1068","2019-01-18",105.599998
"1069","2019-01-22",104
"1070","2019-01-23",105.199997
"1071","2019-01-24",99.199997
"1072","2019-01-25",110
"1073","2019-01-28",103.599998
"1074","2019-01-29",102
"1075","2019-01-30",103.480003
"1076","2019-01-31",108
"1077","2019-02-01",104.400002
"1078","2019-02-04",103.599998
"1079","2019-02-05",107.199997
"1080","2019-02-06",109.599998
"1081","2019-02-07",110.400002
"1082","2019-02-08",111.199997
"1083","2019-02-11",116
"1084","2019-02-12",116.800003
"1085","2019-02-13",119.599998
"1086","2019-02-14",118.800003
"1087","2019-02-15",119.599998
"1088","2019-02-19",121.599998
"1089","2019-02-20",117.199997
"1090","2019-02-21",118.800003
"1091","2019-02-22",120
"1092","2019-02-25",115.199997
"1093","2019-02-26",116.800003
"1094","2019-02-27",117.199997
"1095","2019-02-28",116.400002
"1096","2019-03-01",108.400002
"1097","2019-03-04",112.400002
"1098","2019-03-05",119.199997
"1099","2019-03-06",144.800003
"1100","2019-03-07",141.600006
"1101","2019-03-08",145.600006
"1102","2019-03-11",144
"1103","2019-03-12",150
"1104","2019-03-13",140.800003
"1105","2019-03-14",146.399994
"1106","2019-03-15",140.800003
"1107","2019-03-18",146
"1108","2019-03-19",137.199997
"1109","2019-03-20",128.800003
"1110","2019-03-21",128.399994
"1111","2019-03-22",132.800003
"1112","2019-03-25",136.399994
"1113","2019-03-26",149.600006
"1114","2019-03-27",139.199997
"1115","2019-03-28",20.040001
"1116","2019-03-29",20.120001
"1117","2019-04-01",19.4
"1118","2019-04-02",23.200001
"1119","2019-04-03",22
"1120","2019-04-04",20.4
"1121","2019-04-05",21.200001
"1122","2019-04-08",21.200001
"1123","2019-04-09",20.76
"1124","2019-04-10",22.24
"1125","2019-04-11",21.360001
"1126","2019-04-12",20.6
"1127","2019-04-15",21.200001
"1128","2019-04-16",20.799999
"1129","2019-04-17",20.200001
"1130","2019-04-18",19.6
"1131","2019-04-22",17.76
"1132","2019-04-23",17.200001
"1133","2019-04-24",17.32
"1134","2019-04-25",16.799999
"1135","2019-04-26",16.799999
"1136","2019-04-29",16.6
"1137","2019-04-30",16.4
"1138","2019-05-01",16
"1139","2019-05-02",16.48
"1140","2019-05-03",17.4
"1141","2019-05-06",17
"1142","2019-05-07",16.84
"1143","2019-05-08",15.2
"1144","2019-05-09",14.6
"1145","2019-05-10",14.4
"1146","2019-05-13",14.24
"1147","2019-05-14",14.68
"1148","2019-05-15",15.08
"1149","2019-05-16",14.56
"1150","2019-05-17",15.04
"1151","2019-05-20",17.959999
"1152","2019-05-21",16.52
"1153","2019-05-22",24.92
"1154","2019-05-23",16.639999
"1155","2019-05-24",15.92
"1156","2019-05-28",17.200001
"1157","2019-05-29",16.799999
"1158","2019-05-30",17.6
"1159","2019-05-31",16.799999
"1160","2019-06-03",16.4
"1161","2019-06-04",18
"1162","2019-06-05",17.200001
"1163","2019-06-06",16.799999
"1164","2019-06-07",16.4
"1165","2019-06-10",15.8
"1166","2019-06-11",15.88
"1167","2019-06-12",15.84
"1168","2019-06-13",16.84
"1169","2019-06-14",16.799999
"1170","2019-06-17",16.799999
"1171","2019-06-18",18.040001
"1172","2019-06-19",18.719999
"1173","2019-06-20",17.6
"1174","2019-06-21",17.4
"1175","2019-06-24",17.52
"1176","2019-06-25",17.280001
"1177","2019-06-26",16.24
"1178","2019-06-27",16.32
"1179","2019-06-28",16.639999
"1180","2019-07-01",16.799999
"1181","2019-07-02",17.68
"1182","2019-07-03",17.559999
"1183","2019-07-05",16.84
"1184","2019-07-08",16.84
"1185","2019-07-09",16.4
"1186","2019-07-10",17.4
"1187","2019-07-11",18.32
"1188","2019-07-12",18.040001
"1189","2019-07-15",17.24
"1190","2019-07-16",17.120001
"1191","2019-07-17",17.280001
"1192","2019-07-18",17.24
"1193","2019-07-19",16.6
"1194","2019-07-22",16.48
"1195","2019-07-23",16
"1196","2019-07-24",15.64
"1197","2019-07-25",15.68
"1198","2019-07-26",16.120001
"1199","2019-07-29",15.84
"1200","2019-07-30",15.64
"1201","2019-07-31",14.8
"1202","2019-08-01",14.4
"1203","2019-08-02",14.6
"1204","2019-08-05",13.52
"1205","2019-08-06",14.56
"1206","2019-08-07",12
"1207","2019-08-08",12.12
"1208","2019-08-09",12.28
"1209","2019-08-12",12.32
"1210","2019-08-13",12.24
"1211","2019-08-14",11.4
"1212","2019-08-15",11.4
"1213","2019-08-16",11.24
"1214","2019-08-19",11.76
"1215","2019-08-20",12.64
"1216","2019-08-21",13.2
"1217","2019-08-22",12.68
"1218","2019-08-23",12.52
"1219","2019-08-26",11.96
"1220","2019-08-27",12.32
"1221","2019-08-28",12.88
"1222","2019-08-29",12.24
"1223","2019-08-30",12.8
"1224","2019-09-03",12.48
"1225","2019-09-04",13.2
"1226","2019-09-05",13.4
"1227","2019-09-06",13.8
"1228","2019-09-09",14.8
"1229","2019-09-10",14.6
"1230","2019-09-11",14.8
"1231","2019-09-12",14.96
"1232","2019-09-13",14.6
"1233","2019-09-16",15.04
"1234","2019-09-17",14.88
"1235","2019-09-18",14.72
"1236","2019-09-19",14.76
"1237","2019-09-20",14.2
"1238","2019-09-23",13.28
"1239","2019-09-24",14.36
"1240","2019-09-25",12.24
"1241","2019-09-26",11.24
"1242","2019-09-27",10
"1243","2019-09-30",10.4
"1244","2019-10-01",10.4
"1245","2019-10-02",10.4
"1246","2019-10-03",10.2
"1247","2019-10-04",10.4
"1248","2019-10-07",11.24
"1249","2019-10-08",10.68
"1250","2019-10-09",11.12
"1251","2019-10-10",10.6
"1252","2019-10-11",10.16
"1253","2019-10-14",10.36
"1254","2019-10-15",10.4
"1255","2019-10-16",11
"1256","2019-10-17",10.88
"1257","2019-10-18",11.2
"1258","2019-10-21",11.12
"1259","2019-10-22",10.84
"1260","2019-10-23",10.68
"1261","2019-10-24",10.16
"1262","2019-10-25",10.2
"1263","2019-10-28",10.4
"1264","2019-10-29",10.12
"1265","2019-10-30",10.36
"1266","2019-10-31",10
"1267","2019-11-01",10.52
"1268","2019-11-04",10.24
"1269","2019-11-05",10.4
"1270","2019-11-06",10.56
"1271","2019-11-07",10.24
"1272","2019-11-08",9.96
"1273","2019-11-11",10
"1274","2019-11-12",11
"1275","2019-11-13",12
"1276","2019-11-14",12.08
"1277","2019-11-15",11.52
"1278","2019-11-18",10.96
"1279","2019-11-19",11.72
"1280","2019-11-20",11.6
"1281","2019-11-21",12.36
"1282","2019-11-22",12.4
"1283","2019-11-25",12.76
"1284","2019-11-26",11.96
"1285","2019-11-27",12.2
"1286","2019-11-29",12
"1287","2019-12-02",12.6
"1288","2019-12-03",11.6
"1289","2019-12-04",11.6
"1290","2019-12-05",11.2
"1291","2019-12-06",11.76
"1292","2019-12-09",12.16
"1293","2019-12-10",12.8
"1294","2019-12-11",12.88
"1295","2019-12-12",12.88
"1296","2019-12-13",12.52
"1297","2019-12-16",12
"1298","2019-12-17",11.8
"1299","2019-12-18",11.6
"1300","2019-12-19",11.6
"1301","2019-12-20",11.2
"1302","2019-12-23",11.76
"1303","2019-12-24",11.56
"1304","2019-12-26",13.2
"1305","2019-12-27",14.4
"1306","2019-12-30",17.6
"1307","2019-12-31",16.4
"1308","2020-01-02",18.639999
"1309","2020-01-03",18.799999
"1310","2020-01-06",20.799999
"1311","2020-01-07",22
"1312","2020-01-08",26
"1313","2020-01-09",33.400002
"1314","2020-01-10",30
"1315","2020-01-13",27.85
"1316","2020-01-14",27
"1317","2020-01-15",28
"1318","2020-01-16",27.82
"1319","2020-01-17",28
"1320","2020-01-21",28.34
"1321","2020-01-22",34.007999
"1322","2020-01-23",36.599998
"1323","2020-01-24",33.5
"1324","2020-01-27",34.700001
"1325","2020-01-28",33
"1326","2020-01-29",33.511002
"1327","2020-01-30",33.84
"1328","2020-01-31",32.5
"1329","2020-02-03",35.174
"1330","2020-02-04",36.990002
"1331","2020-02-05",35.5
"1332","2020-02-06",36.09
"1333","2020-02-07",36.5
"1334","2020-02-10",36.459999
"1335","2020-02-11",37.299999
"1336","2020-02-12",39
"1337","2020-02-13",36.25
"1338","2020-02-14",36.869999
"1339","2020-02-18",37.849998
"1340","2020-02-19",36.669998
"1341","2020-02-20",34.799999
"1342","2020-02-21",32.119999
"1343","2020-02-24",29.57
"1344","2020-02-25",29
"1345","2020-02-26",27.700001
"1346","2020-02-27",28.92
"1347","2020-02-28",28.5
"1348","2020-03-02",27.98
"1349","2020-03-03",28.16
"1350","2020-03-04",28.690001
"1351","2020-03-05",27.91
"1352","2020-03-06",27.129999
"1353","2020-03-09",27
"1354","2020-03-10",24.200001
"1355","2020-03-11",24.040001
"1356","2020-03-12",23.23
"1357","2020-03-13",26.5
"1358","2020-03-16",24.299999
"1359","2020-03-17",28.83
"1360","2020-03-18",27
"1361","2020-03-19",24.360001
"1362","2020-03-20",23.25
"1363","2020-03-23",21.02
"1364","2020-03-24",24
"1365","2020-03-25",22.5
"1366","2020-03-26",22.01
"1367","2020-03-27",21.9
"1368","2020-03-30",21.6
"1369","2020-03-31",23
"1370","2020-04-01",24.25
"1371","2020-04-02",24
"1372","2020-04-03",23.040001
"1373","2020-04-06",22
"1374","2020-04-07",23.25
"1375","2020-04-08",23.75
"1376","2020-04-09",22.309999
"1377","2020-04-13",23
"1378","2020-04-14",24.02
"1379","2020-04-15",24
"1380","2020-04-16",23.799999
"1381","2020-04-17",23.5
"1382","2020-04-20",22.450001
"1383","2020-04-21",22.5
"1384","2020-04-22",22.85
"1385","2020-04-23",23.379999
"1386","2020-04-24",23.969999
"1387","2020-04-27",24
"1388","2020-04-28",24
"1389","2020-04-29",24.25
"1390","2020-04-30",24.5
"1391","2020-05-01",24.02
"1392","2020-05-04",25.789
"1393","2020-05-05",26.799999
"1394","2020-05-06",26.190001
"1395","2020-05-07",25.879999
"1396","2020-05-08",24.549999
"1397","2020-05-11",25.200001
"1398","2020-05-12",24.6
"1399","2020-05-13",22.52
"1400","2020-05-14",22.59
"1401","2020-05-15",24.049999
"1402","2020-05-18",25.799999
"1403","2020-05-19",33.973999
"1404","2020-05-20",39
"1405","2020-05-21",37.810001
"1406","2020-05-22",41.189999
"1407","2020-05-26",46.950001
"1408","2020-05-27",47.48
"1409","2020-05-28",48.490002
"1410","2020-05-29",54.400002
"1411","2020-06-01",51.119999
"1412","2020-06-02",60.700001
"1413","2020-06-03",57.869999
"1414","2020-06-04",54.59
"1415","2020-06-05",49.380001
"1416","2020-06-08",36.259998
"1417","2020-06-09",35
"1418","2020-06-10",32.009998
"1419","2020-06-11",28.98
"1420","2020-06-12",30.360001
"1421","2020-06-15",31.799999
"1422","2020-06-16",30
"1423","2020-06-17",32.43
"1424","2020-06-18",29.32
"1425","2020-06-19",35
"1426","2020-06-22",31.629999
"1427","2020-06-23",29.91
"1428","2020-06-24",32.060001
"1429","2020-06-25",31.99
"1430","2020-06-26",29.690001
"1431","2020-06-29",30.799999
"1432","2020-06-30",29.32
"1433","2020-07-01",28.200001
"1434","2020-07-02",28.01
"1435","2020-07-06",27.690001
"1436","2020-07-07",28.950001
"1437","2020-07-08",31.889999
"1438","2020-07-09",28.85
"1439","2020-07-10",27.42
"1440","2020-07-13",25.59
"1441","2020-07-14",26.67
"1442","2020-07-15",26.040001
"1443","2020-07-16",25.9
"1444","2020-07-17",26.559999
"1445","2020-07-20",26.540001
"1446","2020-07-21",26.799999
"1447","2020-07-22",26.799999
"1448","2020-07-23",26.700001
"1449","2020-07-24",26
"1450","2020-07-27",26.07
"1451","2020-07-28",27.450001
"1452","2020-07-29",25.610001
"1453","2020-07-30",25.780001
"1454","2020-07-31",24.940001
"1455","2020-08-03",25.049999
"1456","2020-08-04",26.27
"1457","2020-08-05",26.549999
"1458","2020-08-06",26.23
"1459","2020-08-07",26.32
"1460","2020-08-10",24.82
"1461","2020-08-11",24.190001
"1462","2020-08-12",25.41
"1463","2020-08-13",24.610001
"1464","2020-08-14",24
"1465","2020-08-17",24.59
"1466","2020-08-18",23.639999
"1467","2020-08-19",23.780001
"1468","2020-08-20",24.52
"1469","2020-08-21",23.99
"1470","2020-08-24",22.9
"1471","2020-08-25",23.200001
"1472","2020-08-26",22.15
"1473","2020-08-27",21.85
"1474","2020-08-28",22.049999
"1475","2020-08-31",21.4
"1476","2020-09-01",20.51
"1477","2020-09-02",19.780001
"1478","2020-09-03",19.639999
"1479","2020-09-04",19.719999
"1480","2020-09-08",18.52
"1481","2020-09-09",17.76
"1482","2020-09-10",17.6
"1483","2020-09-11",17.35
"1484","2020-09-14",19.41
"1485","2020-09-15",19.440001
"1486","2020-09-16",19.459999
"1487","2020-09-17",19.5
"1488","2020-09-18",18.33
"1489","2020-09-21",16.870001
"1490","2020-09-22",16.870001
"1491","2020-09-23",17.01
"1492","2020-09-24",16.950001
"1493","2020-09-25",16.940001
"1494","2020-09-28",16.76
"1495","2020-09-29",16.889999
"1496","2020-09-30",16.83
"1497","2020-10-01",16.969999
"1498","2020-10-02",18.280001
"1499","2020-10-05",21.469999
"1500","2020-10-06",20.58
"1501","2020-10-07",20.219999
"1502","2020-10-08",19.57
"1503","2020-10-09",19.83
"1504","2020-10-12",19.059999
"1505","2020-10-13",18.85
"1506","2020-10-14",18.83
"1507","2020-10-15",19.77
"1508","2020-10-16",20.08
"1509","2020-10-19",21.57
"1510","2020-10-20",21.139999
"1511","2020-10-21",21.309999
"1512","2020-10-22",21.41
"1513","2020-10-23",21.48
"1514","2020-10-26",20.34
"1515","2020-10-27",18.940001
"1516","2020-10-28",18.07
"1517","2020-10-29",18.66
"1518","2020-10-30",17.940001
"1519","2020-11-02",17.84
"1520","2020-11-03",18.190001
"1521","2020-11-04",18.5
"1522","2020-11-05",19.059999
"1523","2020-11-06",18.959999
"1524","2020-11-09",20.42
"1525","2020-11-10",20.469999
"1526","2020-11-11",20.549999
"1527","2020-11-12",21
"1528","2020-11-13",21.48
"1529","2020-11-16",22.68
"1530","2020-11-17",23.709999
"1531","2020-11-18",21.74
"1532","2020-11-19",21.74
"1533","2020-11-20",21.82
"1534","2020-11-23",22.75
"1535","2020-11-24",23.4
"1536","2020-11-25",24.42
"1537","2020-11-27",23.200001
