"","date","CIA"
"1003","2010-12-23",7.45
"1004","2010-12-27",7.39
"1005","2010-12-28",7.34
"1006","2010-12-29",7.41
"1007","2010-12-30",7.41
"1008","2010-12-31",7.45
"1009","2011-01-03",7.79
"1010","2011-01-04",7.39
"1011","2011-01-05",7.48
"1012","2011-01-06",7.37
"1013","2011-01-07",7.33
"1014","2011-01-10",7.42
"1015","2011-01-11",7.47
"1016","2011-01-12",7.51
"1017","2011-01-13",7.37
"1018","2011-01-14",7.38
"1019","2011-01-18",7.38
"1020","2011-01-19",7.17
"1021","2011-01-20",7.08
"1022","2011-01-21",7.01
"1023","2011-01-24",7.14
"1024","2011-01-25",7.2
"1025","2011-01-26",7.36
"1026","2011-01-27",7.31
"1027","2011-01-28",7.05
"1028","2011-01-31",7.13
"1029","2011-02-01",7.18
"1030","2011-02-02",7.06
"1031","2011-02-03",7.01
"1032","2011-02-04",6.99
"1033","2011-02-07",7.05
"1034","2011-02-08",7.09
"1035","2011-02-09",7.28
"1036","2011-02-10",7.04
"1037","2011-02-11",7.17
"1038","2011-02-14",7.06
"1039","2011-02-15",7.05
"1040","2011-02-16",7.06
"1041","2011-02-17",7.2
"1042","2011-02-18",7.23
"1043","2011-02-22",7.07
"1044","2011-02-23",7.24
"1045","2011-02-24",7.33
"1046","2011-02-25",7.48
"1047","2011-02-28",7.46
"1048","2011-03-01",7.25
"1049","2011-03-02",7.02
"1050","2011-03-03",7.2
"1051","2011-03-04",7.13
"1052","2011-03-07",7.1
"1053","2011-03-08",7.32
"1054","2011-03-09",7.31
"1055","2011-03-10",6.95
"1056","2011-03-11",7.21
"1057","2011-03-14",7.22
"1058","2011-03-15",7.13
"1059","2011-03-16",6.99
"1060","2011-03-17",6.97
"1061","2011-03-18",7.34
"1062","2011-03-21",7.35
"1063","2011-03-22",7.3
"1064","2011-03-23",7.25
"1065","2011-03-24",7.2
"1066","2011-03-25",7.38
"1067","2011-03-28",7.23
"1068","2011-03-29",7.31
"1069","2011-03-30",7.29
"1070","2011-03-31",7.3
"1071","2011-04-01",7.29
"1072","2011-04-04",7.27
"1073","2011-04-05",7.37
"1074","2011-04-06",7.5
"1075","2011-04-07",7.22
"1076","2011-04-08",7.07
"1077","2011-04-11",7.15
"1078","2011-04-12",7.11
"1079","2011-04-13",7.1
"1080","2011-04-14",7.16
"1081","2011-04-15",7.22
"1082","2011-04-18",7.12
"1083","2011-04-19",7.07
"1084","2011-04-20",7.13
"1085","2011-04-21",7.04
"1086","2011-04-25",7.07
"1087","2011-04-26",7.28
"1088","2011-04-27",7.26
"1089","2011-04-28",7.31
"1090","2011-04-29",7.45
"1091","2011-05-02",7.26
"1092","2011-05-03",7.13
"1093","2011-05-04",7.02
"1094","2011-05-05",6.88
"1095","2011-05-06",6.76
"1096","2011-05-09",7.06
"1097","2011-05-10",7.25
"1098","2011-05-11",6.87
"1099","2011-05-12",7.05
"1100","2011-05-13",6.81
"1101","2011-05-16",6.79
"1102","2011-05-17",6.63
"1103","2011-05-18",6.73
"1104","2011-05-19",6.6
"1105","2011-05-20",6.59
"1106","2011-05-23",6.71
"1107","2011-05-24",6.53
"1108","2011-05-25",6.53
"1109","2011-05-26",6.59
"1110","2011-05-27",6.52
"1111","2011-05-31",6.93
"1112","2011-06-01",6.5
"1113","2011-06-02",6.5
"1114","2011-06-03",6.47
"1115","2011-06-06",6.49
"1116","2011-06-07",6.67
"1117","2011-06-08",6.5
"1118","2011-06-09",6.47
"1119","2011-06-10",6.59
"1120","2011-06-13",6.51
"1121","2011-06-14",6.55
"1122","2011-06-15",6.27
"1123","2011-06-16",6.35
"1124","2011-06-17",6.4
"1125","2011-06-20",6.53
"1126","2011-06-21",6.77
"1127","2011-06-22",6.48
"1128","2011-06-23",6.68
"1129","2011-06-24",6.71
"1130","2011-06-27",6.82
"1131","2011-06-28",6.86
"1132","2011-06-29",6.65
"1133","2011-06-30",6.82
"1134","2011-07-01",6.8
"1135","2011-07-05",6.95
"1136","2011-07-06",6.94
"1137","2011-07-07",6.98
"1138","2011-07-08",7
"1139","2011-07-11",6.97
"1140","2011-07-12",6.96
"1141","2011-07-13",7.07
"1142","2011-07-14",7.02
"1143","2011-07-15",7.09
"1144","2011-07-18",7
"1145","2011-07-19",7.23
"1146","2011-07-20",6.89
"1147","2011-07-21",7.14
"1148","2011-07-22",7
"1149","2011-07-25",6.93
"1150","2011-07-26",6.91
"1151","2011-07-27",6.76
"1152","2011-07-28",6.95
"1153","2011-07-29",6.88
"1154","2011-08-01",6.99
"1155","2011-08-02",6.86
"1156","2011-08-03",6.9
"1157","2011-08-04",6.57
"1158","2011-08-05",6.83
"1159","2011-08-08",6.56
"1160","2011-08-09",7.05
"1161","2011-08-10",6.34
"1162","2011-08-11",6.66
"1163","2011-08-12",6.41
"1164","2011-08-15",6.65
"1165","2011-08-16",6.49
"1166","2011-08-17",6.59
"1167","2011-08-18",6.18
"1168","2011-08-19",6.13
"1169","2011-08-22",6.43
"1170","2011-08-23",6.93
"1171","2011-08-24",6.91
"1172","2011-08-25",6.61
"1173","2011-08-26",6.65
"1174","2011-08-29",6.97
"1175","2011-08-30",6.94
"1176","2011-08-31",6.79
"1177","2011-09-01",6.5
"1178","2011-09-02",6.29
"1179","2011-09-06",6.41
"1180","2011-09-07",6.65
"1181","2011-09-08",6.25
"1182","2011-09-09",6.15
"1183","2011-09-12",6.38
"1184","2011-09-13",6.5
"1185","2011-09-14",6.67
"1186","2011-09-15",6.65
"1187","2011-09-16",6.79
"1188","2011-09-19",6.77
"1189","2011-09-20",6.42
"1190","2011-09-21",6.21
"1191","2011-09-22",6.06
"1192","2011-09-23",6.14
"1193","2011-09-26",6.4
"1194","2011-09-27",6.67
"1195","2011-09-28",6.17
"1196","2011-09-29",6.37
"1197","2011-09-30",6.41
"1198","2011-10-03",5.98
"1199","2011-10-04",6.79
"1200","2011-10-05",6.88
"1201","2011-10-06",6.82
"1202","2011-10-07",6.58
"1203","2011-10-10",6.94
"1204","2011-10-11",7.03
"1205","2011-10-12",7.14
"1206","2011-10-13",6.94
"1207","2011-10-14",7.14
"1208","2011-10-17",6.86
"1209","2011-10-18",7.15
"1210","2011-10-19",6.86
"1211","2011-10-20",6.87
"1212","2011-10-21",7.1
"1213","2011-10-24",7.36
"1214","2011-10-25",7
"1215","2011-10-26",7.12
"1216","2011-10-27",7.82
"1217","2011-10-28",7.73
"1218","2011-10-31",7.84
"1219","2011-11-01",7.48
"1220","2011-11-02",7.71
"1221","2011-11-03",8.05
"1222","2011-11-04",7.69
"1223","2011-11-07",7.85
"1224","2011-11-08",8.17
"1225","2011-11-09",7.62
"1226","2011-11-10",7.62
"1227","2011-11-11",8.01
"1228","2011-11-14",7.97
"1229","2011-11-15",8.14
"1230","2011-11-16",7.9
"1231","2011-11-17",7.88
"1232","2011-11-18",8.08
"1233","2011-11-21",7.91
"1234","2011-11-22",7.93
"1235","2011-11-23",7.61
"1236","2011-11-25",7.48
"1237","2011-11-28",8.11
"1238","2011-11-29",7.89
"1239","2011-11-30",8.62
"1240","2011-12-01",8.62
"1241","2011-12-02",8.73
"1242","2011-12-05",9.01
"1243","2011-12-06",8.87
"1244","2011-12-07",8.52
"1245","2011-12-08",8.3
"1246","2011-12-09",8.81
"1247","2011-12-12",8.77
"1248","2011-12-13",8.61
"1249","2011-12-14",8.88
"1250","2011-12-15",8.95
"1251","2011-12-16",9.12
"1252","2011-12-19",8.95
"1253","2011-12-20",9.48
"1254","2011-12-21",9.56
"1255","2011-12-22",9.64
"1256","2011-12-23",9.69
"1257","2011-12-27",9.86
"1258","2011-12-28",9.6
"1259","2011-12-29",9.71
"1260","2011-12-30",9.69
"1261","2012-01-03",10.03
"1262","2012-01-04",9.81
"1263","2012-01-05",9.79
"1264","2012-01-06",9.65
"1265","2012-01-09",9.69
"1266","2012-01-10",9.86
"1267","2012-01-11",9.79
"1268","2012-01-12",9.69
"1269","2012-01-13",9.52
"1270","2012-01-17",9.81
"1271","2012-01-18",9.94
"1272","2012-01-19",9.78
"1273","2012-01-20",9.97
"1274","2012-01-23",10.09
"1275","2012-01-24",10.15
"1276","2012-01-25",10.06
"1277","2012-01-26",10.01
"1278","2012-01-27",10.08
"1279","2012-01-30",10.12
"1280","2012-01-31",10.31
"1281","2012-02-01",10.34
"1282","2012-02-02",10.43
"1283","2012-02-03",11.32
"1284","2012-02-06",11.24
"1285","2012-02-07",11.03
"1286","2012-02-08",10.98
"1287","2012-02-09",10.66
"1288","2012-02-10",10.52
"1289","2012-02-13",11
"1290","2012-02-14",10.86
"1291","2012-02-15",10.78
"1292","2012-02-16",11.11
"1293","2012-02-17",11.24
"1294","2012-02-21",11.21
"1295","2012-02-22",11.13
"1296","2012-02-23",11.29
"1297","2012-02-24",11.19
"1298","2012-02-27",11.33
"1299","2012-02-28",11.13
"1300","2012-02-29",10.68
"1301","2012-03-01",10.65
"1302","2012-03-02",10.06
"1303","2012-03-05",10.46
"1304","2012-03-06",10.02
"1305","2012-03-07",10.02
"1306","2012-03-08",9.88
"1307","2012-03-09",10.07
"1308","2012-03-12",9.92
"1309","2012-03-13",10.32
"1310","2012-03-14",10.21
"1311","2012-03-15",10.17
"1312","2012-03-16",10.28
"1313","2012-03-19",10.49
"1314","2012-03-20",10.36
"1315","2012-03-21",10.38
"1316","2012-03-22",9.93
"1317","2012-03-23",10.16
"1318","2012-03-26",10.7
"1319","2012-03-27",10.69
"1320","2012-03-28",10.33
"1321","2012-03-29",10.1
"1322","2012-03-30",9.88
"1323","2012-04-02",10.05
"1324","2012-04-03",9.7
"1325","2012-04-04",9.36
"1326","2012-04-05",9.34
"1327","2012-04-09",9.19
"1328","2012-04-10",9.01
"1329","2012-04-11",9.23
"1330","2012-04-12",9.27
"1331","2012-04-13",9
"1332","2012-04-16",9.36
"1333","2012-04-17",9.47
"1334","2012-04-18",9.21
"1335","2012-04-19",9.01
"1336","2012-04-20",9.14
"1337","2012-04-23",9.14
"1338","2012-04-24",9.38
"1339","2012-04-25",9.46
"1340","2012-04-26",9.57
"1341","2012-04-27",9.78
"1342","2012-04-30",9.61
"1343","2012-05-01",9.51
"1344","2012-05-02",9.3
"1345","2012-05-03",8.92
"1346","2012-05-04",8.52
"1347","2012-05-07",8.65
"1348","2012-05-08",9.15
"1349","2012-05-09",8.78
"1350","2012-05-10",8.79
"1351","2012-05-11",8.63
"1352","2012-05-14",8.61
"1353","2012-05-15",8.52
"1354","2012-05-16",8.46
"1355","2012-05-17",8.39
"1356","2012-05-18",8.46
"1357","2012-05-21",8.72
"1358","2012-05-22",8.51
"1359","2012-05-23",8.4
"1360","2012-05-24",8.34
"1361","2012-05-25",8.22
"1362","2012-05-29",8.38
"1363","2012-05-30",8.1
"1364","2012-05-31",8.07
"1365","2012-06-01",7.8
"1366","2012-06-04",8.15
"1367","2012-06-05",8.42
"1368","2012-06-06",8.74
"1369","2012-06-07",8.68
"1370","2012-06-08",8.85
"1371","2012-06-11",8.7
"1372","2012-06-12",8.77
"1373","2012-06-13",8.65
"1374","2012-06-14",8.69
"1375","2012-06-15",9.14
"1376","2012-06-18",8.94
"1377","2012-06-19",9.64
"1378","2012-06-20",9.28
"1379","2012-06-21",8.7
"1380","2012-06-22",9.09
"1381","2012-06-25",9.01
"1382","2012-06-26",8.98
"1383","2012-06-27",9.28
"1384","2012-06-28",8.85
"1385","2012-06-29",9.75
"1386","2012-07-02",9.96
"1387","2012-07-03",10.05
"1388","2012-07-05",9.9
"1389","2012-07-06",9.8
"1390","2012-07-09",9.97
"1391","2012-07-10",10.08
"1392","2012-07-11",9.9
"1393","2012-07-12",10.03
"1394","2012-07-13",10.29
"1395","2012-07-16",10.18
"1396","2012-07-17",10.15
"1397","2012-07-18",10.47
"1398","2012-07-19",10.08
"1399","2012-07-20",9.74
"1400","2012-07-23",9.75
"1401","2012-07-24",9.56
"1402","2012-07-25",9.67
"1403","2012-07-26",9.98
"1404","2012-07-27",10.61
"1405","2012-07-30",10.31
"1406","2012-07-31",10.34
"1407","2012-08-01",9.63
"1408","2012-08-02",9.41
"1409","2012-08-03",10.39
"1410","2012-08-06",10.41
"1411","2012-08-07",9.89
"1412","2012-08-08",9.63
"1413","2012-08-09",9.35
"1414","2012-08-10",9.22
"1415","2012-08-13",9.49
"1416","2012-08-14",9.28
"1417","2012-08-15",9.47
"1418","2012-08-16",9.54
"1419","2012-08-17",9.68
"1420","2012-08-20",9.71
"1421","2012-08-21",10.03
"1422","2012-08-22",9.7
"1423","2012-08-23",9.45
"1424","2012-08-24",9.5
"1425","2012-08-27",9.6
"1426","2012-08-28",9.88
"1427","2012-08-29",9.97
"1428","2012-08-30",9.71
"1429","2012-08-31",9.77
"1430","2012-09-04",10.11
"1431","2012-09-05",10.08
"1432","2012-09-06",10.11
"1433","2012-09-07",10.2
"1434","2012-09-10",10.12
"1435","2012-09-11",10.1
"1436","2012-09-12",10.08
"1437","2012-09-13",10.71
"1438","2012-09-14",10.78
"1439","2012-09-17",10.83
"1440","2012-09-18",11.05
"1441","2012-09-19",10.91
"1442","2012-09-20",10.77
"1443","2012-09-21",10.78
"1444","2012-09-24",10.95
"1445","2012-09-25",10.61
"1446","2012-09-26",10.74
"1447","2012-09-27",10.78
"1448","2012-09-28",10.49
"1449","2012-10-01",10.73
"1450","2012-10-02",10.35
"1451","2012-10-03",10.15
"1452","2012-10-04",10.16
"1453","2012-10-05",10.29
"1454","2012-10-08",10.43
"1455","2012-10-09",10.26
"1456","2012-10-10",10.42
"1457","2012-10-11",10.4
"1458","2012-10-12",10.24
"1459","2012-10-15",10.73
"1460","2012-10-16",10.65
"1461","2012-10-17",10.56
"1462","2012-10-18",10.23
"1463","2012-10-19",9.93
"1464","2012-10-22",10.09
"1465","2012-10-23",10.13
"1466","2012-10-24",10.18
"1467","2012-10-25",10.3
"1468","2012-10-26",10.13
"1469","2012-10-31",10.19
"1470","2012-11-01",10.11
"1471","2012-11-02",9.65
"1472","2012-11-05",10.18
"1473","2012-11-06",10.29
"1474","2012-11-07",9.51
"1475","2012-11-08",9.25
"1476","2012-11-09",9.44
"1477","2012-11-12",9.53
"1478","2012-11-13",9.34
"1479","2012-11-14",9.22
"1480","2012-11-15",9.39
"1481","2012-11-16",9.28
"1482","2012-11-19",9.84
"1483","2012-11-20",9.79
"1484","2012-11-21",9.93
"1485","2012-11-23",10.18
"1486","2012-11-26",10.25
"1487","2012-11-27",9.99
"1488","2012-11-28",9.98
"1489","2012-11-29",10.19
"1490","2012-11-30",10.06
"1491","2012-12-03",10.32
"1492","2012-12-04",10.49
"1493","2012-12-05",10.26
"1494","2012-12-06",10.4
"1495","2012-12-07",10.39
"1496","2012-12-10",10.48
"1497","2012-12-11",10.44
"1498","2012-12-12",10.09
"1499","2012-12-13",10.09
"1500","2012-12-14",9.99
"1501","2012-12-17",10.57
"1502","2012-12-18",10.68
"1503","2012-12-19",10.67
"1504","2012-12-20",10.89
"1505","2012-12-21",10.8
"1506","2012-12-24",10.78
"1507","2012-12-26",10.84
"1508","2012-12-27",10.81
"1509","2012-12-28",10.55
"1510","2012-12-31",11.05
"1511","2013-01-02",11.46
"1512","2013-01-03",11.06
"1513","2013-01-04",10.98
"1514","2013-01-07",10.55
"1515","2013-01-08",10.51
"1516","2013-01-09",10.61
"1517","2013-01-10",10.37
"1518","2013-01-11",10.28
"1519","2013-01-14",10.15
"1520","2013-01-15",10.18
"1521","2013-01-16",9.78
"1522","2013-01-17",9.71
"1523","2013-01-18",9.7
"1524","2013-01-22",9.77
"1525","2013-01-23",9.49
"1526","2013-01-24",9.24
"1527","2013-01-25",9.18
"1528","2013-01-28",9.2
"1529","2013-01-29",9.3
"1530","2013-01-30",9.3
"1531","2013-01-31",10.01
"1532","2013-02-01",10.46
"1533","2013-02-04",10.38
"1534","2013-02-05",10.01
"1535","2013-02-06",9.57
"1536","2013-02-07",9.46
"1537","2013-02-08",9.62
"1538","2013-02-11",9.7
"1539","2013-02-12",9.7
"1540","2013-02-13",9.48
"1541","2013-02-14",9.46
"1542","2013-02-15",9.4
"1543","2013-02-19",9.39
"1544","2013-02-20",9.19
"1545","2013-02-21",9.34
"1546","2013-02-22",9.31
"1547","2013-02-25",9.21
"1548","2013-02-26",9.3
"1549","2013-02-27",9.27
"1550","2013-02-28",9.19
"1551","2013-03-01",9.49
"1552","2013-03-04",9.58
"1553","2013-03-05",9.54
"1554","2013-03-06",9.43
"1555","2013-03-07",9.26
"1556","2013-03-08",9.37
"1557","2013-03-11",9.49
"1558","2013-03-12",9.23
"1559","2013-03-13",9.04
"1560","2013-03-14",9.09
"1561","2013-03-15",9.15
"1562","2013-03-18",8.96
"1563","2013-03-19",8.93
"1564","2013-03-20",8.82
"1565","2013-03-21",8.84
"1566","2013-03-22",8.77
"1567","2013-03-25",8.85
"1568","2013-03-26",8.85
"1569","2013-03-27",8.68
"1570","2013-03-28",8.39
"1571","2013-04-01",8.22
"1572","2013-04-02",8.09
"1573","2013-04-03",8
"1574","2013-04-04",7.88
"1575","2013-04-05",7.65
"1576","2013-04-08",7.93
"1577","2013-04-09",7.86
"1578","2013-04-10",7.79
"1579","2013-04-11",7.55
"1580","2013-04-12",7.55
"1581","2013-04-15",7.13
"1582","2013-04-16",7.2
"1583","2013-04-17",7.1
"1584","2013-04-18",6.94
"1585","2013-04-19",6.99
"1586","2013-04-22",6.8
"1587","2013-04-23",6.87
"1588","2013-04-24",6.79
"1589","2013-04-25",6.59
"1590","2013-04-26",6.47
"1591","2013-04-29",6.64
"1592","2013-04-30",6.54
"1593","2013-05-01",6.1
"1594","2013-05-02",6.21
"1595","2013-05-03",6.32
"1596","2013-05-06",6.4
"1597","2013-05-07",6.46
"1598","2013-05-08",6.41
"1599","2013-05-09",6.32
"1600","2013-05-10",6.34
"1601","2013-05-13",6.34
"1602","2013-05-14",6.52
"1603","2013-05-15",6.45
"1604","2013-05-16",6.41
"1605","2013-05-17",6.33
"1606","2013-05-20",6.27
"1607","2013-05-21",6.23
"1608","2013-05-22",6.14
"1609","2013-05-23",6.15
"1610","2013-05-24",6.11
"1611","2013-05-28",6.29
"1612","2013-05-29",6.23
"1613","2013-05-30",6.23
"1614","2013-05-31",6.08
"1615","2013-06-03",6.39
"1616","2013-06-04",6.21
"1617","2013-06-05",6.21
"1618","2013-06-06",6.23
"1619","2013-06-07",6.42
"1620","2013-06-10",6.8
"1621","2013-06-11",6.66
"1622","2013-06-12",6.5
"1623","2013-06-13",6.71
"1624","2013-06-14",6.37
"1625","2013-06-17",6.86
"1626","2013-06-18",7.08
"1627","2013-06-19",6.65
"1628","2013-06-20",6.38
"1629","2013-06-21",6.62
"1630","2013-06-24",6.46
"1631","2013-06-25",6.46
"1632","2013-06-26",6.09
"1633","2013-06-27",6.11
"1634","2013-06-28",5.98
"1635","2013-07-01",6.23
"1636","2013-07-02",6.09
"1637","2013-07-03",6.07
"1638","2013-07-05",6.23
"1639","2013-07-08",6.59
"1640","2013-07-09",6.64
"1641","2013-07-10",6.75
"1642","2013-07-11",6.86
"1643","2013-07-12",6.75
"1644","2013-07-15",6.93
"1645","2013-07-16",7.05
"1646","2013-07-17",7.06
"1647","2013-07-18",7.04
"1648","2013-07-19",7.2
"1649","2013-07-22",7.22
"1650","2013-07-23",7.48
"1651","2013-07-24",7.24
"1652","2013-07-25",7.69
"1653","2013-07-26",7.18
"1654","2013-07-29",7.26
"1655","2013-07-30",7.27
"1656","2013-07-31",7.14
"1657","2013-08-01",7.24
"1658","2013-08-02",7.17
"1659","2013-08-05",7.23
"1660","2013-08-06",7.2
"1661","2013-08-07",7.37
"1662","2013-08-08",7.47
"1663","2013-08-09",7.25
"1664","2013-08-12",7.62
"1665","2013-08-13",7.67
"1666","2013-08-14",7.56
"1667","2013-08-15",7.21
"1668","2013-08-16",7.12
"1669","2013-08-19",7.06
"1670","2013-08-20",7.41
"1671","2013-08-21",7.24
"1672","2013-08-22",7.58
"1673","2013-08-23",7.6
"1674","2013-08-26",7.54
"1675","2013-08-27",7.26
"1676","2013-08-28",7.24
"1677","2013-08-29",7.4
"1678","2013-08-30",7.53
"1679","2013-09-03",7.38
"1680","2013-09-04",7.17
"1681","2013-09-05",7.27
"1682","2013-09-06",7.4
"1683","2013-09-09",7.51
"1684","2013-09-10",7.6
"1685","2013-09-11",7.58
"1686","2013-09-12",7.28
"1687","2013-09-13",7.22
"1688","2013-09-16",7.47
"1689","2013-09-17",7.79
"1690","2013-09-18",7.89
"1691","2013-09-19",7.78
"1692","2013-09-20",8.39
"1693","2013-09-23",8.61
"1694","2013-09-24",8.52
"1695","2013-09-25",8.54
"1696","2013-09-26",8.35
"1697","2013-09-27",8.35
"1698","2013-09-30",8.64
"1699","2013-10-01",8.66
"1700","2013-10-02",8.43
"1701","2013-10-03",7.77
"1702","2013-10-04",8.14
"1703","2013-10-07",8.3
"1704","2013-10-08",8.36
"1705","2013-10-09",8.32
"1706","2013-10-10",8.26
"1707","2013-10-11",8.89
"1708","2013-10-14",8.9
"1709","2013-10-15",8.77
"1710","2013-10-16",8.7
"1711","2013-10-17",8.86
"1712","2013-10-18",9.04
"1713","2013-10-21",9.29
"1714","2013-10-22",8.95
"1715","2013-10-23",8.66
"1716","2013-10-24",8.6
"1717","2013-10-25",8.73
"1718","2013-10-28",9.19
"1719","2013-10-29",9.26
"1720","2013-10-30",8.79
"1721","2013-10-31",8.4
"1722","2013-11-01",8.34
"1723","2013-11-04",8.83
"1724","2013-11-05",8.77
"1725","2013-11-06",8.58
"1726","2013-11-07",8.17
"1727","2013-11-08",8.89
"1728","2013-11-11",8.61
"1729","2013-11-12",8.95
"1730","2013-11-13",8.9
"1731","2013-11-14",8.6
"1732","2013-11-15",8.62
"1733","2013-11-18",8.83
"1734","2013-11-19",8.63
"1735","2013-11-20",8.53
"1736","2013-11-21",8.65
"1737","2013-11-22",8.59
"1738","2013-11-25",8.64
"1739","2013-11-26",8.71
"1740","2013-11-27",8.71
"1741","2013-11-29",8.81
"1742","2013-12-02",8.74
"1743","2013-12-03",8.79
"1744","2013-12-04",8.52
"1745","2013-12-05",8.47
"1746","2013-12-06",8.81
"1747","2013-12-09",8.79
"1748","2013-12-10",8.64
"1749","2013-12-11",8.38
"1750","2013-12-12",8.3
"1751","2013-12-13",8.45
"1752","2013-12-16",8.74
"1753","2013-12-17",8.58
"1754","2013-12-18",8.8
"1755","2013-12-19",8.55
"1756","2013-12-20",8.85
"1757","2013-12-23",8.87
"1758","2013-12-24",8.84
"1759","2013-12-26",8.73
"1760","2013-12-27",8.72
"1761","2013-12-30",8.8
"1762","2013-12-31",8.75
"1763","2014-01-02",8.49
"1764","2014-01-03",8.37
"1765","2014-01-06",8.23
"1766","2014-01-07",8
"1767","2014-01-08",7.94
"1768","2014-01-09",7.76
"1769","2014-01-10",7.83
"1770","2014-01-13",7.8
"1771","2014-01-14",7.93
"1772","2014-01-15",7.83
"1773","2014-01-16",7.57
"1774","2014-01-17",7.57
"1775","2014-01-21",7.7
"1776","2014-01-22",7.6
"1777","2014-01-23",7.36
"1778","2014-01-24",7.2
"1779","2014-01-27",7.24
"1780","2014-01-28",7.2
"1781","2014-01-29",6.91
"1782","2014-01-30",7.1
"1783","2014-01-31",6.95
"1784","2014-02-03",6.67
"1785","2014-02-04",6.46
"1786","2014-02-05",6.2
"1787","2014-02-06",6.24
"1788","2014-02-07",6.37
"1789","2014-02-10",6.36
"1790","2014-02-11",6.45
"1791","2014-02-12",6.35
"1792","2014-02-13",6.43
"1793","2014-02-14",6.49
"1794","2014-02-18",6.74
"1795","2014-02-19",6.82
"1796","2014-02-20",6.93
"1797","2014-02-21",6.88
"1798","2014-02-24",7.18
"1799","2014-02-25",7.08
"1800","2014-02-26",7.13
"1801","2014-02-27",7.28
"1802","2014-02-28",7.34
"1803","2014-03-03",7.31
"1804","2014-03-04",7.94
"1805","2014-03-05",7.64
"1806","2014-03-06",7.54
"1807","2014-03-07",7.71
"1808","2014-03-10",7.74
"1809","2014-03-11",7.36
"1810","2014-03-12",7.83
"1811","2014-03-13",7.42
"1812","2014-03-14",7.45
"1813","2014-03-17",7.52
"1814","2014-03-18",7.55
"1815","2014-03-19",7.24
"1816","2014-03-20",7.25
"1817","2014-03-21",7.72
"1818","2014-03-24",7.61
"1819","2014-03-25",7.7
"1820","2014-03-26",7.33
"1821","2014-03-27",7.25
"1822","2014-03-28",7.13
"1823","2014-03-31",7.4
"1824","2014-04-01",7.39
"1825","2014-04-02",7.35
"1826","2014-04-03",7.29
"1827","2014-04-04",6.92
"1828","2014-04-07",6.91
"1829","2014-04-08",6.89
"1830","2014-04-09",6.93
"1831","2014-04-10",6.54
"1832","2014-04-11",6.53
"1833","2014-04-14",6.47
"1834","2014-04-15",6.6
"1835","2014-04-16",6.61
"1836","2014-04-17",6.73
"1837","2014-04-21",6.95
"1838","2014-04-22",7.15
"1839","2014-04-23",6.79
"1840","2014-04-24",6.65
"1841","2014-04-25",6.44
"1842","2014-04-28",6.62
"1843","2014-04-29",6.54
"1844","2014-04-30",6.57
"1845","2014-05-01",6.39
"1846","2014-05-02",6.39
"1847","2014-05-05",6.3
"1848","2014-05-06",6.34
"1849","2014-05-07",6.36
"1850","2014-05-08",6.25
"1851","2014-05-09",6.49
"1852","2014-05-12",6.81
"1853","2014-05-13",6.51
"1854","2014-05-14",6.04
"1855","2014-05-15",6.1
"1856","2014-05-16",6.14
"1857","2014-05-19",6.38
"1858","2014-05-20",6.3
"1859","2014-05-21",6.13
"1860","2014-05-22",6.17
"1861","2014-05-23",6.5
"1862","2014-05-27",6.92
"1863","2014-05-28",6.81
"1864","2014-05-29",6.76
"1865","2014-05-30",6.67
"1866","2014-06-02",6.59
"1867","2014-06-03",6.55
"1868","2014-06-04",6.53
"1869","2014-06-05",6.94
"1870","2014-06-06",6.96
"1871","2014-06-09",7.01
"1872","2014-06-10",7.19
"1873","2014-06-11",7.04
"1874","2014-06-12",6.73
"1875","2014-06-13",6.77
"1876","2014-06-16",7.12
"1877","2014-06-17",7.15
"1878","2014-06-18",7.19
"1879","2014-06-19",7.05
"1880","2014-06-20",7.2
"1881","2014-06-23",7.2
"1882","2014-06-24",7.33
"1883","2014-06-25",7.37
"1884","2014-06-26",7.31
"1885","2014-06-27",7.5
"1886","2014-06-30",7.4
"1887","2014-07-01",7.39
"1888","2014-07-02",7.31
"1889","2014-07-03",7.37
"1890","2014-07-07",7.43
"1891","2014-07-08",7.35
"1892","2014-07-09",7.38
"1893","2014-07-10",7.15
"1894","2014-07-11",7.13
"1895","2014-07-14",7.15
"1896","2014-07-15",7.06
"1897","2014-07-16",7.03
"1898","2014-07-17",6.66
"1899","2014-07-18",6.89
"1900","2014-07-21",6.83
"1901","2014-07-22",6.8
"1902","2014-07-23",6.75
"1903","2014-07-24",6.76
"1904","2014-07-25",6.62
"1905","2014-07-28",6.75
"1906","2014-07-29",6.7
"1907","2014-07-30",6.99
"1908","2014-07-31",6.74
"1909","2014-08-01",6.73
"1910","2014-08-04",7
"1911","2014-08-05",6.93
"1912","2014-08-06",6.89
"1913","2014-08-07",6.76
"1914","2014-08-08",6.99
"1915","2014-08-11",7.09
"1916","2014-08-12",6.93
"1917","2014-08-13",7.05
"1918","2014-08-14",6.99
"1919","2014-08-15",6.98
"1920","2014-08-18",7.18
"1921","2014-08-19",7.22
"1922","2014-08-20",7.09
"1923","2014-08-21",7.17
"1924","2014-08-22",7.13
"1925","2014-08-25",7.16
"1926","2014-08-26",7.26
"1927","2014-08-27",7.25
"1928","2014-08-28",7.12
"1929","2014-08-29",7.15
"1930","2014-09-02",7.44
"1931","2014-09-03",7.21
"1932","2014-09-04",6.99
"1933","2014-09-05",6.88
"1934","2014-09-08",6.86
"1935","2014-09-09",6.71
