"","date","DXPE"
"690","2009-09-28",11.61
"691","2009-09-29",11.45
"692","2009-09-30",11.15
"693","2009-10-01",10.9
"694","2009-10-02",10.93
"695","2009-10-05",11.16
"696","2009-10-06",11.47
"697","2009-10-07",11.65
"698","2009-10-08",11.78
"699","2009-10-09",11.9
"700","2009-10-12",11.63
"701","2009-10-13",11.48
"702","2009-10-14",11.74
"703","2009-10-15",11.65
"704","2009-10-16",11.7
"705","2009-10-19",12.07
"706","2009-10-20",11.74
"707","2009-10-21",12.2
"708","2009-10-22",12.17
"709","2009-10-23",11.83
"710","2009-10-26",11.83
"711","2009-10-27",11.89
"712","2009-10-28",11.25
"713","2009-10-29",11.61
"714","2009-10-30",11.48
"715","2009-11-02",11.69
"716","2009-11-03",11.6
"717","2009-11-04",11.04
"718","2009-11-05",10.96
"719","2009-11-06",10.69
"720","2009-11-09",11.48
"721","2009-11-10",11.6
"722","2009-11-11",12.03
"723","2009-11-12",11.65
"724","2009-11-13",11.44
"725","2009-11-16",11.99
"726","2009-11-17",12.5
"727","2009-11-18",12.59
"728","2009-11-19",12.15
"729","2009-11-20",12.04
"730","2009-11-23",12.13
"731","2009-11-24",11.96
"732","2009-11-25",11.78
"733","2009-11-27",11.46
"734","2009-11-30",11.92
"735","2009-12-01",11.96
"736","2009-12-02",11.88
"737","2009-12-03",11.86
"738","2009-12-04",12.39
"739","2009-12-07",12.14
"740","2009-12-08",12.07
"741","2009-12-09",11.97
"742","2009-12-10",11.8
"743","2009-12-11",11.86
"744","2009-12-14",12.12
"745","2009-12-15",11.75
"746","2009-12-16",12.07
"747","2009-12-17",12.02
"748","2009-12-18",12
"749","2009-12-21",12.47
"750","2009-12-22",12.9
"751","2009-12-23",12.93
"752","2009-12-24",13.02
"753","2009-12-28",13.36
"754","2009-12-29",13.16
"755","2009-12-30",13.27
"756","2009-12-31",13.07
"757","2010-01-04",13.28
"758","2010-01-05",13.31
"759","2010-01-06",13.31
"760","2010-01-07",13.17
"761","2010-01-08",13.09
"762","2010-01-11",13.13
"763","2010-01-12",13.1
"764","2010-01-13",13.34
"765","2010-01-14",13.48
"766","2010-01-15",13.43
"767","2010-01-19",13.59
"768","2010-01-20",13.32
"769","2010-01-21",13.1
"770","2010-01-22",12.95
"771","2010-01-25",12.89
"772","2010-01-26",13
"773","2010-01-27",13.19
"774","2010-01-28",13.04
"775","2010-01-29",13.09
"776","2010-02-01",13.24
"777","2010-02-02",12.88
"778","2010-02-03",12.49
"779","2010-02-04",12.07
"780","2010-02-05",11.79
"781","2010-02-08",11.6
"782","2010-02-09",11.66
"783","2010-02-10",11.65
"784","2010-02-11",11.73
"785","2010-02-12",11.42
"786","2010-02-16",11.6
"787","2010-02-17",11.79
"788","2010-02-18",11.94
"789","2010-02-19",11.44
"790","2010-02-22",11.53
"791","2010-02-23",11.03
"792","2010-02-24",11.45
"793","2010-02-25",11.37
"794","2010-02-26",10.83
"795","2010-03-01",10.94
"796","2010-03-02",11.01
"797","2010-03-03",10.98
"798","2010-03-04",10.99
"799","2010-03-05",11.03
"800","2010-03-08",11.34
"801","2010-03-09",11.42
"802","2010-03-10",12.2
"803","2010-03-11",12.08
"804","2010-03-12",11.97
"805","2010-03-15",12.01
"806","2010-03-16",11.9
"807","2010-03-17",11.53
"808","2010-03-18",11.28
"809","2010-03-19",11.25
"810","2010-03-22",11.2
"811","2010-03-23",12.08
"812","2010-03-24",12.33
"813","2010-03-25",12.05
"814","2010-03-26",12.26
"815","2010-03-29",12.59
"816","2010-03-30",12.71
"817","2010-03-31",12.77
"818","2010-04-01",12.64
"819","2010-04-05",13.23
"820","2010-04-06",13.39
"821","2010-04-07",14.18
"822","2010-04-08",13.88
"823","2010-04-09",13.61
"824","2010-04-12",13.67
"825","2010-04-13",14.31
"826","2010-04-14",15.14
"827","2010-04-15",15.53
"828","2010-04-16",14.96
"829","2010-04-19",14.89
"830","2010-04-20",15.2
"831","2010-04-21",14.75
"832","2010-04-22",15.49
"833","2010-04-23",15.76
"834","2010-04-26",15.69
"835","2010-04-27",15.12
"836","2010-04-28",15.78
"837","2010-04-29",16.780001
"838","2010-04-30",16.59
"839","2010-05-03",16.49
"840","2010-05-04",17.34
"841","2010-05-05",17.18
"842","2010-05-06",16.790001
"843","2010-05-07",14.96
"844","2010-05-10",16.290001
"845","2010-05-11",16.049999
"846","2010-05-12",17.379999
"847","2010-05-13",17.83
"848","2010-05-14",17.49
"849","2010-05-17",17.700001
"850","2010-05-18",17.049999
"851","2010-05-19",16.959999
"852","2010-05-20",15.72
"853","2010-05-21",16.17
"854","2010-05-24",15.7
"855","2010-05-25",15.27
"856","2010-05-26",15.31
"857","2010-05-27",16.02
"858","2010-05-28",15.61
"859","2010-06-01",14.63
"860","2010-06-02",15.44
"861","2010-06-03",15.75
"862","2010-06-04",14.97
"863","2010-06-07",14.14
"864","2010-06-08",14.04
"865","2010-06-09",14.02
"866","2010-06-10",14.78
"867","2010-06-11",15.03
"868","2010-06-14",14.91
"869","2010-06-15",15.1
"870","2010-06-16",15.42
"871","2010-06-17",15.59
"872","2010-06-18",15.68
"873","2010-06-21",15.87
"874","2010-06-22",14.91
"875","2010-06-23",14.99
"876","2010-06-24",15.14
"877","2010-06-25",15.8
"878","2010-06-28",16.83
"879","2010-06-29",15.94
"880","2010-06-30",15.65
"881","2010-07-01",15.36
"882","2010-07-02",15.33
"883","2010-07-06",15.07
"884","2010-07-07",15.7
"885","2010-07-08",16.6
"886","2010-07-09",16.82
"887","2010-07-12",17.030001
"888","2010-07-13",17.42
"889","2010-07-14",17.549999
"890","2010-07-15",17
"891","2010-07-16",16.940001
"892","2010-07-19",18.07
"893","2010-07-20",18.07
"894","2010-07-21",17.799999
"895","2010-07-22",18.5
"896","2010-07-23",19.950001
"897","2010-07-26",20.030001
"898","2010-07-27",20.02
"899","2010-07-28",19.82
"900","2010-07-29",20.09
"901","2010-07-30",20.530001
"902","2010-08-02",20.790001
"903","2010-08-03",20.719999
"904","2010-08-04",21.049999
"905","2010-08-05",20.82
"906","2010-08-06",20.780001
"907","2010-08-09",21
"908","2010-08-10",20
"909","2010-08-11",18.65
"910","2010-08-12",19.040001
"911","2010-08-13",18.48
"912","2010-08-16",19.65
"913","2010-08-17",20.459999
"914","2010-08-18",20.940001
"915","2010-08-19",20.049999
"916","2010-08-20",19.77
"917","2010-08-23",19.16
"918","2010-08-24",18.67
"919","2010-08-25",18.309999
"920","2010-08-26",18.01
"921","2010-08-27",18.950001
"922","2010-08-30",18.209999
"923","2010-08-31",18.15
"924","2010-09-01",19.32
"925","2010-09-02",19.49
"926","2010-09-03",19.459999
"927","2010-09-07",18.799999
"928","2010-09-08",18.870001
"929","2010-09-09",18.4
"930","2010-09-10",18.5
"931","2010-09-13",18.610001
"932","2010-09-14",19.16
"933","2010-09-15",19.17
"934","2010-09-16",19.18
"935","2010-09-17",19.059999
"936","2010-09-20",19.68
"937","2010-09-21",19.35
"938","2010-09-22",18.860001
"939","2010-09-23",18.27
"940","2010-09-24",19.549999
"941","2010-09-27",19.110001
"942","2010-09-28",19.5
"943","2010-09-29",19.620001
"944","2010-09-30",18.98
"945","2010-10-01",19.18
"946","2010-10-04",18.93
"947","2010-10-05",19.43
"948","2010-10-06",19.4
"949","2010-10-07",19.16
"950","2010-10-08",19.24
"951","2010-10-11",19.219999
"952","2010-10-12",18.440001
"953","2010-10-13",19.1
"954","2010-10-14",18.49
"955","2010-10-15",18.200001
"956","2010-10-18",18.190001
"957","2010-10-19",17.790001
"958","2010-10-20",18.49
"959","2010-10-21",18.32
"960","2010-10-22",18.290001
"961","2010-10-25",19.18
"962","2010-10-26",19.26
"963","2010-10-27",19.02
"964","2010-10-28",18.959999
"965","2010-10-29",19.040001
"966","2010-11-01",19.219999
"967","2010-11-02",20.690001
"968","2010-11-03",20.68
"969","2010-11-04",21
"970","2010-11-05",21.02
"971","2010-11-08",21.15
"972","2010-11-09",21.23
"973","2010-11-10",21.299999
"974","2010-11-11",21.040001
"975","2010-11-12",20.870001
"976","2010-11-15",20.860001
"977","2010-11-16",20.65
"978","2010-11-17",20.690001
"979","2010-11-18",21.290001
"980","2010-11-19",21
"981","2010-11-22",21.25
"982","2010-11-23",20.59
