"","date","SPNE"
"999","2019-06-05",13.56
"1000","2019-06-06",13.44
"1001","2019-06-07",13.38
"1002","2019-06-10",13.43
"1003","2019-06-11",13.4
"1004","2019-06-12",13.62
"1005","2019-06-13",13.96
"1006","2019-06-14",13.5
"1007","2019-06-17",13.58
"1008","2019-06-18",13.71
"1009","2019-06-19",13.75
"1010","2019-06-20",13.73
"1011","2019-06-21",13.75
"1012","2019-06-24",13.84
"1013","2019-06-25",13.29
"1014","2019-06-26",13.01
"1015","2019-06-27",13.05
"1016","2019-06-28",13.25
"1017","2019-07-01",12.73
"1018","2019-07-02",12.79
"1019","2019-07-03",12.95
"1020","2019-07-05",13.03
"1021","2019-07-08",12.92
"1022","2019-07-09",12.75
"1023","2019-07-10",12.87
"1024","2019-07-11",12.68
"1025","2019-07-12",13.18
"1026","2019-07-15",12.99
"1027","2019-07-16",12.67
"1028","2019-07-17",12.72
"1029","2019-07-18",12.83
"1030","2019-07-19",12.73
"1031","2019-07-22",12.6
"1032","2019-07-23",12.84
"1033","2019-07-24",13.32
"1034","2019-07-25",12.83
"1035","2019-07-26",12.7
"1036","2019-07-29",12.6
"1037","2019-07-30",13.03
"1038","2019-07-31",12.71
"1039","2019-08-01",12.91
"1040","2019-08-02",12.92
"1041","2019-08-05",12.26
"1042","2019-08-06",11.86
"1043","2019-08-07",11.85
"1044","2019-08-08",12.21
"1045","2019-08-09",11.89
"1046","2019-08-12",11.56
"1047","2019-08-13",11.3
"1048","2019-08-14",10.83
"1049","2019-08-15",10.7
"1050","2019-08-16",10.75
"1051","2019-08-19",11.35
"1052","2019-08-20",11.43
"1053","2019-08-21",11.43
"1054","2019-08-22",11.01
"1055","2019-08-23",10.51
"1056","2019-08-26",11.29
"1057","2019-08-27",11.19
"1058","2019-08-28",11.22
"1059","2019-08-29",11.14
"1060","2019-08-30",10.99
"1061","2019-09-03",10.92
"1062","2019-09-04",11.02
"1063","2019-09-05",10.84
"1064","2019-09-06",10.99
"1065","2019-09-09",11.1
"1066","2019-09-10",11.43
"1067","2019-09-11",11.92
"1068","2019-09-12",12.36
"1069","2019-09-13",12.65
"1070","2019-09-16",12.33
"1071","2019-09-17",12.4
"1072","2019-09-18",12.23
"1073","2019-09-19",12.1
"1074","2019-09-20",12.21
"1075","2019-09-23",12.07
"1076","2019-09-24",12.29
"1077","2019-09-25",12.3
"1078","2019-09-26",12
"1079","2019-09-27",12.05
"1080","2019-09-30",12.21
"1081","2019-10-01",12.01
"1082","2019-10-02",11.25
"1083","2019-10-03",10.96
"1084","2019-10-04",10.87
"1085","2019-10-07",10.77
"1086","2019-10-08",10.58
"1087","2019-10-09",10.57
"1088","2019-10-10",10.69
"1089","2019-10-11",10.71
"1090","2019-10-14",10.77
"1091","2019-10-15",10.67
"1092","2019-10-16",10.74
"1093","2019-10-17",11.01
"1094","2019-10-18",11.38
"1095","2019-10-21",11.52
"1096","2019-10-22",11.6
"1097","2019-10-23",11.85
"1098","2019-10-24",11.77
"1099","2019-10-25",12.35
"1100","2019-10-28",12.99
"1101","2019-10-29",13.45
"1102","2019-10-30",13
"1103","2019-10-31",13.84
"1104","2019-11-01",13.58
"1105","2019-11-04",13.12
"1106","2019-11-05",13.16
"1107","2019-11-06",13.21
"1108","2019-11-07",13.39
"1109","2019-11-08",13.64
"1110","2019-11-11",13.25
"1111","2019-11-12",13.16
"1112","2019-11-13",13.15
"1113","2019-11-14",13.1
"1114","2019-11-15",13.06
"1115","2019-11-18",13
"1116","2019-11-19",12.98
"1117","2019-11-20",12.98
"1118","2019-11-21",12.96
"1119","2019-11-22",12.87
"1120","2019-11-25",12.935
"1121","2019-11-26",12.8
"1122","2019-11-27",12.93
"1123","2019-11-29",13.23
"1124","2019-12-02",13.11
"1125","2019-12-03",13.1
"1126","2019-12-04",12.99
"1127","2019-12-05",12.89
"1128","2019-12-06",13.06
"1129","2019-12-09",12.91
"1130","2019-12-10",12.27
"1131","2019-12-11",12
"1132","2019-12-12",11.16
"1133","2019-12-13",11.03
"1134","2019-12-16",11.2
"1135","2019-12-17",11.56
"1136","2019-12-18",11.72
"1137","2019-12-19",11.57
"1138","2019-12-20",11.37
"1139","2019-12-23",11.58
"1140","2019-12-24",11.82
"1141","2019-12-26",12.04
"1142","2019-12-27",11.925
"1143","2019-12-30",12.02
"1144","2019-12-31",12.01
"1145","2020-01-02",11.56
"1146","2020-01-03",12.51
"1147","2020-01-06",12.56
"1148","2020-01-07",13.04
"1149","2020-01-08",14.99
"1150","2020-01-09",15.02
"1151","2020-01-10",15.04
"1152","2020-01-13",15.45
"1153","2020-01-14",15.83
"1154","2020-01-15",15.72
"1155","2020-01-16",15.96
"1156","2020-01-17",15.89
"1157","2020-01-21",16.379999
"1158","2020-01-22",16.200001
"1159","2020-01-23",15.8
"1160","2020-01-24",14.82
"1161","2020-01-27",14.37
"1162","2020-01-28",14.55
"1163","2020-01-29",14.755
"1164","2020-01-30",15.01
"1165","2020-01-31",14.76
"1166","2020-02-03",15.32
"1167","2020-02-04",15.24
"1168","2020-02-05",15.73
"1169","2020-02-06",15.5
"1170","2020-02-07",15.15
"1171","2020-02-10",15.62
"1172","2020-02-11",16.1
"1173","2020-02-12",16.295
"1174","2020-02-13",16.200001
"1175","2020-02-14",16.02
"1176","2020-02-18",16.040001
"1177","2020-02-19",16.42
"1178","2020-02-20",16.42
"1179","2020-02-21",16.07
"1180","2020-02-24",16
"1181","2020-02-25",15.6
"1182","2020-02-26",14.73
"1183","2020-02-27",14.72
"1184","2020-02-28",14.13
"1185","2020-03-02",14.2
"1186","2020-03-03",13.64
"1187","2020-03-04",14.13
"1188","2020-03-05",13.7
"1189","2020-03-06",13.38
"1190","2020-03-09",11.94
"1191","2020-03-10",11.87
"1192","2020-03-11",10.73
"1193","2020-03-12",8.66
"1194","2020-03-13",8.95
"1195","2020-03-16",7.65
"1196","2020-03-17",7.62
"1197","2020-03-18",6.08
"1198","2020-03-19",6.62
"1199","2020-03-20",6.5
"1200","2020-03-23",6.48
"1201","2020-03-24",7.05
"1202","2020-03-25",7.37
"1203","2020-03-26",7.96
"1204","2020-03-27",8.05
"1205","2020-03-30",8.07
"1206","2020-03-31",8.17
"1207","2020-04-01",7.54
"1208","2020-04-02",7.65
"1209","2020-04-03",7.45
"1210","2020-04-06",7.16
"1211","2020-04-07",7.85
"1212","2020-04-08",8.19
"1213","2020-04-09",9.04
"1214","2020-04-13",8.49
"1215","2020-04-14",8.73
"1216","2020-04-15",8.72
"1217","2020-04-16",8.58
"1218","2020-04-17",9.46
"1219","2020-04-20",9.45
"1220","2020-04-21",9.75
"1221","2020-04-22",9.44
"1222","2020-04-23",9.93
"1223","2020-04-24",9.9
"1224","2020-04-27",10.42
"1225","2020-04-28",10.11
"1226","2020-04-29",10.84
"1227","2020-04-30",10.3
"1228","2020-05-01",10.07
"1229","2020-05-04",10.01
"1230","2020-05-05",10.31
"1231","2020-05-06",10.13
"1232","2020-05-07",10.28
"1233","2020-05-08",10.4
"1234","2020-05-11",10.37
"1235","2020-05-12",10.01
"1236","2020-05-13",9.73
"1237","2020-05-14",9.795
"1238","2020-05-15",10.44
"1239","2020-05-18",10.74
"1240","2020-05-19",10.43
"1241","2020-05-20",11.27
"1242","2020-05-21",11.195
"1243","2020-05-22",10.75
"1244","2020-05-26",11.22
"1245","2020-05-27",11.06
"1246","2020-05-28",10.85
"1247","2020-05-29",10.65
"1248","2020-06-01",10.76
"1249","2020-06-02",11.27
"1250","2020-06-03",11.78
"1251","2020-06-04",11.34
"1252","2020-06-05",12.23
"1253","2020-06-08",12.12
"1254","2020-06-09",12.33
"1255","2020-06-10",11.44
"1256","2020-06-11",10.95
"1257","2020-06-12",11.08
"1258","2020-06-15",11.42
"1259","2020-06-16",11.45
"1260","2020-06-17",11.1
"1261","2020-06-18",10.91
"1262","2020-06-19",11.84
"1263","2020-06-22",11.56
"1264","2020-06-23",10.97
"1265","2020-06-24",10.56
"1266","2020-06-25",10.27
"1267","2020-06-26",9.57
"1268","2020-06-29",10.02
"1269","2020-06-30",10.47
"1270","2020-07-01",10.49
"1271","2020-07-02",10.44
"1272","2020-07-06",10.04
"1273","2020-07-07",9.525
"1274","2020-07-08",9.365
"1275","2020-07-09",9.07
"1276","2020-07-10",9.59
"1277","2020-07-13",9.59
"1278","2020-07-14",9.84
"1279","2020-07-15",10.29
"1280","2020-07-16",9.86
"1281","2020-07-17",10.16
"1282","2020-07-20",9.77
"1283","2020-07-21",10.16
"1284","2020-07-22",9.84
"1285","2020-07-23",10.27
"1286","2020-07-24",10.36
"1287","2020-07-27",10.37
"1288","2020-07-28",9.71
"1289","2020-07-29",9.46
"1290","2020-07-30",9.18
"1291","2020-07-31",9.37
"1292","2020-08-03",10.26
"1293","2020-08-04",10.66
"1294","2020-08-05",13.7
"1295","2020-08-06",14.03
"1296","2020-08-07",14.82
"1297","2020-08-10",14.01
"1298","2020-08-11",13.98
"1299","2020-08-12",13.99
"1300","2020-08-13",13.86
"1301","2020-08-14",13.52
"1302","2020-08-17",13.49
"1303","2020-08-18",13.29
"1304","2020-08-19",13.54
"1305","2020-08-20",13.43
"1306","2020-08-21",12.9
"1307","2020-08-24",12.8
"1308","2020-08-25",12.91
"1309","2020-08-26",12.64
"1310","2020-08-27",13.1
"1311","2020-08-28",13.56
"1312","2020-08-31",13.31
"1313","2020-09-01",13.25
"1314","2020-09-02",12.92
"1315","2020-09-03",12.51
"1316","2020-09-04",12.36
"1317","2020-09-08",12.6
"1318","2020-09-09",12.84
"1319","2020-09-10",12.5
"1320","2020-09-11",12.16
"1321","2020-09-14",12.84
"1322","2020-09-15",12.86
"1323","2020-09-16",13.15
"1324","2020-09-17",14.02
"1325","2020-09-18",14.04
"1326","2020-09-21",13.79
"1327","2020-09-22",14.12
"1328","2020-09-23",13.21
"1329","2020-09-24",13.72
"1330","2020-09-25",14.3
"1331","2020-09-28",14.77
"1332","2020-09-29",14.17
"1333","2020-09-30",14.3
"1334","2020-10-01",14.41
"1335","2020-10-02",14.755
"1336","2020-10-05",15.13
"1337","2020-10-06",15.12
"1338","2020-10-07",16.07
"1339","2020-10-08",15.63
"1340","2020-10-09",15.38
"1341","2020-10-12",15.6
"1342","2020-10-13",15.73
"1343","2020-10-14",15.45
"1344","2020-10-15",16.16
"1345","2020-10-16",15.4
"1346","2020-10-19",14.97
"1347","2020-10-20",14.98
"1348","2020-10-21",14.7
"1349","2020-10-22",14.63
"1350","2020-10-23",14.61
"1351","2020-10-26",14.23
"1352","2020-10-27",13.93
"1353","2020-10-28",13.34
"1354","2020-10-29",13.35
"1355","2020-10-30",12.76
"1356","2020-11-02",13.18
"1357","2020-11-03",13.85
"1358","2020-11-04",13.86
"1359","2020-11-05",13.66
"1360","2020-11-06",13.66
"1361","2020-11-09",14.8
"1362","2020-11-10",15.09
"1363","2020-11-11",14.59
"1364","2020-11-12",14.51
"1365","2020-11-13",14.44
"1366","2020-11-16",14.5
"1367","2020-11-17",14.15
"1368","2020-11-18",14.09
"1369","2020-11-19",13.7
"1370","2020-11-20",13.83
"1371","2020-11-23",13.71
"1372","2020-11-24",14.08
"1373","2020-11-25",14.31
"1374","2020-11-27",14.2
