"","date","PBYI"
"961","2016-02-18",44.220001
"962","2016-02-19",46.25
"963","2016-02-22",46.599998
"964","2016-02-23",43.82
"965","2016-02-24",45.09
"966","2016-02-25",44.369999
"967","2016-02-26",45.720001
"968","2016-02-29",44.779999
"969","2016-03-01",46.299999
"970","2016-03-02",48.279999
"971","2016-03-03",46.709999
"972","2016-03-04",48.939999
"973","2016-03-07",53.220001
"974","2016-03-08",48.330002
"975","2016-03-09",48.639999
"976","2016-03-10",45.450001
"977","2016-03-11",48.560001
"978","2016-03-14",49.040001
"979","2016-03-15",41.98
"980","2016-03-16",39.060001
"981","2016-03-17",38.009998
"982","2016-03-18",39.439999
"983","2016-03-21",41.369999
"984","2016-03-22",42.639999
"985","2016-03-23",36.799999
"986","2016-03-24",36.98
"987","2016-03-28",35.369999
"988","2016-03-29",27.92
"989","2016-03-30",27.530001
"990","2016-03-31",29.370001
"991","2016-04-01",29.190001
"992","2016-04-04",28.48
"993","2016-04-05",29.08
"994","2016-04-06",31.870001
"995","2016-04-07",30.85
"996","2016-04-08",30.780001
"997","2016-04-11",30.18
"998","2016-04-12",30.440001
"999","2016-04-13",31.68
"1000","2016-04-14",31.950001
"1001","2016-04-15",31.85
"1002","2016-04-18",32.75
"1003","2016-04-19",32.650002
"1004","2016-04-20",33.279999
"1005","2016-04-21",33.970001
"1006","2016-04-22",33.98
"1007","2016-04-25",32.700001
"1008","2016-04-26",32.259998
"1009","2016-04-27",32.279999
"1010","2016-04-28",32.52
"1011","2016-04-29",30.690001
"1012","2016-05-02",29.9
"1013","2016-05-03",27.559999
"1014","2016-05-04",25.23
"1015","2016-05-05",24.450001
"1016","2016-05-06",23.49
"1017","2016-05-09",24.49
"1018","2016-05-10",21.870001
"1019","2016-05-11",22.889999
"1020","2016-05-12",22.360001
"1021","2016-05-13",26.209999
"1022","2016-05-16",29.01
"1023","2016-05-17",29.629999
"1024","2016-05-18",31.379999
"1025","2016-05-19",30.57
"1026","2016-05-20",31.950001
"1027","2016-05-23",31.57
"1028","2016-05-24",32.610001
"1029","2016-05-25",35.610001
"1030","2016-05-26",35.830002
"1031","2016-05-27",37.279999
"1032","2016-05-31",37.790001
"1033","2016-06-01",38.18
"1034","2016-06-02",39.299999
"1035","2016-06-03",36.209999
"1036","2016-06-06",37.509998
"1037","2016-06-07",35.509998
"1038","2016-06-08",35.459999
"1039","2016-06-09",33.84
"1040","2016-06-10",33.41
"1041","2016-06-13",32.919998
"1042","2016-06-14",32.23
"1043","2016-06-15",32.240002
"1044","2016-06-16",31.700001
"1045","2016-06-17",31.219999
"1046","2016-06-20",32.029999
"1047","2016-06-21",31.139999
"1048","2016-06-22",31.530001
"1049","2016-06-23",33.650002
"1050","2016-06-24",30.620001
"1051","2016-06-27",27.799999
"1052","2016-06-28",29.09
"1053","2016-06-29",30.309999
"1054","2016-06-30",29.790001
"1055","2016-07-01",30.219999
"1056","2016-07-05",28.540001
"1057","2016-07-06",30.459999
"1058","2016-07-07",32.150002
"1059","2016-07-08",34.880001
"1060","2016-07-11",34.490002
"1061","2016-07-12",34.16
"1062","2016-07-13",32.77
"1063","2016-07-14",32.360001
"1064","2016-07-15",32.98
"1065","2016-07-18",33.049999
"1066","2016-07-19",31.16
"1067","2016-07-20",33.07
"1068","2016-07-21",34.52
"1069","2016-07-22",41.52
"1070","2016-07-25",41.540001
"1071","2016-07-26",45.669998
"1072","2016-07-27",47.25
"1073","2016-07-28",48.52
"1074","2016-07-29",49.889999
"1075","2016-08-01",49.040001
"1076","2016-08-02",47.860001
"1077","2016-08-03",49.34
"1078","2016-08-04",47.59
"1079","2016-08-05",48.290001
"1080","2016-08-08",46.040001
"1081","2016-08-09",46.59
"1082","2016-08-10",45.950001
"1083","2016-08-11",45.779999
"1084","2016-08-12",48.630001
"1085","2016-08-15",48.889999
"1086","2016-08-16",48.220001
"1087","2016-08-17",49.110001
"1088","2016-08-18",50.759998
"1089","2016-08-19",50.09
"1090","2016-08-22",54.650002
"1091","2016-08-23",56.619999
"1092","2016-08-24",57.869999
"1093","2016-08-25",56.950001
"1094","2016-08-26",57.630001
"1095","2016-08-29",59.119999
"1096","2016-08-30",59.27
"1097","2016-08-31",59.150002
"1098","2016-09-01",58.709999
"1099","2016-09-02",57.48
"1100","2016-09-06",58.470001
"1101","2016-09-07",58.009998
"1102","2016-09-08",59.02
"1103","2016-09-09",58.900002
"1104","2016-09-12",63.82
"1105","2016-09-13",61.259998
"1106","2016-09-14",61.16
"1107","2016-09-15",60.57
"1108","2016-09-16",59.459999
"1109","2016-09-19",58.950001
"1110","2016-09-20",65.160004
"1111","2016-09-21",67.970001
"1112","2016-09-22",65.980003
"1113","2016-09-23",68.080002
"1114","2016-09-26",69.68
"1115","2016-09-27",70.410004
"1116","2016-09-28",67.260002
"1117","2016-09-29",66.059998
"1118","2016-09-30",67.050003
"1119","2016-10-03",64.18
"1120","2016-10-04",62.540001
"1121","2016-10-05",65.629997
"1122","2016-10-06",59.709999
"1123","2016-10-07",58.330002
"1124","2016-10-10",61.130001
"1125","2016-10-11",58.330002
"1126","2016-10-12",56.459999
"1127","2016-10-13",56.09
"1128","2016-10-14",54.349998
"1129","2016-10-17",52.299999
"1130","2016-10-18",52.650002
"1131","2016-10-19",42.700001
"1132","2016-10-20",43.799999
"1133","2016-10-21",43.549999
"1134","2016-10-24",43.349998
"1135","2016-10-25",43.650002
"1136","2016-10-26",42
"1137","2016-10-27",39.549999
"1138","2016-10-28",39.25
"1139","2016-10-31",38.299999
"1140","2016-11-01",38.849998
"1141","2016-11-02",38.150002
"1142","2016-11-03",34.599998
"1143","2016-11-04",36.200001
"1144","2016-11-07",38.75
"1145","2016-11-08",40.299999
"1146","2016-11-09",46.849998
"1147","2016-11-10",48.900002
"1148","2016-11-11",50.400002
"1149","2016-11-14",40.099998
"1150","2016-11-15",43.049999
"1151","2016-11-16",41.799999
"1152","2016-11-17",42.5
"1153","2016-11-18",43.25
"1154","2016-11-21",43.799999
"1155","2016-11-22",44.200001
"1156","2016-11-23",46.299999
"1157","2016-11-25",47.099998
"1158","2016-11-28",44.599998
"1159","2016-11-29",44.950001
"1160","2016-11-30",43.049999
"1161","2016-12-01",39.5
"1162","2016-12-02",40
"1163","2016-12-05",41.349998
"1164","2016-12-06",41.799999
"1165","2016-12-07",39.799999
"1166","2016-12-08",36.450001
"1167","2016-12-09",36.5
"1168","2016-12-12",36.450001
"1169","2016-12-13",36.349998
"1170","2016-12-14",34.349998
"1171","2016-12-15",35.5
"1172","2016-12-16",36.25
"1173","2016-12-19",35.049999
"1174","2016-12-20",34.5
"1175","2016-12-21",32.75
"1176","2016-12-22",32.299999
"1177","2016-12-23",33.799999
"1178","2016-12-27",32.849998
"1179","2016-12-28",31.65
"1180","2016-12-29",30.549999
"1181","2016-12-30",30.700001
"1182","2017-01-03",31.5
"1183","2017-01-04",34.25
"1184","2017-01-05",33
"1185","2017-01-06",34.349998
"1186","2017-01-09",34.599998
"1187","2017-01-10",35.25
"1188","2017-01-11",34.25
"1189","2017-01-12",34.75
"1190","2017-01-13",35.630001
"1191","2017-01-17",34.650002
"1192","2017-01-18",35.700001
"1193","2017-01-19",35.5
"1194","2017-01-20",32.25
"1195","2017-01-23",31.1
"1196","2017-01-24",32.650002
"1197","2017-01-25",33.450001
"1198","2017-01-26",32
"1199","2017-01-27",32.150002
"1200","2017-01-30",30.65
"1201","2017-01-31",32.400002
"1202","2017-02-01",33.200001
"1203","2017-02-02",33.450001
"1204","2017-02-03",33.349998
"1205","2017-02-06",33.150002
"1206","2017-02-07",33.849998
"1207","2017-02-08",37.25
"1208","2017-02-09",36.400002
"1209","2017-02-10",36.450001
"1210","2017-02-13",36.75
"1211","2017-02-14",36.950001
"1212","2017-02-15",37.849998
"1213","2017-02-16",37.349998
"1214","2017-02-17",40.25
"1215","2017-02-21",38.349998
"1216","2017-02-22",34.299999
"1217","2017-02-23",34.700001
"1218","2017-02-24",36.200001
"1219","2017-02-27",37.349998
"1220","2017-02-28",36.700001
"1221","2017-03-01",38.049999
"1222","2017-03-02",32.799999
"1223","2017-03-03",33.75
"1224","2017-03-06",33.650002
"1225","2017-03-07",35.599998
"1226","2017-03-08",40.299999
"1227","2017-03-09",39.25
"1228","2017-03-10",40.049999
"1229","2017-03-13",44.799999
"1230","2017-03-14",41.799999
"1231","2017-03-15",43.299999
"1232","2017-03-16",43.75
"1233","2017-03-17",44.150002
"1234","2017-03-20",44.450001
"1235","2017-03-21",40.25
"1236","2017-03-22",41.549999
"1237","2017-03-23",40.099998
"1238","2017-03-24",39.700001
"1239","2017-03-27",38.900002
"1240","2017-03-28",39.25
"1241","2017-03-29",38.150002
"1242","2017-03-30",37.5
"1243","2017-03-31",37.200001
"1244","2017-04-03",36.099998
"1245","2017-04-04",35.5
"1246","2017-04-05",34.099998
"1247","2017-04-06",34.75
"1248","2017-04-07",35.650002
"1249","2017-04-10",36.700001
"1250","2017-04-11",36.150002
"1251","2017-04-12",35.700001
"1252","2017-04-13",35.650002
"1253","2017-04-17",39.599998
"1254","2017-04-18",36.849998
"1255","2017-04-19",37.25
"1256","2017-04-20",37.650002
"1257","2017-04-21",37.150002
"1258","2017-04-24",37.299999
"1259","2017-04-25",38.349998
"1260","2017-04-26",38
"1261","2017-04-27",39.950001
"1262","2017-04-28",40.599998
"1263","2017-05-01",40.549999
"1264","2017-05-02",39
"1265","2017-05-03",37.049999
"1266","2017-05-04",36.549999
"1267","2017-05-05",30.700001
"1268","2017-05-08",29
"1269","2017-05-09",30.299999
"1270","2017-05-10",30.65
"1271","2017-05-11",30.75
"1272","2017-05-12",32.25
"1273","2017-05-15",31.6
"1274","2017-05-16",31.950001
"1275","2017-05-17",36.25
"1276","2017-05-18",38.5
"1277","2017-05-19",37.799999
"1278","2017-05-22",52.599998
"1279","2017-05-23",57.799999
"1280","2017-05-24",74.949997
"1281","2017-05-25",78.050003
"1282","2017-05-26",79.75
"1283","2017-05-30",76.900002
"1284","2017-05-31",76.5
"1285","2017-06-01",81.650002
"1286","2017-06-02",81.949997
"1287","2017-06-05",83.650002
"1288","2017-06-06",82.349998
"1289","2017-06-07",79.550003
"1290","2017-06-08",80.900002
"1291","2017-06-09",79.949997
"1292","2017-06-12",79.199997
"1293","2017-06-13",77.900002
"1294","2017-06-14",79.550003
"1295","2017-06-15",78.5
"1296","2017-06-16",77.900002
"1297","2017-06-19",80.400002
"1298","2017-06-20",78.5
"1299","2017-06-21",80.25
"1300","2017-06-22",86.449997
"1301","2017-06-23",87.5
"1302","2017-06-26",87.75
"1303","2017-06-27",84.849998
"1304","2017-06-28",88.849998
"1305","2017-06-29",86.75
"1306","2017-06-30",87.400002
"1307","2017-07-03",87.849998
"1308","2017-07-05",87.849998
"1309","2017-07-06",86.449997
"1310","2017-07-07",87.050003
"1311","2017-07-10",85.849998
"1312","2017-07-11",86.900002
"1313","2017-07-12",89.050003
"1314","2017-07-13",90.949997
"1315","2017-07-14",89.550003
"1316","2017-07-17",86.099998
"1317","2017-07-18",93.449997
"1318","2017-07-19",95.650002
"1319","2017-07-20",94.75
"1320","2017-07-21",94.300003
"1321","2017-07-24",95.849998
"1322","2017-07-25",95.349998
"1323","2017-07-26",95.300003
"1324","2017-07-27",96.650002
"1325","2017-07-28",97.599998
"1326","2017-07-31",95.050003
"1327","2017-08-01",89.949997
"1328","2017-08-02",89.199997
"1329","2017-08-03",85.849998
"1330","2017-08-04",85.800003
"1331","2017-08-07",83.650002
"1332","2017-08-08",81.449997
"1333","2017-08-09",79.5
"1334","2017-08-10",72
"1335","2017-08-11",78.449997
"1336","2017-08-14",80.050003
"1337","2017-08-15",80.550003
"1338","2017-08-16",82.25
"1339","2017-08-17",80.699997
"1340","2017-08-18",79.75
"1341","2017-08-21",80.599998
"1342","2017-08-22",81.949997
"1343","2017-08-23",82.550003
"1344","2017-08-24",81.099998
"1345","2017-08-25",82.699997
"1346","2017-08-28",85.150002
"1347","2017-08-29",94.150002
"1348","2017-08-30",92.050003
"1349","2017-08-31",92.5
"1350","2017-09-01",93.949997
"1351","2017-09-05",96.849998
"1352","2017-09-06",99.099998
"1353","2017-09-07",107.400002
"1354","2017-09-08",104.25
"1355","2017-09-11",105.550003
"1356","2017-09-12",102.75
"1357","2017-09-13",103.900002
"1358","2017-09-14",103.349998
"1359","2017-09-15",102.25
"1360","2017-09-18",104.949997
"1361","2017-09-19",103.400002
"1362","2017-09-20",106.800003
"1363","2017-09-21",104.800003
"1364","2017-09-22",104.5
"1365","2017-09-25",105.900002
"1366","2017-09-26",108.25
"1367","2017-09-27",111.099998
"1368","2017-09-28",117.300003
"1369","2017-09-29",119.75
"1370","2017-10-02",119.849998
"1371","2017-10-03",117
"1372","2017-10-04",123
"1373","2017-10-05",124.25
"1374","2017-10-06",121.400002
"1375","2017-10-09",121.18
"1376","2017-10-10",122.599998
"1377","2017-10-11",124.050003
"1378","2017-10-12",126.449997
"1379","2017-10-13",124.349998
"1380","2017-10-16",124.150002
"1381","2017-10-17",124.300003
"1382","2017-10-18",123.550003
"1383","2017-10-19",121.599998
"1384","2017-10-20",124.650002
"1385","2017-10-23",122.75
"1386","2017-10-24",123.800003
"1387","2017-10-25",121.699997
"1388","2017-10-26",121.800003
"1389","2017-10-27",125.25
"1390","2017-10-30",128.100006
"1391","2017-10-31",127.300003
"1392","2017-11-01",126.150002
"1393","2017-11-02",129.949997
"1394","2017-11-03",130.449997
"1395","2017-11-06",131.25
"1396","2017-11-07",129.899994
"1397","2017-11-08",132.449997
"1398","2017-11-09",127.199997
"1399","2017-11-10",103
"1400","2017-11-13",101.099998
"1401","2017-11-14",100.199997
"1402","2017-11-15",100.699997
"1403","2017-11-16",103.150002
"1404","2017-11-17",105.5
"1405","2017-11-20",104.050003
"1406","2017-11-21",104.900002
"1407","2017-11-22",102.400002
"1408","2017-11-24",101.650002
"1409","2017-11-27",101.75
"1410","2017-11-28",104.849998
"1411","2017-11-29",102.099998
"1412","2017-11-30",105.900002
"1413","2017-12-01",106.099998
"1414","2017-12-04",98.25
"1415","2017-12-05",93.849998
"1416","2017-12-06",98.050003
"1417","2017-12-07",105
"1418","2017-12-08",100.75
"1419","2017-12-11",101.150002
"1420","2017-12-12",99.599998
"1421","2017-12-13",105.199997
"1422","2017-12-14",99.699997
"1423","2017-12-15",98.199997
"1424","2017-12-18",99.25
"1425","2017-12-19",98.099998
"1426","2017-12-20",94.949997
"1427","2017-12-21",97.150002
"1428","2017-12-22",97.150002
"1429","2017-12-26",97.800003
"1430","2017-12-27",99.150002
"1431","2017-12-28",99.800003
"1432","2017-12-29",98.849998
"1433","2018-01-02",92.650002
"1434","2018-01-03",96.199997
"1435","2018-01-04",95.699997
"1436","2018-01-05",95.349998
"1437","2018-01-08",92.550003
"1438","2018-01-09",93.800003
"1439","2018-01-10",96.050003
"1440","2018-01-11",95.699997
"1441","2018-01-12",99.25
"1442","2018-01-16",90.849998
"1443","2018-01-17",89.099998
"1444","2018-01-18",88.25
"1445","2018-01-19",91.599998
"1446","2018-01-22",93.949997
"1447","2018-01-23",90.900002
"1448","2018-01-24",64.699997
"1449","2018-01-25",68.099998
"1450","2018-01-26",68.699997
"1451","2018-01-29",68.900002
"1452","2018-01-30",65.75
"1453","2018-01-31",66.849998
"1454","2018-02-01",65.5
"1455","2018-02-02",64.349998
"1456","2018-02-05",61.099998
"1457","2018-02-06",63.650002
"1458","2018-02-07",61.349998
"1459","2018-02-08",59.700001
"1460","2018-02-09",60.849998
"1461","2018-02-12",62.25
"1462","2018-02-13",61.650002
"1463","2018-02-14",68.400002
"1464","2018-02-15",68.099998
"1465","2018-02-16",67.050003
"1466","2018-02-20",67.050003
"1467","2018-02-21",67.099998
"1468","2018-02-22",66.150002
"1469","2018-02-23",68.25
"1470","2018-02-26",67.900002
"1471","2018-02-27",66.900002
"1472","2018-02-28",65.349998
"1473","2018-03-01",61.75
"1474","2018-03-02",71.050003
"1475","2018-03-05",76.300003
"1476","2018-03-06",76.25
"1477","2018-03-07",79.699997
"1478","2018-03-08",80.849998
"1479","2018-03-09",80.75
"1480","2018-03-12",79.449997
"1481","2018-03-13",73.800003
"1482","2018-03-14",74.25
"1483","2018-03-15",74.400002
"1484","2018-03-16",74.699997
"1485","2018-03-19",72.75
"1486","2018-03-20",71.25
"1487","2018-03-21",72.449997
"1488","2018-03-22",71.150002
"1489","2018-03-23",69.849998
"1490","2018-03-26",70.550003
"1491","2018-03-27",64.900002
"1492","2018-03-28",66
"1493","2018-03-29",68.050003
"1494","2018-04-02",64.400002
"1495","2018-04-03",64.349998
"1496","2018-04-04",66.5
"1497","2018-04-05",64.800003
"1498","2018-04-06",62.799999
"1499","2018-04-09",64.099998
"1500","2018-04-10",65.099998
"1501","2018-04-11",66.150002
"1502","2018-04-12",67.099998
"1503","2018-04-13",66.400002
"1504","2018-04-16",66.099998
"1505","2018-04-17",66.800003
"1506","2018-04-18",64.949997
"1507","2018-04-19",62.349998
"1508","2018-04-20",61.25
"1509","2018-04-23",61.799999
"1510","2018-04-24",61.900002
"1511","2018-04-25",63.25
"1512","2018-04-26",64.199997
"1513","2018-04-27",68.25
"1514","2018-04-30",63.75
"1515","2018-05-01",64
"1516","2018-05-02",63.849998
"1517","2018-05-03",62.799999
"1518","2018-05-04",63.849998
"1519","2018-05-07",64.550003
"1520","2018-05-08",63.950001
"1521","2018-05-09",65.300003
"1522","2018-05-10",51.799999
"1523","2018-05-11",53.150002
"1524","2018-05-14",51.849998
"1525","2018-05-15",54.5
"1526","2018-05-16",55.599998
"1527","2018-05-17",54.049999
"1528","2018-05-18",54.049999
"1529","2018-05-21",52.299999
"1530","2018-05-22",51.450001
"1531","2018-05-23",50.950001
"1532","2018-05-24",51.599998
"1533","2018-05-25",51.900002
"1534","2018-05-29",51.599998
"1535","2018-05-30",52.25
"1536","2018-05-31",52.950001
"1537","2018-06-01",52
"1538","2018-06-04",49.950001
"1539","2018-06-05",49.25
"1540","2018-06-06",50.549999
"1541","2018-06-07",48.299999
"1542","2018-06-08",48.400002
"1543","2018-06-11",48.700001
"1544","2018-06-12",49.900002
"1545","2018-06-13",50.549999
"1546","2018-06-14",54.099998
"1547","2018-06-15",54.700001
"1548","2018-06-18",54.700001
"1549","2018-06-19",55.650002
"1550","2018-06-20",55.400002
"1551","2018-06-21",52.349998
"1552","2018-06-22",52.900002
"1553","2018-06-25",51.099998
"1554","2018-06-26",63.549999
"1555","2018-06-27",56.799999
"1556","2018-06-28",56.349998
"1557","2018-06-29",59.150002
"1558","2018-07-02",59.5
"1559","2018-07-03",57.349998
"1560","2018-07-05",58.75
"1561","2018-07-06",59.849998
"1562","2018-07-09",57.900002
"1563","2018-07-10",57.950001
"1564","2018-07-11",56.200001
"1565","2018-07-12",55.799999
"1566","2018-07-13",53.700001
"1567","2018-07-16",52.549999
"1568","2018-07-17",52.5
"1569","2018-07-18",52.599998
"1570","2018-07-19",52.450001
"1571","2018-07-20",52
"1572","2018-07-23",51.75
"1573","2018-07-24",51.099998
"1574","2018-07-25",49.950001
"1575","2018-07-26",50.799999
"1576","2018-07-27",49.299999
"1577","2018-07-30",48.200001
"1578","2018-07-31",48.150002
"1579","2018-08-01",48.650002
"1580","2018-08-02",49.150002
"1581","2018-08-03",48.150002
"1582","2018-08-06",47.5
"1583","2018-08-07",46.799999
"1584","2018-08-08",48.299999
"1585","2018-08-09",48.650002
"1586","2018-08-10",44.700001
"1587","2018-08-13",43.799999
"1588","2018-08-14",44.849998
"1589","2018-08-15",42.450001
"1590","2018-08-16",42.650002
"1591","2018-08-17",41.900002
"1592","2018-08-20",42.049999
"1593","2018-08-21",42.599998
"1594","2018-08-22",43.25
"1595","2018-08-23",41.799999
"1596","2018-08-24",41.200001
"1597","2018-08-27",41.549999
"1598","2018-08-28",41.700001
"1599","2018-08-29",41.700001
"1600","2018-08-30",43.950001
"1601","2018-08-31",43.950001
"1602","2018-09-04",44.900002
"1603","2018-09-05",44.950001
"1604","2018-09-06",45.150002
"1605","2018-09-07",47.299999
"1606","2018-09-10",47.849998
"1607","2018-09-11",47.200001
"1608","2018-09-12",49.700001
"1609","2018-09-13",48.349998
"1610","2018-09-14",47
"1611","2018-09-17",44.099998
"1612","2018-09-18",46.75
"1613","2018-09-19",47.799999
"1614","2018-09-20",47.549999
"1615","2018-09-21",47.5
"1616","2018-09-24",47.400002
"1617","2018-09-25",46.700001
"1618","2018-09-26",46
"1619","2018-09-27",45.799999
"1620","2018-09-28",45.849998
"1621","2018-10-01",46.25
"1622","2018-10-02",46.700001
"1623","2018-10-03",46.400002
"1624","2018-10-04",43.68
"1625","2018-10-05",44.560001
"1626","2018-10-08",45.290001
"1627","2018-10-09",43.389999
"1628","2018-10-10",41.389999
"1629","2018-10-11",42.259998
"1630","2018-10-12",42.689999
"1631","2018-10-15",41.02
"1632","2018-10-16",42.25
"1633","2018-10-17",43.869999
"1634","2018-10-18",43.57
"1635","2018-10-19",42.18
"1636","2018-10-22",40.389999
"1637","2018-10-23",41.130001
"1638","2018-10-24",38.919998
"1639","2018-10-25",40.48
"1640","2018-10-26",40.389999
"1641","2018-10-29",39.029999
"1642","2018-10-30",38.52
"1643","2018-10-31",37.049999
"1644","2018-11-01",38.599998
"1645","2018-11-02",20.07
"1646","2018-11-05",22.860001
"1647","2018-11-06",22.4
"1648","2018-11-07",23.07
"1649","2018-11-08",23.18
"1650","2018-11-09",23.370001
"1651","2018-11-12",22.120001
"1652","2018-11-13",22.059999
"1653","2018-11-14",21.940001
"1654","2018-11-15",22.610001
"1655","2018-11-16",23.58
"1656","2018-11-19",23.08
"1657","2018-11-20",23.129999
"1658","2018-11-21",23.559999
"1659","2018-11-23",23.26
"1660","2018-11-26",23.57
"1661","2018-11-27",22.879999
"1662","2018-11-28",22.98
"1663","2018-11-29",23.07
"1664","2018-11-30",23.24
"1665","2018-12-03",23.82
"1666","2018-12-04",23.690001
"1667","2018-12-06",23.73
"1668","2018-12-07",23.17
"1669","2018-12-10",24.129999
"1670","2018-12-11",23.52
"1671","2018-12-12",24.15
"1672","2018-12-13",23.209999
"1673","2018-12-14",22.58
"1674","2018-12-17",21.42
"1675","2018-12-18",22.469999
"1676","2018-12-19",22.280001
"1677","2018-12-20",21.34
"1678","2018-12-21",20.209999
"1679","2018-12-24",20.280001
"1680","2018-12-26",21.91
"1681","2018-12-27",21.41
"1682","2018-12-28",21.09
"1683","2018-12-31",20.35
"1684","2019-01-02",21.68
"1685","2019-01-03",20.77
"1686","2019-01-04",21.379999
"1687","2019-01-07",23.530001
"1688","2019-01-08",24.27
"1689","2019-01-09",23.73
"1690","2019-01-10",25
"1691","2019-01-11",23.389999
"1692","2019-01-14",22.639999
"1693","2019-01-15",24.209999
"1694","2019-01-16",25.33
"1695","2019-01-17",25.469999
"1696","2019-01-18",25.219999
"1697","2019-01-22",23.68
"1698","2019-01-23",24.559999
"1699","2019-01-24",26.200001
"1700","2019-01-25",26.84
"1701","2019-01-28",27
"1702","2019-01-29",26.6
"1703","2019-01-30",27
"1704","2019-01-31",27.879999
"1705","2019-02-01",27.879999
"1706","2019-02-04",27.73
"1707","2019-02-05",27.4
"1708","2019-02-06",27.76
"1709","2019-02-07",26.639999
"1710","2019-02-08",26.32
"1711","2019-02-11",26.98
"1712","2019-02-12",26.969999
"1713","2019-02-13",26.709999
"1714","2019-02-14",27.129999
"1715","2019-02-15",27.67
"1716","2019-02-19",26.92
"1717","2019-02-20",26.75
"1718","2019-02-21",26.129999
"1719","2019-02-22",26.68
"1720","2019-02-25",28.610001
"1721","2019-02-26",28.33
"1722","2019-02-27",28.540001
"1723","2019-02-28",27.809999
"1724","2019-03-01",38.93
"1725","2019-03-04",40.080002
"1726","2019-03-05",38.619999
"1727","2019-03-06",36.66
"1728","2019-03-07",38.169998
"1729","2019-03-08",38.200001
"1730","2019-03-11",40.080002
"1731","2019-03-12",40.25
"1732","2019-03-13",42
"1733","2019-03-14",39.27
"1734","2019-03-15",39.169998
"1735","2019-03-18",42.369999
"1736","2019-03-19",40.139999
"1737","2019-03-20",39.490002
"1738","2019-03-21",40.389999
"1739","2019-03-22",39.029999
"1740","2019-03-25",39.459999
"1741","2019-03-26",39.360001
"1742","2019-03-27",38.240002
"1743","2019-03-28",38.98
"1744","2019-03-29",38.790001
"1745","2019-04-01",35.639999
"1746","2019-04-02",35.759998
"1747","2019-04-03",35.25
"1748","2019-04-04",34.380001
"1749","2019-04-05",35.459999
"1750","2019-04-08",34.970001
"1751","2019-04-09",34.639999
"1752","2019-04-10",35.240002
"1753","2019-04-11",34.759998
"1754","2019-04-12",34.32
"1755","2019-04-15",33.869999
"1756","2019-04-16",33.869999
"1757","2019-04-17",32.860001
"1758","2019-04-18",32.889999
"1759","2019-04-22",33.849998
"1760","2019-04-23",34.73
"1761","2019-04-24",34.060001
"1762","2019-04-25",33.610001
"1763","2019-04-26",33.41
"1764","2019-04-29",32.48
"1765","2019-04-30",32.119999
"1766","2019-05-01",31.370001
"1767","2019-05-02",32.790001
"1768","2019-05-03",32.349998
"1769","2019-05-06",31.940001
"1770","2019-05-07",30.459999
"1771","2019-05-08",30.02
"1772","2019-05-09",30.02
"1773","2019-05-10",18.42
"1774","2019-05-13",16.889999
"1775","2019-05-14",17.549999
"1776","2019-05-15",16.59
"1777","2019-05-16",16.879999
"1778","2019-05-17",16.59
"1779","2019-05-20",15.63
"1780","2019-05-21",16.17
"1781","2019-05-22",15.51
"1782","2019-05-23",15.3
"1783","2019-05-24",15.45
"1784","2019-05-28",15.14
"1785","2019-05-29",15.13
"1786","2019-05-30",15.1
"1787","2019-05-31",14.79
"1788","2019-06-03",14.9
"1789","2019-06-04",14.92
"1790","2019-06-05",14.46
"1791","2019-06-06",14.12
"1792","2019-06-07",13.83
"1793","2019-06-10",13.95
"1794","2019-06-11",13.46
"1795","2019-06-12",13.49
"1796","2019-06-13",13.54
"1797","2019-06-14",12.82
"1798","2019-06-17",13.61
"1799","2019-06-18",14.01
"1800","2019-06-19",14.05
"1801","2019-06-20",13.86
"1802","2019-06-21",13.81
"1803","2019-06-24",13.21
"1804","2019-06-25",12.77
"1805","2019-06-26",12.3
"1806","2019-06-27",12.71
"1807","2019-06-28",12.71
"1808","2019-07-01",12.8
"1809","2019-07-02",12.78
"1810","2019-07-03",12.85
"1811","2019-07-05",12.22
"1812","2019-07-08",11.9
"1813","2019-07-09",12.33
"1814","2019-07-10",12.36
"1815","2019-07-11",11.76
"1816","2019-07-12",11.66
"1817","2019-07-15",11.22
"1818","2019-07-16",10.79
"1819","2019-07-17",10.48
"1820","2019-07-18",10.55
"1821","2019-07-19",10.2
"1822","2019-07-22",10.02
"1823","2019-07-23",9.74
"1824","2019-07-24",9.69
"1825","2019-07-25",9.23
"1826","2019-07-26",9.2
"1827","2019-07-29",9.33
"1828","2019-07-30",9.5
"1829","2019-07-31",9.65
"1830","2019-08-01",9.42
"1831","2019-08-02",8.99
"1832","2019-08-05",8.75
"1833","2019-08-06",9.14
"1834","2019-08-07",8.81
"1835","2019-08-08",9.21
"1836","2019-08-09",11.16
"1837","2019-08-12",11.09
"1838","2019-08-13",11.08
"1839","2019-08-14",10.05
"1840","2019-08-15",9.43
"1841","2019-08-16",9.38
"1842","2019-08-19",10.2
"1843","2019-08-20",10.78
"1844","2019-08-21",10.96
"1845","2019-08-22",11.21
"1846","2019-08-23",10.99
"1847","2019-08-26",10.96
"1848","2019-08-27",10.54
"1849","2019-08-28",10.93
"1850","2019-08-29",10.83
"1851","2019-08-30",10.75
"1852","2019-09-03",10.43
"1853","2019-09-04",10.43
"1854","2019-09-05",10.97
"1855","2019-09-06",10.76
"1856","2019-09-09",10.84
"1857","2019-09-10",12.49
"1858","2019-09-11",11.88
"1859","2019-09-12",11.59
