"","date","HGV"
"962","2020-10-28",20.68
"963","2020-10-29",20.91
"964","2020-10-30",20.6
"965","2020-11-02",21.92
"966","2020-11-03",23.200001
"967","2020-11-04",22.35
"968","2020-11-05",23.9
"969","2020-11-06",23.91
"970","2020-11-09",27.379999
"971","2020-11-10",27.35
"972","2020-11-11",26.620001
"973","2020-11-12",25.84
"974","2020-11-13",26.85
"975","2020-11-16",27.74
"976","2020-11-17",27.98
"977","2020-11-18",27.99
"978","2020-11-19",27.809999
"979","2020-11-20",27.58
"980","2020-11-23",28.379999
"981","2020-11-24",29.24
"982","2020-11-25",28.09
"983","2020-11-27",28.5
