"","date","SA"
"977","2010-11-16",28.65
"978","2010-11-17",29.030001
"979","2010-11-18",28.5
"980","2010-11-19",28.35
"981","2010-11-22",28.5
"982","2010-11-23",28.139999
"983","2010-11-24",27.799999
"984","2010-11-26",27.83
"985","2010-11-29",27.879999
"986","2010-11-30",28.950001
"987","2010-12-01",29.27
"988","2010-12-02",28.6
"989","2010-12-03",29.049999
"990","2010-12-06",29
"991","2010-12-07",28.33
"992","2010-12-08",27.49
"993","2010-12-09",27.790001
"994","2010-12-10",28.23
"995","2010-12-13",27.48
"996","2010-12-14",27
"997","2010-12-15",25.9
"998","2010-12-16",26.77
"999","2010-12-17",27.24
"1000","2010-12-20",29.459999
"1001","2010-12-21",30.139999
"1002","2010-12-22",29.26
"1003","2010-12-23",29.459999
"1004","2010-12-27",29.76
"1005","2010-12-28",30.799999
"1006","2010-12-29",30.52
"1007","2010-12-30",29.889999
"1008","2010-12-31",30.68
"1009","2011-01-03",30.32
"1010","2011-01-04",29.4
"1011","2011-01-05",29.08
"1012","2011-01-06",28.32
"1013","2011-01-07",28.65
"1014","2011-01-10",29.91
"1015","2011-01-11",30.48
"1016","2011-01-12",30.59
"1017","2011-01-13",29.9
"1018","2011-01-14",29.07
"1019","2011-01-18",29.610001
"1020","2011-01-19",28.84
"1021","2011-01-20",28.299999
"1022","2011-01-21",27.809999
"1023","2011-01-24",27.99
"1024","2011-01-25",28.02
"1025","2011-01-26",28.959999
"1026","2011-01-27",27.91
"1027","2011-01-28",28.51
"1028","2011-01-31",28.16
"1029","2011-02-01",28.940001
"1030","2011-02-02",28.610001
"1031","2011-02-03",29.99
"1032","2011-02-04",29.459999
"1033","2011-02-07",29.309999
"1034","2011-02-08",31.74
"1035","2011-02-09",30.68
"1036","2011-02-10",31.09
"1037","2011-02-11",30.5
"1038","2011-02-14",30.969999
"1039","2011-02-15",31.450001
"1040","2011-02-16",31.450001
"1041","2011-02-17",31.77
"1042","2011-02-18",31.719999
"1043","2011-02-22",32.84
"1044","2011-02-23",35.049999
"1045","2011-02-24",33.59
"1046","2011-02-25",33.709999
"1047","2011-02-28",33.349998
"1048","2011-03-01",34.130001
"1049","2011-03-02",34.959999
"1050","2011-03-03",34.43
"1051","2011-03-04",35.139999
"1052","2011-03-07",34.669998
"1053","2011-03-08",34.380001
"1054","2011-03-09",33.580002
"1055","2011-03-10",32.009998
"1056","2011-03-11",33.450001
"1057","2011-03-14",32.639999
"1058","2011-03-15",31
"1059","2011-03-16",31.48
"1060","2011-03-17",31.129999
"1061","2011-03-18",31.27
"1062","2011-03-21",32.150002
"1063","2011-03-22",31.790001
"1064","2011-03-23",32.599998
"1065","2011-03-24",32.02
"1066","2011-03-25",32.009998
"1067","2011-03-28",31.299999
"1068","2011-03-29",31.059999
"1069","2011-03-30",31.799999
"1070","2011-03-31",31.82
"1071","2011-04-01",32.630001
"1072","2011-04-04",32.040001
"1073","2011-04-05",32.52
"1074","2011-04-06",33.119999
"1075","2011-04-07",33.52
"1076","2011-04-08",34.23
"1077","2011-04-11",32.48
"1078","2011-04-12",32.209999
"1079","2011-04-13",32.32
"1080","2011-04-14",33.009998
"1081","2011-04-15",33.619999
"1082","2011-04-18",34
"1083","2011-04-19",34.470001
"1084","2011-04-20",33.790001
"1085","2011-04-21",33.619999
"1086","2011-04-25",32.59
"1087","2011-04-26",32.759998
"1088","2011-04-27",33.66
"1089","2011-04-28",33.889999
"1090","2011-04-29",34.07
"1091","2011-05-02",33.16
"1092","2011-05-03",31.42
"1093","2011-05-04",31.030001
"1094","2011-05-05",29.92
"1095","2011-05-06",30.309999
"1096","2011-05-09",31.02
"1097","2011-05-10",30.200001
"1098","2011-05-11",29.309999
"1099","2011-05-12",29.34
"1100","2011-05-13",29.209999
"1101","2011-05-16",28.639999
"1102","2011-05-17",28.450001
"1103","2011-05-18",28.809999
"1104","2011-05-19",29.08
"1105","2011-05-20",29.540001
"1106","2011-05-23",28.950001
"1107","2011-05-24",29.33
"1108","2011-05-25",30.01
"1109","2011-05-26",29.879999
"1110","2011-05-27",30.219999
"1111","2011-05-31",29.75
"1112","2011-06-01",29.200001
"1113","2011-06-02",28.9
"1114","2011-06-03",28.219999
"1115","2011-06-06",28.4
"1116","2011-06-07",28.120001
"1117","2011-06-08",26.309999
"1118","2011-06-09",27
"1119","2011-06-10",26.25
"1120","2011-06-13",24.379999
"1121","2011-06-14",24.99
"1122","2011-06-15",24.84
"1123","2011-06-16",25.110001
"1124","2011-06-17",26.32
"1125","2011-06-20",25.870001
"1126","2011-06-21",27.32
"1127","2011-06-22",27.889999
"1128","2011-06-23",27.41
"1129","2011-06-24",26.870001
"1130","2011-06-27",27.059999
"1131","2011-06-28",27.610001
"1132","2011-06-29",28.16
"1133","2011-06-30",28.209999
"1134","2011-07-01",27.41
"1135","2011-07-05",28.360001
"1136","2011-07-06",28.059999
"1137","2011-07-07",28.219999
"1138","2011-07-08",28.84
"1139","2011-07-11",28.77
"1140","2011-07-12",29.809999
"1141","2011-07-13",30.26
"1142","2011-07-14",29.43
"1143","2011-07-15",29.43
"1144","2011-07-18",29.82
"1145","2011-07-19",29.030001
"1146","2011-07-20",29.620001
"1147","2011-07-21",29.23
"1148","2011-07-22",29.42
"1149","2011-07-25",29.09
"1150","2011-07-26",29.280001
"1151","2011-07-27",28.32
"1152","2011-07-28",28.459999
"1153","2011-07-29",27.65
"1154","2011-08-01",28.639999
"1155","2011-08-02",29.09
"1156","2011-08-03",29.110001
"1157","2011-08-04",27.18
"1158","2011-08-05",26.219999
"1159","2011-08-08",25.5
"1160","2011-08-09",29.299999
"1161","2011-08-10",28.870001
"1162","2011-08-11",29.18
"1163","2011-08-12",28.41
"1164","2011-08-15",29.200001
"1165","2011-08-16",29.67
"1166","2011-08-17",30.200001
"1167","2011-08-18",29.75
"1168","2011-08-19",30.17
"1169","2011-08-22",31.219999
"1170","2011-08-23",29.280001
"1171","2011-08-24",27.530001
"1172","2011-08-25",27.889999
"1173","2011-08-26",28.889999
"1174","2011-08-29",28.639999
"1175","2011-08-30",29.59
"1176","2011-08-31",29.27
"1177","2011-09-01",29.299999
"1178","2011-09-02",29.92
"1179","2011-09-06",29.610001
"1180","2011-09-07",29.549999
"1181","2011-09-08",30.26
"1182","2011-09-09",29.469999
"1183","2011-09-12",27.51
"1184","2011-09-13",27.67
"1185","2011-09-14",26.219999
"1186","2011-09-15",26.6
"1187","2011-09-16",26.73
"1188","2011-09-19",26.15
"1189","2011-09-20",26.75
"1190","2011-09-21",26.08
"1191","2011-09-22",25.02
"1192","2011-09-23",23.4
"1193","2011-09-26",23.559999
"1194","2011-09-27",23.18
"1195","2011-09-28",22.469999
"1196","2011-09-29",22.219999
"1197","2011-09-30",22.48
"1198","2011-10-03",21.32
"1199","2011-10-04",20.799999
"1200","2011-10-05",21.799999
"1201","2011-10-06",22.290001
"1202","2011-10-07",21.43
"1203","2011-10-10",21.950001
"1204","2011-10-11",23.93
"1205","2011-10-12",23.959999
"1206","2011-10-13",23.27
"1207","2011-10-14",23.299999
"1208","2011-10-17",22.690001
"1209","2011-10-18",24.49
"1210","2011-10-19",23.35
"1211","2011-10-20",23.59
"1212","2011-10-21",23.639999
"1213","2011-10-24",23.74
"1214","2011-10-25",24.190001
"1215","2011-10-26",24.23
"1216","2011-10-27",24.41
"1217","2011-10-28",24.540001
"1218","2011-10-31",23.75
"1219","2011-11-01",25
"1220","2011-11-02",24.219999
"1221","2011-11-03",24.709999
"1222","2011-11-04",24.51
"1223","2011-11-07",24.459999
"1224","2011-11-08",24.16
"1225","2011-11-09",23.860001
"1226","2011-11-10",23.49
"1227","2011-11-11",22.84
"1228","2011-11-14",22.540001
"1229","2011-11-15",22.15
"1230","2011-11-16",21.43
"1231","2011-11-17",20.200001
"1232","2011-11-18",20.709999
"1233","2011-11-21",20.91
"1234","2011-11-22",21.450001
"1235","2011-11-23",20.99
"1236","2011-11-25",20.52
"1237","2011-11-28",21.51
"1238","2011-11-29",21.98
"1239","2011-11-30",22.790001
"1240","2011-12-01",22.309999
"1241","2011-12-02",21.42
"1242","2011-12-05",21.530001
"1243","2011-12-06",21.9
"1244","2011-12-07",22.139999
"1245","2011-12-08",21.66
"1246","2011-12-09",22.379999
"1247","2011-12-12",21.48
"1248","2011-12-13",20.51
"1249","2011-12-14",19.25
"1250","2011-12-15",18.459999
"1251","2011-12-16",18.42
"1252","2011-12-19",17.26
"1253","2011-12-20",17.85
"1254","2011-12-21",17.6
"1255","2011-12-22",17.02
"1256","2011-12-23",17.32
"1257","2011-12-27",16.66
"1258","2011-12-28",15.58
"1259","2011-12-29",16.1
"1260","2011-12-30",16.110001
"1261","2012-01-03",17.07
"1262","2012-01-04",16.76
"1263","2012-01-05",16.93
"1264","2012-01-06",17
"1265","2012-01-09",17.059999
"1266","2012-01-10",17.76
"1267","2012-01-11",17.93
"1268","2012-01-12",18.41
"1269","2012-01-13",18.76
"1270","2012-01-17",18.700001
"1271","2012-01-18",18.75
"1272","2012-01-19",18.629999
"1273","2012-01-20",18.940001
"1274","2012-01-23",18.83
"1275","2012-01-24",18.370001
"1276","2012-01-25",19.290001
"1277","2012-01-26",19.76
"1278","2012-01-27",20.59
"1279","2012-01-30",20.23
"1280","2012-01-31",20.17
"1281","2012-02-01",20.16
"1282","2012-02-02",22.799999
"1283","2012-02-03",22.9
"1284","2012-02-06",22.41
"1285","2012-02-07",22.290001
"1286","2012-02-08",21.77
"1287","2012-02-09",21.629999
"1288","2012-02-10",21.559999
"1289","2012-02-13",21.51
"1290","2012-02-14",23.6
"1291","2012-02-15",23.540001
"1292","2012-02-16",24.360001
"1293","2012-02-17",23.99
"1294","2012-02-21",24.360001
"1295","2012-02-22",24.23
"1296","2012-02-23",25.25
"1297","2012-02-24",24.98
"1298","2012-02-27",24.24
"1299","2012-02-28",24.76
"1300","2012-02-29",23.66
"1301","2012-03-01",23.790001
"1302","2012-03-02",23.040001
"1303","2012-03-05",22.209999
"1304","2012-03-06",21.629999
"1305","2012-03-07",20.969999
"1306","2012-03-08",21.43
"1307","2012-03-09",21.9
"1308","2012-03-12",21.200001
"1309","2012-03-13",21.219999
"1310","2012-03-14",20.200001
"1311","2012-03-15",19.940001
"1312","2012-03-16",20.049999
"1313","2012-03-19",19.879999
"1314","2012-03-20",20.18
"1315","2012-03-21",20.190001
"1316","2012-03-22",20.02
"1317","2012-03-23",20.200001
"1318","2012-03-26",20.76
"1319","2012-03-27",20.18
"1320","2012-03-28",19.93
"1321","2012-03-29",19.91
"1322","2012-03-30",20.09
"1323","2012-04-02",20.01
"1324","2012-04-03",19.790001
"1325","2012-04-04",19.219999
"1326","2012-04-05",18.9
"1327","2012-04-09",18.690001
"1328","2012-04-10",19.15
"1329","2012-04-11",19.08
"1330","2012-04-12",19.35
"1331","2012-04-13",19.27
"1332","2012-04-16",18.98
"1333","2012-04-17",19.16
"1334","2012-04-18",18.93
"1335","2012-04-19",18.77
"1336","2012-04-20",18.780001
"1337","2012-04-23",18.110001
"1338","2012-04-24",17.309999
"1339","2012-04-25",16.58
"1340","2012-04-26",17.129999
"1341","2012-04-27",16.969999
"1342","2012-04-30",16.76
"1343","2012-05-01",16.57
"1344","2012-05-02",16.17
"1345","2012-05-03",15.59
"1346","2012-05-04",15.54
"1347","2012-05-07",15.25
"1348","2012-05-08",14.46
"1349","2012-05-09",14.53
"1350","2012-05-10",14.64
"1351","2012-05-11",14.28
"1352","2012-05-14",13.55
"1353","2012-05-15",12.33
"1354","2012-05-16",12.73
"1355","2012-05-17",13.03
"1356","2012-05-18",12.54
"1357","2012-05-21",12.38
"1358","2012-05-22",13.13
"1359","2012-05-23",15.42
"1360","2012-05-24",15.9
"1361","2012-05-25",15.99
"1362","2012-05-29",15.63
"1363","2012-05-30",15.31
"1364","2012-05-31",15.17
"1365","2012-06-01",15.86
"1366","2012-06-04",16.23
"1367","2012-06-05",16.59
"1368","2012-06-06",16.57
"1369","2012-06-07",15.83
"1370","2012-06-08",16.139999
"1371","2012-06-11",15.62
"1372","2012-06-12",16.629999
"1373","2012-06-13",16.65
"1374","2012-06-14",16.43
"1375","2012-06-15",15.93
"1376","2012-06-18",16.889999
"1377","2012-06-19",16.57
"1378","2012-06-20",16.49
"1379","2012-06-21",15.13
"1380","2012-06-22",14.71
"1381","2012-06-25",15.16
"1382","2012-06-26",14.69
"1383","2012-06-27",14.34
"1384","2012-06-28",14.02
"1385","2012-06-29",14.49
"1386","2012-07-02",14.66
"1387","2012-07-03",14.92
"1388","2012-07-05",14.52
"1389","2012-07-06",14.2
"1390","2012-07-09",14.14
"1391","2012-07-10",13.63
"1392","2012-07-11",13.57
"1393","2012-07-12",13.37
"1394","2012-07-13",13.51
"1395","2012-07-16",13.48
"1396","2012-07-17",13.55
"1397","2012-07-18",13.67
"1398","2012-07-19",14.28
"1399","2012-07-20",13.99
"1400","2012-07-23",13.85
"1401","2012-07-24",13.9
"1402","2012-07-25",14.69
"1403","2012-07-26",14.47
"1404","2012-07-27",14.57
"1405","2012-07-30",15.08
"1406","2012-07-31",14.66
"1407","2012-08-01",14.31
"1408","2012-08-02",14.75
"1409","2012-08-03",14.81
"1410","2012-08-06",15.3
"1411","2012-08-07",15.34
"1412","2012-08-08",14.69
"1413","2012-08-09",14.78
"1414","2012-08-10",15.17
"1415","2012-08-13",14.95
"1416","2012-08-14",14.85
"1417","2012-08-15",15.01
"1418","2012-08-16",15.03
"1419","2012-08-17",15
"1420","2012-08-20",15.37
"1421","2012-08-21",15.55
"1422","2012-08-22",16.1
"1423","2012-08-23",16.379999
"1424","2012-08-24",16.51
"1425","2012-08-27",16.42
"1426","2012-08-28",16.690001
"1427","2012-08-29",16.35
"1428","2012-08-30",15.97
"1429","2012-08-31",16.790001
"1430","2012-09-04",16.879999
"1431","2012-09-05",17.4
"1432","2012-09-06",17.219999
"1433","2012-09-07",17.879999
"1434","2012-09-10",17.559999
"1435","2012-09-11",17.83
"1436","2012-09-12",17.76
"1437","2012-09-13",19.639999
"1438","2012-09-14",19.790001
"1439","2012-09-17",19.49
"1440","2012-09-18",19.879999
"1441","2012-09-19",19.98
"1442","2012-09-20",19.68
"1443","2012-09-21",19.809999
"1444","2012-09-24",19.1
"1445","2012-09-25",18.610001
"1446","2012-09-26",18.93
"1447","2012-09-27",19.58
"1448","2012-09-28",19.4
"1449","2012-10-01",19.26
"1450","2012-10-02",19.17
"1451","2012-10-03",18.790001
"1452","2012-10-04",19.42
"1453","2012-10-05",19.16
"1454","2012-10-08",18.76
"1455","2012-10-09",18.26
"1456","2012-10-10",18.209999
"1457","2012-10-11",18.379999
"1458","2012-10-12",18.02
"1459","2012-10-15",18
"1460","2012-10-16",18.379999
"1461","2012-10-17",18.549999
"1462","2012-10-18",18.16
"1463","2012-10-19",18.02
"1464","2012-10-22",18.389999
"1465","2012-10-23",17.620001
"1466","2012-10-24",17.030001
"1467","2012-10-25",17.16
"1468","2012-10-26",16.959999
"1469","2012-10-31",17.24
"1470","2012-11-01",17.17
"1471","2012-11-02",16.610001
"1472","2012-11-05",16.5
"1473","2012-11-06",16.559999
"1474","2012-11-07",17.049999
"1475","2012-11-08",17.549999
"1476","2012-11-09",17.030001
"1477","2012-11-12",16.24
"1478","2012-11-13",16.23
"1479","2012-11-14",15.79
"1480","2012-11-15",14.54
"1481","2012-11-16",14.4
"1482","2012-11-19",15.71
"1483","2012-11-20",15.83
"1484","2012-11-21",15.93
"1485","2012-11-23",16.34
"1486","2012-11-26",16.200001
"1487","2012-11-27",15.7
"1488","2012-11-28",15.5
"1489","2012-11-29",15.64
"1490","2012-11-30",15.12
"1491","2012-12-03",15.69
"1492","2012-12-04",15.65
"1493","2012-12-05",15.34
"1494","2012-12-06",15.35
"1495","2012-12-07",15.47
"1496","2012-12-10",15.69
"1497","2012-12-11",16.129999
"1498","2012-12-12",17.6
"1499","2012-12-13",17.59
"1500","2012-12-14",17.709999
"1501","2012-12-17",18.84
"1502","2012-12-18",18.08
"1503","2012-12-19",17.35
"1504","2012-12-20",17.41
"1505","2012-12-21",17.73
"1506","2012-12-24",17.58
"1507","2012-12-26",17.68
"1508","2012-12-27",17.6
"1509","2012-12-28",17.4
"1510","2012-12-31",17.969999
"1511","2013-01-02",18.360001
"1512","2013-01-03",17.639999
"1513","2013-01-04",17.620001
"1514","2013-01-07",17.42
"1515","2013-01-08",17.799999
"1516","2013-01-09",17.57
"1517","2013-01-10",17.709999
"1518","2013-01-11",17.6
"1519","2013-01-14",17.450001
"1520","2013-01-15",17.48
"1521","2013-01-16",17.58
"1522","2013-01-17",17.530001
"1523","2013-01-18",17.190001
"1524","2013-01-22",17.280001
"1525","2013-01-23",16.469999
"1526","2013-01-24",15.52
"1527","2013-01-25",15
"1528","2013-01-28",14.75
"1529","2013-01-29",15.35
"1530","2013-01-30",15.16
"1531","2013-01-31",14.77
"1532","2013-02-01",15.01
"1533","2013-02-04",15.19
"1534","2013-02-05",15.1
"1535","2013-02-06",15.29
"1536","2013-02-07",15.26
"1537","2013-02-08",14.97
"1538","2013-02-11",14.67
"1539","2013-02-12",14.83
"1540","2013-02-13",14.2
"1541","2013-02-14",14.35
"1542","2013-02-15",14.17
"1543","2013-02-19",13.63
"1544","2013-02-20",12.96
"1545","2013-02-21",13.46
"1546","2013-02-22",13.07
"1547","2013-02-25",13.54
"1548","2013-02-26",13.6
"1549","2013-02-27",13.15
"1550","2013-02-28",12.45
"1551","2013-03-01",12.12
"1552","2013-03-04",11.62
"1553","2013-03-05",12.38
"1554","2013-03-06",13.75
"1555","2013-03-07",13.55
"1556","2013-03-08",14.05
"1557","2013-03-11",13.97
"1558","2013-03-12",14.98
"1559","2013-03-13",14.12
"1560","2013-03-14",13.92
"1561","2013-03-15",13.8
"1562","2013-03-18",13.75
"1563","2013-03-19",13.76
"1564","2013-03-20",13.77
"1565","2013-03-21",13.97
"1566","2013-03-22",13.83
"1567","2013-03-25",13.8
"1568","2013-03-26",13.6
"1569","2013-03-27",13.93
"1570","2013-03-28",13.8
"1571","2013-04-01",13.61
"1572","2013-04-02",13.05
"1573","2013-04-03",12.36
"1574","2013-04-04",13.52
"1575","2013-04-05",13.61
"1576","2013-04-08",13.48
"1577","2013-04-09",14.23
"1578","2013-04-10",13.56
"1579","2013-04-11",13.47
"1580","2013-04-12",12.64
"1581","2013-04-15",11.39
"1582","2013-04-16",11.2
"1583","2013-04-17",10.05
"1584","2013-04-18",10.68
"1585","2013-04-19",10.48
"1586","2013-04-22",10.51
"1587","2013-04-23",10.2
"1588","2013-04-24",11.16
"1589","2013-04-25",11.48
"1590","2013-04-26",10.75
"1591","2013-04-29",11.05
"1592","2013-04-30",11.47
"1593","2013-05-01",11.26
"1594","2013-05-02",11.01
"1595","2013-05-03",11.3
"1596","2013-05-06",11.24
"1597","2013-05-07",10.78
"1598","2013-05-08",11.69
"1599","2013-05-09",11.37
"1600","2013-05-10",11.42
"1601","2013-05-13",11.07
"1602","2013-05-14",10.91
"1603","2013-05-15",10.19
"1604","2013-05-16",10.09
"1605","2013-05-17",9.3
"1606","2013-05-20",10.08
"1607","2013-05-21",9.65
"1608","2013-05-22",10.06
"1609","2013-05-23",10.05
"1610","2013-05-24",10.18
"1611","2013-05-28",10.19
"1612","2013-05-29",11.3
"1613","2013-05-30",12.16
"1614","2013-05-31",12.09
"1615","2013-06-03",12.73
"1616","2013-06-04",12.56
"1617","2013-06-05",12.52
"1618","2013-06-06",12.66
"1619","2013-06-07",12
"1620","2013-06-10",12.2
"1621","2013-06-11",11.87
"1622","2013-06-12",12.01
"1623","2013-06-13",12.2
"1624","2013-06-14",11.69
"1625","2013-06-17",11.48
"1626","2013-06-18",10.94
"1627","2013-06-19",10.51
"1628","2013-06-20",9.91
"1629","2013-06-21",10.13
"1630","2013-06-24",9.33
"1631","2013-06-25",9.36
"1632","2013-06-26",8.43
"1633","2013-06-27",8.35
"1634","2013-06-28",9.43
"1635","2013-07-01",9.39
"1636","2013-07-02",9.01
"1637","2013-07-03",9.35
"1638","2013-07-05",9.19
"1639","2013-07-08",8.91
"1640","2013-07-09",9.22
"1641","2013-07-10",9.19
"1642","2013-07-11",9.38
"1643","2013-07-12",9.26
"1644","2013-07-15",9.34
"1645","2013-07-16",9.66
"1646","2013-07-17",9.18
"1647","2013-07-18",9.15
"1648","2013-07-19",9.57
"1649","2013-07-22",10.55
"1650","2013-07-23",11.26
"1651","2013-07-24",10.54
"1652","2013-07-25",10.76
"1653","2013-07-26",10.94
"1654","2013-07-29",11.04
"1655","2013-07-30",11.16
"1656","2013-07-31",11.17
"1657","2013-08-01",12.27
"1658","2013-08-02",12.45
"1659","2013-08-05",12.85
"1660","2013-08-06",12.4
"1661","2013-08-07",12.85
"1662","2013-08-08",13.71
"1663","2013-08-09",13.77
"1664","2013-08-12",14.79
"1665","2013-08-13",13.92
"1666","2013-08-14",14.46
"1667","2013-08-15",14.9
"1668","2013-08-16",14.32
"1669","2013-08-19",14.58
"1670","2013-08-20",15.72
"1671","2013-08-21",15.29
"1672","2013-08-22",15.55
"1673","2013-08-23",16.01
"1674","2013-08-26",16.309999
"1675","2013-08-27",15.02
"1676","2013-08-28",14.58
"1677","2013-08-29",14.62
"1678","2013-08-30",14.34
"1679","2013-09-03",14.64
"1680","2013-09-04",14.38
"1681","2013-09-05",13.82
"1682","2013-09-06",13.87
"1683","2013-09-09",13.59
"1684","2013-09-10",13.2
"1685","2013-09-11",13.51
"1686","2013-09-12",12.95
"1687","2013-09-13",13.34
"1688","2013-09-16",13.22
"1689","2013-09-17",13.91
"1690","2013-09-18",14.72
"1691","2013-09-19",13.33
"1692","2013-09-20",12.27
"1693","2013-09-23",12.06
"1694","2013-09-24",11.5
"1695","2013-09-25",11.17
"1696","2013-09-26",10.62
"1697","2013-09-27",10.62
"1698","2013-09-30",10.46
"1699","2013-10-01",10.09
"1700","2013-10-02",10.14
"1701","2013-10-03",9.88
"1702","2013-10-04",9.57
"1703","2013-10-07",9.7
"1704","2013-10-08",10.08
"1705","2013-10-09",9.87
"1706","2013-10-10",9.64
"1707","2013-10-11",9.28
"1708","2013-10-14",9.2
"1709","2013-10-15",9.32
"1710","2013-10-16",9.21
"1711","2013-10-17",9.59
"1712","2013-10-18",9.32
"1713","2013-10-21",9.5
"1714","2013-10-22",9.91
"1715","2013-10-23",9.75
"1716","2013-10-24",10.13
"1717","2013-10-25",10.28
"1718","2013-10-28",10.18
"1719","2013-10-29",9.67
"1720","2013-10-30",9.63
"1721","2013-10-31",9.45
"1722","2013-11-01",9.1
"1723","2013-11-04",9.25
"1724","2013-11-05",9.07
"1725","2013-11-06",8.97
"1726","2013-11-07",8.54
"1727","2013-11-08",8.92
"1728","2013-11-11",8.72
"1729","2013-11-12",8.56
"1730","2013-11-13",8.58
"1731","2013-11-14",8.68
"1732","2013-11-15",8.35
"1733","2013-11-18",8.29
"1734","2013-11-19",8.23
"1735","2013-11-20",7.51
"1736","2013-11-21",7.43
"1737","2013-11-22",7.31
"1738","2013-11-25",7.08
"1739","2013-11-26",7.18
"1740","2013-11-27",7
"1741","2013-11-29",7.26
"1742","2013-12-02",6.81
"1743","2013-12-03",6.66
"1744","2013-12-04",7.27
"1745","2013-12-05",7.13
"1746","2013-12-06",6.99
"1747","2013-12-09",6.9
"1748","2013-12-10",7.2
"1749","2013-12-11",6.86
"1750","2013-12-12",6.89
"1751","2013-12-13",7.16
"1752","2013-12-16",7.21
"1753","2013-12-17",7.55
"1754","2013-12-18",7.48
"1755","2013-12-19",7.37
"1756","2013-12-20",7.24
"1757","2013-12-23",7.12
"1758","2013-12-24",7.24
"1759","2013-12-26",7.11
"1760","2013-12-27",7.38
"1761","2013-12-30",7.05
"1762","2013-12-31",7.3
"1763","2014-01-02",8.18
"1764","2014-01-03",8.04
"1765","2014-01-06",8.13
"1766","2014-01-07",8.05
"1767","2014-01-08",7.7
"1768","2014-01-09",7.65
"1769","2014-01-10",7.9
"1770","2014-01-13",8.25
"1771","2014-01-14",8.14
"1772","2014-01-15",8.03
"1773","2014-01-16",7.91
"1774","2014-01-17",8.25
"1775","2014-01-21",8.6
"1776","2014-01-22",8.25
"1777","2014-01-23",8.76
"1778","2014-01-24",8.5
"1779","2014-01-27",7.9
"1780","2014-01-28",8.15
"1781","2014-01-29",8.29
"1782","2014-01-30",8.05
"1783","2014-01-31",8.03
"1784","2014-02-03",7.89
"1785","2014-02-04",8.19
"1786","2014-02-05",7.91
"1787","2014-02-06",7.92
"1788","2014-02-07",8.37
"1789","2014-02-10",8.75
"1790","2014-02-11",8.99
"1791","2014-02-12",8.52
"1792","2014-02-13",8.93
"1793","2014-02-14",9.42
"1794","2014-02-18",9.21
"1795","2014-02-19",8.62
"1796","2014-02-20",9.07
"1797","2014-02-21",9.12
"1798","2014-02-24",9.36
"1799","2014-02-25",9.03
"1800","2014-02-26",8.69
"1801","2014-02-27",8.62
"1802","2014-02-28",8.68
"1803","2014-03-03",8.88
"1804","2014-03-04",8.89
"1805","2014-03-05",9.11
"1806","2014-03-06",9.33
"1807","2014-03-07",9.1
"1808","2014-03-10",9.04
"1809","2014-03-11",8.97
"1810","2014-03-12",9.25
"1811","2014-03-13",9.73
"1812","2014-03-14",9.71
"1813","2014-03-17",9.25
"1814","2014-03-18",9.16
"1815","2014-03-19",8.76
"1816","2014-03-20",8.76
"1817","2014-03-21",8.01
"1818","2014-03-24",7.73
"1819","2014-03-25",7.66
"1820","2014-03-26",7.51
"1821","2014-03-27",7.37
"1822","2014-03-28",7.38
"1823","2014-03-31",7.08
"1824","2014-04-01",7.15
"1825","2014-04-02",7.38
"1826","2014-04-03",7.2
"1827","2014-04-04",7.2
"1828","2014-04-07",7.12
"1829","2014-04-08",8
"1830","2014-04-09",7.94
"1831","2014-04-10",7.82
"1832","2014-04-11",7.58
"1833","2014-04-14",7.56
"1834","2014-04-15",7.53
"1835","2014-04-16",7.41
"1836","2014-04-17",7.35
"1837","2014-04-21",7.53
"1838","2014-04-22",7.92
"1839","2014-04-23",8.47
"1840","2014-04-24",8.1
"1841","2014-04-25",8.17
"1842","2014-04-28",7.86
"1843","2014-04-29",8.1
"1844","2014-04-30",7.99
"1845","2014-05-01",7.84
"1846","2014-05-02",8.26
"1847","2014-05-05",8.11
"1848","2014-05-06",7.97
"1849","2014-05-07",7.78
"1850","2014-05-08",7.71
"1851","2014-05-09",7.6
"1852","2014-05-12",7.7
"1853","2014-05-13",7.61
"1854","2014-05-14",7.56
"1855","2014-05-15",7.36
"1856","2014-05-16",7.29
"1857","2014-05-19",7.25
"1858","2014-05-20",7.35
"1859","2014-05-21",7.43
"1860","2014-05-22",7.71
"1861","2014-05-23",7.36
"1862","2014-05-27",7.16
"1863","2014-05-28",6.86
"1864","2014-05-29",7.07
"1865","2014-05-30",7
"1866","2014-06-02",6.97
"1867","2014-06-03",6.86
"1868","2014-06-04",6.87
"1869","2014-06-05",7.22
"1870","2014-06-06",7.23
"1871","2014-06-09",7.15
"1872","2014-06-10",7.79
"1873","2014-06-11",8.23
"1874","2014-06-12",8.69
"1875","2014-06-13",8.64
"1876","2014-06-16",8.53
"1877","2014-06-17",8.94
"1878","2014-06-18",9.27
"1879","2014-06-19",9.54
"1880","2014-06-20",9.26
"1881","2014-06-23",9.53
"1882","2014-06-24",9.06
"1883","2014-06-25",9.26
"1884","2014-06-26",9.27
"1885","2014-06-27",9.17
"1886","2014-06-30",9.38
"1887","2014-07-01",9.11
"1888","2014-07-02",9.21
"1889","2014-07-03",9.11
"1890","2014-07-07",8.79
"1891","2014-07-08",9.03
"1892","2014-07-09",9.3
"1893","2014-07-10",8.89
"1894","2014-07-11",9.01
"1895","2014-07-14",8.8
"1896","2014-07-15",8.61
"1897","2014-07-16",8.56
"1898","2014-07-17",9.08
