"","date","CYCC"
"936","2010-09-20",2637.600098
"937","2010-09-21",2587.199951
"938","2010-09-22",2839.199951
"939","2010-09-23",2940
"940","2010-09-24",2872.800049
"941","2010-09-27",2940
"942","2010-09-28",2956.800049
"943","2010-09-29",2889.600098
"944","2010-09-30",2889.600098
"945","2010-10-01",2889.600098
"946","2010-10-04",2822.399902
"947","2010-10-05",2738.399902
"948","2010-10-06",2772
"949","2010-10-07",2805.600098
"950","2010-10-08",2805.600098
"951","2010-10-11",2738.399902
"952","2010-10-12",2822.399902
"953","2010-10-13",2856
"954","2010-10-14",2755.199951
"955","2010-10-15",2755.199951
"956","2010-10-18",2704.800049
"957","2010-10-19",2704.800049
"958","2010-10-20",2671.199951
"959","2010-10-21",2704.800049
"960","2010-10-22",2721.600098
"961","2010-10-25",2704.800049
"962","2010-10-26",2738.399902
"963","2010-10-27",2704.800049
"964","2010-10-28",2738.399902
"965","2010-10-29",2755.199951
"966","2010-11-01",2738.399902
"967","2010-11-02",2704.800049
"968","2010-11-03",2721.600098
"969","2010-11-04",2671.199951
"970","2010-11-05",2688
"971","2010-11-08",2536.800049
"972","2010-11-09",2436
"973","2010-11-10",2469.600098
"974","2010-11-11",2688
"975","2010-11-12",2805.600098
"976","2010-11-15",2772
"977","2010-11-16",2654.399902
"978","2010-11-17",2688
"979","2010-11-18",2755.199951
"980","2010-11-19",2822.399902
"981","2010-11-22",2940
"982","2010-11-23",2940
"983","2010-11-24",3158.399902
"984","2010-11-26",3175.199951
"985","2010-11-29",3192
"986","2010-11-30",3074.399902
"987","2010-12-01",3057.600098
"988","2010-12-02",2940
"989","2010-12-03",3091.199951
"990","2010-12-06",2822.399902
"991","2010-12-07",2721.600098
"992","2010-12-08",2671.199951
"993","2010-12-09",2704.800049
"994","2010-12-10",2671.199951
"995","2010-12-13",2620.800049
"996","2010-12-14",2604
"997","2010-12-15",2620.800049
"998","2010-12-16",2637.600098
"999","2010-12-17",2620.800049
"1000","2010-12-20",2721.600098
"1001","2010-12-21",2704.800049
"1002","2010-12-22",2570.399902
"1003","2010-12-23",2587.199951
"1004","2010-12-27",2604
"1005","2010-12-28",2553.600098
"1006","2010-12-29",2536.800049
"1007","2010-12-30",2486.399902
"1008","2010-12-31",2469.600098
"1009","2011-01-03",2536.800049
"1010","2011-01-04",2486.399902
"1011","2011-01-05",2536.800049
"1012","2011-01-06",2570.399902
"1013","2011-01-07",2469.600098
"1014","2011-01-10",2520
"1015","2011-01-11",2620.800049
"1016","2011-01-12",2604
"1017","2011-01-13",2570.399902
"1018","2011-01-14",2570.399902
"1019","2011-01-18",2587.199951
"1020","2011-01-19",2503.199951
"1021","2011-01-20",2503.199951
"1022","2011-01-21",2503.199951
"1023","2011-01-24",2520
"1024","2011-01-25",2536.800049
"1025","2011-01-26",2503.199951
"1026","2011-01-27",2486.399902
"1027","2011-01-28",2419.199951
"1028","2011-01-31",2436
"1029","2011-02-01",2419.199951
"1030","2011-02-02",2402.399902
"1031","2011-02-03",2436
"1032","2011-02-04",2486.399902
"1033","2011-02-07",2469.600098
"1034","2011-02-08",2469.600098
"1035","2011-02-09",2436
"1036","2011-02-10",2436
"1037","2011-02-11",2469.600098
"1038","2011-02-14",2486.399902
"1039","2011-02-15",2503.199951
"1040","2011-02-16",2469.600098
"1041","2011-02-17",2469.600098
"1042","2011-02-18",2402.399902
"1043","2011-02-22",2318.399902
"1044","2011-02-23",2318.399902
"1045","2011-02-24",2251.199951
"1046","2011-02-25",2251.199951
"1047","2011-02-28",2167.199951
"1048","2011-03-01",2049.600098
"1049","2011-03-02",2133.600098
"1050","2011-03-03",2301.600098
"1051","2011-03-04",2200.800049
"1052","2011-03-07",2200.800049
"1053","2011-03-08",2234.399902
"1054","2011-03-09",2217.600098
"1055","2011-03-10",2150.399902
"1056","2011-03-11",2116.800049
"1057","2011-03-14",2083.199951
"1058","2011-03-15",2268
"1059","2011-03-16",2200.800049
"1060","2011-03-17",2200.800049
"1061","2011-03-18",2184
"1062","2011-03-21",2217.600098
"1063","2011-03-22",2251.199951
"1064","2011-03-23",2318.399902
"1065","2011-03-24",2234.399902
"1066","2011-03-25",2234.399902
"1067","2011-03-28",2268
"1068","2011-03-29",2318.399902
"1069","2011-03-30",2402.399902
"1070","2011-03-31",2402.399902
"1071","2011-04-01",2452.800049
"1072","2011-04-04",2486.399902
"1073","2011-04-05",2419.199951
"1074","2011-04-06",2419.199951
"1075","2011-04-07",2402.399902
"1076","2011-04-08",2318.399902
"1077","2011-04-11",2284.800049
"1078","2011-04-12",2184
"1079","2011-04-13",2133.600098
"1080","2011-04-14",2066.399902
"1081","2011-04-15",2133.600098
"1082","2011-04-18",2100
"1083","2011-04-19",2100
"1084","2011-04-20",2200.800049
"1085","2011-04-21",2167.199951
"1086","2011-04-25",2167.199951
"1087","2011-04-26",2335.199951
"1088","2011-04-27",2486.399902
"1089","2011-04-28",2486.399902
"1090","2011-04-29",2419.199951
"1091","2011-05-02",2352
"1092","2011-05-03",2402.399902
"1093","2011-05-04",2368.800049
"1094","2011-05-05",2301.600098
"1095","2011-05-06",2368.800049
"1096","2011-05-09",2721.600098
"1097","2011-05-10",2671.199951
"1098","2011-05-11",2587.199951
"1099","2011-05-12",2570.399902
"1100","2011-05-13",2856
"1101","2011-05-16",2704.800049
"1102","2011-05-17",2738.399902
"1103","2011-05-18",2671.199951
"1104","2011-05-19",2637.600098
"1105","2011-05-20",2704.800049
"1106","2011-05-23",2654.399902
"1107","2011-05-24",2570.399902
"1108","2011-05-25",2637.600098
"1109","2011-05-26",2604
"1110","2011-05-27",2738.399902
"1111","2011-05-31",2688
"1112","2011-06-01",2637.600098
"1113","2011-06-02",2604
"1114","2011-06-03",2536.800049
"1115","2011-06-06",2284.800049
"1116","2011-06-07",2301.600098
"1117","2011-06-08",2150.399902
"1118","2011-06-09",2167.199951
"1119","2011-06-10",2133.600098
"1120","2011-06-13",2116.800049
"1121","2011-06-14",2116.800049
"1122","2011-06-15",2133.600098
"1123","2011-06-16",2167.199951
"1124","2011-06-17",2150.399902
"1125","2011-06-20",2116.800049
"1126","2011-06-21",2116.800049
"1127","2011-06-22",2133.600098
"1128","2011-06-23",2184
"1129","2011-06-24",2184
"1130","2011-06-27",2200.800049
"1131","2011-06-28",2268
"1132","2011-06-29",2234.399902
"1133","2011-06-30",2284.800049
"1134","2011-07-01",2083.199951
"1135","2011-07-05",2032.800049
"1136","2011-07-06",2016
"1137","2011-07-07",2100
"1138","2011-07-08",2066.399902
"1139","2011-07-11",2016
"1140","2011-07-12",2066.399902
"1141","2011-07-13",2100
"1142","2011-07-14",2049.600098
"1143","2011-07-15",2049.600098
"1144","2011-07-18",2032.800049
"1145","2011-07-19",1965.599976
"1146","2011-07-20",1898.400024
"1147","2011-07-21",1948.800049
"1148","2011-07-22",2049.600098
"1149","2011-07-25",1965.599976
"1150","2011-07-26",1965.599976
"1151","2011-07-27",1881.599976
"1152","2011-07-28",1915.199951
"1153","2011-07-29",1881.599976
"1154","2011-08-01",1864.800049
"1155","2011-08-02",1831.199951
"1156","2011-08-03",1764
"1157","2011-08-04",1394.400024
"1158","2011-08-05",1461.599976
"1159","2011-08-08",1209.599976
"1160","2011-08-09",1310.400024
"1161","2011-08-10",1276.800049
"1162","2011-08-11",1327.199951
"1163","2011-08-12",1327.199951
"1164","2011-08-15",1411.199951
"1165","2011-08-16",1394.400024
"1166","2011-08-17",1344
"1167","2011-08-18",1276.800049
"1168","2011-08-19",1276.800049
"1169","2011-08-22",1226.400024
"1170","2011-08-23",1276.800049
"1171","2011-08-24",1243.199951
"1172","2011-08-25",1260
"1173","2011-08-26",1310.400024
"1174","2011-08-29",1394.400024
"1175","2011-08-30",1411.199951
"1176","2011-08-31",1411.199951
"1177","2011-09-01",1344
"1178","2011-09-02",1293.599976
"1179","2011-09-06",1243.199951
"1180","2011-09-07",1260
"1181","2011-09-08",1260
"1182","2011-09-09",1226.400024
"1183","2011-09-12",1108.800049
"1184","2011-09-13",1209.599976
"1185","2011-09-14",1192.800049
"1186","2011-09-15",1243.199951
"1187","2011-09-16",1176
"1188","2011-09-19",1176
"1189","2011-09-20",1192.800049
"1190","2011-09-21",1125.599976
"1191","2011-09-22",924
"1192","2011-09-23",840
"1193","2011-09-26",823.200012
"1194","2011-09-27",806.400024
"1195","2011-09-28",722.400024
"1196","2011-09-29",739.200012
"1197","2011-09-30",739.200012
"1198","2011-10-03",655.200012
"1199","2011-10-04",672
"1200","2011-10-05",739.200012
"1201","2011-10-06",756
"1202","2011-10-07",705.599976
"1203","2011-10-10",772.799988
"1204","2011-10-11",756
"1205","2011-10-12",772.799988
"1206","2011-10-13",957.599976
"1207","2011-10-14",890.400024
"1208","2011-10-17",907.200012
"1209","2011-10-18",890.400024
"1210","2011-10-19",1041.599976
"1211","2011-10-20",1024.800049
"1212","2011-10-21",991.200012
"1213","2011-10-24",957.599976
"1214","2011-10-25",1058.400024
"1215","2011-10-26",1041.599976
"1216","2011-10-27",1024.800049
"1217","2011-10-28",1008
"1218","2011-10-31",1024.800049
"1219","2011-11-01",957.599976
"1220","2011-11-02",974.400024
"1221","2011-11-03",991.200012
"1222","2011-11-04",1075.199951
"1223","2011-11-07",1108.800049
"1224","2011-11-08",1075.199951
"1225","2011-11-09",1075.199951
"1226","2011-11-10",1075.199951
"1227","2011-11-11",1125.599976
"1228","2011-11-14",1041.599976
"1229","2011-11-15",1024.800049
"1230","2011-11-16",1041.599976
"1231","2011-11-17",1075.199951
"1232","2011-11-18",1041.599976
"1233","2011-11-21",1008
"1234","2011-11-22",1008
"1235","2011-11-23",957.599976
"1236","2011-11-25",873.599976
"1237","2011-11-28",974.400024
"1238","2011-11-29",924
"1239","2011-11-30",974.400024
"1240","2011-12-01",1192.800049
"1241","2011-12-02",1226.400024
"1242","2011-12-05",1293.599976
"1243","2011-12-06",1394.400024
"1244","2011-12-07",1159.199951
"1245","2011-12-08",1176
"1246","2011-12-09",1176
"1247","2011-12-12",1142.400024
"1248","2011-12-13",1075.199951
"1249","2011-12-14",1024.800049
"1250","2011-12-15",974.400024
"1251","2011-12-16",974.400024
"1252","2011-12-19",924
"1253","2011-12-20",873.599976
"1254","2011-12-21",806.400024
"1255","2011-12-22",823.200012
"1256","2011-12-23",840
"1257","2011-12-27",806.400024
"1258","2011-12-28",840
"1259","2011-12-29",823.200012
"1260","2011-12-30",991.200012
"1261","2012-01-03",940.799988
"1262","2012-01-04",907.200012
"1263","2012-01-05",907.200012
"1264","2012-01-06",957.599976
"1265","2012-01-09",924
"1266","2012-01-10",907.200012
"1267","2012-01-11",924
"1268","2012-01-12",924
"1269","2012-01-13",890.400024
"1270","2012-01-17",940.799988
"1271","2012-01-18",907.200012
"1272","2012-01-19",873.599976
"1273","2012-01-20",890.400024
"1274","2012-01-23",890.400024
"1275","2012-01-24",890.400024
"1276","2012-01-25",907.200012
"1277","2012-01-26",940.799988
"1278","2012-01-27",924
"1279","2012-01-30",957.599976
"1280","2012-01-31",907.200012
"1281","2012-02-01",924
"1282","2012-02-02",924
"1283","2012-02-03",957.599976
"1284","2012-02-06",1108.800049
"1285","2012-02-07",1075.199951
"1286","2012-02-08",1108.800049
"1287","2012-02-09",1092
"1288","2012-02-10",1008
"1289","2012-02-13",1142.400024
"1290","2012-02-14",1142.400024
"1291","2012-02-15",1159.199951
"1292","2012-02-16",1260
"1293","2012-02-17",1176
"1294","2012-02-21",1108.800049
"1295","2012-02-22",1058.400024
"1296","2012-02-23",1075.199951
"1297","2012-02-24",1159.199951
"1298","2012-02-27",1226.400024
"1299","2012-02-28",1310.400024
"1300","2012-02-29",1209.599976
"1301","2012-03-01",1209.599976
"1302","2012-03-02",1260
"1303","2012-03-05",1243.199951
"1304","2012-03-06",1192.800049
"1305","2012-03-07",1209.599976
"1306","2012-03-08",1159.199951
"1307","2012-03-09",1108.800049
"1308","2012-03-12",1092
"1309","2012-03-13",1108.800049
"1310","2012-03-14",1041.599976
"1311","2012-03-15",1041.599976
"1312","2012-03-16",1092
"1313","2012-03-19",1092
"1314","2012-03-20",1058.400024
"1315","2012-03-21",1092
"1316","2012-03-22",1075.199951
"1317","2012-03-23",1058.400024
"1318","2012-03-26",1092
"1319","2012-03-27",1159.199951
"1320","2012-03-28",1159.199951
"1321","2012-03-29",1192.800049
"1322","2012-03-30",1209.599976
"1323","2012-04-02",1243.199951
"1324","2012-04-03",1192.800049
"1325","2012-04-04",1159.199951
"1326","2012-04-05",1176
"1327","2012-04-09",1125.599976
"1328","2012-04-10",1075.199951
"1329","2012-04-11",1008
"1330","2012-04-12",1024.800049
"1331","2012-04-13",974.400024
"1332","2012-04-16",991.200012
"1333","2012-04-17",957.599976
"1334","2012-04-18",957.599976
"1335","2012-04-19",957.599976
"1336","2012-04-20",991.200012
"1337","2012-04-23",957.599976
"1338","2012-04-24",974.400024
"1339","2012-04-25",1008
"1340","2012-04-26",991.200012
"1341","2012-04-27",974.400024
"1342","2012-04-30",991.200012
"1343","2012-05-01",957.599976
"1344","2012-05-02",957.599976
"1345","2012-05-03",890.400024
"1346","2012-05-04",840
"1347","2012-05-07",823.200012
"1348","2012-05-08",806.400024
"1349","2012-05-09",789.599976
"1350","2012-05-10",823.200012
"1351","2012-05-11",789.599976
"1352","2012-05-14",840
"1353","2012-05-15",840
"1354","2012-05-16",806.400024
"1355","2012-05-17",806.400024
"1356","2012-05-18",722.400024
"1357","2012-05-21",840
"1358","2012-05-22",823.200012
"1359","2012-05-23",789.599976
"1360","2012-05-24",890.400024
"1361","2012-05-25",856.799988
"1362","2012-05-29",1075.199951
"1363","2012-05-30",1008
"1364","2012-05-31",1008
"1365","2012-06-01",991.200012
"1366","2012-06-04",873.599976
"1367","2012-06-05",873.599976
"1368","2012-06-06",823.200012
"1369","2012-06-07",823.200012
"1370","2012-06-08",823.200012
"1371","2012-06-11",772.799988
"1372","2012-06-12",806.400024
"1373","2012-06-13",823.200012
"1374","2012-06-14",823.200012
"1375","2012-06-15",772.799988
"1376","2012-06-18",772.799988
"1377","2012-06-19",772.799988
"1378","2012-06-20",806.400024
"1379","2012-06-21",772.799988
"1380","2012-06-22",722.400024
"1381","2012-06-25",772.799988
"1382","2012-06-26",789.599976
"1383","2012-06-27",772.799988
"1384","2012-06-28",772.799988
"1385","2012-06-29",772.799988
"1386","2012-07-02",772.799988
"1387","2012-07-03",772.799988
"1388","2012-07-05",840
"1389","2012-07-06",840
"1390","2012-07-09",890.400024
"1391","2012-07-10",840
"1392","2012-07-11",840
"1393","2012-07-12",873.599976
"1394","2012-07-13",856.799988
"1395","2012-07-16",907.200012
"1396","2012-07-17",890.400024
"1397","2012-07-18",957.599976
"1398","2012-07-19",991.200012
"1399","2012-07-20",940.799988
"1400","2012-07-23",974.400024
"1401","2012-07-24",924
"1402","2012-07-25",924
"1403","2012-07-26",924
"1404","2012-07-27",907.200012
"1405","2012-07-30",907.200012
"1406","2012-07-31",873.599976
"1407","2012-08-01",840
"1408","2012-08-02",873.599976
"1409","2012-08-03",840
"1410","2012-08-06",823.200012
"1411","2012-08-07",806.400024
"1412","2012-08-08",806.400024
"1413","2012-08-09",873.599976
"1414","2012-08-10",840
"1415","2012-08-13",840
"1416","2012-08-14",856.799988
"1417","2012-08-15",806.400024
"1418","2012-08-16",856.799988
"1419","2012-08-17",890.400024
"1420","2012-08-20",890.400024
"1421","2012-08-21",907.200012
"1422","2012-08-22",873.599976
"1423","2012-08-23",924
"1424","2012-08-24",856.799988
"1425","2012-08-27",775.200012
"1426","2012-08-28",777.599976
"1427","2012-08-29",808.799988
"1428","2012-08-30",801.599976
"1429","2012-08-31",799.200012
"1430","2012-09-04",806.400024
"1431","2012-09-05",813.599976
"1432","2012-09-06",832.799988
"1433","2012-09-07",900
"1434","2012-09-10",912
"1435","2012-09-11",981.599976
"1436","2012-09-12",974.400024
"1437","2012-09-13",948
"1438","2012-09-14",950.400024
"1439","2012-09-17",936
"1440","2012-09-18",969.599976
"1441","2012-09-19",1233.599976
"1442","2012-09-20",1375.199951
"1443","2012-09-21",1228.800049
"1444","2012-09-24",1204.800049
"1445","2012-09-25",1164
"1446","2012-09-26",1113.599976
"1447","2012-09-27",1104
"1448","2012-09-28",1118.400024
"1449","2012-10-01",1104
"1450","2012-10-02",1096.800049
"1451","2012-10-03",1173.599976
"1452","2012-10-04",1298.400024
"1453","2012-10-05",1279.199951
"1454","2012-10-08",1226.400024
"1455","2012-10-09",1168.800049
"1456","2012-10-10",1190.400024
"1457","2012-10-11",1248
"1458","2012-10-12",1312.800049
"1459","2012-10-15",1608
"1460","2012-10-16",1548
"1461","2012-10-17",1488
"1462","2012-10-18",1344
"1463","2012-10-19",1252.800049
"1464","2012-10-22",1382.400024
"1465","2012-10-23",1423.199951
"1466","2012-10-24",1557.599976
"1467","2012-10-25",1675.199951
"1468","2012-10-26",1605.599976
"1469","2012-10-31",1677.599976
"1470","2012-11-01",1790.400024
"1471","2012-11-02",1720.800049
"1472","2012-11-05",1692
"1473","2012-11-06",1658.400024
"1474","2012-11-07",1615.199951
"1475","2012-11-08",1387.199951
"1476","2012-11-09",1324.800049
"1477","2012-11-12",1267.199951
"1478","2012-11-13",1111.199951
"1479","2012-11-14",1128
"1480","2012-11-15",1152
"1481","2012-11-16",1123.199951
"1482","2012-11-19",1154.400024
"1483","2012-11-20",1171.199951
"1484","2012-11-21",1183.199951
"1485","2012-11-23",1207.199951
"1486","2012-11-26",1245.599976
"1487","2012-11-27",1286.400024
"1488","2012-11-28",1250.400024
"1489","2012-11-29",1188
"1490","2012-11-30",1240.800049
"1491","2012-12-03",1466.400024
"1492","2012-12-04",1528.800049
"1493","2012-12-05",1821.599976
"1494","2012-12-06",1567.199951
"1495","2012-12-07",1548
"1496","2012-12-10",1456.800049
"1497","2012-12-11",1492.800049
"1498","2012-12-12",1507.199951
"1499","2012-12-13",1509.599976
"1500","2012-12-14",1512
"1501","2012-12-17",1483.199951
"1502","2012-12-18",1509.599976
"1503","2012-12-19",1507.199951
"1504","2012-12-20",1507.199951
"1505","2012-12-21",1370.400024
"1506","2012-12-24",1504.800049
"1507","2012-12-26",1500
"1508","2012-12-27",1447.199951
"1509","2012-12-28",1519.199951
"1510","2012-12-31",1454.400024
"1511","2013-01-02",1440
"1512","2013-01-03",1387.199951
"1513","2013-01-04",1387.199951
"1514","2013-01-07",1351.199951
"1515","2013-01-08",1382.400024
"1516","2013-01-09",1368
"1517","2013-01-10",1315.199951
"1518","2013-01-11",1288.800049
"1519","2013-01-14",1298.400024
"1520","2013-01-15",1262.400024
"1521","2013-01-16",1226.400024
"1522","2013-01-17",1281.599976
"1523","2013-01-18",1303.199951
"1524","2013-01-22",1264.800049
"1525","2013-01-23",1243.199951
"1526","2013-01-24",1286.400024
"1527","2013-01-25",1404
"1528","2013-01-28",1353.599976
"1529","2013-01-29",1363.199951
"1530","2013-01-30",1370.400024
"1531","2013-01-31",1327.199951
"1532","2013-02-01",1291.199951
"1533","2013-02-04",1293.599976
"1534","2013-02-05",1303.199951
"1535","2013-02-06",1293.599976
"1536","2013-02-07",1293.599976
"1537","2013-02-08",1293.599976
"1538","2013-02-11",1293.599976
"1539","2013-02-12",1298.400024
"1540","2013-02-13",1288.800049
"1541","2013-02-14",1339.199951
"1542","2013-02-15",1320
"1543","2013-02-19",1339.199951
"1544","2013-02-20",1401.599976
"1545","2013-02-21",1387.199951
"1546","2013-02-22",1392
"1547","2013-02-25",1320
"1548","2013-02-26",1336.800049
"1549","2013-02-27",1344
"1550","2013-02-28",1327.199951
"1551","2013-03-01",1322.400024
"1552","2013-03-04",1320
"1553","2013-03-05",1322.400024
"1554","2013-03-06",1303.199951
"1555","2013-03-07",1300.800049
"1556","2013-03-08",1308
"1557","2013-03-11",1353.599976
"1558","2013-03-12",1336.800049
"1559","2013-03-13",1368
"1560","2013-03-14",1387.199951
"1561","2013-03-15",1384.800049
"1562","2013-03-18",1356
"1563","2013-03-19",1380
"1564","2013-03-20",1344
"1565","2013-03-21",1353.599976
"1566","2013-03-22",1351.199951
"1567","2013-03-25",1322.400024
"1568","2013-03-26",1334.400024
"1569","2013-03-27",1339.199951
"1570","2013-03-28",1341.599976
"1571","2013-04-01",1322.400024
"1572","2013-04-02",1308
"1573","2013-04-03",1296
"1574","2013-04-04",1209.599976
"1575","2013-04-05",1236
"1576","2013-04-08",1274.400024
"1577","2013-04-09",1240.800049
"1578","2013-04-10",1236
"1579","2013-04-11",1207.199951
"1580","2013-04-12",1231.199951
"1581","2013-04-15",1188
"1582","2013-04-16",1204.800049
"1583","2013-04-17",1200
"1584","2013-04-18",1202.400024
"1585","2013-04-19",1192.800049
"1586","2013-04-22",1200
"1587","2013-04-23",1185.599976
"1588","2013-04-24",1125.599976
"1589","2013-04-25",1092
"1590","2013-04-26",1128
"1591","2013-04-29",1118.400024
"1592","2013-04-30",1106.400024
"1593","2013-05-01",1075.199951
"1594","2013-05-02",1072.800049
"1595","2013-05-03",1106.400024
"1596","2013-05-06",1063.199951
"1597","2013-05-07",981.599976
"1598","2013-05-08",984
"1599","2013-05-09",924
"1600","2013-05-10",960
"1601","2013-05-13",924
"1602","2013-05-14",890.400024
"1603","2013-05-15",832.799988
"1604","2013-05-16",720
"1605","2013-05-17",729.599976
"1606","2013-05-20",729.599976
"1607","2013-05-21",736.799988
"1608","2013-05-22",717.599976
"1609","2013-05-23",763.200012
"1610","2013-05-24",780
"1611","2013-05-28",825.599976
"1612","2013-05-29",804
"1613","2013-05-30",825.599976
"1614","2013-05-31",811.200012
"1615","2013-06-03",777.599976
"1616","2013-06-04",768
"1617","2013-06-05",760.799988
"1618","2013-06-06",763.200012
"1619","2013-06-07",765.599976
"1620","2013-06-10",763.200012
"1621","2013-06-11",756
"1622","2013-06-12",758.400024
"1623","2013-06-13",770.400024
"1624","2013-06-14",770.400024
"1625","2013-06-17",758.400024
"1626","2013-06-18",748.799988
"1627","2013-06-19",741.599976
"1628","2013-06-20",729.599976
"1629","2013-06-21",717.599976
"1630","2013-06-24",672
"1631","2013-06-25",686.400024
"1632","2013-06-26",708
"1633","2013-06-27",703.200012
"1634","2013-06-28",708
"1635","2013-07-01",739.200012
"1636","2013-07-02",777.599976
"1637","2013-07-03",756
"1638","2013-07-05",794.400024
"1639","2013-07-08",768
"1640","2013-07-09",775.200012
"1641","2013-07-10",804
"1642","2013-07-11",837.599976
"1643","2013-07-12",806.400024
"1644","2013-07-15",808.799988
"1645","2013-07-16",816
"1646","2013-07-17",811.200012
"1647","2013-07-18",816
"1648","2013-07-19",811.200012
"1649","2013-07-22",806.400024
"1650","2013-07-23",787.200012
"1651","2013-07-24",775.200012
"1652","2013-07-25",770.400024
"1653","2013-07-26",770.400024
"1654","2013-07-29",777.599976
"1655","2013-07-30",744
"1656","2013-07-31",746.400024
"1657","2013-08-01",744
"1658","2013-08-02",734.400024
"1659","2013-08-05",741.599976
"1660","2013-08-06",734.400024
"1661","2013-08-07",729.599976
"1662","2013-08-08",727.200012
"1663","2013-08-09",705.599976
"1664","2013-08-12",700.799988
"1665","2013-08-13",696
"1666","2013-08-14",703.200012
"1667","2013-08-15",676.799988
"1668","2013-08-16",705.599976
"1669","2013-08-19",684
"1670","2013-08-20",688.799988
"1671","2013-08-21",686.400024
"1672","2013-08-22",696
"1673","2013-08-23",686.400024
"1674","2013-08-26",688.799988
"1675","2013-08-27",672
"1676","2013-08-28",679.200012
"1677","2013-08-29",715.200012
"1678","2013-08-30",708
"1679","2013-09-03",736.799988
"1680","2013-09-04",729.599976
"1681","2013-09-05",741.599976
"1682","2013-09-06",739.200012
"1683","2013-09-09",813.599976
"1684","2013-09-10",880.799988
"1685","2013-09-11",873.599976
"1686","2013-09-12",861.599976
"1687","2013-09-13",835.200012
"1688","2013-09-16",811.200012
"1689","2013-09-17",806.400024
"1690","2013-09-18",806.400024
"1691","2013-09-19",912
"1692","2013-09-20",1137.599976
"1693","2013-09-23",1012.799988
"1694","2013-09-24",957.599976
"1695","2013-09-25",984
"1696","2013-09-26",967.200012
"1697","2013-09-27",962.400024
"1698","2013-09-30",1022.400024
"1699","2013-10-01",993.599976
"1700","2013-10-02",996
"1701","2013-10-03",952.799988
"1702","2013-10-04",960
"1703","2013-10-07",924
"1704","2013-10-08",854.400024
"1705","2013-10-09",842.400024
"1706","2013-10-10",888
"1707","2013-10-11",854.400024
"1708","2013-10-14",868.799988
"1709","2013-10-15",852
"1710","2013-10-16",849.599976
"1711","2013-10-17",926.400024
"1712","2013-10-18",880.799988
"1713","2013-10-21",871.200012
"1714","2013-10-22",852
"1715","2013-10-23",830.400024
"1716","2013-10-24",890.400024
"1717","2013-10-25",866.400024
"1718","2013-10-28",842.400024
"1719","2013-10-29",868.799988
"1720","2013-10-30",840
"1721","2013-10-31",842.400024
"1722","2013-11-01",842.400024
"1723","2013-11-04",825.599976
"1724","2013-11-05",900
"1725","2013-11-06",878.400024
"1726","2013-11-07",849.599976
"1727","2013-11-08",878.400024
"1728","2013-11-11",928.799988
"1729","2013-11-12",960
"1730","2013-11-13",938.400024
"1731","2013-11-14",1017.599976
"1732","2013-11-15",1065.599976
"1733","2013-11-18",1048.800049
"1734","2013-11-19",1029.599976
"1735","2013-11-20",1008
"1736","2013-11-21",1020
"1737","2013-11-22",1041.599976
"1738","2013-11-25",1104
"1739","2013-11-26",1116
"1740","2013-11-27",1135.199951
"1741","2013-11-29",1159.199951
"1742","2013-12-02",1216.800049
"1743","2013-12-03",1185.599976
"1744","2013-12-04",1149.599976
"1745","2013-12-05",1152
"1746","2013-12-06",1154.400024
"1747","2013-12-09",1106.400024
"1748","2013-12-10",991.200012
"1749","2013-12-11",943.200012
"1750","2013-12-12",926.400024
"1751","2013-12-13",945.599976
"1752","2013-12-16",948
"1753","2013-12-17",904.799988
"1754","2013-12-18",914.400024
"1755","2013-12-19",955.200012
"1756","2013-12-20",921.599976
"1757","2013-12-23",948
"1758","2013-12-24",967.200012
"1759","2013-12-26",981.599976
"1760","2013-12-27",969.599976
"1761","2013-12-30",928.799988
"1762","2013-12-31",964.799988
"1763","2014-01-02",1000.799988
"1764","2014-01-03",1008
"1765","2014-01-06",1032
"1766","2014-01-07",1044
"1767","2014-01-08",1116
"1768","2014-01-09",1087.199951
"1769","2014-01-10",1116
"1770","2014-01-13",1003.200012
"1771","2014-01-14",1017.599976
"1772","2014-01-15",976.799988
"1773","2014-01-16",986.400024
"1774","2014-01-17",962.400024
"1775","2014-01-21",950.400024
"1776","2014-01-22",972
"1777","2014-01-23",960
"1778","2014-01-24",921.599976
"1779","2014-01-27",871.200012
"1780","2014-01-28",871.200012
"1781","2014-01-29",864
"1782","2014-01-30",871.200012
"1783","2014-01-31",921.599976
"1784","2014-02-03",878.400024
"1785","2014-02-04",921.599976
"1786","2014-02-05",904.799988
"1787","2014-02-06",900
"1788","2014-02-07",912
"1789","2014-02-10",936
"1790","2014-02-11",974.400024
"1791","2014-02-12",950.400024
"1792","2014-02-13",931.200012
"1793","2014-02-14",914.400024
"1794","2014-02-18",912
"1795","2014-02-19",919.200012
"1796","2014-02-20",919.200012
"1797","2014-02-21",914.400024
"1798","2014-02-24",948
"1799","2014-02-25",933.599976
"1800","2014-02-26",940.799988
"1801","2014-02-27",936
"1802","2014-02-28",931.200012
"1803","2014-03-03",928.799988
"1804","2014-03-04",938.400024
"1805","2014-03-05",924
"1806","2014-03-06",928.799988
"1807","2014-03-07",921.599976
"1808","2014-03-10",926.400024
"1809","2014-03-11",940.799988
"1810","2014-03-12",950.400024
"1811","2014-03-13",936
"1812","2014-03-14",919.200012
"1813","2014-03-17",897.599976
"1814","2014-03-18",914.400024
"1815","2014-03-19",921.599976
"1816","2014-03-20",909.599976
"1817","2014-03-21",919.200012
"1818","2014-03-24",900
