"","date","FIX"
"1001","2010-12-21",12.99
"1002","2010-12-22",13.06
"1003","2010-12-23",13.19
"1004","2010-12-27",13.39
"1005","2010-12-28",13.36
"1006","2010-12-29",13.31
"1007","2010-12-30",13.32
"1008","2010-12-31",13.17
"1009","2011-01-03",13.49
"1010","2011-01-04",13.03
"1011","2011-01-05",13.14
"1012","2011-01-06",13.01
"1013","2011-01-07",12.85
"1014","2011-01-10",12.66
"1015","2011-01-11",12.75
"1016","2011-01-12",13.08
"1017","2011-01-13",13.03
"1018","2011-01-14",13.32
"1019","2011-01-18",13.23
"1020","2011-01-19",12.59
"1021","2011-01-20",12.29
"1022","2011-01-21",12.12
"1023","2011-01-24",12.64
"1024","2011-01-25",12.81
"1025","2011-01-26",13.37
"1026","2011-01-27",13.16
"1027","2011-01-28",12.75
"1028","2011-01-31",12.73
"1029","2011-02-01",12.97
"1030","2011-02-02",13.01
"1031","2011-02-03",12.92
"1032","2011-02-04",12.91
"1033","2011-02-07",13.1
"1034","2011-02-08",13.02
"1035","2011-02-09",12.95
"1036","2011-02-10",12.77
"1037","2011-02-11",12.82
"1038","2011-02-14",12.89
"1039","2011-02-15",12.72
"1040","2011-02-16",12.95
"1041","2011-02-17",12.9
"1042","2011-02-18",12.99
"1043","2011-02-22",12.8
"1044","2011-02-23",12.4
"1045","2011-02-24",12.5
"1046","2011-02-25",12.8
"1047","2011-02-28",13.27
"1048","2011-03-01",12.99
"1049","2011-03-02",13.75
"1050","2011-03-03",13.94
"1051","2011-03-04",13.91
"1052","2011-03-07",13.46
"1053","2011-03-08",13.77
"1054","2011-03-09",14.01
"1055","2011-03-10",13.43
"1056","2011-03-11",13.44
"1057","2011-03-14",13.45
"1058","2011-03-15",13.18
"1059","2011-03-16",12.85
"1060","2011-03-17",12.93
"1061","2011-03-18",13.21
"1062","2011-03-21",13.79
"1063","2011-03-22",14.05
"1064","2011-03-23",14.07
"1065","2011-03-24",13.87
"1066","2011-03-25",13.74
"1067","2011-03-28",13.49
"1068","2011-03-29",13.59
"1069","2011-03-30",14
"1070","2011-03-31",14.07
"1071","2011-04-01",13.99
"1072","2011-04-04",14.19
"1073","2011-04-05",14.16
"1074","2011-04-06",14.3
"1075","2011-04-07",14.14
"1076","2011-04-08",13.84
"1077","2011-04-11",13.19
"1078","2011-04-12",12.74
"1079","2011-04-13",12.57
"1080","2011-04-14",12.8
"1081","2011-04-15",12.79
"1082","2011-04-18",12.49
"1083","2011-04-19",12.51
"1084","2011-04-20",12.42
"1085","2011-04-21",11.98
"1086","2011-04-25",12
"1087","2011-04-26",12.2
"1088","2011-04-27",11.93
"1089","2011-04-28",11.97
"1090","2011-04-29",12.21
"1091","2011-05-02",11.9
"1092","2011-05-03",11.75
"1093","2011-05-04",11.34
"1094","2011-05-05",11.1
"1095","2011-05-06",10.79
"1096","2011-05-09",10.66
"1097","2011-05-10",11.23
"1098","2011-05-11",11.03
"1099","2011-05-12",11.2
"1100","2011-05-13",11.04
"1101","2011-05-16",10.95
"1102","2011-05-17",10.76
"1103","2011-05-18",10.9
"1104","2011-05-19",10.9
"1105","2011-05-20",10.85
"1106","2011-05-23",10.65
"1107","2011-05-24",10.14
"1108","2011-05-25",10.27
"1109","2011-05-26",10.47
"1110","2011-05-27",10.33
"1111","2011-05-31",10.37
"1112","2011-06-01",10.29
"1113","2011-06-02",10.36
"1114","2011-06-03",10.39
"1115","2011-06-06",10.43
"1116","2011-06-07",10.39
"1117","2011-06-08",10.35
"1118","2011-06-09",10.33
"1119","2011-06-10",10.06
"1120","2011-06-13",10.07
"1121","2011-06-14",10.29
"1122","2011-06-15",10.24
"1123","2011-06-16",10.1
"1124","2011-06-17",10.05
"1125","2011-06-20",10.15
"1126","2011-06-21",10.4
"1127","2011-06-22",10.37
"1128","2011-06-23",10.54
"1129","2011-06-24",10.4
"1130","2011-06-27",10.43
"1131","2011-06-28",10.46
"1132","2011-06-29",10.45
"1133","2011-06-30",10.61
"1134","2011-07-01",10.87
"1135","2011-07-05",10.94
"1136","2011-07-06",10.92
"1137","2011-07-07",11.25
"1138","2011-07-08",11.06
"1139","2011-07-11",10.8
"1140","2011-07-12",10.73
"1141","2011-07-13",10.76
"1142","2011-07-14",10.72
"1143","2011-07-15",10.7
"1144","2011-07-18",10.53
"1145","2011-07-19",10.85
"1146","2011-07-20",10.73
"1147","2011-07-21",10.97
"1148","2011-07-22",10.69
"1149","2011-07-25",10.56
"1150","2011-07-26",10.48
"1151","2011-07-27",10.25
"1152","2011-07-28",10.24
"1153","2011-07-29",10.44
"1154","2011-08-01",10.36
"1155","2011-08-02",9.97
"1156","2011-08-03",11.88
"1157","2011-08-04",11.21
"1158","2011-08-05",10.61
"1159","2011-08-08",9.6
"1160","2011-08-09",10
"1161","2011-08-10",9.2
"1162","2011-08-11",9.75
"1163","2011-08-12",9.76
"1164","2011-08-15",9.98
"1165","2011-08-16",9.83
"1166","2011-08-17",9.67
"1167","2011-08-18",8.95
"1168","2011-08-19",8.97
"1169","2011-08-22",8.96
"1170","2011-08-23",9.17
"1171","2011-08-24",9.3
"1172","2011-08-25",8.99
"1173","2011-08-26",9.37
"1174","2011-08-29",9.69
"1175","2011-08-30",9.77
"1176","2011-08-31",9.56
"1177","2011-09-01",9.41
"1178","2011-09-02",9
"1179","2011-09-06",9.13
"1180","2011-09-07",9.61
"1181","2011-09-08",9.49
"1182","2011-09-09",9.33
"1183","2011-09-12",9.28
"1184","2011-09-13",9.55
"1185","2011-09-14",9.79
"1186","2011-09-15",9.97
"1187","2011-09-16",9.87
"1188","2011-09-19",9.6
"1189","2011-09-20",9.21
"1190","2011-09-21",8.64
"1191","2011-09-22",8.51
"1192","2011-09-23",8.67
"1193","2011-09-26",8.77
"1194","2011-09-27",8.98
"1195","2011-09-28",8.56
"1196","2011-09-29",8.79
"1197","2011-09-30",8.32
"1198","2011-10-03",7.88
"1199","2011-10-04",8.84
"1200","2011-10-05",8.97
"1201","2011-10-06",9.49
"1202","2011-10-07",8.96
"1203","2011-10-10",9.72
"1204","2011-10-11",9.8
"1205","2011-10-12",10.12
"1206","2011-10-13",9.97
"1207","2011-10-14",10.17
"1208","2011-10-17",9.71
"1209","2011-10-18",9.95
"1210","2011-10-19",9.59
"1211","2011-10-20",9.65
"1212","2011-10-21",9.84
"1213","2011-10-24",10.25
"1214","2011-10-25",10
"1215","2011-10-26",10.13
"1216","2011-10-27",11.27
"1217","2011-10-28",11.22
"1218","2011-10-31",11
"1219","2011-11-01",10.55
"1220","2011-11-02",11.12
"1221","2011-11-03",11.75
"1222","2011-11-04",10.67
"1223","2011-11-07",10.16
"1224","2011-11-08",10.11
"1225","2011-11-09",9.42
"1226","2011-11-10",9.4
"1227","2011-11-11",9.58
"1228","2011-11-14",9.37
"1229","2011-11-15",9.68
"1230","2011-11-16",9.73
"1231","2011-11-17",9.65
"1232","2011-11-18",9.85
"1233","2011-11-21",9.53
"1234","2011-11-22",9.6
"1235","2011-11-23",9
"1236","2011-11-25",8.6
"1237","2011-11-28",9.49
"1238","2011-11-29",9.54
"1239","2011-11-30",10.43
"1240","2011-12-01",10.4
"1241","2011-12-02",10.51
"1242","2011-12-05",10.86
"1243","2011-12-06",10.95
"1244","2011-12-07",11.11
"1245","2011-12-08",10.64
"1246","2011-12-09",11.12
"1247","2011-12-12",10.98
"1248","2011-12-13",10.69
"1249","2011-12-14",10.12
"1250","2011-12-15",10.29
"1251","2011-12-16",10.36
"1252","2011-12-19",10.12
"1253","2011-12-20",10.73
"1254","2011-12-21",11.03
"1255","2011-12-22",11.01
"1256","2011-12-23",10.96
"1257","2011-12-27",11.04
"1258","2011-12-28",10.54
"1259","2011-12-29",10.76
"1260","2011-12-30",10.72
"1261","2012-01-03",11.02
"1262","2012-01-04",10.93
"1263","2012-01-05",11.02
"1264","2012-01-06",10.87
"1265","2012-01-09",10.68
"1266","2012-01-10",11
"1267","2012-01-11",11.07
"1268","2012-01-12",11.4
"1269","2012-01-13",11.07
"1270","2012-01-17",10.99
"1271","2012-01-18",11.36
"1272","2012-01-19",11.55
"1273","2012-01-20",11.66
"1274","2012-01-23",11.5
"1275","2012-01-24",11.72
"1276","2012-01-25",11.98
"1277","2012-01-26",12.07
"1278","2012-01-27",12.25
"1279","2012-01-30",12.33
"1280","2012-01-31",11.96
"1281","2012-02-01",12.57
"1282","2012-02-02",12.75
"1283","2012-02-03",12.94
"1284","2012-02-06",12.92
"1285","2012-02-07",12.68
"1286","2012-02-08",12.75
"1287","2012-02-09",12.67
"1288","2012-02-10",12.22
"1289","2012-02-13",12.35
"1290","2012-02-14",12.13
"1291","2012-02-15",11.91
"1292","2012-02-16",12.16
"1293","2012-02-17",12.1
"1294","2012-02-21",12.08
"1295","2012-02-22",11.88
"1296","2012-02-23",12.32
"1297","2012-02-24",12.08
"1298","2012-02-27",11.96
"1299","2012-02-28",11.77
"1300","2012-02-29",11.44
"1301","2012-03-01",10.93
"1302","2012-03-02",10.18
"1303","2012-03-05",10.27
"1304","2012-03-06",9.97
"1305","2012-03-07",10.1
"1306","2012-03-08",10.17
"1307","2012-03-09",10.34
"1308","2012-03-12",10.45
"1309","2012-03-13",10.74
"1310","2012-03-14",10.7
"1311","2012-03-15",10.84
"1312","2012-03-16",10.87
"1313","2012-03-19",11.03
"1314","2012-03-20",10.71
"1315","2012-03-21",10.69
"1316","2012-03-22",10.46
"1317","2012-03-23",10.78
"1318","2012-03-26",11.21
"1319","2012-03-27",11.06
"1320","2012-03-28",11.18
"1321","2012-03-29",11.2
"1322","2012-03-30",10.91
"1323","2012-04-02",11.25
"1324","2012-04-03",10.94
"1325","2012-04-04",10.45
"1326","2012-04-05",10.41
"1327","2012-04-09",10
"1328","2012-04-10",9.73
"1329","2012-04-11",9.79
"1330","2012-04-12",10.09
"1331","2012-04-13",9.86
"1332","2012-04-16",9.86
"1333","2012-04-17",10.05
"1334","2012-04-18",9.82
"1335","2012-04-19",9.8
"1336","2012-04-20",10.11
"1337","2012-04-23",9.98
"1338","2012-04-24",10.28
"1339","2012-04-25",10.53
"1340","2012-04-26",10.49
"1341","2012-04-27",10.82
"1342","2012-04-30",10.58
"1343","2012-05-01",10.36
"1344","2012-05-02",10.63
"1345","2012-05-03",10.18
"1346","2012-05-04",9.8
"1347","2012-05-07",9.82
"1348","2012-05-08",9.95
"1349","2012-05-09",9.75
"1350","2012-05-10",9.77
"1351","2012-05-11",9.7
"1352","2012-05-14",9.59
"1353","2012-05-15",9.6
"1354","2012-05-16",9.62
"1355","2012-05-17",9.34
"1356","2012-05-18",9.35
"1357","2012-05-21",9.53
"1358","2012-05-22",9.18
"1359","2012-05-23",9.32
"1360","2012-05-24",9.29
"1361","2012-05-25",9.3
"1362","2012-05-29",9.21
"1363","2012-05-30",8.94
"1364","2012-05-31",9.08
"1365","2012-06-01",9
"1366","2012-06-04",9.04
"1367","2012-06-05",9.02
"1368","2012-06-06",9.29
"1369","2012-06-07",9.31
"1370","2012-06-08",9.56
"1371","2012-06-11",9.16
"1372","2012-06-12",9.36
"1373","2012-06-13",9.31
"1374","2012-06-14",9.45
"1375","2012-06-15",9.85
"1376","2012-06-18",9.7
"1377","2012-06-19",10.04
"1378","2012-06-20",9.85
"1379","2012-06-21",9.3
"1380","2012-06-22",9.3
"1381","2012-06-25",9.2
"1382","2012-06-26",9.28
"1383","2012-06-27",9.38
"1384","2012-06-28",9.57
"1385","2012-06-29",10.02
"1386","2012-07-02",10.4
"1387","2012-07-03",10.73
"1388","2012-07-05",10.77
"1389","2012-07-06",10.17
"1390","2012-07-09",10.15
"1391","2012-07-10",9.95
"1392","2012-07-11",9.99
"1393","2012-07-12",10.39
"1394","2012-07-13",10.59
"1395","2012-07-16",10.48
"1396","2012-07-17",10.44
"1397","2012-07-18",10.46
"1398","2012-07-19",10.46
"1399","2012-07-20",10.12
"1400","2012-07-23",10.07
"1401","2012-07-24",9.67
"1402","2012-07-25",9.44
"1403","2012-07-26",9.5
"1404","2012-07-27",10.18
"1405","2012-07-30",9.98
"1406","2012-07-31",9.79
"1407","2012-08-01",9.1
"1408","2012-08-02",10.03
"1409","2012-08-03",10.75
"1410","2012-08-06",10.67
"1411","2012-08-07",10.73
"1412","2012-08-08",10.74
"1413","2012-08-09",10.71
"1414","2012-08-10",10.62
"1415","2012-08-13",10.81
"1416","2012-08-14",10.43
"1417","2012-08-15",10.67
"1418","2012-08-16",10.93
"1419","2012-08-17",10.97
"1420","2012-08-20",11.02
"1421","2012-08-21",11.04
"1422","2012-08-22",10.75
"1423","2012-08-23",10.68
"1424","2012-08-24",10.83
"1425","2012-08-27",10.91
"1426","2012-08-28",11
"1427","2012-08-29",10.94
"1428","2012-08-30",10.68
"1429","2012-08-31",10.32
"1430","2012-09-04",10.33
"1431","2012-09-05",10.18
"1432","2012-09-06",11.02
"1433","2012-09-07",11.03
"1434","2012-09-10",11.21
"1435","2012-09-11",11.3
"1436","2012-09-12",11.23
"1437","2012-09-13",11.52
"1438","2012-09-14",11.54
"1439","2012-09-17",11.67
"1440","2012-09-18",11.49
"1441","2012-09-19",11.42
"1442","2012-09-20",11.46
"1443","2012-09-21",11.82
"1444","2012-09-24",11.67
"1445","2012-09-25",11.33
"1446","2012-09-26",11.17
"1447","2012-09-27",11.25
"1448","2012-09-28",10.93
"1449","2012-10-01",10.92
"1450","2012-10-02",10.95
"1451","2012-10-03",10.79
"1452","2012-10-04",10.89
"1453","2012-10-05",11.09
"1454","2012-10-08",10.78
"1455","2012-10-09",10.25
"1456","2012-10-10",10.33
"1457","2012-10-11",10.33
"1458","2012-10-12",10.32
"1459","2012-10-15",10.54
"1460","2012-10-16",10.7
"1461","2012-10-17",10.83
"1462","2012-10-18",10.88
"1463","2012-10-19",10.25
"1464","2012-10-22",10.22
"1465","2012-10-23",10.26
"1466","2012-10-24",10.55
"1467","2012-10-25",10.81
"1468","2012-10-26",10.73
"1469","2012-10-31",10.9
"1470","2012-11-01",10.8
"1471","2012-11-02",10.64
"1472","2012-11-05",10.72
"1473","2012-11-06",10.92
"1474","2012-11-07",10.27
"1475","2012-11-08",9.9
"1476","2012-11-09",10.22
"1477","2012-11-12",10.21
"1478","2012-11-13",10.01
"1479","2012-11-14",9.61
"1480","2012-11-15",9.69
"1481","2012-11-16",10.02
"1482","2012-11-19",10.38
"1483","2012-11-20",10.2
"1484","2012-11-21",10.37
"1485","2012-11-23",10.51
"1486","2012-11-26",10.69
"1487","2012-11-27",10.77
"1488","2012-11-28",10.69
"1489","2012-11-29",10.89
"1490","2012-11-30",10.81
"1491","2012-12-03",10.98
"1492","2012-12-04",11.16
"1493","2012-12-05",11.14
"1494","2012-12-06",11.16
"1495","2012-12-07",10.74
"1496","2012-12-10",10.94
"1497","2012-12-11",11.44
"1498","2012-12-12",11.44
"1499","2012-12-13",11.4
"1500","2012-12-14",11.35
"1501","2012-12-17",11.82
"1502","2012-12-18",11.86
"1503","2012-12-19",11.77
"1504","2012-12-20",11.74
"1505","2012-12-21",11.75
"1506","2012-12-24",11.81
"1507","2012-12-26",11.92
"1508","2012-12-27",11.81
"1509","2012-12-28",11.72
"1510","2012-12-31",12.16
"1511","2013-01-02",12.45
"1512","2013-01-03",12.55
"1513","2013-01-04",12.78
"1514","2013-01-07",12.66
"1515","2013-01-08",12.54
"1516","2013-01-09",12.6
"1517","2013-01-10",12.68
"1518","2013-01-11",12.59
"1519","2013-01-14",12.65
"1520","2013-01-15",12.63
"1521","2013-01-16",12.43
"1522","2013-01-17",12.49
"1523","2013-01-18",12.53
"1524","2013-01-22",12.83
"1525","2013-01-23",12.86
"1526","2013-01-24",12.72
"1527","2013-01-25",12.81
"1528","2013-01-28",12.93
"1529","2013-01-29",12.98
"1530","2013-01-30",12.64
"1531","2013-01-31",12.91
"1532","2013-02-01",13.01
"1533","2013-02-04",12.09
"1534","2013-02-05",12.25
"1535","2013-02-06",11.9
"1536","2013-02-07",11.95
"1537","2013-02-08",12.03
"1538","2013-02-11",11.99
"1539","2013-02-12",12.14
"1540","2013-02-13",12.17
"1541","2013-02-14",12.2
"1542","2013-02-15",12.45
"1543","2013-02-19",12.83
"1544","2013-02-20",12.4
"1545","2013-02-21",12.55
"1546","2013-02-22",12.77
"1547","2013-02-25",12.26
"1548","2013-02-26",12.43
"1549","2013-02-27",12.62
"1550","2013-02-28",12.48
"1551","2013-03-01",12.78
"1552","2013-03-04",12.15
"1553","2013-03-05",12.24
"1554","2013-03-06",12.82
"1555","2013-03-07",12.45
"1556","2013-03-08",12.88
"1557","2013-03-11",12.73
"1558","2013-03-12",12.79
"1559","2013-03-13",12.87
"1560","2013-03-14",13.3
"1561","2013-03-15",13.61
"1562","2013-03-18",13.61
"1563","2013-03-19",13.66
"1564","2013-03-20",13.86
"1565","2013-03-21",13.78
"1566","2013-03-22",13.97
"1567","2013-03-25",14.1
"1568","2013-03-26",14.19
"1569","2013-03-27",14.11
"1570","2013-03-28",14.09
"1571","2013-04-01",13.65
"1572","2013-04-02",13.32
"1573","2013-04-03",13.24
"1574","2013-04-04",13.38
"1575","2013-04-05",13.07
"1576","2013-04-08",13.29
"1577","2013-04-09",13.07
"1578","2013-04-10",13.52
"1579","2013-04-11",13.52
"1580","2013-04-12",13.48
"1581","2013-04-15",12.4
"1582","2013-04-16",12.55
"1583","2013-04-17",12.2
"1584","2013-04-18",12.05
"1585","2013-04-19",12.23
"1586","2013-04-22",12.49
"1587","2013-04-23",12.76
"1588","2013-04-24",12.67
"1589","2013-04-25",12.73
"1590","2013-04-26",12.6
"1591","2013-04-29",12.64
"1592","2013-04-30",12.83
"1593","2013-05-01",11.7
"1594","2013-05-02",12.87
"1595","2013-05-03",13.41
"1596","2013-05-06",13.48
"1597","2013-05-07",13.49
"1598","2013-05-08",13.5
"1599","2013-05-09",13.09
"1600","2013-05-10",13.35
"1601","2013-05-13",13.32
"1602","2013-05-14",13.5
"1603","2013-05-15",13.45
"1604","2013-05-16",13.32
"1605","2013-05-17",13.51
"1606","2013-05-20",13.5
"1607","2013-05-21",13.57
"1608","2013-05-22",13.48
"1609","2013-05-23",13.59
"1610","2013-05-24",13.58
"1611","2013-05-28",14
"1612","2013-05-29",13.76
"1613","2013-05-30",13.9
"1614","2013-05-31",13.82
"1615","2013-06-03",14.59
"1616","2013-06-04",14.6
"1617","2013-06-05",14.53
"1618","2013-06-06",14.87
"1619","2013-06-07",14.75
"1620","2013-06-10",14.87
"1621","2013-06-11",14.69
"1622","2013-06-12",14.38
"1623","2013-06-13",14.87
"1624","2013-06-14",14.37
"1625","2013-06-17",14.48
"1626","2013-06-18",14.95
"1627","2013-06-19",14.67
"1628","2013-06-20",14.17
"1629","2013-06-21",14.31
"1630","2013-06-24",13.96
"1631","2013-06-25",14.13
"1632","2013-06-26",14.64
"1633","2013-06-27",15.33
"1634","2013-06-28",14.92
"1635","2013-07-01",15.33
"1636","2013-07-02",15.17
"1637","2013-07-03",15.39
"1638","2013-07-05",15.56
"1639","2013-07-08",15.61
"1640","2013-07-09",15.95
"1641","2013-07-10",15.96
"1642","2013-07-11",16.01
"1643","2013-07-12",15.95
"1644","2013-07-15",15.91
"1645","2013-07-16",15.89
"1646","2013-07-17",15.89
"1647","2013-07-18",16.129999
"1648","2013-07-19",16.190001
"1649","2013-07-22",16.360001
"1650","2013-07-23",16.09
"1651","2013-07-24",15.8
"1652","2013-07-25",16.110001
"1653","2013-07-26",15.98
"1654","2013-07-29",15.38
"1655","2013-07-30",15.47
"1656","2013-07-31",15.45
"1657","2013-08-01",16.209999
"1658","2013-08-02",16.309999
"1659","2013-08-05",16.389999
"1660","2013-08-06",16.129999
"1661","2013-08-07",16.139999
"1662","2013-08-08",16
"1663","2013-08-09",16.09
"1664","2013-08-12",16.120001
"1665","2013-08-13",16.360001
"1666","2013-08-14",16.27
"1667","2013-08-15",15.9
"1668","2013-08-16",15.83
"1669","2013-08-19",15.73
"1670","2013-08-20",16.25
"1671","2013-08-21",16.200001
"1672","2013-08-22",16.48
"1673","2013-08-23",16.459999
"1674","2013-08-26",16.190001
"1675","2013-08-27",15.62
"1676","2013-08-28",15.44
"1677","2013-08-29",15.59
"1678","2013-08-30",15.1
"1679","2013-09-03",15.42
"1680","2013-09-04",15.2
"1681","2013-09-05",15.28
"1682","2013-09-06",15.69
"1683","2013-09-09",15.95
"1684","2013-09-10",15.97
"1685","2013-09-11",15.99
"1686","2013-09-12",15.78
"1687","2013-09-13",16.040001
"1688","2013-09-16",16.08
"1689","2013-09-17",16.17
"1690","2013-09-18",16.469999
"1691","2013-09-19",16.620001
"1692","2013-09-20",16.700001
"1693","2013-09-23",16.709999
"1694","2013-09-24",16.73
"1695","2013-09-25",16.969999
"1696","2013-09-26",16.98
"1697","2013-09-27",16.82
"1698","2013-09-30",16.809999
"1699","2013-10-01",17.34
"1700","2013-10-02",16.82
"1701","2013-10-03",16.639999
"1702","2013-10-04",16.82
"1703","2013-10-07",16.4
"1704","2013-10-08",16.16
"1705","2013-10-09",16.290001
"1706","2013-10-10",16.76
"1707","2013-10-11",17.379999
"1708","2013-10-14",17.52
"1709","2013-10-15",17.09
"1710","2013-10-16",17.16
"1711","2013-10-17",17.48
"1712","2013-10-18",17.84
"1713","2013-10-21",18.040001
"1714","2013-10-22",18.35
"1715","2013-10-23",18.469999
"1716","2013-10-24",18.530001
"1717","2013-10-25",18.469999
"1718","2013-10-28",18.469999
"1719","2013-10-29",18.530001
"1720","2013-10-30",18.34
"1721","2013-10-31",18.629999
"1722","2013-11-01",18.91
"1723","2013-11-04",19.75
"1724","2013-11-05",19.969999
"1725","2013-11-06",19.950001
"1726","2013-11-07",19.620001
"1727","2013-11-08",19.85
"1728","2013-11-11",19.65
"1729","2013-11-12",20.24
"1730","2013-11-13",19.93
"1731","2013-11-14",19.91
"1732","2013-11-15",19.73
"1733","2013-11-18",19.790001
"1734","2013-11-19",19.629999
"1735","2013-11-20",19.41
"1736","2013-11-21",20.58
"1737","2013-11-22",20.5
"1738","2013-11-25",19.77
"1739","2013-11-26",20.139999
"1740","2013-11-27",20.43
"1741","2013-11-29",20.5
"1742","2013-12-02",20.219999
"1743","2013-12-03",20.309999
"1744","2013-12-04",19.940001
"1745","2013-12-05",20.15
"1746","2013-12-06",20.07
"1747","2013-12-09",20.110001
"1748","2013-12-10",20
"1749","2013-12-11",19.26
"1750","2013-12-12",18.98
"1751","2013-12-13",18.879999
"1752","2013-12-16",19.059999
"1753","2013-12-17",18.860001
"1754","2013-12-18",18.870001
"1755","2013-12-19",18.66
"1756","2013-12-20",18.59
"1757","2013-12-23",19.459999
"1758","2013-12-24",19.33
"1759","2013-12-26",19.6
"1760","2013-12-27",19.309999
"1761","2013-12-30",19.34
"1762","2013-12-31",19.389999
"1763","2014-01-02",19.1
"1764","2014-01-03",18.93
"1765","2014-01-06",18.65
"1766","2014-01-07",18.85
"1767","2014-01-08",18.780001
"1768","2014-01-09",18.959999
"1769","2014-01-10",18.950001
"1770","2014-01-13",18.27
"1771","2014-01-14",18.67
"1772","2014-01-15",18.76
"1773","2014-01-16",19.139999
"1774","2014-01-17",19.120001
"1775","2014-01-21",19.42
"1776","2014-01-22",19.620001
"1777","2014-01-23",19.33
"1778","2014-01-24",18.530001
"1779","2014-01-27",18.139999
"1780","2014-01-28",17.959999
"1781","2014-01-29",17.4
"1782","2014-01-30",17.469999
"1783","2014-01-31",17.040001
"1784","2014-02-03",16.41
"1785","2014-02-04",16.290001
"1786","2014-02-05",16.25
"1787","2014-02-06",16.440001
"1788","2014-02-07",16.6
"1789","2014-02-10",16.209999
"1790","2014-02-11",15.56
"1791","2014-02-12",15.58
"1792","2014-02-13",15.89
"1793","2014-02-14",15.86
"1794","2014-02-18",16.200001
"1795","2014-02-19",16.08
"1796","2014-02-20",16.370001
"1797","2014-02-21",16.540001
"1798","2014-02-24",16.700001
"1799","2014-02-25",16.5
"1800","2014-02-26",16.57
"1801","2014-02-27",16.93
"1802","2014-02-28",16.43
"1803","2014-03-03",16.01
"1804","2014-03-04",16.610001
"1805","2014-03-05",16.610001
"1806","2014-03-06",16.82
"1807","2014-03-07",17.030001
"1808","2014-03-10",16.860001
"1809","2014-03-11",16.459999
"1810","2014-03-12",16.530001
"1811","2014-03-13",16.450001
"1812","2014-03-14",16.540001
"1813","2014-03-17",16.059999
"1814","2014-03-18",16.139999
"1815","2014-03-19",16.15
"1816","2014-03-20",16.219999
"1817","2014-03-21",16.299999
"1818","2014-03-24",15.95
"1819","2014-03-25",16.030001
"1820","2014-03-26",15.68
"1821","2014-03-27",15.39
"1822","2014-03-28",15.33
"1823","2014-03-31",15.24
"1824","2014-04-01",15.36
"1825","2014-04-02",15.32
"1826","2014-04-03",15.6
"1827","2014-04-04",15.25
"1828","2014-04-07",15.1
"1829","2014-04-08",15.14
"1830","2014-04-09",15.4
"1831","2014-04-10",15.03
"1832","2014-04-11",14.79
"1833","2014-04-14",14.73
"1834","2014-04-15",14.61
"1835","2014-04-16",14.66
"1836","2014-04-17",14.89
"1837","2014-04-21",15.44
"1838","2014-04-22",15.84
"1839","2014-04-23",15.72
"1840","2014-04-24",15.65
"1841","2014-04-25",15.48
"1842","2014-04-28",15.12
"1843","2014-04-29",14.98
"1844","2014-04-30",15
"1845","2014-05-01",14.91
"1846","2014-05-02",15.79
"1847","2014-05-05",15.28
"1848","2014-05-06",15.3
"1849","2014-05-07",15.39
"1850","2014-05-08",15.01
"1851","2014-05-09",15.22
"1852","2014-05-12",16.26
"1853","2014-05-13",15.96
"1854","2014-05-14",15.57
"1855","2014-05-15",15.33
"1856","2014-05-16",15.58
"1857","2014-05-19",15.71
"1858","2014-05-20",15.61
"1859","2014-05-21",15.54
"1860","2014-05-22",15.52
"1861","2014-05-23",15.9
"1862","2014-05-27",16.26
"1863","2014-05-28",15.78
"1864","2014-05-29",15.87
"1865","2014-05-30",16.5
"1866","2014-06-02",16.01
"1867","2014-06-03",15.77
"1868","2014-06-04",15.71
"1869","2014-06-05",16.280001
"1870","2014-06-06",16.629999
"1871","2014-06-09",17.139999
"1872","2014-06-10",17.139999
"1873","2014-06-11",16.610001
"1874","2014-06-12",16.23
"1875","2014-06-13",15.94
"1876","2014-06-16",15.88
"1877","2014-06-17",15.93
"1878","2014-06-18",16
"1879","2014-06-19",15.96
"1880","2014-06-20",15.97
"1881","2014-06-23",15.74
"1882","2014-06-24",15.47
"1883","2014-06-25",15.54
"1884","2014-06-26",15.61
"1885","2014-06-27",15.91
"1886","2014-06-30",15.8
"1887","2014-07-01",16.379999
"1888","2014-07-02",16.18
"1889","2014-07-03",16.33
"1890","2014-07-07",15.97
"1891","2014-07-08",15.9
"1892","2014-07-09",15.96
"1893","2014-07-10",15.55
"1894","2014-07-11",15.55
"1895","2014-07-14",15.77
"1896","2014-07-15",15.55
"1897","2014-07-16",15.63
"1898","2014-07-17",15.49
"1899","2014-07-18",15.88
"1900","2014-07-21",15.75
"1901","2014-07-22",15.85
"1902","2014-07-23",15.98
"1903","2014-07-24",15.73
"1904","2014-07-25",15.52
"1905","2014-07-28",15.5
"1906","2014-07-29",15.61
"1907","2014-07-30",15.66
"1908","2014-07-31",14.9
"1909","2014-08-01",14.31
"1910","2014-08-04",14.44
"1911","2014-08-05",14.63
"1912","2014-08-06",14.65
"1913","2014-08-07",14.59
"1914","2014-08-08",14.79
"1915","2014-08-11",14.84
"1916","2014-08-12",14.71
"1917","2014-08-13",14.7
"1918","2014-08-14",14.75
"1919","2014-08-15",14.65
"1920","2014-08-18",15.1
"1921","2014-08-19",14.96
"1922","2014-08-20",14.89
"1923","2014-08-21",15.15
"1924","2014-08-22",15.16
"1925","2014-08-25",15.12
"1926","2014-08-26",15.24
"1927","2014-08-27",15.19
"1928","2014-08-28",15.07
"1929","2014-08-29",15.2
