"","date","WLDN"
"1002","2010-12-22",4.05
"1003","2010-12-23",4.05
"1004","2010-12-27",4
"1005","2010-12-28",4.01
"1006","2010-12-29",3.98
"1007","2010-12-30",3.98
"1008","2010-12-31",4
"1009","2011-01-03",4.04
"1010","2011-01-04",4.02
"1011","2011-01-05",4.02
"1012","2011-01-06",3.96
"1013","2011-01-07",4
"1014","2011-01-10",4
"1015","2011-01-11",4
"1016","2011-01-12",4.04
"1017","2011-01-13",4.04
"1018","2011-01-14",4.04
"1019","2011-01-18",3.96
"1020","2011-01-19",4.14
"1021","2011-01-20",4.1
"1022","2011-01-21",4.24
"1023","2011-01-24",4.23
"1024","2011-01-25",4.24
"1025","2011-01-26",4.3
"1026","2011-01-27",4.34
"1027","2011-01-28",4.4
"1028","2011-01-31",4.37
"1029","2011-02-01",4.38
"1030","2011-02-02",4.4
"1031","2011-02-03",4.27
"1032","2011-02-04",4.4
"1033","2011-02-07",4.89
"1034","2011-02-08",4.7
"1035","2011-02-09",4.53
"1036","2011-02-10",4.54
"1037","2011-02-11",4.46
"1038","2011-02-14",4.58
"1039","2011-02-15",4.36
"1040","2011-02-16",4.49
"1041","2011-02-17",4.5
"1042","2011-02-18",4.61
"1043","2011-02-22",4.3
"1044","2011-02-23",4.3
"1045","2011-02-24",4.36
"1046","2011-02-25",4.36
"1047","2011-02-28",4.31
"1048","2011-03-01",4.29
"1049","2011-03-02",4.36
"1050","2011-03-03",4.4
"1051","2011-03-04",4.36
"1052","2011-03-07",4.31
"1053","2011-03-08",4.32
"1054","2011-03-09",4.21
"1055","2011-03-10",4.07
"1056","2011-03-11",4.11
"1057","2011-03-14",4.25
"1058","2011-03-15",3.96
"1059","2011-03-16",3.96
"1060","2011-03-17",4.03
"1061","2011-03-18",4
"1062","2011-03-21",3.86
"1063","2011-03-22",4.11
"1064","2011-03-23",4.1
"1065","2011-03-24",4.4
"1066","2011-03-25",4.41
"1067","2011-03-28",4.5
"1068","2011-03-29",4.4
"1069","2011-03-30",4.04
"1070","2011-03-31",4.03
"1071","2011-04-01",4.18
"1072","2011-04-04",4.06
"1073","2011-04-05",4.03
"1074","2011-04-06",4.06
"1075","2011-04-07",4.02
"1076","2011-04-08",4.15
"1077","2011-04-11",4.2
"1078","2011-04-12",4.23
"1079","2011-04-13",4
"1080","2011-04-14",4
"1081","2011-04-15",4
"1082","2011-04-18",3.91
"1083","2011-04-19",4
"1084","2011-04-20",4.13
"1085","2011-04-21",4.25
"1086","2011-04-25",4.3
"1087","2011-04-26",4.29
"1088","2011-04-27",4.32
"1089","2011-04-28",4.31
"1090","2011-04-29",4.36
"1091","2011-05-02",4.4
"1092","2011-05-03",4.25
"1093","2011-05-04",4.16
"1094","2011-05-05",4.17
"1095","2011-05-06",4.17
"1096","2011-05-09",4.21
"1097","2011-05-10",4.37
"1098","2011-05-11",4.15
"1099","2011-05-12",4.34
"1100","2011-05-13",4.26
"1101","2011-05-16",4.26
"1102","2011-05-17",4.13
"1103","2011-05-18",4.09
"1104","2011-05-19",4.23
"1105","2011-05-20",4.19
"1106","2011-05-23",4
"1107","2011-05-24",4.3
"1108","2011-05-25",4.3
"1109","2011-05-26",4.11
"1110","2011-05-27",4.02
"1111","2011-05-31",4.08
"1112","2011-06-01",3.97
"1113","2011-06-02",4.05
"1114","2011-06-03",3.99
"1115","2011-06-06",4.01
"1116","2011-06-07",3.93
"1117","2011-06-08",3.99
"1118","2011-06-09",4.03
"1119","2011-06-10",3.85
"1120","2011-06-13",3.91
"1121","2011-06-14",3.89
"1122","2011-06-15",3.92
"1123","2011-06-16",3.89
"1124","2011-06-17",3.87
"1125","2011-06-20",3.84
"1126","2011-06-21",3.9
"1127","2011-06-22",4.2
"1128","2011-06-23",4.2
"1129","2011-06-24",3.9
"1130","2011-06-27",3.94
"1131","2011-06-28",4
"1132","2011-06-29",3.91
"1133","2011-06-30",3.95
"1134","2011-07-01",3.83
"1135","2011-07-05",3.8
"1136","2011-07-06",3.77
"1137","2011-07-07",3.99
"1138","2011-07-08",4
"1139","2011-07-11",4.01
"1140","2011-07-12",4.01
"1141","2011-07-13",4.08
"1142","2011-07-14",4.04
"1143","2011-07-15",4.1
"1144","2011-07-18",3.94
"1145","2011-07-19",4.02
"1146","2011-07-20",4.02
"1147","2011-07-21",3.97
"1148","2011-07-22",3.97
"1149","2011-07-25",4.03
"1150","2011-07-26",3.93
"1151","2011-07-27",3.85
"1152","2011-07-28",3.88
"1153","2011-07-29",3.95
"1154","2011-08-01",3.94
"1155","2011-08-02",3.94
"1156","2011-08-03",3.96
"1157","2011-08-04",3.95
"1158","2011-08-05",3.86
"1159","2011-08-08",3.75
"1160","2011-08-09",3.8
"1161","2011-08-10",3.72
"1162","2011-08-11",3.72
"1163","2011-08-12",3.73
"1164","2011-08-15",3.73
"1165","2011-08-16",3.73
"1166","2011-08-17",3.73
"1167","2011-08-18",3.9
"1168","2011-08-19",3.9
"1169","2011-08-22",3.8
"1170","2011-08-23",3.8
"1171","2011-08-24",3.81
"1172","2011-08-25",3.75
"1173","2011-08-26",3.89
"1174","2011-08-29",3.83
"1175","2011-08-30",3.76
"1176","2011-08-31",4.05
"1177","2011-09-01",4.06
"1178","2011-09-02",4.02
"1179","2011-09-06",3.9
"1180","2011-09-07",3.8
"1181","2011-09-08",3.8
"1182","2011-09-09",3.8
"1183","2011-09-12",3.77
"1184","2011-09-13",3.88
"1185","2011-09-14",3.9
"1186","2011-09-15",3.9
"1187","2011-09-16",3.89
"1188","2011-09-19",3.75
"1189","2011-09-20",3.9
"1190","2011-09-21",3.9
"1191","2011-09-22",3.9
"1192","2011-09-23",3.84
"1193","2011-09-26",3.72
"1194","2011-09-27",3.89
"1195","2011-09-28",3.89
"1196","2011-09-29",3.89
"1197","2011-09-30",3.73
"1198","2011-10-03",3.91
"1199","2011-10-04",3.85
"1200","2011-10-05",3.85
"1201","2011-10-06",3.95
"1202","2011-10-07",3.95
"1203","2011-10-10",3.86
"1204","2011-10-11",3.86
"1205","2011-10-12",3.86
"1206","2011-10-13",3.87
"1207","2011-10-14",3.95
"1208","2011-10-17",4
"1209","2011-10-18",3.99
"1210","2011-10-19",3.99
"1211","2011-10-20",3.81
"1212","2011-10-21",3.81
"1213","2011-10-24",3.81
"1214","2011-10-25",3.94
"1215","2011-10-26",3.95
"1216","2011-10-27",3.95
"1217","2011-10-28",3.76
"1218","2011-10-31",3.91
"1219","2011-11-01",3.85
"1220","2011-11-02",3.85
"1221","2011-11-03",3.85
"1222","2011-11-04",3.85
"1223","2011-11-07",3.85
"1224","2011-11-08",3.85
"1225","2011-11-09",3.85
"1226","2011-11-10",3.85
"1227","2011-11-11",4.02
"1228","2011-11-14",4.09
"1229","2011-11-15",4.04
"1230","2011-11-16",4.13
"1231","2011-11-17",3.95
"1232","2011-11-18",4.07
"1233","2011-11-21",4.07
"1234","2011-11-22",4.02
"1235","2011-11-23",4.01
"1236","2011-11-25",4.07
"1237","2011-11-28",4.01
"1238","2011-11-29",4.01
"1239","2011-11-30",4.01
"1240","2011-12-01",4.01
"1241","2011-12-02",4.01
"1242","2011-12-05",4.04
"1243","2011-12-06",4.02
"1244","2011-12-07",4.02
"1245","2011-12-08",4.1
"1246","2011-12-09",4.01
"1247","2011-12-12",4.01
"1248","2011-12-13",3.98
"1249","2011-12-14",3.98
"1250","2011-12-15",3.98
"1251","2011-12-16",3.91
"1252","2011-12-19",3.91
"1253","2011-12-20",3.91
"1254","2011-12-21",3.9
"1255","2011-12-22",3.85
"1256","2011-12-23",3.81
"1257","2011-12-27",4.04
"1258","2011-12-28",3.98
"1259","2011-12-29",4.02
"1260","2011-12-30",3.96
"1261","2012-01-03",3.95
"1262","2012-01-04",4.1
"1263","2012-01-05",4.07
"1264","2012-01-06",4.01
"1265","2012-01-09",4.05
"1266","2012-01-10",3.99
"1267","2012-01-11",3.9
"1268","2012-01-12",3.9
"1269","2012-01-13",4
"1270","2012-01-17",3.91
"1271","2012-01-18",3.91
"1272","2012-01-19",3.91
"1273","2012-01-20",3.99
"1274","2012-01-23",3.87
"1275","2012-01-24",3.81
"1276","2012-01-25",3.9
"1277","2012-01-26",3.9
"1278","2012-01-27",3.8
"1279","2012-01-30",3.78
"1280","2012-01-31",3.77
"1281","2012-02-01",3.77
"1282","2012-02-02",3.73
"1283","2012-02-03",3.76
"1284","2012-02-06",3.79
"1285","2012-02-07",3.8
"1286","2012-02-08",3.73
"1287","2012-02-09",3.75
"1288","2012-02-10",3.72
"1289","2012-02-13",3.85
"1290","2012-02-14",3.73
"1291","2012-02-15",3.86
"1292","2012-02-16",3.86
"1293","2012-02-17",3.83
"1294","2012-02-21",3.85
"1295","2012-02-22",3.75
"1296","2012-02-23",3.77
"1297","2012-02-24",3.73
"1298","2012-02-27",3.78
"1299","2012-02-28",3.8
"1300","2012-02-29",3.75
"1301","2012-03-01",3.75
"1302","2012-03-02",3.55
"1303","2012-03-05",3.53
"1304","2012-03-06",3.65
"1305","2012-03-07",3.7
"1306","2012-03-08",3.8
"1307","2012-03-09",3.67
"1308","2012-03-12",3.66
"1309","2012-03-13",3.66
"1310","2012-03-14",3.9
"1311","2012-03-15",3.62
"1312","2012-03-16",3.79
"1313","2012-03-19",3.71
"1314","2012-03-20",3.79
"1315","2012-03-21",3.71
"1316","2012-03-22",3.65
"1317","2012-03-23",3.8
"1318","2012-03-26",3.84
"1319","2012-03-27",3.85
"1320","2012-03-28",3.69
"1321","2012-03-29",3.51
"1322","2012-03-30",3.65
"1323","2012-04-02",3.69
"1324","2012-04-03",3.7
"1325","2012-04-04",3.64
"1326","2012-04-05",3.6
"1327","2012-04-09",3.51
"1328","2012-04-10",3.54
"1329","2012-04-11",3.54
"1330","2012-04-12",3.57
"1331","2012-04-13",3.61
"1332","2012-04-16",3.55
"1333","2012-04-17",3.59
"1334","2012-04-18",3.59
"1335","2012-04-19",3.64
"1336","2012-04-20",3.64
"1337","2012-04-23",3.5
"1338","2012-04-24",3.5
"1339","2012-04-25",3.5
"1340","2012-04-26",3.5
"1341","2012-04-27",3.41
"1342","2012-04-30",3.53
"1343","2012-05-01",3.59
"1344","2012-05-02",3.59
"1345","2012-05-03",3.5
"1346","2012-05-04",3.41
"1347","2012-05-07",3.38
"1348","2012-05-08",3.23
"1349","2012-05-09",3.23
"1350","2012-05-10",3.36
"1351","2012-05-11",2.56
"1352","2012-05-14",2.52
"1353","2012-05-15",2.29
"1354","2012-05-16",2.32
"1355","2012-05-17",2.26
"1356","2012-05-18",2.11
"1357","2012-05-21",1.95
"1358","2012-05-22",1.72
"1359","2012-05-23",1.88
"1360","2012-05-24",1.72
"1361","2012-05-25",1.72
"1362","2012-05-29",1.81
"1363","2012-05-30",1.9
"1364","2012-05-31",1.82
"1365","2012-06-01",1.76
"1366","2012-06-04",1.8
"1367","2012-06-05",1.75
"1368","2012-06-06",1.75
"1369","2012-06-07",1.73
"1370","2012-06-08",1.72
"1371","2012-06-11",1.8
"1372","2012-06-12",1.8
"1373","2012-06-13",1.66
"1374","2012-06-14",1.66
"1375","2012-06-15",1.76
"1376","2012-06-18",1.76
"1377","2012-06-19",1.57
"1378","2012-06-20",1.56
"1379","2012-06-21",1.5
"1380","2012-06-22",1.52
"1381","2012-06-25",1.42
"1382","2012-06-26",1.52
"1383","2012-06-27",1.46
"1384","2012-06-28",1.46
"1385","2012-06-29",1.51
"1386","2012-07-02",1.53
"1387","2012-07-03",1.5
"1388","2012-07-05",1.43
"1389","2012-07-06",1.39
"1390","2012-07-09",1.55
"1391","2012-07-10",1.41
"1392","2012-07-11",1.41
"1393","2012-07-12",1.41
"1394","2012-07-13",1.79
"1395","2012-07-16",1.74
"1396","2012-07-17",1.66
"1397","2012-07-18",1.66
"1398","2012-07-19",1.5
"1399","2012-07-20",1.55
"1400","2012-07-23",1.49
"1401","2012-07-24",1.55
"1402","2012-07-25",1.43
"1403","2012-07-26",1.46
"1404","2012-07-27",1.36
"1405","2012-07-30",1.36
"1406","2012-07-31",1.41
"1407","2012-08-01",1.36
"1408","2012-08-02",1.36
"1409","2012-08-03",1.36
"1410","2012-08-06",1.31
"1411","2012-08-07",1.26
"1412","2012-08-08",1.25
"1413","2012-08-09",1.29
"1414","2012-08-10",1.2
"1415","2012-08-13",1.16
"1416","2012-08-14",1.35
"1417","2012-08-15",1.36
"1418","2012-08-16",1.36
"1419","2012-08-17",1.33
"1420","2012-08-20",1.33
"1421","2012-08-21",1.38
"1422","2012-08-22",1.21
"1423","2012-08-23",1.36
"1424","2012-08-24",1.26
"1425","2012-08-27",1.21
"1426","2012-08-28",1.21
"1427","2012-08-29",1.2
"1428","2012-08-30",1.21
"1429","2012-08-31",1.22
"1430","2012-09-04",1.26
"1431","2012-09-05",1.26
"1432","2012-09-06",1.26
"1433","2012-09-07",1.2
"1434","2012-09-10",1.18
"1435","2012-09-11",1.35
"1436","2012-09-12",1.24
"1437","2012-09-13",1.23
"1438","2012-09-14",1.2
"1439","2012-09-17",1.21
"1440","2012-09-18",1.21
"1441","2012-09-19",1.2
"1442","2012-09-20",1.28
"1443","2012-09-21",1.4
"1444","2012-09-24",1.37
"1445","2012-09-25",1.38
"1446","2012-09-26",1.54
"1447","2012-09-27",1.65
"1448","2012-09-28",1.7
"1449","2012-10-01",1.68
"1450","2012-10-02",1.61
"1451","2012-10-03",1.49
"1452","2012-10-04",1.58
"1453","2012-10-05",1.53
"1454","2012-10-08",1.59
"1455","2012-10-09",1.55
"1456","2012-10-10",1.55
"1457","2012-10-11",1.55
"1458","2012-10-12",1.55
"1459","2012-10-15",1.68
"1460","2012-10-16",1.68
"1461","2012-10-17",1.68
"1462","2012-10-18",1.59
"1463","2012-10-19",1.54
"1464","2012-10-22",1.54
"1465","2012-10-23",1.54
"1466","2012-10-24",1.6
"1467","2012-10-25",1.61
"1468","2012-10-26",1.56
"1469","2012-10-31",1.54
"1470","2012-11-01",1.53
"1471","2012-11-02",1.57
"1472","2012-11-05",1.57
"1473","2012-11-06",1.57
"1474","2012-11-07",1.61
"1475","2012-11-08",1.49
"1476","2012-11-09",1.53
"1477","2012-11-12",1.68
"1478","2012-11-13",1.69
"1479","2012-11-14",1.85
"1480","2012-11-15",1.98
"1481","2012-11-16",2.03
"1482","2012-11-19",2.12
"1483","2012-11-20",2.05
"1484","2012-11-21",2.05
"1485","2012-11-23",2.12
"1486","2012-11-26",2.06
"1487","2012-11-27",2.08
"1488","2012-11-28",2.1
"1489","2012-11-29",2.06
"1490","2012-11-30",2.15
"1491","2012-12-03",2.12
"1492","2012-12-04",2.12
"1493","2012-12-05",2.12
"1494","2012-12-06",2.15
"1495","2012-12-07",2.15
"1496","2012-12-10",2.16
"1497","2012-12-11",2.19
"1498","2012-12-12",2.16
"1499","2012-12-13",2.16
"1500","2012-12-14",2.16
"1501","2012-12-17",2.25
"1502","2012-12-18",2.2
"1503","2012-12-19",2.22
"1504","2012-12-20",2.18
"1505","2012-12-21",2.18
"1506","2012-12-24",2.18
"1507","2012-12-26",2.18
"1508","2012-12-27",2.2
"1509","2012-12-28",2.23
"1510","2012-12-31",2.22
"1511","2013-01-02",2.29
"1512","2013-01-03",2.29
"1513","2013-01-04",2.25
"1514","2013-01-07",2.25
"1515","2013-01-08",2.25
"1516","2013-01-09",2.26
"1517","2013-01-10",2.27
"1518","2013-01-11",2.3
"1519","2013-01-14",2.15
"1520","2013-01-15",2.15
"1521","2013-01-16",2.25
"1522","2013-01-17",2.26
"1523","2013-01-18",2.15
"1524","2013-01-22",2.14
"1525","2013-01-23",2.14
"1526","2013-01-24",2.11
"1527","2013-01-25",2.18
"1528","2013-01-28",2.14
"1529","2013-01-29",2.11
"1530","2013-01-30",2.16
"1531","2013-01-31",2.16
"1532","2013-02-01",2.16
"1533","2013-02-04",2.16
"1534","2013-02-05",2.13
"1535","2013-02-06",2.13
"1536","2013-02-07",2.13
"1537","2013-02-08",2.13
"1538","2013-02-11",2.06
"1539","2013-02-12",2.11
"1540","2013-02-13",2.11
"1541","2013-02-14",2.07
"1542","2013-02-15",2.07
"1543","2013-02-19",2.07
"1544","2013-02-20",2.09
"1545","2013-02-21",2.05
"1546","2013-02-22",2.05
"1547","2013-02-25",2.01
"1548","2013-02-26",2.23
"1549","2013-02-27",2.23
"1550","2013-02-28",2.19
"1551","2013-03-01",2.3
"1552","2013-03-04",2.3
"1553","2013-03-05",2.3
"1554","2013-03-06",2.3
"1555","2013-03-07",2.22
"1556","2013-03-08",2.3
"1557","2013-03-11",2.16
"1558","2013-03-12",2.21
"1559","2013-03-13",2.21
"1560","2013-03-14",2.2
"1561","2013-03-15",2.25
"1562","2013-03-18",2.12
"1563","2013-03-19",2.12
"1564","2013-03-20",2.15
"1565","2013-03-21",2.22
"1566","2013-03-22",2.22
"1567","2013-03-25",2.22
"1568","2013-03-26",2.22
"1569","2013-03-27",2.22
"1570","2013-03-28",2.21
"1571","2013-04-01",2.18
"1572","2013-04-02",2.22
"1573","2013-04-03",2.22
"1574","2013-04-04",2.24
"1575","2013-04-05",2.24
"1576","2013-04-08",2.3
"1577","2013-04-09",2.3
"1578","2013-04-10",2.36
"1579","2013-04-11",2.49
"1580","2013-04-12",2.35
"1581","2013-04-15",2.35
"1582","2013-04-16",2.35
"1583","2013-04-17",2.35
"1584","2013-04-18",2.23
"1585","2013-04-19",2.2
"1586","2013-04-22",2.2
"1587","2013-04-23",2.25
"1588","2013-04-24",2.25
"1589","2013-04-25",2.25
"1590","2013-04-26",2.25
"1591","2013-04-29",2.25
"1592","2013-04-30",2.25
"1593","2013-05-01",2.25
"1594","2013-05-02",2.25
"1595","2013-05-03",2.25
"1596","2013-05-06",2.31
"1597","2013-05-07",2.37
"1598","2013-05-08",2.26
"1599","2013-05-09",2.26
"1600","2013-05-10",2.48
"1601","2013-05-13",2.44
"1602","2013-05-14",2.55
"1603","2013-05-15",2.31
"1604","2013-05-16",2.55
"1605","2013-05-17",2.51
"1606","2013-05-20",2.54
"1607","2013-05-21",2.55
"1608","2013-05-22",2.6
"1609","2013-05-23",2.68
"1610","2013-05-24",2.67
"1611","2013-05-28",2.8
"1612","2013-05-29",2.95
"1613","2013-05-30",2.96
"1614","2013-05-31",2.96
"1615","2013-06-03",2.96
"1616","2013-06-04",3
"1617","2013-06-05",3.12
"1618","2013-06-06",3.21
"1619","2013-06-07",3.37
"1620","2013-06-10",3.7
"1621","2013-06-11",3.7
"1622","2013-06-12",3.61
"1623","2013-06-13",3.54
"1624","2013-06-14",3.41
"1625","2013-06-17",3.21
"1626","2013-06-18",3.21
"1627","2013-06-19",2.97
"1628","2013-06-20",2.72
"1629","2013-06-21",2.69
"1630","2013-06-24",2.73
"1631","2013-06-25",2.56
"1632","2013-06-26",2.68
"1633","2013-06-27",3.04
"1634","2013-06-28",3.01
"1635","2013-07-01",2.89
"1636","2013-07-02",2.98
"1637","2013-07-03",2.8
"1638","2013-07-05",2.97
"1639","2013-07-08",3.08
"1640","2013-07-09",2.89
"1641","2013-07-10",2.85
"1642","2013-07-11",2.79
"1643","2013-07-12",2.76
"1644","2013-07-15",2.8
"1645","2013-07-16",2.9
"1646","2013-07-17",2.98
"1647","2013-07-18",2.98
"1648","2013-07-19",2.9
"1649","2013-07-22",2.94
"1650","2013-07-23",2.92
"1651","2013-07-24",2.92
"1652","2013-07-25",2.81
"1653","2013-07-26",2.8
"1654","2013-07-29",2.85
"1655","2013-07-30",2.81
"1656","2013-07-31",2.81
"1657","2013-08-01",2.92
"1658","2013-08-02",2.9
"1659","2013-08-05",3
"1660","2013-08-06",2.95
"1661","2013-08-07",2.86
"1662","2013-08-08",2.91
"1663","2013-08-09",3.02
"1664","2013-08-12",3
"1665","2013-08-13",2.98
"1666","2013-08-14",2.95
"1667","2013-08-15",2.92
"1668","2013-08-16",2.95
"1669","2013-08-19",2.92
"1670","2013-08-20",3.35
"1671","2013-08-21",3.48
"1672","2013-08-22",3.53
"1673","2013-08-23",3.54
"1674","2013-08-26",3.6
"1675","2013-08-27",3.73
"1676","2013-08-28",3.69
"1677","2013-08-29",3.74
"1678","2013-08-30",3.75
"1679","2013-09-03",3.75
"1680","2013-09-04",3.73
"1681","2013-09-05",3.72
"1682","2013-09-06",3.73
"1683","2013-09-09",3.59
"1684","2013-09-10",3.62
"1685","2013-09-11",3.44
"1686","2013-09-12",3.35
"1687","2013-09-13",3.42
"1688","2013-09-16",3.47
"1689","2013-09-17",3.53
"1690","2013-09-18",3.66
"1691","2013-09-19",3.48
"1692","2013-09-20",3.7
"1693","2013-09-23",3.6
"1694","2013-09-24",3.55
"1695","2013-09-25",3.55
"1696","2013-09-26",3.67
"1697","2013-09-27",3.71
"1698","2013-09-30",3.71
"1699","2013-10-01",3.73
"1700","2013-10-02",3.72
"1701","2013-10-03",3.71
"1702","2013-10-04",3.67
"1703","2013-10-07",3.68
"1704","2013-10-08",3.61
"1705","2013-10-09",3.61
"1706","2013-10-10",3.67
"1707","2013-10-11",3.64
"1708","2013-10-14",3.83
"1709","2013-10-15",4
"1710","2013-10-16",4
"1711","2013-10-17",3.97
"1712","2013-10-18",3.66
"1713","2013-10-21",3.78
"1714","2013-10-22",3.74
"1715","2013-10-23",3.67
"1716","2013-10-24",3.7
"1717","2013-10-25",3.77
"1718","2013-10-28",3.8
"1719","2013-10-29",3.83
"1720","2013-10-30",3.81
"1721","2013-10-31",3.86
"1722","2013-11-01",3.8
"1723","2013-11-04",3.68
"1724","2013-11-05",3.65
"1725","2013-11-06",3.65
"1726","2013-11-07",3.89
"1727","2013-11-08",3.65
"1728","2013-11-11",3.53
"1729","2013-11-12",3.6
"1730","2013-11-13",3.67
"1731","2013-11-14",3.67
"1732","2013-11-15",3.73
"1733","2013-11-18",3.81
"1734","2013-11-19",3.7
"1735","2013-11-20",3.7
"1736","2013-11-21",3.8
"1737","2013-11-22",3.79
"1738","2013-11-25",3.68
"1739","2013-11-26",3.74
"1740","2013-11-27",3.66
"1741","2013-11-29",3.78
"1742","2013-12-02",3.74
"1743","2013-12-03",3.83
"1744","2013-12-04",3.73
"1745","2013-12-05",3.74
"1746","2013-12-06",3.76
"1747","2013-12-09",3.77
"1748","2013-12-10",3.7
"1749","2013-12-11",3.94
"1750","2013-12-12",3.94
"1751","2013-12-13",4.25
"1752","2013-12-16",4.2
"1753","2013-12-17",4.18
"1754","2013-12-18",4.19
"1755","2013-12-19",4.32
"1756","2013-12-20",4.64
"1757","2013-12-23",5.08
"1758","2013-12-24",5.5
"1759","2013-12-26",5.33
"1760","2013-12-27",4.91
"1761","2013-12-30",5.15
"1762","2013-12-31",5.31
"1763","2014-01-02",5.15
"1764","2014-01-03",5.03
"1765","2014-01-06",5.11
"1766","2014-01-07",5.09
"1767","2014-01-08",4.91
"1768","2014-01-09",4.9
"1769","2014-01-10",5.06
"1770","2014-01-13",4.86
"1771","2014-01-14",4.69
"1772","2014-01-15",4.68
"1773","2014-01-16",4.58
"1774","2014-01-17",4.64
"1775","2014-01-21",4.84
"1776","2014-01-22",4.87
"1777","2014-01-23",4.91
"1778","2014-01-24",4.82
"1779","2014-01-27",4.72
"1780","2014-01-28",4.8
"1781","2014-01-29",4.66
"1782","2014-01-30",4.64
"1783","2014-01-31",4.73
"1784","2014-02-03",4.69
"1785","2014-02-04",4.71
"1786","2014-02-05",4.71
"1787","2014-02-06",4.8
"1788","2014-02-07",4.81
"1789","2014-02-10",4.65
"1790","2014-02-11",4.6
"1791","2014-02-12",4.7
"1792","2014-02-13",4.69
"1793","2014-02-14",4.66
"1794","2014-02-18",4.59
"1795","2014-02-19",4.51
"1796","2014-02-20",4.58
"1797","2014-02-21",4.62
"1798","2014-02-24",4.6
"1799","2014-02-25",4.46
"1800","2014-02-26",4.55
"1801","2014-02-27",4.57
"1802","2014-02-28",4.61
"1803","2014-03-03",4.58
"1804","2014-03-04",4.58
"1805","2014-03-05",4.6
"1806","2014-03-06",4.67
"1807","2014-03-07",4.67
"1808","2014-03-10",4.6
"1809","2014-03-11",4.45
"1810","2014-03-12",4.44
"1811","2014-03-13",4.45
"1812","2014-03-14",4.49
"1813","2014-03-17",4.5
"1814","2014-03-18",4.52
"1815","2014-03-19",4.5
"1816","2014-03-20",4.54
"1817","2014-03-21",4.85
"1818","2014-03-24",4.82
"1819","2014-03-25",4.67
"1820","2014-03-26",4.61
"1821","2014-03-27",4.55
"1822","2014-03-28",4.56
"1823","2014-03-31",4.53
"1824","2014-04-01",4.57
"1825","2014-04-02",4.55
"1826","2014-04-03",4.66
"1827","2014-04-04",4.67
"1828","2014-04-07",4.58
"1829","2014-04-08",4.55
"1830","2014-04-09",4.54
"1831","2014-04-10",4.52
"1832","2014-04-11",4.55
"1833","2014-04-14",4.46
"1834","2014-04-15",4.46
"1835","2014-04-16",4.45
"1836","2014-04-17",4.46
"1837","2014-04-21",4.46
"1838","2014-04-22",4.6
"1839","2014-04-23",4.6
"1840","2014-04-24",4.6
"1841","2014-04-25",4.63
"1842","2014-04-28",4.67
"1843","2014-04-29",4.67
"1844","2014-04-30",4.67
"1845","2014-05-01",4.65
"1846","2014-05-02",4.68
"1847","2014-05-05",4.67
"1848","2014-05-06",4.66
"1849","2014-05-07",4.73
"1850","2014-05-08",4.66
"1851","2014-05-09",5.02
"1852","2014-05-12",5.11
"1853","2014-05-13",5.11
"1854","2014-05-14",5.25
"1855","2014-05-15",5.26
"1856","2014-05-16",5.22
"1857","2014-05-19",5.33
"1858","2014-05-20",5.27
"1859","2014-05-21",5.26
"1860","2014-05-22",5.35
"1861","2014-05-23",5.74
"1862","2014-05-27",5.84
"1863","2014-05-28",5.84
"1864","2014-05-29",6.08
"1865","2014-05-30",6.25
"1866","2014-06-02",6.75
"1867","2014-06-03",7.02
"1868","2014-06-04",6.9
"1869","2014-06-05",7.1
"1870","2014-06-06",7.13
"1871","2014-06-09",7.47
"1872","2014-06-10",7.68
"1873","2014-06-11",7.61
"1874","2014-06-12",7.59
"1875","2014-06-13",7.23
"1876","2014-06-16",7.31
"1877","2014-06-17",7.45
"1878","2014-06-18",7.44
"1879","2014-06-19",7.21
"1880","2014-06-20",7.33
"1881","2014-06-23",8.31
"1882","2014-06-24",7.61
"1883","2014-06-25",7.87
"1884","2014-06-26",7.92
"1885","2014-06-27",8
"1886","2014-06-30",8.67
"1887","2014-07-01",8.89
"1888","2014-07-02",8.69
"1889","2014-07-03",9.05
"1890","2014-07-07",9.17
"1891","2014-07-08",9.24
"1892","2014-07-09",9.48
"1893","2014-07-10",9.71
"1894","2014-07-11",9.51
"1895","2014-07-14",9.02
"1896","2014-07-15",8.34
"1897","2014-07-16",8.57
"1898","2014-07-17",8.85
"1899","2014-07-18",9.27
"1900","2014-07-21",9
"1901","2014-07-22",8.71
"1902","2014-07-23",8.52
"1903","2014-07-24",8.47
"1904","2014-07-25",8.46
"1905","2014-07-28",8.04
"1906","2014-07-29",8.18
"1907","2014-07-30",7.83
"1908","2014-07-31",7.72
"1909","2014-08-01",7.34
"1910","2014-08-04",7.51
"1911","2014-08-05",7.5
"1912","2014-08-06",7.52
"1913","2014-08-07",7.35
"1914","2014-08-08",8.68
"1915","2014-08-11",9.18
"1916","2014-08-12",9.21
"1917","2014-08-13",9.46
"1918","2014-08-14",10.6
"1919","2014-08-15",10.48
"1920","2014-08-18",11.25
"1921","2014-08-19",11.23
"1922","2014-08-20",11.52
"1923","2014-08-21",11.71
"1924","2014-08-22",11.62
"1925","2014-08-25",11.27
"1926","2014-08-26",11.48
"1927","2014-08-27",11.25
"1928","2014-08-28",11.1
"1929","2014-08-29",10.75
"1930","2014-09-02",11.38
"1931","2014-09-03",12.42
"1932","2014-09-04",12.14
"1933","2014-09-05",12.16
"1934","2014-09-08",12.24
"1935","2014-09-09",11.83
"1936","2014-09-10",11.41
