"","date","IMMU"
"1000","2010-12-20",3.64
"1001","2010-12-21",3.67
"1002","2010-12-22",3.68
"1003","2010-12-23",3.67
"1004","2010-12-27",3.67
"1005","2010-12-28",3.67
"1006","2010-12-29",3.62
"1007","2010-12-30",3.6
"1008","2010-12-31",3.58
"1009","2011-01-03",3.59
"1010","2011-01-04",3.46
"1011","2011-01-05",3.53
"1012","2011-01-06",3.55
"1013","2011-01-07",3.54
"1014","2011-01-10",3.44
"1015","2011-01-11",3.38
"1016","2011-01-12",3.35
"1017","2011-01-13",3.33
"1018","2011-01-14",3.4
"1019","2011-01-18",3.44
"1020","2011-01-19",3.34
"1021","2011-01-20",3.37
"1022","2011-01-21",3.53
"1023","2011-01-24",3.49
"1024","2011-01-25",3.34
"1025","2011-01-26",3.37
"1026","2011-01-27",3.35
"1027","2011-01-28",3.26
"1028","2011-01-31",3.27
"1029","2011-02-01",3.26
"1030","2011-02-02",3.31
"1031","2011-02-03",3.29
"1032","2011-02-04",3.26
"1033","2011-02-07",3.28
"1034","2011-02-08",3.28
"1035","2011-02-09",3.21
"1036","2011-02-10",3.22
"1037","2011-02-11",3.24
"1038","2011-02-14",3.31
"1039","2011-02-15",3.36
"1040","2011-02-16",3.47
"1041","2011-02-17",3.43
"1042","2011-02-18",3.49
"1043","2011-02-22",3.27
"1044","2011-02-23",3.33
"1045","2011-02-24",3.43
"1046","2011-02-25",3.58
"1047","2011-02-28",3.66
"1048","2011-03-01",3.48
"1049","2011-03-02",3.5
"1050","2011-03-03",3.58
"1051","2011-03-04",3.47
"1052","2011-03-07",3.35
"1053","2011-03-08",3.41
"1054","2011-03-09",3.37
"1055","2011-03-10",3.34
"1056","2011-03-11",3.43
"1057","2011-03-14",3.37
"1058","2011-03-15",3.33
"1059","2011-03-16",3.28
"1060","2011-03-17",3.32
"1061","2011-03-18",3.4
"1062","2011-03-21",3.4
"1063","2011-03-22",3.52
"1064","2011-03-23",3.54
"1065","2011-03-24",3.49
"1066","2011-03-25",3.53
"1067","2011-03-28",3.49
"1068","2011-03-29",3.65
"1069","2011-03-30",3.7
"1070","2011-03-31",3.82
"1071","2011-04-01",3.76
"1072","2011-04-04",3.75
"1073","2011-04-05",3.96
"1074","2011-04-06",4.01
"1075","2011-04-07",3.9
"1076","2011-04-08",3.92
"1077","2011-04-11",3.89
"1078","2011-04-12",3.75
"1079","2011-04-13",3.78
"1080","2011-04-14",3.85
"1081","2011-04-15",3.83
"1082","2011-04-18",3.75
"1083","2011-04-19",3.76
"1084","2011-04-20",3.77
"1085","2011-04-21",3.78
"1086","2011-04-25",3.76
"1087","2011-04-26",3.89
"1088","2011-04-27",4
"1089","2011-04-28",4.05
"1090","2011-04-29",4.23
"1091","2011-05-02",3.9
"1092","2011-05-03",3.98
"1093","2011-05-04",3.88
"1094","2011-05-05",3.85
"1095","2011-05-06",3.91
"1096","2011-05-09",4.01
"1097","2011-05-10",4.03
"1098","2011-05-11",3.94
"1099","2011-05-12",3.98
"1100","2011-05-13",3.8
"1101","2011-05-16",3.76
"1102","2011-05-17",4
"1103","2011-05-18",4.09
"1104","2011-05-19",4.08
"1105","2011-05-20",4
"1106","2011-05-23",4
"1107","2011-05-24",3.91
"1108","2011-05-25",4.03
"1109","2011-05-26",4.2
"1110","2011-05-27",4.3
"1111","2011-05-31",4.42
"1112","2011-06-01",4.27
"1113","2011-06-02",4.37
"1114","2011-06-03",4.2
"1115","2011-06-06",4.1
"1116","2011-06-07",4.01
"1117","2011-06-08",3.98
"1118","2011-06-09",3.94
"1119","2011-06-10",3.81
"1120","2011-06-13",3.64
"1121","2011-06-14",3.7
"1122","2011-06-15",3.61
"1123","2011-06-16",3.72
"1124","2011-06-17",3.78
"1125","2011-06-20",3.75
"1126","2011-06-21",3.79
"1127","2011-06-22",3.73
"1128","2011-06-23",3.82
"1129","2011-06-24",3.82
"1130","2011-06-27",3.78
"1131","2011-06-28",3.92
"1132","2011-06-29",4.09
"1133","2011-06-30",4.07
"1134","2011-07-01",4.09
"1135","2011-07-05",4.04
"1136","2011-07-06",4.04
"1137","2011-07-07",4.21
"1138","2011-07-08",4.18
"1139","2011-07-11",4.07
"1140","2011-07-12",4.06
"1141","2011-07-13",4.15
"1142","2011-07-14",4.12
"1143","2011-07-15",4.13
"1144","2011-07-18",4.07
"1145","2011-07-19",4.14
"1146","2011-07-20",4.17
"1147","2011-07-21",4.21
"1148","2011-07-22",4.3
"1149","2011-07-25",4.25
"1150","2011-07-26",4.2
"1151","2011-07-27",4
"1152","2011-07-28",4.02
"1153","2011-07-29",4.08
"1154","2011-08-01",4.06
"1155","2011-08-02",3.94
"1156","2011-08-03",3.9
"1157","2011-08-04",3.59
"1158","2011-08-05",3.41
"1159","2011-08-08",3.05
"1160","2011-08-09",3.15
"1161","2011-08-10",2.88
"1162","2011-08-11",3.05
"1163","2011-08-12",3.22
"1164","2011-08-15",3.23
"1165","2011-08-16",3.17
"1166","2011-08-17",3.21
"1167","2011-08-18",3.01
"1168","2011-08-19",3.1
"1169","2011-08-22",3.15
"1170","2011-08-23",3.55
"1171","2011-08-24",3.43
"1172","2011-08-25",3.69
"1173","2011-08-26",3.66
"1174","2011-08-29",3.9
"1175","2011-08-30",3.98
"1176","2011-08-31",4.01
"1177","2011-09-01",3.96
"1178","2011-09-02",3.92
"1179","2011-09-06",3.86
"1180","2011-09-07",4.06
"1181","2011-09-08",3.9
"1182","2011-09-09",3.87
"1183","2011-09-12",3.87
"1184","2011-09-13",3.85
"1185","2011-09-14",3.84
"1186","2011-09-15",3.93
"1187","2011-09-16",4
"1188","2011-09-19",3.74
"1189","2011-09-20",3.75
"1190","2011-09-21",3.75
"1191","2011-09-22",3.5
"1192","2011-09-23",3.3
"1193","2011-09-26",3.37
"1194","2011-09-27",3.54
"1195","2011-09-28",3.29
"1196","2011-09-29",3.3
"1197","2011-09-30",3.2
"1198","2011-10-03",3.05
"1199","2011-10-04",3.18
"1200","2011-10-05",3.18
"1201","2011-10-06",3.33
"1202","2011-10-07",3.21
"1203","2011-10-10",3.3
"1204","2011-10-11",3.27
"1205","2011-10-12",3.36
"1206","2011-10-13",3.36
"1207","2011-10-14",3.43
"1208","2011-10-17",3.35
"1209","2011-10-18",3.43
"1210","2011-10-19",3.38
"1211","2011-10-20",3.4
"1212","2011-10-21",3.47
"1213","2011-10-24",3.63
"1214","2011-10-25",3.54
"1215","2011-10-26",3.59
"1216","2011-10-27",3.82
"1217","2011-10-28",3.8
"1218","2011-10-31",3.64
"1219","2011-11-01",3.4
"1220","2011-11-02",3.49
"1221","2011-11-03",3.49
"1222","2011-11-04",3.34
"1223","2011-11-07",3.29
"1224","2011-11-08",3.32
"1225","2011-11-09",3.2
"1226","2011-11-10",3.17
"1227","2011-11-11",3.26
"1228","2011-11-14",3.2
"1229","2011-11-15",3.24
"1230","2011-11-16",3.16
"1231","2011-11-17",3.08
"1232","2011-11-18",3.04
"1233","2011-11-21",2.95
"1234","2011-11-22",3.05
"1235","2011-11-23",2.96
"1236","2011-11-25",2.94
"1237","2011-11-28",3.08
"1238","2011-11-29",3.05
"1239","2011-11-30",3.36
"1240","2011-12-01",3.29
"1241","2011-12-02",3.32
"1242","2011-12-05",3.3
"1243","2011-12-06",3.37
"1244","2011-12-07",3.31
"1245","2011-12-08",3.27
"1246","2011-12-09",3.39
"1247","2011-12-12",3.19
"1248","2011-12-13",3.15
"1249","2011-12-14",3.16
"1250","2011-12-15",3.14
"1251","2011-12-16",3.17
"1252","2011-12-19",3.1
"1253","2011-12-20",3.3
"1254","2011-12-21",3.33
"1255","2011-12-22",3.44
"1256","2011-12-23",3.39
"1257","2011-12-27",3.37
"1258","2011-12-28",3.34
"1259","2011-12-29",3.34
"1260","2011-12-30",3.33
"1261","2012-01-03",3.4
"1262","2012-01-04",3.33
"1263","2012-01-05",3.35
"1264","2012-01-06",3.37
"1265","2012-01-09",3.31
"1266","2012-01-10",3.38
"1267","2012-01-11",3.44
"1268","2012-01-12",3.46
"1269","2012-01-13",3.45
"1270","2012-01-17",3.37
"1271","2012-01-18",3.6
"1272","2012-01-19",3.58
"1273","2012-01-20",3.5
"1274","2012-01-23",3.35
"1275","2012-01-24",3.43
"1276","2012-01-25",3.48
"1277","2012-01-26",3.45
"1278","2012-01-27",3.47
"1279","2012-01-30",3.42
"1280","2012-01-31",3.52
"1281","2012-02-01",3.71
"1282","2012-02-02",3.77
"1283","2012-02-03",3.84
"1284","2012-02-06",3.82
"1285","2012-02-07",3.83
"1286","2012-02-08",3.74
"1287","2012-02-09",3.7
"1288","2012-02-10",3.68
"1289","2012-02-13",3.7
"1290","2012-02-14",3.63
"1291","2012-02-15",3.64
"1292","2012-02-16",3.77
"1293","2012-02-17",3.8
"1294","2012-02-21",3.6
"1295","2012-02-22",3.55
"1296","2012-02-23",3.66
"1297","2012-02-24",3.63
"1298","2012-02-27",3.61
"1299","2012-02-28",3.58
"1300","2012-02-29",3.56
"1301","2012-03-01",3.5
"1302","2012-03-02",3.46
"1303","2012-03-05",3.41
"1304","2012-03-06",3.28
"1305","2012-03-07",3.37
"1306","2012-03-08",3.42
"1307","2012-03-09",3.54
"1308","2012-03-12",3.5
"1309","2012-03-13",3.48
"1310","2012-03-14",3.39
"1311","2012-03-15",3.43
"1312","2012-03-16",3.46
"1313","2012-03-19",3.49
"1314","2012-03-20",3.45
"1315","2012-03-21",3.5
"1316","2012-03-22",3.5
"1317","2012-03-23",3.6
"1318","2012-03-26",3.72
"1319","2012-03-27",3.72
"1320","2012-03-28",3.66
"1321","2012-03-29",3.64
"1322","2012-03-30",3.63
"1323","2012-04-02",3.61
"1324","2012-04-03",3.61
"1325","2012-04-04",3.46
"1326","2012-04-05",3.42
"1327","2012-04-09",3.35
"1328","2012-04-10",3.25
"1329","2012-04-11",3.38
"1330","2012-04-12",3.37
"1331","2012-04-13",3.33
"1332","2012-04-16",3.3
"1333","2012-04-17",3.3
"1334","2012-04-18",3.18
"1335","2012-04-19",3.5
"1336","2012-04-20",3.68
"1337","2012-04-23",3.66
"1338","2012-04-24",3.86
"1339","2012-04-25",3.91
"1340","2012-04-26",3.87
"1341","2012-04-27",3.7
"1342","2012-04-30",3.59
"1343","2012-05-01",3.59
"1344","2012-05-02",3.55
"1345","2012-05-03",3.5
"1346","2012-05-04",3.47
"1347","2012-05-07",3.56
"1348","2012-05-08",3.61
"1349","2012-05-09",3.46
"1350","2012-05-10",3.54
"1351","2012-05-11",3.53
"1352","2012-05-14",3.61
"1353","2012-05-15",3.6
"1354","2012-05-16",3.53
"1355","2012-05-17",3.48
"1356","2012-05-18",3.4
"1357","2012-05-21",3.35
"1358","2012-05-22",3.3
"1359","2012-05-23",3.34
"1360","2012-05-24",3.3
"1361","2012-05-25",3.37
"1362","2012-05-29",3.41
"1363","2012-05-30",3.35
"1364","2012-05-31",3.32
"1365","2012-06-01",3.28
"1366","2012-06-04",3.4
"1367","2012-06-05",3.41
"1368","2012-06-06",3.35
"1369","2012-06-07",3.37
"1370","2012-06-08",3.52
"1371","2012-06-11",3.35
"1372","2012-06-12",3.31
"1373","2012-06-13",3.3
"1374","2012-06-14",3.37
"1375","2012-06-15",3.52
"1376","2012-06-18",3.5
"1377","2012-06-19",3.54
"1378","2012-06-20",3.53
"1379","2012-06-21",3.59
"1380","2012-06-22",3.75
"1381","2012-06-25",3.56
"1382","2012-06-26",3.55
"1383","2012-06-27",3.58
"1384","2012-06-28",3.44
"1385","2012-06-29",3.56
"1386","2012-07-02",3.59
"1387","2012-07-03",3.55
"1388","2012-07-05",3.47
"1389","2012-07-06",3.5
"1390","2012-07-09",3.51
"1391","2012-07-10",3.54
"1392","2012-07-11",3.56
"1393","2012-07-12",3.58
"1394","2012-07-13",3.56
"1395","2012-07-16",3.49
"1396","2012-07-17",3.53
"1397","2012-07-18",3.55
"1398","2012-07-19",3.52
"1399","2012-07-20",3.48
"1400","2012-07-23",3.36
"1401","2012-07-24",3.44
"1402","2012-07-25",3.51
"1403","2012-07-26",3.51
"1404","2012-07-27",3.54
"1405","2012-07-30",3.51
"1406","2012-07-31",3.46
"1407","2012-08-01",3.39
"1408","2012-08-02",3.38
"1409","2012-08-03",3.49
"1410","2012-08-06",3.5
"1411","2012-08-07",3.54
"1412","2012-08-08",3.46
"1413","2012-08-09",3.51
"1414","2012-08-10",3.44
"1415","2012-08-13",3.44
"1416","2012-08-14",3.45
"1417","2012-08-15",3.51
"1418","2012-08-16",3.53
"1419","2012-08-17",3.55
"1420","2012-08-20",3.45
"1421","2012-08-21",3.49
"1422","2012-08-22",3.49
"1423","2012-08-23",3.46
"1424","2012-08-24",3.47
"1425","2012-08-27",3.46
"1426","2012-08-28",3.32
"1427","2012-08-29",3.39
"1428","2012-08-30",3.4
"1429","2012-08-31",3.37
"1430","2012-09-04",3.36
"1431","2012-09-05",3.45
"1432","2012-09-06",3.52
"1433","2012-09-07",3.46
"1434","2012-09-10",3.43
"1435","2012-09-11",3.4
"1436","2012-09-12",3.4
"1437","2012-09-13",3.5
"1438","2012-09-14",3.53
"1439","2012-09-17",3.54
"1440","2012-09-18",3.64
"1441","2012-09-19",3.67
"1442","2012-09-20",3.57
"1443","2012-09-21",3.66
"1444","2012-09-24",3.63
"1445","2012-09-25",3.59
"1446","2012-09-26",3.57
"1447","2012-09-27",3.55
"1448","2012-09-28",3.51
"1449","2012-10-01",3.51
"1450","2012-10-02",3.46
"1451","2012-10-03",3.46
"1452","2012-10-04",3.55
"1453","2012-10-05",3.55
"1454","2012-10-08",3.54
"1455","2012-10-09",3.48
"1456","2012-10-10",3.49
"1457","2012-10-11",3.49
"1458","2012-10-12",3.47
"1459","2012-10-15",3.47
"1460","2012-10-16",3.48
"1461","2012-10-17",3.5
"1462","2012-10-18",3.47
"1463","2012-10-19",3.39
"1464","2012-10-22",3.38
"1465","2012-10-23",3.34
"1466","2012-10-24",3.33
"1467","2012-10-25",3.35
"1468","2012-10-26",3.33
"1469","2012-10-31",3.31
"1470","2012-11-01",3.27
"1471","2012-11-02",3.22
"1472","2012-11-05",3.26
"1473","2012-11-06",3.24
"1474","2012-11-07",3.1
"1475","2012-11-08",3.08
"1476","2012-11-09",3.19
"1477","2012-11-12",3.06
"1478","2012-11-13",3.03
"1479","2012-11-14",2.91
"1480","2012-11-15",3.09
"1481","2012-11-16",3.03
"1482","2012-11-19",2.98
"1483","2012-11-20",2.98
"1484","2012-11-21",2.87
"1485","2012-11-23",3
"1486","2012-11-26",3.06
"1487","2012-11-27",3.06
"1488","2012-11-28",3.12
"1489","2012-11-29",3.18
"1490","2012-11-30",3.19
"1491","2012-12-03",3.09
"1492","2012-12-04",3.17
"1493","2012-12-05",3.01
"1494","2012-12-06",3.05
"1495","2012-12-07",3
"1496","2012-12-10",2.99
"1497","2012-12-11",2.99
"1498","2012-12-12",2.98
"1499","2012-12-13",2.97
"1500","2012-12-14",2.94
"1501","2012-12-17",2.98
"1502","2012-12-18",3.04
"1503","2012-12-19",3.01
"1504","2012-12-20",3.04
"1505","2012-12-21",3
"1506","2012-12-24",2.98
"1507","2012-12-26",2.94
"1508","2012-12-27",2.88
"1509","2012-12-28",2.85
"1510","2012-12-31",2.92
"1511","2013-01-02",3.05
"1512","2013-01-03",3.03
"1513","2013-01-04",3.04
"1514","2013-01-07",3.04
"1515","2013-01-08",3.05
"1516","2013-01-09",3.13
"1517","2013-01-10",3.09
"1518","2013-01-11",3.02
"1519","2013-01-14",3
"1520","2013-01-15",3.01
"1521","2013-01-16",2.98
"1522","2013-01-17",2.99
"1523","2013-01-18",2.91
"1524","2013-01-22",2.9
"1525","2013-01-23",2.91
"1526","2013-01-24",2.84
"1527","2013-01-25",2.73
"1528","2013-01-28",2.81
"1529","2013-01-29",2.85
"1530","2013-01-30",2.85
"1531","2013-01-31",2.89
"1532","2013-02-01",2.99
"1533","2013-02-04",2.92
"1534","2013-02-05",2.95
"1535","2013-02-06",2.93
"1536","2013-02-07",2.89
"1537","2013-02-08",2.94
"1538","2013-02-11",2.89
"1539","2013-02-12",2.97
"1540","2013-02-13",2.9
"1541","2013-02-14",2.89
"1542","2013-02-15",2.87
"1543","2013-02-19",2.77
"1544","2013-02-20",2.8
"1545","2013-02-21",2.7
"1546","2013-02-22",2.46
"1547","2013-02-25",2.3
"1548","2013-02-26",2.3
"1549","2013-02-27",2.24
"1550","2013-02-28",2.3
"1551","2013-03-01",2.29
"1552","2013-03-04",2.34
"1553","2013-03-05",2.38
"1554","2013-03-06",2.34
"1555","2013-03-07",2.46
"1556","2013-03-08",2.5
"1557","2013-03-11",2.51
"1558","2013-03-12",2.5
"1559","2013-03-13",2.5
"1560","2013-03-14",2.49
"1561","2013-03-15",2.48
"1562","2013-03-18",2.44
"1563","2013-03-19",2.38
"1564","2013-03-20",2.32
"1565","2013-03-21",2.39
"1566","2013-03-22",2.45
"1567","2013-03-25",2.41
"1568","2013-03-26",2.44
"1569","2013-03-27",2.36
"1570","2013-03-28",2.41
"1571","2013-04-01",2.44
"1572","2013-04-02",2.65
"1573","2013-04-03",2.59
"1574","2013-04-04",2.59
"1575","2013-04-05",2.59
"1576","2013-04-08",2.46
"1577","2013-04-09",2.49
"1578","2013-04-10",2.56
"1579","2013-04-11",2.57
"1580","2013-04-12",2.53
"1581","2013-04-15",2.36
"1582","2013-04-16",2.43
"1583","2013-04-17",2.5
"1584","2013-04-18",2.47
"1585","2013-04-19",2.48
"1586","2013-04-22",2.51
"1587","2013-04-23",2.54
"1588","2013-04-24",2.44
"1589","2013-04-25",2.53
"1590","2013-04-26",2.5
"1591","2013-04-29",2.51
"1592","2013-04-30",2.56
"1593","2013-05-01",2.4
"1594","2013-05-02",2.41
"1595","2013-05-03",2.46
"1596","2013-05-06",2.42
"1597","2013-05-07",2.42
"1598","2013-05-08",2.48
"1599","2013-05-09",2.56
"1600","2013-05-10",2.6
"1601","2013-05-13",2.78
"1602","2013-05-14",2.95
"1603","2013-05-15",3.04
"1604","2013-05-16",3.11
"1605","2013-05-17",3.14
"1606","2013-05-20",3.07
"1607","2013-05-21",3.15
"1608","2013-05-22",3.14
"1609","2013-05-23",3.28
"1610","2013-05-24",3.36
"1611","2013-05-28",3.42
"1612","2013-05-29",3.46
"1613","2013-05-30",3.92
"1614","2013-05-31",3.91
"1615","2013-06-03",4.01
"1616","2013-06-04",3.86
"1617","2013-06-05",3.94
"1618","2013-06-06",4.05
"1619","2013-06-07",4.07
"1620","2013-06-10",4.29
"1621","2013-06-11",4.44
"1622","2013-06-12",4.26
"1623","2013-06-13",4.3
"1624","2013-06-14",4.09
"1625","2013-06-17",4.2
"1626","2013-06-18",4.3
"1627","2013-06-19",4.43
"1628","2013-06-20",4.31
"1629","2013-06-21",5.01
"1630","2013-06-24",4.93
"1631","2013-06-25",5.02
"1632","2013-06-26",5.15
"1633","2013-06-27",5.33
"1634","2013-06-28",5.44
"1635","2013-07-01",5.49
"1636","2013-07-02",5.53
"1637","2013-07-03",5.11
"1638","2013-07-05",5.41
"1639","2013-07-08",5.2
"1640","2013-07-09",5.24
"1641","2013-07-10",5.18
"1642","2013-07-11",5.26
"1643","2013-07-12",5.75
"1644","2013-07-15",6.27
"1645","2013-07-16",6.25
"1646","2013-07-17",6.35
"1647","2013-07-18",6.15
"1648","2013-07-19",6.18
"1649","2013-07-22",6.23
"1650","2013-07-23",5.98
"1651","2013-07-24",5.64
"1652","2013-07-25",6.08
"1653","2013-07-26",5.8
"1654","2013-07-29",5.74
"1655","2013-07-30",5.82
"1656","2013-07-31",5.69
"1657","2013-08-01",5.63
"1658","2013-08-02",5.41
"1659","2013-08-05",5.6
"1660","2013-08-06",5.47
"1661","2013-08-07",5.22
"1662","2013-08-08",5.22
"1663","2013-08-09",5.08
"1664","2013-08-12",5.16
"1665","2013-08-13",4.97
"1666","2013-08-14",5.3
"1667","2013-08-15",5.11
"1668","2013-08-16",5.13
"1669","2013-08-19",5.08
"1670","2013-08-20",5.2
"1671","2013-08-21",5.58
"1672","2013-08-22",5.4
"1673","2013-08-23",5.71
"1674","2013-08-26",6.15
"1675","2013-08-27",5.94
"1676","2013-08-28",5.96
"1677","2013-08-29",6.06
"1678","2013-08-30",5.95
"1679","2013-09-03",5.85
"1680","2013-09-04",5.97
"1681","2013-09-05",6.31
"1682","2013-09-06",6.21
"1683","2013-09-09",6.3
"1684","2013-09-10",6.52
"1685","2013-09-11",6.29
"1686","2013-09-12",6.25
"1687","2013-09-13",6.06
"1688","2013-09-16",5.86
"1689","2013-09-17",5.95
"1690","2013-09-18",5.95
"1691","2013-09-19",5.99
"1692","2013-09-20",5.83
"1693","2013-09-23",5.73
"1694","2013-09-24",6.02
"1695","2013-09-25",6.12
"1696","2013-09-26",6.15
"1697","2013-09-27",6.2
"1698","2013-09-30",6.2
"1699","2013-10-01",6.81
"1700","2013-10-02",7.14
"1701","2013-10-03",7.03
"1702","2013-10-04",6.75
"1703","2013-10-07",6.75
"1704","2013-10-08",5.95
"1705","2013-10-09",5.6
"1706","2013-10-10",5.56
"1707","2013-10-11",5.41
"1708","2013-10-14",5.33
"1709","2013-10-15",5.14
"1710","2013-10-16",5.09
"1711","2013-10-17",5.06
"1712","2013-10-18",4.47
"1713","2013-10-21",4.25
"1714","2013-10-22",4.09
"1715","2013-10-23",4.59
"1716","2013-10-24",4.21
"1717","2013-10-25",4.4
"1718","2013-10-28",4.27
"1719","2013-10-29",4.15
"1720","2013-10-30",3.84
"1721","2013-10-31",3.79
"1722","2013-11-01",3.72
"1723","2013-11-04",3.94
"1724","2013-11-05",3.46
"1725","2013-11-06",3.42
"1726","2013-11-07",3.45
"1727","2013-11-08",3.73
"1728","2013-11-11",3.66
"1729","2013-11-12",3.74
"1730","2013-11-13",3.6
"1731","2013-11-14",3.63
"1732","2013-11-15",3.79
"1733","2013-11-18",3.58
"1734","2013-11-19",3.65
"1735","2013-11-20",3.57
"1736","2013-11-21",3.9
"1737","2013-11-22",4.45
"1738","2013-11-25",4.03
"1739","2013-11-26",4.33
"1740","2013-11-27",4.27
"1741","2013-11-29",4.32
"1742","2013-12-02",4.23
"1743","2013-12-03",4.42
"1744","2013-12-04",4.71
"1745","2013-12-05",4.49
"1746","2013-12-06",4.52
"1747","2013-12-09",4.4
"1748","2013-12-10",4.14
"1749","2013-12-11",3.86
"1750","2013-12-12",3.97
"1751","2013-12-13",3.94
"1752","2013-12-16",4.07
"1753","2013-12-17",4.08
"1754","2013-12-18",4.16
"1755","2013-12-19",4.14
"1756","2013-12-20",4.28
"1757","2013-12-23",4.28
"1758","2013-12-24",4.27
"1759","2013-12-26",4.19
"1760","2013-12-27",4.13
"1761","2013-12-30",4.17
"1762","2013-12-31",4.6
"1763","2014-01-02",4.91
"1764","2014-01-03",4.92
"1765","2014-01-06",4.8
"1766","2014-01-07",4.85
"1767","2014-01-08",4.9
"1768","2014-01-09",5.18
"1769","2014-01-10",6.1
"1770","2014-01-13",5.54
"1771","2014-01-14",5.75
"1772","2014-01-15",5.54
"1773","2014-01-16",5.7
"1774","2014-01-17",5.51
"1775","2014-01-21",5.6
"1776","2014-01-22",5.63
"1777","2014-01-23",5.52
"1778","2014-01-24",5.25
"1779","2014-01-27",4.99
"1780","2014-01-28",5.12
"1781","2014-01-29",4.94
"1782","2014-01-30",4.92
"1783","2014-01-31",4.85
"1784","2014-02-03",4.65
"1785","2014-02-04",4.68
"1786","2014-02-05",4.64
"1787","2014-02-06",4.58
"1788","2014-02-07",5.02
"1789","2014-02-10",5.01
"1790","2014-02-11",4.93
"1791","2014-02-12",4.96
"1792","2014-02-13",5.01
"1793","2014-02-14",4.99
"1794","2014-02-18",5.22
"1795","2014-02-19",5.04
"1796","2014-02-20",5.22
"1797","2014-02-21",5.18
"1798","2014-02-24",5.23
"1799","2014-02-25",5.22
"1800","2014-02-26",5.21
"1801","2014-02-27",5.01
"1802","2014-02-28",4.74
"1803","2014-03-03",4.57
"1804","2014-03-04",4.93
"1805","2014-03-05",4.94
"1806","2014-03-06",4.77
"1807","2014-03-07",4.63
"1808","2014-03-10",4.87
"1809","2014-03-11",4.76
"1810","2014-03-12",4.82
"1811","2014-03-13",4.72
"1812","2014-03-14",4.56
"1813","2014-03-17",4.59
"1814","2014-03-18",4.8
"1815","2014-03-19",4.72
"1816","2014-03-20",4.66
"1817","2014-03-21",4.59
"1818","2014-03-24",4.5
"1819","2014-03-25",4.59
"1820","2014-03-26",4.5
"1821","2014-03-27",4.4
"1822","2014-03-28",4.29
"1823","2014-03-31",4.21
"1824","2014-04-01",4.42
"1825","2014-04-02",4.39
"1826","2014-04-03",4.13
"1827","2014-04-04",3.88
"1828","2014-04-07",3.95
"1829","2014-04-08",4.06
"1830","2014-04-09",4.36
"1831","2014-04-10",3.99
"1832","2014-04-11",3.8
"1833","2014-04-14",3.8
"1834","2014-04-15",3.83
"1835","2014-04-16",3.99
"1836","2014-04-17",3.96
"1837","2014-04-21",4.14
"1838","2014-04-22",4.57
"1839","2014-04-23",4.15
"1840","2014-04-24",4.15
"1841","2014-04-25",3.96
"1842","2014-04-28",3.96
"1843","2014-04-29",4.07
"1844","2014-04-30",4.21
"1845","2014-05-01",4.14
"1846","2014-05-02",3.23
"1847","2014-05-05",3.35
"1848","2014-05-06",3.24
"1849","2014-05-07",3.14
"1850","2014-05-08",3.06
"1851","2014-05-09",3.21
"1852","2014-05-12",3.33
"1853","2014-05-13",3.28
"1854","2014-05-14",3.26
"1855","2014-05-15",3.27
"1856","2014-05-16",3.23
"1857","2014-05-19",3.34
"1858","2014-05-20",3.23
"1859","2014-05-21",3.13
"1860","2014-05-22",3.28
"1861","2014-05-23",3.34
"1862","2014-05-27",3.48
"1863","2014-05-28",3.5
"1864","2014-05-29",3.47
"1865","2014-05-30",3.33
"1866","2014-06-02",3.32
"1867","2014-06-03",3.34
"1868","2014-06-04",3.36
"1869","2014-06-05",3.45
"1870","2014-06-06",3.48
"1871","2014-06-09",3.74
"1872","2014-06-10",3.78
"1873","2014-06-11",3.85
"1874","2014-06-12",3.81
"1875","2014-06-13",3.84
"1876","2014-06-16",3.69
"1877","2014-06-17",3.76
"1878","2014-06-18",3.67
"1879","2014-06-19",3.62
"1880","2014-06-20",3.68
"1881","2014-06-23",3.55
"1882","2014-06-24",3.49
"1883","2014-06-25",3.51
"1884","2014-06-26",3.49
"1885","2014-06-27",3.58
"1886","2014-06-30",3.65
"1887","2014-07-01",3.76
"1888","2014-07-02",3.85
"1889","2014-07-03",3.82
"1890","2014-07-07",3.55
"1891","2014-07-08",3.42
"1892","2014-07-09",3.56
"1893","2014-07-10",3.48
"1894","2014-07-11",3.58
"1895","2014-07-14",3.45
"1896","2014-07-15",3.33
"1897","2014-07-16",3.31
"1898","2014-07-17",3.15
"1899","2014-07-18",3.37
"1900","2014-07-21",3.37
"1901","2014-07-22",3.43
"1902","2014-07-23",3.48
"1903","2014-07-24",3.44
"1904","2014-07-25",3.34
"1905","2014-07-28",3.27
"1906","2014-07-29",3.38
"1907","2014-07-30",3.42
"1908","2014-07-31",3.24
"1909","2014-08-01",3.18
"1910","2014-08-04",3.34
"1911","2014-08-05",3.36
"1912","2014-08-06",3.44
"1913","2014-08-07",3.27
"1914","2014-08-08",3.38
"1915","2014-08-11",3.4
"1916","2014-08-12",3.27
"1917","2014-08-13",3.26
"1918","2014-08-14",3.32
"1919","2014-08-15",3.35
"1920","2014-08-18",3.39
"1921","2014-08-19",3.39
"1922","2014-08-20",3.39
"1923","2014-08-21",3.33
"1924","2014-08-22",3.44
"1925","2014-08-25",3.56
"1926","2014-08-26",3.34
"1927","2014-08-27",3.25
"1928","2014-08-28",3.2
"1929","2014-08-29",3.33
"1930","2014-09-02",3.29
"1931","2014-09-03",3.33
"1932","2014-09-04",3.26
"1933","2014-09-05",3.21
