"","date","CPAC"
"1002","2016-02-16",6.61
"1003","2016-02-17",6.7
"1004","2016-02-18",6.7
"1005","2016-02-19",6.52
"1006","2016-02-22",6.65
"1007","2016-02-23",6.34
"1008","2016-02-24",6.43
"1009","2016-02-25",6.39
"1010","2016-02-26",6.4
"1011","2016-02-29",6.36
"1012","2016-03-01",6.52
"1013","2016-03-02",6.67
"1014","2016-03-03",6.77
"1015","2016-03-04",6.7
"1016","2016-03-07",6.75
"1017","2016-03-08",7.03
"1018","2016-03-09",7.28
"1019","2016-03-10",7.35
"1020","2016-03-11",7.75
"1021","2016-03-14",7.31
"1022","2016-03-15",7.48
"1023","2016-03-16",7.3
"1024","2016-03-17",7.36
"1025","2016-03-18",7.72
"1026","2016-03-21",7.66
"1027","2016-03-22",7.54
"1028","2016-03-23",7.64
"1029","2016-03-24",7.67
"1030","2016-03-28",7.53
"1031","2016-03-29",7.56
"1032","2016-03-30",7.85
"1033","2016-03-31",7.83
"1034","2016-04-01",7.76
"1035","2016-04-04",7.55
"1036","2016-04-05",7.31
"1037","2016-04-06",7.34
"1038","2016-04-07",7.39
"1039","2016-04-08",7.15
"1040","2016-04-11",8.02
"1041","2016-04-12",8.44
"1042","2016-04-13",8.5
"1043","2016-04-14",8.27
"1044","2016-04-15",8.35
"1045","2016-04-18",8.65
"1046","2016-04-19",8.8
"1047","2016-04-20",8.82
"1048","2016-04-21",8.88
"1049","2016-04-22",8.59
"1050","2016-04-25",8.17
"1051","2016-04-26",8.59
"1052","2016-04-27",8.72
"1053","2016-04-28",8.9
"1054","2016-04-29",8.94
"1055","2016-05-02",8.95
"1056","2016-05-03",8.9
"1057","2016-05-04",9.46
"1058","2016-05-05",9.26
"1059","2016-05-06",9.12
"1060","2016-05-09",8.94
"1061","2016-05-10",9.11
"1062","2016-05-11",9.1
"1063","2016-05-12",9.15
"1064","2016-05-13",9.14
"1065","2016-05-16",9.22
"1066","2016-05-17",9.1
"1067","2016-05-18",8.88
"1068","2016-05-19",8.94
"1069","2016-05-20",9.08
"1070","2016-05-23",9.05
"1071","2016-05-24",9.1
"1072","2016-05-25",9.09
"1073","2016-05-26",9.08
"1074","2016-05-27",8.99
"1075","2016-05-31",9.02
"1076","2016-06-01",9
"1077","2016-06-02",8.9
"1078","2016-06-03",9.09
"1079","2016-06-06",9.05
"1080","2016-06-07",9.09
"1081","2016-06-08",9.09
"1082","2016-06-09",9.09
"1083","2016-06-10",9.1
"1084","2016-06-13",8.83
"1085","2016-06-14",9
"1086","2016-06-15",8.83
"1087","2016-06-16",8.82
"1088","2016-06-17",8.7
"1089","2016-06-20",9.08
"1090","2016-06-21",8.77
"1091","2016-06-22",8.7
"1092","2016-06-23",8.9
"1093","2016-06-24",8.84
"1094","2016-06-27",8.57
"1095","2016-06-28",8.99
"1096","2016-06-29",8.91
"1097","2016-06-30",8.93
"1098","2016-07-01",8.7
"1099","2016-07-05",8.75
"1100","2016-07-06",8.76
"1101","2016-07-07",8.73
"1102","2016-07-08",8.74
"1103","2016-07-11",8.75
"1104","2016-07-12",8.95
"1105","2016-07-13",9.09
"1106","2016-07-14",9.39
"1107","2016-07-15",9.44
"1108","2016-07-18",9.34
"1109","2016-07-19",9.25
"1110","2016-07-20",9.12
"1111","2016-07-21",9.25
"1112","2016-07-22",9.23
"1113","2016-07-25",9.16
"1114","2016-07-26",9.17
"1115","2016-07-27",9.17
"1116","2016-07-28",9.15
"1117","2016-07-29",8.98
"1118","2016-08-01",9.08
"1119","2016-08-02",9.01
"1120","2016-08-03",9.12
"1121","2016-08-04",9.49
"1122","2016-08-05",9.23
"1123","2016-08-08",9.21
"1124","2016-08-09",9.26
"1125","2016-08-10",9.26
"1126","2016-08-11",9.21
"1127","2016-08-12",9.15
"1128","2016-08-15",9.19
"1129","2016-08-16",9.19
"1130","2016-08-17",9
"1131","2016-08-18",9.19
"1132","2016-08-19",9.17
"1133","2016-08-22",9.34
"1134","2016-08-23",9.4
"1135","2016-08-24",9.54
"1136","2016-08-25",9.55
"1137","2016-08-26",9.74
"1138","2016-08-29",9.71
"1139","2016-08-30",9.75
"1140","2016-08-31",9.59
"1141","2016-09-01",9.31
"1142","2016-09-02",9.56
"1143","2016-09-06",10.3
"1144","2016-09-07",9.65
"1145","2016-09-08",9.7
"1146","2016-09-09",9.68
"1147","2016-09-12",9.5
"1148","2016-09-13",9.32
"1149","2016-09-14",9.46
"1150","2016-09-15",9.32
"1151","2016-09-16",9.53
"1152","2016-09-19",9.55
"1153","2016-09-20",9.64
"1154","2016-09-21",9.57
"1155","2016-09-22",9.72
"1156","2016-09-23",9.58
"1157","2016-09-26",9.54
"1158","2016-09-27",9.38
"1159","2016-09-28",9.45
"1160","2016-09-29",9.48
"1161","2016-09-30",9.42
"1162","2016-10-03",9.68
"1163","2016-10-04",9.42
"1164","2016-10-05",9.35
"1165","2016-10-06",9.34
"1166","2016-10-07",9.4
"1167","2016-10-10",9.45
"1168","2016-10-11",9.23
"1169","2016-10-12",9.58
"1170","2016-10-13",9.59
"1171","2016-10-14",9.41
"1172","2016-10-17",9.57
"1173","2016-10-18",9.6
"1174","2016-10-19",9.59
"1175","2016-10-20",9.6
"1176","2016-10-21",9.64
"1177","2016-10-24",9.35
"1178","2016-10-25",9.65
"1179","2016-10-26",9.6
"1180","2016-10-27",9.43
"1181","2016-10-28",9.54
"1182","2016-10-31",9.56
"1183","2016-11-01",9.5
"1184","2016-11-02",9.32
"1185","2016-11-03",9.36
"1186","2016-11-04",9.45
"1187","2016-11-07",9.31
"1188","2016-11-08",9.5
"1189","2016-11-09",9.45
"1190","2016-11-10",9.49
"1191","2016-11-11",9.57
"1192","2016-11-14",9.3
"1193","2016-11-15",9.35
"1194","2016-11-16",9.21
"1195","2016-11-17",9.08
"1196","2016-11-18",9.05
"1197","2016-11-21",9.17
"1198","2016-11-22",8.95
"1199","2016-11-23",8.96
"1200","2016-11-25",9.07
"1201","2016-11-28",9.13
"1202","2016-11-29",9.03
"1203","2016-11-30",8.94
"1204","2016-12-01",9.1
"1205","2016-12-02",9.15
"1206","2016-12-05",9.11
"1207","2016-12-06",9.15
"1208","2016-12-07",9.16
"1209","2016-12-08",9.03
"1210","2016-12-09",9.01
"1211","2016-12-12",8.99
"1212","2016-12-13",9.05
"1213","2016-12-14",9.12
"1214","2016-12-15",9.1
"1215","2016-12-16",9.07
"1216","2016-12-19",9.16
"1217","2016-12-20",9.16
"1218","2016-12-21",9.14
"1219","2016-12-22",9.16
"1220","2016-12-23",9.19
"1221","2016-12-27",9.17
"1222","2016-12-28",9.17
"1223","2016-12-29",9.2
"1224","2016-12-30",9.21
"1225","2017-01-03",9.22
"1226","2017-01-04",9.51
"1227","2017-01-05",9.52
"1228","2017-01-06",9.43
"1229","2017-01-09",9.52
"1230","2017-01-10",9.53
"1231","2017-01-11",9.57
"1232","2017-01-12",9.41
"1233","2017-01-13",9.39
"1234","2017-01-17",9.45
"1235","2017-01-18",9.47
"1236","2017-01-19",9.44
"1237","2017-01-20",9.45
"1238","2017-01-23",9.46
"1239","2017-01-24",9.43
"1240","2017-01-25",9.59
"1241","2017-01-26",9.57
"1242","2017-01-27",9.46
"1243","2017-01-30",9.4
"1244","2017-01-31",9.5
"1245","2017-02-01",9.9
"1246","2017-02-02",9.89
"1247","2017-02-03",9.94
"1248","2017-02-06",9.92
"1249","2017-02-07",9.77
"1250","2017-02-08",9.89
"1251","2017-02-09",9.82
"1252","2017-02-10",9.69
"1253","2017-02-13",9.51
"1254","2017-02-14",9.46
"1255","2017-02-15",9.32
"1256","2017-02-16",9.28
"1257","2017-02-17",9.2
"1258","2017-02-21",9.19
"1259","2017-02-22",9.07
"1260","2017-02-23",9.15
"1261","2017-02-24",9.15
"1262","2017-02-27",9.21
"1263","2017-02-28",9.24
"1264","2017-03-01",9.94
"1265","2017-03-02",10
"1266","2017-03-03",10.51
"1267","2017-03-06",9.95
"1268","2017-03-07",10.03
"1269","2017-03-08",9.77
"1270","2017-03-09",9.87
"1271","2017-03-10",9.85
"1272","2017-03-13",9.85
"1273","2017-03-14",9.73
"1274","2017-03-15",10.1
"1275","2017-03-16",10.51
"1276","2017-03-17",10.68
"1277","2017-03-20",10.86
"1278","2017-03-21",11.06
"1279","2017-03-22",11.15
"1280","2017-03-23",11.16
"1281","2017-03-24",11.4
"1282","2017-03-27",11.25
"1283","2017-03-28",11.11
"1284","2017-03-29",11.29
"1285","2017-03-30",11.11
"1286","2017-03-31",11.22
"1287","2017-04-03",11.2
"1288","2017-04-04",11.19
"1289","2017-04-05",11.41
"1290","2017-04-06",11.27
"1291","2017-04-07",11.13
"1292","2017-04-10",11.25
"1293","2017-04-11",11.18
"1294","2017-04-12",10.96
"1295","2017-04-13",11.28
"1296","2017-04-17",11.38
"1297","2017-04-18",11.36
"1298","2017-04-19",11.19
"1299","2017-04-20",11.04
"1300","2017-04-21",11.18
"1301","2017-04-24",10.8
"1302","2017-04-25",10.96
"1303","2017-04-26",10.66
"1304","2017-04-27",10.66
"1305","2017-04-28",10.66
"1306","2017-05-01",10.3
"1307","2017-05-02",10.31
"1308","2017-05-03",10.5
"1309","2017-05-04",10.72
"1310","2017-05-05",10.65
"1311","2017-05-08",10.56
"1312","2017-05-09",10.84
"1313","2017-05-10",11.13
"1314","2017-05-11",10.96
"1315","2017-05-12",10.66
"1316","2017-05-15",10.86
"1317","2017-05-16",11.01
"1318","2017-05-17",11.2
"1319","2017-05-18",11.04
"1320","2017-05-19",11.23
"1321","2017-05-22",11.24
"1322","2017-05-23",11.32
"1323","2017-05-24",11.55
"1324","2017-05-25",11.91
"1325","2017-05-26",11.9
"1326","2017-05-30",11.5
"1327","2017-05-31",11.35
"1328","2017-06-01",11.48
"1329","2017-06-02",11.87
"1330","2017-06-05",11.53
"1331","2017-06-06",11.75
"1332","2017-06-07",11.6
"1333","2017-06-08",11.6
"1334","2017-06-09",11.37
"1335","2017-06-12",11.74
"1336","2017-06-13",11.74
"1337","2017-06-14",11.57
"1338","2017-06-15",11.29
"1339","2017-06-16",11.44
"1340","2017-06-19",11.41
"1341","2017-06-20",11.48
"1342","2017-06-21",11.38
"1343","2017-06-22",11.56
"1344","2017-06-23",11.56
"1345","2017-06-26",11.54
"1346","2017-06-27",11.54
"1347","2017-06-28",11.2
"1348","2017-06-29",11.43
"1349","2017-06-30",11.43
"1350","2017-07-03",11.3
"1351","2017-07-05",11.11
"1352","2017-07-06",11.4
"1353","2017-07-07",11.4
"1354","2017-07-10",11.2
"1355","2017-07-11",11.54
"1356","2017-07-12",11.31
"1357","2017-07-13",11.54
"1358","2017-07-14",11.54
"1359","2017-07-17",11.25
"1360","2017-07-18",11.55
"1361","2017-07-19",11.53
"1362","2017-07-20",11.59
"1363","2017-07-21",11.89
"1364","2017-07-24",11.69
"1365","2017-07-25",11.9
"1366","2017-07-26",11.68
"1367","2017-07-27",11.3
"1368","2017-07-28",11.38
"1369","2017-07-31",11.51
"1370","2017-08-01",11.89
"1371","2017-08-02",12.3
"1372","2017-08-03",11.82
"1373","2017-08-04",11.9
"1374","2017-08-07",11.55
"1375","2017-08-08",11.47
"1376","2017-08-09",11.47
"1377","2017-08-10",11.82
"1378","2017-08-11",11.74
"1379","2017-08-14",11.39
"1380","2017-08-15",11.5
"1381","2017-08-16",11.41
"1382","2017-08-17",11.41
"1383","2017-08-18",11.8
"1384","2017-08-21",11.82
"1385","2017-08-22",11.98
"1386","2017-08-23",12.44
"1387","2017-08-24",12.2
"1388","2017-08-25",11.91
"1389","2017-08-28",11.9
"1390","2017-08-29",12.05
"1391","2017-08-30",12.17
"1392","2017-08-31",12.2
"1393","2017-09-01",12.47
"1394","2017-09-05",12.2
"1395","2017-09-06",12.65
"1396","2017-09-07",12.33
"1397","2017-09-08",12.99
"1398","2017-09-11",12.93
"1399","2017-09-12",13.15
"1400","2017-09-13",13.1
"1401","2017-09-14",13.1
"1402","2017-09-15",12.91
"1403","2017-09-18",12.71
"1404","2017-09-19",12.83
"1405","2017-09-20",12.92
"1406","2017-09-21",12.63
"1407","2017-09-22",12.74
"1408","2017-09-25",12.7
"1409","2017-09-26",12.7
"1410","2017-09-27",12.7
"1411","2017-09-28",12.7
"1412","2017-09-29",12.73
"1413","2017-10-02",12.71
"1414","2017-10-03",12.76
"1415","2017-10-04",12.94
"1416","2017-10-05",12.95
"1417","2017-10-06",12.95
"1418","2017-10-09",13.04
"1419","2017-10-10",13
"1420","2017-10-11",12.82
"1421","2017-10-12",12.82
"1422","2017-10-13",12.79
"1423","2017-10-16",12.7
"1424","2017-10-17",12.98
"1425","2017-10-18",12.9
"1426","2017-10-19",12.9
"1427","2017-10-20",12.85
"1428","2017-10-23",13
"1429","2017-10-24",13.02
"1430","2017-10-25",13.02
"1431","2017-10-26",12.8
"1432","2017-10-27",12.95
"1433","2017-10-30",12.91
"1434","2017-10-31",12.74
"1435","2017-11-01",12.61
"1436","2017-11-02",13.19
"1437","2017-11-03",12.93
"1438","2017-11-06",12.94
"1439","2017-11-07",12.88
"1440","2017-11-08",12.86
"1441","2017-11-09",12.7
"1442","2017-11-10",12.64
"1443","2017-11-13",12.45
"1444","2017-11-14",11.97
"1445","2017-11-15",11.99
"1446","2017-11-16",12.17
"1447","2017-11-17",12.01
"1448","2017-11-20",12.01
"1449","2017-11-21",12.6
"1450","2017-11-22",12.63
"1451","2017-11-24",12.8
"1452","2017-11-27",12.49
"1453","2017-11-28",12.51
"1454","2017-11-29",12.52
"1455","2017-11-30",12.51
"1456","2017-12-01",12.57
"1457","2017-12-04",12.57
"1458","2017-12-05",12.57
"1459","2017-12-06",12.59
"1460","2017-12-07",12.35
"1461","2017-12-08",12.46
"1462","2017-12-11",12.03
"1463","2017-12-12",12.53
"1464","2017-12-13",12.33
"1465","2017-12-14",11.93
"1466","2017-12-15",11.7
"1467","2017-12-18",11.55
"1468","2017-12-19",11.65
"1469","2017-12-20",11.62
"1470","2017-12-21",11.77
"1471","2017-12-22",12.01
"1472","2017-12-26",12.08
"1473","2017-12-27",12.25
"1474","2017-12-28",12.14
"1475","2017-12-29",12.4
"1476","2018-01-02",12.45
"1477","2018-01-03",12.45
"1478","2018-01-04",12.4
"1479","2018-01-05",12.45
"1480","2018-01-08",12.43
"1481","2018-01-09",12.57
"1482","2018-01-10",12.55
"1483","2018-01-11",12.77
"1484","2018-01-12",12.73
"1485","2018-01-16",12.94
"1486","2018-01-17",13
"1487","2018-01-18",12.91
"1488","2018-01-19",13.09
"1489","2018-01-22",13.34
"1490","2018-01-23",13.15
"1491","2018-01-24",12.88
"1492","2018-01-25",13.49
"1493","2018-01-26",12.9
"1494","2018-01-29",12.67
"1495","2018-01-30",12.79
"1496","2018-01-31",12.88
"1497","2018-02-01",12.98
"1498","2018-02-02",12.76
"1499","2018-02-05",12.84
"1500","2018-02-06",12.54
"1501","2018-02-07",12.15
"1502","2018-02-08",12.49
"1503","2018-02-09",12.37
"1504","2018-02-12",12.05
"1505","2018-02-13",12.1
"1506","2018-02-14",12.2
"1507","2018-02-15",12.1
"1508","2018-02-16",12.12
"1509","2018-02-20",12.12
"1510","2018-02-21",12.07
"1511","2018-02-22",11.85
"1512","2018-02-23",11.85
"1513","2018-02-26",12.23
"1514","2018-02-27",12.01
"1515","2018-02-28",12.06
"1516","2018-03-01",12.06
"1517","2018-03-02",11.85
"1518","2018-03-05",11.56
"1519","2018-03-06",11.85
"1520","2018-03-07",11.65
"1521","2018-03-08",11.96
"1522","2018-03-09",11.92
"1523","2018-03-12",11.95
"1524","2018-03-13",11.49
"1525","2018-03-14",11.68
"1526","2018-03-15",11.6
"1527","2018-03-16",11.6
"1528","2018-03-19",11.51
"1529","2018-03-20",11.51
"1530","2018-03-21",11.86
"1531","2018-03-22",11.9
"1532","2018-03-23",12.26
"1533","2018-03-26",12.14
"1534","2018-03-27",12.21
"1535","2018-03-28",12.43
"1536","2018-03-29",12
"1537","2018-04-02",11.8
"1538","2018-04-03",12.16
"1539","2018-04-04",12.35
"1540","2018-04-05",12.11
"1541","2018-04-06",12.2
"1542","2018-04-09",11.98
"1543","2018-04-10",12.34
"1544","2018-04-11",12.2
"1545","2018-04-12",12.25
"1546","2018-04-13",12.04
"1547","2018-04-16",12.12
"1548","2018-04-17",12.12
"1549","2018-04-18",12.1
"1550","2018-04-19",12.2
"1551","2018-04-20",12.05
"1552","2018-04-23",12.73
"1553","2018-04-24",12.27
"1554","2018-04-25",12.25
"1555","2018-04-26",12.13
"1556","2018-04-27",12.2
"1557","2018-04-30",12.8
"1558","2018-05-01",13.05
"1559","2018-05-02",12.6
"1560","2018-05-03",12.74
"1561","2018-05-04",12.74
"1562","2018-05-07",12.74
"1563","2018-05-08",13
"1564","2018-05-09",13
"1565","2018-05-10",12.25
"1566","2018-05-11",12.25
"1567","2018-05-14",12.07
"1568","2018-05-15",12
"1569","2018-05-16",12.05
"1570","2018-05-17",11.95
"1571","2018-05-18",11.95
"1572","2018-05-21",11.95
"1573","2018-05-22",12.11
"1574","2018-05-23",12.07
"1575","2018-05-24",12.15
"1576","2018-05-25",12.24
"1577","2018-05-29",11.95
"1578","2018-05-30",11.63
"1579","2018-05-31",11.88
"1580","2018-06-01",11.94
"1581","2018-06-04",11.94
"1582","2018-06-05",11.94
"1583","2018-06-06",12
"1584","2018-06-07",12.35
"1585","2018-06-08",12.3
"1586","2018-06-11",12.15
"1587","2018-06-12",12.15
"1588","2018-06-13",12.03
"1589","2018-06-14",12.03
"1590","2018-06-15",12.03
"1591","2018-06-18",12.29
"1592","2018-06-19",12.29
"1593","2018-06-20",11.8
"1594","2018-06-21",11.8
"1595","2018-06-22",12.01
"1596","2018-06-25",11.87
"1597","2018-06-26",11.87
"1598","2018-06-27",11.97
"1599","2018-06-28",12.05
"1600","2018-06-29",11.58
"1601","2018-07-02",11.71
"1602","2018-07-03",11.71
"1603","2018-07-05",11.51
"1604","2018-07-06",11.65
"1605","2018-07-09",11.45
"1606","2018-07-10",11.47
"1607","2018-07-11",11.73
"1608","2018-07-12",11.33
"1609","2018-07-13",11.55
"1610","2018-07-16",11.57
"1611","2018-07-17",11.29
"1612","2018-07-18",11.64
"1613","2018-07-19",11.71
"1614","2018-07-20",11.97
"1615","2018-07-23",11.45
"1616","2018-07-24",11.52
"1617","2018-07-25",11.52
"1618","2018-07-26",11.3
"1619","2018-07-27",11.3
"1620","2018-07-30",11.3
"1621","2018-07-31",11.46
"1622","2018-08-01",11.29
"1623","2018-08-02",11.29
"1624","2018-08-03",10.95
"1625","2018-08-06",11.34
"1626","2018-08-07",11.34
"1627","2018-08-08",11.34
"1628","2018-08-09",11.28
"1629","2018-08-10",11.28
"1630","2018-08-13",11.24
"1631","2018-08-14",11.4
"1632","2018-08-15",11.33
"1633","2018-08-16",11.33
"1634","2018-08-17",11.01
"1635","2018-08-20",11.01
"1636","2018-08-21",11.01
"1637","2018-08-22",10.8
"1638","2018-08-23",10.4
"1639","2018-08-24",10.5
"1640","2018-08-27",10.56
"1641","2018-08-28",10.81
"1642","2018-08-29",10.91
"1643","2018-08-30",10.92
"1644","2018-08-31",10.82
"1645","2018-09-04",10.49
"1646","2018-09-05",10.4
"1647","2018-09-06",9.83
"1648","2018-09-07",9.6
"1649","2018-09-10",9.73
"1650","2018-09-11",10
"1651","2018-09-12",10
"1652","2018-09-13",10
"1653","2018-09-14",9.93
"1654","2018-09-17",10
"1655","2018-09-18",10.1
"1656","2018-09-19",10.1
"1657","2018-09-20",10.05
"1658","2018-09-21",10.08
"1659","2018-09-24",10.15
"1660","2018-09-25",10.6
"1661","2018-09-26",10.57
"1662","2018-09-27",10.57
"1663","2018-09-28",10.45
"1664","2018-10-01",10.45
"1665","2018-10-02",10.77
"1666","2018-10-03",11.07
"1667","2018-10-04",11.49
"1668","2018-10-05",11.08
"1669","2018-10-08",11.29
"1670","2018-10-09",11.52
"1671","2018-10-10",11.52
"1672","2018-10-11",11.3
"1673","2018-10-12",11.29
"1674","2018-10-15",11.17
"1675","2018-10-16",11.06
"1676","2018-10-17",10.8
"1677","2018-10-18",10.25
"1678","2018-10-19",10.01
"1679","2018-10-22",10.05
"1680","2018-10-23",10.02
"1681","2018-10-24",10.02
"1682","2018-10-25",10.13
"1683","2018-10-26",10.2
"1684","2018-10-29",9.85
"1685","2018-10-30",10.18
"1686","2018-10-31",10.3
"1687","2018-11-01",10.3
"1688","2018-11-02",10.35
"1689","2018-11-05",10.79
"1690","2018-11-06",10.94
"1691","2018-11-07",10.78
"1692","2018-11-08",9.98
"1693","2018-11-09",9.57
"1694","2018-11-12",9.95
"1695","2018-11-13",9.95
"1696","2018-11-14",9.64
"1697","2018-11-15",9.57
"1698","2018-11-16",9.57
"1699","2018-11-19",9.37
"1700","2018-11-20",9.93
"1701","2018-11-21",9.21
"1702","2018-11-23",9.5
"1703","2018-11-26",9.5
"1704","2018-11-27",9.38
"1705","2018-11-28",9.52
"1706","2018-11-29",9.52
"1707","2018-11-30",9.4
"1708","2018-12-03",9.5
"1709","2018-12-04",9.91
"1710","2018-12-06",10.12
"1711","2018-12-07",9.6
"1712","2018-12-10",9.41
"1713","2018-12-11",9.33
"1714","2018-12-12",9.79
"1715","2018-12-13",9.79
"1716","2018-12-14",9.5
"1717","2018-12-17",9.79
"1718","2018-12-18",9.51
"1719","2018-12-19",9.74
"1720","2018-12-20",9.66
"1721","2018-12-21",9.98
"1722","2018-12-24",9.63
"1723","2018-12-26",9.64
"1724","2018-12-27",9.64
"1725","2018-12-28",9.48
"1726","2018-12-31",9.5
"1727","2019-01-02",9.5
"1728","2019-01-03",9.5
"1729","2019-01-04",9.74
"1730","2019-01-07",9.6
"1731","2019-01-08",9.67
"1732","2019-01-09",9.68
"1733","2019-01-10",9.74
"1734","2019-01-11",9.8
"1735","2019-01-14",9.97
"1736","2019-01-15",9.47
"1737","2019-01-16",9.7
"1738","2019-01-17",9.7
"1739","2019-01-18",9.81
"1740","2019-01-22",9.84
"1741","2019-01-23",9.54
"1742","2019-01-24",10.15
"1743","2019-01-25",9.91
"1744","2019-01-28",9.76
"1745","2019-01-29",9.76
"1746","2019-01-30",9.76
"1747","2019-01-31",10
"1748","2019-02-01",9.9
"1749","2019-02-04",9.9
"1750","2019-02-05",9.9
"1751","2019-02-06",10.27
"1752","2019-02-07",10.27
"1753","2019-02-08",10.27
"1754","2019-02-11",9.92
"1755","2019-02-12",10.2
"1756","2019-02-13",10.2
"1757","2019-02-14",10.2
"1758","2019-02-15",10
"1759","2019-02-19",9.8
"1760","2019-02-20",9.8
"1761","2019-02-21",9.65
"1762","2019-02-22",10
"1763","2019-02-25",9.6
"1764","2019-02-26",9.95
"1765","2019-02-27",9.88
"1766","2019-02-28",9.88
"1767","2019-03-01",9.77
"1768","2019-03-04",9.77
"1769","2019-03-05",9.77
"1770","2019-03-06",9.77
"1771","2019-03-07",9.5
"1772","2019-03-08",9.5
"1773","2019-03-11",9.64
"1774","2019-03-12",10.67
"1775","2019-03-13",9.73
"1776","2019-03-14",9.84
"1777","2019-03-15",9.7
"1778","2019-03-18",9.79
"1779","2019-03-19",9.89
"1780","2019-03-20",10.08
"1781","2019-03-21",10.37
"1782","2019-03-22",10.5
"1783","2019-03-25",10
"1784","2019-03-26",10
"1785","2019-03-27",10.03
"1786","2019-03-28",10
"1787","2019-03-29",10
"1788","2019-04-01",9.83
"1789","2019-04-02",9.83
"1790","2019-04-03",9.89
"1791","2019-04-04",9.89
"1792","2019-04-05",9.89
"1793","2019-04-08",9.83
"1794","2019-04-09",10
"1795","2019-04-10",10
"1796","2019-04-11",9.85
"1797","2019-04-12",9.85
"1798","2019-04-15",9.96
"1799","2019-04-16",9.96
"1800","2019-04-17",9.96
"1801","2019-04-18",9.9
"1802","2019-04-22",9.77
"1803","2019-04-23",9.8
"1804","2019-04-24",9.67
"1805","2019-04-25",9.67
"1806","2019-04-26",9.42
"1807","2019-04-29",9.42
"1808","2019-04-30",9.5
"1809","2019-05-01",9.5
"1810","2019-05-02",9.5
"1811","2019-05-03",9.28
"1812","2019-05-06",8.87
"1813","2019-05-07",9.08
"1814","2019-05-08",9.15
"1815","2019-05-09",9.15
"1816","2019-05-10",9.15
"1817","2019-05-13",8.85
"1818","2019-05-14",9.23
"1819","2019-05-15",8.84
"1820","2019-05-16",8.85
"1821","2019-05-17",8.73
"1822","2019-05-20",8.75
"1823","2019-05-21",8.76
"1824","2019-05-22",8.6
"1825","2019-05-23",8.6
"1826","2019-05-24",8.6
"1827","2019-05-28",8.35
"1828","2019-05-29",8.65
"1829","2019-05-30",8.59
"1830","2019-05-31",8.59
"1831","2019-06-03",8.43
"1832","2019-06-04",8.43
"1833","2019-06-05",8.28
"1834","2019-06-06",8.28
"1835","2019-06-07",8.56
"1836","2019-06-10",8.56
"1837","2019-06-11",8.6
"1838","2019-06-12",8.6
"1839","2019-06-13",8.69
"1840","2019-06-14",8.69
"1841","2019-06-17",8.69
"1842","2019-06-18",8.69
"1843","2019-06-19",8.69
"1844","2019-06-20",8.3
"1845","2019-06-21",8.3
"1846","2019-06-24",8.16
"1847","2019-06-25",8.35
"1848","2019-06-26",8.35
"1849","2019-06-27",8.8
"1850","2019-06-28",8.8
"1851","2019-07-01",8.95
"1852","2019-07-02",9.14
"1853","2019-07-03",8.99
"1854","2019-07-05",9
"1855","2019-07-08",9
"1856","2019-07-09",8.62
"1857","2019-07-10",8.23
"1858","2019-07-11",8.23
"1859","2019-07-12",8.51
"1860","2019-07-15",8.5
"1861","2019-07-16",8.44
"1862","2019-07-17",8.49
"1863","2019-07-18",8.49
"1864","2019-07-19",8.75
"1865","2019-07-22",9.02
"1866","2019-07-23",9.36
"1867","2019-07-24",9.41
"1868","2019-07-25",9.4
"1869","2019-07-26",8.86
"1870","2019-07-29",8.86
"1871","2019-07-30",8.86
"1872","2019-07-31",9.15
"1873","2019-08-01",8.85
"1874","2019-08-02",8.72
"1875","2019-08-05",8.65
"1876","2019-08-06",8.4
"1877","2019-08-07",8.75
"1878","2019-08-08",8.8
"1879","2019-08-09",8.55
"1880","2019-08-12",8.7
"1881","2019-08-13",8.7
"1882","2019-08-14",8.39
"1883","2019-08-15",8.42
"1884","2019-08-16",8.55
"1885","2019-08-19",8.46
"1886","2019-08-20",8.55
"1887","2019-08-21",8.43
"1888","2019-08-22",8.17
"1889","2019-08-23",8.17
"1890","2019-08-26",8.17
"1891","2019-08-27",8.17
"1892","2019-08-28",8.19
"1893","2019-08-29",8.3
"1894","2019-08-30",8.3
"1895","2019-09-03",8.35
"1896","2019-09-04",8.35
"1897","2019-09-05",8.36
"1898","2019-09-06",8.28
"1899","2019-09-09",8.28
"1900","2019-09-10",8.4
"1901","2019-09-11",8.41
"1902","2019-09-12",8.51
"1903","2019-09-13",8.51
"1904","2019-09-16",8.51
"1905","2019-09-17",8.51
"1906","2019-09-18",8.87
"1907","2019-09-19",8.98
"1908","2019-09-20",8.98
"1909","2019-09-23",8.55
"1910","2019-09-24",8.55
"1911","2019-09-25",8.71
"1912","2019-09-26",8.73
"1913","2019-09-27",8.87
"1914","2019-09-30",8.85
"1915","2019-10-01",8.5
"1916","2019-10-02",8.5
"1917","2019-10-03",8.7
"1918","2019-10-04",8.85
"1919","2019-10-07",8.75
"1920","2019-10-08",8.62
"1921","2019-10-09",8.83
"1922","2019-10-10",8.75
"1923","2019-10-11",9.05
"1924","2019-10-14",9.45
"1925","2019-10-15",9.57
"1926","2019-10-16",9.3
"1927","2019-10-17",9.68
"1928","2019-10-18",9.61
"1929","2019-10-21",9.32
"1930","2019-10-22",9.49
"1931","2019-10-23",9.63
"1932","2019-10-24",9.7
"1933","2019-10-25",9.63
"1934","2019-10-28",9.65
"1935","2019-10-29",9.65
"1936","2019-10-30",9.65
"1937","2019-10-31",9.65
