"","date","WBAI"
"493","2015-11-06",20.48
"494","2015-11-09",19.77
"495","2015-11-10",19.379999
"496","2015-11-11",19.450001
"497","2015-11-12",20.200001
"498","2015-11-13",18.790001
"499","2015-11-16",18.76
"500","2015-11-17",18.379999
"501","2015-11-18",18.52
"502","2015-11-19",18.360001
"503","2015-11-20",18.549999
"504","2015-11-23",18.969999
"505","2015-11-24",19.030001
"506","2015-11-25",18.969999
"507","2015-11-27",18.65
"508","2015-11-30",20
"509","2015-12-01",19.889999
"510","2015-12-02",19.74
"511","2015-12-03",19.4
"512","2015-12-04",19.09
"513","2015-12-07",19.51
"514","2015-12-08",19.530001
"515","2015-12-09",18.030001
"516","2015-12-10",19.33
"517","2015-12-11",19.040001
"518","2015-12-14",19.059999
"519","2015-12-15",20.049999
"520","2015-12-16",20.41
"521","2015-12-17",19.190001
"522","2015-12-18",20.200001
"523","2015-12-21",20.5
"524","2015-12-22",20
"525","2015-12-23",20.77
"526","2015-12-24",20.74
"527","2015-12-28",20
"528","2015-12-29",20.02
"529","2015-12-30",20.51
"530","2015-12-31",20.1
"531","2016-01-04",19.18
"532","2016-01-05",18.77
"533","2016-01-06",18.299999
"534","2016-01-07",17.299999
"535","2016-01-08",18
"536","2016-01-11",17.719999
"537","2016-01-12",18.389999
"538","2016-01-13",17.030001
"539","2016-01-14",17.700001
"540","2016-01-15",17.49
"541","2016-01-19",17.77
"542","2016-01-20",18.5
"543","2016-01-21",18.870001
"544","2016-01-22",19.23
"545","2016-01-25",18.92
"546","2016-01-26",17.93
"547","2016-01-27",18.09
"548","2016-01-28",16.969999
"549","2016-01-29",17.959999
"550","2016-02-01",17.469999
"551","2016-02-02",16.93
"552","2016-02-03",16.65
"553","2016-02-04",16.65
"554","2016-02-05",16.389999
"555","2016-02-08",15.77
"556","2016-02-09",16.290001
"557","2016-02-10",16.1
"558","2016-02-11",15.84
"559","2016-02-12",16.25
"560","2016-02-16",17.360001
"561","2016-02-17",17.9
"562","2016-02-18",17.690001
"563","2016-02-19",17.959999
"564","2016-02-22",18.34
"565","2016-02-23",18.110001
"566","2016-02-24",18.42
"567","2016-02-25",18.18
"568","2016-02-26",18.700001
"569","2016-02-29",18.67
"570","2016-03-01",18.790001
"571","2016-03-02",18.889999
"572","2016-03-03",18.690001
"573","2016-03-04",18.01
"574","2016-03-07",18.200001
"575","2016-03-08",17.25
"576","2016-03-09",17.42
"577","2016-03-10",17.6
"578","2016-03-11",17.59
"579","2016-03-14",16.790001
"580","2016-03-15",14.06
"581","2016-03-16",15.09
"582","2016-03-17",15.51
"583","2016-03-18",16.059999
"584","2016-03-21",16.83
"585","2016-03-22",17.41
"586","2016-03-23",16.620001
"587","2016-03-24",16.879999
"588","2016-03-28",16.620001
"589","2016-03-29",16.719999
"590","2016-03-30",16.620001
"591","2016-03-31",16.700001
"592","2016-04-01",16.57
"593","2016-04-04",16.379999
"594","2016-04-05",16.08
"595","2016-04-06",16.280001
"596","2016-04-07",16.01
"597","2016-04-08",16.110001
"598","2016-04-11",16.219999
"599","2016-04-12",16.91
"600","2016-04-13",17.49
"601","2016-04-14",17.67
"602","2016-04-15",17.950001
"603","2016-04-18",18.6
"604","2016-04-19",18.370001
"605","2016-04-20",17.74
"606","2016-04-21",18.309999
"607","2016-04-22",17.98
"608","2016-04-25",18.5
"609","2016-04-26",18.780001
"610","2016-04-27",18.690001
"611","2016-04-28",18.68
"612","2016-04-29",18.790001
"613","2016-05-02",19.34
"614","2016-05-03",18.76
"615","2016-05-04",19.120001
"616","2016-05-05",18.76
"617","2016-05-06",18.91
"618","2016-05-09",18.459999
"619","2016-05-10",18.639999
"620","2016-05-11",18.110001
"621","2016-05-12",17.139999
"622","2016-05-13",16.870001
"623","2016-05-16",16.870001
"624","2016-05-17",16.52
"625","2016-05-18",15.99
"626","2016-05-19",15.77
"627","2016-05-20",15.49
"628","2016-05-23",15.96
"629","2016-05-24",16.43
"630","2016-05-25",16.360001
"631","2016-05-26",16.49
"632","2016-05-27",17.129999
"633","2016-05-31",17.33
"634","2016-06-01",17.030001
"635","2016-06-02",17.15
"636","2016-06-03",17.23
"637","2016-06-06",17.48
"638","2016-06-07",17.969999
"639","2016-06-08",17.16
"640","2016-06-09",16.469999
"641","2016-06-10",16.33
"642","2016-06-13",16.209999
"643","2016-06-14",16.280001
"644","2016-06-15",16.049999
"645","2016-06-16",16.1
"646","2016-06-17",15.9
"647","2016-06-20",16.389999
"648","2016-06-21",16.440001
"649","2016-06-22",16.73
"650","2016-06-23",16.870001
"651","2016-06-24",16.42
"652","2016-06-27",15.99
"653","2016-06-28",16.530001
"654","2016-06-29",16.23
"655","2016-06-30",16.620001
"656","2016-07-01",16.75
"657","2016-07-05",16.780001
"658","2016-07-06",17.299999
"659","2016-07-07",17.76
"660","2016-07-08",17.49
"661","2016-07-11",17.950001
"662","2016-07-12",17.75
"663","2016-07-13",17.51
"664","2016-07-14",17.280001
"665","2016-07-15",17.43
"666","2016-07-18",17.610001
"667","2016-07-19",17.799999
"668","2016-07-20",17.950001
"669","2016-07-21",17.6
"670","2016-07-22",17.84
"671","2016-07-25",17.91
"672","2016-07-26",18.639999
"673","2016-07-27",18.92
"674","2016-07-28",18.290001
"675","2016-07-29",18.27
"676","2016-08-01",17.73
"677","2016-08-02",17.459999
"678","2016-08-03",17.700001
"679","2016-08-04",17.51
"680","2016-08-05",17.790001
"681","2016-08-08",17.57
"682","2016-08-09",17.549999
"683","2016-08-10",17.74
"684","2016-08-11",17.790001
"685","2016-08-12",17.93
"686","2016-08-15",17.9
"687","2016-08-16",17.790001
"688","2016-08-17",18.02
"689","2016-08-18",18.48
"690","2016-08-19",18.24
"691","2016-08-22",18.02
"692","2016-08-23",18.1
"693","2016-08-24",17.860001
"694","2016-08-25",17.790001
"695","2016-08-26",18
"696","2016-08-29",17.530001
"697","2016-08-30",17.530001
"698","2016-08-31",18
"699","2016-09-01",18.139999
"700","2016-09-02",18.440001
"701","2016-09-06",19.049999
"702","2016-09-07",18.799999
"703","2016-09-08",18.84
"704","2016-09-09",17.83
"705","2016-09-12",18.059999
"706","2016-09-13",17.66
"707","2016-09-14",17.59
"708","2016-09-15",17.82
"709","2016-09-16",17.84
"710","2016-09-19",17.690001
"711","2016-09-20",17.799999
"712","2016-09-21",18.27
"713","2016-09-22",18.059999
"714","2016-09-23",17.809999
"715","2016-09-26",17.280001
"716","2016-09-27",17.83
"717","2016-09-28",17.719999
"718","2016-09-29",17.809999
"719","2016-09-30",17.629999
"720","2016-10-03",18.02
"721","2016-10-04",18.6
"722","2016-10-05",19.41
"723","2016-10-06",19.34
"724","2016-10-07",19.459999
"725","2016-10-10",19.799999
"726","2016-10-11",19.309999
"727","2016-10-12",19.02
"728","2016-10-13",19.190001
"729","2016-10-14",19.200001
"730","2016-10-17",18.950001
"731","2016-10-18",18.559999
"732","2016-10-19",18.34
"733","2016-10-20",18.01
"734","2016-10-21",17.77
"735","2016-10-24",18
"736","2016-10-25",17.74
"737","2016-10-26",18
"738","2016-10-27",17.58
"739","2016-10-28",17.360001
"740","2016-10-31",16.940001
"741","2016-11-01",16.9
"742","2016-11-02",17.059999
"743","2016-11-03",16.940001
"744","2016-11-04",17.02
"745","2016-11-07",12.23
"746","2016-11-08",13.32
"747","2016-11-09",13.36
"748","2016-11-10",12.52
"749","2016-11-11",13.09
"750","2016-11-14",13.47
"751","2016-11-15",13.4
"752","2016-11-16",13.22
"753","2016-11-17",13.52
"754","2016-11-18",13.42
"755","2016-11-21",14.37
"756","2016-11-22",13.55
"757","2016-11-23",13.52
"758","2016-11-25",13.4
"759","2016-11-28",13.41
"760","2016-11-29",13.4
"761","2016-11-30",13.9
"762","2016-12-01",13.4
"763","2016-12-02",13.41
"764","2016-12-05",13.42
"765","2016-12-06",13.39
"766","2016-12-07",13.46
"767","2016-12-08",13.43
"768","2016-12-09",13.64
"769","2016-12-12",13.4
"770","2016-12-13",13.42
"771","2016-12-14",13.4
"772","2016-12-15",13.43
"773","2016-12-16",13.42
"774","2016-12-19",13.46
"775","2016-12-20",13.56
"776","2016-12-21",13.8
"777","2016-12-22",13.63
"778","2016-12-23",14.57
"779","2016-12-27",15.02
"780","2016-12-28",15.18
"781","2016-12-29",15.25
"782","2016-12-30",15.33
"783","2017-01-03",14.7
"784","2017-01-04",14.66
"785","2017-01-05",14.65
"786","2017-01-06",14.19
"787","2017-01-09",13.89
"788","2017-01-10",14.02
"789","2017-01-11",14.64
"790","2017-01-12",14.29
"791","2017-01-13",14.04
"792","2017-01-17",14.26
"793","2017-01-18",14.13
"794","2017-01-19",14.4
"795","2017-01-20",13.95
"796","2017-01-23",13.48
"797","2017-01-24",13.5
"798","2017-01-25",13.33
"799","2017-01-26",13.12
"800","2017-01-27",13.01
"801","2017-01-30",13.02
"802","2017-01-31",13.41
"803","2017-02-01",13.32
"804","2017-02-02",13.26
"805","2017-02-03",13.32
"806","2017-02-06",13.24
"807","2017-02-07",13.3
"808","2017-02-08",13.55
"809","2017-02-09",13.65
"810","2017-02-10",13.59
"811","2017-02-13",13.55
"812","2017-02-14",12.7
"813","2017-02-15",13.46
"814","2017-02-16",13.14
"815","2017-02-17",12.73
"816","2017-02-21",12.63
"817","2017-02-22",12.49
"818","2017-02-23",12.66
"819","2017-02-24",12.68
"820","2017-02-27",12.99
"821","2017-02-28",12.91
"822","2017-03-01",12.87
"823","2017-03-02",12.78
"824","2017-03-03",12.67
"825","2017-03-06",12.52
"826","2017-03-07",12.52
"827","2017-03-08",12.62
"828","2017-03-09",12.74
"829","2017-03-10",12.91
"830","2017-03-13",12.86
"831","2017-03-14",12.78
"832","2017-03-15",12.8
"833","2017-03-16",12.95
"834","2017-03-17",12.94
"835","2017-03-20",13
"836","2017-03-21",12.86
"837","2017-03-22",12.72
"838","2017-03-23",12.78
"839","2017-03-24",12.77
"840","2017-03-27",12.95
"841","2017-03-28",13.01
"842","2017-03-29",13.13
"843","2017-03-30",13.27
"844","2017-03-31",13.41
"845","2017-04-03",14.44
"846","2017-04-04",14.31
"847","2017-04-05",14.4
"848","2017-04-06",14.31
"849","2017-04-07",14.19
"850","2017-04-10",14.12
"851","2017-04-11",14.03
"852","2017-04-12",14.07
"853","2017-04-13",13.96
"854","2017-04-17",13.71
"855","2017-04-18",13.43
"856","2017-04-19",13.48
"857","2017-04-20",13.3
"858","2017-04-21",13.49
"859","2017-04-24",13.32
"860","2017-04-25",13.29
"861","2017-04-26",13.28
"862","2017-04-27",13.13
"863","2017-04-28",13.01
"864","2017-05-01",12.98
"865","2017-05-02",12.66
"866","2017-05-03",11.87
"867","2017-05-04",9.3
"868","2017-05-05",8.7
"869","2017-05-08",8.72
"870","2017-05-09",8.98
"871","2017-05-10",9.12
"872","2017-05-11",9.51
"873","2017-05-12",9.28
"874","2017-05-15",9.22
"875","2017-05-16",9.29
"876","2017-05-17",9.06
"877","2017-05-18",8.89
"878","2017-05-19",8.96
"879","2017-05-22",9.22
"880","2017-05-23",8.79
"881","2017-05-24",8.71
"882","2017-05-25",8.76
"883","2017-05-26",9.62
"884","2017-05-30",9.57
"885","2017-05-31",9.24
"886","2017-06-01",9.21
"887","2017-06-02",9.3
"888","2017-06-05",9.19
"889","2017-06-06",9.51
"890","2017-06-07",9.5
"891","2017-06-08",9.51
"892","2017-06-09",9.05
"893","2017-06-12",9.29
"894","2017-06-13",9.52
"895","2017-06-14",9.61
"896","2017-06-15",9.53
"897","2017-06-16",9.42
"898","2017-06-19",9.57
"899","2017-06-20",9.92
"900","2017-06-21",10.33
"901","2017-06-22",11
"902","2017-06-23",11.54
"903","2017-06-26",10.72
"904","2017-06-27",11
"905","2017-06-28",11.02
"906","2017-06-29",11.01
"907","2017-06-30",10.89
"908","2017-07-03",10.97
"909","2017-07-05",11.17
"910","2017-07-06",11.07
"911","2017-07-07",10.89
"912","2017-07-10",10.9
"913","2017-07-11",10.79
"914","2017-07-12",10.82
"915","2017-07-13",10.76
"916","2017-07-14",10.82
"917","2017-07-17",10.94
"918","2017-07-18",11.05
"919","2017-07-19",11.19
"920","2017-07-20",11.1
"921","2017-07-21",11.01
"922","2017-07-24",11.58
"923","2017-07-25",11.99
"924","2017-07-26",12
"925","2017-07-27",11.85
"926","2017-07-28",12.1
"927","2017-07-31",11.87
"928","2017-08-01",11.62
"929","2017-08-02",11.12
"930","2017-08-03",10.77
"931","2017-08-04",10.83
"932","2017-08-07",10.93
"933","2017-08-08",10.79
"934","2017-08-09",10.48
"935","2017-08-10",10.31
"936","2017-08-11",10.59
"937","2017-08-14",10.02
"938","2017-08-15",10
"939","2017-08-16",10.01
"940","2017-08-17",10
"941","2017-08-18",10
"942","2017-08-21",10.02
"943","2017-08-22",10
"944","2017-08-23",10.01
"945","2017-08-24",10.01
"946","2017-08-25",10.02
"947","2017-08-28",10
"948","2017-08-29",9.88
"949","2017-08-30",10.15
"950","2017-08-31",10.34
"951","2017-09-01",11.32
"952","2017-09-05",10.99
"953","2017-09-06",10.92
"954","2017-09-07",11.04
"955","2017-09-08",10.63
"956","2017-09-11",10.75
"957","2017-09-12",10.93
"958","2017-09-13",11.18
"959","2017-09-14",11.11
"960","2017-09-15",11.36
"961","2017-09-18",11.21
"962","2017-09-19",11.18
"963","2017-09-20",11.1
"964","2017-09-21",11.01
"965","2017-09-22",11.23
"966","2017-09-25",11.08
"967","2017-09-26",11.2
"968","2017-09-27",11.28
"969","2017-09-28",11.1
"970","2017-09-29",11
"971","2017-10-02",11.09
"972","2017-10-03",11.25
"973","2017-10-04",11.53
"974","2017-10-05",11.21
"975","2017-10-06",11.5
"976","2017-10-09",11.52
"977","2017-10-10",11.29
