"","date","ULBI"
"1001","2010-12-21",7.01
"1002","2010-12-22",7.16
"1003","2010-12-23",7.1
"1004","2010-12-27",7.01
"1005","2010-12-28",7.07
"1006","2010-12-29",6.09
"1007","2010-12-30",6.51
"1008","2010-12-31",6.61
"1009","2011-01-03",6.6
"1010","2011-01-04",6.59
"1011","2011-01-05",6.69
"1012","2011-01-06",6.83
"1013","2011-01-07",6.95
"1014","2011-01-10",7.07
"1015","2011-01-11",7.26
"1016","2011-01-12",7.35
"1017","2011-01-13",7.38
"1018","2011-01-14",7.15
"1019","2011-01-18",7.1
"1020","2011-01-19",6.77
"1021","2011-01-20",6.76
"1022","2011-01-21",6.82
"1023","2011-01-24",6.51
"1024","2011-01-25",7.05
"1025","2011-01-26",7.04
"1026","2011-01-27",6.95
"1027","2011-01-28",6.92
"1028","2011-01-31",6.87
"1029","2011-02-01",6.74
"1030","2011-02-02",6.78
"1031","2011-02-03",6.75
"1032","2011-02-04",6.73
"1033","2011-02-07",6.84
"1034","2011-02-08",6.84
"1035","2011-02-09",6.87
"1036","2011-02-10",6.96
"1037","2011-02-11",6.97
"1038","2011-02-14",6.72
"1039","2011-02-15",6.39
"1040","2011-02-16",6.12
"1041","2011-02-17",5.47
"1042","2011-02-18",5.43
"1043","2011-02-22",5.27
"1044","2011-02-23",5.2
"1045","2011-02-24",5.14
"1046","2011-02-25",5.17
"1047","2011-02-28",5.16
"1048","2011-03-01",5.42
"1049","2011-03-02",5.4
"1050","2011-03-03",5.45
"1051","2011-03-04",5.39
"1052","2011-03-07",5.19
"1053","2011-03-08",5.26
"1054","2011-03-09",5.17
"1055","2011-03-10",5.2
"1056","2011-03-11",4.94
"1057","2011-03-14",4.81
"1058","2011-03-15",5
"1059","2011-03-16",5.26
"1060","2011-03-17",5.04
"1061","2011-03-18",5
"1062","2011-03-21",5.07
"1063","2011-03-22",5.08
"1064","2011-03-23",5.17
"1065","2011-03-24",5.22
"1066","2011-03-25",5.07
"1067","2011-03-28",5.1
"1068","2011-03-29",5.08
"1069","2011-03-30",5
"1070","2011-03-31",5.07
"1071","2011-04-01",5.06
"1072","2011-04-04",5.09
"1073","2011-04-05",4.94
"1074","2011-04-06",4.98
"1075","2011-04-07",4.87
"1076","2011-04-08",4.7
"1077","2011-04-11",4.7
"1078","2011-04-12",4.59
"1079","2011-04-13",4.55
"1080","2011-04-14",4.55
"1081","2011-04-15",4.52
"1082","2011-04-18",4.3
"1083","2011-04-19",4.37
"1084","2011-04-20",4.39
"1085","2011-04-21",4.35
"1086","2011-04-25",4.46
"1087","2011-04-26",4.45
"1088","2011-04-27",4.45
"1089","2011-04-28",4.46
"1090","2011-04-29",4.4
"1091","2011-05-02",4.18
"1092","2011-05-03",4.3
"1093","2011-05-04",4.37
"1094","2011-05-05",3.97
"1095","2011-05-06",3.94
"1096","2011-05-09",3.95
"1097","2011-05-10",4
"1098","2011-05-11",4.41
"1099","2011-05-12",4.58
"1100","2011-05-13",4.43
"1101","2011-05-16",4.5
"1102","2011-05-17",4.39
"1103","2011-05-18",4.45
"1104","2011-05-19",4.46
"1105","2011-05-20",4.48
"1106","2011-05-23",4.5
"1107","2011-05-24",4.51
"1108","2011-05-25",4.61
"1109","2011-05-26",4.78
"1110","2011-05-27",4.84
"1111","2011-05-31",4.9
"1112","2011-06-01",4.84
"1113","2011-06-02",4.96
"1114","2011-06-03",5.2
"1115","2011-06-06",4.95
"1116","2011-06-07",4.93
"1117","2011-06-08",4.96
"1118","2011-06-09",5.04
"1119","2011-06-10",5.03
"1120","2011-06-13",5.02
"1121","2011-06-14",4.99
"1122","2011-06-15",4.75
"1123","2011-06-16",4.73
"1124","2011-06-17",4.71
"1125","2011-06-20",4.73
"1126","2011-06-21",4.77
"1127","2011-06-22",4.72
"1128","2011-06-23",4.8
"1129","2011-06-24",4.74
"1130","2011-06-27",4.74
"1131","2011-06-28",4.73
"1132","2011-06-29",4.68
"1133","2011-06-30",4.7
"1134","2011-07-01",4.74
"1135","2011-07-05",4.7
"1136","2011-07-06",4.92
"1137","2011-07-07",4.94
"1138","2011-07-08",4.9
"1139","2011-07-11",4.75
"1140","2011-07-12",4.71
"1141","2011-07-13",4.8
"1142","2011-07-14",4.69
"1143","2011-07-15",4.69
"1144","2011-07-18",4.73
"1145","2011-07-19",4.72
"1146","2011-07-20",4.67
"1147","2011-07-21",4.8
"1148","2011-07-22",4.88
"1149","2011-07-25",4.9
"1150","2011-07-26",4.84
"1151","2011-07-27",4.76
"1152","2011-07-28",4.69
"1153","2011-07-29",4.7
"1154","2011-08-01",4.72
"1155","2011-08-02",4.7
"1156","2011-08-03",4.7
"1157","2011-08-04",4.91
"1158","2011-08-05",4.93
"1159","2011-08-08",4.57
"1160","2011-08-09",4.85
"1161","2011-08-10",4.8
"1162","2011-08-11",4.71
"1163","2011-08-12",4.79
"1164","2011-08-15",4.91
"1165","2011-08-16",4.99
"1166","2011-08-17",4.89
"1167","2011-08-18",4.87
"1168","2011-08-19",4.78
"1169","2011-08-22",4.77
"1170","2011-08-23",4.77
"1171","2011-08-24",4.8
"1172","2011-08-25",4.75
"1173","2011-08-26",4.77
"1174","2011-08-29",4.91
"1175","2011-08-30",4.9
"1176","2011-08-31",4.87
"1177","2011-09-01",4.82
"1178","2011-09-02",4.81
"1179","2011-09-06",4.85
"1180","2011-09-07",4.95
"1181","2011-09-08",5
"1182","2011-09-09",5.04
"1183","2011-09-12",4.93
"1184","2011-09-13",4.91
"1185","2011-09-14",4.83
"1186","2011-09-15",5
"1187","2011-09-16",4.95
"1188","2011-09-19",4.92
"1189","2011-09-20",4.82
"1190","2011-09-21",4.82
"1191","2011-09-22",4.74
"1192","2011-09-23",4.94
"1193","2011-09-26",4.94
"1194","2011-09-27",5
"1195","2011-09-28",4.99
"1196","2011-09-29",4.94
"1197","2011-09-30",4.96
"1198","2011-10-03",4.8
"1199","2011-10-04",4.72
"1200","2011-10-05",4.82
"1201","2011-10-06",4.78
"1202","2011-10-07",4.73
"1203","2011-10-10",4.73
"1204","2011-10-11",4.78
"1205","2011-10-12",4.88
"1206","2011-10-13",4.89
"1207","2011-10-14",4.81
"1208","2011-10-17",4.71
"1209","2011-10-18",4.55
"1210","2011-10-19",4.52
"1211","2011-10-20",4.41
"1212","2011-10-21",4.45
"1213","2011-10-24",4.44
"1214","2011-10-25",4.42
"1215","2011-10-26",4.5
"1216","2011-10-27",4.42
"1217","2011-10-28",4.43
"1218","2011-10-31",4.52
"1219","2011-11-01",4.45
"1220","2011-11-02",4.8
"1221","2011-11-03",4.57
"1222","2011-11-04",4.44
"1223","2011-11-07",4.65
"1224","2011-11-08",4.53
"1225","2011-11-09",4.51
"1226","2011-11-10",4.49
"1227","2011-11-11",4.49
"1228","2011-11-14",4.42
"1229","2011-11-15",4.43
"1230","2011-11-16",4.54
"1231","2011-11-17",4.49
"1232","2011-11-18",4.43
"1233","2011-11-21",4.36
"1234","2011-11-22",4.42
"1235","2011-11-23",4.41
"1236","2011-11-25",4.37
"1237","2011-11-28",4.47
"1238","2011-11-29",4.36
"1239","2011-11-30",4.55
"1240","2011-12-01",4.62
"1241","2011-12-02",4.67
"1242","2011-12-05",4.64
"1243","2011-12-06",4.62
"1244","2011-12-07",4.51
"1245","2011-12-08",4.41
"1246","2011-12-09",4.45
"1247","2011-12-12",4.5
"1248","2011-12-13",4.27
"1249","2011-12-14",4.33
"1250","2011-12-15",4.13
"1251","2011-12-16",4.1
"1252","2011-12-19",4.1
"1253","2011-12-20",4.19
"1254","2011-12-21",4.11
"1255","2011-12-22",4.08
"1256","2011-12-23",4.14
"1257","2011-12-27",4.1
"1258","2011-12-28",4.01
"1259","2011-12-29",3.96
"1260","2011-12-30",4.02
"1261","2012-01-03",4.02
"1262","2012-01-04",4.02
"1263","2012-01-05",4.11
"1264","2012-01-06",4.12
"1265","2012-01-09",4.05
"1266","2012-01-10",4.07
"1267","2012-01-11",4.02
"1268","2012-01-12",4.07
"1269","2012-01-13",4.12
"1270","2012-01-17",4.12
"1271","2012-01-18",4.09
"1272","2012-01-19",4.1
"1273","2012-01-20",4.21
"1274","2012-01-23",4.35
"1275","2012-01-24",4.3
"1276","2012-01-25",4.58
"1277","2012-01-26",4.22
"1278","2012-01-27",4.33
"1279","2012-01-30",4.16
"1280","2012-01-31",4.17
"1281","2012-02-01",4.28
"1282","2012-02-02",4.45
"1283","2012-02-03",4.6
"1284","2012-02-06",4.7
"1285","2012-02-07",4.62
"1286","2012-02-08",4.67
"1287","2012-02-09",4.67
"1288","2012-02-10",4.65
"1289","2012-02-13",4.66
"1290","2012-02-14",4.8
"1291","2012-02-15",4.77
"1292","2012-02-16",4.67
"1293","2012-02-17",4.67
"1294","2012-02-21",4.73
"1295","2012-02-22",4.98
"1296","2012-02-23",4.88
"1297","2012-02-24",5.13
"1298","2012-02-27",5.3
"1299","2012-02-28",5.12
"1300","2012-02-29",4.93
"1301","2012-03-01",5.06
"1302","2012-03-02",4.99
"1303","2012-03-05",5.07
"1304","2012-03-06",5.08
"1305","2012-03-07",5.09
"1306","2012-03-08",5.05
"1307","2012-03-09",5.06
"1308","2012-03-12",5.1
"1309","2012-03-13",5.09
"1310","2012-03-14",5.13
"1311","2012-03-15",5.24
"1312","2012-03-16",5.25
"1313","2012-03-19",5.19
"1314","2012-03-20",5.24
"1315","2012-03-21",5.14
"1316","2012-03-22",5.35
"1317","2012-03-23",5.45
"1318","2012-03-26",5.4
"1319","2012-03-27",5.25
"1320","2012-03-28",5.17
"1321","2012-03-29",5.12
"1322","2012-03-30",5.18
"1323","2012-04-02",5.13
"1324","2012-04-03",5.08
"1325","2012-04-04",4.99
"1326","2012-04-05",5.01
"1327","2012-04-09",5.09
"1328","2012-04-10",5.16
"1329","2012-04-11",5.17
"1330","2012-04-12",5.12
"1331","2012-04-13",5.05
"1332","2012-04-16",5.1
"1333","2012-04-17",5.07
"1334","2012-04-18",5.03
"1335","2012-04-19",5.04
"1336","2012-04-20",5.01
"1337","2012-04-23",4.98
"1338","2012-04-24",5.04
"1339","2012-04-25",4.96
"1340","2012-04-26",5.07
"1341","2012-04-27",4.94
"1342","2012-04-30",5.03
"1343","2012-05-01",4.97
"1344","2012-05-02",4.95
"1345","2012-05-03",4.7
"1346","2012-05-04",4.55
"1347","2012-05-07",4.49
"1348","2012-05-08",4.25
"1349","2012-05-09",4.39
"1350","2012-05-10",4.26
"1351","2012-05-11",4.41
"1352","2012-05-14",4.46
"1353","2012-05-15",4.16
"1354","2012-05-16",4.1
"1355","2012-05-17",4.12
"1356","2012-05-18",4.16
"1357","2012-05-21",4
"1358","2012-05-22",4.27
"1359","2012-05-23",4.05
"1360","2012-05-24",4.15
"1361","2012-05-25",4.04
"1362","2012-05-29",4.1
"1363","2012-05-30",4.11
"1364","2012-05-31",4.23
"1365","2012-06-01",4.02
"1366","2012-06-04",4.02
"1367","2012-06-05",4.01
"1368","2012-06-06",4.2
"1369","2012-06-07",4.06
"1370","2012-06-08",4.03
"1371","2012-06-11",4.04
"1372","2012-06-12",4
"1373","2012-06-13",4.11
"1374","2012-06-14",4.08
"1375","2012-06-15",4.05
"1376","2012-06-18",3.93
"1377","2012-06-19",4.09
"1378","2012-06-20",4.02
"1379","2012-06-21",4.01
"1380","2012-06-22",4
"1381","2012-06-25",3.95
"1382","2012-06-26",3.8
"1383","2012-06-27",3.74
"1384","2012-06-28",3.6
"1385","2012-06-29",3.86
"1386","2012-07-02",3.89
"1387","2012-07-03",3.75
"1388","2012-07-05",3.82
"1389","2012-07-06",3.84
"1390","2012-07-09",3.75
"1391","2012-07-10",3.71
"1392","2012-07-11",3.71
"1393","2012-07-12",3.73
"1394","2012-07-13",3.69
"1395","2012-07-16",3.64
"1396","2012-07-17",3.67
"1397","2012-07-18",3.67
"1398","2012-07-19",3.68
"1399","2012-07-20",3.64
"1400","2012-07-23",3.63
"1401","2012-07-24",3.57
"1402","2012-07-25",3.61
"1403","2012-07-26",3.7
"1404","2012-07-27",3.55
"1405","2012-07-30",3.94
"1406","2012-07-31",3.91
"1407","2012-08-01",3.89
"1408","2012-08-02",3.19
"1409","2012-08-03",2.85
"1410","2012-08-06",2.85
"1411","2012-08-07",2.91
"1412","2012-08-08",2.77
"1413","2012-08-09",2.94
"1414","2012-08-10",3.09
"1415","2012-08-13",3.18
"1416","2012-08-14",2.96
"1417","2012-08-15",2.87
"1418","2012-08-16",2.89
"1419","2012-08-17",2.88
"1420","2012-08-20",2.91
"1421","2012-08-21",2.92
"1422","2012-08-22",2.83
"1423","2012-08-23",2.91
"1424","2012-08-24",2.81
"1425","2012-08-27",2.7
"1426","2012-08-28",2.67
"1427","2012-08-29",2.78
"1428","2012-08-30",2.78
"1429","2012-08-31",2.97
"1430","2012-09-04",3.04
"1431","2012-09-05",3.05
"1432","2012-09-06",3.07
"1433","2012-09-07",3.07
"1434","2012-09-10",3.12
"1435","2012-09-11",3.09
"1436","2012-09-12",3.13
"1437","2012-09-13",3.17
"1438","2012-09-14",3.31
"1439","2012-09-17",3.18
"1440","2012-09-18",3.2
"1441","2012-09-19",3.1
"1442","2012-09-20",3.16
"1443","2012-09-21",3.15
"1444","2012-09-24",3.11
"1445","2012-09-25",3.07
"1446","2012-09-26",3.01
"1447","2012-09-27",3.1
"1448","2012-09-28",3.11
"1449","2012-10-01",2.95
"1450","2012-10-02",2.94
"1451","2012-10-03",3.08
"1452","2012-10-04",2.9
"1453","2012-10-05",3.02
"1454","2012-10-08",2.91
"1455","2012-10-09",2.87
"1456","2012-10-10",2.98
"1457","2012-10-11",2.98
"1458","2012-10-12",2.99
"1459","2012-10-15",3.04
"1460","2012-10-16",3.12
"1461","2012-10-17",3.16
"1462","2012-10-18",3.12
"1463","2012-10-19",3.15
"1464","2012-10-22",3.15
"1465","2012-10-23",2.94
"1466","2012-10-24",3.06
"1467","2012-10-25",3.02
"1468","2012-10-26",3.07
"1469","2012-10-31",3.07
"1470","2012-11-01",3.28
"1471","2012-11-02",3.25
"1472","2012-11-05",3.24
"1473","2012-11-06",3.53
"1474","2012-11-07",3.38
"1475","2012-11-08",3.1
"1476","2012-11-09",3.07
"1477","2012-11-12",3.1
"1478","2012-11-13",3
"1479","2012-11-14",2.99
"1480","2012-11-15",3
"1481","2012-11-16",2.8
"1482","2012-11-19",2.88
"1483","2012-11-20",2.75
"1484","2012-11-21",2.75
"1485","2012-11-23",2.96
"1486","2012-11-26",2.79
"1487","2012-11-27",2.72
"1488","2012-11-28",2.71
"1489","2012-11-29",2.73
"1490","2012-11-30",2.74
"1491","2012-12-03",2.7
"1492","2012-12-04",2.77
"1493","2012-12-05",2.86
"1494","2012-12-06",2.7
"1495","2012-12-07",2.62
"1496","2012-12-10",2.58
"1497","2012-12-11",2.97
"1498","2012-12-12",2.97
"1499","2012-12-13",3.02
"1500","2012-12-14",3.02
"1501","2012-12-17",3
"1502","2012-12-18",3.01
"1503","2012-12-19",3.14
"1504","2012-12-20",3.09
"1505","2012-12-21",3.05
"1506","2012-12-24",2.98
"1507","2012-12-26",2.94
"1508","2012-12-27",3.09
"1509","2012-12-28",3.09
"1510","2012-12-31",3.24
"1511","2013-01-02",3.27
"1512","2013-01-03",3.34
"1513","2013-01-04",3.22
"1514","2013-01-07",3.14
"1515","2013-01-08",3.29
"1516","2013-01-09",3.26
"1517","2013-01-10",3.23
"1518","2013-01-11",3.18
"1519","2013-01-14",3.04
"1520","2013-01-15",3.22
"1521","2013-01-16",3.11
"1522","2013-01-17",3.18
"1523","2013-01-18",3.19
"1524","2013-01-22",3.07
"1525","2013-01-23",3.1
"1526","2013-01-24",3.05
"1527","2013-01-25",2.94
"1528","2013-01-28",3.05
"1529","2013-01-29",3.14
"1530","2013-01-30",3.06
"1531","2013-01-31",3.22
"1532","2013-02-01",3.24
"1533","2013-02-04",3.3
"1534","2013-02-05",3.1
"1535","2013-02-06",3.09
"1536","2013-02-07",3.21
"1537","2013-02-08",3.18
"1538","2013-02-11",3.23
"1539","2013-02-12",3.25
"1540","2013-02-13",3.31
"1541","2013-02-14",3.34
"1542","2013-02-15",3.68
"1543","2013-02-19",3.9
"1544","2013-02-20",3.91
"1545","2013-02-21",3.56
"1546","2013-02-22",3.7
"1547","2013-02-25",3.65
"1548","2013-02-26",3.89
"1549","2013-02-27",3.85
"1550","2013-02-28",3.62
"1551","2013-03-01",3.79
"1552","2013-03-04",3.79
"1553","2013-03-05",3.73
"1554","2013-03-06",3.77
"1555","2013-03-07",3.61
"1556","2013-03-08",3.88
"1557","2013-03-11",3.8
"1558","2013-03-12",4.04
"1559","2013-03-13",3.94
"1560","2013-03-14",4.04
"1561","2013-03-15",4.43
"1562","2013-03-18",4.33
"1563","2013-03-19",4.21
"1564","2013-03-20",4.2
"1565","2013-03-21",4.36
"1566","2013-03-22",4.34
"1567","2013-03-25",4.35
"1568","2013-03-26",4.45
"1569","2013-03-27",4.44
"1570","2013-03-28",4.47
"1571","2013-04-01",4.13
"1572","2013-04-02",4.05
"1573","2013-04-03",4.05
"1574","2013-04-04",4.12
"1575","2013-04-05",4.09
"1576","2013-04-08",4.02
"1577","2013-04-09",4.24
"1578","2013-04-10",4.24
"1579","2013-04-11",4.01
"1580","2013-04-12",4.05
"1581","2013-04-15",3.98
"1582","2013-04-16",4.08
"1583","2013-04-17",4.01
"1584","2013-04-18",3.95
"1585","2013-04-19",3.83
"1586","2013-04-22",3.88
"1587","2013-04-23",3.88
"1588","2013-04-24",3.98
"1589","2013-04-25",4.01
"1590","2013-04-26",3.91
"1591","2013-04-29",3.9
"1592","2013-04-30",3.94
"1593","2013-05-01",3.86
"1594","2013-05-02",3.99
"1595","2013-05-03",3.93
"1596","2013-05-06",3.92
"1597","2013-05-07",4
"1598","2013-05-08",4.19
"1599","2013-05-09",4.1
"1600","2013-05-10",4.08
"1601","2013-05-13",4.05
"1602","2013-05-14",4
"1603","2013-05-15",4
"1604","2013-05-16",4.03
"1605","2013-05-17",4.1
"1606","2013-05-20",4
"1607","2013-05-21",3.95
"1608","2013-05-22",3.88
"1609","2013-05-23",4
"1610","2013-05-24",3.87
"1611","2013-05-28",3.94
"1612","2013-05-29",3.94
"1613","2013-05-30",3.84
"1614","2013-05-31",3.8
"1615","2013-06-03",3.86
"1616","2013-06-04",3.74
"1617","2013-06-05",3.63
"1618","2013-06-06",3.73
"1619","2013-06-07",3.72
"1620","2013-06-10",3.89
"1621","2013-06-11",3.86
"1622","2013-06-12",3.86
"1623","2013-06-13",3.9
"1624","2013-06-14",3.73
"1625","2013-06-17",3.7
"1626","2013-06-18",3.8
"1627","2013-06-19",3.75
"1628","2013-06-20",3.6
"1629","2013-06-21",3.5
"1630","2013-06-24",3.49
"1631","2013-06-25",3.61
"1632","2013-06-26",3.53
"1633","2013-06-27",3.42
"1634","2013-06-28",3.56
"1635","2013-07-01",3.58
"1636","2013-07-02",3.75
"1637","2013-07-03",3.71
"1638","2013-07-05",3.88
"1639","2013-07-08",3.85
"1640","2013-07-09",3.89
"1641","2013-07-10",3.85
"1642","2013-07-11",4
"1643","2013-07-12",3.94
"1644","2013-07-15",4
"1645","2013-07-16",3.97
"1646","2013-07-17",3.83
"1647","2013-07-18",3.76
"1648","2013-07-19",3.75
"1649","2013-07-22",3.74
"1650","2013-07-23",3.65
"1651","2013-07-24",3.58
"1652","2013-07-25",3.56
"1653","2013-07-26",3.59
"1654","2013-07-29",3.59
"1655","2013-07-30",3.49
"1656","2013-07-31",3.48
"1657","2013-08-01",3.6
"1658","2013-08-02",3.47
"1659","2013-08-05",3.52
"1660","2013-08-06",3.47
"1661","2013-08-07",3.63
"1662","2013-08-08",3.66
"1663","2013-08-09",3.89
"1664","2013-08-12",3.78
"1665","2013-08-13",3.71
"1666","2013-08-14",3.68
"1667","2013-08-15",3.74
"1668","2013-08-16",3.8
"1669","2013-08-19",3.81
"1670","2013-08-20",3.73
"1671","2013-08-21",3.82
"1672","2013-08-22",3.68
"1673","2013-08-23",3.59
"1674","2013-08-26",3.76
"1675","2013-08-27",3.71
"1676","2013-08-28",3.73
"1677","2013-08-29",3.71
"1678","2013-08-30",3.64
"1679","2013-09-03",3.71
"1680","2013-09-04",3.7
"1681","2013-09-05",3.82
"1682","2013-09-06",3.72
"1683","2013-09-09",3.84
"1684","2013-09-10",3.76
"1685","2013-09-11",3.91
"1686","2013-09-12",3.87
"1687","2013-09-13",3.86
"1688","2013-09-16",3.87
"1689","2013-09-17",3.77
"1690","2013-09-18",3.82
"1691","2013-09-19",3.97
"1692","2013-09-20",4.1
"1693","2013-09-23",4.09
"1694","2013-09-24",4.04
"1695","2013-09-25",3.98
"1696","2013-09-26",3.81
"1697","2013-09-27",3.98
"1698","2013-09-30",4
"1699","2013-10-01",3.88
"1700","2013-10-02",3.88
"1701","2013-10-03",3.8
"1702","2013-10-04",3.87
"1703","2013-10-07",3.78
"1704","2013-10-08",3.85
"1705","2013-10-09",3.88
"1706","2013-10-10",3.91
"1707","2013-10-11",4
"1708","2013-10-14",4.17
"1709","2013-10-15",4.29
"1710","2013-10-16",4.25
"1711","2013-10-17",3.93
"1712","2013-10-18",4.04
"1713","2013-10-21",4.28
"1714","2013-10-22",4.34
"1715","2013-10-23",4.41
"1716","2013-10-24",4.42
"1717","2013-10-25",4.47
"1718","2013-10-28",4.35
"1719","2013-10-29",4.25
"1720","2013-10-30",4.03
"1721","2013-10-31",3.9
"1722","2013-11-01",3.85
"1723","2013-11-04",3.7
"1724","2013-11-05",3.69
"1725","2013-11-06",3.75
"1726","2013-11-07",3.75
"1727","2013-11-08",3.78
"1728","2013-11-11",3.78
"1729","2013-11-12",3.71
"1730","2013-11-13",3.66
"1731","2013-11-14",3.61
"1732","2013-11-15",3.57
"1733","2013-11-18",3.44
"1734","2013-11-19",3.3
"1735","2013-11-20",3.31
"1736","2013-11-21",3.34
"1737","2013-11-22",3.33
"1738","2013-11-25",3.37
"1739","2013-11-26",3.31
"1740","2013-11-27",3.34
"1741","2013-11-29",3.39
"1742","2013-12-02",3.35
"1743","2013-12-03",3.47
"1744","2013-12-04",3.52
"1745","2013-12-05",3.56
"1746","2013-12-06",3.52
"1747","2013-12-09",3.56
"1748","2013-12-10",3.52
"1749","2013-12-11",3.5
"1750","2013-12-12",3.54
"1751","2013-12-13",3.5
"1752","2013-12-16",3.57
"1753","2013-12-17",3.54
"1754","2013-12-18",3.49
"1755","2013-12-19",3.48
"1756","2013-12-20",3.5
"1757","2013-12-23",3.68
"1758","2013-12-24",3.63
"1759","2013-12-26",3.57
"1760","2013-12-27",3.5
"1761","2013-12-30",3.52
"1762","2013-12-31",3.55
"1763","2014-01-02",3.51
"1764","2014-01-03",3.49
"1765","2014-01-06",3.45
"1766","2014-01-07",3.47
"1767","2014-01-08",3.37
"1768","2014-01-09",3.45
"1769","2014-01-10",3.51
"1770","2014-01-13",3.51
"1771","2014-01-14",3.47
"1772","2014-01-15",3.52
"1773","2014-01-16",3.51
"1774","2014-01-17",3.57
"1775","2014-01-21",3.73
"1776","2014-01-22",3.78
"1777","2014-01-23",3.56
"1778","2014-01-24",3.49
"1779","2014-01-27",3.34
"1780","2014-01-28",3.34
"1781","2014-01-29",3.43
"1782","2014-01-30",4.07
"1783","2014-01-31",4.16
"1784","2014-02-03",4.06
"1785","2014-02-04",4.08
"1786","2014-02-05",4.1
"1787","2014-02-06",4.16
"1788","2014-02-07",4.08
"1789","2014-02-10",4.14
"1790","2014-02-11",4.15
"1791","2014-02-12",4.02
"1792","2014-02-13",3.93
"1793","2014-02-14",3.81
"1794","2014-02-18",3.81
"1795","2014-02-19",3.66
"1796","2014-02-20",3.65
"1797","2014-02-21",3.71
"1798","2014-02-24",3.54
"1799","2014-02-25",3.49
"1800","2014-02-26",3.74
"1801","2014-02-27",3.82
"1802","2014-02-28",3.78
"1803","2014-03-03",3.83
"1804","2014-03-04",3.91
"1805","2014-03-05",4.07
"1806","2014-03-06",3.9
"1807","2014-03-07",4
"1808","2014-03-10",4.17
"1809","2014-03-11",3.99
"1810","2014-03-12",3.82
"1811","2014-03-13",3.69
"1812","2014-03-14",3.79
"1813","2014-03-17",3.98
"1814","2014-03-18",4
"1815","2014-03-19",4.11
"1816","2014-03-20",4.15
"1817","2014-03-21",4.31
"1818","2014-03-24",4.34
"1819","2014-03-25",4.56
"1820","2014-03-26",4.28
"1821","2014-03-27",4.32
"1822","2014-03-28",4.31
"1823","2014-03-31",4.25
"1824","2014-04-01",4.1
"1825","2014-04-02",3.95
"1826","2014-04-03",3.8
"1827","2014-04-04",3.74
"1828","2014-04-07",3.74
"1829","2014-04-08",3.76
"1830","2014-04-09",3.75
"1831","2014-04-10",3.66
"1832","2014-04-11",3.61
"1833","2014-04-14",3.68
"1834","2014-04-15",3.6
"1835","2014-04-16",3.68
"1836","2014-04-17",3.66
"1837","2014-04-21",3.66
"1838","2014-04-22",3.74
"1839","2014-04-23",3.8
"1840","2014-04-24",3.76
"1841","2014-04-25",3.64
"1842","2014-04-28",3.69
"1843","2014-04-29",3.62
"1844","2014-04-30",3.6
"1845","2014-05-01",3.76
"1846","2014-05-02",3.86
"1847","2014-05-05",3.79
"1848","2014-05-06",3.77
"1849","2014-05-07",3.92
"1850","2014-05-08",3.9
"1851","2014-05-09",3.89
"1852","2014-05-12",4.03
"1853","2014-05-13",3.95
"1854","2014-05-14",4
"1855","2014-05-15",3.89
"1856","2014-05-16",4
"1857","2014-05-19",3.9
"1858","2014-05-20",4.01
"1859","2014-05-21",3.96
"1860","2014-05-22",3.99
"1861","2014-05-23",3.99
"1862","2014-05-27",3.83
"1863","2014-05-28",3.82
"1864","2014-05-29",3.76
"1865","2014-05-30",3.94
"1866","2014-06-02",3.87
"1867","2014-06-03",3.85
"1868","2014-06-04",3.94
"1869","2014-06-05",3.93
"1870","2014-06-06",3.92
"1871","2014-06-09",3.93
"1872","2014-06-10",3.81
"1873","2014-06-11",3.82
"1874","2014-06-12",3.79
"1875","2014-06-13",3.91
"1876","2014-06-16",3.94
"1877","2014-06-17",3.87
"1878","2014-06-18",3.94
"1879","2014-06-19",3.83
"1880","2014-06-20",3.77
"1881","2014-06-23",3.77
"1882","2014-06-24",3.74
"1883","2014-06-25",3.81
"1884","2014-06-26",3.8
"1885","2014-06-27",4.1
"1886","2014-06-30",3.84
"1887","2014-07-01",3.85
"1888","2014-07-02",3.78
"1889","2014-07-03",3.71
"1890","2014-07-07",3.71
"1891","2014-07-08",3.7
"1892","2014-07-09",3.59
"1893","2014-07-10",3.85
"1894","2014-07-11",3.84
"1895","2014-07-14",3.71
"1896","2014-07-15",3.72
"1897","2014-07-16",3.6
"1898","2014-07-17",3.57
"1899","2014-07-18",3.54
"1900","2014-07-21",3.57
"1901","2014-07-22",3.66
"1902","2014-07-23",3.68
"1903","2014-07-24",3.61
"1904","2014-07-25",3.61
"1905","2014-07-28",3.66
"1906","2014-07-29",3.77
"1907","2014-07-30",3.84
"1908","2014-07-31",3.52
"1909","2014-08-01",3.52
"1910","2014-08-04",3.54
"1911","2014-08-05",3.35
"1912","2014-08-06",3.21
"1913","2014-08-07",3.54
"1914","2014-08-08",3.48
"1915","2014-08-11",3.38
"1916","2014-08-12",3.41
"1917","2014-08-13",3.4
"1918","2014-08-14",3.27
"1919","2014-08-15",3.28
"1920","2014-08-18",3.3
"1921","2014-08-19",3.31
"1922","2014-08-20",3.33
"1923","2014-08-21",3.36
"1924","2014-08-22",3.4
"1925","2014-08-25",3.35
"1926","2014-08-26",3.35
"1927","2014-08-27",3.37
"1928","2014-08-28",3.42
"1929","2014-08-29",3.4
"1930","2014-09-02",3.37
"1931","2014-09-03",3.37
"1932","2014-09-04",3.36
"1933","2014-09-05",3.41
"1934","2014-09-08",3.32
"1935","2014-09-09",3.28
"1936","2014-09-10",3.19
