"","date","LUMO"
"1905","2019-06-11",1.56
"1906","2019-06-12",1.55
"1907","2019-06-13",1.64
"1908","2019-06-14",1.56
"1909","2019-06-17",1.53
"1910","2019-06-18",1.59
"1911","2019-06-19",1.59
"1912","2019-06-20",1.6
"1913","2019-06-21",1.57
"1914","2019-06-24",1.54
"1915","2019-06-25",1.56
"1916","2019-06-26",1.5
"1917","2019-06-27",1.52
"1918","2019-06-28",1.48
"1919","2019-07-01",1.5
"1920","2019-07-02",1.42
"1921","2019-07-03",1.44
"1922","2019-07-05",1.46
"1923","2019-07-08",1.47
"1924","2019-07-09",1.43
"1925","2019-07-10",1.47
"1926","2019-07-11",1.47
"1927","2019-07-12",1.46
"1928","2019-07-15",1.44
"1929","2019-07-16",1.45
"1930","2019-07-17",1.44
"1931","2019-07-18",1.56
"1932","2019-07-19",1.61
"1933","2019-07-22",1.66
"1934","2019-07-23",1.66
"1935","2019-07-24",1.56
"1936","2019-07-25",1.52
"1937","2019-07-26",1.56
"1938","2019-07-29",1.58
"1939","2019-07-30",1.66
"1940","2019-07-31",1.77
"1941","2019-08-01",1.89
"1942","2019-08-02",1.71
"1943","2019-08-05",1.65
"1944","2019-08-06",1.59
"1945","2019-08-07",1.71
"1946","2019-08-08",1.65
"1947","2019-08-09",1.59
"1948","2019-08-12",1.53
"1949","2019-08-13",1.53
"1950","2019-08-14",1.51
"1951","2019-08-15",1.53
"1952","2019-08-16",1.56
"1953","2019-08-19",1.62
"1954","2019-08-20",1.59
"1955","2019-08-21",1.65
"1956","2019-08-22",1.75
"1957","2019-08-23",1.59
"1958","2019-08-26",1.61
"1959","2019-08-27",1.66
"1960","2019-08-28",1.66
"1961","2019-08-29",1.6
"1962","2019-08-30",1.61
"1963","2019-09-03",1.57
"1964","2019-09-04",1.6
"1965","2019-09-05",1.64
"1966","2019-09-06",1.62
"1967","2019-09-09",1.65
"1968","2019-09-10",1.81
"1969","2019-09-11",1.87
"1970","2019-09-12",1.93
"1971","2019-09-13",1.87
"1972","2019-09-16",1.94
"1973","2019-09-17",1.91
"1974","2019-09-18",1.96
"1975","2019-09-19",1.9
"1976","2019-09-20",1.82
"1977","2019-09-23",1.68
"1978","2019-09-24",1.68
"1979","2019-09-25",1.62
"1980","2019-09-26",1.63
"1981","2019-09-27",1.65
"1982","2019-09-30",1.59
"1983","2019-10-01",1.24
"1984","2019-10-02",1.22
"1985","2019-10-03",1.23
"1986","2019-10-04",1.21
"1987","2019-10-07",1.19
"1988","2019-10-08",1.21
"1989","2019-10-09",1.18
"1990","2019-10-10",1.17
"1991","2019-10-11",1.17
"1992","2019-10-14",1.18
"1993","2019-10-15",1.25
"1994","2019-10-16",1.35
"1995","2019-10-17",1.27
"1996","2019-10-18",1.37
"1997","2019-10-21",1.49
"1998","2019-10-22",1.56
"1999","2019-10-23",1.59
"2000","2019-10-24",1.6
"2001","2019-10-25",1.54
"2002","2019-10-28",1.54
"2003","2019-10-29",1.52
"2004","2019-10-30",1.48
"2005","2019-10-31",1.48
"2006","2019-11-01",1.49
"2007","2019-11-04",1.53
"2008","2019-11-05",1.57
"2009","2019-11-06",1.55
"2010","2019-11-07",1.57
"2011","2019-11-08",1.54
"2012","2019-11-11",1.53
"2013","2019-11-12",1.48
"2014","2019-11-13",1.57
"2015","2019-11-14",1.62
"2016","2019-11-15",1.53
"2017","2019-11-18",1.56
"2018","2019-11-19",1.6
"2019","2019-11-20",1.61
"2020","2019-11-21",1.58
"2021","2019-11-22",1.53
"2022","2019-11-25",1.59
"2023","2019-11-26",1.6
"2024","2019-11-27",1.6
"2025","2019-11-29",1.52
"2026","2019-12-02",1.54
"2027","2019-12-03",1.54
"2028","2019-12-04",1.58
"2029","2019-12-05",1.57
"2030","2019-12-06",1.52
"2031","2019-12-09",1.72
"2032","2019-12-10",1.63
"2033","2019-12-11",1.62
"2034","2019-12-12",1.61
"2035","2019-12-13",1.63
"2036","2019-12-16",1.6
"2037","2019-12-17",1.6
"2038","2019-12-18",1.59
"2039","2019-12-19",1.61
"2040","2019-12-20",1.86
"2041","2019-12-23",1.95
"2042","2019-12-24",2.33
"2043","2019-12-26",3.13
"2044","2019-12-27",2.77
"2045","2019-12-30",2.3
"2046","2019-12-31",2.53
"2047","2020-01-02",2.26
"2048","2020-01-03",2.21
"2049","2020-01-06",2.22
"2050","2020-01-07",2.12
"2051","2020-01-08",2.12
"2052","2020-01-09",2.19
"2053","2020-01-10",2.1
"2054","2020-01-13",1.97
"2055","2020-01-14",1.99
"2056","2020-01-15",1.99
"2057","2020-01-16",1.99
"2058","2020-01-17",2.04
"2059","2020-01-21",2.26
"2060","2020-01-22",2.04
"2061","2020-01-23",2
"2062","2020-01-24",1.82
"2063","2020-01-27",1.71
"2064","2020-01-28",1.72
"2065","2020-01-29",1.65
"2066","2020-01-30",1.63
"2067","2020-01-31",1.64
"2068","2020-02-03",1.66
"2069","2020-02-04",1.74
"2070","2020-02-05",1.75
"2071","2020-02-06",1.75
"2072","2020-02-07",1.66
"2073","2020-02-10",1.61
"2074","2020-02-11",1.62
"2075","2020-02-12",1.58
"2076","2020-02-13",1.67
"2077","2020-02-14",1.56
"2078","2020-02-18",1.58
"2079","2020-02-19",1.58
"2080","2020-02-20",1.57
"2081","2020-02-21",1.6
"2082","2020-02-24",1.56
"2083","2020-02-25",1.47
"2084","2020-02-26",1.39
"2085","2020-02-27",1.47
"2086","2020-02-28",1.37
"2087","2020-03-02",1.35
"2088","2020-03-03",1.43
"2089","2020-03-04",1.53
"2090","2020-03-05",1.46
"2091","2020-03-06",1.38
"2092","2020-03-09",1.23
"2093","2020-03-10",1.46
"2094","2020-03-11",1.21
"2095","2020-03-12",1.15
"2096","2020-03-13",1.14
"2097","2020-03-16",0.93
"2098","2020-03-17",1.02
"2099","2020-03-18",0.89
"2100","2020-03-19",8.76
"2101","2020-03-20",7.12
"2102","2020-03-23",7.55
"2103","2020-03-24",7.94
"2104","2020-03-25",8.19
"2105","2020-03-26",8.5
"2106","2020-03-27",8.73
"2107","2020-03-30",8.85
"2108","2020-03-31",8.5
"2109","2020-04-01",7.87
"2110","2020-04-02",7.76
"2111","2020-04-03",7.78
"2112","2020-04-06",8.81
"2113","2020-04-07",8.36
"2114","2020-04-08",8.65
"2115","2020-04-09",8.73
"2116","2020-04-13",9.17
"2117","2020-04-14",9.21
"2118","2020-04-15",8.48
"2119","2020-04-16",8.34
"2120","2020-04-17",8.41
"2121","2020-04-20",8.47
"2122","2020-04-21",8.22
"2123","2020-04-22",8
"2124","2020-04-23",8.65
"2125","2020-04-24",8.9
"2126","2020-04-27",9.58
"2127","2020-04-28",9.39
"2128","2020-04-29",9.5
"2129","2020-04-30",9.31
"2130","2020-05-01",9
"2131","2020-05-04",9.24
"2132","2020-05-05",9.44
"2133","2020-05-06",9.06
"2134","2020-05-07",9.72
"2135","2020-05-08",10.15
"2136","2020-05-11",11.15
"2137","2020-05-12",10.36
"2138","2020-05-13",11.06
"2139","2020-05-14",10.9
"2140","2020-05-15",11.3
"2141","2020-05-18",11.78
"2142","2020-05-19",13.89
"2143","2020-05-20",13.53
"2144","2020-05-21",13.5
"2145","2020-05-22",14.1
"2146","2020-05-26",14.66
"2147","2020-05-27",14.8
"2148","2020-05-28",14.5
"2149","2020-05-29",13.91
"2150","2020-06-01",13.49
"2151","2020-06-02",13.67
"2152","2020-06-03",13.99
"2153","2020-06-04",13.79
"2154","2020-06-05",13.75
"2155","2020-06-08",13.55
"2156","2020-06-09",15.01
"2157","2020-06-10",14.57
"2158","2020-06-11",13.57
"2159","2020-06-12",13.06
"2160","2020-06-15",14
"2161","2020-06-16",15.66
"2162","2020-06-17",15.5
"2163","2020-06-18",15.59
"2164","2020-06-19",16.200001
"2165","2020-06-22",16.68
"2166","2020-06-23",16.879999
"2167","2020-06-24",16.83
"2168","2020-06-25",16.57
"2169","2020-06-26",16.99
"2170","2020-06-29",16.65
"2171","2020-06-30",16.49
"2172","2020-07-01",16.15
"2173","2020-07-02",16.23
"2174","2020-07-06",16.16
"2175","2020-07-07",15.98
"2176","2020-07-08",16.5
"2177","2020-07-09",16.190001
"2178","2020-07-10",16
"2179","2020-07-13",16
"2180","2020-07-14",14.19
"2181","2020-07-15",15.78
"2182","2020-07-16",16
"2183","2020-07-17",15.72
"2184","2020-07-20",16
"2185","2020-07-21",16.01
"2186","2020-07-22",16
"2187","2020-07-23",15.39
"2188","2020-07-24",15.19
"2189","2020-07-27",14.81
"2190","2020-07-28",14.27
"2191","2020-07-29",13.25
"2192","2020-07-30",14.01
"2193","2020-07-31",14.22
"2194","2020-08-03",13.8
"2195","2020-08-04",13.95
"2196","2020-08-05",14.05
"2197","2020-08-06",14.34
"2198","2020-08-07",15.15
"2199","2020-08-10",15.48
"2200","2020-08-11",14.95
"2201","2020-08-12",15.17
"2202","2020-08-13",15.41
"2203","2020-08-14",15.05
"2204","2020-08-17",15
"2205","2020-08-18",14.99
"2206","2020-08-19",15.05
"2207","2020-08-20",15.15
"2208","2020-08-21",15.17
"2209","2020-08-24",14.96
"2210","2020-08-25",15.01
"2211","2020-08-26",14.95
"2212","2020-08-27",15.06
"2213","2020-08-28",15.2
"2214","2020-08-31",15.25
"2215","2020-09-01",15
"2216","2020-09-02",15.15
"2217","2020-09-03",15.13
"2218","2020-09-04",14.74
"2219","2020-09-08",14.31
"2220","2020-09-09",14.75
"2221","2020-09-10",14.82
"2222","2020-09-11",14.79
"2223","2020-09-14",14.78
"2224","2020-09-15",14.59
"2225","2020-09-16",14.65
"2226","2020-09-17",14.47
"2227","2020-09-18",14.62
"2228","2020-09-21",14.5
"2229","2020-09-22",13.9
"2230","2020-09-23",13.66
"2231","2020-09-24",14.12
"2232","2020-09-25",13.86
"2233","2020-09-28",13.75
"2234","2020-09-29",14
"2235","2020-09-30",13.82
"2236","2020-10-01",13.68
"2237","2020-10-02",13.61
"2238","2020-10-05",14
"2239","2020-10-06",14
"2240","2020-10-07",14.1
"2241","2020-10-08",14.14
"2242","2020-10-09",14.03
"2243","2020-10-12",14.1
"2244","2020-10-13",14.24
"2245","2020-10-14",14.47
"2246","2020-10-15",14.35
"2247","2020-10-16",14.23
"2248","2020-10-19",13.9
"2249","2020-10-20",13.63
"2250","2020-10-21",13.76
"2251","2020-10-22",14
"2252","2020-10-23",14.4
"2253","2020-10-26",14.52
"2254","2020-10-27",14.52
"2255","2020-10-28",14.3
"2256","2020-10-29",14.56
"2257","2020-10-30",14.44
"2258","2020-11-02",14.29
"2259","2020-11-03",14.4
"2260","2020-11-04",14.44
"2261","2020-11-05",14.85
"2262","2020-11-06",14.85
"2263","2020-11-09",14.78
"2264","2020-11-10",14.56
"2265","2020-11-11",14.36
"2266","2020-11-12",14.75
"2267","2020-11-13",14.96
"2268","2020-11-16",15.02
"2269","2020-11-17",15.8
"2270","2020-11-18",15.96
"2271","2020-11-19",16
"2272","2020-11-20",16.200001
"2273","2020-11-23",16.629999
"2274","2020-11-24",16
"2275","2020-11-25",15.81
"2276","2020-11-27",14.99
