"","date","BNTC"
"979","2018-05-11",39.299999
"980","2018-05-14",38.700001
"981","2018-05-15",38.25
"982","2018-05-16",38.099998
"983","2018-05-17",37.799999
"984","2018-05-18",37.5
"985","2018-05-21",37.349998
"986","2018-05-22",37.5
"987","2018-05-23",37.514999
"988","2018-05-24",37.950001
"989","2018-05-25",37.799999
"990","2018-05-29",39.825001
"991","2018-05-30",39.599998
"992","2018-05-31",39.75
"993","2018-06-01",38.07
"994","2018-06-04",37.349998
"995","2018-06-05",37.650002
"996","2018-06-06",37.5
"997","2018-06-07",37.049999
"998","2018-06-08",37.349998
"999","2018-06-11",34.799999
"1000","2018-06-12",32.549999
"1001","2018-06-13",35.25
"1002","2018-06-14",36.450001
"1003","2018-06-15",36
"1004","2018-06-18",32.849998
"1005","2018-06-19",30.9
"1006","2018-06-20",30.9
"1007","2018-06-21",31.635
"1008","2018-06-22",31.049999
"1009","2018-06-25",27.764999
"1010","2018-06-26",30.9
"1011","2018-06-27",30.450001
"1012","2018-06-28",28.950001
"1013","2018-06-29",29.85
"1014","2018-07-02",30.9
"1015","2018-07-03",32.549999
"1016","2018-07-05",33.150002
"1017","2018-07-06",33.075001
"1018","2018-07-09",50.25
"1019","2018-07-10",48
"1020","2018-07-11",50.25
"1021","2018-07-12",47.549999
"1022","2018-07-13",46.950001
"1023","2018-07-16",42.299999
"1024","2018-07-17",42.150002
"1025","2018-07-18",42
"1026","2018-07-19",41.25
"1027","2018-07-20",40.950001
"1028","2018-07-23",39.525002
"1029","2018-07-24",39
"1030","2018-07-25",40.950001
"1031","2018-07-26",42.150002
"1032","2018-07-27",41.400002
"1033","2018-07-30",42.105
"1034","2018-07-31",44.25
"1035","2018-08-01",42.93
"1036","2018-08-02",43.799999
"1037","2018-08-03",44.25
"1038","2018-08-06",42.599998
"1039","2018-08-07",42.450001
"1040","2018-08-08",40.5
"1041","2018-08-09",40.5
"1042","2018-08-10",41.025002
"1043","2018-08-13",40.740002
"1044","2018-08-14",40.049999
"1045","2018-08-15",42.150002
"1046","2018-08-16",40.200001
"1047","2018-08-17",40.200001
"1048","2018-08-20",40.049999
"1049","2018-08-21",39.900002
"1050","2018-08-22",40.5
"1051","2018-08-23",41.52
"1052","2018-08-24",40.5
"1053","2018-08-27",41.07
"1054","2018-08-28",41.400002
"1055","2018-08-29",42
"1056","2018-08-30",42.599998
"1057","2018-08-31",42.599998
"1058","2018-09-04",40.950001
"1059","2018-09-05",40.5
"1060","2018-09-06",39.900002
"1061","2018-09-07",38.25
"1062","2018-09-10",38.025002
"1063","2018-09-11",37.5
"1064","2018-09-12",36.014999
"1065","2018-09-13",37.259998
"1066","2018-09-14",36.900002
"1067","2018-09-17",35.535
"1068","2018-09-18",36
"1069","2018-09-19",34.950001
"1070","2018-09-20",35.099998
"1071","2018-09-21",35.52
"1072","2018-09-24",37.799999
"1073","2018-09-25",35.849998
"1074","2018-09-26",37.349998
"1075","2018-09-27",36.75
"1076","2018-09-28",35.549999
"1077","2018-10-01",36.900002
"1078","2018-10-02",37.23
"1079","2018-10-03",36.75
"1080","2018-10-04",36
"1081","2018-10-05",36.299999
"1082","2018-10-08",36.75
"1083","2018-10-09",36
"1084","2018-10-10",35.654999
"1085","2018-10-11",36.029999
"1086","2018-10-12",36.150002
"1087","2018-10-15",37.049999
"1088","2018-10-16",36.029999
"1089","2018-10-17",36.029999
"1090","2018-10-18",36.599998
"1091","2018-10-19",36.599998
"1092","2018-10-22",37.365002
"1093","2018-10-23",39.599998
"1094","2018-10-24",39.599998
"1095","2018-10-25",35.849998
"1096","2018-10-26",37.799999
"1097","2018-10-29",38.744999
"1098","2018-10-30",36.75
"1099","2018-10-31",35.564999
"1100","2018-11-01",33.150002
"1101","2018-11-02",33.450001
"1102","2018-11-05",34.5
"1103","2018-11-06",35.099998
"1104","2018-11-07",35.099998
"1105","2018-11-08",35.700001
"1106","2018-11-09",33
"1107","2018-11-12",34.799999
"1108","2018-11-13",33.75
"1109","2018-11-14",33.825001
"1110","2018-11-15",36.195
"1111","2018-11-16",33.450001
"1112","2018-11-19",35.43
"1113","2018-11-20",33.450001
"1114","2018-11-21",36.900002
"1115","2018-11-23",36.450001
"1116","2018-11-26",32.549999
"1117","2018-11-27",32.25
"1118","2018-11-28",32.25
"1119","2018-11-29",32.25
"1120","2018-11-30",30.9
"1121","2018-12-03",30.15
"1122","2018-12-04",30.6
"1123","2018-12-06",32.099998
"1124","2018-12-07",28.799999
"1125","2018-12-10",27.434999
"1126","2018-12-11",28.049999
"1127","2018-12-12",28.334999
"1128","2018-12-13",29.684999
"1129","2018-12-14",28.200001
"1130","2018-12-17",28.5
"1131","2018-12-18",29.700001
"1132","2018-12-19",26.25
"1133","2018-12-20",26.52
"1134","2018-12-21",21
"1135","2018-12-24",17.174999
"1136","2018-12-26",17.549999
"1137","2018-12-27",18.299999
"1138","2018-12-28",22.635
"1139","2018-12-31",22.5
"1140","2019-01-02",22.5
"1141","2019-01-03",22.41
"1142","2019-01-04",21.030001
"1143","2019-01-07",21
"1144","2019-01-08",20.700001
"1145","2019-01-09",21.299999
"1146","2019-01-10",21.299999
"1147","2019-01-11",21.75
"1148","2019-01-14",21.15
"1149","2019-01-15",21
"1150","2019-01-16",22.65
"1151","2019-01-17",22.65
"1152","2019-01-18",21.299999
"1153","2019-01-22",21.405001
"1154","2019-01-23",22.74
"1155","2019-01-24",22.74
"1156","2019-01-25",21.959999
"1157","2019-01-28",21.959999
"1158","2019-01-29",20.91
"1159","2019-01-30",20.91
"1160","2019-01-31",20.91
"1161","2019-02-01",22.35
"1162","2019-02-04",21.299999
"1163","2019-02-05",21.299999
"1164","2019-02-06",21.9
"1165","2019-02-07",21.75
"1166","2019-02-08",20.879999
"1167","2019-02-11",21.375
"1168","2019-02-12",25.5
"1169","2019-02-13",27.045
"1170","2019-02-14",27.629999
"1171","2019-02-15",25.950001
"1172","2019-02-19",25.35
"1173","2019-02-20",25.02
"1174","2019-02-21",23.4
"1175","2019-02-22",24.75
"1176","2019-02-25",25.049999
"1177","2019-02-26",25.35
"1178","2019-02-27",25.35
"1179","2019-02-28",27.15
"1180","2019-03-01",27.75
"1181","2019-03-04",32.849998
"1182","2019-03-05",30.15
"1183","2019-03-06",30.450001
"1184","2019-03-07",30
"1185","2019-03-08",30.375
"1186","2019-03-11",29.459999
"1187","2019-03-12",31.35
"1188","2019-03-13",28.200001
"1189","2019-03-14",28.200001
"1190","2019-03-15",27.299999
"1191","2019-03-18",27.75
"1192","2019-03-19",29.549999
"1193","2019-03-20",29.700001
"1194","2019-03-21",30
"1195","2019-03-22",29.25
"1196","2019-03-25",27
"1197","2019-03-26",26.040001
"1198","2019-03-27",26.325001
"1199","2019-03-28",27.629999
"1200","2019-03-29",29.4
"1201","2019-04-01",27.450001
"1202","2019-04-02",28.530001
"1203","2019-04-03",28.5
"1204","2019-04-04",28.950001
"1205","2019-04-05",29.700001
"1206","2019-04-08",31.200001
"1207","2019-04-09",32.700001
"1208","2019-04-10",32.25
"1209","2019-04-11",32.25
"1210","2019-04-12",30.809999
"1211","2019-04-15",29.985001
"1212","2019-04-16",26.790001
"1213","2019-04-17",27.15
"1214","2019-04-18",26.25
"1215","2019-04-22",26.1
"1216","2019-04-23",26.25
"1217","2019-04-24",27.75
"1218","2019-04-25",25.934999
"1219","2019-04-26",28.815001
"1220","2019-04-29",28.215
"1221","2019-04-30",30
"1222","2019-05-01",28.5
"1223","2019-05-02",28.98
"1224","2019-05-03",28.65
"1225","2019-05-06",28.965
"1226","2019-05-07",29.129999
"1227","2019-05-08",29.1
"1228","2019-05-09",28.5
"1229","2019-05-10",27.9
"1230","2019-05-13",29.445
"1231","2019-05-14",28.709999
"1232","2019-05-15",29.549999
"1233","2019-05-16",29.549999
"1234","2019-05-17",27.75
"1235","2019-05-20",25.799999
"1236","2019-05-21",27.6
"1237","2019-05-22",25.799999
"1238","2019-05-23",25.799999
"1239","2019-05-24",25.35
"1240","2019-05-28",25.35
"1241","2019-05-29",26.85
"1242","2019-05-30",24
"1243","2019-05-31",24
"1244","2019-06-03",24
"1245","2019-06-04",25.139999
"1246","2019-06-05",23.700001
"1247","2019-06-06",15.6
"1248","2019-06-07",14.7
"1249","2019-06-10",15
"1250","2019-06-11",13.5
"1251","2019-06-12",13.5
"1252","2019-06-13",12.69
"1253","2019-06-14",12.69
"1254","2019-06-17",12.105
"1255","2019-06-18",13.05
"1256","2019-06-19",12
"1257","2019-06-20",12.9
"1258","2019-06-21",12
"1259","2019-06-24",11.445
"1260","2019-06-25",10.5
"1261","2019-06-26",11.25
"1262","2019-06-27",10.98
"1263","2019-06-28",11.235
"1264","2019-07-01",11.235
"1265","2019-07-02",10.785
"1266","2019-07-03",10.785
"1267","2019-07-05",11.55
"1268","2019-07-08",11.055
"1269","2019-07-09",11.055
"1270","2019-07-10",11.1
"1271","2019-07-11",11.4
"1272","2019-07-12",11.4
"1273","2019-07-15",10.74
"1274","2019-07-16",10.425
"1275","2019-07-17",10.425
"1276","2019-07-18",10.425
"1277","2019-07-19",10.425
"1278","2019-07-22",10.17
"1279","2019-07-23",10.185
"1280","2019-07-24",10.05
"1281","2019-07-25",8.97
"1282","2019-07-26",7.995
"1283","2019-07-29",9.6
"1284","2019-07-30",9.9
"1285","2019-07-31",12.75
"1286","2019-08-01",12.3
"1287","2019-08-02",11.91
"1288","2019-08-05",11.97
"1289","2019-08-06",11.715
"1290","2019-08-07",11.4
"1291","2019-08-08",11.7
"1292","2019-08-09",11.64
"1293","2019-08-12",11.7
"1294","2019-08-13",10.95
"1295","2019-08-14",10.2
"1296","2019-08-15",11.25
"1297","2019-08-16",11.25
"1298","2019-08-19",11.625
"1299","2019-08-20",10.35
"1300","2019-08-21",10.365
"1301","2019-08-22",10.365
"1302","2019-08-23",10.605
"1303","2019-08-26",11.1
"1304","2019-08-27",11.025
"1305","2019-08-28",10.2
"1306","2019-08-29",10.2
"1307","2019-08-30",10.8
"1308","2019-09-03",10.5
"1309","2019-09-04",10.05
"1310","2019-09-05",10.005
"1311","2019-09-06",9.72
"1312","2019-09-09",9.165
"1313","2019-09-10",9.375
"1314","2019-09-11",8.865
"1315","2019-09-12",9.075
"1316","2019-09-13",9
"1317","2019-09-16",9.15
"1318","2019-09-17",13.8
"1319","2019-09-18",12.3
"1320","2019-09-19",10.35
"1321","2019-09-20",12.3
"1322","2019-09-23",11.625
"1323","2019-09-24",12
"1324","2019-09-25",11.28
"1325","2019-09-26",12
"1326","2019-09-27",12.585
"1327","2019-09-30",10.665
"1328","2019-10-01",10.35
"1329","2019-10-02",10.5
"1330","2019-10-03",10.125
"1331","2019-10-04",9.75
"1332","2019-10-07",10.2
"1333","2019-10-08",10.2
"1334","2019-10-09",10.2
"1335","2019-10-10",9.75
"1336","2019-10-11",9.645
"1337","2019-10-14",9.615
"1338","2019-10-15",9.615
"1339","2019-10-16",9.84
"1340","2019-10-17",9.93
"1341","2019-10-18",9.93
"1342","2019-10-21",9.51
"1343","2019-10-22",9.75
"1344","2019-10-23",9.75
"1345","2019-10-24",9.555
"1346","2019-10-25",9.45
"1347","2019-10-28",9.525
"1348","2019-10-29",9.6
"1349","2019-10-30",9.6
"1350","2019-10-31",9.93
"1351","2019-11-01",9.9
"1352","2019-11-04",9.75
"1353","2019-11-05",9.9
"1354","2019-11-06",9.78
"1355","2019-11-07",9.75
"1356","2019-11-08",9.3
"1357","2019-11-11",9.33
"1358","2019-11-12",9.675
"1359","2019-11-13",9.75
"1360","2019-11-14",9.6
"1361","2019-11-15",9.45
"1362","2019-11-18",9
"1363","2019-11-19",9
"1364","2019-11-20",9.3345
"1365","2019-11-21",8.88
"1366","2019-11-22",9.015
"1367","2019-11-25",9.33
"1368","2019-11-26",9
"1369","2019-11-27",8.085
"1370","2019-11-29",8.085
"1371","2019-12-02",8.2695
"1372","2019-12-03",8.4375
"1373","2019-12-04",8.235
"1374","2019-12-05",8.175
"1375","2019-12-06",7.755
"1376","2019-12-09",7.515
"1377","2019-12-10",7.215
"1378","2019-12-11",7.14
"1379","2019-12-12",8.013
"1380","2019-12-13",7.314
"1381","2019-12-16",7.275
"1382","2019-12-17",7.29
"1383","2019-12-18",7.2885
"1384","2019-12-19",6.975
"1385","2019-12-20",6.705
"1386","2019-12-23",6.6225
"1387","2019-12-24",6.345
"1388","2019-12-26",6.615
"1389","2019-12-27",6.855
"1390","2019-12-30",7.005
"1391","2019-12-31",7.65
"1392","2020-01-02",6.975
"1393","2020-01-03",7.245
"1394","2020-01-06",6.915
"1395","2020-01-07",6.78
"1396","2020-01-08",7.62
"1397","2020-01-09",7.245
"1398","2020-01-10",7.44
"1399","2020-01-13",7.755
"1400","2020-01-14",7.68
"1401","2020-01-15",7.401
"1402","2020-01-16",7.68
"1403","2020-01-17",7.575
"1404","2020-01-21",7.641
"1405","2020-01-22",7.26
"1406","2020-01-23",6.975
"1407","2020-01-24",6.9735
"1408","2020-01-27",7.236
"1409","2020-01-28",7.425
"1410","2020-01-29",7.125
"1411","2020-01-30",7.35
"1412","2020-01-31",6.855
"1413","2020-02-03",6.945
"1414","2020-02-04",6.954
"1415","2020-02-05",7.695
"1416","2020-02-06",8.0175
"1417","2020-02-07",11.16
"1418","2020-02-10",8.34
"1419","2020-02-11",7.875
"1420","2020-02-12",7.455
"1421","2020-02-13",7.35
"1422","2020-02-14",7.14
"1423","2020-02-18",7.275
"1424","2020-02-19",7.92
"1425","2020-02-20",7.86
"1426","2020-02-21",7.83
"1427","2020-02-24",7.605
"1428","2020-02-25",7.095
"1429","2020-02-26",6.7335
"1430","2020-02-27",6.75
"1431","2020-02-28",7.77
"1432","2020-03-02",7.2
"1433","2020-03-03",7.365
"1434","2020-03-04",7.65
"1435","2020-03-05",7.245
"1436","2020-03-06",7.5
"1437","2020-03-09",6.03
"1438","2020-03-10",6.24
"1439","2020-03-11",5.745
"1440","2020-03-12",5.22
"1441","2020-03-13",5.115
"1442","2020-03-16",4.545
"1443","2020-03-17",4.515
"1444","2020-03-18",4.515
"1445","2020-03-19",5.085
"1446","2020-03-20",4.5
"1447","2020-03-23",4.755
"1448","2020-03-24",4.8075
"1449","2020-03-25",5.2275
"1450","2020-03-26",5.625
"1451","2020-03-27",5.8065
"1452","2020-03-30",5.8065
"1453","2020-03-31",5.895
"1454","2020-04-01",5.205
"1455","2020-04-02",5.55
"1456","2020-04-03",5.1345
"1457","2020-04-06",5.236497
"1458","2020-04-07",5.879997
"1459","2020-04-08",6.269997
"1460","2020-04-09",6.599997
"1461","2020-04-13",6.764997
"1462","2020-04-14",6.067497
"1463","2020-04-15",5.415
"1464","2020-04-16",5.45
"1465","2020-04-17",5.81
"1466","2020-04-20",13.06
"1467","2020-04-21",14.17
"1468","2020-04-22",12.28
"1469","2020-04-23",10.75
"1470","2020-04-24",10.93
"1471","2020-04-27",10.75
"1472","2020-04-28",9.81
"1473","2020-04-29",9.7
"1474","2020-04-30",9.1
"1475","2020-05-01",8.44
"1476","2020-05-04",7.85
"1477","2020-05-05",8.5
"1478","2020-05-06",8.77
"1479","2020-05-07",8.23
"1480","2020-05-08",8.35
"1481","2020-05-11",8.185
"1482","2020-05-12",8.171
"1483","2020-05-13",8.55
"1484","2020-05-14",8.36
"1485","2020-05-15",8.317
"1486","2020-05-18",7.8
"1487","2020-05-19",8.2
"1488","2020-05-20",7.87
"1489","2020-05-21",7.89
"1490","2020-05-22",7.29
"1491","2020-05-26",7
"1492","2020-05-27",6.97
"1493","2020-05-28",7.07
"1494","2020-05-29",7.3
"1495","2020-06-01",7.5
"1496","2020-06-02",7.455
"1497","2020-06-03",7.16
"1498","2020-06-04",6.655
"1499","2020-06-05",7.01
"1500","2020-06-08",7.26
"1501","2020-06-09",7.13
"1502","2020-06-10",7.13
"1503","2020-06-11",6.82
"1504","2020-06-12",7.72
"1505","2020-06-15",8.08
"1506","2020-06-16",7.969
"1507","2020-06-17",7.805
"1508","2020-06-18",7.85
"1509","2020-06-19",8.3
"1510","2020-06-22",9.17
"1511","2020-06-23",8.81
"1512","2020-06-24",8.93
"1513","2020-06-25",8.62
"1514","2020-06-26",8.14
"1515","2020-06-29",7.985
"1516","2020-06-30",7.91
"1517","2020-07-01",7.8
"1518","2020-07-02",7.72
"1519","2020-07-06",7.02
"1520","2020-07-07",6.98
"1521","2020-07-08",7.32
"1522","2020-07-09",7.1
"1523","2020-07-10",7.095
"1524","2020-07-13",6.9
"1525","2020-07-14",6.97
"1526","2020-07-15",7.305
"1527","2020-07-16",7.38
"1528","2020-07-17",7.8
"1529","2020-07-20",7.589
"1530","2020-07-21",7.81
"1531","2020-07-22",8.015
"1532","2020-07-23",7.95
"1533","2020-07-24",7.65
"1534","2020-07-27",7.7
"1535","2020-07-28",7.12
"1536","2020-07-29",7.684
"1537","2020-07-30",7.5
"1538","2020-07-31",7.14
"1539","2020-08-03",7.73
"1540","2020-08-04",7.286
"1541","2020-08-05",7.64
"1542","2020-08-06",7.91
"1543","2020-08-07",7.85
"1544","2020-08-10",8.7
"1545","2020-08-11",8.64
"1546","2020-08-12",8.375
"1547","2020-08-13",8.31
"1548","2020-08-14",8.19
"1549","2020-08-17",7.4
"1550","2020-08-18",7.89
"1551","2020-08-19",7.39
"1552","2020-08-20",7.36
"1553","2020-08-21",7.39
"1554","2020-08-24",7.32
"1555","2020-08-25",7.17
"1556","2020-08-26",7
"1557","2020-08-27",7.12
"1558","2020-08-28",7
"1559","2020-08-31",6.961
"1560","2020-09-01",6.8
"1561","2020-09-02",6.68
"1562","2020-09-03",6.67
"1563","2020-09-04",6.58
"1564","2020-09-08",5.99
"1565","2020-09-09",5.66
"1566","2020-09-10",5.734
"1567","2020-09-11",5.745
"1568","2020-09-14",5.72
"1569","2020-09-15",5.972
"1570","2020-09-16",6.24
"1571","2020-09-17",7.05
"1572","2020-09-18",6.77
"1573","2020-09-21",6
"1574","2020-09-22",6.052
"1575","2020-09-23",6.15
"1576","2020-09-24",6.23
"1577","2020-09-25",5.89
"1578","2020-09-28",5.69
"1579","2020-09-29",6
"1580","2020-09-30",6.28
"1581","2020-10-01",4.79
"1582","2020-10-02",3.03
"1583","2020-10-05",3.2
"1584","2020-10-06",3.07
"1585","2020-10-07",3.11
"1586","2020-10-08",3.05
"1587","2020-10-09",3.1
"1588","2020-10-12",3.03
"1589","2020-10-13",2.93
"1590","2020-10-14",2.9
"1591","2020-10-15",2.98
"1592","2020-10-16",2.93
"1593","2020-10-19",2.91
"1594","2020-10-20",2.99
"1595","2020-10-21",2.95
"1596","2020-10-22",2.93
"1597","2020-10-23",2.9
"1598","2020-10-26",2.9
"1599","2020-10-27",2.76
"1600","2020-10-28",2.675
"1601","2020-10-29",2.75
"1602","2020-10-30",2.69
"1603","2020-11-02",2.61
"1604","2020-11-03",2.71
"1605","2020-11-04",2.86
"1606","2020-11-05",2.8
"1607","2020-11-06",2.69
"1608","2020-11-09",2.87
"1609","2020-11-10",3.1
"1610","2020-11-11",3.01
"1611","2020-11-12",2.96
"1612","2020-11-13",2.875
"1613","2020-11-16",2.78
"1614","2020-11-17",2.75
"1615","2020-11-18",2.68
"1616","2020-11-19",2.85
"1617","2020-11-20",2.88
"1618","2020-11-23",2.79
"1619","2020-11-24",2.69
"1620","2020-11-25",2.83
"1621","2020-11-27",2.94
