"","date","HOLI"
"1006","2010-12-29",14.67
"1007","2010-12-30",14.78
"1008","2010-12-31",15.16
"1009","2011-01-03",16.08
"1010","2011-01-04",15.75
"1011","2011-01-05",15.91
"1012","2011-01-06",16.07
"1013","2011-01-07",16.049999
"1014","2011-01-10",16.370001
"1015","2011-01-11",16.9
"1016","2011-01-12",16.99
"1017","2011-01-13",16.98
"1018","2011-01-14",16.709999
"1019","2011-01-18",16.59
"1020","2011-01-19",16.620001
"1021","2011-01-20",16.059999
"1022","2011-01-21",16.08
"1023","2011-01-24",15.5
"1024","2011-01-25",15.68
"1025","2011-01-26",15.7
"1026","2011-01-27",15.71
"1027","2011-01-28",16.15
"1028","2011-01-31",16.049999
"1029","2011-02-01",16.07
"1030","2011-02-02",16.129999
"1031","2011-02-03",16.309999
"1032","2011-02-04",16.1
"1033","2011-02-07",16.120001
"1034","2011-02-08",16.27
"1035","2011-02-09",16.290001
"1036","2011-02-10",16.32
"1037","2011-02-11",16.68
"1038","2011-02-14",16.190001
"1039","2011-02-15",15.69
"1040","2011-02-16",16.26
"1041","2011-02-17",15.59
"1042","2011-02-18",14.32
"1043","2011-02-22",14.85
"1044","2011-02-23",14.47
"1045","2011-02-24",14.6
"1046","2011-02-25",15.12
"1047","2011-02-28",15.05
"1048","2011-03-01",14.8
"1049","2011-03-02",14.24
"1050","2011-03-03",14.37
"1051","2011-03-04",14.41
"1052","2011-03-07",14.45
"1053","2011-03-08",14.98
"1054","2011-03-09",14.78
"1055","2011-03-10",14.61
"1056","2011-03-11",14.68
"1057","2011-03-14",13.48
"1058","2011-03-15",13.02
"1059","2011-03-16",12.21
"1060","2011-03-17",12.04
"1061","2011-03-18",12.09
"1062","2011-03-21",12.19
"1063","2011-03-22",12.66
"1064","2011-03-23",12.8
"1065","2011-03-24",12.65
"1066","2011-03-25",13.2
"1067","2011-03-28",13.02
"1068","2011-03-29",13.08
"1069","2011-03-30",13.11
"1070","2011-03-31",13.3
"1071","2011-04-01",13.86
"1072","2011-04-04",13.55
"1073","2011-04-05",13.53
"1074","2011-04-06",13.75
"1075","2011-04-07",13.67
"1076","2011-04-08",13.45
"1077","2011-04-11",13.3
"1078","2011-04-12",13
"1079","2011-04-13",13.1
"1080","2011-04-14",12.74
"1081","2011-04-15",11.63
"1082","2011-04-18",11.98
"1083","2011-04-19",12.41
"1084","2011-04-20",12.84
"1085","2011-04-21",13.88
"1086","2011-04-25",13.69
"1087","2011-04-26",13.35
"1088","2011-04-27",12.52
"1089","2011-04-28",11.98
"1090","2011-04-29",12.01
"1091","2011-05-02",11.87
"1092","2011-05-03",11.4
"1093","2011-05-04",11.04
"1094","2011-05-05",10.5
"1095","2011-05-06",11.33
"1096","2011-05-09",11.73
"1097","2011-05-10",11.23
"1098","2011-05-11",10.95
"1099","2011-05-12",10.63
"1100","2011-05-13",10.65
"1101","2011-05-16",10.06
"1102","2011-05-17",9.98
"1103","2011-05-18",10.14
"1104","2011-05-19",9.98
"1105","2011-05-20",9.85
"1106","2011-05-23",8.72
"1107","2011-05-24",7.89
"1108","2011-05-25",8.69
"1109","2011-05-26",8.55
"1110","2011-05-27",8.39
"1111","2011-05-31",8.8
"1112","2011-06-01",9.26
"1113","2011-06-02",8.66
"1114","2011-06-03",8.68
"1115","2011-06-06",7.85
"1116","2011-06-07",7.93
"1117","2011-06-08",7.66
"1118","2011-06-09",8.4
"1119","2011-06-10",8.37
"1120","2011-06-13",8.7
"1121","2011-06-14",9.69
"1122","2011-06-15",10.78
"1123","2011-06-16",9.95
"1124","2011-06-17",9.82
"1125","2011-06-20",9.65
"1126","2011-06-21",9.52
"1127","2011-06-22",9.7
"1128","2011-06-23",9.87
"1129","2011-06-24",10.4
"1130","2011-06-27",10.01
"1131","2011-06-28",9.85
"1132","2011-06-29",9.96
"1133","2011-06-30",9.32
"1134","2011-07-01",9.06
"1135","2011-07-05",9.41
"1136","2011-07-06",9.22
"1137","2011-07-07",9.4
"1138","2011-07-08",10.34
"1139","2011-07-11",9.95
"1140","2011-07-12",9.84
"1141","2011-07-13",9.9
"1142","2011-07-14",10.15
"1143","2011-07-15",10.4
"1144","2011-07-18",10.79
"1145","2011-07-19",10.36
"1146","2011-07-20",11.36
"1147","2011-07-21",11.17
"1148","2011-07-22",10.56
"1149","2011-07-25",8.62
"1150","2011-07-26",7.85
"1151","2011-07-27",7.54
"1152","2011-07-28",6.99
"1153","2011-07-29",6.97
"1154","2011-08-01",6.87
"1155","2011-08-02",6.27
"1156","2011-08-03",6.3
"1157","2011-08-04",5.98
"1158","2011-08-05",5.76
"1159","2011-08-08",6.04
"1160","2011-08-09",6.33
"1161","2011-08-10",5.83
"1162","2011-08-11",6.07
"1163","2011-08-12",6.41
"1164","2011-08-15",6.38
"1165","2011-08-16",6.5
"1166","2011-08-17",5.93
"1167","2011-08-18",5.69
"1168","2011-08-19",4.57
"1169","2011-08-22",4.93
"1170","2011-08-23",4.97
"1171","2011-08-24",4.88
"1172","2011-08-25",4.71
"1173","2011-08-26",4.85
"1174","2011-08-29",4.87
"1175","2011-08-30",4.94
"1176","2011-08-31",5.71
"1177","2011-09-01",5.98
"1178","2011-09-02",5.92
"1179","2011-09-06",6.64
"1180","2011-09-07",7.03
"1181","2011-09-08",7.1
"1182","2011-09-09",7.04
"1183","2011-09-12",7.02
"1184","2011-09-13",7.03
"1185","2011-09-14",6.79
"1186","2011-09-15",6.65
"1187","2011-09-16",6.26
"1188","2011-09-19",6.18
"1189","2011-09-20",6.09
"1190","2011-09-21",6.12
"1191","2011-09-22",5.99
"1192","2011-09-23",6.23
"1193","2011-09-26",5.59
"1194","2011-09-27",6.36
"1195","2011-09-28",6.25
"1196","2011-09-29",6.28
"1197","2011-09-30",5.84
"1198","2011-10-03",5.47
"1199","2011-10-04",5.66
"1200","2011-10-05",5.89
"1201","2011-10-06",6
"1202","2011-10-07",5.98
"1203","2011-10-10",6.1
"1204","2011-10-11",6.15
"1205","2011-10-12",6.34
"1206","2011-10-13",7.03
"1207","2011-10-14",6.9
"1208","2011-10-17",6.68
"1209","2011-10-18",6.54
"1210","2011-10-19",6.65
"1211","2011-10-20",6.6
"1212","2011-10-21",6.67
"1213","2011-10-24",7.01
"1214","2011-10-25",7.22
"1215","2011-10-26",7.96
"1216","2011-10-27",8.89
"1217","2011-10-28",8.93
"1218","2011-10-31",8.7
"1219","2011-11-01",8.32
"1220","2011-11-02",8.5
"1221","2011-11-03",8.9
"1222","2011-11-04",8.69
"1223","2011-11-07",8.49
"1224","2011-11-08",8.43
"1225","2011-11-09",7.86
"1226","2011-11-10",8.3
"1227","2011-11-11",8.27
"1228","2011-11-14",8.49
"1229","2011-11-15",8.96
"1230","2011-11-16",8.56
"1231","2011-11-17",9.12
"1232","2011-11-18",9.28
"1233","2011-11-21",8.66
"1234","2011-11-22",9.1
"1235","2011-11-23",8.8
"1236","2011-11-25",8.35
"1237","2011-11-28",8.83
"1238","2011-11-29",8.76
"1239","2011-11-30",8.85
"1240","2011-12-01",8.92
"1241","2011-12-02",8.86
"1242","2011-12-05",9
"1243","2011-12-06",8.27
"1244","2011-12-07",8.37
"1245","2011-12-08",8.39
"1246","2011-12-09",8.19
"1247","2011-12-12",7.83
"1248","2011-12-13",7.7
"1249","2011-12-14",7.49
"1250","2011-12-15",7.4
"1251","2011-12-16",7.76
"1252","2011-12-19",7.67
"1253","2011-12-20",7.9
"1254","2011-12-21",7.38
"1255","2011-12-22",7.33
"1256","2011-12-23",7.02
"1257","2011-12-27",6.86
"1258","2011-12-28",7.22
"1259","2011-12-29",8.42
"1260","2011-12-30",8.32
"1261","2012-01-03",8.45
"1262","2012-01-04",8.19
"1263","2012-01-05",8.25
"1264","2012-01-06",8.21
"1265","2012-01-09",8.51
"1266","2012-01-10",8.63
"1267","2012-01-11",9.26
"1268","2012-01-12",9.06
"1269","2012-01-13",8.96
"1270","2012-01-17",9.81
"1271","2012-01-18",9.65
"1272","2012-01-19",9.73
"1273","2012-01-20",9.73
"1274","2012-01-23",10.22
"1275","2012-01-24",9.88
"1276","2012-01-25",9.88
"1277","2012-01-26",9.8
"1278","2012-01-27",9.81
"1279","2012-01-30",9.72
"1280","2012-01-31",9.7
"1281","2012-02-01",9.55
"1282","2012-02-02",9.26
"1283","2012-02-03",9.02
"1284","2012-02-06",8.96
"1285","2012-02-07",9.25
"1286","2012-02-08",9.41
"1287","2012-02-09",9.95
"1288","2012-02-10",9.34
"1289","2012-02-13",9.32
"1290","2012-02-14",9.25
"1291","2012-02-15",9.12
"1292","2012-02-16",9.15
"1293","2012-02-17",9.15
"1294","2012-02-21",9.67
"1295","2012-02-22",9.87
"1296","2012-02-23",10.66
"1297","2012-02-24",11.14
"1298","2012-02-27",11.17
"1299","2012-02-28",11.09
"1300","2012-02-29",10.16
"1301","2012-03-01",10.03
"1302","2012-03-02",9.8
"1303","2012-03-05",9.63
"1304","2012-03-06",9.08
"1305","2012-03-07",9.38
"1306","2012-03-08",9.68
"1307","2012-03-09",10.07
"1308","2012-03-12",9.24
"1309","2012-03-13",10.11
"1310","2012-03-14",9.95
"1311","2012-03-15",9.83
"1312","2012-03-16",9.51
"1313","2012-03-19",9.37
"1314","2012-03-20",10.58
"1315","2012-03-21",10.85
"1316","2012-03-22",10.77
"1317","2012-03-23",10.55
"1318","2012-03-26",10.81
"1319","2012-03-27",10.68
"1320","2012-03-28",10.66
"1321","2012-03-29",10.28
"1322","2012-03-30",10.6
"1323","2012-04-02",11.01
"1324","2012-04-03",11.1
"1325","2012-04-04",10.84
"1326","2012-04-05",10.87
"1327","2012-04-09",10.87
"1328","2012-04-10",10.63
"1329","2012-04-11",10.91
"1330","2012-04-12",10.98
"1331","2012-04-13",11.08
"1332","2012-04-16",10.7
"1333","2012-04-17",10.75
"1334","2012-04-18",10.99
"1335","2012-04-19",10.87
"1336","2012-04-20",10.64
"1337","2012-04-23",10.1
"1338","2012-04-24",10.02
"1339","2012-04-25",10.07
"1340","2012-04-26",10
"1341","2012-04-27",10
"1342","2012-04-30",9.93
"1343","2012-05-01",9.86
"1344","2012-05-02",9.84
"1345","2012-05-03",9.54
"1346","2012-05-04",8.92
"1347","2012-05-07",8.9
"1348","2012-05-08",8.95
"1349","2012-05-09",8.94
"1350","2012-05-10",8.61
"1351","2012-05-11",8.5
"1352","2012-05-14",8.53
"1353","2012-05-15",8.57
"1354","2012-05-16",9.11
"1355","2012-05-17",8.62
"1356","2012-05-18",8.49
"1357","2012-05-21",8.76
"1358","2012-05-22",8.82
"1359","2012-05-23",8.76
"1360","2012-05-24",8.72
"1361","2012-05-25",9.16
"1362","2012-05-29",9.57
"1363","2012-05-30",9.18
"1364","2012-05-31",8.98
"1365","2012-06-01",8.7
"1366","2012-06-04",8.23
"1367","2012-06-05",8.23
"1368","2012-06-06",8.21
"1369","2012-06-07",8.22
"1370","2012-06-08",8
"1371","2012-06-11",8.66
"1372","2012-06-12",8.68
"1373","2012-06-13",8.46
"1374","2012-06-14",8.3
"1375","2012-06-15",8.3
"1376","2012-06-18",8.62
"1377","2012-06-19",8.58
"1378","2012-06-20",8.38
"1379","2012-06-21",7.97
"1380","2012-06-22",7.98
"1381","2012-06-25",7.67
"1382","2012-06-26",7.71
"1383","2012-06-27",7.89
"1384","2012-06-28",8.19
"1385","2012-06-29",8.52
"1386","2012-07-02",8.79
"1387","2012-07-03",8.67
"1388","2012-07-05",8.52
"1389","2012-07-06",8.42
"1390","2012-07-09",8.41
"1391","2012-07-10",8.31
"1392","2012-07-11",8.31
"1393","2012-07-12",8.43
"1394","2012-07-13",8.3
"1395","2012-07-16",8.33
"1396","2012-07-17",8.12
"1397","2012-07-18",8.25
"1398","2012-07-19",8.13
"1399","2012-07-20",7.71
"1400","2012-07-23",7.6
"1401","2012-07-24",7.33
"1402","2012-07-25",7.68
"1403","2012-07-26",7.65
"1404","2012-07-27",7.94
"1405","2012-07-30",7.87
"1406","2012-07-31",7.79
"1407","2012-08-01",7.6
"1408","2012-08-02",7.49
"1409","2012-08-03",7.5
"1410","2012-08-06",7.48
"1411","2012-08-07",8.21
"1412","2012-08-08",8.43
"1413","2012-08-09",8.19
"1414","2012-08-10",8.44
"1415","2012-08-13",8.38
"1416","2012-08-14",8.4
"1417","2012-08-15",9.03
"1418","2012-08-16",9.05
"1419","2012-08-17",9.03
"1420","2012-08-20",9.2
"1421","2012-08-21",9.8
"1422","2012-08-22",9.9
"1423","2012-08-23",9.08
"1424","2012-08-24",9.05
"1425","2012-08-27",9.41
"1426","2012-08-28",9.4
"1427","2012-08-29",9.19
"1428","2012-08-30",9.07
"1429","2012-08-31",9.4
"1430","2012-09-04",9.27
"1431","2012-09-05",9.45
"1432","2012-09-06",10.01
"1433","2012-09-07",10.03
"1434","2012-09-10",9.95
"1435","2012-09-11",9.37
"1436","2012-09-12",9.2
"1437","2012-09-13",9.69
"1438","2012-09-14",9.74
"1439","2012-09-17",9.75
"1440","2012-09-18",9.58
"1441","2012-09-19",9.54
"1442","2012-09-20",9.54
"1443","2012-09-21",9.48
"1444","2012-09-24",9.58
"1445","2012-09-25",9.39
"1446","2012-09-26",9.35
"1447","2012-09-27",9.88
"1448","2012-09-28",9.76
"1449","2012-10-01",9.75
"1450","2012-10-02",9.85
"1451","2012-10-03",9.95
"1452","2012-10-04",9.82
"1453","2012-10-05",9.92
"1454","2012-10-08",9.87
"1455","2012-10-09",9.91
"1456","2012-10-10",9.94
"1457","2012-10-11",10.36
"1458","2012-10-12",10.33
"1459","2012-10-15",10.5
"1460","2012-10-16",10.58
"1461","2012-10-17",10.57
"1462","2012-10-18",10.62
"1463","2012-10-19",10.29
"1464","2012-10-22",10.69
"1465","2012-10-23",10.33
"1466","2012-10-24",10.33
"1467","2012-10-25",10.58
"1468","2012-10-26",10.41
"1469","2012-10-31",10.38
"1470","2012-11-01",10.36
"1471","2012-11-02",10.33
"1472","2012-11-05",10.4
"1473","2012-11-06",10.38
"1474","2012-11-07",10.37
"1475","2012-11-08",10.4
"1476","2012-11-09",10.7
"1477","2012-11-12",10.59
"1478","2012-11-13",10.18
"1479","2012-11-14",9.32
"1480","2012-11-15",8.94
"1481","2012-11-16",9.07
"1482","2012-11-19",9.48
"1483","2012-11-20",9.75
"1484","2012-11-21",9.76
"1485","2012-11-23",10.55
"1486","2012-11-26",10.23
"1487","2012-11-27",10.14
"1488","2012-11-28",10.07
"1489","2012-11-29",10.66
"1490","2012-11-30",10.86
"1491","2012-12-03",10.44
"1492","2012-12-04",10.54
"1493","2012-12-05",10.36
"1494","2012-12-06",10.26
"1495","2012-12-07",10.34
"1496","2012-12-10",10.16
"1497","2012-12-11",10.19
"1498","2012-12-12",10.37
"1499","2012-12-13",10.39
"1500","2012-12-14",10.48
"1501","2012-12-17",10.65
"1502","2012-12-18",10.8
"1503","2012-12-19",10.86
"1504","2012-12-20",10.85
"1505","2012-12-21",10.9
"1506","2012-12-24",10.88
"1507","2012-12-26",11.31
"1508","2012-12-27",11.89
"1509","2012-12-28",11.71
"1510","2012-12-31",11.88
"1511","2013-01-02",12.29
"1512","2013-01-03",12.05
"1513","2013-01-04",12.26
"1514","2013-01-07",12.36
"1515","2013-01-08",12.62
"1516","2013-01-09",13.25
"1517","2013-01-10",12.82
"1518","2013-01-11",12.52
"1519","2013-01-14",12.23
"1520","2013-01-15",12.48
"1521","2013-01-16",12.69
"1522","2013-01-17",12.65
"1523","2013-01-18",12.78
"1524","2013-01-22",13.09
"1525","2013-01-23",13.02
"1526","2013-01-24",12.8
"1527","2013-01-25",13.06
"1528","2013-01-28",13.08
"1529","2013-01-29",13.22
"1530","2013-01-30",13.45
"1531","2013-01-31",13.18
"1532","2013-02-01",13.05
"1533","2013-02-04",12.98
"1534","2013-02-05",13.03
"1535","2013-02-06",13.1
"1536","2013-02-07",13.12
"1537","2013-02-08",12.96
"1538","2013-02-11",13.07
"1539","2013-02-12",13
"1540","2013-02-13",13.19
"1541","2013-02-14",13.36
"1542","2013-02-15",13.13
"1543","2013-02-19",12.9
"1544","2013-02-20",13.47
"1545","2013-02-21",13.07
"1546","2013-02-22",12.93
"1547","2013-02-25",12.38
"1548","2013-02-26",12.1
"1549","2013-02-27",12.41
"1550","2013-02-28",12.47
"1551","2013-03-01",12.26
"1552","2013-03-04",12.01
"1553","2013-03-05",12.84
"1554","2013-03-06",12.67
"1555","2013-03-07",12.9
"1556","2013-03-08",13.35
"1557","2013-03-11",13.82
"1558","2013-03-12",13.96
"1559","2013-03-13",12.62
"1560","2013-03-14",13
"1561","2013-03-15",12.91
"1562","2013-03-18",12.75
"1563","2013-03-19",12.67
"1564","2013-03-20",12.49
"1565","2013-03-21",12.39
"1566","2013-03-22",12.53
"1567","2013-03-25",12.44
"1568","2013-03-26",12.37
"1569","2013-03-27",12.27
"1570","2013-03-28",12.19
"1571","2013-04-01",12.01
"1572","2013-04-02",12.05
"1573","2013-04-03",11.37
"1574","2013-04-04",11.32
"1575","2013-04-05",11.49
"1576","2013-04-08",11.79
"1577","2013-04-09",11.66
"1578","2013-04-10",12.19
"1579","2013-04-11",12.36
"1580","2013-04-12",12.14
"1581","2013-04-15",11.51
"1582","2013-04-16",11.51
"1583","2013-04-17",11.46
"1584","2013-04-18",11.31
"1585","2013-04-19",11.28
"1586","2013-04-22",11.56
"1587","2013-04-23",11.7
"1588","2013-04-24",11.49
"1589","2013-04-25",11.37
"1590","2013-04-26",11.55
"1591","2013-04-29",12.24
"1592","2013-04-30",12.04
"1593","2013-05-01",11.86
"1594","2013-05-02",12.13
"1595","2013-05-03",12.13
"1596","2013-05-06",12.1
"1597","2013-05-07",11.94
"1598","2013-05-08",12.24
"1599","2013-05-09",12.06
"1600","2013-05-10",11.86
"1601","2013-05-13",11.91
"1602","2013-05-14",11.59
"1603","2013-05-15",11.21
"1604","2013-05-16",11.46
"1605","2013-05-17",11.25
"1606","2013-05-20",11.77
"1607","2013-05-21",11.83
"1608","2013-05-22",11.57
"1609","2013-05-23",11.56
"1610","2013-05-24",11.5
"1611","2013-05-28",11.54
"1612","2013-05-29",11.81
"1613","2013-05-30",11.81
"1614","2013-05-31",11.74
"1615","2013-06-03",11.81
"1616","2013-06-04",12.01
"1617","2013-06-05",11.9
"1618","2013-06-06",12.12
"1619","2013-06-07",12.48
"1620","2013-06-10",12.32
"1621","2013-06-11",11.85
"1622","2013-06-12",11.86
"1623","2013-06-13",12.06
"1624","2013-06-14",12.14
"1625","2013-06-17",12.29
"1626","2013-06-18",12.3
"1627","2013-06-19",12.42
"1628","2013-06-20",11.12
"1629","2013-06-21",11.34
"1630","2013-06-24",11.73
"1631","2013-06-25",12.08
"1632","2013-06-26",12.2
"1633","2013-06-27",12.48
"1634","2013-06-28",12.41
"1635","2013-07-01",12.26
"1636","2013-07-02",11.86
"1637","2013-07-03",11.92
"1638","2013-07-05",11.89
"1639","2013-07-08",11.79
"1640","2013-07-09",12.1
"1641","2013-07-10",12.41
"1642","2013-07-11",12.7
"1643","2013-07-12",12.79
"1644","2013-07-15",12.81
"1645","2013-07-16",12.85
"1646","2013-07-17",13.31
"1647","2013-07-18",13.29
"1648","2013-07-19",13.45
"1649","2013-07-22",13.11
"1650","2013-07-23",13.08
"1651","2013-07-24",12.94
"1652","2013-07-25",13.66
"1653","2013-07-26",13.48
"1654","2013-07-29",13.54
"1655","2013-07-30",13.64
"1656","2013-07-31",13.58
"1657","2013-08-01",14.15
"1658","2013-08-02",14.17
"1659","2013-08-05",14.25
"1660","2013-08-06",14.14
"1661","2013-08-07",13.48
"1662","2013-08-08",13.77
"1663","2013-08-09",13.52
"1664","2013-08-12",13.46
"1665","2013-08-13",13.52
"1666","2013-08-14",13.66
"1667","2013-08-15",13.37
"1668","2013-08-16",13.78
"1669","2013-08-19",13.59
"1670","2013-08-20",13.5
"1671","2013-08-21",13.42
"1672","2013-08-22",13.54
"1673","2013-08-23",13.58
"1674","2013-08-26",13.6
"1675","2013-08-27",13.46
"1676","2013-08-28",13.44
"1677","2013-08-29",13.47
"1678","2013-08-30",13.15
"1679","2013-09-03",13.24
"1680","2013-09-04",13.49
"1681","2013-09-05",13.46
"1682","2013-09-06",13.65
"1683","2013-09-09",14.62
"1684","2013-09-10",14.44
"1685","2013-09-11",13.93
"1686","2013-09-12",15.41
"1687","2013-09-13",15.11
"1688","2013-09-16",15.06
"1689","2013-09-17",15.09
"1690","2013-09-18",15.03
"1691","2013-09-19",14.82
"1692","2013-09-20",14.84
"1693","2013-09-23",14.42
"1694","2013-09-24",15.01
"1695","2013-09-25",14.81
"1696","2013-09-26",14.88
"1697","2013-09-27",14.81
"1698","2013-09-30",14.95
"1699","2013-10-01",14.96
"1700","2013-10-02",14.83
"1701","2013-10-03",14.71
"1702","2013-10-04",15.88
"1703","2013-10-07",15.87
"1704","2013-10-08",15.23
"1705","2013-10-09",15.34
"1706","2013-10-10",15.42
"1707","2013-10-11",15.99
"1708","2013-10-14",17.540001
"1709","2013-10-15",16.969999
"1710","2013-10-16",16.84
"1711","2013-10-17",16.85
"1712","2013-10-18",16.620001
"1713","2013-10-21",16.91
"1714","2013-10-22",16.83
"1715","2013-10-23",16.450001
"1716","2013-10-24",17.48
"1717","2013-10-25",17.18
"1718","2013-10-28",16.719999
"1719","2013-10-29",16.879999
"1720","2013-10-30",16.77
"1721","2013-10-31",16.77
"1722","2013-11-01",16.4
"1723","2013-11-04",16.51
"1724","2013-11-05",16.27
"1725","2013-11-06",16.459999
"1726","2013-11-07",15.79
"1727","2013-11-08",15.74
"1728","2013-11-11",16.629999
"1729","2013-11-12",16.23
"1730","2013-11-13",16.26
"1731","2013-11-14",16.24
"1732","2013-11-15",16.110001
"1733","2013-11-18",16.129999
"1734","2013-11-19",17.700001
"1735","2013-11-20",16.780001
"1736","2013-11-21",16.93
"1737","2013-11-22",16.85
"1738","2013-11-25",17.15
"1739","2013-11-26",17.459999
"1740","2013-11-27",17.799999
"1741","2013-11-29",18.99
"1742","2013-12-02",17.9
"1743","2013-12-03",17.41
"1744","2013-12-04",17
"1745","2013-12-05",16.83
"1746","2013-12-06",17.860001
"1747","2013-12-09",17.799999
"1748","2013-12-10",17.790001
"1749","2013-12-11",17.51
"1750","2013-12-12",17.52
"1751","2013-12-13",17.360001
"1752","2013-12-16",17.33
"1753","2013-12-17",17.34
"1754","2013-12-18",17.549999
"1755","2013-12-19",17.49
"1756","2013-12-20",17.280001
"1757","2013-12-23",17.52
"1758","2013-12-24",17.940001
"1759","2013-12-26",17.700001
"1760","2013-12-27",18.129999
"1761","2013-12-30",18.66
"1762","2013-12-31",18.93
"1763","2014-01-02",18.07
"1764","2014-01-03",17.969999
"1765","2014-01-06",17.59
"1766","2014-01-07",17.780001
"1767","2014-01-08",18.48
"1768","2014-01-09",18.23
"1769","2014-01-10",17.799999
"1770","2014-01-13",17.209999
"1771","2014-01-14",17.6
"1772","2014-01-15",18.32
"1773","2014-01-16",17.67
"1774","2014-01-17",17.360001
"1775","2014-01-21",16.4
"1776","2014-01-22",17.5
"1777","2014-01-23",16.76
"1778","2014-01-24",15.53
"1779","2014-01-27",16.370001
"1780","2014-01-28",16.780001
"1781","2014-01-29",17.1
"1782","2014-01-30",16.870001
"1783","2014-01-31",16.870001
"1784","2014-02-03",16.51
"1785","2014-02-04",16.459999
"1786","2014-02-05",16.610001
"1787","2014-02-06",17.09
"1788","2014-02-07",17.18
"1789","2014-02-10",17.49
"1790","2014-02-11",17.370001
"1791","2014-02-12",17.9
"1792","2014-02-13",17.68
"1793","2014-02-14",17.889999
"1794","2014-02-18",18.75
"1795","2014-02-19",18.92
"1796","2014-02-20",19.35
"1797","2014-02-21",19.49
"1798","2014-02-24",20.059999
"1799","2014-02-25",19.6
"1800","2014-02-26",19.52
"1801","2014-02-27",19.940001
"1802","2014-02-28",20.209999
"1803","2014-03-03",19.629999
"1804","2014-03-04",20
"1805","2014-03-05",20
"1806","2014-03-06",20.26
"1807","2014-03-07",20.940001
"1808","2014-03-10",21.030001
"1809","2014-03-11",20.5
"1810","2014-03-12",19.860001
"1811","2014-03-13",19.93
"1812","2014-03-14",18.709999
"1813","2014-03-17",19.43
"1814","2014-03-18",20.200001
"1815","2014-03-19",19.83
"1816","2014-03-20",19.48
"1817","2014-03-21",19.33
"1818","2014-03-24",19.129999
"1819","2014-03-25",19.34
"1820","2014-03-26",19.940001
"1821","2014-03-27",19.75
"1822","2014-03-28",20.42
"1823","2014-03-31",21.540001
"1824","2014-04-01",21.610001
"1825","2014-04-02",21.959999
"1826","2014-04-03",21.25
"1827","2014-04-04",21.549999
"1828","2014-04-07",19.93
"1829","2014-04-08",20.32
"1830","2014-04-09",21.290001
"1831","2014-04-10",21.15
"1832","2014-04-11",21.57
"1833","2014-04-14",21.620001
"1834","2014-04-15",21.040001
"1835","2014-04-16",21.74
"1836","2014-04-17",22.48
"1837","2014-04-21",23.48
"1838","2014-04-22",23.24
"1839","2014-04-23",23.01
"1840","2014-04-24",23.049999
"1841","2014-04-25",22.379999
"1842","2014-04-28",21.99
"1843","2014-04-29",21.42
"1844","2014-04-30",21.41
"1845","2014-05-01",22.360001
"1846","2014-05-02",22.049999
"1847","2014-05-05",21.82
"1848","2014-05-06",21.74
"1849","2014-05-07",20.549999
"1850","2014-05-08",20.110001
"1851","2014-05-09",20
"1852","2014-05-12",20.690001
"1853","2014-05-13",20.040001
"1854","2014-05-14",20.469999
"1855","2014-05-15",18.879999
"1856","2014-05-16",18.85
"1857","2014-05-19",19.110001
"1858","2014-05-20",19.440001
"1859","2014-05-21",19.85
"1860","2014-05-22",20.16
"1861","2014-05-23",20.82
"1862","2014-05-27",20.639999
"1863","2014-05-28",20.51
"1864","2014-05-29",21.02
"1865","2014-05-30",21.01
"1866","2014-06-02",21.370001
"1867","2014-06-03",21.450001
"1868","2014-06-04",21.41
"1869","2014-06-05",21.559999
"1870","2014-06-06",21.68
"1871","2014-06-09",23
"1872","2014-06-10",22.219999
"1873","2014-06-11",22.540001
"1874","2014-06-12",21.870001
"1875","2014-06-13",22.620001
"1876","2014-06-16",23.139999
"1877","2014-06-17",23.01
"1878","2014-06-18",24.32
"1879","2014-06-19",24.23
"1880","2014-06-20",24.42
"1881","2014-06-23",23.950001
"1882","2014-06-24",23.67
"1883","2014-06-25",23.190001
"1884","2014-06-26",23.33
"1885","2014-06-27",23.690001
"1886","2014-06-30",24.49
"1887","2014-07-01",24.15
"1888","2014-07-02",23.9
"1889","2014-07-03",23.530001
"1890","2014-07-07",22.73
"1891","2014-07-08",21.790001
"1892","2014-07-09",21.84
"1893","2014-07-10",21.950001
"1894","2014-07-11",22
"1895","2014-07-14",21.91
"1896","2014-07-15",21.969999
"1897","2014-07-16",22.299999
"1898","2014-07-17",22.18
"1899","2014-07-18",22.190001
"1900","2014-07-21",22.85
"1901","2014-07-22",23.190001
"1902","2014-07-23",23.450001
"1903","2014-07-24",23.16
"1904","2014-07-25",22.389999
"1905","2014-07-28",21.99
"1906","2014-07-29",22.34
"1907","2014-07-30",22.24
"1908","2014-07-31",22.08
"1909","2014-08-01",21.82
"1910","2014-08-04",22.23
"1911","2014-08-05",22.110001
"1912","2014-08-06",22.82
"1913","2014-08-07",22.85
"1914","2014-08-08",22.860001
"1915","2014-08-11",22.559999
"1916","2014-08-12",22.530001
"1917","2014-08-13",22.450001
"1918","2014-08-14",22.92
"1919","2014-08-15",22.809999
"1920","2014-08-18",22.700001
"1921","2014-08-19",22.9
"1922","2014-08-20",22.9
"1923","2014-08-21",23.290001
"1924","2014-08-22",23.02
"1925","2014-08-25",22.84
"1926","2014-08-26",22.91
"1927","2014-08-27",22.1
"1928","2014-08-28",21.790001
"1929","2014-08-29",22.07
"1930","2014-09-02",21.969999
"1931","2014-09-03",21.99
"1932","2014-09-04",22.129999
