"","date","NATR"
"1000","2013-06-14",16.610001
"1001","2013-06-17",16.73
"1002","2013-06-18",16.99
"1003","2013-06-19",16.389999
"1004","2013-06-20",16.08
"1005","2013-06-21",16.309999
"1006","2013-06-24",16.27
"1007","2013-06-25",16.07
"1008","2013-06-26",15.9
"1009","2013-06-27",15.99
"1010","2013-06-28",16.35
"1011","2013-07-01",16.9
"1012","2013-07-02",17.09
"1013","2013-07-03",17.370001
"1014","2013-07-05",17.379999
"1015","2013-07-08",18.450001
"1016","2013-07-09",18.25
"1017","2013-07-10",18.379999
"1018","2013-07-11",18.200001
"1019","2013-07-12",17.799999
"1020","2013-07-15",17.75
"1021","2013-07-16",18.200001
"1022","2013-07-17",18.15
"1023","2013-07-18",18.59
"1024","2013-07-19",18.66
"1025","2013-07-22",18.549999
"1026","2013-07-23",18.809999
"1027","2013-07-24",18.35
"1028","2013-07-25",19.34
"1029","2013-07-26",18.93
"1030","2013-07-29",18.530001
"1031","2013-07-30",18.459999
"1032","2013-07-31",18.200001
"1033","2013-08-01",18.02
"1034","2013-08-02",17.959999
"1035","2013-08-05",18.77
"1036","2013-08-06",18.610001
"1037","2013-08-07",18.4
"1038","2013-08-08",18.209999
"1039","2013-08-09",18.709999
"1040","2013-08-12",20.059999
"1041","2013-08-13",19.450001
"1042","2013-08-14",19.110001
"1043","2013-08-15",17.66
"1044","2013-08-16",17.65
"1045","2013-08-19",18.18
"1046","2013-08-20",18.15
"1047","2013-08-21",18.129999
"1048","2013-08-22",18.280001
"1049","2013-08-23",17.969999
"1050","2013-08-26",17.99
"1051","2013-08-27",17.75
"1052","2013-08-28",17.68
"1053","2013-08-29",17.450001
"1054","2013-08-30",17.459999
"1055","2013-09-03",17.969999
"1056","2013-09-04",17.83
"1057","2013-09-05",17.98
"1058","2013-09-06",17.77
"1059","2013-09-09",18.48
"1060","2013-09-10",18.639999
"1061","2013-09-11",18.780001
"1062","2013-09-12",18.870001
"1063","2013-09-13",18.84
"1064","2013-09-16",19.200001
"1065","2013-09-17",19.290001
"1066","2013-09-18",19.67
"1067","2013-09-19",19.450001
"1068","2013-09-20",19.389999
"1069","2013-09-23",19.379999
"1070","2013-09-24",19.450001
"1071","2013-09-25",19.1
"1072","2013-09-26",19.25
"1073","2013-09-27",19.200001
"1074","2013-09-30",19.01
"1075","2013-10-01",19.370001
"1076","2013-10-02",19.049999
"1077","2013-10-03",18.700001
"1078","2013-10-04",18.85
"1079","2013-10-07",18.32
"1080","2013-10-08",18.09
"1081","2013-10-09",18.25
"1082","2013-10-10",19.129999
"1083","2013-10-11",19.02
"1084","2013-10-14",19.219999
"1085","2013-10-15",18.959999
"1086","2013-10-16",18.860001
"1087","2013-10-17",19.110001
"1088","2013-10-18",18.959999
"1089","2013-10-21",18.780001
"1090","2013-10-22",18.76
"1091","2013-10-23",18.860001
"1092","2013-10-24",19.18
"1093","2013-10-25",19.280001
"1094","2013-10-28",19.459999
"1095","2013-10-29",19.799999
"1096","2013-10-30",18.82
"1097","2013-10-31",18.889999
"1098","2013-11-01",18.200001
"1099","2013-11-04",18.299999
"1100","2013-11-05",18.639999
"1101","2013-11-06",19.459999
"1102","2013-11-07",17.9
"1103","2013-11-08",18
"1104","2013-11-11",18.1
"1105","2013-11-12",18.07
"1106","2013-11-13",18.309999
"1107","2013-11-14",17.99
"1108","2013-11-15",18.040001
"1109","2013-11-18",17.93
"1110","2013-11-19",18.110001
"1111","2013-11-20",18.139999
"1112","2013-11-21",18.620001
"1113","2013-11-22",18.879999
"1114","2013-11-25",19.34
"1115","2013-11-26",19.76
"1116","2013-11-27",19.49
"1117","2013-11-29",19.190001
"1118","2013-12-02",18.440001
"1119","2013-12-03",19.02
"1120","2013-12-04",18.85
"1121","2013-12-05",18.799999
"1122","2013-12-06",18.950001
"1123","2013-12-09",18.26
"1124","2013-12-10",18.059999
"1125","2013-12-11",17.969999
"1126","2013-12-12",16.950001
"1127","2013-12-13",17.17
"1128","2013-12-16",17.24
"1129","2013-12-17",17.280001
"1130","2013-12-18",17.610001
"1131","2013-12-19",17.379999
"1132","2013-12-20",17.07
"1133","2013-12-23",17.280001
"1134","2013-12-24",17.41
"1135","2013-12-26",17.6
"1136","2013-12-27",17.51
"1137","2013-12-30",17.32
"1138","2013-12-31",17.32
"1139","2014-01-02",18.16
"1140","2014-01-03",18.24
"1141","2014-01-06",18.34
"1142","2014-01-07",18.629999
"1143","2014-01-08",17.950001
"1144","2014-01-09",17.83
"1145","2014-01-10",17.639999
"1146","2014-01-13",16.76
"1147","2014-01-14",16.75
"1148","2014-01-15",16.84
"1149","2014-01-16",17.24
"1150","2014-01-17",16.93
"1151","2014-01-21",16.950001
"1152","2014-01-22",17.209999
"1153","2014-01-23",16.620001
"1154","2014-01-24",16.209999
"1155","2014-01-27",16.26
"1156","2014-01-28",16.25
"1157","2014-01-29",16.280001
"1158","2014-01-30",16.76
"1159","2014-01-31",16.27
"1160","2014-02-03",15.32
"1161","2014-02-04",15.06
"1162","2014-02-05",15.26
"1163","2014-02-06",15.22
"1164","2014-02-07",15.16
"1165","2014-02-10",15.28
"1166","2014-02-11",15.38
"1167","2014-02-12",15.32
"1168","2014-02-13",15.38
"1169","2014-02-14",15.33
"1170","2014-02-18",15.84
"1171","2014-02-19",15.09
"1172","2014-02-20",15.53
"1173","2014-02-21",15.67
"1174","2014-02-24",15.59
"1175","2014-02-25",15.56
"1176","2014-02-26",15.65
"1177","2014-02-27",15.59
"1178","2014-02-28",15.11
"1179","2014-03-03",15.18
"1180","2014-03-04",15.92
"1181","2014-03-05",15.77
"1182","2014-03-06",15.82
"1183","2014-03-07",15.62
"1184","2014-03-10",15.96
"1185","2014-03-11",15.52
"1186","2014-03-12",15.53
"1187","2014-03-13",15.51
"1188","2014-03-14",15.73
"1189","2014-03-17",15.26
"1190","2014-03-18",14.03
"1191","2014-03-19",14
"1192","2014-03-20",14.06
"1193","2014-03-21",13.6
"1194","2014-03-24",13.75
"1195","2014-03-25",14.08
"1196","2014-03-26",13.9
"1197","2014-03-27",14
"1198","2014-03-28",13.92
"1199","2014-03-31",13.78
"1200","2014-04-01",13.68
"1201","2014-04-02",13.94
"1202","2014-04-03",13.84
"1203","2014-04-04",13.57
"1204","2014-04-07",13.29
"1205","2014-04-08",13.6
"1206","2014-04-09",13.48
"1207","2014-04-10",13.05
"1208","2014-04-11",13.25
"1209","2014-04-14",13.31
"1210","2014-04-15",13.34
"1211","2014-04-16",13.67
"1212","2014-04-17",14.05
"1213","2014-04-21",13.86
"1214","2014-04-22",14.12
"1215","2014-04-23",13.96
"1216","2014-04-24",13.95
"1217","2014-04-25",13.62
"1218","2014-04-28",13.92
"1219","2014-04-29",13.58
"1220","2014-04-30",13.36
"1221","2014-05-01",13.59
"1222","2014-05-02",13.43
"1223","2014-05-05",13.46
"1224","2014-05-06",13.3
"1225","2014-05-07",13.41
"1226","2014-05-08",13.78
"1227","2014-05-09",13.79
"1228","2014-05-12",13.97
"1229","2014-05-13",14.13
"1230","2014-05-14",13.27
"1231","2014-05-15",13.33
"1232","2014-05-16",13.49
"1233","2014-05-19",13.88
"1234","2014-05-20",13.79
"1235","2014-05-21",13.9
"1236","2014-05-22",14
"1237","2014-05-23",13.86
"1238","2014-05-27",14.24
"1239","2014-05-28",14.36
"1240","2014-05-29",14.84
"1241","2014-05-30",14.73
"1242","2014-06-02",14.44
"1243","2014-06-03",14.02
"1244","2014-06-04",14.03
"1245","2014-06-05",14.13
"1246","2014-06-06",14.34
"1247","2014-06-09",14.95
"1248","2014-06-10",15.47
"1249","2014-06-11",15.39
"1250","2014-06-12",15.35
"1251","2014-06-13",15.55
"1252","2014-06-16",15.36
"1253","2014-06-17",15.36
"1254","2014-06-18",15.67
"1255","2014-06-19",15.94
"1256","2014-06-20",16.27
"1257","2014-06-23",15.98
"1258","2014-06-24",16.059999
"1259","2014-06-25",15.67
"1260","2014-06-26",16.709999
"1261","2014-06-27",16.969999
"1262","2014-06-30",16.969999
"1263","2014-07-01",17.16
"1264","2014-07-02",17.1
"1265","2014-07-03",17.219999
"1266","2014-07-07",16.879999
"1267","2014-07-08",16.719999
"1268","2014-07-09",16.75
"1269","2014-07-10",16.299999
"1270","2014-07-11",16.34
"1271","2014-07-14",16.309999
"1272","2014-07-15",16.299999
"1273","2014-07-16",15.73
"1274","2014-07-17",16.120001
"1275","2014-07-18",16.190001
"1276","2014-07-21",15.99
"1277","2014-07-22",16.049999
"1278","2014-07-23",16.120001
"1279","2014-07-24",16
"1280","2014-07-25",16.01
"1281","2014-07-28",15.97
"1282","2014-07-29",15.96
"1283","2014-07-30",15.78
"1284","2014-07-31",15.44
"1285","2014-08-01",15.63
"1286","2014-08-04",15.28
"1287","2014-08-05",15.37
"1288","2014-08-06",15.39
"1289","2014-08-07",15.62
"1290","2014-08-08",15.85
"1291","2014-08-11",15.88
"1292","2014-08-12",15.76
"1293","2014-08-13",15.76
"1294","2014-08-14",15.87
"1295","2014-08-15",16.02
"1296","2014-08-18",15.64
"1297","2014-08-19",16.02
"1298","2014-08-20",16.34
"1299","2014-08-21",16.41
"1300","2014-08-22",16.309999
"1301","2014-08-25",16.629999
"1302","2014-08-26",16.780001
"1303","2014-08-27",16.52
"1304","2014-08-28",16.540001
"1305","2014-08-29",16.450001
"1306","2014-09-02",16.110001
"1307","2014-09-03",16.469999
"1308","2014-09-04",15.14
"1309","2014-09-05",15.57
"1310","2014-09-08",15.01
"1311","2014-09-09",14.68
"1312","2014-09-10",14.53
"1313","2014-09-11",14.71
"1314","2014-09-12",14.33
"1315","2014-09-15",14.29
"1316","2014-09-16",15
"1317","2014-09-17",15.09
"1318","2014-09-18",15.28
"1319","2014-09-19",15
"1320","2014-09-22",15.58
"1321","2014-09-23",15.4
"1322","2014-09-24",15.76
"1323","2014-09-25",15.53
"1324","2014-09-26",15.51
"1325","2014-09-29",15.65
"1326","2014-09-30",14.83
"1327","2014-10-01",15.16
"1328","2014-10-02",15.4
"1329","2014-10-03",15.31
"1330","2014-10-06",15.34
"1331","2014-10-07",14.99
"1332","2014-10-08",14.99
"1333","2014-10-09",14.62
"1334","2014-10-10",14.65
"1335","2014-10-13",14.59
"1336","2014-10-14",14.66
"1337","2014-10-15",14.53
"1338","2014-10-16",13.8
"1339","2014-10-17",13.73
"1340","2014-10-20",13.5
"1341","2014-10-21",13.6
"1342","2014-10-22",13.47
"1343","2014-10-23",13.6
"1344","2014-10-24",13.75
"1345","2014-10-27",13.98
"1346","2014-10-28",15.07
"1347","2014-10-29",14.81
"1348","2014-10-30",14.99
"1349","2014-10-31",14.9
"1350","2014-11-03",14.85
"1351","2014-11-04",14.73
"1352","2014-11-05",14.81
"1353","2014-11-06",15
"1354","2014-11-07",14.98
"1355","2014-11-10",15.02
"1356","2014-11-11",15.01
"1357","2014-11-12",15.35
"1358","2014-11-13",15.2
"1359","2014-11-14",14.88
"1360","2014-11-17",15.11
"1361","2014-11-18",15.3
"1362","2014-11-19",15.07
"1363","2014-11-20",15.11
"1364","2014-11-21",15.1
"1365","2014-11-24",15.11
"1366","2014-11-25",15.03
"1367","2014-11-26",15.09
"1368","2014-11-28",14.92
"1369","2014-12-01",14.8
"1370","2014-12-02",14.94
"1371","2014-12-03",14.95
"1372","2014-12-04",14.92
"1373","2014-12-05",14.89
"1374","2014-12-08",14.93
"1375","2014-12-09",15.39
"1376","2014-12-10",14.91
"1377","2014-12-11",15.05
"1378","2014-12-12",14.67
"1379","2014-12-15",14.61
"1380","2014-12-16",14.99
"1381","2014-12-17",15.12
"1382","2014-12-18",15.1
"1383","2014-12-19",15.04
"1384","2014-12-22",15.15
"1385","2014-12-23",14.94
"1386","2014-12-24",14.85
"1387","2014-12-26",14.72
"1388","2014-12-29",14.84
"1389","2014-12-30",14.92
"1390","2014-12-31",14.82
"1391","2015-01-02",14.71
"1392","2015-01-05",14.61
"1393","2015-01-06",14.6
"1394","2015-01-07",14.47
"1395","2015-01-08",14.41
"1396","2015-01-09",14.34
"1397","2015-01-12",14.39
"1398","2015-01-13",14.45
"1399","2015-01-14",14.31
"1400","2015-01-15",14.3
"1401","2015-01-16",14.6
"1402","2015-01-20",14.58
"1403","2015-01-21",14.25
"1404","2015-01-22",14.65
"1405","2015-01-23",14.52
"1406","2015-01-26",14.52
"1407","2015-01-27",14.5
"1408","2015-01-28",14.19
"1409","2015-01-29",14.6
"1410","2015-01-30",13.83
"1411","2015-02-02",14.11
"1412","2015-02-03",14.03
"1413","2015-02-04",13.91
"1414","2015-02-05",14.19
"1415","2015-02-06",14.24
"1416","2015-02-09",14.26
"1417","2015-02-10",14.1
"1418","2015-02-11",14.08
"1419","2015-02-12",14.22
"1420","2015-02-13",14.18
"1421","2015-02-17",14.19
"1422","2015-02-18",13.99
"1423","2015-02-19",14.01
"1424","2015-02-20",13.85
"1425","2015-02-23",13.98
"1426","2015-02-24",14.19
"1427","2015-02-25",14.05
"1428","2015-02-26",13.09
"1429","2015-02-27",13.05
"1430","2015-03-02",12.87
"1431","2015-03-03",12.88
"1432","2015-03-04",12.72
"1433","2015-03-05",12.57
"1434","2015-03-06",12.2
"1435","2015-03-09",12.42
"1436","2015-03-10",12.01
"1437","2015-03-11",11.98
"1438","2015-03-12",12.47
"1439","2015-03-13",12.43
"1440","2015-03-16",12.36
"1441","2015-03-17",12.36
"1442","2015-03-18",12.99
"1443","2015-03-19",12.86
"1444","2015-03-20",13.03
"1445","2015-03-23",13.2
"1446","2015-03-24",13.03
"1447","2015-03-25",12.75
"1448","2015-03-26",12.93
"1449","2015-03-27",13.07
"1450","2015-03-30",13.25
"1451","2015-03-31",13.12
"1452","2015-04-01",13.01
"1453","2015-04-02",12.83
"1454","2015-04-06",13.05
"1455","2015-04-07",12.76
"1456","2015-04-08",12.8
"1457","2015-04-09",12.66
"1458","2015-04-10",12.59
"1459","2015-04-13",12.73
"1460","2015-04-14",12.79
"1461","2015-04-15",12.86
"1462","2015-04-16",13.13
"1463","2015-04-17",12.77
"1464","2015-04-20",12.83
"1465","2015-04-21",12.75
"1466","2015-04-22",12.79
"1467","2015-04-23",13
"1468","2015-04-24",13.01
"1469","2015-04-27",13.01
"1470","2015-04-28",13.17
"1471","2015-04-29",13
"1472","2015-04-30",13.01
"1473","2015-05-01",13
"1474","2015-05-04",12.85
"1475","2015-05-05",12.85
"1476","2015-05-06",12.9
"1477","2015-05-07",12.9
"1478","2015-05-08",12.91
"1479","2015-05-11",12.91
"1480","2015-05-12",12.9
"1481","2015-05-13",12.9
"1482","2015-05-14",12.9
"1483","2015-05-15",12.9
"1484","2015-05-18",12.92
"1485","2015-05-19",12.9
"1486","2015-05-20",12.9
"1487","2015-05-21",12.81
"1488","2015-05-22",12.7
"1489","2015-05-26",12.57
"1490","2015-05-27",12.66
"1491","2015-05-28",12.86
"1492","2015-05-29",12.83
"1493","2015-06-01",12.85
"1494","2015-06-02",12.7
"1495","2015-06-03",12.85
"1496","2015-06-04",12.77
"1497","2015-06-05",12.9
"1498","2015-06-08",12.82
"1499","2015-06-09",12.75
"1500","2015-06-10",12.6
"1501","2015-06-11",12.59
"1502","2015-06-12",12.6
"1503","2015-06-15",12.99
"1504","2015-06-16",13.28
"1505","2015-06-17",13.14
"1506","2015-06-18",13.1
"1507","2015-06-19",13.35
"1508","2015-06-22",12.32
"1509","2015-06-23",12.74
"1510","2015-06-24",13.15
"1511","2015-06-25",13.49
"1512","2015-06-26",13.49
"1513","2015-06-29",13.61
"1514","2015-06-30",13.75
"1515","2015-07-01",13.52
"1516","2015-07-02",13.45
"1517","2015-07-06",13.06
"1518","2015-07-07",12.95
"1519","2015-07-08",12.81
"1520","2015-07-09",12.86
"1521","2015-07-10",12.9
"1522","2015-07-13",12.96
"1523","2015-07-14",12.99
"1524","2015-07-15",12.84
"1525","2015-07-16",12.88
"1526","2015-07-17",12.74
"1527","2015-07-20",12.6
"1528","2015-07-21",12.69
"1529","2015-07-22",12.67
"1530","2015-07-23",12.6
"1531","2015-07-24",12.47
"1532","2015-07-27",11.88
"1533","2015-07-28",12.11
"1534","2015-07-29",12.35
"1535","2015-07-30",12.54
"1536","2015-07-31",12.53
"1537","2015-08-03",12.56
"1538","2015-08-04",12.95
"1539","2015-08-05",13.02
"1540","2015-08-06",12.94
"1541","2015-08-07",12.84
"1542","2015-08-10",12.93
"1543","2015-08-11",12.87
"1544","2015-08-12",12.91
"1545","2015-08-13",12.85
"1546","2015-08-14",12.94
"1547","2015-08-17",12.93
"1548","2015-08-18",12.98
"1549","2015-08-19",12.89
"1550","2015-08-20",12.84
"1551","2015-08-21",12.9
"1552","2015-08-24",11.99
"1553","2015-08-25",11.47
"1554","2015-08-26",12.08
"1555","2015-08-27",11.91
"1556","2015-08-28",12.06
"1557","2015-08-31",12.24
"1558","2015-09-01",12.11
"1559","2015-09-02",12.2
"1560","2015-09-03",12.13
"1561","2015-09-04",12.23
"1562","2015-09-08",12.39
"1563","2015-09-09",12.34
"1564","2015-09-10",12.07
"1565","2015-09-11",12.29
"1566","2015-09-14",12.09
"1567","2015-09-15",12.19
"1568","2015-09-16",11.87
"1569","2015-09-17",11.83
"1570","2015-09-18",11.3
"1571","2015-09-21",11.83
"1572","2015-09-22",11.85
"1573","2015-09-23",11.78
"1574","2015-09-24",11.93
"1575","2015-09-25",11.64
"1576","2015-09-28",11.65
"1577","2015-09-29",11.69
"1578","2015-09-30",11.98
"1579","2015-10-01",12.04
"1580","2015-10-02",11.99
"1581","2015-10-05",12.43
"1582","2015-10-06",12.17
"1583","2015-10-07",12.44
"1584","2015-10-08",12.47
"1585","2015-10-09",12.45
"1586","2015-10-12",12.51
"1587","2015-10-13",12.47
"1588","2015-10-14",12.07
"1589","2015-10-15",12.22
"1590","2015-10-16",12.13
"1591","2015-10-19",12.01
"1592","2015-10-20",11.82
"1593","2015-10-21",11.6
"1594","2015-10-22",11.87
"1595","2015-10-23",12.03
"1596","2015-10-26",11.8
"1597","2015-10-27",11.57
"1598","2015-10-28",12.19
"1599","2015-10-29",12.33
"1600","2015-10-30",11.85
"1601","2015-11-02",11.81
"1602","2015-11-03",12.17
"1603","2015-11-04",11.98
"1604","2015-11-05",11.95
"1605","2015-11-06",11.95
"1606","2015-11-09",12.01
"1607","2015-11-10",12.16
"1608","2015-11-11",12.43
"1609","2015-11-12",12.21
"1610","2015-11-13",11.54
"1611","2015-11-16",10.95
"1612","2015-11-17",10.95
"1613","2015-11-18",10.89
"1614","2015-11-19",10.73
"1615","2015-11-20",11.65
"1616","2015-11-23",11.65
"1617","2015-11-24",11.47
"1618","2015-11-25",12.32
"1619","2015-11-27",12.27
"1620","2015-11-30",11.77
"1621","2015-12-01",11.82
"1622","2015-12-02",11.76
"1623","2015-12-03",11.54
"1624","2015-12-04",11.54
"1625","2015-12-07",11.32
"1626","2015-12-08",11.03
"1627","2015-12-09",10.77
"1628","2015-12-10",10.55
"1629","2015-12-11",10.57
"1630","2015-12-14",10.54
"1631","2015-12-15",10.72
"1632","2015-12-16",10.87
"1633","2015-12-17",10.79
"1634","2015-12-18",10.58
"1635","2015-12-21",10.83
"1636","2015-12-22",11.21
"1637","2015-12-23",11.33
"1638","2015-12-24",11.21
"1639","2015-12-28",10.96
"1640","2015-12-29",11.18
"1641","2015-12-30",10.7
"1642","2015-12-31",10.12
"1643","2016-01-04",9.93
"1644","2016-01-05",9.99
"1645","2016-01-06",9.92
"1646","2016-01-07",8.96
"1647","2016-01-08",8.92
"1648","2016-01-11",9.27
"1649","2016-01-12",9.09
"1650","2016-01-13",9.01
"1651","2016-01-14",9.15
"1652","2016-01-15",8.9
"1653","2016-01-19",8.93
"1654","2016-01-20",9.14
"1655","2016-01-21",8.84
"1656","2016-01-22",9.09
"1657","2016-01-25",8.88
"1658","2016-01-26",8.86
"1659","2016-01-27",8.4
"1660","2016-01-28",8.41
"1661","2016-01-29",8.58
"1662","2016-02-01",8.1
"1663","2016-02-02",7.98
"1664","2016-02-03",8.02
"1665","2016-02-04",7.75
"1666","2016-02-05",7.56
"1667","2016-02-08",7.48
"1668","2016-02-09",7.33
"1669","2016-02-10",7.3
"1670","2016-02-11",7.51
"1671","2016-02-12",7.49
"1672","2016-02-16",8.1
"1673","2016-02-17",7.92
"1674","2016-02-18",7.87
"1675","2016-02-19",7.9
"1676","2016-02-22",7.52
"1677","2016-02-23",7.64
"1678","2016-02-24",7.82
"1679","2016-02-25",7.96
"1680","2016-02-26",8.17
"1681","2016-02-29",8.38
"1682","2016-03-01",8.41
"1683","2016-03-02",8.55
"1684","2016-03-03",8.77
"1685","2016-03-04",9.06
"1686","2016-03-07",9.41
"1687","2016-03-08",9.01
"1688","2016-03-09",9.04
"1689","2016-03-10",8.99
"1690","2016-03-11",9.24
"1691","2016-03-14",9.01
"1692","2016-03-15",9.01
"1693","2016-03-16",8.99
"1694","2016-03-17",8.92
"1695","2016-03-18",8.79
"1696","2016-03-21",8.87
"1697","2016-03-22",8.73
"1698","2016-03-23",8.76
"1699","2016-03-24",9.01
"1700","2016-03-28",9.31
"1701","2016-03-29",9.85
"1702","2016-03-30",9.89
"1703","2016-03-31",9.6
"1704","2016-04-01",9.43
"1705","2016-04-04",9.31
"1706","2016-04-05",8.93
"1707","2016-04-06",9.04
"1708","2016-04-07",9.04
"1709","2016-04-08",9.06
"1710","2016-04-11",8.99
"1711","2016-04-12",9.02
"1712","2016-04-13",9.26
"1713","2016-04-14",9.61
"1714","2016-04-15",9.74
"1715","2016-04-18",9.9
"1716","2016-04-19",10.06
"1717","2016-04-20",10.3
"1718","2016-04-21",10.47
"1719","2016-04-22",10.5
"1720","2016-04-25",10.6
"1721","2016-04-26",10.35
"1722","2016-04-27",10.08
"1723","2016-04-28",9.88
"1724","2016-04-29",9.58
"1725","2016-05-02",9.15
"1726","2016-05-03",9.23
"1727","2016-05-04",9.2
"1728","2016-05-05",9.15
"1729","2016-05-06",9.35
"1730","2016-05-09",9.26
"1731","2016-05-10",9.22
"1732","2016-05-11",8.72
"1733","2016-05-12",8.59
"1734","2016-05-13",9.01
"1735","2016-05-16",9.3
"1736","2016-05-17",9.02
"1737","2016-05-18",9.13
"1738","2016-05-19",9
"1739","2016-05-20",9.18
"1740","2016-05-23",9.06
"1741","2016-05-24",9.14
"1742","2016-05-25",9.19
"1743","2016-05-26",9.18
"1744","2016-05-27",9.27
"1745","2016-05-31",9.84
"1746","2016-06-01",10.76
"1747","2016-06-02",10.21
"1748","2016-06-03",10.23
"1749","2016-06-06",10.48
"1750","2016-06-07",10.69
"1751","2016-06-08",11.05
"1752","2016-06-09",11.04
"1753","2016-06-10",11.02
"1754","2016-06-13",10
"1755","2016-06-14",10.01
"1756","2016-06-15",10.3
"1757","2016-06-16",10.24
"1758","2016-06-17",10.31
"1759","2016-06-20",9.92
"1760","2016-06-21",9.92
"1761","2016-06-22",9.8
"1762","2016-06-23",10.18
"1763","2016-06-24",10.14
"1764","2016-06-27",9.81
"1765","2016-06-28",9.9
"1766","2016-06-29",9.85
"1767","2016-06-30",9.53
"1768","2016-07-01",9.88
"1769","2016-07-05",9.79
"1770","2016-07-06",10.32
"1771","2016-07-07",10.25
"1772","2016-07-08",10.61
"1773","2016-07-11",10.96
"1774","2016-07-12",11.25
"1775","2016-07-13",11.4
"1776","2016-07-14",11.21
"1777","2016-07-15",11.31
"1778","2016-07-18",11.47
"1779","2016-07-19",11.05
"1780","2016-07-20",11.22
"1781","2016-07-21",11.23
"1782","2016-07-22",11.6
"1783","2016-07-25",11.73
"1784","2016-07-26",11.49
"1785","2016-07-27",11.47
"1786","2016-07-28",11.81
"1787","2016-07-29",11.8
"1788","2016-08-01",11.91
"1789","2016-08-02",11.87
"1790","2016-08-03",11.88
"1791","2016-08-04",12.11
"1792","2016-08-05",12.47
"1793","2016-08-08",12.66
"1794","2016-08-09",12.87
"1795","2016-08-10",13.29
"1796","2016-08-11",13.87
"1797","2016-08-12",14.15
"1798","2016-08-15",13.83
"1799","2016-08-16",13.4
"1800","2016-08-17",13.21
"1801","2016-08-18",12.78
"1802","2016-08-19",12.87
"1803","2016-08-22",12.8
"1804","2016-08-23",13.26
"1805","2016-08-24",13.97
"1806","2016-08-25",14.07
"1807","2016-08-26",14.02
"1808","2016-08-29",13.8
"1809","2016-08-30",13.68
"1810","2016-08-31",13.59
"1811","2016-09-01",13.67
"1812","2016-09-02",14.09
"1813","2016-09-06",14.46
"1814","2016-09-07",14.79
"1815","2016-09-08",14.82
"1816","2016-09-09",14.79
"1817","2016-09-12",13.96
"1818","2016-09-13",13.14
"1819","2016-09-14",13.69
"1820","2016-09-15",14.68
"1821","2016-09-16",15.04
"1822","2016-09-19",14.89
"1823","2016-09-20",14.74
"1824","2016-09-21",14.86
"1825","2016-09-22",15.35
"1826","2016-09-23",15.04
"1827","2016-09-26",15.11
"1828","2016-09-27",15.85
"1829","2016-09-28",15.83
"1830","2016-09-29",15.72
"1831","2016-09-30",16
"1832","2016-10-03",16.030001
"1833","2016-10-04",16
"1834","2016-10-05",16.299999
"1835","2016-10-06",16.16
"1836","2016-10-07",16
"1837","2016-10-10",16.299999
"1838","2016-10-11",16
"1839","2016-10-12",16.35
"1840","2016-10-13",15.5
"1841","2016-10-14",15.1
"1842","2016-10-17",15.1
"1843","2016-10-18",15.05
"1844","2016-10-19",15
"1845","2016-10-20",14.8
"1846","2016-10-21",14.65
"1847","2016-10-24",14.6
"1848","2016-10-25",14.05
"1849","2016-10-26",13.85
"1850","2016-10-27",13.1
"1851","2016-10-28",13.2
"1852","2016-10-31",12.55
"1853","2016-11-01",12.45
"1854","2016-11-02",12.25
"1855","2016-11-03",12.05
"1856","2016-11-04",11.6
"1857","2016-11-07",11.85
"1858","2016-11-08",11.9
"1859","2016-11-09",13.8
"1860","2016-11-10",13.9
"1861","2016-11-11",14.2
"1862","2016-11-14",14.45
"1863","2016-11-15",14.45
"1864","2016-11-16",14.45
"1865","2016-11-17",14.55
"1866","2016-11-18",15.05
"1867","2016-11-21",15.15
"1868","2016-11-22",15.2
"1869","2016-11-23",15.2
"1870","2016-11-25",15.05
"1871","2016-11-28",15.05
"1872","2016-11-29",15.05
"1873","2016-11-30",15.1
"1874","2016-12-01",14.65
"1875","2016-12-02",14.4
"1876","2016-12-05",14.4
"1877","2016-12-06",14.5
"1878","2016-12-07",14.65
"1879","2016-12-08",15.1
"1880","2016-12-09",15.25
"1881","2016-12-12",14.8
"1882","2016-12-13",14.9
"1883","2016-12-14",14.75
"1884","2016-12-15",14.75
"1885","2016-12-16",14.95
"1886","2016-12-19",14.9
"1887","2016-12-20",15.05
"1888","2016-12-21",14.9
"1889","2016-12-22",14.6
"1890","2016-12-23",14.9
"1891","2016-12-27",14.75
"1892","2016-12-28",14.7
"1893","2016-12-29",14.95
"1894","2016-12-30",15
"1895","2017-01-03",14.55
"1896","2017-01-04",14.55
"1897","2017-01-05",14.35
"1898","2017-01-06",14
"1899","2017-01-09",13
"1900","2017-01-10",12.7
"1901","2017-01-11",12.6
"1902","2017-01-12",12.75
"1903","2017-01-13",13
"1904","2017-01-17",12.9
"1905","2017-01-18",12.75
"1906","2017-01-19",12.65
"1907","2017-01-20",12.7
"1908","2017-01-23",12.9
"1909","2017-01-24",13.05
"1910","2017-01-25",13
"1911","2017-01-26",13
"1912","2017-01-27",12.85
"1913","2017-01-30",12.55
"1914","2017-01-31",12.75
"1915","2017-02-01",12.55
"1916","2017-02-02",12.6
"1917","2017-02-03",12.55
"1918","2017-02-06",12.2
"1919","2017-02-07",11.85
"1920","2017-02-08",11.3
"1921","2017-02-09",11.85
"1922","2017-02-10",12.2
"1923","2017-02-13",12.5
"1924","2017-02-14",12.55
"1925","2017-02-15",12.2
"1926","2017-02-16",11.85
"1927","2017-02-17",12
"1928","2017-02-21",11.7
