"","date","ANH"
"1002","2010-12-22",7.18
"1003","2010-12-23",7
"1004","2010-12-27",6.98
"1005","2010-12-28",7
"1006","2010-12-29",6.98
"1007","2010-12-30",7.03
"1008","2010-12-31",7
"1009","2011-01-03",6.99
"1010","2011-01-04",6.86
"1011","2011-01-05",6.93
"1012","2011-01-06",6.95
"1013","2011-01-07",6.95
"1014","2011-01-10",6.94
"1015","2011-01-11",6.95
"1016","2011-01-12",7.01
"1017","2011-01-13",6.99
"1018","2011-01-14",7.04
"1019","2011-01-18",7
"1020","2011-01-19",6.87
"1021","2011-01-20",6.85
"1022","2011-01-21",6.86
"1023","2011-01-24",6.93
"1024","2011-01-25",6.92
"1025","2011-01-26",6.92
"1026","2011-01-27",6.93
"1027","2011-01-28",6.88
"1028","2011-01-31",6.87
"1029","2011-02-01",6.95
"1030","2011-02-02",6.95
"1031","2011-02-03",6.96
"1032","2011-02-04",6.95
"1033","2011-02-07",7.05
"1034","2011-02-08",7.05
"1035","2011-02-09",7
"1036","2011-02-10",6.97
"1037","2011-02-11",6.99
"1038","2011-02-14",6.97
"1039","2011-02-15",6.93
"1040","2011-02-16",6.91
"1041","2011-02-17",6.96
"1042","2011-02-18",7.05
"1043","2011-02-22",7.03
"1044","2011-02-23",7.03
"1045","2011-02-24",7.05
"1046","2011-02-25",7.14
"1047","2011-02-28",7.14
"1048","2011-03-01",7.09
"1049","2011-03-02",7.11
"1050","2011-03-03",7.14
"1051","2011-03-04",7.05
"1052","2011-03-07",7.04
"1053","2011-03-08",7.08
"1054","2011-03-09",7.07
"1055","2011-03-10",7.01
"1056","2011-03-11",7
"1057","2011-03-14",7.04
"1058","2011-03-15",7.05
"1059","2011-03-16",7
"1060","2011-03-17",7
"1061","2011-03-18",7.06
"1062","2011-03-21",7.12
"1063","2011-03-22",7.09
"1064","2011-03-23",7.12
"1065","2011-03-24",7.05
"1066","2011-03-25",7.13
"1067","2011-03-28",7.02
"1068","2011-03-29",6.96
"1069","2011-03-30",7.02
"1070","2011-03-31",7.09
"1071","2011-04-01",7.24
"1072","2011-04-04",7.29
"1073","2011-04-05",7.28
"1074","2011-04-06",7.28
"1075","2011-04-07",7
"1076","2011-04-08",6.96
"1077","2011-04-11",6.97
"1078","2011-04-12",6.9
"1079","2011-04-13",6.91
"1080","2011-04-14",6.99
"1081","2011-04-15",6.99
"1082","2011-04-18",6.98
"1083","2011-04-19",6.97
"1084","2011-04-20",7.02
"1085","2011-04-21",7.03
"1086","2011-04-25",7.04
"1087","2011-04-26",7.06
"1088","2011-04-27",7.05
"1089","2011-04-28",7.14
"1090","2011-04-29",7.18
"1091","2011-05-02",7.18
"1092","2011-05-03",7.19
"1093","2011-05-04",7.22
"1094","2011-05-05",7.25
"1095","2011-05-06",7.23
"1096","2011-05-09",7.26
"1097","2011-05-10",7.27
"1098","2011-05-11",7.21
"1099","2011-05-12",7.25
"1100","2011-05-13",7.16
"1101","2011-05-16",7.16
"1102","2011-05-17",7.14
"1103","2011-05-18",7.16
"1104","2011-05-19",7.19
"1105","2011-05-20",7.2
"1106","2011-05-23",7.2
"1107","2011-05-24",7.19
"1108","2011-05-25",7.18
"1109","2011-05-26",7.23
"1110","2011-05-27",7.25
"1111","2011-05-31",7.25
"1112","2011-06-01",7.17
"1113","2011-06-02",7.2
"1114","2011-06-03",7.18
"1115","2011-06-06",7.18
"1116","2011-06-07",7.25
"1117","2011-06-08",7.33
"1118","2011-06-09",7.27
"1119","2011-06-10",7.21
"1120","2011-06-13",7.24
"1121","2011-06-14",7.25
"1122","2011-06-15",7.25
"1123","2011-06-16",7.3
"1124","2011-06-17",7.28
"1125","2011-06-20",7.35
"1126","2011-06-21",7.38
"1127","2011-06-22",7.42
"1128","2011-06-23",7.38
"1129","2011-06-24",7.44
"1130","2011-06-27",7.39
"1131","2011-06-28",7.43
"1132","2011-06-29",7.48
"1133","2011-06-30",7.51
"1134","2011-07-01",7.62
"1135","2011-07-05",7.68
"1136","2011-07-06",7.72
"1137","2011-07-07",7.49
"1138","2011-07-08",7.47
"1139","2011-07-11",7.36
"1140","2011-07-12",7.25
"1141","2011-07-13",7.31
"1142","2011-07-14",7.25
"1143","2011-07-15",7.23
"1144","2011-07-18",7.15
"1145","2011-07-19",7.27
"1146","2011-07-20",7.25
"1147","2011-07-21",7.31
"1148","2011-07-22",7.34
"1149","2011-07-25",7.14
"1150","2011-07-26",7.07
"1151","2011-07-27",6.99
"1152","2011-07-28",7.02
"1153","2011-07-29",6.93
"1154","2011-08-01",7.18
"1155","2011-08-02",7.11
"1156","2011-08-03",7.11
"1157","2011-08-04",6.9
"1158","2011-08-05",6.87
"1159","2011-08-08",6.4
"1160","2011-08-09",7.2
"1161","2011-08-10",7
"1162","2011-08-11",7.16
"1163","2011-08-12",7.18
"1164","2011-08-15",7.35
"1165","2011-08-16",7.25
"1166","2011-08-17",7.28
"1167","2011-08-18",7.01
"1168","2011-08-19",6.95
"1169","2011-08-22",7.07
"1170","2011-08-23",7.2
"1171","2011-08-24",7.11
"1172","2011-08-25",6.91
"1173","2011-08-26",6.96
"1174","2011-08-29",7.16
"1175","2011-08-30",7.23
"1176","2011-08-31",7.19
"1177","2011-09-01",6.9
"1178","2011-09-02",6.75
"1179","2011-09-06",6.83
"1180","2011-09-07",6.87
"1181","2011-09-08",6.84
"1182","2011-09-09",6.84
"1183","2011-09-12",6.83
"1184","2011-09-13",6.9
"1185","2011-09-14",6.96
"1186","2011-09-15",6.99
"1187","2011-09-16",7.05
"1188","2011-09-19",7.03
"1189","2011-09-20",6.96
"1190","2011-09-21",6.75
"1191","2011-09-22",6.73
"1192","2011-09-23",6.73
"1193","2011-09-26",6.82
"1194","2011-09-27",6.82
"1195","2011-09-28",6.75
"1196","2011-09-29",6.84
"1197","2011-09-30",6.8
"1198","2011-10-03",6.39
"1199","2011-10-04",6.43
"1200","2011-10-05",6.5
"1201","2011-10-06",6.79
"1202","2011-10-07",6.74
"1203","2011-10-10",6.88
"1204","2011-10-11",6.53
"1205","2011-10-12",6.47
"1206","2011-10-13",6.41
"1207","2011-10-14",6.49
"1208","2011-10-17",6.44
"1209","2011-10-18",6.47
"1210","2011-10-19",6.44
"1211","2011-10-20",6.41
"1212","2011-10-21",6.37
"1213","2011-10-24",6.43
"1214","2011-10-25",6.35
"1215","2011-10-26",6.4
"1216","2011-10-27",6.53
"1217","2011-10-28",6.53
"1218","2011-10-31",6.45
"1219","2011-11-01",6.26
"1220","2011-11-02",6.25
"1221","2011-11-03",6.24
"1222","2011-11-04",6.26
"1223","2011-11-07",6.33
"1224","2011-11-08",6.41
"1225","2011-11-09",6.28
"1226","2011-11-10",6.28
"1227","2011-11-11",6.41
"1228","2011-11-14",6.27
"1229","2011-11-15",6.33
"1230","2011-11-16",6.3
"1231","2011-11-17",6.29
"1232","2011-11-18",6.25
"1233","2011-11-21",6.18
"1234","2011-11-22",6.16
"1235","2011-11-23",6.04
"1236","2011-11-25",6.03
"1237","2011-11-28",6.16
"1238","2011-11-29",6.21
"1239","2011-11-30",6.33
"1240","2011-12-01",6.25
"1241","2011-12-02",6.3
"1242","2011-12-05",6.43
"1243","2011-12-06",6.51
"1244","2011-12-07",6.55
"1245","2011-12-08",6.41
"1246","2011-12-09",6.49
"1247","2011-12-12",6.53
"1248","2011-12-13",6.49
"1249","2011-12-14",6.52
"1250","2011-12-15",6.52
"1251","2011-12-16",6.53
"1252","2011-12-19",6.45
"1253","2011-12-20",6.59
"1254","2011-12-21",6.64
"1255","2011-12-22",6.43
"1256","2011-12-23",6.42
"1257","2011-12-27",6.39
"1258","2011-12-28",6.3
"1259","2011-12-29",6.3
"1260","2011-12-30",6.28
"1261","2012-01-03",6.27
"1262","2012-01-04",6.24
"1263","2012-01-05",6.2
"1264","2012-01-06",6.26
"1265","2012-01-09",6.28
"1266","2012-01-10",6.37
"1267","2012-01-11",6.31
"1268","2012-01-12",6.22
"1269","2012-01-13",6.24
"1270","2012-01-17",6.23
"1271","2012-01-18",6.23
"1272","2012-01-19",6.32
"1273","2012-01-20",6.47
"1274","2012-01-23",6.47
"1275","2012-01-24",6.4
"1276","2012-01-25",6.34
"1277","2012-01-26",6.44
"1278","2012-01-27",6.43
"1279","2012-01-30",6.44
"1280","2012-01-31",6.5
"1281","2012-02-01",6.54
"1282","2012-02-02",6.58
"1283","2012-02-03",6.61
"1284","2012-02-06",6.56
"1285","2012-02-07",6.57
"1286","2012-02-08",6.54
"1287","2012-02-09",6.6
"1288","2012-02-10",6.5
"1289","2012-02-13",6.58
"1290","2012-02-14",6.51
"1291","2012-02-15",6.54
"1292","2012-02-16",6.56
"1293","2012-02-17",6.56
"1294","2012-02-21",6.57
"1295","2012-02-22",6.51
"1296","2012-02-23",6.57
"1297","2012-02-24",6.55
"1298","2012-02-27",6.58
"1299","2012-02-28",6.54
"1300","2012-02-29",6.5
"1301","2012-03-01",6.53
"1302","2012-03-02",6.52
"1303","2012-03-05",6.64
"1304","2012-03-06",6.59
"1305","2012-03-07",6.66
"1306","2012-03-08",6.57
"1307","2012-03-09",6.56
"1308","2012-03-12",6.55
"1309","2012-03-13",6.65
"1310","2012-03-14",6.56
"1311","2012-03-15",6.66
"1312","2012-03-16",6.58
"1313","2012-03-19",6.62
"1314","2012-03-20",6.6
"1315","2012-03-21",6.6
"1316","2012-03-22",6.55
"1317","2012-03-23",6.56
"1318","2012-03-26",6.61
"1319","2012-03-27",6.53
"1320","2012-03-28",6.51
"1321","2012-03-29",6.54
"1322","2012-03-30",6.58
"1323","2012-04-02",6.74
"1324","2012-04-03",6.72
"1325","2012-04-04",6.66
"1326","2012-04-05",6.39
"1327","2012-04-09",6.33
"1328","2012-04-10",6.22
"1329","2012-04-11",6.32
"1330","2012-04-12",6.43
"1331","2012-04-13",6.46
"1332","2012-04-16",6.5
"1333","2012-04-17",6.49
"1334","2012-04-18",6.5
"1335","2012-04-19",6.51
"1336","2012-04-20",6.53
"1337","2012-04-23",6.5
"1338","2012-04-24",6.52
"1339","2012-04-25",6.56
"1340","2012-04-26",6.65
"1341","2012-04-27",6.69
"1342","2012-04-30",6.74
"1343","2012-05-01",6.71
"1344","2012-05-02",6.67
"1345","2012-05-03",6.73
"1346","2012-05-04",6.69
"1347","2012-05-07",6.68
"1348","2012-05-08",6.7
"1349","2012-05-09",6.72
"1350","2012-05-10",6.8
"1351","2012-05-11",6.77
"1352","2012-05-14",6.74
"1353","2012-05-15",6.69
"1354","2012-05-16",6.8
"1355","2012-05-17",6.64
"1356","2012-05-18",6.61
"1357","2012-05-21",6.67
"1358","2012-05-22",6.67
"1359","2012-05-23",6.68
"1360","2012-05-24",6.71
"1361","2012-05-25",6.73
"1362","2012-05-29",6.76
"1363","2012-05-30",6.71
"1364","2012-05-31",6.73
"1365","2012-06-01",6.64
"1366","2012-06-04",6.62
"1367","2012-06-05",6.66
"1368","2012-06-06",6.76
"1369","2012-06-07",6.73
"1370","2012-06-08",6.8
"1371","2012-06-11",6.8
"1372","2012-06-12",6.83
"1373","2012-06-13",6.85
"1374","2012-06-14",6.89
"1375","2012-06-15",6.84
"1376","2012-06-18",6.84
"1377","2012-06-19",6.92
"1378","2012-06-20",6.92
"1379","2012-06-21",6.95
"1380","2012-06-22",6.97
"1381","2012-06-25",6.88
"1382","2012-06-26",6.83
"1383","2012-06-27",6.98
"1384","2012-06-28",7.02
"1385","2012-06-29",7.05
"1386","2012-07-02",7.01
"1387","2012-07-03",6.93
"1388","2012-07-05",6.71
"1389","2012-07-06",6.69
"1390","2012-07-09",6.71
"1391","2012-07-10",6.7
"1392","2012-07-11",6.67
"1393","2012-07-12",6.65
"1394","2012-07-13",6.7
"1395","2012-07-16",6.8
"1396","2012-07-17",6.85
"1397","2012-07-18",6.75
"1398","2012-07-19",6.71
"1399","2012-07-20",6.7
"1400","2012-07-23",6.77
"1401","2012-07-24",6.7
"1402","2012-07-25",6.78
"1403","2012-07-26",6.69
"1404","2012-07-27",6.56
"1405","2012-07-30",6.64
"1406","2012-07-31",6.64
"1407","2012-08-01",6.58
"1408","2012-08-02",6.57
"1409","2012-08-03",6.59
"1410","2012-08-06",6.51
"1411","2012-08-07",6.51
"1412","2012-08-08",6.49
"1413","2012-08-09",6.54
"1414","2012-08-10",6.54
"1415","2012-08-13",6.59
"1416","2012-08-14",6.58
"1417","2012-08-15",6.6
"1418","2012-08-16",6.59
"1419","2012-08-17",6.61
"1420","2012-08-20",6.64
"1421","2012-08-21",6.59
"1422","2012-08-22",6.63
"1423","2012-08-23",6.7
"1424","2012-08-24",6.73
"1425","2012-08-27",6.69
"1426","2012-08-28",6.77
"1427","2012-08-29",6.85
"1428","2012-08-30",6.88
"1429","2012-08-31",6.86
"1430","2012-09-04",6.91
"1431","2012-09-05",6.9
"1432","2012-09-06",6.92
"1433","2012-09-07",6.94
"1434","2012-09-10",6.94
"1435","2012-09-11",6.94
"1436","2012-09-12",6.92
"1437","2012-09-13",6.9
"1438","2012-09-14",6.96
"1439","2012-09-17",6.88
"1440","2012-09-18",6.9
"1441","2012-09-19",6.87
"1442","2012-09-20",6.9
"1443","2012-09-21",6.87
"1444","2012-09-24",6.92
"1445","2012-09-25",6.82
"1446","2012-09-26",6.8
"1447","2012-09-27",6.83
"1448","2012-09-28",6.8
"1449","2012-10-01",6.58
"1450","2012-10-02",6.55
"1451","2012-10-03",6.36
"1452","2012-10-04",6.4
"1453","2012-10-05",6.38
"1454","2012-10-08",6.4
"1455","2012-10-09",6.33
"1456","2012-10-10",6.24
"1457","2012-10-11",6.3
"1458","2012-10-12",6.2
"1459","2012-10-15",6.08
"1460","2012-10-16",6.1
"1461","2012-10-17",6.26
"1462","2012-10-18",6.27
"1463","2012-10-19",6.2
"1464","2012-10-22",6.14
"1465","2012-10-23",6.09
"1466","2012-10-24",6.09
"1467","2012-10-25",6.07
"1468","2012-10-26",6.01
"1469","2012-10-31",6.14
"1470","2012-11-01",6.17
"1471","2012-11-02",6.15
"1472","2012-11-05",6.08
"1473","2012-11-06",5.98
"1474","2012-11-07",5.84
"1475","2012-11-08",5.82
"1476","2012-11-09",5.82
"1477","2012-11-12",5.75
"1478","2012-11-13",5.64
"1479","2012-11-14",5.54
"1480","2012-11-15",5.55
"1481","2012-11-16",5.74
"1482","2012-11-19",5.76
"1483","2012-11-20",5.74
"1484","2012-11-21",5.76
"1485","2012-11-23",5.85
"1486","2012-11-26",5.83
"1487","2012-11-27",5.8
"1488","2012-11-28",5.81
"1489","2012-11-29",5.87
"1490","2012-11-30",5.9
"1491","2012-12-03",5.89
"1492","2012-12-04",5.89
"1493","2012-12-05",5.86
"1494","2012-12-06",5.85
"1495","2012-12-07",5.87
"1496","2012-12-10",5.91
"1497","2012-12-11",5.88
"1498","2012-12-12",5.75
"1499","2012-12-13",5.66
"1500","2012-12-14",5.6
"1501","2012-12-17",5.7
"1502","2012-12-18",5.76
"1503","2012-12-19",5.83
"1504","2012-12-20",6.01
"1505","2012-12-21",5.95
"1506","2012-12-24",5.92
"1507","2012-12-26",5.85
"1508","2012-12-27",5.77
"1509","2012-12-28",5.74
"1510","2012-12-31",5.78
"1511","2013-01-02",5.9
"1512","2013-01-03",5.94
"1513","2013-01-04",6.02
"1514","2013-01-07",6.03
"1515","2013-01-08",6.05
"1516","2013-01-09",6.05
"1517","2013-01-10",6.08
"1518","2013-01-11",6.09
"1519","2013-01-14",6.07
"1520","2013-01-15",6.09
"1521","2013-01-16",6.11
"1522","2013-01-17",6.13
"1523","2013-01-18",6.16
"1524","2013-01-22",6.26
"1525","2013-01-23",6.27
"1526","2013-01-24",6.15
"1527","2013-01-25",6.24
"1528","2013-01-28",6.28
"1529","2013-01-29",6.28
"1530","2013-01-30",6.25
"1531","2013-01-31",6.26
"1532","2013-02-01",6.25
"1533","2013-02-04",6.2
"1534","2013-02-05",6.24
"1535","2013-02-06",6.27
"1536","2013-02-07",6.24
"1537","2013-02-08",6.23
"1538","2013-02-11",6.18
"1539","2013-02-12",6.2
"1540","2013-02-13",6.26
"1541","2013-02-14",6.24
"1542","2013-02-15",6.25
"1543","2013-02-19",6.21
"1544","2013-02-20",6.14
"1545","2013-02-21",6.15
"1546","2013-02-22",6.11
"1547","2013-02-25",6.04
"1548","2013-02-26",5.98
"1549","2013-02-27",6
"1550","2013-02-28",6.1
"1551","2013-03-01",6.09
"1552","2013-03-04",6.05
"1553","2013-03-05",6.02
"1554","2013-03-06",5.97
"1555","2013-03-07",5.98
"1556","2013-03-08",5.98
"1557","2013-03-11",5.99
"1558","2013-03-12",6.11
"1559","2013-03-13",6.15
"1560","2013-03-14",6.24
"1561","2013-03-15",6.27
"1562","2013-03-18",6.24
"1563","2013-03-19",6.16
"1564","2013-03-20",6.31
"1565","2013-03-21",6.26
"1566","2013-03-22",6.38
"1567","2013-03-25",6.29
"1568","2013-03-26",6.27
"1569","2013-03-27",6.32
"1570","2013-03-28",6.33
"1571","2013-04-01",6.32
"1572","2013-04-02",6.33
"1573","2013-04-03",6.27
"1574","2013-04-04",6.17
"1575","2013-04-05",6.17
"1576","2013-04-08",6.18
"1577","2013-04-09",6.15
"1578","2013-04-10",6.16
"1579","2013-04-11",6.16
"1580","2013-04-12",6.17
"1581","2013-04-15",6
"1582","2013-04-16",6.1
"1583","2013-04-17",6
"1584","2013-04-18",6.04
"1585","2013-04-19",6.06
"1586","2013-04-22",6.13
"1587","2013-04-23",6.23
"1588","2013-04-24",6.24
"1589","2013-04-25",6.24
"1590","2013-04-26",6.22
"1591","2013-04-29",6.26
"1592","2013-04-30",6.31
"1593","2013-05-01",6.16
"1594","2013-05-02",6.16
"1595","2013-05-03",6.1
"1596","2013-05-06",6.08
"1597","2013-05-07",6.14
"1598","2013-05-08",6.2
"1599","2013-05-09",6.19
"1600","2013-05-10",6.13
"1601","2013-05-13",6.06
"1602","2013-05-14",6.02
"1603","2013-05-15",5.99
"1604","2013-05-16",6.03
"1605","2013-05-17",6.1
"1606","2013-05-20",6.03
"1607","2013-05-21",5.93
"1608","2013-05-22",5.83
"1609","2013-05-23",5.8
"1610","2013-05-24",5.77
"1611","2013-05-28",5.65
"1612","2013-05-29",5.59
"1613","2013-05-30",5.69
"1614","2013-05-31",5.63
"1615","2013-06-03",5.62
"1616","2013-06-04",5.71
"1617","2013-06-05",5.62
"1618","2013-06-06",5.71
"1619","2013-06-07",5.7
"1620","2013-06-10",5.72
"1621","2013-06-11",5.63
"1622","2013-06-12",5.56
"1623","2013-06-13",5.83
"1624","2013-06-14",5.79
"1625","2013-06-17",5.74
"1626","2013-06-18",5.78
"1627","2013-06-19",5.64
"1628","2013-06-20",5.53
"1629","2013-06-21",5.63
"1630","2013-06-24",5.47
"1631","2013-06-25",5.48
"1632","2013-06-26",5.45
"1633","2013-06-27",5.51
"1634","2013-06-28",5.6
"1635","2013-07-01",5.65
"1636","2013-07-02",5.55
"1637","2013-07-03",5.29
"1638","2013-07-05",4.67
"1639","2013-07-08",4.91
"1640","2013-07-09",5.03
"1641","2013-07-10",5.01
"1642","2013-07-11",5.18
"1643","2013-07-12",5.1
"1644","2013-07-15",5.17
"1645","2013-07-16",5.14
"1646","2013-07-17",5.19
"1647","2013-07-18",5.17
"1648","2013-07-19",5.16
"1649","2013-07-22",5.15
"1650","2013-07-23",5.13
"1651","2013-07-24",4.98
"1652","2013-07-25",5
"1653","2013-07-26",4.99
"1654","2013-07-29",4.97
"1655","2013-07-30",5
"1656","2013-07-31",4.86
"1657","2013-08-01",4.76
"1658","2013-08-02",4.81
"1659","2013-08-05",4.72
"1660","2013-08-06",4.71
"1661","2013-08-07",4.71
"1662","2013-08-08",4.68
"1663","2013-08-09",4.72
"1664","2013-08-12",4.75
"1665","2013-08-13",4.7
"1666","2013-08-14",4.7
"1667","2013-08-15",4.63
"1668","2013-08-16",4.58
"1669","2013-08-19",4.35
"1670","2013-08-20",4.42
"1671","2013-08-21",4.38
"1672","2013-08-22",4.42
"1673","2013-08-23",4.5
"1674","2013-08-26",4.49
"1675","2013-08-27",4.46
"1676","2013-08-28",4.4
"1677","2013-08-29",4.53
"1678","2013-08-30",4.43
"1679","2013-09-03",4.53
"1680","2013-09-04",4.52
"1681","2013-09-05",4.43
"1682","2013-09-06",4.49
"1683","2013-09-09",4.54
"1684","2013-09-10",4.53
"1685","2013-09-11",4.57
"1686","2013-09-12",4.59
"1687","2013-09-13",4.62
"1688","2013-09-16",4.64
"1689","2013-09-17",4.69
"1690","2013-09-18",4.88
"1691","2013-09-19",4.86
"1692","2013-09-20",4.73
"1693","2013-09-23",4.86
"1694","2013-09-24",4.85
"1695","2013-09-25",4.85
"1696","2013-09-26",4.81
"1697","2013-09-27",4.84
"1698","2013-09-30",4.83
"1699","2013-10-01",4.69
"1700","2013-10-02",4.68
"1701","2013-10-03",4.62
"1702","2013-10-04",4.64
"1703","2013-10-07",4.61
"1704","2013-10-08",4.49
"1705","2013-10-09",4.45
"1706","2013-10-10",4.46
"1707","2013-10-11",4.5
"1708","2013-10-14",4.48
"1709","2013-10-15",4.39
"1710","2013-10-16",4.51
"1711","2013-10-17",4.63
"1712","2013-10-18",4.7
"1713","2013-10-21",4.71
"1714","2013-10-22",5.05
"1715","2013-10-23",5.08
"1716","2013-10-24",5.09
"1717","2013-10-25",5.11
"1718","2013-10-28",5.11
"1719","2013-10-29",4.95
"1720","2013-10-30",4.9
"1721","2013-10-31",4.91
"1722","2013-11-01",4.76
"1723","2013-11-04",4.68
"1724","2013-11-05",4.52
"1725","2013-11-06",4.58
"1726","2013-11-07",4.53
"1727","2013-11-08",4.43
"1728","2013-11-11",4.37
"1729","2013-11-12",4.41
"1730","2013-11-13",4.51
"1731","2013-11-14",4.49
"1732","2013-11-15",4.46
"1733","2013-11-18",4.49
"1734","2013-11-19",4.41
"1735","2013-11-20",4.41
"1736","2013-11-21",4.44
"1737","2013-11-22",4.43
"1738","2013-11-25",4.44
"1739","2013-11-26",4.42
"1740","2013-11-27",4.45
"1741","2013-11-29",4.45
"1742","2013-12-02",4.35
"1743","2013-12-03",4.4
"1744","2013-12-04",4.4
"1745","2013-12-05",4.29
"1746","2013-12-06",4.24
"1747","2013-12-09",4.3
"1748","2013-12-10",4.35
"1749","2013-12-11",4.29
"1750","2013-12-12",4.24
"1751","2013-12-13",4.24
"1752","2013-12-16",4.21
"1753","2013-12-17",4.25
"1754","2013-12-18",4.25
"1755","2013-12-19",4.2
"1756","2013-12-20",4.17
"1757","2013-12-23",4.14
"1758","2013-12-24",4.23
"1759","2013-12-26",4.21
"1760","2013-12-27",4.23
"1761","2013-12-30",4.18
"1762","2013-12-31",4.21
"1763","2014-01-02",4.25
"1764","2014-01-03",4.3
"1765","2014-01-06",4.36
"1766","2014-01-07",4.41
"1767","2014-01-08",4.43
"1768","2014-01-09",4.38
"1769","2014-01-10",4.43
"1770","2014-01-13",4.44
"1771","2014-01-14",4.38
"1772","2014-01-15",4.4
"1773","2014-01-16",4.52
"1774","2014-01-17",4.5
"1775","2014-01-21",4.51
"1776","2014-01-22",4.52
"1777","2014-01-23",4.58
"1778","2014-01-24",4.58
"1779","2014-01-27",4.54
"1780","2014-01-28",4.54
"1781","2014-01-29",4.56
"1782","2014-01-30",4.64
"1783","2014-01-31",4.69
"1784","2014-02-03",4.68
"1785","2014-02-04",4.72
"1786","2014-02-05",4.81
"1787","2014-02-06",4.79
"1788","2014-02-07",4.82
"1789","2014-02-10",4.91
"1790","2014-02-11",4.89
"1791","2014-02-12",4.99
"1792","2014-02-13",5.03
"1793","2014-02-14",5.01
"1794","2014-02-18",5.05
"1795","2014-02-19",4.98
"1796","2014-02-20",5.04
"1797","2014-02-21",5.03
"1798","2014-02-24",5.06
"1799","2014-02-25",5.1
"1800","2014-02-26",5.15
"1801","2014-02-27",5.15
"1802","2014-02-28",5.18
"1803","2014-03-03",5.21
"1804","2014-03-04",5.18
"1805","2014-03-05",5.22
"1806","2014-03-06",5.16
"1807","2014-03-07",5.09
"1808","2014-03-10",5.13
"1809","2014-03-11",5.11
"1810","2014-03-12",5.23
"1811","2014-03-13",5.23
"1812","2014-03-14",5.31
"1813","2014-03-17",5.32
"1814","2014-03-18",5.29
"1815","2014-03-19",5.21
"1816","2014-03-20",5.21
"1817","2014-03-21",5.25
"1818","2014-03-24",5.17
"1819","2014-03-25",5.15
"1820","2014-03-26",5.07
"1821","2014-03-27",4.94
"1822","2014-03-28",4.96
"1823","2014-03-31",4.96
"1824","2014-04-01",5.04
"1825","2014-04-02",5.06
"1826","2014-04-03",5.07
"1827","2014-04-04",5.08
"1828","2014-04-07",5.16
"1829","2014-04-08",5.17
"1830","2014-04-09",5.2
"1831","2014-04-10",5.21
"1832","2014-04-11",5.3
"1833","2014-04-14",5.32
"1834","2014-04-15",5.33
"1835","2014-04-16",5.36
"1836","2014-04-17",5.4
"1837","2014-04-21",5.46
"1838","2014-04-22",5.5
"1839","2014-04-23",5.49
"1840","2014-04-24",5.49
"1841","2014-04-25",5.48
"1842","2014-04-28",5.44
"1843","2014-04-29",5.4
"1844","2014-04-30",5.4
"1845","2014-05-01",5.44
"1846","2014-05-02",5.41
"1847","2014-05-05",5.43
"1848","2014-05-06",5.42
"1849","2014-05-07",5.4
"1850","2014-05-08",5.33
"1851","2014-05-09",5.31
"1852","2014-05-12",5.29
"1853","2014-05-13",5.3
"1854","2014-05-14",5.35
"1855","2014-05-15",5.33
"1856","2014-05-16",5.34
"1857","2014-05-19",5.34
"1858","2014-05-20",5.33
"1859","2014-05-21",5.32
"1860","2014-05-22",5.31
"1861","2014-05-23",5.33
"1862","2014-05-27",5.33
"1863","2014-05-28",5.34
"1864","2014-05-29",5.32
"1865","2014-05-30",5.4
"1866","2014-06-02",5.34
"1867","2014-06-03",5.28
"1868","2014-06-04",5.26
"1869","2014-06-05",5.32
"1870","2014-06-06",5.33
"1871","2014-06-09",5.34
"1872","2014-06-10",5.32
"1873","2014-06-11",5.34
"1874","2014-06-12",5.31
"1875","2014-06-13",5.32
"1876","2014-06-16",5.3
"1877","2014-06-17",5.26
"1878","2014-06-18",5.26
"1879","2014-06-19",5.26
"1880","2014-06-20",5.38
"1881","2014-06-23",5.31
"1882","2014-06-24",5.28
"1883","2014-06-25",5.27
"1884","2014-06-26",5.18
"1885","2014-06-27",5.17
"1886","2014-06-30",5.16
"1887","2014-07-01",5.13
"1888","2014-07-02",5.13
"1889","2014-07-03",5.1
"1890","2014-07-07",5.09
"1891","2014-07-08",5.21
"1892","2014-07-09",5.23
"1893","2014-07-10",5.18
"1894","2014-07-11",5.17
"1895","2014-07-14",5.23
"1896","2014-07-15",5.2
"1897","2014-07-16",5.21
"1898","2014-07-17",5.19
"1899","2014-07-18",5.23
"1900","2014-07-21",5.21
"1901","2014-07-22",5.21
"1902","2014-07-23",5.2
"1903","2014-07-24",5.2
"1904","2014-07-25",5.17
"1905","2014-07-28",5.2
"1906","2014-07-29",5.18
"1907","2014-07-30",5.12
"1908","2014-07-31",5.08
"1909","2014-08-01",5.08
"1910","2014-08-04",5.08
"1911","2014-08-05",5.08
"1912","2014-08-06",5.1
"1913","2014-08-07",5.09
"1914","2014-08-08",5.11
"1915","2014-08-11",5.14
"1916","2014-08-12",5.11
"1917","2014-08-13",5.13
"1918","2014-08-14",5.14
"1919","2014-08-15",5.14
"1920","2014-08-18",5.17
"1921","2014-08-19",5.17
"1922","2014-08-20",5.18
"1923","2014-08-21",5.17
"1924","2014-08-22",5.16
"1925","2014-08-25",5.17
"1926","2014-08-26",5.18
"1927","2014-08-27",5.15
"1928","2014-08-28",5.16
"1929","2014-08-29",5.19
"1930","2014-09-02",5.15
"1931","2014-09-03",5.14
"1932","2014-09-04",5.12
"1933","2014-09-05",5.13
"1934","2014-09-08",5.14
"1935","2014-09-09",5.12
