"","date","FF"
"995","2015-03-06",11.75
"996","2015-03-09",11.91
"997","2015-03-10",11.36
"998","2015-03-11",11.55
"999","2015-03-12",11.96
"1000","2015-03-13",12.71
"1001","2015-03-16",12.21
"1002","2015-03-17",11.86
"1003","2015-03-18",12.51
"1004","2015-03-19",12.46
"1005","2015-03-20",12.38
"1006","2015-03-23",12.8
"1007","2015-03-24",12.77
"1008","2015-03-25",12.51
"1009","2015-03-26",11.91
"1010","2015-03-27",10.82
"1011","2015-03-30",10.34
"1012","2015-03-31",10.27
"1013","2015-04-01",10.57
"1014","2015-04-02",10.59
"1015","2015-04-06",10.62
"1016","2015-04-07",10.96
"1017","2015-04-08",11.13
"1018","2015-04-09",10.91
"1019","2015-04-10",10.86
"1020","2015-04-13",10.87
"1021","2015-04-14",10.8
"1022","2015-04-15",10.79
"1023","2015-04-16",10.74
"1024","2015-04-17",10.79
"1025","2015-04-20",10.94
"1026","2015-04-21",10.9
"1027","2015-04-22",11.23
"1028","2015-04-23",11.15
"1029","2015-04-24",11.18
"1030","2015-04-27",11.23
"1031","2015-04-28",11.59
"1032","2015-04-29",11.17
"1033","2015-04-30",10.87
"1034","2015-05-01",10.52
"1035","2015-05-04",10.6
"1036","2015-05-05",10.37
"1037","2015-05-06",10.46
"1038","2015-05-07",10.51
"1039","2015-05-08",10.32
"1040","2015-05-11",10.33
"1041","2015-05-12",10.68
"1042","2015-05-13",11.17
"1043","2015-05-14",11.05
"1044","2015-05-15",11.19
"1045","2015-05-18",11.04
"1046","2015-05-19",11.46
"1047","2015-05-20",11.8
"1048","2015-05-21",11.8
"1049","2015-05-22",11.68
"1050","2015-05-26",11.54
"1051","2015-05-27",11.62
"1052","2015-05-28",11.62
"1053","2015-05-29",12
"1054","2015-06-01",12.53
"1055","2015-06-02",12.72
"1056","2015-06-03",12.72
"1057","2015-06-04",12.78
"1058","2015-06-05",13.03
"1059","2015-06-08",12.97
"1060","2015-06-09",13.39
"1061","2015-06-10",12.98
"1062","2015-06-11",13.26
"1063","2015-06-12",13.11
"1064","2015-06-15",13.18
"1065","2015-06-16",13.21
"1066","2015-06-17",13.43
"1067","2015-06-18",13.31
"1068","2015-06-19",13.01
"1069","2015-06-22",13.16
"1070","2015-06-23",13.44
"1071","2015-06-24",13.3
"1072","2015-06-25",13.35
"1073","2015-06-26",13.33
"1074","2015-06-29",12.74
"1075","2015-06-30",12.87
"1076","2015-07-01",13.16
"1077","2015-07-02",13.09
"1078","2015-07-06",12.62
"1079","2015-07-07",12.46
"1080","2015-07-08",12.3
"1081","2015-07-09",12.25
"1082","2015-07-10",12.65
"1083","2015-07-13",12.82
"1084","2015-07-14",12.81
"1085","2015-07-15",12.46
"1086","2015-07-16",12.51
"1087","2015-07-17",12.28
"1088","2015-07-20",12.05
"1089","2015-07-21",12.18
"1090","2015-07-22",12.1
"1091","2015-07-23",12.05
"1092","2015-07-24",11.37
"1093","2015-07-27",11.49
"1094","2015-07-28",11.62
"1095","2015-07-29",11.31
"1096","2015-07-30",11.41
"1097","2015-07-31",11.44
"1098","2015-08-03",11.04
"1099","2015-08-04",11.07
"1100","2015-08-05",10.84
"1101","2015-08-06",10.75
"1102","2015-08-07",10.87
"1103","2015-08-10",11.02
"1104","2015-08-11",10.15
"1105","2015-08-12",10.4
"1106","2015-08-13",9.57
"1107","2015-08-14",9.42
"1108","2015-08-17",9.88
"1109","2015-08-18",9.92
"1110","2015-08-19",9.79
"1111","2015-08-20",9.59
"1112","2015-08-21",10.43
"1113","2015-08-24",10.1
"1114","2015-08-25",9.3
"1115","2015-08-26",9.46
"1116","2015-08-27",9.74
"1117","2015-08-28",10
"1118","2015-08-31",10.08
"1119","2015-09-01",9.76
"1120","2015-09-02",9.84
"1121","2015-09-03",10.02
"1122","2015-09-04",9.9
"1123","2015-09-08",10.23
"1124","2015-09-09",10.05
"1125","2015-09-10",10.2
"1126","2015-09-11",9.87
"1127","2015-09-14",9.66
"1128","2015-09-15",9.94
"1129","2015-09-16",10.23
"1130","2015-09-17",10.27
"1131","2015-09-18",10.27
"1132","2015-09-21",10.07
"1133","2015-09-22",9.86
"1134","2015-09-23",9.76
"1135","2015-09-24",9.97
"1136","2015-09-25",10.13
"1137","2015-09-28",9.72
"1138","2015-09-29",9.77
"1139","2015-09-30",9.88
"1140","2015-10-01",10.01
"1141","2015-10-02",11.79
"1142","2015-10-05",11.71
"1143","2015-10-06",12.38
"1144","2015-10-07",12.8
"1145","2015-10-08",12.49
"1146","2015-10-09",12.48
"1147","2015-10-12",12.84
"1148","2015-10-13",13.31
"1149","2015-10-14",13.2
"1150","2015-10-15",13.53
"1151","2015-10-16",13.48
"1152","2015-10-19",13.89
"1153","2015-10-20",14.3
"1154","2015-10-21",14.06
"1155","2015-10-22",14.27
"1156","2015-10-23",14.77
"1157","2015-10-26",14.53
"1158","2015-10-27",14.04
"1159","2015-10-28",14.82
"1160","2015-10-29",15.22
"1161","2015-10-30",15.41
"1162","2015-11-02",15.73
"1163","2015-11-03",15.83
"1164","2015-11-04",15.4
"1165","2015-11-05",15.32
"1166","2015-11-06",15.29
"1167","2015-11-09",15.23
"1168","2015-11-10",14.26
"1169","2015-11-11",14.46
"1170","2015-11-12",14.29
"1171","2015-11-13",14.59
"1172","2015-11-16",14.88
"1173","2015-11-17",14.51
"1174","2015-11-18",14.54
"1175","2015-11-19",14.38
"1176","2015-11-20",14.19
"1177","2015-11-23",14.22
"1178","2015-11-24",14.23
"1179","2015-11-25",14.25
"1180","2015-11-27",14.53
"1181","2015-11-30",14.32
"1182","2015-12-01",14.41
"1183","2015-12-02",14.43
"1184","2015-12-03",14.15
"1185","2015-12-04",14.41
"1186","2015-12-07",14.17
"1187","2015-12-08",13.94
"1188","2015-12-09",13.83
"1189","2015-12-10",13.62
"1190","2015-12-11",13.34
"1191","2015-12-14",13.45
"1192","2015-12-15",13.59
"1193","2015-12-16",13.87
"1194","2015-12-17",13.68
"1195","2015-12-18",14.09
"1196","2015-12-21",14.06
"1197","2015-12-22",14.27
"1198","2015-12-23",14.22
"1199","2015-12-24",14.22
"1200","2015-12-28",14.05
"1201","2015-12-29",14.17
"1202","2015-12-30",13.69
"1203","2015-12-31",13.5
"1204","2016-01-04",13
"1205","2016-01-05",13.07
"1206","2016-01-06",12.57
"1207","2016-01-07",12.36
"1208","2016-01-08",12.07
"1209","2016-01-11",11.91
"1210","2016-01-12",11.87
"1211","2016-01-13",11.33
"1212","2016-01-14",11.75
"1213","2016-01-15",11.76
"1214","2016-01-19",11.5
"1215","2016-01-20",11.75
"1216","2016-01-21",11.65
"1217","2016-01-22",11.79
"1218","2016-01-25",11.51
"1219","2016-01-26",11.36
"1220","2016-01-27",11.66
"1221","2016-01-28",11.92
"1222","2016-01-29",12.52
"1223","2016-02-01",12.54
"1224","2016-02-02",11.98
"1225","2016-02-03",12.22
"1226","2016-02-04",12.21
"1227","2016-02-05",11.98
"1228","2016-02-08",11.79
"1229","2016-02-09",11.98
"1230","2016-02-10",11.78
"1231","2016-02-11",11.72
"1232","2016-02-12",11.77
"1233","2016-02-16",11.96
"1234","2016-02-17",11.88
"1235","2016-02-18",11.75
"1236","2016-02-19",12.07
"1237","2016-02-22",12.16
"1238","2016-02-23",12.19
"1239","2016-02-24",12.7
"1240","2016-02-25",12.62
"1241","2016-02-26",12.61
"1242","2016-02-29",12.82
"1243","2016-03-01",13.29
"1244","2016-03-02",13.2
"1245","2016-03-03",13.51
"1246","2016-03-04",13.64
"1247","2016-03-07",14.54
"1248","2016-03-08",14.11
"1249","2016-03-09",14.36
"1250","2016-03-10",14.12
"1251","2016-03-11",12.91
"1252","2016-03-14",12.16
"1253","2016-03-15",11.74
"1254","2016-03-16",11.9
"1255","2016-03-17",12.27
"1256","2016-03-18",11.8
"1257","2016-03-21",11.73
"1258","2016-03-22",11.61
"1259","2016-03-23",11.63
"1260","2016-03-24",11.82
"1261","2016-03-28",11.4
"1262","2016-03-29",11.48
"1263","2016-03-30",11.5
"1264","2016-03-31",11.79
"1265","2016-04-01",11.34
"1266","2016-04-04",11.31
"1267","2016-04-05",10.56
"1268","2016-04-06",10.25
"1269","2016-04-07",10.23
"1270","2016-04-08",10.25
"1271","2016-04-11",10.28
"1272","2016-04-12",10.64
"1273","2016-04-13",10.78
"1274","2016-04-14",10.84
"1275","2016-04-15",10.94
"1276","2016-04-18",11.16
"1277","2016-04-19",11.29
"1278","2016-04-20",11.28
"1279","2016-04-21",11.31
"1280","2016-04-22",11.27
"1281","2016-04-25",11.23
"1282","2016-04-26",11.3
"1283","2016-04-27",11.36
"1284","2016-04-28",11.72
"1285","2016-04-29",11.24
"1286","2016-05-02",11.76
"1287","2016-05-03",11.36
"1288","2016-05-04",11.41
"1289","2016-05-05",11.2
"1290","2016-05-06",11.35
"1291","2016-05-09",11.25
"1292","2016-05-10",11.44
"1293","2016-05-11",12.37
"1294","2016-05-12",10.97
"1295","2016-05-13",10.73
"1296","2016-05-16",10.87
"1297","2016-05-17",10.57
"1298","2016-05-18",10.86
"1299","2016-05-19",10.74
"1300","2016-05-20",11.1
"1301","2016-05-23",11.09
"1302","2016-05-24",11.34
"1303","2016-05-25",11.17
"1304","2016-05-26",11.17
"1305","2016-05-27",11.23
"1306","2016-05-31",11.13
"1307","2016-06-01",11.25
"1308","2016-06-02",11.19
"1309","2016-06-03",11.02
"1310","2016-06-06",11.03
"1311","2016-06-07",11.05
"1312","2016-06-08",10.92
"1313","2016-06-09",10.57
"1314","2016-06-10",10.7
"1315","2016-06-13",10.79
"1316","2016-06-14",10.97
"1317","2016-06-15",10.97
"1318","2016-06-16",10.63
"1319","2016-06-17",10.45
"1320","2016-06-20",10.68
"1321","2016-06-21",10.39
"1322","2016-06-22",10.31
"1323","2016-06-23",10.87
"1324","2016-06-24",10.43
"1325","2016-06-27",9.85
"1326","2016-06-28",9.82
"1327","2016-06-29",10.3
"1328","2016-06-30",10.88
"1329","2016-07-01",10.8
"1330","2016-07-05",10.78
"1331","2016-07-06",10.82
"1332","2016-07-07",10.74
"1333","2016-07-08",11.19
"1334","2016-07-11",11.19
"1335","2016-07-12",11.45
"1336","2016-07-13",11.49
"1337","2016-07-14",11.49
"1338","2016-07-15",11.53
"1339","2016-07-18",11.5
"1340","2016-07-19",11.5
"1341","2016-07-20",11.45
"1342","2016-07-21",11.41
"1343","2016-07-22",11.44
"1344","2016-07-25",11.08
"1345","2016-07-26",11.23
"1346","2016-07-27",11.72
"1347","2016-07-28",11.56
"1348","2016-07-29",11.46
"1349","2016-08-01",11.49
"1350","2016-08-02",11.5
"1351","2016-08-03",11.47
"1352","2016-08-04",11.45
"1353","2016-08-05",11.71
"1354","2016-08-08",11.6
"1355","2016-08-09",11.61
"1356","2016-08-10",11.41
"1357","2016-08-11",11.79
"1358","2016-08-12",11.86
"1359","2016-08-15",11.78
"1360","2016-08-16",11.84
"1361","2016-08-17",12.01
"1362","2016-08-18",11.97
"1363","2016-08-19",11.82
"1364","2016-08-22",11.95
"1365","2016-08-23",11.88
"1366","2016-08-24",11.82
"1367","2016-08-25",11.82
"1368","2016-08-26",11.82
"1369","2016-08-29",11.82
"1370","2016-08-30",11.78
"1371","2016-08-31",11.69
"1372","2016-09-01",11.58
"1373","2016-09-02",11.7
"1374","2016-09-06",11.53
"1375","2016-09-07",11.45
"1376","2016-09-08",11.37
"1377","2016-09-09",10.89
"1378","2016-09-12",10.97
"1379","2016-09-13",10.56
"1380","2016-09-14",10.44
"1381","2016-09-15",10.44
"1382","2016-09-16",10.54
"1383","2016-09-19",10.93
"1384","2016-09-20",10.79
"1385","2016-09-21",11.04
"1386","2016-09-22",11.4
"1387","2016-09-23",11.31
"1388","2016-09-26",10.89
"1389","2016-09-27",11.07
"1390","2016-09-28",11.24
"1391","2016-09-29",11.03
"1392","2016-09-30",11.28
"1393","2016-10-03",11.36
"1394","2016-10-04",11.32
"1395","2016-10-05",11.46
"1396","2016-10-06",11.69
"1397","2016-10-07",11.6
"1398","2016-10-10",11.95
"1399","2016-10-11",11.68
"1400","2016-10-12",11.82
"1401","2016-10-13",11.4
"1402","2016-10-14",11.47
"1403","2016-10-17",11.54
"1404","2016-10-18",11.58
"1405","2016-10-19",11.65
"1406","2016-10-20",11.7
"1407","2016-10-21",11.62
"1408","2016-10-24",11.59
"1409","2016-10-25",11.48
"1410","2016-10-26",11.18
"1411","2016-10-27",11.05
"1412","2016-10-28",10.88
"1413","2016-10-31",10.96
"1414","2016-11-01",10.88
"1415","2016-11-02",10.76
"1416","2016-11-03",10.68
"1417","2016-11-04",10.69
"1418","2016-11-07",11.08
"1419","2016-11-08",11.38
"1420","2016-11-09",11.77
"1421","2016-11-10",11.88
"1422","2016-11-11",12.47
"1423","2016-11-14",13.13
"1424","2016-11-15",13.51
"1425","2016-11-16",13.78
"1426","2016-11-17",13.63
"1427","2016-11-18",13.54
"1428","2016-11-21",13.76
"1429","2016-11-22",13.88
"1430","2016-11-23",13.98
"1431","2016-11-25",14.13
"1432","2016-11-28",13.7
"1433","2016-11-29",13.71
"1434","2016-11-30",13.73
"1435","2016-12-01",14.85
"1436","2016-12-02",14.7
"1437","2016-12-05",15.03
"1438","2016-12-06",15.45
"1439","2016-12-07",15.64
"1440","2016-12-08",16.34
"1441","2016-12-09",16.200001
"1442","2016-12-12",15.77
"1443","2016-12-13",15.97
"1444","2016-12-14",13.34
"1445","2016-12-15",13.67
"1446","2016-12-16",14.12
"1447","2016-12-19",14.08
"1448","2016-12-20",14.4
"1449","2016-12-21",14.15
"1450","2016-12-22",13.8
"1451","2016-12-23",13.91
"1452","2016-12-27",14.05
"1453","2016-12-28",14.22
"1454","2016-12-29",14.21
"1455","2016-12-30",13.9
"1456","2017-01-03",13.95
"1457","2017-01-04",14.21
"1458","2017-01-05",13.78
"1459","2017-01-06",13.76
"1460","2017-01-09",13.54
"1461","2017-01-10",13.77
"1462","2017-01-11",13.79
"1463","2017-01-12",13.41
"1464","2017-01-13",13.5
"1465","2017-01-17",13.3
"1466","2017-01-18",13.41
"1467","2017-01-19",13.29
"1468","2017-01-20",13.33
"1469","2017-01-23",13.36
"1470","2017-01-24",13.6
"1471","2017-01-25",13.5
"1472","2017-01-26",13.46
"1473","2017-01-27",13.41
"1474","2017-01-30",13.02
"1475","2017-01-31",12.99
"1476","2017-02-01",13.21
"1477","2017-02-02",12.84
"1478","2017-02-03",13.13
"1479","2017-02-06",12.97
"1480","2017-02-07",13.09
"1481","2017-02-08",12.89
"1482","2017-02-09",12.96
"1483","2017-02-10",13.21
"1484","2017-02-13",13.12
"1485","2017-02-14",13.17
"1486","2017-02-15",13.2
"1487","2017-02-16",13.2
"1488","2017-02-17",13.28
"1489","2017-02-21",13.3
"1490","2017-02-22",13.26
"1491","2017-02-23",13.22
"1492","2017-02-24",13.61
"1493","2017-02-27",13.7
"1494","2017-02-28",13.23
"1495","2017-03-01",13.62
"1496","2017-03-02",13.48
"1497","2017-03-03",13.45
"1498","2017-03-06",13.15
"1499","2017-03-07",13.14
"1500","2017-03-08",13.15
"1501","2017-03-09",12.96
"1502","2017-03-10",12.94
"1503","2017-03-13",13.14
"1504","2017-03-14",13.05
"1505","2017-03-15",13.21
"1506","2017-03-16",13.26
"1507","2017-03-17",14.16
"1508","2017-03-20",14.27
"1509","2017-03-21",13.42
"1510","2017-03-22",13.61
"1511","2017-03-23",13.88
"1512","2017-03-24",13.51
"1513","2017-03-27",13.7
"1514","2017-03-28",13.77
"1515","2017-03-29",13.98
"1516","2017-03-30",14.22
"1517","2017-03-31",14.18
"1518","2017-04-03",14.08
"1519","2017-04-04",14.27
"1520","2017-04-05",14.03
"1521","2017-04-06",14.01
"1522","2017-04-07",14.28
"1523","2017-04-10",14.19
"1524","2017-04-11",14.6
"1525","2017-04-12",14.23
"1526","2017-04-13",14.05
"1527","2017-04-17",14.34
"1528","2017-04-18",14.41
"1529","2017-04-19",14.41
"1530","2017-04-20",14.69
"1531","2017-04-21",14.81
"1532","2017-04-24",15.11
"1533","2017-04-25",15.53
"1534","2017-04-26",15.46
"1535","2017-04-27",15.81
"1536","2017-04-28",15.46
"1537","2017-05-01",15.56
"1538","2017-05-02",15.51
"1539","2017-05-03",15.5
"1540","2017-05-04",15.43
"1541","2017-05-05",16.15
"1542","2017-05-08",16.280001
"1543","2017-05-09",16.35
"1544","2017-05-10",15.22
"1545","2017-05-11",15.02
"1546","2017-05-12",15.01
"1547","2017-05-15",14.98
"1548","2017-05-16",14.7
"1549","2017-05-17",14.14
"1550","2017-05-18",14.12
"1551","2017-05-19",14.03
"1552","2017-05-22",14.09
"1553","2017-05-23",14.11
"1554","2017-05-24",13.95
"1555","2017-05-25",13.89
"1556","2017-05-26",13.94
"1557","2017-05-30",13.69
"1558","2017-05-31",13.54
"1559","2017-06-01",13.66
"1560","2017-06-02",14.09
"1561","2017-06-05",14.09
"1562","2017-06-06",14.14
"1563","2017-06-07",14.06
"1564","2017-06-08",14.29
"1565","2017-06-09",14.78
"1566","2017-06-12",14.79
"1567","2017-06-13",14.93
"1568","2017-06-14",14.67
"1569","2017-06-15",14.79
"1570","2017-06-16",14.74
"1571","2017-06-19",14.84
"1572","2017-06-20",14.84
"1573","2017-06-21",14.66
"1574","2017-06-22",14.74
"1575","2017-06-23",14.84
"1576","2017-06-26",14.84
"1577","2017-06-27",14.81
"1578","2017-06-28",14.99
"1579","2017-06-29",15.12
"1580","2017-06-30",15.09
"1581","2017-07-03",15.1
"1582","2017-07-05",14.78
"1583","2017-07-06",14.86
"1584","2017-07-07",15.1
"1585","2017-07-10",14.9
"1586","2017-07-11",14.82
"1587","2017-07-12",14.93
"1588","2017-07-13",15.06
"1589","2017-07-14",15.04
"1590","2017-07-17",15.04
"1591","2017-07-18",14.96
"1592","2017-07-19",14.96
"1593","2017-07-20",14.73
"1594","2017-07-21",14.76
"1595","2017-07-24",14.84
"1596","2017-07-25",14.93
"1597","2017-07-26",14.62
"1598","2017-07-27",14.65
"1599","2017-07-28",14.81
"1600","2017-07-31",14.56
"1601","2017-08-01",14.89
"1602","2017-08-02",14.69
"1603","2017-08-03",14.56
"1604","2017-08-04",14.58
"1605","2017-08-07",14.9
"1606","2017-08-08",14.84
"1607","2017-08-09",14.57
"1608","2017-08-10",13.1
"1609","2017-08-11",13.11
"1610","2017-08-14",13.43
"1611","2017-08-15",13.49
"1612","2017-08-16",13.32
"1613","2017-08-17",13.03
"1614","2017-08-18",13.21
"1615","2017-08-21",13.08
"1616","2017-08-22",13.35
"1617","2017-08-23",13.18
"1618","2017-08-24",13.25
"1619","2017-08-25",13.48
"1620","2017-08-28",13.31
"1621","2017-08-29",13.29
"1622","2017-08-30",13.52
"1623","2017-08-31",13.48
"1624","2017-09-01",13.64
"1625","2017-09-05",13.72
"1626","2017-09-06",13.83
"1627","2017-09-07",13.93
"1628","2017-09-08",14.22
"1629","2017-09-11",14.51
"1630","2017-09-12",14.36
"1631","2017-09-13",14.76
"1632","2017-09-14",14.81
"1633","2017-09-15",14.96
"1634","2017-09-18",14.91
"1635","2017-09-19",15.03
"1636","2017-09-20",15.02
"1637","2017-09-21",15
"1638","2017-09-22",15.3
"1639","2017-09-25",15.33
"1640","2017-09-26",15.51
"1641","2017-09-27",15.89
"1642","2017-09-28",15.94
"1643","2017-09-29",15.74
"1644","2017-10-02",16.18
"1645","2017-10-03",16.219999
"1646","2017-10-04",15.96
"1647","2017-10-05",15.84
"1648","2017-10-06",15.51
"1649","2017-10-09",15.51
"1650","2017-10-10",15.49
"1651","2017-10-11",15.34
"1652","2017-10-12",15.4
"1653","2017-10-13",15.39
"1654","2017-10-16",15.46
"1655","2017-10-17",15.29
"1656","2017-10-18",15.28
"1657","2017-10-19",14.99
"1658","2017-10-20",15.25
"1659","2017-10-23",15.08
"1660","2017-10-24",15.14
"1661","2017-10-25",15.33
"1662","2017-10-26",15.27
"1663","2017-10-27",15.23
"1664","2017-10-30",14.8
"1665","2017-10-31",15.18
"1666","2017-11-01",15.15
"1667","2017-11-02",15.16
"1668","2017-11-03",15.08
"1669","2017-11-06",15.05
"1670","2017-11-07",14.81
"1671","2017-11-08",14.83
"1672","2017-11-09",14.28
"1673","2017-11-10",14.4
"1674","2017-11-13",14.16
"1675","2017-11-14",14.23
"1676","2017-11-15",14.21
"1677","2017-11-16",14.54
"1678","2017-11-17",14.49
"1679","2017-11-20",14.67
"1680","2017-11-21",15.03
"1681","2017-11-22",15
"1682","2017-11-24",15.47
"1683","2017-11-27",15.06
"1684","2017-11-28",15.45
"1685","2017-11-29",15.36
"1686","2017-11-30",15.01
"1687","2017-12-01",14.62
"1688","2017-12-04",14.75
"1689","2017-12-05",14.62
"1690","2017-12-06",14.64
"1691","2017-12-07",14.55
"1692","2017-12-08",14.3
"1693","2017-12-11",14.36
"1694","2017-12-12",14.47
"1695","2017-12-13",14.39
"1696","2017-12-14",14.19
"1697","2017-12-15",14.28
"1698","2017-12-18",14.49
"1699","2017-12-19",14.4
"1700","2017-12-20",14.28
"1701","2017-12-21",14.51
"1702","2017-12-22",14.22
"1703","2017-12-26",14.22
"1704","2017-12-27",14.27
"1705","2017-12-28",14.29
"1706","2017-12-29",14.09
"1707","2018-01-02",14.07
"1708","2018-01-03",13.59
"1709","2018-01-04",13.75
"1710","2018-01-05",13.95
"1711","2018-01-08",14
"1712","2018-01-09",13.61
"1713","2018-01-10",13.62
"1714","2018-01-11",14.34
"1715","2018-01-12",14.17
"1716","2018-01-16",13.98
"1717","2018-01-17",14.48
"1718","2018-01-18",13.96
"1719","2018-01-19",14.4
"1720","2018-01-22",13.95
"1721","2018-01-23",13.88
"1722","2018-01-24",13.79
"1723","2018-01-25",14.1
"1724","2018-01-26",13.85
"1725","2018-01-29",13.77
"1726","2018-01-30",13.61
"1727","2018-01-31",13.4
"1728","2018-02-01",13.41
"1729","2018-02-02",13.14
"1730","2018-02-05",12.48
"1731","2018-02-06",12.63
"1732","2018-02-07",12.65
"1733","2018-02-08",12.23
"1734","2018-02-09",12.52
"1735","2018-02-12",12.55
"1736","2018-02-13",12.69
"1737","2018-02-14",12.78
"1738","2018-02-15",12.78
"1739","2018-02-16",12.84
"1740","2018-02-20",12.81
"1741","2018-02-21",12.81
"1742","2018-02-22",12.67
"1743","2018-02-23",12.77
"1744","2018-02-26",12.68
"1745","2018-02-27",12.35
"1746","2018-02-28",11.99
"1747","2018-03-01",12.04
"1748","2018-03-02",12.28
"1749","2018-03-05",12.5
"1750","2018-03-06",12.71
"1751","2018-03-07",12.87
"1752","2018-03-08",12.99
"1753","2018-03-09",13.35
"1754","2018-03-12",13.47
"1755","2018-03-13",13.4
"1756","2018-03-14",13.23
"1757","2018-03-15",13.33
"1758","2018-03-16",13.55
"1759","2018-03-19",13.13
"1760","2018-03-20",12.94
"1761","2018-03-21",13.1
"1762","2018-03-22",12.81
"1763","2018-03-23",12.37
"1764","2018-03-26",12.77
"1765","2018-03-27",12.35
"1766","2018-03-28",12.34
"1767","2018-03-29",11.99
"1768","2018-04-02",11.8
"1769","2018-04-03",11.79
"1770","2018-04-04",11.75
"1771","2018-04-05",11.88
"1772","2018-04-06",11.48
"1773","2018-04-09",11.49
"1774","2018-04-10",11.8
"1775","2018-04-11",12
"1776","2018-04-12",11.96
"1777","2018-04-13",11.97
"1778","2018-04-16",12.18
"1779","2018-04-17",12.27
"1780","2018-04-18",12.3
"1781","2018-04-19",12.22
"1782","2018-04-20",12.12
"1783","2018-04-23",11.96
"1784","2018-04-24",11.83
"1785","2018-04-25",11.82
"1786","2018-04-26",11.84
"1787","2018-04-27",11.67
"1788","2018-04-30",11.7
"1789","2018-05-01",11.73
"1790","2018-05-02",11.89
"1791","2018-05-03",11.61
"1792","2018-05-04",11.71
"1793","2018-05-07",11.67
"1794","2018-05-08",11.69
"1795","2018-05-09",11.82
"1796","2018-05-10",11.48
"1797","2018-05-11",11.55
"1798","2018-05-14",11.9
"1799","2018-05-15",12.7
"1800","2018-05-16",12.8
"1801","2018-05-17",13.41
"1802","2018-05-18",13.51
"1803","2018-05-21",13.52
"1804","2018-05-22",13.5
"1805","2018-05-23",13.74
"1806","2018-05-24",13.99
"1807","2018-05-25",13.83
"1808","2018-05-29",13.74
"1809","2018-05-30",13.89
"1810","2018-05-31",13.47
"1811","2018-06-01",13.42
"1812","2018-06-04",13.67
"1813","2018-06-05",13.88
"1814","2018-06-06",13.99
"1815","2018-06-07",13.93
"1816","2018-06-08",13.88
"1817","2018-06-11",14.2
"1818","2018-06-12",14.11
"1819","2018-06-13",13.96
"1820","2018-06-14",13.88
"1821","2018-06-15",13.99
"1822","2018-06-18",14.24
"1823","2018-06-19",14.19
"1824","2018-06-20",14.4
"1825","2018-06-21",14.28
"1826","2018-06-22",14.41
"1827","2018-06-25",14.31
"1828","2018-06-26",14.74
"1829","2018-06-27",14.48
"1830","2018-06-28",14.21
"1831","2018-06-29",14.01
"1832","2018-07-02",14.12
"1833","2018-07-03",14.27
"1834","2018-07-05",14.54
"1835","2018-07-06",14.43
"1836","2018-07-09",14.29
"1837","2018-07-10",14.24
"1838","2018-07-11",13.73
"1839","2018-07-12",13.74
"1840","2018-07-13",13.77
"1841","2018-07-16",13.66
"1842","2018-07-17",13.75
"1843","2018-07-18",13.56
"1844","2018-07-19",13.59
"1845","2018-07-20",13.48
"1846","2018-07-23",13.48
"1847","2018-07-24",13.35
"1848","2018-07-25",13.34
"1849","2018-07-26",13.73
"1850","2018-07-27",13.43
"1851","2018-07-30",13.41
"1852","2018-07-31",13.76
"1853","2018-08-01",13.72
"1854","2018-08-02",13.89
"1855","2018-08-03",13.99
"1856","2018-08-06",14.07
"1857","2018-08-07",14.2
"1858","2018-08-08",13.87
"1859","2018-08-09",13.4
"1860","2018-08-10",13.41
"1861","2018-08-13",13.43
"1862","2018-08-14",13.59
"1863","2018-08-15",13.52
"1864","2018-08-16",14.14
"1865","2018-08-17",14.49
"1866","2018-08-20",14.57
"1867","2018-08-21",14.74
"1868","2018-08-22",14.99
"1869","2018-08-23",15.09
"1870","2018-08-24",15.19
"1871","2018-08-27",14.99
"1872","2018-08-28",14.89
"1873","2018-08-29",14.81
"1874","2018-08-30",14.81
"1875","2018-08-31",14.83
"1876","2018-09-04",14.83
"1877","2018-09-05",15.31
"1878","2018-09-06",15.38
"1879","2018-09-07",14.83
"1880","2018-09-10",15.07
"1881","2018-09-11",15.13
"1882","2018-09-12",15.4
"1883","2018-09-13",15.97
"1884","2018-09-14",15.86
"1885","2018-09-17",17.969999
"1886","2018-09-18",17.440001
"1887","2018-09-19",17.549999
"1888","2018-09-20",17.66
"1889","2018-09-21",17.280001
"1890","2018-09-24",17.309999
"1891","2018-09-25",17.68
"1892","2018-09-26",17.879999
"1893","2018-09-27",17.85
"1894","2018-09-28",18.540001
"1895","2018-10-01",18.43
"1896","2018-10-02",17.91
"1897","2018-10-03",17.870001
"1898","2018-10-04",17.51
"1899","2018-10-05",17.25
"1900","2018-10-08",17.610001
"1901","2018-10-09",16.82
"1902","2018-10-10",16.49
"1903","2018-10-11",16.700001
"1904","2018-10-12",15.94
"1905","2018-10-15",16.389999
"1906","2018-10-16",16.66
"1907","2018-10-17",16.379999
"1908","2018-10-18",16.190001
"1909","2018-10-19",16.049999
"1910","2018-10-22",16.15
"1911","2018-10-23",16.1
"1912","2018-10-24",16.09
"1913","2018-10-25",16.43
"1914","2018-10-26",16.360001
"1915","2018-10-29",15.98
"1916","2018-10-30",16.59
"1917","2018-10-31",16.4
"1918","2018-11-01",16.860001
"1919","2018-11-02",17.07
"1920","2018-11-05",16.639999
"1921","2018-11-06",16.83
"1922","2018-11-07",17.01
"1923","2018-11-08",16.92
"1924","2018-11-09",16.549999
"1925","2018-11-12",17.74
"1926","2018-11-13",17.959999
