"","date","IMUX"
"570","2016-07-21",251.600006
"571","2016-07-22",256
"572","2016-07-25",254.399994
"573","2016-07-26",256.799988
"574","2016-07-27",263.600006
"575","2016-07-28",254.399994
"576","2016-07-29",248.800003
"577","2016-08-01",249.600006
"578","2016-08-02",244.800003
"579","2016-08-03",252.800003
"580","2016-08-04",244.800003
"581","2016-08-05",248.399994
"582","2016-08-08",240
"583","2016-08-09",237.199997
"584","2016-08-10",225.600006
"585","2016-08-11",236.800003
"586","2016-08-12",246.800003
"587","2016-08-15",254
"588","2016-08-16",250
"589","2016-08-17",247.199997
"590","2016-08-18",244
"591","2016-08-19",239.199997
"592","2016-08-22",240
"593","2016-08-23",238.800003
"594","2016-08-24",239.199997
"595","2016-08-25",233.199997
"596","2016-08-26",232.399994
"597","2016-08-29",235.199997
"598","2016-08-30",230.800003
"599","2016-08-31",229.199997
"600","2016-09-01",235.199997
"601","2016-09-02",246
"602","2016-09-06",245.199997
"603","2016-09-07",247.600006
"604","2016-09-08",248
"605","2016-09-09",247.199997
"606","2016-09-12",252
"607","2016-09-13",235.600006
"608","2016-09-14",231.600006
"609","2016-09-15",234
"610","2016-09-16",234.399994
"611","2016-09-19",230
"612","2016-09-20",232
"613","2016-09-21",236
"614","2016-09-22",239.600006
"615","2016-09-23",242.800003
"616","2016-09-26",241.199997
"617","2016-09-27",247.199997
"618","2016-09-28",246.399994
"619","2016-09-29",243.199997
"620","2016-09-30",244.800003
"621","2016-10-03",244
"622","2016-10-04",248.800003
"623","2016-10-05",256.399994
"624","2016-10-06",252
"625","2016-10-07",245.600006
"626","2016-10-10",262
"627","2016-10-11",253.600006
"628","2016-10-12",245.600006
"629","2016-10-13",245.199997
"630","2016-10-14",237.600006
"631","2016-10-17",238
"632","2016-10-18",240
"633","2016-10-19",236
"634","2016-10-20",236
"635","2016-10-21",234
"636","2016-10-24",238
"637","2016-10-25",226
"638","2016-10-26",222
"639","2016-10-27",226
"640","2016-10-28",222
"641","2016-10-31",214
"642","2016-11-01",210
"643","2016-11-02",210
"644","2016-11-03",200
"645","2016-11-04",208
"646","2016-11-07",220
"647","2016-11-08",228
"648","2016-11-09",250
"649","2016-11-10",200
"650","2016-11-11",246
"651","2016-11-14",250
"652","2016-11-15",236
"653","2016-11-16",248
"654","2016-11-17",254
"655","2016-11-18",244
"656","2016-11-21",238
"657","2016-11-22",240
"658","2016-11-23",234
"659","2016-11-25",230
"660","2016-11-28",220
"661","2016-11-29",212
"662","2016-11-30",204
"663","2016-12-01",196
"664","2016-12-02",200
"665","2016-12-05",206
"666","2016-12-06",212
"667","2016-12-07",200
"668","2016-12-08",202
"669","2016-12-09",202
"670","2016-12-12",198
"671","2016-12-13",192
"672","2016-12-14",186
"673","2016-12-15",174
"674","2016-12-16",180
"675","2016-12-19",190
"676","2016-12-20",190
"677","2016-12-21",190
"678","2016-12-22",186
"679","2016-12-23",182
"680","2016-12-27",180
"681","2016-12-28",176
"682","2016-12-29",176
"683","2016-12-30",174
"684","2017-01-03",180
"685","2017-01-04",190
"686","2017-01-05",212
"687","2017-01-06",202
"688","2017-01-09",198
"689","2017-01-10",188
"690","2017-01-11",186
"691","2017-01-12",192
"692","2017-01-13",198
"693","2017-01-17",194
"694","2017-01-18",188
"695","2017-01-19",186
"696","2017-01-20",186
"697","2017-01-23",188
"698","2017-01-24",194
"699","2017-01-25",208
"700","2017-01-26",202
"701","2017-01-27",202
"702","2017-01-30",202
"703","2017-01-31",198
"704","2017-02-01",198
"705","2017-02-02",192
"706","2017-02-03",192
"707","2017-02-06",186
"708","2017-02-07",192
"709","2017-02-08",180
"710","2017-02-09",182
"711","2017-02-10",174
"712","2017-02-13",180
"713","2017-02-14",182
"714","2017-02-15",182
"715","2017-02-16",180
"716","2017-02-17",184
"717","2017-02-21",186
"718","2017-02-22",186
"719","2017-02-23",184
"720","2017-02-24",184
"721","2017-02-27",192
"722","2017-02-28",186
"723","2017-03-01",192
"724","2017-03-02",178
"725","2017-03-03",174
"726","2017-03-06",172
"727","2017-03-07",174
"728","2017-03-08",170
"729","2017-03-09",172
"730","2017-03-10",174
"731","2017-03-13",178
"732","2017-03-14",176
"733","2017-03-15",180
"734","2017-03-16",180
"735","2017-03-17",184
"736","2017-03-20",182
"737","2017-03-21",170
"738","2017-03-22",156
"739","2017-03-23",160
"740","2017-03-24",154
"741","2017-03-27",158
"742","2017-03-28",164
"743","2017-03-29",162
"744","2017-03-30",164
"745","2017-03-31",160
"746","2017-04-03",154
"747","2017-04-04",154
"748","2017-04-05",150
"749","2017-04-06",152
"750","2017-04-07",150
"751","2017-04-10",150
"752","2017-04-11",154
"753","2017-04-12",158
"754","2017-04-13",150
"755","2017-04-17",150
"756","2017-04-18",148
"757","2017-04-19",140
"758","2017-04-20",144
"759","2017-04-21",140
"760","2017-04-24",146
"761","2017-04-25",150
"762","2017-04-26",158
"763","2017-04-27",160
"764","2017-04-28",160
"765","2017-05-01",154
"766","2017-05-02",154
"767","2017-05-03",160
"768","2017-05-04",148
"769","2017-05-05",152
"770","2017-05-08",150
"771","2017-05-09",146
"772","2017-05-10",144
"773","2017-05-11",140
"774","2017-05-12",124
"775","2017-05-15",131
"776","2017-05-16",122
"777","2017-05-17",114
"778","2017-05-18",104
"779","2017-05-19",125
"780","2017-05-22",122
"781","2017-05-23",128
"782","2017-05-24",128
"783","2017-05-25",113
"784","2017-05-26",114
"785","2017-05-30",110
"786","2017-05-31",106
"787","2017-06-01",100
"788","2017-06-02",100
"789","2017-06-05",103
"790","2017-06-06",132
"791","2017-06-07",122
"792","2017-06-08",124
"793","2017-06-09",128
"794","2017-06-12",115
"795","2017-06-13",120
"796","2017-06-14",124
"797","2017-06-15",120
"798","2017-06-16",116
"799","2017-06-19",122
"800","2017-06-20",122
"801","2017-06-21",138
"802","2017-06-22",140
"803","2017-06-23",130
"804","2017-06-26",118
"805","2017-06-27",120
"806","2017-06-28",120
"807","2017-06-29",122
"808","2017-06-30",116
"809","2017-07-03",120
"810","2017-07-05",120
"811","2017-07-06",118
"812","2017-07-07",116
"813","2017-07-10",112
"814","2017-07-11",112
"815","2017-07-12",106
"816","2017-07-13",110
"817","2017-07-14",112
"818","2017-07-17",112
"819","2017-07-18",104
"820","2017-07-19",106
"821","2017-07-20",112
"822","2017-07-21",106
"823","2017-07-24",112
"824","2017-07-25",106
"825","2017-07-26",110
"826","2017-07-27",106
"827","2017-07-28",110
"828","2017-07-31",108
"829","2017-08-01",100
"830","2017-08-02",104
"831","2017-08-03",118
"832","2017-08-04",122
"833","2017-08-07",122
"834","2017-08-08",116
"835","2017-08-09",106
"836","2017-08-10",110
"837","2017-08-11",110
"838","2017-08-14",110
"839","2017-08-15",110
"840","2017-08-16",112
"841","2017-08-17",114
"842","2017-08-18",114
"843","2017-08-21",112
"844","2017-08-22",112
"845","2017-08-23",114
"846","2017-08-24",116
"847","2017-08-25",114
"848","2017-08-28",122
"849","2017-08-29",120
"850","2017-08-30",120
"851","2017-08-31",120
"852","2017-09-01",122
"853","2017-09-05",126
"854","2017-09-06",128
"855","2017-09-07",126
"856","2017-09-08",138
"857","2017-09-11",144
"858","2017-09-12",154
"859","2017-09-13",162
"860","2017-09-14",170
"861","2017-09-15",180
"862","2017-09-18",188
"863","2017-09-19",192
"864","2017-09-20",192
"865","2017-09-21",190
"866","2017-09-22",196
"867","2017-09-25",194
"868","2017-09-26",193
"869","2017-09-27",192
"870","2017-09-28",194
"871","2017-09-29",202
"872","2017-10-02",220
"873","2017-10-03",232
"874","2017-10-04",230
"875","2017-10-05",242
"876","2017-10-06",236
"877","2017-10-09",222
"878","2017-10-10",222
"879","2017-10-11",228
"880","2017-10-12",222
"881","2017-10-13",226
"882","2017-10-16",224
"883","2017-10-17",222
"884","2017-10-18",222
"885","2017-10-19",224
"886","2017-10-20",230
"887","2017-10-23",232
"888","2017-10-24",220
"889","2017-10-25",216
"890","2017-10-26",210
"891","2017-10-27",214
"892","2017-10-30",230
"893","2017-10-31",236
"894","2017-11-01",244
"895","2017-11-02",242
"896","2017-11-03",254
"897","2017-11-06",250
"898","2017-11-07",232
"899","2017-11-08",230
"900","2017-11-09",228
"901","2017-11-10",234
"902","2017-11-13",232
"903","2017-11-14",212
"904","2017-11-15",212
"905","2017-11-16",208
"906","2017-11-17",208
"907","2017-11-20",202
"908","2017-11-21",200
"909","2017-11-22",210
"910","2017-11-24",204
"911","2017-11-27",208
"912","2017-11-28",202
"913","2017-11-29",196
"914","2017-11-30",198
"915","2017-12-01",188
"916","2017-12-04",186
"917","2017-12-05",192
"918","2017-12-06",174
"919","2017-12-07",200
"920","2017-12-08",196
"921","2017-12-11",198
"922","2017-12-12",228
"923","2017-12-13",224
"924","2017-12-14",220
"925","2017-12-15",222
"926","2017-12-18",238
"927","2017-12-19",228
"928","2017-12-20",246
"929","2017-12-21",238
"930","2017-12-22",240
"931","2017-12-26",242
"932","2017-12-27",234
"933","2017-12-28",230
"934","2017-12-29",238
"935","2018-01-02",258
"936","2018-01-03",252
"937","2018-01-04",248
"938","2018-01-05",252
"939","2018-01-08",258
"940","2018-01-09",254
"941","2018-01-10",240
"942","2018-01-11",246
"943","2018-01-12",240
"944","2018-01-16",224
"945","2018-01-17",222
"946","2018-01-18",214
"947","2018-01-19",220
"948","2018-01-22",240
"949","2018-01-23",238
"950","2018-01-24",242
"951","2018-01-25",246
"952","2018-01-26",246
"953","2018-01-29",262
"954","2018-01-30",258
"955","2018-01-31",238
"956","2018-02-01",238
"957","2018-02-02",234
"958","2018-02-05",232
"959","2018-02-06",220
"960","2018-02-07",220
"961","2018-02-08",212
"962","2018-02-09",204
"963","2018-02-12",196
"964","2018-02-13",204
"965","2018-02-14",200
"966","2018-02-15",198
"967","2018-02-16",201
"968","2018-02-20",198
"969","2018-02-21",192
"970","2018-02-22",188
"971","2018-02-23",212
"972","2018-02-26",212
"973","2018-02-27",220
"974","2018-02-28",214
"975","2018-03-01",218
"976","2018-03-02",204
"977","2018-03-05",204
"978","2018-03-06",222
"979","2018-03-07",220
"980","2018-03-08",232
"981","2018-03-09",236
"982","2018-03-12",232
"983","2018-03-13",224
"984","2018-03-14",217
"985","2018-03-15",220
"986","2018-03-16",238
"987","2018-03-19",238
"988","2018-03-20",238
"989","2018-03-21",238
"990","2018-03-22",232
"991","2018-03-23",232
"992","2018-03-26",258
"993","2018-03-27",268
"994","2018-03-28",262
"995","2018-03-29",272
"996","2018-04-02",280
"997","2018-04-03",266
"998","2018-04-04",254
"999","2018-04-05",258
"1000","2018-04-06",238
"1001","2018-04-09",230
"1002","2018-04-10",238
"1003","2018-04-11",244
"1004","2018-04-12",232
"1005","2018-04-13",236
"1006","2018-04-16",230
"1007","2018-04-17",232
"1008","2018-04-18",236
"1009","2018-04-19",232
"1010","2018-04-20",226
"1011","2018-04-23",222
"1012","2018-04-24",220
"1013","2018-04-25",220
"1014","2018-04-26",228
"1015","2018-04-27",224
"1016","2018-04-30",218
"1017","2018-05-01",218
"1018","2018-05-02",222
"1019","2018-05-03",216
"1020","2018-05-04",224
"1021","2018-05-07",222
"1022","2018-05-08",218
"1023","2018-05-09",224
"1024","2018-05-10",226
"1025","2018-05-11",228
"1026","2018-05-14",236
"1027","2018-05-15",228
"1028","2018-05-16",240
"1029","2018-05-17",244
"1030","2018-05-18",256
"1031","2018-05-21",250
"1032","2018-05-22",243
"1033","2018-05-23",244
"1034","2018-05-24",246
"1035","2018-05-25",228
"1036","2018-05-29",220
"1037","2018-05-30",210
