"","date","RCEL"
"562","2014-08-07",9.8
"563","2014-08-08",10.3
"564","2014-08-11",10.7
"565","2014-08-12",10.15
"566","2014-08-13",10.15
"567","2014-08-14",10.15
"568","2014-08-15",9.85
"569","2014-08-18",9.75
"570","2014-08-19",9.75
"571","2014-08-20",9.45
"572","2014-08-21",9.6
"573","2014-08-22",9.75
"574","2014-08-25",9.75
"575","2014-08-26",9.6
"576","2014-08-27",9.35
"577","2014-08-28",9.35
"578","2014-08-29",9.6
"579","2014-09-02",9.55
"580","2014-09-03",9.55
"581","2014-09-04",9.45
"582","2014-09-05",9.75
"583","2014-09-08",9.4
"584","2014-09-09",9.4
"585","2014-09-10",9.25
"586","2014-09-11",9.35
"587","2014-09-12",9.35
"588","2014-09-15",9.35
"589","2014-09-16",10.1
"590","2014-09-17",9.15
"591","2014-09-18",9.15
"592","2014-09-19",9
"593","2014-09-22",8.65
"594","2014-09-23",8.85
"595","2014-09-24",8.75
"596","2014-09-25",8.85
"597","2014-09-26",8.85
"598","2014-09-29",8.6
"599","2014-09-30",8.55
"600","2014-10-01",8.65
"601","2014-10-02",8.65
"602","2014-10-03",8.8
"603","2014-10-06",8.8
"604","2014-10-07",8.75
"605","2014-10-08",9.1
"606","2014-10-09",8.55
"607","2014-10-10",8.8
"608","2014-10-13",8.85
"609","2014-10-14",9.15
"610","2014-10-15",8.75
"611","2014-10-16",8.55
"612","2014-10-17",8.55
"613","2014-10-20",8.55
"614","2014-10-21",9
"615","2014-10-22",8.9
"616","2014-10-23",8.85
"617","2014-10-24",8.85
"618","2014-10-27",8.85
"619","2014-10-28",8.75
"620","2014-10-29",8.85
"621","2014-10-30",8.7
"622","2014-10-31",9.25
"623","2014-11-03",9
"624","2014-11-04",9
"625","2014-11-05",8.9
"626","2014-11-06",8.9
"627","2014-11-07",8.9
"628","2014-11-10",8.5
"629","2014-11-11",8.45
"630","2014-11-12",8.4
"631","2014-11-13",8.3
"632","2014-11-14",8.1
"633","2014-11-17",8.35
"634","2014-11-18",8.25
"635","2014-11-19",7.2
"636","2014-11-20",7.3
"637","2014-11-21",7.8
"638","2014-11-24",7.7
"639","2014-11-25",7.6
"640","2014-11-26",7.85
"641","2014-11-28",7.85
"642","2014-12-01",7.6
"643","2014-12-02",7.3
"644","2014-12-03",7.3
"645","2014-12-04",7.3
"646","2014-12-05",6.75
"647","2014-12-08",6.65
"648","2014-12-09",6.25
"649","2014-12-10",6.55
"650","2014-12-11",6.2
"651","2014-12-12",6.25
"652","2014-12-15",6.2
"653","2014-12-16",6.3
"654","2014-12-17",6.35
"655","2014-12-18",6.55
"656","2014-12-19",6.2
"657","2014-12-22",6.15
"658","2014-12-23",6.55
"659","2014-12-24",6.55
"660","2014-12-26",6.95
"661","2014-12-29",6.3
"662","2014-12-30",6.2
"663","2014-12-31",6.2
"664","2015-01-02",6.35
"665","2015-01-05",6.35
"666","2015-01-06",6.1
"667","2015-01-07",6.1
"668","2015-01-08",6.15
"669","2015-01-09",6.5
"670","2015-01-12",6.5
"671","2015-01-13",6.5
"672","2015-01-14",6.5
"673","2015-01-15",6.7
"674","2015-01-16",6.7
"675","2015-01-20",6.6
"676","2015-01-21",6.3
"677","2015-01-22",6.3
"678","2015-01-23",6.3
"679","2015-01-26",6.5
"680","2015-01-27",6.25
"681","2015-01-28",6.4
"682","2015-01-29",6.4
"683","2015-01-30",6.4
"684","2015-02-02",6.45
"685","2015-02-03",6.35
"686","2015-02-04",6.65
"687","2015-02-05",6.85
"688","2015-02-06",6.45
"689","2015-02-09",6.45
"690","2015-02-10",6.3
"691","2015-02-11",6.05
"692","2015-02-12",6.2
"693","2015-02-13",6.3
"694","2015-02-17",6.25
"695","2015-02-18",6.25
"696","2015-02-19",6.25
"697","2015-02-20",6.25
"698","2015-02-23",6.3
"699","2015-02-24",6.25
"700","2015-02-25",6.25
"701","2015-02-26",6.05
"702","2015-02-27",6.05
"703","2015-03-02",6.05
"704","2015-03-03",6.05
"705","2015-03-04",6.2
"706","2015-03-05",6.2
"707","2015-03-06",6.2
"708","2015-03-09",6.25
"709","2015-03-10",6.25
"710","2015-03-11",6.25
"711","2015-03-12",5.45
"712","2015-03-13",5
"713","2015-03-16",5.5
"714","2015-03-17",5.7
"715","2015-03-18",5.4
"716","2015-03-19",5.35
"717","2015-03-20",5
"718","2015-03-23",5.75
"719","2015-03-24",5.55
"720","2015-03-25",5.55
"721","2015-03-26",5.55
"722","2015-03-27",5.55
"723","2015-03-30",6.5
"724","2015-03-31",6.25
"725","2015-04-01",5.75
"726","2015-04-02",5.75
"727","2015-04-06",6.5
"728","2015-04-07",6.5
"729","2015-04-08",6.15
"730","2015-04-09",6.15
"731","2015-04-10",6.15
"732","2015-04-13",6.1
"733","2015-04-14",6.5
"734","2015-04-15",6.9
"735","2015-04-16",6.9
"736","2015-04-17",5.9
"737","2015-04-20",6.15
"738","2015-04-21",6.15
"739","2015-04-22",6.25
"740","2015-04-23",6.35
"741","2015-04-24",6.35
"742","2015-04-27",6.25
"743","2015-04-28",6.2
"744","2015-04-29",5.8
"745","2015-04-30",6
"746","2015-05-01",6.15
"747","2015-05-04",6.15
"748","2015-05-05",6.25
"749","2015-05-06",5.9
"750","2015-05-07",5.5
"751","2015-05-08",5.5
"752","2015-05-11",5.5
"753","2015-05-12",5.5
"754","2015-05-13",6
"755","2015-05-14",6
"756","2015-05-15",6
"757","2015-05-18",6.35
"758","2015-05-19",6.35
"759","2015-05-20",6.35
"760","2015-05-21",6.4
"761","2015-05-22",6
"762","2015-05-26",6.15
"763","2015-05-27",6.15
"764","2015-05-28",6.15
"765","2015-05-29",6.15
"766","2015-06-01",6.7
"767","2015-06-02",6.65
"768","2015-06-03",7.2
"769","2015-06-04",6.55
"770","2015-06-05",6.45
"771","2015-06-08",6.45
"772","2015-06-09",6.5
"773","2015-06-10",6.55
"774","2015-06-11",6.6
"775","2015-06-12",6.35
"776","2015-06-15",6.1
"777","2015-06-16",6.1
"778","2015-06-17",6.25
"779","2015-06-18",6.75
"780","2015-06-19",6.5
"781","2015-06-22",6.6
"782","2015-06-23",6.6
"783","2015-06-24",6.35
"784","2015-06-25",6.35
"785","2015-06-26",6.65
"786","2015-06-29",6.65
"787","2015-06-30",6.5
"788","2015-07-01",6.5
"789","2015-07-02",6.55
"790","2015-07-06",6.3
"791","2015-07-07",6.5
"792","2015-07-08",6.6
"793","2015-07-09",6.45
"794","2015-07-10",6.5
"795","2015-07-13",6.5
"796","2015-07-14",6.5
"797","2015-07-15",6.6
"798","2015-07-16",6.2
"799","2015-07-17",6.2
"800","2015-07-20",6.9
"801","2015-07-21",7.45
"802","2015-07-22",7.4
"803","2015-07-23",7.2
"804","2015-07-24",6.8
"805","2015-07-27",6.2
"806","2015-07-28",6.3
"807","2015-07-29",6.25
"808","2015-07-30",6.25
"809","2015-07-31",6.25
"810","2015-08-03",6.25
"811","2015-08-04",6.5
"812","2015-08-05",6.5
"813","2015-08-06",6.1
"814","2015-08-07",5.75
"815","2015-08-10",5.5
"816","2015-08-11",5.5
"817","2015-08-12",6
"818","2015-08-13",6.8
"819","2015-08-14",6.8
"820","2015-08-17",6.1
"821","2015-08-18",6.1
"822","2015-08-19",5.7
"823","2015-08-20",5.7
"824","2015-08-21",6.15
"825","2015-08-24",5.75
"826","2015-08-25",5.6
"827","2015-08-26",5.6
"828","2015-08-27",5.6
"829","2015-08-28",5.6
"830","2015-08-31",5.75
"831","2015-09-01",5.75
"832","2015-09-02",5.55
"833","2015-09-03",5.5
"834","2015-09-04",5
"835","2015-09-08",5.2
"836","2015-09-09",4.7
"837","2015-09-10",4.95
"838","2015-09-11",5.1
"839","2015-09-14",5.25
"840","2015-09-15",5.25
"841","2015-09-16",5.25
"842","2015-09-17",5.25
"843","2015-09-18",5.1
"844","2015-09-21",5.1
"845","2015-09-22",4.95
"846","2015-09-23",5.05
"847","2015-09-24",4.95
"848","2015-09-25",5.25
"849","2015-09-28",5.35
"850","2015-09-29",5.45
"851","2015-09-30",6.7
"852","2015-10-01",6.2
"853","2015-10-02",6.25
"854","2015-10-05",6.75
"855","2015-10-06",7.1
"856","2015-10-07",7.9
"857","2015-10-08",7.9
"858","2015-10-09",8.7
"859","2015-10-12",8.75
"860","2015-10-13",8.85
"861","2015-10-14",8.75
"862","2015-10-15",8.85
"863","2015-10-16",8.85
"864","2015-10-19",8.85
"865","2015-10-20",7.85
"866","2015-10-21",7.9
"867","2015-10-22",8
"868","2015-10-23",8
"869","2015-10-26",8.15
"870","2015-10-27",8.15
"871","2015-10-28",7.9
"872","2015-10-29",7.9
"873","2015-10-30",7.8
"874","2015-11-02",7.6
"875","2015-11-03",7.6
"876","2015-11-04",7.75
"877","2015-11-05",7.7
"878","2015-11-06",7.7
"879","2015-11-09",7.45
"880","2015-11-10",7.05
"881","2015-11-11",7.35
"882","2015-11-12",7.15
"883","2015-11-13",7
"884","2015-11-16",7.25
"885","2015-11-17",7.4
"886","2015-11-18",7.25
"887","2015-11-19",7.55
"888","2015-11-20",7.5
"889","2015-11-23",7.35
"890","2015-11-24",7.1
"891","2015-11-25",7.15
"892","2015-11-27",7.15
"893","2015-11-30",7.15
"894","2015-12-01",7
"895","2015-12-02",7.5
"896","2015-12-03",7.4
"897","2015-12-04",7.4
"898","2015-12-07",7.05
"899","2015-12-08",7.5
"900","2015-12-09",7.75
"901","2015-12-10",6.95
"902","2015-12-11",7.15
"903","2015-12-14",7.75
"904","2015-12-15",7
"905","2015-12-16",7.5
"906","2015-12-17",7.45
"907","2015-12-18",7.45
"908","2015-12-21",7.35
"909","2015-12-22",7.2
"910","2015-12-23",7
"911","2015-12-24",6.85
"912","2015-12-28",7.2
"913","2015-12-29",7.2
"914","2015-12-30",7.25
"915","2015-12-31",7.4
"916","2016-01-04",7.45
"917","2016-01-05",7.55
"918","2016-01-06",7.1
"919","2016-01-07",7
"920","2016-01-08",7.05
"921","2016-01-11",7.1
"922","2016-01-12",7
"923","2016-01-13",6.9
"924","2016-01-14",6.9
"925","2016-01-15",6.95
"926","2016-01-19",6.9
"927","2016-01-20",6.75
"928","2016-01-21",7.05
"929","2016-01-22",6.9
"930","2016-01-25",7.1
"931","2016-01-26",7.7
"932","2016-01-27",7.05
"933","2016-01-28",7.05
"934","2016-01-29",7.85
"935","2016-02-01",7.75
"936","2016-02-02",7.5
"937","2016-02-03",7.5
"938","2016-02-04",7.5
"939","2016-02-05",7.4
"940","2016-02-08",7.35
"941","2016-02-09",7.75
"942","2016-02-10",7.25
"943","2016-02-11",7.75
"944","2016-02-12",8
"945","2016-02-16",7.85
"946","2016-02-17",7.35
"947","2016-02-18",7.5
"948","2016-02-19",7.6
"949","2016-02-22",7.5
"950","2016-02-23",7.5
"951","2016-02-24",7.5
"952","2016-02-25",7.1
"953","2016-02-26",7.1
"954","2016-02-29",7.4
"955","2016-03-01",7.3
"956","2016-03-02",7.3
"957","2016-03-03",7.25
"958","2016-03-04",7.65
"959","2016-03-07",7.8
"960","2016-03-08",7.75
"961","2016-03-09",7.55
"962","2016-03-10",7.55
"963","2016-03-11",7.1
"964","2016-03-14",8.1
"965","2016-03-15",8
"966","2016-03-16",8
"967","2016-03-17",8.4
"968","2016-03-18",8.45
"969","2016-03-21",8.45
"970","2016-03-22",8.4
"971","2016-03-23",9.45
"972","2016-03-24",8.3
"973","2016-03-28",8.2
"974","2016-03-29",8.25
"975","2016-03-30",8.45
"976","2016-03-31",8.2
"977","2016-04-01",8.9
"978","2016-04-04",8.6
"979","2016-04-05",9.05
"980","2016-04-06",9.35
"981","2016-04-07",9.9
"982","2016-04-08",10.3
"983","2016-04-11",10.95
"984","2016-04-12",11
"985","2016-04-13",11
"986","2016-04-14",10.65
"987","2016-04-15",10.75
"988","2016-04-18",10.6
"989","2016-04-19",10.9
"990","2016-04-20",10.9
"991","2016-04-21",11.2
"992","2016-04-22",12.1
"993","2016-04-25",12.3
"994","2016-04-26",11.5
"995","2016-04-27",11.5
"996","2016-04-28",11
"997","2016-04-29",10.9
"998","2016-05-02",10.55
"999","2016-05-03",10.55
"1000","2016-05-04",10.3
"1001","2016-05-05",10.4
"1002","2016-05-06",10.3
"1003","2016-05-09",10.15
"1004","2016-05-10",9.7
"1005","2016-05-11",9.5
"1006","2016-05-12",9.55
"1007","2016-05-13",9.95
"1008","2016-05-16",9.6
"1009","2016-05-17",9.05
