"","date","BRFS"
"971","2010-11-08",15.12
"972","2010-11-09",15.06
"973","2010-11-10",15.09
"974","2010-11-11",14.95
"975","2010-11-12",14.65
"976","2010-11-15",14.79
"977","2010-11-16",14.61
"978","2010-11-17",14.58
"979","2010-11-18",14.76
"980","2010-11-19",14.64
"981","2010-11-22",14.54
"982","2010-11-23",14.02
"983","2010-11-24",14.79
"984","2010-11-26",14.48
"985","2010-11-29",14.78
"986","2010-11-30",15.24
"987","2010-12-01",15.3
"988","2010-12-02",16.01
"989","2010-12-03",16.09
"990","2010-12-06",15.82
"991","2010-12-07",15.71
"992","2010-12-08",15.38
"993","2010-12-09",15.45
"994","2010-12-10",15.64
"995","2010-12-13",15.6
"996","2010-12-14",15.55
"997","2010-12-15",15.42
"998","2010-12-16",15.88
"999","2010-12-17",16.26
"1000","2010-12-20",16.309999
"1001","2010-12-21",16.360001
"1002","2010-12-22",16.35
"1003","2010-12-23",16.540001
"1004","2010-12-27",16.51
"1005","2010-12-28",16.549999
"1006","2010-12-29",16.950001
"1007","2010-12-30",16.92
"1008","2010-12-31",16.879999
"1009","2011-01-03",17
"1010","2011-01-04",17.059999
"1011","2011-01-05",17.040001
"1012","2011-01-06",17.07
"1013","2011-01-07",17.129999
"1014","2011-01-10",17.09
"1015","2011-01-11",17.530001
"1016","2011-01-12",17.540001
"1017","2011-01-13",17.34
"1018","2011-01-14",16.959999
"1019","2011-01-18",17.67
"1020","2011-01-19",17.59
"1021","2011-01-20",17.559999
"1022","2011-01-21",17.030001
"1023","2011-01-24",17.34
"1024","2011-01-25",17.280001
"1025","2011-01-26",17.48
"1026","2011-01-27",16.93
"1027","2011-01-28",16.51
"1028","2011-01-31",16.65
"1029","2011-02-01",17.040001
"1030","2011-02-02",16.879999
"1031","2011-02-03",16.799999
"1032","2011-02-04",16.790001
"1033","2011-02-07",16.690001
"1034","2011-02-08",16.73
"1035","2011-02-09",16.450001
"1036","2011-02-10",16.25
"1037","2011-02-11",16.690001
"1038","2011-02-14",16.690001
"1039","2011-02-15",16.889999
"1040","2011-02-16",17.23
"1041","2011-02-17",17.459999
"1042","2011-02-18",18.190001
"1043","2011-02-22",17.92
"1044","2011-02-23",17.549999
"1045","2011-02-24",17.77
"1046","2011-02-25",17.66
"1047","2011-02-28",17.809999
"1048","2011-03-01",17.59
"1049","2011-03-02",17.700001
"1050","2011-03-03",17.870001
"1051","2011-03-04",17.799999
"1052","2011-03-07",17.690001
"1053","2011-03-08",17.85
"1054","2011-03-09",17.74
"1055","2011-03-10",17.610001
"1056","2011-03-11",17.66
"1057","2011-03-14",17.77
"1058","2011-03-15",17.639999
"1059","2011-03-16",17.110001
"1060","2011-03-17",17.219999
"1061","2011-03-18",17.5
"1062","2011-03-21",17.799999
"1063","2011-03-22",17.85
"1064","2011-03-23",18.129999
"1065","2011-03-24",18.629999
"1066","2011-03-25",18.790001
"1067","2011-03-28",18.59
"1068","2011-03-29",18.65
"1069","2011-03-30",18.99
"1070","2011-03-31",19.09
"1071","2011-04-01",19.620001
"1072","2011-04-04",19.559999
"1073","2011-04-05",19.77
"1074","2011-04-06",19.299999
"1075","2011-04-07",19.32
"1076","2011-04-08",19.33
"1077","2011-04-11",19.26
"1078","2011-04-12",19.15
"1079","2011-04-13",19.42
"1080","2011-04-14",19.93
"1081","2011-04-15",19.82
"1082","2011-04-18",19.73
"1083","2011-04-19",19.889999
"1084","2011-04-20",20.41
"1085","2011-04-21",20.360001
"1086","2011-04-25",20.450001
"1087","2011-04-26",20.629999
"1088","2011-04-27",20.48
"1089","2011-04-28",20.48
"1090","2011-04-29",20.709999
"1091","2011-05-02",19.870001
"1092","2011-05-03",19.780001
"1093","2011-05-04",19.120001
"1094","2011-05-05",19
"1095","2011-05-06",19.549999
"1096","2011-05-09",20.049999
"1097","2011-05-10",18.82
"1098","2011-05-11",18.360001
"1099","2011-05-12",18.870001
"1100","2011-05-13",18.77
"1101","2011-05-16",18.59
"1102","2011-05-17",18.49
"1103","2011-05-18",18.309999
"1104","2011-05-19",18.25
"1105","2011-05-20",18.34
"1106","2011-05-23",17.93
"1107","2011-05-24",18.25
"1108","2011-05-25",18.370001
"1109","2011-05-26",18.549999
"1110","2011-05-27",18.690001
"1111","2011-05-31",18.940001
"1112","2011-06-01",18.59
"1113","2011-06-02",18.379999
"1114","2011-06-03",18.209999
"1115","2011-06-06",17.790001
"1116","2011-06-07",17.91
"1117","2011-06-08",16.84
"1118","2011-06-09",16.290001
"1119","2011-06-10",16.08
"1120","2011-06-13",15.52
"1121","2011-06-14",15.81
"1122","2011-06-15",15.73
"1123","2011-06-16",15.65
"1124","2011-06-17",15.93
"1125","2011-06-20",16.08
"1126","2011-06-21",16.59
"1127","2011-06-22",16.65
"1128","2011-06-23",16.290001
"1129","2011-06-24",16.4
"1130","2011-06-27",16.65
"1131","2011-06-28",16.92
"1132","2011-06-29",17.190001
"1133","2011-06-30",17.33
"1134","2011-07-01",17.59
"1135","2011-07-05",17.4
"1136","2011-07-06",16.76
"1137","2011-07-07",16.700001
"1138","2011-07-08",16.530001
"1139","2011-07-11",16.27
"1140","2011-07-12",16.83
"1141","2011-07-13",18.5
"1142","2011-07-14",19.110001
"1143","2011-07-15",19
"1144","2011-07-18",18.73
"1145","2011-07-19",18.43
"1146","2011-07-20",18.889999
"1147","2011-07-21",19.299999
"1148","2011-07-22",19.290001
"1149","2011-07-25",19.389999
"1150","2011-07-26",19.6
"1151","2011-07-27",19.129999
"1152","2011-07-28",19.32
"1153","2011-07-29",19.309999
"1154","2011-08-01",19.15
"1155","2011-08-02",18.700001
"1156","2011-08-03",18.719999
"1157","2011-08-04",17.68
"1158","2011-08-05",18.08
"1159","2011-08-08",16.67
"1160","2011-08-09",18.07
"1161","2011-08-10",17.4
"1162","2011-08-11",18.15
"1163","2011-08-12",18.559999
"1164","2011-08-15",19.049999
"1165","2011-08-16",19.07
"1166","2011-08-17",19.459999
"1167","2011-08-18",18.450001
"1168","2011-08-19",18.23
"1169","2011-08-22",18.559999
"1170","2011-08-23",19
"1171","2011-08-24",18.959999
"1172","2011-08-25",18.75
"1173","2011-08-26",18.98
"1174","2011-08-29",19.370001
"1175","2011-08-30",19.49
"1176","2011-08-31",19.799999
"1177","2011-09-01",19.9
"1178","2011-09-02",19.48
"1179","2011-09-06",19.299999
"1180","2011-09-07",20.030001
"1181","2011-09-08",19.639999
"1182","2011-09-09",18.93
"1183","2011-09-12",18.620001
"1184","2011-09-13",19.059999
"1185","2011-09-14",18.969999
"1186","2011-09-15",19.309999
"1187","2011-09-16",19.02
"1188","2011-09-19",18.809999
"1189","2011-09-20",18.360001
"1190","2011-09-21",17.58
"1191","2011-09-22",16.299999
"1192","2011-09-23",17.09
"1193","2011-09-26",17.440001
"1194","2011-09-27",17.559999
"1195","2011-09-28",17.370001
"1196","2011-09-29",17.719999
"1197","2011-09-30",17.530001
"1198","2011-10-03",16.85
"1199","2011-10-04",17.17
"1200","2011-10-05",17.27
"1201","2011-10-06",18.34
"1202","2011-10-07",18.309999
"1203","2011-10-10",18.530001
"1204","2011-10-11",18.82
"1205","2011-10-12",19.41
"1206","2011-10-13",19.59
"1207","2011-10-14",19.73
"1208","2011-10-17",19.290001
"1209","2011-10-18",20.049999
"1210","2011-10-19",19.889999
"1211","2011-10-20",19.370001
"1212","2011-10-21",19.59
"1213","2011-10-24",20.219999
"1214","2011-10-25",19.73
"1215","2011-10-26",19.98
"1216","2011-10-27",20.82
"1217","2011-10-28",21.42
"1218","2011-10-31",21.049999
"1219","2011-11-01",20.450001
"1220","2011-11-02",21.200001
"1221","2011-11-03",20.639999
"1222","2011-11-04",20.389999
"1223","2011-11-07",20.889999
"1224","2011-11-08",21.120001
"1225","2011-11-09",20.110001
"1226","2011-11-10",19.92
"1227","2011-11-11",20.290001
"1228","2011-11-14",19.799999
"1229","2011-11-15",19.99
"1230","2011-11-16",19.35
"1231","2011-11-17",19.07
"1232","2011-11-18",19.18
"1233","2011-11-21",19.059999
"1234","2011-11-22",18.879999
"1235","2011-11-23",18.34
"1236","2011-11-25",18.83
"1237","2011-11-28",19.219999
"1238","2011-11-29",18.950001
"1239","2011-11-30",20.15
"1240","2011-12-01",20.33
"1241","2011-12-02",20.32
"1242","2011-12-05",20.77
"1243","2011-12-06",21.059999
"1244","2011-12-07",21.309999
"1245","2011-12-08",20.440001
"1246","2011-12-09",20.969999
"1247","2011-12-12",20.139999
"1248","2011-12-13",20.110001
"1249","2011-12-14",19.26
"1250","2011-12-15",19.73
"1251","2011-12-16",19.59
"1252","2011-12-19",19.290001
"1253","2011-12-20",19.52
"1254","2011-12-21",19.75
"1255","2011-12-22",19.700001
"1256","2011-12-23",19.93
"1257","2011-12-27",19.84
"1258","2011-12-28",19.450001
"1259","2011-12-29",19.620001
"1260","2011-12-30",19.549999
"1261","2012-01-03",19.85
"1262","2012-01-04",20.02
"1263","2012-01-05",20
"1264","2012-01-06",19.809999
"1265","2012-01-09",19.629999
"1266","2012-01-10",19.26
"1267","2012-01-11",18.969999
"1268","2012-01-12",19.559999
"1269","2012-01-13",19.690001
"1270","2012-01-17",19.610001
"1271","2012-01-18",20.18
"1272","2012-01-19",20.190001
"1273","2012-01-20",20.290001
"1274","2012-01-23",20.18
"1275","2012-01-24",20.07
"1276","2012-01-25",20.66
"1277","2012-01-26",20.17
"1278","2012-01-27",20.129999
"1279","2012-01-30",19.790001
"1280","2012-01-31",20.030001
"1281","2012-02-01",20.549999
"1282","2012-02-02",20.35
"1283","2012-02-03",20.16
"1284","2012-02-06",19.940001
"1285","2012-02-07",19.66
"1286","2012-02-08",19.4
"1287","2012-02-09",19.549999
"1288","2012-02-10",19.83
"1289","2012-02-13",19.93
"1290","2012-02-14",19.549999
"1291","2012-02-15",19.91
"1292","2012-02-16",20.5
"1293","2012-02-17",21.16
"1294","2012-02-21",20.85
"1295","2012-02-22",20.92
"1296","2012-02-23",20.43
"1297","2012-02-24",20.610001
"1298","2012-02-27",20.889999
"1299","2012-02-28",21.15
"1300","2012-02-29",20.91
"1301","2012-03-01",21.190001
"1302","2012-03-02",20.540001
"1303","2012-03-05",20.360001
"1304","2012-03-06",19.82
"1305","2012-03-07",20.190001
"1306","2012-03-08",20.6
"1307","2012-03-09",20.58
"1308","2012-03-12",20.66
"1309","2012-03-13",21.23
"1310","2012-03-14",21.25
"1311","2012-03-15",21.459999
"1312","2012-03-16",21.4
"1313","2012-03-19",21.17
"1314","2012-03-20",20.780001
"1315","2012-03-21",20.52
"1316","2012-03-22",20.299999
"1317","2012-03-23",19.99
"1318","2012-03-26",20.65
"1319","2012-03-27",20.620001
"1320","2012-03-28",20.57
"1321","2012-03-29",20.620001
"1322","2012-03-30",20.01
"1323","2012-04-02",19.98
"1324","2012-04-03",19.92
"1325","2012-04-04",19.67
"1326","2012-04-05",19.450001
"1327","2012-04-09",19.35
"1328","2012-04-10",18.99
"1329","2012-04-11",18.950001
"1330","2012-04-12",19.02
"1331","2012-04-13",18.620001
"1332","2012-04-16",18.620001
"1333","2012-04-17",18.870001
"1334","2012-04-18",18.370001
"1335","2012-04-19",18.629999
"1336","2012-04-20",18.82
"1337","2012-04-23",18.49
"1338","2012-04-24",19
"1339","2012-04-25",19.09
"1340","2012-04-26",19.110001
"1341","2012-04-27",19.120001
"1342","2012-04-30",18.43
"1343","2012-05-01",18.299999
"1344","2012-05-02",17.879999
"1345","2012-05-03",17.879999
"1346","2012-05-04",17.799999
"1347","2012-05-07",17.780001
"1348","2012-05-08",17.309999
"1349","2012-05-09",17.08
"1350","2012-05-10",17.4
"1351","2012-05-11",17.35
"1352","2012-05-14",16.790001
"1353","2012-05-15",16.459999
"1354","2012-05-16",16.549999
"1355","2012-05-17",16.4
"1356","2012-05-18",16.120001
"1357","2012-05-21",16.129999
"1358","2012-05-22",15.86
"1359","2012-05-23",15.86
"1360","2012-05-24",15.83
"1361","2012-05-25",16.09
"1362","2012-05-29",16.08
"1363","2012-05-30",15.51
"1364","2012-05-31",15.57
"1365","2012-06-01",14.92
"1366","2012-06-04",15.52
"1367","2012-06-05",15.52
"1368","2012-06-06",15.97
"1369","2012-06-07",15.93
"1370","2012-06-08",16.16
"1371","2012-06-11",15.79
"1372","2012-06-12",15.87
"1373","2012-06-13",15.87
"1374","2012-06-14",16.290001
"1375","2012-06-15",16.34
"1376","2012-06-18",16.129999
"1377","2012-06-19",16.51
"1378","2012-06-20",16.43
"1379","2012-06-21",15.47
"1380","2012-06-22",15.19
"1381","2012-06-25",15.17
"1382","2012-06-26",14.92
"1383","2012-06-27",14.95
"1384","2012-06-28",14.92
"1385","2012-06-29",15.19
"1386","2012-07-02",15.16
"1387","2012-07-03",15.2
"1388","2012-07-05",14.88
"1389","2012-07-06",14.56
"1390","2012-07-09",14.49
"1391","2012-07-10",14.2
"1392","2012-07-11",13.96
"1393","2012-07-12",13.78
"1394","2012-07-13",13.89
"1395","2012-07-16",13.78
"1396","2012-07-17",14.09
"1397","2012-07-18",14.19
"1398","2012-07-19",14.62
"1399","2012-07-20",14.49
"1400","2012-07-23",14.07
"1401","2012-07-24",13.84
"1402","2012-07-25",13.7
"1403","2012-07-26",13.89
"1404","2012-07-27",14.31
"1405","2012-07-30",14.55
"1406","2012-07-31",14.38
"1407","2012-08-01",14.21
"1408","2012-08-02",13.8
"1409","2012-08-03",14.43
"1410","2012-08-06",14.72
"1411","2012-08-07",14.7
"1412","2012-08-08",15.03
"1413","2012-08-09",14.81
"1414","2012-08-10",14.86
"1415","2012-08-13",14.53
"1416","2012-08-14",14.72
"1417","2012-08-15",14.91
"1418","2012-08-16",15.34
"1419","2012-08-17",15.26
"1420","2012-08-20",15.35
"1421","2012-08-21",16.09
"1422","2012-08-22",16.120001
"1423","2012-08-23",16.530001
"1424","2012-08-24",16.51
"1425","2012-08-27",16.299999
"1426","2012-08-28",16.43
"1427","2012-08-29",16.139999
"1428","2012-08-30",15.83
"1429","2012-08-31",16.110001
"1430","2012-09-04",16.16
"1431","2012-09-05",16.17
"1432","2012-09-06",16.190001
"1433","2012-09-07",16.129999
"1434","2012-09-10",16.18
"1435","2012-09-11",16.35
"1436","2012-09-12",16.82
"1437","2012-09-13",17.299999
"1438","2012-09-14",18.01
"1439","2012-09-17",17.639999
"1440","2012-09-18",17.65
"1441","2012-09-19",17.73
"1442","2012-09-20",17.49
"1443","2012-09-21",17.370001
"1444","2012-09-24",17.59
"1445","2012-09-25",17.5
"1446","2012-09-26",17.629999
"1447","2012-09-27",17.65
"1448","2012-09-28",17.299999
"1449","2012-10-01",17.620001
"1450","2012-10-02",17.639999
"1451","2012-10-03",17.65
"1452","2012-10-04",17.84
"1453","2012-10-05",18.040001
"1454","2012-10-08",18.07
"1455","2012-10-09",17.91
"1456","2012-10-10",18.07
"1457","2012-10-11",18.120001
"1458","2012-10-12",18.129999
"1459","2012-10-15",18.25
"1460","2012-10-16",18.370001
"1461","2012-10-17",18.219999
"1462","2012-10-18",18.35
"1463","2012-10-19",18.190001
"1464","2012-10-22",18.67
"1465","2012-10-23",18.549999
"1466","2012-10-24",18.57
"1467","2012-10-25",18.700001
"1468","2012-10-26",18.559999
"1469","2012-10-31",18.32
"1470","2012-11-01",18.440001
"1471","2012-11-02",18.48
"1472","2012-11-05",18.450001
"1473","2012-11-06",18.58
"1474","2012-11-07",18.450001
"1475","2012-11-08",18.24
"1476","2012-11-09",17.950001
"1477","2012-11-12",17.860001
"1478","2012-11-13",18.299999
"1479","2012-11-14",17.959999
"1480","2012-11-15",17.85
"1481","2012-11-16",17.799999
"1482","2012-11-19",18.549999
"1483","2012-11-20",18.75
"1484","2012-11-21",18.82
"1485","2012-11-23",18.82
"1486","2012-11-26",19.07
"1487","2012-11-27",18.809999
"1488","2012-11-28",18.84
"1489","2012-11-29",18.48
"1490","2012-11-30",18.35
"1491","2012-12-03",18.219999
"1492","2012-12-04",18.540001
"1493","2012-12-05",18.68
"1494","2012-12-06",18.959999
"1495","2012-12-07",18.82
"1496","2012-12-10",18.780001
"1497","2012-12-11",19.34
"1498","2012-12-12",19.51
"1499","2012-12-13",19.42
"1500","2012-12-14",19.5
"1501","2012-12-17",19.65
"1502","2012-12-18",19.85
"1503","2012-12-19",20.190001
"1504","2012-12-20",20.5
"1505","2012-12-21",20.309999
"1506","2012-12-24",20.33
"1507","2012-12-26",20.73
"1508","2012-12-27",20.83
"1509","2012-12-28",20.639999
"1510","2012-12-31",21.110001
"1511","2013-01-02",21.309999
"1512","2013-01-03",21.32
"1513","2013-01-04",21.59
"1514","2013-01-07",21.76
"1515","2013-01-08",21.620001
"1516","2013-01-09",22.120001
"1517","2013-01-10",22.09
"1518","2013-01-11",22.139999
"1519","2013-01-14",22.139999
"1520","2013-01-15",21.73
"1521","2013-01-16",21.620001
"1522","2013-01-17",22.27
"1523","2013-01-18",22.27
"1524","2013-01-22",22.139999
"1525","2013-01-23",22.6
"1526","2013-01-24",22.610001
"1527","2013-01-25",22.75
"1528","2013-01-28",22.540001
"1529","2013-01-29",22.639999
"1530","2013-01-30",22.27
"1531","2013-01-31",22.200001
"1532","2013-02-01",21.549999
"1533","2013-02-04",21.540001
"1534","2013-02-05",21.75
"1535","2013-02-06",21.41
"1536","2013-02-07",21.309999
"1537","2013-02-08",20.85
"1538","2013-02-11",21.09
"1539","2013-02-12",21.23
"1540","2013-02-13",21.25
"1541","2013-02-14",21.26
"1542","2013-02-15",21.08
"1543","2013-02-19",21.639999
"1544","2013-02-20",21.379999
"1545","2013-02-21",20.99
"1546","2013-02-22",22.040001
"1547","2013-02-25",21.25
"1548","2013-02-26",21.52
"1549","2013-02-27",21.83
"1550","2013-02-28",21.59
"1551","2013-03-01",21.6
"1552","2013-03-04",21.99
"1553","2013-03-05",22.540001
"1554","2013-03-06",22.24
"1555","2013-03-07",22.780001
"1556","2013-03-08",23.110001
"1557","2013-03-11",21.940001
"1558","2013-03-12",22.139999
"1559","2013-03-13",21.790001
"1560","2013-03-14",21.93
"1561","2013-03-15",21.77
"1562","2013-03-18",21.459999
"1563","2013-03-19",21.51
"1564","2013-03-20",21.639999
"1565","2013-03-21",21.42
"1566","2013-03-22",21.459999
"1567","2013-03-25",21.370001
"1568","2013-03-26",21.65
"1569","2013-03-27",22.110001
"1570","2013-03-28",22.110001
"1571","2013-04-01",22.32
"1572","2013-04-02",22.43
"1573","2013-04-03",22.17
"1574","2013-04-04",22.209999
"1575","2013-04-05",22.18
"1576","2013-04-08",22.83
"1577","2013-04-09",22.66
"1578","2013-04-10",22.99
"1579","2013-04-11",23.6
"1580","2013-04-12",23.42
"1581","2013-04-15",22.85
"1582","2013-04-16",23.16
"1583","2013-04-17",22.879999
"1584","2013-04-18",23.709999
"1585","2013-04-19",24.040001
"1586","2013-04-22",24.01
"1587","2013-04-23",24
"1588","2013-04-24",23.98
"1589","2013-04-25",24.33
"1590","2013-04-26",23.92
"1591","2013-04-29",23.889999
"1592","2013-04-30",24.83
"1593","2013-05-01",24.66
"1594","2013-05-02",24.459999
"1595","2013-05-03",24.25
"1596","2013-05-06",24.52
"1597","2013-05-07",24.360001
"1598","2013-05-08",24.34
"1599","2013-05-09",24.469999
"1600","2013-05-10",24.6
"1601","2013-05-13",24.540001
"1602","2013-05-14",24.76
"1603","2013-05-15",24.51
"1604","2013-05-16",24.49
"1605","2013-05-17",24.299999
"1606","2013-05-20",24.280001
"1607","2013-05-21",24.34
"1608","2013-05-22",23.799999
"1609","2013-05-23",23.860001
"1610","2013-05-24",23.959999
"1611","2013-05-28",23.889999
"1612","2013-05-29",23.549999
"1613","2013-05-30",23.860001
"1614","2013-05-31",23.33
"1615","2013-06-03",23.360001
"1616","2013-06-04",23.129999
"1617","2013-06-05",22.799999
"1618","2013-06-06",22.959999
"1619","2013-06-07",23.120001
"1620","2013-06-10",22.49
"1621","2013-06-11",22.02
"1622","2013-06-12",21.74
"1623","2013-06-13",21.68
"1624","2013-06-14",21.49
"1625","2013-06-17",21.4
"1626","2013-06-18",21.389999
"1627","2013-06-19",20.709999
"1628","2013-06-20",20.49
"1629","2013-06-21",20.82
"1630","2013-06-24",20.940001
"1631","2013-06-25",21.120001
"1632","2013-06-26",21.719999
"1633","2013-06-27",22.059999
"1634","2013-06-28",21.709999
"1635","2013-07-01",21.75
"1636","2013-07-02",21.209999
"1637","2013-07-03",21.309999
"1638","2013-07-05",21
"1639","2013-07-08",20.99
"1640","2013-07-09",21.110001
"1641","2013-07-10",21.129999
"1642","2013-07-11",21.530001
"1643","2013-07-12",21.32
"1644","2013-07-15",21.57
"1645","2013-07-16",21.370001
"1646","2013-07-17",21.6
"1647","2013-07-18",21.610001
"1648","2013-07-19",21.549999
"1649","2013-07-22",21.73
"1650","2013-07-23",21.84
"1651","2013-07-24",21.370001
"1652","2013-07-25",21.780001
"1653","2013-07-26",21.389999
"1654","2013-07-29",21.559999
"1655","2013-07-30",21.6
"1656","2013-07-31",21.43
"1657","2013-08-01",21.73
"1658","2013-08-02",22.16
"1659","2013-08-05",21.68
"1660","2013-08-06",21.280001
"1661","2013-08-07",21
"1662","2013-08-08",21.809999
"1663","2013-08-09",22.27
"1664","2013-08-12",22.440001
"1665","2013-08-13",22.68
"1666","2013-08-14",23.24
"1667","2013-08-15",23.92
"1668","2013-08-16",23.540001
"1669","2013-08-19",23.51
"1670","2013-08-20",23.32
"1671","2013-08-21",22.25
"1672","2013-08-22",22.200001
"1673","2013-08-23",22.93
"1674","2013-08-26",22.68
"1675","2013-08-27",22.450001
"1676","2013-08-28",22.74
"1677","2013-08-29",22.77
"1678","2013-08-30",23.209999
"1679","2013-09-03",23.08
"1680","2013-09-04",23.809999
"1681","2013-09-05",24.110001
"1682","2013-09-06",24.709999
"1683","2013-09-09",25.9
"1684","2013-09-10",25.540001
"1685","2013-09-11",25.940001
"1686","2013-09-12",25.129999
"1687","2013-09-13",25.190001
"1688","2013-09-16",25.17
"1689","2013-09-17",25.09
"1690","2013-09-18",26.27
"1691","2013-09-19",26.219999
"1692","2013-09-20",25.440001
"1693","2013-09-23",25.6
"1694","2013-09-24",25.540001
"1695","2013-09-25",24.99
"1696","2013-09-26",24.98
"1697","2013-09-27",24.6
"1698","2013-09-30",24.530001
"1699","2013-10-01",24.84
"1700","2013-10-02",25.110001
"1701","2013-10-03",24.450001
"1702","2013-10-04",24.85
"1703","2013-10-07",24.879999
"1704","2013-10-08",24.67
"1705","2013-10-09",24.68
"1706","2013-10-10",25.32
"1707","2013-10-11",25.690001
"1708","2013-10-14",25.59
"1709","2013-10-15",25.17
"1710","2013-10-16",25.200001
"1711","2013-10-17",25.43
"1712","2013-10-18",25.25
"1713","2013-10-21",25.6
"1714","2013-10-22",25.93
"1715","2013-10-23",25.43
"1716","2013-10-24",25.23
"1717","2013-10-25",25.379999
"1718","2013-10-28",24.5
"1719","2013-10-29",23.84
"1720","2013-10-30",24.030001
"1721","2013-10-31",23.43
"1722","2013-11-01",23.16
"1723","2013-11-04",23.139999
"1724","2013-11-05",22.83
"1725","2013-11-06",23.15
"1726","2013-11-07",22.85
"1727","2013-11-08",23.040001
"1728","2013-11-11",22.620001
"1729","2013-11-12",22.799999
"1730","2013-11-13",22.59
"1731","2013-11-14",22.780001
"1732","2013-11-15",22.84
"1733","2013-11-18",22.860001
"1734","2013-11-19",22.969999
"1735","2013-11-20",22.68
"1736","2013-11-21",22.540001
"1737","2013-11-22",22.700001
"1738","2013-11-25",22.17
"1739","2013-11-26",22.4
"1740","2013-11-27",21.91
"1741","2013-11-29",22.200001
"1742","2013-12-02",21.52
"1743","2013-12-03",21.42
"1744","2013-12-04",20.870001
"1745","2013-12-05",20.940001
"1746","2013-12-06",21.139999
"1747","2013-12-09",21.860001
"1748","2013-12-10",21.6
"1749","2013-12-11",21.42
"1750","2013-12-12",21.280001
"1751","2013-12-13",21.059999
"1752","2013-12-16",21.049999
"1753","2013-12-17",21.16
"1754","2013-12-18",21.25
"1755","2013-12-19",20.91
"1756","2013-12-20",20.370001
"1757","2013-12-23",20.559999
"1758","2013-12-24",20.530001
"1759","2013-12-26",20.43
"1760","2013-12-27",20.790001
"1761","2013-12-30",20.92
"1762","2013-12-31",20.870001
"1763","2014-01-02",20.219999
"1764","2014-01-03",19.91
"1765","2014-01-06",19.74
"1766","2014-01-07",20.02
"1767","2014-01-08",19.059999
"1768","2014-01-09",18.860001
"1769","2014-01-10",18.84
"1770","2014-01-13",18.91
"1771","2014-01-14",19.1
"1772","2014-01-15",18.91
"1773","2014-01-16",18.5
"1774","2014-01-17",18.43
"1775","2014-01-21",17.959999
"1776","2014-01-22",18.299999
"1777","2014-01-23",18.219999
"1778","2014-01-24",17.870001
"1779","2014-01-27",17.84
"1780","2014-01-28",17.799999
"1781","2014-01-29",17.83
"1782","2014-01-30",17.950001
"1783","2014-01-31",17.68
"1784","2014-02-03",16.809999
"1785","2014-02-04",17.299999
"1786","2014-02-05",17.08
"1787","2014-02-06",17.57
"1788","2014-02-07",17.59
"1789","2014-02-10",17.049999
"1790","2014-02-11",17.120001
"1791","2014-02-12",16.75
"1792","2014-02-13",16.950001
"1793","2014-02-14",16.98
"1794","2014-02-18",16.709999
"1795","2014-02-19",17.040001
"1796","2014-02-20",17.200001
"1797","2014-02-21",17.110001
"1798","2014-02-24",17.1
"1799","2014-02-25",17.09
"1800","2014-02-26",17.16
"1801","2014-02-27",17.610001
"1802","2014-02-28",18.26
"1803","2014-03-03",17.98
"1804","2014-03-04",18.360001
"1805","2014-03-05",19.34
"1806","2014-03-06",19.01
"1807","2014-03-07",18.709999
"1808","2014-03-10",18.620001
"1809","2014-03-11",18.52
"1810","2014-03-12",18.549999
"1811","2014-03-13",18.360001
"1812","2014-03-14",18.66
"1813","2014-03-17",18.690001
"1814","2014-03-18",18.969999
"1815","2014-03-19",18.65
"1816","2014-03-20",18.82
"1817","2014-03-21",18.870001
"1818","2014-03-24",18.969999
"1819","2014-03-25",19.16
"1820","2014-03-26",19.299999
"1821","2014-03-27",20.48
"1822","2014-03-28",20.030001
"1823","2014-03-31",19.98
"1824","2014-04-01",20.040001
"1825","2014-04-02",20.42
"1826","2014-04-03",20.23
"1827","2014-04-04",20.51
"1828","2014-04-07",20.950001
"1829","2014-04-08",21.280001
"1830","2014-04-09",21.610001
"1831","2014-04-10",21.6
"1832","2014-04-11",21.950001
"1833","2014-04-14",22.219999
"1834","2014-04-15",21.559999
"1835","2014-04-16",21.860001
"1836","2014-04-17",22.01
"1837","2014-04-21",22.08
"1838","2014-04-22",21.969999
"1839","2014-04-23",21.93
"1840","2014-04-24",21.99
"1841","2014-04-25",21.780001
"1842","2014-04-28",21.98
"1843","2014-04-29",22.41
"1844","2014-04-30",22.6
"1845","2014-05-01",22.68
"1846","2014-05-02",22.950001
"1847","2014-05-05",22.889999
"1848","2014-05-06",23.25
"1849","2014-05-07",23.41
"1850","2014-05-08",23.25
"1851","2014-05-09",23.450001
"1852","2014-05-12",23.68
"1853","2014-05-13",23.52
"1854","2014-05-14",23.620001
"1855","2014-05-15",23.41
"1856","2014-05-16",23.559999
"1857","2014-05-19",23.049999
"1858","2014-05-20",22.57
"1859","2014-05-21",22.48
"1860","2014-05-22",22.83
"1861","2014-05-23",22.450001
"1862","2014-05-27",22.190001
"1863","2014-05-28",22.299999
"1864","2014-05-29",22.030001
"1865","2014-05-30",21.58
"1866","2014-06-02",21.559999
"1867","2014-06-03",22.200001
"1868","2014-06-04",22.08
"1869","2014-06-05",22.17
"1870","2014-06-06",22.780001
"1871","2014-06-09",23.440001
"1872","2014-06-10",23.58
"1873","2014-06-11",23.530001
"1874","2014-06-12",23.370001
"1875","2014-06-13",23.49
"1876","2014-06-16",23.629999
"1877","2014-06-17",23.469999
"1878","2014-06-18",23.629999
"1879","2014-06-19",23.530001
