"","date","FBIO"
"1938","2019-08-02",1.38
"1939","2019-08-05",1.3
"1940","2019-08-06",1.32
"1941","2019-08-07",1.31
"1942","2019-08-08",1.32
"1943","2019-08-09",1.34
"1944","2019-08-12",1.33
"1945","2019-08-13",1.5
"1946","2019-08-14",1.58
"1947","2019-08-15",1.53
"1948","2019-08-16",1.6
"1949","2019-08-19",1.68
"1950","2019-08-20",1.74
"1951","2019-08-21",1.8
"1952","2019-08-22",1.76
"1953","2019-08-23",1.58
"1954","2019-08-26",1.81
"1955","2019-08-27",1.76
"1956","2019-08-28",1.76
"1957","2019-08-29",1.79
"1958","2019-08-30",1.81
"1959","2019-09-03",1.75
"1960","2019-09-04",1.74
"1961","2019-09-05",1.8
"1962","2019-09-06",1.96
"1963","2019-09-09",1.92
"1964","2019-09-10",1.89
"1965","2019-09-11",1.93
"1966","2019-09-12",1.85
"1967","2019-09-13",1.86
"1968","2019-09-16",1.92
"1969","2019-09-17",1.86
"1970","2019-09-18",1.81
"1971","2019-09-19",1.67
"1972","2019-09-20",1.62
"1973","2019-09-23",1.59
"1974","2019-09-24",1.46
"1975","2019-09-25",1.37
"1976","2019-09-26",1.39
"1977","2019-09-27",1.37
"1978","2019-09-30",1.41
"1979","2019-10-01",1.44
"1980","2019-10-02",1.41
"1981","2019-10-03",1.39
"1982","2019-10-04",1.38
"1983","2019-10-07",1.34
"1984","2019-10-08",1.25
"1985","2019-10-09",1.27
"1986","2019-10-10",1.32
"1987","2019-10-11",1.25
"1988","2019-10-14",1.28
"1989","2019-10-15",1.3
"1990","2019-10-16",1.3
"1991","2019-10-17",1.3
"1992","2019-10-18",1.28
"1993","2019-10-21",1.3
"1994","2019-10-22",1.26
"1995","2019-10-23",1.3
"1996","2019-10-24",1.3
"1997","2019-10-25",1.38
"1998","2019-10-28",1.34
"1999","2019-10-29",1.34
"2000","2019-10-30",1.47
"2001","2019-10-31",1.41
"2002","2019-11-01",1.41
"2003","2019-11-04",1.39
"2004","2019-11-05",1.36
"2005","2019-11-06",1.33
"2006","2019-11-07",1.33
"2007","2019-11-08",1.44
"2008","2019-11-11",1.51
"2009","2019-11-12",1.63
"2010","2019-11-13",1.62
"2011","2019-11-14",1.65
"2012","2019-11-15",1.78
"2013","2019-11-18",1.88
"2014","2019-11-19",1.86
"2015","2019-11-20",1.84
"2016","2019-11-21",1.89
"2017","2019-11-22",1.9
"2018","2019-11-25",1.96
"2019","2019-11-26",1.93
"2020","2019-11-27",1.97
"2021","2019-11-29",2.06
"2022","2019-12-02",1.99
"2023","2019-12-03",1.98
"2024","2019-12-04",2.06
"2025","2019-12-05",2.14
"2026","2019-12-06",1.99
"2027","2019-12-09",1.74
"2028","2019-12-10",1.87
"2029","2019-12-11",1.9
"2030","2019-12-12",1.95
"2031","2019-12-13",1.96
"2032","2019-12-16",1.95
"2033","2019-12-17",2.01
"2034","2019-12-18",2.17
"2035","2019-12-19",2.27
"2036","2019-12-20",2.3
"2037","2019-12-23",2.47
"2038","2019-12-24",2.45
"2039","2019-12-26",2.49
"2040","2019-12-27",2.47
"2041","2019-12-30",2.46
"2042","2019-12-31",2.57
"2043","2020-01-02",2.71
"2044","2020-01-03",2.7
"2045","2020-01-06",2.68
"2046","2020-01-07",2.59
"2047","2020-01-08",2.53
"2048","2020-01-09",2.54
"2049","2020-01-10",2.47
"2050","2020-01-13",2.41
"2051","2020-01-14",2.37
"2052","2020-01-15",2.38
"2053","2020-01-16",2.81
"2054","2020-01-17",2.58
"2055","2020-01-21",2.7
"2056","2020-01-22",2.79
"2057","2020-01-23",2.64
"2058","2020-01-24",2.61
"2059","2020-01-27",2.45
"2060","2020-01-28",2.46
"2061","2020-01-29",2.45
"2062","2020-01-30",2.37
"2063","2020-01-31",2.25
"2064","2020-02-03",2.23
"2065","2020-02-04",2.32
"2066","2020-02-05",2.37
"2067","2020-02-06",2.56
"2068","2020-02-07",2.58
"2069","2020-02-10",2.58
"2070","2020-02-11",2.66
"2071","2020-02-12",2.68
"2072","2020-02-13",2.79
"2073","2020-02-14",2.96
"2074","2020-02-18",2.88
"2075","2020-02-19",2.74
"2076","2020-02-20",2.75
"2077","2020-02-21",2.71
"2078","2020-02-24",2.57
"2079","2020-02-25",2.39
"2080","2020-02-26",2.3
"2081","2020-02-27",2.14
"2082","2020-02-28",2.14
"2083","2020-03-02",2.05
"2084","2020-03-03",2.02
"2085","2020-03-04",2.09
"2086","2020-03-05",2.03
"2087","2020-03-06",2
"2088","2020-03-09",1.81
"2089","2020-03-10",1.73
"2090","2020-03-11",1.61
"2091","2020-03-12",1.2
"2092","2020-03-13",1.33
"2093","2020-03-16",1.14
"2094","2020-03-17",1.38
"2095","2020-03-18",1.15
"2096","2020-03-19",1.17
"2097","2020-03-20",1.23
"2098","2020-03-23",1.27
"2099","2020-03-24",1.47
"2100","2020-03-25",1.57
"2101","2020-03-26",1.71
"2102","2020-03-27",1.71
"2103","2020-03-30",1.78
"2104","2020-03-31",1.89
"2105","2020-04-01",1.85
"2106","2020-04-02",1.83
"2107","2020-04-03",1.9
"2108","2020-04-06",2
"2109","2020-04-07",1.83
"2110","2020-04-08",1.9
"2111","2020-04-09",2.02
"2112","2020-04-13",2.14
"2113","2020-04-14",2.16
"2114","2020-04-15",2.2
"2115","2020-04-16",2.18
"2116","2020-04-17",2.23
"2117","2020-04-20",2.2
"2118","2020-04-21",2.09
"2119","2020-04-22",1.98
"2120","2020-04-23",2.05
"2121","2020-04-24",2.08
"2122","2020-04-27",2.04
"2123","2020-04-28",2.05
"2124","2020-04-29",2.03
"2125","2020-04-30",2.11
"2126","2020-05-01",2.04
"2127","2020-05-04",2.09
"2128","2020-05-05",2.04
"2129","2020-05-06",2.12
"2130","2020-05-07",2.09
"2131","2020-05-08",2.22
"2132","2020-05-11",2.64
"2133","2020-05-12",2.49
"2134","2020-05-13",2.5
"2135","2020-05-14",2.57
"2136","2020-05-15",2.57
"2137","2020-05-18",2.62
"2138","2020-05-19",2.55
"2139","2020-05-20",2.6
"2140","2020-05-21",2.65
"2141","2020-05-22",2.83
"2142","2020-05-26",3
"2143","2020-05-27",3
"2144","2020-05-28",2.93
"2145","2020-05-29",2.9
"2146","2020-06-01",2.99
"2147","2020-06-02",3.16
"2148","2020-06-03",3.02
"2149","2020-06-04",2.89
"2150","2020-06-05",2.97
"2151","2020-06-08",2.98
"2152","2020-06-09",2.91
"2153","2020-06-10",2.88
"2154","2020-06-11",2.54
"2155","2020-06-12",2.77
"2156","2020-06-15",2.83
"2157","2020-06-16",2.87
"2158","2020-06-17",2.8
"2159","2020-06-18",2.79
"2160","2020-06-19",3.02
"2161","2020-06-22",2.87
"2162","2020-06-23",2.72
"2163","2020-06-24",2.9
"2164","2020-06-25",2.81
"2165","2020-06-26",2.61
"2166","2020-06-29",2.67
"2167","2020-06-30",2.68
"2168","2020-07-01",2.72
"2169","2020-07-02",2.69
"2170","2020-07-06",2.69
"2171","2020-07-07",2.8
"2172","2020-07-08",2.84
"2173","2020-07-09",2.86
"2174","2020-07-10",2.71
"2175","2020-07-13",2.62
"2176","2020-07-14",2.7
"2177","2020-07-15",2.69
"2178","2020-07-16",2.71
"2179","2020-07-17",2.87
"2180","2020-07-20",3.32
"2181","2020-07-21",3.08
"2182","2020-07-22",3.05
"2183","2020-07-23",2.97
"2184","2020-07-24",2.87
"2185","2020-07-27",2.88
"2186","2020-07-28",2.85
"2187","2020-07-29",2.72
"2188","2020-07-30",2.78
"2189","2020-07-31",2.78
"2190","2020-08-03",2.9
"2191","2020-08-04",2.81
"2192","2020-08-05",2.93
"2193","2020-08-06",2.94
"2194","2020-08-07",3.05
"2195","2020-08-10",3.32
"2196","2020-08-11",3
"2197","2020-08-12",2.97
"2198","2020-08-13",2.97
"2199","2020-08-14",3.15
"2200","2020-08-17",3.17
"2201","2020-08-18",3.4
"2202","2020-08-19",3.52
"2203","2020-08-20",3.57
"2204","2020-08-21",3.65
"2205","2020-08-24",3.43
"2206","2020-08-25",3.44
"2207","2020-08-26",3.35
"2208","2020-08-27",3.31
"2209","2020-08-28",3.78
"2210","2020-08-31",3.96
"2211","2020-09-01",3.96
"2212","2020-09-02",4.08
"2213","2020-09-03",3.9
"2214","2020-09-04",3.74
"2215","2020-09-08",3.64
"2216","2020-09-09",3.88
"2217","2020-09-10",4.15
"2218","2020-09-11",4.01
"2219","2020-09-14",4.35
"2220","2020-09-15",4.32
"2221","2020-09-16",4.41
"2222","2020-09-17",4.49
"2223","2020-09-18",4.78
"2224","2020-09-21",4.67
"2225","2020-09-22",4.37
"2226","2020-09-23",3.97
"2227","2020-09-24",3.86
"2228","2020-09-25",4.04
"2229","2020-09-28",3.94
"2230","2020-09-29",3.9
"2231","2020-09-30",4.04
"2232","2020-10-01",4.03
"2233","2020-10-02",3.95
"2234","2020-10-05",4.22
"2235","2020-10-06",4.12
"2236","2020-10-07",4.31
"2237","2020-10-08",4.45
"2238","2020-10-09",4.17
"2239","2020-10-12",3.17
"2240","2020-10-13",3.07
"2241","2020-10-14",2.82
"2242","2020-10-15",2.76
"2243","2020-10-16",2.76
"2244","2020-10-19",2.62
"2245","2020-10-20",2.65
"2246","2020-10-21",2.57
"2247","2020-10-22",2.68
"2248","2020-10-23",2.65
"2249","2020-10-26",2.52
"2250","2020-10-27",2.43
"2251","2020-10-28",2.32
"2252","2020-10-29",2.38
"2253","2020-10-30",2.2
"2254","2020-11-02",2.22
"2255","2020-11-03",2.25
"2256","2020-11-04",2.39
"2257","2020-11-05",2.43
"2258","2020-11-06",2.31
"2259","2020-11-09",2.34
"2260","2020-11-10",2.35
"2261","2020-11-11",2.54
"2262","2020-11-12",2.52
"2263","2020-11-13",2.56
"2264","2020-11-16",2.66
"2265","2020-11-17",2.66
"2266","2020-11-18",2.83
"2267","2020-11-19",2.76
"2268","2020-11-20",2.83
"2269","2020-11-23",2.62
"2270","2020-11-24",2.52
"2271","2020-11-25",2.61
"2272","2020-11-27",2.77
