"","date","GNRC"
"970","2013-12-17",53.259998
"971","2013-12-18",54.869999
"972","2013-12-19",54.509998
"973","2013-12-20",56.07
"974","2013-12-23",56.110001
"975","2013-12-24",56.130001
"976","2013-12-26",56.540001
"977","2013-12-27",56.240002
"978","2013-12-30",55.959999
"979","2013-12-31",56.639999
"980","2014-01-02",56.290001
"981","2014-01-03",56.75
"982","2014-01-06",55.759998
"983","2014-01-07",56
"984","2014-01-08",54.990002
"985","2014-01-09",54.790001
"986","2014-01-10",54.849998
"987","2014-01-13",54.18
"988","2014-01-14",55.150002
"989","2014-01-15",55.240002
"990","2014-01-16",50.889999
"991","2014-01-17",49.860001
"992","2014-01-21",51.580002
"993","2014-01-22",51.060001
"994","2014-01-23",50.18
"995","2014-01-24",47.5
"996","2014-01-27",45.720001
"997","2014-01-28",46.59
"998","2014-01-29",46.25
"999","2014-01-30",46.560001
"1000","2014-01-31",48.130001
"1001","2014-02-03",46.419998
"1002","2014-02-04",47.099998
"1003","2014-02-05",47.939999
"1004","2014-02-06",49.509998
"1005","2014-02-07",50.169998
"1006","2014-02-10",48.330002
"1007","2014-02-11",48
"1008","2014-02-12",49.889999
"1009","2014-02-13",56.639999
"1010","2014-02-14",56.599998
"1011","2014-02-18",56.290001
"1012","2014-02-19",55.259998
"1013","2014-02-20",55.23
"1014","2014-02-21",55.48
"1015","2014-02-24",55.360001
"1016","2014-02-25",56
"1017","2014-02-26",57.630001
"1018","2014-02-27",57.799999
"1019","2014-02-28",56.970001
"1020","2014-03-03",57.490002
"1021","2014-03-04",58.98
"1022","2014-03-05",58.599998
"1023","2014-03-06",59
"1024","2014-03-07",59.240002
"1025","2014-03-10",58.77
"1026","2014-03-11",57.669998
"1027","2014-03-12",58.200001
"1028","2014-03-13",56.75
"1029","2014-03-14",60.470001
"1030","2014-03-17",61.169998
"1031","2014-03-18",60.669998
"1032","2014-03-19",60.57
"1033","2014-03-20",60.709999
"1034","2014-03-21",60.580002
"1035","2014-03-24",59.450001
"1036","2014-03-25",59.529999
"1037","2014-03-26",57.900002
"1038","2014-03-27",57.189999
"1039","2014-03-28",58.110001
"1040","2014-03-31",58.970001
"1041","2014-04-01",59.259998
"1042","2014-04-02",60.360001
"1043","2014-04-03",59.450001
"1044","2014-04-04",57.580002
"1045","2014-04-07",56.380001
"1046","2014-04-08",58.009998
"1047","2014-04-09",58.869999
"1048","2014-04-10",57.490002
"1049","2014-04-11",56
"1050","2014-04-14",56.32
"1051","2014-04-15",56.889999
"1052","2014-04-16",57.330002
"1053","2014-04-17",57.720001
"1054","2014-04-21",58.130001
"1055","2014-04-22",58.75
"1056","2014-04-23",58.75
"1057","2014-04-24",59.029999
"1058","2014-04-25",58.049999
"1059","2014-04-28",58.759998
"1060","2014-04-29",58.560001
"1061","2014-04-30",58.880001
"1062","2014-05-01",54.529999
"1063","2014-05-02",55
"1064","2014-05-05",54.290001
"1065","2014-05-06",52.700001
"1066","2014-05-07",53.529999
"1067","2014-05-08",51.25
"1068","2014-05-09",51.619999
"1069","2014-05-12",53.759998
"1070","2014-05-13",52.740002
"1071","2014-05-14",51.32
"1072","2014-05-15",51.5
"1073","2014-05-16",52.049999
"1074","2014-05-19",52.240002
"1075","2014-05-20",51.099998
"1076","2014-05-21",50.950001
"1077","2014-05-22",49.82
"1078","2014-05-23",50.689999
"1079","2014-05-27",51.150002
"1080","2014-05-28",50.549999
"1081","2014-05-29",48.200001
"1082","2014-05-30",48.68
"1083","2014-06-02",48.689999
"1084","2014-06-03",48.709999
"1085","2014-06-04",48.259998
"1086","2014-06-05",48.669998
"1087","2014-06-06",48.209999
"1088","2014-06-09",46.650002
"1089","2014-06-10",47.029999
"1090","2014-06-11",47.849998
"1091","2014-06-12",46.919998
"1092","2014-06-13",46.720001
"1093","2014-06-16",46.73
"1094","2014-06-17",46.880001
"1095","2014-06-18",46.299999
"1096","2014-06-19",46.27
"1097","2014-06-20",46.950001
"1098","2014-06-23",48.939999
"1099","2014-06-24",49.040001
"1100","2014-06-25",49.66
"1101","2014-06-26",49.07
"1102","2014-06-27",49.52
"1103","2014-06-30",48.740002
"1104","2014-07-01",47.16
"1105","2014-07-02",46.970001
"1106","2014-07-03",48.02
"1107","2014-07-07",46.459999
"1108","2014-07-08",45.650002
"1109","2014-07-09",45.150002
"1110","2014-07-10",45.060001
"1111","2014-07-11",45.060001
"1112","2014-07-14",44.799999
"1113","2014-07-15",44.130001
"1114","2014-07-16",43.779999
"1115","2014-07-17",43.09
"1116","2014-07-18",43.849998
"1117","2014-07-21",43.57
"1118","2014-07-22",43.75
"1119","2014-07-23",43.799999
"1120","2014-07-24",43.77
"1121","2014-07-25",43.599998
"1122","2014-07-28",43.23
"1123","2014-07-29",43.5
"1124","2014-07-30",45.27
"1125","2014-07-31",43.400002
"1126","2014-08-01",43.110001
"1127","2014-08-04",44.93
"1128","2014-08-05",45.27
"1129","2014-08-06",44.84
"1130","2014-08-07",44.860001
"1131","2014-08-08",45.919998
"1132","2014-08-11",46.32
"1133","2014-08-12",45.779999
"1134","2014-08-13",46.139999
"1135","2014-08-14",46
"1136","2014-08-15",45.720001
"1137","2014-08-18",46.299999
"1138","2014-08-19",46.91
"1139","2014-08-20",46.099998
"1140","2014-08-21",46.580002
"1141","2014-08-22",46.599998
"1142","2014-08-25",46.900002
"1143","2014-08-26",47.5
"1144","2014-08-27",46.900002
"1145","2014-08-28",46.799999
"1146","2014-08-29",46.52
"1147","2014-09-02",46.139999
"1148","2014-09-03",45.919998
"1149","2014-09-04",46.669998
"1150","2014-09-05",46.330002
"1151","2014-09-08",46.459999
"1152","2014-09-09",44.700001
"1153","2014-09-10",45.139999
"1154","2014-09-11",44.580002
"1155","2014-09-12",43.939999
"1156","2014-09-15",43.25
"1157","2014-09-16",42.720001
"1158","2014-09-17",42.34
"1159","2014-09-18",42.549999
"1160","2014-09-19",42.369999
"1161","2014-09-22",42.02
"1162","2014-09-23",42.630001
"1163","2014-09-24",42.869999
"1164","2014-09-25",41.98
"1165","2014-09-26",42.209999
"1166","2014-09-29",42.099998
"1167","2014-09-30",40.540001
"1168","2014-10-01",39.450001
"1169","2014-10-02",41.490002
"1170","2014-10-03",41.099998
"1171","2014-10-06",40.619999
"1172","2014-10-07",40.139999
"1173","2014-10-08",41.200001
"1174","2014-10-09",39.849998
"1175","2014-10-10",38.849998
"1176","2014-10-13",38.93
"1177","2014-10-14",39.860001
"1178","2014-10-15",40.419998
"1179","2014-10-16",41.419998
"1180","2014-10-17",41.619999
"1181","2014-10-20",42.43
"1182","2014-10-21",43.52
"1183","2014-10-22",43.880001
"1184","2014-10-23",44.650002
"1185","2014-10-24",44.540001
"1186","2014-10-27",44.610001
"1187","2014-10-28",45.43
"1188","2014-10-29",45.330002
"1189","2014-10-30",44.610001
"1190","2014-10-31",45.34
"1191","2014-11-03",44.939999
"1192","2014-11-04",44.150002
"1193","2014-11-05",43.52
"1194","2014-11-06",42.09
"1195","2014-11-07",40.860001
"1196","2014-11-10",40.689999
"1197","2014-11-11",42.43
"1198","2014-11-12",41.75
"1199","2014-11-13",41.939999
"1200","2014-11-14",41.869999
"1201","2014-11-17",41.880001
"1202","2014-11-18",43.830002
"1203","2014-11-19",43.490002
"1204","2014-11-20",43.849998
"1205","2014-11-21",43.709999
"1206","2014-11-24",43.990002
"1207","2014-11-25",43.709999
"1208","2014-11-26",43.93
"1209","2014-11-28",43.380001
"1210","2014-12-01",43.23
"1211","2014-12-02",44.209999
"1212","2014-12-03",45.209999
"1213","2014-12-04",45.68
"1214","2014-12-05",45.939999
"1215","2014-12-08",45.599998
"1216","2014-12-09",46.669998
"1217","2014-12-10",45.990002
"1218","2014-12-11",46.049999
"1219","2014-12-12",44.939999
"1220","2014-12-15",45.369999
"1221","2014-12-16",45.43
"1222","2014-12-17",46.939999
"1223","2014-12-18",46.91
"1224","2014-12-19",45.970001
"1225","2014-12-22",46.529999
"1226","2014-12-23",47.5
"1227","2014-12-24",47.259998
"1228","2014-12-26",47.68
"1229","2014-12-29",48
"1230","2014-12-30",47.5
"1231","2014-12-31",46.759998
"1232","2015-01-02",46.369999
"1233","2015-01-05",45.98
"1234","2015-01-06",45.799999
"1235","2015-01-07",45.080002
"1236","2015-01-08",45.77
"1237","2015-01-09",45.220001
"1238","2015-01-12",44.669998
"1239","2015-01-13",45
"1240","2015-01-14",45.209999
"1241","2015-01-15",45.029999
"1242","2015-01-16",45.439999
"1243","2015-01-20",45.57
"1244","2015-01-21",45.599998
"1245","2015-01-22",46.349998
"1246","2015-01-23",45.990002
"1247","2015-01-26",48.009998
"1248","2015-01-27",45.169998
"1249","2015-01-28",44.950001
"1250","2015-01-29",44.41
"1251","2015-01-30",43.740002
"1252","2015-02-02",44.869999
"1253","2015-02-03",45.330002
"1254","2015-02-04",44.950001
"1255","2015-02-05",45.360001
"1256","2015-02-06",45.849998
"1257","2015-02-09",46.779999
"1258","2015-02-10",47.610001
"1259","2015-02-11",48.939999
"1260","2015-02-12",49.599998
"1261","2015-02-13",49.889999
"1262","2015-02-17",50.130001
"1263","2015-02-18",49.439999
"1264","2015-02-19",49.48
"1265","2015-02-20",50.27
"1266","2015-02-23",50.41
"1267","2015-02-24",49.93
"1268","2015-02-25",49.880001
"1269","2015-02-26",49.900002
"1270","2015-02-27",49.290001
"1271","2015-03-02",50.290001
"1272","2015-03-03",50.009998
"1273","2015-03-04",49.59
"1274","2015-03-05",49.700001
"1275","2015-03-06",49.139999
"1276","2015-03-09",49.18
"1277","2015-03-10",49.099998
"1278","2015-03-11",48.970001
"1279","2015-03-12",49.630001
"1280","2015-03-13",48.450001
"1281","2015-03-16",48.490002
"1282","2015-03-17",48.59
"1283","2015-03-18",49.060001
"1284","2015-03-19",48.810001
"1285","2015-03-20",48.93
"1286","2015-03-23",48.889999
"1287","2015-03-24",49.040001
"1288","2015-03-25",48.630001
"1289","2015-03-26",48.630001
"1290","2015-03-27",48.709999
"1291","2015-03-30",49.060001
"1292","2015-03-31",48.689999
"1293","2015-04-01",48.68
"1294","2015-04-02",48.68
"1295","2015-04-06",48.759998
"1296","2015-04-07",48.560001
"1297","2015-04-08",48.830002
"1298","2015-04-09",48.189999
"1299","2015-04-10",48.130001
"1300","2015-04-13",48.5
"1301","2015-04-14",48.48
"1302","2015-04-15",49.349998
"1303","2015-04-16",48.459999
"1304","2015-04-17",48.18
"1305","2015-04-20",48.560001
"1306","2015-04-21",48.470001
"1307","2015-04-22",46.91
"1308","2015-04-23",46
"1309","2015-04-24",46.150002
"1310","2015-04-27",46.310001
"1311","2015-04-28",47.060001
"1312","2015-04-29",46.490002
"1313","2015-04-30",41.689999
"1314","2015-05-01",40
"1315","2015-05-04",39.619999
"1316","2015-05-05",39.759998
"1317","2015-05-06",39.900002
"1318","2015-05-07",40.290001
"1319","2015-05-08",41.16
"1320","2015-05-11",41.389999
"1321","2015-05-12",41.400002
"1322","2015-05-13",41.73
"1323","2015-05-14",42.790001
"1324","2015-05-15",42.68
"1325","2015-05-18",42.57
"1326","2015-05-19",42.189999
"1327","2015-05-20",43.630001
"1328","2015-05-21",43.32
"1329","2015-05-22",43
"1330","2015-05-26",41.73
"1331","2015-05-27",42.220001
"1332","2015-05-28",42.119999
"1333","2015-05-29",41.779999
"1334","2015-06-01",41.25
"1335","2015-06-02",41.529999
"1336","2015-06-03",41.669998
"1337","2015-06-04",41.18
"1338","2015-06-05",40.740002
"1339","2015-06-08",40.540001
"1340","2015-06-09",40.389999
"1341","2015-06-10",40.689999
"1342","2015-06-11",40.43
"1343","2015-06-12",40.52
"1344","2015-06-15",40.220001
"1345","2015-06-16",40.310001
"1346","2015-06-17",40.02
"1347","2015-06-18",39.869999
"1348","2015-06-19",39.77
"1349","2015-06-22",39.810001
"1350","2015-06-23",39.900002
"1351","2015-06-24",40.330002
"1352","2015-06-25",40.080002
"1353","2015-06-26",40.599998
"1354","2015-06-29",39.860001
"1355","2015-06-30",39.75
"1356","2015-07-01",39.779999
"1357","2015-07-02",37.639999
"1358","2015-07-06",36.740002
"1359","2015-07-07",36.669998
"1360","2015-07-08",36.029999
"1361","2015-07-09",36.169998
"1362","2015-07-10",36.049999
"1363","2015-07-13",36.549999
"1364","2015-07-14",36.200001
"1365","2015-07-15",35.619999
"1366","2015-07-16",36.049999
"1367","2015-07-17",35.84
"1368","2015-07-20",35.849998
"1369","2015-07-21",35.689999
"1370","2015-07-22",35.860001
"1371","2015-07-23",35.669998
"1372","2015-07-24",34.720001
"1373","2015-07-27",34.330002
"1374","2015-07-28",34.700001
"1375","2015-07-29",35.639999
"1376","2015-07-30",35.400002
"1377","2015-07-31",35.07
"1378","2015-08-03",34.5
"1379","2015-08-04",34.490002
"1380","2015-08-05",33.830002
"1381","2015-08-06",29.1
"1382","2015-08-07",27.889999
"1383","2015-08-10",28.75
"1384","2015-08-11",28.219999
"1385","2015-08-12",29.059999
"1386","2015-08-13",29.58
"1387","2015-08-14",30.059999
"1388","2015-08-17",29.84
"1389","2015-08-18",30.370001
"1390","2015-08-19",30.23
"1391","2015-08-20",29.76
"1392","2015-08-21",29.24
"1393","2015-08-24",28.26
"1394","2015-08-25",27.92
"1395","2015-08-26",29.98
"1396","2015-08-27",30.559999
"1397","2015-08-28",30.32
"1398","2015-08-31",30.92
"1399","2015-09-01",30.49
"1400","2015-09-02",30.83
"1401","2015-09-03",31.209999
"1402","2015-09-04",30.91
"1403","2015-09-08",31.280001
"1404","2015-09-09",31.34
"1405","2015-09-10",31.040001
"1406","2015-09-11",31.209999
"1407","2015-09-14",30.879999
"1408","2015-09-15",31.24
"1409","2015-09-16",31.58
"1410","2015-09-17",31.040001
"1411","2015-09-18",29.709999
"1412","2015-09-21",29.02
"1413","2015-09-22",28.709999
"1414","2015-09-23",28.469999
"1415","2015-09-24",28.209999
"1416","2015-09-25",27.969999
"1417","2015-09-28",27.16
"1418","2015-09-29",27.24
"1419","2015-09-30",30.09
"1420","2015-10-01",29.129999
"1421","2015-10-02",27.620001
"1422","2015-10-05",29.059999
"1423","2015-10-06",28.809999
"1424","2015-10-07",29.1
"1425","2015-10-08",30.02
"1426","2015-10-09",29.51
"1427","2015-10-12",29.15
"1428","2015-10-13",29.040001
"1429","2015-10-14",28.190001
"1430","2015-10-15",28
"1431","2015-10-16",27.93
"1432","2015-10-19",27.48
"1433","2015-10-20",27.73
"1434","2015-10-21",26.99
"1435","2015-10-22",27.83
"1436","2015-10-23",28.540001
"1437","2015-10-26",27.959999
"1438","2015-10-27",26.879999
"1439","2015-10-28",30.129999
"1440","2015-10-29",32
"1441","2015-10-30",31.559999
"1442","2015-11-02",32.389999
"1443","2015-11-03",31.879999
"1444","2015-11-04",32.240002
"1445","2015-11-05",31.57
"1446","2015-11-06",30.85
"1447","2015-11-09",30.33
"1448","2015-11-10",30.360001
"1449","2015-11-11",29.58
"1450","2015-11-12",28.860001
"1451","2015-11-13",29.700001
"1452","2015-11-16",30.07
"1453","2015-11-17",30.309999
"1454","2015-11-18",30.07
"1455","2015-11-19",30.15
"1456","2015-11-20",30.299999
"1457","2015-11-23",30.17
"1458","2015-11-24",31.030001
"1459","2015-11-25",31.65
"1460","2015-11-27",31.58
"1461","2015-11-30",32.099998
"1462","2015-12-01",32.529999
"1463","2015-12-02",31.92
"1464","2015-12-03",31.440001
"1465","2015-12-04",31.34
"1466","2015-12-07",31.459999
"1467","2015-12-08",30.299999
"1468","2015-12-09",30.200001
"1469","2015-12-10",30.969999
"1470","2015-12-11",30.799999
"1471","2015-12-14",30.379999
"1472","2015-12-15",29.82
"1473","2015-12-16",29.959999
"1474","2015-12-17",29.139999
"1475","2015-12-18",28.459999
"1476","2015-12-21",28.92
"1477","2015-12-22",29.49
"1478","2015-12-23",30.4
"1479","2015-12-24",30.860001
"1480","2015-12-28",30.389999
"1481","2015-12-29",30.889999
"1482","2015-12-30",30.559999
"1483","2015-12-31",29.77
"1484","2016-01-04",28.91
"1485","2016-01-05",28.639999
"1486","2016-01-06",28.58
"1487","2016-01-07",28.030001
"1488","2016-01-08",28
"1489","2016-01-11",29.040001
"1490","2016-01-12",30.200001
"1491","2016-01-13",28.74
"1492","2016-01-14",28.030001
"1493","2016-01-15",27.35
"1494","2016-01-19",27.27
"1495","2016-01-20",28.559999
"1496","2016-01-21",29.16
"1497","2016-01-22",30.57
"1498","2016-01-25",27.26
"1499","2016-01-26",27.889999
"1500","2016-01-27",27.99
"1501","2016-01-28",27.75
"1502","2016-01-29",28.42
"1503","2016-02-01",29.4
"1504","2016-02-02",28.26
"1505","2016-02-03",28.41
"1506","2016-02-04",29.139999
"1507","2016-02-05",28.75
"1508","2016-02-08",28.93
"1509","2016-02-09",27.92
"1510","2016-02-10",27.969999
"1511","2016-02-11",28.280001
"1512","2016-02-12",27.91
"1513","2016-02-16",32.75
"1514","2016-02-17",32.669998
"1515","2016-02-18",33.98
"1516","2016-02-19",34.049999
"1517","2016-02-22",34.119999
"1518","2016-02-23",34.639999
"1519","2016-02-24",34.619999
"1520","2016-02-25",34.119999
"1521","2016-02-26",34.830002
"1522","2016-02-29",34.740002
"1523","2016-03-01",34.990002
"1524","2016-03-02",34.610001
"1525","2016-03-03",35.34
"1526","2016-03-04",34.91
"1527","2016-03-07",35.959999
"1528","2016-03-08",35.080002
"1529","2016-03-09",34.919998
"1530","2016-03-10",35.040001
"1531","2016-03-11",35.630001
"1532","2016-03-14",36.380001
"1533","2016-03-15",36.400002
"1534","2016-03-16",36.68
"1535","2016-03-17",38.040001
"1536","2016-03-18",38.509998
"1537","2016-03-21",37.77
"1538","2016-03-22",37.990002
"1539","2016-03-23",37.119999
"1540","2016-03-24",36.720001
"1541","2016-03-28",35.93
"1542","2016-03-29",36.68
"1543","2016-03-30",37.619999
"1544","2016-03-31",37.240002
"1545","2016-04-01",37.639999
"1546","2016-04-04",36.759998
"1547","2016-04-05",36.470001
"1548","2016-04-06",36.41
"1549","2016-04-07",36.389999
"1550","2016-04-08",36.610001
"1551","2016-04-11",36.860001
"1552","2016-04-12",37.040001
"1553","2016-04-13",38.02
"1554","2016-04-14",38.040001
"1555","2016-04-15",38.220001
"1556","2016-04-18",38.220001
"1557","2016-04-19",38.490002
"1558","2016-04-20",38.279999
"1559","2016-04-21",38.18
"1560","2016-04-22",39.25
"1561","2016-04-25",37.860001
"1562","2016-04-26",38.099998
"1563","2016-04-27",38.740002
"1564","2016-04-28",38.369999
"1565","2016-04-29",38.119999
"1566","2016-05-02",37.849998
"1567","2016-05-03",37.43
"1568","2016-05-04",34.82
"1569","2016-05-05",34.66
"1570","2016-05-06",34.790001
"1571","2016-05-09",34.82
"1572","2016-05-10",35.290001
"1573","2016-05-11",34.950001
"1574","2016-05-12",35.48
"1575","2016-05-13",35.27
"1576","2016-05-16",36.639999
"1577","2016-05-17",35.389999
"1578","2016-05-18",35.419998
"1579","2016-05-19",35.040001
"1580","2016-05-20",36.009998
"1581","2016-05-23",36.860001
"1582","2016-05-24",37.790001
"1583","2016-05-25",37.43
"1584","2016-05-26",37.580002
"1585","2016-05-27",37.700001
"1586","2016-05-31",37.91
"1587","2016-06-01",37.779999
"1588","2016-06-02",37.580002
"1589","2016-06-03",37.619999
"1590","2016-06-06",38.369999
"1591","2016-06-07",38.459999
"1592","2016-06-08",38.990002
"1593","2016-06-09",38.52
"1594","2016-06-10",37.810001
"1595","2016-06-13",37.59
"1596","2016-06-14",37.700001
"1597","2016-06-15",37.59
"1598","2016-06-16",36.990002
"1599","2016-06-17",37.040001
"1600","2016-06-20",38.02
"1601","2016-06-21",36.5
"1602","2016-06-22",35.700001
"1603","2016-06-23",36.310001
"1604","2016-06-24",34.619999
"1605","2016-06-27",33.860001
"1606","2016-06-28",33.93
"1607","2016-06-29",34.25
"1608","2016-06-30",34.959999
"1609","2016-07-01",35.43
"1610","2016-07-05",34.470001
"1611","2016-07-06",34.77
"1612","2016-07-07",35.389999
"1613","2016-07-08",36.830002
"1614","2016-07-11",37.57
"1615","2016-07-12",37.57
"1616","2016-07-13",36.77
"1617","2016-07-14",36.900002
"1618","2016-07-15",37.209999
"1619","2016-07-18",37.240002
"1620","2016-07-19",37.139999
"1621","2016-07-20",37.869999
"1622","2016-07-21",37.73
"1623","2016-07-22",37.950001
"1624","2016-07-25",37.689999
"1625","2016-07-26",37.16
"1626","2016-07-27",37.529999
"1627","2016-07-28",37.560001
"1628","2016-07-29",37.790001
"1629","2016-08-01",35.700001
"1630","2016-08-02",33.130001
"1631","2016-08-03",33.880001
"1632","2016-08-04",35.139999
"1633","2016-08-05",36
"1634","2016-08-08",35.860001
"1635","2016-08-09",36.02
"1636","2016-08-10",35.84
"1637","2016-08-11",36.099998
"1638","2016-08-12",35.740002
"1639","2016-08-15",37.150002
"1640","2016-08-16",36.889999
"1641","2016-08-17",36.669998
"1642","2016-08-18",36.759998
"1643","2016-08-19",36.889999
"1644","2016-08-22",36.75
"1645","2016-08-23",37.130001
"1646","2016-08-24",37.759998
"1647","2016-08-25",37.619999
"1648","2016-08-26",37.150002
"1649","2016-08-29",37.150002
"1650","2016-08-30",37.099998
"1651","2016-08-31",37.299999
"1652","2016-09-01",38
"1653","2016-09-02",37.810001
"1654","2016-09-06",36.98
"1655","2016-09-07",36.419998
"1656","2016-09-08",35.720001
"1657","2016-09-09",34.23
"1658","2016-09-12",34.93
"1659","2016-09-13",34.139999
"1660","2016-09-14",33.990002
"1661","2016-09-15",34.970001
"1662","2016-09-16",34.639999
"1663","2016-09-19",34.360001
"1664","2016-09-20",34.040001
"1665","2016-09-21",34.59
"1666","2016-09-22",34.959999
"1667","2016-09-23",34.59
"1668","2016-09-26",34.290001
"1669","2016-09-27",34.689999
"1670","2016-09-28",35.75
"1671","2016-09-29",35.490002
"1672","2016-09-30",36.299999
"1673","2016-10-03",36.619999
"1674","2016-10-04",38.709999
"1675","2016-10-05",37.419998
"1676","2016-10-06",38.169998
"1677","2016-10-07",36.209999
"1678","2016-10-10",36.02
"1679","2016-10-11",35.779999
"1680","2016-10-12",35.860001
"1681","2016-10-13",35.740002
"1682","2016-10-14",35.82
"1683","2016-10-17",36.209999
"1684","2016-10-18",36.619999
"1685","2016-10-19",36.740002
"1686","2016-10-20",36.689999
"1687","2016-10-21",36.700001
"1688","2016-10-24",37.099998
"1689","2016-10-25",36.43
"1690","2016-10-26",37.849998
"1691","2016-10-27",38.299999
"1692","2016-10-28",38.34
"1693","2016-10-31",38.09
"1694","2016-11-01",36.869999
"1695","2016-11-02",36.709999
"1696","2016-11-03",36.830002
"1697","2016-11-04",37.189999
"1698","2016-11-07",38.400002
"1699","2016-11-08",37.900002
"1700","2016-11-09",39.98
"1701","2016-11-10",40.290001
"1702","2016-11-11",40.009998
"1703","2016-11-14",40.869999
"1704","2016-11-15",41.09
"1705","2016-11-16",40.98
"1706","2016-11-17",41.41
"1707","2016-11-18",41.34
"1708","2016-11-21",41.060001
"1709","2016-11-22",41.490002
"1710","2016-11-23",42.09
"1711","2016-11-25",42
"1712","2016-11-28",41.57
"1713","2016-11-29",40.790001
"1714","2016-11-30",40.98
"1715","2016-12-01",41.130001
"1716","2016-12-02",41.16
"1717","2016-12-05",41.599998
"1718","2016-12-06",42.400002
"1719","2016-12-07",43.490002
"1720","2016-12-08",42.970001
"1721","2016-12-09",42.950001
"1722","2016-12-12",42.610001
"1723","2016-12-13",41.560001
"1724","2016-12-14",40.84
"1725","2016-12-15",41.59
"1726","2016-12-16",41.48
"1727","2016-12-19",41.389999
"1728","2016-12-20",42.490002
"1729","2016-12-21",42.299999
"1730","2016-12-22",42.080002
"1731","2016-12-23",42.09
"1732","2016-12-27",42.130001
"1733","2016-12-28",41.209999
"1734","2016-12-29",41.119999
"1735","2016-12-30",40.740002
"1736","2017-01-03",41.939999
"1737","2017-01-04",42
"1738","2017-01-05",41.119999
"1739","2017-01-06",40.709999
"1740","2017-01-09",40.290001
"1741","2017-01-10",40.779999
"1742","2017-01-11",40.619999
"1743","2017-01-12",40.91
"1744","2017-01-13",37.990002
"1745","2017-01-17",37.75
"1746","2017-01-18",37.860001
"1747","2017-01-19",38.360001
"1748","2017-01-20",38.599998
"1749","2017-01-23",38.689999
"1750","2017-01-24",40.049999
"1751","2017-01-25",40.450001
"1752","2017-01-26",40.689999
"1753","2017-01-27",40.310001
"1754","2017-01-30",39.880001
"1755","2017-01-31",40.259998
"1756","2017-02-01",40.25
"1757","2017-02-02",40.220001
"1758","2017-02-03",40.599998
"1759","2017-02-06",40.549999
"1760","2017-02-07",41.290001
"1761","2017-02-08",40.790001
"1762","2017-02-09",41.790001
"1763","2017-02-10",42.209999
"1764","2017-02-13",42.639999
"1765","2017-02-14",39.799999
"1766","2017-02-15",40.5
"1767","2017-02-16",40.16
"1768","2017-02-17",40.450001
"1769","2017-02-21",40.34
"1770","2017-02-22",40.740002
"1771","2017-02-23",40.07
"1772","2017-02-24",39.299999
"1773","2017-02-27",39.869999
"1774","2017-02-28",39.040001
"1775","2017-03-01",39.830002
"1776","2017-03-02",39.669998
"1777","2017-03-03",39.470001
"1778","2017-03-06",39.549999
"1779","2017-03-07",39.18
"1780","2017-03-08",38.66
"1781","2017-03-09",38.380001
"1782","2017-03-10",38.66
"1783","2017-03-13",39.169998
"1784","2017-03-14",37.990002
"1785","2017-03-15",38.740002
"1786","2017-03-16",38.52
"1787","2017-03-17",38.459999
"1788","2017-03-20",38.07
"1789","2017-03-21",36.790001
"1790","2017-03-22",37.009998
"1791","2017-03-23",37.32
"1792","2017-03-24",37.310001
"1793","2017-03-27",37.490002
"1794","2017-03-28",37.509998
"1795","2017-03-29",37.400002
"1796","2017-03-30",37.509998
"1797","2017-03-31",37.279999
"1798","2017-04-03",37.029999
"1799","2017-04-04",36.919998
"1800","2017-04-05",34.790001
"1801","2017-04-06",35.77
"1802","2017-04-07",35.889999
"1803","2017-04-10",36.189999
"1804","2017-04-11",36.610001
"1805","2017-04-12",35.599998
"1806","2017-04-13",35.049999
"1807","2017-04-17",35.75
"1808","2017-04-18",35.689999
"1809","2017-04-19",35.5
"1810","2017-04-20",35.970001
"1811","2017-04-21",35.990002
"1812","2017-04-24",36.720001
"1813","2017-04-25",37.130001
"1814","2017-04-26",37.290001
"1815","2017-04-27",36.23
"1816","2017-04-28",35.169998
"1817","2017-05-01",35.540001
"1818","2017-05-02",35.799999
"1819","2017-05-03",35.299999
"1820","2017-05-04",35.68
"1821","2017-05-05",36.080002
"1822","2017-05-08",36.02
"1823","2017-05-09",36.029999
"1824","2017-05-10",35.939999
"1825","2017-05-11",36.02
"1826","2017-05-12",35.139999
"1827","2017-05-15",35.75
"1828","2017-05-16",35.639999
"1829","2017-05-17",35.049999
"1830","2017-05-18",34.91
"1831","2017-05-19",35.220001
"1832","2017-05-22",35.09
"1833","2017-05-23",35.18
"1834","2017-05-24",34.93
"1835","2017-05-25",34.75
"1836","2017-05-26",34.830002
"1837","2017-05-30",34.52
"1838","2017-05-31",34.650002
"1839","2017-06-01",35.919998
"1840","2017-06-02",35.950001
"1841","2017-06-05",35.630001
"1842","2017-06-06",35.400002
"1843","2017-06-07",35.330002
"1844","2017-06-08",35.349998
"1845","2017-06-09",36.279999
"1846","2017-06-12",36.029999
"1847","2017-06-13",36.060001
"1848","2017-06-14",35.990002
"1849","2017-06-15",36
"1850","2017-06-16",35.599998
"1851","2017-06-19",36.09
"1852","2017-06-20",35.650002
"1853","2017-06-21",35.369999
"1854","2017-06-22",35.529999
"1855","2017-06-23",35.900002
"1856","2017-06-26",35.59
"1857","2017-06-27",35.43
"1858","2017-06-28",35.75
"1859","2017-06-29",36.150002
"1860","2017-06-30",36.130001
"1861","2017-07-03",36.59
"1862","2017-07-05",36.75
"1863","2017-07-06",36.029999
"1864","2017-07-07",36.139999
"1865","2017-07-10",36.150002
