"","date","HWKN"
"991","2010-12-07",44.34
"992","2010-12-08",43.75
"993","2010-12-09",44.98
"994","2010-12-10",45.099998
"995","2010-12-13",45.23
"996","2010-12-14",45.900002
"997","2010-12-15",46
"998","2010-12-16",49.209999
"999","2010-12-17",47.130001
"1000","2010-12-20",46.02
"1001","2010-12-21",43.439999
"1002","2010-12-22",42.02
"1003","2010-12-23",42.799999
"1004","2010-12-27",43.529999
"1005","2010-12-28",43.709999
"1006","2010-12-29",44.650002
"1007","2010-12-30",44.66
"1008","2010-12-31",44.400002
"1009","2011-01-03",44.549999
"1010","2011-01-04",44.25
"1011","2011-01-05",45.009998
"1012","2011-01-06",44.869999
"1013","2011-01-07",45.029999
"1014","2011-01-10",45.689999
"1015","2011-01-11",45.459999
"1016","2011-01-12",45.330002
"1017","2011-01-13",45.23
"1018","2011-01-14",46.540001
"1019","2011-01-18",46.330002
"1020","2011-01-19",45.290001
"1021","2011-01-20",44.529999
"1022","2011-01-21",44.740002
"1023","2011-01-24",44.830002
"1024","2011-01-25",45.209999
"1025","2011-01-26",46.139999
"1026","2011-01-27",38.82
"1027","2011-01-28",40.009998
"1028","2011-01-31",39.27
"1029","2011-02-01",39.23
"1030","2011-02-02",38.939999
"1031","2011-02-03",39.099998
"1032","2011-02-04",38.130001
"1033","2011-02-07",38.669998
"1034","2011-02-08",39.290001
"1035","2011-02-09",38.360001
"1036","2011-02-10",39.32
"1037","2011-02-11",38.669998
"1038","2011-02-14",38.91
"1039","2011-02-15",38.66
"1040","2011-02-16",38.779999
"1041","2011-02-17",39.450001
"1042","2011-02-18",39.279999
"1043","2011-02-22",38.5
"1044","2011-02-23",38.360001
"1045","2011-02-24",39.119999
"1046","2011-02-25",38.860001
"1047","2011-02-28",38.27
"1048","2011-03-01",36.57
"1049","2011-03-02",36.529999
"1050","2011-03-03",37.040001
"1051","2011-03-04",36.84
"1052","2011-03-07",36.380001
"1053","2011-03-08",37.509998
"1054","2011-03-09",37.540001
"1055","2011-03-10",36.349998
"1056","2011-03-11",36.639999
"1057","2011-03-14",37.18
"1058","2011-03-15",37.220001
"1059","2011-03-16",36.66
"1060","2011-03-17",38.110001
"1061","2011-03-18",39.209999
"1062","2011-03-21",40.169998
"1063","2011-03-22",40.029999
"1064","2011-03-23",40.049999
"1065","2011-03-24",40.169998
"1066","2011-03-25",39.470001
"1067","2011-03-28",39.939999
"1068","2011-03-29",40.470001
"1069","2011-03-30",41.5
"1070","2011-03-31",41.080002
"1071","2011-04-01",40.869999
"1072","2011-04-04",41.119999
"1073","2011-04-05",41.439999
"1074","2011-04-06",41.48
"1075","2011-04-07",41.110001
"1076","2011-04-08",40.48
"1077","2011-04-11",40.330002
"1078","2011-04-12",39.900002
"1079","2011-04-13",40
"1080","2011-04-14",40.139999
"1081","2011-04-15",39.130001
"1082","2011-04-18",39.169998
"1083","2011-04-19",39.150002
"1084","2011-04-20",41.75
"1085","2011-04-21",44.02
"1086","2011-04-25",44.490002
"1087","2011-04-26",44.650002
"1088","2011-04-27",46.009998
"1089","2011-04-28",46.709999
"1090","2011-04-29",47.040001
"1091","2011-05-02",46.5
"1092","2011-05-03",45.130001
"1093","2011-05-04",46.509998
"1094","2011-05-05",45.919998
"1095","2011-05-06",44.93
"1096","2011-05-09",45.860001
"1097","2011-05-10",46.369999
"1098","2011-05-11",45.080002
"1099","2011-05-12",44.52
"1100","2011-05-13",44.310001
"1101","2011-05-16",42.939999
"1102","2011-05-17",41.720001
"1103","2011-05-18",42.060001
"1104","2011-05-19",43.25
"1105","2011-05-20",42.610001
"1106","2011-05-23",41.91
"1107","2011-05-24",41.77
"1108","2011-05-25",42.279999
"1109","2011-05-26",42.610001
"1110","2011-05-27",42.630001
"1111","2011-05-31",43.549999
"1112","2011-06-01",39.310001
"1113","2011-06-02",38.939999
"1114","2011-06-03",38.130001
"1115","2011-06-06",36.990002
"1116","2011-06-07",36.790001
"1117","2011-06-08",35.389999
"1118","2011-06-09",35.299999
"1119","2011-06-10",34.290001
"1120","2011-06-13",33.650002
"1121","2011-06-14",34.610001
"1122","2011-06-15",34.310001
"1123","2011-06-16",34.889999
"1124","2011-06-17",35.139999
"1125","2011-06-20",35.919998
"1126","2011-06-21",36.48
"1127","2011-06-22",35.450001
"1128","2011-06-23",35.43
"1129","2011-06-24",34.740002
"1130","2011-06-27",35.150002
"1131","2011-06-28",35.639999
"1132","2011-06-29",35.52
"1133","2011-06-30",36.220001
"1134","2011-07-01",36.970001
"1135","2011-07-05",36.16
"1136","2011-07-06",36.18
"1137","2011-07-07",37.57
"1138","2011-07-08",37.029999
"1139","2011-07-11",36.939999
"1140","2011-07-12",36.669998
"1141","2011-07-13",37.43
"1142","2011-07-14",36.200001
"1143","2011-07-15",36.830002
"1144","2011-07-18",36.970001
"1145","2011-07-19",37.75
"1146","2011-07-20",38.02
"1147","2011-07-21",37.950001
"1148","2011-07-22",37.360001
"1149","2011-07-25",36.970001
"1150","2011-07-26",35.599998
"1151","2011-07-27",34.330002
"1152","2011-07-28",33.75
"1153","2011-07-29",34.419998
"1154","2011-08-01",34.73
"1155","2011-08-02",34.299999
"1156","2011-08-03",33.82
"1157","2011-08-04",32.439999
"1158","2011-08-05",32.700001
"1159","2011-08-08",30.75
"1160","2011-08-09",32.709999
"1161","2011-08-10",30.799999
"1162","2011-08-11",32.599998
"1163","2011-08-12",32.779999
"1164","2011-08-15",34.02
"1165","2011-08-16",33.799999
"1166","2011-08-17",33.25
"1167","2011-08-18",32.400002
"1168","2011-08-19",32.860001
"1169","2011-08-22",33.09
"1170","2011-08-23",35.119999
"1171","2011-08-24",35.77
"1172","2011-08-25",34.57
"1173","2011-08-26",34.57
"1174","2011-08-29",36.939999
"1175","2011-08-30",36.5
"1176","2011-08-31",36.25
"1177","2011-09-01",34.84
"1178","2011-09-02",32.939999
"1179","2011-09-06",32.950001
"1180","2011-09-07",35.48
"1181","2011-09-08",34.34
"1182","2011-09-09",32.91
"1183","2011-09-12",33.18
"1184","2011-09-13",34.77
"1185","2011-09-14",35.419998
"1186","2011-09-15",35.900002
"1187","2011-09-16",35.360001
"1188","2011-09-19",35.18
"1189","2011-09-20",34.099998
"1190","2011-09-21",32.389999
"1191","2011-09-22",30.66
"1192","2011-09-23",31.76
"1193","2011-09-26",32.290001
"1194","2011-09-27",34.169998
"1195","2011-09-28",31.700001
"1196","2011-09-29",33.130001
"1197","2011-09-30",31.84
"1198","2011-10-03",29.66
"1199","2011-10-04",32.740002
"1200","2011-10-05",32.900002
"1201","2011-10-06",32.580002
"1202","2011-10-07",32.759998
"1203","2011-10-10",33.740002
"1204","2011-10-11",35.59
"1205","2011-10-12",36
"1206","2011-10-13",37.5
"1207","2011-10-14",39.540001
"1208","2011-10-17",36.689999
"1209","2011-10-18",37.619999
"1210","2011-10-19",36.389999
"1211","2011-10-20",35.73
"1212","2011-10-21",36.299999
"1213","2011-10-24",38.049999
"1214","2011-10-25",35.41
"1215","2011-10-26",38.700001
"1216","2011-10-27",39.990002
"1217","2011-10-28",39.68
"1218","2011-10-31",38.279999
"1219","2011-11-01",35.860001
"1220","2011-11-02",38.389999
"1221","2011-11-03",40.240002
"1222","2011-11-04",40.02
"1223","2011-11-07",39.52
"1224","2011-11-08",40.669998
"1225","2011-11-09",38.110001
"1226","2011-11-10",38.130001
"1227","2011-11-11",39.5
"1228","2011-11-14",39.540001
"1229","2011-11-15",39.959999
"1230","2011-11-16",39.009998
"1231","2011-11-17",38.220001
"1232","2011-11-18",37.98
"1233","2011-11-21",36.07
"1234","2011-11-22",36.18
"1235","2011-11-23",35.009998
"1236","2011-11-25",34.16
"1237","2011-11-28",35.560001
"1238","2011-11-29",35
"1239","2011-11-30",39.509998
"1240","2011-12-01",38.77
"1241","2011-12-02",37.799999
"1242","2011-12-05",38.080002
"1243","2011-12-06",38.59
"1244","2011-12-07",38.970001
"1245","2011-12-08",36.540001
"1246","2011-12-09",39.209999
"1247","2011-12-12",37.869999
"1248","2011-12-13",36.490002
"1249","2011-12-14",35.349998
"1250","2011-12-15",35.52
"1251","2011-12-16",36.110001
"1252","2011-12-19",35.330002
"1253","2011-12-20",37.75
"1254","2011-12-21",38.82
"1255","2011-12-22",37.990002
"1256","2011-12-23",37.950001
"1257","2011-12-27",37
"1258","2011-12-28",35.810001
"1259","2011-12-29",36.049999
"1260","2011-12-30",36.860001
"1261","2012-01-03",36.939999
"1262","2012-01-04",36.59
"1263","2012-01-05",35.549999
"1264","2012-01-06",37.240002
"1265","2012-01-09",37.240002
"1266","2012-01-10",38.349998
"1267","2012-01-11",39
"1268","2012-01-12",39.939999
"1269","2012-01-13",39.23
"1270","2012-01-17",39.110001
"1271","2012-01-18",39.73
"1272","2012-01-19",39.040001
"1273","2012-01-20",39.75
"1274","2012-01-23",39.59
"1275","2012-01-24",40.549999
"1276","2012-01-25",40.57
"1277","2012-01-26",40.66
"1278","2012-01-27",40.849998
"1279","2012-01-30",39.91
"1280","2012-01-31",39.630001
"1281","2012-02-01",40.77
"1282","2012-02-02",40.720001
"1283","2012-02-03",42.099998
"1284","2012-02-06",41.07
"1285","2012-02-07",41.200001
"1286","2012-02-08",41.259998
"1287","2012-02-09",40.810001
"1288","2012-02-10",40.389999
"1289","2012-02-13",41.619999
"1290","2012-02-14",40.790001
"1291","2012-02-15",40.509998
"1292","2012-02-16",40.799999
"1293","2012-02-17",41.209999
"1294","2012-02-21",40.290001
"1295","2012-02-22",40.5
"1296","2012-02-23",41.119999
"1297","2012-02-24",40.970001
"1298","2012-02-27",41.169998
"1299","2012-02-28",40.16
"1300","2012-02-29",38.75
"1301","2012-03-01",38.150002
"1302","2012-03-02",36.400002
"1303","2012-03-05",36.400002
"1304","2012-03-06",34.75
"1305","2012-03-07",34.790001
"1306","2012-03-08",35.389999
"1307","2012-03-09",36.16
"1308","2012-03-12",35.869999
"1309","2012-03-13",37.439999
"1310","2012-03-14",37.09
"1311","2012-03-15",37.759998
"1312","2012-03-16",37.52
"1313","2012-03-19",37.389999
"1314","2012-03-20",36.5
"1315","2012-03-21",36.279999
"1316","2012-03-22",35.07
"1317","2012-03-23",36.43
"1318","2012-03-26",38.310001
"1319","2012-03-27",38.389999
"1320","2012-03-28",37.720001
"1321","2012-03-29",38.380001
"1322","2012-03-30",37.200001
"1323","2012-04-02",37.060001
"1324","2012-04-03",37.240002
"1325","2012-04-04",36.869999
"1326","2012-04-05",37.549999
"1327","2012-04-09",36.82
"1328","2012-04-10",36.049999
"1329","2012-04-11",36.860001
"1330","2012-04-12",37.130001
"1331","2012-04-13",36.07
"1332","2012-04-16",36.389999
"1333","2012-04-17",36.529999
"1334","2012-04-18",35.470001
"1335","2012-04-19",35
"1336","2012-04-20",35.759998
"1337","2012-04-23",34.490002
"1338","2012-04-24",34.91
"1339","2012-04-25",35.130001
"1340","2012-04-26",35.419998
"1341","2012-04-27",35.630001
"1342","2012-04-30",34.73
"1343","2012-05-01",33.810001
"1344","2012-05-02",33.27
"1345","2012-05-03",32.830002
"1346","2012-05-04",32.52
"1347","2012-05-07",32.869999
"1348","2012-05-08",33.16
"1349","2012-05-09",32.919998
"1350","2012-05-10",32.73
"1351","2012-05-11",32.380001
"1352","2012-05-14",31.84
"1353","2012-05-15",31.35
"1354","2012-05-16",31.67
"1355","2012-05-17",31.530001
"1356","2012-05-18",31.52
"1357","2012-05-21",33.889999
"1358","2012-05-22",33.240002
"1359","2012-05-23",33.68
"1360","2012-05-24",33.560001
"1361","2012-05-25",33.84
"1362","2012-05-29",33.41
"1363","2012-05-30",33.110001
"1364","2012-05-31",33.009998
"1365","2012-06-01",31.59
"1366","2012-06-04",31.98
"1367","2012-06-05",32.110001
"1368","2012-06-06",33.029999
"1369","2012-06-07",33.509998
"1370","2012-06-08",34.189999
"1371","2012-06-11",32.919998
"1372","2012-06-12",33.59
"1373","2012-06-13",33.630001
"1374","2012-06-14",34.32
"1375","2012-06-15",35.02
"1376","2012-06-18",34.59
"1377","2012-06-19",36
"1378","2012-06-20",35.740002
"1379","2012-06-21",33.709999
"1380","2012-06-22",35.810001
"1381","2012-06-25",35.689999
"1382","2012-06-26",36.169998
"1383","2012-06-27",36.540001
"1384","2012-06-28",36.5
"1385","2012-06-29",38.18
"1386","2012-07-02",38.919998
"1387","2012-07-03",39.709999
"1388","2012-07-05",39.759998
"1389","2012-07-06",39.009998
"1390","2012-07-09",40.150002
"1391","2012-07-10",39.130001
"1392","2012-07-11",40.009998
"1393","2012-07-12",40.150002
"1394","2012-07-13",41.130001
"1395","2012-07-16",41.110001
"1396","2012-07-17",41.240002
"1397","2012-07-18",41.200001
"1398","2012-07-19",40.310001
"1399","2012-07-20",39.48
"1400","2012-07-23",39.27
"1401","2012-07-24",37.599998
"1402","2012-07-25",37.990002
"1403","2012-07-26",38.75
"1404","2012-07-27",40.16
"1405","2012-07-30",38.630001
"1406","2012-07-31",38.040001
"1407","2012-08-01",36.43
"1408","2012-08-02",36.650002
"1409","2012-08-03",39.810001
"1410","2012-08-06",38.27
"1411","2012-08-07",37.700001
"1412","2012-08-08",38.07
"1413","2012-08-09",37.82
"1414","2012-08-10",37.709999
"1415","2012-08-13",36.950001
"1416","2012-08-14",36.880001
"1417","2012-08-15",37.939999
"1418","2012-08-16",38.169998
"1419","2012-08-17",38.709999
"1420","2012-08-20",37.91
"1421","2012-08-21",38.049999
"1422","2012-08-22",38.330002
"1423","2012-08-23",38.119999
"1424","2012-08-24",38.540001
"1425","2012-08-27",38.950001
"1426","2012-08-28",38.779999
"1427","2012-08-29",38.799999
"1428","2012-08-30",38.57
"1429","2012-08-31",38.619999
"1430","2012-09-04",38.810001
"1431","2012-09-05",38.93
"1432","2012-09-06",40.150002
"1433","2012-09-07",40.700001
"1434","2012-09-10",41.259998
"1435","2012-09-11",40.34
"1436","2012-09-12",40.360001
"1437","2012-09-13",41.25
"1438","2012-09-14",40.380001
"1439","2012-09-17",39.720001
"1440","2012-09-18",40.700001
"1441","2012-09-19",40.950001
"1442","2012-09-20",41.080002
"1443","2012-09-21",41.360001
"1444","2012-09-24",41.5
"1445","2012-09-25",41.040001
"1446","2012-09-26",40.84
"1447","2012-09-27",41.830002
"1448","2012-09-28",41.549999
"1449","2012-10-01",41.68
"1450","2012-10-02",41.57
"1451","2012-10-03",41.48
"1452","2012-10-04",40.939999
"1453","2012-10-05",40.509998
"1454","2012-10-08",40.169998
"1455","2012-10-09",39.709999
"1456","2012-10-10",39.560001
"1457","2012-10-11",39.5
"1458","2012-10-12",39.290001
"1459","2012-10-15",39.32
"1460","2012-10-16",39.68
"1461","2012-10-17",40.369999
"1462","2012-10-18",40.919998
"1463","2012-10-19",40.610001
"1464","2012-10-22",40.610001
"1465","2012-10-23",40.400002
"1466","2012-10-24",39.52
"1467","2012-10-25",39.560001
"1468","2012-10-26",39.52
"1469","2012-10-31",39.099998
"1470","2012-11-01",39.810001
"1471","2012-11-02",38.52
"1472","2012-11-05",38.810001
"1473","2012-11-06",39.540001
"1474","2012-11-07",37.709999
"1475","2012-11-08",36.599998
"1476","2012-11-09",37.459999
"1477","2012-11-12",38.369999
"1478","2012-11-13",37.990002
"1479","2012-11-14",37
"1480","2012-11-15",36.959999
"1481","2012-11-16",36.689999
"1482","2012-11-19",37.66
"1483","2012-11-20",37.459999
"1484","2012-11-21",37.360001
"1485","2012-11-23",36.950001
"1486","2012-11-26",37.950001
"1487","2012-11-27",38.029999
"1488","2012-11-28",38.830002
"1489","2012-11-29",40.290001
"1490","2012-11-30",40
"1491","2012-12-03",38.830002
"1492","2012-12-04",39.41
"1493","2012-12-05",39.139999
"1494","2012-12-06",39.360001
"1495","2012-12-07",39.66
"1496","2012-12-10",39.93
"1497","2012-12-11",40.779999
"1498","2012-12-12",40.380001
"1499","2012-12-13",39.959999
"1500","2012-12-14",39.5
"1501","2012-12-17",39.900002
"1502","2012-12-18",39.700001
"1503","2012-12-19",39.669998
"1504","2012-12-20",39.639999
"1505","2012-12-21",39.369999
"1506","2012-12-24",39.43
"1507","2012-12-26",38.759998
"1508","2012-12-27",37.919998
"1509","2012-12-28",37.48
"1510","2012-12-31",38.639999
"1511","2013-01-02",40.080002
"1512","2013-01-03",40.439999
"1513","2013-01-04",39.959999
"1514","2013-01-07",39.43
"1515","2013-01-08",38.490002
"1516","2013-01-09",39.09
"1517","2013-01-10",38.900002
"1518","2013-01-11",39.290001
"1519","2013-01-14",39.380001
"1520","2013-01-15",39.150002
"1521","2013-01-16",38.700001
"1522","2013-01-17",39.580002
"1523","2013-01-18",39.299999
"1524","2013-01-22",39.27
"1525","2013-01-23",38.529999
"1526","2013-01-24",39.130001
"1527","2013-01-25",38.16
"1528","2013-01-28",38.599998
"1529","2013-01-29",38.889999
"1530","2013-01-30",38.639999
"1531","2013-01-31",39.02
"1532","2013-02-01",39
"1533","2013-02-04",38.529999
"1534","2013-02-05",39.32
"1535","2013-02-06",39
"1536","2013-02-07",38.700001
"1537","2013-02-08",39.080002
"1538","2013-02-11",38.799999
"1539","2013-02-12",38.779999
"1540","2013-02-13",38.98
"1541","2013-02-14",39.25
"1542","2013-02-15",38.849998
"1543","2013-02-19",38.790001
"1544","2013-02-20",38.209999
"1545","2013-02-21",38.459999
"1546","2013-02-22",38.759998
"1547","2013-02-25",38.02
"1548","2013-02-26",38.290001
"1549","2013-02-27",38.93
"1550","2013-02-28",39.439999
"1551","2013-03-01",40.290001
"1552","2013-03-04",39.849998
"1553","2013-03-05",39.959999
"1554","2013-03-06",40.240002
"1555","2013-03-07",40.310001
"1556","2013-03-08",40.66
"1557","2013-03-11",40.240002
"1558","2013-03-12",39.040001
"1559","2013-03-13",39.200001
"1560","2013-03-14",39.93
"1561","2013-03-15",39.349998
"1562","2013-03-18",39.209999
"1563","2013-03-19",39.400002
"1564","2013-03-20",39.709999
"1565","2013-03-21",39.029999
"1566","2013-03-22",39.150002
"1567","2013-03-25",39.279999
"1568","2013-03-26",39.34
"1569","2013-03-27",39.93
"1570","2013-03-28",39.950001
"1571","2013-04-01",39.259998
"1572","2013-04-02",39.110001
"1573","2013-04-03",38.799999
"1574","2013-04-04",39.049999
"1575","2013-04-05",39.18
"1576","2013-04-08",39.75
"1577","2013-04-09",38.73
"1578","2013-04-10",39.580002
"1579","2013-04-11",37.849998
"1580","2013-04-12",37.93
"1581","2013-04-15",36.990002
"1582","2013-04-16",36.779999
"1583","2013-04-17",37.07
"1584","2013-04-18",36.619999
"1585","2013-04-19",37.080002
"1586","2013-04-22",37.23
"1587","2013-04-23",37.330002
"1588","2013-04-24",37.610001
"1589","2013-04-25",37.549999
"1590","2013-04-26",36.529999
"1591","2013-04-29",36.580002
"1592","2013-04-30",37.189999
"1593","2013-05-01",36.240002
"1594","2013-05-02",36.610001
"1595","2013-05-03",37.720001
"1596","2013-05-06",37.950001
"1597","2013-05-07",37.02
"1598","2013-05-08",38.650002
"1599","2013-05-09",38.349998
"1600","2013-05-10",38.419998
"1601","2013-05-13",38.18
"1602","2013-05-14",38.869999
"1603","2013-05-15",39.34
"1604","2013-05-16",39.689999
"1605","2013-05-17",40.25
"1606","2013-05-20",40.150002
"1607","2013-05-21",39.68
"1608","2013-05-22",39.259998
"1609","2013-05-23",39.580002
"1610","2013-05-24",39.470001
"1611","2013-05-28",40.990002
"1612","2013-05-29",39.91
"1613","2013-05-30",40.25
"1614","2013-05-31",39.880001
"1615","2013-06-03",40.619999
"1616","2013-06-04",40.41
"1617","2013-06-05",39.82
"1618","2013-06-06",40.240002
"1619","2013-06-07",40.18
"1620","2013-06-10",40.549999
"1621","2013-06-11",40.549999
"1622","2013-06-12",39.560001
"1623","2013-06-13",40.380001
"1624","2013-06-14",39.259998
"1625","2013-06-17",39.560001
"1626","2013-06-18",40.75
"1627","2013-06-19",40.029999
"1628","2013-06-20",39.610001
"1629","2013-06-21",40
"1630","2013-06-24",39.66
"1631","2013-06-25",40.259998
"1632","2013-06-26",39.09
"1633","2013-06-27",39.380001
"1634","2013-06-28",39.389999
"1635","2013-07-01",40.25
"1636","2013-07-02",39.439999
"1637","2013-07-03",39.630001
"1638","2013-07-05",41
"1639","2013-07-08",40.990002
"1640","2013-07-09",41.450001
"1641","2013-07-10",41.810001
"1642","2013-07-11",42.66
"1643","2013-07-12",42.290001
"1644","2013-07-15",42.330002
"1645","2013-07-16",42.150002
"1646","2013-07-17",42.34
"1647","2013-07-18",42.41
"1648","2013-07-19",42.5
"1649","2013-07-22",42.900002
"1650","2013-07-23",43.209999
"1651","2013-07-24",43.07
"1652","2013-07-25",43.799999
"1653","2013-07-26",43.27
"1654","2013-07-29",43.130001
"1655","2013-07-30",43.279999
"1656","2013-07-31",38.75
"1657","2013-08-01",40.419998
"1658","2013-08-02",41.73
"1659","2013-08-05",41.889999
"1660","2013-08-06",40.869999
"1661","2013-08-07",40.740002
"1662","2013-08-08",40.860001
"1663","2013-08-09",40
"1664","2013-08-12",40.299999
"1665","2013-08-13",40.509998
"1666","2013-08-14",40.009998
"1667","2013-08-15",37.720001
"1668","2013-08-16",37.799999
"1669","2013-08-19",38.310001
"1670","2013-08-20",38.75
"1671","2013-08-21",38.110001
"1672","2013-08-22",38.540001
"1673","2013-08-23",38.900002
"1674","2013-08-26",38.57
"1675","2013-08-27",37.32
"1676","2013-08-28",37.59
"1677","2013-08-29",37.799999
"1678","2013-08-30",37.080002
"1679","2013-09-03",37.459999
"1680","2013-09-04",37.59
"1681","2013-09-05",37.68
"1682","2013-09-06",37.599998
"1683","2013-09-09",38.689999
"1684","2013-09-10",38.939999
"1685","2013-09-11",38.48
"1686","2013-09-12",37.599998
"1687","2013-09-13",37.740002
"1688","2013-09-16",37.630001
"1689","2013-09-17",37.52
"1690","2013-09-18",37.68
"1691","2013-09-19",37.41
"1692","2013-09-20",37.389999
"1693","2013-09-23",37.610001
"1694","2013-09-24",38.470001
"1695","2013-09-25",38.200001
"1696","2013-09-26",37.349998
"1697","2013-09-27",37.869999
"1698","2013-09-30",37.740002
"1699","2013-10-01",37.759998
"1700","2013-10-02",37.07
"1701","2013-10-03",36.990002
"1702","2013-10-04",37.419998
"1703","2013-10-07",36.509998
"1704","2013-10-08",36.349998
"1705","2013-10-09",36.439999
"1706","2013-10-10",36.360001
"1707","2013-10-11",36.619999
"1708","2013-10-14",36.150002
"1709","2013-10-15",36
"1710","2013-10-16",36.09
"1711","2013-10-17",36.57
"1712","2013-10-18",36.060001
"1713","2013-10-21",36.32
"1714","2013-10-22",37.040001
"1715","2013-10-23",37.040001
"1716","2013-10-24",37.23
"1717","2013-10-25",37.369999
"1718","2013-10-28",37.439999
"1719","2013-10-29",38.099998
"1720","2013-10-30",37.25
"1721","2013-10-31",36.009998
"1722","2013-11-01",36.110001
"1723","2013-11-04",36.060001
"1724","2013-11-05",35.610001
"1725","2013-11-06",36.119999
"1726","2013-11-07",35.66
"1727","2013-11-08",36.419998
"1728","2013-11-11",36.139999
"1729","2013-11-12",35.849998
"1730","2013-11-13",35.990002
"1731","2013-11-14",35.75
"1732","2013-11-15",36.02
"1733","2013-11-18",35.810001
"1734","2013-11-19",35.82
"1735","2013-11-20",35.700001
"1736","2013-11-21",36.959999
"1737","2013-11-22",36.860001
"1738","2013-11-25",37.049999
"1739","2013-11-26",37.23
"1740","2013-11-27",37.48
"1741","2013-11-29",37.759998
"1742","2013-12-02",36.849998
"1743","2013-12-03",37.25
"1744","2013-12-04",36.41
"1745","2013-12-05",36.110001
"1746","2013-12-06",36.990002
"1747","2013-12-09",36.639999
"1748","2013-12-10",35.73
"1749","2013-12-11",35.689999
"1750","2013-12-12",36.5
"1751","2013-12-13",36.82
"1752","2013-12-16",36.560001
"1753","2013-12-17",36.549999
"1754","2013-12-18",36.490002
"1755","2013-12-19",35.73
"1756","2013-12-20",37.169998
"1757","2013-12-23",37.150002
"1758","2013-12-24",37.220001
"1759","2013-12-26",37.169998
"1760","2013-12-27",37.07
"1761","2013-12-30",37.040001
"1762","2013-12-31",37.189999
"1763","2014-01-02",36.59
"1764","2014-01-03",36.509998
"1765","2014-01-06",36.009998
"1766","2014-01-07",36.110001
"1767","2014-01-08",36.02
"1768","2014-01-09",36.16
"1769","2014-01-10",36.029999
"1770","2014-01-13",36
"1771","2014-01-14",36.450001
"1772","2014-01-15",36.450001
"1773","2014-01-16",36.549999
"1774","2014-01-17",35.939999
"1775","2014-01-21",35.720001
"1776","2014-01-22",36.130001
"1777","2014-01-23",35.759998
"1778","2014-01-24",35.650002
"1779","2014-01-27",35.560001
"1780","2014-01-28",35.59
"1781","2014-01-29",35.02
"1782","2014-01-30",35.52
"1783","2014-01-31",35.209999
"1784","2014-02-03",35.150002
"1785","2014-02-04",34.5
"1786","2014-02-05",34
"1787","2014-02-06",33.84
"1788","2014-02-07",33.68
"1789","2014-02-10",33.790001
"1790","2014-02-11",34.330002
"1791","2014-02-12",34.82
"1792","2014-02-13",34.779999
"1793","2014-02-14",34.68
"1794","2014-02-18",34.959999
"1795","2014-02-19",34.860001
"1796","2014-02-20",35.419998
"1797","2014-02-21",35.34
"1798","2014-02-24",35.25
"1799","2014-02-25",35.18
"1800","2014-02-26",35.599998
"1801","2014-02-27",35.48
"1802","2014-02-28",35.630001
"1803","2014-03-03",35.34
"1804","2014-03-04",36.779999
"1805","2014-03-05",36.400002
"1806","2014-03-06",36.639999
"1807","2014-03-07",36.82
"1808","2014-03-10",36.959999
"1809","2014-03-11",36.23
"1810","2014-03-12",36.950001
"1811","2014-03-13",35.91
"1812","2014-03-14",35.810001
"1813","2014-03-17",36.450001
"1814","2014-03-18",36.400002
"1815","2014-03-19",35.299999
"1816","2014-03-20",35.700001
"1817","2014-03-21",36.049999
"1818","2014-03-24",36.18
"1819","2014-03-25",36.18
"1820","2014-03-26",36.099998
"1821","2014-03-27",36.23
"1822","2014-03-28",36.16
"1823","2014-03-31",36.740002
"1824","2014-04-01",37.259998
"1825","2014-04-02",37.32
"1826","2014-04-03",37.52
"1827","2014-04-04",36.18
"1828","2014-04-07",36.240002
"1829","2014-04-08",37
"1830","2014-04-09",37.279999
"1831","2014-04-10",36.23
"1832","2014-04-11",36.130001
"1833","2014-04-14",36.099998
"1834","2014-04-15",36.080002
"1835","2014-04-16",36.189999
"1836","2014-04-17",36.41
"1837","2014-04-21",36.849998
"1838","2014-04-22",36.889999
"1839","2014-04-23",36.240002
"1840","2014-04-24",35.970001
"1841","2014-04-25",35.919998
"1842","2014-04-28",36.509998
"1843","2014-04-29",36.07
"1844","2014-04-30",36.200001
"1845","2014-05-01",36.150002
"1846","2014-05-02",35.900002
"1847","2014-05-05",35.66
"1848","2014-05-06",34.68
"1849","2014-05-07",34.619999
"1850","2014-05-08",34.560001
"1851","2014-05-09",34.830002
"1852","2014-05-12",35.599998
"1853","2014-05-13",34.759998
"1854","2014-05-14",34.25
"1855","2014-05-15",34.099998
"1856","2014-05-16",34.849998
"1857","2014-05-19",34.880001
"1858","2014-05-20",34.060001
"1859","2014-05-21",33.860001
"1860","2014-05-22",34.630001
"1861","2014-05-23",34.470001
"1862","2014-05-27",35.09
"1863","2014-05-28",34.91
"1864","2014-05-29",34.450001
"1865","2014-05-30",36.110001
"1866","2014-06-02",36.07
"1867","2014-06-03",35.619999
"1868","2014-06-04",35.450001
"1869","2014-06-05",36.919998
"1870","2014-06-06",36.98
"1871","2014-06-09",37.169998
"1872","2014-06-10",36.93
"1873","2014-06-11",36.540001
"1874","2014-06-12",36.389999
"1875","2014-06-13",36.619999
"1876","2014-06-16",36.919998
"1877","2014-06-17",36.720001
"1878","2014-06-18",36.779999
"1879","2014-06-19",36.830002
"1880","2014-06-20",37.139999
"1881","2014-06-23",37.290001
"1882","2014-06-24",37.07
"1883","2014-06-25",37.119999
"1884","2014-06-26",36.599998
"1885","2014-06-27",36.860001
