"","date","TTEC"
"768","2010-01-20",19.139999
"769","2010-01-21",18.75
"770","2010-01-22",18.34
"771","2010-01-25",18.790001
"772","2010-01-26",18.65
"773","2010-01-27",19.049999
"774","2010-01-28",19.129999
"775","2010-01-29",19.040001
"776","2010-02-01",19.08
"777","2010-02-02",19.110001
"778","2010-02-03",19.299999
"779","2010-02-04",18.549999
"780","2010-02-05",17.969999
"781","2010-02-08",18
"782","2010-02-09",17.940001
"783","2010-02-10",17.65
"784","2010-02-11",18.370001
"785","2010-02-12",18.540001
"786","2010-02-16",18.809999
"787","2010-02-17",19.059999
"788","2010-02-18",19.52
"789","2010-02-19",19.549999
"790","2010-02-22",19.34
"791","2010-02-23",18.42
"792","2010-02-24",17.5
"793","2010-02-25",17.5
"794","2010-02-26",17.49
"795","2010-03-01",18.059999
"796","2010-03-02",18.32
"797","2010-03-03",18.139999
"798","2010-03-04",18.190001
"799","2010-03-05",18.469999
"800","2010-03-08",17.950001
"801","2010-03-09",17.870001
"802","2010-03-10",17.719999
"803","2010-03-11",17.809999
"804","2010-03-12",17.780001
"805","2010-03-15",17.41
"806","2010-03-16",17.280001
"807","2010-03-17",17.280001
"808","2010-03-18",17.5
"809","2010-03-19",17.549999
"810","2010-03-22",17.389999
"811","2010-03-23",17.18
"812","2010-03-24",16.82
"813","2010-03-25",16.799999
"814","2010-03-26",17
"815","2010-03-29",17.01
"816","2010-03-30",17.35
"817","2010-03-31",17.08
"818","2010-04-01",16.91
"819","2010-04-05",17.42
"820","2010-04-06",17.25
"821","2010-04-07",17.309999
"822","2010-04-08",16.85
"823","2010-04-09",16.969999
"824","2010-04-12",17.01
"825","2010-04-13",17.25
"826","2010-04-14",17.780001
"827","2010-04-15",17.879999
"828","2010-04-16",17.77
"829","2010-04-19",17.93
"830","2010-04-20",18.129999
"831","2010-04-21",18.030001
"832","2010-04-22",18
"833","2010-04-23",18.09
"834","2010-04-26",18.040001
"835","2010-04-27",17.629999
"836","2010-04-28",16.940001
"837","2010-04-29",17.049999
"838","2010-04-30",16.58
"839","2010-05-03",16.870001
"840","2010-05-04",16.129999
"841","2010-05-05",16.18
"842","2010-05-06",15.87
"843","2010-05-07",15.04
"844","2010-05-10",15.47
"845","2010-05-11",15.57
"846","2010-05-12",15.56
"847","2010-05-13",15.43
"848","2010-05-14",14.93
"849","2010-05-17",15.18
"850","2010-05-18",15.04
"851","2010-05-19",14.96
"852","2010-05-20",14.05
"853","2010-05-21",14.28
"854","2010-05-24",13.92
"855","2010-05-25",13.34
"856","2010-05-26",12.93
"857","2010-05-27",12.74
"858","2010-05-28",12.93
"859","2010-06-01",12.48
"860","2010-06-02",12.65
"861","2010-06-03",13.56
"862","2010-06-04",13.12
"863","2010-06-07",12.76
"864","2010-06-08",12.81
"865","2010-06-09",12.71
"866","2010-06-10",13.17
"867","2010-06-11",13.24
"868","2010-06-14",13.22
"869","2010-06-15",13.27
"870","2010-06-16",13.4
"871","2010-06-17",13.52
"872","2010-06-18",13.39
"873","2010-06-21",13.1
"874","2010-06-22",12.98
"875","2010-06-23",13.11
"876","2010-06-24",13.04
"877","2010-06-25",13.37
"878","2010-06-28",13.27
"879","2010-06-29",12.81
"880","2010-06-30",12.89
"881","2010-07-01",12.98
"882","2010-07-02",12.78
"883","2010-07-06",12.43
"884","2010-07-07",12.79
"885","2010-07-08",13.14
"886","2010-07-09",13.5
"887","2010-07-12",13.25
"888","2010-07-13",13.77
"889","2010-07-14",13.73
"890","2010-07-15",13.9
"891","2010-07-16",13.42
"892","2010-07-19",13.67
"893","2010-07-20",13.92
"894","2010-07-21",14.03
"895","2010-07-22",14.38
"896","2010-07-23",14.81
"897","2010-07-26",14.98
"898","2010-07-27",15.02
"899","2010-07-28",14.54
"900","2010-07-29",14.1
"901","2010-07-30",13.9
"902","2010-08-02",14.01
"903","2010-08-03",13.16
"904","2010-08-04",13.5
"905","2010-08-05",14.6
"906","2010-08-06",14.38
"907","2010-08-09",14.27
"908","2010-08-10",14
"909","2010-08-11",13.4
"910","2010-08-12",13.19
"911","2010-08-13",12.99
"912","2010-08-16",13.06
"913","2010-08-17",13.2
"914","2010-08-18",13.36
"915","2010-08-19",13.07
"916","2010-08-20",13.03
"917","2010-08-23",12.91
"918","2010-08-24",12.97
"919","2010-08-25",13.34
"920","2010-08-26",13.03
"921","2010-08-27",13.35
"922","2010-08-30",12.9
"923","2010-08-31",12.69
"924","2010-09-01",13.27
"925","2010-09-02",13.52
"926","2010-09-03",13.68
"927","2010-09-07",13.22
"928","2010-09-08",13.21
"929","2010-09-09",13.16
"930","2010-09-10",13.28
"931","2010-09-13",13.95
"932","2010-09-14",13.66
"933","2010-09-15",13.98
"934","2010-09-16",13.78
"935","2010-09-17",13.82
"936","2010-09-20",14.34
"937","2010-09-21",14.32
"938","2010-09-22",14.31
"939","2010-09-23",14.24
"940","2010-09-24",14.47
"941","2010-09-27",14.47
"942","2010-09-28",14.73
"943","2010-09-29",14.66
"944","2010-09-30",14.84
"945","2010-10-01",14.79
"946","2010-10-04",14.42
"947","2010-10-05",14.96
"948","2010-10-06",14.8
"949","2010-10-07",14.8
"950","2010-10-08",14.67
"951","2010-10-11",14.68
"952","2010-10-12",14.41
"953","2010-10-13",15.04
"954","2010-10-14",15.25
"955","2010-10-15",15.37
"956","2010-10-18",15.55
"957","2010-10-19",15.03
"958","2010-10-20",14.99
"959","2010-10-21",14.84
"960","2010-10-22",15.12
"961","2010-10-25",15.57
"962","2010-10-26",15.75
"963","2010-10-27",15.34
"964","2010-10-28",15.24
"965","2010-10-29",15.18
"966","2010-11-01",15.21
"967","2010-11-02",15.72
"968","2010-11-03",16.040001
"969","2010-11-04",17.299999
"970","2010-11-05",17.370001
"971","2010-11-08",17.379999
"972","2010-11-09",17.24
"973","2010-11-10",17.790001
"974","2010-11-11",17.719999
"975","2010-11-12",17.49
"976","2010-11-15",17.469999
"977","2010-11-16",16.93
"978","2010-11-17",17.33
"979","2010-11-18",18.01
"980","2010-11-19",18.23
